geo,time,se_pre_enrr
mlt,1972,44.75874
mlt,1973,54.56013
mlt,1974,54.07716
mlt,1975,78.72536
mlt,1976,67.95598
mlt,1977,72.87578
mlt,1978,66.44039
mlt,1979,65.37255
mlt,1980,69.73625
mlt,1981,68.17054
mlt,1982,66.39015
mlt,1983,66.20194
mlt,1984,66.85083
mlt,1985,67.19436
mlt,1986,68.07135
mlt,1987,71.05058
mlt,1988,71.81027
mlt,1989,99.42044
mlt,1990,100.34633
mlt,1991,101.5074
mlt,1992,106.42915
mlt,1993,109.60715
mlt,1994,112.38165
mlt,1995,103.16385
mlt,1996,104.59231
mlt,1997,106.80753
mlt,1998,103.85667
mlt,1999,104.04503
mlt,2000,101.0468
mlt,2001,101.03632
mlt,2002,100.25052
mlt,2003,100.06409
mlt,2004,100.62748
mlt,2005,98.76415
mlt,2006,99.35057
mlt,2007,108.41331
mlt,2008,109.79534
mlt,2009,106.63588
mlt,2010,113.48794
mlt,2011,116.63556
mlt,2012,118.54786
mlt,2013,111.72336
mlt,2014,108.0786
mlt,2015,110.43614
mlt,2016,111.51622
mlt,2017,107.71926
mlt,2018,109.32498
mlt,2019,111.03671
mmr,1999,2.07131
mmr,2006,4.41435
mmr,2007,4.65101
mmr,2008,5.29153
mmr,2009,5.69246
mmr,2010,7.64601
mmr,2016,9.07145
mmr,2017,9.7796
mmr,2018,8.53093
mne,2001,32.14054
mne,2002,34.60446
mne,2003,33.69243
mne,2004,31.97883
mne,2005,31.47702
mne,2006,30.80896
mne,2007,26.8869
mne,2008,28.60906
mne,2009,30.37366
mne,2010,31.37583
mne,2011,54.20177
mne,2012,59.71314
mne,2015,55.39232
mne,2016,55.51407
mne,2017,62.10577
mne,2018,69.3313
mne,2019,74.00091
mne,2020,78.06812
mng,1970,16.96632
mng,1971,17.6438
mng,1972,18.87135
mng,1973,19.09232
mng,1974,19.77106
mng,1975,20.1985
mng,1976,20.39585
mng,1977,20.73201
mng,1978,21.2921
mng,1979,22.08885
mng,1980,23.19183
mng,1981,24.25256
mng,1982,25.06256
mng,1983,25.5822
mng,1984,26.30031
mng,1985,27.718
mng,1986,28.90524
mng,1987,31.54486
mng,1988,31.09471
mng,1989,34.75879
mng,1990,37.02396
mng,1991,40.18087
mng,1992,38.60379
mng,1993,33.63763
mng,1994,22.99673
mng,1995,23.13259
mng,1996,24.49256
mng,1997,26.57191
mng,2004,49.30672
mng,2005,60.08092
mng,2006,69.72152
mng,2007,70.43837
mng,2008,74.88146
mng,2009,71.0616
mng,2010,73.92866
mng,2011,77.69852
mng,2012,75.61465
mng,2013,77.36561
mng,2014,78.14554
mng,2015,79.23342
mng,2016,82.64599
mng,2017,85.34975
mng,2018,86.66912
mng,2019,86.33181
mng,2020,85.86908
moz,1971,0.18357
moz,1972,0.18643
moz,1973,0.22043
moz,1982,11.74739
moz,1983,15.5917
moz,1984,17.51567
moz,1985,16.60782
moz,1986,11.61781
mrt,1993,0.38341
mrt,2003,1.9759
mrt,2004,1.79954
mrt,2015,10.49137
mus,1970,20.58357
mus,1971,20.29224
mus,1972,20.18035
mus,1973,20.93579
mus,1974,20.71166
mus,1975,22.51018
mus,1976,19.32656
mus,1977,18.61417
mus,1978,26.79883
mus,1979,27.9334
mus,1980,26.69343
mus,1981,25.57754
mus,1982,24.68898
mus,1990,53.86004
mus,1993,84.0259
mus,1995,76.32481
mus,1996,80.32462
mus,1997,96.07237
mus,1998,92.22966
mus,1999,94.38159
mus,2000,90.95799
mus,2001,92.99054
mus,2002,94.99859
mus,2003,104.72368
mus,2004,100.48523
mus,2005,100.97854
mus,2006,99.4509
mus,2007,96.44548
mus,2008,95.39879
mus,2009,99.10466
mus,2010,104.71424
mus,2011,106.40696
mus,2012,105.88198
mus,2013,104.89083
mus,2014,103.20482
mus,2015,105.47679
mus,2016,104.58317
mus,2017,100.66059
mus,2018,98.11879
mus,2019,97.78929
mus,2020,102.00405
mus,2021,102.00405
mwi,2015,83.58057
mys,1974,8.25789
mys,1980,22.72773
mys,1982,30.54592
mys,1983,32.63734
mys,1984,33.11757
mys,1985,35.19068
mys,1987,35.63668
mys,1988,32.94829
mys,1989,35.78696
mys,1990,34.86191
mys,1991,38.8575
mys,1992,39.41975
mys,1993,40.10504
mys,1994,59.94953
mys,1995,45.22302
mys,1996,40.01855
mys,1998,56.54229
mys,1999,54.50277
mys,2000,52.04752
mys,2001,52.38133
mys,2002,52.66904
mys,2003,55.68067
mys,2004,59.86219
mys,2005,61.8906
mys,2006,57.18682
mys,2007,62.03979
mys,2008,74.3969
mys,2009,76.90992
mys,2010,79.14285
mys,2012,84.67443
mys,2013,89.40528
mys,2014,93.01386
mys,2015,97.0206
mys,2016,96.94322
mys,2017,99.96703
mys,2018,99.22442
mys,2019,98.06483
nam,1986,11.72665
nam,1987,8.09603
nam,1988,11.59289
nam,1989,11.39462
nam,1990,13.24222
nam,1991,13.16539
nam,1992,12.13234
nam,1993,10.5542
nam,1994,9.62743
nam,1999,33.5813
nam,2001,40.83666
nam,2002,48.08314
nam,2006,31.87816
nam,2010,8.39516
nam,2011,13.02589
nam,2012,16.42611
nam,2013,22.2337
nam,2014,25.17764
nam,2015,27.57753
nam,2016,33.73535
nam,2017,33.50779
nam,2018,34.20079
nam,2019,35.76422
ner,1973,0.21498
ner,1974,0.23853
ner,1975,0.23054
ner,1976,0.25819
ner,1977,0.2297
ner,1978,0.41316
ner,1979,0.45233
ner,1980,0.59699
ner,1981,0.43463
ner,1982,0.44198
ner,1983,0.44259
ner,1984,0.47462
ner,1985,0.55227
ner,1986,0.57019
ner,1987,0.65094
ner,1989,1.23877
ner,1990,1.37946
ner,1991,1.44132
ner,1992,1.56959
ner,1993,1.45348
ner,1995,1.08617
ner,1996,0.9837
ner,1997,1.08649
ner,1998,1.14731
ner,1999,1.07923
ner,2000,0.92974
ner,2001,1.0694
ner,2002,1.28849
ner,2003,1.35782
ner,2004,1.36795
ner,2005,1.40992
ner,2006,1.68874
ner,2007,1.89021
ner,2008,2.36385
ner,2009,2.93281
ner,2010,3.96691
ner,2011,5.43136
ner,2012,5.97154
ner,2013,6.91352
ner,2014,7.07096
ner,2015,7.34412
ner,2016,7.85291
ner,2017,7.9191
ner,2018,8.0477
ner,2019,7.39225
ner,2020,7.41353
nga,2001,25.51653
nga,2003,35.88805
nga,2004,44.48098
nga,2005,43.8243
nga,2008,38.30992
nga,2009,40.60917
nga,2010,41.83119
nga,2014,15.04582
nga,2015,23.99445
nga,2016,15.88452
nga,2017,19.65498
nga,2018,23.45575
nic,1970,3.12291
nic,1971,2.49529
nic,1972,2.54216
nic,1973,2.3112
nic,1974,2.49513
nic,1975,2.39484
nic,1976,2.71983
nic,1977,2.62579
nic,1978,2.15156
nic,1979,4.20944
nic,1980,6.82993
nic,1982,8.13206
nic,1983,10.32235
nic,1984,12.17454
nic,1985,12.36524
nic,1986,13.97651
nic,1987,14.45218
nic,1988,13.74877
nic,1989,11.90536
nic,1990,11.49843
nic,1991,12.45415
nic,1992,12.11432
nic,1993,14.47571
nic,1994,17.64348
nic,1995,17.98673
nic,1996,20.92239
nic,1997,24.05075
nic,1998,26.08843
nic,1999,29.16627
nic,2000,30.51803
nic,2001,30.33892
nic,2002,33.25572
nic,2003,34.85622
nic,2004,38.099
nic,2005,41.03348
nic,2006,53.91379
nic,2007,55.085
nic,2008,56.46598
nic,2010,55.59502
nld,1971,99.45171
nld,1972,99.94896
nld,1973,101.80784
nld,1974,105.7802
nld,1975,109.62447
nld,1976,113.37942
nld,1977,112.34452
nld,1978,108.82985
nld,1979,106.46608
nld,1980,105.69224
nld,1981,106.78389
nld,1982,108.01473
nld,1983,111.41084
nld,1984,114.08002
nld,1985,117.14302
nld,1986,106.26531
nld,1987,103.06213
nld,1988,97.753
nld,1989,96.65734
nld,1990,97.12553
nld,1991,99.14122
nld,1992,99.43735
nld,1993,98.16104
nld,1994,97.96053
nld,1995,99.79135
nld,1996,100.89543
nld,1997,99.91639
nld,2011,89.8003
nld,2012,90.46785
nld,2013,92.82465
nld,2014,93.56597
nld,2015,94.30688
nld,2016,95.10752
nld,2017,94.288
nld,2018,88.9954
nld,2019,89.63168
nld_curacao,2020,94.01709
nor,1972,5.04023
nor,1975,9.6043
nor,1976,11.54289
nor,1977,14.06729
nor,1978,19.65487
nor,1979,24.96481
nor,1980,29.8927
nor,1981,33.67762
nor,1982,37.12842
nor,1983,40.29702
nor,1984,43.64743
nor,1985,46.87602
nor,1986,49.57002
nor,1987,52.41228
nor,1988,55.00126
nor,1989,57.72317
nor,1990,61.43943
nor,1991,65.63948
nor,1992,71.38296
nor,1993,78.04686
nor,1994,69.09149
nor,1995,72.62121
nor,1996,74.59603
nor,1997,75.97379
nor,1998,72.88487
nor,1999,75.01255
nor,2000,76.41102
nor,2001,77.63443
nor,2002,79.27696
nor,2003,82.00323
nor,2004,85.3643
nor,2005,87.88262
nor,2006,89.65684
nor,2007,91.68963
nor,2008,94.77029
nor,2009,97.43853
nor,2010,98.81916
nor,2011,98.99268
nor,2012,99.05267
nor,2013,98.66316
nor,2014,97.88935
nor,2015,97.27658
nor,2016,95.89945
nor,2017,95.36525
nor,2018,96.00299
nor,2019,96.39217
npl,1983,1.03881
npl,1984,1.13835
npl,1997,7.65458
npl,1999,10.52386
npl,2000,12.09438
npl,2001,12.29222
npl,2002,12.17976
npl,2003,17.22261
npl,2004,17.84034
npl,2005,36.08837
npl,2007,40.64561
npl,2008,62.24113
npl,2009,68.81538
npl,2010,75.2466
npl,2011,82.96986
npl,2012,87.67585
npl,2013,89.11589
npl,2014,90.36234
npl,2015,89.67999
npl,2016,87.57539
npl,2017,88.31593
npl,2019,87.42785
nru,1985,52.03804
nru,1991,55.80524
nru,1998,64.58583
nru,2000,80.22388
nru,2001,80.32995
nru,2002,82.33766
nru,2003,78.08765
nru,2004,65.35326
nru,2005,85.77348
nru,2006,90.30899
nru,2007,95.16358
nru,2008,94.84979
nru,2011,97.56757
nru,2012,79.50392
nru,2013,116.58228
nru,2014,114.73159
nru,2015,84.21702
nru,2016,82.31707
nru,2019,34.06061
nru,2020,32.15159
nzl,1970,20.35923
nzl,1971,21.34437
nzl,1972,22.469
nzl,1973,23.92673
nzl,1974,25.18994
nzl,1975,45.99844
nzl,1976,48.55926
nzl,1977,49.00432
nzl,1978,48.41188
nzl,1979,50.58338
nzl,1980,51.68486
nzl,1981,53.14149
nzl,1982,57.34406
nzl,1984,62.36182
nzl,1985,62.68573
nzl,1986,63.18896
nzl,1987,61.22374
nzl,1988,60.33201
nzl,2014,90.60912
nzl,2015,91.93575
nzl,2016,91.46968
nzl,2018,94.15686
nzl,2019,91.65848
omn,1974,0.03348
omn,1975,0.07512
omn,1976,0.27455
omn,1977,0.08898
omn,1978,0.07253
omn,1979,0.33921
omn,1981,0.5264
omn,1982,0.83183
omn,1983,0.98859
omn,1984,0.92658
omn,1985,1.64031
omn,1986,1.58658
omn,1987,2.31985
omn,1988,2.40839
omn,1989,2.53671
omn,1990,2.56044
omn,1991,3.02301
omn,1992,3.42467
omn,1993,3.56271
omn,1994,3.78779
omn,1995,4.22972
omn,1996,4.346
omn,1997,5.32185
omn,1998,5.80058
omn,2007,39.35301
omn,2008,46.05642
omn,2009,45.79904
omn,2011,55.59231
omn,2012,53.24222
omn,2013,51.42043
omn,2014,56.41411
omn,2015,57.8054
omn,2016,56.88308
omn,2017,53.76468
omn,2018,52.21419
omn,2019,56.08366
omn,2020,56.72756
pak,2000,60.93385
pak,2001,54.76175
pak,2002,41.51321
pak,2003,35.741
pak,2004,40.55523
pak,2005,45.97943
pak,2006,64.03818
pak,2007,72.12748
pak,2008,76.8891
pak,2009,73.00778
pak,2012,71.65785
pak,2013,73.06751
pak,2014,67.15566
pak,2015,69.18301
pak,2016,69.26129
pak,2017,76.79456
pak,2018,83.14242
pak,2019,82.55667
pan,1970,14.62471
pan,1971,16.03205
pan,1972,18.71942
pan,1973,20.32403
pan,1974,22.15513
pan,1975,23.74914
pan,1976,23.6044
pan,1977,24.33246
pan,1978,28.52161
pan,1979,33.46953
pan,1980,32.20285
pan,1981,39.83093
pan,1982,43.18341
pan,1983,45.0847
pan,1984,46.0251
pan,1985,47.54832
pan,1986,50.66857
pan,1987,56.41367
pan,1988,55.73793
pan,1989,54.02316
pan,1990,51.40911
pan,1991,55.58134
pan,1992,54.52727
pan,1993,57.71895
pan,1994,66.29618
pan,1995,66.19159
pan,1996,73.17826
pan,1999,37.91783
pan,2000,43.45337
pan,2001,48.77406
pan,2002,53.47885
pan,2003,50.79849
pan,2004,52.6178
pan,2005,59.96853
pan,2006,65.44386
pan,2007,68.76655
pan,2008,67.26614
pan,2009,64.00641
pan,2010,64.82794
pan,2011,63.36124
pan,2012,65.925
pan,2013,45.93662
pan,2014,46.74289
pan,2015,50.35317
pan,2016,61.39243
pan,2017,62.23504
pan,2020,28.30084
per,1970,5.66509
per,1971,6.17687
per,1972,6.6774
per,1973,8.40528
per,1974,9.68517
per,1975,11.86231
per,1976,12.87998
per,1977,12.91898
per,1978,12.93467
per,1979,13.33658
per,1980,14.42066
per,1981,15.57999
per,1982,17.17946
per,1983,18.56015
per,1985,20.35164
per,1986,22.15637
per,1987,24.74791
per,1988,27.3641
per,1989,30.25729
per,1990,27.93158
per,1991,28.33017
per,1992,28.95915
per,1993,31.52799
per,1994,31.83024
per,1995,33.58391
per,1996,35.59593
per,1997,36.76993
per,1998,55.71543
per,1999,55.00642
per,2000,57.92048
per,2001,61.36424
per,2002,59.39997
per,2003,59.00154
per,2004,62.09192
per,2005,64.01458
per,2006,65.09154
per,2007,69.32863
per,2008,73.37551
per,2009,77.66918
per,2010,78.86466
per,2011,76.61785
per,2012,76.45923
per,2013,83.46415
per,2014,86.90344
per,2015,89.16901
per,2016,93.69795
per,2017,98.24328
per,2018,103.51692
per,2019,105.81953
per,2020,102.90803
phl,1971,4.61814
phl,1972,4.64636
phl,1973,5.47079
phl,1974,5.9819
phl,1975,6.54539
phl,1976,6.95266
phl,1977,7.39359
phl,1978,7.8175
phl,1981,9.07071
phl,1982,10.81389
phl,1983,11.06687
phl,1984,12.29407
phl,1985,11.7338
phl,1986,12.26276
phl,1987,12.50983
phl,1988,12.67827
phl,1989,13.20942
phl,1990,19.1054
phl,1991,22.93124
phl,1992,21.63122
phl,1993,23.13712
phl,1994,24.85379
phl,1995,29.16714
phl,1996,28.97767
phl,1997,28.67452
phl,1998,28.84759
phl,1999,29.6083
phl,2000,25.42441
phl,2001,28.95392
phl,2002,31.20253
phl,2003,35.8991
phl,2004,36.63072
phl,2005,37.30596
phl,2006,41.6174
phl,2007,43.80621
phl,2008,45.75659
phl,2009,53.4949
phl,2015,100.0484
phl,2016,95.16984
phl,2017,80.69254
phl,2018,99.81634
phl,2019,105.1034
plw,1999,61.65414
plw,2000,64.09736
plw,2002,72.99185
plw,2003,81.96721
plw,2004,88.12155
plw,2013,77.98658
plw,2014,71.64592
plw,2020,70.50938
png,1970,0
png,1971,0
png,1972,0
png,1975,0.02712
png,1976,0.03929
png,1978,0.0982
png,1979,0.11174
png,1981,0.15011
png,1982,0.16221
png,1984,0.48981
png,1986,0.47527
png,1987,0.46742
png,1988,0.37478
png,1989,0.41831
png,1990,0.34809
png,1991,0.2568
png,1992,0.31184
png,1993,0.50706
png,1994,0.54508
png,1995,0.89239
png,1998,33.15835
png,2002,58.05016
png,2008,95.77875
png,2016,43.15852
png,2018,45.8454
pol,1971,37.12254
pol,1972,39.20376
pol,1973,44.69412
pol,1974,50.03226
pol,1975,53.35421
pol,1976,53.36334
pol,1977,55.08549
pol,1978,56.0538
pol,1979,55.91853
pol,1980,56.69946
pol,1981,55.95619
pol,1982,52.15814
pol,1983,50.06877
pol,1984,47.42995
pol,1985,48.54081
pol,1986,50.46517
pol,1987,51.65963
pol,1988,51.77159
pol,1989,51.04753
pol,1990,49.33404
pol,1991,46.89632
pol,1992,43.47815
pol,1993,42.1872
pol,1994,42.88009
pol,1995,44.66604
pol,1996,45.69174
pol,1997,46.77892
pol,1998,47.50499
pol,1999,47.40397
pol,2000,47.23662
pol,2001,47.36846
pol,2002,47.66103
pol,2003,49.83653
pol,2004,52.09919
pol,2005,54.23524
pol,2006,56.63335
pol,2007,59.53067
pol,2008,60.95602
pol,2009,64.43068
pol,2010,69.07934
pol,2011,72.65591
pol,2012,77.08565
pol,2013,77.66025
pol,2014,79.91196
pol,2017,81.14455
pol,2018,87.79385
pol,2019,92.93537
pri,1971,13.89198
pri,1972,14.49488
pri,1973,14.88948
pri,1974,15.15025
pri,1975,15.36478
pri,1976,15.4796
pri,2010,99.12136
pri,2011,108.56452
pri,2012,99.5489
pri,2013,54.85882
pri,2014,37.78285
pri,2015,37.6272
pri,2016,37.53366
prt,1971,3.34432
prt,1972,3.72077
prt,1973,3.84835
prt,1974,8.45642
prt,1975,8.71127
prt,1976,9.13879
prt,1977,12.39661
prt,1978,12.7343
prt,1979,13.19949
prt,1980,15.73747
prt,1981,19.8635
prt,1982,22.64422
prt,1983,23.61763
prt,1984,24.95791
prt,1985,25.26525
prt,1986,28.72543
prt,1987,31.20822
prt,1988,30.71412
prt,1990,34.38361
prt,1991,50.68181
prt,1993,53.16225
prt,1994,55.69844
prt,1995,57.10428
prt,1996,60.17336
prt,1998,65.41652
prt,1999,68.1793
prt,2000,72.28641
prt,2001,75.4116
prt,2002,76.05264
prt,2003,78.54535
prt,2004,79.32812
prt,2005,80.62717
prt,2006,81.08655
prt,2007,80.95314
prt,2008,81.60051
prt,2009,85.00599
prt,2010,87.44343
prt,2011,90.69098
prt,2012,90.78031
prt,2013,90.2591
prt,2014,91.51481
prt,2015,93.37854
prt,2016,93.77346
prt,2017,93.88086
prt,2018,90.96145
prt,2019,94.44496
pry,1970,3.14099
pry,1971,3.28029
pry,1973,3.10021
pry,1977,3.17311
pry,1978,3.32075
pry,1980,4.04149
pry,1982,4.5044
pry,1985,5.88815
pry,1986,6.55515
pry,1987,6.94874
pry,1988,8.43765
pry,1989,8.18963
pry,1990,9.10717
pry,1991,10.27487
pry,1992,10.51572
pry,1993,13.99921
pry,1994,12.76464
pry,1995,15.55675
pry,1996,18.14748
pry,1997,21.17751
pry,1998,27.10593
pry,1999,29.32338
pry,2000,31.22324
pry,2001,32.8551
pry,2002,32.66266
pry,2003,34.34435
pry,2004,34.81158
pry,2005,35.29178
pry,2006,35.54745
pry,2007,37.46075
pry,2008,39.39366
pry,2009,38.69657
pry,2010,38.91577
pry,2011,37.84226
pry,2012,37.05118
pry,2013,36.82498
pry,2016,43.78909
pry,2018,47.55335
pry,2020,51.09172
pse,1976,11.35732
pse,1981,11.21108
pse,1986,15.11076
pse,1991,20.75196
pse,1992,21.34682
pse,1993,24.13935
pse,1994,25.12535
pse,1995,20.76359
pse,1996,24.12421
pse,1997,35.17357
pse,1999,35.48217
pse,2000,34.35661
pse,2001,30.1843
pse,2002,28.79858
pse,2003,26.92668
pse,2004,30.88755
pse,2005,32.43632
pse,2006,34.21144
pse,2007,34.71017
pse,2008,37.42302
pse,2009,40.13531
pse,2010,39.92342
pse,2011,41.45285
pse,2012,41.15768
pse,2013,46.4275
pse,2014,51.80783
pse,2015,53.67323
pse,2016,55.52325
pse,2017,56.24191
pse,2018,56.47925
pse,2019,54.39619
pse,2020,58.11038
pyf,1981,76.25093
pyf,1982,75.97466
pyf,1983,84.04136
pyf,1984,89.27665
pyf,1985,94.89626
pyf,1988,102.88928
pyf,1989,103.7181
pyf,1990,109.0419
pyf,1991,105.13058
pyf,1992,103.64954
pyf,1993,102.7317
pyf,1994,101.13323
pyf,1995,102.24323
pyf,1996,100.34388
qat,1971,11.65675
qat,1972,15.664
qat,1973,15.53019
qat,1974,14.64618
qat,1975,16.42088
qat,1976,18.04455
qat,1977,25.11672
qat,1978,20.01601
qat,1979,21.33117
qat,1980,22.58548
qat,1981,23.17685
qat,1982,27.82836
qat,1983,24.76814
qat,1984,25.46326
qat,1985,22.78473
qat,1986,19.0721
qat,1987,16.55854
qat,1988,17.3361
qat,1989,18.23257
qat,1990,18.99148
qat,1991,16.22208
qat,1992,17.92664
qat,1993,19.22576
qat,1994,22.74977
qat,1995,22.84541
qat,1996,23.60737
qat,1997,25.80623
qat,1998,27.49061
qat,1999,26.21682
qat,2000,28.3713
qat,2001,28.85673
qat,2002,33.10514
qat,2003,36.68632
qat,2004,36.25482
qat,2005,39.48859
qat,2006,40.64199
qat,2007,44.07745
qat,2008,52.6989
qat,2009,55.05455
qat,2011,55.4416
qat,2013,51.74703
qat,2014,54.67438
qat,2015,57.59095
qat,2016,59.26093
qat,2017,60.06723
qat,2018,60.26741
qat,2019,60.79089
qat,2020,62.45338
rou,1971,36.75924
rou,1972,37.61644
rou,1973,39.04487
rou,1974,41.90885
rou,1975,44.53676
rou,1976,46.20194
rou,1977,47.58002
rou,1978,50.25229
rou,1979,54.84401
rou,1980,57.39583
rou,1981,59.14192
rou,1982,58.34097
rou,1983,55.72824
rou,1984,54.53356
rou,1985,55.21627
rou,1986,55.00465
rou,1987,55.25841
rou,1988,57.46893
rou,1989,60.55869
rou,1990,61.54056
rou,1991,55.99362
rou,1992,54.08585
rou,1993,53.06326
rou,1994,49.0806
rou,1995,51.12184
rou,1996,52.20915
rou,1997,53.81599
rou,1998,57.52223
rou,1999,66.07527
rou,2000,69.51798
rou,2001,72.82361
rou,2002,73.93804
rou,2003,73.79015
rou,2004,72.22493
rou,2005,74.23299
rou,2006,75.39971
rou,2007,76.35889
rou,2008,77.75591
rou,2009,79.18116
rou,2010,80.29283
rou,2011,80.69497
rou,2012,79.30385
rou,2013,88.31976
rou,2014,84.99042
rou,2015,85.06678
rou,2016,82.8455
rou,2017,83.96366
rou,2018,88.32219
rou,2019,93.67552
rus,1981,67.94835
rus,1986,73.7309
rus,1989,75.64369
rus,1990,75.53614
rus,1991,74.49195
rus,1992,72.63096
rus,1993,71.70859
rus,1994,61.35528
rus,1995,62.51872
rus,2000,61.35917
rus,2003,67.53992
rus,2004,68.27284
rus,2005,68.76596
rus,2006,70.14675
rus,2007,72.00359
rus,2008,75.83956
rus,2009,75.66241
rus,2011,74.34646
rus,2012,75.80693
rus,2013,78.54005
rus,2014,82.13139
rus,2015,85.04566
rus,2016,87.12802
rus,2017,86.78778
rus,2018,86.34589
rus,2019,85.99316
rwa,2001,2.6476
rwa,2008,17.52539
rwa,2009,17.67117
rwa,2010,11.16151
rwa,2011,12.55016
rwa,2012,14.24123
rwa,2013,15.16565
rwa,2014,16.5855
rwa,2015,18.81458
rwa,2016,18.7592
rwa,2017,22.04978
rwa,2018,22.46703
rwa,2019,27.64427
sau,1979,4.08946
sau,2005,11.15863
sau,2007,11.25656
sau,2008,11.3071
sau,2009,11.34587
sau,2010,11.50935
sau,2011,12.49077
sau,2012,14.30161
sau,2013,14.39731
sau,2014,17.62773
sau,2015,21.40369
sau,2016,22.20929
sau,2017,20.99704
sau,2018,21.23175
sau,2019,21.46447
sau,2020,21.79462
sdn,2001,19.40891
sdn,2002,19.34668
sdn,2003,22.65279
sdn,2004,22.32586
sdn,2005,22.12626
sdn,2006,24.59024
sdn,2007,24.02441
sdn,2008,27.73553
sdn,2009,35.56348
sdn,2010,31.76062
sdn,2011,35.63156
sdn,2012,38.19042
sdn,2013,42.77537
sdn,2014,43.20109
sdn,2015,44.76626
sdn,2016,45.0923
sdn,2017,46.62576
sdn,2018,47.39994
sen,1979,1.02733
sen,1980,1.08973
sen,1981,1.46383
sen,1982,1.42228
sen,1983,1.47749
sen,1984,1.46895
sen,1985,1.53818
sen,1986,1.97231
sen,1987,1.96025
sen,1988,2.08349
sen,1989,2.12756
sen,1990,2.15959
sen,1991,2.26287
sen,1992,2.26074
sen,1993,2.23896
sen,1994,2.16855
sen,1996,2.34117
sen,1997,2.20114
sen,1998,2.31094
sen,1999,2.76682
sen,2000,2.84063
sen,2001,3.49386
sen,2002,3.09505
sen,2003,3.14578
sen,2004,5.50081
sen,2005,7.76856
sen,2006,9.15799
sen,2007,9.31769
sen,2008,10.49772
sen,2009,11.26414
sen,2010,12.72556
sen,2011,13.52119
sen,2012,14.20368
sen,2013,14.9983
sen,2014,15.07742
sen,2015,15.37674
sen,2016,16.14162
sen,2017,16.51902
sen,2018,16.88444
sen,2019,16.9173
sen,2020,16.91587
slb,1970,0.25779
slb,1990,34.20172
slb,1991,37.06667
slb,1992,40.6586
slb,1993,39.97322
slb,1994,38.59697
slb,1995,40.87149
slb,1996,41.34351
slb,1997,39.59726
slb,2000,35.31091
slb,2002,40.92963
slb,2010,101.91937
slb,2011,100.89117
slb,2012,93.40816
slb,2013,92.3849
slb,2014,94.19225
slb,2015,93.66661
slb,2016,97.39211
slb,2017,98.73103
slb,2018,84.07077
slb,2019,93.26648
sle,2000,3.85963
sle,2001,3.91565
sle,2011,6.26251
sle,2012,8.04387
sle,2013,8.71324
sle,2015,9.27421
sle,2016,12.46991
sle,2017,12.34602
sle,2018,13.88317
sle,2019,19.35091
sle,2020,20.8394
slv,1970,6.81883
slv,1971,7.43327
slv,1972,7.02644
slv,1973,8.01593
slv,1974,9.891
slv,1975,10.83955
slv,1976,10.06255
slv,1978,11.57278
slv,1980,11.42774
slv,1981,10.39075
slv,1982,12.77629
slv,1983,13.80391
slv,1984,13.81887
slv,1987,15.64641
slv,1988,16.65387
slv,1991,19.49487
slv,1992,22.64132
slv,1993,26.12813
slv,1994,27.00396
slv,1995,30.38153
slv,1996,33.81683
slv,1997,39.69247
slv,1998,39.71353
slv,1999,42.22255
slv,2000,44.16376
slv,2001,46.74514
slv,2002,50.30561
slv,2003,52.92629
slv,2004,56.12567
slv,2005,56.49101
slv,2006,57.52771
slv,2007,57.19108
slv,2008,58.02645
slv,2009,57.94084
slv,2010,62.39752
slv,2011,62.47059
slv,2012,62.58562
slv,2013,63.82397
slv,2014,65.34746
slv,2015,65.32601
slv,2016,65.45313
slv,2017,64.9683
slv,2018,66.69644
slv,2019,63.17941
smr,2018,96.39449
smr,2019,100.11338
smr,2020,103.84139
som,1971,0.2806
som,1972,0.35119
som,1973,0.52125
som,1974,0.55897
som,1976,0.44712
som,1977,0.44896
som,1978,0.54359
som,1979,1.56522
som,1980,0.56075
som,1981,0.5314
som,1982,0.43092
som,1983,0.47231
som,1984,0.29412
som,1985,0.33778
som,1986,0.38422
som,2014,5.63346
srb,1999,53.91217
srb,2000,51.42011
srb,2001,53.73101
srb,2002,55.48411
srb,2003,55.63205
srb,2004,56.57381
srb,2005,56.32755
srb,2006,56.84039
srb,2007,49.61991
srb,2008,49.68122
srb,2009,51.33848
srb,2010,52.70153
srb,2011,55.63595
srb,2012,57.31269
srb,2013,58.36443
srb,2014,59.16469
srb,2015,58.17151
srb,2016,58.82748
srb,2017,61.13126
srb,2018,62.28713
srb,2019,63.81494
srb,2020,65.37899
ssd,2011,6.10009
ssd,2015,11.25782
ssd,2016,10.33461
ssd,2018,11.5905
stp,1971,2.24832
stp,1972,1.91847
stp,1977,13.66079
stp,1978,10.90789
stp,1980,12.36503
stp,1981,19.01408
stp,1982,19.58824
stp,1983,19.54339
stp,1984,19.46248
stp,1985,19.38318
stp,1987,20.51672
stp,1988,21.90125
stp,1990,21.45036
stp,1999,22.9486
stp,2001,26.20808
stp,2002,27.05188
stp,2003,24.55806
stp,2004,28.15702
stp,2005,28.44407
stp,2007,38.31268
stp,2008,39.23039
stp,2009,41.67606
stp,2010,36.56331
stp,2011,48.90141
stp,2012,47.83586
stp,2013,44.02793
stp,2014,39.01475
stp,2015,47.37276
stp,2016,50.30805
sur,1971,78.13039
sur,1972,80.06922
sur,1973,75.18463
sur,1974,81.11849
sur,1975,82.81811
sur,1976,72.49897
sur,1977,89.32907
sur,1978,97.72219
sur,1979,97.48669
sur,1980,93.84544
