geo,time,ny_adj_dco2_cd
lbn,1990,99556629.6738
lbn,1991,108621889.81318
lbn,1992,138802570.83008
lbn,1993,163648522.00818
lbn,1994,185781491.15132
lbn,1995,207232359.24694
lbn,1996,218519434.14055
lbn,1997,258561868.42235
lbn,1998,284558588.08165
lbn,1999,292362661.88534
lbn,2000,283085939.97069
lbn,2001,313732497.53703
lbn,2002,322466720.24897
lbn,2003,381559278.30305
lbn,2004,370182198.75902
lbn,2005,376585358.04849
lbn,2006,353899224.04482
lbn,2007,345950498.96093
lbn,2008,461497663.97435
lbn,2009,576082329.63204
lbn,2010,572353612.55695
lbn,2011,610023102.08257
lbn,2012,702906504.15205
lbn,2013,729672173.78713
lbn,2014,809993371.28295
lbn,2015,850742227.87563
lbn,2016,890611583.89636
lbn,2017,951479444.72028
lbn,2018,993878365.45296
lbn,2019,982862110.22688
lbr,1970,3839826.38498
lbr,1971,4333607.65671
lbr,1972,4567105.10357
lbr,1973,4841882.44709
lbr,1974,6277887.90238
lbr,1975,6043735.73712
lbr,1976,6487627.99105
lbr,1977,7008586.80553
lbr,1978,7879052.18856
lbr,1979,11267021.38468
lbr,1980,13140959.25451
lbr,1981,13987018.64941
lbr,1982,4704327.79126
lbr,1983,5913459.01338
lbr,1984,6167722.8121
lbr,1985,6710417.9349
lbr,1986,7077138.02507
lbr,1987,7780986.53858
lbr,1988,8795848.27956
lbr,1989,7621035.70978
lbr,1990,5732874.02067
lbr,1991,4740458.38915
lbr,1992,5212160.12249
lbr,1993,5960599.36384
lbr,1994,6180924.28133
lbr,1995,6498357.93263
lbr,1996,6941379.9886
lbr,1997,7534584.48558
lbr,1998,8287360.81953
lbr,1999,6962215.4558
lbr,2000,7964897.60589
lbr,2001,8827168.24008
lbr,2002,8866289.85584
lbr,2003,9842772.08751
lbr,2004,12274378.86124
lbr,2005,15590238.93245
lbr,2006,16864021.42495
lbr,2007,16575948.22277
lbr,2008,14626426.30596
lbr,2009,13358389.87208
lbr,2010,21983415.56236
lbr,2011,25689331.68522
lbr,2012,30404889.29061
lbr,2013,29017067.95415
lbr,2014,41054598.86583
lbr,2015,43110954.70616
lbr,2016,49924883.88028
lbr,2017,56578860.37217
lbr,2018,63447676.00641
lbr,2019,68383621.45471
lby,1970,85494316.25334
lby,1971,61493475.95572
lby,1972,46159986.86187
lby,1973,47675763.30327
lby,1974,34047523.96421
lby,1975,47126215.94523
lby,1976,78656452.51682
lby,1977,95861071.22073
lby,1978,110824681.78984
lby,1979,150412037.17824
lby,1980,173311080.68171
lby,1981,207726109.41895
lby,1982,240793194.04061
lby,1983,252957133.547
lby,1984,252212301.0609
lby,1985,292013372.29435
lby,1986,330193045.75479
lby,1987,330810034.32619
lby,1988,391389893.17098
lby,1989,426443519.68847
lby,1990,445782587.33404
lby,1991,549170099.49232
lby,1992,499247052.10777
lby,1993,546232228.86513
lby,1994,646394982.9448
lby,1995,703670483.91481
lby,1996,703021914.48583
lby,1997,744777199.67124
lby,1998,778643215.09279
lby,1999,792485825.31094
lby,2000,874720576.41738
lby,2001,933158541.99392
lby,2002,963853322.39403
lby,2003,1031856959.15437
lby,2004,1109738514.63821
lby,2005,1210696366.03372
lby,2006,1303853418.13318
lby,2007,1283908907.06723
lby,2008,1500505921.07455
lby,2009,1600217447.96419
lby,2010,1768988291.81906
lby,2011,1183217507.38947
lby,2012,1636205078.6054
lby,2013,1818137355.40593
lby,2014,2001907748.67814
lby,2015,1981580465.73819
lby,2016,1816125869.61653
lby,2017,2599992125.64233
lby,2018,3401226956.14967
lby,2019,3943413164.57643
lca,1970,174537.56295
lca,1971,197929.19586
lca,1972,233355.73522
lca,1973,263666.86593
lca,1974,267144.16606
lca,1975,313378.89007
lca,1976,370261.64713
lca,1977,332183.17585
lca,1978,516620.58155
lca,1979,868698.90468
lca,1980,732267.07116
lca,1981,687397.07839
lca,1982,889806.77259
lca,1983,853966.6915
lca,1984,1001611.75159
lca,1985,1192865.0829
lca,1986,1279818.0068
lca,1987,1489967.50062
lca,1988,1774384.96803
lca,1989,1885435.09393
lca,1990,1955576.65431
lca,1991,2161162.16756
lca,1992,2014479.78904
lca,1993,3240055.58973
lca,1994,3759671.69141
lca,1995,4709826.34652
lca,1996,5137512.74496
lca,1997,5040073.99696
lca,1998,5023099.52483
lca,1999,5926710.23203
lca,2000,6467812.48129
lca,2001,6758409.81089
lca,2002,5837504.78911
lca,2003,7541913.93177
lca,2004,7838391.89688
lca,2005,8520030.72508
lca,2006,8975379.76274
lca,2007,9895070.11465
lca,2008,10609141.70056
lca,2009,10626957.94297
lca,2010,11516169.26674
lca,2011,12130520.30297
lca,2012,12641383.98588
lca,2013,13152583.84059
lca,2014,13697328.49062
lca,2015,14278904.46906
lca,2016,14883038.8909
lca,2017,16041102.50573
lca,2018,17240394.49662
lca,2019,18276199.20674
lie,2007,1790536.49694
lie,2008,1866423.07695
lie,2009,1518136.849
lie,2010,1675079.16607
lie,2011,1529975.53371
lie,2012,1708295.13323
lie,2013,1777376.19467
lie,2014,1604191.62503
lie,2015,1784863.05863
lie,2016,1843916.32277
lie,2017,1864847.45768
lie,2018,1883977.78669
lie,2019,1928467.1782
lka,1970,9512297.18096
lka,1971,9083908.35734
lka,1972,10734363.82007
lka,1973,12056766.68755
lka,1974,10685766.64236
lka,1975,11789015.38845
lka,1976,12315224.35026
lka,1977,13916726.73567
lka,1978,18005183.97173
lka,1979,22120040.40204
lka,1980,21968012.13493
lka,1981,29082184.08564
lka,1982,35219126.128
lka,1983,40624415.46716
lka,1984,34216349.83647
lka,1985,36774326.41289
lka,1986,35906005.19082
lka,1987,41383847.32985
lka,1988,37538099.76816
lka,1989,39803629.76066
lka,1990,46889394.7794
lka,1991,53512254.54032
lka,1992,69474985.89513
lka,1993,70715498.98216
lka,1994,80940360.55653
lka,1995,90271671.64166
lka,1996,112441472.12255
lka,1997,126123297.49019
lka,1998,133991179.82485
lka,1999,153052407.09079
lka,2000,190085604.71337
lka,2001,202610012.01484
lka,2002,222785784.04002
lka,2003,232491040.69252
lka,2004,271030581.67163
lka,2005,281161013.9276
lka,2006,293135903.05107
lka,2007,317490392.53593
lka,2008,327016969.6404
lka,2009,363644379.89598
lka,2010,378672583.97997
lka,2011,451124214.51037
lka,2012,498822178.90246
lka,2013,481905932.24947
lka,2014,603176051.01022
lka,2015,699283848.32876
lka,2016,839113635.16766
lka,2017,912952050.812
lka,2018,996056105.61667
lka,2019,1070763971.06171
lso,1990,17866859.43253
lso,1991,19591404.86682
lso,1992,21274871.91838
lso,1993,22937536.39712
lso,1994,24545285.18536
lso,1995,26128322.35094
lso,1996,27672511.83078
lso,1997,29329587.23532
lso,1998,30892062.07771
lso,1999,32434084.56647
lso,2000,34381529.50582
lso,2001,36424271.82289
lso,2002,38424082.15616
lso,2003,40557026.9596
lso,2004,43717216.662
lso,2005,46774968.68068
lso,2006,49903111.48083
lso,2007,53339139.85614
lso,2008,56975020.24375
lso,2009,61231519.57614
lso,2010,65014010.13314
lso,2011,69395318.85031
lso,2012,74481667.80872
lso,2013,78323044.312
lso,2014,81813772.87639
lso,2015,81593739.82323
lso,2016,90220191.5068
lso,2017,90883680.74574
lso,2018,92859325.37973
lso,2019,94084514.17441
ltu,1992,296767266.48272
ltu,1993,245369924.10466
ltu,1994,254261225.53059
ltu,1995,247770507.44379
ltu,1996,250453746.31658
ltu,1997,254007584.69016
ltu,1998,277337882.51471
ltu,1999,243190505.56468
ltu,2000,225828778.95209
ltu,2001,249990021.84697
ltu,2002,264830597.01473
ltu,2003,269123194.07539
ltu,2004,291879087.95407
ltu,2005,322994364.78774
ltu,2006,346539412.63937
ltu,2007,389771523.75441
ltu,2008,402066823.89251
ltu,2009,345527946.8313
ltu,2010,384535361.06122
ltu,2011,410907714.76719
ltu,2012,429579282.83564
ltu,2013,408441049.53625
ltu,2014,432021144.5554
ltu,2015,454885099.5145
ltu,2016,465588871.49862
ltu,2017,490992578.6941
ltu,2018,518865189.1014
ltu,2019,547780643.09517
lux,1970,36352295.75069
lux,1971,37502373.95233
lux,1972,40892814.55264
lux,1973,46309489.54344
lux,1974,52493828.63057
lux,1975,48200657.85405
lux,1976,51981515.59083
lux,1977,52100308.63355
lux,1978,61822262.92523
lux,1979,70046794.60646
lux,1980,71029905.90294
lux,1981,67972995.71288
lux,1982,69347521.37348
lux,1983,68957810.33877
lux,1984,78674987.58433
lux,1985,85204648.7787
lux,1986,87347578.9642
lux,1987,88057079.28692
lux,1988,96013942.15911
lux,1989,110360800.83115
lux,1990,121245752.56703
lux,1991,136012271.19773
lux,1992,141652322.72677
lux,1993,151305453.09493
lux,1994,149258966.14903
lux,1995,127165311.35608
lux,1996,134334282.11525
lux,1997,131466990.40263
lux,1998,125954220.58513
lux,1999,136509721.38821
lux,2000,152980785.74174
lux,2001,170738774.16981
lux,2002,189755851.87886
lux,2003,207864382.95614
lux,2004,248323487.61984
lux,2005,268295767.53274
lux,2006,277788003.65679
lux,2007,283187482.80512
lux,2008,293028423.0812
lux,2009,286826655.33682
lux,2010,313135111.60743
lux,2011,324682665.0461
lux,2012,329017642.65964
lux,2013,324785876.64023
lux,2014,325157302.45743
lux,2015,321657821.20938
lux,2016,322817064.79296
lux,2017,327807977.01493
lux,2018,338987448.90299
lux,2019,346100478.73637
lva,1992,189508501.12978
lva,1993,168534320.11967
lva,1994,159839756.48058
lva,1995,144378605.26539
lva,1996,145660162.48482
lva,1997,140029043.81915
lva,1998,138072448.18878
lva,1999,120422936.47271
lva,2000,117918433.86947
lva,2001,135523901.99729
lva,2002,139287297.81606
lva,2003,154686193.90664
lva,2004,163151682.88462
lva,2005,174405028.94237
lva,2006,196112047.81586
lva,2007,213733514.47655
lva,2008,211691670.04358
lva,2009,199584391.08123
lva,2010,230532770.23055
lva,2011,217365809.75318
lva,2012,219345095.10642
lva,2013,228807562.12779
lva,2014,233101383.05202
lva,2015,243633807.50342
lva,2016,251562869.7489
lva,2017,264496257.9462
lva,2018,282056619.32722
lva,2019,294290905.38705
mac,1970,543005.75141
mac,1971,645874.21807
mac,1972,700067.20566
mac,1973,731076.31008
mac,1974,975076.20611
mac,1975,1208747.14742
mac,1976,1110784.9414
mac,1977,1468599.30376
mac,1978,2162152.80426
mac,1979,2394218.9324
mac,1980,3401498.65315
mac,1981,3859998.97864
mac,1982,3788854.64458
mac,1983,5672778.7364
mac,1984,5331159.32296
mac,1985,6816371.9023
mac,1986,8496569.54515
mac,1987,9871034.69164
mac,1988,10370294.36873
mac,1989,11773494.69763
mac,1990,12533468.55715
mac,1991,14000572.30291
mac,1992,14494427.7504
mac,1993,16560284.12528
mac,1994,18637229.67028
mac,1995,18839305.38609
mac,1996,22418237.43253
mac,1997,24653855.93694
mac,1998,26685216.22566
mac,1999,26963275.12153
mac,2000,30296595.30711
mac,2001,32724931.71588
mac,2002,30591480.79355
mac,2003,32168571.66815
mac,2004,37818220.69837
mac,2005,42514953.31814
mac,2006,39671178.55131
mac,2007,35056819.83478
mac,2008,30353933.19882
mac,2009,52223907.60543
mac,2010,35281354.93537
mac,2011,45024994.27768
mac,2012,41796287.59297
mac,2013,41116635.97014
mac,2014,53061722.98167
mac,2015,72669424.53006
mac,2016,74283486.14575
mac,2017,83301666.60814
mac,2018,90122228.62867
mac,2019,87686690.11906
mar,1970,19286400.70635
mar,1971,23303558.48093
mar,1972,24391230.41931
mar,1973,31508190.4787
mar,1974,40565841.61604
mar,1975,45216096.99621
mar,1976,50693648.99211
mar,1977,60562237.95525
mar,1978,68232184.95555
mar,1979,92209210.56483
mar,1980,102706362.11041
mar,1981,114319421.80572
mar,1982,133528422.77708
mar,1983,148010726.92351
mar,1984,156962254.49063
mar,1985,166046819.53992
mar,1986,183049525.47281
mar,1987,204349042.71067
mar,1988,227712737.56422
mar,1989,261865985.26753
mar,1990,279736351.41381
mar,1991,312240951.42663
mar,1992,342805499.71026
mar,1993,387932370.0527
mar,1994,425326287.48981
mar,1995,454273964.99425
mar,1996,486137143.49141
mar,1997,517973869.80804
mar,1998,539041367.75838
mar,1999,579319643.0096
mar,2000,629488360.02141
mar,2001,731686788.47355
mar,2002,770846202.02503
mar,2003,788283922.48047
mar,2004,954425223.65047
mar,2005,1063470235.10435
mar,2006,1160785864.71511
mar,2007,1291824963.15895
mar,2008,1417106279.37292
mar,2009,1448504972.18794
mar,2010,1597606754.6404
mar,2011,1689748693.01339
mar,2012,1840858835.56607
mar,2013,1906058231.16917
mar,2014,2015111479.74567
mar,2015,2130234060.47863
mar,2016,2200845839.53094
mar,2017,2351562681.69168
mar,2018,2499556897.84184
mar,2019,2626936104.21298
mda,1992,279619621.4492
mda,1993,217443730.68843
mda,1994,177617632.62139
mda,1995,171123690.59028
mda,1996,183432557.32557
mda,1997,117561244.07367
mda,1998,107368752.34325
mda,1999,79978023.79042
mda,2000,65222782.70609
mda,2001,72065990.93084
mda,2002,80321110.1995
mda,2003,90041217.34864
mda,2004,100363739.54567
mda,2005,113742410.1798
mda,2006,122244672.36851
mda,2007,120248661.58381
mda,2008,127997329.96138
mda,2009,125600521.97354
mda,2010,140811342.39786
mda,2011,149609750.40327
mda,2012,152949357.59498
mda,2013,161504250.22278
mda,2014,165848734.15666
mda,2015,171856814.50267
mda,2016,183733090.73283
mda,2017,195214457.54486
mda,2018,207762958.48117
mda,2019,218528316.98205
mdg,1970,2569580.78793
mdg,1971,2916851.3074
mdg,1972,3900374.43152
mdg,1973,3511563.25989
mdg,1974,4327735.49015
mdg,1975,6894335.5816
mdg,1976,4362648.10316
mdg,1977,4038648.08535
mdg,1978,5319278.58038
mdg,1979,6547023.45233
mdg,1980,10417089.62527
mdg,1981,7402737.76725
mdg,1982,7950854.06476
mdg,1983,5428788.25312
mdg,1984,7657483.39116
mdg,1985,9815575.53931
mdg,1986,11056205.55876
mdg,1987,13074464.81798
mdg,1988,13879633.52772
mdg,1989,10642233.64127
mdg,1990,11333455.61019
mdg,1991,13013954.79163
mdg,1992,13216952.76223
mdg,1993,14194529.25024
mdg,1994,18314972.09673
mdg,1995,19736415.16638
mdg,1996,21425763.37953
mdg,1997,26961359.69458
mdg,1998,29385132.22026
mdg,1999,32368955.88261
mdg,2000,34790022.92569
mdg,2001,33792049.05444
mdg,2002,24901760.93582
mdg,2003,35677425.4771
mdg,2004,39886222.15232
mdg,2005,40427743.28235
mdg,2006,41119820.02019
mdg,2007,46772443.04718
mdg,2008,50629937.21293
mdg,2009,48851962.96194
mdg,2010,55957785.06783
mdg,2011,71524821.39737
mdg,2012,86028134.15218
mdg,2013,102432188.65774
mdg,2014,111049324.80103
mdg,2015,126551512.20197
mdg,2016,140436184.15244
mdg,2017,164427129.22388
mdg,2018,194736857.73598
mdg,2019,230147340.51536
mdv,1971,10417.3261
mdv,1972,11112.17787
mdv,1973,11984.85754
mdv,1974,13357.2083
mdv,1975,29845.60858
mdv,1976,48294.99745
mdv,1977,69933.30018
mdv,1978,114804.57368
mdv,1979,169502.2253
mdv,1980,283458.2211
mdv,1981,343698.53919
mdv,1982,373144.7756
mdv,1983,426983.34575
mdv,1984,516960.90404
mdv,1985,613473.47121
mdv,1986,782111.00416
mdv,1987,819482.12534
mdv,1988,1025200.20375
mdv,1989,1424550.95986
mdv,1990,2088911.42619
mdv,1991,1973235.02256
mdv,1992,3095420.16364
mdv,1993,2777190.50548
mdv,1994,2900318.16195
mdv,1995,3812716.56623
mdv,1996,4616972.9282
mdv,1997,5464643.69284
mdv,1998,5153916.54273
mdv,1999,7495038.06721
mdv,2000,8373353.89337
mdv,2001,8962970.82839
mdv,2002,11969491.30538
mdv,2003,10619280.75965
mdv,2004,14698403.41193
mdv,2005,13963835.46706
mdv,2006,18577347.25912
mdv,2007,20071031.87904
mdv,2008,22582559.29656
mdv,2009,24398381.5019
mdv,2010,26694147.46858
mdv,2011,29384780.79075
mdv,2012,34473367.83715
mdv,2013,35221162.66149
mdv,2014,44419729.92041
mdv,2015,45196968.64356
mdv,2016,51720743.01266
mdv,2017,58890956.63553
mdv,2018,68088153.38723
mdv,2019,77372816.8088
mex,1970,301639694.90859
mex,1971,358908136.04985
mex,1972,401394088.93222
mex,1973,471592159.43192
mex,1974,564622552.17377
mex,1975,669317617.97828
mex,1976,808377765.68402
mex,1977,919448064.10693
mex,1978,1161764883.32759
mex,1979,1391761584.18471
mex,1980,1729284120.83231
mex,1981,2051404388.70249
mex,1982,2386117322.75549
mex,1983,2315835672.1113
mex,1984,2446162067.77087
mex,1985,2681390297.06555
mex,1986,2855665028.67626
mex,1987,3122115149.99644
mex,1988,3301854410.06968
mex,1989,4134759160.9802
mex,1990,3859419417.12253
mex,1991,4253073182.19192
mex,1992,4484575945.97307
mex,1993,4761030256.56351
mex,1994,5167077934.29346
mex,1995,5088855228.6939
mex,1996,5515178312.53629
mex,1997,6123204116.04145
mex,1998,6662199688.52681
mex,1999,6954961892.94093
mex,2000,7396454189.13328
mex,2001,8011916977.91841
mex,2002,8350218084.72377
mex,2003,9238536733.19249
mex,2004,9724939290.95242
mex,2005,10835604675.5409
mex,2006,11730193073.3172
mex,2007,12348953264.3263
mex,2008,13213391289.6667
mex,2009,13136235736.1088
mex,2010,13255948365.6001
mex,2011,14436958420.032
mex,2012,15414402532.4816
mex,2013,15844360841.5546
mex,2014,16203075808.9091
mex,2015,16790589263.2172
mex,2016,17470316908.3628
mex,2017,18194769876.0776
mex,2018,19067323020.1783
mex,2019,19447352607.7458
mhl,1990,577784.0115
mhl,1991,657745.00752
mhl,1992,1031806.72121
mhl,1993,1182877.43752
mhl,1994,1235320.69861
mhl,1995,1345664.67043
mhl,1996,1401139.83953
mhl,1997,1457370.7943
mhl,1998,1569718.60151
mhl,1999,1563088.41284
mhl,2000,1838220.38942
mhl,2001,1991952.36531
mhl,2002,2216773.97055
mhl,2003,2231790.85736
mhl,2004,2585861.24433
mhl,2005,2641209.52477
mhl,2006,2961875.3217
mhl,2007,3204117.94189
mhl,2008,3438147.77333
mhl,2009,3643528.43759
mhl,2010,3873620.57154
mhl,2011,4152790.73435
mhl,2012,4213794.66196
mhl,2013,4502686.35984
mhl,2014,4812574.87508
mhl,2015,4972118.52048
mhl,2016,5136624.04199
mhl,2017,5603786.20325
mhl,2018,6121087.66535
mhl,2019,6469483.8846
mkd,1992,147892296.70745
mkd,1993,142716734.30946
mkd,1994,150870254.01678
mkd,1995,163498257.45782
mkd,1996,186935406.9244
mkd,1997,176098970.97811
mkd,1998,216181645.79989
mkd,1999,208216402.32734
mkd,2000,223990558.56267
mkd,2001,232773862.11818
mkd,2002,220347332.67241
mkd,2003,237339413.93437
mkd,2004,246626516.17824
mkd,2005,262076145.10343
mkd,2006,267735578.32252
mkd,2007,243984157.39849
mkd,2008,251868882.59477
mkd,2009,240068040.38777
mkd,2010,245608482.72519
mkd,2011,277362707.46786
mkd,2012,273782766.68528
mkd,2013,253927812.34586
mkd,2014,253709075.46584
mkd,2015,246821062.96527
mkd,2016,253275077.7629
mkd,2017,251724664.0877
mkd,2018,256065566.48011
mkd,2019,259978179.80396
mli,1970,533309.22014
mli,1971,645874.21807
mli,1972,744515.91713
mli,1973,874894.60059
mli,1974,1108648.28914
mli,1975,1387820.79889
mli,1976,1497144.92101
mli,1977,1975615.73006
mli,1978,2066482.32619
mli,1979,2478970.04506
mli,1980,2527502.47144
mli,1981,2855341.71023
mli,1982,2870344.42771
mli,1983,3476864.38683
mli,1984,3844896.72383
mli,1985,3783086.40577
mli,1986,3697252.01965
mli,1987,3650420.37653
mli,1988,4140231.59208
mli,1989,4776435.57128
mli,1990,5155611.17954
mli,1991,5590832.56391
mli,1992,6043439.36712
mli,1993,6480111.17946
mli,1994,6874828.23572
mli,1995,7232947.60359
mli,1996,7881411.59737
mli,1997,8804948.54891
mli,1998,13185636.25268
mli,1999,14263181.76718
mli,2000,15454667.71846
mli,2001,16291324.70204
mli,2002,17290836.97027
mli,2003,18008243.46973
mli,2004,19636383.82415
mli,2005,21300076.8127
mli,2006,26477370.30008
mli,2007,33360522.10084
mli,2008,41748937.24757
mli,2009,49288843.03071
mli,2010,56429229.40702
mli,2011,64368256.38241
mli,2012,71406736.56891
mli,2013,87209925.28537
mli,2014,100323676.24208
mli,2015,110151548.76136
mli,2016,114191103.70277
mli,2017,133363210.74842
mli,2018,155767902.29346
mli,2019,181065630.03907
mlt,1970,1755072.16081
mlt,1971,1875118.69762
mlt,1972,2544688.73167
mlt,1973,2636668.65931
mlt,1974,2711513.2855
mlt,1975,2715950.38063
mlt,1976,3348453.15667
mlt,1977,3828848.18481
mlt,1978,4879194.38129
mlt,1979,5233381.20623
mlt,1980,6590403.64048
mlt,1981,8248764.94065
mlt,1982,10275833.0512
mlt,1983,8295676.43173
mlt,1984,12019341.01904
mlt,1985,11144768.06025
mlt,1986,14397952.57652
mlt,1987,18848088.8829
mlt,1988,21647496.61
mlt,1989,24803946.12454
mlt,1990,27244738.38841
mlt,1991,27578308.52956
mlt,1992,28399251.6601
mlt,1993,38366372.53869
mlt,1994,35931719.45077
mlt,1995,34034102.28974
mlt,1996,34678211.02845
mlt,1997,40502763.32497
mlt,1998,36731415.27532
mlt,1999,41682357.67579
mlt,2000,39283450.54427
mlt,2001,48233703.70297
mlt,2002,46330575.98444
mlt,2003,54178647.02004
mlt,2004,56727331.04755
mlt,2005,62707426.13658
mlt,2006,63007165.93443
mlt,2007,70019400.90656
mlt,2008,68566489.87954
mlt,2009,68417367.32805
mlt,2010,73075328.61986
mlt,2011,75952356.85192
mlt,2012,83250916.15929
mlt,2013,75834717.63945
mlt,2014,78975587.69365
mlt,2015,56350676.56542
mlt,2016,48205241.00947
mlt,2017,48987465.06697
mlt,2018,48713801.06256
mlt,2019,48085289.8244
mmr,1970,12207932.87546
mmr,1971,14500917.92823
mmr,1972,14845869.63107
mmr,1973,13435025.30492
mmr,1974,17030440.58625
mmr,1975,18668428.16576
mmr,1976,21507372.19862
mmr,1977,24668971.63824
mmr,1978,26902538.43172
mmr,1979,29472199.42456
mmr,1980,35597628.26596
mmr,1981,40662181.02155
mmr,1982,43830159.41113
mmr,1983,48035626.39698
mmr,1984,57899621.25303
mmr,1985,62369802.90601
mmr,1986,65839526.3499
mmr,1987,50547147.45869
mmr,1988,44280762.64669
mmr,1989,50990544.65129
mmr,1990,51822781.33913
mmr,1991,53559236.32657
mmr,1992,65495159.97044
mmr,1993,74932714.19419
mmr,1994,91467441.29248
mmr,1995,106419647.68688
mmr,1996,115535655.93485
mmr,1997,124180136.43112
mmr,1998,138323603.16502
mmr,1999,159304760.74216
mmr,2000,187294233.01091
mmr,2001,169244809.89583
mmr,2002,185543981.33482
mmr,2003,206633050.06932
mmr,2004,274020483.73539
mmr,2005,269403371.527
mmr,2006,314587060.68402
mmr,2007,330872296.88146
mmr,2008,262772722.6759
mmr,2009,282677081.2829
mmr,2010,375636502.99146
mmr,2011,451342782.44375
mmr,2012,373433316.12356
mmr,2013,422778550.83996
mmr,2014,550114328.02855
mmr,2015,775268018.53914
mmr,2016,907997080.65388
mmr,2017,1014346783.98176
mmr,2018,1142998993.19562
mmr,2019,1235367081.81709
mne,2005,47797372.36769
mne,2006,50531388.06422
mne,2007,52867946.04116
mne,2008,69843516.19535
mne,2009,46454987.57925
mne,2010,69201708.04832
mne,2011,71799566.11757
mne,2012,68787350.69797
mne,2013,69554655.08494
mne,2014,70954629.56851
mne,2015,77896523.48749
mne,2016,72439569.82298
mne,2017,77662493.01069
mne,2018,84002598.5354
mne,2019,89547765.58062
mng,1970,7534204.80082
mng,1971,8625546.00903
mng,1972,9945399.19147
mng,1973,11373629.80764
mng,1974,13664424.09391
mng,1975,16549389.9567
mng,1976,19334097.31328
mng,1977,23707388.76077
mng,1978,30174468.78152
mng,1979,36400602.88382
mng,1980,44313968.56466
mng,1981,47906288.69379
mng,1982,52929151.24698
mng,1983,58191730.26377
mng,1984,56833389.38843
mng,1985,83909538.11726
mng,1986,93782219.4984
mng,1987,107538404.35758
mng,1988,124680117.08711
mng,1989,120751643.12656
mng,1990,121067972.87118
mng,1991,155791603.20956
mng,1992,147646628.44049
mng,1993,130219377.03479
mng,1994,116388693.64698
mng,1995,121109820.33912
mng,1996,128029152.83736
mng,1997,127641392.06759
mng,1998,131981940.01492
mng,1999,134165088.76895
mng,2000,139364338.4127
mng,2001,152953485.19379
mng,2002,166996972.44791
mng,2003,168615647.18878
mng,2004,188444638.18075
mng,2005,198942717.43059
mng,2006,229949229.52139
mng,2007,310045530.25919
mng,2008,322498261.13831
mng,2009,361620197.43065
mng,2010,394585836.05764
mng,2011,640731896.72342
mng,2012,1089322863.28814
mng,2013,1409696305.86968
mng,2014,997190193.98804
mng,2015,809562887.30859
mng,2016,911158080.06434
mng,2017,1036990650.17295
mng,2018,1208114442.41897
mng,2019,1373410552.08987
moz,1970,7892976.458
moz,1971,10271483.5325
moz,1972,10000960.08081
moz,1973,11649281.53111
moz,1974,11473841.93223
moz,1975,11744246.97558
moz,1976,11236636.07383
moz,1977,12937660.53316
moz,1978,15001130.9605
moz,1979,15276388.05543
moz,1980,20668828.62158
moz,1981,17951639.08559
moz,1982,19891486.88403
moz,1983,16438858.81141
moz,1984,13537913.67468
moz,1985,10667622.02709
moz,1986,9527534.05063
moz,1987,9982782.25419
moz,1988,10882894.4706
moz,1989,11899190.37056
moz,1990,12400133.78526
moz,1991,13107918.36413
moz,1992,13462621.02918
moz,1993,15120259.41873
moz,1994,15575782.72156
moz,1995,17045085.82551
moz,1996,17631009.64746
moz,1997,19735229.50617
moz,1998,19401721.91466
moz,1999,21101693.57337
moz,2000,25054263.08543
moz,2001,30661838.19466
moz,2002,31995437.64157
moz,2003,40249193.7379
moz,2004,42343477.87595
moz,2005,42344552.70364
moz,2006,48467050.71879
moz,2007,58145316.76897
moz,2008,60707866.39765
moz,2009,69834295.05378
moz,2010,78100566.11807
moz,2011,96060606.7235
moz,2012,96917277.22511
moz,2013,135791541.27315
moz,2014,283818518.27404
moz,2015,225530196.48014
moz,2016,285280196.79378
moz,2017,337731929.73171
moz,2018,400843602.59301
moz,2019,468139452.68744
mrt,1970,1134494.1592
mrt,1971,1135488.54467
mrt,1972,1355685.69984
mrt,1973,1534061.76541
mrt,1974,1763151.49599
mrt,1975,2074269.7962
mrt,1976,2269864.88024
mrt,1977,2657465.40681
mrt,1978,3042321.20245
mrt,1979,3495983.39687
mrt,1980,4062901.16904
mrt,1981,4785341.19955
mrt,1982,6917530.07078
mrt,1983,7807695.46516
mrt,1984,7689793.44767
mrt,1985,6100652.85255
mrt,1986,3626151.01927
mrt,1987,33375272.01399
mrt,1988,34738514.59638
mrt,1989,32555179.28846
mrt,1990,10977896.2185
mrt,1991,11792428.34909
mrt,1992,12971284.49527
mrt,1993,13783093.6198
mrt,1994,16757393.82458
mrt,1995,16428322.85156
mrt,1996,17747771.30076
mrt,1997,18520753.84425
mrt,1998,19213355.68248
mrt,1999,20385278.05082
mrt,2000,21786315.72646
mrt,2001,24685981.09872
mrt,2002,27192427.37205
mrt,2003,29167197.75653
mrt,2004,33858620.66798
mrt,2005,36891733.03959
mrt,2006,39401917.15843
mrt,2007,47402097.78735
mrt,2008,51866914.98051
mrt,2009,58600082.37121
mrt,2010,63862393.20646
mrt,2011,71362430.25079
mrt,2012,82225939.07936
mrt,2013,77256618.59519
mrt,2014,98719484.61706
mrt,2015,100589782.37582
mrt,2016,98386106.65049
mrt,2017,107946038.4482
mrt,2018,117487429.26058
mrt,2019,132009832.53727
mus,1970,1318728.25343
mus,1971,1125071.21857
mus,1972,2089089.4391
mus,1973,2217198.64533
mus,1974,2524512.36926
mus,1975,2402571.49056
mus,1976,2720618.1898
mus,1977,3059581.88284
mus,1978,3291064.44542
mus,1979,3813800.06932
mus,1980,3803064.46637
mus,1981,3912875.67698
