geo,time,ag_yld_crel_kg
hti,1988,957.7
hti,1989,972.3
hti,1990,1026.7
hti,1991,987.7
hti,1992,976.1
hti,1993,949.2
hti,1994,923.9
hti,1995,925.8
hti,1996,974
hti,1997,1004.1
hti,1998,913.6
hti,1999,969.4
hti,2000,931.8
hti,2001,826.5
hti,2002,920.4
hti,2003,920.8
hti,2004,933.8
hti,2005,956.8
hti,2006,962.9
hti,2007,959.8
hti,2008,961.1
hti,2009,994.6
hti,2010,977.5
hti,2011,980.7
hti,2012,1077
hti,2013,1059.9
hti,2014,1014.4
hti,2015,1016.3
hti,2016,1053.9
hti,2017,1131.7
hti,2018,1120.8
hun,1961,1857.5
hun,1962,2042.3
hun,1963,2041.6
hun,1964,2111.7
hun,1965,2320.6
hun,1966,2401.7
hun,1967,2491.5
hun,1968,2576.3
hun,1969,2986
hun,1970,2538.2
hun,1971,3132
hun,1972,3339.8
hun,1973,3593.6
hun,1974,3825.8
hun,1975,3902.7
hun,1976,3686.2
hun,1977,4106.5
hun,1978,4460.4
hun,1979,4131.9
hun,1980,4806.1
hun,1981,4619.6
hun,1982,5177.9
hun,1983,4734.3
hun,1984,5401.2
hun,1985,5158.8
hun,1986,4960.8
hun,1987,4980.3
hun,1988,5224.6
hun,1989,5472.8
hun,1990,4520.8
hun,1991,5486.2
hun,1992,3646
hun,1993,3085.3
hun,1994,3968.8
hun,1995,4064.1
hun,1996,3999.6
hun,1997,4785.7
hun,1998,4554.2
hun,1999,4706.2
hun,2000,3632.7
hun,2001,4884.9
hun,2002,3963.2
hun,2003,3038.9
hun,2004,5589.9
hun,2005,5526.6
hun,2006,5097.3
hun,2007,3492
hun,2008,5800.2
hun,2009,4715.2
hun,2010,4719
hun,2011,5105.1
hun,2012,3761.1
hun,2013,4831.5
hun,2014,5897
hun,2015,5243.4
hun,2016,6486.6
hun,2017,5835.5
hun,2018,6262.2
idn,1961,1541.7
idn,1962,1553.5
idn,1963,1501.9
idn,1964,1512.8
idn,1965,1559.8
idn,1966,1514.3
idn,1967,1549.3
idn,1968,1808.5
idn,1969,1944.1
idn,1970,2000.8
idn,1971,2081.7
idn,1972,2152.4
idn,1973,2127.2
idn,1974,2280.3
idn,1975,2307.3
idn,1976,2472.6
idn,1977,2424.5
idn,1978,2493
idn,1979,2622.4
idn,1980,2865.7
idn,1981,3022.1
idn,1982,3332.1
idn,1983,3320.3
idn,1984,3379.4
idn,1985,3513.3
idn,1986,3476.2
idn,1987,3604.7
idn,1988,3568.3
idn,1989,3778.6
idn,1990,3800.2
idn,1991,3862.1
idn,1992,3817.1
idn,1993,3916.3
idn,1994,3865.5
idn,1995,3842.8
idn,1996,3944.9
idn,1997,4011.4
idn,1998,3816.9
idn,1999,3895.7
idn,2000,4026.4
idn,2001,4044.9
idn,2002,4169.5
idn,2003,4248.1
idn,2004,4274.5
idn,2005,4311.3
idn,2006,4365.8
idn,2007,4464.8
idn,2008,4694.3
idn,2009,4812.7
idn,2010,4877.6
idn,2011,4886.3
idn,2012,5082
idn,2013,5085.4
idn,2014,5095.5
idn,2015,5306.6
idn,2016,5251.5
idn,2017,5181.1
idn,2018,5226.7
ind,1961,947.3
ind,1962,929.7
ind,1963,965.8
ind,1964,993.6
ind,1965,854.4
ind,1966,864.2
ind,1967,993.7
ind,1968,1036.6
ind,1969,1053.7
ind,1970,1134.8
ind,1971,1136.1
ind,1972,1107.8
ind,1973,1152.8
ind,1974,1074.5
ind,1975,1260.8
ind,1976,1198.7
ind,1977,1331.1
ind,1978,1370.2
ind,1979,1222.3
ind,1980,1350
ind,1981,1398.8
ind,1982,1346.4
ind,1983,1564.4
ind,1984,1563.8
ind,1985,1592.2
ind,1986,1585.4
ind,1987,1583.7
ind,1988,1775.8
ind,1989,1916.4
ind,1990,1891.2
ind,1991,1926.3
ind,1992,2024.8
ind,1993,2084.9
ind,1994,2115.5
ind,1995,2111.7
ind,1996,2181
ind,1997,2228.6
ind,1998,2248.4
ind,1999,2313.7
ind,2000,2294.2
ind,2001,2423.1
ind,2002,2187.3
ind,2003,2399.4
ind,2004,2350
ind,2005,2411.6
ind,2006,2446.5
ind,2007,2583.3
ind,2008,2637.9
ind,2009,2580.8
ind,2010,2676.4
ind,2011,2860.7
ind,2012,2963.5
ind,2013,2969.9
ind,2014,2960.4
ind,2015,2856.7
ind,2016,3008
ind,2017,3162.6
ind,2018,3247.9
irl,1961,3141.5
irl,1962,3330.8
irl,1963,3125.6
irl,1964,2929.2
irl,1965,3111.2
irl,1966,3270
irl,1967,3563.8
irl,1968,4002.5
irl,1969,3920.2
irl,1970,3633.8
irl,1971,4090.2
irl,1972,3846.7
irl,1973,3690
irl,1974,4140.7
irl,1975,4070.2
irl,1976,3581.5
irl,1977,4920.8
irl,1978,4558.6
irl,1979,4778.7
irl,1980,4650.5
irl,1981,4771.1
irl,1982,5279.3
irl,1983,5035.9
irl,1984,6179.4
irl,1985,5238.2
irl,1986,5363
irl,1987,6286.3
irl,1988,6411
irl,1989,5996.3
irl,1990,6577.4
irl,1991,6521
irl,1992,6741.2
irl,1993,5728.1
irl,1994,5988.3
irl,1995,6578.7
irl,1996,7322
irl,1997,6297.1
irl,1998,6236.6
irl,1999,6985.7
irl,2000,7795.7
irl,2001,7580.9
irl,2002,6567.1
irl,2003,7100.7
irl,2004,8077.9
irl,2005,6904.7
irl,2006,7465.2
irl,2007,7188.8
irl,2008,7644.9
irl,2009,6887.1
irl,2010,7456.3
irl,2011,8441.5
irl,2012,6741.2
irl,2013,7802.1
irl,2014,8471.4
irl,2015,9008.2
irl,2016,8222.8
irl,2017,8783.2
irl,2018,7088.8
irn,1961,849.9
irn,1962,883.6
irn,1963,857.4
irn,1964,850.2
irn,1965,882.1
irn,1966,883.6
irn,1967,879.8
irn,1968,875.1
irn,1969,884.2
irn,1970,884.7
irn,1971,821.9
irn,1972,917.9
irn,1973,924.8
irn,1974,908
irn,1975,1052.9
irn,1976,1220.4
irn,1977,1143.4
irn,1978,1200.6
irn,1979,1234.9
irn,1980,1066.9
irn,1981,1020.9
irn,1982,1196.8
irn,1983,1092.8
irn,1984,1201.3
irn,1985,1223.3
irn,1986,1357
irn,1987,1302.7
irn,1988,1287.1
irn,1989,1140.3
irn,1990,1445.3
irn,1991,1611.5
irn,1992,1706.6
irn,1993,1773.4
irn,1994,1817.4
irn,1995,1909.1
irn,1996,1849.2
irn,1997,1857.3
irn,1998,2160.8
irn,1999,2049.7
irn,2000,1835.1
irn,2001,1932.6
irn,2002,2272.9
irn,2003,2383.4
irn,2004,2417.1
irn,2005,2301.2
irn,2006,2391.8
irn,2007,2454.3
irn,2008,1720.9
irn,2009,1997.2
irn,2010,2173.5
irn,2011,1713.7
irn,2012,1745.4
irn,2013,1847.1
irn,2014,2051.5
irn,2015,2230.8
irn,2016,2653.5
irn,2017,2247.2
irn,2018,2298.8
irq,1961,905.8
irq,1962,951.4
irq,1963,787.8
irq,1964,747.8
irq,1965,808.9
irq,1966,780.2
irq,1967,830
irq,1968,1196.1
irq,1969,1142.8
irq,1970,1012.2
irq,1971,1078
irq,1972,1443.1
irq,1973,941.7
irq,1974,893
irq,1975,679.4
irq,1976,974.3
irq,1977,962.3
irq,1978,772.7
irq,1979,767.6
irq,1980,825.9
irq,1981,902.2
irq,1982,876.9
irq,1983,734.9
irq,1984,1015.9
irq,1985,985.1
irq,1986,821.2
irq,1987,891.7
irq,1988,1052.2
irq,1989,920.9
irq,1990,1061
irq,1991,799.6
irq,1992,755
irq,1993,706.1
irq,1994,792.5
irq,1995,801.2
irq,1996,899.7
irq,1997,799.9
irq,1998,864.8
irq,1999,590
irq,2000,363.2
irq,2001,692.7
irq,2002,1306.4
irq,2003,1209.8
irq,2004,1191.6
irq,2005,948.1
irq,2006,1329.2
irq,2007,1264.8
irq,2008,1403.5
irq,2009,1774.5
irq,2010,1697.1
irq,2011,1798.5
irq,2012,2318.9
irq,2013,2214.8
irq,2014,2048.1
irq,2015,2693.5
irq,2016,3083.5
irq,2017,2750.6
irq,2018,2574.2
isl,2014,3154.9
isl,2015,3217.7
isl,2016,3212.6
isl,2017,3523.8
isl,2018,2600
isr,1961,1108
isr,1962,1160.1
isr,1963,1056.5
isr,1964,2044.4
isr,1965,1852.8
isr,1966,1052.7
isr,1967,2060.8
isr,1968,1481.3
isr,1969,1348.4
isr,1970,1186.3
isr,1971,1791.6
isr,1972,2642.5
isr,1973,2278
isr,1974,2353.8
isr,1975,2179.7
isr,1976,1790.8
isr,1977,1911.2
isr,1978,1530
isr,1979,1249.7
isr,1980,2316.6
isr,1981,1954.7
isr,1982,1669.5
isr,1983,3261.2
isr,1984,1638.9
isr,1985,2240.5
isr,1986,2460
isr,1987,3566.7
isr,1988,2846.6
isr,1989,2776.5
isr,1990,3486
isr,1991,2644.1
isr,1992,3266.9
isr,1993,3014.9
isr,1994,1885.6
isr,1995,3133.7
isr,1996,2797
isr,1997,1969.2
isr,1998,2470.1
isr,1999,1668.4
isr,2000,2443.3
isr,2001,2454.8
isr,2002,2689.5
isr,2003,3306.5
isr,2004,3066.7
isr,2005,2951.9
isr,2006,2398.5
isr,2007,2752.1
isr,2008,2438.8
isr,2009,3174.1
isr,2010,3037.6
isr,2011,3669.3
isr,2012,4299.5
isr,2013,4177.1
isr,2014,4534.4
isr,2015,4526.9
isr,2016,4972.5
isr,2017,3569.3
isr,2018,3035.4
ita,1961,2181.5
ita,1962,2225.3
ita,1963,2115.2
ita,1964,2243
ita,1965,2399.3
ita,1966,2399.8
ita,1967,2628.8
ita,1968,2527.1
ita,1969,2676.1
ita,1970,2754.7
ita,1971,2963.1
ita,1972,2926.8
ita,1973,2983
ita,1974,3157
ita,1975,3302
ita,1976,3206
ita,1977,3198.7
ita,1978,3437.5
ita,1979,3435
ita,1980,3521.1
ita,1981,3686.7
ita,1982,3585
ita,1983,3526.6
ita,1984,3927.2
ita,1985,3739.3
ita,1986,3855.4
ita,1987,3920.1
ita,1988,3807
ita,1989,3702.7
ita,1990,3944.9
ita,1991,4366.3
ita,1992,4707.4
ita,1993,4850.9
ita,1994,4675.3
ita,1995,4667.4
ita,1996,4948.3
ita,1997,4747.6
ita,1998,5078.2
ita,1999,5047.4
ita,2000,4993.9
ita,2001,4821.4
ita,2002,4959.2
ita,2003,4307.2
ita,2004,5444.4
ita,2005,5361.4
ita,2006,5316.1
ita,2007,5174
ita,2008,5353
ita,2009,5086.9
ita,2010,5322.5
ita,2011,5677.2
ita,2012,5315.1
ita,2013,5264.6
ita,2014,5717.5
ita,2015,5402.2
ita,2016,5599
ita,2017,5174.8
ita,2018,5264.6
jam,1961,868.3
jam,1962,1042.2
jam,1963,1105.7
jam,1964,1227.3
jam,1965,1244.8
jam,1966,1065.8
jam,1967,1221.2
jam,1968,932.9
jam,1969,1236.4
jam,1970,1368
jam,1971,1282.8
jam,1972,1106.2
jam,1973,1158
jam,1974,1552.6
jam,1975,1871.1
jam,1976,1844.4
jam,1977,2156.8
jam,1978,1699.7
jam,1979,1560.1
jam,1980,1785.2
jam,1981,1655.2
jam,1982,1569
jam,1983,1907.9
jam,1984,2041.5
jam,1985,1856.8
jam,1986,1359
jam,1987,1355.8
jam,1988,1603.1
jam,1989,1295.7
jam,1990,1115.7
jam,1991,1285.1
jam,1992,1493.5
jam,1993,1572.8
jam,1994,1405.8
jam,1995,1362.3
jam,1996,1374.5
jam,1997,1159.8
jam,1998,1149.6
jam,1999,1220.5
jam,2000,1146.8
jam,2001,1209.1
jam,2002,1179.8
jam,2003,1230.3
jam,2004,1185.4
jam,2005,1255.9
jam,2006,1228.9
jam,2007,1222.2
jam,2008,1294.2
jam,2009,1315.7
jam,2010,1266.9
jam,2011,1356.4
jam,2012,1282.8
jam,2013,1200.3
jam,2014,1138.7
jam,2015,1143.1
jam,2016,1090.1
jam,2017,1162.5
jam,2018,1148.5
jor,1961,550.7
jor,1962,381.7
jor,1963,353.5
jor,1964,1010.7
jor,1965,1024.6
jor,1966,446.3
jor,1967,758.8
jor,1968,395.9
jor,1969,910.4
jor,1970,226.5
jor,1971,657.3
jor,1972,864.2
jor,1973,425.2
jor,1974,915.4
jor,1975,363.7
jor,1976,422.9
jor,1977,432.6
jor,1978,369.1
jor,1979,151.3
jor,1980,932.7
jor,1981,477.8
jor,1982,478.6
jor,1983,829.2
jor,1984,538.1
jor,1985,615.2
jor,1986,617.7
jor,1987,918.6
jor,1988,1010.6
jor,1989,914.5
jor,1990,1220
jor,1991,985.5
jor,1992,1294.6
jor,1993,1441.8
jor,1994,1376.9
jor,1995,1283.8
jor,1996,1469.6
jor,1997,1021.8
jor,1998,1182.8
jor,1999,3011
jor,2000,1728.3
jor,2001,1373.6
jor,2002,1294.2
jor,2003,1417.9
jor,2004,1310.7
jor,2005,1524.5
jor,2006,966.7
jor,2007,1049.4
jor,2008,1145.1
jor,2009,1244.1
jor,2010,1962.6
jor,2011,1904.1
jor,2012,1556.3
jor,2013,1660.2
jor,2014,1455.4
jor,2015,1518.7
jor,2016,1937.6
jor,2017,1596.3
jor,2018,1506.4
jpn,1961,4173.5
jpn,1962,4339.6
jpn,1963,4224
jpn,1964,4318.4
jpn,1965,4398.2
jpn,1966,4509.3
jpn,1967,5136.6
jpn,1968,5227.3
jpn,1969,5072.2
jpn,1970,5125.4
jpn,1971,4917
jpn,1972,5507.2
jpn,1973,5748.1
jpn,1974,5630
jpn,1975,5933.3
jpn,1976,5276.2
jpn,1977,5931.6
jpn,1978,5897
jpn,1979,5705.6
jpn,1980,4843.2
jpn,1981,5206.9
jpn,1982,5308.4
jpn,1983,5300.5
jpn,1984,5957.7
jpn,1985,5847.2
jpn,1986,5898.9
jpn,1987,5683.5
jpn,1988,5469.2
jpn,1989,5673.7
jpn,1990,5846.3
jpn,1991,5415.6
jpn,1992,5876.7
jpn,1993,4429.4
jpn,1994,6448.7
jpn,1995,6003.2
jpn,1996,6154.5
jpn,1997,6061.5
jpn,1998,5809.5
jpn,1999,5998.9
jpn,2000,6256.6
jpn,2001,6107
jpn,2002,6085.5
jpn,2003,5451
jpn,2004,5942.3
jpn,2005,6154
jpn,2006,5852.4
jpn,2007,6062.1
jpn,2008,6262.4
jpn,2009,5919.5
jpn,2010,5853.6
jpn,2011,6012.3
jpn,2012,6134.3
jpn,2013,6105.4
jpn,2014,6080.5
jpn,2015,6091.2
jpn,2016,6082.9
jpn,2017,6048.9
jpn,2018,5918.8
kaz,1992,1338.4
kaz,1993,988.5
kaz,1994,839.3
kaz,1995,580.7
kaz,1996,722.5
kaz,1997,876.1
kaz,1998,561.1
kaz,1999,1303.8
kaz,2000,942.5
kaz,2001,1216.6
kaz,2002,1145.7
kaz,2003,1077.5
kaz,2004,884.3
kaz,2005,998.2
kaz,2006,1170.9
kaz,2007,1326.9
kaz,2008,1011.3
kaz,2009,1253.1
kaz,2010,804.1
kaz,2011,1688.6
kaz,2012,865
kaz,2013,1164.9
kaz,2014,1172.7
kaz,2015,1278.1
kaz,2016,1347.7
kaz,2017,1355
kaz,2018,1359.4
ken,1961,1244.7
ken,1962,1206.7
ken,1963,1249.7
ken,1964,1199.6
ken,1965,1143
ken,1966,1139.9
ken,1967,1235.3
ken,1968,1286.7
ken,1969,1303
ken,1970,1278.2
ken,1971,1270.2
ken,1972,1286.5
ken,1973,1306.3
ken,1974,1352.2
ken,1975,1396.8
ken,1976,1582.8
ken,1977,1550.8
ken,1978,1409.5
ken,1979,1282.7
ken,1980,1241.7
ken,1981,1561.6
ken,1982,1962.7
ken,1983,1675.9
ken,1984,1343.1
ken,1985,1633.8
ken,1986,1886.2
ken,1987,1568.5
ken,1988,1745.6
ken,1989,1723
ken,1990,1561.8
ken,1991,1712.4
ken,1992,1661.1
ken,1993,1461.2
ken,1994,1918.2
ken,1995,1753.1
ken,1996,1402.6
ken,1997,1397.2
ken,1998,1590
ken,1999,1427.7
ken,2000,1375
ken,2001,1639.6
ken,2002,1488.3
ken,2003,1594
ken,2004,1805.7
ken,2005,1646.1
ken,2006,1646.4
ken,2007,1773.1
ken,2008,1417.5
ken,2009,1242.8
ken,2010,1710.1
ken,2011,1514.6
ken,2012,1744.8
ken,2013,1661.5
ken,2014,1583.4
ken,2015,1772.8
ken,2016,1383.5
ken,2017,1632.9
ken,2018,1809.6
kgz,1992,2782.6
kgz,1993,2471.6
kgz,1994,1813.2
kgz,1995,1630.8
kgz,1996,2158.2
kgz,1997,2373
kgz,1998,2493.5
kgz,1999,2483.6
kgz,2000,2669.3
kgz,2001,2866.9
kgz,2002,2665.4
kgz,2003,2774.2
kgz,2004,2876.5
kgz,2005,2677.9
kgz,2006,2550.6
kgz,2007,2512.9
kgz,2008,2380.2
kgz,2009,3034.2
kgz,2010,2610.5
kgz,2011,2603.1
kgz,2012,2367.1
kgz,2013,2904
kgz,2014,2276.3
kgz,2015,2999
kgz,2016,3104.4
kgz,2017,3093.7
kgz,2018,3162.6
khm,1961,1126.5
khm,1962,917.8
khm,1963,1194.7
khm,1964,1183.7
khm,1965,1063.9
khm,1966,1106.1
khm,1967,1219.9
khm,1968,1397.2
khm,1969,1280.7
khm,1970,1589.8
khm,1971,1445.5
khm,1972,1378.9
khm,1973,1285.1
khm,1974,1146.3
khm,1975,1199
khm,1976,1113.7
khm,1977,1016.9
khm,1978,1014.1
khm,1979,716.1
khm,1980,1179.8
khm,1981,1123.4
khm,1982,1193.3
khm,1983,1253.5
khm,1984,1281.1
khm,1985,1239.3
khm,1986,1371.7
khm,1987,1314.2
khm,1988,1355.2
khm,1989,1427.2
khm,1990,1362.1
khm,1991,1390.6
khm,1992,1315.9
khm,1993,1301.2
khm,1994,1481.1
khm,1995,1778.9
khm,1996,1800.9
khm,1997,1761.4
khm,1998,1777
khm,1999,1933.5
khm,2000,2133.6
khm,2001,2092.6
khm,2002,1922
khm,2003,2160.6
khm,2004,2024.8
khm,2005,2508.7
khm,2006,2533.1
khm,2007,2677.3
khm,2008,2804.8
khm,2009,2938.6
khm,2010,3015.7
khm,2011,3021.5
khm,2012,3177.8
khm,2013,3253.8
khm,2014,3274.9
khm,2015,3387.8
khm,2016,3466.5
khm,2017,3554.4
khm,2018,3623.5
kor,1961,3197.2
kor,1962,2794.1
kor,1963,2928
kor,1964,3248.8
kor,1965,3036.7
kor,1966,3537
kor,1967,3265.4
kor,1968,3190.6
kor,1969,3764.8
kor,1970,3720
kor,1971,3871.7
kor,1972,3885
kor,1973,4056.9
kor,1974,4077.1
kor,1975,4407.1
kor,1976,4859.6
kor,1977,5239.7
kor,1978,5667.6
kor,1979,5727.9
kor,1980,4055.9
kor,1981,5173.4
kor,1982,5416.6
kor,1983,5529.1
kor,1984,5715.7
kor,1985,5798.5
kor,1986,5876.2
kor,1987,5585
kor,1988,6142
kor,1989,6086
kor,1990,5853
kor,1991,5639
kor,1992,5937.6
kor,1993,5322.1
kor,1994,5872.1
kor,1995,5765.3
kor,1996,6403.1
kor,1997,6602.9
kor,1998,6030.7
kor,1999,6314.1
kor,2000,6379.5
kor,2001,6465.6
kor,2002,6017.1
kor,2003,5786.9
kor,2004,6427
kor,2005,6302.3
kor,2006,6299.9
kor,2007,6035.3
kor,2008,6630
kor,2009,6745.3
kor,2010,6202.2
kor,2011,6292.7
kor,2012,6135.8
kor,2013,6479.2
kor,2014,6618.1
kor,2015,6814.7
kor,2016,6792.7
kor,2017,6677
kor,2018,6585
kwt,1968,1500
kwt,1969,1666.7
kwt,1970,2000
kwt,1971,2000
kwt,1972,2000
kwt,1973,2666.7
kwt,1974,2250
kwt,1975,2000
kwt,1976,2133.3
kwt,1977,2076.9
kwt,1978,2977.3
kwt,1979,3125
kwt,1980,3188.4
kwt,1981,3059.3
kwt,1982,3060.6
kwt,1983,3046.9
kwt,1984,3019.5
kwt,1985,5260.6
kwt,1986,5672.1
kwt,1987,5552.8
kwt,1988,5274.7
kwt,1989,3577.4
kwt,1990,3652.7
kwt,1991,2930.3
kwt,1992,5939.1
kwt,1993,4602.3
kwt,1994,9148.1
kwt,1995,6738.8
kwt,1996,6496.2
kwt,1997,6118.4
kwt,1998,4922.3
kwt,1999,4470
kwt,2000,5611.2
kwt,2001,5844
kwt,2002,7329.6
kwt,2003,10253.4
kwt,2004,6188.9
kwt,2005,6423.2
kwt,2006,8717.7
kwt,2007,10498.9
kwt,2008,9235.8
kwt,2009,7977.4
kwt,2010,10805.8
kwt,2011,14171.5
kwt,2012,13782.5
kwt,2013,17975.1
kwt,2014,21865.5
kwt,2015,6542.5
kwt,2016,5220.5
kwt,2017,5656.2
kwt,2018,10482.2
lao,1961,884.1
lao,1962,877.1
lao,1963,877
lao,1964,812.5
lao,1965,819.5
lao,1966,820.8
lao,1967,855.2
lao,1968,1188.1
lao,1969,1357.6
lao,1970,1365.7
lao,1971,1229.9
lao,1972,1240.6
lao,1973,1338.7
lao,1974,1327.9
lao,1975,1343.8
lao,1976,1248.6
lao,1977,1242.3
lao,1978,1241.7
lao,1979,1252.4
lao,1980,1422.3
lao,1981,1530.2
lao,1982,1466.8
lao,1983,1563.9
lao,1984,1982
lao,1985,2069.2
lao,1986,2221.2
lao,1987,2192.9
lao,1988,1873.7
lao,1989,2311.1
lao,1990,2268
lao,1991,2186.6
lao,1992,2611
lao,1993,2242.8
lao,1994,2555.2
lao,1995,2492.7
lao,1996,2523.3
lao,1997,2719.1
lao,1998,2687.6
lao,1999,2899.8
lao,2000,3017.7
lao,2001,3094.4
lao,2002,3244.5
lao,2003,3116.7
lao,2004,3261.4
lao,2005,3577.2
lao,2006,3634.4
lao,2007,3837.3
lao,2008,4015.5
lao,2009,4170.1
lao,2010,3831.5
lao,2011,4043.3
lao,2012,4081.7
lao,2013,4195.6
lao,2014,4507.8
lao,2015,4608.2
lao,2016,4626.7
lao,2017,4497.7
lao,2018,4504.2
lbn,1961,1067.5
lbn,1962,1163.1
lbn,1963,1161.9
lbn,1964,956
lbn,1965,829.8
lbn,1966,1067.2
lbn,1967,1072.4
lbn,1968,746.6
lbn,1969,801
lbn,1970,932.8
lbn,1971,871.5
lbn,1972,1222.1
lbn,1973,1073.6
lbn,1974,1416.5
lbn,1975,1253
lbn,1976,967
lbn,1977,1123.1
lbn,1978,1023.5
lbn,1979,913.5
lbn,1980,1168.9
lbn,1981,1261.5
lbn,1982,1252.9
lbn,1983,1128.4
lbn,1984,1192.5
lbn,1985,1338.9
lbn,1986,1501.5
lbn,1987,1824.6
lbn,1988,1838.9
lbn,1989,1960.8
lbn,1990,1878.3
lbn,1991,2024.9
lbn,1992,2099.9
lbn,1993,2154.6
lbn,1994,2067.9
lbn,1995,2568.9
lbn,1996,2449.7
lbn,1997,1639.1
lbn,1998,1943.3
lbn,1999,1738.3
lbn,2000,2414.9
lbn,2001,2911.7
lbn,2002,2467.5
lbn,2003,2372
lbn,2004,2727.6
lbn,2005,2703.1
lbn,2006,2684.8
lbn,2007,2189.7
lbn,2008,2687.7
lbn,2009,2618.9
lbn,2010,2624.9
lbn,2011,2763.2
lbn,2012,2889.3
lbn,2013,2981.4
lbn,2014,3386
lbn,2015,3149.1
lbn,2016,3155.5
lbn,2017,3237.4
lbn,2018,3155.6
lbr,1961,575
lbr,1962,571.4
lbr,1963,523
lbr,1964,509.8
lbr,1965,525.3
lbr,1966,1060.2
lbr,1967,1059.7
lbr,1968,1085.7
lbr,1969,1108.8
lbr,1970,1233.8
lbr,1971,1234.6
lbr,1972,1235.3
lbr,1973,1236.3
lbr,1974,1233.8
lbr,1975,1199
lbr,1976,1225
lbr,1977,1242.7
lbr,1978,1257.7
lbr,1979,1238.8
lbr,1980,1233.5
lbr,1981,1281
lbr,1982,1352.4
lbr,1983,1230.3
lbr,1984,1286.7
lbr,1985,1252.5
lbr,1986,1235.5
lbr,1987,1262.3
lbr,1988,1276.6
lbr,1989,1166.1
lbr,1990,1028.6
lbr,1991,909.1
lbr,1992,916.7
lbr,1993,1083.3
lbr,1994,1111.1
lbr,1995,1124
lbr,1996,1249.3
lbr,1997,1245.6
lbr,1998,1293.4
lbr,1999,1277.2
lbr,2000,1278
lbr,2001,1115.4
lbr,2002,916.7
lbr,2003,833.3
lbr,2004,916.7
lbr,2005,1290
lbr,2006,1261.5
lbr,2007,1448.8
lbr,2008,1553.4
lbr,2009,1183.5
lbr,2010,1178.6
lbr,2011,1169.5
lbr,2012,1259.3
lbr,2013,1250.1
lbr,2014,1187.2
lbr,2015,1138.3
lbr,2016,1073.2
lbr,2017,1059.5
lbr,2018,1083.6
lby,1961,214.7
lby,1962,221
lby,1963,255.3
lby,1964,235
lby,1965,341.9
lby,1966,319.9
lby,1967,292.4
lby,1968,242.3
lby,1969,326
lby,1970,219.6
lby,1971,229.8
lby,1972,581.1
lby,1973,627.1
lby,1974,398
lby,1975,472.4
lby,1976,463
lby,1977,286.8
lby,1978,435.4
lby,1979,351.7
lby,1980,386.9
lby,1981,550.2
lby,1982,769.6
lby,1983,756.9
lby,1984,579.9
lby,1985,595
lby,1986,672.1
lby,1987,620.8
lby,1988,659.9
lby,1989,665.7
lby,1990,674.5
lby,1991,701
lby,1992,702.1
lby,1993,696.5
lby,1994,676.2
lby,1995,679.1
lby,1996,678
lby,1997,836.9
lby,1998,705.7
lby,1999,652.1
lby,2000,637.7
lby,2001,619.4
lby,2002,632.3
lby,2003,620
lby,2004,620
lby,2005,622.8
lby,2006,622.6
lby,2007,623
lby,2008,621.7
lby,2009,634.1
lby,2010,669.9
lby,2011,664.5
lby,2012,679.3
lby,2013,663.8
lby,2014,667.6
lby,2015,671.8
lby,2016,666
lby,2017,662.4
lby,2018,660
lca,1961,1250
lca,1962,1250
lca,1963,1250
lca,1964,1500
lca,1965,1250
lca,1966,1500
lca,1967,1500
lca,1968,961.5
lca,1969,892.9
lca,1970,840
lca,1971,714.3
lca,1972,750
lca,1973,632.7
lca,1974,700
lca,1975,700
lca,1976,700
lca,1977,700
lca,1978,700
lca,1979,700
lka,1961,1765.4
lka,1962,1869.1
lka,1963,1848.4
lka,1964,1917
lka,1965,1681.6
lka,1966,1732.9
lka,1967,2038.5
lka,1968,2283.1
lka,1969,2426.8
lka,1970,2154.7
lka,1971,1939.2
lka,1972,1966.8
lka,1973,1843.5
lka,1974,1885.8
lka,1975,1752.8
lka,1976,1812.1
lka,1977,2022.8
lka,1978,2144.1
lka,1979,2337.7
lka,1980,2501.1
lka,1981,2547.9
lka,1982,2755.3
lka,1983,3065.6
lka,1984,2632.8
lka,1985,2960.6
lka,1986,2990.5
lka,1987,2997.4
lka,1988,2917.1
lka,1989,2880.8
lka,1990,2965
lka,1991,2925.8
lka,1992,2957.7
lka,1993,3024.2
lka,1994,2902
lka,1995,3052.6
lka,1996,3008.5
lka,1997,3143.2
lka,1998,3400.1
lka,1999,3192
lka,2000,3338.2
lka,2001,3424.9
lka,2002,3405.1
lka,2003,3282.6
lka,2004,3563.7
lka,2005,3467.2
lka,2006,3579.8
lka,2007,3727.9
lka,2008,3616.7
lka,2009,3790.6
lka,2010,3974.3
lka,2011,3520.8
lka,2012,3582.9
lka,2013,3833.5
lka,2014,3801.9
lka,2015,3735.5
lka,2016,3845.3
lka,2017,3046.1
lka,2018,3761.6
lso,1961,836.2
lso,1962,814.7
lso,1963,813.3
lso,1964,809.6
lso,1965,756.2
lso,1966,799.3
lso,1967,747
lso,1968,680.2
lso,1969,680.4
lso,1970,605.5
lso,1971,622.8
lso,1972,375.1
lso,1973,588
lso,1974,909.5
lso,1975,703.1
lso,1976,640.1
lso,1977,1507.7
lso,1978,1402.2
lso,1979,1139.5
lso,1980,959.8
lso,1981,830.9
lso,1982,664.4
lso,1983,679.8
lso,1984,648.9
lso,1985,720.6
lso,1986,679.4
lso,1987,601.8
lso,1988,831
lso,1989,919.4
lso,1990,1036.9
lso,1991,460.3
lso,1992,612.1
