geo,time,sl_tlf_acti_1524_fe_zs
png,1991,62.576
png,1992,60.732
png,1993,58.245
png,1994,57.645
png,1995,58.62
png,1996,57.743
png,1997,58.836
png,1998,59.903
png,1999,59.973
png,2000,60.775
png,2001,58.588
png,2002,56.367
png,2003,54.125
png,2004,51.871
png,2005,49.617
png,2006,47.373
png,2007,45.147
png,2008,42.95
png,2009,40.794
png,2010,38.686
png,2011,38.808
png,2012,38.517
png,2013,38.317
png,2014,37.059
png,2015,36.232
png,2016,35.997
png,2017,35.819
png,2018,36.133
png,2019,35.711
png,2020,35.093
pol,1990,39.435
pol,1991,40.306
pol,1992,40.097
pol,1993,38.15
pol,1994,36.482
pol,1995,33.868
pol,1996,32.682
pol,1997,32.111
pol,1998,32.212
pol,1999,31.598
pol,2000,35.015
pol,2001,36.763
pol,2002,34.069
pol,2003,31.916
pol,2004,31.236
pol,2005,31.831
pol,2006,30.706
pol,2007,29.333
pol,2008,29.559
pol,2009,29.394
pol,2010,29.661
pol,2011,28.126
pol,2012,28.421
pol,2013,27.985
pol,2014,28.758
pol,2015,27.018
pol,2016,29.016
pol,2017,29.731
pol,2018,30.806
pol,2019,31.064
pol,2020,27.478
pri,1990,21.8
pri,1991,20.85
pri,1992,21.48
pri,1993,26.28
pri,1994,26.315
pri,1995,26.35
pri,1996,26.24
pri,1997,28.62
pri,1998,28.08
pri,1999,29.9
pri,2000,28.52
pri,2001,27.462
pri,2002,26.43
pri,2003,25.422
pri,2004,24.44
pri,2005,23.484
pri,2006,22.554
pri,2007,21.651
pri,2008,20.774
pri,2009,19.924
pri,2010,19.1
pri,2011,19.1
pri,2012,18.284
pri,2013,17.422
pri,2014,16.559
pri,2015,15.778
pri,2016,14.53
pri,2017,13.259
pri,2018,12.056
pri,2019,11.062
pri,2020,10.121
prk,1990,73.461
prk,1991,74.098
prk,1992,75.046
prk,1993,75.696
prk,1994,76.081
prk,1995,76.723
prk,1996,77.237
prk,1997,78.101
prk,1998,78.312
prk,1999,77.757
prk,2000,77.807
prk,2001,77.491
prk,2002,77.458
prk,2003,77.357
prk,2004,77.225
prk,2005,76.901
prk,2006,77.101
prk,2007,77.307
prk,2008,77.026
prk,2009,77.186
prk,2010,77.295
prk,2011,77.261
prk,2012,77.171
prk,2013,77.108
prk,2014,77.049
prk,2015,77.237
prk,2016,76.86
prk,2017,77.32
prk,2018,77.855
prk,2019,78.049
prk,2020,76.646
prt,1990,52.972
prt,1991,50.895
prt,1992,45.777
prt,1993,42.945
prt,1994,41.469
prt,1995,38.979
prt,1996,38.336
prt,1997,39.765
prt,1998,43.304
prt,1999,42.064
prt,2000,39.862
prt,2001,41.504
prt,2002,41.724
prt,2003,41.369
prt,2004,38.002
prt,2005,38.112
prt,2006,37.649
prt,2007,37.849
prt,2008,38.072
prt,2009,37.225
prt,2010,34.205
prt,2011,35.866
prt,2012,34.921
prt,2013,33.776
prt,2014,33.856
prt,2015,32.852
prt,2016,31.293
prt,2017,32.373
prt,2018,31.735
prt,2019,32.464
prt,2020,28.015
pry,1990,45.853
pry,1991,45.912
pry,1992,45.857
pry,1993,46.033
pry,1994,46.26
pry,1995,46.619
pry,1996,46.627
pry,1997,46.844
pry,1998,46.797
pry,1999,46.658
pry,2000,46.453
pry,2001,46.323
pry,2002,46.269
pry,2003,42.251
pry,2004,46.467
pry,2005,44.51
pry,2006,44.263
pry,2007,42.15
pry,2008,44.597
pry,2009,49.003
pry,2010,43.722
pry,2011,46.224
pry,2012,47.472
pry,2013,46.932
pry,2014,42.904
pry,2015,40.414
pry,2016,45.264
pry,2017,43.421
pry,2018,46.719
pry,2019,47.252
pry,2020,43.862
pse,1990,6.811
pse,1991,6.767
pse,1992,6.695
pse,1993,6.662
pse,1994,6.629
pse,1995,6.583
pse,1996,6.586
pse,1997,6.49
pse,1998,6.381
pse,1999,6.317
pse,2000,6.392
pse,2001,5.019
pse,2002,5.054
pse,2003,6.351
pse,2004,6.271
pse,2005,6.163
pse,2006,6.522
pse,2007,7.415
pse,2008,8.476
pse,2009,8.391
pse,2010,7.718
pse,2011,8.653
pse,2012,8.427
pse,2013,7.584
pse,2014,8.208
pse,2015,10.542
pse,2016,10.824
pse,2017,11.281
pse,2018,10.079
pse,2019,10.35
pse,2020,8.882
pyf,1990,35.403
pyf,1991,34.94
pyf,1992,34.919
pyf,1993,34.976
pyf,1994,34.954
pyf,1995,35.009
pyf,1996,35.115
pyf,1997,34.607
pyf,1998,34.116
pyf,1999,33.648
pyf,2000,33.207
pyf,2001,32.822
pyf,2002,32.439
pyf,2003,32.077
pyf,2004,31.683
pyf,2005,31.258
pyf,2006,30.836
pyf,2007,30.393
pyf,2008,31.347
pyf,2009,32.308
pyf,2010,33.29
pyf,2011,34.287
pyf,2012,35.302
pyf,2013,35.226
pyf,2014,35.127
pyf,2015,34.865
pyf,2016,34.692
pyf,2017,34.37
pyf,2018,34.051
pyf,2019,33.856
pyf,2020,30.839
qat,1990,35.28
qat,1991,35.636
qat,1992,35.318
qat,1993,35.377
qat,1994,35.207
qat,1995,35.061
qat,1996,34.933
qat,1997,33.9
qat,1998,33.575
qat,1999,33.526
qat,2000,33.335
qat,2001,33.752
qat,2002,33.752
qat,2003,33.741
qat,2004,33.068
qat,2005,32.944
qat,2006,33.827
qat,2007,34.14
qat,2008,33.071
qat,2009,32.02
qat,2010,31.179
qat,2011,30.35
qat,2012,32.388
qat,2013,34.495
qat,2014,36.665
qat,2015,38.89
qat,2016,39.053
qat,2017,39.105
qat,2018,38.947
qat,2019,38.696
qat,2020,37.96
rou,1990,50.223
rou,1991,52.108
rou,1992,53.297
rou,1993,51.049
rou,1994,48.778
rou,1995,46.498
rou,1996,43.376
rou,1997,42.132
rou,1998,39.813
rou,1999,37.494
rou,2000,36.859
rou,2001,36.056
rou,2002,32.919
rou,2003,28.94
rou,2004,31.573
rou,2005,26.389
rou,2006,25.783
rou,2007,24.831
rou,2008,24.577
rou,2009,25.626
rou,2010,25.683
rou,2011,25.893
rou,2012,25.472
rou,2013,24.69
rou,2014,23.928
rou,2015,25.146
rou,2016,21.744
rou,2017,24.934
rou,2018,24.061
rou,2019,23.218
rou,2020,23.542
rus,1990,47.976
rus,1991,48.772
rus,1992,51.062
rus,1993,48.567
rus,1994,46.615
rus,1995,46.212
rus,1996,43.417
rus,1997,39.952
rus,1998,37.313
rus,1999,40.528
rus,2000,39.656
rus,2001,36.711
rus,2002,37.238
rus,2003,36.062
rus,2004,35.723
rus,2005,36
rus,2006,35.898
rus,2007,36.445
rus,2008,37.91
rus,2009,38.831
rus,2010,37.114
rus,2011,36.936
rus,2012,35.002
rus,2013,35.211
rus,2014,33.7
rus,2015,33.235
rus,2016,32.574
rus,2017,31.258
rus,2018,30.517
rus,2019,29.524
rus,2020,28.649
rwa,1990,83.853
rwa,1991,83.404
rwa,1992,82.725
rwa,1993,81.657
rwa,1994,80.207
rwa,1995,79.251
rwa,1996,79.344
rwa,1997,78.672
rwa,1998,78.009
rwa,1999,77.357
rwa,2000,76.714
rwa,2001,76.068
rwa,2002,75.417
rwa,2003,74.751
rwa,2004,74.055
rwa,2005,73.321
rwa,2006,72.52
rwa,2007,71.676
rwa,2008,70.798
rwa,2009,69.903
rwa,2010,69.003
rwa,2011,68.066
rwa,2012,67.125
rwa,2013,66.188
rwa,2014,65.258
rwa,2015,65.07
rwa,2016,64.84
rwa,2017,64.672
rwa,2018,64.536
rwa,2019,64.374
rwa,2020,63.109
sau,1990,6.436
sau,1991,6.328
sau,1992,6.379
sau,1993,6.801
sau,1994,7.244
sau,1995,7.683
sau,1996,7.986
sau,1997,8.292
sau,1998,8.602
sau,1999,8.913
sau,2000,7.44
sau,2001,6.777
sau,2002,6.919
sau,2003,7.336
sau,2004,7.793
sau,2005,8.294
sau,2006,8.813
sau,2007,7.458
sau,2008,6.983
sau,2009,6.454
sau,2010,7.138
sau,2011,7.819
sau,2012,8.343
sau,2013,8.774
sau,2014,8.582
sau,2015,7.752
sau,2016,7.669
sau,2017,7.228
sau,2018,8.099
sau,2019,11.16
sau,2020,13.413
sdn,1990,20.178
sdn,1991,21.155
sdn,1992,22.156
sdn,1993,23.178
sdn,1994,24.222
sdn,1995,25.286
sdn,1996,26.374
sdn,1997,25.962
sdn,1998,25.55
sdn,1999,25.137
sdn,2000,24.722
sdn,2001,24.303
sdn,2002,23.883
sdn,2003,23.462
sdn,2004,23.043
sdn,2005,22.63
sdn,2006,22.227
sdn,2007,21.821
sdn,2008,21.411
sdn,2009,20.998
sdn,2010,20.586
sdn,2011,20.189
sdn,2012,20.088
sdn,2013,19.878
sdn,2014,19.632
sdn,2015,19.4
sdn,2016,19.188
sdn,2017,18.958
sdn,2018,18.647
sdn,2019,18.33
sdn,2020,16.975
sen,1990,27.189
sen,1991,27.082
sen,1992,26.947
sen,1993,26.782
sen,1994,26.547
sen,1995,26.298
sen,1996,26.23
sen,1997,26.096
sen,1998,25.925
sen,1999,25.725
sen,2000,25.484
sen,2001,25.347
sen,2002,25.149
sen,2003,24.99
sen,2004,24.824
sen,2005,24.668
sen,2006,24.57
sen,2007,24.312
sen,2008,24.061
sen,2009,23.817
sen,2010,23.583
sen,2011,23.368
sen,2012,23.16
sen,2013,22.955
sen,2014,22.753
sen,2015,22.551
sen,2016,22.464
sen,2017,22.348
sen,2018,22.193
sen,2019,22.004
sen,2020,20.437
sgp,1990,45.64
sgp,1991,45.602
sgp,1992,45.463
sgp,1993,44.313
sgp,1994,43.667
sgp,1995,43.873
sgp,1996,43.83
sgp,1997,43.485
sgp,1998,44.854
sgp,1999,44.141
sgp,2000,42.987
sgp,2001,41.868
sgp,2002,37.506
sgp,2003,38.551
sgp,2004,38.339
sgp,2005,38.26
sgp,2006,38.225
sgp,2007,38.177
sgp,2008,39.28
sgp,2009,35.617
sgp,2010,38.425
sgp,2011,36.028
sgp,2012,37.454
sgp,2013,36.296
sgp,2014,38.708
sgp,2015,41.162
sgp,2016,39.009
sgp,2017,38.442
sgp,2018,40.25
sgp,2019,40.467
sgp,2020,37.097
slb,1990,74.076
slb,1991,73.813
slb,1992,72.906
slb,1993,72.839
slb,1994,72.226
slb,1995,71.669
slb,1996,71.763
slb,1997,72.158
slb,1998,72.188
slb,1999,72.454
slb,2000,74.3
slb,2001,75.374
slb,2002,75.871
slb,2003,75.426
slb,2004,75.13
slb,2005,74.78
slb,2006,74.282
slb,2007,73.731
slb,2008,73.19
slb,2009,73.913
slb,2010,73.421
slb,2011,72.311
slb,2012,72.088
slb,2013,72.045
slb,2014,72.091
slb,2015,72.106
slb,2016,72.042
slb,2017,71.925
slb,2018,71.787
slb,2019,71.768
slb,2020,70.55
sle,1990,45.639
sle,1991,45.877
sle,1992,45.926
sle,1993,46.05
sle,1994,46.097
sle,1995,46.085
sle,1996,46.206
sle,1997,46.157
sle,1998,46.1
sle,1999,46.035
sle,2000,46.113
sle,2001,46.07
sle,2002,46.172
sle,2003,46.153
sle,2004,49.558
sle,2005,48.021
sle,2006,46.475
sle,2007,44.928
sle,2008,43.384
sle,2009,41.845
sle,2010,40.314
sle,2011,38.789
sle,2012,37.278
sle,2013,35.785
sle,2014,34.315
sle,2015,33.96
sle,2016,33.709
sle,2017,33.45
sle,2018,33.174
sle,2019,32.874
sle,2020,32.302
slv,1990,29.607
slv,1991,29.392
slv,1992,29.855
slv,1993,31.464
slv,1994,31.555
slv,1995,29.045
slv,1996,27.436
slv,1997,26.536
slv,1998,32.364
slv,1999,30.764
slv,2000,30.02
slv,2001,29.286
slv,2002,28.564
slv,2003,30.827
slv,2004,29.136
slv,2005,29.647
slv,2006,30.164
slv,2007,28.064
slv,2008,28.638
slv,2009,29.22
slv,2010,29.809
slv,2011,29.427
slv,2012,30.4
slv,2013,30.382
slv,2014,29.173
slv,2015,28.427
slv,2016,29.345
slv,2017,29.482
slv,2018,30.036
slv,2019,30.273
slv,2020,27.027
som,1990,10.897
som,1991,11.017
som,1992,11.052
som,1993,11.11
som,1994,11.088
som,1995,11.219
som,1996,11.401
som,1997,11.552
som,1998,11.729
som,1999,11.888
som,2000,12.006
som,2001,12.187
som,2002,12.295
som,2003,12.349
som,2004,12.377
som,2005,12.396
som,2006,12.496
som,2007,12.594
som,2008,12.672
som,2009,12.699
som,2010,12.668
som,2011,12.677
som,2012,12.611
som,2013,12.506
som,2014,12.397
som,2015,12.302
som,2016,12.206
som,2017,12.116
som,2018,12.036
som,2019,11.942
som,2020,11.734
srb,1990,39.661
srb,1991,40.35
srb,1992,40.679
srb,1993,40.752
srb,1994,40.363
srb,1995,39.842
srb,1996,39.068
srb,1997,38.182
srb,1998,37.713
srb,1999,38.805
srb,2000,38.013
srb,2001,37.193
srb,2002,36.438
srb,2003,35.891
srb,2004,34.83
srb,2005,32.56
srb,2006,30.585
srb,2007,28.478
srb,2008,27.534
srb,2009,24.959
srb,2010,22.354
srb,2011,21.182
srb,2012,22.311
srb,2013,23.207
srb,2014,21.474
srb,2015,22.824
srb,2016,23.667
srb,2017,24.309
srb,2018,23.556
srb,2019,22.931
srb,2020,21.35
ssd,1990,65.569
ssd,1991,65.763
ssd,1992,65.836
ssd,1993,65.812
ssd,1994,65.794
ssd,1995,65.983
ssd,1996,66.099
ssd,1997,66.216
ssd,1998,66.294
ssd,1999,66.335
ssd,2000,66.33
ssd,2001,66.402
ssd,2002,66.361
ssd,2003,66.248
ssd,2004,66.086
ssd,2005,65.979
ssd,2006,65.948
ssd,2007,65.925
ssd,2008,65.865
ssd,2009,65.719
ssd,2010,65.46
ssd,2011,65.377
ssd,2012,65.217
ssd,2013,65.101
ssd,2014,64.89
ssd,2015,64.552
ssd,2016,64.266
ssd,2017,64.029
ssd,2018,63.799
ssd,2019,63.573
ssd,2020,58.83
stp,1990,26.752
stp,1991,26.436
stp,1992,26.162
stp,1993,25.87
stp,1994,25.543
stp,1995,25.161
stp,1996,24.9
stp,1997,24.562
stp,1998,24.206
stp,1999,23.861
stp,2000,23.545
stp,2001,23.313
stp,2002,23.1
stp,2003,22.998
stp,2004,22.942
stp,2005,22.985
stp,2006,22.773
stp,2007,22.534
stp,2008,22.369
stp,2009,22.195
stp,2010,22.087
stp,2011,22.036
stp,2012,22.019
stp,2013,22.025
stp,2014,22.015
stp,2015,21.93
stp,2016,21.779
stp,2017,21.59
stp,2018,21.36
stp,2019,21.11
stp,2020,19.613
sur,1990,21.14
sur,1991,20.85
sur,1992,20.406
sur,1993,19.45
sur,1994,19.28
sur,1995,18.896
sur,1996,17.553
sur,1997,16.244
sur,1998,14.978
sur,1999,13.764
sur,2000,14.466
sur,2001,15.184
sur,2002,15.93
sur,2003,16.7
sur,2004,17.491
sur,2005,18.3
sur,2006,19.13
sur,2007,19.982
sur,2008,20.856
sur,2009,21.755
sur,2010,22.679
sur,2011,23.632
sur,2012,24.61
sur,2013,25.608
sur,2014,26.62
sur,2015,27.644
sur,2016,28.684
sur,2017,28.485
sur,2018,28.366
sur,2019,27.895
sur,2020,24.851
svk,1990,54.445
svk,1991,56.853
svk,1992,52.679
svk,1993,48.466
svk,1994,41.797
svk,1995,40.377
svk,1996,42.211
svk,1997,42.176
svk,1998,39.955
svk,1999,42.002
svk,2000,41.693
svk,2001,40.89
svk,2002,38.938
svk,2003,36.773
svk,2004,35.379
svk,2005,32.328
svk,2006,30.807
svk,2007,30.139
svk,2008,26.657
svk,2009,25.329
svk,2010,25.435
svk,2011,22.651
svk,2012,23.596
svk,2013,23.662
svk,2014,23.546
svk,2015,24.832
svk,2016,24.675
svk,2017,26.444
svk,2018,24.491
svk,2019,22.211
svk,2020,20.982
svn,1990,40.627
svn,1991,41.693
svn,1992,42.302
svn,1993,41.92
svn,1994,41.275
svn,1995,40.787
svn,1996,40.399
svn,1997,42.194
svn,1998,41.446
svn,1999,38.811
svn,2000,33.643
svn,2001,31.669
svn,2002,32.699
svn,2003,28.88
svn,2004,35.339
svn,2005,36.301
svn,2006,36.557
svn,2007,35.536
svn,2008,37.546
svn,2009,35.918
svn,2010,34.969
svn,2011,32.4
svn,2012,30.201
svn,2013,30.236
svn,2014,30.418
svn,2015,31.584
svn,2016,30.445
svn,2017,35.035
svn,2018,34.41
svn,2019,33.028
svn,2020,28.712
swe,1990,67.395
swe,1991,64.515
swe,1992,59.378
swe,1993,53.003
swe,1994,51.567
swe,1995,51.717
swe,1996,51.848
swe,1997,51.967
swe,1998,52.079
swe,1999,52.203
swe,2000,52.318
swe,2001,52.44
swe,2002,50.396
swe,2003,50.554
swe,2004,47.966
swe,2005,50.964
swe,2006,52.16
swe,2007,53.127
swe,2008,53.33
swe,2009,51.109
swe,2010,51.242
swe,2011,52.516
swe,2012,53.24
swe,2013,55.307
swe,2014,56.559
swe,2015,57.274
swe,2016,56.45
swe,2017,56.108
swe,2018,55.929
swe,2019,56.42
swe,2020,52.128
swz,1990,34.56
swz,1991,34.101
swz,1992,33.786
swz,1993,33.493
swz,1994,33.088
swz,1995,32.546
swz,1996,32.054
swz,1997,31.411
swz,1998,30.696
swz,1999,30.028
swz,2000,29.428
swz,2001,29.041
swz,2002,28.792
swz,2003,28.598
swz,2004,28.394
swz,2005,28.174
swz,2006,27.927
swz,2007,27.687
swz,2008,27.447
swz,2009,27.242
swz,2010,27.072
swz,2011,26.77
swz,2012,26.439
swz,2013,26.105
swz,2014,25.823
swz,2015,25.638
swz,2016,25.122
swz,2017,24.755
swz,2018,24.474
swz,2019,24.183
swz,2020,22.13
syr,1990,21.155
syr,1991,21.089
syr,1992,20.911
syr,1993,20.896
syr,1994,20.936
syr,1995,21.06
syr,1996,19.345
syr,1997,17.87
syr,1998,16.427
syr,1999,17.564
syr,2000,18.786
syr,2001,18.831
syr,2002,18.847
syr,2003,18.838
syr,2004,16.686
syr,2005,14.704
syr,2006,12.888
syr,2007,11.419
syr,2008,11.327
syr,2009,9.177
syr,2010,8.814
syr,2011,9.925
syr,2012,9.774
syr,2013,9.618
syr,2014,9.46
syr,2015,9.302
syr,2016,9.179
syr,2017,9.067
syr,2018,8.965
syr,2019,8.866
syr,2020,8.07
tcd,1990,56.435
tcd,1991,56.84
tcd,1992,57.172
tcd,1993,57.08
tcd,1994,56.234
tcd,1995,55.382
tcd,1996,54.524
tcd,1997,53.661
tcd,1998,52.793
tcd,1999,51.922
tcd,2000,51.048
tcd,2001,50.173
tcd,2002,49.297
tcd,2003,48.421
tcd,2004,47.544
tcd,2005,46.667
tcd,2006,45.789
tcd,2007,44.914
tcd,2008,44.04
tcd,2009,43.167
tcd,2010,42.294
tcd,2011,41.42
tcd,2012,40.549
tcd,2013,39.679
tcd,2014,38.81
tcd,2015,37.944
tcd,2016,37.081
tcd,2017,36.222
tcd,2018,35.367
tcd,2019,35.133
tcd,2020,32.612
tgo,1990,33.599
tgo,1991,33.576
tgo,1992,33.463
tgo,1993,33.211
tgo,1994,33.144
tgo,1995,33.025
tgo,1996,32.682
tgo,1997,32.367
tgo,1998,31.953
tgo,1999,31.559
tgo,2000,31.135
tgo,2001,31.005
tgo,2002,30.868
tgo,2003,30.737
tgo,2004,30.577
tgo,2005,30.42
tgo,2006,30.375
tgo,2007,30.299
tgo,2008,30.243
tgo,2009,30.179
tgo,2010,30.096
tgo,2011,30.018
tgo,2012,29.905
tgo,2013,29.756
tgo,2014,29.577
tgo,2015,29.37
tgo,2016,29.163
tgo,2017,28.928
tgo,2018,28.672
tgo,2019,28.389
tgo,2020,27.907
tha,1990,63.179
tha,1991,62.081
tha,1992,61.003
tha,1993,59.867
tha,1994,58.754
tha,1995,57.716
tha,1996,56.599
tha,1997,55.239
tha,1998,51.172
tha,1999,48.303
tha,2000,48.391
tha,2001,47.339
tha,2002,45.881
tha,2003,44.417
tha,2004,44.83
tha,2005,45.398
tha,2006,40.259
tha,2007,41.784
tha,2008,40.383
tha,2009,40.611
tha,2010,38.65
tha,2011,39.392
tha,2012,38.669
tha,2013,34.739
tha,2014,34.814
tha,2015,34.332
tha,2016,34.207
tha,2017,33.392
tha,2018,33.822
tha,2019,33.21
tha,2020,33.013
tjk,1990,22.144
tjk,1991,22.118
tjk,1992,22.098
tjk,1993,22.087
tjk,1994,22.088
tjk,1995,22.103
tjk,1996,22.13
tjk,1997,22.162
tjk,1998,22.199
tjk,1999,22.238
tjk,2000,22.283
tjk,2001,22.316
tjk,2002,22.359
tjk,2003,22.404
tjk,2004,22.604
tjk,2005,22.3
tjk,2006,21.944
tjk,2007,21.543
tjk,2008,21.136
tjk,2009,20.988
tjk,2010,21.212
tjk,2011,21.402
tjk,2012,21.575
tjk,2013,21.737
tjk,2014,21.895
tjk,2015,22.055
tjk,2016,22.215
tjk,2017,21.785
tjk,2018,21.388
tjk,2019,21.018
tjk,2020,20.569
tkm,1990,30.075
tkm,1991,30.707
tkm,1992,32.399
tkm,1993,32.515
tkm,1994,34.485
tkm,1995,35.381
tkm,1996,34.947
tkm,1997,36.216
tkm,1998,35.689
tkm,1999,34.375
tkm,2000,33.987
tkm,2001,33.706
tkm,2002,33.789
tkm,2003,33.6
tkm,2004,33.26
tkm,2005,32.256
tkm,2006,31.425
tkm,2007,30.599
tkm,2008,29.499
tkm,2009,29.077
tkm,2010,28.397
tkm,2011,27.29
tkm,2012,26.452
tkm,2013,25.679
tkm,2014,24.9
tkm,2015,24.417
tkm,2016,23.961
tkm,2017,23.482
tkm,2018,23.033
tkm,2019,22.584
tkm,2020,22.094
tls,1990,43.002
tls,1991,41.806
tls,1992,40.646
tls,1993,39.502
tls,1994,38.359
tls,1995,37.232
tls,1996,35.913
tls,1997,35.433
tls,1998,35.829
tls,1999,42.19
tls,2000,40.713
tls,2001,38.916
tls,2002,40.337
tls,2003,41.162
tls,2004,41.621
tls,2005,41.673
tls,2006,42.707
tls,2007,41.721
tls,2008,40.575
tls,2009,39.593
tls,2010,38.677
tls,2011,38.172
tls,2012,37.617
tls,2013,37.552
tls,2014,37.175
tls,2015,36.979
tls,2016,36.714
tls,2017,37.434
tls,2018,37.734
tls,2019,37.466
tls,2020,36.732
ton,1990,29.216
ton,1991,29.098
ton,1992,28.915
ton,1993,28.726
ton,1994,28.577
ton,1995,28.185
ton,1996,27.816
ton,1997,27.484
ton,1998,27.176
ton,1999,26.879
ton,2000,26.578
ton,2001,26.219
ton,2002,25.856
ton,2003,25.499
ton,2004,25.154
ton,2005,24.819
ton,2006,24.457
ton,2007,24.102
ton,2008,23.768
ton,2009,23.462
ton,2010,23.181
ton,2011,22.885
ton,2012,22.581
ton,2013,22.276
ton,2014,21.965
ton,2015,21.658
ton,2016,21.374
ton,2017,21.1
ton,2018,20.831
ton,2019,20.89
ton,2020,20.509
tto,1990,37.717
tto,1991,37.681
tto,1992,38.346
tto,1993,38.128
tto,1994,39.2
tto,1995,40.258
tto,1996,42.603
tto,1997,41.84
tto,1998,41.088
tto,1999,40.431
tto,2000,41.792
tto,2001,41.205
tto,2002,41.637
tto,2003,42.722
tto,2004,44.167
tto,2005,45.267
tto,2006,48.156
tto,2007,45.554
tto,2008,44.505
tto,2009,41.536
tto,2010,37.833
tto,2011,35.258
tto,2012,37.604
tto,2013,38.286
tto,2014,37.172
tto,2015,35.964
tto,2016,35.654
tto,2017,34.777
tto,2018,34.132
tto,2019,33.548
tto,2020,30.607
tun,1990,28.138
tun,1991,28.068
tun,1992,27.883
tun,1993,27.829
tun,1994,27.741
tun,1995,27.678
tun,1996,27.468
tun,1997,27.323
tun,1998,26.495
tun,1999,25.672
tun,2000,24.849
tun,2001,24.026
tun,2002,23.199
tun,2003,22.366
tun,2004,21.528
tun,2005,20.689
tun,2006,19.769
tun,2007,20.509
tun,2008,20.506
tun,2009,19.18
tun,2010,20.083
tun,2011,20.62
tun,2012,22.694
tun,2013,21.387
tun,2014,19.67
tun,2015,18.017
tun,2016,20.39
tun,2017,18.885
tun,2018,18.669
tun,2019,18.52
tun,2020,17.129
tur,1990,38.7
tur,1991,40.23
tur,1992,37.641
tur,1993,31.14
tur,1994,35.639
tur,1995,33.99
tur,1996,33.903
tur,1997,31.993
tur,1998,31.493
tur,1999,32.926
tur,2000,27.813
tur,2001,28.195
tur,2002,28.699
tur,2003,26.469
tur,2004,24.644
tur,2005,24.116
tur,2006,23.073
tur,2007,23.128
tur,2008,24.03
tur,2009,24.572
tur,2010,25.215
tur,2011,25.877
tur,2012,25.054
tur,2013,26.632
tur,2014,27.527
tur,2015,29.443
tur,2016,30.261
tur,2017,30.945
tur,2018,31.112
tur,2019,32.405
tur,2020,27.491
tza,1990,78.274
tza,1991,78.282
tza,1992,78.249
tza,1993,78.194
tza,1994,78.111
tza,1995,78.003
tza,1996,78.001
tza,1997,77.952
tza,1998,77.876
tza,1999,77.801
tza,2000,77.74
tza,2001,77.728
tza,2002,78.287
tza,2003,78.833
tza,2004,79.368
tza,2005,79.892
tza,2006,80.399
tza,2007,79.362
tza,2008,78.285
tza,2009,77.167
tza,2010,76.006
tza,2011,74.795
tza,2012,73.541
tza,2013,72.248
tza,2014,70.92
tza,2015,70.853
tza,2016,70.746
tza,2017,70.633
tza,2018,70.501
tza,2019,70.353
tza,2020,69.195
uga,1990,53.054
uga,1991,53.352
uga,1992,53.236
uga,1993,53.124
uga,1994,53.017
uga,1995,52.915
uga,1996,52.822
uga,1997,52.736
uga,1998,52.655
uga,1999,52.576
uga,2000,52.499
uga,2001,52.413
uga,2002,52.328
uga,2003,52.244
uga,2004,52.161
uga,2005,52.078
uga,2006,51.988
uga,2007,51.898
uga,2008,51.807
uga,2009,51.713
uga,2010,51.613
uga,2011,51.495
uga,2012,51.373
uga,2013,51.143
uga,2014,50.896
uga,2015,50.627
uga,2016,50.301
uga,2017,49.926
uga,2018,49.534
uga,2019,49.106
uga,2020,45.065
ukr,1990,33.334
ukr,1991,33.367
ukr,1992,33.408
ukr,1993,33.454
ukr,1994,33.501
ukr,1995,33.546
ukr,1996,33.586
ukr,1997,33.622
ukr,1998,33.656
ukr,1999,33.687
ukr,2000,33.713
ukr,2001,33.737
ukr,2002,33.754
ukr,2003,33.764
ukr,2004,33.765
ukr,2005,33.757
ukr,2006,33.745
ukr,2007,33.828
ukr,2008,33.65
ukr,2009,33.469
ukr,2010,33.282
ukr,2011,33.085
ukr,2012,32.882
ukr,2013,32.677
ukr,2014,32.477
ukr,2015,32.286
ukr,2016,32.105
ukr,2017,31.934
ukr,2018,31.774
ukr,2019,31.626
ukr,2020,27.884
ury,1990,43.401
ury,1991,43.183
ury,1992,44.362
ury,1993,44.584
ury,1994,47.501
ury,1995,49.025
ury,1996,46.195
ury,1997,48.554
ury,1998,50.916
ury,1999,48.535
ury,2000,49.789
ury,2001,51.607
ury,2002,46.763
ury,2003,44.884
ury,2004,44.451
ury,2005,45.837
ury,2006,44.878
ury,2007,45.669
ury,2008,45.871
ury,2009,46.139
ury,2010,45.159
ury,2011,46.528
ury,2012,45.67
ury,2013,45.027
ury,2014,45.508
ury,2015,43.716
ury,2016,42.902
ury,2017,41.388
ury,2018,42.364
ury,2019,42.11
ury,2020,38.301
usa,1990,57.182
usa,1991,56.091
usa,1992,56.182
usa,1993,56.364
usa,1994,57.036
usa,1995,56.809
usa,1996,56.718
usa,1997,57.209
usa,1998,57.582
usa,1999,57.191
usa,2000,57.273
usa,2001,56.364
usa,2002,55.509
usa,2003,53.845
usa,2004,53.327
usa,2005,53.255
usa,2006,52.6
usa,2007,52
usa,2008,51.364
usa,2009,50.209
usa,2010,48.682
usa,2011,48.436
usa,2012,48.364
usa,2013,48.618
usa,2014,48.709
usa,2015,48.9
usa,2016,48.9
usa,2017,49.336
usa,2018,49.564
usa,2019,50.136
usa,2020,48.373
uzb,1990,37.116
uzb,1991,37.324
uzb,1992,38.774
uzb,1993,39.235
uzb,1994,39.999
uzb,1995,40.282
uzb,1996,40.314
uzb,1997,39.979
uzb,1998,39.711
