geo,time,sh_xpd_ghed_pc_cd
nam,2008,171.77753
nam,2009,146.62974
nam,2010,212.06494
nam,2011,234.20482
nam,2012,229.99913
nam,2013,225.45557
nam,2014,212.42993
nam,2015,206.27885
nam,2016,198.78434
nam,2017,217.65589
nam,2018,216.26762
nam,2019,200.38442
ner,2000,2.22822
ner,2001,2.38055
ner,2002,2.74779
ner,2003,2.86454
ner,2004,3.37203
ner,2005,6.15894
ner,2006,6.90222
ner,2007,5.84474
ner,2008,7.40084
ner,2009,7.1164
ner,2010,6.24057
ner,2011,6.50881
ner,2012,5.49696
ner,2013,7.39323
ner,2014,7.18694
ner,2015,5.38168
ner,2016,5.48254
ner,2017,9.76074
ner,2018,10.08228
ner,2019,11.20592
nga,2000,3.24794
nga,2001,5.00196
nga,2002,3.88316
nga,2003,7.2564
nga,2004,11.57838
nga,2005,13.94309
nga,2006,14.09643
nga,2007,13.95413
nga,2008,14.51856
nga,2009,10.98687
nga,2010,10.44232
nga,2011,12.19291
nga,2012,15.00494
nga,2013,14.66888
nga,2014,14.37101
nga,2015,16.08437
nga,2016,10.33533
nga,2017,10.48569
nga,2018,10.7126
nga,2019,11.39635
nic,2000,25.87522
nic,2001,25.5778
nic,2002,24.63881
nic,2003,25.71638
nic,2004,24.55173
nic,2005,29.15138
nic,2006,35.11262
nic,2007,41.87147
nic,2008,47.83449
nic,2009,55.0787
nic,2010,53.45735
nic,2011,58.45754
nic,2012,66.00342
nic,2013,70.09037
nic,2014,80.4205
nic,2015,91.54327
nic,2016,98.02806
nic,2017,104.87438
nic,2018,103.936
nic,2019,97.93086
nld,2000,1400.26961
nld,2001,1514.94977
nld,2002,1780.85282
nld,2003,2276.4216
nld,2004,2530.87377
nld,2005,2616.13011
nld,2006,2861.6114
nld,2007,3252.35436
nld,2008,3584.59182
nld,2009,3522.95683
nld,2010,3492.05595
nld,2011,3744.18366
nld,2012,3529.14102
nld,2013,3723.81181
nld,2014,3789.58525
nld,2015,3089.04151
nld,2016,3112.72483
nld,2017,3174.06938
nld,2018,3510.19535
nld,2019,3515.79927
nor,2000,2408.76087
nor,2001,2565.97762
nor,2002,3224.19055
nor,2003,3852.75859
nor,2004,4231.67412
nor,2005,4638.14903
nor,2006,4911.31005
nor,2007,5771.65949
nor,2008,6535.64353
nor,2009,6165.48537
nor,2010,6655.48144
nor,2011,7513.96779
nor,2012,7602.64537
nor,2013,7857.19468
nor,2014,7776.91544
nor,2015,6469.64954
nor,2016,6400.7
nor,2017,6652.84943
nor,2018,7089.27214
nor,2019,6871.95391
npl,2000,1.32667
npl,2001,1.61233
npl,2002,2.15752
npl,2003,1.94115
npl,2004,2.11496
npl,2005,2.75622
npl,2006,3.33246
npl,2007,3.21367
npl,2008,3.55694
npl,2009,4.30555
npl,2010,5.43543
npl,2011,6.20556
npl,2012,6.01433
npl,2013,5.88769
npl,2014,7.43078
npl,2015,7.96594
npl,2016,8.97754
npl,2017,11.35227
npl,2018,12.05119
npl,2019,13.21003
nru,2000,400.89531
nru,2001,276.52904
nru,2002,212.18241
nru,2003,206.28882
nru,2004,156.16088
nru,2005,301.62042
nru,2006,324.92797
nru,2007,414.69358
nru,2008,448.83527
nru,2009,297.60397
nru,2010,375.86235
nru,2011,383.57009
nru,2012,402.60016
nru,2013,465.5254
nru,2014,583.59264
nru,2015,622.57642
nru,2016,938.66435
nru,2017,886.01432
nru,2018,799.32068
nru,2019,905.74628
nzl,2000,785.05098
nzl,2001,767.92409
nzl,2002,933.92256
nzl,2003,1216.2364
nzl,2004,1528.16226
nzl,2005,1766.08357
nzl,2006,1777.4876
nzl,2007,2140.54608
nzl,2008,2204.05748
nzl,2009,2099.18819
nzl,2010,2517.37013
nzl,2011,2856.42512
nzl,2012,2988.03811
nzl,2013,3070.33831
nzl,2014,3208.7242
nzl,2015,2675.73545
nzl,2016,2793.13196
nzl,2017,2973.2473
nzl,2018,3021.27716
nzl,2019,3181.91571
omn,2000,215.43017
omn,2001,214.35388
omn,2002,229.02462
omn,2003,238.39538
omn,2004,246.83157
omn,2005,263.67518
omn,2006,268.88402
omn,2007,311.74738
omn,2008,351.20199
omn,2009,387.07133
omn,2010,437.62171
omn,2011,436.14273
omn,2012,460.80567
omn,2013,509.60702
omn,2014,637.37579
omn,2015,621.61119
omn,2016,566.15847
omn,2017,523.97811
omn,2018,594.52892
omn,2019,540.05683
pak,2000,5.47259
pak,2001,4.80445
pak,2002,5.75578
pak,2003,3.61628
pak,2004,4.36051
pak,2005,4.33658
pak,2006,4.06722
pak,2007,6.06951
pak,2008,4.94263
pak,2009,5.23273
pak,2010,5.56043
pak,2011,7.06058
pak,2012,7.77334
pak,2013,8.0924
pak,2014,8.90245
pak,2015,9.90897
pak,2016,11.76529
pak,2017,13.34695
pak,2018,15.31682
pak,2019,12.63377
pan,2000,192.76956
pan,2001,187.00669
pan,2002,192.20603
pan,2003,187.02008
pan,2004,216.71071
pan,2005,190.71524
pan,2006,228.93828
pan,2007,289.22887
pan,2008,332.74086
pan,2009,359.55109
pan,2010,383.46353
pan,2011,403.76853
pan,2012,426.88987
pan,2013,493.80792
pan,2014,552.30968
pan,2015,586.33498
pan,2016,688.85116
pan,2017,669.94024
pan,2018,729.76497
pan,2019,788.61705
per,2000,44.57964
per,2001,47.14988
per,2002,50.22685
per,2003,49.94867
per,2004,55.14127
per,2005,68.34816
per,2006,68.9626
per,2007,77.70792
per,2008,92.56637
per,2009,105.74147
per,2010,125.56036
per,2011,135.01257
per,2012,162.64357
per,2013,180.47332
per,2014,199.29823
per,2015,190.383
per,2016,193.31244
per,2017,208.15798
per,2018,224.99855
per,2019,232.76616
phl,2000,14.55174
phl,2001,11.45328
phl,2002,10.12388
phl,2003,11.67712
phl,2004,12.20666
phl,2005,15.41421
phl,2006,17.60779
phl,2007,20.50602
phl,2008,23.26272
phl,2009,24.30532
phl,2010,29.22441
phl,2011,26.02439
phl,2012,29.58417
phl,2013,32.17286
phl,2014,37.38839
phl,2015,44.07346
phl,2016,45.29753
phl,2017,46.30892
phl,2018,49.96305
phl,2019,57.68076
plw,2000,360.28317
plw,2001,324.89461
plw,2002,297.33131
plw,2003,308.99914
plw,2004,346.62687
plw,2005,326.61867
plw,2006,355.41366
plw,2007,347.93293
plw,2008,323.47482
plw,2009,402.10446
plw,2010,418.36018
plw,2011,440.63409
plw,2012,516.41735
plw,2013,590.57407
plw,2014,613.04317
plw,2015,622.08101
plw,2016,1061.99588
plw,2017,986.04504
plw,2018,1015.28151
plw,2019,1059.79703
png,2000,15.03951
png,2001,12.64693
png,2002,12.6915
png,2003,12.56903
png,2004,16.799
png,2005,18.22568
png,2006,20.47487
png,2007,22.91292
png,2008,25.32959
png,2009,25.31864
png,2010,25.34785
png,2011,36.03309
png,2012,50.85136
png,2013,54.17576
png,2014,59.01987
png,2015,36.91636
png,2016,42.11017
png,2017,45.32049
png,2018,44.46992
png,2019,37.5428
pol,2000,162.34986
pol,2001,198.94275
pol,2002,220.94201
pol,2003,232.69796
pol,2004,264.45445
pol,2005,319.11381
pol,2006,361.50621
pol,2007,460.57299
pol,2008,635.56708
pol,2009,544.98155
pol,2010,577.3641
pol,2011,615.15039
pol,2012,569.20043
pol,2013,617.25391
pol,2014,637.32155
pol,2015,557.41097
pol,2016,559.74868
pol,2017,625.99758
pol,2018,695.7482
pol,2019,723.87112
prt,2000,694.12732
prt,2001,712.62673
prt,2002,820.27835
prt,2003,1019.10207
prt,2004,1216.32893
prt,2005,1286.41444
prt,2006,1178.48651
prt,2007,1324.76991
prt,2008,1495.02654
prt,2009,1497.20647
prt,2010,1502.78277
prt,2011,1455.22584
prt,2012,1213.34965
prt,2013,1264.86259
prt,2014,1271.80532
prt,2015,1104.21739
prt,2016,1154.66029
prt,2017,1221.57384
prt,2018,1355.45995
prt,2019,1353.01697
pry,2000,38.67698
pry,2001,30.48206
pry,2002,19.08683
pry,2003,22.25675
pry,2004,26.83456
pry,2005,29.23621
pry,2006,40.02431
pry,2007,51.67069
pry,2008,65.59512
pry,2009,76.95112
pry,2010,92.53608
pry,2011,131.10346
pry,2012,157.26028
pry,2013,157.49412
pry,2014,193.44221
pry,2015,170.89007
pry,2016,167.61778
pry,2017,171.88386
pry,2018,175.20637
pry,2019,178.65769
qat,2000,358.35166
qat,2001,416.09023
qat,2002,466.99245
qat,2003,914.02439
qat,2004,971.17738
qat,2005,990.29484
qat,2006,981.61191
qat,2007,965.14829
qat,2008,958.83495
qat,2009,902.05571
qat,2010,856.14532
qat,2011,969.6959
qat,2012,1177.10109
qat,2013,1486.30304
qat,2014,1762.49048
qat,2015,1580.93428
qat,2016,1492.26121
qat,2017,1332.93848
qat,2018,1238.65123
qat,2019,1314.92916
rou,2000,55.39739
rou,2001,62.85805
rou,2002,77.64548
rou,2003,119.24171
rou,2004,140.82471
rou,2005,203.05204
rou,2006,230.73812
rou,2007,338.07742
rou,2008,422.7592
rou,2009,353.48691
rou,2010,377.25196
rou,2011,319.84834
rou,2012,308.74171
rou,2013,391.00204
rou,2014,397.05261
rou,2015,344.69443
rou,2016,372.34224
rou,2017,436.24341
rou,2018,547.59798
rou,2019,591.87915
rus,2000,56.63348
rus,2001,68.5522
rus,2002,82.05972
rus,2003,95.65886
rus,2004,122.93904
rus,2005,166.24145
rus,2006,217.62952
rus,2007,286.38356
rus,2008,381.50108
rus,2009,320.17472
rus,2010,347.46131
rus,2011,427.69087
rus,2012,482.29386
rus,2013,503.45951
rus,2014,455.76798
rus,2015,292.45113
rus,2016,264.75948
rus,2017,330.92759
rus,2018,362.09601
rus,2019,399.57713
rwa,2000,1.6848
rwa,2001,1.66742
rwa,2002,1.76905
rwa,2003,5.75852
rwa,2004,5.2787
rwa,2005,5.35882
rwa,2006,5.4419
rwa,2007,7.66358
rwa,2008,9.86585
rwa,2009,10.91214
rwa,2010,12.4389
rwa,2011,14.69755
rwa,2012,14.90939
rwa,2013,15.71022
rwa,2014,16.30421
rwa,2015,15.81601
rwa,2016,16.63679
rwa,2017,17.21279
rwa,2018,18.35477
rwa,2019,20.53217
sau,2000,278.30899
sau,2001,281.08447
sau,2002,267.20093
sau,2003,276.75248
sau,2004,286.54409
sau,2005,341.53808
sau,2006,405.82935
sau,2007,413.86143
sau,2008,379.3596
sau,2009,449.27265
sau,2010,435.18226
sau,2011,591.14109
sau,2012,692.86924
sau,2013,772.15342
sau,2014,912.78696
sau,2015,847.25021
sau,2016,773.8865
sau,2017,936.00036
sau,2018,943.06828
sau,2019,910.51741
sdn,2000,5.15225
sdn,2001,5.52553
sdn,2002,6.26009
sdn,2003,8.02938
sdn,2004,12.15834
sdn,2005,15.94318
sdn,2006,22.21273
sdn,2007,32.78327
sdn,2008,29.45179
sdn,2009,39.19845
sdn,2010,30.41631
sdn,2011,30.79415
sdn,2012,26.92138
sdn,2013,21.03201
sdn,2014,29.55283
sdn,2015,49.48207
sdn,2016,39.01167
sdn,2017,34.68449
sdn,2018,13.08626
sdn,2019,10.64697
sen,2000,7.68852
sen,2001,9.18044
sen,2002,9.12917
sen,2003,12.84749
sen,2004,15.16687
sen,2005,15.83446
sen,2006,18.08246
sen,2007,15.79152
sen,2008,19.47479
sen,2009,18.41126
sen,2010,14.77127
sen,2011,17.88602
sen,2012,16.06685
sen,2013,16.07077
sen,2014,15.08442
sen,2015,13.14603
sen,2016,13.56281
sen,2017,13.02462
sen,2018,14.0018
sen,2019,14.79427
sgp,2000,289.67871
sgp,2001,194.25204
sgp,2002,237.21594
sgp,2003,316.2359
sgp,2004,281.62748
sgp,2005,299.82681
sgp,2006,336.08398
sgp,2007,375.5539
sgp,2008,483.20936
sgp,2009,463.39071
sgp,2010,537.04037
sgp,2011,622.09172
sgp,2012,718.77399
sgp,2013,866.80926
sgp,2014,993.57136
sgp,2015,1084.00261
sgp,2016,1172.31865
sgp,2017,1267.00038
sgp,2018,1334.03955
sgp,2019,1321.67493
slb,2000,45.22461
slb,2001,58.18991
slb,2002,45.64911
slb,2003,41.31048
slb,2004,42.39546
slb,2005,64.95903
slb,2006,58.80019
slb,2007,62.5402
slb,2008,43.65338
slb,2009,42.77771
slb,2010,49.16666
slb,2011,57.2099
slb,2012,66.37622
slb,2013,62.42281
slb,2014,67.56924
slb,2015,69.50386
slb,2016,70.47703
slb,2017,72.69208
slb,2018,75.07429
slb,2019,83.63544
sle,2000,4.20508
sle,2001,5.76129
sle,2002,7.08057
sle,2003,5.86327
sle,2004,5.59102
sle,2005,5.03209
sle,2006,3.50655
sle,2007,3.87012
sle,2008,2.58531
sle,2009,3.65037
sle,2010,5.11246
sle,2011,3.98574
sle,2012,5.39188
sle,2013,5.77924
sle,2014,9.55884
sle,2015,9.71811
sle,2016,9.731
sle,2017,4.22658
sle,2018,4.10468
sle,2019,6.46398
slv,2000,78.9241
slv,2001,79.44295
slv,2002,85.03212
slv,2003,85.93227
slv,2004,91.51469
slv,2005,103.17165
slv,2006,120.02145
slv,2007,115.65872
slv,2008,121.38635
slv,2009,119.19624
slv,2010,132.56131
slv,2011,158.98667
slv,2012,154.853
slv,2013,169.74913
slv,2014,171.48873
slv,2015,181.80489
slv,2016,189.06351
slv,2017,179.78605
slv,2018,184.22164
slv,2019,190.4746
smr,2000,1579.90028
smr,2001,1624.74587
smr,2002,1644.59755
smr,2003,1862.96862
smr,2004,2220.98123
smr,2005,2326.10507
smr,2006,2492.99546
smr,2007,2966.94538
smr,2008,3431.15063
smr,2009,3349.36071
smr,2010,3226.31101
smr,2011,3473.18356
smr,2012,3281.50354
smr,2013,3250.47844
smr,2014,3118.73904
smr,2015,2501.79785
smr,2016,2401.85817
smr,2017,2729.31173
smr,2018,2811.7753
smr,2019,2508.4917
srb,2000,36.97342
srb,2001,74.98531
srb,2002,125.03973
srb,2003,160.7391
srb,2004,186.23794
srb,2005,201.31897
srb,2006,232.17671
srb,2007,333.91287
srb,2008,415.75005
srb,2009,354.64959
srb,2010,332.67636
srb,2011,378.2751
srb,2012,347.79421
srb,2013,375.64127
srb,2014,354.7067
srb,2015,283.3776
srb,2016,280.07853
srb,2017,296.50177
srb,2018,366.35213
srb,2019,374.04771
ssd,2017,2.22711
ssd,2018,2.91472
ssd,2019,3.69057
stp,2000,18.55435
stp,2001,17.9724
stp,2002,20.31628
stp,2003,38.40873
stp,2004,35.26806
stp,2005,39.97142
stp,2006,4.5241
stp,2007,14.47202
stp,2008,13.43778
stp,2009,18.14875
stp,2010,22.41472
stp,2011,28.42557
stp,2012,28.2842
stp,2013,41.98616
stp,2014,42.16663
stp,2015,26.95014
stp,2016,44.33745
stp,2017,53.85678
stp,2018,55.12792
stp,2019,51.29261
sur,2000,81.73238
sur,2001,45.52766
sur,2002,75.15066
sur,2003,75.73732
sur,2004,98.45448
sur,2005,113.21623
sur,2006,151.22719
sur,2007,158.95371
sur,2008,153.46027
sur,2009,181.48435
sur,2010,175.97941
sur,2011,158.51495
sur,2012,173.05465
sur,2013,190.22359
sur,2014,190.30951
sur,2015,290.1026
sur,2016,217.87827
sur,2017,195.1225
sur,2018,316.6015
sur,2019,445.95633
svk,2000,178.0445
svk,2001,187.04083
svk,2002,223.47655
svk,2003,299.69049
svk,2004,402.65349
svk,2005,451.79787
svk,2006,507.90259
svk,2007,707.33323
svk,2008,935.30107
svk,2009,945.70255
svk,2010,920.50811
svk,2011,975.2167
svk,2012,938.42672
svk,2013,1004.74173
svk,2014,1022.89492
svk,2015,873.13842
svk,2016,940.00844
svk,2017,939.91388
svk,2018,1029.7241
svk,2019,1057.7686
svn,2000,568.73398
svn,2001,582.99421
svn,2002,684.36318
svn,2003,865.82315
svn,2004,985.27806
svn,2005,1046.62709
svn,2006,1106.02706
svn,2007,1261.46029
svn,2008,1572.70827
svn,2009,1530.36863
svn,2010,1459.70675
svn,2011,1552.12779
svn,2012,1399.20844
svn,2013,1445.00849
svn,2014,1454.48309
svn,2015,1267.15569
svn,2016,1326.77453
svn,2017,1382.13996
svn,2018,1570.96802
svn,2019,1605.97136
swe,2000,1835.81716
swe,2001,1771.09782
swe,2002,2030.52993
swe,2003,2585.50972
swe,2004,2884.40848
swe,2005,2919.44549
swe,2006,3101.0582
swe,2007,3556.70274
swe,2008,3817.80722
swe,2009,3412.91843
swe,2010,3642.80126
swe,2011,5365.61674
swe,2012,5267.27572
swe,2013,5626.71319
swe,2014,5550.83227
swe,2015,4700.70872
swe,2016,4786.71188
swe,2017,4944.98509
swe,2018,5091.37247
swe,2019,4814.13624
swz,2000,41.67539
swz,2001,36.28252
swz,2002,34.04855
swz,2003,62.67465
swz,2004,81.62084
swz,2005,112.2713
swz,2006,109.89478
swz,2007,124.916
swz,2008,139.73584
swz,2009,151.05764
swz,2010,176.24663
swz,2011,162.39591
swz,2012,154.54069
swz,2013,140.65176
swz,2014,110.66222
swz,2015,108.36775
swz,2016,97.48945
swz,2017,138.72901
swz,2018,144.30615
swz,2019,133.96567
syc,2000,287.38346
syc,2001,283.79464
syc,2002,301.68547
syc,2003,340.93201
syc,2004,366.16205
syc,2005,375.33534
syc,2006,390.91968
syc,2007,349.12037
syc,2008,256.94062
syc,2009,222.76787
syc,2010,330.10294
syc,2011,334.02748
syc,2012,459.94823
syc,2013,455.80375
syc,2014,468.92419
syc,2015,470.68083
syc,2016,534.13656
syc,2017,568.17954
syc,2018,620.3916
syc,2019,610.79794
syr,2000,19.2645
syr,2001,24.21615
syr,2002,29.02587
syr,2003,29.37626
syr,2004,29.41291
syr,2005,32.00033
syr,2006,30.82194
syr,2007,35.69594
syr,2008,39.8806
syr,2009,40.60389
syr,2010,41.54053
syr,2011,36.48174
syr,2012,31.62371
tcd,2000,3.90324
tcd,2001,4.1177
tcd,2002,5.25259
tcd,2003,5.75167
tcd,2004,9.8612
tcd,2005,9.45014
tcd,2006,7.09198
tcd,2007,8.21224
tcd,2008,7.4181
tcd,2009,7.47079
tcd,2010,7.62123
tcd,2011,8.25572
tcd,2012,9.26938
tcd,2013,11.16741
tcd,2014,12.6484
tcd,2015,7.46527
tcd,2016,5.76351
tcd,2017,4.67414
tcd,2018,4.9734
tcd,2019,5.1685
tgo,2000,1.18907
tgo,2001,1.28383
tgo,2002,1.51136
tgo,2003,2.01768
tgo,2004,2.47607
tgo,2005,2.76202
tgo,2006,3.10709
tgo,2007,3.77872
tgo,2008,4.51744
tgo,2009,5.15614
tgo,2010,8.30393
tgo,2011,8.48512
tgo,2012,9.32395
tgo,2013,8.31812
tgo,2014,8.94139
tgo,2015,7.26502
tgo,2016,7.88493
tgo,2017,8.70844
tgo,2018,9.19255
tgo,2019,7.71268
tha,2000,34.363
tha,2001,31.5205
tha,2002,43.52463
tha,2003,48.25733
tha,2004,53.53652
tha,2005,58.25922
tha,2006,75.15148
tha,2007,95.91094
tha,2008,114.18923
tha,2009,111.51077
tha,2010,126.95728
tha,2011,149.7738
tha,2012,157.0777
tha,2013,161.77829
tha,2014,165.97167
tha,2015,160.52558
tha,2016,170.89178
tha,2017,182.37138
tha,2018,196.35004
tha,2019,212.22896
tjk,2000,1.2397
tjk,2001,1.46776
tjk,2002,1.51988
tjk,2003,1.8276
tjk,2004,2.78415
tjk,2005,3.3649
tjk,2006,3.80144
tjk,2007,5.66358
tjk,2008,9.75132
tjk,2009,7.32875
tjk,2010,8.84643
tjk,2011,11.06037
tjk,2012,15.58622
tjk,2013,20.05555
tjk,2014,23.252
tjk,2015,18.99698
tjk,2016,16.05946
tjk,2017,16.8709
tjk,2018,16.1849
tjk,2019,16.90058
tkm,2000,35.74791
tkm,2001,42.80917
tkm,2002,45.88682
tkm,2003,66.46051
tkm,2004,73.08541
tkm,2005,72.98247
tkm,2006,68.71715
tkm,2007,73.95154
tkm,2008,40.94059
tkm,2009,47.10976
tkm,2010,53.34489
tkm,2011,71.86285
tkm,2012,85.20803
tkm,2013,107.3575
tkm,2014,118.02316
tkm,2015,97.01853
tkm,2016,78.59693
tkm,2017,101.98471
tkm,2018,83.38689
tkm,2019,89.96086
tls,2003,6.74267
tls,2004,7.58393
tls,2005,9.86121
tls,2006,10.70453
tls,2007,5.06362
tls,2008,20.86459
tls,2009,21.96446
tls,2010,26.52194
tls,2011,33.40148
tls,2012,42.47873
tls,2013,53.81108
tls,2014,50.85449
tls,2015,58.71427
tls,2016,46.35492
tls,2017,57.24459
tls,2018,55.68866
tls,2019,51.81134
ton,2000,44.38413
ton,2001,41.40961
ton,2002,47.46252
ton,2003,50.34458
ton,2004,58.66775
ton,2005,67.53418
ton,2006,81.20845
ton,2007,94.05714
ton,2008,94.45592
ton,2009,93.85942
ton,2010,102.0875
ton,2011,116.33628
ton,2012,114.06378
ton,2013,120.38919
ton,2014,123.45627
ton,2015,110.62124
ton,2016,124.37019
ton,2017,131.5041
ton,2018,148.87847
ton,2019,140.71289
tto,2000,102.5747
tto,2001,122.79455
tto,2002,140.81397
tto,2003,170.08021
tto,2004,193.96795
tto,2005,267.68456
tto,2006,266.18882
tto,2007,321.60205
tto,2008,374.88435
tto,2009,385.92862
tto,2010,414.9037
tto,2011,454.51792
tto,2012,456.00429
tto,2013,521.91744
tto,2014,530.08621
tto,2015,569.93965
tto,2016,556.48208
tto,2017,591.56179
tto,2018,553.706
tto,2019,537.00005
tun,2000,58.8109
tun,2001,59.95379
tun,2002,65.17812
tun,2003,77.54155
tun,2004,86.7507
tun,2005,87.58706
tun,2006,94.7887
tun,2007,109.43764
tun,2008,126.64546
tun,2009,128.83779
tun,2010,135.88004
tun,2011,154.74639
tun,2012,156.27851
tun,2013,171.09372
tun,2014,170.38796
tun,2015,138.06365
tun,2016,133.65619
tun,2017,133.05228
tun,2018,133.03732
tun,2019,133.17551
tur,2000,123.04316
tur,2001,103.3134
tur,2002,130.63609
tur,2003,169.96229
tur,2004,214.7989
tur,2005,247.21061
tur,2006,287.06155
tur,2007,352.75621
tur,2008,414.97474
tur,2009,402.64935
tur,2010,420.66656
tur,2011,420.49638
tur,2012,415.05635
tur,2013,432.02623
tur,2014,408.08426
tur,2015,354.03442
tur,2016,366.16472
tur,2017,343.9604
tur,2018,301.68682
tur,2019,308.92126
tuv,2000,357.16825
tuv,2001,250.36991
tuv,2002,192.94269
tuv,2003,248.93393
tuv,2004,204.57051
tuv,2005,221.86921
tuv,2006,241.85109
tuv,2007,265.45169
tuv,2008,290.16176
tuv,2009,315.73744
tuv,2010,425.11007
tuv,2011,486.016
tuv,2012,467.61692
tuv,2013,470.38325
tuv,2014,475.68446
tuv,2015,418.9858
tuv,2016,423.84029
tuv,2017,444.89086
tuv,2018,627.10697
tuv,2019,722.43816
tza,2000,2.75408
tza,2001,3.99377
tza,2002,4.9471
tza,2003,5.81181
tza,2004,8.19507
tza,2005,10.32276
tza,2006,11.36077
tza,2007,10.40695
tza,2008,14.98752
tza,2009,9.99193
tza,2010,10.4177
tza,2011,9.68225
tza,2012,9.90764
tza,2013,11.16661
tza,2014,11.99556
tza,2015,11.57036
tza,2016,15.10728
tza,2017,15.37983
tza,2018,15.8221
tza,2019,16.49382
uga,2000,4.12171
uga,2001,4.29654
uga,2002,4.86272
uga,2003,4.90393
uga,2004,5.45245
uga,2005,4.49195
uga,2006,4.65403
uga,2007,5.41965
uga,2008,6.57728
uga,2009,6.22238
uga,2010,8.09648
uga,2011,7.46432
uga,2012,8.27974
uga,2013,8.82513
uga,2014,8.95187
uga,2015,5.96602
uga,2016,5.99604
uga,2017,4.90076
uga,2018,5.37704
uga,2019,4.8991
ukr,2000,16.62516
ukr,2001,21.90361
ukr,2002,27.09808
ukr,2003,38.42004
ukr,2004,46.68627
ukr,2005,68.30809
ukr,2006,89.65518
ukr,2007,110.05382
ukr,2008,125.29947
ukr,2009,98.00298
ukr,2010,109.49778
ukr,2011,122.44927
ukr,2012,144.65301
ukr,2013,135.15515
ukr,2014,102.12054
ukr,2015,74.59421
ukr,2016,75.97784
ukr,2017,88.45446
ukr,2018,103.27632
ukr,2019,111.14014
ury,2000,285.8097
ury,2001,300.38825
ury,2002,206.23929
ury,2003,198.2864
ury,2004,194.38569
ury,2005,198.97995
ury,2006,236.1713
ury,2007,277.60172
ury,2008,451.90152
ury,2009,484.32853
ury,2010,618.39477
ury,2011,755.96358
ury,2012,853.9152
ury,2013,994.65342
ury,2014,1005.59003
ury,2015,962.11892
ury,2016,1008.23388
ury,2017,1142.60167
ury,2018,1165.41238
ury,2019,1106.20377
usa,2000,2017.00346
usa,2001,2219.07243
usa,2002,2406.65111
usa,2003,2578.60622
usa,2004,2761.53482
usa,2005,2929.73292
usa,2006,3159.01279
usa,2007,3328.42807
usa,2008,3515.59986
usa,2009,3714.85142
usa,2010,3854.49548
usa,2011,3954.62863
usa,2012,4074.73128
usa,2013,4215.40378
usa,2014,4531.41727
usa,2015,4804.29225
usa,2016,4965.93815
usa,2017,5117.23642
usa,2018,5338.8179
usa,2019,5552.60023
uzb,2000,13.97568
uzb,2001,11.82362
uzb,2002,9.20577
uzb,2003,9.34727
uzb,2004,10.42969
uzb,2005,12.30991
uzb,2006,15.34713
uzb,2007,18.46968
uzb,2008,24.8434
uzb,2009,29.82681
uzb,2010,37.03345
uzb,2011,43.37692
uzb,2012,53.5274
uzb,2013,58.66702
uzb,2014,61.41726
uzb,2015,65.62662
uzb,2016,56.31
uzb,2017,38.59486
uzb,2018,31.40143
uzb,2019,40.99317
vct,2000,110.37663
vct,2001,117.26555
vct,2002,126.19791
vct,2003,123.54642
vct,2004,125.10479
vct,2005,128.40976
vct,2006,128.73766
vct,2007,140.29276
vct,2008,156.02733
vct,2009,164.96367
vct,2010,169.59976
vct,2011,157.91861
vct,2012,185.8227
vct,2013,188.38595
vct,2014,179.32412
vct,2015,182.01397
vct,2016,192.38595
vct,2017,206.40142
vct,2018,224.67516
vct,2019,235.2786
ven,2000,162.88349
ven,2001,175.88377
ven,2002,131.50975
ven,2003,123.60211
ven,2004,158.93108
ven,2005,154.91302
ven,2006,314.38439
ven,2007,340.01926
ven,2008,291.56854
ven,2009,304.94824
ven,2010,358.1945
ven,2011,337.30643
ven,2012,370.71518
ven,2013,268.8385
ven,2014,240.9468
ven,2015,300.20812
ven,2016,238.76869
ven,2017,313.75651
ven,2018,302.49633
ven,2019,156.00125
vnm,2000,6.60156
vnm,2001,6.14283
vnm,2002,7.16935
vnm,2003,7.36381
vnm,2004,10.2489
vnm,2005,12.86823
vnm,2006,15.23722
vnm,2007,17.48388
vnm,2008,22.29303
vnm,2009,23.35739
vnm,2010,31.15348
vnm,2011,34.66353
vnm,2012,45.6595
vnm,2013,56.30771
vnm,2014,49.26475
vnm,2015,49.27776
vnm,2016,58.8434
vnm,2017,64.62774
vnm,2018,67.91674
vnm,2019,79.15112
vut,2000,36.31473
vut,2001,34.29666
vut,2002,35.52639
vut,2003,39.35326
vut,2004,41.56507
vut,2005,40.39507
vut,2006,43.98406
vut,2007,52.31749
vut,2008,59.78542
vut,2009,51.55945
vut,2010,55.09578
vut,2011,74.92259
vut,2012,68.9385
vut,2013,66.35229
vut,2014,17.19857
vut,2015,56.58324
vut,2016,37.25802
vut,2017,45.19467
vut,2018,66.897
vut,2019,59.47419
wsm,2000,52.67574
wsm,2001,47.86725
wsm,2002,57.58941
wsm,2003,57.81671
wsm,2004,72.69295
wsm,2005,86.50834
wsm,2006,97.57163
wsm,2007,105.93351
wsm,2008,124.52029
wsm,2009,139.03287
wsm,2010,145.16706
wsm,2011,149.91225
wsm,2012,160.61794
wsm,2013,166.54179
wsm,2014,182.68022
wsm,2015,176.55921
wsm,2016,174.02498
wsm,2017,176.39014
wsm,2018,164.14192
wsm,2019,197.52389
yem,2000,13.12936
yem,2001,13.6274
yem,2002,13.5146
yem,2003,14.91424
yem,2004,13.8663
yem,2005,13.78999
yem,2006,14.99555
yem,2007,15.91434
yem,2008,19.70251
yem,2009,14.60611
