geo,time,ne_con_totl_cd
jam,2004,8929575209.3233
jam,2005,10456674379.0612
jam,2006,10982935298.9403
jam,2007,12187240758.3514
jam,2008,14441518386.0619
jam,2009,11741061117.868
jam,2010,12961864120.0696
jam,2011,14682740836.0353
jam,2012,15064653666.8252
jam,2013,14385151482.2521
jam,2014,13865578336.7663
jam,2015,13468459380.1135
jam,2016,12886206483.0729
jam,2017,13576468473.6782
jam,2018,14085146832.3097
jam,2019,14211178130.1172
jam,2020,12399324263.9892
jor,1976,1935843373.49398
jor,1977,2296386273.91436
jor,1978,2948625654.45026
jor,1979,3941391941.39194
jor,1980,4212823094.99832
jor,1981,4773607748.18402
jor,1982,5346382978.7234
jor,1983,5536766730.92812
jor,1984,5491027308.19246
jor,1985,5770146984.28789
jor,1986,6747142857.14286
jor,1987,6896898079.76366
jor,1988,6187550093.50788
jor,1989,4014618865.2976
jor,1990,4117673647.73241
jor,1991,4236304890.58599
jor,1992,5231685789.93822
jor,1993,5269014287.77601
jor,1994,5611134964.93488
jor,1995,5932077625.57078
jor,1996,6565162200.28209
jor,1997,6995486600.84626
jor,1998,7727644569.81664
jor,1999,7848236953.45557
jor,2000,8825669957.68688
jor,2001,9331170662.9055
jor,2002,9496332863.18759
jor,2003,10208180535.9662
jor,2004,11737658674.189
jor,2005,13514104372.3554
jor,2006,15909026798.3075
jor,2007,18352186177.7151
jor,2008,21017532760.3213
jor,2009,21951960563.38029
jor,2010,23115494366.1972
jor,2011,27708656197.1831
jor,2012,30486674366.1972
jor,2013,35233313380.2817
jor,2014,36796939295.7747
jor,2015,37596877042.2535
jor,2016,38506635633.8028
jor,2017,41270104507.0423
jor,2018,43243445633.8028
jor,2019,44858749718.3099
jor,2020,46314840563.3803
jpn,1970,122882185075
jpn,1971,143337086330.26801
jpn,1972,191954062004.30399
jpn,1973,260020014718.34695
jpn,1974,297039593323.80402
jpn,1975,342961125856.04199
jpn,1976,385907838848.09601
jpn,1977,475934315299.24402
jpn,1978,666482800813.71692
jpn,1979,704092452824.67798
jpn,1980,740783749550.14685
jpn,1981,812179247088.22803
jpn,1982,769829534436.58093
jpn,1983,849717298137.31299
jpn,1984,889820964329.69482
jpn,1985,934432483509.81274
jpn,1986,1379504366845.90991
jpn,1987,1678956702100.08008
jpn,1988,1996224786717.62012
jpn,1989,1979220001681.59009
jpn,1990,2027328763575.45996
jpn,1991,2303950731478.08984
jpn,1992,2558561972913.02979
jpn,1993,2992254343161.47021
jpn,1994,3373095791123.56982
jpn,1995,3761198219001.56982
jpn,1996,3327988556625.31006
jpn,1997,3050631080519.27979
jpn,1998,2814130520307.43018
jpn,1999,3259750076378.22949
jpn,2000,3488679586695.18945
jpn,2001,3134526849169.20947
jpn,2002,3046675120426.2002
jpn,2003,3287238805004.58984
jpn,2004,3545239525662.47021
jpn,2005,3505028207682.58008
jpn,2006,3341916073441.54004
jpn,2007,3318927250570.0498
jpn,2008,3768158708198.08984
jpn,2009,4070151683069.7002
jpn,2010,4380991656686.68018
jpn,2011,4806097268216.68945
jpn,2012,4869640083758.5
jpn,2013,4065242317146.24023
jpn,2014,3797999260301.2002
jpn,2015,3350968358065.58984
jpn,2016,3720671108369.62939
jpn,2017,3650077430239.52979
jpn,2018,3748650441602.35059
jpn,2019,3824312243825.52002
jpn,2020,3767171844431.62012
kaz,1993,19844219906.1182
kaz,1994,18772371432.0125
kaz,1995,17254207188.3306
kaz,1996,16872567912.7175
kaz,1997,18375111847.5559
kaz,1998,18605855691.9057
kaz,1999,14163204998.5233
kaz,2000,13529373482.4985
kaz,2001,15800686676.3257
kaz,2002,16311522372.2462
kaz,2003,20270827901.3049
kaz,2004,28112227735.5092
kaz,2005,34905705147.5015
kaz,2006,45283234752.4851
kaz,2007,58878803827.2046
kaz,2008,72859528575.41859
kaz,2009,68246290933.9667
kaz,2010,83191990091.9548
kaz,2011,101450727318.36099
kaz,2012,117432568698.131
kaz,2013,142146247400.23599
kaz,2014,131016422635.647
kaz,2015,120498836639.256
kaz,2016,90844162087.91208
kaz,2017,105294372716.64799
kaz,2018,108355901467.28
kaz,2019,111563670599.375
kaz,2020,112381851168.159
ken,1960,655619611.19226
ken,1961,659917609.46939
ken,1962,725171555.31208
ken,1963,778245534.03716
ken,1964,826559556.6703
ken,1965,847279520.36461
ken,1966,929879347.25414
ken,1967,995119881.10222
ken,1968,1080575426.84702
ken,1969,1154859397.06999
ken,1970,1225699368.67351
ken,1971,1469551272.63211
ken,1972,1681679327.5637
ken,1973,1893389704.62206
ken,1974,2419465483.2071
ken,1975,2820843747.75845
ken,1976,2747173737.54103
ken,1977,3274306870.78532
ken,1978,4243546812.19308
ken,1979,5218245712.02832
ken,1980,5945132788.88776
ken,1981,5505831354.5646
ken,1982,5269782761.74366
ken,1983,4757405304.70337
ken,1984,5052626028.94999
ken,1985,4644382799.17929
ken,1986,5664025835.54901
ken,1987,6442180174.70115
ken,1988,6679942075.04325
ken,1989,7201479647.54315
ken,1990,6946363016.26906
ken,1991,6544473733.00034
ken,1992,6812470906.48357
ken,1993,4463730164.66872
ken,1994,5544910263.22644
ken,1995,7608381521.99697
ken,1996,10991860267.6359
ken,1997,12160379896.4105
ken,1998,13240462042.815
ken,1999,12165238559.7402
ken,2000,11859823696.5954
ken,2001,12407249713.9242
ken,2002,12581400930.2963
ken,2003,14196627400.8863
ken,2004,15030590927.8069
ken,2005,17384946680.5905
ken,2006,23392445021.4145
ken,2007,28597558439.3977
ken,2008,32665142037.6926
ken,2009,36430861516.1857
ken,2010,38948319643.7857
ken,2011,41571520580.8303
ken,2012,49331831689.7276
ken,2013,54480283408.9423
ken,2014,59962102859.1186
ken,2015,61876663424.2731
ken,2016,66598244017.00809
ken,2017,74035703199.56598
ken,2018,82477017144.84268
ken,2019,90287082066.86928
ken,2020,89139262457.39819
kgz,1990,2575000000
kgz,1991,2208333333.33333
kgz,1992,2133437500
kgz,1993,1946704545.45455
kgz,1994,1635510489.51049
kgz,1995,1570483539.09465
kgz,1996,1838942476.66654
kgz,1997,1524309376.35028
kgz,1998,1746345127.80014
kgz,1999,1208684288.07544
kgz,2000,1174171996.68044
kgz,2001,1255143514.74368
kgz,2002,1383280747.01685
kgz,2003,1818082808.61034
kgz,2004,2083608747.62675
kgz,2005,2510799330.92427
kgz,2006,3205813278.74201
kgz,2007,3977082400.98831
kgz,2008,5656996932.29728
kgz,2009,4535857878.38458
kgz,2010,4924889533.83387
kgz,2011,6298784888.14339
kgz,2012,7655784020.67887
kgz,2013,8481319457.20414
kgz,2014,8474209799.43751
kgz,2015,7232597138.47361
kgz,2016,6829005880.07283
kgz,2017,7642056320.39868
kgz,2018,8242612248.92977
kgz,2019,8228424701.20778
kgz,2020,7135736052.55367
khm,1960,559999971.42857
khm,1961,565714300
khm,1962,599999985.71429
khm,1963,625714262.85714
khm,1964,665714277.14286
khm,1965,759999985.71429
khm,1966,794285728.57143
khm,1967,831428548.57143
khm,1968,937142857.14286
khm,1969,877934237.0892
khm,1970,642779954.9874
khm,1993,2676392339.97769
khm,1994,2846064837.54371
khm,1995,3464153671.57663
khm,1996,3638518124.67063
khm,1997,3297861361.7079
khm,1998,3133762654.39297
khm,1999,3333518727.39942
khm,2000,3436280310.48262
khm,2001,3587808952.26809
khm,2002,3827318196.85984
khm,2003,4138038503.41794
khm,2004,4783495465.42838
khm,2005,5560808533.2193
khm,2006,6141390857.39353
khm,2007,7246506359.90873
khm,2008,8807262907.29486
khm,2009,8563075480.6094
khm,2010,9852339797.49227
khm,2011,11402784951.5831
khm,2012,12068038514.6789
khm,2013,12829590605.4752
khm,2014,13870626121.5604
khm,2015,14837626913.8959
khm,2016,16279567637.2645
khm,2017,17412423426.3735
khm,2018,18578018119.1251
khm,2019,20120650043.8423
khm,2020,19375959467.1665
kir,1972,15964071.85629
kir,1973,24512769.29662
kir,1974,41448016.89744
kir,1975,30522319.67535
kir,1976,29887571.79519
kir,1977,29448880.01774
kir,1978,31918278.58533
kir,1979,36918175.72099
kir,1980,42395809.61057
kir,1981,43848540.56539
kir,1982,35646617.30399
kir,1983,32981981.98198
kir,1984,31831505.04607
kir,1985,27024931.90865
kir,1986,26422459.89305
kir,1987,28953928.02129
kir,1988,33469021.01727
kir,1989,36868575.04349
kir,1990,36112715.635
kir,1991,41099080.85372
kir,1992,41591509.98825
kir,2008,222787284.01275
kir,2009,208491654.96802
kir,2010,236259401.9446
kir,2011,280630221.7638
kir,2012,288846552.08118
kir,2013,276729098.28152
kir,2014,284908058.40995
kir,2015,254006460.82188
kir,2016,274921201.30836
kir,2017,294723329.24586
kir,2018,296466676.62881
kor,1960,3933319392.69511
kor,1961,2348242504.27915
kor,1962,2721010465.42487
kor,1963,3634629363.95909
kor,1964,3146985750.01906
kor,1965,2883596096.0961
kor,1966,3468194884.64657
kor,1967,4323081472.71921
kor,1968,5237448039.0385
kor,1969,6306322876.1799
kor,1970,7530589902.11231
kor,1971,8475586922.07979
kor,1972,9039680317.64616
kor,1973,10769230769.2308
kor,1974,15335871634.4846
kor,1975,17469008264.4628
kor,1976,22477892561.9835
kor,1977,27583057851.2397
kor,1978,36177685950.4132
kor,1979,46745454545.4545
kor,1980,48805952949.311
kor,1981,54590106162.7241
kor,1982,57488510149.3681
kor,1983,61058072832.74249
kor,1984,65434998387.0567
kor,1985,67425231603.8712
kor,1986,74204889670.4294
kor,1987,89873566991.25909
kor,1988,117349583714.985
kor,1989,151509397432.461
kor,1990,173428422063.97699
kor,1991,201974773300.60696
kor,1992,220384167040.28696
kor,1993,242918135722.02802
kor,1994,287568236978.03198
kor,1995,351291246904.45599
kor,1996,388309155323.51294
kor,1997,362418400277.51801
kor,1998,236582586482.47501
kor,1999,316859406806.75
kor,2000,376821107731.48499
kor,2001,367781547494.55798
kor,2002,425507517444.78802
kor,2003,465331274494.172
kor,2004,507484196556.42096
kor,2005,609364440595.49097
kor,2006,699350381052.17798
kor,2007,772973319660.76611
kor,2008,697344949175.021
kor,2009,626126882444.61292
kor,2010,739524990463.30591
kor,2011,821756286091.00403
kor,2012,843168682224.16382
kor,2013,897632823550.99902
kor,2014,967198399028.71997
kor,2015,932584808039.552
kor,2016,948007873609.98083
kor,2017,1022480579421.21997
kor,2018,1105196547024.08008
kor,2019,1085157987999.39001
kor,2020,1056178786168.33997
kos,2008,5444269811.04438
kos,2009,5350968324.53459
kos,2010,5649193954.65995
kos,2011,6353805679.2873
kos,2012,6189570859.56572
kos,2013,6674971443.75083
kos,2014,7228622293.07825
kos,2015,6213041162.7649
kos,2016,6271305069.73655
kos,2017,6538834161.77135
kos,2018,7241423004.2513
kos,2019,7312917599.64174
kos,2020,7625215954.41595
kwt,1965,831699803.97648
kwt,1966,980117614.11369
kwt,1967,1162139456.73481
kwt,1968,1234948193.78325
kwt,1969,1282553906.46878
kwt,1970,1499859983.19798
kwt,1971,1666105026.6779
kwt,1972,1903314077.22712
kwt,1973,2202629804.45044
kwt,1974,2874829467.93997
kwt,1975,3945862068.96552
kwt,1976,5000341997.26402
kwt,1977,6800418353.10537
kwt,1978,7609960014.54017
kwt,1979,9204414254.70333
kwt,1980,12036256381.798
kwt,1981,13117288378.7661
kwt,1982,15679750260.5071
kwt,1983,13656295025.729
kwt,1984,13778655859.5069
kwt,1985,15056051196.8085
kwt,1986,14272126978.6648
kwt,1987,14993684965.9132
kwt,1988,16487669892.4731
kwt,1989,18639210006.8074
kwt,1990,17600000000
kwt,1991,18630671473.7953
kwt,1992,18643148602.5903
kwt,1993,18992384105.9603
kwt,1994,18715487542.0875
kwt,1995,20353217158.1769
kwt,1996,22611222444.8898
kwt,1997,22189251566.1062
kwt,1998,23030511811.0236
kwt,1999,23781208935.611
kwt,2000,23762385919.1656
kwt,2001,24396478643.6257
kwt,2002,28551826258.6377
kwt,2003,31473825503.3557
kwt,2004,34045469969.46049
kwt,2005,38672945205.47949
kwt,2006,43121640248.1048
kwt,2007,50952498240.6756
kwt,2008,61219866071.4286
kwt,2009,55077484364.1418
kwt,2010,53118632240.0558
kwt,2011,60275724637.6811
kwt,2012,67387281171.8471
kwt,2013,72332510578.2793
kwt,2014,76007378777.2312
kwt,2015,75317713526.08838
kwt,2016,77616352201.2579
kwt,2017,81738942960.76489
kwt,2018,86801773509.93379
kwt,2019,90676760210.80368
lao,1984,1711428520
lao,1985,2335555584.44444
lao,1986,1726315853.68421
lao,1987,1062718107.89358
lao,1988,627531791.88392
lao,2000,1629016417.22518
lao,2001,1708654240.70737
lao,2002,1419014712.75728
lao,2003,1736006431.97984
lao,2004,1999636298.48659
lao,2005,2183169760.72275
lao,2006,2611370789.52137
lao,2007,3364659688.03663
lao,2008,4567327040.06096
lao,2009,4833852389.67966
lao,2010,6168256614.08308
lao,2011,6769749707.23329
lao,2012,9166165498.61489
lao,2013,10927002924.0045
lao,2014,11652446734.2666
lao,2015,12455275985.5234
lao,2016,12676764914.4241
lbn,1990,3852597510.83791
lbn,1991,5595508534.44254
lbn,1992,7705899073.67511
lbn,1993,10083305861.2234
lbn,1994,11315269026.7246
lbn,1995,13484512575.922
lbn,1996,14732244677.1669
lbn,1997,16351412796.3625
lbn,1998,17038094308.4111
lbn,1999,17365854823.178
lbn,2000,17493200663.3499
lbn,2001,17920398009.9502
lbn,2002,19170812603.6484
lbn,2003,20375456053.068
lbn,2004,20693332914.1658
lbn,2005,20755585497.5616
lbn,2006,21877798424.9305
lbn,2007,24679032507.7558
lbn,2008,29566777584.21009
lbn,2009,34367833516.3703
lbn,2010,38487405822.03
lbn,2011,40952183929.9213
lbn,2012,46738525790.9035
lbn,2013,49379209133.7342
lbn,2014,51662519345.2492
lbn,2015,51732161361.9642
lbn,2016,52179900628.98009
lbn,2017,55011588342.0499
lbn,2018,58534101735.8768
lbn,2019,56117541450.3579
lbn,2020,34733332930.9924
lby,1990,21048728813.5593
lby,1991,26822230138.9384
lby,1992,28025568181.8182
lby,1993,26678712220.7622
lby,1994,23671067738.2319
lby,1995,20710356374.0732
lby,1996,22234432234.4322
lby,1997,25387285745.281
lby,1998,24403336184.7733
lby,1999,25045278137.1281
lby,2000,22604451386.1773
lby,2001,21350190051.2312
lby,2002,14185826771.6535
lby,2003,12192455390.625
lby,2004,16027612153.8462
lby,2005,16928206053.1947
lby,2006,19098736297.1985
lby,2007,25532076667.19469
lby,2008,28136645962.73289
lka,1960,1277506029.41176
lka,1961,1238592655.14731
lka,1962,1249265553.21037
lka,1963,1080815378.42805
lka,1964,1167357033.75061
lka,1965,1519604621.84874
lka,1966,1557922689.07563
lka,1967,1648893004.11523
lka,1968,1584950398.44808
lka,1969,1716351764.70588
lka,1970,1986826890.7563
lka,1971,2063396290.05059
lka,1972,2218603015.07538
lka,1973,2452250000
lka,1974,3065458646.61654
lka,1975,3163606276.7475
lka,1976,3017053507.72889
lka,1977,3384838782.41263
lka,1978,2276003843.68994
lka,1979,2787592806.67951
lka,1980,3305493647.91289
lka,1981,3572605194.80519
lka,1982,3895185007.20807
lka,1983,4206838504.0374
lka,1984,4890880503.14465
lka,1985,4979035346.0972
lka,1986,5332451820.12848
lka,1987,5531599864.13043
lka,1988,5763247406.47595
lka,1989,5808099861.30375
lka,1990,6610289565.65152
lka,1991,7404360647.81242
lka,1992,7952368240.93087
lka,1993,8414095612.58278
lka,1994,9583128288.14245
lka,1995,10877137560.9756
lka,1996,11458773294.7349
lka,1997,12398533285.3026
lka,1998,12871418153.6074
lka,1999,12621429697.0555
lka,2000,13390088300.2207
lka,2001,12858034914.9508
lka,2002,13889082014.4261
lka,2003,15862339411.5209
lka,2004,17267131139.4407
lka,2005,20037830845.7711
lka,2006,23479094331.4882
lka,2007,26664497139.8405
lka,2008,35068316628.7899
lka,2009,34518916906.2019
lka,2010,43625939561.9315
lka,2011,52121260703.1869
lka,2012,49822694507.3564
lka,2013,56011532222.2997
lka,2014,60123496114.953
lka,2015,61542184076.0388
lka,2016,65456039498.0963
lka,2017,66120988027.2673
lka,2018,68240781941.207
lka,2019,66587457037.9351
lka,2020,65445682388.7375
lso,1960,43119137.61725
lso,1961,46059078.81842
lso,1962,52918941.62117
lso,1963,59918801.62397
lso,1964,64678706.42587
lso,1965,69298614.02772
lso,1966,76858462.83074
lso,1967,78860422.79154
lso,1968,80344393.11214
lso,1969,83326333.47333
lso,1970,86938261.23478
lso,1971,101649888.14318
lso,1972,114739170.02732
lso,1973,168731988.47262
lso,1974,227373068.43267
lso,1975,256389452.33266
lso,1976,275298988.04048
lso,1977,341651333.94664
lso,1978,395354185.83257
lso,1979,489667458.4323
lso,1980,656136748.84438
lso,1981,695210712.25071
lso,2007,2247768160.78576
lso,2008,2249417978.01772
lso,2009,2416874612.03488
lso,2010,3006833383.42578
lso,2011,3327935550.07645
lso,2012,3243211836.33707
lso,2013,2939940409.56763
lso,2014,2829089470.82293
lso,2015,2678310661.57741
lso,2016,2469760693.52371
lso,2017,2980772560.06006
lso,2018,3029783072.26139
lso,2019,2801829849.67194
ltu,1995,6910322351.74861
ltu,1996,7392043159.25766
ltu,1997,8646941735.00216
ltu,1998,9781045317.22054
ltu,1999,9719574449.71946
ltu,2000,10067825636.5991
ltu,2001,10570944324.5576
ltu,2002,12102853385.9303
ltu,2003,15743597292.7242
ltu,2004,19046328862.3944
ltu,2005,21650103246.6725
ltu,2006,25146963232.526
ltu,2007,32073932676.5189
ltu,2008,39902577198.8877
ltu,2009,33314004726.1607
ltu,2010,31142421306.2172
ltu,2011,35142684887.8418
ltu,2012,34183019045.3891
ltu,2013,36764611874.0607
ltu,2014,38127168762.0916
ltu,2015,33035421231.0824
ltu,2016,34468343068.109
ltu,2017,37491519980.353
ltu,2018,41832913810.24
ltu,2019,42212414918.3058
ltu,2020,43679204551.2888
lux,1970,836605889.47156
lux,1971,951311597.19356
lux,1972,1170173219.68655
lux,1973,1480928379.21755
lux,1974,1732127174.81359
lux,1975,2148264780.08117
lux,1976,2311107628.00418
lux,1977,2706902644.90715
lux,1978,3288806199.56449
lux,1979,3859987616.95102
lux,1980,4307178921.23051
lux,1981,3753469143.8505
lux,1982,3346165460.00353
lux,1983,3229775936.88363
lux,1984,3088318207.20469
lux,1985,3234238059.65079
lux,1986,4493193064.83655
lux,1987,5731271745.0027
lux,1988,6271433900.16456
lux,1989,6378293407.04341
lux,1990,8143672139.06325
lux,1991,8743729474.30597
lux,1992,9645006273.52572
lux,1993,9599607042.91045
lux,1994,10534578008.1987
lux,1995,12540729337.7121
lux,1996,12540883387.6222
lux,1997,11407214704.5557
lux,1998,11858345187.8195
lux,1999,12342700556.7054
lux,2000,11583911645.302
lux,2001,12009531264.591
lux,2002,13607616266.4867
lux,2003,17198792658.6913
lux,2004,19795099490.8352
lux,2005,20689044568.7533
lux,2006,22053690559.74
lux,2007,25184083981.2507
lux,2008,28624397407.6242
lux,2009,28050455338.50389
lux,2010,28201977278.5834
lux,2011,31136514816.7802
lux,2012,30253396798.0266
lux,2013,32354825425.4934
lux,2014,33556164234.2222
lux,2015,29136275612.7394
lux,2016,30055875265.137
lux,2017,32467906866.2706
lux,2018,35783065723.509
lux,2019,35599756232.6352
lux,2020,35953289557.0974
lva,1995,5156759840.27382
lva,1996,5376564573.76212
lva,1997,5743502298.57247
lva,1998,6193854402.47826
lva,1999,6608845784.29018
lva,2000,6644059096.17613
lva,2001,6897510633.53481
lva,2002,7860575261.48249
lva,2003,9735178944.77924
lva,2004,11866429036.0349
lva,2005,13468487865.5881
lva,2006,17426889892.1495
lva,2007,24055126521.6797
lva,2008,27738476830.8727
lva,2009,20998746177.37
lva,2010,19574589514.23989
lva,2011,22029292092.4576
lva,2012,21925283683.46189
lva,2013,24171973785.60509
lva,2014,24812114221.4532
lva,2015,21255634110.2855
lva,2016,22045520728.9635
lva,2017,23966150009.0259
lva,2018,26659464667.2957
lva,2019,26572035036.4235
lva,2020,25776740270.1339
mac,1982,765363487.4233
mac,1983,735108919.91104
mac,1984,789755332.65301
mac,1985,867255088.26324
mac,1986,965531872.41052
mac,1987,1109266148.96751
mac,1988,1332611994.12979
mac,1989,1562503889.76711
mac,1990,1829323027.05398
mac,1991,2170083580.07571
mac,1992,2502038307.6402
mac,1993,2848285556.50384
mac,1994,3238068917.00062
mac,1995,3598358392.52993
mac,1996,3925863627.23438
mac,1997,4122101989.8938
mac,1998,4114277836.26611
mac,1999,4192119521.01503
mac,2000,3987091790.32881
mac,2001,4001867181.17881
mac,2002,4125650409.54017
mac,2003,4241260659.25298
mac,2004,4607713594.7745
mac,2005,5114653418.38199
mac,2006,5678256305.1466
mac,2007,6704413942.43333
mac,2008,7740801236.89231
mac,2009,8209736608.09338
mac,2010,8994276573.94217
mac,2011,10478037464.7677
mac,2012,11886256398.7034
mac,2013,13420950521.3223
mac,2014,15129270949.4059
mac,2015,16283782091.4214
mac,2016,16700604120.0235
mac,2017,17306877647.6452
mac,2018,18438773614.122
mac,2019,19453441546.3726
mac,2020,18456396840.6954
mar,1960,1810368461.61446
mar,1961,1889481849.6196
mar,1962,2180943345.51922
mar,1963,2396439857.72157
mar,1964,2495627526.92422
mar,1965,2597767019.06926
mar,1966,2597766999.30837
mar,1967,2711787372.78925
mar,1968,2910977195.92926
mar,1969,3149886374.86414
mar,1970,3380950498.96255
mar,1971,3695643564.35644
mar,1972,4331746652.75604
mar,1973,5268791545.93489
mar,1974,6153897203.53334
mar,1975,7680690931.52375
mar,1976,8589143076.95789
mar,1977,9714609286.52322
mar,1978,11683274533.8037
mar,1979,14060244671.8474
mar,1980,17017258547.9856
mar,1981,14297198538.3678
mar,1982,13924275278.1006
mar,1983,13124051861.1224
mar,1984,11560539129.4478
mar,1985,11634836529.8619
mar,1986,15381683581.565
mar,1987,17320359603.7898
mar,1988,19459091739.6548
mar,1989,19727857496.289
mar,1990,22468412324.2299
mar,1991,25124359577.7916
mar,1992,26364968376.669
mar,1993,25030856113.5606
mar,1994,28401092100.402
mar,1995,31604634426.2295
mar,1996,34076896120.8825
mar,1997,30684180424.0579
mar,1998,31850073497.5636
mar,1999,32408649606.2992
mar,2000,30787092283.0792
mar,2001,29746594222.7727
mar,2002,31883417811.4509
mar,2003,38675709830.381
mar,2004,44389868730.2661
mar,2005,47254096469.2611
mar,2006,51537772465.7783
mar,2007,59643323608.7546
mar,2008,69472020437.9185
mar,2009,71403234414.3674
mar,2010,71503944304.5193
mar,2011,79322117702.32019
mar,2012,78855523619.67459
mar,2013,85236333353.16161
mar,2014,88031476392.70551
mar,2015,77703061151.33699
mar,2016,80341575325.00638
mar,2017,84376289723.48329
mar,2018,90957053515.30449
mar,2019,91879984610.74541
mar,2020,90838387667.4248
mda,1995,1453003733.36219
mda,1996,1599104782.6087
mda,1997,1878868831.16883
mda,1998,1713851769.08752
mda,1999,1053794017.59754
mda,2000,1327287306.77047
mda,2001,1497083812.60298
mda,2002,1715853017.01908
mda,2003,2183995094.17182
mda,2004,2700916752.51251
mda,2005,3283313438.52186
mda,2006,3881814318.67856
mda,2007,4993291789.88295
mda,2008,6875612779.06082
mda,2009,6172502970.40398
mda,2010,7562729014.57641
mda,2011,9212715996.79689
mda,2012,9566337830.47377
mda,2013,10120034718.9119
mda,2014,9947601028.81245
mda,2015,7895858384.03698
mda,2016,8155167638.70346
mda,2017,9733785231.63414
mda,2018,11453754902.3692
mda,2019,11901209273.9268
mda,2020,11819028834.0547
mdg,1960,670598061.73726
mdg,1961,692597472.29558
mdg,1962,736196899.84643
mdg,1963,762274504.71065
mdg,1964,798894306.74237
mdg,1965,835959304.90251
mdg,1966,876592471.15912
mdg,1967,905983904.49283
mdg,1968,977201983.60215
mdg,1969,995320764.14582
mdg,1970,1028608109.24567
mdg,1971,1143868913.24099
mdg,1972,1277735680.78947
mdg,1973,1579229541.69758
mdg,1974,1841208113.70824
mdg,1975,2212123962.69725
mdg,1976,2055869171.98896
mdg,1977,2253386540.6939
mdg,1978,2598199136.23469
mdg,1979,3453794170.45648
mdg,1980,3243126099.60836
mdg,1981,3334666575.08195
mdg,1982,3737295652.12379
mdg,1983,3608203858.18277
mdg,1984,2927246444.07443
mdg,1985,3189806368.91893
mdg,1986,3536952497.88643
mdg,1987,2469084527.6891
mdg,1988,2734220474.56454
mdg,1989,1914968440.84293
mdg,1990,2778594229.79679
mdg,1991,2380405746.01168
mdg,1992,2528831645.04298
mdg,1993,2737500510.63796
mdg,1994,2488328004.3334
mdg,1995,3628148371.93508
mdg,1996,4552434454.87185
mdg,1997,4025771736.00037
mdg,1998,4061295048.23071
mdg,1999,3933011758.85515
mdg,2000,4287017933.99937
mdg,2001,4697926028.31542
mdg,2002,5115172380.79402
mdg,2003,5921179982.00315
mdg,2004,4492911419.21017
mdg,2005,5341556485.2934
mdg,2006,5552613171.38478
mdg,2007,7211180398.95581
mdg,2008,8601223285.19078
mdg,2009,8120314798.88261
mdg,2010,8694815858.94399
mdg,2011,10130098019.0532
mdg,2012,10296191024.9481
mdg,2013,11592463850.1578
mdg,2014,11134779156.8593
mdg,2015,10014897683.1257
mdg,2016,10223407762.1331
mdg,2017,11559811834.916
mdg,2018,11781801423.9318
mdg,2019,12130411517.0903
mdg,2020,12421797686.3651
mdv,2014,2053132558.32098
mdv,2015,2434761491.0551
mdv,2016,2707117930.29853
mdv,2017,2936737642.16546
mdv,2018,3277359260.07745
mdv,2019,3491467461.96853
mdv,2020,2747792715.83026
mex,1960,10805192000
mex,1961,11694744000
mex,1962,12680128000
mex,1963,13774960000
mex,1964,16294232000
mex,1965,17345704000
mex,1966,19389344000
mex,1967,21202216000
mex,1968,23765264000
mex,1969,25938584000
mex,1970,28141200000
mex,1971,31689032000
mex,1972,36344456000
mex,1973,44033264000
mex,1974,56848976000
mex,1975,69553328000
mex,1976,70407564935.0649
mex,1977,63055482300.885
mex,1978,78904837719.2982
mex,1979,101324342105.263
mex,1980,145978478260.87
mex,1981,187944530612.24496
mex,1982,125211843971.631
mex,1983,103708859283.92999
mex,1984,127005834326.57899
mex,1985,136040860256.909
mex,1986,100387531873.161
mex,1987,104674968074.3
mex,1988,139279550833.66299
mex,1989,171964130408.28799
mex,1990,204816375951.07697
mex,1991,250239201232.44101
mex,1992,297221897314.93799
mex,1993,393081314995.50598
mex,1994,412220060146.36603
mex,1995,269253360594.448
mex,1996,308200332131.48401
mex,1997,375092277577.82397
mex,1998,396004951072.67999
mex,1999,458909450650.59998
mex,2000,548298333685.85797
mex,2001,596141603673.61401
mex,2002,617991557787.90405
mex,2003,592665413940.12402
mex,2004,616480623515.85999
mex,2005,694519725635.21399
mex,2006,756977867916.91101
mex,2007,816586137698.79797
mex,2008,862041447568.2179
mex,2009,699744877048.87695
mex,2010,815784160889.52197
mex,2011,904063533199.71387
mex,2012,920891268613.08301
mex,2013,1002479318587.54004
mex,2014,1026704153846.15002
mex,2015,910882961579.47485
mex,2016,836182209535.95398
mex,2017,890458679206.40405
mex,2018,933275523661.552
mex,2019,968502240806.49487
mex,2020,822514067096.10205
mhl,2004,184175200
mhl,2005,194513300
mhl,2006,196729200
mhl,2007,211646300
mhl,2008,218004000
mhl,2009,211603000
mhl,2010,212195500
mhl,2011,223060800
mhl,2012,234143300
mhl,2013,244342100
mhl,2014,236864200
mhl,2015,241338700
mhl,2016,256689000
mhl,2017,277062098.07739
mhl,2018,287046800
mhl,2019,313657100
mhl,2020,283514700
mkd,1990,3848683745.58304
mkd,1991,4080545918.36735
mkd,1992,2071769396.97505
mkd,1993,2361402241.37931
mkd,1994,3206466465.72607
mkd,1995,3982709374.9505
mkd,1996,4237504720.98066
mkd,1997,3912350135.49052
mkd,1998,3914835563.34084
mkd,1999,3975064057.72752
mkd,2000,3485635903.18631
mkd,2001,3551091977.75919
mkd,2002,3942063533.997
mkd,2003,4838823098.43287
mkd,2004,5592765822.23401
mkd,2005,6032075513.81085
mkd,2006,6556622911.44999
