geo,time,sh_xpd_pvtd_ch_zs
nga,2015,73.63851
nga,2016,76.66195
nga,2017,77.89303
nga,2018,76.52194
nga,2019,71.30366
nic,2000,47.41127
nic,2001,44.55759
nic,2002,48.56784
nic,2003,44.22459
nic,2004,43.86686
nic,2005,41.32716
nic,2006,44.02397
nic,2007,43.71338
nic,2008,42.74294
nic,2009,40.56311
nic,2010,39.6989
nic,2011,39.97898
nic,2012,39.83248
nic,2013,39.2659
nic,2014,37.5959
nic,2015,37.67465
nic,2016,36.99294
nic,2017,35.69477
nic,2018,34.67366
nic,2019,36.35137
nld,2000,30.96074
nld,2001,30.36879
nld,2002,30.0198
nld,2003,29.83553
nld,2004,31.402
nld,2005,31.57797
nld,2006,29.86748
nld,2007,30.7418
nld,2008,33.4029
nld,2009,33.31366
nld,2010,32.73842
nld,2011,32.68541
nld,2012,33.22071
nld,2013,32.69425
nld,2014,32.35232
nld,2015,33.92105
nld,2016,34.49765
nld,2017,35.66087
nld,2018,34.20053
nld,2019,34.07394
nor,2000,18.3175
nor,2001,17.19991
nor,2002,17.11506
nor,2003,16.83321
nor,2004,16.98276
nor,2005,16.94885
nor,2006,16.6584
nor,2007,16.29891
nor,2008,15.8111
nor,2009,15.51223
nor,2010,15.26832
nor,2011,15.57692
nor,2012,15.24477
nor,2013,14.97707
nor,2014,14.71106
nor,2015,14.4854
nor,2016,14.62055
nor,2017,14.87933
nor,2018,14.2965
nor,2019,14.17994
npl,2000,62.96961
npl,2001,57.87056
npl,2002,58.23448
npl,2003,60.19954
npl,2004,58.53603
npl,2005,57.20271
npl,2006,49.72562
npl,2007,67.26134
npl,2008,66.54654
npl,2009,63.83003
npl,2010,68.01687
npl,2011,71.37845
npl,2012,69.01414
npl,2013,71.74947
npl,2014,69.06519
npl,2015,68.9921
npl,2016,69.71259
npl,2017,62.01861
npl,2018,62.89521
npl,2019,63.28134
nru,2000,4.37173
nru,2001,5.18749
nru,2002,6.51456
nru,2003,8.35748
nru,2004,12.35099
nru,2005,7.58556
nru,2006,6.77284
nru,2007,4.10644
nru,2008,4.27766
nru,2009,6.8683
nru,2010,6.44858
nru,2011,7.03504
nru,2012,5.99468
nru,2013,8.02105
nru,2014,10.06749
nru,2015,4.42901
nru,2016,4.52253
nru,2017,4.15357
nru,2018,5.20935
nru,2019,4.59718
nzl,2000,25.51253
nzl,2001,26.81881
nzl,2002,25.06672
nzl,2003,24.50229
nzl,2004,22.96323
nzl,2005,23.05217
nzl,2006,22.7786
nzl,2007,20.70493
nzl,2008,22.37173
nzl,2009,22.27961
nzl,2010,21.72931
nzl,2011,21.2207
nzl,2012,21.48871
nzl,2013,22.36196
nzl,2014,22.56613
nzl,2015,25.30546
nzl,2016,25.44584
nzl,2017,24.54262
nzl,2018,25.17162
nzl,2019,24.43833
omn,2000,18.24826
omn,2001,17.97151
omn,2002,16.53001
omn,2003,17.127
omn,2004,18.08599
omn,2005,17.65611
omn,2006,19.31105
omn,2007,18.85989
omn,2008,21.16642
omn,2009,18.70297
omn,2010,17.28644
omn,2011,18.17702
omn,2012,17.5688
omn,2013,12.75935
omn,2014,10.23403
omn,2015,10.58414
omn,2016,11.10579
omn,2017,12.78531
omn,2018,12.34124
omn,2019,13.55557
pak,2000,64.09801
pak,2001,62.84832
pak,2002,57.48568
pak,2003,68.57619
pak,2004,69.15124
pak,2005,73.75718
pak,2006,80.4763
pak,2007,74.91368
pak,2008,75.77045
pak,2009,75.024
pak,2010,73.03994
pak,2011,69.79559
pak,2012,66.84025
pak,2013,67.58124
pak,2014,68.80646
pak,2015,68.6991
pak,2016,68.35006
pak,2017,66.67253
pak,2018,63.67478
pak,2019,60.92058
pan,2000,32.06318
pan,2001,33.06405
pan,2002,33.71982
pan,2003,34.38745
pan,2004,33.34846
pan,2005,37.09982
pan,2006,34.57426
pan,2007,32.17221
pan,2008,31.88482
pan,2009,32.05318
pan,2010,32.33993
pan,2011,34.28807
pan,2012,39.2091
pan,2013,37.36159
pan,2014,37.11834
pan,2015,36.72147
pan,2016,34.32499
pan,2017,35.91285
pan,2018,35.42386
pan,2019,33.79375
per,2000,46.74096
per,2001,47.01315
per,2002,48.33906
per,2003,46.74887
per,2004,45.99528
per,2005,42.90676
per,2006,47.9449
per,2007,50.33097
per,2008,51.17294
per,2009,47.76469
per,2010,46.94048
per,2011,48.02034
per,2012,46.8634
per,2013,43.67545
per,2014,40.17345
per,2015,38.88486
per,2016,38.13213
per,2017,37.58577
per,2018,38.30327
per,2019,36.91309
phl,2000,52.06912
phl,2001,55.60749
phl,2002,60.12583
phl,2003,60.41436
phl,2004,60.37035
phl,2005,62.68798
phl,2006,64.0799
phl,2007,66.73092
phl,2008,68.38461
phl,2009,67.02293
phl,2010,66.30508
phl,2011,72.66106
phl,2012,72.68633
phl,2013,72.04223
phl,2014,64.39826
phl,2015,60.88589
phl,2016,60.47022
phl,2017,60.3677
phl,2018,60.83168
phl,2019,58.98741
plw,2000,21.32401
plw,2001,22.28617
plw,2002,26.03889
plw,2003,25.63607
plw,2004,23.07235
plw,2005,25.26136
plw,2006,27.06692
plw,2007,28.00033
plw,2008,29.89288
plw,2009,31.51177
plw,2010,28.84737
plw,2011,30.75253
plw,2012,30.11567
plw,2013,32.38396
plw,2014,31.64654
plw,2015,34.51628
plw,2016,32.36999
plw,2017,34.97377
plw,2018,38.54869
plw,2019,28.65948
png,2000,9.44284
png,2001,8.86539
png,2002,8.74937
png,2003,8.78298
png,2004,8.47508
png,2005,8.19552
png,2006,8.10734
png,2007,7.7815
png,2008,8.69523
png,2009,10.39127
png,2010,12.28368
png,2011,12.23991
png,2012,9.22093
png,2013,6.57243
png,2014,5.95525
png,2015,12.36896
png,2016,10.14459
png,2017,8.99854
png,2018,9.74447
png,2019,9.91931
pol,2000,31.78534
pol,2001,29.65773
pol,2002,30.04433
pol,2003,31.40614
pol,2004,32.53364
pol,2005,31.47256
pol,2006,31.02198
pol,2007,30.31385
pol,2008,28.79487
pol,2009,28.25469
pol,2010,28.64996
pol,2011,28.97423
pol,2012,30.17161
pol,2013,29.56562
pol,2014,30.02632
pol,2015,30.62854
pol,2016,31.17076
pol,2017,31.14676
pol,2018,28.85526
pol,2019,28.55985
prt,2000,30.22182
prt,2001,29.78718
prt,2002,27.96296
prt,2003,29.35187
prt,2004,29.39344
prt,2005,29.0566
prt,2006,36.51591
prt,2007,37.24431
prt,2008,37.45077
prt,2009,36.14392
prt,2010,33.43563
prt,2011,35.44183
prt,2012,38.66413
prt,2013,37.6542
prt,2014,38.19906
prt,2015,38.26973
prt,2016,38.33579
prt,2017,38.76772
prt,2018,38.77141
prt,2019,39.02298
pry,2000,58.43993
pry,2001,63.58226
pry,2002,67.45697
pry,2003,65.26956
pry,2004,66.31292
pry,2005,66.49372
pry,2006,64.36022
pry,2007,65.01085
pry,2008,67.25923
pry,2009,60.72608
pry,2010,60.14039
pry,2011,56.9165
pry,2012,53.03227
pry,2013,55.71519
pry,2014,51.9446
pry,2015,52.50602
pry,2016,52.48511
pry,2017,53.91985
pry,2018,55.01611
pry,2019,53.99055
qat,2000,40.4846
qat,2001,36.95451
qat,2002,37.08582
qat,2003,24.97865
qat,2004,25.01208
qat,2005,25.08773
qat,2006,25.16354
qat,2007,25.2395
qat,2008,25.31561
qat,2009,28.98589
qat,2010,29.00969
qat,2011,26.45584
qat,2012,20.85758
qat,2013,15.8297
qat,2014,13.25635
qat,2015,16.43157
qat,2016,19.6134
qat,2017,24.28546
qat,2018,28.40919
qat,2019,27.23757
rou,2000,20.74023
rou,2001,20.24865
rou,2002,19.60251
rou,2003,16.92721
rou,2004,25.71157
rou,2005,19.80648
rou,2006,20.53304
rou,2007,18.39126
rou,2008,18.86144
rou,2009,21.30596
rou,2010,20.02847
rou,2011,25.00873
rou,2012,23.13497
rou,2013,20.83343
rou,2014,21.07478
rou,2015,22.05709
rou,2016,21.81737
rou,2017,21.41361
rou,2018,20.30929
rou,2019,19.86137
rus,2000,40.43967
rus,2001,41.75972
rus,2002,41.5132
rus,2003,41.75037
rus,2004,41.10625
rus,2005,38.75632
rus,2006,38.19021
rus,2007,37.88074
rus,2008,37.3219
rus,2009,37.93314
rus,2010,38.62093
rus,2011,37.34941
rus,2012,36.29253
rus,2013,37.61936
rus,2014,38.21345
rus,2015,41.28148
rus,2016,43.04995
rus,2017,42.91125
rus,2018,40.54342
rus,2019,38.84808
rwa,2000,35.35774
rwa,2001,38.11501
rwa,2002,40.5626
rwa,2003,24.31325
rwa,2004,27.07552
rwa,2005,28.82634
rwa,2006,23.46626
rwa,2007,22.46088
rwa,2008,22.99509
rwa,2009,22.97031
rwa,2010,22.84549
rwa,2011,22.88556
rwa,2012,21.30692
rwa,2013,23.67444
rwa,2014,21.51254
rwa,2015,26.16271
rwa,2016,24.64943
rwa,2017,25.78302
rwa,2018,25.57668
rwa,2019,26.26396
sau,2000,27.94761
sau,2001,27.45951
sau,2002,27.68584
sau,2003,27.62561
sau,2004,28.52049
sau,2005,27.50499
sau,2006,27.01772
sau,2007,29.61282
sau,2008,36.40524
sau,2009,35.0126
sau,2010,38.06743
sau,2011,32.93125
sau,2012,31.71681
sau,2013,30.40564
sau,2014,28.63145
sau,2015,31.52613
sau,2016,33.28862
sau,2017,28.15298
sau,2018,29.7015
sau,2019,30.82543
sdn,2000,66.17406
sdn,2001,66.66667
sdn,2002,65.79949
sdn,2003,66.06427
sdn,2004,60.7493
sdn,2005,58.25021
sdn,2006,59.07955
sdn,2007,61.12584
sdn,2008,65.58716
sdn,2009,55.22544
sdn,2010,64.4352
sdn,2011,69.23601
sdn,2012,69.45655
sdn,2013,78.45029
sdn,2014,71.03339
sdn,2015,66.9212
sdn,2016,74.44602
sdn,2017,76.61694
sdn,2018,70.30344
sdn,2019,70.75497
sen,2000,60.6172
sen,2001,57.92292
sen,2002,61.07899
sen,2003,61.12413
sen,2004,62.23595
sen,2005,49.98662
sen,2006,47.81413
sen,2007,55.56475
sen,2008,53.96376
sen,2009,56.5971
sen,2010,58.83861
sen,2011,60.41401
sen,2012,62.08418
sen,2013,63.88264
sen,2014,57.08391
sen,2015,57.41297
sen,2016,57.60209
sen,2017,59.8867
sen,2018,55.73948
sen,2019,57.03207
sgp,2000,63.6671
sgp,2001,72.11495
sgp,2002,68.67195
sgp,2003,62.92527
sgp,2004,67.53621
sgp,2005,67.01379
sgp,2006,66.07959
sgp,2007,66.50854
sgp,2008,62.69373
sgp,2009,65.1199
sgp,2010,64.12019
sgp,2011,62.88239
sgp,2012,60.69906
sgp,2013,58.29829
sgp,2014,54.9627
sgp,2015,52.92266
sgp,2016,52.65606
sgp,2017,51.73339
sgp,2018,49.99242
sgp,2019,49.798
slb,2000,5.39757
slb,2001,4.63488
slb,2002,2.58925
slb,2003,2.92627
slb,2004,2.65619
slb,2005,2.17285
slb,2006,2.65828
slb,2007,2.87141
slb,2008,3.45778
slb,2009,2.41632
slb,2010,2.10269
slb,2011,2.43138
slb,2012,2.56544
slb,2013,3.04379
slb,2014,2.7957
slb,2015,2.96614
slb,2016,2.99611
slb,2017,3.07176
slb,2018,3.58503
slb,2019,3.43971
sle,2000,76.15235
sle,2001,71.64835
sle,2002,69.06451
sle,2003,71.31088
sle,2004,67.50806
sle,2005,67.25585
sle,2006,69.45533
sle,2007,73.21638
sle,2008,75.80567
sle,2009,70.13317
sle,2010,64.23143
sle,2011,70.17397
sle,2012,73.44579
sle,2013,63.18404
sle,2014,40.23536
sle,2015,41.78715
sle,2016,47.83357
sle,2017,56.18979
sle,2018,61.85616
sle,2019,56.01371
slv,2000,54.62134
slv,2001,54.3531
slv,2002,52.68267
slv,2003,52.11491
slv,2004,49.6066
slv,2005,46.55961
slv,2006,36.9233
slv,2007,39.7679
slv,2008,38.96319
slv,2009,37.70699
slv,2010,36.96542
slv,2011,34.73859
slv,2012,36.83467
slv,2013,33.06542
slv,2014,33.52172
slv,2015,33.66244
slv,2016,33.27964
slv,2017,36.11309
slv,2018,35.94503
slv,2019,35.87896
smr,2000,26.23287
smr,2001,25.08664
smr,2002,25.89177
smr,2003,24.45037
smr,2004,23.69678
smr,2005,22.59382
smr,2006,21.80426
smr,2007,20.77687
smr,2008,20.41644
smr,2009,19.89926
smr,2010,19.01324
smr,2011,18.03775
smr,2012,17.44483
smr,2013,18.41513
smr,2014,18.47458
smr,2015,18.28365
smr,2016,18.58114
smr,2017,16.76133
smr,2018,17.01954
smr,2019,17.77913
srb,2000,34.5661
srb,2001,33.18047
srb,2002,27.82922
srb,2003,28.94121
srb,2004,31.00789
srb,2005,33.76435
srb,2006,36.8017
srb,2007,38.4003
srb,2008,37.92166
srb,2009,38.04427
srb,2010,38.09905
srb,2011,38.06594
srb,2012,37.1334
srb,2013,39.4634
srb,2014,41.18288
srb,2015,41.90866
srb,2016,41.98695
srb,2017,42.32914
srb,2018,39.94748
srb,2019,40.0069
ssd,2017,23.44076
ssd,2018,26.55197
ssd,2019,28.72546
stp,2000,40.61174
stp,2001,40.56172
stp,2002,38.73512
stp,2003,30.08017
stp,2004,32.94966
stp,2005,31.32158
stp,2006,36.74651
stp,2007,32.52432
stp,2008,27.58931
stp,2009,25.82977
stp,2010,23.3007
stp,2011,22.07483
stp,2012,20.55509
stp,2013,16.69759
stp,2014,16.91821
stp,2015,17.3464
stp,2016,15.80024
stp,2017,16.06635
stp,2018,18.12108
stp,2019,19.21982
sur,2000,37.2086
sur,2001,51.21931
sur,2002,47.95869
sur,2003,49.97327
sur,2004,48.43987
sur,2005,50.58598
sur,2006,45.37405
sur,2007,48.45526
sur,2008,52.58555
sur,2009,50.80316
sur,2010,51.21665
sur,2011,55.20983
sur,2012,57.25985
sur,2013,57.17707
sur,2014,57.81381
sur,2015,45.21304
sur,2016,36.71162
sur,2017,41.1869
sur,2018,32.06835
sur,2019,27.38944
svk,2000,12.51779
svk,2001,11.86023
svk,2002,12.05788
svk,2003,13.00039
svk,2004,21.28446
svk,2005,24.86261
svk,2006,30.32836
svk,2007,31.28031
svk,2008,25.27694
svk,2009,28.36164
svk,2010,29.00396
svk,2011,27.89253
svk,2012,28.87573
svk,2013,26.68658
svk,2014,20.66704
svk,2015,21.25964
svk,2016,20.03575
svk,2017,20.95539
svk,2018,20.78568
svk,2019,21.18335
svn,2000,28.60904
svn,2001,29.43887
svn,2002,27.57076
svn,2003,28.03181
svn,2004,28.01075
svn,2005,27.77838
svn,2006,28.25754
svn,2007,29.76106
svn,2008,27.8393
svn,2009,27.98458
svn,2010,27.63507
svn,2011,27.73426
svn,2012,29.14877
svn,2013,29.69633
svn,2014,29.47567
svn,2015,28.64555
svn,2016,27.71226
svn,2017,28.20182
svn,2018,27.59112
svn,2019,27.62963
swe,2000,15.52456
swe,2001,17.84705
swe,2002,17.42787
swe,2003,16.86998
swe,2004,17.3089
swe,2005,17.70724
swe,2006,17.64327
swe,2007,17.48414
swe,2008,17.49855
swe,2009,17.48609
swe,2010,17.51175
swe,2011,15.51829
swe,2012,15.78345
swe,2013,15.97998
swe,2014,15.97174
swe,2015,16.03901
swe,2016,15.73767
swe,2017,15.29326
swe,2018,15.21538
swe,2019,15.11534
swz,2000,43.56367
swz,2001,42.50632
swz,2002,40.31252
swz,2003,36.04268
swz,2004,35.12145
swz,2005,31.81619
swz,2006,29.8369
swz,2007,29.22329
swz,2008,25.41002
swz,2009,25.14466
swz,2010,25.23865
swz,2011,25.32169
swz,2012,25.39559
swz,2013,25.46177
swz,2014,25.52138
swz,2015,25.57536
swz,2016,25.62448
swz,2017,25.50858
swz,2018,22.07641
swz,2019,23.14837
syc,2000,17.88832
syc,2001,30.13356
syc,2002,19.48295
syc,2003,21.72284
syc,2004,24.26019
syc,2005,26.64635
syc,2006,25.77019
syc,2007,25.1108
syc,2008,39.23526
syc,2009,38.1856
syc,2010,33.57918
syc,2011,30.34783
syc,2012,28.236
syc,2013,25.98351
syc,2014,30.12868
syc,2015,28.95026
syc,2016,26.93433
syc,2017,26.36745
syc,2018,25.78842
syc,2019,27.26633
syr,2000,64.32571
syr,2001,58.37927
syr,2002,54.17683
syr,2003,51.7356
syr,2004,52.02073
syr,2005,49.49691
syr,2006,51.46001
syr,2007,51.91991
syr,2008,53.01209
syr,2009,54.00245
syr,2010,54.00362
syr,2011,53.38387
syr,2012,53.68986
tcd,2000,58.53677
tcd,2001,61.59109
tcd,2002,68.14023
tcd,2003,51.63553
tcd,2004,54.69675
tcd,2005,60.41002
tcd,2006,68.42548
tcd,2007,70.1569
tcd,2008,74.55017
tcd,2009,71.02245
tcd,2010,73.07262
tcd,2011,66.15234
tcd,2012,64.6385
tcd,2013,63.7796
tcd,2014,60.60907
tcd,2015,61.70799
tcd,2016,61.63222
tcd,2017,64.41228
tcd,2018,67.85359
tcd,2019,62.25108
tgo,2000,85.62586
tgo,2001,84.23135
tgo,2002,83.26955
tgo,2003,81.39191
tgo,2004,78.64774
tgo,2005,76.79683
tgo,2006,74.35435
tgo,2007,73.95794
tgo,2008,73.25965
tgo,2009,72.013
tgo,2010,68.27922
tgo,2011,68.08689
tgo,2012,64.67205
tgo,2013,63.53126
tgo,2014,64.72147
tgo,2015,65.43901
tgo,2016,62.73208
tgo,2017,68.84173
tgo,2018,73.74506
tgo,2019,75.80755
tha,2000,44.80375
tha,2001,44.96515
tha,2002,37.52397
tha,2003,36.74428
tha,2004,35.70491
tha,2005,36.23268
tha,2006,27.99165
tha,2007,24.33661
tha,2008,24.50151
tha,2009,26.79975
tha,2010,26.09715
tha,2011,23.38223
tha,2012,23.78911
tha,2013,23.73594
tha,2014,23.97713
tha,2015,24.76756
tha,2016,23.95379
tha,2017,27.94644
tha,2018,29.38002
tha,2019,28.22715
tjk,2000,79.11803
tjk,2001,76.52174
tjk,2002,78.16711
tjk,2003,74.20653
tjk,2004,72.75803
tjk,2005,67.69723
tjk,2006,70.29575
tjk,2007,70.89394
tjk,2008,68.77341
tjk,2009,69.72507
tjk,2010,70.50603
tjk,2011,63.22361
tjk,2012,64.62946
tjk,2013,62.10336
tjk,2014,62.51069
tjk,2015,62.9109
tjk,2016,66.2328
tjk,2017,63.34364
tjk,2018,68.61607
tjk,2019,71.36382
tkm,2000,53.34068
tkm,2001,65.34984
tkm,2002,65.21086
tkm,2003,67.9459
tkm,2004,77.00288
tkm,2005,78.74973
tkm,2006,81.51775
tkm,2007,73.59654
tkm,2008,83.71192
tkm,2009,75.44723
tkm,2010,75.73235
tkm,2011,73.56892
tkm,2012,72.83852
tkm,2013,71.30325
tkm,2014,72.75562
tkm,2015,75.80947
tkm,2016,81.23432
tkm,2017,77.57616
tkm,2018,81.43356
tkm,2019,81.90745
tls,2003,45.88807
tls,2004,40.61549
tls,2005,39.37196
tls,2006,24.43746
tls,2007,18.70316
tls,2008,11.52039
tls,2009,8.9652
tls,2010,11.86248
tls,2011,10.35686
tls,2012,9.52687
tls,2013,6.96821
tls,2014,11.44113
tls,2015,11.28428
tls,2016,11.20701
tls,2017,11.62165
tls,2018,12.52401
tls,2019,13.05521
ton,2000,22.67955
ton,2001,19.01157
ton,2002,19.48605
ton,2003,20.15547
ton,2004,15.75358
ton,2005,18.23167
ton,2006,14.75531
ton,2007,17.57298
ton,2008,13.31402
ton,2009,21.63037
ton,2010,17.41866
ton,2011,19.57553
ton,2012,14.80013
ton,2013,18.57442
ton,2014,15.2438
ton,2015,15.19932
ton,2016,13.44556
ton,2017,13.59188
ton,2018,14.25551
ton,2019,13.68887
tto,2000,62.99825
tto,2001,56.80603
tto,2002,58.24229
tto,2003,54.43884
tto,2004,56.76203
tto,2005,51.43316
tto,2006,54.94887
tto,2007,53.62696
tto,2008,51.85597
tto,2009,52.16078
tto,2010,51.62444
tto,2011,49.91358
tto,2012,51.07722
tto,2013,48.40366
tto,2014,49.65254
tto,2015,48.41681
tto,2016,49.81019
tto,2017,47.70871
tto,2018,51.55194
tto,2019,53.95792
tun,2000,47.22982
tun,2001,47.7239
tun,2002,48.15387
tun,2003,48.51647
tun,2004,48.80899
tun,2005,49.11579
tun,2006,47.42406
tun,2007,46.06258
tun,2008,44.92797
tun,2009,43.9419
tun,2010,43.04774
tun,2011,42.20585
tun,2012,42.9364
tun,2013,40.80529
tun,2014,41.80559
tun,2015,45.97425
tun,2016,44.62984
tun,2017,43.48737
tun,2018,43.3428
tun,2019,42.49828
tur,2000,38.32404
tur,2001,32.74863
tur,2002,30.02564
tur,2003,28.79287
tur,2004,28.29536
tur,2005,32.25196
tur,2006,31.1485
tur,2007,31.21626
tur,2008,27.30696
tur,2009,19.50121
tur,2010,22.0016
tur,2011,20.87164
tur,2012,20.82859
tur,2013,21.65038
tur,2014,22.39487
tur,2015,21.86664
tur,2016,21.55788
tur,2017,22.28973
tur,2018,22.61773
tur,2019,22.08143
tuv,2000,0.51953
tuv,2001,3.46758
tuv,2002,5.94264
tuv,2003,5.96052
tuv,2004,7.0099
tuv,2005,6.2859
tuv,2006,3.6661
tuv,2007,5.16149
tuv,2008,5.93749
tuv,2009,3.61899
tuv,2010,3.07703
tuv,2011,3.6377
tuv,2012,3.80102
tuv,2013,3.11326
tuv,2014,3.25494
tuv,2015,1.08181
tuv,2016,3.26691
tuv,2017,3.80848
tuv,2018,3.49776
tuv,2019,2.43872
tza,2000,40.53104
tza,2001,42.70995
tza,2002,44.1837
tza,2003,45.03679
tza,2004,38.68896
tza,2005,34.88036
tza,2006,26.64925
tza,2007,29.39532
tza,2008,33.5967
tza,2009,35.68817
tza,2010,32.82445
tza,2011,29.63601
tza,2012,28.23595
tza,2013,26.00618
tza,2014,26.55573
tza,2015,27.70832
tza,2016,22.96104
tza,2017,22.14046
tza,2018,21.65013
tza,2019,22.97167
uga,2000,43.67525
uga,2001,44.05715
uga,2002,45.26639
uga,2003,47.10069
uga,2004,40.19877
uga,2005,50.22623
uga,2006,55.57508
uga,2007,56.09166
uga,2008,54.35117
uga,2009,44.22179
uga,2010,38.74054
uga,2011,36.24131
uga,2012,38.84607
uga,2013,45.71916
uga,2014,46.20918
uga,2015,41.92141
uga,2016,43.05947
uga,2017,40.88721
uga,2018,39.71257
uga,2019,42.86342
ukr,2000,52.53873
ukr,2001,50.97842
ukr,2002,48.64798
ukr,2003,44.19901
ukr,2004,44.38023
ukr,2005,41.0381
ukr,2006,39.08466
ukr,2007,40.14545
ukr,2008,41.26126
ukr,2009,40.95552
ukr,2010,45.14891
ukr,2011,49.34295
ukr,2012,46.87337
ukr,2013,51.22474
ukr,2014,51.09755
ukr,2015,50.93694
ukr,2016,50.56765
ukr,2017,51.13456
ukr,2018,52.56449
ukr,2019,54.52995
ury,2000,58.43198
ury,2001,55.07584
ury,2002,52.04557
ury,2003,47.56615
ury,2004,47.59648
ury,2005,54.82369
ury,2006,52.31282
ury,2007,51.46754
ury,2008,43.62501
ury,2009,40.62641
ury,2010,39.95598
ury,2011,38.47379
ury,2012,35.75046
ury,2013,33.52576
ury,2014,31.82635
ury,2015,31.57614
ury,2016,30.45365
ury,2017,30.69738
ury,2018,30.88
ury,2019,33.39945
usa,2000,55.60621
usa,2001,54.65989
usa,2002,54.7855
usa,2003,55.01565
usa,2004,54.7088
usa,2005,54.60877
usa,2006,53.73861
usa,2007,53.65528
usa,2008,52.50068
usa,2009,51.48779
usa,2010,51.13687
usa,2011,51.05788
usa,2012,51.15742
usa,2013,50.53577
usa,2014,49.30959
usa,2015,48.84733
usa,2016,49.19756
usa,2017,49.3498
usa,2018,49.22821
usa,2019,49.15673
uzb,2000,60.90201
uzb,2001,61.15684
uzb,2002,62.38944
uzb,2003,59.60479
uzb,2004,59.99142
uzb,2005,58.06255
uzb,2006,57.33084
uzb,2007,58.58472
uzb,2008,57.75621
uzb,2009,56.8513
uzb,2010,55.03693
uzb,2011,54.88088
uzb,2012,53.20839
uzb,2013,53.32328
uzb,2014,45.87701
uzb,2015,48.84343
uzb,2016,55.44296
uzb,2017,57.44729
uzb,2018,61.0204
uzb,2019,58.3604
vct,2000,30.113
vct,2001,31.58308
vct,2002,31.41504
vct,2003,33.5971
vct,2004,36.15236
vct,2005,37.03787
vct,2006,38.5772
vct,2007,39.53661
vct,2008,38.01438
vct,2009,36.83714
vct,2010,35.583
vct,2011,36.05014
vct,2012,35.1664
vct,2013,36.45487
vct,2014,36.55418
vct,2015,33.9642
vct,2016,34.20491
vct,2017,32.56402
vct,2018,31.94929
vct,2019,32.13827
ven,2000,54.08254
ven,2001,54.98249
ven,2002,53.82579
ven,2003,49.55295
ven,2004,45.81498
ven,2005,53.50846
ven,2006,43.16394
ven,2007,48.31311
ven,2008,60.15276
ven,2009,65.60513
ven,2010,62.11984
ven,2011,57.08923
ven,2012,55.72266
ven,2013,61.44989
ven,2014,65.52081
ven,2015,54.72628
ven,2016,52.71593
ven,2017,40.17672
ven,2018,34.7967
ven,2019,53.91928
vnm,2000,60.85498
vnm,2001,69.58628
vnm,2002,58.83494
vnm,2003,62.19817
vnm,2004,58.84313
vnm,2005,59.26381
vnm,2006,59.96383
vnm,2007,61.0875
vnm,2008,60.11936
vnm,2009,61.29606
vnm,2010,58.13803
vnm,2011,58.94777
vnm,2012,55.66624
vnm,2013,50.65308
vnm,2014,54.85072
vnm,2015,56.02964
vnm,2016,50.27044
vnm,2017,52.80683
vnm,2018,57.35516
vnm,2019,55.2314
vut,2000,10.55218
vut,2001,11.05275
vut,2002,8.86371
vut,2003,13.16975
vut,2004,12.86926
vut,2005,13.39907
vut,2006,12.48983
vut,2007,12.89543
vut,2008,12.26686
vut,2009,12.24737
vut,2010,12.10976
vut,2011,11.61247
vut,2012,10.95638
vut,2013,9.91929
vut,2014,12.09289
vut,2015,10.44975
vut,2016,15.0929
vut,2017,14.78369
vut,2018,12.48012
vut,2019,11.67694
wsm,2000,12.06478
wsm,2001,15.39324
wsm,2002,14.71319
wsm,2003,15.48601
wsm,2004,13.96782
wsm,2005,14.04453
wsm,2006,13.7977
wsm,2007,14.07874
wsm,2008,15.34211
wsm,2009,13.38496
wsm,2010,13.45314
wsm,2011,13.10126
wsm,2012,14.78408
wsm,2013,11.76701
wsm,2014,11.68433
wsm,2015,12.38672
wsm,2016,12.51492
wsm,2017,12.07624
wsm,2018,12.58481
wsm,2019,10.82225
yem,2000,45.98889
yem,2001,47.0804
yem,2002,49.21776
yem,2003,56.3872
yem,2004,62.1479
yem,2005,66.13637
yem,2006,67.10078
yem,2007,70.25436
yem,2008,69.64091
yem,2009,75.28745
yem,2010,75.05466
yem,2011,73.49135
yem,2012,72.58864
yem,2013,75.58663
yem,2014,77.43706
yem,2015,82.03361
zaf,2000,62.7605
zaf,2001,65.62723
zaf,2002,64.82974
zaf,2003,54.81717
zaf,2004,55.1809
zaf,2005,48.21175
zaf,2006,46.59769
zaf,2007,44.90902
zaf,2008,44.58263
zaf,2009,42.1674
zaf,2010,41.02916
zaf,2011,41.03652
zaf,2012,41.63955
zaf,2013,42.1057
zaf,2014,42.70526
zaf,2015,41.24822
zaf,2016,41.35371
zaf,2017,41.79864
zaf,2018,41.57178
zaf,2019,40.13647
zmb,2000,52.52139
zmb,2001,45.58524
zmb,2002,42.89544
zmb,2003,46.51524
zmb,2004,38.69205
zmb,2005,38.03397
zmb,2006,39.64962
zmb,2007,41.81479
zmb,2008,43.59193
zmb,2009,32.9156
zmb,2010,31.75817
zmb,2011,28.37024
zmb,2012,22.6106
zmb,2013,17.33132
zmb,2014,17.99485
zmb,2015,16.50354
zmb,2016,19.21512
zmb,2017,19.07423
zmb,2018,16.62527
zmb,2019,16.21424
zwe,2010,46.24065
zwe,2011,54.56448
zwe,2012,55.77361
zwe,2013,51.49115
zwe,2014,46.19208
zwe,2015,54.92579
zwe,2016,48.78302
zwe,2017,45.27813
zwe,2018,42.7686
zwe,2019,52.81443
