geo,time,sl_tlf_totl_fe_zs
mwi,2007,49.0338
mwi,2008,48.91843
mwi,2009,48.79593
mwi,2010,48.66471
mwi,2011,48.53095
mwi,2012,48.38896
mwi,2013,48.24223
mwi,2014,48.32497
mwi,2015,48.41175
mwi,2016,48.52691
mwi,2017,48.63575
mwi,2018,48.74629
mwi,2019,48.87058
mwi,2020,48.58844
mwi,2021,48.71451
mys,1990,35.91413
mys,1991,35.94621
mys,1992,35.91629
mys,1993,35.89763
mys,1994,35.88306
mys,1995,35.86568
mys,1996,35.83235
mys,1997,35.80218
mys,1998,35.77097
mys,1999,35.7336
mys,2000,35.68286
mys,2001,35.5948
mys,2002,35.49528
mys,2003,35.38917
mys,2004,35.27895
mys,2005,35.17118
mys,2006,35.05729
mys,2007,34.94486
mys,2008,34.68573
mys,2009,34.95626
mys,2010,34.84988
mys,2011,35.40488
mys,2012,35.97094
mys,2013,37.20601
mys,2014,37.80058
mys,2015,37.98305
mys,2016,38.20918
mys,2017,38.43491
mys,2018,38.53815
mys,2019,38.60542
mys,2020,38.56679
mys,2021,38.49223
nam,1990,46.27109
nam,1991,46.31266
nam,1992,46.38282
nam,1993,46.4763
nam,1994,46.58855
nam,1995,46.50493
nam,1996,46.43992
nam,1997,46.38094
nam,1998,46.34276
nam,1999,46.30205
nam,2000,46.25376
nam,2001,46.45569
nam,2002,46.65264
nam,2003,46.84398
nam,2004,47.03457
nam,2005,47.22438
nam,2006,47.40388
nam,2007,47.58559
nam,2008,47.76725
nam,2009,47.94958
nam,2010,48.13137
nam,2011,48.32523
nam,2012,48.51646
nam,2013,49.88713
nam,2014,49.41028
nam,2015,48.81703
nam,2016,48.21654
nam,2017,48.77961
nam,2018,49.37206
nam,2019,49.35453
nam,2020,49.09186
nam,2021,49.07171
ncl,1990,44.20889
ncl,1991,44.31472
ncl,1992,44.2067
ncl,1993,44.11023
ncl,1994,44.13957
ncl,1995,44.36192
ncl,1996,44.40097
ncl,1997,44.53686
ncl,1998,44.45398
ncl,1999,44.55353
ncl,2000,44.6921
ncl,2001,44.73996
ncl,2002,44.81226
ncl,2003,44.98274
ncl,2004,45.09903
ncl,2005,45.18622
ncl,2006,45.37086
ncl,2007,45.48079
ncl,2008,45.41294
ncl,2009,45.42713
ncl,2010,45.49031
ncl,2011,45.5561
ncl,2012,45.62706
ncl,2013,45.71146
ncl,2014,45.81049
ncl,2015,45.77372
ncl,2016,45.83974
ncl,2017,45.89962
ncl,2018,45.9691
ncl,2019,46.03904
ncl,2020,45.54975
ncl,2021,46.07374
ner,1990,46.58411
ner,1991,46.48053
ner,1992,46.34864
ner,1993,46.20789
ner,1994,46.08487
ner,1995,45.99027
ner,1996,45.76961
ner,1997,45.61775
ner,1998,45.51354
ner,1999,45.43435
ner,2000,45.35956
ner,2001,45.18624
ner,2002,45.03134
ner,2003,44.89377
ner,2004,44.77656
ner,2005,44.6798
ner,2006,44.55912
ner,2007,44.4428
ner,2008,44.33202
ner,2009,44.23057
ner,2010,44.13856
ner,2011,44.03187
ner,2012,43.63686
ner,2013,43.26396
ner,2014,42.92281
ner,2015,42.87075
ner,2016,42.81577
ner,2017,42.77562
ner,2018,42.74807
ner,2019,42.72992
ner,2020,42.6827
ner,2021,42.5627
nga,1990,46.61715
nga,1991,46.62965
nga,1992,46.68206
nga,1993,46.76605
nga,1994,46.8728
nga,1995,46.99359
nga,1996,47.01805
nga,1997,47.06575
nga,1998,47.12901
nga,1999,47.19646
nga,2000,47.2617
nga,2001,47.21512
nga,2002,47.18279
nga,2003,47.156
nga,2004,47.1345
nga,2005,47.11251
nga,2006,47.01616
nga,2007,46.9428
nga,2008,46.885
nga,2009,46.83844
nga,2010,46.80158
nga,2011,46.73419
nga,2012,46.58345
nga,2013,46.43563
nga,2014,46.09566
nga,2015,45.75584
nga,2016,45.41863
nga,2017,45.08047
nga,2018,44.74242
nga,2019,44.40296
nga,2020,44.22183
nga,2021,44.23001
nic,1990,32.76268
nic,1991,32.45929
nic,1992,31.76434
nic,1993,31.0591
nic,1994,30.34568
nic,1995,29.62876
nic,1996,29.64028
nic,1997,29.63108
nic,1998,29.63098
nic,1999,30.17537
nic,2000,30.72163
nic,2001,31.26631
nic,2002,31.81108
nic,2003,32.3577
nic,2004,32.90567
nic,2005,33.45526
nic,2006,33.99221
nic,2007,34.53295
nic,2008,35.07208
nic,2009,35.6058
nic,2010,36.13008
nic,2011,36.64204
nic,2012,37.14375
nic,2013,37.63686
nic,2014,38.12581
nic,2015,38.36222
nic,2016,38.57372
nic,2017,38.76751
nic,2018,38.52855
nic,2019,38.28684
nic,2020,37.92461
nic,2021,37.99037
nld,1990,39.12575
nld,1991,39.55217
nld,1992,40.4453
nld,1993,40.74557
nld,1994,41.21006
nld,1995,41.50723
nld,1996,41.99458
nld,1997,42.27292
nld,1998,42.44361
nld,1999,43.19163
nld,2000,43.34777
nld,2001,43.66317
nld,2002,43.79769
nld,2003,44.34078
nld,2004,44.58337
nld,2005,44.54496
nld,2006,44.83549
nld,2007,45.13773
nld,2008,45.32122
nld,2009,45.5612
nld,2010,45.89778
nld,2011,46.14136
nld,2012,46.21331
nld,2013,46.20441
nld,2014,45.96736
nld,2015,46.22319
nld,2016,46.31375
nld,2017,46.43043
nld,2018,46.43899
nld,2019,46.6058
nld,2020,46.80221
nld,2021,47.11593
nor,1990,44.93689
nor,1991,45.39947
nor,1992,45.30389
nor,1993,45.54715
nor,1994,45.62089
nor,1995,46.19105
nor,1996,46.25635
nor,1997,46.26194
nor,1998,46.57131
nor,1999,46.69594
nor,2000,46.57286
nor,2001,46.79119
nor,2002,47.2909
nor,2003,47.12924
nor,2004,47.31542
nor,2005,47.12729
nor,2006,47.11638
nor,2007,47.32616
nor,2008,47.38452
nor,2009,47.50179
nor,2010,47.30494
nor,2011,47.46001
nor,2012,47.26412
nor,2013,47.35738
nor,2014,48.3846
nor,2015,47.77839
nor,2016,47.91604
nor,2017,47.9808
nor,2018,47.90516
nor,2019,48.10338
nor,2020,48.24123
nor,2021,45.20586
npl,1990,48.57452
npl,1991,48.35493
npl,1992,48.06731
npl,1993,47.77624
npl,1994,47.5577
npl,1995,47.456
npl,1996,47.58123
npl,1997,47.83262
npl,1998,48.15876
npl,1999,48.49597
npl,2000,48.75572
npl,2001,48.81214
npl,2002,48.84986
npl,2003,48.87281
npl,2004,48.89414
npl,2005,48.9253
npl,2006,48.89382
npl,2007,48.86386
npl,2008,48.90064
npl,2009,49.18683
npl,2010,49.68115
npl,2011,50.65186
npl,2012,51.86819
npl,2013,53.19009
npl,2014,54.42073
npl,2015,55.4191
npl,2016,55.85816
npl,2017,56.03738
npl,2018,56.00205
npl,2019,55.82221
npl,2020,54.91295
npl,2021,55.02776
nzl,1990,43.36916
nzl,1991,43.67127
nzl,1992,43.77703
nzl,1993,43.73861
nzl,1994,44.08509
nzl,1995,44.27748
nzl,1996,44.79555
nzl,1997,44.84961
nzl,1998,45.1074
nzl,1999,45.33271
nzl,2000,45.40449
nzl,2001,45.70393
nzl,2002,45.78417
nzl,2003,46.19153
nzl,2004,46.15198
nzl,2005,46.38087
nzl,2006,46.39492
nzl,2007,46.5129
nzl,2008,46.74297
nzl,2009,46.88667
nzl,2010,46.84369
nzl,2011,46.96947
nzl,2012,47.20646
nzl,2013,47.35509
nzl,2014,47.40768
nzl,2015,47.36984
nzl,2016,47.46529
nzl,2017,47.48756
nzl,2018,47.66823
nzl,2019,47.96963
nzl,2020,47.72192
nzl,2021,47.72235
omn,1990,16.02831
omn,1991,15.44258
omn,1992,14.84677
omn,1993,14.39214
omn,1994,14.15969
omn,1995,14.14117
omn,1996,14.62345
omn,1997,15.25853
omn,1998,16.05633
omn,1999,16.89981
omn,2000,17.56301
omn,2001,17.89555
omn,2002,18.21203
omn,2003,18.45549
omn,2004,18.35169
omn,2005,18.18931
omn,2006,17.791
omn,2007,17.37781
omn,2008,16.93445
omn,2009,16.4283
omn,2010,15.85483
omn,2011,15.11366
omn,2012,14.41701
omn,2013,13.81969
omn,2014,13.35503
omn,2015,13.02465
omn,2016,12.84521
omn,2017,12.69786
omn,2018,12.59296
omn,2019,12.54905
omn,2020,12.292
omn,2021,12.56529
pak,1990,10.87318
pak,1991,13.29961
pak,1992,13.32629
pak,1993,13.82998
pak,1994,14.1492
pak,1995,12.47963
pak,1996,13.39239
pak,1997,14.35
pak,1998,14.70999
pak,1999,15.07944
pak,2000,15.45436
pak,2001,15.5065
pak,2002,15.55878
pak,2003,16.26135
pak,2004,16.98017
pak,2005,17.66269
pak,2006,18.38106
pak,2007,18.73963
pak,2008,19.26398
pak,2009,20.18766
pak,2010,21.0227
pak,2011,21.29841
pak,2012,21.42983
pak,2013,21.56243
pak,2014,21.94812
pak,2015,22.44504
pak,2016,21.81856
pak,2017,21.19238
pak,2018,20.57174
pak,2019,20.49783
pak,2020,20.14622
pak,2021,20.16227
pan,1990,32.45214
pan,1991,32.95846
pan,1992,33.15475
pan,1993,33.37629
pan,1994,33.96102
pan,1995,34.23379
pan,1996,34.51871
pan,1997,34.80215
pan,1998,34.92076
pan,1999,35.04164
pan,2000,35.52157
pan,2001,35.99959
pan,2002,36.4756
pan,2003,36.80155
pan,2004,36.61061
pan,2005,37.13718
pan,2006,36.46492
pan,2007,36.95354
pan,2008,36.88164
pan,2009,37.40582
pan,2010,36.95129
pan,2011,36.7029
pan,2012,37.5101
pan,2013,38.21762
pan,2014,38.5455
pan,2015,39.38099
pan,2016,39.33976
pan,2017,39.78337
pan,2018,40.17505
pan,2019,41.30255
pan,2020,40.58327
pan,2021,41.3088
per,1990,37.665
per,1991,37.7395
per,1992,37.66229
per,1993,38.18571
per,1994,38.69141
per,1995,39.79234
per,1996,40.92872
per,1997,42.00743
per,1998,41.86497
per,1999,43.01791
per,2000,41.37829
per,2001,43.27086
per,2002,43.6278
per,2003,43.97687
per,2004,44.31301
per,2005,44.63589
per,2006,44.97941
per,2007,45.4504
per,2008,45.49426
per,2009,45.51893
per,2010,46.0539
per,2011,45.89665
per,2012,45.85101
per,2013,45.8122
per,2014,45.76204
per,2015,45.40642
per,2016,45.64636
per,2017,45.6897
per,2018,45.80038
per,2019,45.75001
per,2020,44.0436
per,2021,45.19582
phl,1990,38.3392
phl,1991,38.39632
phl,1992,38.4447
phl,1993,38.47228
phl,1994,38.47285
phl,1995,38.46915
phl,1996,38.45651
phl,1997,38.44968
phl,1998,38.49801
phl,1999,38.5127
phl,2000,38.51737
phl,2001,38.54841
phl,2002,38.57775
phl,2003,38.59087
phl,2004,38.10878
phl,2005,38.67023
phl,2006,38.85504
phl,2007,38.89894
phl,2008,38.5186
phl,2009,38.89964
phl,2010,39.10078
phl,2011,39.26218
phl,2012,39.2232
phl,2013,39.35225
phl,2014,39.55218
phl,2015,39.70174
phl,2016,39.22202
phl,2017,38.18777
phl,2018,38.70798
phl,2019,39.28566
phl,2020,39.10122
phl,2021,39.32602
png,1990,49.0583
png,1991,48.95117
png,1992,48.79627
png,1993,48.62289
png,1994,48.59898
png,1995,48.67426
png,1996,48.62297
png,1997,48.69957
png,1998,48.78131
png,1999,48.78758
png,2000,48.85571
png,2001,48.83827
png,2002,48.82272
png,2003,48.81154
png,2004,48.80582
png,2005,48.80535
png,2006,48.81266
png,2007,48.82626
png,2008,48.84619
png,2009,48.86639
png,2010,48.88838
png,2011,48.86963
png,2012,48.80842
png,2013,48.75212
png,2014,48.62065
png,2015,48.5404
png,2016,48.50484
png,2017,48.47397
png,2018,48.46671
png,2019,48.43024
png,2020,48.41109
png,2021,48.26099
pol,1990,45.40755
pol,1991,45.44832
pol,1992,45.43596
pol,1993,45.45399
pol,1994,45.66555
pol,1995,45.52809
pol,1996,45.49144
pol,1997,45.28078
pol,1998,45.382
pol,1999,45.52091
pol,2000,45.93953
pol,2001,46.09572
pol,2002,45.87325
pol,2003,45.78919
pol,2004,45.41752
pol,2005,45.27581
pol,2006,44.99137
pol,2007,44.90613
pol,2008,44.80716
pol,2009,44.86304
pol,2010,44.90161
pol,2011,44.84399
pol,2012,44.91282
pol,2013,44.83351
pol,2014,44.86776
pol,2015,44.85315
pol,2016,44.70159
pol,2017,44.61287
pol,2018,44.72733
pol,2019,44.56771
pol,2020,44.41964
pol,2021,44.92847
pri,1990,36.18489
pri,1991,35.88703
pri,1992,36.84508
pri,1993,38.0396
pri,1994,38.21372
pri,1995,38.38725
pri,1996,38.30505
pri,1997,38.75414
pri,1998,38.69198
pri,1999,40.68192
pri,2000,39.90513
pri,2001,40.16144
pri,2002,40.43382
pri,2003,40.71759
pri,2004,41.00505
pri,2005,41.29629
pri,2006,41.57272
pri,2007,41.86121
pri,2008,42.16347
pri,2009,42.47798
pri,2010,42.81123
pri,2011,43.16498
pri,2012,43.14573
pri,2013,43.09219
pri,2014,43.02542
pri,2015,43.02599
pri,2016,43.01528
pri,2017,42.9119
pri,2018,42.79767
pri,2019,42.8133
pri,2020,42.46403
pri,2021,42.70497
prk,1990,49.28921
prk,1991,49.27893
prk,1992,49.32548
prk,1993,49.36017
prk,1994,49.37244
prk,1995,49.41932
prk,1996,49.47232
prk,1997,49.57756
prk,1998,49.59919
prk,1999,49.51857
prk,2000,49.51189
prk,2001,49.45139
prk,2002,49.41878
prk,2003,49.37321
prk,2004,49.32323
prk,2005,49.25321
prk,2006,49.24868
prk,2007,49.24835
prk,2008,49.1907
prk,2009,49.18614
prk,2010,49.17404
prk,2011,49.14449
prk,2012,49.10762
prk,2013,49.0751
prk,2014,49.04532
prk,2015,49.04833
prk,2016,48.9915
prk,2017,49.0373
prk,2018,49.09685
prk,2019,49.11526
prk,2020,49.00857
prk,2021,48.89713
prt,1990,42.42558
prt,1991,43.28103
prt,1992,43.64128
prt,1993,44.13741
prt,1994,44.4616
prt,1995,44.61963
prt,1996,44.78947
prt,1997,44.8122
prt,1998,44.87369
prt,1999,45.15484
prt,2000,45.37913
prt,2001,45.49057
prt,2002,45.53819
prt,2003,46.09762
prt,2004,46.02518
prt,2005,46.62277
prt,2006,46.74603
prt,2007,47.08903
prt,2008,47.21829
prt,2009,47.70096
prt,2010,48.09968
prt,2011,47.70311
prt,2012,48.15375
prt,2013,48.47411
prt,2014,48.66263
prt,2015,48.87635
prt,2016,48.81554
prt,2017,48.91955
prt,2018,49.15337
prt,2019,49.2764
prt,2020,49.23661
prt,2021,49.7201
pry,1990,36.61344
pry,1991,36.65708
pry,1992,36.6137
pry,1993,36.76902
pry,1994,36.9632
pry,1995,37.25394
pry,1996,37.26753
pry,1997,37.44025
pry,1998,37.39611
pry,1999,37.28722
pry,2000,37.14202
pry,2001,37.08296
pry,2002,37.09454
pry,2003,37.56663
pry,2004,39.28715
pry,2005,39.01991
pry,2006,37.44231
pry,2007,38.62568
pry,2008,38.13746
pry,2009,38.90915
pry,2010,38.44632
pry,2011,39.36616
pry,2012,41.24497
pry,2013,40.51862
pry,2014,39.26165
pry,2015,39.59911
pry,2016,39.60378
pry,2017,39.73593
pry,2018,40.61174
pry,2019,40.90843
pry,2020,40.0328
pry,2021,40.80833
pse,1990,14.50613
pse,1991,14.5464
pse,1992,14.68799
pse,1993,14.69546
pse,1994,14.70958
pse,1995,14.77419
pse,1996,14.67335
pse,1997,14.93397
pse,1998,15.24493
pse,1999,15.42314
pse,2000,15.18532
pse,2001,13.48449
pse,2002,13.76244
pse,2003,15.81647
pse,2004,16.47456
pse,2005,16.16603
pse,2006,17.07372
pse,2007,18.38328
pse,2008,18.24511
pse,2009,18.00783
pse,2010,17.12175
pse,2011,18.42919
pse,2012,18.91795
pse,2013,18.4487
pse,2014,19.15686
pse,2015,19.93362
pse,2016,19.38388
pse,2017,19.53835
pse,2018,19.79763
pse,2019,20.22689
pse,2020,19.55405
pse,2021,19.82068
pyf,1990,38.45475
pyf,1991,38.63547
pyf,1992,38.62466
pyf,1993,38.57867
pyf,1994,38.58855
pyf,1995,38.61888
pyf,1996,38.65899
pyf,1997,38.91102
pyf,1998,39.19572
pyf,1999,39.48184
pyf,2000,39.73217
pyf,2001,39.88805
pyf,2002,40.02587
pyf,2003,40.23326
pyf,2004,40.44358
pyf,2005,40.65723
pyf,2006,40.86717
pyf,2007,41.06794
pyf,2008,41.36456
pyf,2009,41.69375
pyf,2010,42.05586
pyf,2011,42.43175
pyf,2012,42.85839
pyf,2013,43.00621
pyf,2014,43.1303
pyf,2015,43.25456
pyf,2016,43.36373
pyf,2017,43.4424
pyf,2018,43.48197
pyf,2019,43.49679
pyf,2020,42.93636
pyf,2021,42.86944
qat,1990,14.74065
qat,1991,15.09911
qat,1992,15.30843
qat,1993,15.62853
qat,1994,15.92876
qat,1995,16.25206
qat,1996,16.45053
qat,1997,16.34592
qat,1998,16.40743
qat,1999,16.57179
qat,2000,16.71752
qat,2001,17.1293
qat,2002,17.50291
qat,2003,17.65655
qat,2004,17.0544
qat,2005,16.09886
qat,2006,14.83958
qat,2007,13.66021
qat,2008,12.451
qat,2009,11.68243
qat,2010,11.60964
qat,2011,11.77224
qat,2012,12.0686
qat,2013,12.4573
qat,2014,12.87629
qat,2015,13.28198
qat,2016,13.41289
qat,2017,13.53805
qat,2018,13.65606
qat,2019,13.79268
qat,2020,13.837
qat,2021,13.98891
rou,1990,46.1565
rou,1991,46.22312
rou,1992,46.28536
rou,1993,46.26939
rou,1994,46.2632
rou,1995,46.26911
rou,1996,45.55314
rou,1997,46.52294
rou,1998,46.3519
rou,1999,46.56406
rou,2000,46.60418
rou,2001,46.64591
rou,2002,45.8454
rou,2003,45.32469
rou,2004,45.27665
rou,2005,44.9512
rou,2006,45.06678
rou,2007,44.93062
rou,2008,44.57986
rou,2009,44.51063
rou,2010,43.75588
rou,2011,44.26678
rou,2012,43.97601
rou,2013,43.76559
rou,2014,43.63701
rou,2015,42.99242
rou,2016,42.87767
rou,2017,43.30529
rou,2018,43.06934
rou,2019,42.89754
rou,2020,42.76605
rou,2021,42.54515
rus,1990,47.9208
rus,1991,47.84847
rus,1992,47.75686
rus,1993,47.51557
rus,1994,47.32351
rus,1995,47.29087
rus,1996,47.37234
rus,1997,47.59446
rus,1998,47.71935
rus,1999,48.25471
rus,2000,48.32518
rus,2001,48.34255
rus,2002,48.82155
rus,2003,48.90509
rus,2004,49.03907
rus,2005,49.1846
rus,2006,49.33808
rus,2007,49.22971
rus,2008,48.85137
rus,2009,48.97688
rus,2010,48.75096
rus,2011,48.80489
rus,2012,48.78457
rus,2013,48.63031
rus,2014,48.56948
rus,2015,48.44076
rus,2016,48.46285
rus,2017,48.53187
rus,2018,48.64953
rus,2019,48.68641
rus,2020,48.78972
rus,2021,48.62438
rwa,1990,48.98794
rwa,1991,49.23154
rwa,1992,49.60259
rwa,1993,50.09639
rwa,1994,50.62867
rwa,1995,51.04652
rwa,1996,51.05877
rwa,1997,51.10734
rwa,1998,51.18026
rwa,1999,51.28463
rwa,2000,51.39157
rwa,2001,51.43228
rwa,2002,51.41695
rwa,2003,51.37677
rwa,2004,51.34837
rwa,2005,51.34938
rwa,2006,51.35737
rwa,2007,51.39212
rwa,2008,51.44249
rwa,2009,51.48837
rwa,2010,51.52066
rwa,2011,51.55266
rwa,2012,51.57714
rwa,2013,51.59675
rwa,2014,51.61969
rwa,2015,51.64671
rwa,2016,51.70386
rwa,2017,51.74597
rwa,2018,51.78252
rwa,2019,51.83178
rwa,2020,51.58706
rwa,2021,51.58392
sau,1990,11.01443
sau,1991,10.88446
sau,1992,10.93099
sau,1993,11.3598
sau,1994,11.83061
sau,1995,12.33676
sau,1996,12.92011
sau,1997,13.53423
sau,1998,14.15675
sau,1999,14.75623
sau,2000,13.86525
sau,2001,13.60996
sau,2002,13.57285
sau,2003,13.90566
sau,2004,14.25788
sau,2005,14.65169
sau,2006,15.11622
sau,2007,14.74485
sau,2008,14.50039
sau,2009,14.23342
sau,2010,14.80615
sau,2011,15.40777
sau,2012,15.53741
sau,2013,15.24233
sau,2014,15.41796
sau,2015,16.0688
sau,2016,16.32901
sau,2017,14.84052
sau,2018,15.76467
sau,2019,18.19126
sau,2020,20.87634
sau,2021,20.39585
sdn,1990,23.95607
sdn,1991,24.65106
sdn,1992,25.3512
sdn,1993,26.0566
sdn,1994,26.76635
sdn,1995,27.47952
sdn,1996,28.20645
sdn,1997,28.25845
sdn,1998,28.31079
sdn,1999,28.36278
sdn,2000,28.41338
sdn,2001,28.46109
sdn,2002,28.50771
sdn,2003,28.55819
sdn,2004,28.61736
sdn,2005,28.68989
sdn,2006,28.8158
sdn,2007,28.9507
sdn,2008,29.08711
sdn,2009,29.21279
sdn,2010,29.32045
sdn,2011,29.37956
sdn,2012,29.48752
sdn,2013,29.60206
sdn,2014,29.72648
sdn,2015,29.86227
sdn,2016,29.99342
sdn,2017,30.135
sdn,2018,30.28563
sdn,2019,30.44127
sdn,2020,29.93131
sdn,2021,30.12838
sen,1990,32.12467
sen,1991,32.23856
sen,1992,32.35873
sen,1993,32.49939
sen,1994,32.68335
sen,1995,32.9238
sen,1996,33.12522
sen,1997,33.38296
sen,1998,33.67666
sen,1999,33.97567
sen,2000,34.26082
sen,2001,34.46765
sen,2002,34.67172
sen,2003,34.86897
sen,2004,35.05241
sen,2005,35.21976
sen,2006,35.33429
sen,2007,35.81636
sen,2008,36.30894
sen,2009,36.81426
sen,2010,37.33108
sen,2011,37.8545
sen,2012,38.39271
sen,2013,38.94146
sen,2014,39.49562
sen,2015,40.05241
sen,2016,40.06574
sen,2017,40.09235
sen,2018,40.13497
sen,2019,40.19756
sen,2020,39.48304
sen,2021,39.5176
sgp,1990,36.64228
sgp,1991,36.88988
sgp,1992,37.16129
sgp,1993,37.51789
sgp,1994,37.75543
sgp,1995,37.99232
sgp,1996,38.18254
sgp,1997,38.30996
sgp,1998,37.95568
sgp,1999,38.34807
sgp,2000,38.57353
sgp,2001,38.98506
sgp,2002,38.94912
sgp,2003,39.71301
sgp,2004,40.23805
sgp,2005,40.36101
sgp,2006,40.23949
sgp,2007,39.97529
sgp,2008,40.69982
sgp,2009,40.05529
sgp,2010,40.28451
sgp,2011,40.52231
sgp,2012,40.73489
sgp,2013,40.92506
sgp,2014,41.29841
sgp,2015,41.64805
sgp,2016,41.76518
sgp,2017,41.58255
sgp,2018,41.75263
sgp,2019,41.81094
sgp,2020,41.22281
sgp,2021,41.20365
slb,1990,47.75689
slb,1991,47.75993
slb,1992,47.70424
slb,1993,47.70949
slb,1994,47.66942
slb,1995,47.63522
slb,1996,47.63455
slb,1997,47.65109
slb,1998,47.64828
slb,1999,47.67639
slb,2000,47.8582
slb,2001,48.05532
slb,2002,48.22063
slb,2003,48.29479
slb,2004,48.38953
slb,2005,48.46942
slb,2006,48.52169
slb,2007,48.57909
slb,2008,48.62665
slb,2009,48.7685
slb,2010,48.77965
slb,2011,48.69201
slb,2012,48.65159
slb,2013,48.61084
slb,2014,48.57507
slb,2015,48.54864
slb,2016,48.5212
slb,2017,48.49687
slb,2018,48.47598
slb,2019,48.46461
slb,2020,48.42804
slb,2021,48.3718
sle,1990,51.00532
sle,1991,50.8937
sle,1992,50.80042
sle,1993,50.73529
sle,1994,50.69572
sle,1995,50.66296
sle,1996,50.59548
sle,1997,50.58458
sle,1998,50.5994
sle,1999,50.5992
sle,2000,50.54969
sle,2001,50.52287
sle,2002,50.51938
sle,2003,50.52896
sle,2004,50.33372
sle,2005,50.26922
sle,2006,50.21338
sle,2007,50.15072
sle,2008,50.08723
sle,2009,50.02346
sle,2010,49.96117
sle,2011,49.90489
sle,2012,49.85059
sle,2013,49.79503
sle,2014,49.73674
sle,2015,49.89149
sle,2016,50.04616
sle,2017,50.20014
sle,2018,50.36089
sle,2019,50.54497
sle,2020,50.37759
sle,2021,50.27647
slv,1990,34.60812
slv,1991,34.77625
slv,1992,35.31541
slv,1993,36.48049
slv,1994,37.24699
slv,1995,36.47899
slv,1996,36.4521
slv,1997,36.70791
slv,1998,38.73168
slv,1999,39.25555
slv,2000,39.51218
slv,2001,39.7471
slv,2002,40.00407
slv,2003,40.41458
slv,2004,40.06875
slv,2005,40.56232
slv,2006,41.00587
slv,2007,40.64186
slv,2008,40.99547
slv,2009,41.35086
slv,2010,41.70844
slv,2011,41.53172
slv,2012,41.91865
slv,2013,42.74542
slv,2014,42.28728
slv,2015,41.98118
slv,2016,42.19792
slv,2017,41.7918
slv,2018,41.87375
slv,2019,42.02681
slv,2020,41.89919
slv,2021,42.10715
som,1990,32.19736
som,1991,32.02832
som,1992,31.91089
som,1993,31.82275
som,1994,31.70036
som,1995,31.48575
som,1996,31.21287
som,1997,30.94748
som,1998,30.68464
som,1999,30.45841
som,2000,30.29671
som,2001,30.06874
som,2002,29.94978
som,2003,29.91102
som,2004,29.90793
som,2005,29.92438
som,2006,29.84839
som,2007,29.78108
som,2008,29.74971
som,2009,29.78553
som,2010,29.8989
som,2011,29.96211
som,2012,30.11579
som,2013,30.3245
som,2014,30.54049
som,2015,30.73758
som,2016,30.91443
som,2017,31.06375
som,2018,31.20048
som,2019,31.35026
som,2020,31.24391
som,2021,31.27412
srb,1990,43.61268
srb,1991,43.69738
srb,1992,43.73871
srb,1993,43.74949
srb,1994,43.71493
srb,1995,43.67887
srb,1996,43.63948
srb,1997,43.61231
srb,1998,43.63396
srb,1999,43.78413
srb,2000,43.76834
srb,2001,43.74313
srb,2002,43.72307
srb,2003,43.71263
srb,2004,43.67899
srb,2005,43.01785
srb,2006,42.99616
srb,2007,43.306
srb,2008,43.3448
srb,2009,43.27106
srb,2010,42.7775
srb,2011,42.06593
srb,2012,42.18362
srb,2013,42.92555
srb,2014,43.40795
srb,2015,43.34743
srb,2016,43.84616
srb,2017,44.13883
srb,2018,44.09907
srb,2019,44.37462
srb,2020,44.37499
srb,2021,44.2936
ssd,1990,48.87342
ssd,1991,48.82045
ssd,1992,48.81868
ssd,1993,48.84844
ssd,1994,48.86103
ssd,1995,48.79717
ssd,1996,48.75635
ssd,1997,48.72131
ssd,1998,48.67914
ssd,1999,48.64726
ssd,2000,48.64302
ssd,2001,48.60964
ssd,2002,48.62233
ssd,2003,48.66743
ssd,2004,48.717
ssd,2005,48.75202
ssd,2006,48.76164
ssd,2007,48.76902
ssd,2008,48.78183
ssd,2009,48.81931
ssd,2010,48.89751
ssd,2011,48.92433
ssd,2012,48.9713
ssd,2013,49.03994
ssd,2014,49.12329
ssd,2015,49.22462
ssd,2016,49.29424
ssd,2017,49.36707
ssd,2018,49.44805
ssd,2019,49.53566
ssd,2020,48.96586
ssd,2021,49.24691
stp,1990,33.64838
stp,1991,33.71893
stp,1992,33.80913
stp,1993,33.92177
stp,1994,34.06717
stp,1995,34.25725
stp,1996,34.42939
stp,1997,34.65727
stp,1998,34.88996
stp,1999,35.10795
stp,2000,35.28885
stp,2001,35.39095
stp,2002,35.46994
stp,2003,35.48269
stp,2004,35.44328
stp,2005,35.33175
stp,2006,35.25672
stp,2007,35.14723
stp,2008,35.02993
stp,2009,34.91318
stp,2010,34.82196
stp,2011,34.78208
stp,2012,34.74723
stp,2013,34.72918
stp,2014,34.75278
stp,2015,34.8046
stp,2016,34.90057
stp,2017,35.0229
stp,2018,35.17662
stp,2019,35.3473
stp,2020,34.83937
stp,2021,35.00794
sur,1990,34.07841
sur,1991,34.1551
sur,1992,34.03226
sur,1993,33.39918
sur,1994,33.48267
sur,1995,33.39672
sur,1996,33.78403
sur,1997,34.20064
sur,1998,34.63189
sur,1999,35.06724
sur,2000,35.42811
sur,2001,35.80682
sur,2002,36.14139
sur,2003,36.45558
sur,2004,36.76821
sur,2005,37.0955
sur,2006,37.41958
sur,2007,37.75393
sur,2008,38.09588
sur,2009,38.42958
sur,2010,38.74995
sur,2011,39.06009
sur,2012,39.36023
sur,2013,39.65283
sur,2014,39.93877
sur,2015,40.22299
sur,2016,40.50537
sur,2017,40.61369
