geo,time,ny_gnp_pcap_cn
pol,2017,50224.71992
pol,2018,53558.53561
pol,2019,57925.54946
pol,2020,59164.69718
pri,1960,710.94148
pri,1961,764.21352
pri,1962,835.56365
pri,1963,906.79688
pri,1964,974.09386
pri,1965,1065.4973
pri,1966,1150.24981
pri,1967,1249.96504
pri,1968,1383.70077
pri,1969,1552.40952
pri,1970,1724.61369
pri,1971,1900.08653
pri,1972,2047.34678
pri,1973,2189.46459
pri,1974,2317.4233
pri,1975,2396.32599
pri,1976,2480.34236
pri,1977,2648.92236
pri,1978,2874.87685
pri,1979,3168.15695
pri,1980,3451.21647
pri,1981,3766.07684
pri,1982,3872.97697
pri,1983,3940.79015
pri,1984,4241.08678
pri,1985,4442.46373
pri,1986,4708.62171
pri,1987,5026.5119
pri,1988,5377.6766
pri,1989,5719.73814
pri,1990,6112.27566
pri,1991,6403.21439
pri,1992,6609.56143
pri,1993,6951.44734
pri,1994,7300.40581
pri,1995,7725.1019
pri,1996,8150.2719
pri,1997,8603.0877
pri,1998,9285.84029
pri,1999,10073.78527
pri,2000,10869.29766
pri,2001,11534.22538
pri,2002,11787.34948
pri,2003,12409.36255
pri,2004,13542.76698
pri,2005,14356.62999
pri,2006,15203.95946
pri,2007,16030.34384
pri,2008,16672.51638
pri,2009,17008.26915
pri,2010,17276.41222
pri,2011,17865.04154
pri,2012,18733.2301
pri,2013,19188.2612
pri,2014,19462.50418
pri,2015,20039.54818
pri,2016,20543.56862
pri,2017,20764.98082
pri,2018,21212.64977
pri,2019,22157.72707
pri,2020,21388.41604
prt,1960,50.90394
prt,1961,53.97343
prt,1962,57.45233
prt,1963,61.0036
prt,1964,66.60621
prt,1965,74.74641
prt,1966,82.14425
prt,1967,92.61301
prt,1968,102.91691
prt,1969,114.13814
prt,1970,135.14018
prt,1971,151.53146
prt,1972,176.79675
prt,1973,216.2148
prt,1974,256.89973
prt,1975,272.0572
prt,1976,326.17154
prt,1977,429.73389
prt,1978,530.82186
prt,1979,660.87919
prt,1980,823.78619
prt,1981,960.50008
prt,1982,1157.31215
prt,1983,1438.45533
prt,1984,1735.18932
prt,1985,2182.85902
prt,1986,2793.92447
prt,1987,3308.51899
prt,1988,3988.19415
prt,1989,4722.16372
prt,1990,5603.56861
prt,1991,6467.42421
prt,1992,7325.90866
prt,1993,7702.55227
prt,1994,8285.09982
prt,1995,8948.68472
prt,1996,9430.26159
prt,1997,10109.078
prt,1998,10927.79411
prt,1999,11667.18641
prt,2000,12277.38788
prt,2001,12877.55485
prt,2002,13474.17025
prt,2003,13825.95218
prt,2004,14339.7029
prt,2005,14894.96731
prt,2006,15351.99616
prt,2007,16166.42777
prt,2008,16394.36884
prt,2009,16043.9932
prt,2010,16447.02679
prt,2011,16409.36249
prt,2012,15626.64106
prt,2013,16085.71939
prt,2014,16297.68018
prt,2015,16884.64991
prt,2016,17622.43328
prt,2017,18576.89999
prt,2018,19464.86151
prt,2019,20299.48972
prt,2020,19124.65445
pry,1995,3355818.6124
pry,1996,3917963.35874
pry,1997,3982643.00572
pry,1998,4543675.68144
pry,1999,4844441.83727
pry,2000,5070567.51425
pry,2001,5727650.0763
pry,2002,6818030.10974
pry,2003,7462692.56742
pry,2004,8697579.96362
pry,2005,9932207.89618
pry,2006,11540027.27619
pry,2007,14147268.22272
pry,2008,16865035.02753
pry,2009,17143818.74759
pry,2010,19667303.18159
pry,2011,21551431.99523
pry,2012,21931624.42494
pry,2013,24532942.99569
pry,2014,26313504.05056
pry,2015,27119362.18722
pry,2016,28983214.91642
pry,2017,30853811.71866
pry,2018,32036531.46014
pry,2019,32577790.21257
pry,2020,32842392.81749
pse,1994,1354.85894
pse,1995,1504.28381
pse,1996,1481.45458
pse,1997,1581.40459
pse,1998,1723.89079
pse,1999,1764.12909
pse,2000,1649.16074
pse,2001,1441.96513
pse,2002,1227.39583
pse,2003,1335.25876
pse,2004,1492.69641
pse,2005,1648.80936
pse,2006,1694.1674
pse,2007,1822.38011
pse,2008,2222.09107
pse,2009,2336.01755
pse,2010,2715.30978
pse,2011,3073.81999
pse,2012,3282.8911
pse,2013,3599.91444
pse,2014,3707.36268
pse,2015,3673.17613
pse,2016,3961.70171
pse,2017,4098.27142
pse,2018,4172.36529
pse,2019,4303.81708
pse,2020,3769.76597
pyf,1960,65809.61311
pyf,1961,71072.45796
pyf,1962,71982.79807
pyf,1963,82557.59614
pyf,1964,122372.33995
pyf,1965,169587.8441
pyf,1966,200153.75312
pyf,1967,198386.45625
pyf,1968,225513.67999
pyf,1969,214799.65997
pyf,1970,232182.32904
pyf,1971,261321.20121
pyf,1972,252590.55155
pyf,1973,285003.76194
pyf,1974,382985.82699
pyf,1975,409955.1059
pyf,1976,469382.88444
pyf,1977,506546.36718
pyf,1978,571924.90614
pyf,1979,631908.9721
pyf,1980,682675.199
pyf,1981,800710.30219
pyf,1982,944945.35442
pyf,1983,1105478.54309
pyf,1984,1272137.90529
pyf,1985,1390951.38106
pyf,1986,1594224.9215
pyf,1987,1489543.6311
pyf,1988,1521908.26946
pyf,1989,1562563.56282
pyf,1990,1575515.52206
pyf,1991,1645324.81297
pyf,1992,1652669.80814
pyf,1993,1660170.76774
pyf,1994,1659974.96405
pyf,1995,1657389.64387
pyf,1996,1654457.75426
pyf,1997,1668478.42798
pyf,1998,1748499.30256
pyf,1999,1799193.15587
pyf,2000,1854113.91925
qat,1970,12512.6688
qat,1971,14143.35123
qat,1972,15033.90675
qat,1973,19369.67598
qat,1974,60623.9943
qat,1975,57481.40268
qat,1976,68842.24884
qat,1977,68824.42148
qat,1978,73437.97871
qat,1979,95027.59148
qat,1980,136880.0914
qat,1981,134986.12935
qat,1982,106939.39126
qat,1983,81515.94735
qat,1984,75441.28994
qat,1985,65969.05599
qat,1986,51953.66937
qat,1987,51087.99301
qat,1988,52015.39412
qat,1989,52712.43654
qat,1990,57942.15653
qat,1991,52906.10214
qat,1992,57817.57539
qat,1993,53459.86552
qat,1994,54482.6591
qat,1995,59373.36064
qat,1996,64946.95568
qat,1997,79059.62508
qat,1998,67146.99945
qat,1999,78315.68172
qat,2000,100515.30296
qat,2001,99636.91824
qat,2002,104885.21889
qat,2003,123420.52036
qat,2004,142502.90708
qat,2005,163259.03329
qat,2006,205015.3319
qat,2007,225470.08842
qat,2008,274919.77977
qat,2009,194401.74411
qat,2010,219966.39604
qat,2011,276244.4089
qat,2012,289579.8549
qat,2013,293439.52008
qat,2014,291478.10501
qat,2015,224404.11703
qat,2016,206551.94379
qat,2017,214654.09375
qat,2018,235003.94075
qat,2019,221018.61655
qat,2020,178596.19813
rou,1989,3.46068
rou,1990,3.68404
rou,1991,9.58668
rou,1992,26.35561
rou,1993,87.53393
rou,1994,218.03445
rou,1995,333.34112
rou,1996,499.25717
rou,1997,1120.38329
rou,1998,1624.63306
rou,1999,2423.01695
rou,2000,3580.82604
rou,2001,5274.52119
rou,2002,6937.0943
rou,2003,8687.65842
rou,2004,10927.47491
rou,2005,13059.94303
rou,2006,15632.83478
rou,2007,19358.93584
rou,2008,25707.26637
rou,2009,25735.19896
rou,2010,25794.32539
rou,2011,27386.49764
rou,2012,28992.27267
rou,2013,31310.36581
rou,2014,33480.0031
rou,2015,35549.96827
rou,2016,38245.18084
rou,2017,43173.22546
rou,2018,47971.66502
rou,2019,53884.97443
rou,2020,53955.01486
rus,1988,3.64981
rus,1989,3.87961
rus,1990,4.3449
rus,1991,9.39843
rus,1992,126.72912
rus,1993,1143.42965
rus,1994,4096.18016
rus,1995,9545.66279
rus,1996,13363.71695
rus,1997,15496.92391
rus,1998,17032.50903
rus,1999,31472.84646
rus,2000,48542.29564
rus,2001,60420.39719
rus,2002,73115.26442
rus,2003,88517.94668
rus,2004,115635.19784
rus,2005,146919.81346
rus,2006,182691.88705
rus,2007,227653.31174
rus,2008,281077.19794
rus,2009,262953.26787
rus,2010,314163.37071
rus,2011,408078.87643
rus,2012,461005.31474
rus,2013,490926.08173
rus,2014,523111.86548
rus,2015,551801.67139
rus,2016,567486.64746
rus,2017,608745.78541
rus,2018,690117.62766
rus,2019,720723.52228
rus,2020,713060.86226
rwa,1960,2026.86056
rwa,1961,2034.46341
rwa,1962,2047.2091
rwa,1963,2060.91485
rwa,1964,2054.19397
rwa,1965,2299.46414
rwa,1966,3280.27344
rwa,1967,4664.27425
rwa,1968,4878.40998
rwa,1969,5179.46093
rwa,1970,5855.18909
rwa,1971,5742.05949
rwa,1972,5695.49526
rwa,1973,5888.38365
rwa,1974,6714.9905
rwa,1975,12020.8086
rwa,1976,13653.19314
rwa,1977,15308.90208
rwa,1978,16754.22559
rwa,1979,19268.67598
rwa,1980,20985.53327
rwa,1981,23161.0442
rwa,1982,23975.09687
rwa,1983,25052.90469
rwa,1984,26973.62703
rwa,1985,28116.22445
rwa,1986,26289.241
rwa,1987,25116.83708
rwa,1988,25687.08705
rwa,1989,26380.20875
rwa,1990,29148.71432
rwa,1991,33581.29361
rwa,1992,40343.45703
rwa,1993,45048.76989
rwa,1994,27781.83502
rwa,1995,58351.55304
rwa,1996,69822.15131
rwa,1997,86189.02705
rwa,1998,88367.44613
rwa,1999,95459.84276
rwa,2000,100801.16586
rwa,2001,104567.77
rwa,2002,109757.36381
rwa,2003,132356.5295
rwa,2004,155781.63787
rwa,2005,183309.12579
rwa,2006,200623.06612
rwa,2007,238913.90751
rwa,2008,295111.92781
rwa,2009,327310.56746
rwa,2010,352571.65363
rwa,2011,397964.00252
rwa,2012,439488.4275
rwa,2013,459567.4547
rwa,2014,495378.54434
rwa,2015,530391.06291
rwa,2016,570233.05423
rwa,2017,621977.53769
rwa,2018,650516.02715
rwa,2019,712902.44713
rwa,2020,735247.8639
sau,1960,1555.14174
sau,1961,1663.02876
sau,1962,1775.39997
sau,1963,1776.74397
sau,1964,1929.54576
sau,1965,2073.85691
sau,1966,2318.87967
sau,1967,2336.15205
sau,1968,2958.98795
sau,1969,3063.87077
sau,1970,3363.8973
sau,1971,4205.47392
sau,1972,4850.76798
sau,1973,6229.00122
sau,1974,20564.70228
sau,1975,21210.5762
sau,1976,29194.35528
sau,1977,31897.45723
sau,1978,31138.33815
sau,1979,40090.50723
sau,1980,55024.84965
sau,1981,59233.01766
sau,1982,48666.49952
sau,1983,40382.92064
sau,1984,35631.537
sau,1985,31628.78822
sau,1986,26195.85117
sau,1987,24772.92327
sau,1988,24352.17094
sau,1989,25042.59776
sau,1990,28173.52144
sau,1991,30102.95546
sau,1992,30038.98226
sau,1993,28582.74513
sau,1994,27947.45113
sau,1995,29241.41648
sau,1996,31223.49666
sau,1997,32014.19614
sau,1998,28068.1504
sau,1999,30424.38322
sau,2000,34554.37244
sau,2001,32881.06878
sau,2002,32831.50558
sau,2003,36161.10765
sau,2004,42223.0988
sau,2005,52105.08162
sau,2006,58202.08144
sau,2007,62847.89505
sau,2008,76621.0257
sau,2009,61640.89026
sau,2010,73197.83752
sau,2011,90331.75295
sau,2012,96076.89928
sau,2013,94861.45517
sau,2014,93745.29648
sau,2015,79397.75271
sau,2016,76363.15588
sau,2017,79221.20244
sau,2018,88371.78378
sau,2019,87638.68007
sau,2020,77076.12115
sdn,1960,0.03795
sdn,1961,0.03992
sdn,1962,0.04206
sdn,1963,0.0418
sdn,1964,0.04172
sdn,1965,0.04232
sdn,1966,0.04221
sdn,1967,0.04414
sdn,1968,0.04467
sdn,1969,0.04773
sdn,1970,0.05273
sdn,1971,0.05568
sdn,1972,0.05855
sdn,1973,0.07042
sdn,1974,0.08757
sdn,1975,0.10325
sdn,1976,0.1249
sdn,1977,0.15093
sdn,1978,0.17156
sdn,1979,0.19481
sdn,1980,0.23399
sdn,1981,0.29422
sdn,1982,0.40133
sdn,1983,0.49683
sdn,1984,0.5999
sdn,1985,0.80246
sdn,1986,1.05722
sdn,1987,1.48268
sdn,1988,2.55492
sdn,1989,3.66011
sdn,1990,5.42841
sdn,1991,10.03507
sdn,1992,22.34052
sdn,1993,46.12906
sdn,1994,121.07756
sdn,1995,256.89746
sdn,1996,361.04934
sdn,1997,579.4827
sdn,1998,689.83926
sdn,1999,793.05048
sdn,2000,894.12024
sdn,2001,1137.33803
sdn,2002,1291.14848
sdn,2003,1468.98083
sdn,2004,1759.44416
sdn,2005,2141.81419
sdn,2006,2373.52304
sdn,2007,2834.48198
sdn,2008,3091.40456
sdn,2009,3033.7948
sdn,2010,3607.17936
sdn,2011,4835.51512
sdn,2012,5902.96991
sdn,2013,7920.53201
sdn,2014,11382.00435
sdn,2015,12867.43119
sdn,2016,15721.41727
sdn,2017,20392.286
sdn,2018,29639.11298
sdn,2019,42866.86601
sdn,2020,86177.61931
sen,1968,79930.5232
sen,1969,77664.12784
sen,1970,83257.54568
sen,1971,83035.93019
sen,1972,89100.40017
sen,1973,87193.33559
sen,1974,102830.5705
sen,1975,119743.88406
sen,1976,132708.13637
sen,1977,136730.20975
sen,1978,136256.6144
sen,1979,156654.00789
sen,1980,166892.45899
sen,1981,188710.7293
sen,1982,216764.59063
sen,1983,216926.16135
sen,1984,233781.89312
sen,1985,256301.22702
sen,1986,271358.20268
sen,1987,274892.3122
sen,1988,260592.90202
sen,1989,269119.61173
sen,1990,260249.76841
sen,1991,256819.15934
sen,1992,253002.05423
sen,1993,247026.6335
sen,1994,321038.39027
sen,1995,354479.74953
sen,1996,372308.35342
sen,1997,381580.47781
sen,1998,407050.55902
sen,1999,418093.06258
sen,2000,429294.49247
sen,2001,469233.10662
sen,2002,465742.20353
sen,2003,477189.87402
sen,2004,487161.72536
sen,2005,519143.47106
sen,2006,533999.0337
sen,2007,570092.43795
sen,2008,624374.62535
sen,2009,609087.09003
sen,2010,623313.25713
sen,2011,633900.22968
sen,2012,661321.88751
sen,2013,666389.71083
sen,2014,676451.68306
sen,2015,704953.51701
sen,2016,732849.95099
sen,2017,768568.72863
sen,2018,788825.18107
sen,2019,814388.3279
sen,2020,826599.2279
sgp,1960,1334.30515
sgp,1961,1401.13957
sgp,1962,1473.20306
sgp,1963,1602.50696
sgp,1964,1533.34057
sgp,1965,1632.14797
sgp,1966,1790.01241
sgp,1967,1965.86772
sgp,1968,2212.52485
sgp,1969,2529.25337
sgp,1970,2861.16171
sgp,1971,3275.07218
sgp,1972,3847.65843
sgp,1973,4638.25809
sgp,1974,5597.2733
sgp,1975,6122.24874
sgp,1976,6506.82423
sgp,1977,6952.17821
sgp,1978,7772.94358
sgp,1979,8836.71072
sgp,1980,10167.0502
sgp,1981,11294.10325
sgp,1982,12193.20407
sgp,1983,13800.43199
sgp,1984,15176.55417
sgp,1985,15058.97205
sgp,1986,14965.39258
sgp,1987,15985.72
sgp,1988,18517.91991
sgp,1989,20790.7739
sgp,1990,22901.40368
sgp,1991,24674.40256
sgp,1992,26301.09654
sgp,1993,28929.05959
sgp,1994,32962.85984
sgp,1995,35569.06982
sgp,1996,36723.69115
sgp,1997,39930.36951
sgp,1998,37072.42261
sgp,1999,37362.8314
sgp,2000,40870.0393
sgp,2001,38619.946
sgp,2002,38889.52214
sgp,2003,40243.8402
sgp,2004,43841.35606
sgp,2005,47046.03773
sgp,2006,52200.55596
sgp,2007,57866.07198
sgp,2008,54524.30427
sgp,2009,53682.78319
sgp,2010,63711.69485
sgp,2011,65454.24802
sgp,2012,66329.65247
sgp,2013,67443.8737
sgp,2014,70400.26151
sgp,2015,71282.95527
sgp,2016,73567.43007
sgp,2017,78044.43242
sgp,2018,79516.55672
sgp,2019,78847.20953
sgp,2020,72418.32162
slb,1972,134.45378
slb,1973,148.90745
slb,1974,214.17414
slb,1975,195.44883
slb,1976,215.85029
slb,1977,260.24004
slb,1978,276.82432
slb,1979,378.29663
slb,1980,605.50857
slb,1981,694.56386
slb,1982,723.87615
slb,1983,779.36567
slb,1984,836.72452
slb,1985,877.07312
slb,1986,884.7558
slb,1987,1030.07972
slb,1988,1187.21523
slb,1989,1246.07613
slb,1990,1698.46955
slb,1991,1850.17192
slb,1992,2299.97212
slb,1993,2787.9152
slb,1994,3768.97155
slb,1995,4386.59972
slb,1996,4859.8576
slb,1997,5067.13193
slb,1998,5543.86719
slb,1999,5675.16285
slb,2000,5126.6766
slb,2001,5098.64701
slb,2002,5253.0372
slb,2003,5861.64768
slb,2004,6525.90345
slb,2005,7667.72139
slb,2006,8301.6112
slb,2007,9121.07647
slb,2008,9901.76176
slb,2009,10633.2242
slb,2010,12266.30569
slb,2011,13773.60018
slb,2012,14997.3613
slb,2013,16468.31809
slb,2014,16586.05553
slb,2015,16834.52835
slb,2016,17138.84241
slb,2017,18032.77146
slb,2018,18929.56153
slb,2019,18956.40858
slb,2020,18914.42546
sle,1964,92.68715
sle,1965,102.65219
sle,1966,105.42683
sle,1967,97.62226
sle,1968,104.67366
sle,1969,127.40976
sle,1970,129.2235
sle,1971,121.90521
sle,1972,128.31163
sle,1973,158.25461
sle,1974,182.73578
sle,1975,198.3177
sle,1976,208.1106
sle,1977,241.56012
sle,1978,298.37042
sle,1979,344.51536
sle,1980,331.68809
sle,1981,363.58707
sle,1982,444.89747
sle,1983,501.75468
sle,1984,716.0428
sle,1985,1108.77982
sle,1986,1851.30344
sle,1987,5318.86367
sle,1988,7807.20318
sle,1989,12436.2134
sle,1990,20328.53143
sle,1991,48871.75925
sle,1992,69528.47177
sle,1993,95018.32424
sle,1994,108698.32149
sle,1995,143615.66869
sle,1996,194111.09707
sle,1997,188570.77212
sle,1998,227436.67125
sle,1999,260770.30083
sle,2000,281147.52145
sle,2001,444224.06911
sle,2002,517083.80171
sle,2003,613406.70167
sle,2004,704126.59158
sle,2005,825318.76726
sle,2006,938874.34556
sle,2007,1128520.42622
sle,2008,1312748.83788
sle,2009,1438392.27728
sle,2010,1616168.22661
sle,2011,1922629.68207
sle,2012,2539431.38294
sle,2013,3088708.13706
sle,2014,3156686.0715
sle,2015,2945740.9641
sle,2016,2812452.38785
sle,2017,3579214.89386
sle,2018,3938257.33052
sle,2019,4641851.80298
sle,2020,4910508.04283
slv,1965,271.73876
slv,1966,279.94319
slv,1967,285.50646
slv,1968,287.4406
slv,1969,290.75993
slv,1970,305.82625
slv,1971,311.79345
slv,1972,323.49101
slv,1973,359.77341
slv,1974,401.72846
slv,1975,443.78775
slv,1976,544.56404
slv,1977,671.6591
slv,1978,694.80529
slv,1979,758.83474
slv,1980,760.19544
slv,1981,715.16117
slv,1982,692.38395
slv,1983,702.53558
slv,1984,724.2575
slv,1985,746.16198
slv,1986,730.6519
slv,1987,756.82791
slv,1988,792.72634
slv,1989,817.38666
slv,1990,889.88925
slv,1991,956.45651
slv,1992,1053.43516
slv,1993,1196.20536
slv,1994,1364.16731
slv,1995,1568.07269
slv,1996,1663.45389
slv,1997,1750.41799
slv,1998,1858.24395
slv,1999,1882.36261
slv,2000,1958.5538
slv,2001,2027.47285
slv,2002,2069.85954
slv,2003,2138.91087
slv,2004,2202.4235
slv,2005,2347.556
slv,2006,2559.85834
slv,2007,2711.43386
slv,2008,2869.94597
slv,2009,2768.19444
slv,2010,2896.19441
slv,2011,3166.46451
slv,2012,3288.85004
slv,2013,3351.501
slv,2014,3424.56002
slv,2015,3532.9585
slv,2016,3609.90488
slv,2017,3693.0357
slv,2018,3823.66519
slv,2019,3960.49771
slv,2020,3596.08806
som,1960,466.98642
som,1961,485.72787
som,1962,505.32032
som,1963,525.76595
som,1964,545.58859
som,1965,566.89584
som,1966,582.98369
som,1967,600.52604
som,1968,616.49998
som,1969,631.5225
som,1970,656.19241
som,1971,678.90487
som,1972,837.09058
som,1973,909.57564
som,1974,813.7931
som,1975,1153.70369
som,1976,1189.42092
som,1977,1429.78141
som,1978,1519.25056
som,1979,1532.55783
som,1980,2761.76074
som,1981,3364.70801
som,1982,4335.02383
som,1983,5252.77603
som,1984,8896.07753
som,1985,12404.9369
som,1986,16796.3755
som,1987,23233.13848
som,1988,38163.08065
som,1989,72863.84994
som,1990,219114.25462
som,2013,6705336.48082
som,2014,7522505.71638
som,2015,8552723.19559
som,2016,8940701.28405
som,2017,8828235.65725
som,2018,9283681.17602
som,2019,10453679.59273
som,2020,11231486.30623
srb,1997,20005.36464
srb,1998,25805.87881
srb,1999,30008.64099
srb,2000,57781.33243
srb,2001,115632.58814
srb,2002,146479.65212
srb,2003,172027.68992
srb,2004,202807.35102
srb,2005,245311.96367
srb,2006,290527.01254
srb,2007,331209.79078
srb,2008,384740.48329
srb,2009,410754.18595
srb,2010,436469.11427
srb,2011,480042.64954
srb,2012,511955.26593
srb,2013,552845.61782
srb,2014,561392.80294
srb,2015,579932.8609
srb,2016,606266.93483
srb,2017,634294.77584
srb,2018,689545.65032
srb,2019,738599.75291
srb,2020,773238.22394
ssd,2011,2599.65295
ssd,2012,3350.33995
ssd,2013,4960.82061
ssd,2014,3341.1011
ssd,2015,3539.33361
stp,2001,4446.83752
stp,2002,5043.67447
stp,2003,6188.08617
stp,2004,7180.95892
stp,2005,8952.27914
stp,2006,11226.79742
stp,2007,12504.95018
stp,2008,16140.25023
stp,2009,17282.9955
stp,2010,20311.29776
stp,2011,22350.44304
stp,2012,25084.40184
stp,2013,29348.25486
stp,2014,33461.09377
stp,2015,35136.5766
stp,2016,37983.38459
stp,2017,39631.1924
stp,2018,40852.0087
stp,2019,43670.34895
stp,2020,46499.88848
sur,1960,0.54643
sur,1961,0.55726
sur,1962,0.55217
sur,1963,0.47572
sur,1964,0.50676
sur,1965,0.736
sur,1966,0.90373
sur,1967,1.01273
sur,1968,1.0164
sur,1969,1.04105
sur,1970,1.12495
sur,1971,1.2174
sur,1972,1.33675
sur,1973,1.47873
sur,1974,1.92056
sur,1975,2.52148
sur,1976,2.62719
sur,1977,3.35916
sur,1978,3.89888
sur,1979,4.11174
sur,1980,4.3362
sur,1981,5.00078
sur,1982,5.1063
sur,1983,4.82221
sur,1984,4.74608
sur,1985,4.73638
sur,1986,4.74965
sur,1987,5.12292
sur,1988,5.9299
sur,1989,6.80212
sur,1990,9.5491
sur,1991,10.80122
sur,1992,14.39412
sur,1993,33.4651
sur,1994,184.78323
sur,1995,688.96528
sur,1996,764.15362
sur,1997,792.49612
sur,1998,941.2641
sur,1999,1569.74945
sur,2000,2521.63315
sur,2001,3329.0234
sur,2002,5117.99398
sur,2003,6529.86445
sur,2004,7867.4445
sur,2005,9587.61405
sur,2006,13965.12987
sur,2007,15755.40366
sur,2008,18862.08284
sur,2009,20361.13803
sur,2010,22124.5125
sur,2011,25403.56368
sur,2012,29189.60512
sur,2013,30235.75092
sur,2014,30837.90969
sur,2015,31243.2038
sur,2016,34744.45151
sur,2017,41968.58551
sur,2018,46754.458
sur,2019,48553.38231
sur,2020,54820.12635
svk,1995,3707.09711
svk,1996,4135.79266
svk,1997,4553.24652
svk,1998,4960.34906
svk,1999,5274.54587
svk,2000,5852.04631
svk,2001,6393.23226
svk,2002,6925.53347
svk,2003,7347.54644
svk,2004,8266.01238
svk,2005,9157.30958
svk,2006,10198.6375
svk,2007,11426.99319
svk,2008,12533.33551
svk,2009,11836.4893
svk,2010,12437.44533
svk,2011,12780.84108
svk,2012,13338.97054
svk,2013,13608.62309
svk,2014,13883.75423
svk,2015,14368.06494
svk,2016,14520.74723
svk,2017,15243.29446
svk,2018,16194.49138
svk,2019,16943.71457
svk,2020,16678.79253
svn,1995,5333.69483
svn,1996,6124.43856
svn,1997,6964.01129
svn,1998,7735.27234
svn,1999,8679.55594
svn,2000,9456.04284
svn,2001,10607.32608
svn,2002,11703.474
svn,2003,12697.38487
svn,2004,13641.48538
svn,2005,14416.57327
svn,2006,15484.58593
svn,2007,16979.79607
svn,2008,18271.75464
svn,2009,17480.13035
svn,2010,17515.61933
svn,2011,17807.25072
svn,2012,17348.20206
svn,2013,17459.85952
svn,2014,18084.03088
svn,2015,18247.5233
svn,2016,19088.29457
svn,2017,20439.58831
svn,2018,21786.05078
svn,2019,22823.39224
svn,2020,22147.2266
swe,1960,10420.61645
swe,1961,11278.72463
swe,1962,12166.93445
swe,1963,13090.92034
swe,1964,14500.70655
swe,1965,15800.17068
swe,1966,17018.56391
swe,1967,18321.2938
swe,1968,19325.94471
swe,1969,20833.59346
swe,1970,24130.33183
swe,1971,25945.43952
swe,1972,28328.38396
swe,1973,31519.84892
swe,1974,35480.22336
swe,1975,41497.3005
swe,1976,46702.39493
swe,1977,50453.25479
swe,1978,55992.99652
swe,1979,62662.18257
swe,1980,71302.16192
swe,1981,77473.93661
swe,1982,84314.55247
swe,1983,94174.90146
swe,1984,105606.80661
swe,1985,114580.32299
swe,1986,125488.70903
swe,1987,135923.88832
swe,1988,147775.08914
swe,1989,162338.30557
swe,1990,176637.12947
swe,1991,186478.07169
swe,1992,182790.44094
swe,1993,180859.66251
swe,1994,194616.7438
swe,1995,209976.9807
swe,1996,215411.65375
swe,1997,225400.52285
swe,1998,238041.59859
swe,1999,255240.3658
swe,2000,271594.04827
swe,2001,281660.77635
swe,2002,291964.17507
swe,2003,306880.4113
swe,2004,316469.91599
swe,2005,329029.77018
swe,2006,352699.21662
swe,2007,373818.82473
swe,2008,382870.60543
swe,2009,367749.58152
swe,2010,391406.23617
swe,2011,402576.80719
swe,2012,402210.48149
swe,2013,407121.84384
swe,2014,420478.2124
swe,2015,438248.54432
swe,2016,447492.48848
swe,2017,467835.88054
swe,2018,483486.83379
swe,2019,505568.55037
swe,2020,496354.93201
swz,1960,63.15237
swz,1961,76.09467
swz,1962,79.42083
swz,1963,91.96678
swz,1964,107.9415
swz,1965,113.92659
swz,1966,126.36132
swz,1967,119.05968
swz,1968,123.4908
swz,1969,156.66083
swz,1970,161.39093
swz,1971,199.55899
swz,1972,221.42531
swz,1973,282.85387
swz,1974,322.98436
swz,1990,3692.46884
swz,1991,4004.71673
swz,1992,4500.20277
swz,1993,5172.3592
swz,1994,5487.92361
swz,1995,6964.03485
swz,1996,7888.45972
swz,1997,8871.50753
swz,1998,9217.18882
swz,1999,10051.97519
swz,2000,12232.98353
swz,2001,13970.2382
swz,2002,14848.16801
swz,2003,15943.43955
swz,2004,17451.68486
swz,2005,20711.20549
swz,2006,21602.46329
swz,2007,23720.90143
swz,2008,25877.66889
swz,2009,28085.34028
swz,2010,28963.46459
swz,2011,30670.31414
swz,2012,34772.65152
swz,2013,39089.33958
swz,2014,41981.14513
swz,2015,45069.15124
swz,2016,47679.27386
swz,2017,48679.77104
swz,2018,50630.51033
swz,2019,50881.05202
swz,2020,50742.36091
sxm,2009,43083.70816
sxm,2010,45149.16608
sxm,2011,49130.07328
sxm,2012,50413.85681
sxm,2013,50194.74417
sxm,2014,58426.96033
sxm,2015,57337.54024
sxm,2016,56578.34822
sxm,2017,51414.76561
sxm,2018,50743.36471
syc,1960,1366.90647
syc,1961,1282.3801
syc,1962,1362.33595
syc,1963,1460.95272
syc,1964,1575.92505
syc,1965,1557.89474
syc,1966,1601.6756
syc,1967,1602.85308
syc,1968,1740.5249
syc,1969,1737.80197
syc,1970,1902.98507
syc,1971,2193.98482
syc,1972,2909.20773
syc,1973,3515.43275
syc,1974,4228.73121
syc,1975,4840.45065
syc,1976,5781.3533
syc,1977,7503.3179
syc,1978,8954.1432
syc,1979,11958.01295
syc,1980,14350.07351
syc,1981,15048.02061
syc,1982,14636.79692
syc,1983,14926.55631
syc,1984,15867.54639
syc,1985,17820.79578
syc,1986,18757.23512
syc,1987,19236.74068
syc,1988,20862.64417
syc,1989,23664.46427
syc,1990,27290.77647
syc,1991,27300.21721
syc,1992,30716.61744
syc,1993,33208.30969
syc,1994,32880.53366
syc,1995,30896.10114
syc,1996,31740.31956
syc,1997,35799.73874
syc,1998,39203.00332
syc,1999,39740.08208
syc,2000,41076.16694
syc,2001,43629.10643
syc,2002,41203.84602
syc,2003,43235.79686
syc,2004,56600.94089
syc,2005,61659.8699
syc,2006,66991.20213
syc,2007,75834.73357
