geo,time,bn_klt_dinv_cd
mne,2012,-590272081.65959
mne,2013,-428808173.30032
mne,2014,-469111631.63681
mne,2015,-687462796.04297
mne,2016,-411575993.60909
mne,2017,-549592541.48333
mne,2018,-379074547.51817
mne,2019,-341500926.12743
mne,2020,-532122837.53971
mne,2021,-649106993.33339
mng,1981,0
mng,1982,0
mng,1983,0
mng,1984,0
mng,1985,0
mng,1986,0
mng,1987,0
mng,1988,0
mng,1992,-2000000
mng,1993,-7700000
mng,1994,-6900000
mng,1995,-9800000
mng,1996,-15900000
mng,1997,-25000000
mng,1998,-18900000
mng,1999,-30400000
mng,2000,-53697000
mng,2001,-63000000
mng,2002,-77751000
mng,2003,-131540000
mng,2004,-92920000
mng,2005,-185320000
mng,2006,-191060000
mng,2007,-360009100
mng,2008,-838455402.71277
mng,2009,-569803703.97768
mng,2010,-1629095579.21965
mng,2011,-4476599426.58433
mng,2012,-4207818064.83412
mng,2013,-2018717323.65064
mng,2014,-230686868.6163
mng,2015,-82911241.94309
mng,2016,4170877673.22967
mng,2017,-1445736123.90216
mng,2018,-1923601321.63453
mng,2019,-2316369437.21563
mng,2020,-1693148726.13642
moz,2005,-107853318.83
moz,2006,-113005660.4
moz,2007,-399311980.64081
moz,2008,-591647410.56425
moz,2009,-895589396.6275
moz,2010,-1020588233.1084
moz,2011,-3580348639.05525
moz,2012,-5626241535.95304
moz,2013,-6175124642.6201
moz,2014,-4901790089.34221
moz,2015,-3866831986.83
moz,2016,-3093429233.066
moz,2017,-2293088453.90682
moz,2018,-1703366071.82401
moz,2019,-2211654426.03788
moz,2020,-3034562056.16946
mrt,1975,122702517.73602
mrt,1976,-1554786.79989
mrt,1977,-4123975.17572
mrt,1978,-2859463.85053
mrt,1979,-63234733.34423
mrt,1980,-27094083.33367
mrt,1981,-12444137.69304
mrt,1982,-14970300.85476
mrt,1983,-1368321.82932
mrt,1984,-8526200.30308
mrt,1985,-6979308.55553
mrt,1986,-3132773.10925
mrt,1987,-1434791.43637
mrt,1988,-983247.15157
mrt,1989,-3467748.73271
mrt,1990,-6736220.52128
mrt,1991,-2269792.03742
mrt,1992,-7549402.91347
mrt,1993,-16091938.16524
mrt,1994,-2079708.67894
mrt,1995,-6989378.50785
mrt,1996,0
mrt,1997,0
mrt,1998,-132643.00021
mrt,2012,-1386098850.60853
mrt,2013,-1126004759.602
mrt,2014,-502589833.81816
mrt,2015,-501726765.73382
mrt,2016,-271134844.99729
mrt,2017,-588217194.75854
mrt,2018,-772244223.86581
mrt,2019,883561115.82552
mrt,2020,-927916265.77428
mus,1976,-3591994.34315
mus,1977,-3026951.21736
mus,1978,-4543039.21284
mus,1979,-4280205.50338
mus,1980,-1171220.50952
mus,1981,-671400.66305
mus,1982,-1747520.13104
mus,1983,-1623071.53482
mus,1984,-4927417.21232
mus,1985,-7965040.16526
mus,1986,-7425912.59825
mus,1987,-17160761.13023
mus,1988,-23590302.674
mus,1989,-35213653.54224
mus,1990,-40434712.40446
mus,1991,-6516610.70226
mus,1992,28593076.08489
mus,1993,18472321.97371
mus,1994,-18930571.20215
mus,1995,-15069321.7559
mus,1996,-33986947.52638
mus,1997,-52096050.8075
mus,1998,1542138.94672
mus,1999,-42920996.84445
mus,2000,-252689268.75979
mus,2001,30543567.59847
mus,2002,-23375343.53817
mus,2003,-68648317.47574
mus,2004,17891792.00981
mus,2005,5187356.49632
mus,2006,-97167378.01532
mus,2007,-281189278.55581
mus,2008,-325298218.48344
mus,2009,-218842081.50724
mus,2010,-13843292553.2308
mus,2011,988795303.55704
mus,2012,-5670164538.80618
mus,2013,-1203800951.35591
mus,2014,-20368994691.4444
mus,2015,-4506901282.31091
mus,2016,-8085686655.85394
mus,2017,-25105189393.9198
mus,2018,-1455993447.68401
mus,2019,-3545223801.82835
mus,2020,-2833608900.90703
mwi,1977,-5537539.58685
mwi,1978,-9125979.11529
mwi,1979,1224173.13631
mwi,1980,-9481641.54241
mwi,1981,-1116945.18595
mwi,1982,0
mwi,1983,-2553705.8548
mwi,1984,0
mwi,1985,-523530.76919
mwi,1986,0
mwi,1987,-90549.2605
mwi,1988,0
mwi,1989,0
mwi,1990,0
mwi,1991,0
mwi,1992,0
mwi,1993,0
mwi,1994,-24992617.89097
mwi,1995,-5643045.57927
mwi,1996,-15797661.1266
mwi,1997,-14868714.36131
mwi,1998,-12104230.40243
mwi,1999,-58528206.28305
mwi,2000,-25999996.36122
mwi,2001,-19299991.08924
mwi,2002,-5899999.35886
mwi,2003,-64574722.13448
mwi,2004,-105979651.66176
mwi,2005,-136676912.68367
mwi,2006,-29651504.16322
mwi,2007,-110744409.62435
mwi,2008,-176875328.35743
mwi,2009,-50460381.27531
mwi,2010,-54710315.08171
mwi,2011,-811806625.85362
mwi,2012,4343665.02703
mwi,2013,-455562539.60994
mwi,2014,-602822554.28585
mwi,2015,-292852668.82951
mwi,2016,-119915635.17372
mwi,2017,-95239519.27603
mwi,2018,-179252133.24755
mwi,2019,-78754472.93793
mwi,2020,-63914736.15831
mys,1974,-570819254.5954
mys,1975,-350491202.93193
mys,1976,-381259652.11246
mys,1977,-405885818.52505
mys,1978,-499991004.96536
mys,1979,-573467421.83979
mys,1980,-933903976.2609
mys,1981,-1264688331.16862
mys,1982,-1397196045.41608
mys,1983,-1260527733.35506
mys,1984,-797476861.32283
mys,1985,-694712466.22925
mys,1986,-488874111.0426
mys,1987,-422679709.98483
mys,1988,-719418050.3669
mys,1989,-1667871568.72095
mys,1990,-2332455289.06142
mys,1991,-3998448522.46006
mys,1992,-5183358086.40239
mys,1993,-5005642759.8826
mys,1994,-4341800916.32297
mys,1995,-4178239335.0381
mys,1996,-5078414947.87739
mys,1997,-5136514575.67472
mys,1998,-2163401815.57573
mys,1999,-2472894736.84211
mys,2000,-1761578947.36842
mys,2001,-287105263.1579
mys,2002,-1298684210.52632
mys,2003,-1103684210.52632
mys,2004,-2562894736.84211
mys,2005,-993682959.95647
mys,2006,-53139540.91502
mys,2007,2744191223.46663
mys,2008,7827500376.04625
mys,2009,6626128851.69466
mys,2010,4463611679.29278
mys,2011,2988958790.2415
mys,2012,8001103526.4077
mys,2013,2111932221.82989
mys,2014,5440442808.58191
mys,2015,684808753.48806
mys,2016,-3372772123.4964
mys,2017,-3760088630.04334
mys,2018,-2539145749.3555
mys,2019,-1626970694.77508
mys,2020,-673472534.04288
mys,2021,-7863334007.30015
nam,1990,-28214514.04848
nam,1991,-114076083.31538
nam,1992,-119810064.05707
nam,1993,-46607112.62383
nam,1994,-104089268.18805
nam,1995,-156544442.71364
nam,1996,-150371596.94132
nam,1997,-90321931.93158
nam,1998,-98403045.79133
nam,1999,-20277883.6122
nam,2000,-184282056.88564
nam,2001,-381653453.51968
nam,2002,-179443646.54696
nam,2003,-157599677.35541
nam,2004,-246101741.21657
nam,2005,-400239973.33008
nam,2006,-403785323.71586
nam,2007,-717829827.2816
nam,2008,-743267699.96484
nam,2009,-765103324.03654
nam,2010,-282623620.70164
nam,2011,-790120662.46093
nam,2012,-1030405590.82704
nam,2013,-771817946.77512
nam,2014,-423354598.81348
nam,2015,-734559243.83114
nam,2016,-366550502.10906
nam,2017,-346959546.79103
nam,2018,-137552726.62358
nam,2019,185463746.22091
nam,2020,214187227.36134
ncl,2002,-55435460.41056
ncl,2003,-102012671.06543
ncl,2004,-16450658.63313
ncl,2005,37354131.80188
ncl,2006,-718549473.30161
ncl,2007,-410576395.18066
ncl,2008,-1682626855.4619
ncl,2009,-1123991097.78796
ncl,2010,-1363104247.70625
ncl,2011,-1717474904.79
ncl,2012,-2579590933.64806
ncl,2013,-2105401195.58536
ncl,2014,-1698732952.52742
ncl,2015,-1145991624.77407
ncl,2016,-702858374.05669
ner,1974,-6597296.24516
ner,1975,-16242605.99552
ner,1976,-11299411.65546
ner,1977,-16509301.42692
ner,1978,-49415955.73206
ner,1979,-35572308.7147
ner,1980,-53355848.73734
ner,1981,5516475.8659
ner,1982,-24932574.87558
ner,1983,553709.80369
ner,1984,-1183183.68955
ner,1985,11325215.79186
ner,1986,11819030.39477
ner,1987,-4638370.74884
ner,1988,-2225965.97229
ner,1989,799352.24384
ner,1990,-40794845.64806
ner,1991,-12544889.5064
ner,1992,-15659721.94169
ner,1993,40104169.2022
ner,1994,9452369.62343
ner,1995,-40068.24215
ner,1996,-2408355.28695
ner,1997,-16548752.52586
ner,1998,1186537.66321
ner,1999,-515050.73347
ner,2000,-9080438.70044
ner,2001,-26541590.96743
ner,2002,-4142922.30597
ner,2003,-14942297.73909
ner,2004,-13270425.36566
ner,2005,-34728704.7435
ner,2006,-51569063.07076
ner,2007,-121144829.04502
ner,2008,-317334051.23759
ner,2009,-728810957.13555
ner,2010,-1001030201.47154
ner,2011,-1057887435.19293
ner,2012,-839043544.72799
ner,2013,-618579130.74946
ner,2014,-734306061.019
ner,2015,-495338338.19475
ner,2016,-261120239.27337
ner,2017,-309621924.01554
ner,2018,-427424869.50882
ner,2019,-685120079.61937
ner,2020,-345661549.17031
nga,1977,-440514242.45646
nga,1978,-210933271.4326
nga,1979,-304632042.44718
nga,1980,738870004.37097
nga,1981,-542327289.07041
nga,1982,-430611256.45416
nga,1983,-364434580.20391
nga,1984,-189164784.85918
nga,1985,-485581320.93224
nga,1986,-193214907.5348
nga,1987,-610552091.46847
nga,1988,-378667097.69376
nga,1989,-1884249738.78897
nga,1990,-587882970.62847
nga,1991,-712373362.47117
nga,1992,-896641282.4724
nga,1993,-1345368587.00053
nga,1994,-1959219858.15603
nga,1995,-335842164.964
nga,1996,-499276809.47101
nga,1997,-469577019.80724
nga,1998,-299566658.25891
nga,1999,-1004915630.70932
nga,2000,-1140167556.01589
nga,2001,-1190618643.59162
nga,2002,-1874070753.14014
nga,2003,-2005353563.06397
nga,2004,-1874060886.97608
nga,2005,-4967898853.03805
nga,2006,-4534735267.0648
nga,2007,-5168340726.31647
nga,2008,-7142806620.34552
nga,2009,-7030645512.49328
nga,2010,-5114533232.94189
nga,2011,-8024302188.36234
nga,2012,-5539784715.59048
nga,2013,-4335423789.24745
nga,2014,-3079534131.89583
nga,2015,-1628965267.75883
nga,2016,-3117793413.78814
nga,2017,-2102144197.23168
nga,2018,-209678288.35017
nga,2019,-2019780965.80481
nga,2020,-2723146964.1261
nic,1977,-10000000
nic,1978,-7000000
nic,1979,-2800000
nic,1980,0
nic,1981,0
nic,1982,0
nic,1983,-100000
nic,1984,0
nic,1985,0
nic,1986,0
nic,1987,0
nic,1988,0
nic,1989,0
nic,1990,0
nic,1991,0
nic,1992,-15000000
nic,1993,-38800000
nic,1994,-46700000
nic,1995,-88900000
nic,1996,-120000000
nic,1997,-203400000
nic,1998,-218200000
nic,1999,-337300000
nic,2000,-266500000
nic,2001,-150200000
nic,2002,-203900000
nic,2003,-201300000
nic,2004,-250000000
nic,2005,-241100000
nic,2006,-265800000
nic,2007,-366400000
nic,2008,-608400000
nic,2009,-463000000
nic,2010,-474800000
nic,2011,-928600000
nic,2012,-712300000
nic,2013,-815000000
nic,2014,-982800000
nic,2015,-922000000
nic,2016,-923800000
nic,2017,-970900000
nic,2018,-762500000
nic,2019,-443900000
nic,2020,-142800000
nld,1967,736187844.77105
nld,1968,709668507.77366
nld,1969,823204419.2937
nld,1970,684254143.15118
nld,1971,566220841.27417
nld,1972,885890404.28756
nld,1973,997959232.16698
nld,1974,1685494104.79268
nld,1975,1286458749.81246
nld,1976,1771410914.19437
nld,1977,2433083574.15872
nld,1978,2303539297.04851
nld,1979,4566903450.3759
nld,1980,3639627537.5751
nld,1981,2727544887.23951
nld,1982,2035387416.16458
nld,1983,2477380287.80026
nld,1984,3127446406.40601
nld,1985,1199916227.86196
nld,1986,964337706.4633
nld,1987,5628949981.92473
nld,1988,2335661329.544
nld,1989,6299501847.56399
nld,1990,3042424071.202
nld,1991,7211031055.54214
nld,1992,6589407892.01833
nld,1993,3573816176.90995
nld,1994,10454808423.1068
nld,1995,7981555641.77194
nld,1996,15332480399.2896
nld,1997,13465857789.9134
nld,1998,-680850443.04181
nld,1999,15991444386.5935
nld,2000,11403571485.5205
nld,2001,-1219014432.52406
nld,2002,6306794973.96315
nld,2003,24216103338.9296
nld,2004,11576218168.254
nld,2005,56697560545.1108
nld,2006,148154104921.397
nld,2007,-137408447691.047
nld,2008,77059380534.7691
nld,2009,44419429495.3633
nld,2010,75729419313.8528
nld,2011,39562661576.91409
nld,2012,-1729062855.17988
nld,2013,87174417702.7803
nld,2014,786049364.97296
nld,2015,68324057281.7689
nld,2016,57308345334.029
nld,2017,59815956647.8943
nld,2018,71079307173.26939
nld,2019,42864698786.6344
nld,2020,-50907135748.2375
nld_curacao,2011,-99161452.51397
nld_curacao,2012,-58157541.89944
nld_curacao,2013,-14446927.3743
nld_curacao,2014,-25452513.96648
nld_curacao,2015,-127804469.27374
nld_curacao,2016,-95363128.49162
nld_curacao,2017,-317955307.26257
nld_curacao,2018,-96090253.39665
nld_curacao,2019,-89381655.07821
nld_curacao,2020,-148793779.68715
nor,1975,-48158137.05319
nor,1976,-178682024.50365
nor,1977,-643205492.66032
nor,1978,-424075751.2383
nor,1979,-357699277.75682
nor,1980,193409022.9714
nor,1981,-487728859.44425
nor,1982,-147542553.48054
nor,1983,25912327.27294
nor,1984,780882037.4334
nor,1985,1717412641.91408
nor,1986,584392772.95647
nor,1987,687272908.45834
nor,1988,687032100.84786
nor,1989,-164508399.7678
nor,1990,464752058.36139
nor,1991,2136847970.82821
nor,1992,547912067.48839
nor,1993,-273183635.99949
nor,1994,-570672627.80498
nor,1995,466460903.92087
nor,1996,2706566982.28221
nor,1997,1117336864.15737
nor,1998,-1154207603.18153
nor,1999,-968673846.14745
nor,2000,2470910554.65099
nor,2001,-1259783737.27626
nor,2002,4728193574.39805
nor,2003,2502509342.8681
nor,2004,2706323404.81144
nor,2005,21676267876.8855
nor,2006,6643671610.97342
nor,2007,-1881082807.34759
nor,2008,15747871947.3908
nor,2009,1332335634.6921
nor,2010,8307773566.30724
nor,2011,2699870111.48449
nor,2012,-530635440.8935
nor,2013,13330852298.3973
nor,2014,19824041267.7075
nor,2015,14147392954.2328
nor,2016,25224281831.998
nor,2017,-2605625081.95946
nor,2018,20066938194.9058
nor,2019,-8642495074.33426
nor,2020,-7241377029.21131
npl,1976,0
npl,1977,0
npl,1978,0
npl,1979,0
npl,1980,0
npl,1981,0
npl,1982,0
npl,1983,0
npl,1984,0
npl,1985,0
npl,1986,0
npl,1987,0
npl,1988,0
npl,1989,0
npl,1990,0
npl,1991,0
npl,1992,0
npl,1993,0
npl,1994,0
npl,1995,0
npl,1996,-19160171.09397
npl,1997,-23056467.76555
npl,1998,-12024659.89857
npl,1999,-4351068.68213
npl,2000,484826.71227
npl,2001,0
npl,2002,5952541.12705
npl,2003,-14778085.60651
npl,2004,417346.3839
npl,2005,-2451784.7071
npl,2006,6647983.90371
npl,2007,-5741706.05321
npl,2008,-995123.93067
npl,2009,-38271269.97483
npl,2010,-87741711.6306
npl,2011,-94022157.11679
npl,2012,-91954196.09645
npl,2013,-74179632.6148
npl,2014,-30402676.78474
npl,2015,-51895699.92829
npl,2016,-105996375.59066
npl,2017,-196265098.56357
npl,2018,-68261793.944
npl,2019,-185563265.63443
npl,2020,-126626337.4603
npl,2021,-196326024.03483
nru,2008,2910314.40301
nru,2009,3293995.71228
nru,2010,3888821.00645
nru,2011,8949639.10536
nru,2012,8213137.27757
nru,2013,5505821.42707
nru,2014,-65042827.1261
nru,2015,4437826.9741
nru,2016,4926929.04255
nru,2017,1795936.29897
nru,2018,252552.55823
nzl,2000,-2633023382.65499
nzl,2001,-866602286.5518
nzl,2002,-1441864001.89419
nzl,2003,4009309522.45554
nzl,2004,-1466137711.61376
nzl,2005,-2547518163.80027
nzl,2006,-3312502764.40405
nzl,2007,-344882071.74305
nzl,2008,-1752697387.11544
nzl,2009,-2020193743.88431
nzl,2010,746956268.90748
nzl,2011,-1498708888.07246
nzl,2012,-3937555731.20448
nzl,2013,-1344655282.77846
nzl,2014,-1829175238.84864
nzl,2015,57648272.76331
nzl,2016,-2772739977.47833
nzl,2017,-2470087075.63769
nzl,2018,-1872342297.12585
nzl,2019,-4479684443.43267
nzl,2020,-3360240650.9455
omn,1974,61088593.11259
omn,1975,-106253619.3001
omn,1976,-81354951.01724
omn,1977,-48060220.17389
omn,1978,-86276780.79408
omn,1979,-117544875.84697
omn,1980,-98436595.53687
omn,1981,-62536190.10578
omn,1982,-182107701.74322
omn,1983,-154603358.87262
omn,1984,-158078735.56081
omn,1985,-161264639.03646
omn,1986,-140320778.71051
omn,1987,-34850455.13654
omn,1988,-91807542.26268
omn,1989,-112353706.11183
omn,1990,-142262678.80364
omn,1991,-135240572.17165
omn,1992,-104291287.38622
omn,1993,-142002600.78023
omn,1994,-76462938.88166
omn,1995,-46293888.16645
omn,1996,-60599999.21196
omn,1997,-64499999.16125
omn,1998,-101999999.3368
omn,1999,-40099999.73927
omn,2000,-82000000
omn,2001,-5201560.46814
omn,2002,-106631989.59688
omn,2003,63459037.71131
omn,2004,-69440832.24967
omn,2005,-1304811443.43303
omn,2006,-1321456436.93108
omn,2007,-3369310793.23797
omn,2008,-2367490247.07412
omn,2009,-1376592977.89337
omn,2010,255396618.9857
omn,2011,-406257477.24317
omn,2012,-479583875.16255
omn,2013,-678750858.25748
omn,2014,69960988.29649
omn,2015,2507412223.6671
omn,2016,-1908685305.59168
omn,2017,-493628088.42653
omn,2018,-5224967490.24707
omn,2019,-3749024707.41222
omn,2020,-2325097529.25878
pak,1976,-8220530.16789
pak,1977,-15223204.01461
pak,1978,-32273192.51097
pak,1979,-58254127.36257
pak,1980,-63632992.78107
pak,1981,-108084748.50373
pak,1982,-63833091.62416
pak,1983,-29457026.66482
pak,1984,-60194580.18751
pak,1985,-139255277.25229
pak,1986,-106379985.25558
pak,1987,-110150687.4232
pak,1988,-173750062.16213
pak,1989,-167516908.28984
pak,1990,-243314680.5086
pak,1991,-262151741.78429
pak,1992,-348059754.42949
pak,1993,-350710419.16323
pak,1994,-420058004.52082
pak,1995,-722221107.38393
pak,1996,-915190761.053
pak,1997,-740567596.30263
pak,1998,-456000000
pak,1999,-511000000
pak,2000,-297000000
pak,2001,-352000000
pak,2002,-795000000
pak,2003,-515000000
pak,2004,-1062000000
pak,2005,-2156000000
pak,2006,-4164000000
pak,2007,-5492000000
pak,2008,-5389000000
pak,2009,-2267000000
pak,2010,-1975000000
pak,2011,-1264000000
pak,2012,-782000000
pak,2013,-1121000000
pak,2014,-1765000000
pak,2015,-1648000000
pak,2016,-2524000000
pak,2017,-2444000000
pak,2018,-1758000000
pak,2019,-2319000000
pak,2020,-2071000000
pak,2021,-1935000000
pan,1977,-10900000
pan,1978,2500000
pan,1979,-49800000
pan,1980,-218500000
pan,1981,-303200000
pan,1982,-366600000
pan,1983,-79400000
pan,1984,135500000
pan,1985,-67300000
pan,1986,-20300000
pan,1987,556500000
pan,1988,595100000
pan,1989,-51500000
pan,1990,-135500000
pan,1991,-108500000
pan,1992,-144500000
pan,1993,-169600000
pan,1994,-401500000
pan,1995,-223000000
pan,1996,-415500000
pan,1997,-1299300000
pan,1998,-1203100000
pan,1999,-755600000
pan,2000,-623900000
pan,2001,-467100000
pan,2002,-98600000
pan,2003,-817500000
pan,2004,-1019100000
pan,2005,-917600000
pan,2006,-2547300000
pan,2007,-1898600000
pan,2008,-2146700000
pan,2009,-1259300000
pan,2010,-2406500000
pan,2011,-2977000000
pan,2012,-3484900000
pan,2013,-3236300000
pan,2014,-4129600000
pan,2015,-3972100000
pan,2016,-4557227234.94
pan,2017,-4420219175.05
pan,2018,-4856564364.66
pan,2019,-3726326219.27
pan,2020,-645309113.2
per,1977,-54100000
per,1978,-25000000
per,1979,-71000000
per,1980,-26900000
per,1981,-125000000
per,1982,-48000000
per,1983,-38000000
per,1984,89000000
per,1985,-1000000
per,1986,-22000000
per,1987,-32000000
per,1988,-26000000
per,1989,-59000000
per,1990,-41000000
per,1991,7000000
per,1992,79000000
per,1993,-760588959.23
per,1994,-3289186723.23
per,1995,-2548981500
per,1996,-3488159000
per,1997,-2054260000
per,1998,-1581907453.2598
per,1999,-1812008800
per,2000,-809696760.03297
per,2001,-1069860000
per,2002,-2155836814.73346
per,2003,-1275007073.0402
per,2004,-1599038388.965
per,2005,-2578719365.11
per,2006,-3466531061.27322
per,2007,-5425384335.08952
per,2008,-6187851654.62578
per,2009,-6019939960.91185
per,2010,-8018357085.08587
per,2011,-7339667559.06505
per,2012,-11866552934.7876
per,2013,-9333690452.38221
per,2014,-2823161692.24389
per,2015,-8124887319.59589
per,2016,-5583089860.17548
per,2017,-6360423388.54578
per,2018,-6946285592.17854
per,2019,-6790750970.70519
per,2020,-878141401.35539
phl,1977,-210000000
phl,1978,-101000000
phl,1979,-7000000
phl,1980,106000000
phl,1981,-172000000
phl,1982,-16000000
phl,1983,-105000000
phl,1984,-9000000
phl,1985,-12000000
phl,1986,-127000000
phl,1987,-307000000
phl,1988,-936000000
phl,1989,-563000000
phl,1990,-530000000
phl,1991,-544000000
phl,1992,-228000000
phl,1993,-864000000
phl,1994,-1289000000
phl,1995,-1079000000
phl,1996,-1335000000
phl,1997,-1086000000
phl,1998,-2127000000
phl,1999,-1114000000
phl,2000,-2115000000
phl,2001,-335000000
phl,2002,-1477000000
phl,2003,-188000000
phl,2004,-109000000
phl,2005,-869882703.26551
phl,2006,-1639102233.35884
phl,2007,2453941126.43497
phl,2008,630006877.97674
phl,2009,-167490840.20663
phl,2010,1641779591.93999
phl,2011,342490414.41523
phl,2012,957805177.31151
phl,2013,-90422443.46486
phl,2014,1014348569.10859
phl,2015,-99650560.94681
phl,2016,-5882813656.58402
phl,2017,-6951710899.59074
phl,2018,-5832900583.81908
phl,2019,-5320429168.28775
phl,2020,-3260102016.5143
phl,2021,-8116271452.14493
plw,2005,-3971994.2696
plw,2006,-33283255.639
plw,2007,-4383239.1407
plw,2008,-4741656.7068
plw,2009,-2790871.0058
plw,2010,-2685244.1157
plw,2011,-8326127.0295
plw,2012,-21639126.3213
plw,2013,-18041109.837
plw,2014,-39860115.385
plw,2015,-34583158.14718
plw,2016,-35244866.81978
plw,2017,-27484632.72302
png,1976,-22714495.51408
png,1977,-18029348.66493
png,1978,-34044523.98582
png,1979,-40975078.36154
png,1980,-59787542.29089
png,1981,-85562023.52648
png,1982,-84114770.89082
png,1983,-137742877.63315
png,1984,-113416200.98961
png,1985,-82431095.35222
png,1986,-99517234.35908
png,1987,-115410591.31705
png,1988,-119658640.27273
png,1989,-221259300.03871
png,1990,-155386699.08891
png,1991,-116718887.91977
png,1992,-104299700.9307
png,1993,-61950797.71875
png,1994,-56950397.66087
png,1995,-454568860.07214
png,1996,-111294012.90096
png,1997,-28575266.32143
png,1998,-109626019.4897
png,1999,-296492684.42598
png,2000,-95931144.21415
png,2001,-62540527.00032
png,2002,-19158104.04043
png,2003,-119128985.85881
png,2004,-30226265.02927
png,2005,-31756310.46956
png,2006,-10849128.5363
png,2007,-92726215.38654
png,2008,30174448.50173
png,2009,-413543627.87745
png,2010,-28529689.77726
png,2011,277801180.86311
png,2012,64013853.44827
png,2013,-17781427.02331
png,2014,29796538.49228
png,2015,-212882713.98977
png,2016,52792795.72986
png,2017,179163944.62807
png,2018,-277350395.06502
pol,1976,6000000
pol,1977,12000000
pol,1978,-9000000
pol,1979,-17000000
pol,1980,11000000
pol,1981,-15000000
pol,1982,-10000000
pol,1983,-15000000
pol,1984,-16000000
pol,1985,-14000000
pol,1986,6000000
pol,1987,-4000000
pol,1988,7000000
pol,1989,7000000
pol,1990,-89000000
pol,1991,-298000000
pol,1992,-665000000
pol,1993,-1697000000
pol,1994,-1846000000
pol,1995,-3617000000
pol,1996,-4445000000
pol,1997,-4863000000
pol,1998,-6049000000
pol,1999,-7239000000
pol,2000,-9327000000
pol,2001,-5804000000
pol,2002,-3901000000
pol,2003,-4284000000
pol,2004,-11729000000
pol,2005,-6907000000
pol,2006,-10670000000
pol,2007,-17445000000
pol,2008,-9908000000
pol,2009,-8094000000
pol,2010,-8879000000
pol,2011,-13656000000
pol,2012,-6031000000
pol,2013,-4206000000
pol,2014,-12977000000
pol,2015,-10152000000
pol,2016,-4398000000
pol,2017,-7836000000
pol,2018,-15285000000
pol,2019,-11709000000
pol,2020,-12505000000
prt,1975,-107257715.54363
prt,1976,-57869076.51227
prt,1977,-55268797.22904
prt,1978,-59915461.61587
prt,1979,-86356823.97633
prt,1980,-143267813.22643
prt,1981,-158035318.10169
prt,1982,-135539247.85326
prt,1983,-128601187.45715
prt,1984,-189348312.19863
prt,1985,-252357703.27669
prt,1986,-238406598.66899
prt,1987,-476056506.72878
prt,1988,-841823871.90491
prt,1989,-1652604590.44712
prt,1990,-2446957458.69103
prt,1991,-1985062437.47908
prt,1992,-1185996927.6217
prt,1993,-1386567224.15048
prt,1994,-982867966.70284
prt,1995,3655093.04768
prt,1996,-620117587.57358
prt,1997,-282138649.89366
prt,1998,1034689272.61676
prt,1999,1908556765.78755
prt,2000,1487962324.73001
prt,2001,723713481.17164
prt,2002,-1967623384.51799
prt,2003,-1329831870.10522
prt,2004,5698487530.30304
prt,2005,-632142320.75083
prt,2006,-4540950870.05238
prt,2007,4543103559.7317
prt,2008,-2240374781.7357
prt,2009,-1950404506.94424
prt,2010,-12304384815.873
prt,2011,5939898179.60633
prt,2012,-16850416516.889
prt,2013,-8650582592.8402
prt,2014,-8621953199.87905
prt,2015,-2385447344.54804
prt,2016,-4166477908.08427
prt,2017,-8405018325.81707
prt,2018,-6392193344.65203
prt,2019,-8687999451.08226
prt,2020,-5534882142.25651
prt,2021,-9411952298.19623
pry,1975,-24400000
pry,1976,3000000
pry,1977,-21700000
pry,1978,-19600000
pry,1979,-50200000
pry,1980,-31700000
pry,1981,-31900000
pry,1982,-36600000
pry,1983,-4900000
pry,1984,-5200000
pry,1985,-700000
pry,1986,-600000
pry,1987,-5300000
pry,1988,-8400000
pry,1989,-12800000
pry,1990,-76900000
pry,1991,-86100000
pry,1992,-117500000
pry,1993,-75000000
pry,1994,-137100000
pry,1995,-94500000
pry,1996,-139500000
pry,1997,-225700000
pry,1998,-333200000
pry,1999,-86700000
pry,2000,-97900000
pry,2001,-69700000
pry,2002,-5900000
pry,2003,-24900000
pry,2004,-27679000
pry,2005,-35500000
pry,2006,-114200000
pry,2007,-202300000
pry,2008,-264753147.27797
pry,2009,-100723914.77686
pry,2010,-633281016.95417
pry,2011,-624416571.69988
pry,2012,-724581374.18035
pry,2013,-431655138.0113
pry,2014,-604141900.01294
pry,2015,-377844852.3861
pry,2016,-504620130.06297
pry,2017,-336482555.10525
pry,2018,-156232109.95867
pry,2019,-224549365.21281
pry,2020,-120045974.22931
pse,1995,6400000
pse,1996,-35300000
pse,1997,-6900000
pse,1998,-58038738.66454
pse,1999,-19223538.73157
pse,2000,156135123.53734
pse,2001,344518636.02542
pse,2002,336713148.98167
pse,2003,30528000
pse,2004,-57933440.65076
pse,2005,-4059277.01056
pse,2006,110835434.38065
pse,2007,15563827.32532
pse,2008,-55783519.61283
pse,2009,-231154537.18796
pse,2010,-121859266.4923
pse,2011,-477386324.43971
pse,2012,-29313100.0659
pse,2013,-224046097.37779
pse,2014,27743706.77234
pse,2015,-29667905.72232
pse,2016,-341458101.28662
pse,2017,-191195726.09775
pse,2018,-282509581.01843
pse,2019,-188356868.50615
pse,2020,-138848318.03244
pyf,2002,3099464.49585
pyf,2003,-52547969.63096
pyf,2004,2861436.51114
pyf,2005,7936329.79969
pyf,2006,-20436347.00873
pyf,2007,-44558253.07168
pyf,2008,16083960.62013
pyf,2009,-14049750.88991
pyf,2010,-26500382.51626
pyf,2011,-105681380.17341
pyf,2012,-106140897.41273
pyf,2013,-34142298.24412
