geo,time,ne_con_govt_kd_zg
hkg,1981,21.1109
hkg,1982,5.72451
hkg,1983,6.39127
hkg,1984,4.1598
hkg,1985,2.94415
hkg,1986,6.32306
hkg,1987,3.37062
hkg,1988,4.00377
hkg,1989,5.23371
hkg,1990,5.27339
hkg,1991,8.10902
hkg,1992,13.50203
hkg,1993,2.621
hkg,1994,3.97402
hkg,1995,3.27418
hkg,1996,4.07005
hkg,1997,2.86966
hkg,1998,1.11759
hkg,1999,3.47697
hkg,2000,2.44733
hkg,2001,6.33265
hkg,2002,2.86943
hkg,2003,2.37714
hkg,2004,1.38609
hkg,2005,-2.5687
hkg,2006,0.89289
hkg,2007,3.16122
hkg,2008,2.02575
hkg,2009,2.3227
hkg,2010,3.35253
hkg,2011,2.45394
hkg,2012,3.55966
hkg,2013,2.70483
hkg,2014,3.06383
hkg,2015,3.42369
hkg,2016,3.44063
hkg,2017,2.83843
hkg,2018,4.24066
hkg,2019,5.06913
hkg,2020,8.11894
hnd,1961,4.21725
hnd,1962,0.98099
hnd,1963,1.88222
hnd,1964,14.24314
hnd,1965,-2.08657
hnd,1966,8.20458
hnd,1967,2.01871
hnd,1968,1.78571
hnd,1969,11.00047
hnd,1970,15.76249
hnd,1971,3.32103
hnd,1972,6.07143
hnd,1973,-7.74411
hnd,1974,14.96351
hnd,1975,6.98413
hnd,1976,18.39763
hnd,1977,6.01504
hnd,1978,-1.4135
hnd,1979,5.51568
hnd,1980,11.5885
hnd,1981,1.21925
hnd,1982,-3.4235
hnd,1983,-1.66302
hnd,1984,3.60481
hnd,1985,5.31572
hnd,1986,9.31987
hnd,1987,6.03488
hnd,1988,9.04293
hnd,1989,2.76702
hnd,1990,-13.45475
hnd,1991,-10.18594
hnd,1992,12.88629
hnd,1993,-9.37556
hnd,1994,-5.07404
hnd,1995,-2.76622
hnd,1996,5.29412
hnd,1997,-0.96496
hnd,1998,15.42564
hnd,1999,9.80985
hnd,2000,15.72018
hnd,2001,6.39479
hnd,2002,3.13502
hnd,2003,3.7337
hnd,2004,5.36611
hnd,2005,10.1355
hnd,2006,3.8523
hnd,2007,12.77724
hnd,2008,4.33912
hnd,2009,6.94931
hnd,2010,-1.01586
hnd,2011,-0.95917
hnd,2012,2.34513
hnd,2013,3.165
hnd,2014,-2.56311
hnd,2015,2.09198
hnd,2016,4.39994
hnd,2017,1.42355
hnd,2018,0.99751
hnd,2019,1.66375
hnd,2020,2.90471
hrv,1996,-1.92819
hrv,1997,3.16942
hrv,1998,3.52763
hrv,1999,2.4279
hrv,2000,-3.08668
hrv,2001,-3.80118
hrv,2002,6.78499
hrv,2003,1.86458
hrv,2004,3.32573
hrv,2005,2.9062
hrv,2006,5.0727
hrv,2007,6.55828
hrv,2008,-0.89022
hrv,2009,2.19965
hrv,2010,-0.20544
hrv,2011,1.27192
hrv,2012,-0.85971
hrv,2013,0.72627
hrv,2014,1.29605
hrv,2015,-0.86883
hrv,2016,1.00484
hrv,2017,2.15844
hrv,2018,2.43578
hrv,2019,3.24867
hrv,2020,4.14023
hti,1989,1.18277
hti,1990,2.69931
hti,1991,12.68247
hti,1992,2.47403
hti,1993,3.16903
hti,1994,2.35163
hti,1995,-0.70575
hti,1996,1.16496
hti,1997,-0.08753
hti,1998,1.09999
hti,1999,0.22082
hti,2000,1.33039
hti,2001,13.56428
hti,2002,16.18411
hti,2003,1.58929
hti,2004,-3.01237
hti,2005,-15.54936
hti,2006,1.38987
hti,2007,7.28904
hti,2008,20.25259
hti,2009,0.44276
hti,2010,0.62149
hti,2011,6.72804
hti,2012,9.31586
hti,2013,1.75167
hti,2014,7.24246
hti,2015,15.88013
hti,2016,7.80358
hti,2017,1.47373
hti,2018,4.1747
hti,2019,-8.55967
hti,2020,11.08867
hun,1992,-1.06104
hun,1993,9.80479
hun,1994,-7.39075
hun,1995,-5.69904
hun,1996,-2.79327
hun,1997,-1.03058
hun,1998,-2.49343
hun,1999,1.65059
hun,2000,4.19833
hun,2001,3.97625
hun,2002,5.48948
hun,2003,5.09825
hun,2004,0.86406
hun,2005,2.00135
hun,2006,1.80562
hun,2007,-4.26767
hun,2008,3.05369
hun,2009,0.73328
hun,2010,-0.18965
hun,2011,0.37426
hun,2012,-1.36188
hun,2013,3.11465
hun,2014,5.17023
hun,2015,1.94871
hun,2016,0.73961
hun,2017,2.75201
hun,2018,1.7989
hun,2019,4.24634
hun,2020,0.36659
idn,1961,-6.87361
idn,1962,-19.52381
idn,1963,0.59172
idn,1964,17.64706
idn,1965,-27.5
idn,1966,38.96552
idn,1967,-11.16625
idn,1968,13.40782
idn,1969,3.69458
idn,1970,16.86461
idn,1971,7.72358
idn,1972,-1.88679
idn,1973,36.53846
idn,1974,-10.47486
idn,1975,30.34321
idn,1976,7.32496
idn,1977,16.47151
idn,1978,10.69514
idn,1979,16.33942
idn,1980,10.75093
idn,1981,10.1638
idn,1982,8.23278
idn,1983,-0.96841
idn,1984,3.41327
idn,1985,7.64037
idn,1986,2.78161
idn,1987,-0.16881
idn,1988,7.57233
idn,1989,10.4894
idn,1990,3.21013
idn,1991,7.02818
idn,1992,5.83107
idn,1993,0.08347
idn,1994,2.30503
idn,1995,1.34023
idn,1996,2.69298
idn,1997,0.06123
idn,1998,-15.37154
idn,1999,0.6948
idn,2000,6.49101
idn,2001,7.5637
idn,2002,12.99347
idn,2003,10.03366
idn,2004,3.99044
idn,2005,6.63524
idn,2006,9.61045
idn,2007,3.89387
idn,2008,10.42828
idn,2009,15.67494
idn,2010,0.32396
idn,2011,5.51843
idn,2012,4.5267
idn,2013,6.74564
idn,2014,1.1639
idn,2015,5.31248
idn,2016,-0.14102
idn,2017,2.12473
idn,2018,4.82073
idn,2019,3.26396
idn,2020,1.94262
ind,1961,7.62326
ind,1962,20.65605
ind,1963,22.88258
ind,1964,4.47051
ind,1965,9.69348
ind,1966,1.71618
ind,1967,2.69783
ind,1968,5.24645
ind,1969,9.45094
ind,1970,9.49113
ind,1971,9.80178
ind,1972,0.95847
ind,1973,-0.1404
ind,1974,-3.73597
ind,1975,9.65879
ind,1976,7.48661
ind,1977,3.41949
ind,1978,7.3989
ind,1979,6.25746
ind,1980,4.63995
ind,1981,4.2091
ind,1982,9.62006
ind,1983,4.4741
ind,1984,7.43511
ind,1985,10.53968
ind,1986,9.40198
ind,1987,8.194
ind,1988,5.48087
ind,1989,5.34408
ind,1990,3.39631
ind,1991,-0.16758
ind,1992,3.45148
ind,1993,5.93575
ind,1994,1.38366
ind,1995,7.80415
ind,1996,4.64029
ind,1997,11.25247
ind,1998,12.19266
ind,1999,11.77638
ind,2000,1.37586
ind,2001,2.3533
ind,2002,-0.18525
ind,2003,2.77586
ind,2004,3.97579
ind,2005,8.82217
ind,2006,4.0534
ind,2007,9.42466
ind,2008,11.36402
ind,2009,14.19039
ind,2010,5.22189
ind,2011,6.53067
ind,2012,0.60803
ind,2013,0.57091
ind,2014,7.58561
ind,2015,7.46113
ind,2016,6.07304
ind,2017,11.92117
ind,2018,6.26185
ind,2019,7.88541
ind,2020,2.91897
irl,1971,8.63577
irl,1972,7.53571
irl,1973,6.74792
irl,1974,7.56597
irl,1975,8.69981
irl,1976,2.60515
irl,1977,2.07878
irl,1978,7.91273
irl,1979,4.57443
irl,1980,7.09304
irl,1981,0.33195
irl,1982,3.24553
irl,1983,-0.36624
irl,1984,-0.69533
irl,1985,1.81992
irl,1986,2.62352
irl,1987,-4.84752
irl,1988,-4.98018
irl,1989,-1.27192
irl,1990,5.42019
irl,1991,2.68181
irl,1992,2.97024
irl,1993,0.08249
irl,1994,4.11892
irl,1995,3.86792
irl,1996,3.5289
irl,1997,6.74123
irl,1998,7.6687
irl,1999,5.76382
irl,2000,8.41204
irl,2001,10.05042
irl,2002,6.73903
irl,2003,2.99825
irl,2004,1.6934
irl,2005,4.39718
irl,2006,4.83199
irl,2007,6.58233
irl,2008,0.80272
irl,2009,-2.83891
irl,2010,-4.58959
irl,2011,4.06559
irl,2012,-4.20959
irl,2013,-1.5966
irl,2014,3.81978
irl,2015,2.90715
irl,2016,4.51313
irl,2017,4.31645
irl,2018,5.28187
irl,2019,6.84093
irl,2020,9.38843
irn,1961,-2.84576
irn,1962,3.28061
irn,1963,8.39478
irn,1964,21.61172
irn,1965,31.11015
irn,1966,12.6682
irn,1967,13.3411
irn,1968,17.99023
irn,1969,17.70856
irn,1970,16.24722
irn,1971,29.24228
irn,1972,25.49575
irn,1973,6.5659
irn,1974,61.76091
irn,1975,21.6067
irn,1976,10.93216
irn,1977,-2.62936
irn,1978,1.72511
irn,1979,-7.22655
irn,1980,-9.59445
irn,1981,-1.04145
irn,1982,-1.94055
irn,1983,1.04707
irn,1984,-6.18103
irn,1985,4.82107
irn,1986,-20.5732
irn,1987,-6.95145
irn,1988,-0.47762
irn,1989,-2.91112
irn,1990,5.25718
irn,1991,8.18993
irn,1992,-0.3839
irn,1993,15.26708
irn,1994,0.38709
irn,1995,-3.61586
irn,1996,-0.36846
irn,1997,-2.66387
irn,1998,4.11022
irn,1999,-5.84561
irn,2000,11.31157
irn,2001,2.64771
irn,2002,2.888
irn,2003,3.77431
irn,2004,8.48885
irn,2005,3.79264
irn,2006,5.12894
irn,2007,-6.62637
irn,2008,0.2076
irn,2009,-1.05486
irn,2010,-3.18838
irn,2011,-3.6265
irn,2012,-4.67819
irn,2013,0.8252
irn,2014,4.20977
irn,2015,4.84055
irn,2016,3.74
irn,2017,3.88034
irn,2018,-2.93174
irn,2019,-5.97219
irn,2020,-2.30482
irq,2008,11.2194
irq,2009,-2.93539
irq,2010,8.80144
irq,2011,32.05123
irq,2012,-7.01501
irq,2013,10.62139
irq,2014,1.19083
irq,2015,-25.95821
irq,2016,-0.44387
irq,2017,-0.3838
irq,2018,17.6981
irq,2019,25.15073
isl,1971,7.60651
isl,1972,14.51156
isl,1973,8.49509
isl,1974,8.47512
isl,1975,9.3342
isl,1976,5.02049
isl,1977,2.15995
isl,1978,7.11179
isl,1979,5.48089
isl,1980,2.10916
isl,1981,7.48657
isl,1982,5.93765
isl,1983,4.68446
isl,1984,0.58299
isl,1985,6.49163
isl,1986,7.25213
isl,1987,6.53957
isl,1988,4.65769
isl,1989,3.01368
isl,1990,4.35125
isl,1991,3.15433
isl,1992,-0.63521
isl,1993,2.45174
isl,1994,4.04551
isl,1995,1.65949
isl,1996,0.96275
isl,1997,2.51947
isl,1998,4.9389
isl,1999,5.05771
isl,2000,5.47337
isl,2001,5.35411
isl,2002,5.20499
isl,2003,1.9431
isl,2004,2.36639
isl,2005,4.92027
isl,2006,5.13429
isl,2007,3.95248
isl,2008,5.38905
isl,2009,-3.03686
isl,2010,-3.42679
isl,2011,-0.11884
isl,2012,-1.61117
isl,2013,0.89058
isl,2014,-0.25445
isl,2015,-0.08458
isl,2016,0.87023
isl,2017,2.92232
isl,2018,4.73124
isl,2019,3.93198
isl,2020,4.45707
isr,1971,2.58141
isr,1972,-0.74848
isr,1973,40.6189
isr,1974,2.94036
isr,1975,10.15
isr,1976,-7.94728
isr,1977,-11.35402
isr,1978,7.75976
isr,1979,-6.74325
isr,1980,7.66157
isr,1981,6.47884
isr,1982,-6.49568
isr,1983,-4.5918
isr,1984,5.83844
isr,1985,3.64412
isr,1986,-9.72637
isr,1987,18.16474
isr,1988,-2.54475
isr,1989,-9.16948
isr,1990,7.60405
isr,1991,4.57718
isr,1992,1.60806
isr,1993,4.19529
isr,1994,-0.33102
isr,1995,-1.12343
isr,1996,5.13988
isr,1997,2.61946
isr,1998,2.51569
isr,1999,2.25227
isr,2000,1.9095
isr,2001,3.65246
isr,2002,5.17754
isr,2003,-2.80444
isr,2004,-1.64366
isr,2005,1.99408
isr,2006,3.42348
isr,2007,2.27142
isr,2008,2.05911
isr,2009,2.80499
isr,2010,2.67554
isr,2011,2.46819
isr,2012,3.66846
isr,2013,3.60194
isr,2014,3.75425
isr,2015,2.75792
isr,2016,4.19883
isr,2017,3.35045
isr,2018,4.26827
isr,2019,2.69395
isr,2020,2.45107
ita,1971,4.61907
ita,1972,5.39663
ita,1973,3.21925
ita,1974,3.18711
ita,1975,3.79549
ita,1976,4.33126
ita,1977,3.47654
ita,1978,4.21836
ita,1979,2.41459
ita,1980,2.62548
ita,1981,3.3592
ita,1982,2.94118
ita,1983,3.67042
ita,1984,1.5913
ita,1985,2.84442
ita,1986,2.46037
ita,1987,4.74614
ita,1988,3.93427
ita,1989,0.51696
ita,1990,2.3469
ita,1991,1.90063
ita,1992,0.95417
ita,1993,-1.54586
ita,1994,-1.74006
ita,1995,-3.18286
ita,1996,0.40273
ita,1997,0.10987
ita,1998,1.78731
ita,1999,1.13552
ita,2000,3.37707
ita,2001,5.50372
ita,2002,1.34246
ita,2003,1.40059
ita,2004,0.63611
ita,2005,0.56451
ita,2006,-0.47087
ita,2007,0.5086
ita,2008,1.32422
ita,2009,-0.08526
ita,2010,0.68677
ita,2011,-2.03637
ita,2012,-1.83896
ita,2013,-1.14452
ita,2014,-0.62749
ita,2015,-0.55422
ita,2016,0.66583
ita,2017,-0.05219
ita,2018,0.0738
ita,2019,-0.49981
ita,2020,1.87687
jam,2008,1.30452
jam,2009,-6.51648
jam,2010,0.1842
jam,2011,-1.45489
jam,2012,0.17765
jam,2013,-2.79204
jam,2014,-0.44316
jam,2015,-0.14894
jam,2016,1.3198
jam,2017,0.70879
jam,2018,-0.23487
jam,2019,1.75664
jam,2020,-10.2
jor,1977,-9.58113
jor,1978,18.31163
jor,1979,28.63567
jor,1980,-1.60041
jor,1981,24.57358
jor,1982,-5.73558
jor,1983,-8.17069
jor,1984,8.50443
jor,1985,-5.45136
jor,1986,3.87712
jor,1987,4.58828
jor,1988,-1.91009
jor,1989,-12.54986
jor,1990,-2.65383
jor,1991,5.70457
jor,1992,-0.16747
jor,1993,4.1983
jor,1994,11.08855
jor,1995,6.23601
jor,1996,1.35441
jor,1997,5.44235
jor,1998,0.64492
jor,1999,-0.45563
jor,2000,2.41362
jor,2001,1.49527
jor,2002,3.43375
jor,2003,4.88121
jor,2004,-0.22819
jor,2005,-0.82075
jor,2006,14.03126
jor,2007,5.30257
jor,2008,22.25129
jor,2009,15.21462
jor,2010,-2.06441
jor,2011,7.41468
jor,2012,-2.92297
jor,2013,-0.68287
jor,2014,3.39056
jor,2015,1.64167
jor,2016,-0.94257
jor,2017,1.73964
jor,2018,-0.89707
jor,2019,2.09816
jor,2020,5.20074
jpn,1971,8.04026
jpn,1972,4.96531
jpn,1973,5.40538
jpn,1974,-0.42128
jpn,1975,12.59159
jpn,1976,4.22907
jpn,1977,4.1744
jpn,1978,5.20915
jpn,1979,4.20236
jpn,1980,3.11185
jpn,1981,5.42881
jpn,1982,4.19136
jpn,1983,4.59811
jpn,1984,3.0026
jpn,1985,1.26366
jpn,1986,3.16079
jpn,1987,3.62859
jpn,1988,3.82105
jpn,1989,2.50215
jpn,1990,3.50344
jpn,1991,4.01343
jpn,1992,2.69864
jpn,1993,3.45215
jpn,1994,3.82276
jpn,1995,3.8249
jpn,1996,2.34211
jpn,1997,1.57515
jpn,1998,1.30199
jpn,1999,3.53309
jpn,2000,3.87561
jpn,2001,2.38322
jpn,2002,1.90712
jpn,2003,1.86635
jpn,2004,1.08892
jpn,2005,0.79356
jpn,2006,0.22408
jpn,2007,1.48791
jpn,2008,-0.08806
jpn,2009,1.96958
jpn,2010,1.87193
jpn,2011,2.22462
jpn,2012,1.68316
jpn,2013,1.47741
jpn,2014,0.96209
jpn,2015,1.92583
jpn,2016,1.61412
jpn,2017,0.08559
jpn,2018,1.01514
jpn,2019,1.8826
jpn,2020,2.80476
kaz,1991,4.8
kaz,1992,1.6
kaz,1993,-23.8
kaz,1994,0.7
kaz,1995,-5.4
kaz,1996,-14.7
kaz,1997,-10.2
kaz,1998,-14.8
kaz,1999,7.6
kaz,2000,15
kaz,2001,19.2
kaz,2002,-7.5
kaz,2003,8.9
kaz,2004,10.6
kaz,2005,10.8
kaz,2006,7.3
kaz,2007,14
kaz,2008,2.6
kaz,2009,1
kaz,2010,2.7
kaz,2011,11.9
kaz,2012,13.5
kaz,2013,1.7
kaz,2014,9.8
kaz,2015,2.4
kaz,2016,2.3
kaz,2017,2.1
kaz,2018,-14.1
kaz,2019,15.5
kaz,2020,12.8
ken,1961,6.78415
ken,1962,2.73305
ken,1963,4.43001
ken,1964,28.58474
ken,1965,-8.09848
ken,1966,4.63299
ken,1967,6.74719
ken,1968,42.61407
ken,1969,13.14774
ken,1970,3.42217
ken,1971,15.0246
ken,1972,8.45081
ken,1973,3.60134
ken,1974,8.53405
ken,1975,11.9446
ken,1976,7.39875
ken,1977,12.21099
ken,1978,14.8208
ken,1979,5.72434
ken,1980,2.26704
ken,1981,-5.38362
ken,1982,-1.50616
ken,1983,8.55422
ken,1984,0.01138
ken,1985,1.01443
ken,1986,7.1508
ken,1987,3.2415
ken,1988,1.85506
ken,1989,1.42752
ken,1990,4.59694
ken,1991,5.81589
ken,1992,9.12401
ken,1993,7.49992
ken,1994,29.39412
ken,1995,9.82996
ken,1996,2.70976
ken,1997,-0.45356
ken,1998,3.55778
ken,1999,-2.37744
ken,2000,-2.23558
ken,2001,2.76851
ken,2002,1.64152
ken,2003,6.00964
ken,2004,0.58204
ken,2005,-0.78308
ken,2006,-2.0172
ken,2007,8.14637
ken,2008,8.55012
ken,2009,8.66377
ken,2010,5.60748
ken,2011,2.65487
ken,2012,13.50575
ken,2013,-2.40506
ken,2014,3.76135
ken,2015,13.684
ken,2016,5.29119
ken,2017,6.2344
ken,2018,6.98312
ken,2019,6.96495
ken,2020,4.32632
kgz,1992,-17.42807
kgz,1993,-17.477
kgz,1994,-27.43189
kgz,1995,-14.86398
kgz,1996,7.44724
kgz,1997,-4.43073
kgz,1998,4.2652
kgz,1999,4.03981
kgz,2000,5.79452
kgz,2001,-1.51421
kgz,2002,-0.22172
kgz,2003,1.35314
kgz,2004,4.57616
kgz,2005,-2.69408
kgz,2006,1.55162
kgz,2007,1.76734
kgz,2008,1.5591
kgz,2009,1.56733
kgz,2010,-1.09987
kgz,2011,2.23549
kgz,2012,2.03265
kgz,2013,-0.66461
kgz,2014,-0.70181
kgz,2015,0.83756
kgz,2016,1.4787
kgz,2017,1.23762
kgz,2018,1.82767
kgz,2019,0.54101
kgz,2020,1.25641
khm,1994,71.59564
khm,1995,-23.20075
khm,1996,25.16396
khm,1997,1.97049
khm,1998,-7.40299
khm,1999,16.75795
khm,2000,12.3609
khm,2001,8.85052
khm,2002,9.88655
khm,2003,4.79509
khm,2004,-6.66494
khm,2005,2.89921
khm,2006,-4.91332
khm,2007,82.09405
khm,2008,5
khm,2009,21.69139
khm,2010,12.5
khm,2011,7.77908
khm,2012,5.74564
khm,2013,5.23749
khm,2014,2.36759
khm,2015,4.38636
khm,2016,5.6659
khm,2017,6.53533
khm,2018,7.66535
khm,2019,6.78788
khm,2020,12.95373
kir,2009,0.97595
kir,2010,-6.61516
kir,2011,2.80863
kir,2012,7.48038
kir,2013,0.93958
kir,2014,14.47257
kir,2015,0.69626
kir,2016,14.10234
kir,2017,1.33657
kir,2018,10.67518
kor,1961,0.71651
kor,1962,4.05382
kor,1963,5.62792
kor,1964,0.08252
kor,1965,6.53924
kor,1966,11.54941
kor,1967,9.46319
kor,1968,10.71159
kor,1969,10.64316
kor,1970,7.25593
kor,1971,8.63004
kor,1972,8.16117
kor,1973,2.25887
kor,1974,7.21405
kor,1975,6.89733
kor,1976,0.57947
kor,1977,6.92543
kor,1978,5.5657
kor,1979,5.81126
kor,1980,11.96796
kor,1981,6.67661
kor,1982,2.19331
kor,1983,3.62485
kor,1984,4.82806
kor,1985,3.36377
kor,1986,5.26729
kor,1987,7.1986
kor,1988,8.57325
kor,1989,11.34334
kor,1990,10.43298
kor,1991,4.85642
kor,1992,6.25244
kor,1993,4.20764
kor,1994,3.31777
kor,1995,3.86661
kor,1996,6.92813
kor,1997,2.39639
kor,1998,4.03603
kor,1999,4.95354
kor,2000,0.68177
kor,2001,6.45026
kor,2002,6.54391
kor,2003,5.06475
kor,2004,4.60343
kor,2005,5.34054
kor,2006,7.63541
kor,2007,6.52886
kor,2008,4.81833
kor,2009,6.65021
kor,2010,5.62256
kor,2011,2.56335
kor,2012,4.49115
kor,2013,4.78322
kor,2014,4.26972
kor,2015,3.81377
kor,2016,4.42816
kor,2017,3.93104
kor,2018,5.3288
kor,2019,6.40006
kor,2020,4.97433
kos,2009,2.86636
kos,2010,8.22228
kos,2011,2.34642
kos,2012,4.5438
kos,2013,7.11283
kos,2014,2.6534
kos,2015,1.9727
kos,2016,-7.20943
kos,2017,1.44038
kos,2018,6.9917
kos,2019,10.08451
kos,2020,2.09842
kwt,2011,7.49656
kwt,2012,13.62084
kwt,2013,6.60878
kwt,2014,-0.81859
kwt,2015,-1.51132
kwt,2016,0.62851
kwt,2017,2.02542
kwt,2018,6.26439
kwt,2019,7.68945
lao,2001,14.37844
lao,2002,48.24067
lao,2003,-8.43017
lao,2004,11.98853
lao,2005,16.93087
lao,2006,10.12935
lao,2007,8.7615
lao,2008,5.92372
lao,2009,85.35944
lao,2010,-2.66953
lao,2011,12.82655
lao,2012,18.63955
lao,2013,37.04067
lao,2014,-3.11113
lao,2015,5.0279
lao,2016,-0.34587
lbn,1991,13.54754
lbn,1992,38.38916
lbn,1993,1.55231
lbn,1994,16.67796
lbn,1995,5.56768
lbn,1996,31.69009
lbn,1997,22.87967
lbn,1998,6
lbn,1999,2
lbn,2000,0.5
lbn,2001,4.6
lbn,2002,5.1
lbn,2003,1.5
lbn,2004,1.35452
lbn,2005,1.76613
lbn,2006,2.00496
lbn,2007,6.01232
lbn,2008,2.69062
lbn,2009,15.39232
lbn,2010,-2.94962
lbn,2011,-0.35878
lbn,2012,4.45864
lbn,2013,10.77704
lbn,2014,13.73956
lbn,2015,10.88148
lbn,2016,14.27489
lbn,2017,9.75905
lbn,2018,6.55541
lbn,2019,6.21625
lbn,2020,-58.11028
lka,1961,1.28719
lka,1962,5.54168
lka,1963,2.66481
lka,1964,6.97946
lka,1965,6.02084
lka,1966,0.22036
lka,1967,3.60283
lka,1968,0.04899
lka,1969,0.29375
lka,1970,3.67717
lka,1971,7.83116
lka,1972,6.47648
lka,1973,-9.69108
lka,1974,6.40233
lka,1975,-15.3912
lka,1976,15.06389
lka,1977,-9.20515
lka,1978,17.60541
lka,1979,-2.80514
lka,1980,-3.11134
lka,1981,12.53448
lka,1982,-1.94302
lka,1983,18.82126
lka,1984,-8.28817
lka,1985,0.90808
lka,1986,3.11441
lka,1987,-1.18777
lka,1988,0.31792
lka,1989,8.42108
lka,1990,-2.61051
lka,1991,6.04943
lka,1992,5.11001
lka,1993,3.01486
lka,1994,12.1886
lka,1995,-18.47312
lka,1996,51.92645
lka,1997,7.71004
lka,1998,3.51809
lka,1999,-2.50717
lka,2000,19.21368
lka,2001,-4.08256
lka,2002,-9.98293
lka,2003,4.77113
lka,2004,9.25495
lka,2005,12.00806
lka,2006,9.58275
lka,2007,7.40667
lka,2008,9.77701
lka,2009,15.99998
lka,2010,1.58778
lka,2011,-2.09865
lka,2012,6.0465
lka,2013,0.09361
lka,2014,5.97589
lka,2015,10.23578
lka,2016,2.27951
lka,2017,-5.99569
lka,2018,-5.08097
lka,2019,13.02555
lka,2020,4.36957
lso,1961,31.70756
lso,1962,5.55472
lso,1963,0
lso,1964,0
lso,1965,21.0532
lso,1966,-26.08704
lso,1967,33.33378
lso,1968,-8.82321
lso,1969,-1.61375
lso,1970,-34.4257
lso,1971,49.99915
lso,1972,33.33409
lso,1973,0
lso,1974,37.49936
lso,1975,45.4546
lso,1976,18.75019
lso,1977,15.78925
lso,1978,40.9092
lso,1979,29.03231
lso,1980,83.08065
lso,1981,8.7355
lso,1982,-40.83853
lso,1983,8.91528
lso,1984,12.02498
lso,1985,64.18751
lso,1986,17.82781
lso,1987,109.5099
lso,1988,38.94196
lso,1989,4.71116
lso,1990,6.54226
lso,1991,38.9512
lso,1992,26.69457
lso,1993,16.76595
lso,1994,19.39851
lso,1995,15.71658
lso,1996,7.17855
lso,1997,19.72026
lso,1998,32.29232
lso,1999,2.01034
lso,2000,6.81306
lso,2001,9.5941
lso,2002,22.55892
lso,2003,6.94662
lso,2004,4.22018
lso,2005,12.44218
lso,2006,7.27396
lso,2007,88.72514
lso,2008,-9.11888
lso,2009,-8.23708
lso,2010,-5.69664
lso,2011,1.12529
lso,2012,6.40954
lso,2013,0.13466
lso,2014,1.92933
lso,2015,-2.36813
lso,2016,3.11253
lso,2017,-4.46122
lso,2018,-1.26832
lso,2019,0.95986
ltu,1996,0.05071
ltu,1997,4.48689
ltu,1998,5.12286
ltu,1999,-4.36979
ltu,2000,0.14958
ltu,2001,1.45498
ltu,2002,2.09446
ltu,2003,3.37036
ltu,2004,4.15984
ltu,2005,3.55738
ltu,2006,2.10385
ltu,2007,1.85063
ltu,2008,0.23594
ltu,2009,-1.31444
ltu,2010,-3.16273
ltu,2011,-0.35744
ltu,2012,1.3044
ltu,2013,0.69516
ltu,2014,0.28073
ltu,2015,0.15938
ltu,2016,0.14914
ltu,2017,-0.3481
ltu,2018,0.2059
ltu,2019,-0.2895
ltu,2020,-0.44457
lux,1971,2.97085
lux,1972,4.15703
lux,1973,3.43802
lux,1974,3.75154
lux,1975,3.30662
lux,1976,2.79784
lux,1977,2.91954
lux,1978,1.79561
lux,1979,2.23079
lux,1980,3.08491
lux,1981,1.39991
lux,1982,1.48066
lux,1983,1.8961
lux,1984,2.17363
lux,1985,1.98351
lux,1986,6.40633
lux,1987,9.64715
lux,1988,4.33184
lux,1989,8.1567
lux,1990,6.67653
lux,1991,4.03385
lux,1992,3.209
lux,1993,5.23334
lux,1994,0.98344
lux,1995,4.67855
lux,1996,2.63855
lux,1997,3.55915
lux,1998,3.01178
lux,1999,6.20778
lux,2000,3.70817
lux,2001,6.8302
lux,2002,3.28342
lux,2003,2.36371
lux,2004,3.19415
lux,2005,2.9943
lux,2006,0.091
lux,2007,0.406
lux,2008,3.20897
lux,2009,4.61058
lux,2010,3.78115
lux,2011,2.8066
lux,2012,3.83921
lux,2013,4.05232
lux,2014,1.13437
lux,2015,1.93211
lux,2016,1.10773
lux,2017,4.04309
lux,2018,4.66333
lux,2019,3.9462
lux,2020,7.6841
lva,1996,-5.30369
lva,1997,3.64812
lva,1998,11.9734
lva,1999,0.58197
lva,2000,-3.19426
lva,2001,4.81375
lva,2002,4.126
lva,2003,4.0715
lva,2004,2.45991
lva,2005,3.66663
lva,2006,5.96058
lva,2007,3.17848
lva,2008,2.02255
lva,2009,-10.03961
lva,2010,-8.15103
lva,2011,2.52126
lva,2012,0.77285
lva,2013,1.7009
lva,2014,3.46966
lva,2015,2.73413
lva,2016,2.3141
lva,2017,3.30844
lva,2018,1.71036
lva,2019,3.42499
lva,2020,2.5966
mac,1983,4.814
mac,1984,15.7881
mac,1985,19.72053
mac,1986,4.78163
mac,1987,20.08624
mac,1988,22.24716
mac,1989,14.77175
mac,1990,18.41544
mac,1991,12.93111
mac,1992,-3.72379
mac,1993,6.60096
mac,1994,7.21778
mac,1995,6.94203
mac,1996,4.47893
mac,1997,4.07938
mac,1998,2.48629
mac,1999,13.01757
mac,2000,-13.02453
mac,2001,0.10515
mac,2002,4.71453
mac,2003,6.81537
mac,2004,5.10441
mac,2005,8.84053
mac,2006,5.10914
mac,2007,15.44151
mac,2008,2.58288
mac,2009,13.50481
mac,2010,5.52688
mac,2011,5.63257
mac,2012,5.5714
mac,2013,5.55039
mac,2014,6.36196
mac,2015,4.1989
mac,2016,3.70196
mac,2017,0.71109
mac,2018,3.43049
mac,2019,4.27747
mac,2020,12.31705
mar,1961,5.39422
mar,1962,6.67611
mar,1963,9.96378
mar,1964,4.03381
