geo,time,sp_ado_tfrt
dji,1998,35.279
dji,1999,34.189
dji,2000,33.099
dji,2001,32.009
dji,2002,30.919
dji,2003,29.7976
dji,2004,28.6762
dji,2005,27.5548
dji,2006,26.4334
dji,2007,25.312
dji,2008,24.592
dji,2009,23.872
dji,2010,23.152
dji,2011,22.432
dji,2012,21.712
dji,2013,21.1378
dji,2014,20.5636
dji,2015,19.9894
dji,2016,19.4152
dji,2017,18.841
dji,2018,18.4434
dji,2019,18.0458
dji,2020,17.6482
dnk,1960,44.1754
dnk,1961,45.0442
dnk,1962,45.913
dnk,1963,45.5242
dnk,1964,45.1354
dnk,1965,44.7466
dnk,1966,44.3578
dnk,1967,43.969
dnk,1968,40.693
dnk,1969,37.417
dnk,1970,34.141
dnk,1971,30.865
dnk,1972,27.589
dnk,1973,26.2812
dnk,1974,24.9734
dnk,1975,23.6656
dnk,1976,22.3578
dnk,1977,21.05
dnk,1978,19.2538
dnk,1979,17.4576
dnk,1980,15.6614
dnk,1981,13.8652
dnk,1982,12.069
dnk,1983,11.499
dnk,1984,10.929
dnk,1985,10.359
dnk,1986,9.789
dnk,1987,9.219
dnk,1988,9.1554
dnk,1989,9.0918
dnk,1990,9.0282
dnk,1991,8.9646
dnk,1992,8.901
dnk,1993,8.7222
dnk,1994,8.5434
dnk,1995,8.3646
dnk,1996,8.1858
dnk,1997,8.007
dnk,1998,7.7292
dnk,1999,7.4514
dnk,2000,7.1736
dnk,2001,6.8958
dnk,2002,6.618
dnk,2003,6.4682
dnk,2004,6.3184
dnk,2005,6.1686
dnk,2006,6.0188
dnk,2007,5.869
dnk,2008,5.5824
dnk,2009,5.2958
dnk,2010,5.0092
dnk,2011,4.7226
dnk,2012,4.436
dnk,2013,4.3734
dnk,2014,4.3108
dnk,2015,4.2482
dnk,2016,4.1856
dnk,2017,4.123
dnk,2018,4.169
dnk,2019,4.215
dnk,2020,4.261
dom,1960,167.0996
dom,1961,165.6988
dom,1962,164.298
dom,1963,161.0394
dom,1964,157.7808
dom,1965,154.5222
dom,1966,151.2636
dom,1967,148.005
dom,1968,144.5842
dom,1969,141.1634
dom,1970,137.7426
dom,1971,134.3218
dom,1972,130.901
dom,1973,127.9212
dom,1974,124.9414
dom,1975,121.9616
dom,1976,118.9818
dom,1977,116.002
dom,1978,114.4948
dom,1979,112.9876
dom,1980,111.4804
dom,1981,109.9732
dom,1982,108.466
dom,1983,108.3932
dom,1984,108.3204
dom,1985,108.2476
dom,1986,108.1748
dom,1987,108.102
dom,1988,109.0682
dom,1989,110.0344
dom,1990,111.0006
dom,1991,111.9668
dom,1992,112.933
dom,1993,112.3228
dom,1994,111.7126
dom,1995,111.1024
dom,1996,110.4922
dom,1997,109.882
dom,1998,109.2058
dom,1999,108.5296
dom,2000,107.8534
dom,2001,107.1772
dom,2002,106.501
dom,2003,106.1268
dom,2004,105.7526
dom,2005,105.3784
dom,2006,105.0042
dom,2007,104.63
dom,2008,103.2216
dom,2009,101.8132
dom,2010,100.4048
dom,2011,98.9964
dom,2012,97.588
dom,2013,96.9224
dom,2014,96.2568
dom,2015,95.5912
dom,2016,94.9256
dom,2017,94.26
dom,2018,93.0342
dom,2019,91.8084
dom,2020,90.5826
dza,1960,123.8892
dza,1961,124.7566
dza,1962,125.624
dza,1963,123.5016
dza,1964,121.3792
dza,1965,119.2568
dza,1966,117.1344
dza,1967,115.012
dza,1968,112.6814
dza,1969,110.3508
dza,1970,108.0202
dza,1971,105.6896
dza,1972,103.359
dza,1973,101.6092
dza,1974,99.8594
dza,1975,98.1096
dza,1976,96.3598
dza,1977,94.61
dza,1978,86.0068
dza,1979,77.4036
dza,1980,68.8004
dza,1981,60.1972
dza,1982,51.594
dza,1983,47.8858
dza,1984,44.1776
dza,1985,40.4694
dza,1986,36.7612
dza,1987,33.053
dza,1988,31.3024
dza,1989,29.5518
dza,1990,27.8012
dza,1991,26.0506
dza,1992,24.3
dza,1993,22.4138
dza,1994,20.5276
dza,1995,18.6414
dza,1996,16.7552
dza,1997,14.869
dza,1998,13.8312
dza,1999,12.7934
dza,2000,11.7556
dza,2001,10.7178
dza,2002,9.68
dza,2003,9.6814
dza,2004,9.6828
dza,2005,9.6842
dza,2006,9.6856
dza,2007,9.687
dza,2008,10.0608
dza,2009,10.4346
dza,2010,10.8084
dza,2011,11.1822
dza,2012,11.556
dza,2013,11.259
dza,2014,10.962
dza,2015,10.665
dza,2016,10.368
dza,2017,10.071
dza,2018,9.8338
dza,2019,9.5966
dza,2020,9.3594
ecu,1960,131.1764
ecu,1961,130.6982
ecu,1962,130.22
ecu,1963,129.2536
ecu,1964,128.2872
ecu,1965,127.3208
ecu,1966,126.3544
ecu,1967,125.388
ecu,1968,123.242
ecu,1969,121.096
ecu,1970,118.95
ecu,1971,116.804
ecu,1972,114.658
ecu,1973,112.2314
ecu,1974,109.8048
ecu,1975,107.3782
ecu,1976,104.9516
ecu,1977,102.525
ecu,1978,100.6942
ecu,1979,98.8634
ecu,1980,97.0326
ecu,1981,95.2018
ecu,1982,93.371
ecu,1983,92.303
ecu,1984,91.235
ecu,1985,90.167
ecu,1986,89.099
ecu,1987,88.031
ecu,1988,87.5244
ecu,1989,87.0178
ecu,1990,86.5112
ecu,1991,86.0046
ecu,1992,85.498
ecu,1993,85.2596
ecu,1994,85.0212
ecu,1995,84.7828
ecu,1996,84.5444
ecu,1997,84.306
ecu,1998,84.2676
ecu,1999,84.2292
ecu,2000,84.1908
ecu,2001,84.1524
ecu,2002,84.114
ecu,2003,84.0088
ecu,2004,83.9036
ecu,2005,83.7984
ecu,2006,83.6932
ecu,2007,83.588
ecu,2008,83.4192
ecu,2009,83.2504
ecu,2010,83.0816
ecu,2011,82.9128
ecu,2012,82.744
ecu,2013,82.0474
ecu,2014,81.3508
ecu,2015,80.6542
ecu,2016,79.9576
ecu,2017,79.261
ecu,2018,78.7626
ecu,2019,78.2642
ecu,2020,77.7658
egy,1960,150.2574
egy,1961,149.8082
egy,1962,149.359
egy,1963,148.4606
egy,1964,147.5622
egy,1965,146.6638
egy,1966,145.7654
egy,1967,144.867
egy,1968,142.8456
egy,1969,140.8242
egy,1970,138.8028
egy,1971,136.7814
egy,1972,134.76
egy,1973,133.4124
egy,1974,132.0648
egy,1975,130.7172
egy,1976,129.3696
egy,1977,128.022
egy,1978,125.9588
egy,1979,123.8956
egy,1980,121.8324
egy,1981,119.7692
egy,1982,117.706
egy,1983,114.7848
egy,1984,111.8636
egy,1985,108.9424
egy,1986,106.0212
egy,1987,103.1
egy,1988,98.567
egy,1989,94.034
egy,1990,89.501
egy,1991,84.968
egy,1992,80.435
egy,1993,76.4452
egy,1994,72.4554
egy,1995,68.4656
egy,1996,64.4758
egy,1997,60.486
egy,1998,58.8856
egy,1999,57.2852
egy,2000,55.6848
egy,2001,54.0844
egy,2002,52.484
egy,2003,51.8576
egy,2004,51.2312
egy,2005,50.6048
egy,2006,49.9784
egy,2007,49.352
egy,2008,50.6334
egy,2009,51.9148
egy,2010,53.1962
egy,2011,54.4776
egy,2012,55.759
egy,2013,55.371
egy,2014,54.983
egy,2015,54.595
egy,2016,54.207
egy,2017,53.819
egy,2018,53.086
egy,2019,52.353
egy,2020,51.62
eri,1960,119.4878
eri,1961,118.9664
eri,1962,118.445
eri,1963,118.0418
eri,1964,117.6386
eri,1965,117.2354
eri,1966,116.8322
eri,1967,116.429
eri,1968,116.1544
eri,1969,115.8798
eri,1970,115.6052
eri,1971,115.3306
eri,1972,115.056
eri,1973,115.056
eri,1974,115.056
eri,1975,115.056
eri,1976,115.056
eri,1977,115.056
eri,1978,115.334
eri,1979,115.612
eri,1980,115.89
eri,1981,116.168
eri,1982,116.446
eri,1983,116.143
eri,1984,115.84
eri,1985,115.537
eri,1986,115.234
eri,1987,114.931
eri,1988,113.9292
eri,1989,112.9274
eri,1990,111.9256
eri,1991,110.9238
eri,1992,109.922
eri,1993,107.5196
eri,1994,105.1172
eri,1995,102.7148
eri,1996,100.3124
eri,1997,97.91
eri,1998,94.805
eri,1999,91.7
eri,2000,88.595
eri,2001,85.49
eri,2002,82.385
eri,2003,81.1238
eri,2004,79.8626
eri,2005,78.6014
eri,2006,77.3402
eri,2007,76.079
eri,2008,72.9266
eri,2009,69.7742
eri,2010,66.6218
eri,2011,63.4694
eri,2012,60.317
eri,2013,58.7642
eri,2014,57.2114
eri,2015,55.6586
eri,2016,54.1058
eri,2017,52.553
eri,2018,50.7028
eri,2019,48.8526
eri,2020,47.0024
esp,1960,10.0564
esp,1961,10.3502
esp,1962,10.644
esp,1963,11.0234
esp,1964,11.4028
esp,1965,11.7822
esp,1966,12.1616
esp,1967,12.541
esp,1968,13.4562
esp,1969,14.3714
esp,1970,15.2866
esp,1971,16.2018
esp,1972,17.117
esp,1973,18.8192
esp,1974,20.5214
esp,1975,22.2236
esp,1976,23.9258
esp,1977,25.628
esp,1978,24.752
esp,1979,23.876
esp,1980,23
esp,1981,22.124
esp,1982,21.248
esp,1983,20.0218
esp,1984,18.7956
esp,1985,17.5694
esp,1986,16.3432
esp,1987,15.117
esp,1988,14.0294
esp,1989,12.9418
esp,1990,11.8542
esp,1991,10.7666
esp,1992,9.679
esp,1993,9.3504
esp,1994,9.0218
esp,1995,8.6932
esp,1996,8.3646
esp,1997,8.036
esp,1998,8.4628
esp,1999,8.8896
esp,2000,9.3164
esp,2001,9.7432
esp,2002,10.17
esp,2003,10.684
esp,2004,11.198
esp,2005,11.712
esp,2006,12.226
esp,2007,12.74
esp,2008,11.9864
esp,2009,11.2328
esp,2010,10.4792
esp,2011,9.7256
esp,2012,8.972
esp,2013,8.7226
esp,2014,8.4732
esp,2015,8.2238
esp,2016,7.9744
esp,2017,7.725
esp,2018,7.4904
esp,2019,7.2558
esp,2020,7.0212
est,1960,21.4402
est,1961,21.4466
est,1962,21.453
est,1963,22.4152
est,1964,23.3774
est,1965,24.3396
est,1966,25.3018
est,1967,26.264
est,1968,27.7348
est,1969,29.2056
est,1970,30.6764
est,1971,32.1472
est,1972,33.618
est,1973,34.8716
est,1974,36.1252
est,1975,37.3788
est,1976,38.6324
est,1977,39.886
est,1978,40.1742
est,1979,40.4624
est,1980,40.7506
est,1981,41.0388
est,1982,41.327
est,1983,41.965
est,1984,42.603
est,1985,43.241
est,1986,43.879
est,1987,44.517
est,1988,45.0314
est,1989,45.5458
est,1990,46.0602
est,1991,46.5746
est,1992,47.089
est,1993,43.7448
est,1994,40.4006
est,1995,37.0564
est,1996,33.7122
est,1997,30.368
est,1998,28.9982
est,1999,27.6284
est,2000,26.2586
est,2001,24.8888
est,2002,23.519
est,2003,23.3278
est,2004,23.1366
est,2005,22.9454
est,2006,22.7542
est,2007,22.563
est,2008,21.2766
est,2009,19.9902
est,2010,18.7038
est,2011,17.4174
est,2012,16.131
est,2013,14.4444
est,2014,12.7578
est,2015,11.0712
est,2016,9.3846
est,2017,7.698
est,2018,7.0988
est,2019,6.4996
est,2020,5.9004
eth,1960,115.9074
eth,1961,115.8902
eth,1962,115.873
eth,1963,115.7786
eth,1964,115.6842
eth,1965,115.5898
eth,1966,115.4954
eth,1967,115.401
eth,1968,116.1896
eth,1969,116.9782
eth,1970,117.7668
eth,1971,118.5554
eth,1972,119.344
eth,1973,119.6128
eth,1974,119.8816
eth,1975,120.1504
eth,1976,120.4192
eth,1977,120.688
eth,1978,120.9034
eth,1979,121.1188
eth,1980,121.3342
eth,1981,121.5496
eth,1982,121.765
eth,1983,121.282
eth,1984,120.799
eth,1985,120.316
eth,1986,119.833
eth,1987,119.35
eth,1988,119.0148
eth,1989,118.6796
eth,1990,118.3444
eth,1991,118.0092
eth,1992,117.674
eth,1993,117.6464
eth,1994,117.6188
eth,1995,117.5912
eth,1996,117.5636
eth,1997,117.536
eth,1998,115.2386
eth,1999,112.9412
eth,2000,110.6438
eth,2001,108.3464
eth,2002,106.049
eth,2003,102.1638
eth,2004,98.2786
eth,2005,94.3934
eth,2006,90.5082
eth,2007,86.623
eth,2008,84.894
eth,2009,83.165
eth,2010,81.436
eth,2011,79.707
eth,2012,77.978
eth,2013,75.7278
eth,2014,73.4776
eth,2015,71.2274
eth,2016,68.9772
eth,2017,66.727
eth,2018,65.0748
eth,2019,63.4226
eth,2020,61.7704
fin,1960,29.014
fin,1961,29.278
fin,1962,29.542
fin,1963,30.41
fin,1964,31.278
fin,1965,32.146
fin,1966,33.014
fin,1967,33.882
fin,1968,32.7628
fin,1969,31.6436
fin,1970,30.5244
fin,1971,29.4052
fin,1972,28.286
fin,1973,27.3324
fin,1974,26.3788
fin,1975,25.4252
fin,1976,24.4716
fin,1977,23.518
fin,1978,22.1426
fin,1979,20.7672
fin,1980,19.3918
fin,1981,18.0164
fin,1982,16.641
fin,1983,15.8578
fin,1984,15.0746
fin,1985,14.2914
fin,1986,13.5082
fin,1987,12.725
fin,1988,12.456
fin,1989,12.187
fin,1990,11.918
fin,1991,11.649
fin,1992,11.38
fin,1993,10.9968
fin,1994,10.6136
fin,1995,10.2304
fin,1996,9.8472
fin,1997,9.464
fin,1998,9.6894
fin,1999,9.9148
fin,2000,10.1402
fin,2001,10.3656
fin,2002,10.591
fin,2003,10.319
fin,2004,10.047
fin,2005,9.775
fin,2006,9.503
fin,2007,9.231
fin,2008,8.8694
fin,2009,8.5078
fin,2010,8.1462
fin,2011,7.7846
fin,2012,7.423
fin,2013,7.101
fin,2014,6.779
fin,2015,6.457
fin,2016,6.135
fin,2017,5.813
fin,2018,5.6588
fin,2019,5.5046
fin,2020,5.3504
fji,1960,112.6104
fji,1961,110.2872
fji,1962,107.964
fji,1963,101.3952
fji,1964,94.8264
fji,1965,88.2576
fji,1966,81.6888
fji,1967,75.12
fji,1968,71.893
fji,1969,68.666
fji,1970,65.439
fji,1971,62.212
fji,1972,58.985
fji,1973,59.4504
fji,1974,59.9158
fji,1975,60.3812
fji,1976,60.8466
fji,1977,61.312
fji,1978,60.7704
fji,1979,60.2288
fji,1980,59.6872
fji,1981,59.1456
fji,1982,58.604
fji,1983,59.539
fji,1984,60.474
fji,1985,61.409
fji,1986,62.344
fji,1987,63.279
fji,1988,63.2058
fji,1989,63.1326
fji,1990,63.0594
fji,1991,62.9862
fji,1992,62.913
fji,1993,59.4206
fji,1994,55.9282
fji,1995,52.4358
fji,1996,48.9434
fji,1997,45.451
fji,1998,44.594
fji,1999,43.737
fji,2000,42.88
fji,2001,42.023
fji,2002,41.166
fji,2003,41.9814
fji,2004,42.7968
fji,2005,43.6122
fji,2006,44.4276
fji,2007,45.243
fji,2008,45.375
fji,2009,45.507
fji,2010,45.639
fji,2011,45.771
fji,2012,45.903
fji,2013,46.593
fji,2014,47.283
fji,2015,47.973
fji,2016,48.663
fji,2017,49.353
fji,2018,49.1406
fji,2019,48.9282
fji,2020,48.7158
fra,1960,24.917
fra,1961,25.899
fra,1962,26.881
fra,1963,26.8274
fra,1964,26.7738
fra,1965,26.7202
fra,1966,26.6666
fra,1967,26.613
fra,1968,26.9212
fra,1969,27.2294
fra,1970,27.5376
fra,1971,27.8458
fra,1972,28.154
fra,1973,26.7144
fra,1974,25.2748
fra,1975,23.8352
fra,1976,22.3956
fra,1977,20.956
fra,1978,19.672
fra,1979,18.388
fra,1980,17.104
fra,1981,15.82
fra,1982,14.536
fra,1983,13.5962
fra,1984,12.6564
fra,1985,11.7166
fra,1986,10.7768
fra,1987,9.837
fra,1988,9.4772
fra,1989,9.1174
fra,1990,8.7576
fra,1991,8.3978
fra,1992,8.038
fra,1993,7.8742
fra,1994,7.7104
fra,1995,7.5466
fra,1996,7.3828
fra,1997,7.219
fra,1998,7.3606
fra,1999,7.5022
fra,2000,7.6438
fra,2001,7.7854
fra,2002,7.927
fra,2003,7.7912
fra,2004,7.6554
fra,2005,7.5196
fra,2006,7.3838
fra,2007,7.248
fra,2008,7.128
fra,2009,7.008
fra,2010,6.888
fra,2011,6.768
fra,2012,6.648
fra,2013,6.2638
fra,2014,5.8796
fra,2015,5.4954
fra,2016,5.1112
fra,2017,4.727
fra,2018,4.7362
fra,2019,4.7454
fra,2020,4.7546
fsm,1960,75.3684
fsm,1961,75.1512
fsm,1962,74.934
fsm,1963,74.934
fsm,1964,74.934
fsm,1965,74.934
fsm,1966,74.934
fsm,1967,74.934
fsm,1968,74.934
fsm,1969,74.934
fsm,1970,74.934
fsm,1971,74.934
fsm,1972,74.934
fsm,1973,73.7456
fsm,1974,72.5572
fsm,1975,71.3688
fsm,1976,70.1804
fsm,1977,68.992
fsm,1978,67.9136
fsm,1979,66.8352
fsm,1980,65.7568
fsm,1981,64.6784
fsm,1982,63.6
fsm,1983,61.5712
fsm,1984,59.5424
fsm,1985,57.5136
fsm,1986,55.4848
fsm,1987,53.456
fsm,1988,52.4374
fsm,1989,51.4188
fsm,1990,50.4002
fsm,1991,49.3816
fsm,1992,48.363
fsm,1993,47.6548
fsm,1994,46.9466
fsm,1995,46.2384
fsm,1996,45.5302
fsm,1997,44.822
fsm,1998,42.7102
fsm,1999,40.5984
fsm,2000,38.4866
fsm,2001,36.3748
fsm,2002,34.263
fsm,2003,32.4956
fsm,2004,30.7282
fsm,2005,28.9608
fsm,2006,27.1934
fsm,2007,25.426
fsm,2008,24.052
fsm,2009,22.678
fsm,2010,21.304
fsm,2011,19.93
fsm,2012,18.556
fsm,2013,17.6296
fsm,2014,16.7032
fsm,2015,15.7768
fsm,2016,14.8504
fsm,2017,13.924
fsm,2018,13.2274
fsm,2019,12.5308
fsm,2020,11.8342
gab,1960,180.3142
gab,1961,182.6496
gab,1962,184.985
gab,1963,186.862
gab,1964,188.739
gab,1965,190.616
gab,1966,192.493
gab,1967,194.37
gab,1968,195.7266
gab,1969,197.0832
gab,1970,198.4398
gab,1971,199.7964
gab,1972,201.153
gab,1973,202.7654
gab,1974,204.3778
gab,1975,205.9902
gab,1976,207.6026
gab,1977,209.215
gab,1978,208.215
gab,1979,207.215
gab,1980,206.215
gab,1981,205.215
gab,1982,204.215
gab,1983,202.154
gab,1984,200.093
gab,1985,198.032
gab,1986,195.971
gab,1987,193.91
gab,1988,190.6804
gab,1989,187.4508
gab,1990,184.2212
gab,1991,180.9916
gab,1992,177.762
gab,1993,172.5496
gab,1994,167.3372
gab,1995,162.1248
gab,1996,156.9124
gab,1997,151.7
gab,1998,147.3016
gab,1999,142.9032
gab,2000,138.5048
gab,2001,134.1064
gab,2002,129.708
gab,2003,127.1218
gab,2004,124.5356
gab,2005,121.9494
gab,2006,119.3632
gab,2007,116.777
gab,2008,114.6548
gab,2009,112.5326
gab,2010,110.4104
gab,2011,108.2882
gab,2012,106.166
gab,2013,104.1782
gab,2014,102.1904
gab,2015,100.2026
gab,2016,98.2148
gab,2017,96.227
gab,2018,93.5644
gab,2019,90.9018
gab,2020,88.2392
gbr,1960,84.7406
gbr,1961,86.7628
gbr,1962,88.785
gbr,1963,84.3684
gbr,1964,79.9518
gbr,1965,75.5352
gbr,1966,71.1186
gbr,1967,66.702
gbr,1968,61.9316
gbr,1969,57.1612
gbr,1970,52.3908
gbr,1971,47.6204
gbr,1972,42.85
gbr,1973,40.3392
gbr,1974,37.8284
gbr,1975,35.3176
gbr,1976,32.8068
gbr,1977,30.296
gbr,1978,29.8032
gbr,1979,29.3104
gbr,1980,28.8176
gbr,1981,28.3248
gbr,1982,27.832
gbr,1983,28.5994
gbr,1984,29.3668
gbr,1985,30.1342
gbr,1986,30.9016
gbr,1987,31.669
gbr,1988,31.4378
gbr,1989,31.2066
gbr,1990,30.9754
gbr,1991,30.7442
gbr,1992,30.513
gbr,1993,30.4738
gbr,1994,30.4346
gbr,1995,30.3954
gbr,1996,30.3562
gbr,1997,30.317
gbr,1998,29.5742
gbr,1999,28.8314
gbr,2000,28.0886
gbr,2001,27.3458
gbr,2002,26.603
gbr,2003,26.354
gbr,2004,26.105
gbr,2005,25.856
gbr,2006,25.607
gbr,2007,25.358
gbr,2008,23.9822
gbr,2009,22.6064
gbr,2010,21.2306
gbr,2011,19.8548
gbr,2012,18.479
gbr,2013,17.4572
gbr,2014,16.4354
gbr,2015,15.4136
gbr,2016,14.3918
gbr,2017,13.37
gbr,2018,12.641
gbr,2019,11.912
gbr,2020,11.183
geo,1960,28.4154
geo,1961,28.4562
geo,1962,28.497
geo,1963,29.8682
geo,1964,31.2394
geo,1965,32.6106
geo,1966,33.9818
geo,1967,35.353
geo,1968,35.0886
geo,1969,34.8242
geo,1970,34.5598
geo,1971,34.2954
geo,1972,34.031
geo,1973,35.0946
geo,1974,36.1582
geo,1975,37.2218
geo,1976,38.2854
geo,1977,39.349
geo,1978,40.979
geo,1979,42.609
geo,1980,44.239
geo,1981,45.869
geo,1982,47.499
geo,1983,48.7602
geo,1984,50.0214
geo,1985,51.2826
geo,1986,52.5438
geo,1987,53.805
geo,1988,56.8282
geo,1989,59.8514
geo,1990,62.8746
geo,1991,65.8978
geo,1992,68.921
geo,1993,67.2456
geo,1994,65.5702
geo,1995,63.8948
geo,1996,62.2194
geo,1997,60.544
geo,1998,58.1054
geo,1999,55.6668
geo,2000,53.2282
geo,2001,50.7896
geo,2002,48.351
geo,2003,48.832
geo,2004,49.313
geo,2005,49.794
geo,2006,50.275
geo,2007,50.756
geo,2008,50.9344
geo,2009,51.1128
geo,2010,51.2912
geo,2011,51.4696
geo,2012,51.648
geo,2013,50.6
geo,2014,49.552
geo,2015,48.504
geo,2016,47.456
geo,2017,46.408
geo,2018,45.1848
geo,2019,43.9616
geo,2020,42.7384
gha,1960,148.3448
gha,1961,148.2344
gha,1962,148.124
gha,1963,147.6896
gha,1964,147.2552
gha,1965,146.8208
gha,1966,146.3864
gha,1967,145.952
gha,1968,145.2312
gha,1969,144.5104
gha,1970,143.7896
gha,1971,143.0688
gha,1972,142.348
gha,1973,141.1616
gha,1974,139.9752
gha,1975,138.7888
gha,1976,137.6024
gha,1977,136.416
gha,1978,134.7974
gha,1979,133.1788
gha,1980,131.5602
gha,1981,129.9416
gha,1982,128.323
gha,1983,126.263
gha,1984,124.203
gha,1985,122.143
gha,1986,120.083
gha,1987,118.023
gha,1988,115.186
gha,1989,112.349
gha,1990,109.512
gha,1991,106.675
gha,1992,103.838
gha,1993,101.2128
gha,1994,98.5876
gha,1995,95.9624
gha,1996,93.3372
gha,1997,90.712
gha,1998,88.4626
gha,1999,86.2132
gha,2000,83.9638
gha,2001,81.7144
gha,2002,79.465
gha,2003,78.3214
gha,2004,77.1778
gha,2005,76.0342
gha,2006,74.8906
gha,2007,73.747
gha,2008,73.3528
gha,2009,72.9586
gha,2010,72.5644
gha,2011,72.1702
gha,2012,71.776
gha,2013,70.743
gha,2014,69.71
gha,2015,68.677
gha,2016,67.644
gha,2017,66.611
gha,2018,65.7842
gha,2019,64.9574
gha,2020,64.1306
gin,1960,203.0624
gin,1961,200.8202
gin,1962,198.578
gin,1963,196.5096
gin,1964,194.4412
gin,1965,192.3728
gin,1966,190.3044
gin,1967,188.236
gin,1968,186.7356
gin,1969,185.2352
gin,1970,183.7348
gin,1971,182.2344
gin,1972,180.734
gin,1973,180.3042
gin,1974,179.8744
gin,1975,179.4446
gin,1976,179.0148
gin,1977,178.585
gin,1978,178.7728
gin,1979,178.9606
gin,1980,179.1484
gin,1981,179.3362
gin,1982,179.524
gin,1983,179.8862
gin,1984,180.2484
gin,1985,180.6106
gin,1986,180.9728
gin,1987,181.335
gin,1988,181.1282
gin,1989,180.9214
gin,1990,180.7146
gin,1991,180.5078
gin,1992,180.301
gin,1993,179.1144
gin,1994,177.9278
gin,1995,176.7412
gin,1996,175.5546
gin,1997,174.368
gin,1998,172.5512
gin,1999,170.7344
gin,2000,168.9176
gin,2001,167.1008
gin,2002,165.284
gin,2003,163.303
gin,2004,161.322
gin,2005,159.341
gin,2006,157.36
gin,2007,155.379
gin,2008,153.4778
gin,2009,151.5766
gin,2010,149.6754
gin,2011,147.7742
gin,2012,145.873
gin,2013,143.7572
gin,2014,141.6414
gin,2015,139.5256
gin,2016,137.4098
gin,2017,135.294
gin,2018,133.365
gin,2019,131.436
gin,2020,129.507
gmb,1960,220.4986
gmb,1961,219.7918
gmb,1962,219.085
gmb,1963,219.085
gmb,1964,219.085
gmb,1965,219.085
gmb,1966,219.085
gmb,1967,219.085
gmb,1968,218.3728
gmb,1969,217.6606
gmb,1970,216.9484
gmb,1971,216.2362
gmb,1972,215.524
gmb,1973,215.3556
gmb,1974,215.1872
gmb,1975,215.0188
gmb,1976,214.8504
gmb,1977,214.682
gmb,1978,212.058
gmb,1979,209.434
gmb,1980,206.81
gmb,1981,204.186
gmb,1982,201.562
gmb,1983,197.1284
gmb,1984,192.6948
gmb,1985,188.2612
gmb,1986,183.8276
gmb,1987,179.394
gmb,1988,174
gmb,1989,168.606
gmb,1990,163.212
gmb,1991,157.818
gmb,1992,152.424
gmb,1993,148.5306
gmb,1994,144.6372
gmb,1995,140.7438
gmb,1996,136.8504
gmb,1997,132.957
gmb,1998,129.9044
gmb,1999,126.8518
gmb,2000,123.7992
gmb,2001,120.7466
gmb,2002,117.694
gmb,2003,114.8452
gmb,2004,111.9964
gmb,2005,109.1476
gmb,2006,106.2988
gmb,2007,103.45
gmb,2008,100.9386
gmb,2009,98.4272
gmb,2010,95.9158
gmb,2011,93.4044
gmb,2012,90.893
gmb,2013,88.3514
gmb,2014,85.8098
gmb,2015,83.2682
gmb,2016,80.7266
gmb,2017,78.185
gmb,2018,75.7058
gmb,2019,73.2266
gmb,2020,70.7474
gnb,1960,108.0446
gnb,1961,108.2268
gnb,1962,108.409
gnb,1963,108.5912
gnb,1964,108.7734
gnb,1965,108.9556
gnb,1966,109.1378
gnb,1967,109.32
gnb,1968,109.0966
gnb,1969,108.8732
gnb,1970,108.6498
gnb,1971,108.4264
gnb,1972,108.203
gnb,1973,108.4174
gnb,1974,108.6318
gnb,1975,108.8462
gnb,1976,109.0606
gnb,1977,109.275
gnb,1978,111.917
gnb,1979,114.559
gnb,1980,117.201
gnb,1981,119.843
gnb,1982,122.485
gnb,1983,124.409
gnb,1984,126.333
gnb,1985,128.257
gnb,1986,130.181
gnb,1987,132.105
gnb,1988,133.3378
gnb,1989,134.5706
gnb,1990,135.8034
gnb,1991,137.0362
gnb,1992,138.269
gnb,1993,137.5052
gnb,1994,136.7414
gnb,1995,135.9776
gnb,1996,135.2138
gnb,1997,134.45
gnb,1998,133.029
gnb,1999,131.608
gnb,2000,130.187
gnb,2001,128.766
gnb,2002,127.345
gnb,2003,125.902
gnb,2004,124.459
gnb,2005,123.016
gnb,2006,121.573
gnb,2007,120.13
gnb,2008,117.664
gnb,2009,115.198
gnb,2010,112.732
gnb,2011,110.266
gnb,2012,107.8
gnb,2013,107.2046
gnb,2014,106.6092
gnb,2015,106.0138
gnb,2016,105.4184
gnb,2017,104.823
gnb,2018,103.2252
gnb,2019,101.6274
gnb,2020,100.0296
gnq,1960,174.8168
gnq,1961,175.0294
gnq,1962,175.242
gnq,1963,176.151
gnq,1964,177.06
gnq,1965,177.969
gnq,1966,178.878
gnq,1967,179.787
gnq,1968,179.4832
gnq,1969,179.1794
gnq,1970,178.8756
gnq,1971,178.5718
gnq,1972,178.268
gnq,1973,177.9022
gnq,1974,177.5364
gnq,1975,177.1706
gnq,1976,176.8048
gnq,1977,176.439
gnq,1978,176.454
gnq,1979,176.469
gnq,1980,176.484
gnq,1981,176.499
gnq,1982,176.514
gnq,1983,178.7398
gnq,1984,180.9656
gnq,1985,183.1914
gnq,1986,185.4172
gnq,1987,187.643
gnq,1988,189.366
gnq,1989,191.089
gnq,1990,192.812
gnq,1991,194.535
gnq,1992,196.258
gnq,1993,194.8878
gnq,1994,193.5176
gnq,1995,192.1474
gnq,1996,190.7772
gnq,1997,189.407
gnq,1998,187.2834
gnq,1999,185.1598
gnq,2000,183.0362
