geo,time,nv_ind_manf_cd
kna,2015,62692592.59259
kna,2016,57674814.81481
kna,2017,56991148.14815
kna,2018,58271370.37037
kna,2019,63729000
kna,2020,49722555.55556
kor,1960,451328162.62388
kor,1961,288882549.41053
kor,1962,329155112.13505
kor,1963,512309662.72947
kor,1964,492691232.33132
kor,1965,533746246.24625
kor,1966,656040392.12796
kor,1967,816279757.50407
kor,1968,1049629495.75276
kor,1969,1310591338.14547
kor,1970,1562982998.4544
kor,1971,1650583321.33084
kor,1972,2034920715.72196
kor,1973,2981773448.48363
kor,1974,4076692956.2143
kor,1975,4385950413.22314
kor,1976,6413842975.20661
kor,1977,8101446280.99174
kor,1978,10985123966.9421
kor,1979,14491942148.7603
kor,1980,14378446899.2312
kor,1981,15924849125.5892
kor,1982,17110302566.0666
kor,1983,20159458588.4628
kor,1984,23960644184.7192
kor,1985,24542424312.0848
kor,1986,29729196210.789
kor,1987,39540343071.1064
kor,1988,55094672372.0727
kor,1989,65670330324.9635
kor,1990,70895642590.70869
kor,1991,83287107111.20198
kor,1992,86786524050.47078
kor,1993,96758817446.77139
kor,1994,117304997199.577
kor,1995,146186808769.95099
kor,1996,150742743489.341
kor,1997,140510674978.18799
kor,1998,97623301746.7747
kor,1999,127730270352.114
kor,2000,152389739690.17499
kor,2001,136252256020.573
kor,2002,153585273641.38501
kor,2003,169523585736.944
kor,2004,207164722522.96301
kor,2005,240617207003.85001
kor,2006,266520456581.83701
kor,2007,298816700175.50598
kor,2008,268350787675.332
kor,2009,243300102589.80496
kor,2010,313917864195.74701
kor,2011,353870067286.41302
kor,2012,355810643294.08301
kor,2013,380887149314.76202
kor,2014,401396044373.16199
kor,2015,389984153400.38898
kor,2016,395395892603.57397
kor,2017,437574429997.36603
kor,2018,459473148568.83197
kor,2019,416525572624.71002
kor,2020,406373293202.26001
kos,2008,727612421.26849
kos,2009,746139205.33482
kos,2010,736010871.00623
kos,2011,832010022.27172
kos,2012,816873956.05807
kos,2013,910143445.34467
kos,2014,953031752.35818
kos,2015,835088205.92478
kos,2016,872460704.00708
kos,2017,918055806.59738
kos,2018,1034250118.09164
kos,2019,1016137483.20645
kos,2020,1030369230.76923
kwt,1995,2977882037.53351
kwt,1996,3677688710.75484
kwt,1997,4016155621.49687
kwt,1998,3039041994.75066
kwt,1999,3336399474.37582
kwt,2000,2607887874.83703
kwt,2001,2213237691.55527
kwt,2002,2985521553.14248
kwt,2003,3782214765.10067
kwt,2004,4940278249.06685
kwt,2005,5866095890.41096
kwt,2006,5563749138.52516
kwt,2007,6344475721.32301
kwt,2008,6523065476.19048
kwt,2009,5427032661.57053
kwt,2010,6899860432.65876
kwt,2011,8645652173.91304
kwt,2012,10382279385.4948
kwt,2013,10240479548.6601
kwt,2014,9013703443.42937
kwt,2015,7994017946.16152
kwt,2016,7880503144.65409
kwt,2017,9054840092.31784
kwt,2018,10296771854.3046
kwt,2019,9769481884.05797
kwt,2020,7000882891.20777
lao,1989,27269909.29221
lao,1990,36146567.57047
lao,1991,53600652.06244
lao,1992,63159686.48754
lao,1993,72434602.86213
lao,1994,84453455.76658
lao,1995,105449552.74702
lao,1996,123477560.96502
lao,1997,272528542.99275
lao,1998,111280835.41426
lao,1999,126523544.98222
lao,2000,150802703.97309
lao,2001,161730150.74341
lao,2002,178441924.7191
lao,2003,198530801.72119
lao,2004,238982385.52157
lao,2005,263751909.81292
lao,2006,326694793.91586
lao,2007,424926405.39722
lao,2008,549169475.57144
lao,2009,681618064.80758
lao,2010,791228233.66642
lao,2011,933755998.99617
lao,2012,915702383.4646
lao,2013,1010835564.38404
lao,2014,1119134597.80763
lao,2015,1181528149.11149
lao,2016,1236649734.07169
lao,2017,1277526307.36315
lao,2018,1352047830.52207
lao,2019,1426479449.64001
lao,2020,1458710856.94008
lbn,1994,1220736857.09184
lbn,1995,1465129850.68459
lbn,1996,1717160469.70854
lbn,1997,1972718415.06983
lbn,1998,2143612825.26851
lbn,1999,2061884385.91791
lbn,2000,1970149253.73134
lbn,2001,1998673300.16584
lbn,2002,2074295190.7131
lbn,2003,2155223880.59701
lbn,2004,1530772779.20695
lbn,2005,1615252283.89402
lbn,2006,1584637906.48055
lbn,2007,1796288197.41644
lbn,2008,2417815695.50876
lbn,2009,2802241210.79414
lbn,2010,2968459277.59621
lbn,2011,3026202321.72471
lbn,2012,3253651485.62484
lbn,2013,3530021932.86675
lbn,2014,3626299279.02783
lbn,2015,4018359264.86972
lbn,2016,4270958194.19046
lbn,2017,4422123194.51702
lbn,2018,4229941149.28058
lbn,2019,3851477921.59474
lbn,2020,988028796.88178
lbr,2000,21439000
lbr,2001,21524900
lbr,2002,17363400
lbr,2003,16871300
lbr,2004,36101000
lbr,2005,39167700
lbr,2006,45806900
lbr,2007,54233800
lbr,2008,51072500
lbr,2009,49649800
lbr,2010,52076700
lbr,2011,54603300
lby,2002,640236220.47244
lby,2003,1556015625
lby,2004,1883615384.61538
lby,2005,2393534087.43504
lby,2006,2768651035.32278
lby,2007,3191905591.63631
lby,2008,3879208891.7947
lca,2006,52130111.11111
lca,2007,59255074.07407
lca,2008,54095444.44444
lca,2009,49819185.18519
lca,2010,49999000
lca,2011,54835777.77778
lca,2012,54534592.59259
lca,2013,50429851.85185
lca,2014,50942185.18519
lca,2015,53981703.7037
lca,2016,58688219.08804
lca,2017,61948879.61099
lca,2018,66108333.59579
lca,2019,70613848.87709
lca,2020,62041946.31709
lie,2016,2299472295.51451
lie,2017,2507667309.84056
lie,2018,2445444319.46007
lka,1960,230672268.90756
lka,1961,230041995.79832
lka,1962,237654300.41152
lka,1963,203193260.5042
lka,1964,212268890.7563
lka,1965,297689054.62185
lka,1966,280462205.88235
lka,1967,280452695.47325
lka,1968,290420168.06723
lka,1969,340000016.80672
lka,1970,369243680.67227
lka,1971,404553136.59359
lka,1972,434170854.27136
lka,1973,487812484.375
lka,1974,652932345.86466
lka,1975,735806005.70613
lka,1976,668252045.1843
lka,1977,904509594.13754
lka,1978,518513779.62844
lka,1979,609120122.02954
lka,1980,668360526.31579
lka,1981,669246768.83117
lka,1982,653580028.83229
lka,1983,678198028.0493
lka,1984,821147775.15723
lka,1985,804455077.31959
lka,1986,887544582.44111
lka,1987,967051616.84783
lka,1988,983904460.86136
lka,1989,969237217.75312
lka,1990,1076585134.7978
lka,1991,1204157565.86899
lka,1992,1354004150.12548
lka,1993,1425517350.99338
lka,1994,1628530977.33711
lka,1995,1836058493.65854
lka,1996,2039515107.65334
lka,1997,2235565350.05933
lka,1998,2343010085.33747
lka,1999,2308932616.08154
lka,2000,2458524866.9004
lka,2001,2223830055.95345
lka,2002,3160830022.99812
lka,2003,3510484873.60133
lka,2004,3868178673.78199
lka,2005,4762298507.46269
lka,2006,5437042411.83128
lka,2007,5984124487.44929
lka,2008,7309796203.95481
lka,2009,7617238883.35966
lka,2010,10241724451.9721
lka,2011,12029707372.6634
lka,2012,13305430122.5516
lka,2013,13350171435.4338
lka,2014,13470050124.5743
lka,2015,13107796199.5305
lka,2016,13496106346.4707
lka,2017,13438834600.8827
lka,2018,13573866223.4119
lka,2019,13744940621.5226
lka,2020,13073652859.0041
lso,1964,419991.60017
lso,1965,419991.60017
lso,1966,1119977.60045
lso,1967,2099958.00084
lso,1968,2379952.40095
lso,1969,2519949.60101
lso,1970,2939941.20118
lso,1971,3355704.69799
lso,1972,3642513.3342
lso,1973,5619596.54179
lso,1974,7064017.66004
lso,1975,7572684.24611
lso,1976,7129714.81141
lso,1977,8279668.81325
lso,1978,11614535.41858
lso,1979,22515083.13539
lso,1980,33138161.27375
lso,1981,35958404.5584
lso,1982,18447688.34039
lso,1983,27799569.15896
lso,1984,27175218.59961
lso,1985,16452685.42199
lso,1986,25230196.93654
lso,1987,31527946.95481
lso,1988,45024631.62525
lso,1989,47535821.86297
lso,1990,56802148.95837
lso,1991,60544489.91417
lso,1992,72676928.47125
lso,1993,79517152.7374
lso,1994,77829165.25853
lso,1995,89684072.67514
lso,1996,83994743.33031
lso,1997,101814236.11111
lso,1998,101415407.99161
lso,1999,101494623.12792
lso,2000,120857575.14626
lso,2001,169381491.67741
lso,2002,190514795.03259
lso,2003,262389136.38346
lso,2004,348010139.94675
lso,2005,336222713.1917
lso,2006,392856782.10145
lso,2007,374098546.56939
lso,2008,375088824.86806
lso,2009,304763999.19752
lso,2010,292411336.37531
lso,2011,329716814.28119
lso,2012,283734352.16756
lso,2013,258951933.83907
lso,2014,299042155.40833
lso,2015,357092939.04647
lso,2016,352379044.70508
lso,2017,351569286.78679
lso,2018,424944241.68235
lso,2019,389684186.48432
lso,2020,300895903.64956
ltu,1995,1316389254.94171
ltu,1996,1354928787.22486
ltu,1997,1619419076.39189
ltu,1998,1763620198.53259
ltu,1999,1660808804.48856
ltu,2000,1934083728.95986
ltu,2001,2110540353.90591
ltu,2002,2325461632.38471
ltu,2003,3134433164.1286
ltu,2004,4127471435.66816
ltu,2005,4766765766.88643
ltu,2006,5308981051.57485
ltu,2007,6315284619.59496
ltu,2008,7512149860.96883
ltu,2009,5651024464.8318
ltu,2010,6284794021.19608
ltu,2011,7999788659.53579
ltu,2012,8030694314.65686
ltu,2013,8200859989.31965
ltu,2014,8431552131.83609
ltu,2015,7131769119.84922
ltu,2016,7273862160.30469
ltu,2017,8105069312.12707
ltu,2018,8911633893.15764
ltu,2019,8805813361.50587
ltu,2020,8877695270.69107
lux,1995,2469328133.55227
lux,1996,2286171986.97068
lux,1997,2139698917.45602
lux,1998,2224210935.7635
lux,1999,2146949102.31892
lux,2000,2047121638.41098
lux,2001,1952957801.28268
lux,2002,2061857549.08549
lux,2003,2622638353.31058
lux,2004,2908615543.00889
lux,2005,2950535497.66226
lux,2006,3038849241.06
lux,2007,4109438701.62197
lux,2008,3933267823.67656
lux,2009,2534054651.88672
lux,2010,2791727299.58334
lux,2011,3004323836.22569
lux,2012,2723776395.35977
lux,2013,2969610842.25648
lux,2014,3253171609.59136
lux,2015,3291701734.39336
lux,2016,3605441346.9467
lux,2017,3138353720.17883
lux,2018,3512615741.55215
lux,2019,3464043710.46274
lux,2020,3392596570.64592
lva,1995,1019918710.78152
lva,1996,1020496426.74834
lva,1997,1189518509.55722
lva,1998,1060209698.55832
lva,1999,1020581311.55417
lva,2000,1082982618.77173
lva,2001,1137578912.02149
lva,2002,1294361073.2151
lva,2003,1454853031.60743
lva,2004,1769037335.76168
lva,2005,1938686994.3995
lva,2006,2277386506.14497
lva,2007,3111787717.13856
lva,2008,3443243677.82488
lva,2009,2566844592.71615
lva,2010,2845353769.12092
lva,2011,3228812173.60507
lva,2012,3198905908.36211
lva,2013,3349838999.25636
lva,2014,3296147281.46313
lva,2015,2853886838.23984
lva,2016,2855112682.16732
lva,2017,3191709691.82471
lva,2018,3634722895.00235
lva,2019,3640547897.99999
lva,2020,3655413610.92297
mac,1991,491111027.82254
mac,1992,507005506.56649
mac,1993,455971685.32557
mac,1994,459907289.92626
mac,1995,468385250.6338
mac,1996,467337818.83912
mac,1997,484621268.16546
mac,1998,496565899.63403
mac,1999,480236239.19218
mac,2000,504491708.09504
mac,2001,411900168.04631
mac,2002,389249881.74372
mac,2003,382985089.51279
mac,2004,394156216.49922
mac,2005,379723134.15136
mac,2006,426175419.30162
mac,2007,384648888.11459
mac,2008,298998765.60143
mac,2009,212542113.89853
mac,2010,155707180.52536
mac,2011,168242248.88379
mac,2012,199376713.10029
mac,2013,204523550.24846
mac,2014,228117840.01703
mac,2015,257107075.76706
mac,2016,268289327.21292
mac,2017,288437577.87192
mac,2018,297801176.83493
mac,2019,308654978.00632
mac,2020,218798112.42818
mar,1965,462997727.49728
mar,1966,475644699.1404
mar,1967,489477324.37506
mar,1968,527023021.44057
mar,1969,608240292.46122
mar,1970,641240984.09248
mar,1971,709702970.29703
mar,1972,852460441.66232
mar,1973,1082811853.22263
mar,1974,1229118037.43878
mar,1975,1536088834.05305
mar,1976,1591654786.95721
mar,1977,1829991339.68423
mar,1978,2248062015.50388
mar,1979,2676515093.22664
mar,1980,3903399050.23759
mar,1981,3405541231.53508
mar,1982,3345495569.52152
mar,1983,3245563778.63984
mar,1984,2988549889.03623
mar,1985,3016027198.65556
mar,1986,3688683403.21224
mar,1987,4275888474.9449
mar,1988,4931141274.22994
mar,1989,4938887715.24151
mar,1990,5819810687.67508
mar,1991,5924395849.12595
mar,1992,6359911185.2893
mar,1993,6033546090.97752
mar,1994,6435875529.71857
mar,1995,7366968454.33255
mar,1996,7894654975.3898
mar,1997,7461257111.36769
mar,1998,7531098454.87485
mar,1999,7665175380.44143
mar,2000,7186846292.11368
mar,2001,6645459285.14554
mar,2002,7117053688.41303
mar,2003,9120062332.8877
mar,2004,10601715527.7402
mar,2005,10498969249.859
mar,2006,11090418425.1217
mar,2007,11950001830.9876
mar,2008,13962169206.3533
mar,2009,14398108500.5771
mar,2010,14533336501.4494
mar,2011,15705632949.7274
mar,2012,14967549024.1528
mar,2013,16572006424.365
mar,2014,18152932919.3581
mar,2015,16327335292.8525
mar,2016,16197297986.235
mar,2017,17219149814.2798
mar,2018,18511841979.09669
mar,2019,17857254265.839
mar,2020,17519796141.8583
mda,1995,391554485.4453
mda,1996,349264130.43478
mda,1997,346852380.95238
mda,1998,232830540.03724
mda,1999,150215883.39256
mda,2000,179775926.13444
mda,2001,228919933.47219
mda,2002,242073086.27422
mda,2003,299831164.91903
mda,2004,369741651.32257
mda,2005,390652719.13394
mda,2006,417358560.97357
mda,2007,508104597.23721
mda,2008,668455638.95304
mda,2009,564319687.4775
mda,2010,694271704.94692
mda,2011,888955497.24839
mda,2012,927912545.20534
mda,2013,1063044856.51635
mda,2014,1103386388.89681
mda,2015,926191885.64445
mda,2016,960267569.43956
mda,2017,1117142872.58771
mda,2018,1284861007.79023
mda,2019,1273254490.41077
mda,2020,1250002617.97225
mdg,2007,781106150.0201
mdg,2008,1039398157.49
mdg,2009,880798298.44061
mdg,2010,894354006.05404
mdg,2011,1007823538.22887
mdg,2012,1003341759.35021
mdg,2013,1072136526.57972
mdg,2014,1131941995.71459
mdg,2015,963329910.65931
mdg,2016,1208002981.24482
mdg,2017,1210660421.90581
mdg,2018,1289259431.12436
mdg,2019,1423167892.58055
mdg,2020,1269250607.75735
mdv,2003,55752828.125
mdv,2004,59890960.9375
mdv,2005,54618359.375
mdv,2006,57633328.125
mdv,2007,59944210.9375
mdv,2008,73835148.4375
mdv,2009,60362390.625
mdv,2010,59209984.375
mdv,2011,71592953.02013
mdv,2012,75748333.854
mdv,2013,69800933.1867
mdv,2014,73391439.75449
mdv,2015,78783695.48948
mdv,2016,89816200.77562
mdv,2017,101557808.53968
mdv,2018,112608311.45879
mdv,2019,115139292.67976
mdv,2020,93041732.49335
mex,1965,4073416000
mex,1966,4567144000
mex,1967,5088360000
mex,1968,5780024000
mex,1969,6504336000
mex,1970,7828592000
mex,1971,8633432000
mex,1972,9846720000
mex,1973,12003072000
mex,1974,15662792000
mex,1975,18566192000
mex,1976,18522448051.9481
mex,1977,17587433628.3186
mex,1978,21842622807.0175
mex,1979,28456135964.9123
mex,1980,37630663043.4783
mex,1981,47267377551.0204
mex,1982,31307805851.0638
mex,1983,27258905079.1007
mex,1984,34113861740.1669
mex,1985,37375275398.9879
mex,1986,27282895554.1026
mex,1987,30864790668.98849
mex,1988,40138967599.3137
mex,1989,44781029453.5852
mex,1990,49992345516.6039
mex,1991,59213028359.3957
mex,1992,67325144915.82929
mex,1993,90938232443.1891
mex,1994,91758445083.10861
mex,1995,68959020936.5361
mex,1996,83023612258.8625
mex,1997,101104210393.383
mex,1998,105891776050.78799
mex,1999,115755897033.597
mex,2000,134416283895.258
mex,2001,136599832696.44501
mex,2002,133324123653.687
mex,2003,121135374362.77699
mex,2004,130313267233.741
mex,2005,137997213499.849
mex,2006,162499120394.15701
mex,2007,167598327446.423
mex,2008,175846671338.85001
mex,2009,135872738594.739
mex,2010,164611645773.979
mex,2011,181220314972.672
mex,2012,196338874824.40497
mex,2013,201767585577.82599
mex,2014,209347408162.49799
mex,2015,201111578402.73096
mex,2016,185289548330.75296
mex,2017,202128907669.14096
mex,2018,214451526893.67801
mex,2019,219922971874.41599
mex,2020,185558060468.40701
mhl,1997,1675800
mhl,1998,2350200
mhl,1999,2160100
mhl,2000,2730300
mhl,2001,3835500
mhl,2002,4425300
mhl,2003,5025100
mhl,2004,5557100
mhl,2005,2599600
mhl,2006,3552100
mhl,2007,4566000
mhl,2008,3781800
mhl,2009,3519300
mhl,2010,5918000
mhl,2011,8748900
mhl,2012,6989900
mhl,2013,8058800
mhl,2014,10428800
mhl,2015,7147500
mhl,2016,9836600
mhl,2017,9294600
mhl,2018,8343000
mhl,2019,11279700
mhl,2020,8400000
mkd,1990,1410530035.33569
mkd,1991,1147556122.44898
mkd,1992,680400707.13023
mkd,1993,639330560.34483
mkd,1994,673059868.43322
mkd,1995,878441322.74601
mkd,1996,860152249.43786
mkd,1997,701529584.92905
mkd,1998,646354500.50219
mkd,1999,646094576.97296
mkd,2000,338371477.25704
mkd,2001,332553856.64586
mkd,2002,338990952.57483
mkd,2003,441770690.85808
mkd,2004,436734338.66492
mkd,2005,606671171.19859
mkd,2006,700937260.51088
mkd,2007,850372682.19397
mkd,2008,968359857.36021
mkd,2009,829898005.92282
mkd,2010,928076342.24939
mkd,2011,1197446123.51574
mkd,2012,997780343.82746
mkd,2013,1072479324.41433
mkd,2014,1244328349.53087
mkd,2015,1183623199.62692
mkd,2016,1311533651.40486
mkd,2017,1424975533.01442
mkd,2018,1692859514.34641
mkd,2019,1662596092.24856
mkd,2020,1533069963.0432
mli,1967,14105639.85742
mli,1968,22729410.93783
mli,1969,20563500.00731
mli,1970,24768896.58618
mli,1971,26225638.76284
mli,1972,37583977.7072
mli,1973,42918185.80712
mli,1974,41689672.03382
mli,1975,53387825.93115
mli,1976,50630152.27003
mli,1977,54587740.05341
mli,1978,59015962.8
mli,1979,64809123.28602
mli,2005,437958502.44661
mli,2006,460360239.64933
mli,2007,511524559.68076
mli,2008,614641255.60538
mli,2009,762956898.9347
mli,2010,721186561.7692
mli,2011,786311089.30615
mli,2012,717294057.48201
mli,2013,722120447.15161
mli,2014,1002857071.68279
mli,2015,842128124.32501
mli,2016,772579604.37768
mli,2017,931822538.17101
mli,2018,1073719881.21268
mli,2019,1142730005.06903
mli,2020,1185275904.5564
mlt,1970,43245621.2652
mlt,1971,42617420.64747
mlt,1972,58254275.42754
mlt,1973,73053660.80782
mlt,1974,88090655.97505
mlt,1975,122375320.76314
mlt,1976,145827829.95052
mlt,1977,173394429.19589
mlt,1978,221015149.82734
mlt,1979,281312215.56886
mlt,1980,336858066.11981
mlt,1981,316601021.31439
mlt,1982,305985937.5
mlt,1983,279983222.47593
mlt,1984,272836670.08101
mlt,1985,272897419.47291
mlt,1986,345667467.77365
mlt,1987,398282803.18091
mlt,1988,446786946.93136
mlt,1989,473675289.48017
mlt,1990,557416858.03053
mlt,1991,587002656.0425
mlt,1992,606460358.05627
mlt,1993,530181695.67659
mlt,1994,595186981.71078
mlt,1995,696718263.61868
mlt,1996,692934849.92854
mlt,1997,660956178.40062
mlt,1998,718808266.10675
mlt,1999,718842875.59191
mlt,2000,785723691.94591
mlt,2001,647128589.14433
mlt,2002,696830115.83012
mlt,2003,847052008.64914
mlt,2004,824967737.91729
mlt,2005,832956846.16341
mlt,2006,843424789.86325
mlt,2007,985372433.61621
mlt,2008,1228286655.925
mlt,2009,979126562.93415
mlt,2010,1015327058.19966
mlt,2011,1082868318.48552
mlt,2012,1035158807.65772
mlt,2013,995663965.99814
mlt,2014,990931978.21177
mlt,2015,826111949.40641
mlt,2016,836911686.02559
mlt,2017,944692225.96319
mlt,2018,1093174695.3289
mlt,2019,1107415182.12382
mlt,2020,1133811133.33527
mmr,2001,469682709.87146
mmr,2002,528910094.4653
mmr,2003,739567509.44493
mmr,2004,1010806262.23092
mmr,2005,1300677498.94516
mmr,2006,1600352134.60844
mmr,2007,2262512149.55417
mmr,2008,3673383534.99537
mmr,2009,5153530248.18509
mmr,2010,7196945350.90023
mmr,2011,10708099987.7661
mmr,2012,11614892408.8464
mmr,2013,12113652748.325
mmr,2014,12604753168.7943
mmr,2015,12856920143.9461
mmr,2016,12850290931.5601
mmr,2017,14128657199.6357
mmr,2018,16265431186.6154
mmr,2019,17009783208.5187
mne,2000,91350327.88399
mne,2001,134074870.1415
mne,2002,133626404.75966
mne,2003,149570281.57865
mne,2004,180992053.63794
mne,2005,184909837.08494
mne,2006,211356166.10212
mne,2007,187784013.13989
mne,2008,233289878.4239
mne,2009,188496804.66796
mne,2010,188622563.96659
mne,2011,225938195.99109
mne,2012,166628549.40254
mne,2013,180492565.05576
mne,2014,178012471.80576
mne,2015,165711433.95808
mne,2016,163397123.8938
mne,2017,186381564.1199
mne,2018,219264636.44948
mne,2019,206080385.13211
mne,2020,196058119.65812
mng,1989,1169733333.33333
mng,1990,521598180
mng,1991,403639831.57895
mng,1992,244966032.86385
mng,1993,125127980.08775
mng,1994,155320338.72844
mng,1995,250955229.04081
mng,1996,103307093.14136
mng,1997,99874497.65187
mng,1998,79600058.65645
mng,1999,74300983.6887
mng,2000,76198620.5431
mng,2001,104608152.79255
mng,2002,89289097.2531
mng,2003,106015885.18499
mng,2004,110164905.50756
mng,2005,145327846.15797
mng,2006,185543542.54034
mng,2007,264439690.06173
mng,2008,368997958.57658
mng,2009,295591961.99736
mng,2010,489892268.91403
mng,2011,735966718.07653
mng,2012,919773641.33237
mng,2013,1097370445.77252
mng,2014,1073157032.19256
mng,2015,815194229.31183
mng,2016,745517168.15691
mng,2017,791976226.55872
mng,2018,929479612.3057
mng,2019,1004326441.1809
mng,2020,1032576776.98188
moz,1991,527247054.7229
moz,1992,396696773.42446
moz,1993,303665195.39518
moz,1994,345650597.82069
moz,1995,304746783.68405
moz,1996,450825123.74155
moz,1997,594354949.92896
moz,1998,765562621.05671
moz,1999,798401382.37665
moz,2000,721957694.1263
moz,2001,781284853.84184
moz,2002,698582578.7651
moz,2003,890952473.05769
moz,2004,1136235380.60253
moz,2005,1149424465.54789
moz,2006,1307581355.70533
moz,2007,1431049438.28052
moz,2008,1479452104.06327
moz,2009,1249529756.562
moz,2010,1108160938.86649
moz,2011,1410652661.38243
moz,2012,1414325527.7905
moz,2013,1389751482.35622
moz,2014,1421876562.46511
moz,2015,1306744855.87444
moz,2016,1012154186.26559
moz,2017,1084101679.1881
moz,2018,1293988056.22278
moz,2019,1358801609.39747
moz,2020,1138248508.87768
mrt,1985,105665576.10241
mrt,1986,127087599.4882
mrt,1987,133095535.65887
mrt,1988,152177592.86059
mrt,1989,138618592.82828
mrt,1990,126872995.33737
mrt,1991,136732262.70959
mrt,1992,155090707.48159
mrt,1993,151053143.05581
mrt,1994,141178709.28586
mrt,1995,144678734.3567
mrt,1996,151135269.85469
mrt,1997,157378174.94551
mrt,1998,210628483.2021
mrt,1999,211255395.8208
mrt,2000,175720826.37503
mrt,2001,177075531.33643
mrt,2002,208693856.97305
mrt,2003,219862008.13595
mrt,2004,254139556.70799
mrt,2005,283040165.66265
mrt,2006,332437650.78183
mrt,2007,317894499.7235
mrt,2008,287736199.79597
mrt,2009,397682180.61791
mrt,2010,377455229.18222
mrt,2011,388481438.39953
mrt,2012,438755387.3643
mrt,2013,462780512.30203
mrt,2014,488793459.41036
mrt,2015,458709097.18116
mrt,2016,391036719.82087
mrt,2017,436061452.51397
mrt,2018,449530815.87852
mrt,2019,453056352.00105
mrt,2020,481881720.43011
mus,1976,94439871.28639
mus,1977,105792078.45867
mus,1978,129962844.58001
mus,1979,154087601.65501
mus,1980,146662675.84556
mus,1981,154087170.59251
mus,1982,143481260.05978
mus,1983,143342843.96303
mus,1984,158184966.99347
mus,1985,185462198.47823
mus,1986,284411572.50639
mus,1987,386389402.24566
mus,1988,435119105.20402
mus,1989,435940143.47729
mus,1990,547852120.96747
mus,1991,582681203.40142
mus,1992,661676371.1833
mus,1993,653905428.37715
mus,1994,702093912.16231
mus,1995,821828606.4315
mus,1996,919755288.86066
mus,1997,870193818.77069
mus,1998,877037778.15752
mus,1999,875205266.45967
mus,2000,920810587.58991
mus,2001,924625789.15388
mus,2002,922976039.65022
mus,2003,1048705130.54854
mus,2004,1153703172.90034
mus,2005,1096103620.12734
mus,2006,1112270997.00077
mus,2007,1260566461.32523
mus,2008,1529585840.40938
mus,2009,1361022284.24458
mus,2010,1416951442.93863
mus,2011,1597157388.69923
mus,2012,1592512479.20133
mus,2013,1686796041.87431
mus,2014,1739752331.68744
mus,2015,1524273534.01775
mus,2016,1516688753.2743
mus,2017,1565046662.83852
mus,2018,1607513319.81706
mus,2019,1538500570.84866
mus,2020,1169749078.07222
mwi,1975,75133132.6696
mwi,1976,75355969.33187
mwi,1977,88935651.78868
mwi,1978,100509659.83169
mwi,1979,151196474.47668
mwi,1980,151706809.50622
mwi,1981,156903719.42366
mwi,1982,145129038.37044
mwi,1983,158229570.99081
mwi,1984,149310103.29701
mwi,1985,145397708.10308
mwi,1986,157156842.72742
mwi,1987,174629284.19432
mwi,1988,189297309.95979
mwi,1989,249887878.23881
mwi,1990,313137161.49364
mwi,1991,359050975.63586
mwi,1992,342788638.19277
mwi,1993,296974016.53493
mwi,1994,183136864.15457
mwi,1995,195401080.8901
mwi,1996,295427024.20224
mwi,1997,335533391.71258
mwi,1998,215548034.12642
mwi,1999,216079372.892
mwi,2000,202550868.43634
mwi,2001,180129697.37095
mwi,2002,433073474.9287
mwi,2003,433252570.49029
mwi,2004,391984475.46026
mwi,2005,375905673.23542
mwi,2006,495913160.82595
mwi,2007,618359313.87645
mwi,2008,623531998.74469
mwi,2009,642557851.73436
mwi,2010,689691514.26671
mwi,2011,805963907.72799
mwi,2012,557880357.35791
mwi,2013,527825596.52345
mwi,2014,577551224.79441
mwi,2015,611908131.57093
mwi,2016,517164939.6592
mwi,2017,1010357640.46982
mwi,2018,1125584628.43039
mwi,2019,1272098362.16856
mys,1960,196625212.33503
mys,1961,190372141.6438
mys,1962,211215797.72638
mys,1963,235533385.60042
mys,1964,272704592.97008
mys,1965,301538318.30655
mys,1966,332109042.20567
mys,1967,372406768.58748
mys,1968,394292630.34104
mys,1969,480446458.905
mys,1970,531860838.88671
mys,1971,599260623.13665
mys,1972,739990246.84352
mys,1973,1280067040.47804
mys,1974,1777781355.15766
mys,1975,1740671760.493
mys,1976,2177013495.43595
mys,1977,2683993133.70983
mys,1978,3300991796.20035
mys,1979,4369624291.71998
mys,1980,5374618907.62093
mys,1981,5327141660.51821
mys,1982,5199735976.70635
mys,1983,5925836341.70508
mys,1984,6674883427.20601
mys,1985,6137393677.00362
mys,1986,5458522158.51863
mys,1987,6373233846.64232
mys,1988,7697036810.75302
mys,1989,9246898995.86533
mys,1990,10664719582.979
mys,1991,12556008146.6395
mys,1992,15278595829.8975
mys,1993,17343149061.808
mys,1994,19841487578.11309
mys,1995,23398724082.9346
mys,1996,28080928531.6798
mys,1997,28381716232.5218
mys,1998,20771759070.5259
mys,1999,24485526315.7895
mys,2000,28946842105.2632
mys,2001,27219473684.21049
mys,2002,29493684210.52629
mys,2003,32982105263.1579
mys,2004,37896578947.3684
mys,2005,39543186079.0579
mys,2006,44847609181.615
mys,2007,50559692808.93649
mys,2008,56689549733.1974
mys,2009,48137608171.3718
mys,2010,59760019868.9889
mys,2011,69483006535.94769
mys,2012,72756410256.41029
mys,2013,73838903170.52271
mys,2014,77328057685.84441
mys,2015,67181922929.2024
mys,2016,65664489067.8109
mys,2017,69713747558.3667
mys,2018,77241208396.32228
mys,2019,78180325890.1629
mys,2020,75082193410.2534
nam,1980,205539051.91596
nam,1981,217173340.42707
nam,1982,211753212.20875
nam,1983,235973319.28899
nam,1984,192732138.45074
nam,1985,148688692.35087
