geo,time,ny_gnp_pcap_kd_zg
cpv,2015,1.07621
cpv,2016,3.57323
cpv,2017,2.60965
cpv,2018,4.48414
cpv,2019,4.70765
cpv,2020,-15.95279
cri,1961,-2.07127
cri,1962,0.58202
cri,1963,3.44997
cri,1964,-0.45812
cri,1965,4.2276
cri,1966,3.55127
cri,1967,2.31408
cri,1968,5.41221
cri,1969,3.28467
cri,1970,4.90154
cri,1971,4.15591
cri,1972,3.86256
cri,1973,5.5573
cri,1974,3.36073
cri,1975,-1.45242
cri,1976,2.94946
cri,1977,6.56081
cri,1978,2.82239
cri,1979,1.72007
cri,1980,-2.71211
cri,1981,-10.87525
cri,1982,-15.15902
cri,1983,6.15036
cri,1984,7.98083
cri,1985,-0.88247
cri,1986,3.58136
cri,1987,2.09636
cri,1988,-0.04481
cri,1989,2.76188
cri,1990,4.56549
cri,1991,1.62022
cri,1992,6.63577
cri,1993,4.51873
cri,1994,3.19198
cri,1995,1.17655
cri,1996,-0.6277
cri,1997,2.94406
cri,1998,3.67832
cri,1999,0.30106
cri,2000,0.96123
cri,2001,1.64219
cri,2002,1.75939
cri,2003,2.70895
cri,2004,3.36024
cri,2005,3.03696
cri,2006,6.8
cri,2007,7.12341
cri,2008,4.02675
cri,2009,-3.5741
cri,2010,4.19311
cri,2011,3.02201
cri,2012,3.84192
cri,2013,0.78316
cri,2014,1.84701
cri,2015,2.28013
cri,2016,3.13586
cri,2017,2.01655
cri,2018,1.44605
cri,2019,0.62619
cri,2020,-4.72925
cub,1971,6.67895
cub,1972,2.9995
cub,1973,1.70539
cub,1974,-0.553
cub,1975,8.02021
cub,1976,4.23726
cub,1977,7.67046
cub,1978,5.74694
cub,1979,0.41183
cub,1980,-5.43651
cub,1981,19.08849
cub,1982,8.45709
cub,1983,5.02102
cub,1984,7.44905
cub,1985,0.72708
cub,1986,-0.64762
cub,1987,-3.40788
cub,1988,2.88327
cub,1989,-0.20176
cub,1990,-4.43197
cub,1991,-11.07985
cub,1992,-11.62978
cub,1993,-15.39119
cub,1994,0.20242
cub,1995,1.36171
cub,1996,7.62508
cub,1997,2.38919
cub,1998,-0.09032
cub,1999,5.68025
cub,2000,5.33584
cub,2001,3.27795
cub,2002,0.87069
cub,2003,3.75166
cub,2004,5.41611
cub,2005,11.36628
cub,2006,12.39501
cub,2007,6.87183
cub,2008,4.27847
cub,2009,0.64558
cub,2010,2.68514
cub,2011,3.44513
cub,2012,2.98443
cub,2013,2.6835
cub,2014,0.70078
cub,2015,4.29549
cub,2016,0.25941
cub,2017,1.78027
cub,2018,2.19083
cyp,1977,17.24925
cyp,1978,7.29977
cyp,1979,8.76312
cyp,1980,4.76295
cyp,1981,0.65194
cyp,1982,4.70467
cyp,1983,3.97505
cyp,1984,7.49527
cyp,1985,3.70988
cyp,1986,1.1245
cyp,1987,6.03105
cyp,1988,7.49094
cyp,1989,6.75683
cyp,1990,5.24833
cyp,1991,-1.7692
cyp,1992,6.39328
cyp,1993,-1.58354
cyp,1994,3.60955
cyp,1995,1.80837
cyp,1996,-0.13104
cyp,1997,0.51956
cyp,1998,14.1485
cyp,1999,-4.99081
cyp,2000,1.69111
cyp,2001,4.36324
cyp,2002,4.84179
cyp,2003,2.45405
cyp,2004,1.88707
cyp,2005,3.92359
cyp,2006,2.64221
cyp,2007,1.91016
cyp,2008,6.2652
cyp,2009,-3.29257
cyp,2010,-1.76346
cyp,2011,1.89211
cyp,2012,-7.97514
cyp,2013,-6.79352
cyp,2014,-2.23247
cyp,2015,6.11119
cyp,2016,2.33933
cyp,2017,6.04744
cyp,2018,3.71415
cyp,2019,2.65764
cyp,2020,-7.70505
cze,1993,-0.2433
cze,1994,2.88725
cze,2005,6.66412
cze,2006,4.77062
cze,2007,4.67898
cze,2008,2.28012
cze,2009,-6.09399
cze,2010,1.59952
cze,2011,1.00686
cze,2012,0.83132
cze,2013,-0.05123
cze,2014,1.51017
cze,2015,5.17471
cze,2016,2.42522
cze,2017,6.17836
cze,2018,3.05044
cze,2019,2.01307
cze,2020,-3.51301
deu,1971,2.87462
deu,1972,3.71706
deu,1973,4.48356
deu,1974,0.85945
deu,1975,-0.41193
deu,1976,5.49577
deu,1977,3.49419
deu,1978,3.40864
deu,1979,3.90353
deu,1980,1.23614
deu,1981,0.29639
deu,1982,-0.38345
deu,1983,2.08075
deu,1984,3.53694
deu,1985,2.56998
deu,1986,2.10668
deu,1987,1.16649
deu,1988,3.79968
deu,1989,3.26328
deu,1990,4.44514
deu,1991,3.79173
deu,1992,0.9993
deu,1993,-1.79316
deu,1994,1.36067
deu,1995,1.01438
deu,1996,0.66755
deu,1997,1.43437
deu,1998,1.60557
deu,1999,1.69712
deu,2000,2.91513
deu,2001,1.36838
deu,2002,-0.7289
deu,2003,-0.71485
deu,2004,2.86174
deu,2005,1.00718
deu,2006,4.81535
deu,2007,2.87546
deu,2008,0.64691
deu,2009,-4.21892
deu,2010,4.07099
deu,2011,6.4167
deu,2012,0.07295
deu,2013,0.09005
deu,2014,1.48629
deu,2015,0.9066
deu,2016,1.62264
deu,2017,2.1904
deu,2018,1.59206
deu,2019,0.85986
deu,2020,-5.05227
dji,2014,5.54722
dji,2015,5.90035
dji,2016,2.42579
dji,2017,2.16242
dji,2018,6.89547
dnk,1967,4.59074
dnk,1968,4.71496
dnk,1969,5.98415
dnk,1970,0.67276
dnk,1971,2.17163
dnk,1972,3.27406
dnk,1973,3.73443
dnk,1974,-1.97963
dnk,1975,-1.79553
dnk,1976,5.768
dnk,1977,1.40134
dnk,1978,1.79221
dnk,1979,2.86108
dnk,1980,-0.35285
dnk,1981,-1.45378
dnk,1982,3.0963
dnk,1983,2.87383
dnk,1984,3.71444
dnk,1985,3.84685
dnk,1986,4.99533
dnk,1987,0.44731
dnk,1988,-0.26879
dnk,1989,0.23572
dnk,1990,1.01602
dnk,1991,0.97335
dnk,1992,1.84765
dnk,1993,0.16698
dnk,1994,5.10964
dnk,1995,2.94277
dnk,1996,2.15694
dnk,1997,2.98507
dnk,1998,2.23555
dnk,1999,2.97662
dnk,2000,2.16994
dnk,2001,1.25335
dnk,2002,0.3675
dnk,2003,0.45613
dnk,2004,3.41543
dnk,2005,2.73466
dnk,2006,3.97339
dnk,2007,-0.22252
dnk,2008,-0.49956
dnk,2009,-5.52184
dnk,2010,2.0697
dnk,2011,1.36776
dnk,2012,0.00058
dnk,2013,1.4097
dnk,2014,1.5869
dnk,2015,1.073
dnk,2016,1.82571
dnk,2017,1.89677
dnk,2018,2.05925
dnk,2019,1.86055
dnk,2020,-1.85542
dom,1961,-6.81889
dom,1962,13.43404
dom,1963,3.54006
dom,1964,3.7069
dom,1965,-14.67546
dom,1966,9.34804
dom,1967,0.22436
dom,1968,-2.56675
dom,1969,7.5663
dom,1970,16.42214
dom,1971,8.35506
dom,1972,9.60903
dom,1973,8.11556
dom,1974,2.82744
dom,1975,2.64728
dom,1976,3.97945
dom,1977,0.91556
dom,1978,1.28262
dom,1979,2.99727
dom,1980,1.69722
dom,1981,1.21026
dom,1982,0.27407
dom,1983,2.25833
dom,1984,-0.67603
dom,1985,-7.16942
dom,1986,3.55024
dom,1987,6.82711
dom,1988,-1.10753
dom,1989,3.98498
dom,1990,-6.91428
dom,1991,-0.39191
dom,1992,9.05239
dom,1993,3.66712
dom,1994,1.4162
dom,1995,3.88154
dom,1996,4.95366
dom,1997,7.06121
dom,1998,4.79964
dom,1999,4.01299
dom,2000,3.29502
dom,2001,0.91371
dom,2002,3.04957
dom,2003,-5.0619
dom,2004,-0.72929
dom,2005,11.47421
dom,2006,8.25086
dom,2007,5.96957
dom,2008,3.41788
dom,2009,-0.34422
dom,2010,7.02595
dom,2011,1.64024
dom,2012,1.41809
dom,2013,2.83202
dom,2014,5.71639
dom,2015,6.37062
dom,2016,5.2273
dom,2017,3.10087
dom,2018,6.37801
dom,2019,3.62215
dom,2020,-8.01126
dza,1961,-12.60228
dza,1962,-26.67912
dza,1963,20.25563
dza,1964,1.06167
dza,1965,0.92
dza,1966,-8.73457
dza,1967,8.2386
dza,1968,8.60113
dza,1969,6.71074
dza,1970,4.01179
dza,1971,-12.80762
dza,1972,24.47586
dza,1973,0.65351
dza,1974,4.73585
dza,1975,1.72017
dza,1976,4.86532
dza,1977,-0.89074
dza,1978,6.90078
dza,1979,3.8698
dza,1980,-2.25936
dza,1981,-0.49911
dza,1982,3.56469
dza,1983,2.86519
dza,1984,3.07525
dza,1985,1.02498
dza,1986,-2.1724
dza,1987,-3.46528
dza,1988,-4.55256
dza,1989,2.04597
dza,1990,-1.79249
dza,1991,-4.90598
dza,1992,0.35141
dza,1993,-3.52312
dza,1994,-3.32737
dza,1995,1.13905
dza,1996,2.13988
dza,1997,0.04609
dza,1998,3.98956
dza,1999,1.34931
dza,2000,1.69141
dza,2001,3.13853
dza,2002,3.51713
dza,2003,5.90347
dza,2004,2.43145
dza,2005,3.39744
dza,2006,0.87614
dza,2007,4.19842
dza,2008,1.24073
dza,2009,-0.26098
dza,2010,2.36197
dza,2011,0.24692
dza,2012,1.10888
dza,2013,0.09744
dza,2014,1.48688
dza,2015,1.59557
dza,2016,2.49883
dza,2017,-1.23695
dza,2018,-1.88623
dza,2019,-0.90187
dza,2020,-6.3296
ecu,1961,1.82758
ecu,1962,2.00006
ecu,1963,-0.13482
ecu,1964,4.5104
ecu,1965,0.10302
ecu,1966,-3.20781
ecu,1967,1.65868
ecu,1968,-1.12503
ecu,1969,1.82252
ecu,1970,3.6726
ecu,1971,2.95623
ecu,1972,1.974
ecu,1973,9.13488
ecu,1974,8.41812
ecu,1975,10.06266
ecu,1976,3.59824
ecu,1977,-1.41449
ecu,1978,2.46392
ecu,1979,0.2882
ecu,1980,0.33718
ecu,1981,2.91128
ecu,1982,-3.55866
ecu,1983,-2.89574
ecu,1984,-1.42099
ecu,1985,1.61453
ecu,1986,0.78967
ecu,1987,-3.51525
ecu,1988,2.03956
ecu,1989,-1.82858
ecu,1990,2.79996
ecu,1991,3.37059
ecu,1992,1.17024
ecu,1993,0.77292
ecu,1994,2.35862
ecu,1995,0.40039
ecu,1996,-0.73041
ecu,1997,2.55205
ecu,1998,0.74657
ecu,1999,-8.79162
ecu,2000,-1.03903
ecu,2001,3.97146
ecu,2002,2.81382
ecu,2003,0.72206
ecu,2004,6.0278
ecu,2005,4.11898
ecu,2006,3.04908
ecu,2007,0.3084
ecu,2008,6.29456
ecu,2009,-0.63015
ecu,2010,2.51587
ecu,2011,6.08066
ecu,2012,4.08332
ecu,2013,3.35946
ecu,2014,2.17961
ecu,2015,-1.69748
ecu,2016,-3.0036
ecu,2017,0.10242
ecu,2018,-0.91713
ecu,2019,-1.85111
ecu,2020,-9.0857
egy,1966,2.44192
egy,1967,-1.2799
egy,1968,-3.98568
egy,1969,1.7694
egy,1970,3.35314
egy,1971,1.63642
egy,1972,0.99321
egy,1973,0.44921
egy,1974,-0.55993
egy,1975,5.53078
egy,1976,9.88776
egy,1977,6.13744
egy,1978,4.51917
egy,1979,0.82622
egy,1980,6.04691
egy,1981,4.16213
egy,1982,8.76797
egy,1983,2.81192
egy,1984,7.06057
egy,1985,0.19582
egy,1986,0.94473
egy,1987,10.70255
egy,1988,3.48419
egy,1989,1.55302
egy,1990,1.77572
egy,1991,2.15044
egy,1992,2.13136
egy,1993,0.76993
egy,1994,1.83621
egy,1995,2.70052
egy,1996,3.00223
egy,1997,3.39254
egy,1998,3.83086
egy,1999,3.53546
egy,2000,4.23904
egy,2001,2.25717
egy,2002,-0.53281
egy,2003,1.03649
egy,2004,2.06812
egy,2005,2.58051
egy,2006,5.81109
egy,2007,5.6546
egy,2008,5.18453
egy,2009,1.96674
egy,2010,0.96579
egy,2011,-1.03155
egy,2012,0.24072
egy,2013,-0.39181
egy,2014,0.8344
egy,2015,2.7973
egy,2016,2.54469
egy,2017,1.45172
egy,2018,2.57389
egy,2019,2.31829
egy,2020,2.16307
eri,1993,14.41576
eri,1994,22.33666
eri,1995,3.85097
eri,1996,8.97573
eri,1997,8.15129
eri,1998,1.52347
eri,1999,-1.30197
eri,2000,-5.65536
eri,2001,4.88413
eri,2002,-1.53582
eri,2003,-7.21844
eri,2004,-3.05884
eri,2005,-1.14842
eri,2006,-4.03604
eri,2007,-1.1834
eri,2008,-11.80116
eri,2009,1.96192
eri,2010,0.54911
eri,2011,6.23371
esp,1971,3.61544
esp,1972,7.12188
esp,1973,6.94793
esp,1974,4.96639
esp,1975,-1.02768
esp,1976,1.78311
esp,1977,1.58286
esp,1978,0.36401
esp,1979,-0.5138
esp,1980,1.03025
esp,1981,-1.55331
esp,1982,0.54817
esp,1983,1.00062
esp,1984,1.4095
esp,1985,2.76165
esp,1986,3.15691
esp,1987,5.33732
esp,1988,4.61328
esp,1989,5.05232
esp,1990,3.60103
esp,1991,2.23473
esp,1992,0.22831
esp,1993,-1.00243
esp,1994,0.17754
esp,1995,4.1818
esp,1996,1.91045
esp,1997,3.30004
esp,1998,3.8799
esp,1999,4.11155
esp,2000,4.98722
esp,2001,2.52631
esp,2002,1.53368
esp,2003,1.44948
esp,2004,1.24531
esp,2005,1.45392
esp,2006,1.87228
esp,2007,1.07172
esp,2008,-1.02908
esp,2009,-3.80072
esp,2010,0.18433
esp,2011,-1.46124
esp,2012,-2.06938
esp,2013,-0.98326
esp,2014,1.99746
esp,2015,4.27411
esp,2016,3.22206
esp,2017,2.51715
esp,2018,1.94976
esp,2019,1.42761
esp,2020,-10.92225
est,2001,5.86861
est,2002,7.47949
est,2003,7.4195
est,2004,7.7985
est,2005,11.14858
est,2006,9.01431
est,2007,6.17472
est,2008,-3.4572
est,2009,-12.63568
est,2010,0.30998
est,2011,7.85163
est,2012,4.61146
est,2013,3.57511
est,2014,2.80388
est,2015,2.44673
est,2016,3.06683
est,2017,5.48498
est,2018,4.25623
est,2019,3.36916
eth,2012,5.61195
eth,2013,7.49642
eth,2014,7.15828
eth,2015,7.25258
eth,2016,6.58373
eth,2017,6.40416
eth,2018,4.17816
eth,2019,5.31569
eth,2020,3.39403
fin,1971,2.18599
fin,1972,6.98546
fin,1973,6.34496
fin,1974,2.71328
fin,1975,1.10061
fin,1976,-0.07724
fin,1977,-0.34107
fin,1978,2.6534
fin,1979,7.07528
fin,1980,5.08603
fin,1981,0.38093
fin,1982,2.25054
fin,1983,2.50686
fin,1984,2.82589
fin,1985,3.38918
fin,1986,2.69935
fin,1987,3.22731
fin,1988,5.10872
fin,1989,3.72048
fin,1990,-0.21094
fin,1991,-7.16252
fin,1992,-4.85911
fin,1993,-1.7418
fin,1994,4.70431
fin,1995,4.70329
fin,1996,4.12836
fin,1997,6.89535
fin,1998,4.6631
fin,1999,5.20852
fin,2000,5.99728
fin,2001,3.01331
fin,2002,1.82274
fin,2003,0.81895
fin,2004,5.08241
fin,2005,2.12436
fin,2006,4.13478
fin,2007,4.2066
fin,2008,0.18938
fin,2009,-7.53508
fin,2010,2.7599
fin,2011,1.16132
fin,2012,-1.78578
fin,2013,-1.41041
fin,2014,-0.19732
fin,2015,0.2071
fin,2016,1.97969
fin,2017,2.53542
fin,2018,1.36317
fin,2019,1.21351
fin,2020,-1.7815
fra,1972,3.58091
fra,1973,5.41681
fra,1974,3.43124
fra,1975,-1.51886
fra,1976,3.83144
fra,1977,2.93217
fra,1978,3.64881
fra,1979,3.24929
fra,1980,1.41812
fra,1981,0.47087
fra,1982,1.58726
fra,1983,0.04368
fra,1984,0.72748
fra,1985,1.55696
fra,1986,2.32858
fra,1987,2.3479
fra,1988,4.01783
fra,1989,3.49099
fra,1990,2.36724
fra,1991,0.40295
fra,1992,1.22493
fra,1993,-0.9657
fra,1994,1.81729
fra,1995,1.74739
fra,1996,1.57242
fra,1997,2.34175
fra,1998,3.30009
fra,1999,3.59298
fra,2000,2.78388
fra,2001,1.46572
fra,2002,-0.33933
fra,2003,0.3924
fra,2004,2.12973
fra,2005,1.21816
fra,2006,2.01517
fra,2007,1.78552
fra,2008,-0.12218
fra,2009,-3.24298
fra,2010,1.45283
fra,2011,2.01885
fra,2012,-0.62484
fra,2013,0.11918
fra,2014,0.41714
fra,2015,0.76737
fra,2016,0.79206
fra,2017,2.13068
fra,2018,1.63511
fra,2019,1.45535
fra,2020,-8.54115
gab,1971,6.81979
gab,1972,9.6738
gab,1973,6.85829
gab,1974,33.24691
gab,1975,19.59135
gab,1976,34.77267
gab,1977,-14.09934
gab,1978,-29.25598
gab,1979,-6.01667
gab,1980,-0.06191
gab,1981,4.26857
gab,1982,-5.20492
gab,1983,3.02799
gab,1984,9.08322
gab,1985,-5.1933
gab,1986,-1.66802
gab,1987,-19.35549
gab,1988,9.74313
gab,1989,7.35
gab,1990,-2.63073
gab,1991,3.53535
gab,1992,-7.80017
gab,1993,0.12871
gab,1994,3.27699
gab,1995,1.00077
gab,1996,0.74551
gab,1997,2.35687
gab,1998,4.82836
gab,1999,-12.9808
gab,2000,-11.23266
gab,2001,5.57343
gab,2002,1.001
gab,2003,-1.88328
gab,2004,-7.81374
gab,2005,5.0374
gab,2006,-10.46485
gab,2007,0.60858
gab,2008,-7.95922
gab,2009,4.84892
gab,2010,-1.69101
gab,2011,-1.04684
gab,2012,8.6198
gab,2013,3.43044
gab,2014,8.93201
gab,2015,-3.37081
gab,2016,0.0192
gab,2017,-0.79222
gab,2018,-4.96706
gab,2019,-2.23071
gab,2020,2.70006
gbr,1971,2.99547
gbr,1972,3.85265
gbr,1973,6.54379
gbr,1974,-2.55614
gbr,1975,-1.75601
gbr,1976,2.9989
gbr,1977,1.99614
gbr,1978,4.31967
gbr,1979,3.45271
gbr,1980,-2.39476
gbr,1981,-0.77004
gbr,1982,1.9334
gbr,1983,4.50666
gbr,1984,2.22197
gbr,1985,3.62085
gbr,1986,3.19524
gbr,1987,5.051
gbr,1988,5.56766
gbr,1989,2.17101
gbr,1990,0.24292
gbr,1991,-1.34571
gbr,1992,0.38973
gbr,1993,2.14786
gbr,1994,3.91946
gbr,1995,2.03633
gbr,1996,2.22429
gbr,1997,4.77767
gbr,1998,3.37948
gbr,1999,1.98949
gbr,2000,4.00294
gbr,2001,2.01421
gbr,2002,2.27134
gbr,2003,2.53337
gbr,2004,1.54854
gbr,2005,2.18203
gbr,2006,0.60276
gbr,2007,0.91522
gbr,2008,-1.47731
gbr,2009,-4.80827
gbr,2010,2.15632
gbr,2011,0.96884
gbr,2012,-0.59159
gbr,2013,0.19813
gbr,2014,2.17656
gbr,2015,1.47391
gbr,2016,1.36568
gbr,2017,2.70573
gbr,2018,0.92645
gbr,2019,1.94169
gbr,2020,-10.7336
geo,2011,7.16154
geo,2012,9.04114
geo,2013,3.1077
geo,2014,4.91537
geo,2015,1.83858
geo,2016,0.38707
geo,2017,4.3757
geo,2018,5.98243
geo,2019,4.50394
geo,2020,-7.0978
gha,2007,1.72897
gha,2008,6.54857
gha,2009,2.28343
gha,2010,3.94902
gha,2011,9.66974
gha,2012,4.43279
gha,2013,7.44171
gha,2014,-1.87172
gha,2015,2.21198
gha,2016,0.0997
gha,2017,4.77842
gha,2018,4.27674
gha,2019,4.64215
gha,2020,5.53906
gin,2007,4.47308
gin,2008,1.46293
gin,2009,-4.38404
gin,2010,3.67893
gin,2011,2.4273
gin,2012,3.92341
gin,2013,-1.80277
gin,2014,3.09404
gin,2015,2.99859
gin,2016,7.81901
gin,2017,8.67175
gin,2018,0.15345
gin,2019,1.13657
gmb,2005,-5.386
gmb,2006,-3.80497
gmb,2007,0.29053
gmb,2008,3.5887
gmb,2009,3.25579
gmb,2010,2.81817
gmb,2011,-11.31884
gmb,2012,2.25856
gmb,2013,-0.29718
gmb,2014,-4.50594
gmb,2015,0.84546
gmb,2016,-0.56701
gmb,2017,1.8052
gmb,2018,4.24548
gmb,2019,3.17751
gmb,2020,-3.1358
gnb,2001,-0.94105
gnb,2002,-1.23211
gnb,2003,-1.82852
gnb,2004,0.76075
gnb,2005,1.87814
gnb,2006,0.919
gnb,2007,1.20992
gnb,2008,-0.4428
gnb,2009,1.21438
gnb,2010,2.75152
gnb,2011,6.40782
gnb,2012,-4.36117
gnb,2013,-1.88837
gnb,2014,3.85353
gnb,2015,2.46557
gnb,2016,3.7186
gnb,2017,0.66841
gnb,2018,-5.10247
gnb,2019,8.17223
gnb,2020,-5.08089
gnq,2006,26.76107
gnq,2007,12.32497
gnq,2008,-2.2154
gnq,2009,0.42408
gnq,2010,-26.63184
gnq,2011,3.16074
gnq,2012,7.08175
gnq,2013,-3.09125
gnq,2014,-2.03614
gnq,2015,2.99549
gnq,2016,-8.91509
gnq,2017,-14.51287
gnq,2018,-8.53005
gnq,2019,-11.46161
gnq,2020,-3.8764
grc,1961,12.42255
grc,1962,-0.28664
grc,1963,11.55521
grc,1964,9.14681
grc,1965,9.96363
grc,1966,5.58136
grc,1967,4.87762
grc,1968,6.69703
grc,1969,10.95739
grc,2007,2.26568
grc,2008,-0.99112
grc,2009,-3.82804
grc,2010,-5.607
grc,2011,-10.50948
grc,2012,-3.19265
grc,2013,-2.60421
grc,2014,1.79769
grc,2015,-0.2557
grc,2016,-0.48054
grc,2017,1.28021
grc,2018,1.26769
grc,2019,2.1111
grc,2020,-8.40214
grl,2004,5.08842
grl,2005,8.00748
grl,2006,-3.48044
grl,2007,14.11832
gtm,1961,1.10895
gtm,1962,0.6698
gtm,1963,6.29501
gtm,1964,1.40524
gtm,1965,1.9438
gtm,1966,2.27249
gtm,1967,1.10624
gtm,1968,5.16005
gtm,1969,1.90432
gtm,1970,3.14951
gtm,1971,2.9659
gtm,1972,4.78313
gtm,1973,4.76771
gtm,1974,4.35093
gtm,1975,-0.66148
gtm,1976,5.91234
gtm,1977,5.98834
gtm,1978,2.84036
gtm,1979,2.60694
gtm,1980,0.56491
gtm,1981,-2.37084
gtm,1982,-6.38671
gtm,1983,-5.11799
gtm,1984,-3.18439
gtm,1985,-2.85171
gtm,1986,-3.9505
gtm,1987,1.33102
gtm,1988,1.33129
gtm,1989,1.24076
gtm,1990,-0.10092
gtm,1991,2.44297
gtm,1992,1.87268
gtm,1993,1.6254
gtm,1994,1.50695
gtm,1995,2.30507
gtm,1996,0.11956
gtm,1997,2.0451
gtm,1998,2.96512
gtm,1999,1.23609
gtm,2000,1.16541
gtm,2001,0.58862
gtm,2002,0.35135
gtm,2003,0.44784
gtm,2004,0.71185
gtm,2005,1.09566
gtm,2006,2.75416
gtm,2007,4.02834
gtm,2008,2.21586
gtm,2009,-1.75292
gtm,2010,0.41691
gtm,2011,2.00694
gtm,2012,1.91069
gtm,2013,1.61771
gtm,2014,2.34365
gtm,2015,2.55651
gtm,2016,1.2143
gtm,2017,1.48231
gtm,2018,1.73687
gtm,2019,2.47429
gtm,2020,-2.97897
hkg,2020,-5.34702
hnd,1961,-3.74321
hnd,1962,1.94491
hnd,1963,0.33037
hnd,1964,2.38745
hnd,1965,4.80573
hnd,1966,2.15981
hnd,1967,2.1055
hnd,1968,3.47917
hnd,1969,-1.41739
hnd,1970,0.28922
hnd,1971,0.87534
hnd,1972,2.576
hnd,1973,4.46404
hnd,1974,-1.79848
hnd,1975,-2.12888
hnd,1976,4.99612
hnd,1977,6.9613
hnd,1978,4.23073
hnd,1979,1.86359
hnd,1980,-2.95009
hnd,1981,-3.72965
hnd,1982,-5.84059
hnd,1983,-0.94889
hnd,1984,2.94808
hnd,1985,2.66856
hnd,1986,2.11914
hnd,1987,3.41301
hnd,1988,-1.6209
hnd,1989,-0.63718
hnd,1990,-0.95174
hnd,1991,-6.68522
hnd,1992,2.42648
hnd,1993,5.73123
hnd,1994,-2.80559
hnd,1995,2.9824
hnd,1996,-0.90164
hnd,1997,2.99096
hnd,1998,1.07757
hnd,1999,-2.75482
hnd,2000,3.80573
hnd,2001,-0.23767
hnd,2002,0.70729
hnd,2003,1.32681
hnd,2004,3.0286
hnd,2005,4.06405
hnd,2006,3.97299
hnd,2007,5.51695
hnd,2008,2.36961
hnd,2009,-3.68098
hnd,2010,-0.86374
hnd,2011,1.07074
hnd,2012,0.6798
hnd,2013,1.02517
hnd,2014,0.12169
hnd,2015,3.00066
hnd,2016,1.90234
hnd,2017,4.00295
hnd,2018,0.51922
hnd,2019,1.28761
hnd,2020,-9.86522
hrv,1996,7.24232
hrv,1997,6.8935
hrv,1998,1.73403
hrv,1999,-1.75129
hrv,2000,4.18409
hrv,2001,6.83924
hrv,2002,6.03091
hrv,2003,3.79616
hrv,2004,5.75448
hrv,2005,3.49448
hrv,2006,4.72052
hrv,2007,5.20295
hrv,2008,0.93136
hrv,2009,-7.65802
hrv,2010,-0.69677
hrv,2011,0.40249
hrv,2012,-2.09376
hrv,2013,1.32151
hrv,2014,-0.02149
hrv,2015,4.9006
hrv,2016,1.78949
hrv,2017,6.29279
hrv,2018,3.82453
hrv,2019,4.008
hrv,2020,-5.93805
hti,1989,-4.80261
hti,1990,-0.75476
hti,1991,-0.07136
hti,1992,-7.14398
hti,1993,-7.24503
hti,1994,-13.32918
hti,1995,8.16729
hti,1996,2.42442
hti,1997,0.77894
hti,1998,0.28576
hti,1999,0.81494
hti,2000,-1.0748
hti,2001,-2.03471
hti,2002,-0.70239
hti,2003,1.72602
hti,2004,-2.83783
hti,2005,1.11233
hti,2006,0.73563
hti,2007,2.97967
hti,2008,1.07871
hti,2009,4.31693
hti,2010,-7.01789
hti,2011,3.63239
hti,2012,-0.86775
hti,2013,2.63332
hti,2014,0.40705
hti,2015,1.10671
hti,2016,0.53291
hti,2017,1.23495
hti,2018,0.29183
hti,2019,-2.87138
hti,2020,-4.66279
hun,1994,2.8929
hun,1995,1.05763
hun,1996,-0.28052
hun,1997,1.6454
hun,1998,3.90495
hun,2005,4.3997
hun,2006,4.27937
hun,2007,-1.10808
hun,2008,2.34906
hun,2009,-4.182
hun,2010,0.93049
hun,2011,2.0646
hun,2012,-0.077
hun,2013,3.47015
hun,2014,2.76811
hun,2015,3.63612
hun,2016,4.73317
hun,2017,3.1158
hun,2018,5.67067
hun,2019,5.98251
hun,2020,-4.56538
idn,2011,4.61756
idn,2012,4.61212
idn,2013,3.98623
idn,2014,3.29083
idn,2015,3.61653
idn,2016,3.89181
idn,2017,3.84142
idn,2018,4.166
idn,2019,3.83744
idn,2020,-2.72387
ind,1961,1.5621
ind,1962,0.8455
ind,1963,3.87774
ind,1964,5.20197
ind,1965,-4.68921
ind,1966,-2.24526
ind,1967,5.6438
ind,1968,1.24432
ind,1969,4.3022
ind,1970,2.88916
ind,1971,-0.6012
ind,1972,-2.7947
ind,1973,0.97833
ind,1974,-1.01815
ind,1975,6.7188
ind,1976,-0.62523
ind,1977,4.85312
ind,1978,3.40854
ind,1979,-7.15545
ind,1980,4.41393
ind,1981,3.35615
ind,1982,0.75365
ind,1983,4.7337
ind,1984,1.32396
ind,1985,2.96579
ind,1986,2.41716
ind,1987,1.5597
ind,1988,6.98147
ind,1989,3.61299
ind,1990,3.21051
ind,1991,-1.20355
ind,1992,3.39171
ind,1993,2.85104
ind,1994,4.72417
ind,1995,5.693
ind,1996,5.7194
ind,1997,2.20195
ind,1998,4.25055
ind,1999,6.98816
ind,2000,1.74403
ind,2001,3.21724
ind,2002,2.25038
ind,2003,6.02233
ind,2004,6.23018
ind,2005,6.20562
ind,2006,6.33498
ind,2007,6.42007
ind,2008,1.40521
ind,2009,6.35288
ind,2010,6.51689
ind,2011,4.09739
ind,2012,3.85054
ind,2013,5.06262
ind,2014,6.27036
ind,2015,6.81922
ind,2016,6.13577
ind,2017,6.68326
ind,2018,5.44675
ind,2019,3.11463
ind,2020,-8.15873
irl,1996,7.11808
irl,1997,8.34939
irl,1998,6.89138
irl,1999,6.58112
irl,2000,7.7871
irl,2001,1.47913
irl,2002,2.29567
irl,2003,4.17117
irl,2004,5.48099
irl,2005,3.719
irl,2006,3.4214
