geo,time,nv_mnf_othr_zs_un
alb,1985,37.56345
alb,1986,36.58174
alb,1987,37.5576
alb,1988,35.60133
alb,1989,35.39706
alb,1990,36.19386
alb,2000,45.78792
alb,2001,38.91388
alb,2002,38.43336
alb,2003,43.28716
alb,2004,48.08939
alb,2005,36.3303
alb,2006,40.86263
alb,2007,39.45955
alb,2008,48.40421
alb,2009,43.31104
alb,2010,52.10661
alb,2011,44.61892
alb,2012,42.1616
alb,2013,48.65125
alb,2014,47.14429
alb,2015,44.8569
alb,2016,43.70697
alb,2017,43.93535
alb,2018,41.75185
alb,2019,41.75117
are,1977,82.72985
are,1978,79.98561
are,1981,78.8682
are,1985,72.84144
are,2012,54.95463
are,2013,54.93588
are,2014,53.80701
are,2015,54.3968
are,2016,53.76884
are,2017,52.77685
are,2018,52.79027
arg,1984,44.4247
arg,1985,45.2499
arg,1986,44.38023
arg,1987,44.77981
arg,1988,45.61004
arg,1989,48.06001
arg,1990,48.82
arg,1993,39.31427
arg,1994,36.52282
arg,1995,37.64596
arg,1996,37.44349
arg,1997,36.17255
arg,1998,37.90606
arg,1999,36.66606
arg,2000,37.09247
arg,2001,38.26486
arg,2002,38.74816
arg,2004,43.26049
arg,2005,43.07074
arg,2006,43.51838
arg,2007,43.36051
arg,2008,42.78187
arg,2009,40.45061
arg,2010,40.23097
arg,2011,39.52269
arg,2012,38.79394
arg,2013,38.83914
arg,2014,38.96264
arg,2015,38.67852
arg,2016,36.28369
arg,2017,36.41251
arg,2018,38.25506
arg,2019,38.6505
arm,2004,39.80887
arm,2005,40.91693
arm,2006,40.56746
arm,2007,40.93659
arm,2008,40.4751
arm,2009,47.85968
arm,2010,38.32696
arm,2011,39.55158
arm,2012,37.0392
arm,2013,33.80783
arm,2014,29.97283
arm,2015,27.20747
arm,2016,48.12116
arm,2017,30.11209
arm,2018,33.93871
arm,2019,33.93871
aus,1963,47.72518
aus,1964,47.73628
aus,1965,48.27138
aus,1966,48.39727
aus,1967,48.64994
aus,1968,48.94149
aus,1969,48.32485
aus,1970,48.86625
aus,1971,48.95073
aus,1972,48.57585
aus,1973,48.86045
aus,1974,50.10278
aus,1975,50.07889
aus,1976,48.93554
aus,1977,49.20346
aus,1978,48.73021
aus,1979,49.64373
aus,1980,51.01507
aus,1981,51.3505
aus,1982,51.2657
aus,1983,49.20982
aus,1984,50.13426
aus,1985,51.40021
aus,1986,50.80404
aus,1987,50.18676
aus,1988,51.11717
aus,1989,52.09776
aus,1990,53.01831
aus,1991,53.14852
aus,1992,58.36247
aus,1993,47.94493
aus,1994,48.15275
aus,1995,52.7606
aus,1996,52.7606
aus,1997,52.24763
aus,1998,51.22858
aus,1999,50.62625
aus,2000,50.90365
aus,2001,51.68106
aus,2002,54.54117
aus,2003,56.2185
aus,2004,55.78114
aus,2005,57.22478
aus,2006,57.80642
aus,2007,50.49658
aus,2008,50.65029
aus,2009,47.73346
aus,2010,45.35199
aus,2011,49.18669
aus,2012,53.33778
aus,2013,45.3886
aus,2014,45.32416
aus,2015,44.88403
aus,2016,43.8574
aus,2017,46.00246
aus,2018,46.65067
aus,2019,46.27286
aut,1963,48.19346
aut,1964,48.54053
aut,1965,48.26072
aut,1966,47.94702
aut,1967,47.61562
aut,1968,48.25884
aut,1969,49.23736
aut,1970,52.89307
aut,1971,51.23502
aut,1972,51.67516
aut,1973,53.30202
aut,1974,56.5135
aut,1975,55.36347
aut,1976,53.29198
aut,1977,53.09024
aut,1978,54.38391
aut,1979,54.22844
aut,1980,52.37219
aut,1981,51.96288
aut,1982,52.00576
aut,1983,53.87594
aut,1984,52.64907
aut,1985,52.43026
aut,1986,54.14443
aut,1987,54.12045
aut,1988,54.78794
aut,1989,56.11155
aut,1990,50.86272
aut,1991,50.63244
aut,1992,51.00328
aut,1993,50.23795
aut,1994,50.72396
aut,1995,55.15435
aut,1996,55.30262
aut,1997,54.86164
aut,1998,54.39412
aut,1999,55.09763
aut,2000,53.9651
aut,2001,55.52207
aut,2002,54.93357
aut,2003,54.28873
aut,2004,54.82192
aut,2005,53.20326
aut,2006,53.56696
aut,2007,55.68358
aut,2008,54.80444
aut,2009,53.00982
aut,2010,51.96757
aut,2011,50.55102
aut,2012,51.22642
aut,2013,49.94189
aut,2014,49.62858
aut,2015,49.62276
aut,2016,49.36652
aut,2017,49.47704
aut,2018,50.12032
aut,2019,50.12024
aze,2001,37.13213
aze,2002,39.87447
aze,2003,44.90787
aze,2004,49.68753
aze,2005,48.32622
aze,2006,67.93088
aze,2007,66.32185
aze,2008,75.08351
aze,2009,63.41603
aze,2010,63.61011
aze,2011,59.96702
aze,2012,60.46018
aze,2013,59.74751
aze,2014,60.79655
aze,2015,54.49114
aze,2016,54.38705
aze,2017,57.47924
aze,2018,61.10766
aze,2019,61.10839
bdi,1971,15.93927
bdi,1972,18.47369
bdi,1973,15.31244
bdi,1974,16.90954
bdi,1975,24.357
bdi,1976,19.16628
bdi,1977,21.47679
bdi,1978,14.73938
bdi,1979,8.07896
bdi,1980,8.27808
bdi,1983,9.37934
bdi,1986,7.89461
bdi,1987,7.16814
bdi,1988,7.05103
bdi,1989,6.90364
bdi,1990,6.92003
bdi,1991,6.72669
bdi,2007,13.50437
bdi,2008,9.48575
bdi,2009,7.20806
bdi,2010,11.38572
bdi,2011,6.99618
bdi,2012,8.92868
bdi,2013,8.97509
bdi,2014,8.97509
bdi,2015,8.97509
bel,1963,44.57929
bel,1964,45.84927
bel,1965,45.85756
bel,1966,45.422
bel,1967,45.69704
bel,1968,45.29593
bel,1969,46.39744
bel,1970,46.18539
bel,1971,44.31325
bel,1972,44.07234
bel,1973,48.3307
bel,1974,50.12314
bel,1975,49.44915
bel,1976,48.92752
bel,1977,49.32329
bel,1978,47.90716
bel,1979,48.27183
bel,1980,48.44049
bel,1981,46.73614
bel,1982,45.37478
bel,1983,43.95694
bel,1984,43.275
bel,1985,59.26161
bel,1986,58.36473
bel,1987,59.42021
bel,1988,61.95047
bel,1989,62.10839
bel,1990,62.37672
bel,1991,61.04955
bel,1992,60.50695
bel,1993,60.55986
bel,1994,60.28585
bel,1995,45.15919
bel,1996,44.2876
bel,1997,44.31409
bel,1998,43.92145
bel,1999,42.81549
bel,2000,43.88467
bel,2001,42.32575
bel,2002,42.32575
bel,2003,42.98681
bel,2004,43.54042
bel,2005,43.11877
bel,2006,42.566
bel,2007,45.32491
bel,2008,44.50806
bel,2009,41.56906
bel,2010,51.82909
bel,2011,49.25871
bel,2012,37.34733
bel,2013,34.33277
bel,2014,34.84318
bel,2015,36.56929
bel,2016,35.04162
bel,2017,35.25736
bel,2018,33.13676
bel,2019,33.13654
ben,1974,20.7281
ben,1975,22.45849
ben,1976,22.50603
ben,1977,21.93796
ben,1978,23.68959
ben,1979,20.57014
ben,1980,20.63597
ben,1981,20.63628
bfa,1974,21.13444
bfa,1975,21.42554
bfa,1976,21.16069
bfa,1977,20.90938
bfa,1978,20.59679
bfa,1979,19.1798
bfa,1980,18.12131
bfa,1981,19.32292
bfa,1982,18.37238
bfa,1983,15.67104
bgd,1967,12.49776
bgd,1968,14.23269
bgd,1969,12.64542
bgd,1970,10.76514
bgd,1971,9.95905
bgd,1972,8.56208
bgd,1973,10.48464
bgd,1974,10.24623
bgd,1975,14.47538
bgd,1976,15.5277
bgd,1977,17.6955
bgd,1978,16.02367
bgd,1979,17.32735
bgd,1980,16.13124
bgd,1981,18.27337
bgd,1982,20.71058
bgd,1983,20.79622
bgd,1984,22.4224
bgd,1985,24.0515
bgd,1986,19.3999
bgd,1987,19.38834
bgd,1988,20.29354
bgd,1989,17.01985
bgd,1990,17.94477
bgd,1991,15.71609
bgd,1992,16.0735
bgd,1995,15.56299
bgd,1998,20.65194
bgd,2006,46.35066
bgd,2012,28.60297
bgd,2018,21.11657
bgr,1996,32.75793
bgr,1997,42.25965
bgr,1998,38.92787
bgr,1999,38.49319
bgr,2000,41.43885
bgr,2001,36.40218
bgr,2002,35.50088
bgr,2003,38.20225
bgr,2004,46.29981
bgr,2005,46.91676
bgr,2006,48.88216
bgr,2007,50.37594
bgr,2008,43.68254
bgr,2009,44.41811
bgr,2010,45.0093
bgr,2011,47.26812
bgr,2012,42.51831
bgr,2013,40.43874
bgr,2014,44.22318
bgr,2015,48.19783
bgr,2016,51.37943
bgr,2017,52.30729
bgr,2018,47.11482
bgr,2019,47.11482
bhr,2001,72.07529
bhr,2002,72.81065
bhr,2003,69.21434
bhr,2004,68.38265
bhr,2005,67.14179
bhr,2006,67.83503
bhr,2007,72.11326
bhr,2008,68.77233
bhr,2009,65.04896
bhr,2010,65.32048
bhr,2011,65.7317
bhr,2012,66.03545
bhr,2013,64.45734
bhr,2014,62.01086
bhr,2015,62.21939
bhr,2016,71.60912
bhr,2017,71.60912
bhr,2018,71.60912
bhs,1983,8.35713
bhs,1986,16.70552
bhs,1987,27.31824
bhs,1989,37.60424
bhs,1990,31.64529
bhs,1991,26.30988
bhs,1992,27.78259
bhs,1995,23.50422
bhs,1996,24.76467
bhs,1997,23.03475
bhs,1998,16.78044
bih,1990,53.10225
bih,1991,49.76572
bih,2010,50.24421
bih,2011,49.43674
bih,2012,47.97146
bih,2013,51.04997
bih,2014,52.81272
bih,2015,51.87479
bih,2016,51.61168
bih,2017,53.87721
bih,2018,54.72001
bih,2019,54.5417
blr,2005,38.17904
blr,2006,38.17904
blr,2007,38.17904
blr,2008,38.17904
blr,2009,37.94894
blr,2010,32.3331
blr,2011,30.97777
blr,2012,34.29465
blr,2013,34.41836
blr,2014,32.51019
blr,2015,35.25426
blr,2016,30.45802
blr,2017,31.33264
blr,2018,31.81748
blr,2019,31.81748
blz,1989,22.46731
blz,1990,22.87695
blz,1991,22.4204
blz,1992,20.53971
bmu,1996,73.17777
bmu,1997,73.17777
bmu,1998,73.17777
bmu,1999,73.2068
bmu,2000,73.2068
bmu,2001,73.2068
bmu,2002,73.2068
bmu,2003,73.2068
bmu,2004,73.2068
bmu,2005,73.53892
bmu,2006,74.52604
bmu,2007,73.33947
bmu,2008,73.2068
bmu,2009,73.2068
bmu,2010,73.2068
bmu,2011,73.2068
bmu,2012,73.2068
bmu,2013,73.32698
bmu,2014,69.11505
bmu,2015,67.72927
bmu,2016,66.89753
bmu,2017,68.00275
bmu,2018,65.57317
bol,1970,19.43463
bol,1971,19.4745
bol,1972,23.30226
bol,1973,16.04938
bol,1974,22.02487
bol,1975,23.42116
bol,1976,23.79774
bol,1977,32.5514
bol,1978,31.80806
bol,1979,33.843
bol,1980,54.80465
bol,1981,51.28702
bol,1982,52.69312
bol,1983,31.15689
bol,1984,33.16643
bol,1985,26.35376
bol,1986,61.83008
bol,1987,58.3643
bol,1988,63.26248
bol,1989,58.46356
bol,1990,63.72475
bol,1991,62.22164
bol,1992,58.39777
bol,1993,59.65603
bol,1994,57.72589
bol,1995,55.77405
bol,1996,60.68895
bol,1997,59.06921
bol,1998,55.23056
bol,1999,50.92855
bol,2000,53.56024
bol,2001,52.09905
bol,2002,52.09904
bol,2003,52.09904
bol,2004,52.09904
bol,2005,52.09904
bol,2006,34.727
bol,2007,34.727
bol,2008,34.727
bol,2009,34.727
bol,2010,34.66513
bol,2011,83.62783
bol,2012,37.76239
bol,2013,37.76239
bol,2014,37.76239
bra,1990,37.13374
bra,1992,37.19607
bra,1993,35.51679
bra,1994,34.76651
bra,1995,34.81217
bra,1996,37.94287
bra,1997,38.00587
bra,1998,39.76511
bra,1999,41.11921
bra,2000,44.95103
bra,2001,42.5924
bra,2002,43.12084
bra,2003,44.24168
bra,2004,44.29805
bra,2005,45.20873
bra,2006,45.04379
bra,2007,44.23313
bra,2008,46.42652
bra,2009,44.60692
bra,2010,42.83693
bra,2011,40.91361
bra,2012,39.95327
bra,2013,40.77858
bra,2014,42.35059
bra,2015,37.86406
bra,2016,40.66921
bra,2017,37.79897
bra,2018,41.84829
bra,2019,41.84829
brb,1970,31.48896
brb,1971,30.32928
brb,1972,29.57609
brb,1973,31.54796
brb,1974,28.037
brb,1975,25.16031
brb,1976,28.46266
brb,1977,28.96834
brb,1978,23.90997
brb,1979,26.62315
brb,1980,32.52697
brb,1981,22.74427
brb,1982,24.83051
brb,1983,16.78811
brb,1984,12.227
brb,1985,14.99129
brb,1986,19.3426
brb,1987,25.0361
brb,1988,26.09085
brb,1989,29.87
brb,1990,31.39185
brb,1991,29.35257
brb,1992,27.3988
brb,1993,22.4762
brb,1994,22.49705
brb,1995,23.13134
brb,1996,22.70152
brb,1997,22.70153
bwa,1981,42.25664
bwa,1982,34.48276
bwa,1983,37.44131
bwa,1984,34.14634
bwa,1985,34.5977
bwa,1986,29.40705
bwa,1987,23.86297
bwa,1988,30.6777
bwa,1992,29.38032
bwa,1993,35.04235
bwa,1994,33.82643
bwa,1995,36.18955
bwa,1996,66.1621
bwa,1997,33.67745
bwa,1998,69.25739
bwa,1999,72.0227
bwa,2000,74.65892
bwa,2001,74.92371
bwa,2002,76.45968
bwa,2003,75.09815
bwa,2004,75.78149
bwa,2005,73.62297
bwa,2006,71.95694
bwa,2007,75.15808
bwa,2008,72.15406
bwa,2009,69.08822
bwa,2010,67.87665
bwa,2011,66.88782
bwa,2012,68.28091
bwa,2013,71.11639
bwa,2014,72.80068
bwa,2015,73.48578
bwa,2016,73.45034
bwa,2017,74.18023
bwa,2018,74.20158
bwa,2019,74.20158
caf,1973,5.41192
caf,1974,3.4037
caf,1975,5.33469
caf,1976,7.30648
caf,1977,7.41091
caf,1978,5.99375
caf,1980,10.36862
caf,1981,12.45819
caf,1982,13.08779
caf,1983,43.86001
caf,1985,34.93432
caf,1986,41.07939
caf,1987,25.32543
caf,1988,23.62275
caf,1989,30.90719
caf,1990,27.82413
caf,1991,12.51755
caf,1992,22.57684
caf,1993,20.00455
can,1963,52.87267
can,1964,52.98246
can,1965,52.88523
can,1966,52.81159
can,1967,51.45168
can,1968,51.73741
can,1969,51.50315
can,1970,52.4174
can,1971,52.3481
can,1972,53.02675
can,1973,54.24142
can,1974,55.50687
can,1975,54.08416
can,1976,54.33608
can,1977,54.12554
can,1978,53.85888
can,1979,54.01119
can,1980,54.84194
can,1981,53.06488
can,1982,51.10445
can,1983,50.53263
can,1984,50.49431
can,1985,50.53763
can,1986,51.16171
can,1987,52.94564
can,1988,52.59147
can,1989,51.2932
can,1990,45.97926
can,1991,43.7778
can,1992,42.84885
can,1993,43.30939
can,1994,44.58686
can,1995,45.82022
can,1996,44.65663
can,1997,44.19734
can,1998,43.91725
can,1999,41.83791
can,2000,45.13127
can,2001,45.98327
can,2002,46.39454
can,2003,46.71941
can,2004,49.95978
can,2005,49.23458
can,2006,49.62135
can,2007,48.16071
can,2008,49.1192
can,2009,46.67454
can,2010,47.83839
can,2011,47.00633
can,2012,46.79787
can,2013,46.76331
can,2014,46.29563
can,2015,45.22122
can,2016,44.9877
can,2017,46.67926
can,2018,47.81841
can,2019,47.81841
che,1986,66.34788
che,1987,67.3319
che,1988,68.7378
che,1989,69.67094
che,1990,68.94127
che,1991,69.46494
che,1992,68.54047
che,1993,69.76799
che,1994,70.73665
che,1995,71.42288
che,1996,71.28396
che,1997,51.68037
che,1998,51.65322
che,1999,53.71071
che,2000,53.55697
che,2001,56.8559
che,2002,51.93462
che,2003,49.62068
che,2004,51.74762
che,2005,49.13783
che,2006,49.48237
che,2007,49.25723
che,2008,48.91425
che,2009,35.6402
che,2010,34.67737
che,2011,35.7275
che,2012,32.96936
che,2013,32.53605
che,2014,31.71658
che,2015,30.26284
che,2016,30.67507
che,2017,59.43595
che,2018,59.04367
che,2019,57.98505
chl,1963,40.11976
chl,1964,39.28571
chl,1965,39.17526
chl,1966,38.58407
chl,1967,39.46667
chl,1968,52.02647
chl,1969,55.46218
chl,1970,58.71199
chl,1971,57.34034
chl,1972,48.10839
chl,1973,41.2775
chl,1974,58.38154
chl,1975,54.88243
chl,1976,51.03438
chl,1977,45.12955
chl,1978,44.19911
chl,1979,50.44249
chl,1980,52.36688
chl,1981,51.95206
chl,1982,51.43013
chl,1983,55.50076
chl,1984,55.78733
chl,1985,57.8845
chl,1986,55.28976
chl,1987,55.69825
chl,1988,56.09904
chl,1989,56.49274
chl,1990,53.6659
chl,1991,50.28173
chl,1992,49.45283
chl,1993,48.91443
chl,1994,49.27771
chl,2013,42.62663
chl,2014,43.1822
chl,2015,56.77313
chl,2016,51.95833
chl,2017,37.26981
chl,2018,41.70848
chl,2019,41.70848
chn,1980,41.7902
chn,1981,40.73475
chn,1982,41.35893
chn,1983,42.59046
chn,1984,42.94972
chn,1985,44.97354
chn,1986,45.36923
chn,1987,44.37684
chn,1988,43.43526
chn,1989,43.48635
chn,1990,42.0118
chn,1991,42.81959
chn,1992,43.75175
chn,1993,48.12127
chn,1994,46.50554
chn,1995,47.7886
chn,1996,46.14201
chn,1997,45.61802
chn,1998,45.68685
chn,1999,46.42018
chn,2000,48.28103
chn,2001,48.44573
chn,2002,47.92802
chn,2003,38.3963
chn,2004,40.30777
chn,2005,40.80704
chn,2006,41.94685
chn,2007,42.93868
chn,2008,42.93868
chn,2009,42.93868
chn,2010,42.93868
chn,2011,42.84468
chn,2012,42.84468
chn,2013,42.84468
chn,2014,42.84468
chn,2015,42.84468
chn,2016,42.84468
chn,2017,42.84468
chn,2018,42.84468
civ,1965,32.38725
civ,1966,46.60121
civ,1967,46.35712
civ,1968,42.97813
civ,1969,44.90034
civ,1970,41.73363
civ,1971,38.96583
civ,1972,38.80339
civ,1973,42.25746
civ,1974,37.07594
civ,1975,41.22787
civ,1976,38.69911
civ,1977,39.30521
civ,1978,39.9791
civ,1979,37.10364
civ,1980,35.58425
civ,1981,36.47501
civ,1982,33.11017
civ,1986,38.28921
civ,1987,42.29249
civ,1988,40.07561
civ,1989,-37.14286
civ,1994,43.3412
civ,1995,37.89855
civ,1996,35.56108
civ,1997,34.05365
cmr,1970,27.3748
cmr,1971,23.15087
cmr,1972,21.32413
cmr,1974,22.94208
cmr,1975,21.32582
cmr,1976,22.31676
cmr,1977,22.8204
cmr,1978,23.42593
cmr,1979,22.64291
cmr,1980,29.22117
cmr,1981,34.84957
cmr,1982,33.97366
cmr,1983,34.91342
cmr,1984,35.05082
cmr,1989,46.96287
cmr,1990,47.08103
cmr,1991,42.40346
cmr,1992,35.42406
cmr,1993,43.51151
cmr,1994,57.72493
cmr,1995,48.05398
cmr,1996,42.48342
cmr,1997,47.93347
cmr,1998,48.64548
cmr,1999,32.26148
cmr,2000,43.18104
cmr,2001,50.71446
cmr,2002,47.0353
cod,1968,25.77778
cod,1969,30.20532
cod,1970,29.3921
cod,1971,36.39738
cod,1972,39.016
cod,1973,43.7014
cod,1974,40.58117
cod,1975,34.93438
cod,1976,38.95025
cod,1977,35.2952
cod,1981,44.49519
cod,1982,50.95129
cod,1983,50.21784
cod,1984,39.56992
cod,1985,43.34641
cod,1986,34.90135
cod,1987,39.35252
cod,1988,34.89733
cod,2000,13.9318
cod,2001,16.70527
cod,2002,20.11351
cod,2003,18.29739
cod,2004,20.98283
cod,2005,22.49766
cod,2006,28.64498
cod,2007,28.71085
cod,2008,23.74269
cod,2009,21.24437
cog,1968,25.77778
cog,1969,30.20532
cog,1970,29.3921
cog,1971,36.39738
cog,1972,39.016
cog,1973,43.7014
cog,1974,40.58117
cog,1975,34.93438
cog,1976,38.95025
cog,1977,35.2952
cog,1981,44.49519
cog,1982,50.95129
cog,1983,50.21784
cog,1984,39.56992
cog,1985,43.34641
cog,1986,34.90135
cog,1987,39.35252
cog,1988,34.89733
cog,2000,13.9318
cog,2001,16.70527
cog,2002,20.11351
cog,2003,18.29739
cog,2004,20.98283
cog,2005,22.49766
cog,2006,28.64498
cog,2007,28.71085
cog,2008,23.74269
cog,2009,21.24437
col,1963,32.49316
col,1964,31.08603
col,1965,30.1458
col,1966,32.3038
col,1967,30.60084
col,1968,32.07403
col,1969,32.68948
col,1970,31.84093
col,1971,30.86757
col,1972,31.51461
col,1973,31.99078
col,1974,33.00725
col,1975,32.76391
col,1976,33.75431
col,1977,36.62192
col,1978,34.59092
col,1979,33.35242
col,1980,38.56357
col,1981,38.01168
col,1982,35.03777
col,1983,34.62701
col,1984,35.01347
col,1985,32.27452
col,1986,32.19263
col,1987,34.36208
col,1988,35.07795
col,1989,34.76615
col,1990,34.21802
col,1991,33.78836
col,1992,35.70028
col,1993,34.99195
col,1994,35.97094
col,1995,37.02994
col,1996,37.55993
col,1997,37.1251
col,1998,36.04572
col,1999,36.80259
col,2000,39.01753
col,2001,39.14474
col,2002,39.46263
col,2003,42.33435
col,2004,44.75895
col,2005,45.10785
col,2006,46.70225
col,2007,47.87516
col,2008,44.82144
col,2009,42.46422
col,2010,34.27832
col,2011,44.15403
col,2012,43.61314
col,2013,43.99657
col,2014,42.52171
col,2015,40.46228
col,2016,36.07276
col,2017,35.1971
col,2018,37.73245
col,2019,37.73245
cpv,2016,17.8798
cpv,2017,22.37595
cri,1963,22.53435
cri,1964,23.39651
cri,1965,24.95054
cri,1966,25.55945
cri,1967,26.95699
cri,1968,28.8525
cri,1969,29.42168
cri,1970,29.20196
cri,1971,29.38551
cri,1972,29.9734
cri,1973,29.64395
cri,1974,30.91101
cri,1975,30.78774
cri,1976,30.69987
cri,1977,29.06353
cri,1978,28.87695
cri,1979,29.64259
cri,1980,31.49656
cri,1981,30.40614
cri,1982,31.10953
cri,1983,29.10099
cri,1984,31.16909
cri,1985,30.46394
cri,1986,31.83983
cri,1987,34.91109
cri,1988,34.248
cri,1989,33.63976
cri,1990,33.13001
cri,1991,36.75314
cri,1992,35.48232
cri,1993,34.52357
cri,1994,35.42989
cri,1995,34.71002
cri,1996,33.41911
cri,1997,32.95079
cri,1998,32.23172
cri,1999,31.82103
cri,2000,33.44434
cri,2001,35.5087
cri,2002,38.06684
cri,2003,36.88189
cri,2004,36.86764
cri,2005,36.11075
cri,2006,39.63483
cri,2007,39.8151
cri,2008,41.69678
cri,2009,38.35256
cri,2010,40.79907
cri,2011,38.82438
cri,2012,38.92423
cri,2013,38.23358
cri,2014,39.85945
cri,2015,40.69675
cri,2016,42.76865
cri,2017,46.46697
cri,2018,47.22967
cri,2019,47.22967
cub,1976,17.01111
cub,1977,17.65732
cub,1978,18.46181
cub,1979,17.29656
cub,1980,18.39008
cub,1981,16.77783
cub,1982,15.04946
cub,1983,16.74707
cub,1984,15.59312
cub,1985,14.66346
cub,1986,15.732
cub,1987,14.14528
cub,1988,12.96872
cub,1989,13.13416
cyp,1963,32.96684
cyp,1964,30.42991
cyp,1965,29.75313
cyp,1966,30.71562
cyp,1967,33.3874
cyp,1968,35.4076
cyp,1969,35.61725
cyp,1970,36.57592
cyp,1971,36.40536
cyp,1972,42.331
cyp,1973,43.42246
cyp,1974,39.86186
cyp,1975,41.06597
cyp,1976,40.49172
cyp,1977,39.61536
cyp,1978,41.40284
cyp,1979,43.2565
cyp,1980,39.62366
cyp,1981,39.5246
cyp,1982,39.45123
cyp,1983,38.10322
cyp,1984,36.9921
cyp,1985,40.08057
cyp,1986,40.79494
cyp,1987,39.45396
cyp,1988,39.28802
cyp,1989,40.19103
cyp,1990,40.73442
cyp,1991,41.22261
cyp,1992,40.23395
cyp,1993,41.58282
cyp,1994,41.76109
cyp,1995,43.36127
cyp,1996,44.36844
cyp,1997,43.93248
cyp,1998,43.799
cyp,1999,45.76125
cyp,2000,46.24698
cyp,2001,45.51009
cyp,2002,46.09768
cyp,2003,47.2691
cyp,2004,47.77519
cyp,2005,53.93702
cyp,2006,59.37692
cyp,2007,61.72674
cyp,2008,53.5354
cyp,2009,49.55016
cyp,2010,46.05816
cyp,2011,45.88654
cyp,2012,42.2048
cyp,2013,35.86353
cyp,2014,35.32221
cyp,2015,34.06655
cyp,2016,35.1958
cyp,2017,35.43468
cyp,2018,36.09786
cyp,2019,36.09786
cze,1996,51.07694
cze,1997,50.28672
cze,1998,53.39216
cze,1999,51.2161
cze,2000,51.42746
cze,2001,52.36871
cze,2002,51.61032
cze,2003,52.5561
cze,2004,53.09662
cze,2005,54.02548
cze,2006,52.75031
cze,2007,51.04283
cze,2008,53.72882
cze,2009,51.86785
cze,2010,50.59297
cze,2011,50.78843
cze,2012,49.92769
cze,2013,49.67162
cze,2014,49.4683
cze,2015,45.74947
cze,2016,45.53621
cze,2017,45.04076
cze,2018,45.68362
cze,2019,45.48652
deu,1998,44.40559
deu,1999,47.97655
deu,2000,47.12405
deu,2001,45.46305
deu,2002,44.83635
deu,2003,44.03218
deu,2004,44.68724
deu,2005,44.59527
deu,2006,45.09974
deu,2007,43.82112
deu,2008,43.06634
deu,2009,40.67369
deu,2010,39.51484
deu,2011,39.01297
deu,2012,38.70889
deu,2013,38.46574
deu,2014,37.53471
deu,2015,36.72843
deu,2016,36.25689
deu,2017,36.49432
deu,2018,37.38847
deu,2019,37.38846
dnk,1963,43.5048
dnk,1964,44.21456
dnk,1965,46.45183
dnk,1966,44.67822
dnk,1967,44.79167
dnk,1968,44.39179
dnk,1969,45.35569
dnk,1970,46.4898
dnk,1971,45.39197
dnk,1972,45.2317
dnk,1973,44.50669
dnk,1974,44.03695
dnk,1975,41.47297
dnk,1976,41.71697
dnk,1977,40.7623
dnk,1978,42.33475
dnk,1979,43.082
dnk,1980,42.45098
dnk,1981,40.26585
dnk,1982,40.44072
dnk,1983,39.85859
dnk,1984,41.72526
dnk,1985,42.61333
dnk,1986,44.42464
dnk,1987,44.96223
dnk,1988,44.3907
dnk,1989,44.46531
dnk,1990,44.26436
dnk,1991,42.86529
dnk,1992,40.71534
dnk,1993,40.72171
dnk,1994,41.30958
dnk,1995,45.95405
dnk,1996,46.76511
dnk,1997,45.04253
dnk,1998,46.4367
dnk,1999,47.00895
dnk,2000,48.48406
dnk,2001,47.74295
dnk,2002,47.80214
dnk,2003,46.80246
dnk,2004,47.2877
dnk,2005,47.89148
dnk,2006,49.85457
dnk,2007,50.81789
dnk,2008,79.20612
dnk,2009,37.2799
dnk,2010,35.17565
dnk,2011,35.02666
dnk,2012,35.04215
dnk,2013,34.44226
dnk,2014,33.97289
dnk,2015,34.5505
dnk,2016,33.55989
dnk,2017,33.61919
dnk,2018,31.83019
dnk,2019,31.45898
dom,1963,12.05487
dom,1964,14.24296
dom,1965,14.71477
dom,1966,14.55932
dom,1967,16.03909
dom,1968,16.473
dom,1969,15.38292
dom,1970,14.1761
dom,1971,15.87722
dom,1972,17.51642
dom,1973,20.68441
dom,1974,18.73207
dom,1975,15.12152
dom,1976,14.7191
dom,1977,17.13748
dom,1978,17.81184
dom,1979,19.57322
dom,1980,21.6422
dom,1981,21.31049
dom,1982,25.04353
dom,1983,26.74771
dom,1984,27.72862
dza,1967,29.64946
dza,1968,31.40218
dza,1969,34.73722
dza,1970,37.9085
dza,1971,35.41967
dza,1972,37.74377
dza,1973,35.81746
dza,1974,42.31865
dza,1975,42.86561
dza,1976,46.13512
dza,1977,46.82297
dza,1978,46.04883
dza,1979,45.59065
dza,1980,46.0339
dza,1981,45.38588
dza,1982,45.66375
dza,1983,50.4916
dza,1984,56.96536
dza,1985,56.58903
dza,1986,57.67285
dza,1987,55.81813
dza,1988,56.62608
dza,1989,53.50606
dza,1990,60.04661
dza,1991,64.8268
dza,1992,62.28498
dza,1993,56.75768
dza,1994,50.6502
dza,1995,43.18858
dza,1996,47.70264
dza,2007,39.47719
dza,2008,40.449
dza,2009,40.03839
dza,2010,44.27786
dza,2011,93.39945
dza,2012,92.68476
dza,2013,91.95731
dza,2014,90.80108
dza,2015,86.10186
dza,2016,86.10186
dza,2017,86.10186
ecu,1963,25.84349
ecu,1964,29.49379
ecu,1965,31.70127
ecu,1966,32.46445
ecu,1967,31.44593
ecu,1968,34.48538
ecu,1969,38.96564
ecu,1970,34.27786
ecu,1971,35.4717
ecu,1972,35.54435
