geo,time,pa_nus_prvt_pp
dji,2002,85.93093
dji,2003,85.68884
dji,2004,86.06023
dji,2005,85.8207
dji,2006,86.03475
dji,2007,87.80249
dji,2008,94.66806
dji,2009,96.59767
dji,2010,98.7931
dji,2011,100.6241
dji,2012,100.60239
dji,2013,102.84057
dji,2014,104.17516
dji,2015,103.54234
dji,2016,105.11756
dji,2017,104.73653
dji,2018,102.39054
dji,2019,103.90614
dji,2020,104.46432
dma,1990,2.26464
dma,1991,2.29337
dma,1992,2.34775
dma,1993,2.31622
dma,1994,2.2577
dma,1995,2.22502
dma,1996,2.19792
dma,1997,2.20003
dma,1998,2.18805
dma,1999,2.16646
dma,2000,2.11365
dma,2001,2.08236
dma,2002,2.05333
dma,2003,2.03693
dma,2004,2.03132
dma,2005,1.9977
dma,2006,1.97789
dma,2007,1.99289
dma,2008,2.04127
dma,2009,2.04868
dma,2010,2.07608
dma,2011,2.03531
dma,2012,1.91834
dma,2013,1.92891
dma,2014,1.91978
dma,2015,1.90582
dma,2016,1.88481
dma,2017,1.87625
dma,2018,1.84963
dma,2019,1.84404
dma,2020,1.80833
dma,2021,1.73612
dnk,1990,9.29826
dnk,1991,9.24981
dnk,1992,9.11705
dnk,1993,8.99014
dnk,1994,9.0361
dnk,1995,9.01335
dnk,1996,8.98318
dnk,1997,8.92791
dnk,1998,8.84669
dnk,1999,8.96381
dnk,2000,8.90973
dnk,2001,9.14896
dnk,2002,9.08175
dnk,2003,9.18533
dnk,2004,8.97792
dnk,2005,9.06604
dnk,2006,8.85628
dnk,2007,8.65944
dnk,2008,8.54557
dnk,2009,8.45517
dnk,2010,8.3825
dnk,2011,8.36032
dnk,2012,8.40824
dnk,2013,8.26158
dnk,2014,8.28234
dnk,2015,8.2906
dnk,2016,8.19828
dnk,2017,7.98507
dnk,2018,7.77728
dnk,2019,7.91028
dnk,2020,7.61073
dom,1990,3.98758
dom,1991,5.62662
dom,1992,5.6938
dom,1993,5.82093
dom,1994,6.14164
dom,1995,6.72295
dom,1996,6.88415
dom,1997,7.285
dom,1998,7.52025
dom,1999,7.83541
dom,2000,8.16491
dom,2001,8.64586
dom,2002,8.95543
dom,2003,11.16032
dom,2004,16.46277
dom,2005,16.58974
dom,2006,17.28834
dom,2007,17.8415
dom,2008,19.01082
dom,2009,19.3538
dom,2010,20.24682
dom,2011,20.76497
dom,2012,20.67428
dom,2013,22.0111
dom,2014,22.68616
dom,2015,23.03427
dom,2016,23.36465
dom,2017,24.39058
dom,2018,24.65768
dom,2019,24.65729
dom,2020,25.27777
dom,2021,26.13369
dza,1990,8.05644
dza,1991,9.7299
dza,1992,12.43471
dza,1993,14.5591
dza,1994,18.31074
dza,1995,23.11513
dza,1996,26.65161
dza,1997,27.53598
dza,1998,28.45732
dza,1999,28.58472
dza,2000,27.74477
dza,2001,28.12247
dza,2002,28.07604
dza,2003,28.62478
dza,2004,28.9829
dza,2005,28.41937
dza,2006,28.16761
dza,2007,28.39391
dza,2008,28.67268
dza,2009,30.42583
dza,2010,31.10566
dza,2011,31.51797
dza,2012,32.66877
dza,2013,33.92745
dza,2014,34.52148
dza,2015,35.64599
dza,2016,36.9082
dza,2017,38.20974
dza,2018,38.89134
dza,2019,38.94465
dza,2020,39.39919
dza,2021,40.35059
ecu,2000,0.31226
ecu,2001,0.41809
ecu,2002,0.46295
ecu,2003,0.48856
ecu,2004,0.48887
ecu,2005,0.48422
ecu,2006,0.48456
ecu,2007,0.48184
ecu,2008,0.50301
ecu,2009,0.53085
ecu,2010,0.54085
ecu,2011,0.54776
ecu,2012,0.5413
ecu,2013,0.55446
ecu,2014,0.56437
ecu,2015,0.58027
ecu,2016,0.57795
ecu,2017,0.5745
ecu,2018,0.55955
ecu,2019,0.55105
ecu,2020,0.54249
ecu,2021,0.51884
egy,1990,0.51354
egy,1991,0.58997
egy,1992,0.65071
egy,1993,0.70847
egy,1994,0.74677
egy,1995,0.84074
egy,1996,0.8755
egy,1997,0.89508
egy,1998,0.91553
egy,1999,0.92352
egy,2000,0.91732
egy,2001,0.91236
egy,2002,0.9227
egy,2003,0.94289
egy,2004,1.0218
egy,2005,1.03639
egy,2006,1.08076
egy,2007,1.1487
egy,2008,1.30886
egy,2009,1.46805
egy,2010,1.60707
egy,2011,1.71469
egy,2012,1.72626
egy,2013,1.91555
egy,2014,2.15372
egy,2015,2.34031
egy,2016,2.64349
egy,2017,3.40779
egy,2018,3.8056
egy,2019,4.07999
egy,2020,4.23359
eri,2011,6.43952
eri,2012,6.60883
eri,2013,6.90019
eri,2014,7.47129
eri,2015,9.58796
eri,2016,8.94045
eri,2017,7.58917
esp,1990,0.6552
esp,1991,0.67482
esp,1992,0.70044
esp,1993,0.71965
esp,1994,0.73919
esp,1995,0.7589
esp,1996,0.77033
esp,1997,0.76734
esp,1998,0.76758
esp,1999,0.77392
esp,2000,0.76882
esp,2001,0.76426
esp,2002,0.75466
esp,2003,0.77149
esp,2004,0.78842
esp,2005,0.79416
esp,2006,0.79047
esp,2007,0.80831
esp,2008,0.80217
esp,2009,0.8013
esp,2010,0.80067
esp,2011,0.79165
esp,2012,0.78582
esp,2013,0.75846
esp,2014,0.74423
esp,2015,0.73818
esp,2016,0.71839
esp,2017,0.71063
esp,2018,0.71118
esp,2019,0.71777
esp,2020,0.71053
est,1992,0.11138
est,1993,0.20536
est,1994,0.29552
est,1995,0.36089
est,1996,0.4393
est,1997,0.47395
est,1998,0.50087
est,1999,0.51143
est,2000,0.50936
est,2001,0.53362
est,2002,0.52697
est,2003,0.52976
est,2004,0.53848
est,2005,0.5541
est,2006,0.58459
est,2007,0.61464
est,2008,0.62512
est,2009,0.59923
est,2010,0.5866
est,2011,0.58783
est,2012,0.59806
est,2013,0.59817
est,2014,0.59898
est,2015,0.60321
est,2016,0.59366
est,2017,0.60652
est,2018,0.61242
est,2019,0.63456
est,2020,0.62101
eth,1990,1.34722
eth,1991,1.75419
eth,1992,1.88187
eth,1993,1.89268
eth,1994,1.98465
eth,1995,2.12397
eth,1996,1.88842
eth,1997,1.88948
eth,1998,1.87725
eth,1999,1.98294
eth,2000,1.93087
eth,2001,1.72311
eth,2002,1.72426
eth,2003,1.98546
eth,2004,1.99665
eth,2005,2.18112
eth,2006,2.37306
eth,2007,2.70496
eth,2008,3.76133
eth,2009,4.09441
eth,2010,4.35613
eth,2011,5.57475
eth,2012,6.73076
eth,2013,7.24771
eth,2014,7.369
eth,2015,7.8794
eth,2016,8.02281
eth,2017,8.49642
eth,2018,9.44093
eth,2019,10.74174
fin,1990,1.09609
fin,1991,1.11006
fin,1992,1.11828
fin,1993,1.13023
fin,1994,1.11463
fin,1995,1.09547
fin,1996,1.08713
fin,1997,1.08263
fin,1998,1.08436
fin,1999,1.08023
fin,2000,1.07181
fin,2001,1.09501
fin,2002,1.09064
fin,2003,1.09533
fin,2004,1.0633
fin,2005,1.06801
fin,2006,1.04408
fin,2007,1.01119
fin,2008,0.99225
fin,2009,0.9852
fin,2010,0.9787
fin,2011,0.9739
fin,2012,0.99038
fin,2013,0.98273
fin,2014,0.97845
fin,2015,0.97934
fin,2016,0.95005
fin,2017,0.93844
fin,2018,0.9277
fin,2019,0.94369
fin,2020,0.92379
fji,1990,0.81421
fji,1991,0.83188
fji,1992,0.84685
fji,1993,0.8654
fji,1994,0.85029
fji,1995,0.845
fji,1996,0.84598
fji,1997,0.8545
fji,1998,0.8895
fji,1999,0.88759
fji,2000,0.86797
fji,2001,0.88018
fji,2002,0.87304
fji,2003,0.88928
fji,2004,0.89058
fji,2005,0.88174
fji,2006,0.87546
fji,2007,0.89207
fji,2008,0.92551
fji,2009,0.9579
fji,2010,0.97721
fji,2011,1.01625
fji,2012,0.9678
fji,2013,0.98854
fji,2014,0.97725
fji,2015,0.97231
fji,2016,0.97509
fji,2017,0.98595
fji,2018,1.00172
fji,2019,1.00133
fji,2020,0.96346
fji,2021,0.92166
fra,1990,1.05179
fra,1991,1.04495
fra,1992,1.04375
fra,1993,1.03379
fra,1994,1.0221
fra,1995,1.01073
fra,1996,1.0028
fra,1997,0.98788
fra,1998,0.98106
fra,1999,0.96609
fra,2000,0.93559
fra,2001,0.9115
fra,2002,0.90555
fra,2003,0.93922
fra,2004,0.94299
fra,2005,0.92913
fra,2006,0.92735
fra,2007,0.92631
fra,2008,0.9252
fra,2009,0.90872
fra,2010,0.89727
fra,2011,0.88267
fra,2012,0.88648
fra,2013,0.86109
fra,2014,0.85947
fra,2015,0.87194
fra,2016,0.84715
fra,2017,0.84784
fra,2018,0.84071
fra,2019,0.84781
fra,2020,0.82405
fsm,1999,0.9094
fsm,2000,0.89868
fsm,2001,0.87837
fsm,2002,0.86369
fsm,2003,0.84559
fsm,2004,0.84229
fsm,2005,0.84934
fsm,2006,0.86095
fsm,2007,0.86475
fsm,2008,0.90293
fsm,2009,0.96409
fsm,2010,0.97996
fsm,2011,0.99825
fsm,2012,1.0271
fsm,2013,1.03001
fsm,2014,1.02016
fsm,2015,1.01591
fsm,2016,0.99285
fsm,2017,0.97722
fsm,2018,0.97103
gab,1990,397.26019
gab,1991,336.5818
gab,1992,295.51158
gab,1993,288.57123
gab,1994,382.81076
gab,1995,408.28462
gab,1996,399.39349
gab,1997,405.77738
gab,1998,405.36365
gab,1999,389.0019
gab,2000,378.19494
gab,2001,375.66245
gab,2002,369.933
gab,2003,369.80733
gab,2004,361.63508
gab,2005,362.7389
gab,2006,346.45016
gab,2007,353.78537
gab,2008,358.64111
gab,2009,366.70785
gab,2010,366.06384
gab,2011,359.34445
gab,2012,347.81903
gab,2013,342.11697
gab,2014,344.11765
gab,2015,332.6701
gab,2016,322.60809
gab,2017,319.16034
gab,2018,326.3462
gab,2019,328.43725
gab,2020,328.25306
gbr,1990,0.74767
gbr,1991,0.78495
gbr,1992,0.79321
gbr,1993,0.79197
gbr,1994,0.78876
gbr,1995,0.79703
gbr,1996,0.78906
gbr,1997,0.78986
gbr,1998,0.80882
gbr,1999,0.80823
gbr,2000,0.77771
gbr,2001,0.75618
gbr,2002,0.76398
gbr,2003,0.75981
gbr,2004,0.74248
gbr,2005,0.7629
gbr,2006,0.74935
gbr,2007,0.75895
gbr,2008,0.76345
gbr,2009,0.78304
gbr,2010,0.77778
gbr,2011,0.77768
gbr,2012,0.78721
gbr,2013,0.79288
gbr,2014,0.79852
gbr,2015,0.8058
gbr,2016,0.7886
gbr,2017,0.78678
gbr,2018,0.7811
gbr,2019,0.78872
gbr,2020,0.78153
geo,1994,0.1273
geo,1995,0.32531
geo,1996,0.44043
geo,1997,0.46087
geo,1998,0.47002
geo,1999,0.54823
geo,2000,0.55187
geo,2001,0.56164
geo,2002,0.58376
geo,2003,0.57559
geo,2004,0.59229
geo,2005,0.6201
geo,2006,0.65575
geo,2007,0.6965
geo,2008,0.73783
geo,2009,0.75325
geo,2010,0.79379
geo,2011,0.83523
geo,2012,0.76462
geo,2013,0.78064
geo,2014,0.8042
geo,2015,0.84473
geo,2016,0.85972
geo,2017,0.92468
geo,2018,0.92623
geo,2019,0.9539
geo,2020,0.99129
geo,2021,1.0374
gha,1990,0.0232
gha,1991,0.02627
gha,1992,0.02806
gha,1993,0.03406
gha,1994,0.04145
gha,1995,0.06429
gha,1996,0.09154
gha,1997,0.11439
gha,1998,0.12912
gha,1999,0.1325
gha,2000,0.17975
gha,2001,0.24737
gha,2002,0.2663
gha,2003,0.33792
gha,2004,0.38849
gha,2005,0.43375
gha,2006,0.46927
gha,2007,0.50523
gha,2008,0.56681
gha,2009,0.67831
gha,2010,0.739
gha,2011,0.77891
gha,2012,0.82369
gha,2013,0.94763
gha,2014,1.1281
gha,2015,1.33918
gha,2016,1.53845
gha,2017,1.75099
gha,2018,1.84271
gha,2019,1.93921
gha,2020,2.10498
gha,2021,2.211
gin,2004,820.23881
gin,2005,1042.21509
gin,2006,1359.94342
gin,2007,1562.5465
gin,2008,1851.86256
gin,2009,1945.52826
gin,2010,2210.09888
gin,2011,2599.89087
gin,2012,2742.02441
gin,2013,2952.59912
gin,2014,3048.52832
gin,2015,3131.59937
gin,2016,3153.27539
gin,2017,3213.98438
gin,2018,3445.6282
gin,2019,3704.81698
gin,2020,4047.66512
gin,2021,4353.05207
gmb,1990,6.02819
gmb,1991,6.28308
gmb,1992,6.6769
gmb,1993,6.90467
gmb,1994,6.8443
gmb,1995,7.12229
gmb,1996,6.99554
gmb,1997,7.02586
gmb,1998,6.99555
gmb,1999,7.10675
gmb,2000,6.93269
gmb,2001,7.04505
gmb,2002,7.5321
gmb,2003,8.61937
gmb,2004,9.58722
gmb,2005,9.72129
gmb,2006,9.61116
gmb,2007,9.84632
gmb,2008,9.90364
gmb,2009,10.39235
gmb,2010,10.74097
gmb,2011,10.91163
gmb,2012,11.05005
gmb,2013,11.97626
gmb,2014,12.78996
gmb,2015,13.57016
gmb,2016,14.254
gmb,2017,15.11425
gmb,2018,15.71597
gmb,2019,16.53462
gmb,2020,17.3019
gmb,2021,17.74355
gnb,1990,19.39306
gnb,1991,29.32082
gnb,1992,48.26156
gnb,1993,69.42998
gnb,1994,77.93481
gnb,1995,110.19864
gnb,1996,161.3766
gnb,1997,235.11768
gnb,1998,250.07753
gnb,1999,239.61726
gnb,2000,251.80817
gnb,2001,253.08636
gnb,2002,257.35676
gnb,2003,242.83015
gnb,2004,238.58752
gnb,2005,238.44088
gnb,2006,235.50453
gnb,2007,239.54536
gnb,2008,254.81921
gnb,2009,251.50535
gnb,2010,253.67746
gnb,2011,258.32343
gnb,2012,246.01341
gnb,2013,246.18723
gnb,2014,238.0233
gnb,2015,236.60619
gnb,2016,234.40942
gnb,2017,232.19949
gnb,2018,227.52738
gnb,2019,224.0286
gnq,1990,160.22376
gnq,1991,148.44888
gnq,1992,137.91979
gnq,1993,141.26977
gnq,1994,181.51852
gnq,1995,211.65291
gnq,1996,214.96251
gnq,1997,216.38837
gnq,1998,229.99024
gnq,1999,225.90358
gnq,2000,229.0185
gnq,2001,242.38019
gnq,2002,256.71133
gnq,2003,269.39615
gnq,2004,273.44311
gnq,2005,279.3643
gnq,2006,282.58472
gnq,2007,282.45028
gnq,2008,289.82894
gnq,2009,304.50767
gnq,2010,322.93008
gnq,2011,328.09082
gnq,2012,315.43729
gnq,2013,319.57455
gnq,2014,320.78754
gnq,2015,315.78006
gnq,2016,313.34268
gnq,2017,304.28659
gnq,2018,301.04093
gnq,2019,299.34516
gnq,2020,309.80138
grc,1990,0.37626
grc,1991,0.43578
grc,1992,0.49098
grc,1993,0.54673
grc,1994,0.59437
grc,1995,0.63471
grc,1996,0.66832
grc,1997,0.69487
grc,1998,0.72157
grc,1999,0.73968
grc,2000,0.73889
grc,2001,0.72364
grc,2002,0.71175
grc,2003,0.73306
grc,2004,0.74401
grc,2005,0.75816
grc,2006,0.75645
grc,2007,0.77977
grc,2008,0.76795
grc,2009,0.77095
grc,2010,0.78374
grc,2011,0.77283
grc,2012,0.76209
grc,2013,0.71986
grc,2014,0.68595
grc,2015,0.68641
grc,2016,0.66058
grc,2017,0.65191
grc,2018,0.64076
grc,2019,0.64775
grc,2020,0.64301
grd,1990,2.07673
grd,1991,2.04504
grd,1992,2.05992
grd,1993,2.05706
grd,1994,2.08037
grd,1995,2.06142
grd,1996,2.04342
grd,1997,2.02159
grd,1998,2.01812
grd,1999,1.98631
grd,2000,1.96335
grd,2001,1.96936
grd,2002,1.9593
grd,2003,1.95709
grd,2004,1.95015
grd,2005,1.95172
grd,2006,1.97112
grd,2007,1.9904
grd,2008,2.07079
grd,2009,2.07177
grd,2010,2.10839
grd,2011,2.10586
grd,2012,1.97512
grd,2013,1.95986
grd,2014,1.8935
grd,2015,1.85418
grd,2016,1.8242
grd,2017,1.79951
grd,2018,1.77073
grd,2019,1.74962
grd,2020,1.7155
grd,2021,1.6585
gtm,1990,1.15205
gtm,1991,1.47181
gtm,1992,1.57205
gtm,1993,1.70746
gtm,1994,1.84472
gtm,1995,1.94531
gtm,1996,2.09888
gtm,1997,2.24029
gtm,1998,2.35194
gtm,1999,2.42158
gtm,2000,2.4825
gtm,2001,2.59017
gtm,2002,2.75709
gtm,2003,2.84696
gtm,2004,2.98286
gtm,2005,3.14776
gtm,2006,3.24946
gtm,2007,3.37485
gtm,2008,3.61914
gtm,2009,3.69958
gtm,2010,3.78037
gtm,2011,3.89241
gtm,2012,3.85522
gtm,2013,4.0364
gtm,2014,4.11897
gtm,2015,4.16196
gtm,2016,4.25938
gtm,2017,4.40327
gtm,2018,4.45955
gtm,2019,4.54223
gtm,2020,4.63111
gtm,2021,4.61179
gum,2011,1.08482
guy,1994,66.3531
guy,1995,72.42338
guy,1996,75.35286
guy,1997,76.24968
guy,1998,78.52788
guy,1999,82.63931
guy,2000,84.85499
guy,2001,84.69097
guy,2002,87.82145
guy,2003,91.00807
guy,2004,92.77299
guy,2005,95.94293
guy,2006,99.15064
guy,2007,108.16168
guy,2008,112.60205
guy,2009,116.34005
guy,2010,118.73614
guy,2011,120.83203
guy,2012,118.7119
guy,2013,120.25921
guy,2014,120.22849
guy,2015,117.46288
guy,2016,116.44328
guy,2017,115.62633
guy,2018,114.31734
guy,2019,114.62614
guy,2020,114.35411
guy,2021,114.72
hkg,1990,5.2622
hkg,1991,5.61175
hkg,1992,5.97252
hkg,1993,6.31197
hkg,1994,6.68908
hkg,1995,7.09717
hkg,1996,7.32777
hkg,1997,7.57401
hkg,1998,7.67547
hkg,1999,7.20997
hkg,2000,6.71741
hkg,2001,6.42446
hkg,2002,6.1355
hkg,2003,5.8389
hkg,2004,5.67103
hkg,2005,5.53027
hkg,2006,5.4646
hkg,2007,5.42116
hkg,2008,5.44539
hkg,2009,5.49648
hkg,2010,5.53179
hkg,2011,5.647
hkg,2012,5.71537
hkg,2013,6.0341
hkg,2014,6.21787
hkg,2015,6.19922
hkg,2016,6.29322
hkg,2017,6.24202
hkg,2018,6.2398
hkg,2019,6.30544
hkg,2020,6.24424
hkg,2021,6.05762
hnd,1990,1.49252
hnd,1991,1.91832
hnd,1992,2.02503
hnd,1993,2.1784
hnd,1994,2.58436
hnd,1995,3.25453
hnd,1996,3.91556
hnd,1997,4.59899
hnd,1998,5.14768
hnd,1999,5.62501
hnd,2000,6.04242
hnd,2001,6.44484
hnd,2002,6.83212
hnd,2003,7.19313
hnd,2004,7.574
hnd,2005,7.97077
hnd,2006,8.15237
hnd,2007,8.47604
hnd,2008,9.09349
hnd,2009,9.62753
hnd,2010,9.91727
hnd,2011,10.26389
hnd,2012,10.02546
hnd,2013,10.37272
hnd,2014,10.67042
hnd,2015,10.72264
hnd,2016,10.62505
hnd,2017,10.83877
hnd,2018,11.0403
hnd,2019,11.31722
hnd,2020,11.56705
hnd,2021,11.54308
hrv,1990,0.00796
hrv,1991,0.01697
hrv,1992,0.11939
hrv,1993,1.85545
hrv,1994,3.74911
hrv,1995,3.79086
hrv,1996,3.84975
hrv,1997,3.95667
hrv,1998,4.1424
hrv,1999,4.21751
hrv,2000,4.28486
hrv,2001,4.39952
hrv,2002,4.38459
hrv,2003,4.4222
hrv,2004,4.4754
hrv,2005,4.63525
hrv,2006,4.57161
hrv,2007,4.55679
hrv,2008,4.48014
hrv,2009,4.44742
hrv,2010,4.37829
hrv,2011,4.29083
hrv,2012,4.23425
hrv,2013,4.1333
hrv,2014,4.04131
hrv,2015,4.01768
hrv,2016,3.89029
hrv,2017,3.87605
hrv,2018,3.86638
hrv,2019,3.9544
hrv,2020,3.88917
hti,1990,1.98746
hti,1991,2.20073
hti,1992,2.54953
hti,1993,3.21209
hti,1994,4.36172
hti,1995,5.41403
hti,1996,6.34252
hti,1997,7.47181
hti,1998,7.74527
hti,1999,7.80715
hti,2000,8.25698
hti,2001,9.09937
hti,2002,9.58726
hti,2003,12.06488
hti,2004,14.22161
hti,2005,15.67691
hti,2006,16.90999
hti,2007,17.51905
hti,2008,19.44958
hti,2009,19.59587
hti,2010,20.21037
hti,2011,20.8326
hti,2012,20.93579
hti,2013,22.0964
hti,2014,22.69701
hti,2015,24.43134
hti,2016,27.21186
hti,2017,31.10294
hti,2018,34.15086
hti,2019,39.8168
hti,2020,48.29777
hti,2021,53.89972
hun,1990,24.60526
hun,1991,31.82446
hun,1992,37.72046
hun,1993,44.00659
hun,1994,51.33364
hun,1995,64.78721
hun,1996,78.03891
hun,1997,90.40561
hun,1998,101.33255
hun,1999,108.64253
hun,2000,114.55104
hun,2001,120.93909
hun,2002,124.76787
hun,2003,128.81254
hun,2004,134.92952
hun,2005,137.5656
hun,2006,139.71448
hun,2007,147.05668
hun,2008,146.11276
hun,2009,144.27048
hun,2010,142.99824
hun,2011,139.5699
hun,2012,143.44541
hun,2013,141.23018
hun,2014,143.84651
hun,2015,148.04382
hun,2016,146.43539
hun,2017,152.87679
hun,2018,155.20393
hun,2019,163.85558
hun,2020,169.71841
idn,1990,804.72577
idn,1991,844.74856
idn,1992,881.60125
idn,1993,939.14835
idn,1994,993.37487
idn,1995,1057.2925
idn,1996,1109.08388
idn,1997,1151.22495
idn,1998,1796.24522
idn,1999,2117.74054
idn,2000,2124.12718
idn,2001,2303.3088
idn,2002,2537.16501
idn,2003,2648.48615
idn,2004,2735.84684
idn,2005,2922.67149
idn,2006,3202.48455
idn,2007,3313.14069
idn,2008,3516.94541
idn,2009,3684.31268
idn,2010,3810.97123
idn,2011,3892.21753
idn,2012,3833.29248
idn,2013,4163.77783
idn,2014,4412.80322
idn,2015,4720.81543
idn,2016,4877.70654
idn,2017,5089.68604
idn,2018,5127.23484
idn,2019,5188.59195
idn,2020,5223.82288
idn,2021,5067.2682
ind,1990,5.54671
ind,1991,6.05944
ind,1992,6.57458
ind,1993,6.79013
ind,1994,7.29574
ind,1995,7.82228
ind,1996,8.28174
ind,1997,8.67233
ind,1998,9.66966
ind,1999,9.9045
ind,2000,9.96511
ind,2001,10.05748
ind,2002,10.32589
ind,2003,10.48095
ind,2004,10.59222
ind,2005,10.67966
ind,2006,10.94561
ind,2007,11.32023
ind,2008,11.81192
ind,2009,13.14407
ind,2010,14.48244
ind,2011,15.28289
ind,2012,15.44446
ind,2013,16.93856
ind,2014,17.78922
ind,2015,18.42266
ind,2016,18.88548
ind,2017,19.46904
ind,2018,19.75458
ind,2019,20.12539
ind,2020,21.1969
irl,1990,0.87865
irl,1991,0.873
irl,1992,0.8755
irl,1993,0.87269
irl,1994,0.8779
irl,1995,0.88353
irl,1996,0.89108
irl,1997,0.92533
irl,1998,0.93584
irl,1999,0.97279
irl,2000,1.00572
irl,2001,1.03194
irl,2002,1.07315
irl,2003,1.07859
irl,2004,1.06673
irl,2005,1.06791
irl,2006,1.06284
irl,2007,1.06613
irl,2008,1.07235
irl,2009,1.01786
irl,2010,0.96567
irl,2011,0.95942
irl,2012,0.96529
irl,2013,0.9663
irl,2014,0.98951
irl,2015,0.99903
irl,2016,0.9746
irl,2017,0.9867
irl,2018,0.98988
irl,2019,1.01436
irl,2020,1.01977
irn,1990,215.83036
irn,1991,242.52803
irn,1992,296.14917
irn,1993,348.64965
irn,1994,446.64363
irn,1995,650.18841
irn,1996,814.46212
irn,1997,933.93254
irn,1998,1083.96404
irn,1999,1273.65537
irn,2000,1410.4117
irn,2001,1526.28945
irn,2002,1717.85162
irn,2003,1956.33692
irn,2004,2186.58179
irn,2005,2398.91867
irn,2006,2556.71376
irn,2007,2916.8659
irn,2008,3522.81208
irn,2009,4014.48123
irn,2010,4348.20437
irn,2011,5323.44189
irn,2012,6073.19629
irn,2013,8768.78906
irn,2014,10288.65918
irn,2015,11614.93262
irn,2016,12682.98633
irn,2017,13944.9043
irn,2018,16064.56547
irn,2019,22075.45353
irq,1991,0.64024
irq,1992,1.14102
irq,1993,3.41018
irq,1994,18.22952
irq,1995,86.41028
irq,1996,70.41912
irq,1997,84.68046
irq,1998,95.70117
irq,1999,105.43137
irq,2000,107.06532
irq,2001,121.17176
irq,2002,142.32088
irq,2003,185.94269
irq,2004,229.92087
irq,2005,304.56529
irq,2006,452.10372
irq,2007,395.31128
irq,2008,428.90295
irq,2009,460.01967
irq,2010,465.62148
irq,2011,477.55853
irq,2012,486.03928
irq,2013,500.77271
irq,2014,545.00854
irq,2015,561.72473
irq,2016,564.07703
irq,2017,555.39069
irq,2018,544.14034
irq,2019,533.39152
irq,2020,529.91708
irq,2021,536.71962
isl,1990,76.40502
isl,1991,78.67341
isl,1992,79.35481
isl,1993,80.27103
isl,1994,79.90821
isl,1995,79.91334
isl,1996,81.90941
isl,1997,80.76328
isl,1998,83.88986
isl,1999,83.91397
isl,2000,91.1563
isl,2001,96.33071
isl,2002,99.87565
isl,2003,100.63854
isl,2004,101.28569
isl,2005,101.34303
isl,2006,104.44946
isl,2007,107.49755
isl,2008,119.16625
isl,2009,135.63277
isl,2010,141.31463
isl,2011,141.37089
isl,2012,145.15355
isl,2013,148.16757
isl,2014,150.09869
isl,2015,154.99643
isl,2016,159.85812
isl,2017,157.5059
isl,2018,158.9772
isl,2019,166.00609
isl,2020,161.16125
isr,1990,2.44172
isr,1991,2.77222
isr,1992,3.00591
isr,1993,3.24508
isr,1994,3.54111
isr,1995,3.6398
isr,1996,3.82404
isr,1997,3.99005
isr,1998,4.17611
isr,1999,4.34346
isr,2000,4.03086
isr,2001,3.98101
isr,2002,4.07392
isr,2003,4.10848
isr,2004,4.02198
isr,2005,4.07075
isr,2006,4.17045
isr,2007,4.12056
isr,2008,4.32483
isr,2009,4.31408
isr,2010,4.36259
isr,2011,4.27023
isr,2012,4.28396
isr,2013,4.42694
isr,2014,4.57562
isr,2015,4.55344
isr,2016,4.29467
isr,2017,4.25236
isr,2018,4.18219
isr,2019,4.349
isr,2020,4.28226
ita,1990,0.71168
ita,1991,0.73615
ita,1992,0.75406
ita,1993,0.77518
ita,1994,0.798
ita,1995,0.82903
ita,1996,0.84789
ita,1997,0.84381
ita,1998,0.8465
ita,1999,0.84501
ita,2000,0.84954
ita,2001,0.86333
ita,2002,0.87778
ita,2003,0.8795
ita,2004,0.89011
ita,2005,0.89131
ita,2006,0.88022
ita,2007,0.8762
ita,2008,0.84704
ita,2009,0.83581
ita,2010,0.81855
ita,2011,0.8195
ita,2012,0.82915
ita,2013,0.81956
ita,2014,0.82535
ita,2015,0.82857
ita,2016,0.78626
ita,2017,0.77765
ita,2018,0.76228
ita,2019,0.75982
ita,2020,0.73821
jam,1990,3.74906
jam,1991,5.43363
jam,1992,9.35044
jam,1993,11.08683
jam,1994,14.59373
jam,1995,17.02163
jam,1996,20.90374
jam,1997,22.39892
jam,1998,23.96043
jam,1999,24.84351
jam,2000,25.99566
jam,2001,27.00077
jam,2002,28.46006
jam,2003,30.63536
jam,2004,33.88076
jam,2005,37.70167
jam,2006,39.65024
jam,2007,42.11444
jam,2008,49.48929
jam,2009,54.42995
jam,2010,60.30484
jam,2011,62.87648
jam,2012,61.44225
jam,2013,65.86926
jam,2014,69.43973
jam,2015,69.66132
jam,2016,68.70068
jam,2017,70.39159
jam,2018,71.28077
jam,2019,72.74605
jam,2020,75.61554
jor,1990,0.25604
jor,1991,0.26567
jor,1992,0.26817
jor,1993,0.26912
jor,1994,0.2715
jor,1995,0.27031
jor,1996,0.27968
jor,1997,0.2816
jor,1998,0.28586
jor,1999,0.28144
jor,2000,0.27406
jor,2001,0.27125
jor,2002,0.27191
jor,2003,0.27021
jor,2004,0.27201
jor,2005,0.27228
jor,2006,0.28026
jor,2007,0.28541
jor,2008,0.31326
jor,2009,0.31205
jor,2010,0.3219
jor,2011,0.32503
jor,2012,0.33009
jor,2013,0.34945
jor,2014,0.3635
jor,2015,0.36499
jor,2016,0.35715
jor,2017,0.32917
jor,2018,0.33566
jor,2019,0.33219
jor,2020,0.32924
jor,2021,0.3187
jpn,1990,208.26452
jpn,1991,207.84783
jpn,1992,206.0906
