geo,time,dc_dac_swel_cd
lbn,1992,2000000
lbn,1993,1970000.02861
lbn,1994,2140000.1049
lbn,1995,1850000.02384
lbn,1996,2769999.98093
lbn,1997,3829999.92371
lbn,1998,1889999.98569
lbn,1999,1950000.04768
lbn,2000,3799999.95232
lbn,2001,860000.01431
lbn,2002,1100000.02384
lbn,2003,1090000.03338
lbn,2004,649999.97616
lbn,2005,430000.00715
lbn,2006,9680000.30518
lbn,2007,9119999.88556
lbn,2008,1799999.95232
lbn,2009,2619999.88556
lbn,2010,899999.97616
lbn,2011,3450000.04768
lbn,2012,3000000
lbn,2013,5469999.79019
lbn,2014,15970000.26703
lbn,2015,7619999.88556
lbn,2016,8289999.96185
lbn,2017,9130000.11444
lbn,2018,10279999.73297
lbn,2019,10390000.34332
lbr,1962,19999.99955
lbr,1963,469999.99881
lbr,1964,670000.01669
lbr,1965,219999.99881
lbr,1967,180000.00715
lbr,1968,170000.00179
lbr,1969,200000.00298
lbr,1970,9999.99978
lbr,1971,159999.99642
lbr,1972,159999.99642
lbr,1973,50000.00075
lbr,1974,39999.99911
lbr,1979,230000.00417
lbr,1980,300000.01192
lbr,1981,109999.9994
lbr,1982,119999.99732
lbr,1984,50000.00075
lbr,1985,219999.99881
lbr,1988,129999.99523
lbr,1990,59999.99866
lbr,1991,300000.01192
lbr,1992,3759999.99046
lbr,1993,759999.99046
lbr,1994,1600000.02384
lbr,1995,1350000.02384
lbr,1996,2670000.07629
lbr,1997,5769999.98093
lbr,1998,7570000.17166
lbr,1999,3589999.91417
lbr,2000,1440000.05722
lbr,2001,1139999.98569
lbr,2002,1070000.05245
lbr,2003,5139999.86649
lbr,2004,12529999.73297
lbr,2005,14789999.96185
lbr,2006,15180000.30518
lbr,2007,19780000.68665
lbr,2008,26270000.45776
lbr,2009,41979999.54224
lbr,2010,26790000.91553
lbr,2011,49840000.15259
lbr,2012,40939998.62671
lbr,2013,37650001.52588
lbr,2014,38189998.62671
lbr,2015,26299999.23706
lbr,2016,25620000.83923
lbr,2017,24579999.92371
lbr,2018,39310001.37329
lbr,2019,34299999.23706
lby,1965,19999.99955
lby,1992,29999.99933
lby,1994,19999.99955
lby,1995,9999.99978
lby,1996,239999.99464
lby,1997,100000.00149
lby,2011,14560000.41962
lby,2012,8029999.73297
lby,2013,8590000.15259
lby,2014,7170000.07629
lby,2015,2779999.97139
lby,2016,4300000.19073
lby,2017,4289999.96185
lby,2018,5460000.03815
lby,2019,5070000.17166
lca,1995,9999.99978
lca,2013,9999.99978
lca,2014,19999.99955
lca,2015,9999.99978
lka,1960,29999.99933
lka,1961,39999.99911
lka,1962,39999.99911
lka,1963,79999.99821
lka,1964,129999.99523
lka,1965,280000.00119
lka,1967,259999.99046
lka,1968,209999.99344
lka,1969,100000.00149
lka,1970,29999.99933
lka,1971,1740000.00954
lka,1972,779999.97139
lka,1973,3359999.8951
lka,1974,3799999.95232
lka,1975,9329999.92371
lka,1976,9029999.73297
lka,1977,11670000.07629
lka,1978,13680000.30518
lka,1979,35369998.93188
lka,1980,23110000.61035
lka,1981,22729999.54224
lka,1982,25209999.08447
lka,1983,28260000.22888
lka,1984,32299999.23706
lka,1985,33259998.32153
lka,1986,23969999.31335
lka,1987,19940000.53406
lka,1988,7179999.82834
lka,1989,6289999.96185
lka,1990,10569999.69482
lka,1991,13430000.30518
lka,1992,12109999.65668
lka,1993,11989999.77112
lka,1994,8510000.22888
lka,1995,12359999.65668
lka,1996,12470000.26703
lka,1997,13880000.11444
lka,1998,12890000.34332
lka,1999,14260000.22888
lka,2000,16690000.53406
lka,2001,18270000.45776
lka,2002,15029999.73297
lka,2003,13489999.77112
lka,2004,22950000.76294
lka,2005,51720001.2207
lka,2006,20559999.46594
lka,2007,23069999.69482
lka,2008,15489999.77112
lka,2009,18309999.46594
lka,2010,11050000.19073
lka,2011,12949999.80927
lka,2012,4780000.20981
lka,2013,3789999.96185
lka,2014,6369999.88556
lka,2015,1799999.95232
lka,2016,2240000.00954
lka,2017,2170000.07629
lka,2018,2039999.96185
lka,2019,2559999.94278
lso,1965,100000.00149
lso,1967,270000.01073
lso,1968,330000.01311
lso,1969,189999.99762
lso,1970,159999.99642
lso,1971,170000.00179
lso,1972,270000.01073
lso,1973,180000.00715
lso,1974,899999.97616
lso,1975,689999.99762
lso,1976,2539999.96185
lso,1977,2259999.99046
lso,1978,1409999.96662
lso,1979,3460000.03815
lso,1980,3839999.91417
lso,1981,3819999.93324
lso,1982,2049999.95232
lso,1983,3410000.08583
lso,1984,2549999.95232
lso,1985,6889999.86649
lso,1986,6690000.05722
lso,1987,8140000.34332
lso,1988,6480000.01907
lso,1989,8489999.77112
lso,1990,8729999.54224
lso,1991,8439999.58038
lso,1992,6409999.84741
lso,1993,23290000.91553
lso,1994,3250000
lso,1995,3599999.90463
lso,1996,2569999.93324
lso,1997,6469999.79019
lso,1998,230000.00417
lso,1999,109999.9994
lso,2000,70000.0003
lso,2002,270000.01073
lso,2003,19999.99955
lso,2004,19999.99955
lso,2005,39999.99911
lso,2006,39999.99911
lso,2007,170000.00179
lso,2008,159999.99642
lso,2009,449999.98808
lso,2010,360000.01431
lso,2011,70000.0003
lso,2012,319999.99285
lso,2013,159999.99642
lso,2014,119999.99732
lso,2015,100000.00149
lso,2016,129999.99523
lso,2017,170000.00179
lso,2018,250000
lso,2019,119999.99732
ltu,1991,340000.00358
ltu,1992,24600000.38147
ltu,1993,2849999.90463
ltu,1994,11319999.69482
ltu,1995,17750000
ltu,1996,17360000.61035
ltu,1997,21100000.38147
ltu,1998,13510000.22888
ltu,1999,10039999.96185
ltu,2000,14720000.26703
ltu,2001,14840000.15259
ltu,2002,13260000.22888
ltu,2003,8789999.96185
ltu,2004,6989999.77112
lva,1991,819999.99285
lva,1992,10199999.80927
lva,1993,4539999.96185
lva,1994,11810000.41962
lva,1995,15420000.07629
lva,1996,11430000.30518
lva,1997,15470000.26703
lva,1998,11430000.30518
lva,1999,9609999.65668
lva,2000,8859999.65668
lva,2001,12710000.03815
lva,2002,5699999.80927
lva,2003,6619999.88556
lva,2004,5730000.01907
mac,1985,9999.99978
mar,1965,39999.99911
mar,1968,9999.99978
mar,1971,29999.99933
mar,1974,19999.99955
mar,1989,6159999.84741
mar,1990,2299999.95232
mar,1991,2250000
mar,1992,10539999.96185
mar,1993,639999.98569
mar,1994,899999.97616
mar,1995,939999.99762
mar,1996,660000.02623
mar,1997,340000.00358
mar,1998,330000.01311
mar,1999,589999.97377
mar,2000,810000.00238
mar,2001,560000.00238
mar,2002,779999.97139
mar,2003,740000.00954
mar,2004,649999.97616
mar,2005,550000.01192
mar,2006,1519999.98093
mar,2007,1289999.96185
mar,2008,29999.99933
mar,2009,9999.99978
mar,2010,19999.99955
mar,2012,109999.9994
mar,2013,449999.98808
mar,2014,280000.00119
mar,2015,280000.00119
mar,2016,230000.00417
mar,2017,259999.99046
mar,2018,200000.00298
mar,2019,189999.99762
mda,1992,100000.00149
mda,1994,9999.99978
mda,1995,29999.99933
mda,1996,9999.99978
mda,1997,90000.00358
mda,1998,959999.97854
mda,1999,2190000.05722
mda,2000,2410000.08583
mda,2001,2549999.95232
mda,2002,4570000.17166
mda,2003,4550000.19073
mda,2004,7219999.79019
mda,2005,8520000.45776
mda,2006,11859999.65668
mda,2007,17110000.61035
mda,2008,13539999.96185
mda,2009,20649999.61853
mda,2010,12449999.80927
mda,2011,18260000.22888
mda,2012,18260000.22888
mda,2013,12399999.61853
mda,2014,17139999.38965
mda,2015,11609999.65668
mda,2016,13140000.34332
mda,2017,13539999.96185
mda,2018,16010000.22888
mda,2019,15960000.03815
mdg,1976,209999.99344
mdg,1984,50000.00075
mdg,1989,59999.99866
mdg,1991,5639999.86649
mdg,1993,129999.99523
mdg,1994,170000.00179
mdg,1995,70000.0003
mdg,1996,50000.00075
mdg,2000,219999.99881
mdg,2002,129999.99523
mdg,2003,189999.99762
mdg,2004,209999.99344
mdg,2005,9999.99978
mdg,2006,13069999.69482
mdg,2007,500000
mdg,2008,550000.01192
mdg,2009,1340000.03338
mdg,2010,949999.98808
mdg,2011,1639999.98569
mdg,2012,889999.98569
mdg,2013,1289999.96185
mdg,2014,1019999.98093
mdg,2015,1139999.98569
mdg,2016,810000.00238
mdg,2017,2109999.8951
mdg,2018,730000.01907
mdg,2019,649999.97616
mdv,1990,39999.99911
mdv,1993,1629999.99523
mdv,1994,9999.99978
mdv,2012,9999.99978
mdv,2013,119999.99732
mdv,2014,39999.99911
mdv,2015,90000.00358
mdv,2016,29999.99933
mdv,2017,29999.99933
mdv,2018,29999.99933
mdv,2019,19999.99955
mex,1978,219999.99881
mex,1980,589999.97377
mex,1982,170000.00179
mex,1983,100000.00149
mex,1984,39999.99911
mex,1985,280000.00119
mex,1986,2440000.05722
mex,1987,90000.00358
mex,1988,79999.99821
mex,1989,79999.99821
mex,1990,79999.99821
mex,1991,430000.00715
mex,1992,409999.99642
mex,1993,349999.99404
mex,1994,409999.99642
mex,1995,870000.00477
mex,1996,259999.99046
mex,1997,319999.99285
mex,1998,19999.99955
mex,1999,170000.00179
mex,2000,170000.00179
mex,2001,280000.00119
mex,2002,379999.99523
mex,2003,469999.99881
mex,2004,159999.99642
mex,2005,319999.99285
mex,2006,119999.99732
mex,2007,200000.00298
mex,2008,29999.99933
mex,2009,90000.00358
mex,2010,29999.99933
mex,2012,100000.00149
mex,2013,219999.99881
mex,2014,319999.99285
mex,2015,389999.98569
mex,2016,379999.99523
mex,2017,280000.00119
mex,2018,289999.99166
mex,2019,280000.00119
mhl,2013,39999.99911
mhl,2014,0
mhl,2015,0
mkd,1994,2029999.97139
mkd,1995,129999.99523
mkd,1996,529999.97139
mkd,1997,980000.01907
mkd,1998,370000.00477
mkd,1999,8010000.22888
mkd,2000,439999.99762
mkd,2001,6190000.05722
mkd,2002,6199999.80927
mkd,2003,6019999.98093
mkd,2004,9340000.15259
mkd,2005,11159999.84741
mkd,2006,13380000.11444
mkd,2007,14100000.38147
mkd,2008,11319999.69482
mkd,2009,9680000.30518
mkd,2010,6590000.15259
mkd,2011,3569999.93324
mkd,2012,3349999.90463
mkd,2013,500000
mkd,2014,400000.00596
mkd,2015,-1519999.98093
mkd,2016,419999.98689
mkd,2017,259999.99046
mkd,2018,4530000.20981
mkd,2019,5320000.17166
mli,1974,19999.99955
mli,1991,109999.9994
mli,1993,150000.00596
mli,1994,9999.99978
mli,1995,250000
mli,1996,829999.98331
mli,1997,810000.00238
mli,1998,810000.00238
mli,1999,289999.99166
mli,2000,439999.99762
mli,2001,4360000.13351
mli,2002,9109999.65668
mli,2003,11460000.03815
mli,2004,14890000.34332
mli,2005,21700000.76294
mli,2006,25389999.38965
mli,2007,26479999.54224
mli,2008,29270000.45776
mli,2009,28870000.83923
mli,2010,27000000
mli,2011,33180000.30518
mli,2012,29129999.16077
mli,2013,44569999.69482
mli,2014,33090000.15259
mli,2015,31069999.69482
mli,2016,32360000.61035
mli,2017,39330001.83105
mli,2018,45990001.67847
mli,2019,43409999.84741
mmr,1962,170000.00179
mmr,1963,170000.00179
mmr,1964,170000.00179
mmr,1965,319999.99285
mmr,1967,180000.00715
mmr,1981,490000.00954
mmr,1989,90000.00358
mmr,1991,19999.99955
mmr,1992,100000.00149
mmr,1993,730000.01907
mmr,1995,409999.99642
mmr,1996,289999.99166
mmr,1997,119999.99732
mmr,1998,259999.99046
mmr,1999,230000.00417
mmr,2000,509999.99046
mmr,2001,569999.99285
mmr,2002,920000.01669
mmr,2003,2200000.04768
mmr,2004,3690000.05722
mmr,2005,4489999.77112
mmr,2006,3759999.99046
mmr,2007,11380000.11444
mmr,2008,21629999.16077
mmr,2009,17709999.08447
mmr,2010,12460000.03815
mmr,2011,18819999.69482
mmr,2012,19610000.61035
mmr,2013,28110000.61035
mmr,2014,29049999.23706
mmr,2015,23889999.38965
mmr,2016,30889999.38965
mmr,2017,36459999.08447
mmr,2018,45049999.23706
mmr,2019,33750000
mne,2006,2349999.90463
mne,2007,5579999.92371
mne,2008,4179999.82834
mne,2009,2670000.07629
mne,2010,1299999.95232
mne,2011,349999.99404
mne,2012,589999.97377
mne,2013,310000.00238
mne,2014,259999.99046
mne,2015,200000.00298
mne,2016,50000.00075
mne,2017,50000.00075
mne,2018,59999.99866
mne,2019,189999.99762
mng,1991,29999.99933
mng,1992,289999.99166
mng,1993,230000.00417
mng,1994,1710000.03815
mng,1995,920000.01669
mng,1996,280000.00119
mng,1997,790000.02146
mng,1998,2809999.94278
mng,1999,750000
mng,2000,1809999.94278
mng,2001,2640000.1049
mng,2002,2359999.8951
mng,2003,10609999.65668
mng,2004,2349999.90463
mng,2005,2460000.03815
mng,2006,2619999.88556
mng,2007,2240000.00954
mng,2008,1240000.00954
mng,2009,1309999.94278
mng,2010,1289999.96185
mng,2011,90000.00358
mng,2012,90000.00358
mng,2013,29999.99933
mng,2014,29999.99933
mng,2015,19999.99955
mng,2016,239999.99464
mng,2017,9999.99978
mng,2018,9999.99978
moz,1968,9999.99978
moz,1975,9000000
moz,1976,15409999.84741
moz,1977,26409999.84741
moz,1978,25639999.38965
moz,1979,40330001.83105
moz,1980,35810001.37329
moz,1981,31549999.23706
moz,1982,46259998.32153
moz,1983,36729999.54224
moz,1984,30639999.38965
moz,1985,33959999.08447
moz,1986,68849998.47412
moz,1987,54479999.54224
moz,1988,89349998.47412
moz,1989,99500000
moz,1990,136080001.83105
moz,1991,134990005.49316
moz,1992,97199996.94824
moz,1993,71779998.7793
moz,1994,73529998.7793
moz,1995,54150001.52588
moz,1996,61250000
moz,1997,52049999.23706
moz,1998,31899999.61853
moz,1999,51419998.16895
moz,2000,46270000.45776
moz,2001,42619998.93188
moz,2002,45270000.45776
moz,2003,56529998.7793
moz,2004,67919998.16895
moz,2005,79250000
moz,2006,91750000
moz,2007,103569999.69482
moz,2008,119599998.47412
moz,2009,98860000.61035
moz,2010,84540000.91553
moz,2011,108809997.55859
moz,2012,114709999.08447
moz,2013,136020004.27246
moz,2014,119169998.16894
moz,2015,90720001.2207
moz,2016,67330001.83105
moz,2017,55279998.7793
moz,2018,75080001.83105
moz,2019,86050003.05176
mrt,1990,270000.01073
mrt,1991,259999.99046
mrt,1992,519999.98093
mrt,1993,610000.01431
mrt,1995,70000.0003
mrt,1996,319999.99285
mrt,1997,200000.00298
mrt,1998,250000
mrt,1999,200000.00298
mrt,2000,200000.00298
mrt,2001,379999.99523
mrt,2002,310000.00238
mrt,2003,1049999.95232
mrt,2004,409999.99642
mrt,2005,589999.97377
mrt,2006,1120000.00477
mrt,2007,819999.99285
mrt,2008,1139999.98569
mrt,2009,810000.00238
mrt,2010,469999.99881
mrt,2011,1409999.96662
mrt,2012,3720000.02861
mrt,2013,3769999.98093
mrt,2014,2619999.88556
mrt,2015,649999.97616
mrt,2018,4039999.96185
mrt,2019,1419999.95708
mus,1967,9999.99978
mus,1968,9999.99978
mus,1969,9999.99978
mus,1970,9999.99978
mus,1986,140000.0006
mus,1987,409999.99642
mus,1988,79999.99821
mus,1989,600000.02384
mus,1990,5840000.15259
mus,1991,2099999.90463
mus,1992,409999.99642
mus,1993,419999.98689
mus,1994,340000.00358
mus,1995,209999.99344
mus,1996,39999.99911
mus,1997,39999.99911
mus,2003,9999.99978
mus,2004,19999.99955
mus,2005,19999.99955
mus,2006,29999.99933
mus,2008,29999.99933
mus,2009,9999.99978
mus,2012,150000.00596
mus,2015,9999.99978
mus,2017,500000
mus,2019,0
mwi,1974,19999.99955
mwi,1979,129999.99523
mwi,1987,319999.99285
mwi,1988,79999.99821
mwi,1990,250000
mwi,1991,289999.99166
mwi,1992,349999.99404
mwi,1993,219999.99881
mwi,1994,129999.99523
mwi,1995,430000.00715
mwi,1996,8079999.92371
mwi,1997,5340000.15259
mwi,1998,189999.99762
mwi,1999,3619999.88556
mwi,2000,5110000.13351
mwi,2001,2269999.98093
mwi,2002,7650000.09537
mwi,2003,13930000.30518
mwi,2004,15880000.11444
mwi,2005,19280000.68665
mwi,2006,17389999.38965
mwi,2007,20420000.07629
mwi,2008,14449999.80927
mwi,2009,4900000.09537
mwi,2010,2470000.02861
mwi,2011,1840000.03338
mwi,2012,2650000.09537
mwi,2013,1919999.95708
mwi,2014,2410000.08583
mwi,2015,3059999.94278
mwi,2016,3849999.90463
mwi,2017,3000000
mwi,2018,2819999.93324
mwi,2019,3829999.92371
mys,1968,129999.99523
mys,1969,109999.9994
mys,1970,170000.00179
mys,1972,180000.00715
mys,1973,259999.99046
mys,1974,600000.02384
mys,1975,90000.00358
mys,1984,19999.99955
mys,1986,209999.99344
mys,1987,2869999.88556
mys,1988,589999.97377
mys,1989,870000.00477
mys,1990,5039999.96185
mys,1991,2319999.93324
mys,1992,8109999.65668
mys,1993,3230000.01907
mys,1994,2410000.08583
mys,1995,1350000.02384
mys,1996,740000.00954
mys,1997,100000.00149
mys,1998,569999.99285
mys,1999,140000.0006
mys,2000,140000.0006
mys,2001,29999.99933
mys,2003,9999.99978
mys,2005,720000.02861
mys,2006,509999.99046
mys,2007,439999.99762
mys,2008,379999.99523
mys,2009,699999.98808
mys,2010,540000.02146
mys,2011,1360000.01431
mys,2012,779999.97139
mys,2013,649999.97616
mys,2014,519999.98093
mys,2015,730000.01907
mys,2016,600000.02384
mys,2017,790000.02146
mys,2018,579999.98331
mys,2019,419999.98689
nam,1989,2849999.90463
nam,1990,1049999.95232
nam,1991,14970000.26703
nam,1992,19170000.07629
nam,1993,18250000
nam,1994,14970000.26703
nam,1995,14270000.45776
nam,1996,16840000.15259
nam,1997,14920000.07629
nam,1998,12449999.80927
nam,1999,8659999.84741
nam,2000,21059999.46594
nam,2001,8560000.41962
nam,2002,9420000.07629
nam,2003,9840000.15259
nam,2004,9819999.69482
nam,2005,5349999.90463
nam,2006,8970000.26703
nam,2007,4110000.13351
nam,2008,2269999.98093
nam,2009,2509999.99046
nam,2010,3250000
nam,2011,4860000.13351
nam,2012,5079999.92371
nam,2013,5170000.07629
nam,2014,1830000.04292
nam,2015,1080000.04292
nam,2016,1059999.94278
nam,2017,1000000
nam,2018,1019999.98093
nam,2019,889999.98569
ner,1979,100000.00149
ner,1984,289999.99166
ner,1991,100000.00149
ner,1993,79999.99821
ner,1994,29999.99933
ner,1995,100000.00149
ner,1996,39999.99911
ner,1997,310000.00238
ner,1999,70000.0003
ner,2000,70000.0003
ner,2002,70000.0003
ner,2003,50000.00075
ner,2004,79999.99821
ner,2005,1570000.05245
ner,2006,100000.00149
ner,2007,1220000.02861
ner,2008,1570000.05245
ner,2009,1029999.97139
ner,2010,8500000
ner,2011,7690000.05722
ner,2012,9060000.41962
ner,2013,8000000
ner,2014,7539999.96185
ner,2015,5519999.98093
ner,2016,8399999.61853
ner,2017,6360000.13351
ner,2018,6670000.07629
ner,2019,5750000
nga,1962,9999.99978
nga,1963,9999.99978
nga,1964,9999.99978
nga,1968,610000.01431
nga,1969,2279999.97139
nga,1970,949999.98808
nga,1971,39999.99911
nga,1978,219999.99881
nga,1980,319999.99285
nga,1981,300000.01192
nga,1982,239999.99464
nga,1983,100000.00149
nga,1984,70000.0003
nga,1986,39999.99911
nga,1987,379999.99523
nga,1988,159999.99642
nga,1989,9999.99978
nga,1991,189999.99762
nga,1992,70000.0003
nga,1993,209999.99344
nga,1994,180000.00715
nga,1995,600000.02384
nga,1996,959999.97854
nga,1997,620000.00477
nga,1998,370000.00477
nga,1999,540000.02146
nga,2000,819999.99285
nga,2001,670000.01669
nga,2002,1460000.03815
nga,2003,1330000.04292
nga,2004,1159999.96662
nga,2005,610000.01431
nga,2006,1009999.99046
nga,2007,1080000.04292
nga,2008,970000.02861
nga,2009,699999.98808
nga,2010,340000.00358
nga,2011,189999.99762
nga,2012,680000.00715
nga,2013,1149999.97616
nga,2014,1019999.98093
nga,2015,5250000
nga,2016,24319999.69482
nga,2017,29629999.16077
nga,2018,24440000.53406
nga,2019,19170000.07629
nic,1979,8119999.88556
nic,1980,7659999.84741
nic,1981,3869999.88556
nic,1982,9319999.69482
nic,1983,10579999.92371
nic,1984,13680000.30518
nic,1985,12609999.65668
nic,1986,17540000.91553
nic,1987,25590000.15259
nic,1988,42720001.2207
nic,1989,65150001.52588
nic,1990,31559999.46594
nic,1991,57459999.08447
nic,1992,68519996.64307
nic,1993,36259998.32153
nic,1994,30659999.84741
nic,1995,31819999.69482
nic,1996,49430000.30518
nic,1997,21479999.54224
nic,1998,19829999.92371
nic,1999,33290000.91553
nic,2000,33319999.69482
nic,2001,22719999.31335
nic,2002,38650001.52588
nic,2003,35919998.16895
nic,2004,41099998.47412
nic,2005,40909999.84741
nic,2006,40159999.84741
nic,2007,41930000.30518
nic,2008,33459999.08447
nic,2009,27950000.76294
nic,2010,10539999.96185
nic,2011,3059999.94278
nic,2012,1269999.98093
nic,2013,1990000.00954
nic,2014,3019999.98093
nic,2015,1990000.00954
nic,2016,2279999.97139
nic,2017,1870000.00477
nic,2018,2289999.96185
nic,2019,1580000.04292
npl,1967,70000.0003
npl,1968,9999.99978
npl,1969,9999.99978
npl,1974,39999.99911
npl,1979,100000.00149
npl,1981,180000.00715
npl,1982,230000.00417
npl,1984,59999.99866
npl,1991,1139999.98569
npl,1992,29999.99933
npl,1993,1519999.98093
npl,1994,540000.02146
npl,1995,1580000.04292
npl,1996,1539999.96185
npl,1997,1190000.05722
npl,1998,1110000.01431
npl,1999,1029999.97139
npl,2000,1230000.01907
npl,2001,13640000.34332
npl,2002,3599999.90463
npl,2003,1210000.03815
npl,2004,1049999.95232
npl,2005,1149999.97616
npl,2006,2109999.8951
npl,2007,-17739999.77112
npl,2008,2529999.97139
npl,2009,1320000.05245
npl,2010,1759999.99046
npl,2011,1840000.03338
npl,2012,1570000.05245
npl,2013,2059999.94278
npl,2014,3369999.88556
npl,2015,9810000.41962
npl,2016,1210000.03815
npl,2017,1820000.05245
npl,2018,1110000.01431
npl,2019,1899999.97616
pak,1960,150000.00596
pak,1961,289999.99166
pak,1962,349999.99404
pak,1963,1529999.97139
pak,1964,1490000.00954
pak,1965,2390000.1049
pak,1967,3819999.93324
pak,1968,10449999.80927
pak,1969,9909999.84741
pak,1970,10069999.69482
pak,1971,9079999.92371
pak,1972,1169999.95708
pak,1973,560000.00238
pak,1974,200000.00298
pak,1975,4559999.94278
pak,1976,2450000.04768
pak,1977,2329999.92371
pak,1978,9949999.80927
pak,1979,9680000.30518
pak,1980,12149999.61853
pak,1981,10649999.61853
pak,1982,9310000.41962
pak,1983,1019999.98093
pak,1984,709999.97854
pak,1985,1419999.95708
pak,1986,970000.02861
pak,1987,4159999.84741
pak,1988,3900000.09537
pak,1989,10989999.77112
pak,1990,2150000.09537
pak,1991,3140000.1049
pak,1992,2839999.91417
pak,1993,3289999.96185
pak,1994,3410000.08583
pak,1995,13399999.61853
pak,1996,7909999.84741
pak,1997,1750000
pak,1998,2009999.99046
pak,1999,1190000.05722
pak,2000,1679999.94755
pak,2001,1059999.94278
pak,2002,1559999.94278
pak,2003,1559999.94278
pak,2004,2059999.94278
pak,2005,9140000.34332
pak,2006,11770000.45776
pak,2007,14180000.30518
pak,2008,8970000.26703
pak,2009,13590000.15259
pak,2010,42509998.32153
pak,2011,21590000.15259
pak,2012,14239999.77112
pak,2013,16510000.22888
pak,2014,22549999.23706
pak,2015,12569999.69482
pak,2016,12369999.88556
pak,2017,8989999.77112
pak,2018,7079999.92371
pak,2019,6380000.11444
pan,1984,50000.00075
pan,1987,59999.99866
pan,1988,100000.00149
pan,1993,39999.99911
pan,1994,119999.99732
pan,1995,150000.00596
pan,1996,19999.99955
pan,1997,19999.99955
pan,1998,19999.99955
pan,1999,9999.99978
pan,2007,140000.0006
pan,2008,230000.00417
pan,2009,159999.99642
pan,2010,79999.99821
pan,2011,-9999.99978
pan,2013,9999.99978
pan,2014,19999.99955
pan,2015,9999.99978
pan,2016,19999.99955
pan,2017,29999.99933
pan,2018,9999.99978
pan,2019,9999.99978
per,1970,100000.00149
per,1973,70000.0003
per,1974,200000.00298
per,1979,90000.00358
per,1980,750000
per,1981,119999.99732
per,1982,200000.00298
per,1983,610000.01431
per,1984,500000
per,1985,109999.9994
per,1986,670000.01669
per,1987,639999.98569
per,1988,689999.99762
per,1989,790000.02146
per,1990,1000000
per,1991,3980000.01907
per,1992,5789999.96185
per,1993,3619999.88556
per,1994,3880000.11444
per,1995,8000000
per,1996,3940000.05722
per,1997,4639999.86649
per,1998,3119999.88556
per,1999,3369999.88556
per,2000,3690000.05722
per,2001,2680000.06676
per,2002,3940000.05722
per,2003,3480000.01907
per,2004,4550000.19073
per,2005,3589999.91417
per,2006,4030000.20981
per,2007,5769999.98093
per,2008,3000000
per,2009,2849999.90463
per,2010,1019999.98093
per,2011,1440000.05722
per,2012,1080000.04292
per,2013,1330000.04292
per,2014,3200000.04768
per,2015,2259999.99046
per,2016,2329999.92371
per,2017,1789999.96185
per,2018,1299999.95232
per,2019,1149999.97616
phl,1974,70000.0003
phl,1982,159999.99642
phl,1984,180000.00715
phl,1985,129999.99523
phl,1986,349999.99404
phl,1987,1539999.96185
phl,1988,2910000.08583
phl,1989,699999.98808
phl,1990,970000.02861
phl,1991,4920000.07629
phl,1992,6000000
phl,1993,9229999.54224
phl,1994,25299999.23706
phl,1995,4980000.01907
phl,1996,15930000.30518
phl,1997,16690000.53406
phl,1998,3880000.11444
phl,1999,3970000.02861
phl,2000,2710000.03815
phl,2001,2519999.98093
phl,2002,1580000.04292
phl,2003,2160000.08583
phl,2004,6300000.19073
phl,2005,2460000.03815
phl,2006,5880000.11444
phl,2007,6090000.15259
phl,2008,6179999.82834
phl,2009,9520000.45776
phl,2010,6769999.98093
phl,2011,4659999.84741
phl,2012,6039999.96185
phl,2013,23290000.91553
phl,2014,10029999.73297
phl,2015,5019999.98093
phl,2016,5730000.01907
phl,2017,7079999.92371
phl,2018,6780000.20981
phl,2019,5809999.94278
plw,2016,39999.99911
png,1982,39999.99911
png,1990,9999.99978
png,1991,180000.00715
png,1993,150000.00596
png,1994,19999.99955
png,1995,119999.99732
png,1996,250000
png,1998,280000.00119
png,1999,140000.0006
png,2000,200000.00298
png,2001,50000.00075
png,2002,129999.99523
png,2003,79999.99821
png,2004,100000.00149
png,2005,140000.0006
png,2006,39999.99911
png,2007,200000.00298
png,2008,150000.00596
png,2009,9999.99978
png,2018,699999.98808
pol,1990,2319999.93324
pol,1991,10289999.96185
pol,1992,178699996.94824
pol,1993,6039999.96185
pol,1994,6340000.15259
pol,1995,7550000.19073
pol,1996,5349999.90463
pol,1997,7889999.86649
pol,1998,11380000.11444
pol,1999,8460000.03815
pol,2000,5809999.94278
pol,2001,3460000.03815
pol,2002,4050000.19073
pol,2003,3940000.05722
pol,2004,1330000.04292
prk,1991,39999.99911
prk,1995,129999.99523
prk,1996,1269999.98093
prk,1997,3380000.11444
prk,1998,4590000.15259
prk,1999,4420000.07629
prk,2000,3450000.04768
prk,2001,3359999.8951
prk,2002,4260000.22888
prk,2003,4900000.09537
prk,2004,5440000.05722
prk,2005,5489999.77112
prk,2006,5099999.90463
prk,2007,7750000
prk,2008,5789999.96185
prk,2009,6349999.90463
prk,2010,6010000.22888
prk,2011,7500000
prk,2012,6409999.84741
prk,2013,5289999.96185
prk,2014,5679999.82834
prk,2015,3980000.01907
prk,2016,3670000.07629
prk,2017,2450000.04768
prk,2018,4840000.15259
prk,2019,4420000.07629
pry,1990,289999.99166
pry,1991,540000.02146
pry,1992,200000.00298
pry,1993,769999.98093
pry,1994,1320000.05245
pry,1995,990000.00954
pry,1996,800000.01192
pry,1997,2500000
pry,1998,879999.99523
pry,1999,1070000.05245
pry,2000,829999.98331
pry,2001,1370000.00477
pry,2002,1279999.97139
pry,2003,1309999.94278
pry,2004,1720000.02861
