geo,time,ny_adj_dkap_gn_zs
abw,1986,9.44481
abw,1987,9.81158
abw,1988,10.09348
abw,1989,10.14833
abw,1990,9.95941
abw,1991,10.01843
abw,1992,10.03421
abw,1993,10.074
abw,1994,10.188
abw,1995,10.917
abw,1996,11.06971
abw,1997,11.44231
abw,1998,11.14104
abw,1999,10.40699
abw,2000,10.35216
abw,2001,10.61367
abw,2002,11.01103
abw,2003,10.445
abw,2004,10.57638
abw,2005,12.2424
abw,2006,10.23458
abw,2007,11.54178
abw,2008,10.19475
abw,2009,9.89309
abw,2010,10.40103
abw,2011,11.12294
abw,2012,10.54746
abw,2013,10.70107
abw,2014,10.42897
abw,2015,10.8905
abw,2016,10.93422
abw,2017,11.02421
afg,1970,5.32572
afg,1971,5.28462
afg,1972,5.00533
afg,1973,5.01162
afg,1974,5.15207
afg,1975,5.34273
afg,1976,5.34922
afg,1977,5.41791
afg,1978,5.4687
afg,1979,5.51557
afg,1980,5.90274
afg,1981,5.74067
afg,2009,5.61762
afg,2010,5.67364
afg,2011,5.33448
afg,2012,5.52161
afg,2013,5.51951
afg,2014,5.13537
afg,2015,4.9923
afg,2016,4.58946
afg,2017,4.45585
afg,2018,4.77098
afg,2019,4.51283
ago,1985,11.38525
ago,1986,11.02644
ago,1987,11.4647
ago,1988,12.31574
ago,1989,8.90274
ago,1990,9.26805
ago,1991,8.50549
ago,1992,18.98119
ago,1993,14.061
ago,1994,16.97458
ago,1995,9.27856
ago,1996,10.13622
ago,1997,9.41731
ago,1998,10.68877
ago,1999,10.10438
ago,2000,9.09536
ago,2001,9.44816
ago,2002,9.4649
ago,2003,9.55588
ago,2004,9.79277
ago,2005,9.51859
ago,2006,10.13933
ago,2007,10.63455
ago,2008,11.033
ago,2009,11.93301
ago,2010,11.5778
ago,2011,11.23261
ago,2012,11.50226
ago,2013,11.86084
ago,2014,12.17931
ago,2015,12.43567
ago,2016,12.39741
ago,2017,12.37037
ago,2018,11.6718
ago,2019,12.29667
alb,1984,14.17806
alb,1985,14.5534
alb,1986,14.33805
alb,1987,14.51118
alb,1988,15.18514
alb,1989,14.38213
alb,1990,15.1394
alb,1991,17.54777
alb,1992,19.42057
alb,1993,14.79948
alb,1994,13.12558
alb,1995,12.014
alb,1996,10.98502
alb,1997,11.91976
alb,1998,10.63696
alb,1999,10.18316
alb,2000,10.18244
alb,2001,10.14343
alb,2002,10.33391
alb,2003,10.23943
alb,2004,10.53335
alb,2005,10.43113
alb,2006,10.09347
alb,2007,12.05018
alb,2008,12.3198
alb,2009,13.01415
alb,2010,13.00798
alb,2011,14.16505
alb,2012,14.87948
alb,2013,14.39064
alb,2014,14.69105
alb,2015,17.18639
alb,2016,16.8716
alb,2017,17.29479
alb,2018,17.02959
alb,2019,17.36483
are,2000,8.10159
are,2001,8.05788
are,2002,8.33903
are,2003,7.65408
are,2004,6.91495
are,2005,10.60629
are,2006,9.72874
are,2007,9.32668
are,2008,9.5613
are,2009,10.76351
are,2010,4.46893
are,2011,3.85561
are,2012,3.73647
are,2013,3.28567
are,2014,3.525
are,2015,4.17835
are,2016,4.13673
are,2017,3.83855
are,2018,3.87096
are,2019,3.92526
arg,1970,5.91218
arg,1971,5.83469
arg,1972,6.29277
arg,1973,6.18853
arg,1974,6.12903
arg,1975,6.3995
arg,1976,6.68214
arg,1977,6.5121
arg,1978,6.99111
arg,1979,6.80914
arg,1980,7.12644
arg,1981,7.52054
arg,1982,7.60797
arg,1983,7.10249
arg,1984,6.86777
arg,1985,7.3869
arg,1986,7.05669
arg,1987,7.21794
arg,1988,7.48305
arg,1989,9.13445
arg,1990,8.7987
arg,1991,8.52139
arg,1992,8.47357
arg,1993,9.1438
arg,1994,9.92844
arg,1995,11.0555
arg,1996,10.13265
arg,1997,10.74101
arg,1998,11.27887
arg,1999,12.29574
arg,2000,12.31239
arg,2001,12.74172
arg,2002,14.50229
arg,2003,12.33789
arg,2004,11.98222
arg,2005,11.13842
arg,2006,9.77289
arg,2007,9.44109
arg,2008,9.79897
arg,2009,11.74107
arg,2010,11.42797
arg,2011,11.37999
arg,2012,12.33979
arg,2013,12.71781
arg,2014,13.16212
arg,2015,12.73925
arg,2016,12.96158
arg,2017,11.39625
arg,2018,12.05659
arg,2019,12.6875
arm,1990,15.74651
arm,1991,15.00192
arm,1992,19.9303
arm,1993,15.12862
arm,1994,14.80483
arm,1995,13.92992
arm,1996,14.56728
arm,1997,14.87099
arm,1998,14.54997
arm,1999,14.95752
arm,2000,15.43384
arm,2001,15.17378
arm,2002,15.66744
arm,2003,14.8781
arm,2004,13.96569
arm,2005,13.43524
arm,2006,12.44296
arm,2007,12.17632
arm,2008,11.18167
arm,2009,11.70292
arm,2010,11.99739
arm,2011,11.6183
arm,2012,12.1536
arm,2013,12.00657
arm,2014,12.16791
arm,2015,13.28484
arm,2016,13.595
arm,2017,12.99269
arm,2018,13.67179
arm,2019,13.43008
atg,1977,7.43585
atg,1978,7.76574
atg,1979,8.53061
atg,1980,9.09605
atg,1981,9.2199
atg,1982,9.2352
atg,1983,8.99509
atg,1984,9.09482
atg,1985,10.07174
atg,1986,11.5103
atg,1987,11.80703
atg,1988,11.27718
atg,1989,11.7863
atg,1990,11.52891
atg,1991,11.22783
atg,1992,10.8825
atg,1993,10.71176
atg,1994,10.90482
atg,1995,11.58578
atg,1996,11.73157
atg,1997,11.83971
atg,1998,11.78327
atg,1999,11.99916
atg,2000,11.36179
atg,2001,10.56183
atg,2002,10.8135
atg,2003,10.88919
atg,2004,10.74121
atg,2005,10.61555
atg,2006,10.77813
atg,2007,11.13566
atg,2008,11.15493
atg,2009,10.78783
atg,2010,10.14659
atg,2011,9.75258
atg,2012,9.90542
atg,2013,9.89283
atg,2014,10.05924
atg,2015,10.60976
atg,2016,10.89478
atg,2017,10.68996
atg,2018,10.9653
atg,2019,11.02924
aus,1970,17.32675
aus,1971,17.47618
aus,1972,16.64366
aus,1973,16.23262
aus,1974,15.60981
aus,1975,15.61892
aus,1976,15.23272
aus,1977,15.74443
aus,1978,15.42222
aus,1979,15.62305
aus,1980,15.62726
aus,1981,15.49574
aus,1982,16.59156
aus,1983,16.11554
aus,1984,16.03749
aus,1985,16.60252
aus,1986,17.4351
aus,1987,17.08323
aus,1988,16.78703
aus,1989,16.95398
aus,1990,17.47205
aus,1991,17.72317
aus,1992,17.72661
aus,1993,17.54005
aus,1994,17.06225
aus,1995,17.15663
aus,1996,16.74609
aus,1997,16.98135
aus,1998,17.05717
aus,1999,16.96023
aus,2000,17.29039
aus,2001,17.10049
aus,2002,16.95021
aus,2003,16.73243
aus,2004,16.87127
aus,2005,17.06728
aus,2006,17.08081
aus,2007,17.04359
aus,2008,17.1071
aus,2009,17.24255
aus,2010,16.69264
aus,2011,16.47718
aus,2012,16.81491
aus,2013,17.18368
aus,2014,18.12384
aus,2015,18.6637
aus,2016,18.06238
aus,2017,18.05812
aus,2018,17.80789
aus,2019,18.21781
aut,1970,14.85661
aut,1971,14.99489
aut,1972,14.93088
aut,1973,14.66151
aut,1974,14.71277
aut,1975,15.02163
aut,1976,14.57389
aut,1977,14.89049
aut,1978,15.2364
aut,1979,15.02997
aut,1980,15.42156
aut,1981,15.93335
aut,1982,16.02462
aut,1983,15.76314
aut,1984,15.77882
aut,1985,15.66923
aut,1986,15.77343
aut,1987,15.88208
aut,1988,15.62102
aut,1989,15.53374
aut,1990,15.45668
aut,1991,15.64915
aut,1992,15.80249
aut,1993,16.1145
aut,1994,16.08198
aut,1995,15.91317
aut,1996,15.93386
aut,1997,16.11344
aut,1998,16.17406
aut,1999,16.39906
aut,2000,16.38713
aut,2001,16.75697
aut,2002,16.79635
aut,2003,16.96247
aut,2004,16.81339
aut,2005,16.80078
aut,2006,16.48147
aut,2007,16.31081
aut,2008,16.47647
aut,2009,17.50562
aut,2010,17.35939
aut,2011,17.26121
aut,2012,17.59024
aut,2013,17.88549
aut,2014,17.97054
aut,2015,18.07237
aut,2016,17.82903
aut,2017,18.11355
aut,2018,18.16639
aut,2019,18.2007
aze,1993,13.57894
aze,1994,13.98235
aze,1995,14.09935
aze,1996,11.18504
aze,1997,14.10598
aze,1998,16.78493
aze,1999,15.72542
aze,2000,13.35468
aze,2001,13.18754
aze,2002,13.50167
aze,2003,11.70761
aze,2004,11.61301
aze,2005,11.34619
aze,2006,9.26963
aze,2007,7.21031
aze,2008,6.19818
aze,2009,6.47609
aze,2010,5.79379
aze,2011,4.98857
aze,2012,4.99343
aze,2013,4.7645
aze,2014,6.08239
aze,2015,6.96584
aze,2016,7.07767
aze,2017,6.53758
aze,2018,6.63866
aze,2019,6.89133
bdi,1970,16.38385
bdi,1971,16.01191
bdi,1972,16.97165
bdi,1973,15.75125
bdi,1974,15.66035
bdi,1975,15.79634
bdi,1976,15.26366
bdi,1977,14.56827
bdi,1978,14.86329
bdi,1979,14.88522
bdi,1980,14.76383
bdi,1981,14.69227
bdi,1982,15.1738
bdi,1983,15.44483
bdi,1984,15.89627
bdi,1985,15.87711
bdi,1986,15.94208
bdi,1987,16.55706
bdi,1988,16.31513
bdi,1989,16.56559
bdi,1990,16.17359
bdi,1991,15.60721
bdi,1992,15.63639
bdi,1993,15.97458
bdi,1994,15.82581
bdi,1995,16.2381
bdi,1996,16.64513
bdi,1997,16.64474
bdi,1998,15.80554
bdi,1999,15.94761
bdi,2000,16.07813
bdi,2001,16.39817
bdi,2002,16.12129
bdi,2003,16.0397
bdi,2004,16.36716
bdi,2005,16.90653
bdi,2006,15.02692
bdi,2007,14.89473
bdi,2008,14.41734
bdi,2009,14.336
bdi,2010,13.96666
bdi,2011,13.68076
bdi,2012,13.75794
bdi,2013,12.5931
bdi,2014,12.24158
bdi,2015,12.71784
bdi,2016,12.67628
bdi,2017,13.61962
bdi,2018,14.28039
bdi,2019,14.74128
bel,1970,14.39707
bel,1971,14.18308
bel,1972,14.10481
bel,1973,13.57813
bel,1974,13.81111
bel,1975,13.73536
bel,1976,13.21296
bel,1977,13.85285
bel,1978,13.87094
bel,1979,14.05612
bel,1980,15.81941
bel,1981,16.52869
bel,1982,16.63179
bel,1983,16.62025
bel,1984,16.07451
bel,1985,15.85489
bel,1986,15.52283
bel,1987,15.344
bel,1988,14.85204
bel,1989,14.83771
bel,1990,14.78805
bel,1991,15.00166
bel,1992,15.13997
bel,1993,15.1932
bel,1994,14.93761
bel,1995,15.25039
bel,1996,15.67201
bel,1997,15.69637
bel,1998,15.86574
bel,1999,16.17843
bel,2000,16.20408
bel,2001,16.63715
bel,2002,16.71322
bel,2003,17.15288
bel,2004,17.10329
bel,2005,17.31787
bel,2006,17.64178
bel,2007,17.70242
bel,2008,18.31156
bel,2009,19.1234
bel,2010,18.98803
bel,2011,19.36199
bel,2012,19.11929
bel,2013,19.0408
bel,2014,18.89059
bel,2015,18.70526
bel,2016,18.57523
bel,2017,18.49635
bel,2018,18.62517
bel,2019,18.66839
ben,1970,4.46399
ben,1971,4.5935
ben,1972,4.63134
ben,1973,4.69048
ben,1974,4.5848
ben,1975,4.89968
ben,1976,6.36493
ben,1977,5.91085
ben,1978,6.46892
ben,1979,6.32091
ben,1980,6.29416
ben,1981,5.441
ben,1982,7.44119
ben,1983,8.19216
ben,1984,7.88847
ben,1985,6.97632
ben,1986,7.55602
ben,1987,8.14169
ben,1988,8.24042
ben,1989,9.52644
ben,1990,9.88554
ben,1991,10.47053
ben,1992,11.95062
ben,1993,13.2665
ben,1994,16.42401
ben,1995,17.18586
ben,1996,18.61369
ben,1997,18.14511
ben,1998,18.09253
ben,1999,17.4917
ben,2000,16.52292
ben,2001,15.98449
ben,2002,15.18676
ben,2003,14.84609
ben,2004,14.51223
ben,2005,14.07043
ben,2006,13.9669
ben,2007,13.60823
ben,2008,13.90148
ben,2009,14.49248
ben,2010,14.63714
ben,2011,14.04731
ben,2012,12.75734
ben,2013,11.40067
ben,2014,10.97675
ben,2015,10.21115
ben,2016,10.10165
ben,2017,10.67606
ben,2018,10.70043
ben,2019,10.95261
bfa,1970,3.66922
bfa,1971,3.96834
bfa,1972,3.82945
bfa,1973,4.17437
bfa,1974,4.21609
bfa,1975,4.62913
bfa,1976,4.87094
bfa,1977,4.8272
bfa,1978,4.73025
bfa,1979,4.85039
bfa,1980,5.25247
bfa,1981,5.33905
bfa,1982,5.66823
bfa,1983,6.25263
bfa,1984,6.65564
bfa,1985,6.7116
bfa,1986,6.72018
bfa,1987,7.1842
bfa,1988,7.16093
bfa,1989,7.33849
bfa,1990,7.58855
bfa,1991,7.3982
bfa,1992,7.58525
bfa,1993,7.54628
bfa,1994,8.37194
bfa,1995,7.91236
bfa,1996,7.75824
bfa,1997,7.99989
bfa,1998,8.49044
bfa,1999,8.4867
bfa,2000,6.2776
bfa,2001,6.3285
bfa,2002,6.57265
bfa,2003,6.46435
bfa,2004,7.10617
bfa,2005,7.23157
bfa,2006,7.82087
bfa,2007,7.87962
bfa,2008,8.18101
bfa,2009,8.59614
bfa,2010,8.33504
bfa,2011,8.04626
bfa,2012,7.76211
bfa,2013,8.32928
bfa,2014,8.39009
bfa,2015,7.74533
bfa,2016,6.50643
bfa,2017,6.9046
bfa,2018,7.1727
bfa,2019,7.81962
bgd,1973,7.66857
bgd,1974,7.25844
bgd,1975,7.76299
bgd,1976,8.00014
bgd,1977,7.81176
bgd,1978,7.81371
bgd,1979,7.94656
bgd,1980,7.84322
bgd,1981,7.65618
bgd,1982,7.4811
bgd,1983,7.46219
bgd,1984,7.42087
bgd,1985,7.48029
bgd,1986,7.36437
bgd,1987,7.40379
bgd,1988,7.54698
bgd,1989,7.5311
bgd,1990,7.58648
bgd,1991,7.53786
bgd,1992,7.62498
bgd,1993,7.54654
bgd,1994,7.54967
bgd,1995,7.54074
bgd,1996,7.58008
bgd,1997,7.48804
bgd,1998,7.51433
bgd,1999,7.48007
bgd,2000,7.40206
bgd,2001,7.51988
bgd,2002,7.32985
bgd,2003,7.30792
bgd,2004,7.18214
bgd,2005,7.14488
bgd,2006,7.81413
bgd,2007,7.69436
bgd,2008,7.50231
bgd,2009,7.49997
bgd,2010,7.43702
bgd,2011,7.39994
bgd,2012,7.32726
bgd,2013,7.40445
bgd,2014,7.67061
bgd,2015,7.64064
bgd,2016,7.75032
bgd,2017,7.95898
bgd,2018,7.89527
bgd,2019,8.17404
bgr,1980,13.73741
bgr,1981,13.68075
bgr,1982,13.69741
bgr,1983,13.71681
bgr,1984,13.77332
bgr,1985,13.77096
bgr,1986,13.84787
bgr,1987,13.81641
bgr,1988,14.01586
bgr,1989,14.51726
bgr,1990,15.53308
bgr,1991,15.66132
bgr,1992,13.35621
bgr,1993,13.76504
bgr,1994,10.68647
bgr,1995,6.21937
bgr,1996,6.81871
bgr,1997,6.33198
bgr,1998,10.25495
bgr,1999,12.00558
bgr,2000,13.05013
bgr,2001,12.72377
bgr,2002,13.02107
bgr,2003,14.13297
bgr,2004,13.8315
bgr,2005,14.31067
bgr,2006,14.48976
bgr,2007,14.66903
bgr,2008,12.91727
bgr,2009,14.6137
bgr,2010,15.58762
bgr,2011,14.80545
bgr,2012,14.10733
bgr,2013,14.01329
bgr,2014,14.88284
bgr,2015,14.84899
bgr,2016,14.75755
bgr,2017,14.48336
bgr,2018,14.85087
bgr,2019,14.46823
bhr,1980,5.53197
bhr,1981,6.53458
bhr,1982,8.55965
bhr,1983,8.94549
bhr,1984,9.69002
bhr,1985,21.12416
bhr,1986,16.9274
bhr,1987,15.47613
bhr,1988,12.30733
bhr,1989,12.01837
bhr,1990,9.18952
bhr,1991,9.79655
bhr,1992,10.15992
bhr,1993,10.25905
bhr,1994,10.5797
bhr,1995,10.15178
bhr,1996,9.73064
bhr,1997,9.65695
bhr,1998,10.36685
bhr,1999,10.57438
bhr,2000,9.43317
bhr,2001,9.96678
bhr,2002,9.42489
bhr,2003,8.79782
bhr,2004,7.92959
bhr,2005,6.58594
bhr,2006,6.24951
bhr,2007,5.91425
bhr,2008,5.16405
bhr,2009,6.33047
bhr,2010,6.23945
bhr,2011,6.63478
bhr,2012,5.32209
bhr,2013,5.28682
bhr,2014,5.514
bhr,2015,6.8222
bhr,2016,6.81657
bhr,2017,7.11431
bhr,2018,6.89998
bhr,2019,8.24485
bhs,1970,5.46035
bhs,1971,5.44573
bhs,1972,5.84198
bhs,1973,5.26001
bhs,1974,5.07835
bhs,1975,5.01125
bhs,1976,7.07365
bhs,1977,7.27738
bhs,1978,6.33246
bhs,1979,5.63341
bhs,1980,4.98963
bhs,1981,6.38326
bhs,1982,6.37105
bhs,1983,6.30714
bhs,1984,5.75604
bhs,1985,5.52866
bhs,1986,6.19208
bhs,1987,5.77373
bhs,1988,5.88777
bhs,1989,5.52796
bhs,1990,6.06294
bhs,1991,5.56218
bhs,1992,5.52518
bhs,1993,5.98667
bhs,1994,6.71442
bhs,1995,5.38439
bhs,1996,4.19086
bhs,1997,5.67153
bhs,1998,5.67383
bhs,1999,6.22239
bhs,2000,6.71373
bhs,2001,6.64272
bhs,2002,6.61615
bhs,2003,6.7836
bhs,2004,7.05796
bhs,2005,6.73107
bhs,2006,7.15939
bhs,2007,6.91331
bhs,2008,7.14564
bhs,2009,7.3513
bhs,2010,7.49937
bhs,2011,7.38775
bhs,2012,6.78105
bhs,2013,7.13948
bhs,2014,7.97791
bhs,2015,9.55427
bhs,2016,8.89197
bhs,2017,7.56193
bhs,2018,7.40494
bhs,2019,6.62565
bih,1994,14.39927
bih,1995,10.33216
bih,1996,5.36841
bih,1997,5.50504
bih,1998,5.28306
bih,1999,5.97417
bih,2000,7.37991
bih,2001,7.98015
bih,2002,8.53545
bih,2003,9.52559
bih,2004,10.31885
bih,2005,9.93184
bih,2006,10.03579
bih,2007,12.31739
bih,2008,11.41787
bih,2009,12.56605
bih,2010,13.72227
bih,2011,15.07024
bih,2012,16.85352
bih,2013,16.63728
bih,2014,17.7118
bih,2015,17.41883
bih,2016,16.75174
bih,2017,15.86816
bih,2018,16.04884
bih,2019,16.11031
blr,1990,16.27012
blr,1991,16.30873
blr,1992,16.6713
blr,1993,15.68492
blr,1994,15.65864
blr,1995,16.44671
blr,1996,16.59404
blr,1997,17.17226
blr,1998,17.14993
blr,1999,17.32921
blr,2000,15.8907
blr,2001,15.69814
blr,2002,15.77367
blr,2003,15.84959
blr,2004,16.26237
blr,2005,16.04705
blr,2006,16.27936
blr,2007,16.5662
blr,2008,16.91869
blr,2009,16.70919
blr,2010,17.33001
blr,2011,17.89837
blr,2012,17.92063
blr,2013,18.24533
blr,2014,17.8608
blr,2015,18.02382
blr,2016,17.79145
blr,2017,17.90078
blr,2018,18.06204
blr,2019,18.11319
blz,1970,7.7828
blz,1971,7.88002
blz,1972,9.25491
blz,1973,9.37502
blz,1974,10.12118
blz,1975,9.87945
blz,1976,9.5774
blz,1977,10.20106
blz,1978,9.10937
blz,1979,8.98482
blz,1980,5.61998
blz,1981,6.20105
blz,1982,7.44743
blz,1983,7.59175
blz,1984,7.49917
blz,1985,7.67081
blz,1986,6.98793
blz,1987,6.96124
blz,1988,6.84833
blz,1989,6.45378
blz,1990,6.40031
blz,1991,6.65257
blz,1992,6.26962
blz,1993,6.23899
blz,1994,5.09571
blz,1995,5.31637
blz,1996,4.8384
blz,1997,4.76333
blz,1998,4.53766
blz,1999,5.87025
blz,2000,15.53739
blz,2001,15.88529
blz,2002,15.84377
blz,2003,16.1402
blz,2004,16.5229
blz,2005,16.62699
blz,2006,16.53449
blz,2007,17.26997
blz,2008,18.11588
blz,2009,17.03562
blz,2010,17.82851
blz,2011,17.63182
blz,2012,17.51834
blz,2013,17.2501
blz,2014,17.04647
blz,2015,15.82211
blz,2016,16.22994
blz,2017,16.68643
blz,2018,17.75755
blz,2019,18.39693
bmu,1970,3.91251
bmu,1971,3.96249
bmu,1972,3.99407
bmu,1973,4.02086
bmu,1974,4.04154
bmu,1975,4.43472
bmu,1976,4.54
bmu,1977,4.60867
bmu,1978,4.6223
bmu,1979,4.7527
bmu,1980,5.60899
bmu,1981,5.58683
bmu,1982,5.60929
bmu,1983,5.61493
bmu,1984,5.5559
bmu,1985,6.30896
bmu,1986,6.44363
bmu,1987,6.6311
bmu,1988,6.75034
bmu,1989,6.86853
bmu,1990,6.66219
bmu,1991,6.64566
bmu,1992,6.70335
bmu,1993,6.71155
bmu,1994,6.71959
bmu,1995,7.68427
bmu,2007,4.37332
bmu,2008,4.37965
bmu,2009,4.88214
bmu,2010,5.22444
bmu,2011,5.56588
bmu,2012,5.09359
bmu,2013,5.05944
bmu,2014,5.05384
bmu,2015,5.31664
bmu,2016,5.09457
bmu,2017,4.98165
bmu,2018,4.81932
bmu,2019,4.44564
bol,1976,6.21557
bol,1977,7.01438
bol,1978,7.85242
bol,1979,8.45454
bol,1980,9.12444
bol,1981,8.91386
bol,1982,9.30198
bol,1983,8.95591
bol,1984,7.94922
bol,1985,6.94537
bol,1986,6.99173
bol,1987,6.53094
bol,1988,7.72907
bol,1989,7.18169
bol,1990,6.57156
bol,1991,6.26973
bol,1992,6.29092
bol,1993,6.36654
bol,1994,6.08751
bol,1995,5.46601
bol,1996,5.08373
bol,1997,5.67086
bol,1998,6.49104
bol,1999,7.68619
bol,2000,8.48595
bol,2001,8.66804
bol,2002,8.61177
bol,2003,9.1954
bol,2004,9.64101
bol,2005,9.63994
bol,2006,9.54656
bol,2007,9.29713
bol,2008,8.32739
bol,2009,8.80926
bol,2010,8.73952
bol,2011,8.49044
bol,2012,8.73371
bol,2013,8.41041
bol,2014,8.7024
bol,2015,9.32669
bol,2016,9.99577
bol,2017,10.03829
bol,2018,10.83787
bol,2019,11.30508
bra,1970,6.76484
bra,1971,6.82688
bra,1972,7.08643
bra,1973,7.65812
bra,1974,7.83141
bra,1975,8.12246
bra,1976,8.22651
bra,1977,8.01398
bra,1978,8.24605
bra,1979,8.42705
bra,1980,9.33184
bra,1981,9.2021
bra,1982,9.47498
bra,1983,9.08826
bra,1984,9.0714
bra,1985,9.93112
bra,1986,10.18322
bra,1987,9.49065
bra,1988,9.51561
bra,1989,8.19061
bra,1990,8.62713
bra,1991,8.25335
bra,1992,7.55682
bra,1993,7.74732
bra,1994,8.50241
bra,1995,7.61105
bra,1996,7.39386
bra,1997,7.55623
bra,1998,7.54377
bra,1999,7.58499
bra,2000,7.93586
bra,2001,7.91466
bra,2002,7.82635
bra,2003,7.94327
bra,2004,8.72466
bra,2005,8.28956
bra,2006,8.11451
bra,2007,8.31109
bra,2008,8.44094
bra,2009,8.32333
bra,2010,8.90962
bra,2011,8.74826
bra,2012,8.59404
bra,2013,8.43754
bra,2014,8.4285
bra,2015,8.34877
bra,2016,8.19038
bra,2017,8.11373
bra,2018,8.1832
bra,2019,8.10333
brb,1986,9.95567
brb,1987,10.03382
brb,1988,10.00382
brb,1989,9.68266
brb,1990,9.58604
brb,1991,9.40886
brb,1992,8.89158
brb,1993,8.96646
brb,1994,9.01201
brb,1995,10.03243
brb,1996,10.0472
brb,1997,10.23142
brb,1998,10.00167
brb,1999,10.07418
brb,2000,9.87991
brb,2001,9.83507
brb,2002,9.8909
brb,2003,10.12784
brb,2004,10.68074
brb,2005,10.15299
brb,2006,10.6498
brb,2007,10.82771
brb,2008,10.85337
brb,2009,10.29206
brb,2010,10.37297
brb,2011,10.99075
brb,2012,10.65119
brb,2013,10.41214
brb,2014,10.4387
brb,2015,10.56374
brb,2016,10.77738
brb,2017,10.65536
brb,2018,10.51367
brb,2019,10.50628
brn,1989,8.6714
brn,1990,8.16661
brn,1991,8.51414
brn,1992,8.76163
brn,1993,8.76033
brn,1994,8.90523
brn,1995,10.2655
brn,1996,10.03583
brn,1997,10.44014
brn,1998,10.11699
brn,1999,9.57002
brn,2000,9.14236
brn,2001,9.36537
brn,2002,9.39658
brn,2003,9.26313
brn,2004,8.69618
brn,2005,7.79953
brn,2006,7.49634
brn,2007,7.42424
brn,2008,7.94192
brn,2009,8.29639
brn,2010,8.40945
brn,2011,8.70777
brn,2012,8.85512
brn,2013,8.82344
brn,2014,8.59607
brn,2015,8.20367
brn,2016,7.58645
brn,2017,7.83396
brn,2018,8.33513
brn,2019,8.17611
btn,1980,5.42892
btn,1981,6.17496
btn,1982,6.34714
btn,1983,7.47352
btn,1984,5.79757
btn,1985,5.99549
btn,1986,7.19388
btn,1987,8.96295
btn,1988,8.59513
btn,1989,7.54143
btn,1990,6.02606
btn,1991,6.66574
btn,1992,7.44578
btn,1993,7.3643
btn,1994,6.71144
btn,1995,7.88835
btn,1996,7.6959
btn,1997,7.07213
btn,1998,7.43081
btn,1999,9.00982
btn,2000,7.34017
btn,2001,6.89326
btn,2002,6.59166
btn,2003,7.38296
btn,2004,7.42975
btn,2005,7.7026
btn,2006,7.77544
btn,2007,8.16766
btn,2008,8.52003
btn,2009,8.52789
btn,2010,8.53507
btn,2011,8.43054
btn,2012,8.36163
btn,2013,8.38589
btn,2014,8.41917
btn,2015,8.81946
btn,2016,8.71335
btn,2017,8.73007
btn,2018,8.7295
btn,2019,8.41656
bwa,1970,10.73471
bwa,1971,11.22974
bwa,1972,12.51393
bwa,1973,13.57953
bwa,1974,15.46103
bwa,1975,15.43603
bwa,1976,14.62157
bwa,1977,13.58394
bwa,1978,12.64234
bwa,1979,11.90998
bwa,1980,12.34604
bwa,1981,11.26583
bwa,1982,11.7328
bwa,1983,12.09845
bwa,1984,11.87264
bwa,1985,11.40659
bwa,1986,11.70604
bwa,1987,12.37919
bwa,1988,11.57776
bwa,1989,11.17815
bwa,1990,11.75112
bwa,1991,12.18094
bwa,1992,12.86348
bwa,1993,12.76921
bwa,1994,14.19654
bwa,1995,14.12453
bwa,1996,14.37761
bwa,1997,12.85932
bwa,1998,11.75838
bwa,1999,11.70398
bwa,2000,11.55118
bwa,2001,10.40734
bwa,2002,13.05169
bwa,2003,22.0138
bwa,2004,22.00654
bwa,2005,19.63247
bwa,2006,19.59818
bwa,2007,20.18019
bwa,2008,22.17391
bwa,2009,23.2117
bwa,2010,22.7838
bwa,2011,19.70895
bwa,2012,21.17347
bwa,2013,22.33474
bwa,2014,21.70207
bwa,2015,21.76976
bwa,2016,23.71196
bwa,2017,23.2635
bwa,2018,23.17552
bwa,2019,23.10527
caf,1970,15.98428
caf,1971,16.9397
caf,1972,17.9758
caf,1973,16.60195
caf,1974,18.74839
caf,1975,18.73592
caf,1976,18.44716
caf,1977,17.14941
caf,1978,16.39637
caf,1979,16.29548
caf,1980,16.9464
caf,1981,13.85598
caf,1982,13.5505
caf,1983,13.91525
caf,1984,12.78534
caf,1985,11.35807
caf,1986,11.94827
caf,1987,13.2264
caf,1988,12.56537
caf,1989,11.64541
caf,1990,11.5886
caf,1991,11.72336
caf,1992,11.90672
caf,1993,12.06919
caf,1994,9.73924
caf,1995,9.51261
caf,1996,11.28439
caf,1997,10.1455
caf,1998,9.32849
caf,1999,9.11265
caf,2000,8.8471
caf,2001,8.48511
caf,2002,8.33746
caf,2003,8.46666
caf,2004,7.98215
caf,2005,7.55835
caf,2006,7.21172
caf,2007,7.13757
caf,2008,7.69382
caf,2009,8.18538
caf,2010,9.43362
caf,2011,11.43511
caf,2012,11.81514
caf,2013,17.73808
caf,2014,19.51141
caf,2015,18.81629
caf,2016,18.51591
caf,2017,18.18471
caf,2018,19.51952
caf,2019,19.55941
can,1970,14.2413
can,1971,14.18978
can,1972,13.7957
can,1973,13.69625
can,1974,13.8923
can,1975,14.08429
can,1976,14.02801
can,1977,14.18484
can,1978,14.39328
can,1979,14.59977
can,1980,15.08533
can,1981,14.89274
can,1982,15.99669
can,1983,15.50939
can,1984,15.20935
can,1985,15.02449
can,1986,15.05859
can,1987,15.90495
can,1988,15.77888
can,1989,15.72417
can,1990,15.73615
can,1991,15.31753
can,1992,15.76446
can,1993,15.46005
can,1994,15.47714
can,1995,15.57175
