geo,time,px_rex_reer
fji,1985,179.59914
fji,1986,161.52507
fji,1987,137.24642
fji,1988,117.1363
fji,1989,117.27773
fji,1990,118.31048
fji,1991,121.67067
fji,1992,121.93305
fji,1993,126.18715
fji,1994,126.52204
fji,1995,124.18658
fji,1996,124.60288
fji,1997,128.49646
fji,1998,109.41265
fji,1999,109.55104
fji,2000,106.14975
fji,2001,107.50805
fji,2002,107.73528
fji,2003,115.20678
fji,2004,117.40714
fji,2005,116.87879
fji,2006,114.70343
fji,2007,117.04668
fji,2008,119.69058
fji,2009,104.879
fji,2010,100
fji,2011,103.80989
fji,2012,105.86493
fji,2013,105.62438
fji,2014,103.82051
fji,2015,105.57424
fji,2016,110.08393
fji,2017,111.95383
fji,2018,112.70557
fji,2019,113.36887
fji,2020,107.67886
fji,2021,102.79108
fra,1980,118.93805
fra,1981,113.6451
fra,1982,108.50007
fra,1983,104.48318
fra,1984,102.76705
fra,1985,105.34106
fra,1986,109.11456
fra,1987,110.41008
fra,1988,108.44319
fra,1989,106.28632
fra,1990,109.94615
fra,1991,105.82526
fra,1992,107.31476
fra,1993,108.39837
fra,1994,108.15678
fra,1995,111.12228
fra,1996,110.59437
fra,1997,105.21927
fra,1998,105.59245
fra,1999,102.5089
fra,2000,97.07225
fra,2001,96.75893
fra,2002,98.3625
fra,2003,103.74537
fra,2004,105.538
fra,2005,104.02617
fra,2006,103.35393
fra,2007,103.87554
fra,2008,104.4899
fra,2009,104.53669
fra,2010,100
fra,2011,99.21386
fra,2012,96.017
fra,2013,97.30142
fra,2014,97.32759
fra,2015,92.04
fra,2016,92.92748
fra,2017,93.36854
fra,2018,95.38906
fra,2019,93.77123
fra,2020,94.72406
fra,2021,94.12558
gab,1980,223.68222
gab,1981,199.21545
gab,1982,201.01474
gab,1983,197.84752
gab,1984,189.88439
gab,1985,195.85238
gab,1986,213.27131
gab,1987,209.48858
gab,1988,181.28348
gab,1989,214.22182
gab,1990,215.29571
gab,1991,167.65736
gab,1992,151.34454
gab,1993,146.71546
gab,1994,99.03174
gab,1995,109.47022
gab,1996,108.17139
gab,1997,106.35941
gab,1998,107.15288
gab,1999,102.15083
gab,2000,96.32333
gab,2001,96.44557
gab,2002,96.35036
gab,2003,101.02467
gab,2004,101.00473
gab,2005,101.84802
gab,2006,97.99163
gab,2007,102.35724
gab,2008,105.8412
gab,2009,106.57906
gab,2010,100
gab,2011,98.16511
gab,2012,94.80198
gab,2013,96.13233
gab,2014,100.29737
gab,2015,93.63423
gab,2016,95.73368
gab,2017,97.65791
gab,2018,102.97929
gab,2019,102.73275
gab,2020,105.15295
gab,2021,104.26571
gbr,1979,119.24994
gbr,1980,139.42892
gbr,1981,143.82367
gbr,1982,138.68839
gbr,1983,127.37551
gbr,1984,121.81301
gbr,1985,124.12122
gbr,1986,115.55315
gbr,1987,115.38754
gbr,1988,118.89979
gbr,1989,117.13877
gbr,1990,119.57355
gbr,1991,123.66594
gbr,1992,120.21357
gbr,1993,108.61357
gbr,1994,108.70032
gbr,1995,104.0656
gbr,1996,106.44621
gbr,1997,123.32129
gbr,1998,129.25273
gbr,1999,129.10889
gbr,2000,130.42126
gbr,2001,127.26132
gbr,2002,128.15981
gbr,2003,122.93183
gbr,2004,127.7652
gbr,2005,125.42817
gbr,2006,126.17704
gbr,2007,128.26985
gbr,2008,111.76572
gbr,2009,100.306
gbr,2010,100
gbr,2011,99.8303
gbr,2012,103.4031
gbr,2013,102.05312
gbr,2014,108.70413
gbr,2015,113.75546
gbr,2016,102.38326
gbr,2017,97.07599
gbr,2018,98.84427
gbr,2019,98.42178
gbr,2020,98.61777
gbr,2021,102.33956
geo,1994,31.90026
geo,1995,71.22849
geo,1996,89.92498
geo,1997,93.81355
geo,1998,91.50472
geo,1999,78.274
geo,2000,85.13854
geo,2001,85.13171
geo,2002,82.55405
geo,2003,77.98597
geo,2004,83.25952
geo,2005,88.76216
geo,2006,93.86809
geo,2007,97.21041
geo,2008,107.6034
geo,2009,104.53897
geo,2010,100
geo,2011,108.42384
geo,2012,110.32859
geo,2013,107.13572
geo,2014,106.26338
geo,2015,98.35625
geo,2016,99.34281
geo,2017,97.75353
geo,2018,98.18794
geo,2019,93.40629
geo,2020,89.13791
geo,2021,89.00738
gha,1980,664.92884
gha,1981,1482.55905
gha,1982,1851.55897
gha,1983,3054.07323
gha,1984,483.7022
gha,1985,351.6449
gha,1986,222.89377
gha,1987,165.32549
gha,1988,151.87852
gha,1989,142.09051
gha,1990,141.6784
gha,1991,144.00043
gha,1992,126.95888
gha,1993,110.7691
gha,1994,89.6917
gha,1995,103.92056
gha,1996,112.64742
gha,1997,120.23461
gha,1998,128.42618
gha,1999,117.83995
gha,2000,86.01353
gha,2001,93.33991
gha,2002,88.55361
gha,2003,91.02274
gha,2004,94.17408
gha,2005,103.57084
gha,2006,110.0496
gha,2007,109.41033
gha,2008,104.34524
gha,2009,94.75368
gha,2010,100
gha,2011,94.62174
gha,2012,88.23985
gha,2013,88.19968
gha,2014,68.94356
gha,2015,67.09726
gha,2016,77.01085
gha,2017,76.34518
gha,2018,75.13131
gha,2019,72.00962
gha,2020,72.96992
gha,2021,72.77074
gmb,1980,269.62847
gmb,1981,258.29545
gmb,1982,259.53869
gmb,1983,261.58016
gmb,1984,248.56162
gmb,1985,266.60919
gmb,1986,191.6097
gmb,1987,202.02333
gmb,1988,222.10441
gmb,1989,214.69451
gmb,1990,205.32722
gmb,1991,197.21015
gmb,1992,198.89361
gmb,1993,212.49151
gmb,1994,201.25412
gmb,1995,195.17989
gmb,1996,191.67768
gmb,1997,197.73912
gmb,1998,196.58592
gmb,1999,192.02884
gmb,2000,183.55158
gmb,2001,158.51144
gmb,2002,131.56738
gmb,2003,95.23609
gmb,2004,93.80908
gmb,2005,99.70144
gmb,2006,99.21528
gmb,2007,107.5639
gmb,2008,113.75101
gmb,2009,102.80563
gmb,2010,100
gmb,2011,92.48684
gmb,2012,89.01158
gmb,2013,81.62184
gmb,2014,73.8107
gmb,2015,73.35637
gmb,2016,88.94748
gmb,2017,90.42228
gmb,2018,89.11043
gmb,2019,93.19349
gmb,2020,93.91691
gmb,2021,93.33687
gnq,1985,125.39265
gnq,1986,105.54577
gnq,1987,91.2997
gnq,1988,87.4688
gnq,1989,85.65264
gnq,1990,85.8159
gnq,1991,78.94494
gnq,1992,75.59744
gnq,1993,79.44605
gnq,1994,57.10341
gnq,1995,68.03411
gnq,1996,68.02986
gnq,1997,62.85329
gnq,1998,66.8728
gnq,1999,63.83528
gnq,2000,59.33641
gnq,2001,62.4042
gnq,2002,68.26785
gnq,2003,79.91281
gnq,2004,85.31152
gnq,2005,89.67069
gnq,2006,91.10642
gnq,2007,94.2576
gnq,2008,96.9077
gnq,2009,100.53515
gnq,2010,100
gnq,2011,102.30431
gnq,2012,99.43578
gnq,2013,102.66151
gnq,2014,106.11935
gnq,2015,99.30762
gnq,2016,101.71881
gnq,2017,102.27952
gnq,2018,104.37857
gnq,2019,102.03363
gnq,2020,108.04059
gnq,2021,103.13022
grc,1980,83.9606
grc,1981,87.14693
grc,1982,90.42676
grc,1983,83.59707
grc,1984,81.05133
grc,1985,78.41801
grc,1986,73.4729
grc,1987,75.17834
grc,1988,77.32383
grc,1989,78.2286
grc,1990,82.65221
grc,1991,83.54152
grc,1992,85.97478
grc,1993,86.53179
grc,1994,87.60259
grc,1995,90.44684
grc,1996,94.41555
grc,1997,94.10815
grc,1998,91.44015
grc,1999,91.41393
grc,2000,85.14708
grc,2001,86.16058
grc,2002,88.80177
grc,2003,94.69755
grc,2004,96.29004
grc,2005,96.08659
grc,2006,96.64157
grc,2007,97.89113
grc,2008,99.46163
grc,2009,100.77041
grc,2010,100
grc,2011,100.726
grc,2012,97.49315
grc,2013,96.46933
grc,2014,94.86797
grc,2015,89.56474
grc,2016,89.74207
grc,2017,90.2991
grc,2018,90.8128
grc,2019,88.85437
grc,2020,87.73032
grc,2021,85.90765
grd,1979,92.19146
grd,1980,95.90584
grd,1981,110.90013
grd,1982,117.71713
grd,1983,124.09231
grd,1984,132.37081
grd,1985,132.49883
grd,1986,123.39637
grd,1987,110.95199
grd,1988,109.14945
grd,1989,114.65536
grd,1990,106.57335
grd,1991,105.33705
grd,1992,104.31405
grd,1993,109.93516
grd,1994,109.9366
grd,1995,106.32551
grd,1996,106.81419
grd,1997,107.85048
grd,1998,108.50651
grd,1999,109.32192
grd,2000,111.87212
grd,2001,112.47914
grd,2002,110.58567
grd,2003,106.13345
grd,2004,102.27451
grd,2005,101.15521
grd,2006,101.39328
grd,2007,98.6992
grd,2008,98.97667
grd,2009,100.63383
grd,2010,100
grd,2011,97.06005
grd,2012,97.71049
grd,2013,96.46099
grd,2014,93.63096
grd,2015,97.0186
grd,2016,99.16859
grd,2017,97.81538
grd,2018,95.45719
grd,2019,96.14309
grd,2020,94.27774
grd,2021,90.08566
guy,1980,826.91273
guy,1981,896.56588
guy,1982,1014.26413
guy,1983,1185.67525
guy,1984,1220.71897
guy,1985,1259.91518
guy,1986,1192.19071
guy,1987,615.62471
guy,1988,270.81427
guy,1989,217.25565
guy,1990,153.95051
guy,1991,130.80611
guy,1992,143.48687
guy,1993,155.93933
guy,1994,88.02856
guy,1995,89.6553
guy,1996,96.14968
guy,1997,98.78729
guy,1998,99.89844
guy,1999,89.94142
guy,2000,94.24116
guy,2001,94.47861
guy,2002,95.50807
guy,2003,92.28428
guy,2004,88.145
guy,2005,89.94497
guy,2006,92.31113
guy,2007,94.89118
guy,2008,94.45569
guy,2009,100.13355
guy,2010,100
guy,2011,97.75903
guy,2012,99.27801
guy,2013,99.57054
guy,2014,99.0779
guy,2015,105.43516
guy,2016,107.28266
guy,2017,107.04266
guy,2018,104.61741
guy,2019,107.47862
guy,2020,108.1157
guy,2021,107.57638
hkg,1990,90.92663
hkg,1991,93.38709
hkg,1992,91.77748
hkg,1993,100.83457
hkg,1994,106.05257
hkg,1995,108.69223
hkg,1996,121.30025
hkg,1997,135.65478
hkg,1998,153.39875
hkg,1999,147.96279
hkg,2000,146.68912
hkg,2001,151.89812
hkg,2002,145.64467
hkg,2003,129.14955
hkg,2004,116.1027
hkg,2005,112.02936
hkg,2006,109.62186
hkg,2007,106.12575
hkg,2008,101.56895
hkg,2009,102.23038
hkg,2010,100
hkg,2011,97.96501
hkg,2012,104.36785
hkg,2013,109.44514
hkg,2014,112.43897
hkg,2015,121.13712
hkg,2016,122.36778
hkg,2017,122.94218
hkg,2018,121.43717
hkg,2019,127.32253
hkg,2020,132.46317
hkg,2021,124.61205
hrv,1997,92.47916
hrv,1998,94.52985
hrv,1999,90.00566
hrv,2000,89.62996
hrv,2001,93.02131
hrv,2002,93.95164
hrv,2003,94.5459
hrv,2004,95.67036
hrv,2005,96.81208
hrv,2006,98.29502
hrv,2007,98.79527
hrv,2008,102.28939
hrv,2009,102.93594
hrv,2010,100
hrv,2011,97.50206
hrv,2012,95.41875
hrv,2013,96.82597
hrv,2014,95.83762
hrv,2015,92.72134
hrv,2016,92.99737
hrv,2017,93.62633
hrv,2018,95.37231
hrv,2019,94.01058
hrv,2020,92.60143
hrv,2021,92.24356
hun,1991,58.72639
hun,1992,63.97589
hun,1993,69.23282
hun,1994,69.05951
hun,1995,66.2911
hun,1996,67.94861
hun,1997,71.37655
hun,1998,70.93009
hun,1999,72.48438
hun,2000,72.98131
hun,2001,78.70357
hun,2002,86.86257
hun,2003,89.1252
hun,2004,94.87512
hun,2005,96.21443
hun,2006,91.62372
hun,2007,101.99968
hun,2008,104.89164
hun,2009,98.98966
hun,2010,100
hun,2011,99.75283
hun,2012,97.03348
hun,2013,95.99484
hun,2014,92.12458
hun,2015,88.345
hun,2016,88.93828
hun,2017,90.59946
hun,2018,90.14455
hun,2019,88.91665
hun,2020,85.45014
hun,2021,85.7865
irl,1979,82.6582
irl,1980,88.02211
irl,1981,87.4171
irl,1982,94.34146
irl,1983,95.68134
irl,1984,95.74335
irl,1985,97.11926
irl,1986,104.6666
irl,1987,102.9034
irl,1988,101.15267
irl,1989,99.60392
irl,1990,104.56568
irl,1991,100.82448
irl,1992,103.32328
irl,1993,96.49849
irl,1994,95.85921
irl,1995,96.6796
irl,1996,99.02815
irl,1997,91.66848
irl,1998,88.89402
irl,1999,85.55784
irl,2000,82.00482
irl,2001,84.88745
irl,2002,89.65422
irl,2003,99.02605
irl,2004,101.88142
irl,2005,101.53694
irl,2006,103.4597
irl,2007,109.06129
irl,2008,113.20244
irl,2009,107.73643
irl,2010,100
irl,2011,100.23357
irl,2012,95.6419
irl,2013,97.41014
irl,2014,96.6103
irl,2015,88.62033
irl,2016,89.5504
irl,2017,89.82902
irl,2018,90.75915
irl,2019,88.25936
irl,2020,88.37802
irl,2021,88.54181
irn,1979,207.71371
irn,1980,227.41206
irn,1981,270.97235
irn,1982,317.16701
irn,1983,375.51676
irn,1984,423.14718
irn,1985,251.23086
irn,1986,166.22975
irn,1987,184.56956
irn,1988,216.85488
irn,1989,217.22453
irn,1990,146.55669
irn,1991,131.32097
irn,1992,72.23217
irn,1993,54.48341
irn,1994,67.20379
irn,1995,90.4366
irn,1996,117.3229
irn,1997,146.05091
irn,1998,180.82031
irn,1999,219.49848
irn,2000,260.56555
irn,2001,296.30962
irn,2002,112.3609
irn,2003,70.53664
irn,2004,70.30292
irn,2005,72.15734
irn,2006,73.84485
irn,2007,77.50617
irn,2008,87.47093
irn,2009,99.00169
irn,2010,100
irn,2011,114.11966
irn,2012,126.75636
irn,2013,123.15057
irn,2014,91.35335
irn,2015,96.39704
irn,2016,98.67714
irn,2017,97.59149
irn,2018,91.1972
irn,2019,126.51511
irn,2020,164.54855
irn,2021,225.38801
isl,1979,139.43617
isl,1980,146.59782
isl,1981,152.87312
isl,1982,140.19898
isl,1983,129.70573
isl,1984,138.33307
isl,1985,137.08314
isl,1986,136.74177
isl,1987,147.85559
isl,1988,155.54677
isl,1989,142.22871
isl,1990,140.99699
isl,1991,143.95294
isl,1992,144.31424
isl,1993,133.46588
isl,1994,125.46822
isl,1995,125.16091
isl,1996,125.3818
isl,1997,127.60898
isl,1998,131.94121
isl,1999,133.47471
isl,2000,137.24252
isl,2001,120.22494
isl,2002,127.68929
isl,2003,135.94548
isl,2004,140.06389
isl,2005,156.97796
isl,2006,145.74285
isl,2007,153.63507
isl,2008,120.23841
isl,2009,96.67896
isl,2010,100
isl,2011,100.92051
isl,2012,99.82982
isl,2013,104.03571
isl,2014,111.1873
isl,2015,114.03076
isl,2016,128.31992
isl,2017,143.67068
isl,2018,139.91966
isl,2019,130.5735
isl,2020,120.6763
isl,2021,125.69804
isr,1979,94.09403
isr,1980,96.08157
isr,1981,97.81189
isr,1982,102.37054
isr,1983,111.49032
isr,1984,104.68218
isr,1985,102.32316
isr,1986,99.76024
isr,1987,96.72331
isr,1988,106.72959
isr,1989,108.06868
isr,1990,105.72114
isr,1991,107.29209
isr,1992,104.5533
isr,1993,103.21554
isr,1994,104.29091
isr,1995,105.09453
isr,1996,110.23465
isr,1997,115.32144
isr,1998,112.22216
isr,1999,106.77098
isr,2000,112.54602
isr,2001,111.44725
isr,2002,100.78689
isr,2003,95.73067
isr,2004,89.86575
isr,2005,87.56281
isr,2006,87.14781
isr,2007,88.19039
isr,2008,98.33608
isr,2009,95.8036
isr,2010,100
isr,2011,101.16132
isr,2012,95.99454
isr,2013,102.30022
isr,2014,103.1316
isr,2015,101.78476
isr,2016,103.36841
isr,2017,108.15871
isr,2018,106.04345
isr,2019,108.87005
isr,2020,111.26779
isr,2021,114.02015
ita,1980,97.45578
ita,1981,93.90119
ita,1982,95.01563
ita,1983,100.22608
ita,1984,101.08501
ita,1985,100.68607
ita,1986,107.80191
ita,1987,110.95441
ita,1988,110.07814
ita,1989,112.76919
ita,1990,118.37844
ita,1991,118.33526
ita,1992,116.50806
ita,1993,98.12573
ita,1994,95.71405
ita,1995,89.28711
ita,1996,99.24967
ita,1997,98.75661
ita,1998,99.23028
ita,1999,97.96674
ita,2000,93.17102
ita,2001,94.43975
ita,2002,96.73683
ita,2003,102.8622
ita,2004,104.6317
ita,2005,102.82844
ita,2006,102.44081
ita,2007,103.08079
ita,2008,103.93321
ita,2009,105.06569
ita,2010,100
ita,2011,99.86738
ita,2012,97.75815
ita,2013,99.47962
ita,2014,99.33295
ita,2015,93.87966
ita,2016,94.59273
ita,2017,95.27317
ita,2018,96.80184
ita,2019,94.50084
ita,2020,95.00154
ita,2021,94.74214
jpn,1980,73.81481
jpn,1981,78.91618
jpn,1982,71.56362
jpn,1983,77.48324
jpn,1984,80.87557
jpn,1985,82.90027
jpn,1986,106.28412
jpn,1987,111.95631
jpn,1988,118.66281
jpn,1989,108.78109
jpn,1990,97.30586
jpn,1991,103.90563
jpn,1992,106.95914
jpn,1993,125.22229
jpn,1994,133.12498
jpn,1995,135.36447
jpn,1996,113.72175
jpn,1997,106.94816
jpn,1998,106.96343
jpn,1999,118.84047
jpn,2000,125.43369
jpn,2001,111.75212
jpn,2002,104.15739
jpn,2003,105.0493
jpn,2004,106.08684
jpn,2005,99.46761
jpn,2006,90.05808
jpn,2007,82.47417
jpn,2008,88.61336
jpn,2009,99.55625
jpn,2010,100
jpn,2011,101.13058
jpn,2012,99.89241
jpn,2013,79.63474
jpn,2014,74.57452
jpn,2015,69.41611
jpn,2016,78.83993
jpn,2017,75.03204
jpn,2018,74.38308
jpn,2019,76.53
jpn,2020,77.24677
jpn,2021,70.62069
kna,1979,102.18047
kna,1980,101.70796
kna,1981,105.07384
kna,1982,107.9268
kna,1983,109.09598
kna,1984,111.17471
kna,1985,110.77318
kna,1986,106.89703
kna,1987,100.33501
kna,1988,95.09376
kna,1989,97.94657
kna,1990,94.20262
kna,1991,93.71351
kna,1992,92.37124
kna,1993,94.84899
kna,1994,94.43857
kna,1995,92.43959
kna,1996,92.53336
kna,1997,99.70028
kna,1998,102.7603
kna,1999,104.79564
kna,2000,106.44753
kna,2001,107.67848
kna,2002,107.15347
kna,2003,102.85675
kna,2004,98.48094
kna,2005,96.02057
kna,2006,100.08772
kna,2007,98.6824
kna,2008,97.47325
kna,2009,101.70942
kna,2010,100
kna,2011,100.38326
kna,2012,101.0438
kna,2013,100.42269
kna,2014,99.6951
kna,2015,102.29736
kna,2016,102.46159
kna,2017,100.98186
kna,2018,96.96298
kna,2019,96.64327
kna,2020,93.81109
kna,2021,89.24187
kor,1990,132.76838
kor,1991,140.82667
kor,1992,131.48714
kor,1993,131.40841
kor,1994,136.29481
kor,1995,152.7581
kor,1996,164.43468
kor,1997,146.64859
kor,1998,97.89445
kor,1999,99.28867
kor,2000,104.73187
kor,2001,98.4698
kor,2002,104.44555
kor,2003,103.10744
kor,2004,107.2416
kor,2005,127.01661
kor,2006,136.102
kor,2007,137.14508
kor,2008,108.14201
kor,2009,91.61406
kor,2010,100
kor,2011,97.49124
kor,2012,105.12686
kor,2013,119.02696
kor,2014,134.52375
kor,2015,142.05345
kor,2016,139.05402
kor,2017,143.07397
kor,2018,152.96895
kor,2019,147.61174
kor,2020,137.15646
kor,2021,143.26942
lca,1979,98.62404
lca,1980,100.26486
lca,1981,110.04452
lca,1982,112.88117
lca,1983,114.67973
lca,1984,119.28016
lca,1985,116.26134
lca,1986,109.27965
lca,1987,107.22102
lca,1988,101.66062
lca,1989,104.08971
lca,1990,99.28979
lca,1991,100.63579
lca,1992,101.23835
lca,1993,105.03914
lca,1994,104.76078
lca,1995,103.75895
lca,1996,103.11077
lca,1997,102.38438
lca,1998,104.97448
lca,1999,105.94428
lca,2000,111.61527
lca,2001,116.77668
lca,2002,113.43231
lca,2003,108.15631
lca,2004,102.95682
lca,2005,101.64597
lca,2006,101.37729
lca,2007,97.92564
lca,2008,97.36319
lca,2009,99.90132
lca,2010,100
lca,2011,97.38904
lca,2012,100.18627
lca,2013,100.58186
lca,2014,102.8956
lca,2015,106.87989
lca,2016,105.00506
lca,2017,103.26014
lca,2018,102.61446
lca,2019,103.27009
lca,2020,99.7284
lca,2021,95.07356
lso,1980,204.14778
lso,1981,199.71976
lso,1982,195.32681
lso,1983,205.57447
lso,1984,203.3248
lso,1985,195.57134
lso,1986,194.02848
lso,1987,187.35022
lso,1988,184.97256
lso,1989,185.44557
lso,1990,180.98267
lso,1991,193.21856
lso,1992,207.28284
lso,1993,206.85384
lso,1994,197.29319
lso,1995,197.66126
lso,1996,178.85396
lso,1997,179.13908
lso,1998,164.50125
lso,1999,148.60643
lso,2000,142.9439
lso,2001,123.42285
lso,2002,56.6163
lso,2003,81.3133
lso,2004,94.17605
lso,2005,95.38585
lso,2006,93.8876
lso,2007,92.61322
lso,2008,85.8445
lso,2009,90.54282
lso,2010,100
lso,2011,99.65592
lso,2012,95.39741
lso,2013,85.60295
lso,2014,80.16073
lso,2015,76.3316
lso,2016,71.45553
lso,2017,78.89315
lso,2018,80.55093
lso,2019,78.30318
lso,2020,72.53796
lso,2021,79.82948
lux,1979,110.38519
lux,1980,107.79606
lux,1981,104.93692
lux,1982,98.72368
lux,1983,98.85865
lux,1984,99.36285
lux,1985,99.83978
lux,1986,100.54825
lux,1987,100.39529
lux,1988,99.7396
lux,1989,99.5117
lux,1990,101.05247
lux,1991,100.6598
lux,1992,101.00451
lux,1993,101.22151
lux,1994,102.14371
lux,1995,104.04823
lux,1996,100.85884
lux,1997,96.38611
lux,1998,96.0724
lux,1999,94.98987
lux,2000,93.15841
lux,2001,93.67752
lux,2002,94.84146
lux,2003,98.35145
lux,2004,99.41764
lux,2005,99.25568
lux,2006,99.79493
lux,2007,100.71512
lux,2008,101.80629
lux,2009,102.63086
lux,2010,100
lux,2011,100.6472
lux,2012,98.7992
lux,2013,100.55247
lux,2014,100.77925
lux,2015,97.08913
lux,2016,98.1019
lux,2017,98.91801
lux,2018,100.33496
lux,2019,99.59179
lux,2020,100.86558
lux,2021,100.92494
lva,1993,60.79033
lva,1994,68.33285
lva,1995,70.89374
lva,1996,69.84205
lva,1997,76.08809
lva,1998,80.1413
lva,1999,88.60187
lva,2000,93.65639
lva,2001,91.54009
lva,2002,89.11877
lva,2003,85.01802
lva,2004,85.75234
lva,2005,83.9367
lva,2006,86.41148
lva,2007,92.79861
lva,2008,102.21117
lva,2009,108.00154
lva,2010,100
lva,2011,102.07099
lva,2012,98.80474
lva,2013,98.47996
lva,2014,99.8441
lva,2015,98.28552
lva,2016,99.50818
lva,2017,99.93159
lva,2018,102.83225
lva,2019,102.8433
lva,2020,104.2182
lva,2021,104.63617
mar,1988,102.68497
mar,1989,103.26515
mar,1990,98.33345
mar,1991,99.32903
mar,1992,99.8296
mar,1993,102.62094
mar,1994,105.89271
mar,1995,109.33279
mar,1996,109.71599
mar,1997,109.34537
mar,1998,112.25986
mar,1999,112.25746
mar,2000,114.85461
mar,2001,110.20769
mar,2002,109.70913
mar,2003,108.88478
mar,2004,106.98145
mar,2005,104.04172
mar,2006,104.52882
mar,2007,103.60613
mar,2008,103.3455
mar,2009,104.81355
mar,2010,100
mar,2011,97.50223
mar,2012,95.39021
mar,2013,96.96788
mar,2014,97.04397
mar,2015,96.79992
mar,2016,98.85106
mar,2017,98.46462
mar,2018,99.28915
mar,2019,100.01926
mar,2020,100.62011
mar,2021,100.65369
mda,1994,78.26826
mda,1995,74.39562
mda,1996,73.62746
mda,1997,84.80589
mda,1998,82.37913
mda,1999,62.83926
mda,2000,73.11471
mda,2001,75.78636
mda,2002,71.6785
mda,2003,67.84534
mda,2004,77.67771
mda,2005,79.28579
mda,2006,81.45026
mda,2007,87.75907
mda,2008,104.0834
mda,2009,106.72962
mda,2010,100
mda,2011,104.96664
mda,2012,110.08565
mda,2013,106.75302
mda,2014,102.63486
mda,2015,99.12531
mda,2016,101.49182
mda,2017,112.11513
mda,2018,122.35969
mda,2019,124.94027
mda,2020,131.56056
mda,2021,127.69392
mex,1980,120.85074
mex,1981,137.50699
mex,1982,98.72354
mex,1983,87.00141
mex,1984,101.90394
mex,1985,104.74746
mex,1986,73.15819
mex,1987,67.40622
mex,1988,83.64869
mex,1989,89.76914
mex,1990,91.85838
mex,1991,100.71924
mex,1992,108.90195
mex,1993,117.11234
mex,1994,112.33568
mex,1995,75.48133
mex,1996,84.76833
mex,1997,97.59694
mex,1998,98.37263
mex,1999,106.77406
mex,2000,115.54124
mex,2001,123.018
mex,2002,123.05046
mex,2003,110.19073
mex,2004,105.97653
mex,2005,109.80476
mex,2006,109.90063
mex,2007,108.3733
mex,2008,106.07427
mex,2009,92.78253
mex,2010,100
mex,2011,99.7963
mex,2012,96.62515
mex,2013,102.27098
mex,2014,101.24498
mex,2015,90.75406
mex,2016,79.0314
mex,2017,80.87883
mex,2018,80.99515
mex,2019,83.6902
mex,2020,77.35197
mex,2021,81.88488
mkd,1993,119.77112
mkd,1994,123.93703
mkd,1995,136.76211
mkd,1996,126.28328
mkd,1997,109.94799
mkd,1998,102.07582
mkd,1999,102.86574
mkd,2000,105.44774
mkd,2001,103.0469
mkd,2002,102.56696
mkd,2003,104.48745
mkd,2004,102.97201
mkd,2005,100.07819
mkd,2006,99.89322
mkd,2007,99.62683
mkd,2008,103.88111
mkd,2009,103.68398
mkd,2010,100
mkd,2011,100.81888
mkd,2012,100.02497
mkd,2013,102.22631
mkd,2014,101.70363
mkd,2015,98.05815
mkd,2016,98.2997
mkd,2017,98.62352
mkd,2018,99.79757
mkd,2019,98.34171
mkd,2020,99.50309
mkd,2021,100.2393
mlt,1979,102.81679
mlt,1980,108.30414
mlt,1981,117.52302
mlt,1982,121.48043
mlt,1983,118.32037
mlt,1984,116.76096
mlt,1985,113.23006
mlt,1986,107.16432
mlt,1987,103.76652
mlt,1988,103.36655
mlt,1989,101.0713
mlt,1990,97.34537
mlt,1991,95.03298
mlt,1992,91.44019
mlt,1993,86.36646
mlt,1994,87.8493
mlt,1995,89.30294
mlt,1996,88.87183
mlt,1997,89.88303
mlt,1998,94.37479
mlt,1999,92.49145
mlt,2000,90.422
mlt,2001,91.42513
mlt,2002,93.83787
mlt,2003,98.88853
mlt,2004,102.78726
mlt,2005,101.58749
mlt,2006,102.16661
mlt,2007,103.6883
mlt,2008,105.32792
mlt,2009,106.2968
mlt,2010,100
mlt,2011,99.73295
mlt,2012,95.24554
mlt,2013,97.15177
mlt,2014,96.61701
mlt,2015,89.8662
mlt,2016,91.42453
mlt,2017,92.43845
mlt,2018,93.82928
mlt,2019,92.24514
mlt,2020,93.46252
mlt,2021,93.55503
mwi,1980,200.30907
mwi,1981,205.06482
mwi,1982,197.9217
mwi,1983,202.21342
mwi,1984,214.58984
mwi,1985,203.96204
mwi,1986,182.53683
mwi,1987,164.82579
mwi,1988,180.23036
mwi,1989,187.71522
mwi,1990,186.8836
mwi,1991,197.99672
mwi,1992,181.60657
mwi,1993,185.24576
mwi,1994,131.3947
mwi,1995,115.26917
mwi,1996,166.34977
mwi,1997,173.18138
mwi,1998,129.09538
mwi,1999,129.74708
mwi,2000,134.28111
mwi,2001,145.1422
mwi,2002,158.32185
mwi,2003,110.66354
mwi,2004,98.73737
mwi,2005,100.55184
mwi,2006,97.15811
mwi,2007,95.14774
mwi,2008,97.96327
mwi,2009,107.24859
mwi,2010,100
mwi,2011,96.75306
mwi,2012,78.53193
mwi,2013,65.30738
mwi,2014,70.58262
mwi,2015,79.56765
mwi,2016,68.34808
mwi,2017,71.32541
mwi,2018,76.75388
mwi,2019,86.30073
mwi,2020,92.86928
mwi,2021,87.42301
mys,1979,164.04547
mys,1980,158.16013
mys,1981,158.9331
mys,1982,168.99345
mys,1983,176.96086
mys,1984,183.86556
mys,1985,174.72077
mys,1986,146.69105
mys,1987,139.04964
mys,1988,126.41744
mys,1989,124.25552
mys,1990,119.09273
mys,1991,115.6741
mys,1992,123.37723
mys,1993,124.09973
mys,1994,120.18396
