geo,time,nv_srv_totl_kn
kgz,2019,159159041462.31201
kgz,2020,144479456579.556
khm,1993,3261896485800
khm,1994,3282198721200
khm,1995,3553908688100
khm,1996,3880431256300
khm,1997,3994666929700
khm,1998,4192868949600
khm,1999,4804421416200
khm,2000,5230891415600
khm,2001,5811922586400
khm,2002,6258841776600
khm,2003,6627183576400
khm,2004,7501638755400
khm,2005,8483530867200
khm,2006,9341482068400
khm,2007,10288845643600
khm,2008,11217428451200
khm,2009,11477713370700
khm,2010,11857218921900
khm,2011,12449035291600
khm,2012,13457767095100
khm,2013,14625877004100
khm,2014,15903270727200
khm,2015,17026555771000
khm,2016,18181592909000
khm,2017,19457217890200
khm,2018,20772488133100
khm,2019,22057299699000
khm,2020,20615917000000
kir,1982,44939118.31192
kir,1983,47442857.17457
kir,1984,36357867.22683
kir,1985,37021774.99437
kir,1986,40731025.25971
kir,1987,39282526.85663
kir,1988,44162026.02418
kir,1989,41845644.52755
kir,1990,44850151.42854
kir,1991,47975100
kir,1992,50153400
kir,1993,51883500
kir,1994,56630800
kir,1995,52229000
kir,1996,62069100
kir,1997,66819400
kir,1998,73232500
kir,1999,74528500
kir,2000,75544800
kir,2001,79341500
kir,2002,79805300
kir,2003,84138300
kir,2004,86716300
kir,2005,91819700
kir,2006,95381100
kir,2007,96447500
kir,2008,98031500
kir,2009,99893737.07006
kir,2010,99774940.99745
kir,2011,98686937.61426
kir,2012,100987100.71602
kir,2013,103628399.13275
kir,2014,103321116.43639
kir,2015,110747463.49033
kir,2016,118092149.77368
kir,2017,122182693.4891
kir,2018,123931561.46509
kir,2019,130791791.35826
kna,1977,280310000
kna,1978,291240000
kna,1979,309860000
kna,1980,324950000
kna,1981,337530000
kna,1982,350720000
kna,1983,356030000
kna,1984,401020000
kna,1985,441940000
kna,1986,486670000
kna,1987,507560000
kna,1988,542300000
kna,1989,567630000
kna,1990,605010000
kna,1991,638390000
kna,1992,669020000
kna,1993,709830000
kna,1994,755620000
kna,1995,764430000
kna,1996,805080000
kna,1997,855530000
kna,1998,837690000
kna,1999,851610000
kna,2000,905070000
kna,2001,898720000
kna,2002,919990000
kna,2003,932200000
kna,2004,998400000
kna,2005,1100780000
kna,2006,1163180000
kna,2007,1210470000
kna,2008,1283310000
kna,2009,1264200000
kna,2010,1295720000
kna,2011,1314590000
kna,2012,1316240000
kna,2013,1351590000
kna,2014,1412300000
kna,2015,1427930000
kna,2016,1486160000
kna,2017,1489083500
kna,2018,1549298100
kna,2019,1605403700
kna,2020,1393679900
kor,1960,17338100000000
kor,1961,17510700000000
kor,1962,18835500000000
kor,1963,19898700000000
kor,1964,20165800000000
kor,1965,21552900000000
kor,1966,23953600000000
kor,1967,27044500000000
kor,1968,31365700000000
kor,1969,35849400000000
kor,1970,40762100000000
kor,1971,45614900000000
kor,1972,49312600000000
kor,1973,54834900000000
kor,1974,58638200000000
kor,1975,63134800000000
kor,1976,69230600000000
kor,1977,76473100000000
kor,1978,84286400000000
kor,1979,90974900000000
kor,1980,96302000000000
kor,1981,102126200000000
kor,1982,111845600000000
kor,1983,122853200000000
kor,1984,134148000000000
kor,1985,145947900000000
kor,1986,161155900000000
kor,1987,180527800000000
kor,1988,203127500000000
kor,1989,222008700000000
kor,1990,242657000000000
kor,1991,268159300000000
kor,1992,289481100000000
kor,1993,313256500000000
kor,1994,342838300000000
kor,1995,374082900000000
kor,1996,403357800000000
kor,1997,432243800000000
kor,1998,421757500000000
kor,1999,460854100000000
kor,2000,495988500000000
kor,2001,526377400000000
kor,2002,570718200000000
kor,2003,584946500000000
kor,2004,603821200000000
kor,2005,630413900000000
kor,2006,661440100000000
kor,2007,699782600000000
kor,2008,726754500000000
kor,2009,741371500000000
kor,2010,779211600000000
kor,2011,809610300000000
kor,2012,836807100000000
kor,2013,866807800000000
kor,2014,894040600000000
kor,2015,921469800000000
kor,2016,948419100000000
kor,2017,973106400000000
kor,2018,1010422700000000
kor,2019,1044553500000000
kor,2020,1034274700000000
kos,2008,1590538000
kos,2009,1678950000
kos,2010,1710118800
kos,2011,1810090200
kos,2012,1893784200
kos,2013,1988766200
kos,2014,2027366500
kos,2015,2122644600
kos,2016,2179764400
kos,2017,2303194400
kos,2018,2444161800
kos,2019,2583292900
kos,2020,2458838300
kwt,2010,15560800000
kwt,2011,15800000000
kwt,2012,16187900000
kwt,2013,16922000000
kwt,2014,17486200000
kwt,2015,17634500000
kwt,2016,17959700000
kwt,2017,18005400000
kwt,2018,18590356792.051
kwt,2019,18688525891.631
kwt,2020,18083182482.5303
lao,2012,32768000000000
lao,2013,35957000000000
lao,2014,38873828315300
lao,2015,41990000000000
lao,2016,43943000000000
lao,2017,45926000000000
lao,2018,49044000000000
lao,2019,52409000000000
lao,2020,50566986319500
lbn,1991,13381863611700
lbn,1992,15548408561300
lbn,1993,17105661779300
lbn,1994,18504611970500
lbn,1995,19251988584500
lbn,1996,21671600692700
lbn,1997,21715592086900
lbn,1998,22100933882800
lbn,1999,21648095380000
lbn,2000,22428150971000
lbn,2001,23524122338000
lbn,2002,23325026090300
lbn,2003,23558708479800
lbn,2004,29009442218113.89453
lbn,2005,29984096211857.80078
lbn,2006,30651492097182.80078
lbn,2007,32629740435989.60156
lbn,2008,35181456055751.89453
lbn,2009,38356616048494.29688
lbn,2010,41646910530294
lbn,2011,42092361908470.70312
lbn,2012,42627980333430.39844
lbn,2013,44098942466298.39844
lbn,2014,45307749228938.09375
lbn,2015,46205904989597.29688
lbn,2016,46638944704816.79688
lbn,2017,47143892943554.09375
lbn,2018,46680925082457.69531
lbn,2019,44244560494928.79688
lbn,2020,36208859147100
lbr,2000,304017840.56915
lbr,2001,299672058.8801
lbr,2002,392783855.22526
lbr,2003,262249222.56804
lbr,2004,384126747.41655
lbr,2005,418775618.39595
lbr,2006,475017327.52113
lbr,2007,533181248.62367
lbr,2008,530859877.63476
lbr,2009,1048266899.39516
lbr,2010,1173825330.24194
lbr,2011,1322743469.15323
lbr,2012,1448301900
lbr,2013,1581804000
lbr,2014,1609277100
lbr,2015,1610895300
lbr,2016,1564615800
lbr,2017,1574547800
lbr,2018,1562653000
lbr,2019,1459193400
lbr,2020,1333444400
lca,1977,970210675.1275
lca,1978,1063272817.46922
lca,1979,1066064739.48638
lca,1980,1057361326.24637
lca,1981,1142281977.21961
lca,1982,1182138858.8324
lca,1983,1248559265.28111
lca,1984,1291610376.04754
lca,1985,1380307417.80283
lca,1986,1502244740.8661
lca,1987,1603588353.02065
lca,1988,1682593801.03417
lca,1989,1879794124.85785
lca,1990,2215507844.13143
lca,1991,2259419900
lca,1992,2328724800
lca,1993,2385215500
lca,1994,2531806000
lca,1995,2548006400
lca,1996,2634625300
lca,1997,2723707800
lca,1998,2807748700
lca,1999,2925045200
lca,2000,2991926500
lca,2001,3017793600
lca,2002,2979623500
lca,2003,3113142900
lca,2004,3241078100
lca,2005,3362616300
lca,2006,3443749800
lca,2007,3544717300
lca,2008,3634987700
lca,2009,3594870200
lca,2010,3682969900
lca,2011,3803532300
lca,2012,3837211700
lca,2013,3749817700
lca,2014,3841600600
lca,2015,3810019800
lca,2016,3892548079.5934
lca,2017,4036410568.68475
lca,2018,4194154535.8558
lca,2019,4239713677.46808
lca,2020,3309686901.52324
lka,1960,293090452200.25598
lka,1961,290490561042.62701
lka,1962,304788287941.26099
lka,1963,306043469400.10101
lka,1964,334566586165.58899
lka,1965,365100181237.16998
lka,1966,376790426055.08698
lka,1967,381175970237.93903
lka,1968,404485908941.54303
lka,1969,421687163921.32495
lka,1970,428563870451.69397
lka,1971,436730810644.57397
lka,1972,463224918321.13696
lka,1973,487707654641.83093
lka,1974,515226536935.27002
lka,1975,548419187712.078
lka,1976,556226898632.94202
lka,1977,585266644693.30005
lka,1978,623191342965.68201
lka,1979,665052158121.62
lka,1980,716891018414.25
lka,1981,767012990514.33606
lka,1982,825556868518.07983
lka,1983,879570751537.85583
lka,1984,939089616633.51685
lka,1985,968221793345.59302
lka,1986,1009091323251.21997
lka,1987,1034737926691.25
lka,1988,1057490602335.21997
lka,1989,1090473386414.89001
lka,1990,1143821277564.91992
lka,1991,1214241601300
lka,1992,1285105100900
lka,1993,1368360112700
lka,1994,1441622120800
lka,1995,1522316535600
lka,1996,1610467469600
lka,1997,1719856690000
lka,1998,1804486551900
lka,1999,1877386428300
lka,2000,2002430811300
lka,2001,1989275295100
lka,2002,2107950223800
lka,2003,2268444664100
lka,2004,2421189665000
lka,2005,2576089148500
lka,2006,2775417858300
lka,2007,2972933677000
lka,2008,3140885083000
lka,2009,3243976516400
lka,2010,3504322852100
lka,2011,3817154814600
lka,2012,4245460784900
lka,2013,4405644475500
lka,2014,4618501314300
lka,2015,4894717009800
lka,2016,5127615533200
lka,2017,5313434873300
lka,2018,5555324642100
lka,2019,5678484695700
lka,2020,5595468638700
lso,1970,1923709167.22542
lso,1971,1923709167.22542
lso,1972,2120687009.69156
lso,1973,2007865705.85412
lso,1974,2662600582.62163
lso,1975,2474964767.37958
lso,1976,2352274391.73688
lso,1977,2827740730.24458
lso,1978,2959724735.32456
lso,1979,3632118218.83273
lso,1980,3458870135.28385
lso,1981,3717212503.77989
lso,1982,3828415669.95042
lso,1983,3830900891.07644
lso,1984,4021802668.41569
lso,1985,4264569939.21349
lso,1986,4341089453.4272
lso,1987,4529243846.251
lso,1988,4687940398.25374
lso,1989,4939644012.01947
lso,1990,5180609275.37285
lso,1991,5460851900
lso,1992,5612014000
lso,1993,5738039600
lso,1994,5953669900
lso,1995,6305676000
lso,1996,6343108400
lso,1997,6755052300
lso,1998,7281536000
lso,1999,7328802300
lso,2000,7058786800
lso,2001,7324554900
lso,2002,7445053600
lso,2003,7795271300
lso,2004,8052148000
lso,2005,8243849200
lso,2006,8481141400
lso,2007,8910478700
lso,2008,9120864000
lso,2009,9155407300
lso,2010,9569160500
lso,2011,10081636500
lso,2012,10753758900
lso,2013,11518001500
lso,2014,12280589900
lso,2015,12760740700
lso,2016,12846960900
lso,2017,12558677000
lso,2018,12288812100
lso,2019,12365746400
lso,2020,11080000000
ltu,1995,9777302000
ltu,1996,10217295000
ltu,1997,11144740000
ltu,1998,11894767000
ltu,1999,12093350000
ltu,2000,12629438000
ltu,2001,13308062000
ltu,2002,14203809000
ltu,2003,15366989000
ltu,2004,16172975000
ltu,2005,17357948000
ltu,2006,18389849000
ltu,2007,20413256000
ltu,2008,21036007000
ltu,2009,18757882000
ltu,2010,18976108000
ltu,2011,19772313000
ltu,2012,20629617000
ltu,2013,21345515000
ltu,2014,21878496000
ltu,2015,22371947000
ltu,2016,23192451000
ltu,2017,24141901000
ltu,2018,25240252000
ltu,2019,26328385000
ltu,2020,26018470000
lux,1995,21322749000
lux,1996,21580623000
lux,1997,22552619000
lux,1998,24144361000
lux,1999,26018526000
lux,2000,27765338000
lux,2001,29077703000
lux,2002,29855298000
lux,2003,30407630000
lux,2004,31664680000
lux,2005,32527971000
lux,2006,35128526000
lux,2007,37627332000
lux,2008,38270417000
lux,2009,37454097000
lux,2010,38847556000
lux,2011,39306479000
lux,2012,39765975000
lux,2013,40852804000
lux,2014,41539546000
lux,2015,43168349000
lux,2016,45299737000
lux,2017,46276143000
lux,2018,47146911000
lux,2019,48226952000
lux,2020,48094725000
lva,1995,6411044000
lva,1996,6597548000
lva,1997,7092918000
lva,1998,7621873000
lva,1999,8027806000
lva,2000,8509577000
lva,2001,9098459000
lva,2002,9619324000
lva,2003,10557775000
lva,2004,11484740000
lva,2005,12930505000
lva,2006,14351207000
lva,2007,15824051000
lva,2008,15736174000
lva,2009,14405407000
lva,2010,13720316000
lva,2011,13886553000
lva,2012,14827173000
lva,2013,15180563000
lva,2014,15546300000
lva,2015,16060539000
lva,2016,16484076000
lva,2017,16857805000
lva,2018,17491307000
lva,2019,17861350000
lva,2020,17021403000
mac,2008,223654000000
mac,2009,235487000000
mac,2010,311769000000
mac,2011,387148000000
mac,2012,424224000000
mac,2013,481532000000
mac,2014,464569000000
mac,2015,359153000000
mac,2016,363380000000
mac,2017,403222000000
mac,2018,430454000000
mac,2019,417363000000
mac,2020,184931000000
mar,1980,111205121420.103
mar,1981,114486375275.07001
mar,1982,120549193925.356
mar,1983,125072814418.95
mar,1984,132912256961.461
mar,1985,137787345292.15701
mar,1986,143012062387.901
mar,1987,147631691935.58701
mar,1988,157313185150.409
mar,1989,164529964203.73099
mar,1990,170115612199.44501
mar,1991,178366849100
mar,1992,187208762600
mar,1993,187779138200
mar,1994,194553750200
mar,1995,197722088200
mar,1996,204220685700
mar,1997,207732116500
mar,1998,216693932600
mar,1999,228122346000
mar,2000,240370083500
mar,2001,254988089500
mar,2002,261216770800
mar,2003,273029874100
mar,2004,288444471400
mar,2005,307026642600
mar,2006,323874246900
mar,2007,346557000000
mar,2008,361903000000
mar,2009,375193571100
mar,2010,386183200000
mar,2011,410093500000
mar,2012,435945700000
mar,2013,444425778300
mar,2014,454857800000
mar,2015,462475000000
mar,2016,476016000000
mar,2017,489213670900
mar,2018,504314780300
mar,2019,524599087200
mar,2020,487532658700
mco,2010,3326744346.76163
mco,2011,3555689467.83441
mco,2012,3606151239.70621
mco,2013,3894333830.40285
mco,2014,4239700000
mda,1995,25139528900
mda,1996,26512151300
mda,1997,26432654900
mda,1998,27048779700
mda,1999,29240787700
mda,2000,26838126300
mda,2001,27794970400
mda,2002,30503543300
mda,2003,32525185500
mda,2004,33384749100
mda,2005,36171847000
mda,2006,38767587300
mda,2007,43919933600
mda,2008,45511654200
mda,2009,44667058700
mda,2010,47051759000
mda,2011,49113443000
mda,2012,50418585800
mda,2013,52430884300
mda,2014,54139491200
mda,2015,54915065400
mda,2016,57070387600
mda,2017,59072099900
mda,2018,60863671500
mda,2019,63848518597.5068
mda,2020,60201676354.8143
mdg,1995,4355337380139.88965
mdg,1996,4680124789680.25977
mdg,1997,4922827580147.78027
mdg,1998,5183827938754.83008
mdg,1999,5501127596824.62012
mdg,2000,5779120200122.74023
mdg,2001,6107653238549.13965
mdg,2002,5188891154725.90039
mdg,2003,5860392817952.9502
mdg,2004,6240178769853.66992
mdg,2005,6630922053000.60938
mdg,2006,7133460020758.80957
mdg,2007,7674035867758.91992
mdg,2008,8020914435939.15039
mdg,2009,7760713989655.54883
mdg,2010,7766814561803.13965
mdg,2011,7815980291845.91992
mdg,2012,8009343542780.99023
mdg,2013,8075945437386.28027
mdg,2014,8311991507542.38867
mdg,2015,8411369874279.92969
mdg,2016,8769897163666.33887
mdg,2017,9183627023495.64062
mdg,2018,9128887717393.66016
mdg,2019,9475924395409.50781
mdg,2020,8918616615288.09961
mdv,1995,14719851300
mdv,1996,16005190300
mdv,1997,17321858300
mdv,1998,18495468100
mdv,1999,19562009200
mdv,2000,20558747400
mdv,2001,19046684500
mdv,2002,20213765400
mdv,2003,23528982900
mdv,2004,24617420600
mdv,2005,20269769100
mdv,2006,26483397100
mdv,2007,29287939300
mdv,2008,32492575400
mdv,2009,31303838200
mdv,2010,33590013500
mdv,2011,35921287100
mdv,2012,36853058500
mdv,2013,40089756800
mdv,2014,42880423000
mdv,2015,43895915300
mdv,2016,46832071700
mdv,2017,49732822000
mdv,2018,53349707700
mdv,2019,57919304000
mdv,2020,38076358100
mex,1965,1556169267849.84009
mex,1966,1646760031635.07007
mex,1967,1744177755050.07007
mex,1968,1929834608019.61011
mex,1969,1980940402903.03003
mex,1970,2112991007083.09009
mex,1971,2218204006947.45996
mex,1972,2419636216460.85986
mex,1973,2595148603503.87012
mex,1974,2758798893763.64014
mex,1975,2952897256796.43994
mex,1976,3095043764584.97021
mex,1977,3208718126078.74023
mex,1978,3463314455706.41992
mex,1979,3811974110710.45996
mex,1980,4164190048184.56982
mex,1981,4521356930761.36035
mex,1982,4553421077132.03027
mex,1983,4495652929009.25977
mex,1984,4635522229671.75977
mex,1985,4674573768411.21973
mex,1986,4581952202010.19043
mex,1987,4645182223696.67969
mex,1988,4704201819863.33008
mex,1989,4885118206137.20996
mex,1990,5101688956371.03027
mex,1991,5351250311700
mex,1992,5558830359500
mex,1993,5717226120000
mex,1994,5983809182000
mex,1995,5769328855000
mex,1996,5998666776000
mex,1997,6393396659000
mex,1998,6701969674000
mex,1999,6939095166000
mex,2000,7337041346000
mex,2001,7361070404000
mex,2002,7425741023000
mex,2003,7509114899000
mex,2004,7812780834000
mex,2005,8023613160000
mex,2006,8377968033000
mex,2007,8634174119000
mex,2008,8836558098000
mex,2009,8472404206000
mex,2010,8951187404000
mex,2011,9352965276000
mex,2012,9734567050000
mex,2013,9946401745000
mex,2014,10218365165000
mex,2015,10661071984000
mex,2016,11028157147000
mex,2017,11369961384000
mex,2018,11702770589000
mex,2019,11771273851000
mex,2020,10862876432000
mhl,1997,110340900
mhl,1998,106353500
mhl,1999,103186900
mhl,2000,109604400
mhl,2001,115892200
mhl,2002,119751300
mhl,2003,122418500
mhl,2004,123887300
mhl,2005,127488400
mhl,2006,121953300
mhl,2007,128338600
mhl,2008,119104400
mhl,2009,122880000
mhl,2010,126725600
mhl,2011,125801100
mhl,2012,129195400
mhl,2013,132472200
mhl,2014,132911500
mhl,2015,138430900
mhl,2016,141024097.65124
mhl,2017,148250082.61204
mhl,2018,153057718.42599
mhl,2019,154844320.20783
mhl,2020,151942779.98805
mkd,1990,168677282236.48599
mkd,1991,163669812600
mkd,1992,159626315900
mkd,1993,158742175300
mkd,1994,159594383000
mkd,1995,140722406800
mkd,1996,143274064400
mkd,1997,147806851300
mkd,1998,152518659900
mkd,1999,160574837400
mkd,2000,167120000000
mkd,2001,164212000000
mkd,2002,164200000000
mkd,2003,159317000000
mkd,2004,167074000000
mkd,2005,172010000000
mkd,2006,179779000000
mkd,2007,202882000000
mkd,2008,210790000000
mkd,2009,203494000000
mkd,2010,213417000000
mkd,2011,203465000000
mkd,2012,211276000000
mkd,2013,216825000000
mkd,2014,225002000000
mkd,2015,235916000000
mkd,2016,246970000000
mkd,2017,254770000000
mkd,2018,261549000000
mkd,2019,274984000000
mkd,2020,262139000000
mli,1968,267424571160.82901
mli,1969,277341771225.66803
mli,1970,277982429107.29901
mli,1971,295042085307.45898
mli,1972,302621704746.83093
mli,1973,320306966895.87201
mli,1974,315646129605.888
mli,1975,310820449185.30902
mli,1976,346953479132.34998
mli,1977,394220473102.35797
mli,1978,419248140105.89203
mli,1979,413112542803.12701
mli,1980,456058389269.42401
mli,1981,436330033640.49799
mli,1982,442913399936.52399
mli,1983,410233331270.18799
mli,1984,417703162404.58093
mli,1985,416504307728.69397
mli,1986,500999016149.95801
mli,1987,514489020272.14398
mli,1988,513773035284.698
mli,1989,551739429393.19482
mli,1990,574787726711.77197
mli,1991,560404266800
mli,1992,626224890000
mli,1993,606068824300
mli,1994,625294346700
mli,1995,648930060700
mli,1996,654906851900
mli,1997,701115673900
mli,1998,734972720500
mli,1999,790622412100
mli,2000,784459143000
mli,2001,866627672700
mli,2002,889894728900
mli,2003,937457627800
mli,2004,972032687300
mli,2005,1057224303800
mli,2006,1130714713900
mli,2007,1213558872800
mli,2008,1272846445500
mli,2009,1271710482800
mli,2010,1397304348600
mli,2011,1500114346300
mli,2012,1455996423000
mli,2013,1561660116800
mli,2014,1646162948800
mli,2015,1759190642000
mli,2016,1867769885700
mli,2017,1965026178900
mli,2018,2058659903400
mli,2019,2165902156300
mli,2020,2195279375000
mmr,2011,19123283066300
mmr,2012,19938850894800
mmr,2013,22003629960800
mmr,2014,24452014275900
mmr,2015,26822414235100
mmr,2016,29206203750000
mmr,2017,31573409200000
mmr,2018,34308544200000
mmr,2019,37149069000000
mmr,2020,38416437300000
mne,2000,1598519482.50334
mne,2001,1533496015.78848
mne,2002,1536075962.16707
mne,2003,1469177849.23447
mne,2004,1484780014.6799
mne,2005,1516905548.32042
mne,2006,1669412000
mne,2007,1733704000
mne,2008,1805075000
mne,2009,1788106000
mne,2010,1832618000
mne,2011,1904752000
mne,2012,1918140000
mne,2013,1950914000
mne,2014,1995938000
mne,2015,2082808000
mne,2016,2106691000
mne,2017,2203349000
mne,2018,2290922000
mne,2019,2401388000
mne,2020,2020102000
mng,2010,6957480357582.38965
mng,2011,8195218085437.12012
mng,2012,9036553102683.35938
mng,2013,9745346655959.48047
mng,2014,10503207157380.30078
mng,2015,10570203383900
mng,2016,10858119526500
mng,2017,11629196007900
mng,2018,12216675015200
mng,2019,12994276017800
mng,2020,12146435094300
moz,1991,54911141300
moz,1992,58166580500
moz,1993,61072024600
moz,1994,68973532300
moz,1995,63822987100
moz,1996,66955578300
moz,1997,73448395100
moz,1998,78150727800
moz,1999,83171784400
moz,2000,88116718100
moz,2001,98310273900
moz,2002,103584779800
moz,2003,108027718000
moz,2004,115903584300
moz,2005,125014248100
moz,2006,138093745500
moz,2007,149414480900
moz,2008,161845811700
moz,2009,172913537800
moz,2010,189352179700
moz,2011,205658421100
moz,2012,228590594000
moz,2013,242176876900
moz,2014,266369421900
moz,2015,285974682100
moz,2016,292738550600
moz,2017,297318932900
moz,2018,305829355300
moz,2019,314840209900
moz,2020,306343106500
mrt,1964,2495938295.48616
mrt,1965,5275075174.9849
mrt,1966,5025016280.50152
mrt,1967,4264516615.78253
mrt,1968,4005129345.51414
mrt,1969,8670187282.82613
mrt,1970,15276956271.409
mrt,1971,17945994671.9475
mrt,1972,11137420073.0204
mrt,1973,12973876048.3845
mrt,1974,14530043271.7544
mrt,1975,18930189363.4929
mrt,1976,20903016569.3997
mrt,1977,21881496660.8682
mrt,1978,22595645896.8149
mrt,1979,22566999760.9985
mrt,1980,24970367338.7711
mrt,1981,23971205141.55
mrt,1982,21514625412.3544
mrt,1983,21765035096.1446
mrt,1984,19036454266.271
mrt,1985,14987412370.0257
mrt,1986,18499995899.78329
mrt,1987,22731841838.8293
mrt,1988,22723479566.3284
mrt,1989,23619523564.2622
mrt,1990,23196129694.4723
mrt,1991,23018686100
mrt,1992,22712919300
mrt,1993,22120491700
mrt,1994,24934590000
mrt,1995,24115482500
mrt,1996,25331479200
mrt,1997,31803688300
mrt,1998,33826350000
mrt,1999,36014116700
mrt,2000,39760441700
mrt,2001,40891326300
mrt,2002,41887662100
mrt,2003,46902839200
mrt,2004,46573644100
mrt,2005,47642500300
mrt,2006,56474376100
mrt,2007,59142767500
mrt,2008,62409069200
mrt,2009,66593254200
mrt,2010,70057579100
mrt,2011,74552180000
mrt,2012,76444872600
mrt,2013,80082012400
mrt,2014,88537300000
mrt,2015,92967400000
mrt,2016,93356872300
mrt,2017,104103763700
mrt,2018,109814894800
mrt,2019,116594431900
mrt,2020,114903198500
mus,1976,28182350266.21189
mus,1977,30781927682.548
mus,1978,32051042176.5422
mus,1979,33429051407.6017
mus,1980,32754245071.3949
mus,1981,33801676902.808
mus,1982,34712170199.276
mus,1983,36338944284.0726
mus,1984,37668101665.8249
mus,1985,38648828821.7126
mus,1986,40205034045.2059
mus,1987,43987571730.5747
mus,1988,47266319544.6668
mus,1989,50406525165.1743
mus,1990,53462255773.42329
mus,1991,56167875604.19309
mus,1992,59966928943.966
mus,1993,64303614425.4269
mus,1994,68477177771.628
mus,1995,72094975549.94049
mus,1996,76584325193.87801
mus,1997,81377375051.4382
mus,1998,86565378857.7074
mus,1999,91167760288.2975
mus,2000,99676862307.97821
mus,2001,102940835823.826
mus,2002,107795058707.12399
mus,2003,116429944202.20399
mus,2004,122414738653.79201
mus,2005,129576570597.054
mus,2006,137839000000
mus,2007,146526975899.112
mus,2008,154657118204.17001
mus,2009,159452325159.689
mus,2010,168170520204.10901
mus,2011,177105895577.63901
mus,2012,185557076907.93201
mus,2013,193589370668.40497
mus,2014,203117963309.65399
mus,2015,212121494826.31799
mus,2016,221560711609.30301
mus,2017,230238016483.453
mus,2018,239487206922.422
mus,2019,247249543458.85999
mus,2020,212337534493.09201
mwi,1960,290927875040.94098
mwi,1961,313153594743.44397
mwi,1962,315246602962.19293
mwi,1963,310861275192.73199
mwi,1964,319133614744.67902
mwi,1965,362588422397.24493
mwi,1966,410627894182.11102
mwi,1967,440527969378.92297
mwi,1968,432056267768.72699
mwi,1969,457471372377.802
mwi,1970,459664023414.82703
mwi,1971,534214925548.78998
mwi,1972,567503722015.01404
mwi,1973,580560062062.09399
mwi,1974,622220840898.53796
mwi,1975,660094327192.4729
mwi,1976,693084067612.85596
mwi,1977,727170159468.67883
mwi,1978,798033386182.99585
mwi,1979,833116160739.05396
mwi,1980,836504830839.15186
mwi,1981,792252728018.49792
mwi,1982,812086409151.82495
mwi,1983,842285539951.45203
mwi,1984,887434606232.36682
mwi,1985,927999085024.19824
mwi,1986,926005719623.72705
mwi,1987,941055527409.901
mwi,1988,970955602606.71594
mwi,1989,984011942653.80188
mwi,1990,1040024800283.39001
mwi,1991,1130821376552.48999
mwi,1992,1047898492025.97998
mwi,1993,1149459140266.62988
mwi,1994,1031752435321.75
mwi,1995,1204352418182.02002
mwi,1996,1292471048696.80005
mwi,1997,1341486967916.53003
mwi,1998,1393741287622.70996
mwi,1999,1436142773262.41992
mwi,2000,1458777501521.69995
mwi,2001,1386203848045.47998
mwi,2002,1409769313521.21997
mwi,2003,1490205667516.69995
mwi,2004,1570982231659.76001
mwi,2005,1622333333157.82007
mwi,2006,1698583000000
mwi,2007,1879421000000
mwi,2008,2159278000000
mwi,2009,2308199000000
mwi,2010,2454779000000
mwi,2011,2590264000000
mwi,2012,2705322000000
mwi,2013,2862127000000
mwi,2014,3028943000000
mwi,2015,3177910000000
mwi,2016,3328854000000
mwi,2017,3469531000000
mwi,2018,3626944000000
mwi,2019,3826795000000
mwi,2020,3808696000000
mys,1970,9668427433.21898
mys,1971,10312270787.8479
mys,1972,12525434730.5544
mys,1973,17341261234.2388
mys,1974,22863531761.7774
mys,1975,24935725273.3979
mys,1976,24512902880.2964
mys,1977,29844910297.6344
mys,1978,32155723261.9477
mys,1979,33455708538.5071
mys,1980,41322140594.6554
mys,1981,49372319764.2087
mys,1982,51197562852.71609
mys,1983,53142511283.9507
mys,1984,56010188202.8143
mys,1985,55440343970.6289
mys,1986,51292697239.3718
mys,1987,54629481156.8923
mys,1988,61984779947.6872
mys,1989,77719290315.6432
mys,1990,92127765310.50659
mys,1991,105857338300
mys,1992,119495233200
mys,1993,143397012400
mys,1994,162454189000
mys,1995,174221249400
mys,1996,190431315600
mys,1997,209897084900
mys,1998,196350427000
mys,1999,207194242600
mys,2000,222718756200
mys,2001,232493408800
mys,2002,249865358000
mys,2003,259763973500
mys,2004,278332385100
mys,2005,302180365000
mys,2006,323017424900
mys,2007,383277275600
mys,2008,416388769700
mys,2009,426613791800
mys,2010,449182999100
mys,2011,481438311200
mys,2012,513389062000
mys,2013,544324607900
mys,2014,581164133700
mys,2015,612172683000
mys,2016,647149265000
mys,2017,688964684000
mys,2018,736881000000
mys,2019,782560000000
mys,2020,737915000000
nam,1980,17734162220.2818
nam,1981,19275065211.3279
nam,1982,20608264175.6529
nam,1983,20989346589.4732
nam,1984,21618206387.66949
nam,1985,21940232143.2846
nam,1986,22594294409.2719
nam,1987,23401441712.21429
nam,1988,23946314161.6246
nam,1989,24735117118.4562
nam,1990,25422594344.4869
nam,1991,27563287490.3361
nam,1992,29279456589.7344
nam,1993,30509581489.3031
nam,1994,29209986089.7587
nam,1995,30627318389.2618
nam,1996,32176295588.7187
nam,1997,33527528588.245
nam,1998,34247748387.9925
nam,1999,35506901787.551
nam,2000,36900405387.0624
nam,2001,38084111886.6474
nam,2002,38539509586.48769
nam,2003,41209640885.5516
nam,2004,45480764584.05409
nam,2005,46450968483.7139
nam,2006,49018216882.8138
nam,2007,52668146781.5341
nam,2008,55379658475.076
nam,2009,58727424754.4346
nam,2010,61430300009.6671
nam,2011,66001248634.907
nam,2012,68557465494.3835
nam,2013,73567032734.8709
nam,2014,78871514381.40871
nam,2015,84607488268.85219
