geo,time,ny_adj_svng_gn_zs
fji,2005,8.52353
fji,2006,0.89857
fji,2007,7.94724
fji,2008,4.00909
fji,2009,8.4999
fji,2010,8.78859
fji,2011,6.58352
fji,2012,6.5293
fji,2013,9.47569
fji,2014,12.57385
fji,2015,11.97474
fji,2016,9.54588
fji,2017,8.71506
fji,2018,8.96217
fra,1990,11.5966
fra,1991,11.04835
fra,1992,10.46841
fra,1993,9.82469
fra,1994,10.32634
fra,1995,11.35032
fra,1996,11.20811
fra,1997,12.23712
fra,1998,13.22974
fra,1999,13.67173
fra,2000,12.68047
fra,2001,12.52873
fra,2002,11.28082
fra,2003,10.9592
fra,2004,11.0803
fra,2005,10.60326
fra,2006,11.08555
fra,2007,11.4731
fra,2008,10.60357
fra,2009,7.71813
fra,2010,7.89587
fra,2011,8.69515
fra,2012,7.90482
fra,2013,7.75725
fra,2014,7.92304
fra,2015,8.7697
fra,2016,8.42435
fra,2017,9.03792
fra,2018,9.15292
fra,2019,9.1618
gab,1990,-20.25929
gab,1991,-4.44783
gab,1992,-18.23421
gab,1993,-26.22614
gab,1994,-7.73478
gab,1995,-5.01619
gab,1996,-5.66954
gab,1997,3.67431
gab,1998,1.09645
gab,1999,1.52322
gab,2000,-0.96492
gab,2001,4.15249
gab,2002,7.42031
gab,2003,8.70183
gab,2004,2.64554
gab,2005,9.06452
gab,2007,4.01611
gab,2008,4.43642
gab,2009,6.13604
gab,2010,8.02808
gab,2011,7.65195
gab,2012,8.01373
gab,2013,8.16418
gab,2014,13.99726
gab,2015,19.42276
gbr,1990,2.76968
gbr,1991,2.3137
gbr,1992,1.85562
gbr,1993,2.60774
gbr,1994,5.09112
gbr,1995,4.47454
gbr,1996,4.93274
gbr,1997,7.10197
gbr,1998,7.46094
gbr,1999,5.38694
gbr,2000,5.32681
gbr,2001,4.92748
gbr,2002,5.28066
gbr,2003,5.53336
gbr,2004,4.7718
gbr,2005,5.65493
gbr,2006,4.95444
gbr,2007,4.96561
gbr,2008,2.44641
gbr,2009,0.12342
gbr,2010,2.53675
gbr,2011,2.92102
gbr,2012,1.56147
gbr,2013,1.03231
gbr,2014,2.6819
gbr,2015,2.9708
gbr,2016,2.27487
gbr,2017,3.63722
gbr,2018,2.91943
geo,1998,3.2267
geo,1999,5.51746
geo,2000,-3.68124
geo,2001,4.76262
geo,2002,5.30146
geo,2003,2.20936
geo,2004,7.69339
geo,2005,6.29671
geo,2006,-1.30777
geo,2007,-1.73719
geo,2008,-9.14022
geo,2009,-12.68914
geo,2010,-3.51191
geo,2011,-4.16919
geo,2012,0.39764
geo,2013,1.54483
geo,2014,1.51443
geo,2015,-1.21489
geo,2016,1.54704
geo,2017,3.64191
geo,2018,5.98049
geo,2019,7.73574
gha,1990,-3.23873
gha,1991,-1.96138
gha,1992,-6.42433
gha,1993,-1.54031
gha,1994,3.6945
gha,1995,4.39498
gha,1996,3.92878
gha,1997,-3.6869
gha,1998,4.41841
gha,1999,-3.43745
gha,2000,0.94664
gha,2001,8.12335
gha,2002,6.10308
gha,2003,10.81567
gha,2004,13.50033
gha,2005,9.27429
gha,2006,6.06599
gha,2007,-4.50932
gha,2008,-5.769
gha,2009,0.58265
gha,2010,-7.02286
gha,2011,-8.85275
gha,2012,-6.73521
gha,2013,5.90077
gha,2014,3.54718
gha,2015,6.09398
gha,2016,5.52033
gha,2017,8.958
gha,2018,6.63917
gha,2019,12.50373
gin,1990,12.74021
gin,1991,13.02653
gin,1992,14.94248
gin,1993,18.83929
gin,1994,16.91547
gin,1995,12.17716
gin,1996,7.78082
gin,1997,12.18677
gin,1998,7.3845
gin,1999,6.56
gin,2000,6.87827
gin,2001,5.72182
gin,2002,2.35133
gin,2003,7.82064
gin,2004,2.718
gin,2005,-2.89422
gin,2006,-10.46326
gin,2007,-15.64957
gin,2008,-8.70329
gin,2009,-18.69413
gin,2010,-8.20407
gin,2011,-11.45669
gin,2012,-9.54693
gin,2013,-22.83287
gin,2014,-19.44729
gin,2015,-21.87793
gin,2016,-16.94835
gin,2017,-4.39288
gin,2018,-13.87763
gin,2019,-7.91357
gmb,1990,6.68965
gmb,1991,-6.61484
gmb,1992,-6.2821
gmb,1993,-17.16282
gmb,1994,-19.15871
gmb,1995,-9.27658
gmb,1996,-22.14468
gmb,1997,-11.35872
gmb,2003,-11.44492
gmb,2004,-12.40463
gmb,2005,-14.61054
gmb,2006,-6.76315
gmb,2007,-9.14301
gmb,2008,-18.76886
gmb,2009,-14.46027
gmb,2010,-20.33187
gmb,2011,-16.61196
gmb,2012,-8.41889
gmb,2013,-17.98954
gmb,2014,-11.5982
gmb,2015,-6.62147
gmb,2016,-2.79567
gmb,2017,-6.09186
gmb,2018,-4.35701
gnb,1990,5.94087
gnb,1991,-5.22332
gnb,1992,-3.51363
gnb,1993,-2.61567
gnb,1994,-1.90569
gnb,1995,0.5434
gnb,1996,-2.15901
gnb,1997,6.95324
gnb,2001,-7.52219
gnb,2002,-2.31802
gnb,2003,-1.70913
gnb,2004,-0.03471
gnb,2005,-5.20202
gnb,2006,-3.94965
gnb,2007,0.8517
gnb,2008,1.36046
gnb,2009,-3.54653
gnb,2010,-11.16693
gnb,2011,3.20845
gnb,2012,-5.86047
gnb,2013,-7.38806
gnb,2014,3.82049
gnb,2015,2.83083
gnb,2016,0.97667
gnb,2017,1.88223
gnb,2018,2.04441
grc,2006,3.06195
grc,2007,0.25271
grc,2008,-2.99539
grc,2009,-8.04288
grc,2010,-10.44679
grc,2011,-13.21876
grc,2012,-9.11676
grc,2013,-6.93755
grc,2014,-6.11709
grc,2015,-5.74187
grc,2016,-6.05714
grc,2017,-5.20996
grc,2018,-5.00692
grc,2019,-3.34708
gtm,1990,-0.19226
gtm,1991,2.47737
gtm,1992,1.73749
gtm,1993,1.8223
gtm,1994,1.1911
gtm,1995,1.6586
gtm,1996,0.3725
gtm,1997,0.3359
gtm,1998,2.14488
gtm,1999,1.5462
gtm,2000,1.77974
gtm,2001,0.57086
gtm,2002,4.32295
gtm,2003,4.56592
gtm,2004,5.73373
gtm,2005,3.69567
gtm,2006,3.75266
gtm,2007,3.49793
gtm,2008,0.31106
gtm,2009,1.26452
gtm,2010,-0.73929
gtm,2011,-0.85389
gtm,2012,0.23614
gtm,2013,-1.45367
gtm,2014,-1.36118
gtm,2015,1.79732
gtm,2016,1.64098
gtm,2017,1.51155
gtm,2018,2.45088
gtm,2019,5.22051
guy,1992,14.57769
guy,1993,19.38396
guy,1994,0.46607
guy,1995,9.61635
guy,1996,15.61394
guy,1997,10.31689
guy,1998,11.96627
guy,1999,8.98075
guy,2000,5.46322
guy,2001,4.61316
guy,2002,3.44279
guy,2003,5.95163
guy,2004,11.44314
guy,2005,13.35787
hnd,1990,8.26026
hnd,1991,8.8415
hnd,1992,7.71817
hnd,1993,16.29525
hnd,1994,19.95352
hnd,1995,18.21942
hnd,1996,16.43113
hnd,1997,19.90635
hnd,1998,20.30011
hnd,1999,22.93101
hnd,2000,17.22883
hnd,2001,15.72229
hnd,2002,15.8288
hnd,2003,16.25153
hnd,2004,17.58876
hnd,2005,21.22635
hnd,2006,22.57712
hnd,2007,21.31437
hnd,2008,18.44737
hnd,2009,14.09465
hnd,2010,14.36443
hnd,2011,16.91067
hnd,2012,14.73885
hnd,2013,10.85559
hnd,2014,13.10556
hnd,2015,18.81067
hnd,2016,19.06396
hnd,2017,22.61866
hnd,2018,19.53239
hnd,2019,21.68984
hrv,1995,-2.01458
hrv,1996,3.69435
hrv,1997,2.57197
hrv,1998,4.25601
hrv,1999,1.95006
hrv,2000,4.06981
hrv,2001,2.61027
hrv,2002,2.94394
hrv,2003,3.87022
hrv,2004,5.33322
hrv,2005,7.01703
hrv,2006,8.04732
hrv,2007,8.10879
hrv,2008,7.30224
hrv,2009,4.33741
hrv,2010,4.51532
hrv,2011,4.15156
hrv,2012,3.08382
hrv,2013,5.21648
hrv,2014,6.24489
hrv,2015,10.99592
hrv,2016,10.50957
hrv,2017,12.6205
hrv,2018,12.80003
hrv,2019,13.13347
hti,1990,-3.62874
hti,1991,4.92287
hti,1992,4.78382
hti,1993,-10.58708
hti,1994,-6.50495
hti,1995,19.96137
hti,1996,20.89578
hti,1997,17.60491
hti,1998,20.46674
hti,1999,22.06682
hti,2000,4.81396
hti,2001,3.01091
hti,2002,3.2761
hti,2003,9.97744
hti,2004,4.08005
hti,2005,4.80661
hti,2006,4.63197
hti,2007,4.00949
hti,2008,4.29356
hti,2009,3.26524
hti,2010,17.17953
hti,2011,12.02839
hti,2012,7.54407
hti,2013,4.69728
hti,2014,2.96551
hti,2015,6.40742
hti,2016,3.62045
hti,2017,2.97991
hti,2018,4.72048
hti,2019,8.35898
hun,1993,-5.35528
hun,1994,-0.55624
hun,1995,2.16476
hun,1996,2.27564
hun,1997,4.16993
hun,1998,4.45665
hun,1999,1.0336
hun,2000,1.84575
hun,2001,3.579
hun,2002,4.34457
hun,2003,2.93825
hun,2004,4.28123
hun,2005,4.23499
hun,2006,5.5193
hun,2007,4.13048
hun,2008,4.86289
hun,2009,4.8878
hun,2010,5.75403
hun,2011,5.83642
hun,2012,5.06951
hun,2013,9.24477
hun,2014,10.80543
hun,2015,12.216
hun,2016,12.30336
hun,2017,11.71626
hun,2018,14.31968
hun,2019,15.09644
idn,1990,7.45044
idn,1991,10.64644
idn,1992,11.71763
idn,1993,18.49454
idn,1994,19.94193
idn,1995,18.27505
idn,1996,17.37427
idn,1997,18.64506
idn,1998,9.52709
idn,1999,0.82448
idn,2000,12.61043
idn,2001,0.66863
idn,2002,-1.83945
idn,2003,-3.53033
idn,2004,-4.65144
idn,2005,-1.93547
idn,2006,0.83441
idn,2007,0.43478
idn,2008,3.37577
idn,2009,7.10997
idn,2010,10.73664
idn,2011,10.8246
idn,2012,10.64615
idn,2013,10.56957
idn,2014,10.45597
idn,2015,11.16782
idn,2016,13.09796
idn,2017,14.14394
idn,2018,14.75734
idn,2019,14.21035
ind,1990,7.44265
ind,1991,6.82017
ind,1992,8.40686
ind,1993,9.34874
ind,1994,11.84161
ind,1995,12.89188
ind,1996,12.86177
ind,1997,13.20919
ind,1998,12.83057
ind,1999,13.00843
ind,2000,12.51223
ind,2001,12.41402
ind,2002,14.25238
ind,2003,16.97449
ind,2004,19.40537
ind,2005,20.33253
ind,2006,22.3313
ind,2007,23.01252
ind,2008,20.4981
ind,2009,21.43032
ind,2010,22.56964
ind,2011,20.94241
ind,2012,21.11502
ind,2013,20.34323
ind,2014,19.57716
ind,2015,19.26727
ind,2016,18.11074
ind,2017,18.76467
ind,2018,17.97118
ind,2019,15.0734
irl,2005,19.80841
irl,2006,18.50027
irl,2007,15.56892
irl,2008,10.62591
irl,2009,7.06258
irl,2010,8.72006
irl,2011,8.22061
irl,2012,7.97145
irl,2013,12.35596
irl,2014,15.8105
irl,2015,15.52114
irl,2016,16.42557
irl,2017,15.4307
irl,2018,15.43101
irl,2019,17.79993
irn,1990,-0.32365
irn,1993,4.42987
irn,1994,5.39844
irn,1995,8.62032
irn,1996,10.63443
irn,1997,8.29198
irn,1998,5.45938
irn,1999,8.96189
irn,2000,5.73301
irq,2005,12.88001
irq,2006,17.32427
irq,2007,18.74881
irq,2008,30.27947
irq,2009,9.30654
irq,2010,16.51525
irq,2011,22.77611
irq,2012,20.89077
irq,2013,8.36335
irq,2014,7.6957
irq,2015,-0.25985
irq,2016,-6.3299
irq,2017,-2.07357
irq,2018,-3.20882
irq,2019,-9.72278
isl,2011,-4.57498
isl,2012,-1.87645
isl,2013,8.48097
isl,2014,9.60964
isl,2015,12.81423
isl,2016,15.73009
isl,2017,14.46605
isl,2018,11.7615
isl,2019,17.2218
isr,1990,10.50202
isr,1991,14.74172
isr,1992,15.97862
isr,1993,14.18732
isr,1994,13.57557
isr,1995,15.11391
isr,1996,15.36407
isr,1997,15.98129
isr,1998,15.2781
isr,1999,14.79887
isr,2000,13.88039
isr,2001,12.794
isr,2002,10.48678
isr,2003,10.49842
isr,2004,11.12456
isr,2005,12.91244
isr,2006,14.50209
isr,2007,13.837
isr,2008,11.54084
isr,2009,12.12882
isr,2010,13.28359
isr,2011,13.68201
isr,2012,12.6282
isr,2013,14.5243
isr,2014,16.14851
isr,2015,16.752
isr,2016,16.31396
isr,2017,16.20442
isr,2018,15.73121
isr,2019,16.38702
ita,1990,9.35621
ita,1991,8.39898
ita,1992,8.25324
ita,1993,9.10842
ita,1994,9.05627
ita,1995,11.22054
ita,1996,11.76663
ita,1997,11.74379
ita,1998,10.56758
ita,1999,9.89586
ita,2000,9.03103
ita,2001,9.72631
ita,2002,9.25481
ita,2003,8.69172
ita,2004,8.83744
ita,2005,7.81778
ita,2006,8.17387
ita,2007,8.13787
ita,2008,6.09481
ita,2009,3.88003
ita,2010,3.13017
ita,2011,3.16295
ita,2012,2.38562
ita,2013,2.867
ita,2014,3.80617
ita,2015,3.48832
ita,2016,5.32771
ita,2017,6.1548
ita,2018,6.59081
ita,2019,6.5292
jam,1990,11.38187
jam,1991,10.57035
jam,1992,17.39182
jam,1993,27.10621
jam,1994,19.96593
jam,1995,16.93026
jam,1996,16.54768
jam,1997,16.47368
jam,1998,15.19525
jam,1999,14.12146
jam,2000,12.05955
jam,2001,12.52603
jam,2002,11.34342
jam,2003,12.2798
jam,2004,14.9894
jam,2005,9.70428
jam,2006,11.59635
jam,2007,9.7392
jam,2008,1.66259
jam,2009,8.9417
jam,2010,9.73598
jam,2011,5.02245
jam,2012,7.57223
jam,2013,8.13993
jam,2014,10.33537
jam,2015,13.90255
jam,2016,16.8221
jam,2017,17.24375
jam,2018,18.21976
jam,2019,18.48726
jor,1990,13.97564
jor,1991,5.63338
jor,1992,9.45246
jor,1993,18.35128
jor,1994,20.01396
jor,1995,23.24469
jor,1996,20.48605
jor,1997,17.33318
jor,1998,13.72423
jor,1999,14.1991
jor,2000,12.15692
jor,2001,10.42175
jor,2002,14.98679
jor,2003,22.22949
jor,2004,17.49857
jor,2005,5.90719
jor,2006,7.89776
jor,2007,3.98752
jor,2008,14.7192
jor,2009,16.99225
jor,2010,17.11246
jor,2011,10.97373
jor,2012,4.36962
jor,2013,7.09954
jor,2014,9.37249
jor,2015,6.41968
jor,2016,3.89209
jor,2017,2.76584
jor,2018,5.77658
jor,2019,9.59628
jpn,1996,13.62648
jpn,1997,12.89991
jpn,1998,11.23584
jpn,1999,9.42467
jpn,2000,9.94723
jpn,2001,8.4346
jpn,2002,7.00756
jpn,2003,7.42938
jpn,2004,8.19994
jpn,2005,8.20213
jpn,2006,7.9611
jpn,2007,8.27242
jpn,2008,5.59535
jpn,2009,1.59553
jpn,2010,3.72793
jpn,2011,2.8923
jpn,2012,2.82089
jpn,2013,3.24736
jpn,2014,3.63915
jpn,2015,6.19402
jpn,2016,6.68761
jpn,2017,7.49313
jpn,2018,6.85804
kaz,1995,-13.35329
kaz,1996,-9.98062
kaz,1997,-9.70573
kaz,1999,-16.89818
kaz,2000,-21.95566
kaz,2001,-12.08737
kaz,2002,-8.90618
kaz,2003,-7.30865
kaz,2004,-10.71963
kaz,2005,-10.24131
kaz,2006,-5.45378
kaz,2007,3.37434
kaz,2008,3.86949
kaz,2009,5.43631
kaz,2010,5.00092
kaz,2011,8.35992
kaz,2012,7.29498
kaz,2013,7.91098
kaz,2014,9.50034
kaz,2015,9.30728
kaz,2016,4.8211
kaz,2017,5.95859
kaz,2018,3.6823
kaz,2019,5.15519
ken,1990,9.77804
ken,1991,9.68405
ken,1992,3.74762
ken,1993,25.6661
ken,1994,22.44012
ken,1995,10.21106
ken,1996,2.73393
ken,1997,2.91664
ken,1998,3.0363
ken,1999,3.88956
ken,2000,-1.90477
ken,2001,-4.56109
ken,2002,-5.49215
ken,2003,-4.79445
ken,2004,-1.33743
ken,2005,1.25701
ken,2006,5.11263
ken,2007,5.40223
ken,2008,4.01171
ken,2009,2.50681
ken,2010,2.18171
ken,2011,2.11917
ken,2012,1.7486
ken,2013,-0.75542
ken,2014,-1.60537
ken,2015,-0.56352
ken,2016,0.53101
ken,2017,-3.7756
ken,2018,-4.09937
ken,2019,-5.02849
kgz,1997,-2.48964
kgz,1998,-27.97854
kgz,1999,-18.02391
kgz,2000,-6.17935
kgz,2001,0.16505
kgz,2002,-1.39951
kgz,2003,-5.91032
kgz,2004,0.48561
kgz,2005,1.37476
kgz,2006,-0.02201
kgz,2007,11.999
kgz,2008,2.35948
kgz,2009,13.87474
kgz,2010,4.16549
kgz,2011,3.86144
kgz,2012,1.07179
kgz,2013,-8.10292
kgz,2014,-8.37648
kgz,2015,-9.39973
kgz,2016,6.97718
kgz,2017,8.74229
kgz,2018,11.44527
kgz,2019,7.55642
khm,1995,-3.83857
khm,1996,-5.39275
khm,1997,-1.31604
khm,1998,-3.36541
khm,1999,4.04337
khm,2000,6.02685
khm,2001,8.1682
khm,2002,6.14567
khm,2003,5.71953
khm,2004,4.03049
khm,2005,6.20226
khm,2006,12.42471
khm,2007,11.74667
khm,2008,9.20409
khm,2009,10.23342
khm,2010,8.38271
khm,2011,7.39023
khm,2012,10.4164
khm,2013,13.18143
khm,2014,12.41414
khm,2015,11.56372
khm,2016,10.59108
khm,2017,13.1623
khm,2018,15.48233
khm,2019,17.08119
kor,1990,28.35588
kor,1991,28.91157
kor,1992,27.32589
kor,1993,27.15328
kor,1994,27.34401
kor,1995,25.50748
kor,1996,23.2747
kor,1997,22.16281
kor,1998,20.50584
kor,1999,19.28352
kor,2000,18.06015
kor,2001,15.92293
kor,2002,16.22741
kor,2003,17.87873
kor,2004,20.665
kor,2005,18.92902
kor,2006,18.28453
kor,2007,19.16576
kor,2008,17.85668
kor,2009,16.82278
kor,2010,19.43539
kor,2011,18.63666
kor,2012,18.09085
kor,2013,18.91067
kor,2014,19.15692
kor,2015,20.70928
kor,2016,21.20526
kor,2017,21.48541
kor,2018,19.907
kor,2019,17.63148
kwt,1990,5.95096
kwt,1991,-163.5748
kwt,1992,17.77881
kwt,1993,19.4598
kwt,1994,18.51768
kwt,1995,21.2773
kwt,1996,23.48362
kwt,1997,24.84322
kwt,1998,11.24436
kwt,1999,17.6997
kwt,2000,29.6696
kwt,2001,19.79666
kwt,2002,11.62677
kwt,2003,19.84493
kwt,2004,30.09788
kwt,2005,37.19385
kwt,2006,44.47859
kwt,2008,38.44885
kwt,2011,37.06573
kwt,2012,37.30457
kwt,2013,35.1537
kwt,2014,30.69309
kwt,2015,12.88805
kwt,2016,7.94215
kwt,2017,16.66732
kwt,2018,20.40569
lao,2000,-10.29097
lao,2001,-14.83968
lao,2002,4.40743
lao,2003,-4.69985
lao,2004,0.13945
lao,2005,3.63592
lao,2006,3.24793
lao,2007,0.32774
lao,2008,-5.94895
lao,2009,-2.69141
lao,2010,-12.77981
lao,2011,-2.19256
lao,2012,-11.43325
lao,2013,-10.46324
lao,2014,-4.12315
lao,2015,-5.35964
lao,2016,-0.17614
lbn,2002,-17.43354
lbn,2003,-35.79898
lbn,2004,-7.41287
lbn,2005,-6.80688
lbn,2006,-6.17064
lbn,2007,-0.85946
lbn,2008,-7.6856
lbn,2009,-8.00589
lbn,2010,-11.76763
lbn,2011,-16.21342
lbn,2012,-21.53399
lbn,2013,-20.94453
lbn,2014,-21.94735
lbn,2015,-15.70645
lbn,2016,-15.64873
lbn,2017,-18.57386
lbn,2018,-22.28997
lbn,2019,-23.35315
lbr,2004,-101.34414
lbr,2005,-96.08407
lbr,2006,-14.18772
lbr,2007,-95.78115
lbr,2008,-53.09957
lbr,2009,-27.14099
lbr,2010,-48.27569
lbr,2011,-43.39672
lbr,2012,-50.57218
lbr,2013,-61.0334
lbr,2014,-73.54847
lbr,2015,-59.76409
lbr,2016,-71.85879
lbr,2017,-85.27579
lbr,2018,-94.4406
lbr,2019,-75.40995
lby,2002,-4.11397
lby,2003,17.22902
lby,2004,12.16157
lby,2005,29.92972
lby,2006,32.36556
lby,2007,30.89707
lby,2008,34.02236
lka,1990,20.37056
lka,1991,19.91976
lka,1992,20.51894
lka,1993,21.99334
lka,1994,20.81496
lka,1995,17.07125
lka,1996,18.09679
lka,1997,18.85194
lka,1998,18.13607
lka,1999,18.67741
lka,2000,17.22009
lka,2001,18.68444
lka,2002,16.9852
lka,2003,17.28608
lka,2004,17.11873
lka,2005,19.13399
lka,2006,17.39967
lka,2007,18.3076
lka,2008,12.79455
lka,2009,18.7975
lka,2010,23.28132
lka,2011,20.66446
lka,2012,27.61746
lka,2013,23.80438
lka,2014,23.4802
lka,2015,23.01388
lka,2016,20.44647
lka,2017,23.12937
lka,2018,20.84094
lka,2019,18.62166
lso,2007,29.48668
lso,2008,29.78318
lso,2009,19.24269
lso,2010,13.34275
lso,2011,7.92277
lso,2012,6.69438
lso,2013,13.32908
lso,2014,17.67026
lso,2015,13.46562
lso,2016,1.6745
lso,2017,3.52282
lso,2018,8.26933
lso,2019,8.50913
ltu,1995,-9.2008
ltu,1996,-6.21202
ltu,1997,-0.60257
ltu,1998,-1.13617
ltu,1999,-3.73606
ltu,2000,1.3462
ltu,2001,3.31476
ltu,2002,5.46656
ltu,2003,5.32473
ltu,2004,5.81638
ltu,2005,7.81706
ltu,2006,7.52085
ltu,2007,8.60598
ltu,2008,6.3411
ltu,2009,4.03469
ltu,2010,7.62768
ltu,2011,8.62431
ltu,2012,8.20706
ltu,2013,11.19137
ltu,2014,12.88227
ltu,2015,8.25771
ltu,2016,7.62916
ltu,2017,9.92001
ltu,2018,11.06005
ltu,2019,11.60022
lux,1999,27.79759
lux,2000,28.34234
lux,2001,26.54473
lux,2002,25.99946
lux,2003,23.51227
lux,2004,31.48153
lux,2005,34.65822
lux,2006,30.59557
lux,2007,38.61698
lux,2008,32.55164
lux,2009,8.37604
lux,2010,19.20298
lux,2011,17.15557
lux,2012,14.15559
lux,2013,13.86318
lux,2014,15.51499
lux,2015,16.353
lux,2016,15.74613
lux,2017,12.66314
lux,2018,12.55388
lux,2019,12.63883
lva,1995,-23.00233
lva,1996,-21.23383
lva,1997,-16.54312
lva,1998,-13.76808
lva,1999,-15.77861
lva,2000,-6.91387
lva,2001,-3.4599
lva,2002,-1.51286
lva,2003,0.26946
lva,2004,1.23253
lva,2005,4.78066
lva,2006,-0.39278
lva,2007,3.02153
lva,2008,5.26166
lva,2009,10.13504
lva,2010,0.34842
lva,2011,2.50253
lva,2012,3.82316
lva,2013,3.51775
lva,2014,1.66804
lva,2015,3.06196
lva,2016,3.13027
lva,2017,4.13073
lva,2018,5.0982
lva,2019,3.36388
mar,1990,22.67556
mar,1991,18.35988
mar,1992,18.82941
mar,1993,17.17275
mar,1994,16.10789
mar,1995,13.62183
mar,1996,16.45052
mar,1997,16.09307
mar,1998,19.00847
mar,1999,16.97206
mar,2000,17.23416
mar,2001,23.65934
mar,2002,22.83526
mar,2003,24.43411
mar,2004,24.40567
mar,2005,25.96686
mar,2006,25.45234
mar,2007,25.56239
mar,2008,25.69498
mar,2009,21.84735
mar,2010,21.26878
mar,2011,19.78201
mar,2012,16.873
mar,2013,18.86592
mar,2014,18.13882
mar,2015,20.17725
mar,2016,19.60392
mar,2017,20.44904
mar,2018,19.19159
mar,2019,19.27177
mda,1996,-15.09584
mda,1997,-17.92645
mda,1998,-25.99098
mda,1999,-15.46106
mda,2000,-11.81248
mda,2001,-5.45744
mda,2002,-2.87761
mda,2003,-3.92224
mda,2004,4.18123
mda,2005,5.08298
mda,2006,5.39355
mda,2007,9.5275
mda,2008,10.26239
mda,2009,4.08913
mda,2010,8.96166
mda,2011,7.92553
mda,2012,10.94796
mda,2013,12.57895
mda,2014,12.27029
mda,2015,4.18445
mda,2016,8.08188
mda,2017,7.07883
mda,2018,4.59015
mda,2019,5.93862
mdg,1990,25.8072
mdg,1991,19.14734
mdg,1992,25.52686
mdg,1993,25.40959
mdg,1994,17.88485
mdg,1995,-7.2326
mdg,1996,-3.51171
mdg,1997,-6.07043
mdg,1998,-6.21888
mdg,1999,-4.28339
mdg,2000,-4.58012
mdg,2001,2.579
mdg,2002,-7.56853
mdg,2003,-1.50993
mdg,2004,5.17214
mdg,2005,-0.36079
mdg,2006,4.37682
mdg,2007,8.96494
mdg,2008,13.06464
mdg,2009,4.3465
mdg,2010,2.54477
mdg,2011,1.77879
mdg,2012,-1.10374
mdg,2013,-5.14213
mdg,2014,2.15964
mdg,2015,1.29601
mdg,2016,4.93123
mdg,2017,4.74901
mdg,2018,7.69359
mdg,2019,6.88844
mdv,2014,20.08277
mdv,2015,18.01847
mdv,2016,8.34458
mdv,2017,13.46313
mdv,2018,12.45145
mdv,2019,11.2542
mex,1990,7.02137
mex,1991,7.46929
mex,1992,6.38896
mex,1993,10.37554
mex,1994,11.42711
mex,1995,5.47856
mex,1996,7.60592
mex,1997,10.27085
mex,1998,8.93894
mex,1999,8.5503
mex,2000,9.00507
mex,2001,8.70088
mex,2002,7.42052
mex,2003,5.22134
mex,2004,7.33264
mex,2005,5.67058
mex,2006,7.58614
mex,2007,7.74215
mex,2008,6.61115
mex,2009,6.62322
mex,2010,7.72229
mex,2011,6.46241
mex,2012,5.8847
mex,2013,3.1292
mex,2014,5.86422
mex,2015,7.41106
mex,2016,7.06612
mex,2017,7.0201
mex,2018,6.84047
mex,2019,7.38925
mkd,1996,-8.81782
mkd,1997,-14.03417
mkd,1998,-16.47859
mkd,1999,-12.83205
mkd,2000,1.33173
mkd,2001,-9.54653
mkd,2002,-9.00917
mkd,2003,-7.22746
mkd,2004,-8.44985
mkd,2005,-3.43543
mkd,2006,0.5341
mkd,2007,-6.74537
mkd,2008,-5.49576
mkd,2009,-0.36602
mkd,2010,2.36705
mkd,2011,5.65648
mkd,2012,6.40806
mkd,2013,9.25864
mkd,2014,11.81544
mkd,2015,11.3595
mkd,2016,14.79459
mkd,2017,15.41074
mkd,2018,19.17361
mkd,2019,18.25175
mli,1990,2.48656
mli,1991,0.25486
mli,1992,1.89868
mli,1993,-1.21447
mli,1994,1.99395
mli,1995,0.35823
mli,1996,0.00006
mli,1997,3.09243
mli,1998,2.96202
mli,1999,0.46844
mli,2000,-1.36919
mli,2001,1.83338
mli,2002,-1.80066
mli,2003,4.34917
mli,2004,3.42082
mli,2005,3.29172
mli,2006,5.56907
mli,2007,3.35379
mli,2008,0.10805
mli,2009,2.23002
mli,2010,0.44006
mli,2011,1.33623
mli,2012,0.0946
mli,2013,2.00543
mli,2014,4.14577
mli,2015,3.32909
mli,2016,4.20992
mli,2017,3.5802
mli,2018,4.21112
mmr,2008,12.64876
mmr,2009,12.46205
mmr,2010,28.49347
mmr,2011,32.04103
mmr,2012,29.25091
mmr,2013,27.62304
mmr,2014,24.78353
mmr,2015,18.15983
mmr,2016,19.96322
mmr,2017,19.44795
mmr,2018,22.4555
mng,1990,-3.16597
mng,1991,11.69856
mng,1992,18.34232
mng,1993,19.88034
mng,1994,18.13089
mng,1995,20.54814
mng,1996,18.54154
mng,1997,18.03807
mng,1998,12.2278
mng,1999,14.3104
mng,2000,-2.5119
mng,2001,-2.67335
mng,2002,-2.89257
mng,2003,7.25271
mng,2004,13.22216
mng,2005,18.85637
mng,2006,19.69999
mng,2007,16.44684
mng,2008,8.19151
mng,2009,4.07842
mng,2010,3.2567
mng,2011,4.89677
mng,2012,8.14001
mng,2013,5.297
mng,2014,4.44312
mng,2015,4.50029
mng,2016,6.5864
mng,2017,-1.60025
mng,2018,1.24056
mng,2019,1.19675
moz,2005,-0.2247
moz,2006,0.59707
moz,2007,2.7797
moz,2008,3.58728
moz,2009,1.31138
moz,2010,0.45949
moz,2011,0.10951
moz,2012,-3.52949
moz,2013,-3.08397
moz,2014,-5.35343
moz,2015,-3.9586
moz,2016,-7.7634
moz,2017,-7.15479
moz,2018,-6.07795
moz,2019,-3.37041
mrt,1990,-4.43701
mrt,1991,8.14083
