geo,time,bm_gsr_nfsv_cd
chl,1992,2536000000
chl,1993,2740600000
chl,1994,2990900000
chl,1995,3657000000
chl,1996,3663534100
chl,1997,4103256406.58454
chl,1998,4478473603.33474
chl,1999,4659500986.28191
chl,2000,4864288891.21907
chl,2001,5054742510.1621
chl,2002,5138705998.59316
chl,2003,4990960803.89668
chl,2004,6326927264.22514
chl,2005,7525610333.13254
chl,2006,8258522310.88534
chl,2007,9452501030.90363
chl,2008,11631279250.1515
chl,2009,10079310823.6091
chl,2010,12604050439.5942
chl,2011,15365282654.059
chl,2012,14811667061.9525
chl,2013,15541781459.369
chl,2014,14411333968.7587
chl,2015,13094880115.7524
chl,2016,12839803476.0034
chl,2017,13612755813.9662
chl,2018,14609425961.6249
chl,2019,14362318236.7607
chl,2020,11316164332.0533
chn,1982,2024000000
chn,1983,1994000000
chn,1984,2857000000
chn,1985,2524000000
chn,1986,2276000000
chn,1987,2485000000
chn,1988,3603000000
chn,1989,3910000000
chn,1990,4352000000
chn,1991,4121000000
chn,1992,9434000000
chn,1993,12036000000
chn,1994,16299000000
chn,1995,25222820000
chn,1996,22585000000
chn,1997,28278000000
chn,1998,27204000000
chn,1999,32107000000
chn,2000,36268639000
chn,2001,39457000000
chn,2002,46762744321.4466
chn,2003,55546608067.8046
chn,2004,72880614891.98611
chn,2005,83970681426.1564
chn,2006,100838178503.364
chn,2007,130129934047.862
chn,2008,158948661545.58801
chn,2009,158919803858.505
chn,2010,193401495136.35599
chn,2011,247844018720.07199
chn,2012,281300475959.05493
chn,2013,330607538824.42999
chn,2014,432883126518.75
chn,2015,435719343941.23999
chn,2016,441549741324.52399
chn,2017,471995071370.672
chn,2018,525735166743.26703
chn,2019,505508186201.57397
chn,2020,380536448298.97601
civ,2005,2272291849.44413
civ,2006,2387526454.6035
civ,2007,2647313507.96483
civ,2008,2849793250.50377
civ,2009,2786263540.0116
civ,2010,2989695171.39856
civ,2011,2804725289.40217
civ,2012,2930697719.67856
civ,2013,3222364009.13815
civ,2014,3066919031.22209
civ,2015,2785506355.46193
civ,2016,2904248738.54253
civ,2017,3340776442.15257
civ,2018,3468091433.27432
civ,2019,3403458223.63585
civ,2020,3142307637.93112
cmr,1977,335111140.65057
cmr,1978,464069490.11396
cmr,1979,464738792.06228
cmr,1980,716822788.19041
cmr,1981,723287636.21355
cmr,1982,752055074.94216
cmr,1983,717251012.05906
cmr,1984,755818656.30636
cmr,1985,936155514.49315
cmr,1986,944049745.16571
cmr,1987,1052450981.24688
cmr,1988,901365135.11537
cmr,1989,1032418280.42938
cmr,1990,1045122294.87298
cmr,1991,1122305020.23813
cmr,1992,907319377.92929
cmr,1993,741093686.78069
cmr,1994,493151448.72224
cmr,1995,498649273.61148
cmr,1996,1043199227.33181
cmr,1997,938037570.46978
cmr,1998,820922524.31173
cmr,1999,724611228.89129
cmr,2000,1029797078.67699
cmr,2001,1140311210.26928
cmr,2002,1304751827.45378
cmr,2003,1225242547.96173
cmr,2004,1494813481.54337
cmr,2005,1463586079.73906
cmr,2006,1486600126.39279
cmr,2007,1766632745.1641
cmr,2008,2696901094.75307
cmr,2009,1969174039.09288
cmr,2010,1747257529.05044
cmr,2011,1984211621.99354
cmr,2012,2128519260.55831
cmr,2013,2566440234.09328
cmr,2014,2659419760.57671
cmr,2015,2198197370.6451
cmr,2016,2248397056.42481
cmr,2017,2441019962.14268
cmr,2018,2705153818.65769
cmr,2019,2822981461.20211
cmr,2020,2117330014.67211
cod,2005,1169200000
cod,2006,905800000
cod,2007,1617600000
cod,2008,2099600000
cod,2009,1817100000
cod,2010,2662700000
cod,2011,2889302281.098
cod,2012,2331577345.85986
cod,2013,2595290020.34427
cod,2014,3082202560.30777
cod,2015,2191642101.44029
cod,2016,2089270369.88204
cod,2017,1722665695.09906
cod,2018,2801739923.63863
cod,2019,2260041493.22319
cod,2020,2691407222.69057
cog,1978,259213299.13327
cog,1979,219836585.79811
cog,1980,480051180.53623
cog,1981,713292473.80409
cog,1982,697345221.27279
cog,1983,727359496.24775
cog,1984,391297383.44111
cog,1985,525583054.01991
cog,1986,656795040.64305
cog,1987,532051736.80796
cog,1988,560117500.9919
cog,1989,494031033.84141
cog,1990,769104229.64822
cog,1991,786581232.40214
cog,1992,737461453.08044
cog,1993,845450696.28448
cog,1994,995848926.21815
cog,1995,691692054.07504
cog,1996,936015492.57604
cog,1997,748469974.08577
cog,1998,857420931.34812
cog,1999,868599567.91811
cog,2000,738333591.83245
cog,2001,852165328.25382
cog,2002,926880823.30865
cog,2003,875429671.77219
cog,2004,1016307852.39942
cog,2005,1417147196.7488
cog,2006,2425939937.82766
cog,2007,2900376263.28968
cog,2008,2696875449.77038
cog,2009,3255289342.56563
cog,2010,3325429867.04917
cog,2011,3793467991.32972
cog,2012,2876170328.15656
cog,2013,2909304694.06383
cog,2014,3735522134.38927
cog,2015,3716980016.24435
cog,2016,2215018385.09032
col,1968,242999999.99913
col,1969,282999999.9989
col,1970,333999999.99844
col,1971,382025119.9968
col,1972,383170070
col,1973,439708459.99911
col,1974,565972159.99454
col,1975,597258300
col,1976,647323759.99948
col,1977,773239199.99921
col,1978,856911999.99869
col,1979,940932000
col,1980,1170477909.99976
col,1981,1295062720
col,1982,1346072679.99976
col,1983,1302000000
col,1984,1298000000
col,1985,1427000000
col,1986,1684000000
col,1987,1709000000
col,1988,1670000000
col,1989,1565000000
col,1990,1750000000
col,1991,1812000000
col,1992,2028300000
col,1993,2320700000
col,1994,2605441185.28642
col,1995,2859921834.67644
col,1996,3384740008.79247
col,1997,3686748613.43218
col,1998,3414323653.18412
col,1999,3141980237.20984
col,2000,3435499034.76996
col,2001,3803932939.64823
col,2002,3546487228.23345
col,2003,3565191807.54577
col,2004,4276873207.09596
col,2005,5261068435.61543
col,2006,6003257895.37561
col,2007,7452916475.67515
col,2008,8732021628.41479
col,2009,8727171201.72371
col,2010,10625769186.4287
col,2011,12134769954.831
col,2012,13968400600.9042
col,2013,14714215521.0678
col,2014,16219413725.8177
col,2015,13960164698.1277
col,2016,12981015918.6979
col,2017,14012970922.4247
col,2018,14893206512.4192
col,2019,14951803567.0719
col,2020,10123664831.4985
col,2021,14157998219.6684
com,1980,11917960.22395
com,1981,25308289.53089
com,1982,25413608.83397
com,1983,21854665.02989
com,1984,37656227.08089
com,1985,35892423.77369
com,1986,42266458.30724
com,1987,41802256.46639
com,1988,42293711.86802
com,1989,39607455.635
com,1990,43924524.46966
com,1991,45718516.24337
com,1992,52971489.00867
com,1993,49865768.55602
com,1994,45593308.73369
com,1995,49853469.68559
com,2003,36417934.81661
com,2004,41415560.15805
com,2005,45837110.82087
com,2006,54971269.84489
com,2007,63551508.85907
com,2008,79761628.26555
com,2009,84375022.16503
com,2010,94076670.97495
com,2011,107645273.95039
com,2012,103810443.2457
com,2014,94585883.38686
com,2015,81982693.99382
com,2016,83841755.16291
com,2017,94638276.41855
com,2018,108412946.94069
com,2019,112778278.16815
com,2020,104456292.69548
cpv,1977,3656764.43911
cpv,1978,4619620.71237
cpv,1979,5479122.69937
cpv,1980,7469835.03407
cpv,1981,17168204.59497
cpv,1982,12618938.70102
cpv,1983,12203247.96871
cpv,1984,10452659.94793
cpv,1985,8598555.81225
cpv,1986,16775861.22638
cpv,1987,20171989.09831
cpv,1988,19126929.6146
cpv,1989,27807941.76141
cpv,1990,29117823.45046
cpv,1991,21287851.55794
cpv,1992,26206752.91071
cpv,1993,29618808.67921
cpv,1994,34630371.73473
cpv,1995,60517999.65302
cpv,1996,71793131.17094
cpv,1997,73398096.80535
cpv,1998,93529601.55668
cpv,1999,121395894.29479
cpv,2000,104320935.04194
cpv,2001,123659994.67033
cpv,2002,143183593.02221
cpv,2003,193570125.7074
cpv,2004,209514941.66409
cpv,2005,214671150.02681
cpv,2006,258984440.97193
cpv,2007,301380019.78746
cpv,2008,366454399.64882
cpv,2009,323146907.18152
cpv,2010,307853355.4863
cpv,2011,333881952.16762
cpv,2012,368297292.26625
cpv,2013,347296341.59763
cpv,2014,368250812.19214
cpv,2015,276447821.37239
cpv,2016,313045501.21532
cpv,2017,330238295.37063
cpv,2018,377656645.98415
cpv,2019,357178759.22922
cpv,2020,218512254.57567
cri,1977,199000000
cri,1978,228700000
cri,1979,266800000
cri,1980,286200000
cri,1981,217000000
cri,1982,240300000
cri,1983,253400000
cri,1984,261300000
cri,1985,281700000
cri,1986,303600000
cri,1987,391100000
cri,1988,423700000
cri,1989,496000000
cri,1990,549700000
cri,1991,534800000
cri,1992,710600000
cri,1993,816400000
cri,1994,860100000
cri,1995,914442000
cri,1996,1034890000
cri,1997,996160000
cri,1998,1117810000
cri,1999,1146247116
cri,2000,1347920223.67802
cri,2001,1187654705.68727
cri,2002,1184438126.8944
cri,2003,1290848831.64655
cri,2004,1435822845.41161
cri,2005,1511664438.78782
cri,2006,1666816875.2526
cri,2007,1935958305.41929
cri,2008,1866649739.85366
cri,2009,1475883371.82203
cri,2010,1889337757.64909
cri,2011,1949447653.98198
cri,2012,2224247111.73777
cri,2013,2385563960.35269
cri,2014,2566783623.18591
cri,2015,3084947873.77722
cri,2016,3427283776.51657
cri,2017,3837297133.51519
cri,2018,4211934647.32213
cri,2019,4546721280.57564
cri,2020,4002059294.93348
cym,2016,1098188128.68268
cym,2017,1250154480.75029
cym,2018,1389694065.14717
cym,2019,1410917732.24683
cyp,1976,111572425.47467
cyp,1977,143584665.1202
cyp,1978,169472202.10555
cyp,1979,226834227.30025
cyp,1980,267666190.42342
cyp,1981,273591800.1458
cyp,1982,294497588.7095
cyp,1983,287672372.31967
cyp,1984,300483087.7005
cyp,1985,301688517.24756
cyp,1986,354535273.95988
cyp,1987,441075674.51373
cyp,1988,501683529.34327
cyp,1989,559009444.69875
cyp,1990,673899878.09623
cyp,1991,729068091.21318
cyp,1992,883997891.9594
cyp,1993,764969938.9934
cyp,1994,862063711.03901
cyp,1995,1312717787.04235
cyp,1996,1407214601.83515
cyp,1997,1401544536.78167
cyp,1998,1497608509.42893
cyp,1999,1559634421.54425
cyp,2000,1585291689.30607
cyp,2001,1614610663.36139
cyp,2002,1767696721.23283
cyp,2003,2280970960.0268
cyp,2004,2650111290.90772
cyp,2005,2711883655.47439
cyp,2006,2977994249.73332
cyp,2007,3772674165.91784
cyp,2008,5788685645.7165
cyp,2009,5051085101.12752
cyp,2010,5343221151.52751
cyp,2011,5660902257.96263
cyp,2012,5526454066.4725
cyp,2013,6454546330.68502
cyp,2014,7140577792.41358
cyp,2015,6600300425.35061
cyp,2016,6925708394.06338
cyp,2017,8311537414.81564
cyp,2018,9089256873.34531
cyp,2019,10781031537.5901
cyp,2020,11198729713.5103
cze,1993,3810578457.33598
cze,1994,4818863651.25673
cze,1995,5039751480.96868
cze,1996,6362589039.57382
cze,1997,5555987596.07558
cze,1998,5836250440.12184
cze,1999,5954034645.53528
cze,2000,5559786562.61303
cze,2001,5656567784.2537
cze,2002,6436791092.12638
cze,2003,7508094924.74558
cze,2004,9614252827.79864
cze,2005,10809651731.7369
cze,2006,12774227509.2373
cze,2007,15337251660.5009
cze,2008,18456408324.4368
cze,2009,16272646314.7667
cze,2010,17863181296.1098
cze,2011,20310687934.04589
cze,2012,20265456587.44049
cze,2013,20386006050.3192
cze,2014,22356403334.8271
cze,2015,19755982687.7132
cze,2016,19997367298.0849
cze,2017,22034201012.6907
cze,2018,25065175749.813
cze,2019,25806395117.1534
cze,2020,21622548930.18
cze,2021,24570461698.1843
deu,1971,7187804760.94199
deu,1972,8535585758.81728
deu,1973,11562407242.5907
deu,1974,13572276539.9158
deu,1975,16896565706.5644
deu,1976,21528683072.5836
deu,1977,24658057020.8454
deu,1978,30654092056.6899
deu,1979,37613841247.4507
deu,1980,46065822967.84209
deu,1981,41549965539.7984
deu,1982,41418410701.775
deu,1983,39337808554.7783
deu,1984,36132110191.02209
deu,1985,37031940769.9049
deu,1986,49202620544.5152
deu,1987,60811022254.8352
deu,1988,65885395934.2225
deu,1989,67544519181.2307
deu,1990,87423723511.47838
deu,1991,90331722559.388
deu,1992,106329143861.076
deu,1993,102428655136.25
deu,1994,111885369424.646
deu,1995,133163846632.99001
deu,1996,133649772644.567
deu,1997,128647703348.5
deu,1998,133905809007.174
deu,1999,140351048432.96701
deu,2000,136841165555.032
deu,2001,141810809794.42099
deu,2002,145002366415.30099
deu,2003,172495369631.09698
deu,2004,195376161460.57001
deu,2005,209354183114.065
deu,2006,224518715358.83801
deu,2007,258763042560.08401
deu,2008,288152905753.21198
deu,2009,251360661032.841
deu,2010,263977520457.43097
deu,2011,297875201891.99103
deu,2012,295141567533.94598
deu,2013,328856214361.89093
deu,2014,337052561430.59399
deu,2015,301433905088.52893
deu,2016,316523702271.46301
deu,2017,349028218855.93701
deu,2018,375401619279.01202
deu,2019,376313109991.61298
deu,2020,315573809180.18494
deu,2021,386038875963.56403
dji,1991,93641156.6444
dji,1992,98575857.66454
dji,1993,100764681.72022
dji,1994,82055581.50134
dji,1995,74948936.8167
dji,1996,76727004.68712
dji,1997,77002717.74298
dji,1998,79365972.50747
dji,1999,65484664.16462
dji,2000,71184609.58469
dji,2001,66356817.70866
dji,2002,61551533.02086
dji,2003,67003899.37036
dji,2004,77233416.42237
dji,2005,83788634.9953
dji,2006,89269135.3301
dji,2007,107747536.86959
dji,2008,129506361.09407
dji,2009,127587623.29719
dji,2010,119141800.91267
dji,2011,163807315.96154
dji,2012,160009227.94718
dji,2013,643514527.1706
dji,2014,531994313.967
dji,2015,533523800.77583
dji,2016,520700778.50049
dji,2017,730371109.06647
dji,2018,586176091.93217
dji,2019,625535249.07017
dji,2020,513522529.0735
dma,1976,1828145.99068
dma,1977,2292592.59259
dma,1978,3392592.59259
dma,1979,4481481.48148
dma,1980,6340740.74074
dma,1981,6922222.22222
dma,1982,6922222.22222
dma,1983,6885185.18519
dma,1984,9477777.77778
dma,1985,11800000
dma,1986,17203703.7037
dma,1987,18637037.03704
dma,1988,21644444.44444
dma,1989,25837037.03704
dma,1990,30000000
dma,1991,30481481.48148
dma,1992,32214814.81481
dma,1993,35396296.2963
dma,1994,37507407.40741
dma,1995,43159259.25926
dma,1996,47170370.37037
dma,1997,54140740.74074
dma,1998,55829629.62963
dma,1999,59025925.92593
dma,2000,52688888.88889
dma,2001,50037777.77778
dma,2002,53877485.18519
dma,2003,44745444.81481
dma,2004,46348144.62963
dma,2005,50193239.25926
dma,2006,51984005.18519
dma,2007,63987381.11111
dma,2008,69945089.62963
dma,2009,66240751.11111
dma,2010,67597068.88889
dma,2011,65870399.25926
dma,2012,67608412.22222
dma,2013,70434068.88889
dma,2014,135829133.53724
dma,2015,131137375.91881
dma,2016,141436707.12019
dma,2017,145664771.81099
dma,2018,135658944.18817
dma,2019,133599277.143
dma,2020,91083073.39905
dnk,1975,2159100249.1887
dnk,1976,2479613968.58204
dnk,1977,2957552815.23196
dnk,1978,3595546829.80765
dnk,1979,4291775861.94737
dnk,1980,4493006772.38249
dnk,1981,4663308323.97383
dnk,1982,4538075431.8799
dnk,1983,4501137123.90428
dnk,1984,4301153144.70852
dnk,1985,4794088636.53324
dnk,1986,6065956768.27461
dnk,1987,7301617771.88253
dnk,1988,8427400612.09878
dnk,1989,8638134462.02921
dnk,1990,10217702901.0769
dnk,1991,10420242741.6478
dnk,1992,10735655350.4358
dnk,1993,10466568644.1181
dnk,1994,12066952281.017
dnk,1995,14039921630.2886
dnk,1996,14770611978.8384
dnk,1997,13726718275.5775
dnk,1998,15778984732.9695
dnk,1999,18401522154.0936
dnk,2000,21062673399.3937
dnk,2001,22120943279.7247
dnk,2002,24305144885.49829
dnk,2003,28254189264.8752
dnk,2004,33401024840.8429
dnk,2005,38415148905.4973
dnk,2006,47142116884.8155
dnk,2007,56634417195.9106
dnk,2008,66459219236.8127
dnk,2009,55573872664.4799
dnk,2010,55155680140.8406
dnk,2011,62178092337.4973
dnk,2012,61910415480.2398
dnk,2013,64080834818.3471
dnk,2014,64787276630.52689
dnk,2015,58222224436.5237
dnk,2016,59554172553.3428
dnk,2017,63229592687.24
dnk,2018,73456152039.1734
dnk,2019,76391109473.93619
dnk,2020,72095904254.3856
dnk,2021,79978754817.3345
dom,1968,68900000
dom,1969,79500000
dom,1970,86200000
dom,1971,98500000
dom,1972,104100000
dom,1973,142000000
dom,1974,243400000
dom,1975,236300000
dom,1976,226400000
dom,1977,247700000
dom,1978,291600000
dom,1979,346800000
dom,1980,399000000
dom,1981,366700000
dom,1982,277300000
dom,1983,298600000
dom,1984,299500000
dom,1985,274500000
dom,1986,283100000
dom,1987,360400000
dom,1988,397000000
dom,1989,464700000
dom,1990,440400000
dom,1991,479300000
dom,1992,555100000
dom,1993,823800000
dom,1994,921100000
dom,1995,966400000
dom,1996,1121400000
dom,1997,1171300000
dom,1998,1319500000
dom,1999,1248000000
dom,2000,1373300000
dom,2001,1283900000
dom,2002,1313500000
dom,2003,1219400000
dom,2004,1213170000
dom,2005,1478200000
dom,2006,1582010000
dom,2007,1772400000
dom,2008,1989400000
dom,2009,1857000000
dom,2010,2587500000
dom,2011,2899000000
dom,2012,2938500000
dom,2013,2778300000
dom,2014,2969800000
dom,2015,3174000000
dom,2016,3369600000
dom,2017,3307000000
dom,2018,3917100000
dom,2019,4258200000
dom,2020,3142200000
dza,1977,1534692762.38701
dza,1978,1961723694.99022
dza,1979,2394072562.43034
dza,1980,2715084236.33274
dza,1981,2721622253.70411
dza,1982,2671273521.03217
dza,1983,2436936184.93922
dza,1984,2583389771.20454
dza,1985,2574088070.32897
dza,1986,2035592385.31362
dza,1987,1455541446.3657
dza,1988,1347474963.79119
dza,1989,1232559387.61942
dza,1990,1329722458.16126
dza,1991,1172475859.87563
dza,2005,4822999999.99977
dza,2006,4837000000.00025
dza,2007,6795522078.8987
dza,2008,11088122209.8975
dza,2009,11634437041.0138
dza,2010,11847590714.8646
dza,2011,12586338089.3789
dza,2012,10873360994.2282
dza,2013,10794635232.3701
dza,2014,11807321607.7381
dza,2015,11029027741.2834
dza,2016,10879459439.8611
dza,2017,11272716129.2277
dza,2018,11804621908.5038
dza,2019,9938816643.51495
dza,2020,7478901127.8877
ecu,1976,268200000
ecu,1977,425500000
ecu,1978,474900000
ecu,1979,569400000
ecu,1980,703900000
ecu,1981,834300000
ecu,1982,723000000
ecu,1983,491000000
ecu,1984,535000000
ecu,1985,636000000
ecu,1986,583000000
ecu,1987,648000000
ecu,1988,606000000
ecu,1989,626000000
ecu,1990,804000000
ecu,1991,900000000
ecu,1992,933000000
ecu,1993,1099490000
ecu,1994,1117450000
ecu,1995,1185290000
ecu,1996,1125460000
ecu,1997,1242550000
ecu,1998,1246430000
ecu,1999,1183660000
ecu,2000,1273302686
ecu,2001,1441589129.05
ecu,2002,1605859543.73792
ecu,2003,1629798451.08641
ecu,2004,1977923034.22477
ecu,2005,2147954889.79173
ecu,2006,2347270187.39756
ecu,2007,2577562935.52136
ecu,2008,3019019450.3578
ecu,2009,2624310922.87306
ecu,2010,3000671379.16049
ecu,2011,3156171307.44633
ecu,2012,3204352071.66268
ecu,2013,3466935469.55432
ecu,2014,3522965121.11835
ecu,2015,3202558982.96125
ecu,2016,3653427806.03028
ecu,2017,3726301696.78126
ecu,2018,3935704325.56854
ecu,2019,4143364958.76493
ecu,2020,2786422111.04928
egy,1977,1447975368.18588
egy,1978,1548408534.38727
egy,1979,1772714288.24673
egy,1980,2343285717.63326
egy,1981,2487285717.83898
egy,1982,2727428575.3249
egy,1983,2767428575.38204
egy,1984,3096000001.84285
egy,1985,3190000000
egy,1986,3012285714.28571
egy,1987,2741857142.85714
egy,1988,3082285714.28571
egy,1989,3283000000
egy,1990,3788000000
egy,1991,3364000000
egy,1992,4867000000
egy,1993,5367000000
egy,1994,5645000000
egy,1995,4873000000
egy,1996,5084000000
egy,1997,6769800000
egy,1998,6492000000
egy,1999,6451500000
egy,2000,7513000000
egy,2001,7036500000
egy,2002,6628975000
egy,2003,6473837500
egy,2004,8020025000
egy,2005,10508100000
egy,2006,11569200000
egy,2007,14342400000
egy,2008,17614900000
egy,2009,13935200000
egy,2010,14717700000
egy,2011,14069600000
egy,2012,16450400000
egy,2013,16407700000
egy,2014,17549600000
egy,2015,17518900000
egy,2016,17235300000
egy,2017,17820000000
egy,2018,18692712500
egy,2019,21193212500
egy,2020,18199462500
eri,1993,999119.10153
eri,1994,7693217.08179
eri,1995,44658206.48398
eri,1996,53655441.0322
eri,1997,99560651.47292
eri,1998,187855312.94527
eri,1999,104937378.62144
eri,2000,28480691.58076
esp,1975,2538906091.92118
esp,1976,2807259931.68142
esp,1977,2895385454.8207
esp,1978,3183679568.69885
esp,1979,4284122056.96478
esp,1980,5732459333.06904
esp,1981,5714393175.59114
esp,1982,5952980316.55039
esp,1983,5386547709.85042
esp,1984,5138878539.91552
esp,1985,5434605913.9544
esp,1986,6778072943.09788
esp,1987,9310683793.10664
esp,1988,11730692209.306
esp,1989,13375720603.1258
esp,1990,16054481639.3991
esp,1991,17262512989.4069
esp,1992,20903180488.2063
esp,1993,18902208344.5
esp,1994,18864944504.619
esp,1995,22893228011.642
esp,1996,25526117555.9678
esp,1997,25621472283.5395
esp,1998,29022195162.51929
esp,1999,31500040112.08789
esp,2000,32354408267.909
esp,2001,34254169623.8152
esp,2002,37753395512.0996
esp,2003,46138290963.9492
esp,2004,54412727856.7822
esp,2005,59789285628.6823
esp,2006,67854760673.9312
esp,2007,77305814260.26129
esp,2008,81513053466.9722
esp,2009,68899135265.92599
esp,2010,65463888580.5195
esp,2011,69001213273.32919
esp,2012,61914833181.94489
esp,2013,60143323595.8089
esp,2014,66748972284.5003
esp,2015,62179775990.3688
esp,2016,65514992356.8204
esp,2017,71697647982.3253
esp,2018,82359418654.86278
esp,2019,86224506246.7263
esp,2020,61000655909.6642
est,1992,160384976.55839
est,1993,261266203.69951
est,1994,415348071.72842
est,1995,504430251.71843
est,1996,594813211.24183
est,1997,729002880.82516
est,1998,917117951.40394
est,1999,923345217.30879
est,2000,869299634.96981
est,2001,952661582.41476
est,2002,1108885338.14744
est,2003,1418261841.99766
est,2004,1810809617.59145
est,2005,2255808464.3915
est,2006,2554563543.73001
est,2007,3180703193.09825
est,2008,3564533859.69144
est,2009,2624157940.47793
est,2010,2955409276.60187
est,2011,3810154938.92852
est,2012,4005323578.14089
est,2013,4771685132.29711
est,2014,4902734885.5432
est,2015,3985241981.4301
est,2016,4328520962.88485
est,2017,4788189374.57372
est,2018,5587487835.61072
est,2019,5719004723.04611
est,2020,6283227418.21999
est,2021,8266277870.48938
eth,1977,139468599.10119
eth,1978,151111111.18411
eth,1979,175265700.56776
eth,1980,208260869.66583
eth,1981,206570048.40897
eth,1982,212367149.86105
eth,1983,224830917.98301
eth,1984,252608695.70474
eth,1985,270772946.8599
eth,1986,271739130.43478
eth,1987,307681159.42029
eth,1988,330096618.35749
eth,1989,323381642.51208
eth,1990,358840579.71014
eth,1991,284347826.08696
eth,1992,368259613.52657
eth,1993,299020000
eth,1994,310411854.002
eth,1995,352843234.19409
eth,1996,349755350.0481
eth,1997,394227784.75884
eth,1998,455557583.19411
eth,1999,466315812.66744
eth,2000,489601051.34979
eth,2001,521522802.90444
eth,2002,578741958.90539
eth,2003,708671636.78076
eth,2004,958289176.62072
eth,2005,1193830180.0885
eth,2006,1170553121.87189
eth,2007,1748881495.48586
eth,2008,2391598702.02915
eth,2009,2223796381.07348
eth,2010,2550105172.29415
eth,2011,3425697836.75315
eth,2012,3582647187.77657
eth,2013,3460458450.46178
eth,2014,4435677335.43164
eth,2015,4883862669.27947
eth,2016,5268705030.75152
eth,2017,5074361081.13044
eth,2018,6203130843.54616
eth,2019,6170926072.28839
eth,2020,5407636702.87369
fin,1975,1120937142.8923
fin,1976,1226255238.25025
fin,1977,1390759234.07531
fin,1978,1632188627.21577
fin,1979,2030317318.77764
fin,1980,2580108180.38289
fin,1981,2626315756.94287
fin,1982,2536748870.08646
fin,1983,2530113230.04873
fin,1984,2683875350.51965
fin,1985,2927918621.0275
fin,1986,3336185446.28791
fin,1987,4511269791.52539
fin,1988,5505944305.18186
fin,1989,6230034982.93962
fin,1990,7666774138.23612
fin,1991,7692939174.55432
fin,1992,7587427399.82419
fin,1993,6623337443.3276
fin,1994,7344505635.82718
fin,1995,9565809053.88363
fin,1996,8868816093.33746
fin,1997,8288360313.79626
fin,1998,7595417375.87034
fin,1999,7656677727.76558
fin,2000,8476517851.70272
fin,2001,8142737916.55697
fin,2002,9756662359.69628
fin,2003,12007644384.4584
fin,2004,14436512984.3853
fin,2005,17335670834.1796
fin,2006,19267908887.5336
fin,2007,23352309681.4268
fin,2008,31894039891.908
fin,2009,28159647783.0955
fin,2010,27536452532.0346
fin,2011,29884236634.1382
fin,2012,31485162440.4064
fin,2013,31372645792.6155
fin,2014,30808310522.559
fin,2015,27666618008.82669
fin,2016,28536079481.3596
fin,2017,30443575827.9971
fin,2018,35473613082.7107
fin,2019,36552292293.0736
fin,2020,32235702664.90129
fin,2021,35622866525.2525
fji,1979,106719378.35779
fji,1980,124259646.2491
fji,1981,167722374.8513
fji,1982,154657307.48501
fji,1983,130489033.28759
fji,1984,128450423.28007
fji,1985,130899791.63343
fji,1986,157653267.27846
fji,1987,173090451.08299
fji,1988,183183690.59203
fji,1989,226382022.47191
fji,1990,257409585.33333
fji,1991,289178835.79596
fji,1992,303661199.97405
fji,1993,321058520.21209
fji,1994,365952360.62495
fji,1995,398625266.65087
fji,1996,412883916.48258
fji,1997,405631461.37462
fji,1998,351970069.37396
fji,1999,389820397.28375
fji,2000,338248301.9537
fji,2001,293026334.97864
fji,2002,283025571.61214
fji,2003,399057617.57021
fji,2004,475771334.98592
fji,2005,529748677.13448
fji,2006,536383141.05584
fji,2007,518554031.35684
fji,2008,622983872.44255
fji,2009,465627397.18701
fji,2010,448459348.16206
fji,2011,539784945.16233
fji,2012,574443911.6779
fji,2013,605648793.30156
fji,2014,603902110.62599
fji,2015,567587197.52231
fji,2016,575521850.34961
fji,2017,653572561.61724
fji,2018,730746422.11361
fji,2019,791767307.90491
fji,2020,497144462.94828
fra,1975,14263944603.8481
fra,1976,15490093138.0452
fra,1977,17942060264.5783
fra,1978,21430161016.4932
fra,1979,26447074160.3619
fra,1980,33402281210.7535
fra,1981,34276101274.6455
fra,1982,28781633779.015
fra,1983,26581960704.2276
fra,1984,26112182851.90129
fra,1985,26453487549.8459
fra,1986,33454174884.6748
fra,1987,40511666662.2857
fra,1988,43911102736.3607
fra,1989,47037513130.92631
fra,1990,62394860350.7707
fra,1991,64858881048.6766
fra,1992,73727922343.8278
fra,1993,70504668316.9937
fra,1994,63584760158.9521
fra,1995,74553380556.15358
fra,1996,75135229219.97021
fra,1997,70548556200.7415
fra,1998,74930200685.72021
fra,1999,91173021807.6134
fra,2000,84600825698.35809
fra,2001,87182497672.59558
fra,2002,94839842286.6107
fra,2003,109696258818.233
fra,2004,125650733594.272
fra,2005,134293782106.11301
fra,2006,146340175129.82501
fra,2007,169398189785.526
fra,2008,194898276519.43799
fra,2009,176297275689.12
fra,2010,181651919786.526
fra,2011,203138988933.49496
fra,2012,202520409211.75
fra,2013,228184989969.78601
fra,2014,252693994433.43497
fra,2015,233351346766.97
fra,2016,236706414356.005
fra,2017,246948313746.41
fra,2018,273845579456.55701
fra,2019,269366920982.55496
fra,2020,235729512974.14999
fra,2021,258094968124.60297
fro,1998,90700000
fro,1999,94780000
fro,2000,97170000
fro,2001,105250000
fro,2002,132060000
fro,2003,146900000
fro,2004,161094800.50139
fro,2005,229782259.22162
fro,2006,274095779.20946
fro,2007,359214364.31559
fro,2008,381873011.45246
fro,2009,342645752.68572
fro,2010,366119485.68583
fro,2011,394203380.48255
fsm,2009,86627300
fsm,2010,80259500
fsm,2011,78800000
