geo,time,bm_gsr_fcty_cd
chl,2008,20573778697.5135
chl,2009,17495920011.5646
chl,2010,22336431987.0816
chl,2011,25095151959.2029
chl,2012,22059515220.8234
chl,2013,22439657043.50809
chl,2014,19010192888.3903
chl,2015,15152594077.6907
chl,2016,15615025542.1885
chl,2017,19973207420.3303
chl,2018,22809644941.1222
chl,2019,21097592666.8736
chl,2020,20099201115.3634
chn,1982,641000000
chn,1983,295000000
chn,1984,388000000
chn,1985,546000000
chn,1986,924000000
chn,1987,1191000000
chn,1988,1630000000
chn,1989,1665000000
chn,1990,1962000000
chn,1991,2879000000
chn,1992,5347000000
chn,1993,5674000000
chn,1994,6775000000
chn,1995,16965100000
chn,1996,19755000000
chn,1997,16715000000
chn,1998,22228000000
chn,1999,22800000000
chn,2000,27216347000
chn,2001,28563000000
chn,2002,23289494553.2909
chn,2003,26313181247.0728
chn,2004,25689072425.3352
chn,2005,55386636659.72849
chn,2006,59706570664.97009
chn,2007,75431809345.9818
chn,2008,83207215920.1839
chn,2009,116783456826.33
chn,2010,168323813645.358
chn,2011,214585155330.26999
chn,2012,186923874725.84695
chn,2013,262415288640.77399
chn,2014,226071076171.01501
chn,2015,276015063221.05603
chn,2016,281533363027.76398
chn,2017,306175734497.68402
chn,2018,329860890433.61902
chn,2019,312698753468.93903
chn,2020,346853510682.99799
civ,2005,847440328.40864
civ,2006,907250673.4238
civ,2007,1028845192.0345
civ,2008,1143266173.29309
civ,2009,1163684107.01592
civ,2010,1132398479.57776
civ,2011,1197479818.23828
civ,2012,1128119842.72244
civ,2013,1108558663.33025
civ,2014,1146361371.77535
civ,2015,1233072083.12621
civ,2016,1357930248.28903
civ,2017,1836231389.29632
civ,2018,1979113750.17152
civ,2019,2064310567.08554
civ,2020,2246013578.80234
cmr,1977,49251121.12076
cmr,1978,90447462.69314
cmr,1979,108263548.26213
cmr,1980,214549864.567
cmr,1981,213225224.59659
cmr,1982,209064798.48066
cmr,1983,307427030.81633
cmr,1984,363102367.86037
cmr,1985,633971690.61282
cmr,1986,354426530.82201
cmr,1987,418950689.37336
cmr,1988,510931375.05813
cmr,1989,430835185.85764
cmr,1990,566103318.60401
cmr,1991,442669059.49698
cmr,1992,823939386.79464
cmr,1993,669544684.66405
cmr,1994,336362428.95865
cmr,1995,424603162.11015
cmr,1996,632329710.22673
cmr,1997,733826581.08822
cmr,1998,454820565.96369
cmr,1999,806651824.24097
cmr,2000,520599193.4158
cmr,2001,380084075.30728
cmr,2002,421498234.18644
cmr,2003,519352710.33679
cmr,2004,549526076.73814
cmr,2005,665546579.9282
cmr,2006,377804974.70736
cmr,2007,566782049.67166
cmr,2008,396098617.9115
cmr,2009,610950495.45573
cmr,2010,331980405.88026
cmr,2011,466530803.48955
cmr,2012,650445357.32418
cmr,2013,782985006.11067
cmr,2014,846090325.59678
cmr,2015,619236732.37394
cmr,2016,758872816.03074
cmr,2017,845949169.85071
cmr,2018,951887341.95814
cmr,2019,1075003491.82662
cmr,2020,1000896002.88682
cod,2005,32300000
cod,2006,31500000
cod,2007,26400000
cod,2008,37400000
cod,2009,805000000
cod,2010,1225800000
cod,2011,1266139061.03266
cod,2012,1065799388.44947
cod,2013,3024654035.80968
cod,2014,712450331.85256
cod,2015,1223050354.21745
cod,2016,630188115.70652
cod,2017,1092996958.88591
cod,2018,1781403673.40369
cod,2019,1511896043.35395
cod,2020,1467337363.92117
cog,1978,58021980.84475
cog,1979,96341865.30978
cog,1980,169633071.8306
cog,1981,128773970.33687
cog,1982,158017863.25618
cog,1983,179304880.36353
cog,1984,133468612.71661
cog,1985,237159545.39612
cog,1986,234185193.81704
cog,1987,286199495.90151
cog,1988,313340802.80868
cog,1989,363313431.61307
cog,1990,474905333.77992
cog,1991,401620791.48789
cog,1992,379686864.93127
cog,1993,384937869.23562
cog,1994,291063820.72138
cog,1995,703754598.37562
cog,1996,914742990.76386
cog,1997,527677165.51267
cog,1998,311122040.66953
cog,1999,569765298.96249
cog,2000,819337695.58029
cog,2001,694046758.92615
cog,2002,866442210.74431
cog,2003,596352052.3511
cog,2004,961791804.44057
cog,2005,1595546596.36627
cog,2006,1772647795.32712
cog,2007,1448126649.32248
cog,2008,1467280680.25282
cog,2009,793771457.02555
cog,2010,963218520.58761
cog,2011,1636784199.87138
cog,2012,1030135252.40113
cog,2013,511944338.16943
cog,2014,-218731248.66744
cog,2015,124521195.91939
cog,2016,404296284.53214
col,1968,123999999.99948
col,1969,161999999.99924
col,1970,211999999.99921
col,1971,200438059.99866
col,1972,221513660
col,1973,254898199.99945
col,1974,273395999.99829
col,1975,388066950
col,1976,436626840
col,1977,429695679.99951
col,1978,505079999.99976
col,1979,596220000
col,1980,777393330
col,1981,1192228600
col,1982,1493696739.99951
col,1983,1504000000
col,1984,1703000000
col,1985,1786000000
col,1986,1923000000
col,1987,2192000000
col,1988,2002000000
col,1989,2586000000
col,1990,2652000000
col,1991,2479600000
col,1992,2470600000
col,1993,2343600000
col,1994,2160700876.29331
col,1995,2273724973.20121
col,1996,2778351024.88028
col,1997,3245589498.10803
col,1998,2646033912.63119
col,1999,2278302685.40078
col,2000,3186140074.67429
col,2001,3323740479.83385
col,2002,3334358611.56307
col,2003,3749786461.02748
col,2004,4725226708.32705
col,2005,6348712301.92573
col,2006,7266132735.95051
col,2007,9708137931.18269
col,2008,11502462497.8342
col,2009,9966895402.39729
col,2010,12909633168.4885
col,2011,18267590837.6105
col,2012,18859036095.6293
col,2013,17847892960.9989
col,2014,16519948500.1448
col,2015,10044351395.9916
col,2016,10306180974.5287
col,2017,13622823261.7357
col,2018,17619384274.1155
col,2019,16693022628.5296
col,2020,9243408382.6345
col,2021,13905911850.0917
com,1980,42597.95156
com,1981,563060.68027
com,1982,712104.47457
com,1983,1729373.70974
com,1984,1608868.82447
com,1985,1965457.99641
com,1986,3133094.70953
com,1987,2918138.89366
com,1988,3944995.74858
com,1989,2940387.28814
com,1990,4205500.5032
com,1991,3743293.46636
com,1992,-460917.31396
com,1993,1274896.77399
com,1994,2692130.58154
com,1995,2390765.43796
com,2003,7040325.55139
com,2004,6662393.22445
com,2005,5899700.95692
com,2006,5064452.95544
com,2007,3771677.44418
com,2008,7356902.75452
com,2009,4448663.81177
com,2010,4087624.87311
com,2011,4581587.18951
com,2012,5452293.14965
com,2014,2526922.94404
com,2015,1114329.48296
com,2016,2162346.92385
com,2017,2755354.30193
com,2018,2519793.38768
com,2019,3215763.32447
com,2020,3323745.70556
cpv,1977,143920.84941
cpv,1978,259149.4546
cpv,1979,825474.84842
cpv,1980,92097.26633
cpv,1981,2355494.09933
cpv,1982,6132776.7613
cpv,1983,8194087.62782
cpv,1984,6119377.34102
cpv,1985,5976099.96546
cpv,1986,5327848.82385
cpv,1987,4389240.90663
cpv,1988,4533250.07805
cpv,1989,3612553.52733
cpv,1990,4119870.15336
cpv,1991,4651417.90174
cpv,1992,4401802.96516
cpv,1993,3846364.38871
cpv,1994,4564979.80034
cpv,1995,6567834.83692
cpv,1996,7376185.75607
cpv,1997,8461131.18449
cpv,1998,8067224.87229
cpv,1999,10470083.73354
cpv,2000,18296206.93286
cpv,2001,12661500.02504
cpv,2002,18235980.89987
cpv,2003,29355518.01845
cpv,2004,36264999.8663
cpv,2005,52724438.69636
cpv,2006,59370392.6153
cpv,2007,58870322.17348
cpv,2008,75706834.66152
cpv,2009,65665346.53016
cpv,2010,93000784.64657
cpv,2011,86067403.49658
cpv,2012,87173920.8034
cpv,2013,78600422.24982
cpv,2014,106446254.68326
cpv,2015,71527803.09215
cpv,2016,83783817.86586
cpv,2017,90788803.37159
cpv,2018,81278380.51484
cpv,2019,77447045.69038
cpv,2020,66239869.56019
cri,1977,86400000
cri,1978,126700000
cri,1979,157700000
cri,1980,235600000
cri,1981,327902533.44
cri,1982,400800000
cri,1983,373800000
cri,1984,351503890.25
cri,1985,332210000
cri,1986,323300000
cri,1987,338430000
cri,1988,390400000
cri,1989,489500000
cri,1990,363000000
cri,1991,285300000
cri,1992,315400000
cri,1993,336600000
cri,1994,283000000
cri,1995,371900000
cri,1996,326730000
cri,1997,434400000
cri,1998,651210000
cri,1999,2019849504
cri,2000,1033905838.99388
cri,2001,975720937.09291
cri,2002,938061589.12647
cri,2003,957427477.85456
cri,2004,988047251.92083
cri,2005,1073066808.30156
cri,2006,1111738504.71297
cri,2007,1226515924.673
cri,2008,1038993679.92733
cri,2009,1292104787.92037
cri,2010,1457852424.69422
cri,2011,1713477676.57637
cri,2012,1759211396.82792
cri,2013,2073760968.23875
cri,2014,2458496817.10367
cri,2015,2698411476.72237
cri,2016,2823320777.85112
cri,2017,3545175240.35982
cri,2018,3889771238.33766
cri,2019,4399302146.57399
cri,2020,3848360571.12859
cym,2016,4106196507.38151
cym,2017,4288392562.34981
cym,2018,5929044429.47469
cym,2019,5755253074.68174
cyp,1976,24117183.67247
cyp,1977,25727627.70925
cyp,1978,35072446.24933
cyp,1979,50219517.98438
cyp,1980,63446800.69296
cyp,1981,74508087.81074
cyp,1982,89401053.71538
cyp,1983,103296218.17947
cyp,1984,105542984.98982
cyp,1985,107256144.93055
cyp,1986,128342927.15477
cyp,1987,140720184.56446
cyp,1988,160727316.10741
cyp,1989,172251734.85835
cyp,1990,216774401.99208
cyp,1991,230821321.25828
cyp,1992,234902308.48242
cyp,1993,198429784.43797
cyp,1994,211096911.56482
cyp,1995,679235857.81801
cyp,1996,643776018.69996
cyp,1997,726959150.72531
cyp,1998,-104573247.71678
cyp,1999,844736623.36753
cyp,2000,1114769394.31077
cyp,2001,1083319443.67608
cyp,2002,1157960860.307
cyp,2003,1294527797.39028
cyp,2004,1697315143.66904
cyp,2005,2246588347.24212
cyp,2006,2903407818.52623
cyp,2007,4544659792.69998
cyp,2008,15426737948.5504
cyp,2009,15619951439.1209
cyp,2010,17406950061.5735
cyp,2011,21889477088.2025
cyp,2012,18978604221.2708
cyp,2013,20768136122.4054
cyp,2014,21977880331.3755
cyp,2015,31522760510.69609
cyp,2016,15083502834.355
cyp,2017,26067686958.4385
cyp,2018,31674817549.119
cyp,2019,20417884317.5727
cyp,2020,19446719087.2249
cze,1993,664420325.01899
cze,1994,811626870.58094
cze,1995,1300767602.93848
cze,1996,1892392521.99164
cze,1997,2196558102.16727
cze,1998,2806481690.60929
cze,1999,3209081329.76696
cze,2000,3322785953.949
cze,2001,4421911627.55914
cze,2002,5631760584.83683
cze,2003,6965843363.50848
cze,2004,8413286588.10981
cze,2005,9817179339.38637
cze,2006,13412521330.8453
cze,2007,20778713482.6456
cze,2008,19962132196.4998
cze,2009,17952233212.884
cze,2010,19052186129.715
cze,2011,20028075270.3889
cze,2012,19890338767.3492
cze,2013,19602764668.3567
cze,2014,20043428313.6935
cze,2015,17706214482.7698
cze,2016,18720137715.845
cze,2017,22832616016.7776
cze,2018,23868805631.9438
cze,2019,26003432492.0645
cze,2020,20494896697.9043
cze,2021,21899814505.5852
deu,1971,3040308379.27574
deu,1972,3524561773.35829
deu,1973,4736373346.13287
deu,1974,6019611744.86858
deu,1975,5460399045.5294
deu,1976,5641338823.12949
deu,1977,7602996084.86969
deu,1978,8083347144.86422
deu,1979,11614939109.7619
deu,1980,14931612263.0701
deu,1981,14956577678.3521
deu,1982,14237300691.9088
deu,1983,12538055608.9989
deu,1984,11926679040.7355
deu,1985,12608574604.2547
deu,1986,19937001021.46709
deu,1987,26906627584.3988
deu,1988,30102371014.21
deu,1989,33621067746.4282
deu,1990,49208506950.6338
deu,1991,64485129840.1769
deu,1992,70633354187.4319
deu,1993,72000091739.05029
deu,1994,78693733587.08031
deu,1995,94834696692.85608
deu,1996,91151719748.33008
deu,1997,92911727291.85181
deu,1998,102704748954.731
deu,1999,113110233837.509
deu,2000,121601974113.284
deu,2001,108600918650.308
deu,2002,123854346911.621
deu,2003,150232550446.35699
deu,2004,158507231268.68701
deu,2005,183863880742.69
deu,2006,211166865102.056
deu,2007,286626220721.88
deu,2008,257190133797.85599
deu,2009,179098064332.978
deu,2010,197440385956.13297
deu,2011,211346920468.98001
deu,2012,178796695982.479
deu,2013,171024759843.04199
deu,2014,178323981775.72101
deu,2015,148654721064.75
deu,2016,151843981665.854
deu,2017,149542628423.272
deu,2018,153064991886.73099
deu,2019,138468738461.98599
deu,2020,121682922273.549
deu,2021,128717432935.858
dji,1991,7196673.43758
dji,1992,9368617.10209
dji,1993,7247314.6111
dji,1994,7016615.93171
dji,1995,8586492.31098
dji,1996,8473956.36982
dji,1997,9492406.63737
dji,1998,10887852.30783
dji,1999,9295468.74033
dji,2000,9402377.88444
dji,2001,9053516.46682
dji,2002,9182932.79916
dji,2003,10302665.41377
dji,2004,10724675.19314
dji,2005,11163565.36369
dji,2006,11821900.61951
dji,2007,11309862.0872
dji,2008,12874111.66941
dji,2009,15276754.01331
dji,2010,15394916.75154
dji,2011,27937047.39451
dji,2012,17994496.99248
dji,2013,67619470.96854
dji,2014,61531276.55145
dji,2015,66718058.0798
dji,2016,120222145.94786
dji,2017,167989151.53527
dji,2018,202030024.5891
dji,2019,173303717.62482
dji,2020,162624563.21988
dma,1976,198877.80652
dma,1977,300000
dma,1978,400000
dma,1979,400000
dma,1980,300000
dma,1981,500000
dma,1982,800000
dma,1983,1703703.7037
dma,1984,1900000
dma,1985,1900000
dma,1986,4388888.88889
dma,1987,5033333.33333
dma,1988,5892592.59259
dma,1989,7588888.88889
dma,1990,8922222.22222
dma,1991,10266666.66667
dma,1992,9781481.48148
dma,1993,9344444.44444
dma,1994,14096296.2963
dma,1995,16588888.88889
dma,1996,21655555.55556
dma,1997,20514814.81481
dma,1998,19874074.07407
dma,1999,30170370.37037
dma,2000,43992592.59259
dma,2001,28678148.14815
dma,2002,30665755.55556
dma,2003,29242140.74074
dma,2004,37141018.51852
dma,2005,34905355.55556
dma,2006,21172766.66667
dma,2007,28152495.55556
dma,2008,26751803.7037
dma,2009,20219856.2963
dma,2010,15532030.37037
dma,2011,15479692.96296
dma,2012,23038722.96296
dma,2013,18634233.33333
dma,2014,27417528.77378
dma,2015,31420577.37087
dma,2016,32369458.18501
dma,2017,11321563.69427
dma,2018,9804883.78897
dma,2019,24035659.77995
dma,2020,4682739.19899
dnk,1975,574446370.5802
dnk,1976,615754998.14696
dnk,1977,910876291.94256
dnk,1978,1429189184.17229
dnk,1979,2188387444.83579
dnk,1980,2831460743.87236
dnk,1981,3164011362.86211
dnk,1982,3297555738.90681
dnk,1983,2984451613.41126
dnk,1984,3567213818.23891
dnk,1985,3969537508.07894
dnk,1986,5463539462.52071
dnk,1987,6749538464.38768
dnk,1988,7875793844.06677
dnk,1989,9049481738.23774
dnk,1990,11718795227.4445
dnk,1991,14598800312.0207
dnk,1992,21281716886.5122
dnk,1993,27479699707.593
dnk,1994,27384682538.1538
dnk,1995,32981646646.1299
dnk,1996,42235221117.8735
dnk,1997,22203148448.2266
dnk,1998,14247374240.3139
dnk,1999,11545952119.7496
dnk,2000,15906811762.2806
dnk,2001,13748342475.8652
dnk,2002,12805324781.6375
dnk,2003,13795947140.5826
dnk,2004,15113757391.3884
dnk,2005,23584394220.1236
dnk,2006,24957436103.7803
dnk,2007,33038389879.9892
dnk,2008,33935292699.9653
dnk,2009,22024022057.6427
dnk,2010,20885067264.6268
dnk,2011,23179546425.3959
dnk,2012,18912390194.8094
dnk,2013,20885782151.7265
dnk,2014,20528431734.2715
dnk,2015,19429718484.1676
dnk,2016,19253865470.4737
dnk,2017,21400746086.9683
dnk,2018,22205019003.70869
dnk,2019,21083666284.21889
dnk,2020,17658004151.7875
dnk,2021,21777011703.0488
dom,1968,20000000
dom,1969,24400000
dom,1970,27400000
dom,1971,30300000
dom,1972,48400000
dom,1973,79700000
dom,1974,94800000
dom,1975,118000000
dom,1976,118100000
dom,1977,110700000
dom,1978,156500000
dom,1979,219600000
dom,1980,318800000
dom,1981,288400000
dom,1982,259200000
dom,1983,304000000
dom,1984,247200000
dom,1985,247900000
dom,1986,266700000
dom,1987,317700000
dom,1988,279100000
dom,1989,355800000
dom,1990,335000000
dom,1991,279900000
dom,1992,376100000
dom,1993,800600000
dom,1994,783300000
dom,1995,897100000
dom,1996,855100000
dom,1997,935800000
dom,1998,1058300000
dom,1999,1193200000
dom,2000,1341000000
dom,2001,1362900000
dom,2002,1452200000
dom,2003,1733830000
dom,2004,2149620000
dom,2005,2338750000
dom,2006,2581700000
dom,2007,3011800000
dom,2008,2477700000
dom,2009,2183100000
dom,2010,2413300000
dom,2011,2880500000
dom,2012,3022070000
dom,2013,3526900000
dom,2014,3799700000
dom,2015,3481900000
dom,2016,3731800000
dom,2017,4253200000
dom,2018,4311000000
dom,2019,4734800000
dom,2020,4242200000
dza,1977,1258091159.86377
dza,1978,1334879851.06404
dza,1979,1862575477.56775
dza,1980,2240810955.77553
dza,1981,2481806228.45434
dza,1982,2317629745.19813
dza,1983,1978366188.18459
dza,1984,1858379110.69794
dza,1985,1734754763.51486
dza,1986,1864612832.68176
dza,1987,2008560593.43367
dza,1988,2570008397.06272
dza,1989,2157438936.63605
dza,1990,2341164442.12072
dza,1991,2617892450.41717
dza,2005,6514999999.99971
dza,2006,7052000000.00032
dza,2007,5775367884.29458
dza,2008,6341064248.65311
dza,2009,6064152554.50021
dza,2010,4967785294.57723
dza,2011,6556910245.09501
dza,2012,7778792898.55424
dza,2013,8071902022.09921
dza,2014,8055154555.44889
dza,2015,6599905943.94029
dza,2016,3997846632.99191
dza,2017,4868821989.82162
dza,2018,5749126605.8399
dza,2019,5295631307.91901
dza,2020,3828503862.6311
ecu,1976,153000000
ecu,1977,219800000
ecu,1978,303700000
ecu,1979,466800000
ecu,1980,701100000
ecu,1981,830700000
ecu,1982,1026000000
ecu,1983,913000000
ecu,1984,1162000000
ecu,1985,1088000000
ecu,1986,1074000000
ecu,1987,1087000000
ecu,1988,1250000000
ecu,1989,1384000000
ecu,1990,1235000000
ecu,1991,1148000000
ecu,1992,979000000
ecu,1993,895980000
ecu,1994,999260000
ecu,1995,1028610000
ecu,1996,1120770000
ecu,1997,1154000000
ecu,1998,1289930000
ecu,1999,1383000000
ecu,2000,1475915742.01144
ecu,2001,1411913030.20778
ecu,2002,1335477766.17503
ecu,2003,1554988592.56553
ecu,2004,1940156728.2375
ecu,2005,2028680123.24
ecu,2006,2114172457.29024
ecu,2007,2305557644.9691
ecu,2008,1762336339.24878
ecu,2009,1469447892.80297
ecu,2010,1114568928.56521
ecu,2011,1341681360.35724
ecu,2012,1387154737.46614
ecu,2013,1473325562.19208
ecu,2014,1663756716.26303
ecu,2015,1868903700.40029
ecu,2016,1976083438.51182
ecu,2017,2502872781.98634
ecu,2018,3064472436.94554
ecu,2019,3223349997.50057
ecu,2020,2914627426.36058
egy,1977,315099475.63946
egy,1978,411699314.8866
egy,1979,420142857.74306
egy,1980,588571428.93367
egy,1981,897428571.83633
egy,1982,1092285714.96469
egy,1983,1080000000.44143
egy,1984,1091571428.82355
egy,1985,1210571428.57143
egy,1986,1126428571.42857
egy,1987,983000000
egy,1988,776000000
egy,1989,1388545454.54545
egy,1990,1878500000
egy,1991,2143000000
egy,1992,2797000000
egy,1993,1967000000
egy,1994,2114000000
egy,1995,1983000000
egy,1996,1556000000
egy,1997,1185200000
egy,1998,1075000000
egy,1999,1044900000
egy,2000,983000000
egy,2001,885100000
egy,2002,965200000
egy,2003,831700000
egy,2004,818100000
egy,2005,1460200000
egy,2006,1822100000
egy,2007,1920800000
egy,2008,1776300000
egy,2009,3068000000
egy,2010,6445500000
egy,2011,6694700000
egy,2012,6796100000
egy,2013,7359900000
egy,2014,6980500000
egy,2015,5338500000
egy,2016,4718500000
egy,2017,6099200000
egy,2018,9388400000
egy,2019,12640930000
egy,2020,11560020000
eri,1995,0
eri,1996,15587055.49539
eri,1997,14293852.25533
eri,1998,7260462.88849
eri,1999,2137629.33212
eri,2000,10544158.0756
esp,1975,768564354.42315
esp,1976,875196339.49818
esp,1977,1111403552.0138
esp,1978,1730499988.77007
esp,1979,2323831151.06829
esp,1980,3084638828.40926
esp,1981,4210482295.83918
esp,1982,4095124973.61652
esp,1983,3658016936.58432
esp,1984,3745688488.02849
esp,1985,3505428391.57556
esp,1986,3488183072.09082
esp,1987,4438301426.91866
esp,1988,5998695886.23786
esp,1989,6543566533.12645
esp,1990,11349569509.5209
esp,1991,15192567847.5225
esp,1992,19874176597.691
esp,1993,15456479917.3953
esp,1994,16456885425.3956
esp,1995,19606860539.7633
esp,1996,23037517031.2566
esp,1997,22465805998.7108
esp,1998,24511557286.196
esp,1999,26577169516.9231
esp,2000,28124451870.3065
esp,2001,34105650603.2424
esp,2002,35355628193.5431
esp,2003,41333164160.8635
esp,2004,51999884145.8154
esp,2005,64087996091.38129
esp,2006,89680535364.64569
esp,2007,124624272512.74699
esp,2008,133245507132.396
esp,2009,100499772269.12601
esp,2010,92050826203.0303
esp,2011,100569061735.19299
esp,2012,74536954097.00078
esp,2013,80969397131.2117
esp,2014,74548448827.56898
esp,2015,61216933183.5946
esp,2016,60821192947.707
esp,2017,67379433536.7599
esp,2018,75007307922.21619
esp,2019,72021192519.64301
esp,2020,56799925806.0251
est,1992,13629133.31261
est,1993,40810464.56492
est,1994,66889831.98562
est,1995,60836981.40934
est,1996,110292356.54889
est,1997,260767241.5657
est,1998,214530799.07471
est,1999,235531646.16532
est,2000,321741331.34691
est,2001,453534625.56908
est,2002,530173998.38685
est,2003,772989020.18578
est,2004,1082364925.10621
est,2005,1326784741.6578
est,2006,1999285695.39463
est,2007,3161329612.24469
est,2008,3034021523.71641
est,2009,1636255917.00836
est,2010,2162437112.18066
est,2011,2617734875.56682
est,2012,2240467605.92906
est,2013,2182144841.73387
est,2014,2263059595.33039
est,2015,1636558181.71834
est,2016,1853432969.02937
est,2017,2053883615.8647
est,2018,2321828719.62644
est,2019,2426160105.55425
est,2020,1979290810.49744
est,2021,2783755377.1461
eth,1977,19130434.79185
eth,1978,12560386.4795
eth,1979,12512077.30073
eth,1980,13526570.05484
eth,1981,13333333.33977
eth,1982,27439613.53983
eth,1983,28019712.38503
eth,1984,37536231.89041
eth,1985,39855072.46377
eth,1986,61111111.11111
eth,1987,58695652.17391
eth,1988,72753623.18841
eth,1989,85024154.58937
eth,1990,77729468.59903
eth,1991,96714975.84541
eth,1992,104116521.73913
eth,1993,78400000
eth,1994,74566035.39306
eth,1995,87146165.64298
eth,1996,75183301.10795
eth,1997,65535126.86666
eth,1998,64237612.15653
eth,1999,50434040.32535
eth,2000,52023617.27518
eth,2001,48297717.03545
eth,2002,36862880.08109
eth,2003,43062132.38774
eth,2004,60339646.58062
eth,2005,48034674.48095
eth,2006,37830248.18662
eth,2007,36931393.50944
eth,2008,35867394.42698
eth,2009,43295264.26726
eth,2010,71097277.10665
eth,2011,102792100.46604
eth,2012,105471728.07634
eth,2013,138709030.95655
eth,2014,186406036.71205
eth,2015,311414804.22169
eth,2016,424942538.7571
eth,2017,499799269.47924
eth,2018,400306016.77143
eth,2019,665807823.93878
eth,2020,673609323.1228
fin,1975,504443185.88259
fin,1976,565978534.46944
fin,1977,708567698.31261
fin,1978,823186485.44666
fin,1979,1011262740.30964
fin,1980,1313126651.57081
fin,1981,1715512901.91042
fin,1982,1765907028.71702
fin,1983,1670416336.28747
fin,1984,1966987700.61108
fin,1985,2013532271.24816
fin,1986,2309330539.37225
fin,1987,3074051281.94188
fin,1988,4090452320.04065
fin,1989,5192114028.08222
fin,1990,7239272732.21837
fin,1991,7279410591.06862
fin,1992,6946452539.47906
fin,1993,6085501537.73346
fin,1994,6103200933.06869
fin,1995,7318288230.24687
fin,1996,6502960147.4256
fin,1997,6599521871.98736
fin,1998,7320055118.515
fin,1999,7711634903.80954
fin,2000,8988548567.11845
fin,2001,9575036795.7096
fin,2002,9218073661.62997
fin,2003,11992798371.0462
fin,2004,12892987232.7709
fin,2005,14746021489.1634
fin,2006,18649447852.99229
fin,2007,25690013610.8308
fin,2008,26731273146.4155
fin,2009,14278058319.6726
fin,2010,16772753173.368
fin,2011,20177377363.193
fin,2012,18813348297.2546
fin,2013,17655138118.9226
fin,2014,19920233838.1104
fin,2015,15180838703.6654
fin,2016,16777421887.3341
fin,2017,18184366951.7582
fin,2018,19413651026.0074
fin,2019,22165398884.4427
fin,2020,17375001914.9971
fin,2021,18571571086.86869
fji,1979,27472552.15938
fji,1980,40172884.45243
fji,1981,41679021.85157
fji,1982,58727093.52943
fji,1983,48651928.0165
fji,1984,49039500.73306
fji,1985,45771582.76984
fji,1986,49432155.47365
fji,1987,49684114.61648
fji,1988,61597263.89755
fji,1989,75707865.16854
fji,1990,75224102.32459
fji,1991,72379422.69278
fji,1992,79774272.29818
fji,1993,80426780.82081
fji,1994,105728677.53778
fji,1995,94643280.3982
fji,1996,91569871.01831
fji,1997,99191299.98095
fji,1998,110629231.01444
fji,1999,82807641.04842
fji,2000,33472078.7289
fji,2001,84130840.26791
fji,2002,68116857.96515
fji,2003,104384580.4855
fji,2004,157232585.74372
fji,2005,143565918.01283
fji,2006,176156826.77227
fji,2007,160679633.02421
fji,2008,157820905.46913
fji,2009,73188162.14972
fji,2010,179110295.71325
fji,2011,216278201.65613
fji,2012,222200593.5675
fji,2013,170419867.43433
fji,2014,284784427.82002
fji,2015,350330603.19358
fji,2016,346207869.44286
fji,2017,501254696.03703
fji,2018,427914679.90897
fji,2019,513225703.00408
fji,2020,335955397.3321
fra,1975,4997165430.78411
fra,1976,5095029153.09112
fra,1977,5722803929.6076
fra,1978,8026244591.64814
fra,1979,12122129876.2748
fra,1980,18240965126.8
fra,1981,24554908519.8532
fra,1982,25254904460.72
fra,1983,21737525115.39709
fra,1984,22807007944.7925
fra,1985,24051499724.1337
fra,1986,25924013343.27489
fra,1987,29202522443.792
fra,1988,34968801756.877
fra,1989,41565928770.4771
fra,1990,59632014011.4848
fra,1991,75502726831.3175
fra,1992,96210182381.98061
fra,1993,108158215310.916
fra,1994,48315557901.242
fra,1995,54146070931.8447
fra,1996,50254318071.656
fra,1997,50037479884.4472
fra,1998,58004820910.5904
fra,1999,53857455119.6918
fra,2000,60306037510.8386
fra,2001,61749041930.20609
fra,2002,65176383397.2558
fra,2003,83694293749.54099
fra,2004,108355844981.256
fra,2005,135804774628.673
fra,2006,171983292807.67099
fra,2007,221382702405.36301
fra,2008,221125162976.082
fra,2009,151295368604.87799
fra,2010,150699150103.34201
fra,2011,158745194447.28101
fra,2012,153360482829.25
fra,2013,145427261991.47
fra,2014,146955948023.04401
fra,2015,127490342571.131
fra,2016,124269367410.739
fra,2017,133208002942.644
fra,2018,153111281062.397
fra,2019,152097580253.01999
fra,2020,116288586952.01801
fra,2021,126403645643.853
fro,1998,83610000
fro,1999,78660000
fro,2000,67230000
fro,2001,75970000
fro,2002,73310000
fro,2003,76280000
fro,2004,38602699.72728
fro,2005,73846245.63484
fro,2006,99624694.07839
fro,2007,135599269.81484
fro,2008,192499266.85169
fro,2009,167047693.86631
fro,2010,126517471.37618
fro,2011,116937767.00176
fsm,2009,10090800
fsm,2010,12431800
fsm,2011,13354700
fsm,2012,15126400
fsm,2013,13213100
fsm,2014,27996100
gab,1978,231148439.69007
gab,1979,368838818.78623
gab,1980,450540516.39383
gab,1981,355166835.10211
gab,1982,333316846.83533
gab,1983,299816801.28695
gab,1984,271834736.25649
gab,1985,272780109.1377
gab,1986,264679288.04909
gab,1987,258737237.75453
gab,1988,292699416.99019
gab,1989,347796593.93848
gab,1990,636696362.03209
gab,1991,642664161.48945
gab,1992,868935113.77306
gab,1993,658279071.79376
gab,1994,509902027.51376
gab,1995,700460988.87053
gab,1996,805805965.53985
gab,1997,755544184.5816
gab,1998,572551884.00395
gab,1999,653090087.5415
gab,2000,827096381.08483
gab,2001,658999486.84943
gab,2002,496497642.58106
gab,2003,569920545.6338
