geo,time,nv_mnf_mtrn_zs_un
fin,2003,34.93491
fin,2004,31.46139
fin,2005,32.64966
fin,2006,32.02472
fin,2007,36.54186
fin,2008,34.61575
fin,2009,33.32174
fin,2010,31.59316
fin,2011,29.60822
fin,2012,25.48609
fin,2013,27.48791
fin,2014,28.38684
fin,2015,26.85773
fin,2016,28.96066
fin,2017,28.88664
fin,2018,27.02567
fin,2019,27.18796
fji,1968,2.94976
fji,1970,2.57068
fji,1971,3.2983
fji,1972,2.73679
fji,1973,4.26002
fji,1974,3.01602
fji,1975,4.9682
fji,1976,5.37512
fji,1977,6.99603
fji,1978,4.55515
fji,1979,3.43768
fji,1980,3.90176
fji,1981,3.87773
fji,1982,3.05003
fji,1983,4.18457
fji,1984,4.13837
fji,1985,4.78926
fji,1986,3.04956
fji,1987,2.38594
fji,1988,2.16436
fji,1989,1.98409
fji,1990,1.89047
fji,1991,2.1423
fji,1992,1.78689
fji,1993,1.88505
fji,1994,2.56315
fji,2000,1.13911
fji,2001,0.82651
fji,2002,1.12314
fji,2003,1.45717
fji,2004,1.2311
fji,2005,1.14579
fji,2006,1.08617
fji,2007,0.85469
fji,2008,0.87054
fji,2009,0.89739
fji,2010,0.94125
fji,2011,0.94014
fji,2012,1.88037
fji,2013,1.74866
fji,2014,1.75395
fji,2015,1.84589
fji,2016,1.54321
fji,2017,1.6299
fji,2018,1.62144
fji,2019,1.62146
fra,1963,15.14117
fra,1964,15.19119
fra,1965,15.39977
fra,1966,15.76356
fra,1967,16.19925
fra,1968,16.74058
fra,1969,17.3141
fra,1970,18.57166
fra,1971,19.14348
fra,1972,19.39178
fra,1973,19.1435
fra,1974,18.07854
fra,1975,20.13191
fra,1976,22.04157
fra,1977,22.22574
fra,1978,21.55055
fra,1979,20.65765
fra,1980,21.13094
fra,1981,21.64477
fra,1982,20.92609
fra,1983,21.22845
fra,1984,20.92686
fra,1985,20.27598
fra,1986,19.91814
fra,1987,20.56319
fra,1988,20.74523
fra,1989,20.91096
fra,1990,31.17407
fra,1991,32.19094
fra,1992,32.51232
fra,1993,30.62615
fra,1994,31.10976
fra,1995,30.97863
fra,1996,24.01106
fra,1997,24.68672
fra,1998,25.90363
fra,1999,25.96976
fra,2000,26.31779
fra,2001,25.93873
fra,2002,25.79545
fra,2003,25.91218
fra,2004,24.74991
fra,2005,24.96376
fra,2006,24.27843
fra,2007,25.24309
fra,2008,24.34911
fra,2009,29.56626
fra,2010,29.77208
fra,2011,30.14114
fra,2012,31.30625
fra,2013,31.70678
fra,2014,33.28026
fra,2015,33.52511
fra,2016,33.61805
fra,2017,32.49129
fra,2018,33.83493
fra,2019,33.03356
gab,1966,14.21904
gab,1970,3.61289
gab,1972,2.93303
gab,1973,5.55712
gab,1974,8.03082
gab,1975,9.56061
gab,1976,8.15502
gab,1977,10.32574
gab,1978,9.22875
gab,1980,5.63151
gab,1981,6.22166
gab,1982,7.44874
gab,1991,0
gab,1992,0
gab,1993,0
gab,1994,0
gab,1995,0
gbr,1963,23.65989
gbr,1968,23.6756
gbr,1969,23.08287
gbr,1970,22.59978
gbr,1971,22.1998
gbr,1972,22.25262
gbr,1973,22.13022
gbr,1974,22.3298
gbr,1975,22.71866
gbr,1976,22.23222
gbr,1977,23.18128
gbr,1978,22.91811
gbr,1979,22.84165
gbr,1980,23.71149
gbr,1981,23.16618
gbr,1982,22.91448
gbr,1983,22.20471
gbr,1984,21.78351
gbr,1985,22.53389
gbr,1986,22.09576
gbr,1987,21.52391
gbr,1988,21.7029
gbr,1989,22.98759
gbr,1990,23.14912
gbr,1991,22.04987
gbr,1992,21.65833
gbr,1993,24.7682
gbr,1994,24.87375
gbr,1995,24.63034
gbr,1996,25.12322
gbr,1997,25.70604
gbr,1998,26.45653
gbr,1999,26.76546
gbr,2000,25.28003
gbr,2001,23.64307
gbr,2002,23.6036
gbr,2003,23.57218
gbr,2004,23.44631
gbr,2005,22.72661
gbr,2006,23.29157
gbr,2007,23.80278
gbr,2008,25.32935
gbr,2009,28.6979
gbr,2010,30.91873
gbr,2011,32.03246
gbr,2012,32.59939
gbr,2013,34.72763
gbr,2014,34.93434
gbr,2015,34.02462
gbr,2016,34.52269
gbr,2017,34.90517
gbr,2018,34.34214
gbr,2019,35.90149
geo,2000,11.6177
geo,2001,10.19018
geo,2002,7.93411
geo,2003,9.87656
geo,2004,5.22769
geo,2005,4.43545
geo,2006,4.51337
geo,2007,6.3685
geo,2008,7.52248
geo,2009,14.53777
geo,2010,5.60066
geo,2011,6.8661
geo,2012,6.09647
geo,2013,6.66982
geo,2014,3.57905
geo,2015,3.67489
geo,2016,3.8637
geo,2017,2.78379
geo,2018,2.79714
geo,2019,2.82359
gha,1963,2.25564
gha,1964,1.858
gha,1965,3.42564
gha,1966,2.48362
gha,1967,3.97687
gha,1968,2.77006
gha,1969,4.44444
gha,1970,2.94133
gha,1971,3.61001
gha,1972,2.4479
gha,1973,1.58428
gha,1974,3.13748
gha,1975,2.14887
gha,1976,2.75983
gha,1977,1.57929
gha,1978,1.86232
gha,1979,1.78079
gha,1980,1.27319
gha,1981,1.37292
gha,1982,1.69569
gha,1983,1.4565
gha,1984,0.52897
gha,1985,0.57657
gha,1986,0.36247
gha,1987,0.76989
gha,1993,1.69901
gha,1994,0.24635
gha,1995,0.24635
gha,1996,0.24635
gha,1997,0.24635
gha,1998,0.24635
gha,1999,0.24635
gha,2000,0.24635
gha,2001,0.24635
gha,2002,0.24635
gha,2003,0.58534
gha,2004,0.45018
gha,2005,0.4499
gha,2006,0.44962
gha,2007,0.44951
gha,2008,0.44934
gha,2009,0.61861
gha,2010,0.61861
gha,2011,0.61861
gha,2012,0.61861
gha,2013,0.79474
gha,2014,0.79474
gha,2015,0.79474
gmb,1975,0
gmb,1976,0
gmb,1977,0
gmb,1978,0
gmb,1979,0
gmb,1980,0
gmb,1981,0
gmb,1982,0
gmb,1995,0.78734
grc,1963,7.86221
grc,1964,7.91792
grc,1965,7.81992
grc,1966,7.2304
grc,1967,6.82756
grc,1968,8.31449
grc,1969,6.83078
grc,1970,7.08485
grc,1971,7.85403
grc,1972,7.42878
grc,1973,7.53563
grc,1974,7.51692
grc,1975,8.37747
grc,1976,9.43977
grc,1977,9.3103
grc,1978,9.32752
grc,1979,9.36613
grc,1980,9.43409
grc,1981,10.23534
grc,1982,8.72195
grc,1983,7.78803
grc,1984,7.54217
grc,1985,7.50307
grc,1986,6.45121
grc,1987,6.42731
grc,1988,6.45886
grc,1989,7.44512
grc,1990,7.1119
grc,1991,7.58775
grc,1992,6.58034
grc,1993,10.69494
grc,1994,10.61405
grc,1995,10.26055
grc,1996,11.11628
grc,1997,10.89933
grc,1998,11.39376
grc,1999,11.61749
grc,2000,11.61749
grc,2001,12.28601
grc,2002,12.28601
grc,2003,11.77902
grc,2004,10.54392
grc,2005,8.9979
grc,2006,10.43203
grc,2007,10.30548
grc,2008,10.59556
grc,2009,9.81646
grc,2010,8.81234
grc,2011,9.2596
grc,2012,9.28454
grc,2013,9.24934
grc,2014,9.28075
grc,2015,8.21893
grc,2016,7.30311
grc,2017,7.31434
grc,2018,7.03044
grc,2019,7.03056
gtm,1968,1.25197
gtm,1971,1.35804
gtm,1972,2.19005
gtm,1973,1.84884
gtm,1974,1.56071
gtm,1975,2.07374
gtm,1976,1.7998
gtm,1977,1.54099
gtm,1978,1.61456
gtm,1979,1.84504
gtm,1980,1.76256
gtm,1981,1.77187
gtm,1982,1.21829
gtm,1983,1.11208
gtm,1984,1.09963
gtm,1985,0.97838
gtm,1986,1.03865
gtm,1987,1.23134
gtm,1988,1.13325
hkg,1973,4.89156
hkg,1974,5.71264
hkg,1975,5.20403
hkg,1976,4.91822
hkg,1977,4.43321
hkg,1978,4.54468
hkg,1979,4.65355
hkg,1980,4.95334
hkg,1981,5.51347
hkg,1982,6.01609
hkg,1983,6.19581
hkg,1984,6.31545
hkg,1985,5.97527
hkg,1986,5.7159
hkg,1987,5.97609
hkg,1988,7.73891
hkg,1989,8.23651
hkg,1990,11.71739
hkg,1991,11.57864
hkg,1992,11.98766
hkg,1993,11.64141
hkg,1994,11.89884
hkg,1995,13.63785
hkg,1996,13.16035
hkg,1997,13.9015
hkg,1998,15.1096
hkg,1999,12.43937
hkg,2000,11.70702
hkg,2001,9.76209
hkg,2002,10.04791
hkg,2003,10.58081
hkg,2004,21.84991
hkg,2005,24.96908
hkg,2006,28.45322
hkg,2007,24.11851
hkg,2008,26.53345
hkg,2009,25.80223
hkg,2010,31.5094
hkg,2011,28.31415
hkg,2012,26.54572
hkg,2013,25.33732
hkg,2014,25.93271
hkg,2015,26.86477
hkg,2016,26.03886
hkg,2017,25.89448
hkg,2018,26.10825
hkg,2019,26.10751
hnd,1963,0
hnd,1964,0
hnd,1965,0
hnd,1966,0
hnd,1968,0.27163
hnd,1969,0.28746
hnd,1970,0.26403
hnd,1971,0.21746
hnd,1972,0.24777
hnd,1973,0.24696
hnd,1974,0.31867
hnd,1975,0.44304
hnd,1981,0.37725
hnd,1982,0.5722
hnd,1983,0.71297
hnd,1984,0.93494
hnd,1985,1.03297
hnd,1986,0.99777
hnd,1987,1.07862
hnd,1988,1.12333
hnd,1989,1.15916
hnd,1990,1.41655
hnd,1991,1.15438
hnd,1992,1.11744
hnd,1993,0.93807
hnd,1994,0.98786
hnd,1995,0.91507
hnd,1996,0.90634
hrv,1986,18.44205
hrv,1987,17.70834
hrv,1988,18.4614
hrv,1989,19.07561
hrv,1990,12.51815
hrv,1991,13.38169
hrv,1992,13.75587
hrv,1993,13.75587
hrv,1994,13.75587
hrv,1995,13.75587
hrv,1996,13.75587
hrv,2008,16.15401
hrv,2009,17.32854
hrv,2010,19.82469
hrv,2011,17.95109
hrv,2012,16.70879
hrv,2013,15.67485
hrv,2014,15.84078
hrv,2015,17.29773
hrv,2016,14.83151
hrv,2017,15.26278
hrv,2018,14.63465
hrv,2019,15.98973
hun,1963,20.47414
hun,1964,20.10512
hun,1965,17.66601
hun,1966,17.15667
hun,1967,17.68975
hun,1968,19.1778
hun,1969,17.46633
hun,1970,18.15118
hun,1971,17.74901
hun,1972,16.92521
hun,1973,16.40616
hun,1974,16.96076
hun,1975,17.91999
hun,1976,18.35995
hun,1977,19.66345
hun,1978,19.15504
hun,1979,18.51599
hun,1980,16.65106
hun,1981,17.33883
hun,1982,19.19802
hun,1983,19.47756
hun,1984,19.19942
hun,1985,20.0961
hun,1986,21.30485
hun,1987,19.8453
hun,1988,17.4391
hun,1989,17.17946
hun,1990,16.45713
hun,1991,14.93007
hun,1992,11.7678
hun,1993,11.69377
hun,1994,11.84677
hun,1995,13.15625
hun,1996,15.57769
hun,1997,20.16958
hun,1998,26.9087
hun,1999,27.4023
hun,2000,27.02659
hun,2001,26.3762
hun,2002,24.75775
hun,2003,28.8936
hun,2004,29.45737
hun,2005,30.0878
hun,2006,31.23581
hun,2007,30.08068
hun,2008,31.30885
hun,2009,39.73019
hun,2010,40.76991
hun,2011,42.75579
hun,2012,41.17027
hun,2013,42.81194
hun,2014,43.28605
hun,2015,43.69217
hun,2016,40.29864
hun,2017,39.75389
hun,2018,38.1231
hun,2019,38.12295
idn,1970,1.36403
idn,1971,1.32021
idn,1972,4.76705
idn,1973,4.70604
idn,1974,7.21156
idn,1975,5.92906
idn,1976,6.91588
idn,1977,7.50863
idn,1978,6.64859
idn,1979,7.3315
idn,1980,7.97647
idn,1981,11.81118
idn,1982,9.39588
idn,1983,7.75368
idn,1984,6.9066
idn,1985,6.27404
idn,1986,6.92595
idn,1987,7.3067
idn,1988,7.02287
idn,1989,7.90627
idn,1990,8.83686
idn,1991,8.42376
idn,1992,9.2106
idn,1993,10.46144
idn,1994,12.67786
idn,1995,12.95764
idn,1996,12.30407
idn,1997,12.30407
idn,1998,14.37423
idn,1999,14.01906
idn,2000,20.22945
idn,2001,13.96081
idn,2002,17.29343
idn,2003,17.439
idn,2004,18.55798
idn,2005,20.11001
idn,2006,17.95291
idn,2007,17.84184
idn,2008,17.84177
idn,2009,18.35629
idn,2010,23.23429
idn,2011,21.63215
idn,2012,20.59785
idn,2013,17.07883
idn,2014,16.9606
idn,2015,19.23947
idn,2016,15.82169
idn,2017,15.9028
idn,2018,15.9028
idn,2019,15.9028
ind,1963,13.2428
ind,1964,14.21688
ind,1965,15.34348
ind,1966,15.10483
ind,1967,15.62101
ind,1968,14.57561
ind,1969,14.54434
ind,1970,13.98847
ind,1971,15.79967
ind,1972,14.29949
ind,1973,12.802
ind,1974,14.79761
ind,1975,15.02334
ind,1976,15.78477
ind,1977,15.33677
ind,1978,15.48444
ind,1979,15.79339
ind,1980,16.94866
ind,1981,17.84891
ind,1982,17.87722
ind,1983,17.17378
ind,1984,17.62721
ind,1985,17.62773
ind,1986,17.76582
ind,1987,16.09295
ind,1988,15.08452
ind,1989,16.85682
ind,1990,17.47622
ind,1991,18.15661
ind,1992,17.12861
ind,1993,14.65096
ind,1994,14.92399
ind,1995,18.10778
ind,1996,18.96786
ind,1997,16.52035
ind,1998,15.33975
ind,1999,16.13396
ind,2000,15.6087
ind,2001,16.75126
ind,2002,15.90664
ind,2003,17.14444
ind,2004,16.92019
ind,2005,18.58106
ind,2006,16.54971
ind,2007,15.5911
ind,2008,17.90564
ind,2009,19.62209
ind,2010,19.05178
ind,2011,18.53544
ind,2012,19.64512
ind,2013,17.1876
ind,2014,18.92664
ind,2015,19.83579
ind,2016,19.41786
ind,2017,19.64454
ind,2018,19.64454
ind,2019,19.64454
irl,1963,7.63907
irl,1964,8.26961
irl,1965,7.44938
irl,1966,7.42473
irl,1967,6.99847
irl,1968,7.32262
irl,1969,7.84705
irl,1970,7.81777
irl,1971,6.92315
irl,1972,7.09917
irl,1973,8.49967
irl,1974,9.26329
irl,1975,9.20689
irl,1976,9.68439
irl,1977,9.49036
irl,1978,10.39899
irl,1979,9.86303
irl,1980,11.19695
irl,1981,12.03209
irl,1982,12.48336
irl,1983,14.98874
irl,1984,16.06547
irl,1985,16.19014
irl,1986,17.87015
irl,1987,17.99067
irl,1988,17.79325
irl,1989,17.6499
irl,1990,16.94743
irl,1991,18.29282
irl,1992,16.43299
irl,1993,15.33867
irl,1994,14.85706
irl,1995,21.18956
irl,1996,17.56031
irl,1997,17.96812
irl,1998,15.72847
irl,1999,19.69225
irl,2000,19.51301
irl,2001,15.98723
irl,2002,11.39549
irl,2003,9.78331
irl,2004,11.77568
irl,2005,14.20834
irl,2006,15.67845
irl,2007,14.30106
irl,2008,13.55797
irl,2009,13.25431
irl,2010,13.40872
irl,2011,11.47782
irl,2012,12.8604
irl,2013,11.81124
irl,2014,11.74395
irl,2015,0.23508
irl,2016,0.11509
irl,2017,0.25714
irl,2018,0.25714
irn,1963,7.8444
irn,1964,10.03023
irn,1965,7.89717
irn,1966,9.15516
irn,1967,8.66236
irn,1968,8.61954
irn,1969,10.98241
irn,1970,11.15826
irn,1971,10.37139
irn,1972,9.35322
irn,1973,8.82039
irn,1974,8.16117
irn,1975,9.63053
irn,1976,10.18662
irn,1977,9.75871
irn,1978,9.75871
irn,1979,7.1836
irn,1980,7.41804
irn,1981,11.41522
irn,1982,11.92237
irn,1983,14.24971
irn,1984,15.63096
irn,1985,13.65157
irn,1986,9.16738
irn,1987,11.12487
irn,1988,10.52855
irn,1989,12.01438
irn,1990,15.39505
irn,1991,16.87669
irn,1992,11.29982
irn,1993,11.21875
irn,1994,14.10895
irn,1995,15.08559
irn,1996,14.90347
irn,1997,18.70293
irn,1998,16.49037
irn,1999,17.06667
irn,2000,19.66611
irn,2001,23.97253
irn,2002,21.09799
irn,2003,25.41436
irn,2004,22.3188
irn,2005,23.53047
irn,2006,24.41552
irn,2007,19.95308
irn,2008,20.10407
irn,2009,22.5286
irn,2010,21.57387
irn,2011,17.62215
irn,2012,9.38519
irn,2013,10.69397
irn,2014,15.79901
irn,2015,14.88958
irn,2016,17.72139
irn,2017,17.72139
irn,2018,17.72139
irq,1963,6.65295
irq,1964,6.75285
irq,1965,5.35504
irq,1966,6.06221
irq,1967,6.19411
irq,1968,6.33809
irq,1969,6.45863
irq,1970,6.63761
irq,1971,8.10339
irq,1972,6.994
irq,1973,6.24708
irq,1974,9.75783
irq,1975,6.6726
irq,1976,8.10632
irq,1977,8.91866
irq,1984,4.98435
irq,1985,5.13659
irq,1986,5.28933
irq,1987,2.11763
irq,1991,2.66047
irq,1992,2.94404
irq,1994,4.093
irq,1995,4.43671
irq,1996,4.3015
irq,1997,2.15235
irq,2006,0.0436
irq,2007,2.15401
irq,2008,0.9828
irq,2009,1.51604
irq,2010,1.67636
irq,2011,2.05833
irq,2012,-0.5158
irq,2013,0.88666
irq,2014,1.8176
irq,2015,1.83504
irq,2016,2.10691
irq,2017,1.67394
irq,2018,3.57246
irq,2019,2.39136
isl,1968,9.83321
isl,1969,9.46582
isl,1970,9.29865
isl,1971,10.80215
isl,1972,10.18393
isl,1973,9.98469
isl,1974,10.27053
isl,1975,9.41356
isl,1976,8.95938
isl,1977,9.29958
isl,1978,9.02786
isl,1979,9.28577
isl,1980,3.96813
isl,1981,3.3871
isl,1982,4.03537
isl,1983,3.47245
isl,1984,2.81195
isl,1985,2.9342
isl,1986,3.48085
isl,1987,3.50489
isl,1988,3.53227
isl,1989,2.41282
isl,1990,2.30212
isl,1991,2.36689
isl,1992,2.67066
isl,1993,2.46434
isl,1994,1.78394
isl,1995,1.99545
isl,1996,2.36326
isl,1997,8.92173
isl,1998,8.50227
isl,1999,8.44504
isl,2000,7.96411
isl,2001,7.2912
isl,2002,7.92656
isl,2003,7.65106
isl,2004,7.82372
isl,2005,8.78045
isl,2006,8.78053
isl,2007,8.78101
isl,2008,8.78101
isl,2009,8.78101
isl,2010,8.78101
isl,2011,9.16414
isl,2012,9.16414
isl,2013,9.16414
isl,2014,9.16414
isl,2015,9.62979
isl,2016,11.87114
isl,2017,11.24849
isl,2018,12.66458
isl,2019,12.66397
isr,1963,11.75799
isr,1964,12.37362
isr,1965,13.5373
isr,1966,12.7378
isr,1967,9.92908
isr,1968,11.77525
isr,1969,12.88686
isr,1970,14.45523
isr,1971,13.77689
isr,1972,13.8466
isr,1973,13.38136
isr,1974,14.17119
isr,1975,14.52502
isr,1976,16.40047
isr,1977,13.20353
isr,1978,12.64642
isr,1979,12.46993
isr,1980,13.17135
isr,1981,12.98947
isr,1982,10.66802
isr,1983,10.37307
isr,1984,11.34323
isr,1985,11.20459
isr,1986,11.70241
isr,1987,10.07153
isr,1988,9.04075
isr,1989,9.04075
isr,1990,10.01362
isr,1991,9.99682
isr,1992,9.84967
isr,1993,9.05342
isr,1994,8.55914
isr,1995,20.2869
isr,1996,22.5176
isr,1997,23.41851
isr,1998,24.29289
isr,1999,25.6005
isr,2000,31.89446
isr,2001,23.7448
isr,2002,20.78684
isr,2003,21.0884
isr,2004,22.33898
isr,2005,21.16131
isr,2006,22.26713
isr,2007,23.26377
isr,2008,22.92167
isr,2009,28.57436
isr,2010,24.84032
isr,2011,35.60906
isr,2012,41.08084
isr,2013,39.13716
isr,2014,40.70787
isr,2015,37.91518
isr,2016,37.79762
isr,2017,38.55943
isr,2018,38.55943
isr,2019,38.55943
ita,1967,17.61895
ita,1968,17.48078
ita,1969,16.8523
ita,1970,17.61034
ita,1971,17.91492
ita,1972,18.19202
ita,1973,18.25387
ita,1974,18.22692
ita,1975,20.34478
ita,1976,20.54849
ita,1977,20.46693
ita,1978,20.95084
ita,1979,19.78501
ita,1980,20.20505
ita,1981,21.13155
ita,1982,21.90698
ita,1983,22.50768
ita,1984,22.63613
ita,1985,23.30647
ita,1986,22.91783
ita,1987,22.4015
ita,1988,24.46892
ita,1989,25.08632
ita,1990,24.09907
ita,1991,23.20804
ita,1992,24.3572
ita,1993,23.87632
ita,1994,24.27172
ita,1995,22.69764
ita,1996,23.09524
ita,1997,23.79291
ita,1998,22.63741
ita,1999,22.20902
ita,2000,22.67527
ita,2001,22.94074
ita,2002,21.83846
ita,2003,22.11703
ita,2004,22.13929
ita,2005,22.42956
ita,2006,23.28403
ita,2007,23.16221
ita,2008,24.39426
ita,2009,26.97097
ita,2010,28.29593
ita,2011,28.12433
ita,2012,28.94707
ita,2013,29.10973
ita,2014,29.66832
ita,2015,29.50803
ita,2016,29.5887
ita,2017,30.30903
ita,2018,29.89528
ita,2019,29.89527
jam,1963,4.14605
jam,1964,4.45016
jam,1965,5.20445
jam,1966,5.59183
jam,1967,5.61765
jam,1968,5.28453
jor,1963,3.17919
jor,1964,2.9746
jor,1965,3.77496
jor,1966,2.9914
jor,1967,1.94576
jor,1968,1.63313
jor,1969,3.97069
jor,1970,4.69514
jor,1971,0.28455
jor,1974,1.20797
jor,1975,2.56735
jor,1976,2.23309
jor,1977,2.43051
jor,1978,4.81467
jor,1979,1.25589
jor,1980,0.07444
jor,1981,1.58175
jor,1982,1.25253
jor,1983,1.06783
jor,1984,0.70979
jor,1985,0.87128
jor,1986,0.80415
jor,1987,0.80413
jor,1988,1.36854
jor,1989,1.26388
jor,1990,1.73738
jor,1991,2.09603
jor,1992,2.16225
jor,1993,2.74541
jor,1994,5.1045
jor,1995,4.01698
jor,1996,2.36653
jor,1997,3.61952
jor,1998,3.51123
jor,1999,2.52802
jor,2000,2.6715
jor,2001,2.98441
jor,2002,3.04191
jor,2003,2.96058
jor,2004,2.94234
jor,2005,3.24761
jor,2006,3.11822
jor,2007,2.92473
jor,2008,4.10592
jor,2009,4.44484
jor,2010,3.89035
jor,2011,3.42407
jor,2012,3.4007
jor,2013,3.53839
jor,2014,3.20402
jor,2015,3.73488
jor,2016,3.25611
jor,2017,3.22163
jor,2018,3.22163
jpn,1963,19.1401
jpn,1964,19.28275
jpn,1965,19.05422
jpn,1966,18.7259
jpn,1967,19.80161
jpn,1968,21.62119
jpn,1969,21.01028
jpn,1970,21.72688
jpn,1971,21.7399
jpn,1972,21.10646
jpn,1973,20.87719
jpn,1974,21.33983
jpn,1975,22.10597
jpn,1976,21.92045
jpn,1977,21.92438
jpn,1978,20.77998
jpn,1979,20.42008
jpn,1980,21.15832
jpn,1981,22.35408
jpn,1982,22.59127
jpn,1983,22.59659
jpn,1984,22.65099
jpn,1985,23.9352
jpn,1986,22.80689
jpn,1987,22.1612
jpn,1988,22.67628
jpn,1989,23.61446
jpn,1990,24.91132
jpn,1991,24.61078
jpn,1992,23.96853
jpn,1993,23.20065
jpn,1994,30.88874
jpn,1995,32.09214
jpn,1996,33.24586
jpn,1997,33.49021
jpn,1998,33.39431
jpn,1999,32.99606
jpn,2000,33.90226
jpn,2001,32.89791
jpn,2002,35.04834
jpn,2003,35.97319
jpn,2004,36.32458
jpn,2005,37.20775
jpn,2006,38.37537
jpn,2007,39.19764
jpn,2008,39.24073
jpn,2009,35.28625
jpn,2010,37.53615
jpn,2011,43.33727
jpn,2012,38.14941
jpn,2013,38.38836
jpn,2014,39.58437
jpn,2015,46.01211
jpn,2016,45.20382
jpn,2017,45.20382
jpn,2018,45.20382
kaz,2009,7.96493
kaz,2010,7.45494
kaz,2011,7.53755
kaz,2012,8.38726
kaz,2013,8.99781
kaz,2014,8.9275
kaz,2015,6.59867
kaz,2016,6.0532
kaz,2017,7.06909
kaz,2018,7.04282
kaz,2019,7.04282
ken,1963,11.32365
ken,1964,14.26669
ken,1965,13.71021
ken,1966,10.01428
ken,1967,10.13639
ken,1968,9.87099
ken,1969,8.77577
ken,1970,9.36512
ken,1971,8.38233
ken,1972,9.76049
ken,1973,8.00472
ken,1974,7.79291
ken,1975,8.49227
ken,1976,6.52298
ken,1977,5.91645
ken,1978,7.2475
ken,1979,7.73353
ken,1980,9.36129
ken,1981,7.96031
ken,1982,8.2791
ken,1983,8.29334
ken,1984,7.35878
ken,1985,7.14059
ken,1986,7.27217
ken,1987,6.55172
ken,1988,5.40159
ken,1989,5.24838
ken,1990,4.83339
ken,1991,4.71562
ken,1992,4.51761
ken,1993,4.24403
ken,1994,4.31472
ken,1995,4.06646
ken,1996,4.36059
ken,1997,3.95053
ken,1998,3.83923
ken,1999,2.55863
ken,2000,2.35449
ken,2001,2.43042
ken,2002,2.51201
ken,2003,2.62546
ken,2004,2.94015
ken,2005,2.13124
ken,2006,4.08198
ken,2007,3.27454
ken,2008,2.79069
ken,2009,5.24793
ken,2010,5.28122
ken,2011,4.91512
ken,2012,4.93653
ken,2013,5.21128
ken,2014,5.30485
ken,2015,5.75291
ken,2016,4.49763
ken,2017,3.89589
ken,2018,3.74459
ken,2019,3.60777
kgz,1997,1.78625
kgz,1998,1.89148
kgz,1999,1.85931
kgz,2000,1.89148
kgz,2001,1.89148
kgz,2002,1.82295
kgz,2003,1.38179
kgz,2004,3.74993
kgz,2005,1.37879
kgz,2006,2.02728
kgz,2007,4.258
kgz,2008,2.66626
kgz,2009,2.08524
kgz,2010,1.42624
kgz,2011,1.92511
kgz,2012,2.4778
kgz,2013,2.47862
kgz,2014,1.05053
kgz,2015,0.74622
kgz,2016,0.91469
kgz,2017,1.25868
kgz,2018,1.13671
kgz,2019,1.17
khm,1993,0
khm,1995,0
khm,2000,0.13069
kor,1963,5.53746
kor,1964,4.71908
kor,1965,6.09865
kor,1966,8.14103
kor,1967,6.66239
kor,1968,6.63112
kor,1969,7.96794
kor,1970,6.82606
kor,1971,5.45058
kor,1972,5.35972
kor,1973,6.6715
kor,1974,6.87804
kor,1975,6.28142
kor,1976,7.89428
kor,1977,11.17583
kor,1978,10.69977
kor,1979,10.31928
kor,1980,9.34469
kor,1981,10.34313
kor,1982,11.56448
kor,1983,12.48087
kor,1984,13.00803
kor,1985,13.80708
kor,1986,13.82094
kor,1987,14.33248
kor,1988,14.40768
kor,1989,15.19105
kor,1990,30.15189
kor,1991,29.88897
kor,1992,29.01731
kor,1993,30.06459
kor,1994,32.75263
kor,1995,36.08677
kor,1996,36.49607
kor,1997,37.03172
kor,1998,35.16095
kor,1999,38.94206
kor,2000,41.29711
kor,2001,41.09717
kor,2002,42.27382
kor,2003,43.02143
kor,2004,44.35739
kor,2005,43.96997
kor,2006,46.28571
kor,2007,49.52988
kor,2008,47.94784
kor,2009,50.18257
kor,2010,49.79955
kor,2011,49.26277
kor,2012,48.33148
kor,2013,48.81677
kor,2014,48.62533
kor,2015,48.73387
kor,2016,47.43563
kor,2017,48.33114
kor,2018,48.33115
kor,2019,48.33115
kwt,1967,0.25375
kwt,1968,0.63813
kwt,1969,1.07523
kwt,1970,0.9739
kwt,1971,0.63623
kwt,1972,1.15352
kwt,1973,2.50036
kwt,1974,2.45912
kwt,1975,1.48985
kwt,1976,1.45188
kwt,1977,2.33418
kwt,1978,1.55114
kwt,1979,1.43874
kwt,1980,3.15966
kwt,1981,4.329
kwt,1982,4.45656
kwt,1983,2.29947
kwt,1984,3.59689
kwt,1985,3.2881
kwt,1986,2.21246
kwt,1987,1.59884
kwt,1988,1.82043
kwt,1989,1.35579
kwt,1990,0.9575
kwt,1991,5.37505
kwt,1992,5.14292
kwt,1993,4.95626
kwt,1994,3.07854
kwt,1995,2.18199
kwt,1996,1.95158
kwt,1997,1.8478
kwt,1998,2.486
kwt,1999,2.44873
kwt,2000,2.27656
kwt,2001,3.00582
kwt,2002,2.42024
kwt,2003,2.04082
kwt,2004,2.05141
kwt,2005,1.81782
kwt,2006,2.53318
kwt,2007,2.60136
kwt,2008,2.89968
kwt,2009,3.02086
kwt,2010,2.58993
kwt,2011,1.81414
kwt,2012,1.53085
kwt,2013,1.43017
kwt,2014,1.80012
kwt,2015,2.41448
kwt,2016,2.87481
kwt,2017,3.50115
kwt,2018,3.35975
lao,1999,8.08172
lao,2000,7.62246
lao,2001,7.62246
lao,2002,7.62246
lao,2003,7.62246
lao,2004,7.62246
lao,2005,7.62246
lao,2006,7.62246
lao,2007,7.62246
lao,2008,0.91771
