geo,time,ny_gnp_pcap_pp_kd
pan,2011,22130.70521
pan,2012,23552.35182
pan,2013,24829.3662
pan,2014,24968.40656
pan,2015,26599.68394
pan,2016,27197.93332
pan,2017,28606.48873
pan,2018,28869.22802
pan,2019,29342.25437
per,1990,4943.40565
per,1991,5137.2374
per,1992,4990.04982
per,1993,5133.39579
per,1994,5629.32926
per,1995,5912.58558
per,1996,6041.51087
per,1997,6334.45483
per,1998,6260.68371
per,1999,6251.0974
per,2000,6297.77335
per,2001,6293.02705
per,2002,6529.78283
per,2003,6672.7645
per,2004,6813.76231
per,2005,7094.5752
per,2006,7385.38879
per,2007,7970.52508
per,2008,8722.21797
per,2009,8806.3921
per,2010,9317.26628
per,2011,9796.88741
per,2012,10448.87879
per,2013,11112.59152
per,2014,11339.08417
per,2015,11705.74373
per,2016,11899.5399
per,2017,11931.12893
per,2018,12142.66015
per,2019,12303.68873
per,2020,10916.70628
phl,1990,4139.58383
phl,1991,4066.71096
phl,1992,4043.34983
phl,1993,4054.99227
phl,1994,4178.47724
phl,1995,4280.56758
phl,1996,4458.05495
phl,1997,4651.2269
phl,1998,4932.06666
phl,1999,4967.00612
phl,2000,4895.57739
phl,2001,4939.2647
phl,2002,5012.01766
phl,2003,5154.07401
phl,2004,5374.08417
phl,2005,5556.40586
phl,2006,5719.63604
phl,2007,5976.07827
phl,2008,6149.84805
phl,2009,6268.00836
phl,2010,6600.76681
phl,2011,6697.51657
phl,2012,7055.38592
phl,2013,7458.80152
phl,2014,7789.27525
phl,2015,8143.54315
phl,2016,8564.17134
phl,2017,9016.76219
phl,2018,9414.4478
phl,2019,9790.63737
phl,2020,8558.59462
plw,2017,18910.23865
png,2017,4201.1353
pol,1995,12273.67485
pol,1996,13112.10744
pol,1997,13944.18476
pol,1998,14590.85743
pol,1999,15283.86066
pol,2000,16177.11083
pol,2001,16401.17345
pol,2002,16740.2735
pol,2003,17231.43437
pol,2004,17707.89652
pol,2005,18610.39132
pol,2006,19685.71892
pol,2007,20882.84428
pol,2008,22011.45139
pol,2009,22400.26843
pol,2010,23207.36326
pol,2011,24307.20371
pol,2012,24660.27546
pol,2013,24971.27568
pol,2014,25724.2512
pol,2015,26821.51433
pol,2016,27466.79559
pol,2017,28817.10086
pol,2018,30369.76617
pol,2019,31838.9708
pol,2020,31207.01726
pri,1990,19646.04652
pri,1991,20089.7426
pri,1992,19910.0512
pri,1993,20523.18756
pri,1994,20748.66963
pri,1995,22731.59994
pri,1996,21279.57281
pri,1997,22235.68093
pri,1998,21562.59258
pri,1999,23290.69228
pri,2000,24361.26727
pri,2001,23146.91484
pri,2002,22544.86054
pri,2003,22179.06053
pri,2004,25140.68413
pri,2005,24604.61863
pri,2006,24680.19094
pri,2007,25214.52972
pri,2008,24077.45273
pri,2009,22697.43308
pri,2010,21868.95251
pri,2011,21820.62088
pri,2012,23332.43663
pri,2013,23645.72388
pri,2014,23638.7129
pri,2015,23569.63782
pri,2016,23366.53377
pri,2017,22937.67712
pri,2018,23438.90224
pri,2019,23604.8087
pri,2020,23025.1886
prt,1990,23493.47597
prt,1991,24625.51602
prt,1992,25023.05999
prt,1993,24502.31381
prt,1994,24604.02681
prt,1995,25717.86845
prt,1996,26469.62843
prt,1997,27321.3088
prt,1998,28447.00197
prt,1999,29381.34469
prt,2000,29911.28941
prt,2001,30248.5317
prt,2002,30370.75807
prt,2003,30125.92468
prt,2004,30515.24411
prt,2005,30676.1496
prt,2006,30652.50847
prt,2007,31347.22837
prt,2008,31260.44834
prt,2009,30238.41621
prt,2010,30806.19023
prt,2011,30812.50858
prt,2012,29460.25763
prt,2013,29649.55598
prt,2014,29831.45603
prt,2015,30286.36139
prt,2016,31071.39929
prt,2017,32269.04155
prt,2018,33211.23707
prt,2019,34036.33944
prt,2020,31454.47543
pry,1995,8360.4859
pry,1996,8800.24637
pry,1997,8673.80132
pry,1998,8479.86869
pry,1999,8170.28664
pry,2000,7479.68123
pry,2001,7372.0369
pry,2002,7400.03772
pry,2003,6982.83557
pry,2004,7313.92887
pry,2005,7430.44251
pry,2006,7967.30967
pry,2007,8677.02403
pry,2008,9225.98648
pry,2009,9041.02233
pry,2010,9908.75252
pry,2011,10334.62582
pry,2012,10038.18831
pry,2013,10762.37759
pry,2014,11221.46549
pry,2015,11388.39108
pry,2016,11681.90319
pry,2017,12174.12219
pry,2018,12402.40912
pry,2019,12241.66584
pry,2020,12015.54396
pse,1994,4458.78222
pse,1995,4591.31099
pse,1996,4402.7417
pse,1997,4883.84611
pse,1998,5616.5679
pse,1999,5925.44908
pse,2000,5051.97568
pse,2001,4310.23828
pse,2002,3620.6003
pse,2003,4023.39691
pse,2004,4706.16925
pse,2005,5185.33763
pse,2006,5045.58201
pse,2007,5164.69818
pse,2008,5397.43905
pse,2009,5583.2602
pse,2010,5735.49249
pse,2011,6183.9137
pse,2012,6438.21521
pse,2013,6653.21304
pse,2014,6611.06129
pse,2015,6807.37001
pse,2016,7258.74213
pse,2017,7246.81197
pse,2018,7389.35188
pse,2019,7355.60136
pse,2020,6279.65475
qat,2016,94985.79979
qat,2017,91499.86316
qat,2018,89089.21103
qat,2019,87791.91612
qat,2020,83720.69503
rou,1990,13289.95661
rou,1991,11711.86444
rou,1992,10746.64888
rou,1993,10906.93426
rou,1994,11361.39657
rou,1995,12071.13964
rou,1996,12559.32363
rou,1997,11975.33227
rou,1998,11722.06464
rou,1999,11692.61437
rou,2000,12061.0788
rou,2001,12876.90213
rou,2002,13803.58871
rou,2003,14043.53532
rou,2004,15300.34332
rou,2005,16308.55395
rou,2006,17631.43917
rou,2007,18782.19739
rou,2008,21553.0856
rou,2009,20747.37719
rou,2010,20075.41853
rou,2011,20537.17243
rou,2012,20942.67019
rou,2013,21878.99577
rou,2014,23006.38141
rou,2015,23639.21976
rou,2016,24814.66283
rou,2017,26756.30966
rou,2018,27979.14701
rou,2019,29442.20491
rou,2020,28400.62123
rus,1990,21447.82461
rus,1991,20289.24743
rus,1992,17177.25745
rus,1993,15713.39967
rus,1994,13825.24638
rus,1995,13206.55931
rus,1996,12659.25684
rus,1997,12768.81802
rus,1998,11865.19326
rus,1999,12709.26548
rus,2000,14185.34693
rus,2001,15178.08414
rus,2002,15886.59368
rus,2003,16926.01007
rus,2004,18366.39377
rus,2005,19541.54932
rus,2006,21083.29258
rus,2007,23081.19442
rus,2008,24119.89487
rus,2009,22201.95573
rus,2010,23185.28566
rus,2011,24157.0564
rus,2012,25053.79345
rus,2013,25335.32544
rus,2014,25127.72727
rus,2015,24770.75166
rus,2016,24798.29278
rus,2017,25233.84257
rus,2018,25977.61212
rus,2019,26317.80587
rus,2020,25837.99768
rwa,1990,933.39114
rwa,1991,935.04941
rwa,1992,1047.10242
rwa,1993,1027.24282
rwa,1994,540.40539
rwa,1995,748.93232
rwa,1996,810.13397
rwa,1997,864.37286
rwa,1998,867.07987
rwa,1999,842.43103
rwa,2000,861.21652
rwa,2001,897.10613
rwa,2002,993.61057
rwa,2003,995.86138
rwa,2004,1054.85605
rwa,2005,1138.24199
rwa,2006,1215.38507
rwa,2007,1281.57701
rwa,2008,1383.5972
rwa,2009,1432.01842
rwa,2010,1495.1151
rwa,2011,1574.15205
rwa,2012,1660.33041
rwa,2013,1690.7467
rwa,2014,1739.97432
rwa,2015,1853.47517
rwa,2016,1897.46153
rwa,2017,1913.03407
rwa,2018,2014.35745
rwa,2019,2153.69563
rwa,2020,2051.5324
sau,2000,42183.11879
sau,2001,40741.54474
sau,2002,38447.68497
sau,2003,41423.5942
sau,2004,43532.22971
sau,2005,44734.86349
sau,2006,44807.12574
sau,2007,44629.10857
sau,2008,46324.43719
sau,2009,44059.17278
sau,2010,44723.27447
sau,2011,47852.01671
sau,2012,48932.66423
sau,2013,48894.56108
sau,2014,49392.35184
sau,2015,50124.98951
sau,2016,49681.68654
sau,2017,48041.17305
sau,2018,48123.7529
sau,2019,47494.88673
sau,2020,45232.21124
sdn,1990,2739.48783
sdn,1991,2692.84242
sdn,1992,2875.88818
sdn,1993,3007.07145
sdn,1994,3022.04064
sdn,1995,3145.42742
sdn,1996,3331.04147
sdn,1997,3619.04713
sdn,1998,3661.86257
sdn,1999,3636.9448
sdn,2000,3723.24174
sdn,2001,3899.39197
sdn,2002,4000.12882
sdn,2003,4144.3843
sdn,2004,4220.66033
sdn,2005,4360.89588
sdn,2006,4480.0832
sdn,2007,4637.46479
sdn,2008,4631.67214
sdn,2009,4484.05765
sdn,2010,4337.19942
sdn,2011,4614.50553
sdn,2012,4343.17223
sdn,2013,4268.25179
sdn,2014,4571.16751
sdn,2015,4531.57829
sdn,2016,4587.17884
sdn,2017,4414.89998
sdn,2018,4109.61399
sdn,2019,3909.86034
sdn,2020,3649.89636
sen,1990,2415.24034
sen,1991,2405.06669
sen,1992,2387.01929
sen,1993,2329.87856
sen,1994,2265.22589
sen,1995,2331.28458
sen,1996,2347.49722
sen,1997,2358.336
sen,1998,2447.43764
sen,1999,2526.55933
sen,2000,2562.15422
sen,2001,2615.34392
sen,2002,2548.54227
sen,2003,2634.14935
sen,2004,2693.35759
sen,2005,2740.22589
sen,2006,2739.15752
sen,2007,2743.44539
sen,2008,2776.55472
sen,2009,2755.26854
sen,2010,2774.9102
sen,2011,2718.22142
sen,2012,2746.97598
sen,2013,2734.08786
sen,2014,2816.84248
sen,2015,2903.30256
sen,2016,2987.65142
sen,2017,3114.3041
sen,2018,3224.81313
sen,2019,3267.66824
sen,2020,3239.61985
sgp,2017,88088.26615
slb,1990,2237.20499
slb,1991,2283.47151
slb,1992,2508.40743
slb,1993,2602.00385
slb,1994,2749.69555
slb,1995,2911.14375
slb,1996,2890.53436
slb,1997,2775.11015
slb,1998,2739.05735
slb,1999,2599.18438
slb,2000,2230.03804
slb,2001,2018.28876
slb,2002,1868.54319
slb,2003,1962.88956
slb,2004,2071.18899
slb,2005,2128.40538
slb,2006,2122.13496
slb,2007,2103.20826
slb,2008,2124.01571
slb,2009,2126.02484
slb,2010,2314.73474
slb,2011,2366.3797
slb,2012,2407.93494
slb,2013,2600.29294
slb,2014,2522.64863
slb,2015,2472.04107
slb,2016,2512.01525
slb,2017,2610.7617
slb,2018,2663.2428
slb,2019,2631.84179
slb,2020,2540.6527
sle,2001,932.69775
sle,2002,1130.68056
sle,2003,1185.34838
sle,2004,1205.87991
sle,2005,1211.77112
sle,2006,1227.10627
sle,2007,1379.93086
sle,2008,1458.47465
sle,2009,1486.22098
sle,2010,1424.12676
sle,2011,1442.71507
sle,2012,1702.51524
sle,2013,1935.47007
sle,2014,1949.72513
sle,2015,1525.2067
sle,2016,1430.63649
sle,2017,1594.30889
sle,2018,1528.63563
sle,2019,1684.49672
sle,2020,1604.38008
slv,1990,5142.3508
slv,1991,5172.17462
slv,1992,5496.9504
slv,1993,5736.35295
slv,1994,5955.63985
slv,1995,6195.88528
slv,1996,6165.81494
slv,1997,6250.46449
slv,1998,6365.96191
slv,1999,6378.98059
slv,2000,6432.21558
slv,2001,6443.97911
slv,2002,6478.70978
slv,2003,6499.70692
slv,2004,6517.95534
slv,2005,6662.02182
slv,2006,6967.81275
slv,2007,7072.6786
slv,2008,7238.85809
slv,2009,6984.85747
slv,2010,7122.91751
slv,2011,7355.60668
slv,2012,7447.70393
slv,2013,7541.35277
slv,2014,7634.71592
slv,2015,7765.29799
slv,2016,7879.03588
slv,2017,7984.42077
slv,2018,8136.12696
slv,2019,8338.88639
slv,2020,7558.53191
som,2017,1072.75075
srb,1997,8876.69052
srb,1998,9203.31905
srb,1999,8367.92974
srb,2000,8902.32856
srb,2001,9535.58983
srb,2002,10109.30992
srb,2003,10554.57106
srb,2004,11510.0216
srb,2005,12143.50189
srb,2006,12795.25716
srb,2007,13406.05174
srb,2008,14278.69302
srb,2009,14133.10377
srb,2010,14211.49905
srb,2011,14350.26508
srb,2012,14420.03479
srb,2013,14803.48419
srb,2014,14648.10775
srb,2015,14858.915
srb,2016,15294.10288
srb,2017,15538.46624
srb,2018,16565.63064
srb,2019,17314.26844
srb,2020,17688.69979
stp,2017,3941.36905
sur,2017,16278.15956
svk,1995,13366.19212
svk,1996,14264.62534
svk,1997,14979.83199
svk,1998,15563.07373
svk,1999,15428.05982
svk,2000,15634.6092
svk,2001,16271.04572
svk,2002,16933.48368
svk,2003,16986.66422
svk,2004,18092.62295
svk,2005,19568.82586
svk,2006,21180.8946
svk,2007,23478.62765
svk,2008,25057.7306
svk,2009,23956.68128
svk,2010,25028.95583
svk,2011,25296.3069
svk,2012,26076.59631
svk,2013,26479.00568
svk,2014,27068.7949
svk,2015,28067.12574
svk,2016,28735.13959
svk,2017,29516.49964
svn,2004,29613.3798
svn,2005,30834.13524
svn,2006,32399.43435
svn,2007,34096.43684
svn,2008,35128.7614
svn,2009,32492.55617
svn,2010,32910.74506
svn,2011,33118.44387
svn,2012,32115.86446
svn,2013,31809.73624
svn,2014,32792.96228
svn,2015,32757.59642
svn,2016,33966.20888
svn,2017,35849.55565
svn,2018,37419.26045
svn,2019,38355.86453
svn,2020,36768.79642
swe,1990,33453.8603
swe,1991,32539.64608
swe,1992,31424.71991
swe,1993,30368.15144
swe,1994,32012.21398
swe,1995,33143.75726
swe,1996,33676.11141
swe,1997,34722.77829
swe,1998,36557.57232
swe,1999,38777.51577
swe,2000,40652.744
swe,2001,41137.87826
swe,2002,41993.47568
swe,2003,43404.31481
swe,2004,44607.61426
swe,2005,46058.36979
swe,2006,48517.98135
swe,2007,50017.71094
swe,2008,49622.49354
swe,2009,46568.34856
swe,2010,49095.78664
swe,2011,49947.98143
swe,2012,49406.45029
swe,2013,49549.50997
swe,2014,50298.3634
swe,2015,51338.14082
swe,2016,51633.44459
swe,2017,52849.39299
swe,2018,53333.34018
swe,2019,54383.22979
swe,2020,52506.58941
swz,1990,5374.79358
swz,1991,5362.27828
swz,1992,5419.63597
swz,1993,5310.94059
swz,1994,5079.50333
swz,1995,5524.63136
swz,1996,5789.86491
swz,1997,5859.59478
swz,1998,5673.9566
swz,1999,5853.0845
swz,2000,5706.83421
swz,2001,5990.85986
swz,2002,5838.86165
swz,2003,5906.70008
swz,2004,6232.24164
swz,2005,6964.37855
swz,2006,6960.01165
swz,2007,7278.33
swz,2008,7188.30252
swz,2009,7105.76444
swz,2010,7101.51738
swz,2011,7139.31582
swz,2012,7430.89563
swz,2013,7844.00263
swz,2014,7857.95077
swz,2015,7991.69749
swz,2016,7872.75017
swz,2017,7844.49934
swz,2018,7913.62904
swz,2019,7744.53613
swz,2020,7524.00489
sxm,2011,45413.78602
sxm,2012,44863.49964
sxm,2013,43615.16934
sxm,2014,42375.86431
sxm,2015,41481.42635
sxm,2016,40786.7109
sxm,2017,37080.52241
sxm,2018,34410.33073
syc,1990,14257.99389
syc,1991,14576.98476
syc,1992,15634.95973
syc,1993,16215.97581
syc,1994,15919.05551
syc,1995,15022.49782
syc,1996,15688.25336
syc,1997,17513.9897
syc,1998,18324.82066
syc,1999,18209.42936
syc,2000,18225.26954
syc,2001,18228.44008
syc,2002,16537.72143
syc,2003,16334.60332
syc,2006,20039.09556
syc,2012,22260.9096
syc,2013,23169.25013
syc,2014,23452.55824
syc,2015,24084.57792
syc,2016,24513.60635
syc,2017,25224.47069
tca,2017,26624.74679
tcd,1990,988.5076
tcd,1991,1051.39588
tcd,1992,1103.94044
tcd,1993,867.92609
tcd,1994,951.43949
tcd,1995,935.12052
tcd,1996,920.97668
tcd,1997,935.50192
tcd,1998,978.03155
tcd,1999,936.43464
tcd,2000,882.45031
tcd,2001,947.71836
tcd,2002,968.86215
tcd,2003,880.74398
tcd,2005,1366.25222
tcd,2007,1347.13883
tcd,2008,1302.55819
tcd,2009,1505.73457
tcd,2010,1669.43148
tcd,2011,1628.40387
tcd,2012,1716.42267
tcd,2013,1713.52853
tcd,2014,1778.17896
tcd,2015,1803.78536
tcd,2016,1656.38379
tcd,2017,1566.26107
tcd,2018,1553.1315
tcd,2019,1555.37299
tcd,2020,1420.67036
tgo,1990,1751.79151
tgo,1991,1699.80045
tgo,1992,1602.24146
tgo,1993,1328.88376
tgo,1994,1449.71164
tgo,1995,1551.64435
tgo,1996,1664.46839
tgo,1997,1847.82678
tgo,1998,1751.71682
tgo,1999,1722.5777
tgo,2000,1665.86509
tgo,2001,1633.55676
tgo,2002,1664.15415
tgo,2003,1734.04965
tgo,2004,1667.2709
tgo,2005,1549.84788
tgo,2006,1549.22045
tgo,2007,1496.63068
tgo,2008,1525.81517
tgo,2009,1565.52081
tgo,2010,1614.93595
tgo,2011,1777.81732
tgo,2012,1749.41845
tgo,2013,1815.49077
tgo,2014,1880.96475
tgo,2015,1981.77388
tgo,2016,1991.0882
tgo,2017,2013.81345
tgo,2018,2066.94684
tgo,2019,2128.4148
tgo,2020,2112.52675
tha,2017,16642.45037
tjk,2017,3728.06742
tkm,2017,13615.49576
tls,2000,3076.59417
tls,2001,3395.50365
tls,2002,3703.94173
tls,2003,3042.31379
tls,2004,3296.00626
tls,2005,3901.88543
tls,2006,5418.48285
tls,2007,7198.97098
tls,2008,10461.42314
tls,2009,8149.90741
tls,2010,9695.40749
tls,2011,11658.06795
tls,2012,10104.64368
tls,2013,8860.25839
tls,2014,7134.67223
tls,2015,5744.7787
tls,2016,4516.07614
tls,2017,4500.64059
tls,2018,4393.03429
tls,2019,4865.01207
tls,2020,4785.84897
ton,2016,6343.50978
ton,2017,6723.66497
ton,2018,6790.3951
ton,2019,6903.44599
ton,2020,6861.64305
tto,2017,26543.37527
tun,1990,5655.51495
tun,1991,5707.12101
tun,1992,5999.87131
tun,1993,5931.99075
tun,1994,6033.02728
tun,1995,6110.87179
tun,1996,6417.6768
tun,1997,6727.51802
tun,1998,6987.20616
tun,1999,7334.05588
tun,2000,7576.22789
tun,2001,7788.47042
tun,2002,7829.05456
tun,2003,8160.12733
tun,2004,8592.30593
tun,2005,8735.37817
tun,2006,9152.38385
tun,2007,9624.77857
tun,2008,9902.63921
tun,2009,10145.01319
tun,2010,10309.12234
tun,2011,10050.71988
tun,2012,10392.25355
tun,2013,10480.33431
tun,2014,10750.96464
tun,2015,10793.65064
tun,2016,10821.75244
tun,2017,10906.88715
tun,2018,11027.26702
tur,2017,27553.33891
tuv,2017,5573.28407
tza,1990,1343.35502
tza,1991,1332.109
tza,1992,1292.79506
tza,1993,1268.44768
tza,1994,1252.18551
tza,1995,1267.98114
tza,1996,1305.85991
tza,1997,1313.23057
tza,1998,1338.68272
tza,1999,1371.26793
tza,2000,1396.40833
tza,2001,1423.04054
tza,2002,1508.03382
tza,2003,1555.38666
tza,2004,1624.16545
tza,2005,1687.23825
tza,2006,1779.56635
tza,2007,1825.82448
tza,2008,1879.3833
tza,2009,1924.12856
tza,2010,1971.97977
tza,2011,2060.7286
tza,2012,2099.05962
tza,2013,2172.72829
tza,2014,2248.08232
tza,2015,2310.04287
tza,2016,2387.09089
tza,2017,2472.9859
tza,2018,2555.42758
tza,2019,2693.53515
tza,2020,2615.73684
uga,1990,897.02484
uga,1991,916.1926
uga,1992,905.11117
uga,1993,962.76486
uga,1994,992.06345
uga,1995,1077.96423
uga,1996,1144.64238
uga,1997,1174.53589
uga,1998,1198.84542
uga,1999,1256.72477
uga,2000,1239.39037
uga,2001,1247.74247
uga,2002,1327.53947
uga,2003,1370.54038
uga,2004,1409.05707
uga,2005,1448.23662
uga,2006,1561.53259
uga,2007,1649.24946
uga,2008,1739.34458
uga,2009,1802.64998
uga,2010,1843.34961
uga,2011,1955.94255
uga,2012,1955.88626
uga,2013,1959.62118
uga,2014,1988.49066
uga,2015,2028.21879
uga,2016,2051.7546
uga,2017,2025.81643
uga,2018,2064.07558
uga,2019,2124.93354
uga,2020,2138.00582
ukr,1991,15250.3303
ukr,1992,13428.01374
ukr,1993,11302.57843
ukr,1994,8865.40567
ukr,1995,7831.55579
ukr,1996,7106.45154
ukr,1997,6954.60448
ukr,1998,6837.21638
ukr,1999,6842.41113
ukr,2000,7100.42462
ukr,2001,7902.80879
ukr,2002,8408.2509
ukr,2003,9293.3227
ukr,2004,10487.58975
ukr,2005,10857.5854
ukr,2006,11674.10072
ukr,2007,12768.99435
ukr,2008,13015.59578
ukr,2009,11099.32517
ukr,2010,11795.40101
ukr,2011,12320.17058
ukr,2012,12839.41011
ukr,2013,12824.77342
ukr,2014,12237.29245
ukr,2015,11671.55321
ukr,2016,11649.48105
ukr,2017,12032.75473
ukr,2018,12455.66945
ukr,2019,12964.43614
ukr,2020,12718.46051
ury,1990,10699.72084
ury,1991,11130.23386
ury,1992,11984.48622
ury,1993,12230.23593
ury,1994,12993.59291
ury,1995,12746.59981
ury,1996,13386.57815
ury,1997,14520.43184
ury,1998,15075.17988
ury,1999,14797.83113
ury,2000,14447.51049
ury,2001,13863.30468
ury,2002,12897.16027
ury,2003,12446.62399
ury,2004,13048.45186
ury,2005,14226.02679
ury,2006,14884.97098
ury,2007,15828.80644
ury,2008,16795.81997
ury,2009,17404.48653
ury,2010,18614.31477
ury,2011,19578.65067
ury,2012,19381.35212
ury,2013,20666.30667
ury,2014,21004.10273
ury,2015,21439.38802
ury,2016,21673.66035
ury,2017,21733.37205
ury,2018,21730.72567
ury,2019,21916.76822
ury,2020,20441.92913
usa,1990,40782.18573
usa,1991,40170.83697
usa,1992,40998.0662
usa,1993,41565.25468
usa,1994,42653.71691
usa,1995,43301.84607
usa,1996,44422.88563
usa,1997,45764.45379
usa,1998,47224.17987
usa,1999,48966.61946
usa,2000,50450.10334
usa,2001,50503.16685
usa,2002,50879.70465
usa,2003,51934.25144
usa,2004,53472.13396
usa,2005,54812.20561
usa,2006,55705.12361
usa,2007,56393.63394
usa,2008,55960.15589
usa,2009,54099.64603
usa,2010,55205.22674
usa,2011,55739.27144
usa,2012,56526.25349
usa,2013,57136.03536
usa,2014,58135.42789
usa,2015,59410.37317
usa,2016,60010.50275
usa,2017,61186.46283
usa,2018,62639.99983
usa,2019,63588.595
usa,2020,60726.52594
uzb,2017,6974.35806
vct,2017,12188.7601
vnm,1994,2055.38379
vnm,1995,2263.33891
vnm,1996,2420.23615
vnm,1997,2564.37691
vnm,1998,2661.43558
vnm,1999,2766.88644
vnm,2000,2933.15046
vnm,2001,3085.32974
vnm,2002,3239.88312
vnm,2003,3432.87531
vnm,2004,3647.44655
vnm,2005,3886.12971
vnm,2006,4105.4751
vnm,2007,4329.99461
vnm,2008,4521.79679
vnm,2009,4659.13256
vnm,2010,4922.81243
vnm,2011,5148.77046
vnm,2012,5371.78597
vnm,2013,5588.79781
vnm,2014,5830.68531
vnm,2015,6055.98238
vnm,2016,6313.48667
vnm,2017,6611.94125
vnm,2018,7097.93656
vnm,2019,7529.94247
vnm,2020,7741.88253
vut,2002,2561.69698
vut,2003,2598.66695
vut,2004,2618.47479
vut,2005,2648.81706
vut,2006,2864.7644
vut,2007,2871.30554
vut,2008,3099.60174
vut,2009,3013.34639
vut,2010,2991.24721
vut,2011,3024.65871
vut,2012,2865.59933
vut,2013,2929.85486
vut,2014,3031.76333
vut,2015,2969.83478
vut,2016,3043.56683
vut,2017,3089.93871
vut,2018,3200.78743
vut,2019,3417.73
vut,2020,3174.30744
wsm,2017,6287.67302
zaf,1990,10900.72606
zaf,1991,10629.93501
zaf,1992,10178.63915
zaf,1993,10085.3213
zaf,1994,10193.1244
zaf,1995,10276.53337
zaf,1996,10491.13903
zaf,1997,10577.38399
zaf,1998,10443.91836
zaf,1999,10533.51009
zaf,2000,10823.0723
zaf,2001,10895.36062
zaf,2002,11214.99293
zaf,2003,11380.46217
zaf,2004,11833.22103
zaf,2005,12299.16465
zaf,2006,12824.9738
zaf,2007,13167.32141
zaf,2008,13430.35398
zaf,2009,13145.82043
zaf,2010,13354.96125
zaf,2011,13514.30361
zaf,2012,13602.25352
zaf,2013,13732.25252
zaf,2014,13700.83456
zaf,2015,13694.72811
zaf,2016,13545.35859
zaf,2017,13475.98821
zaf,2018,13491.22179
zaf,2019,13366.47464
zaf,2020,12449.67104
zmb,2017,3330.55272
zwe,2009,2381.58431
zwe,2010,2817.50278
zwe,2011,3154.3759
zwe,2012,3618.62953
zwe,2013,3632.11159
zwe,2014,3644.85605
zwe,2015,3638.53289
zwe,2016,3606.75067
zwe,2017,3728.91878
zwe,2018,3864.01242
