geo,time,nv_ind_totl_cn
abw,1995,363970000
abw,1996,370190000
abw,1997,469810000
abw,1998,522000000
abw,1999,479510000
abw,2000,530700000
abw,2001,546873000
abw,2002,531099000
abw,2003,607560000
abw,2004,701973000
abw,2005,772004000
abw,2006,849458000
abw,2007,888459000
abw,2008,886063000
abw,2009,723526000
afg,2002,43373175300
afg,2003,50272442600
afg,2004,65512407100
afg,2005,82625029900
afg,2006,98187128200
afg,2007,130491523500
afg,2008,138628096500
afg,2009,133942968200
afg,2010,153608200000
afg,2011,193371117400
afg,2012,217670297100
afg,2013,232825167100
afg,2014,249760509700
afg,2015,270523166600
afg,2016,128000358200
afg,2017,129212852300
afg,2018,177741192000
afg,2019,206597499700
afg,2020,217110940500
ago,1995,9052000
ago,1996,566637000
ago,1997,1064345000
ago,1998,1409710000
ago,1999,12486300000
ago,2000,66112300000
ago,2001,127893000000
ago,2002,373119938800
ago,2003,705893030400
ago,2004,1074882724500
ago,2005,1946364844200
ago,2006,2446264541900
ago,2007,3098097214700
ago,2008,4002940418500
ago,2009,2457174217400
ago,2010,4033234296500
ago,2011,5883311728200
ago,2012,6958223809300
ago,2013,7041230479300
ago,2014,6618099207600
ago,2015,5849788386200
ago,2016,7057324983000
ago,2017,8544195610000
ago,2018,12283771882300
ago,2019,16306533823100
ago,2020,15510556000000
alb,1996,58091000000
alb,1997,60002000000
alb,1998,59062000000
alb,1999,73356000000
alb,2000,97211000000
alb,2001,122470000000
alb,2002,141063000000
alb,2003,163034000000
alb,2004,181947000000
alb,2005,201697000000
alb,2006,220872000000
alb,2007,244668000000
alb,2008,271909000000
alb,2009,279278000000
alb,2010,309136000000
alb,2011,318451000000
alb,2012,305461000000
alb,2013,311340000000
alb,2014,300114000000
alb,2015,312158000000
alb,2016,311311000000
alb,2017,315686000000
alb,2018,348285000000
alb,2019,348636000000
alb,2020,324521520000
are,1975,43149000000
are,1976,54544000000
are,1977,65998000000
are,1978,62642000000
are,1979,85018000000
are,1980,117452000000
are,1981,123808000000
are,1982,108086000000
are,1983,96485000000
are,1984,96400000000
are,1985,91300000000
are,1986,64988000000
are,1987,73037000000
are,1988,70598000000
are,1989,83837000100
are,1990,109632000000
are,1991,88527000000
are,1992,110105000000
are,1993,105122000000
are,1994,100713000000
are,1995,109921000000
are,1996,125228000000
are,1997,131478000000
are,1998,111231000000
are,1999,130317000000
are,2000,185907000000
are,2001,188478000000
are,2002,191752000000
are,2003,224317000000
are,2004,280554000000
are,2005,369093000000
are,2006,472329000000
are,2007,519445000000
are,2008,672185000000
are,2009,484618000000
are,2010,559056549100
are,2011,747394635200
are,2012,790318513200
are,2013,788056262700
are,2014,781191107300
are,2015,577313829800
are,2016,543495166300
are,2017,602914686600
are,2018,729285406300
are,2019,681221709636.08105
are,2020,538601778488.45599
arg,1965,0.23329
arg,1966,0.29825
arg,1967,0.37929
arg,1968,0.43522
arg,1969,0.51839
arg,1970,0.50743
arg,1971,0.76499
arg,1972,1.26655
arg,1973,2.05011
arg,1974,2.84195
arg,1975,9.72857
arg,1976,52.0841
arg,1977,135.724
arg,1978,326.65302
arg,1979,850.685
arg,1980,1583
arg,1981,3015
arg,1982,8982
arg,1983,45500
arg,1984,314060
arg,1985,2083600
arg,1986,3732100
arg,1987,8826300
arg,1988,42744000
arg,1989,1373779968
arg,1990,24827000832
arg,1991,59194400800
arg,1992,69541503000
arg,1993,64657478900
arg,1994,68876935900
arg,1995,67865473300
arg,1996,72371587300
arg,1997,79596589500
arg,1998,79855462400
arg,1999,74264967000
arg,2000,73866930600
arg,2001,67828286700
arg,2002,95517374600
arg,2003,122716028800
arg,2004,139795267300
arg,2005,166759206800
arg,2006,209067526600
arg,2007,245909232800
arg,2008,302040308600
arg,2009,315528992100
arg,2010,419730370700
arg,2011,549390758000
arg,2012,644417479300
arg,2013,803790966000
arg,2014,1111682875700
arg,2015,1378651250300
arg,2016,1814647130100
arg,2017,2322024106200
arg,2018,3497408982800
arg,2019,5243963326500
arg,2020,6406258485800
arm,2012,1187232000000
arm,2013,1216767600000
arm,2014,1220219600000
arm,2015,1296652500000
arm,2016,1296068400000
arm,2017,1436169700000
arm,2018,1489610800000
arm,2019,1633972700000
arm,2020,1672463200000
atg,1977,24127820
atg,1978,24622348
atg,1979,34128691
atg,1980,46361222
atg,1981,53144979
atg,1982,46214177
atg,1983,50266505
atg,1984,61415454
atg,1985,76302037
atg,1986,101612010
atg,1987,125661930
atg,1988,153228702
atg,1989,180695098
atg,1990,172560000
atg,1991,189430000
atg,1992,181750000
atg,1993,183620000
atg,1994,199340000
atg,1995,197880000
atg,1996,209560000
atg,1997,229950000
atg,1998,248770000
atg,1999,279520000
atg,2000,309930000
atg,2001,278430000
atg,2002,286860000
atg,2003,306870000
atg,2004,324150000
atg,2005,401000000
atg,2006,576760000
atg,2007,628820000
atg,2008,707430000
atg,2009,645420000
atg,2010,502570000
atg,2011,446330000
atg,2012,462830000
atg,2013,500250000
atg,2014,546250000
atg,2015,593980000
atg,2016,695790000
atg,2017,761820000
atg,2018,915210000
atg,2019,964260000
atg,2020,780770000
aus,1990,116453000000
aus,1991,114834000000
aus,1992,113716000000
aus,1993,119152000000
aus,1994,124960000000
aus,1995,130962000000
aus,1996,137320000000
aus,1997,140262000000
aus,1998,149443000000
aus,1999,152950000000
aus,2000,162720000000
aus,2001,167205000000
aus,2002,178597000000
aus,2003,193073000000
aus,2004,206809000000
aus,2005,227823000000
aus,2006,256039000000
aus,2007,279511000000
aus,2008,302038000000
aus,2009,341149000000
aus,2010,328328000000
aus,2011,376196000000
aus,2012,395816000000
aus,2013,387160000000
aus,2014,408907000000
aus,2015,384625000000
aus,2016,370133000000
aus,2017,412861000000
aus,2018,444886000000
aus,2019,492940000000
aus,2020,504370000000
aut,1976,19041566000
aut,1977,20803667000
aut,1978,22161261000
aut,1979,23645055000
aut,1980,25411721000
aut,1981,26757914000
aut,1982,28068545000
aut,1983,29464977000
aut,1984,29770560000
aut,1985,31765805000
aut,1986,33249091000
aut,1987,33943566000
aut,1988,35317258000
aut,1989,37477025000
aut,1990,40660582000
aut,1991,43509739000
aut,1992,45203691000
aut,1993,45548683000
aut,1994,48005748000
aut,1995,50954330000
aut,1996,52484170000
aut,1997,54119150000
aut,1998,55979720000
aut,1999,57951850000
aut,2000,60418170000
aut,2001,62207360000
aut,2002,62098420000
aut,2003,63758420000
aut,2004,66339850000
aut,2005,68788890000
aut,2006,73007260000
aut,2007,78300220000
aut,2008,79198840000
aut,2009,74294750000
aut,2010,75557190000
aut,2011,78919780000
aut,2012,81683420000
aut,2013,82677890000
aut,2014,84501300000
aut,2015,86669480000
aut,2016,91107080000
aut,2017,93861750000
aut,2018,97767110000
aut,2019,99765900000
aut,2020,96566870000
aze,1990,88100
aze,1991,158200
aze,1992,1761100
aze,1993,10094700
aze,1994,103611700
aze,1995,661400000
aze,1996,960500000
aze,1997,1168300000
aze,1998,1202700000
aze,1999,1476200000
aze,2000,2007000000
aze,2001,2310300000
aze,2002,2798100000
aze,2003,3468900000
aze,2004,4330700000
aze,2005,7328700000
aze,2006,12213800000
aze,2007,18752300000
aze,2008,26374300000
aze,2009,20064500000
aze,2010,25381900000
aze,2011,32151700000
aze,2012,32548300000
aze,2013,33195400000
aze,2014,31623800000
aze,2015,24411900000
aze,2016,28736900000
aze,2017,34959100000
aze,2018,41848500000
aze,2019,39984700000
aze,2020,29978200000
bdi,1970,1997400000
bdi,1971,2158700000
bdi,1972,2331000000
bdi,1973,2831500000
bdi,1974,3295200000
bdi,1975,4171500000
bdi,1976,4541400000
bdi,1977,6003090000
bdi,1978,7857300000
bdi,1979,10363300000
bdi,1980,9660500000
bdi,1981,11090100000
bdi,1982,13035500000
bdi,1983,14576500000
bdi,1984,14867000000
bdi,1985,16407700000
bdi,1986,16640900000
bdi,1987,21965100000
bdi,1988,22513000000
bdi,1989,30511000000
bdi,1990,33593000000
bdi,1991,37156000000
bdi,1992,42832429100
bdi,1993,45861257200
bdi,1994,45745999900
bdi,1995,41978998800
bdi,1996,31000000000
bdi,1997,47616399400
bdi,1998,58794521400
bdi,1999,73408706400
bdi,2000,97484885000
bdi,2001,113380072300
bdi,2002,121411904500
bdi,2003,133723102600
bdi,2004,164473342900
bdi,2005,204592000000
bdi,2006,200615000000
bdi,2007,251721000000
bdi,2008,294606000000
bdi,2009,370793000000
bdi,2010,384815000000
bdi,2011,417564000000
bdi,2012,530150000000
bdi,2013,594166000000
bdi,2014,648600000000
bdi,2015,574105000000
bdi,2016,597806900000
bdi,2017,602980646800
bdi,2018,601398601700
bdi,2019,609115746800
bdi,2020,666324290700
bel,1995,54823600000
bel,1996,55309400000
bel,1997,58512600000
bel,1998,59483500000
bel,1999,59912600000
bel,2000,63950100000
bel,2001,64265500000
bel,2002,65000300000
bel,2003,65313400000
bel,2004,68149800000
bel,2005,69987200000
bel,2006,71988300000
bel,2007,76565000000
bel,2008,75960500000
bel,2009,71373500000
bel,2010,75876600000
bel,2011,78118200000
bel,2012,77525500000
bel,2013,78101400000
bel,2014,79290200000
bel,2015,81964700000
bel,2016,82955800000
bel,2017,85607000000
bel,2018,87095400000
bel,2019,91721400000
bel,2020,88975700000
ben,1960,5672089600
ben,1961,5672089600
ben,1962,5672089600
ben,1963,7135864300
ben,1964,7135864300
ben,1965,5670728200
ben,1966,8414629900
ben,1967,8597561300
ben,1968,8780488700
ben,1969,9512190000
ben,1970,10792699900
ben,1971,12437999600
ben,1972,14362399700
ben,1973,16071700500
ben,1974,22808809500
ben,1975,23448299500
ben,1976,21544910800
ben,1977,23139010600
ben,1978,29355100200
ben,1979,33670199300
ben,1980,36464398300
ben,1981,45294600200
ben,1982,62999998500
ben,1983,64100012000
ben,1984,78399995900
ben,1985,78467997700
ben,1986,56022999000
ben,1987,58063999000
ben,1988,64640999400
ben,1989,61190000600
ben,1990,66454942000
ben,1991,67149202200
ben,1992,75655416300
ben,1993,78686654900
ben,1994,118343212800
ben,1995,145034175300
ben,1996,160242737800
ben,1997,179005814600
ben,1998,182011047100
ben,1999,408435271400
ben,2000,468894825600
ben,2001,580158056000
ben,2002,618481553700
ben,2003,675165289900
ben,2004,669176042100
ben,2005,748446500100
ben,2006,777477942300
ben,2007,762883515900
ben,2008,770944433700
ben,2009,820715613500
ben,2010,849673250200
ben,2011,913984693500
ben,2012,964545569000
ben,2013,1066102500600
ben,2014,1076490017900
ben,2015,1103178000000
ben,2016,1099966000000
ben,2017,1114230111300
ben,2018,1159936407700
ben,2019,1375515535200
ben,2020,1467584672600
bfa,1960,16134785000
bfa,1961,17089730600
bfa,1962,18011754500
bfa,1963,19911409700
bfa,1964,20189874200
bfa,1965,19376957400
bfa,1966,20276486100
bfa,1967,24492822500
bfa,1968,25897353200
bfa,1969,27906918400
bfa,1970,28192446500
bfa,1971,32204605400
bfa,1972,33997332500
bfa,1973,39405477900
bfa,1974,41543663600
bfa,1975,52257185800
bfa,1976,61760217100
bfa,1977,59205345300
bfa,1978,71424696300
bfa,1979,76842754000
bfa,1980,80729358300
bfa,1981,90555064300
bfa,1982,108643024900
bfa,1983,124141297700
bfa,1984,127364825100
bfa,1985,134121996300
bfa,1986,146180997100
bfa,1987,160591003600
bfa,1988,167621001200
bfa,1989,184620007400
bfa,1990,171992006700
bfa,1991,170298998800
bfa,1992,180004995100
bfa,1993,179866992600
bfa,1994,214781837300
bfa,1995,236891963400
bfa,1996,244680933400
bfa,1997,281194070000
bfa,1998,295472398300
bfa,1999,468654571900
bfa,2000,461070524200
bfa,2001,482253327700
bfa,2002,518501378600
bfa,2003,621999312900
bfa,2004,651424723700
bfa,2005,653517380900
bfa,2006,701342464100
bfa,2007,822997987600
bfa,2008,866164973500
bfa,2009,1020297198000
bfa,2010,1303346091800
bfa,2011,1615183130000
bfa,2012,1723041893300
bfa,2013,1599990423500
bfa,2014,1716265750700
bfa,2015,1703415000000
bfa,2016,1892270000000
bfa,2017,2059312000000
bfa,2018,2258545000000
bfa,2019,2573300984300
bfa,2020,3364184992000
bgd,1960,1430991500
bgd,1961,1571098000
bgd,1962,1942448400
bgd,1963,1992778000
bgd,1964,2694671100
bgd,1965,3040176600
bgd,1966,3188444700
bgd,1967,2821175000
bgd,1968,3327191200
bgd,1969,3735268200
bgd,1970,3767914400
bgd,1971,3227892100
bgd,1972,2287953900
bgd,1973,7620165000
bgd,1974,13329167900
bgd,1975,20043400600
bgd,1976,21708357000
bgd,1977,24977056000
bgd,1978,28736810700
bgd,1979,37162248400
bgd,1980,56483000000
bgd,1981,65534000000
bgd,1982,74409000000
bgd,1983,87325000000
bgd,1984,101371000000
bgd,1985,117711000000
bgd,1986,133120000000
bgd,1987,147641000000
bgd,1988,165324000000
bgd,1989,182808000000
bgd,1990,209431000000
bgd,1991,233409000000
bgd,1992,259621000000
bgd,1993,287525491600
bgd,1994,317812636300
bgd,1995,359649523300
bgd,1996,411850000000
bgd,1997,450378000000
bgd,1998,514240000000
bgd,1999,551585000000
bgd,2000,598209000000
bgd,2001,657950000000
bgd,2002,717793000000
bgd,2003,782820000000
bgd,2004,873133000000
bgd,2005,995076000000
bgd,2006,1162206379100
bgd,2007,1347039009600
bgd,2008,1554542557900
bgd,2009,1783519461000
bgd,2010,1990375600500
bgd,2011,2293720667900
bgd,2012,2670717137300
bgd,2013,3154015600400
bgd,2014,3535348000000
bgd,2015,4067109000000
bgd,2016,4738710000000
bgd,2017,5483065000000
bgd,2018,6422190000000
bgd,2019,7538125000000
bgd,2020,8091958000000
bgr,1980,13868700
bgr,1981,14448200
bgr,1982,16801600
bgr,1983,17984100
bgr,1984,18987800
bgr,1985,20382300
bgr,1986,22034600
bgr,1987,22453600
bgr,1988,23378700
bgr,1989,23507000
bgr,1990,23274000
bgr,1991,53946000
bgr,1992,78417000
bgr,1993,97708000
bgr,1994,157400000
bgr,1995,228209000
bgr,1996,354604000
bgr,1997,4144309000
bgr,1998,5633129000
bgr,1999,5594201000
bgr,2000,6378043000
bgr,2001,7430881000
bgr,2002,8178028000
bgr,2003,8910121000
bgr,2004,9531263000
bgr,2005,11393405000
bgr,2006,13600676000
bgr,2007,16673769000
bgr,2008,18204899000
bgr,2009,19442369000
bgr,2010,17788933000
bgr,2011,20305999000
bgr,2012,20977861000
bgr,2013,19335708000
bgr,2014,19727838000
bgr,2015,21524129000
bgr,2016,23322257000
bgr,2017,24632920000
bgr,2018,24637169000
bgr,2019,26107984000
bgr,2020,26297293000
bhr,1980,684300000
bhr,1981,753699800
bhr,1982,724899800
bhr,1983,676800000
bhr,1984,719700000
bhr,1985,665300000
bhr,1986,499520500
bhr,1987,561505500
bhr,1988,584937700
bhr,1989,617233200
bhr,1990,727362800
bhr,1991,691926000
bhr,1992,664746200
bhr,1993,741938200
bhr,1994,783454300
bhr,1995,878608400
bhr,2006,3150730000
bhr,2007,3751710000
bhr,2008,4873060000
bhr,2009,3717250000
bhr,2010,4348360000
bhr,2011,5357760000
bhr,2012,5497500000
bhr,2013,5866040000
bhr,2014,5839990000
bhr,2015,4687980000
bhr,2016,4763960000
bhr,2017,5492220000
bhr,2018,6091800000
bhr,2019,6115530000
bhr,2020,5259360000
bhs,1989,470507000
bhs,1990,449708000
bhs,1991,488428000
bhs,1992,479323000
bhs,1993,404739000
bhs,1994,475257000
bhs,1995,471998000
bhs,1996,506618000
bhs,1997,804800000
bhs,1998,866300000
bhs,1999,891800000
bhs,2000,981200000
bhs,2001,793200000
bhs,2002,942900000
bhs,2003,964200000
bhs,2004,936600000
bhs,2005,1063200000
bhs,2006,1193000000
bhs,2007,983200000
bhs,2008,1093600000
bhs,2009,999200000
bhs,2010,1161000000
bhs,2011,1213000000
bhs,2012,1397300000
bhs,2013,1355500000
bhs,2014,1468600000
bhs,2015,1308100000
bhs,2016,1579400000
bhs,2017,1632200000
bhs,2018,1593400000
bhs,2019,1579300000
bhs,2020,1153500000
bih,1994,526000000
bih,1995,687471300
bih,1996,1077457300
bih,1997,1605681000
bih,1998,1987085000
bih,1999,2095421000
bih,2000,2545633966.14398
bih,2001,2654507425.22646
bih,2002,2770663962.12324
bih,2003,2919102580.74684
bih,2004,3236983884.72822
bih,2005,3782968694.11051
bih,2006,4218048813.83851
bih,2007,4909218352.76902
bih,2008,5920844427.99085
bih,2009,5680757469.07274
bih,2010,5695448859.05351
bih,2011,5821572097.7487
bih,2012,5670189225.53495
bih,2013,5978002188.55031
bih,2014,6061696942.37328
bih,2015,6468675569.37544
bih,2016,6951635681.35203
bih,2017,7531014438.64091
bih,2018,8201639034.80804
bih,2019,8458363583.8896
bih,2020,8408091000
blr,1990,198.75
blr,1991,400
blr,1992,4200
blr,1993,35500
blr,1994,579900
blr,1995,4052700
blr,1996,6564700
blr,1997,13178800
blr,1998,24789800
blr,1999,102897500
blr,2000,305790000
blr,2001,557510000
blr,2002,831600000
blr,2003,1197170000
blr,2004,1750660000
blr,2005,2462060000
blr,2006,2949290000
blr,2007,3599710000
blr,2008,5039030000
blr,2009,5132000000
blr,2010,6033300000
blr,2011,11088100000
blr,2012,19869100000
blr,2013,24080300000
blr,2014,28508300000
blr,2015,29393700000
blr,2016,29394700000
blr,2017,33368300000
blr,2018,38244000000
blr,2019,42760100000
blr,2020,46013800000
blz,1978,62100000
blz,1979,60700000
blz,1980,92175563.37317
blz,1981,81525593.25847
blz,1982,67252426.81133
blz,1983,70784723.02692
blz,1984,88717028.84917
blz,1985,81734908.13766
blz,1986,87140736.58712
blz,1987,118796758.53544
blz,1988,135484724.67485
blz,1989,151091546.58069
blz,1990,159366974.62474
blz,1991,168516200
blz,1992,196327000
blz,1993,213642300
blz,1994,206826400
blz,1995,222538100
blz,1996,233439000
blz,1997,228743300
blz,1998,238395900
blz,1999,245372200
blz,2000,308470900
blz,2001,309772700
blz,2002,316512700
blz,2003,298258700
blz,2004,322031800
blz,2005,334042300
blz,2006,428336500
blz,2007,467990200
blz,2008,527080700
blz,2009,503652100
blz,2010,526330300
blz,2011,584899500
blz,2012,544154700
blz,2013,537337400
blz,2014,538402000
blz,2015,486109500
blz,2016,504219700
blz,2017,500591800
blz,2018,459250600
blz,2019,509544800
blz,2020,509824112.61959
bmu,1996,223717400
bmu,1997,237559000
bmu,1998,203498600
bmu,1999,289225700
bmu,2000,385365000
bmu,2001,379403000
bmu,2002,377345000
bmu,2003,400577000
bmu,2004,431355000
bmu,2005,484434000
bmu,2010,437715000
bmu,2011,357767000
bmu,2012,326483000
bmu,2013,342621000
bmu,2014,320997000
bmu,2015,341004000
bmu,2016,369131000
bmu,2017,393492000
bmu,2018,411970000
bmu,2019,477873000
bol,1970,3745
bol,1971,3865
bol,1972,5571
bol,1973,8872
bol,1974,15291
bol,1975,15064
bol,1976,17445
bol,1977,21220
bol,1978,24885
bol,1979,29388
bol,1980,32000
bol,1981,42000
bol,1982,113000
bol,1983,422000
bol,1984,6104000
bol,1985,762473000
bol,1986,2469792000
bol,1987,2711767000
bol,1988,3366368000
bol,1989,3993621000
bol,1990,4923975000
bol,1991,5855626000
bol,1992,6639618000
bol,1993,7002222000
bol,1994,7775029000
bol,1995,9394189000
bol,1996,10493327000
bol,1997,11008601000
bol,1998,12236264000
bol,1999,12108339000
bol,2000,13365887000
bol,2001,13673864000
bol,2002,14439012000
bol,2003,15845366000
bol,2004,18687405000
bol,2005,20233555000
bol,2006,25370328000
bol,2007,29141082000
bol,2008,35890269000
bol,2009,35579127000
bol,2010,41561130897.1345
bol,2011,50483040578.752
bol,2012,54900129549.7914
bol,2013,60417511830.8926
bol,2014,62987150581.4916
bol,2015,57469415052.7167
bol,2016,59398715564.9506
bol,2017,68346943675.0544
bol,2018,73067262894.362
bol,2019,71240878089.3943
bol,2020,59130997048.9273
bra,1960,0.00033
bra,1961,0.00055
bra,1962,0.00084
bra,1963,0.00167
bra,1964,0.00309
bra,1965,0.0045
bra,1966,0.00651
bra,1967,0.00864
bra,1968,0.01283
bra,1969,0.01737
bra,1970,0.02274
bra,1971,0.03094
bra,1972,0.04134
bra,1973,0.059
bra,1974,0.09034
bra,1975,0.12962
bra,1976,0.20717
bra,1977,0.30839
bra,1978,0.46844
bra,1979,0.80463
bra,1980,1.78281
bra,1981,3.50073
bra,1982,7.53273
bra,1983,16.836
bra,1984,58.5116
bra,1985,207.33099
bra,1986,535.20032
bra,1987,1732.28003
bra,1988,12417
bra,1989,179958
bra,1990,3842501.45455
bra,1991,19151201.45455
bra,1992,218773755.63636
bra,1993,5258099636.36364
bra,1994,123691509000
bra,1995,165071135265.86499
bra,1996,190955169209.14001
bra,1997,215116438360.556
bra,1998,221707920806.27701
bra,1999,236541252110.63101
bra,2000,275870539776.203
bra,2001,297880826404.49799
bra,2002,334907573606.30402
bra,2003,396568539719.79694
bra,2004,475863212301.526
bra,2005,524686238180.06897
bra,2006,567281411763.57996
bra,2007,629071152494.76697
bra,2008,717907178263.25903
bra,2009,729222102739.71582
bra,2010,904158000000
bra,2011,1011034000000
bra,2012,1065682000000
bra,2013,1131626000000
bra,2014,1183094000000
bra,2015,1160787000000
bra,2016,1150720000000
bra,2017,1197800000000
bra,2018,1313210000000
bra,2019,1363547317500
bra,2020,1314555085680.34009
brb,1975,130105000
brb,1976,153846000
brb,1977,181177000
brb,1978,210100000
brb,1979,252000000
brb,1980,346300000
brb,1981,379748000
brb,1982,388500000
brb,1983,440400000
brb,1984,493200000
brb,1985,450400000
brb,1986,449800000
brb,1987,467000000
brb,1988,512400000
brb,1989,539100000
brb,1990,757000000
brb,1991,706900000
brb,1992,596900000
brb,1993,606400000
brb,1994,621200000
brb,1995,666400000
brb,1996,709200000
brb,1997,806100000
brb,1998,884600000
brb,1999,908000000
brb,2000,936600000
brb,2001,897500000
brb,2002,895900000
brb,2003,1008100000
brb,2004,1039400000
brb,2005,1141700000
brn,1974,2368000000
brn,1975,2480000000
brn,1976,3181000000
brn,1977,3583000000
brn,1978,3559000000
brn,1979,5134000000
brn,1980,8952000000
brn,1981,7550000000
brn,1982,7272000000
brn,1983,6281000000
brn,1984,5928000000
brn,1985,5567000000
brn,1986,3020000000
brn,1987,3452000000
brn,1988,2830000000
brn,1989,3482045700
brn,1990,3928037300
brn,1991,3809675700
brn,1992,4116197100
brn,1993,3796978800
brn,1994,3360505300
brn,1995,3641584700
brn,1996,4061216400
brn,1997,4325019400
brn,1998,3493995100
brn,1999,4302742600
brn,2000,6587267300
brn,2001,6025544200
brn,2002,6347106500
brn,2003,7328334800
brn,2004,9028418900
brn,2005,11352380000
brn,2006,13337000000
brn,2007,13161800000
brn,2008,15117500000
brn,2009,10210600000
brn,2010,12832000000
brn,2011,17168000000
brn,2012,17294000000
brn,2013,15853000000
brn,2014,14699200000
brn,2015,10909000000
brn,2016,9021770500
brn,2017,10001812000
brn,2018,11574219500
brn,2019,11487182000
brn,2020,9795153390.03715
btn,1980,123142500
btn,1981,217283200
btn,1982,268122900
btn,1983,350514100
btn,1984,408857800
btn,1985,412753800
btn,1986,502110100
btn,1987,838833400
btn,1988,892482900
btn,1989,1048776200
btn,1990,1271289600
btn,1991,1424596100
btn,1992,1750325200
btn,1993,2063257600
btn,1994,2439698100
btn,1995,3206265600
btn,1996,3663883600
btn,1997,4318946500
btn,1998,4937670900
btn,1999,6210330700
btn,2000,6950471800
btn,2001,8339535200
btn,2002,9762463000
btn,2003,11043338900
btn,2004,11562225000
btn,2005,12974498000
btn,2006,15335372000
btn,2007,21786717500
btn,2008,23648624200
btn,2009,25692380800
btn,2010,31013503700
btn,2011,34814727300
btn,2012,40557906000
btn,2013,44629051400
btn,2014,48478956500
btn,2015,54610619700
btn,2016,61730080000
btn,2017,66769522000
btn,2018,63929660000
btn,2019,64387450000
btn,2020,59042790000
bwa,1960,2891800
bwa,1961,2891800
bwa,1962,2891800
bwa,1963,2891800
bwa,1964,4027900
bwa,1965,6300000
bwa,1966,5300000
bwa,1967,6300000
bwa,1968,5900000
bwa,1969,10850000
bwa,1970,19000000
bwa,1971,25050000
bwa,1972,35100000
bwa,1973,45550000
bwa,1974,58000000
bwa,1975,81450000
bwa,1976,102950000
bwa,1977,123450000
bwa,1978,182950000
bwa,1979,285500000
bwa,1980,361900000
bwa,1981,368250000
bwa,1982,452450000
bwa,1983,613750000
bwa,1984,831750000
bwa,1985,1203750000
bwa,1986,1516200000
bwa,1987,1914550000
bwa,1988,2994000000
bwa,1989,3816550000
bwa,1990,4013250000
bwa,1991,4267950000
bwa,1992,4344350000
bwa,1993,4826400000
bwa,1994,4946500000
bwa,1995,5756200000
bwa,1996,7320500000
bwa,1997,8374800000
bwa,1998,8815300000
bwa,1999,11362300000
bwa,2000,13673000000
bwa,2001,14355200000
bwa,2002,15131100000
bwa,2003,14730008600
bwa,2004,16319361100
bwa,2005,21749776200
bwa,2006,25765186400
bwa,2007,28069897500
bwa,2008,27303398700
bwa,2009,20684108000
bwa,2010,27677105700
bwa,2011,36791729300
bwa,2012,32652974500
bwa,2013,39403151300
bwa,2014,58012900000
bwa,2015,51455100000
bwa,2016,66334800000
bwa,2017,61827600000
bwa,2018,60457000000
bwa,2019,57151500000
bwa,2020,47497300000
caf,2009,238924000000
caf,2010,259840000000
caf,2011,306047000000
caf,2012,352725000000
caf,2013,202107000000
caf,2014,182274000000
caf,2015,221826000000
caf,2016,234021000000
caf,2017,249536000000
caf,2018,253583000000
caf,2019,266960213300
caf,2020,274951160500
can,1997,251359000000
can,1998,252383000000
can,1999,280924000000
can,2000,326289000000
can,2001,325592000000
can,2002,329137000000
can,2003,350166000000
can,2004,379227000000
can,2005,415284000000
can,2006,431725000000
can,2007,452566000000
can,2008,486209000000
can,2009,394028000000
can,2010,439022000000
can,2011,481469000000
can,2012,486670000000
can,2013,506250000000
can,2014,541374000000
can,2015,485980000000
can,2016,471854000000
can,2017,514349000000
can,2018,550474000000
che,1990,112955409000
che,1991,116926157000
che,1992,116372288000
che,1993,116996708000
che,1994,123283007000
che,1995,121667108000
che,1996,118193708000
che,1997,117116769000
che,1998,117659235000
che,1999,118183361000
che,2000,120709633000
che,2001,127575759000
che,2002,128217916000
che,2003,127570180000
che,2004,129443053000
che,2005,136042755000
che,2006,145473501000
che,2007,154587858000
che,2008,161226098000
che,2009,151571785000
che,2010,156839585000
che,2011,162092670000
che,2012,161432222000
che,2013,164894581000
che,2014,165665196000
che,2015,165391091000
che,2016,167623607000
che,2017,169929491000
che,2018,177447062000
che,2019,181463991000
che,2020,178295479000
chl,1960,1620775.84994
chl,1961,1815122.20831
chl,1962,2245678.11007
chl,1963,3582582.65742
chl,1964,5541485.69688
chl,1965,7689515.71654
chl,1966,10815004.68798
chl,1967,14216149.62783
chl,1968,20362405.17467
chl,1969,30813161.07637
chl,1970,42651071.37893
chl,1971,51254538.31421
chl,1972,93192515.62491
chl,1973,494021730.53317
chl,1974,4683076751.70792
chl,1975,14270204384.6058
chl,1976,53945842814.8234
chl,1977,108609265864.69
chl,1978,182252446463.32199
chl,1979,302911834816.60901
chl,1980,422359366488.89398
chl,1981,486777181568.32294
chl,1982,462480321893.49103
chl,1983,618589831247.1969
chl,1984,741432061601.72705
chl,1985,1118546646439.65991
chl,1986,1288809759000.33008
chl,1987,1767848813518.52002
chl,1988,2628391221654.95996
chl,1989,3185327895790.08984
chl,1990,3959362630610.24951
chl,1991,4937961700200
chl,1992,5876933060800
chl,1993,6972789304500
chl,1994,8763698823500
chl,1995,11086494579200
chl,1996,11028703822018.90039
chl,1997,12037417019285.90039
chl,1998,11605025416105.5
chl,1999,11684778738812.80078
chl,2000,13198996731175.40039
chl,2001,14341798649606.19922
chl,2002,15357899378144.30078
chl,2003,17474815360230
chl,2004,21770158397241.69531
chl,2005,25370805979806.80078
chl,2006,33740706051185.80078
chl,2007,36230169581482.20312
chl,2008,32134983750170.30078
chl,2009,33298951241276.10156
