geo,time,ny_gdp_mktp_pp_kd
lbn,2014,106246010938.692
lbn,2015,106864054350.25
lbn,2016,108554701985.013
lbn,2017,109403614953.09399
lbn,2018,107541374180.883
lbn,2019,99844372328.3009
lbn,2020,78413510390.8837
lbr,2000,4994680985.80285
lbr,2001,5140539304.50753
lbr,2002,5333978738.31138
lbr,2003,3726043775.3668
lbr,2004,3823660446.99479
lbr,2005,4025596064.09128
lbr,2006,4349411237.39163
lbr,2007,4764139771.53765
lbr,2008,5104570383.04993
lbr,2009,5375140146.23236
lbr,2010,5703014428.52143
lbr,2011,6170705287.65218
lbr,2012,6663980095.31372
lbr,2013,7242899226.22102
lbr,2014,7293700421.65451
lbr,2015,7292346348.3915
lbr,2016,7178953380.43013
lbr,2017,7355207879.35259
lbr,2018,7440349935.94077
lbr,2019,7256774357.91125
lbr,2020,7040310854.12534
lby,1999,86540725665.8774
lby,2000,89724743548.1248
lby,2001,88143005632.42769
lby,2002,87297846968.75281
lby,2003,98660535669.2708
lby,2004,103062403709.244
lby,2005,115296662281.677
lby,2006,122791576264.405
lby,2007,130591686431.23801
lby,2008,134075031340.20399
lby,2009,133015648431.91701
lby,2010,139694749537.90302
lby,2011,52977949150.4267
lby,2012,118214760087.593
lby,2013,102137552746.2
lby,2014,77624540051.89709
lby,2015,70745422757.50031
lby,2016,68767756473.28481
lby,2017,87115614620.6817
lby,2018,100298646254.75101
lby,2019,102842173262.42101
lby,2020,70652572981.1017
lca,1990,1619374614.56154
lca,1991,1625458249.18542
lca,1992,1754732168.69569
lca,1993,1764965762.46097
lca,1994,1793179802.01373
lca,1995,1824528635.11916
lca,1996,1877852089.28888
lca,1997,1864817351.91383
lca,1998,1982048557.95643
lca,1999,2034981216.34038
lca,2000,2035973240.24775
lca,2001,1966585969.97306
lca,2002,1974775826.94113
lca,2003,2058992343.70691
lca,2004,2208627735.925
lca,2005,2199565631.93834
lca,2006,2335834382.13036
lca,2007,2375347790.40427
lca,2008,2492911399.75272
lca,2009,2422389440.42544
lca,2010,2461241233.47854
lca,2011,2596201214.21882
lca,2012,2591012660.90697
lca,2013,2508764135.27059
lca,2014,2552884914.65869
lca,2015,2518153306.95648
lca,2016,2609973113.02056
lca,2017,2701367915.57793
lca,2018,2780421310.42789
lca,2019,2778643406.5175
lca,2020,2212532552.25728
lka,1990,67194691693.7025
lka,1991,70285638940.60921
lka,1992,73378200905.3073
lka,1993,78441343180.9328
lka,1994,82833994647.59958
lka,1995,87389934954.33121
lka,1996,90710723823.2684
lka,1997,96521108252.85089
lka,1998,101056078247.48199
lka,1999,105402035818.12801
lka,2000,111726192918.683
lka,2001,109999567245.349
lka,2002,114360693342.258
lka,2003,121154026245.802
lka,2004,127750937215.52901
lka,2005,135724828841.20399
lka,2006,146132604897.67599
lka,2007,156064983955.67499
lka,2008,165350988064.64099
lka,2009,171202614111
lka,2010,184926159796.233
lka,2011,200468709813.11401
lka,2012,218800715813.452
lka,2013,226230603158.39999
lka,2014,237453226027.88
lka,2015,249344131584.21497
lka,2016,260531291492.81601
lka,2017,269853543169.89096
lka,2018,278683152393.76898
lka,2019,284967949435.578
lka,2020,274797226353.49799
lso,1990,2277298348.86403
lso,1991,2435948777.62723
lso,1992,2605402264.76263
lso,1993,2696845800.05967
lso,1994,2858113757.34895
lso,1995,2952172524.68992
lso,1996,3117406676.574
lso,1997,3232863062.34577
lso,1998,3282573363.54154
lso,1999,3298199236.7457
lso,2000,3426022492.19321
lso,2001,3548043099.12973
lso,2002,3573725111.0103
lso,2003,3736678999.92187
lso,2004,3799917591.49334
lso,2005,3931627389.40838
lso,2006,4097938957.28988
lso,2007,4269557133.72291
lso,2008,4505323282.71637
lso,2009,4448758289.96563
lso,2010,4683042387.08269
lso,2011,4899129775.21934
lso,2012,5209480911.38836
lso,2013,5302862494.82886
lso,2014,5393570291.28648
lso,2015,5562257315.52179
lso,2016,5761851387.80813
lso,2017,5580816901.26206
lso,2018,5512555847.49346
lso,2019,5491529196.49182
lso,2020,4963571546.60989
ltu,1995,38614951870.8962
ltu,1996,40606890384.3649
ltu,1997,43981697192.925
ltu,1998,47269662757.93369
ltu,1999,46730045922.2299
ltu,2000,48456966648.5672
ltu,2001,51619321062.895
ltu,2002,55104355429.1282
ltu,2003,60926657922.7044
ltu,2004,64929228693.8814
ltu,2005,69949795338.67799
ltu,2006,75135958038.9915
ltu,2007,83481669656.96028
ltu,2008,85664233657.0446
ltu,2009,72952853508.4314
ltu,2010,74157480683.29311
ltu,2011,78635856993.3067
ltu,2012,81658512980.39638
ltu,2013,84557449673.47
ltu,2014,87548255021.8647
ltu,2015,89320742945.6501
ltu,2016,91570579072.68289
ltu,2017,95492177900.25281
ltu,2018,99305476902.73108
ltu,2019,103847482738.302
ltu,2020,103709955999.877
lux,1990,27058203782.4807
lux,1991,29397165793.36729
lux,1992,29932092041.6185
lux,1993,31189434676.4903
lux,1994,32381158084.87329
lux,1995,32844921027.3998
lux,1996,33304117487.1364
lux,1997,35109145135.0818
lux,1998,37452509306.8221
lux,1999,40514319942.4656
lux,2000,43325256229.7298
lux,2001,44657228410.5875
lux,2002,46097610202.6895
lux,2003,47305081129.9502
lux,2004,49306980746.2262
lux,2005,50531211320.23209
lux,2006,53571530313.6657
lux,2007,57910110485.5414
lux,2008,57736278119.6883
lux,2009,55866226614.5878
lux,2010,57967027793.8481
lux,2011,58572376708.37289
lux,2012,59538763540.5786
lux,2013,61427208385.876
lux,2014,63038496898.925
lux,2015,64469334920.607
lux,2016,67678741186.3037
lux,2017,68570197215.6406
lux,2018,69944602559.6535
lux,2019,72241448143.8705
lux,2020,70958266479.9138
lva,1995,23858648395.2552
lva,1996,24476116015.5012
lva,1997,26639048534.992
lva,1998,28326880513.0408
lva,1999,29107620347.396
lva,2000,30759691793.119
lva,2001,32706248125.8851
lva,2002,35024167953.9915
lva,2003,37974076488.641
lva,2004,41119078903.6373
lva,2005,45525082080.4702
lva,2006,50972251002.2373
lva,2007,56040423000.4778
lva,2008,54223144195.8807
lva,2009,46497276951.5281
lva,2010,44418410720.8896
lva,2011,45557486647.4564
lva,2012,48763511484.5764
lva,2013,49744021263.3723
lva,2014,50689205542.3864
lva,2015,52658495004.3496
lva,2016,53905242557.0713
lva,2017,55691171159.2716
lva,2018,57912959510.2358
lva,2019,59351706426.0947
lva,2020,57204025761.8543
mac,1990,16768952851.1903
mac,1991,17382578301.1057
mac,1992,19694376507.7636
mac,1993,20715804917.6853
mac,1994,21596725174.4958
mac,1995,22308596559.5944
mac,1996,22215107410.8446
mac,1997,22153086233.8854
mac,1998,21140439583.5331
mac,1999,20641891774.6424
mac,2000,21828161129.8157
mac,2001,22458618285.57249
mac,2002,24459761747.4611
mac,2003,27307064334.5311
mac,2004,34579093071.3336
mac,2005,37371509661.0946
mac,2006,42375648989.08649
mac,2007,48510256908.3208
mac,2008,50155373200.9979
mac,2009,50794429162.9998
mac,2010,63555423537.3578
mac,2011,77293937523.79021
mac,2012,84437715980.21388
mac,2013,93517140608.40401
mac,2014,91601619302.3176
mac,2015,71894070155.1998
mac,2016,71405950685.7979
mac,2017,78534544016.29939
mac,2018,83611498767.388
mac,2019,81511194603.69438
mac,2020,37485855488.8218
mar,1990,95514012277.14488
mar,1991,102406387609.537
mar,1992,100258169122.424
mar,1993,99515665451.3299
mar,1994,110052384507.993
mar,1995,104103560236.847
mar,1996,116984164943.871
mar,1997,115158390325.37
mar,1998,123494191085.629
mar,1999,124829573985.69299
mar,2000,127217405178.311
mar,2001,136529677833.45
mar,2002,140791382992.52701
mar,2003,149184185632.673
mar,2004,156340578410.91599
mar,2005,161486746932.60999
mar,2006,173718773167.57901
mar,2007,179853815200.901
mar,2008,190507056104.07199
mar,2009,198591713244.194
mar,2010,206169412827.66599
mar,2011,216984436144.216
mar,2012,223515583617.203
mar,2013,233652963487.43497
mar,2014,239890315157.85696
mar,2015,250772647041.978
mar,2016,253430476966.23001
mar,2017,264212938334.625
mar,2018,272531689715.35999
mar,2019,279639140385.54602
mar,2020,262040741347.90399
mda,1995,16816808195.5801
mda,1996,15828474253.3381
mda,1997,16089179434.1483
mda,1998,15036594420.6263
mda,1999,14530123648.0177
mda,2000,14836377395.875
mda,2001,15741396478.2773
mda,2002,16969225347.1499
mda,2003,18089194226.4708
mda,2004,19427794543.137
mda,2005,20884879160.8126
mda,2006,21887353329.22409
mda,2007,22543973981.5636
mda,2008,24302403984.7376
mda,2009,22844259675.3248
mda,2010,24466202131.4147
mda,2011,25889686484.29029
mda,2012,25737006167.9988
mda,2013,28064626385.0377
mda,2014,29467752649.67
mda,2015,29368082300.8843
mda,2016,30662887782.4774
mda,2017,32101220495.8184
mda,2018,33482047350.2943
mda,2019,34715326508.9704
mda,2020,32295999033.8527
mdg,1990,21492868990.5496
mdg,1991,20137453104.26929
mdg,1992,20375253255.7396
mdg,1993,20803117923.2844
mdg,1994,20794359540.0518
mdg,1995,21143412061.7264
mdg,1996,21598884390.8428
mdg,1997,22396637590.9262
mdg,1998,23273930592.992
mdg,1999,24367625433.5787
mdg,2000,25453656125.6413
mdg,2001,26975844772.5754
mdg,2002,23628689748.5994
mdg,2003,25940731550.1918
mdg,2004,27304436747.2238
mdg,2005,28602993463.4281
mdg,2006,30147128482.517
mdg,2007,31868699608.0339
mdg,2008,34007928308.722
mdg,2009,32654851936.0287
mdg,2010,32857063758.2718
mdg,2011,33375688540.871
mdg,2012,34380679957.22109
mdg,2013,35171564947.5045
mdg,2014,36346014939.0789
mdg,2015,37484480464.4719
mdg,2016,38981290520.7963
mdg,2017,40514544581.3034
mdg,2018,41808723575.626
mdg,2019,43653003423.1667
mdg,2020,40535912000.8971
mdv,1995,2693313074.6769
mdv,1996,2904971039.86258
mdv,1997,3148928788.91511
mdv,1998,3384931020.31642
mdv,1999,3593972710.14495
mdv,2000,3732190086.11859
mdv,2001,3585006155.72206
mdv,2002,3845578252.47613
mdv,2003,4374347178.07753
mdv,2004,4638284528.03537
mdv,2005,4029321674.09061
mdv,2006,5081437741.15739
mdv,2007,5473413103.961
mdv,2008,5992584544.75941
mdv,2009,5559390108.34501
mdv,2010,5963286975.13221
mdv,2011,6474145879.95108
mdv,2012,6637124988.72736
mdv,2013,7120378969.23521
mdv,2014,7642276131.94899
mdv,2015,7862721295.74148
mdv,2016,8361084209.65743
mdv,2017,8963910866.51982
mdv,2018,9692060901.42097
mdv,2019,10359232216.5971
mdv,2020,6888899565.78465
mex,1990,1254868455670.12988
mex,1991,1307758084624.53003
mex,1992,1354067137753.93994
mex,1993,1380351691180.63989
mex,1994,1448555981850.09009
mex,1995,1357423981459.04004
mex,1996,1449365819303.77002
mex,1997,1548601755928.37012
mex,1998,1628570391754.09009
mex,1999,1673413960949.47998
mex,2000,1756121671424.30005
mex,2001,1749020088772.3501
mex,2002,1748323200787.19995
mex,2003,1773610644818.55005
mex,2004,1843146660769.6001
mex,2005,1885682929642.06006
mex,2006,1970445846167.37012
mex,2007,2015597543061.92969
mex,2008,2038647605904.25
mex,2009,1930889909604.80005
mex,2010,2029715136393.71997
mex,2011,2104063762786.11011
mex,2012,2180700554407.37988
mex,2013,2210229245319.37012
mex,2014,2273215767224.60938
mex,2015,2348076207005.29004
mex,2016,2409843112983.72949
mex,2017,2460766209923.95996
mex,2018,2514779898431.95996
mex,2019,2510338810804.89014
mex,2020,2301753888959.41992
mhl,1990,156074155.22686
mhl,1991,156211227.73348
mhl,1992,167366050.67101
mhl,1993,177418458.46993
mhl,1994,187846631.03044
mhl,1995,203274951.62787
mhl,1996,182331641.56352
mhl,1997,170579158.77704
mhl,1998,169181443.86307
mhl,1999,167057975.11789
mhl,2000,169320072.25856
mhl,2001,180878004.60481
mhl,2002,187645468.56487
mhl,2003,184613350.64374
mhl,2004,186365873.56104
mhl,2005,190751887.7198
mhl,2006,190082616.27446
mhl,2007,196223058.51037
mhl,2008,184097276.46327
mhl,2009,189959901.56705
mhl,2010,202627645.55482
mhl,2011,201386938.2254
mhl,2012,196764684.24635
mhl,2013,204670649.31377
mhl,2014,202725593.18429
mhl,2015,205997425.04072
mhl,2016,208702702.95779
mhl,2017,215486698.70488
mhl,2018,223189811.58273
mhl,2019,238020024.05831
mhl,2020,232765481.14849
mkd,1990,22713263722.1252
mkd,1991,21311680992.7779
mkd,1992,19912526794.2237
mkd,1993,18425206141.5771
mkd,1994,18101260398.3668
mkd,1995,17899480635.717
mkd,1996,18111608076.7938
mkd,1997,18372411852.8562
mkd,1998,18993167081.3759
mkd,1999,19817285902.614
mkd,2000,20718801146.80709
mkd,2001,20083302346.1113
mkd,2002,20383279698.8984
mkd,2003,20836318811.3031
mkd,2004,21810227017.6364
mkd,2005,22840561474.9752
mkd,2006,24013886864.9806
mkd,2007,25568422675.1657
mkd,2008,26967527119.3917
mkd,2009,26870817560.5815
mkd,2010,27773341375.8788
mkd,2011,28423205915.0197
mkd,2012,28293544018.0238
mkd,2013,29121203082.9711
mkd,2014,30178047511.2549
mkd,2015,31341672325.2999
mkd,2016,32234347464.2406
mkd,2017,32583049847.4236
mkd,2018,33521636109.22969
mkd,2019,34832472717.237
mkd,2020,33018242862.0694
mli,1990,11955670444.6368
mli,1991,13359888303.2237
mli,1992,12929878589.6608
mli,1993,13340036083.646
mli,1994,13844280649.9888
mli,1995,13971789575.5745
mli,1996,14957609065.1426
mli,1997,15679915647.4829
mli,1998,16867146746.5274
mli,1999,17828733278.6168
mli,2000,17817887173.7521
mli,2001,20557608171.9297
mli,2002,21196190850.9999
mli,2003,23129080396.11169
mli,2004,23489893740.4851
mli,2005,25024906330.8644
mli,2006,26191614229.9494
mli,2007,27106648868.1619
mli,2008,28400488545.353
mli,2009,29765507550.239
mli,2010,31347227356.9123
mli,2011,32354455708.34949
mli,2012,32083734772.5945
mli,2013,32820078395.48809
mli,2014,35145277199.1621
mli,2015,37314373425.8626
mli,2016,39498122203.1308
mli,2017,41593677730.77329
mli,2018,43567915125.3895
mli,2019,45640075229.3188
mli,2020,45076214715.8519
mlt,1990,5704590991.90642
mlt,1991,6061498275.63306
mlt,1992,6345839064.02656
mlt,1993,6630180207.20079
mlt,1994,7004858634.98545
mlt,1995,7449141316.41445
mlt,1996,7730520395.29025
mlt,1997,8136912317.57393
mlt,1998,8553977995.45114
mlt,1999,8957723608.28434
mlt,2000,10720717386.33
mlt,2001,10594781403.4678
mlt,2002,10866565437.5537
mlt,2003,11309276795.1382
mlt,2004,11325140105.8312
mlt,2005,11708336818.8961
mlt,2006,12002232739.2476
mlt,2007,12575304017.9827
mlt,2008,13056480347.3209
mlt,2009,12908436380.781
mlt,2010,13624033544.0023
mlt,2011,13687664709.3094
mlt,2012,14251282678.1554
mlt,2013,15031306070.2953
mlt,2014,16178726547.9478
mlt,2015,17733200081.7708
mlt,2016,18458650654.60929
mlt,2017,19957387003.9197
mlt,2018,20991024940.2767
mlt,2019,22153836691.62429
mlt,2020,20602817870.1169
mmr,1990,23322433798.37189
mmr,1991,23569436494.8567
mmr,1992,24627311961.757
mmr,1993,26540050821.2661
mmr,1994,28339404586.6692
mmr,1995,30380820955.699
mmr,1996,32412356176.2318
mmr,1997,34368378417.0588
mmr,1998,36348631873.8562
mmr,1999,39430281285.7639
mmr,2000,44326809181.5622
mmr,2001,49853356084.229
mmr,2002,55687717090.5035
mmr,2003,62919504957.2552
mmr,2004,71536511955.6956
mmr,2005,81241829047.8949
mmr,2006,92052573062.93828
mmr,2007,103559592341.85899
mmr,2008,115028058777.222
mmr,2009,127002300715.735
mmr,2010,139790525720.746
mmr,2011,150302853253.20999
mmr,2012,160051126576.81699
mmr,2013,172693036061.31601
mmr,2014,186853284338.746
mmr,2015,192976988566.37201
mmr,2016,213254587482.142
mmr,2017,225516863812.20401
mmr,2018,239961167803.758
mmr,2019,256159650802.76401
mmr,2020,264289580224.12399
mne,1997,7667314618.75141
mne,1998,8043013549.80022
mne,1999,7286970162.98203
mne,2000,7512866251.4209
mne,2001,7595495963.85093
mne,2002,7740109187.93594
mne,2003,7932269733.21937
mne,2004,8283356192.3872
mne,2005,8629650307.87139
mne,2006,9368902355.33676
mne,2007,10006938670.8251
mne,2008,10729715093.0645
mne,2009,10107917696.1587
mne,2010,10384301631.502
mne,2011,10719553723.5075
mne,2012,10427575508.4614
mne,2013,10797648068.6123
mne,2014,10990245564.0007
mne,2015,11362856805.1005
mne,2016,11697979304.7539
mne,2017,12249710436.6236
mne,2018,12871737112.3062
mne,2019,13394708710.6518
mne,2020,11344394879.2473
mng,1990,10872166319.5112
mng,1991,9926989677.24814
mng,1992,9008101282.25899
mng,1993,8722653330.10023
mng,1994,8908828133.20386
mng,1995,9476893045.63523
mng,1996,9688710498.66216
mng,1997,10066251796.7286
mng,1998,10402458224.7219
mng,1999,10721852078.3728
mng,2000,10844731165.4109
mng,2001,11164944685.9686
mng,2002,11693379113.6251
mng,2003,12512457589.9465
mng,2004,13841957004.4408
mng,2005,14846006255.9603
mng,2006,16116265411.0426
mng,2007,17767862926.833
mng,2008,19349268103.5318
mng,2009,19103803493.3723
mng,2010,20319791473.6829
mng,2011,23833241422.8668
mng,2012,26769453830.2182
mng,2013,29887805071.3905
mng,2014,32244525892.7466
mng,2015,33011892665.7025
mng,2016,33503698720.8571
mng,2017,35392260803.7048
mng,2018,38133349151.7365
mng,2019,40269672499.9901
mng,2020,38434280706.9494
moz,1990,6121236733.48307
moz,1991,6422735265.14514
moz,1992,6029361006.00852
moz,1993,6668384621.33662
moz,1994,7104056625.98657
moz,1995,7264591055.49117
moz,1996,8078408292.59654
moz,1997,8991354759.42547
moz,1998,9884308854.2469
moz,1999,11040627069.7139
moz,2000,11170939678.119
moz,2001,12521157126.4963
moz,2002,13684504331.7473
moz,2003,14625797460.571
moz,2004,15783635236.8726
moz,2005,16832601158.0554
moz,2006,18464416483.6883
moz,2007,19891669023.0327
moz,2008,21347292691.98429
moz,2009,22696056748.0606
moz,2010,24171834501.0452
moz,2011,25964752362.1171
moz,2012,27849388139.4062
moz,2013,29788710118.8997
moz,2014,31992631649.1491
moz,2015,34143585464.0944
moz,2016,35449309348.5047
moz,2017,36775580595.8018
moz,2018,38042063129.9955
moz,2019,38922587009.6066
moz,2020,38442318985.7428
mrt,1990,9251674742.75908
mrt,1991,9417102762.19379
mrt,1992,9593591108.15945
mrt,1993,10157083866.6018
mrt,1994,9846202727.61633
mrt,1995,10813080184.307
mrt,1996,11442274574.0402
mrt,1997,10979469292.0152
mrt,1998,11284457515.2977
mrt,1999,11698955762.6431
mrt,2000,11240587648.2627
mrt,2001,11150719845.1564
mrt,2002,11304765251.4638
mrt,2003,12087989860.2001
mrt,2004,12660085158.2239
mrt,2005,13744584418.8538
mrt,2006,16264406399.0669
mrt,2007,15944091479.0297
mrt,2008,15891303909.2665
mrt,2009,15906857661.5356
mrt,2010,16323653841.7756
mrt,2011,17004804540.4672
mrt,2012,17764921545.0567
mrt,2013,18502310251.0798
mrt,2014,19293251315.4216
mrt,2015,20330521955.9758
mrt,2016,20586871382.7043
mrt,2017,21877780559.6941
mrt,2018,22868132165.2962
mrt,2019,24185320705.1866
mrt,2020,23758855674.2014
mus,1990,8459114515.30677
mus,1991,8834313993.8352
mus,1992,9409666237.13806
mus,1993,9887871396.64691
mus,1994,10296847887.2151
mus,1995,10738349599.7652
mus,1996,11338391812.7817
mus,1997,11983260289.6717
mus,1998,12710876683.844
mus,1999,13042749071.1757
mus,2000,14112618620.328
mus,2001,14585044273.9933
mus,2002,14820580873.3
mus,2003,15698766314.0481
mus,2004,16378526015.1107
mus,2005,16669661363.8448
mus,2006,17480731171.66
mus,2007,18481855468.5052
mus,2008,19477466102.5468
mus,2009,20123159099.4742
mus,2010,21003990668.9131
mus,2011,21860436385.9544
mus,2012,22624703115.9746
mus,2013,23384985019.178
mus,2014,24260653503.7677
mus,2015,25122651918.5157
mus,2016,26086842380.0703
mus,2017,27081834228.7363
mus,2018,28100023782.9701
mus,2019,28946502128.0602
mus,2020,24635011075.0369
mwi,1990,8959427065.59354
mwi,1991,9741605818.96895
mwi,1992,9027255994.149
mwi,1993,9902163225.89211
mwi,1994,8888163715.77389
mwi,1995,10375048411.0119
mwi,1996,11134157659.9185
mwi,1997,11556411581.5071
mwi,1998,12006563123.2231
mwi,1999,12371836162.6918
mwi,2000,12566825930.4202
mwi,2001,11941630883.6013
mwi,2002,12144638610.351
mwi,2003,12837567900.451
mwi,2004,13533427972.3619
mwi,2005,13975798627.8146
mwi,2006,14632661162.1581
mwi,2007,16037396634.3577
mwi,2008,17262611522.7463
mwi,2009,18700260846.9491
mwi,2010,19985729051.1221
mwi,2011,20955847353.5595
mwi,2012,21351032619.6307
mwi,2013,22461286315.22729
mwi,2014,23741579636.117
mwi,2015,24406343865.9445
mwi,2016,25012607362.7099
mwi,2017,26013119290.3345
mwi,2018,27155534405.6584
mwi,2019,28635017162.8855
mwi,2020,28864096822.24229
mys,1990,185816846156.10999
mys,1991,203553932656.33496
mys,1992,221639939722.36401
mys,1993,243571086162.89496
mys,1994,266008956416.73401
mys,1995,292155203375.40503
mys,1996,321378613908.16101
mys,1997,344912340166.91803
mys,1998,319528809018.78198
mys,1999,339140247578.37201
mys,2000,369184235021.71399
mys,2001,371095410688.77197
mys,2002,391101120886.54999
mys,2003,413740006476.16602
mys,2004,441805802153.52094
mys,2005,465363502347.55298
mys,2006,491353342260.00293
mys,2007,522302637436.13202
mys,2008,547539099001.90802
mys,2009,539251937507.25696
mys,2010,579290570878.44897
mys,2011,609957708757.146
mys,2012,643343464539.82605
mys,2013,673540221651.77197
mys,2014,713997909958.05103
mys,2015,750351345032.755
mys,2016,783740339600.78003
mys,2017,829296989955.65796
mys,2018,869460312641.72302
mys,2019,908059753578.49683
mys,2020,856782120211.94214
nam,1990,8519975606.67398
nam,1991,9215683799.98911
nam,1992,9878230874.189
nam,1993,9722200349.29806
nam,1994,9890382698.9686
nam,1995,10276010126.923
nam,1996,10603950935.2885
nam,1997,11051448300.9282
nam,1998,11415216184.0749
nam,1999,11799826600.0698
nam,2000,12211898181.5372
nam,2001,12355748076.7622
nam,2002,12947422993.2093
nam,2003,13496367094.7313
nam,2004,15152310347.6682
nam,2005,15535552075.1448
nam,2006,16634408910.1102
nam,2007,17528349389.3099
nam,2008,17992817701.456
nam,2009,18046071208.46149
nam,2010,19135918469.99929
nam,2011,20110192785.2421
nam,2012,21128106807.62
nam,2013,22314390766.4197
nam,2014,23673899299.2519
nam,2015,24683395685.2363
nam,2016,24691737303.1004
nam,2017,24438091227.4492
nam,2018,24697121179.7855
nam,2019,24477786254.1529
nam,2020,22397137941.4318
ner,1990,9022817446.46578
ner,1991,8983163147.18197
ner,1992,9162893995.9442
ner,1993,9192366946.18433
ner,1994,9362865018.79515
ner,1995,9592933469.04032
ner,1996,9602577293.44504
ner,1997,9749254329.29881
ner,1998,10721509924.7757
ner,1999,10697969507.4992
ner,2000,10568686927.0574
ner,2001,11336833350.4408
ner,2002,11894432163.2244
ner,2003,12152613942.5641
ner,2004,12196825344.1179
ner,2005,13091080581.1411
ner,2006,13867519112.5577
ner,2007,14303336975.5225
ner,2008,15409187205.714
ner,2009,15711608053.3168
ner,2010,17059375990.1326
ner,2011,17461594610.776
ner,2012,19303608548.3332
ner,2013,20329620560.0922
ner,2014,21679941738.9431
ner,2015,22632265446.5212
ner,2016,23931559623.362
ner,2017,25128463060.5944
ner,2018,26940427030.8937
ner,2019,28541064717.3782
ner,2020,29562836661.6929
nga,1990,310358599711.53003
nga,1991,311470777836.836
nga,1992,325895590531.836
nga,1993,319263228179.70398
nga,1994,313468841684.77502
nga,1995,313241060282.36102
nga,1996,326384417250.40198
nga,1997,335970652075.625
nga,1998,344642908316.617
nga,1999,346656060234.375
nga,2000,364044102047.63
nga,2001,385587083999.67694
nga,2002,444694328612.31897
nga,2003,477366887957.52301
nga,2004,521525989891.59802
nga,2005,555104526933.41296
nga,2006,588740686241.18396
nga,2007,627545352358.02905
nga,2008,669995486886.93799
nga,2009,723842522354.12988
nga,2010,781790864062.29883
nga,2011,823287730557.91394
nga,2012,858113305207.65186
nga,2013,915360921849.01501
nga,2014,973117620702.12805
nga,2015,998931446583.02795
nga,2016,982780034192.25793
nga,2017,990700126987.35071
nga,2018,1009748886411.96997
nga,2019,1032048476445.27002
nga,2020,1013530914845.44995
nic,1990,14415927943.5739
nic,1991,14388641259.7614
nic,1992,14444231282.9491
nic,1993,14387474691.575
nic,1994,14867689191.3319
nic,1995,15746653288.6213
nic,1996,16745663231.0514
nic,1997,17409905236.94
nic,1998,18056105462.51369
nic,1999,19326527709.715
nic,2000,20119222686.0621
nic,2001,20714921381.3162
nic,2002,20871099226.7593
nic,2003,21397203890.6237
nic,2004,22533859858.3989
nic,2005,23498849498.3961
nic,2006,24474803618.9256
nic,2007,25717305934.9607
nic,2008,26600629726.3538
nic,2009,25724720170.5611
nic,2010,26859304168.41249
nic,2011,28555928414.9726
nic,2012,30410928971.997
nic,2013,31909222416.2462
nic,2014,33436348998.9414
nic,2015,35038647692.5852
nic,2016,36637445219.41769
nic,2017,38334687318.9445
nic,2018,37045228177.44009
nic,2019,35683892140.8096
nic,2020,34978304052.8374
nld,1990,545153271086.37299
nld,1991,558450292099.65295
nld,1992,567977850008.49695
nld,1993,575120467717.30798
nld,1994,592150317150.5249
nld,1995,610601934122.13
nld,1996,631965321180.33301
nld,1997,659323437432.31006
nld,1998,690073736371.62305
nld,1999,724812380543.62305
nld,2000,755222916811.52783
nld,2001,772796614892.40698
nld,2002,774475697879.23291
nld,2003,775681137534.12
nld,2004,791077987029.62891
nld,2005,807302016462.36511
nld,2006,835242650078.47485
nld,2007,866755039931.98096
nld,2008,885566439963.83301
nld,2009,853093746422.16382
nld,2010,864548571731.448
nld,2011,877959356777.05505
nld,2012,868913267500.89294
nld,2013,867782157148.54382
nld,2014,880134128412.90283
nld,2015,897377449761.45789
nld,2016,917045394441.43604
nld,2017,943739691874.95874
nld,2018,966020584715.91284
nld,2019,984911971364.28613
nld,2020,947498750723.79504
nld_curacao,2000,3971608076.26385
nld_curacao,2001,3943975495.68254
nld_curacao,2002,3959635646.10695
nld_curacao,2003,3971046714.91907
nld_curacao,2004,3979324832.86722
nld_curacao,2005,4006242030.87365
nld_curacao,2006,4071781517.20447
nld_curacao,2007,4172352985.83484
nld_curacao,2008,4263645930.95931
nld_curacao,2009,4240992777.22543
nld_curacao,2010,4244483367.05985
nld_curacao,2011,4270485436.20861
nld_curacao,2012,4264553002.99991
nld_curacao,2013,4230687898.93278
nld_curacao,2014,4182507191.185
nld_curacao,2015,4194163626.69861
nld_curacao,2016,4152785279.13446
nld_curacao,2017,4080536556.8692
nld_curacao,2018,3992146786.37141
nld_curacao,2019,3856413798.56453
nld_curacao,2020,3146833659.62866
nor,1990,178721264647.70801
nor,1991,184234317736.18497
nor,1992,190819580970.505
nor,1993,196249017004.40399
nor,1994,206170243558.16296
nor,1995,214737630162.90497
nor,1996,225534524765.62399
nor,1997,237453106439.69696
nor,1998,243684888029.97296
nor,1999,248589931681.38501
nor,2000,256557187340.384
nor,2001,261880211218.14096
nor,2002,265667664613.68701
nor,2003,268085521077.57001
nor,2004,278726946784.841
nor,2005,286044699619.13702
nor,2006,292909281632.51001
nor,2007,301679828266.84601
nor,2008,303116865084.23798
nor,2009,297881975262.75201
nor,2010,299972611720.336
nor,2011,302916646358.07202
nor,2012,311104814913.78003
nor,2013,314321865537.51001
nor,2014,320512573926.354
nor,2015,326817467916.11102
nor,2016,330319509832.64697
nor,2017,337993790660.966
nor,2018,341775361449.65802
nor,2019,344324316009.16199
nor,2020,341854881688.74902
npl,1990,30563532862.5001
npl,1991,32509864603.7421
npl,1992,33844851833.47589
npl,1993,35147827869.1033
npl,1994,38035574359.0983
