geo,time,ne_gdi_totl_kd
fin,1996,32446594973.4375
fin,1997,37092125446.4844
fin,1998,41884111621.0937
fin,1999,42108233225
fin,2000,46647250460.5469
fin,2001,46561817967.9687
fin,2002,45614293959.375
fin,2003,46791487136.32809
fin,2004,49385528274.6093
fin,2005,53340941729.68751
fin,2006,53225552389.06249
fin,2007,58808621254.68751
fin,2008,57965391457.81249
fin,2009,46400938598.82809
fin,2010,50344147412.1094
fin,2011,56047043669.9219
fin,2012,53317641958.9844
fin,2013,51035373942.9687
fin,2014,50574926093.3594
fin,2015,50924422653.9062
fin,2016,55520025046.875
fin,2017,58423620281.6406
fin,2018,61758816030.8594
fin,2019,58681027272.2656
fin,2020,58078561772.6562
fji,2015,985136250.95347
fra,1960,121018653544.101
fra,1961,125593081660.211
fra,1962,137162910220.10201
fra,1963,146618134249.68799
fra,1964,165491951407.92099
fra,1965,170600303311.504
fra,1966,185635641351.98401
fra,1967,196528352501.68896
fra,1968,207751852160.336
fra,1969,231581947280.16501
fra,1970,243445933337.108
fra,1971,250261509035.336
fra,1972,263414238473.35297
fra,1973,286890235327.922
fra,1974,295798214758.26898
fra,1975,252217379439.67401
fra,1976,275585702506.25897
fra,1977,278507298478.16302
fra,1978,280102409656.60199
fra,1979,295669451349.26001
fra,1980,304695094621.65894
fra,1981,281569866938.92297
fra,1982,291212686742.34698
fra,1983,273303484418.32401
fra,1984,272336649337.86896
fra,1985,279299859040.34802
fra,1986,298736460080.60901
fra,1987,313908332114.578
fra,1988,344582864136.703
fra,1989,373797707685.76599
fra,1990,389761029659.51801
fra,1991,378130150263.77197
fra,1992,368296405482.12799
fra,1993,332232685314.93799
fra,1994,355123695935.97699
fra,1995,368380768404.28003
fra,1996,356694386735.69293
fra,1997,365617907113.09998
fra,1998,403579776386.00598
fra,1999,432605916201.65802
fra,2000,469594289988.22699
fra,2001,473084220624.198
fra,2002,463799941020.89203
fra,2003,465426132983.93597
fra,2004,496158386304.68201
fra,2005,510253530444.43201
fra,2006,529833325218.35602
fra,2007,562256152206.651
fra,2008,561432510859.85999
fra,2009,485649744802.90399
fra,2010,501979376895.54694
fra,2011,537037411278.90399
fra,2012,523604954779.44098
fra,2013,524923668544.61902
fra,2014,541924867709.21295
fra,2015,553996428982.422
fra,2016,558085775067.06604
fra,2017,588311854183.44092
fra,2018,606649528195.56604
fra,2019,629770314498.20093
fra,2020,572910207577.38794
fro,2015,541194131.89851
gab,1960,619138971.82577
gab,1961,774808153.61951
gab,1962,781884022.15737
gab,1963,647442446.19476
gab,1964,576683724.27081
gab,1965,562531960.65623
gab,1966,798432460.18802
gab,1967,557756646.71646
gab,1968,577812964.52389
gab,1969,633206604.22392
gab,1970,704836310.49255
gab,1971,806072962.23062
gab,1972,963658316.15213
gab,1973,1110737979.92822
gab,1974,3121145071.56499
gab,1975,3860363641.03168
gab,1976,5523110367.12501
gab,1977,4314018448.12478
gab,1978,1640797806.79466
gab,1979,2026643158.4229
gab,1980,2079671046.25887
gab,1981,3039991023.71783
gab,1982,2833644897.27097
gab,1983,2703966652.08487
gab,1984,2845035553.8222
gab,1985,3118411312.57439
gab,1986,2608022274.87104
gab,1987,1223181294.11686
gab,1988,2381085346.99179
gab,1989,1539052956.64498
gab,1990,1539052956.64498
gab,1991,1819902739.85368
gab,1992,1590775048.6203
gab,1993,1615673058.17746
gab,1994,1613648868.55839
gab,1995,1691219127.88928
gab,1996,1977156799.67431
gab,1997,2560414899.48295
gab,1998,2926473587.86799
gab,1999,1792150205.3752
gab,2000,1643933257.68006
gab,2001,1820330915.56819
gab,2002,2236688190.45615
gab,2003,1848107142.71841
gab,2004,1860758780.57525
gab,2005,1922059417.13046
gab,2006,2082473774.29585
gab,2007,2334736107.81351
gab,2008,2502728529.79647
gab,2009,2292076208.92211
gab,2010,2964637343.08616
gab,2011,3453977473.25222
gab,2012,4209662215.30167
gab,2013,4291605476.93
gab,2014,4870447216.69528
gab,2015,4204319929.39247
gab,2016,4171125399.26282
gab,2017,3688704137.46528
gab,2018,6705479447.69942
gab,2019,8148181162.33432
gab,2020,6789973412.64903
gbr,1970,176647826196.52499
gbr,1971,175623714012.45801
gbr,1972,173472622842.60001
gbr,1973,207343743664.01901
gbr,1974,191945493543.25696
gbr,1975,167721138612.435
gbr,1976,187165544554.67401
gbr,1977,190221877635.25
gbr,1978,192933029200.90897
gbr,1979,199212571466.957
gbr,1980,169008135508.92999
gbr,1981,153859990239.961
gbr,1982,169966392834.34
gbr,1983,187657767036.33496
gbr,1984,203225149789.68497
gbr,1985,210459128409.06201
gbr,1986,215500666554.56601
gbr,1987,236368403693.77701
gbr,1988,278923101413.90002
gbr,1989,289579422822.44
gbr,1990,271954355701.30801
gbr,1991,247855926321.35001
gbr,1992,257953925945.13501
gbr,1993,267666163222.18097
gbr,1994,295423487326.93402
gbr,1995,310507168014.97101
gbr,1996,318014195651.953
gbr,1997,335056285711.47198
gbr,1998,361702139302.078
gbr,1999,377428319271.73297
gbr,2000,385047649265.64307
gbr,2001,391623233603.99402
gbr,2002,403805969955.66498
gbr,2003,411708035077.92999
gbr,2004,417519970416.95398
gbr,2005,430025078562.16998
gbr,2006,451499775817.65698
gbr,2007,462276761110.59106
gbr,2008,433283143996.34198
gbr,2009,366919536885.474
gbr,2010,408656076024.96802
gbr,2011,407501351067.98895
gbr,2012,421458451520.22095
gbr,2013,451148338052.97296
gbr,2014,509041766729.40894
gbr,2015,523053036068.51099
gbr,2016,520002397015.5
gbr,2017,527298035215.91296
gbr,2018,532734749874.47198
gbr,2019,532293471140.91296
gbr,2020,464689262687.37598
geo,2010,2471174879.04083
geo,2011,2824363535.32059
geo,2012,3265419712.57624
geo,2013,2791314066.54831
geo,2014,3656769488.79838
geo,2015,3932049530.69228
geo,2016,4454539599.00283
geo,2017,4350059211.72407
geo,2018,4634593104.87421
geo,2019,4360890844.61949
geo,2020,3698658078.34222
gha,2006,12970635009.8215
gha,2007,14965655606.073
gha,2008,16218119993.9564
gha,2009,12822494848.8028
gha,2010,9998116334.3822
gha,2011,12683075325.2931
gha,2012,17629925001.7569
gha,2013,13442777670.9897
gha,2014,14091452126.8245
gha,2015,13752759515.5366
gha,2016,15593717469.2885
gha,2017,16713235351.3172
gha,2018,18591970336.03329
gha,2019,17249774098.8692
gha,2020,17578559491.553
gin,2006,1455852573.87407
gin,2007,1204736641.34956
gin,2008,1580692183.74728
gin,2009,1242997149.57987
gin,2010,1357924722.31415
gin,2011,1755940912.50629
gin,2012,2044053146.38014
gin,2013,1868398111.91189
gin,2014,1937191800.77038
gin,2015,2124975239.07735
gin,2016,4987664539.66831
gin,2017,2204379036.25861
gin,2018,2359687314.34825
gin,2019,3005329158.50417
gmb,2004,145652663.47475
gmb,2005,138469403.46323
gmb,2006,163965717.65432
gmb,2007,138696542.11972
gmb,2008,118367632.36379
gmb,2009,155391233.37179
gmb,2010,173051263.91396
gmb,2011,163937325.32226
gmb,2012,276456137.28141
gmb,2013,206606838.0946
gmb,2014,210716406.70029
gmb,2015,280456418.12253
gmb,2016,374368894.46885
gmb,2017,369691754.62755
gmb,2018,377064482.34938
gmb,2019,485066999.8676
gmb,2020,698650518.20487
gnb,2000,57237339.82548
gnb,2001,51216487.89762
gnb,2002,34569088.12943
gnb,2003,41837137.26882
gnb,2004,40888292.01971
gnb,2005,56842126.4058
gnb,2006,52272500.14833
gnb,2007,74014676.06049
gnb,2008,82757554.93884
gnb,2009,73536749.80069
gnb,2010,76399877.01638
gnb,2011,83860237.52301
gnb,2012,53535062.3227
gnb,2013,55996208.5198
gnb,2014,88577932.67559
gnb,2015,84755162.9983
gnb,2016,89255635.43074
gnb,2017,90220129.28459
gnb,2018,108921613.9935
gnb,2019,145774135.26641
gnb,2020,159811462.68767
gnq,2005,2734989054.89099
gnq,2006,3547782655.6916
gnq,2007,4490141641.39302
gnq,2008,5934982262.9607
gnq,2009,6038295579.94247
gnq,2010,6107524792.44703
gnq,2011,6368986018.97992
gnq,2012,8686616283.41975
gnq,2013,5914171980.21131
gnq,2014,5346268622.52856
gnq,2015,3257009302.3712
gnq,2016,1840800159.09155
gnq,2017,1626213848.06595
gnq,2018,1440146496.66337
gnq,2019,748428858.33565
gnq,2020,408669123.40178
grc,1960,8275599909.88899
grc,1961,11640890419.6069
grc,1962,10742332210.5613
grc,1963,14506853639.9535
grc,1964,16612523041.048
grc,1965,20024245999.5308
grc,1966,19992020308.57389
grc,1967,20421963543.6223
grc,1968,22904349406.912
grc,1969,28661034073.0029
grc,1970,32102141148.9785
grc,1971,35718244481.3586
grc,1972,41898929165.74809
grc,1973,48157898860.6743
grc,1974,36736631968.76369
grc,1975,36357997380.6832
grc,1976,39471765423.2942
grc,1977,36339173384.9809
grc,1978,38040547051.0067
grc,1979,35343811618.5949
grc,1980,35649018643.5739
grc,1981,32108493110.2774
grc,1982,31004369123.7621
grc,1983,28343295654.6809
grc,1984,27755462411.0731
grc,1985,30619884074.2094
grc,1986,32980943038.6399
grc,1987,26168286468.8277
grc,1988,30477445918.8238
grc,1989,31104417229.6484
grc,1990,31666490912.4746
grc,1991,34771625835.2836
grc,1992,31905153792.3254
grc,1993,30505021752.2074
grc,1994,30308722293.5465
grc,1995,31964118854.8977
grc,1996,34482697583.4359
grc,1997,35467979425.2106
grc,1998,41545045591.2317
grc,1999,41352447467.5738
grc,2000,46465150547.8602
grc,2001,48539966281.6383
grc,2002,49624076874.6324
grc,2003,58856330308.9844
grc,2004,58471602276.1086
grc,2005,52251177059.0027
grc,2006,64729314892.9297
grc,2007,70251378301.77649
grc,2008,63778193843.54449
grc,2009,46632710294.1152
grc,2010,41609935452.6398
grc,2011,28363680735.0203
grc,2012,22378438965.3402
grc,2013,21688810133.0434
grc,2014,22627699912.3223
grc,2015,23632667841.3152
grc,2016,25197291824.5457
grc,2017,23954549735.5273
grc,2018,25816927036.1375
grc,2019,25002618911.7824
grc,2020,27643007732.0437
grl,2003,339034973.17892
grl,2004,318949583.67082
grl,2005,463756439.66226
grl,2006,473246986.25852
grl,2007,615509159.43579
grl,2008,828558326.87149
grl,2009,708446097.18362
grl,2010,1179564512.28312
grl,2011,1442467056.86441
grl,2012,880476257.99839
grl,2013,697883262.86064
grl,2014,544866203.82724
grl,2015,600529139.85047
grl,2016,665890678.29754
grl,2017,638379296.1745
grl,2018,619542241.63184
grl,2019,908051657.29915
gtm,1960,1411950122.98688
gtm,1961,1373593651.20556
gtm,1962,1354515799.66693
gtm,1963,1699997241.61961
gtm,1964,2063186563.68207
gtm,1965,2151730587.85594
gtm,1966,2019246332.57614
gtm,1967,2335047060.9365
gtm,1968,2818972093.67895
gtm,1969,2510385598.56304
gtm,1970,2713868801.19444
gtm,1971,3037253279.45143
gtm,1972,2790779095.99933
gtm,1973,3198237902.95005
gtm,1974,3692744058.09391
gtm,1975,3524600196.64025
gtm,1976,4871786804.24106
gtm,1977,5371206264.3875
gtm,1978,5844500549.7363
gtm,1979,5304860378.01098
gtm,1980,4668466261.30637
gtm,1981,5193753782.50314
gtm,1982,4421501858.74706
gtm,1983,3403908970.40065
gtm,1984,3351563850.85491
gtm,1985,2911654147.22459
gtm,1986,2973302775.36732
gtm,1987,3692094998.80617
gtm,1988,3898816260.89831
gtm,1989,4034931813.49679
gtm,1990,3789523878.14148
gtm,1991,4335746597.61301
gtm,1992,5435083478.82085
gtm,1993,5563633659.79917
gtm,1994,5533745829.46065
gtm,1995,5734600208.72972
gtm,1996,5259655721.05986
gtm,1997,6384676780.83484
gtm,1998,8035132545.27034
gtm,1999,8199718961.71676
gtm,2000,7971470505.36543
gtm,2001,8298006544.287
gtm,2002,9010327133.44297
gtm,2003,8926472435.80959
gtm,2004,9234708436.24379
gtm,2005,9138903186.01181
gtm,2006,10172012760.682
gtm,2007,10935851533.2204
gtm,2008,8894630022.86314
gtm,2009,7311851351.37494
gtm,2010,7846964446.31858
gtm,2011,9176346400.39005
gtm,2012,9339643956.467
gtm,2013,9210179990.35283
gtm,2014,9091217013.81968
gtm,2015,9221064195.01489
gtm,2016,8833007817.55307
gtm,2017,9216376424.77082
gtm,2018,9726094577.98992
gtm,2019,10500030070.3287
gtm,2020,9450520308.72949
hkg,2015,66645811295.4411
hnd,1960,395247701.61873
hnd,1961,356794844.79379
hnd,1962,470622084.23159
hnd,1963,541572721.23337
hnd,1964,542593562.61893
hnd,1965,589213725.18404
hnd,1966,667991080.9811
hnd,1967,868932861.67648
hnd,1968,867911997.30469
hnd,1969,877440145.2265
hnd,1970,923889853.41557
hnd,1971,750341485.06565
hnd,1972,735028393.06459
hnd,1973,932397125.47248
hnd,1974,1245464773.94469
hnd,1975,974933485.75702
hnd,1976,1044693125.81817
hnd,1977,1407102954.51907
hnd,1978,1554242587.14887
hnd,1979,1654537436.99107
hnd,1980,1460941210.28702
hnd,1981,1173523767.43749
hnd,1982,773807625.45953
hnd,1983,829814975.49466
hnd,1984,1058411916.61901
hnd,1985,1119820223.19353
hnd,1986,959232156.15992
hnd,1987,1257701195.98561
hnd,1988,1564904113.04022
hnd,1989,1483575084.17787
hnd,1990,1572867904.54846
hnd,1991,1736610296.01436
hnd,1992,1961411287.49355
hnd,1993,2540750818.58166
hnd,1994,2768704072.45285
hnd,1995,2908769367.44246
hnd,1996,2697208386.00534
hnd,1997,2898779069.90733
hnd,1998,2974916652.76571
hnd,1999,3253489925.77679
hnd,2000,3467564485.75916
hnd,2001,3332290532.14379
hnd,2002,3180202152.51829
hnd,2003,3334979920.85628
hnd,2004,4066470664.42499
hnd,2005,4019636224.23955
hnd,2006,4309710932.42122
hnd,2007,5372467705.30647
hnd,2008,5850811116.47653
hnd,2009,3262285973.81998
hnd,2010,3654017276.71091
hnd,2011,4535539132.47121
hnd,2012,4412919097.54152
hnd,2013,3907934647.75801
hnd,2014,4274415578.84834
hnd,2015,5233067723.70912
hnd,2016,4961899188.31397
hnd,2017,5585021358.50635
hnd,2018,6024299674.66039
hnd,2019,5037294017.17691
hnd,2020,3716562803.94751
hrv,1995,4974198228.67771
hrv,1996,6211746999.24283
hrv,1997,8216305996.95626
hrv,1998,7437761365.39204
hrv,1999,7027965790.26713
hrv,2000,6812449181.02287
hrv,2001,7442860707.97307
hrv,2002,8908751934.18065
hrv,2003,10729865155.4379
hrv,2004,10891658909.2366
hrv,2005,11534430848.4853
hrv,2006,13253526988.554
hrv,2007,13954924910.2642
hrv,2008,15325238346.3118
hrv,2009,11909525667.6512
hrv,2010,10011138297.2497
hrv,2011,9599330174.67996
hrv,2012,9091861450.41607
hrv,2013,9466835561.88837
hrv,2014,9175090215.21892
hrv,2015,10210578496.018
hrv,2016,10822581529.4322
hrv,2017,11764924922.7675
hrv,2018,13017294462.7565
hrv,2019,13234674619.0061
hrv,2020,12862263165.2541
hti,1988,966201913.99372
hti,1989,892812567.79836
hti,1990,987070387.5133
hti,1991,1032796198.19831
hti,1992,1027131068.47312
hti,1993,759998531.86027
hti,1994,495044921.26921
hti,1995,1106442843.60931
hti,1996,1236304983.54266
hti,1997,1330869024.56227
hti,1998,1287726869.90154
hti,1999,1596258395.002
hti,2000,1889101894.37037
hti,2001,1649577131.95006
hti,2002,1321761229.58443
hti,2003,1479142711.93626
hti,2004,1584028237.61579
hti,2005,1963667652.08668
hti,2006,1971282424.45314
hti,2007,2289681561.42375
hti,2008,2443349963.78434
hti,2009,2132208374.05117
hti,2010,3110126767.37256
hti,2011,2661093041.30193
hti,2012,2383800452.3703
hti,2013,2217704774.04975
hti,2014,2671801884.17241
hti,2015,2084400649.95644
hti,2016,2442034289.45789
hti,2017,2634973001.65706
hti,2018,2497927951.42525
hti,2019,2689420844.7466
hti,2020,2135647600.15409
hun,1991,15192642671.3684
hun,1992,12099639995.3461
hun,1993,16013471246.6326
hun,1994,19182378573.9218
hun,1995,19425816902.7951
hun,1996,20441241173.1539
hun,1997,22672431600.3329
hun,1998,27091355284.4728
hun,1999,27328438330.6633
hun,2000,28859853400.5173
hun,2001,27813935005.7727
hun,2002,29228324666.83969
hun,2003,29702515818.9613
hun,2004,35060109367.8681
hun,2005,34741990280.4006
hun,2006,35235541872.1416
hun,2007,34459219747.0756
hun,2008,35060589082.903
hun,2009,26818350890.06829
hun,2010,27361270170.85369
hun,2011,26368431886.73
hun,2012,25299429890.9006
hun,2013,26588502948.9945
hun,2014,29907973472.4746
hun,2015,29431337205.6599
hun,2016,28407199305.4872
hun,2017,31266447692.2664
hun,2018,36247203601.4427
hun,2019,40626225018.5711
hun,2020,37789920614.3216
idn,1960,4938328035.48808
idn,1961,7083435629.63615
idn,1962,6450719485.30814
idn,1963,4922895630.65788
idn,1964,5601936803.85732
idn,1965,5833403364.91686
idn,1966,6558740507.24461
idn,1967,5355007532.77489
idn,1968,6527879018.69577
idn,1969,8287139959.48349
idn,1970,10987801673.7989
idn,1971,13379814460.9681
idn,1972,15926105631.1481
idn,1973,18642188956.6496
idn,1974,22222496916.67509
idn,1975,25463373337.5386
idn,1976,26991052723.579
idn,1977,31296760927.1489
idn,1978,36003528995.1293
idn,1979,44927881062.3746
idn,1980,55876607292.6264
idn,1981,62804246788.3298
idn,1982,66351320320.9943
idn,1983,482705566068.61603
idn,1984,736458835857.79004
idn,1985,1078815677452.96997
idn,1986,1035710069955.33997
idn,1987,839994075146.78687
idn,1988,238378659466.12601
idn,1989,293091475913.29199
idn,1990,595763339765.28894
idn,1991,397957411726.48199
idn,1992,452654250838.008
idn,1993,626703261002.62097
idn,1994,854823643812.90588
idn,1995,921506627447.54102
idn,1996,441584755483.20099
idn,1997,327776659269.755
idn,1998,-211446603272.71097
idn,1999,-392712735584.02496
idn,2000,-586449624232.15601
idn,2001,-757138488041.81604
idn,2002,-156316350604.29099
idn,2003,-837255384032.46204
idn,2004,-387508772609.24493
idn,2005,-547265160777.73999
idn,2006,-450637375042.25
idn,2007,169597754282.65601
idn,2008,139172607947.03601
idn,2009,232960154771.41599
idn,2010,218835563985.52301
idn,2011,236058926532.94601
idn,2012,261981111653.99399
idn,2013,269439061544.05496
idn,2014,284683795188.48102
idn,2015,293230989065.86102
idn,2016,307850916814.04602
idn,2017,325368128627.76898
idn,2018,353102314848.35797
idn,2019,361434989723.41602
idn,2020,336556673456.44293
ind,1960,19452560013.9513
ind,1961,19249618088.084
ind,1962,21982473578.75809
ind,1963,23612526652.34769
ind,1964,26069134479.4164
ind,1965,28775791078.9863
ind,1966,30140822453.0875
ind,1967,28888656711.88869
ind,1968,28292902902.0144
ind,1969,31416093076.22689
ind,1970,31364091162.7252
ind,1971,33986545901.2823
ind,1972,32429624324.3396
ind,1973,38734102033.0603
ind,1974,36740440820.4963
ind,1975,33041450334.6512
ind,1976,39081405172.7056
ind,1977,45580668063.0839
ind,1978,54240199629.85169
ind,1979,47930630462.1132
ind,1980,52035749926.2899
ind,1981,49183762665.0092
ind,1982,50665452786.1077
ind,1983,54097847591.567
ind,1984,56822280225.342
ind,1985,61350417984.9712
ind,1986,63551252622.4909
ind,1987,71922399798.98489
ind,1988,80771081395.04158
ind,1989,87337106539.97021
ind,1990,103659792385.082
ind,1991,86539458090.1398
ind,1992,97724219756.7856
ind,1993,99975044648.9624
ind,1994,119447084562.98
ind,1995,128740625977.04401
ind,1996,129910983344.20399
ind,1997,149241998835.94901
ind,1998,154882128390.35199
ind,1999,182195411179.73999
ind,2000,172127809311.23401
ind,2001,179987819503.84799
ind,2002,193595619307.95001
ind,2003,223998799246.95901
ind,2004,290689931832.17102
ind,2005,337921565313.75098
ind,2006,383119157891.21893
ind,2007,452653464549.98602
ind,2008,429006213204.83899
ind,2009,503022452317.034
ind,2010,573843908265.78491
ind,2011,596454022481.75806
ind,2012,622066169274.57397
ind,2013,599008322701.10205
ind,2014,645093760211.25696
ind,2015,675603621332.79102
ind,2016,700429136358.1969
ind,2017,776329667337.6969
ind,2018,851987128594.44385
ind,2019,871435799015.83813
ind,2020,783356286197.724
irl,1970,8724740047.92226
irl,1971,8943423929.15156
irl,1972,10290578947.768
irl,1973,11909718846.8793
irl,1974,11841448299.6934
irl,1975,9243521647.26913
irl,1976,10836012156.2605
irl,1977,12663613994.3398
irl,1978,13965498667.993
irl,1979,16252739520.7844
irl,1980,13774560375.6195
irl,1981,15042856765.5348
irl,1982,15804783676.8105
irl,1983,14109706496.4391
irl,1984,14156436960.3664
irl,1985,12959331355.5652
irl,1986,12590963090.2617
irl,1987,11706371762.3371
irl,1988,11841299624.966
irl,1989,14008739713.8793
irl,1990,17338929340.9355
irl,1991,16183392746.0945
irl,1992,14136440209.5387
irl,1993,13549814115.9559
irl,1994,15181817707.5211
irl,1995,18839494487.9129
irl,1996,21864938647.3527
irl,1997,25901711573.1875
irl,1998,29912196810.10469
irl,1999,32654401190.2871
irl,2000,34845608154.8304
irl,2001,36148671131.1734
irl,2002,38343867904.0714
irl,2003,41980480582.2347
irl,2004,45066622863.382
irl,2005,53056970781.4351
irl,2006,57679106065.6703
irl,2007,57043698018.8254
irl,2008,49292275935.17809
irl,2009,39697383760.0898
irl,2010,34479970400.7508
irl,2011,35995628251.57929
irl,2012,41976251119.0957
irl,2013,39487320794.0207
irl,2014,50058967094.8062
irl,2015,75172046890.95351
irl,2016,111099166050.075
irl,2017,109851432262.562
irl,2018,97166598834.189
irl,2019,196179852061.815
irl,2020,152916939895.439
irn,1960,14023264307.8828
irn,1961,14946998826.8652
irn,1962,14894682513.5499
irn,1963,15886226669.9115
irn,1964,18833393234.0886
irn,1965,23309754042.3433
irn,1966,25955724121.5243
irn,1967,29570703127.36489
irn,1968,36546187738.7812
irn,1969,39655782017.4574
irn,1970,43357402938.2991
irn,1971,43902482706.91769
irn,1972,58797797633.2785
irn,1973,61300451307.5306
irn,1974,92412876974.588
irn,1975,124932254991.203
irn,1976,162121417276.45099
irn,1977,165133146523.215
irn,1978,133999426815.005
irn,1979,89148137930.3577
irn,1980,102692694048.99699
irn,1981,88919084175.62289
irn,1982,82816192067.6758
irn,1983,107919627628.47501
irn,1984,82686210152.0121
irn,1985,74625097865.2379
irn,1986,71771950753.757
irn,1987,71128177811.4057
irn,1988,46181846170.4955
irn,1989,55535528182.8868
irn,1990,68897911783.9373
irn,1991,89830061055.9673
irn,1992,83170998971.483
irn,1993,60443245401.3738
irn,1994,41917666711.17329
irn,1995,53984120150.8696
irn,1996,69303868409.91071
irn,1997,67338864601.2664
irn,1998,68228776089.5066
irn,1999,70770749893.00549
irn,2000,73857612749.0226
irn,2001,84765833442.0609
irn,2002,100308590132.29601
irn,2003,118382919786.72099
irn,2004,124861487802.44099
irn,2005,120592690520.545
irn,2006,126619085830.64301
irn,2007,143074951887.79401
irn,2008,156915139794.996
irn,2009,161862998282.052
irn,2010,177572336030.58701
irn,2011,169889350908.953
irn,2012,153563879960.83401
irn,2013,144990464830.862
irn,2014,152296614526.91101
irn,2015,131012896832.927
irn,2016,138705342616.44
irn,2017,151067265698.04901
irn,2018,132730580944.388
irn,2019,140475053946.867
irn,2020,153711700658.37601
irq,2007,9456861787.22501
irq,2008,16636019380.5871
irq,2009,12795082389.6394
irq,2010,19123372672.8008
irq,2011,21722172121.2302
irq,2012,19856532022.1585
irq,2013,32213480413.188
irq,2014,29009453000.5097
irq,2015,33954627868.4931
irq,2016,33925192231.59209
irq,2017,32685976239.3764
irq,2018,34691624985.5211
irq,2019,47211423029.4881
isl,1970,868970613.51676
isl,1971,1482886342.09665
isl,1972,1135865668.95388
isl,1973,1508457157.94308
isl,1974,1859617782.17007
isl,1975,1762162332.87963
isl,1976,1379357228.12644
isl,1977,1769654909.26817
isl,1978,1534451909.11048
isl,1979,1588487603.401
isl,1980,1814999728.59764
isl,1981,1935106711.05976
isl,1982,2143272363.42645
isl,1983,1296271181.19401
isl,1984,1803497948.31157
isl,1985,1591449920.15384
isl,1986,1436843918.90875
isl,1987,1888147890.1794
isl,1988,2110344031.64053
isl,1989,1767766261.30487
isl,1990,1760296699.0895
isl,1991,1982472274.85504
isl,1992,1719300171.27092
isl,1993,1674743071.90351
isl,1994,1553684745.98531
isl,1995,1668813920.46396
isl,1996,1968191351.22866
isl,1997,2189378287.84248
isl,1998,2874553704.39063
isl,1999,2765579115.63871
isl,2000,3127329147.66547
isl,2001,2925430096.97969
isl,2002,2595538169.46268
isl,2003,2814308708.85892
isl,2004,3569195329.44588
isl,2005,4519623903.91278
isl,2006,5830888121.52684
isl,2007,5118537924.06532
isl,2008,4255892978.90843
isl,2009,2200849329.50134
isl,2010,2006493310.51919
isl,2011,2273914659.76881
isl,2012,2378334792.16542
isl,2013,2389512380.3751
isl,2014,2809246492.83255
isl,2015,3398974484.60133
isl,2016,4020371252.16147
isl,2017,4405288536.47822
isl,2018,4597931887.08538
isl,2019,4403842342.81647
isl,2020,4060736785.3244
isr,1970,10182289953.261
isr,1971,12471880794.1341
isr,1972,13989503880.6226
isr,1973,14762607521.1183
isr,1974,14215150036.4479
isr,1975,14904204279.4048
isr,1976,13116793705.2442
isr,1977,12165498220.488
isr,1978,12480948329.8315
isr,1979,14048127696.0679
isr,1980,12196125723.5968
isr,1981,11682762574.5037
isr,1982,13484586166.974
isr,1983,15016494404.1851
isr,1984,13963060760.6878
isr,1985,12256614810.6857
isr,1986,13153508425.8823
isr,1987,13945917756.5285
isr,1988,14196164401.1835
isr,1989,13916454440.2041
isr,1990,17526779812.1865
isr,1991,25027300030.0159
isr,1992,26660210282.578
isr,1993,28473786630.0759
isr,1994,30882099824.1928
isr,1995,33140437202.5214
isr,1996,35953112473.7362
isr,1997,35964394665.7519
isr,1998,35065040178.38
isr,1999,37221925817.9324
isr,2000,37978837356.8887
isr,2001,36918407529.6943
isr,2002,33493335534.4968
isr,2003,31688547060.5892
isr,2004,32579603790.575
isr,2005,34751685862.5274
isr,2006,37425174820.9768
isr,2007,40082208738.9049
isr,2008,41029415548.2184
isr,2009,39132112688.1352
isr,2010,43277240512.8425
isr,2011,51107586295.6134
isr,2012,53693400283.0068
isr,2013,54991325500.6218
isr,2014,58597304661.0352
isr,2015,59502087989.3659
isr,2016,66526487457.6563
isr,2017,70741998284.8078
isr,2018,75670225547.78958
isr,2019,78572186098.3663
isr,2020,79379971184.76918
ita,1970,199678685429.22101
ita,1971,185797125849.45496
ita,1972,193691791594.84601
ita,1973,224956107384.23999
ita,1974,246215354068.49799
ita,1975,192568521853.89096
ita,1976,225326506058.13297
ita,1977,211579117653.20496
ita,1978,210512202290.98999
ita,1979,231400676395.51001
ita,1980,257174969289.31201
ita,1981,235017193576.198
ita,1982,231026915897.55801
ita,1983,221780665958.091
ita,1984,243927465260.17801
ita,1985,251911954950.16901
ita,1986,261059995246.60901
ita,1987,279961837701.89801
ita,1988,294854260052.64398
ita,1989,307792041339.33502
ita,1990,322064161661.242
ita,1991,327094228221.43494
ita,1992,321254517929.08002
ita,1993,284944846491.85999
ita,1994,300152351641.82501
ita,1995,325178257010.15601
ita,1996,324721248650.508
ita,1997,334264501876.64001
ita,1998,346285963095.27301
ita,1999,363212358900.78094
ita,2000,383629393211.48401
ita,2001,393348837084.64801
ita,2002,410118680621.28894
ita,2003,409580012112.89001
ita,2004,416200364579.96094
ita,2005,414735474710.46802
ita,2006,434476815670.78094
ita,2007,445030613237.69507
ita,2008,429167796489.14001
ita,2009,365905146686.328
ita,2010,386589795506.25
ita,2011,384321285450.078
ita,2012,324463286903.43701
ita,2013,306965491959.258
ita,2014,310059035800.89801
ita,2015,314198517444.53101
ita,2016,330778412374.29694
ita,2017,344801212945.039
ita,2018,357200574254.21893
ita,2019,351126767837.07001
ita,2020,311182639505.23401
jam,2007,3903142449.5737
jam,2008,3590524829.23084
jam,2009,2928915944.58224
jam,2010,2869188862.08783
jam,2011,3126624032.15053
jam,2012,2946829093.45588
jam,2013,3108113778.31443
jam,2014,3227468425.80951
jam,2015,3029611062.00062
