geo,time,bn_res_incl_cd
fin,2005,-177947237.08969
fin,2006,-4322127241.02292
fin,2007,319348951.47911
fin,2008,237940312.27297
fin,2009,2517309356.01477
fin,2010,-2118179326.59243
fin,2011,516133265.2897
fin,2012,687410583.02798
fin,2013,1048616824.64152
fin,2014,-285633593.80622
fin,2015,-265378242.011
fin,2016,597935390.82
fin,2017,-443959589.16768
fin,2018,-71620570.18763
fin,2019,615551388.24669
fin,2020,991179509.39336
fin,2021,3440542562.15362
fji,1979,7800493.83188
fji,1980,42262847.70157
fji,1981,-19586966.19228
fji,1982,-21691116.66416
fji,1983,-5380600.8391
fji,1984,10496117.45861
fji,1985,-4237400.8517
fji,1986,29487351.84751
fji,1987,-46226056.11673
fji,1988,112160275.72293
fji,1989,20597547.48753
fji,1990,64998890.44254
fji,1991,39871332.52863
fji,1992,84633253.1315
fji,1993,-13552081.65818
fji,1994,22521154.46491
fji,1995,92966300.9295
fji,1996,78128096.9021
fji,1997,-25107822.18092
fji,1998,4880713.42415
fji,1999,-44869340.54129
fji,2000,72489491.12393
fji,2001,12369846.02245
fji,2002,-24402428.03743
fji,2003,-64422926.92365
fji,2004,100581772.815
fji,2005,-110869975.83186
fji,2006,-1117641.14468
fji,2007,223678410.97574
fji,2008,-114875208.31464
fji,2009,402406565.83367
fji,2010,337317852.95251
fji,2011,170346267.91977
fji,2012,70535069.95704
fji,2013,69235013.5186
fji,2014,-39514040.13131
fji,2015,66867947.50606
fji,2016,-6986672.79635
fji,2017,167963726.27907
fji,2018,-126430158.61373
fji,2019,92753312.39671
fji,2020,-17499753.2465
fra,1975,3991350172.55826
fra,1976,-2832404062.95081
fra,1977,131495962.11672
fra,1978,3296467299.91002
fra,1979,2064787237.98665
fra,1980,6824509601.76774
fra,1981,-3339549510.71353
fra,1982,-3768729158.61789
fra,1983,3605424523.47835
fra,1984,2933923482.68041
fra,1985,2696261238.09749
fra,1986,1181230954.03962
fra,1987,-2601499703.54931
fra,1988,-5158782619.23556
fra,1989,-857233286.17264
fra,1990,10946792360.9207
fra,1991,-5194267315.46527
fra,1992,-1575764418.3254
fra,1993,-5006196564.2742
fra,1994,2447536714.69096
fra,1995,712353398.74967
fra,1996,239330111.63952
fra,1997,5939979479.067
fra,1998,19815084640.47269
fra,1999,-1415930124.95707
fra,2000,-2436427992.3283
fra,2001,-5568520117.28537
fra,2002,-3969718624.03138
fra,2003,1276584854.5066
fra,2004,4117523490.00841
fra,2005,-9026463011.03765
fra,2006,11787116772.2788
fra,2007,-326534367.43525
fra,2008,-12015634256.0249
fra,2009,9340805039.1382
fra,2010,7780897390.04877
fra,2011,-8390293652.85146
fra,2012,5489198192.98195
fra,2013,-2018393289.48927
fra,2014,1108395840.52919
fra,2015,7992233508.42334
fra,2016,2304897437.18014
fra,2017,-3363510193.26399
fra,2018,12442281007.5319
fra,2019,3162634273.14107
fra,2020,4537610251.54687
fra,2021,27009305496.3444
fsm,2009,8242947.35539
fsm,2010,4650289.4065
fsm,2011,25134557.56957
fsm,2012,5019486.94195
fsm,2013,1354967.0017
fsm,2014,10509971.45861
gab,1978,8426218.09931
gab,1979,-12440931.90897
gab,1980,100113667.06704
gab,1981,121743593.32991
gab,1982,146668934.22958
gab,1983,-89264735.54095
gab,1984,13098501.08639
gab,1985,-60929027.33106
gab,1986,-195388469.71043
gab,1987,-135246162.43518
gab,1988,-786460.06712
gab,1989,-96075923.84945
gab,1990,-268562908.64623
gab,1991,-223270209.25978
gab,1992,-441952964.13123
gab,1993,-451874601.8563
gab,1994,-173032624.80798
gab,1995,-228303110.84404
gab,1996,-85575553.96388
gab,1997,-111803685.35283
gab,1998,-337838029.30237
gab,1999,-37858798.77222
gab,2000,280486619.57021
gab,2001,-257756148.51598
gab,2002,-222072537.51215
gab,2003,-100903530.1806
gab,2004,68215589.9244
gab,2005,225887201.8429
gab,2007,4184394.67519
gab,2008,815990747.5233
gab,2009,12269506.37703
gab,2010,-123271734.02011
gab,2011,505510662.10568
gab,2012,151475300.80222
gab,2013,533829106.95214
gab,2014,-194695791.15652
gab,2015,-377877768.66477
gbr,1970,802989687.85366
gbr,1971,4905856219.24296
gbr,1972,-1112343083.61477
gbr,1973,-1901974499.27224
gbr,1974,-3856105018.35949
gbr,1975,-3364766777.78267
gbr,1976,-6789857398.99311
gbr,1977,12804907823.4401
gbr,1978,-2589870281.69657
gbr,1979,2534680248.83078
gbr,1980,1700923108.04205
gbr,1981,-3216707525.63471
gbr,1982,-2650839107.13939
gbr,1983,-1763975814.84028
gbr,1984,-1006851602.04997
gbr,1985,2570457141.59519
gbr,1986,3649525123.45828
gbr,1987,19128308985.98709
gbr,1988,4593354085.90737
gbr,1989,-7422154315.0989
gbr,1990,41700195.1982
gbr,1991,4701110366.28898
gbr,1992,-6596318058.58987
gbr,1993,5428169063.00776
gbr,1994,1500422384.5198
gbr,1995,-853083900.94448
gbr,1996,-652577297.41667
gbr,1997,-3904203681.30006
gbr,1998,-256917892.30812
gbr,1999,-1035942016.04172
gbr,2000,5298826796.65953
gbr,2001,-4453587210.82016
gbr,2002,-633277728.64069
gbr,2003,-2590173279.81002
gbr,2004,406797606.17538
gbr,2005,1732045781.29086
gbr,2006,-1303271672.2153
gbr,2007,2571704014.43198
gbr,2008,-3073543999.93086
gbr,2009,9561489759.48024
gbr,2010,10009563295.8953
gbr,2011,10871667010.0955
gbr,2012,11626836575.5333
gbr,2013,6955697855.02998
gbr,2014,10140985624.3735
gbr,2015,31315856444.2039
gbr,2016,8649136748.41367
gbr,2017,7527129246.24001
gbr,2018,24335190264.37329
gbr,2019,-1161808516.34415
gbr,2020,-4223901270.54882
geo,1997,-61973254.26451
geo,1998,-103456439.47165
geo,1999,-14288653.92762
geo,2000,10880830.73067
geo,2001,-231339246.67227
geo,2002,-200584672.95896
geo,2003,374061120.36653
geo,2004,255228923.83196
geo,2005,47059817.35229
geo,2006,398883740.24032
geo,2007,321426838.03534
geo,2008,-927398472.68646
geo,2009,274427688.47818
geo,2010,-212357887.61796
geo,2011,-132262666.78342
geo,2012,-848596894.44083
geo,2013,-17021093.89376
geo,2014,-197856127.25664
geo,2015,-459993828.4417
geo,2016,-891162470.8318
geo,2017,-25036815.30849
geo,2018,-142686913.39697
geo,2019,-112783329.212
geo,2020,-229456744.50971
gha,1975,106330424.86296
gha,1976,-137283894.50389
gha,1977,-8448758.68587
gha,1978,-62380885.81256
gha,1979,84086531.15375
gha,1980,13293110.24406
gha,1981,-274622165.75368
gha,1982,-17866159.00984
gha,1983,-180946663.1294
gha,1984,35594095.3583
gha,1985,14129482.6713
gha,1986,-60808330.9073
gha,1987,140064459.32014
gha,1988,181135775.38162
gha,1989,156592314.73231
gha,1990,27605236.82794
gha,1991,151227277.27382
gha,1992,-104178807.19523
gha,1993,33847966.03091
gha,1994,253087392.51082
gha,1995,182786793.78471
gha,1996,-25022683.59331
gha,1997,77214977.43844
gha,1998,27625700.99677
gha,1999,-136350078.51779
gha,2000,-144760531.91761
gha,2001,67365969.04928
gha,2002,-20049175.62387
gha,2003,655045984.799
gha,2004,-4941769.02094
gha,2005,124628045.66215
gha,2006,418452513.21626
gha,2007,412472096.72062
gha,2008,-940847666.82111
gha,2009,1029371066.92834
gha,2010,560644447.34432
gha,2011,450747123.80305
gha,2012,-478410868.85421
gha,2013,-723282851.81855
gha,2014,-114431768.16521
gha,2015,-82424062.88247
gha,2016,261111803.89838
gha,2017,996018787.21179
gha,2018,-815190671.08795
gha,2019,1251102772.32698
gha,2020,-549995189.53485
gin,1986,-112464135.89609
gin,1987,-97055857.92898
gin,1988,-121140873.21334
gin,1989,-184860105.38319
gin,1990,-96730615.55419
gin,1991,-157767036.12885
gin,1992,-174351327.7563
gin,1993,-96744388.42377
gin,1994,-124069406.34107
gin,1995,-72452918.39314
gin,1996,-59917371.77129
gin,1997,-130585406.89508
gin,1998,-157776550.79295
gin,1999,-75900566.52283
gin,2000,-62941471.22203
gin,2001,-116528012.26657
gin,2002,-79818215.67593
gin,2003,-228516197.54535
gin,2004,-58645757.60407
gin,2005,71160648.75723
gin,2006,82387195.35373
gin,2007,190237274.33086
gin,2008,15002230.66538
gin,2009,170949551.00859
gin,2010,65400443.67677
gin,2011,625786613.54492
gin,2012,-734314079.37867
gin,2013,-254869127.44971
gin,2014,5178122.94079
gin,2015,-290346683.91613
gin,2016,162482239.4723
gin,2017,57096241.49214
gin,2018,397756625.25233
gin,2019,117329393.39773
gin,2020,-40429441.34081
gmb,1978,-24583483.70608
gmb,1979,-14089616.58311
gmb,1980,-33235182.76646
gmb,1981,-4392264.12886
gmb,1982,-36161717.14676
gmb,1983,-11347909.3657
gmb,1984,-16381819.36882
gmb,1985,-8142969.83056
gmb,1986,-17205117.00643
gmb,1987,4700025.75267
gmb,1988,23465429.70622
gmb,1989,5132824.30327
gmb,1990,3393680.32804
gmb,1991,14459586.65697
gmb,1992,24996108.67213
gmb,1993,9733554.542
gmb,1994,7291877.21329
gmb,1995,2133572.73089
gmb,1996,14611853.1348
gmb,1997,6958655.63233
gmb,2003,-4882558.56508
gmb,2004,-868038.1381
gmb,2005,-41957165.21363
gmb,2006,1139847.94588
gmb,2007,24147716.32935
gmb,2008,-1311891.9022
gmb,2009,103794098.06863
gmb,2010,-3408229.81828
gmb,2011,41049561.2016
gmb,2012,36941356.78937
gmb,2013,5760353.2774
gmb,2014,-24960546.62175
gmb,2015,-138592301.1659
gmb,2016,-76852167.35757
gmb,2017,-113404358.02148
gmb,2018,-33687046.05035
gmb,2019,17071222.51517
gmb,2020,-7535410.779
gmb,2021,255304210.1757
gnb,1982,-20370379.34653
gnb,1983,-17688087.45302
gnb,1984,-12447705.49477
gnb,1985,8014219.20649
gnb,1986,-32648938.87647
gnb,1987,-30519083.4809
gnb,1988,-41437147.00446
gnb,1989,-71183284.35613
gnb,1990,-31691034.12525
gnb,1991,-75100193.2439
gnb,1992,-51550515.93706
gnb,1993,-60699916.15202
gnb,1994,-54522219.78649
gnb,1995,-40598058.45326
gnb,1996,-43499364.82994
gnb,1997,-15235129.89542
gnb,2001,-13042631.42832
gnb,2002,5857566.23183
gnb,2003,29435315.3252
gnb,2004,11189182.82712
gnb,2005,-22829027.04997
gnb,2006,-55728408.24434
gnb,2007,-48454808.7639
gnb,2008,-123672259.69241
gnb,2009,-43206389.69297
gnb,2010,-946163615.32228
gnb,2011,65430425.11289
gnb,2012,-57830640.68513
gnb,2013,14495091.79291
gnb,2014,127954254.71724
gnb,2015,71049776.52024
gnb,2016,-7011053.6822
gnb,2017,51944649.43658
gnb,2018,33671149.89316
gnb,2019,34920649.14114
gnb,2020,-48228508.92716
gnq,1987,-25582762.43018
gnq,1988,-17372908.32086
gnq,1989,-10199708.21816
gnq,1990,-5702001.2428
gnq,1991,-13848760.97605
gnq,1992,-27778211.99557
gnq,1993,-10376282.83703
gnq,1994,-18353995.57134
gnq,1995,-11517834.82418
gnq,1996,-5463910.10992
grc,1976,-133693265.9323
grc,1977,129826854.3566
grc,1978,194115946.33081
grc,1979,32604407.83851
grc,1980,-110740479.5734
grc,1981,-169560578.99341
grc,1982,-562294998.46752
grc,1983,199558961.61561
grc,1984,-202153812.80195
grc,1985,-395734051.79912
grc,1986,650112031.57853
grc,1987,973919898.79091
grc,1988,937382736.70053
grc,1989,-348053721.01899
grc,1990,280050286.0798
grc,1991,2204082545.56004
grc,1992,-373948996.66572
grc,1993,3438666592.14265
grc,1994,6309151314.38473
grc,1995,-23277638.71684
grc,1996,4214584392.11963
grc,1997,-4515239568.70623
grc,1999,2434255367.10397
grc,2000,2572263645.98831
grc,2001,-5702202726.66128
grc,2002,1864299974.55346
grc,2003,-4722715485.93405
grc,2004,-3280859336.30018
grc,2005,-102956535.93695
grc,2006,278603210.88867
grc,2007,456559230.38562
grc,2008,39079139.69868
grc,2009,1209799774.32969
grc,2010,-13936453737.645
grc,2011,-13310001053.7715
grc,2012,-2136885494.85541
grc,2013,-6456617392.67881
grc,2014,5464390028.15261
grc,2015,10584866086.08
grc,2016,4268034815.5888
grc,2017,988248434.0702
grc,2018,1963552258.03122
grc,2019,4924550737.91643
grc,2020,1772034125.22314
grd,1977,-374869.66607
grd,1978,1032454.39944
grd,1979,2143254.8408
grd,1980,1315948.4591
grd,1981,-3454628.97564
grd,1982,-2001679.43125
grd,1983,-339079.58453
grd,1984,-2281766.38928
grd,1985,6218709.62109
grd,1986,1954925.92482
grd,1987,3812572.57402
grd,1988,-5138710.49452
grd,1989,-839789.034
grd,1990,2530111.49833
grd,1991,2457956.67977
grd,1992,8100274.3935
grd,1993,444628.79018
grd,1994,4676875.48826
grd,1995,6028170.00322
grd,1996,446113.15116
grd,1997,6931680.76474
grd,1998,4092105.83786
grd,1999,4660340.39986
grd,2000,6600052.17574
grd,2001,5839486.45571
grd,2002,31218173.95956
grd,2003,-16815014.42815
grd,2004,41909204.77192
grd,2005,-27400214.12625
grd,2006,5095186.65358
grd,2007,12926545.00165
grd,2008,-12373182.5827
grd,2009,14169560.92376
grd,2010,-15993241.31764
grd,2011,1882140.84906
grd,2012,-1898106.29555
grd,2013,31535435.46742
grd,2014,16793465.53582
grd,2015,27475899.62663
grd,2016,9411068.7874
grd,2017,-6766745.73729
grd,2018,39663121.62585
grd,2019,5232942.70235
grd,2020,36393126.06301
gtm,1977,160565843.73551
gtm,1978,48093382.61587
gtm,1979,-37666740.06673
gtm,1980,-318253027.10985
gtm,1981,-451195629.46178
gtm,1982,-405928134.67586
gtm,1983,-73236058.58678
gtm,1984,-477271962.3058
gtm,1985,-326994571.65947
gtm,1986,-279299465.16725
gtm,1987,-327512872.85717
gtm,1988,-338457852.48133
gtm,1989,-84122805.56233
gtm,1990,-242907469.42448
gtm,1991,631446100.61641
gtm,1992,-13569695.45827
gtm,1993,199683962.91283
gtm,1994,6312808.42093
gtm,1995,-151780782.52742
gtm,1996,214149269.72748
gtm,1997,229615652.45504
gtm,1998,235438348.14537
gtm,1999,-124996992.91266
gtm,2000,642699508.79788
gtm,2001,474361457.2896
gtm,2002,21142698.22634
gtm,2003,550133158.00074
gtm,2004,1723559.87254
gtm,2005,109371111.59243
gtm,2006,81684687.58274
gtm,2007,114258142.56412
gtm,2008,332284449.92678
gtm,2009,468572780.34346
gtm,2010,676899094.41403
gtm,2011,213901439.69574
gtm,2012,517832476.07404
gtm,2013,738018533.4389
gtm,2014,125884071.20359
gtm,2015,505222836.64454
gtm,2016,1423917583.28491
gtm,2017,2600202866.05979
gtm,2018,987753665.34124
gtm,2019,1798723057.51056
gtm,2020,3188502620.34051
guy,1977,-57258900.49465
guy,1978,26563553.91037
guy,1979,-58396261.00334
guy,1980,-102564771.51589
guy,1981,-209872945.2327
guy,1982,-160503852.97197
guy,1983,-230858360.40278
guy,1984,-137639012.90562
guy,1985,-138553651.86267
guy,1992,-61627220.16672
guy,1993,-36084996.55924
guy,1994,-5976738.84615
guy,1995,-43032592.40888
guy,1996,629927619.96564
guy,1997,-1582188.29703
guy,1998,-13031269.2231
guy,1999,21565296.38292
guy,2000,40201771.35901
guy,2001,-19424506.29865
guy,2002,21844141.57938
guy,2003,14270197.79175
guy,2004,21055958.95032
guy,2005,14343010.53539
guy,2006,33331049.97016
guy,2007,-3080438.44109
guy,2008,-82021188.65607
guy,2009,-302028855.46139
guy,2010,-195347322.79714
guy,2011,-54726373.21916
guy,2012,-110761288.88881
guy,2013,49379813.09571
guy,2014,22341343.51848
guy,2015,-109884066.54913
guy,2016,-53238527.84155
guy,2017,-12832919.89823
guy,2018,-56216149.72671
guy,2019,56181487.28778
guy,2020,104707959.55904
hkg,1998,-5185703219.14271
hkg,1999,6426199089.10163
hkg,2000,12848709949.6023
hkg,2001,3863629558.86691
hkg,2002,-1414326520.76884
hkg,2003,-266222916.81921
hkg,2004,2707526945.26032
hkg,2005,-1773482626.16368
hkg,2006,9708572382.22216
hkg,2007,8246743606.21103
hkg,2008,28766792850.62329
hkg,2009,79016989831.1153
hkg,2010,7615918192.99714
hkg,2011,11152666036.0086
hkg,2012,24360107361.3077
hkg,2013,7463843915.0523
hkg,2014,17939059399.5795
hkg,2015,36381128958.1796
hkg,2016,1140411018.84345
hkg,2017,32136503634.75809
hkg,2018,993352625.63615
hkg,2019,-1145829405.09286
hkg,2020,33920826027.7633
hnd,1974,-16986041.31239
hnd,1975,6279373.81663
hnd,1976,29328486.87544
hnd,1977,49861000.61248
hnd,1978,-7970952.71291
hnd,1979,2006419.63259
hnd,1980,-113705113.17043
hnd,1981,-87281130.91503
hnd,1982,-75496289.59998
hnd,1983,-117219617.81783
hnd,1984,-98370567.67026
hnd,1985,-172202776.8311
hnd,1986,-152087441.24679
hnd,1987,-182615513.19587
hnd,1988,-208661152.57319
hnd,1989,-367738587.6396
hnd,1990,-310463821.64636
hnd,1991,-159693934.16908
hnd,1992,-247021385.81137
hnd,1993,-333436137.5201
hnd,1994,-70263393.7758
hnd,1995,-41320640.82442
hnd,1996,-78789366.04059
hnd,1997,182221090.87126
hnd,1998,-155391547.79172
hnd,1999,-188253083.06991
hnd,2000,-160354810.88105
hnd,2001,-72836169.87269
hnd,2002,-5005418.30577
hnd,2003,-194196259.54511
hnd,2004,505284337.27851
hnd,2005,411305230.37596
hnd,2006,399879946.83187
hnd,2007,-85360309.30912
hnd,2008,-107698502.92709
hnd,2009,-278014584.60257
hnd,2010,588400004.60632
hnd,2011,101644460.45461
hnd,2012,-265105387.07831
hnd,2013,490887978.64513
hnd,2014,471704928.38774
hnd,2015,307240077.48093
hnd,2016,64592078.18912
hnd,2017,896563286.44969
hnd,2018,53058733.29177
hnd,2019,994494210.77937
hnd,2020,1912567268.02669
hrv,1993,188330755.52746
hrv,1994,276425315.23981
hrv,1995,40318280.63011
hrv,1996,1047974710.55009
hrv,1997,390537367.83367
hrv,1998,160406370.83942
hrv,1999,457946781.91702
hrv,2000,649495463.44724
hrv,2001,1407157790.76736
hrv,2002,810975357.3292
hrv,2003,1416841472.53434
hrv,2004,49604139.89788
hrv,2005,1018670681.68642
hrv,2006,1747171431.20045
hrv,2007,990771928.39392
hrv,2008,-357330463.59192
hrv,2009,1832477789.72457
hrv,2010,44315594.33992
hrv,2011,628494689.02459
hrv,2012,78252286.49117
hrv,2013,2479341464.64108
hrv,2014,-766929509.0492
hrv,2015,852199689.1339
hrv,2016,-315987600.61231
hrv,2017,2893680898.4236
hrv,2018,1832939593.959
hrv,2019,1140595413.74665
hrv,2020,769209364.55917
hti,1971,7390000.00056
hti,1972,9318935.81485
hti,1973,1048766.91307
hti,1974,-10740320.46205
hti,1975,-12691441.76944
hti,1976,11073477.40943
hti,1977,9678308.41598
hti,1978,6606126.2276
hti,1979,5064513.70097
hti,1980,-34274036.57906
hti,1981,-35278041.79811
hti,1982,-19618053.98864
hti,1983,-28582580.04869
hti,1984,-20120464.08995
hti,1985,-2109424.79878
hti,1986,4358813.56217
hti,1987,5861519.57421
hti,1988,280628.5464
hti,1989,-13227512.61919
hti,1990,-35205039.73157
hti,1991,12701670.25827
hti,1992,-6327697.37844
hti,1993,-23000097.20356
hti,1994,-49706812.14267
hti,1995,137120224.70734
hti,1996,-50374949.29288
hti,1997,29798466.92939
hti,1998,34227379.73986
hti,1999,26440905.80741
hti,2000,-56942660.86918
hti,2001,-5184642.25824
hti,2002,-181406814.20597
hti,2003,-140385989.63993
hti,2004,-66126997.08443
hti,2005,-330568129.01684
hti,2006,-277300231.29768
hti,2007,-190650307.81973
hti,2008,-384426291.98824
hti,2009,-1128051396.87441
hti,2010,-1670357154.94479
hti,2011,-1814113209.83074
hti,2012,-729750994.1176
hti,2013,-738983844.09409
hti,2014,-1046046645.10355
hti,2015,-719960232.00649
hti,2016,-178993288.80885
hti,2017,-361418824.4438
hti,2018,-427324613.22034
hti,2019,-388654226.25727
hti,2020,-40644886.85976
hti,2021,-217520644.83714
hun,1982,-539633881.67219
hun,1983,-125396657.2081
hun,1984,65506073.00116
hun,1985,535887710.17916
hun,1986,131535644.1805
hun,1987,-280809445.00785
hun,1988,157601303.9364
hun,1989,171925409.84091
hun,1990,-412803903.71136
hun,1991,1794888715.19098
hun,1992,770156609.68231
hun,1993,2544763612.56784
hun,1994,-474911584.76026
hun,1995,5381295714.01175
hun,1996,-1233630572.27464
hun,1997,-175279223.18482
hun,1998,951290498.66105
hun,1999,2338544780.46214
hun,2000,1059813079.58333
hun,2001,-74495307.03913
hun,2002,-1782414479.4048
hun,2003,345541332.10735
hun,2004,1985937636.09766
hun,2005,4904162640.6598
hun,2006,1102380238.2406
hun,2007,153821689.90384
hun,2008,4172801176.36629
hun,2009,3964529135.2696
hun,2010,4162434187.67999
hun,2011,5549772340.3096
hun,2012,621437954.16475
hun,2013,8341562800.39131
hun,2014,1199163815.09704
hun,2015,-5389009224.20885
hun,2016,-6841447518.12023
hun,2017,67096983.16687
hun,2018,4083749766.10341
hun,2019,334369097.11137
hun,2020,6954525848.78532
hun,2021,4345099925.40561
idn,1981,-311901338.00746
idn,1982,-1852980294.82392
idn,1983,183469186.39288
idn,1984,981099382.77998
idn,1985,510229177.78735
idn,1986,-1003407980.93721
idn,1987,629511753.2891
idn,1988,-112852016.41901
idn,1989,494553039.09518
idn,1990,2251144793.9607
idn,1991,1528230652.47228
idn,1992,2069582917.02722
idn,1993,594423984.30627
idn,1994,783556269.31216
idn,1995,1573355969.59739
idn,1996,4502720416.47652
idn,1997,-8137407277.20684
idn,1998,-3436809029.64772
idn,1999,1915623338.74493
idn,2000,3925597314.25129
idn,2001,-15039360.40046
idn,2002,4957891658.16227
idn,2003,3647263946.58695
idn,2004,-2198027385.60343
idn,2005,-2111457364.66518
idn,2006,14957784452.1938
idn,2007,12705798859.9434
idn,2008,-1918149929.62728
idn,2009,12505566721.0655
idn,2010,30342468775.4222
idn,2011,11855644235.7429
idn,2012,214805849.03938
idn,2013,-7325155116.13308
idn,2014,15248334596.8751
idn,2015,-1098196626.07466
idn,2016,12088691612.8675
idn,2017,11585123170.9253
idn,2018,-7133028387.25404
idn,2019,4674469187.51082
idn,2020,2596041683.2931
idn,2021,13492002222.3402
ind,1975,357327833.90793
ind,1976,2209649658.43941
ind,1977,2081272807.86573
ind,1978,1920296094.71826
ind,1979,986058664.27221
ind,1980,-1505743077.10088
ind,1981,-2029798481.419
ind,1982,-1698093918.499
ind,1983,-752299908.86818
ind,1984,1069859766.18148
ind,1985,-396764546.93998
ind,1986,-408972282.51709
ind,1987,133049339.71306
ind,1988,-15720271.19975
ind,1989,237137465.89645
ind,1990,-1941058212.59287
ind,1991,-234620811.85237
ind,1992,1072244807.06828
ind,1993,4211488257.77167
ind,1994,10390918356.8208
ind,1995,-732598583.35461
ind,1996,3957567426.67868
ind,1997,5321073187.03881
ind,1998,3070647870.38794
ind,1999,6663744297.74946
ind,2000,6067105135.2659
ind,2001,8693982450.79298
ind,2002,18854234959.6684
ind,2003,26221811913.946
ind,2004,23649195091.956
ind,2005,14554031146.1925
ind,2006,29169924822.4725
ind,2007,87488219890.31709
ind,2008,25372737619.0447
ind,2009,17035953263.7289
ind,2010,14126806481.5959
ind,2011,-4138567885.98044
ind,2012,-4022754844.63546
ind,2013,10928453544.012
ind,2014,37583731238.9955
ind,2015,44065483120.2166
ind,2016,15739272990.1289
ind,2017,37070503126.3043
ind,2018,-3778497770.69475
ind,2019,55767715348.2954
ind,2020,103853279988.19099
irl,2005,-1776083297.96633
irl,2006,-111980963.27276
irl,2007,16002103.46197
irl,2008,156764318.09352
irl,2009,1033564682.86765
irl,2010,-41708608.81041
irl,2011,-17640396931.7028
irl,2012,-8470278896.88909
irl,2013,-4422360047.06845
irl,2014,11309428608.6504
irl,2015,11768910587.6068
irl,2016,1435693531.9981
irl,2017,5864131225.32598
irl,2018,873265399.18694
irl,2019,470065432.58009
irl,2020,1523513469.72609
irl,2021,5836867027.37679
irn,1976,2412627990.80829
irn,1977,2089640826.80249
irn,1978,-626282910.65858
irn,1979,3159430900.55477
irn,1980,-9789654231.4262
irn,1981,-369842095.23183
irn,1982,4886581120.75756
irn,1983,-1248998769.27076
irn,1984,-4135571714.78526
irn,1985,554500516.89082
irn,1986,-1213653648.21521
irn,1987,-223993019.46793
irn,1988,-1009788719.70339
irn,1989,2299973075.66641
irn,1990,-324765625.92301
irn,1991,-2093483285.85846
irn,1992,-163971387.22429
irn,1993,229465755.53615
irn,1994,907362262.09375
irn,1995,2867094639.78384
irn,1996,2362545788.64271
irn,1997,-3697167397.61842
irn,1998,-991007753.19211
irn,1999,583881583.6114
irn,2000,951717540.08238
irq,2005,-4522799194.21005
irq,2006,1532764599.92418
irq,2007,5794991530.8406
irq,2008,18490625331.4632
irq,2009,-5845435516.31459
irq,2010,5066080835.96004
irq,2011,9924168307.70503
irq,2012,9254790582.19139
irq,2013,9451982574.53838
irq,2014,-10963388184.6708
irq,2015,-14727163801.5099
irq,2016,-9542875231.0535
irq,2017,1875568925.21928
irq,2018,6750098839.09122
irq,2019,9417909233.79664
irq,2020,-7074626550.10911
isl,1976,3529886.13547
isl,1977,16317791.47244
isl,1978,51321939.71248
isl,1979,40641491.68705
isl,1980,38224008.91135
isl,1981,75670704.58425
isl,1982,-95561544.24109
isl,1983,10885008.58204
isl,1984,-15198238.0078
isl,1985,64134450.30469
isl,1986,98948031.94758
isl,1987,-18135727.1348
isl,1988,1162248.45242
isl,1989,54570490.71599
isl,1990,73965119.96343
isl,1991,8983930.03442
isl,1992,79173109.37982
isl,1993,-58965236.27603
isl,1994,-150035273.28842
isl,1995,5051041.90795
isl,1996,153116883.59921
isl,1997,-44567202.91112
isl,1998,31903659.08485
isl,1999,85616896.37371
isl,2000,-72951228.24357
isl,2001,-48497557.28495
isl,2002,60925137.58155
isl,2003,305520169.2212
isl,2004,201430770.40175
isl,2005,71013959.12071
isl,2006,1250204331.43997
isl,2007,96711050.20788
isl,2008,-1413204477.17306
isl,2009,-14743211575.5378
isl,2010,-10025194156.2836
isl,2011,-5121576819.30492
isl,2012,-990573101.37446
isl,2013,132051240.09634
isl,2014,3588368486.84594
isl,2015,71177266122.1133
isl,2016,2425104238.82078
isl,2017,-830085949.13874
isl,2018,33654329.79531
isl,2019,552880668.04202
isl,2020,-217725786.09793
isl,2021,1138055506.55098
isr,1960,88000000
isr,1961,67010000
isr,1962,0
isr,1963,0
isr,1964,6240000
isr,1965,98000000
isr,1966,-34990000
isr,1967,193000000
isr,1968,-93990000
isr,1969,-343000000
isr,1970,22000000
isr,1971,225140000
isr,1972,562744150.75484
isr,1973,547577658.52895
isr,1974,-841528955.56638
isr,1975,-155511761.60377
isr,1976,184129149.1342
isr,1977,213947086.76195
isr,1978,944835284.23829
isr,1979,238958001.05121
isr,1980,569538240.60249
isr,1981,576845258.01385
isr,1982,917682894.99185
isr,1983,-497803029.26265
isr,1984,-552012602.51167
isr,1985,398934883.36521
isr,1986,993809022.90273
isr,1987,649800258.47733
isr,1988,-5950207739.12677
isr,1989,679429708.72145
isr,1990,646227711.45534
isr,1991,-403546879.22193
isr,1992,-1476279569.52817
isr,1993,-327119941.05894
isr,1994,-2110580584.74798
isr,1995,1481912811.96767
isr,1996,4033220287.23318
isr,1997,9740335521.78366
isr,1998,1721428779.93168
isr,1999,990333678.23872
isr,2000,885350434.78807
isr,2001,-21124604.36111
isr,2002,-605023612.4801
isr,2003,1296067399.25319
isr,2004,362563479.02422
isr,2005,1622861210.8642
isr,2006,336988188.90507
isr,2007,-1721283978.87254
isr,2008,14252383653.8526
isr,2009,16741318413.8762
isr,2010,12076027528.9485
isr,2011,4732168443.70277
isr,2012,-135169512.31774
isr,2013,4672194083.78242
isr,2014,7158613803.70603
isr,2015,7335707030.50465
isr,2016,8131501634.26816
isr,2017,8285896106.52678
isr,2018,5547469205.9784
isr,2019,6481148543.27433
