geo,time,sh_dth_1014
esp,2010,240
esp,2011,231
esp,2012,221
esp,2013,212
esp,2014,204
esp,2015,198
esp,2016,195
esp,2017,193
esp,2018,192
esp,2019,190
esp,2020,185
est,1990,52
est,1991,50
est,1992,48
est,1993,46
est,1994,44
est,1995,42
est,1996,40
est,1997,39
est,1998,37
est,1999,35
est,2000,33
est,2001,30
est,2002,27
est,2003,24
est,2004,21
est,2005,19
est,2006,17
est,2007,15
est,2008,13
est,2009,12
est,2010,11
est,2011,11
est,2012,10
est,2013,10
est,2014,10
est,2015,10
est,2016,10
est,2017,9
est,2018,9
est,2019,9
est,2020,9
eth,1990,28197
eth,1991,28115
eth,1992,28128
eth,1993,28271
eth,1994,28443
eth,1995,28386
eth,1996,27955
eth,1997,27356
eth,1998,26626
eth,1999,25928
eth,2000,25251
eth,2001,24427
eth,2002,23829
eth,2003,23213
eth,2004,22604
eth,2005,21998
eth,2006,21282
eth,2007,20488
eth,2008,19589
eth,2009,18624
eth,2010,17576
eth,2011,16462
eth,2012,15284
eth,2013,14172
eth,2014,13073
eth,2015,12031
eth,2016,11119
eth,2017,10382
eth,2018,9788
eth,2019,9331
eth,2020,9011
fin,1990,62
fin,1991,61
fin,1992,60
fin,1993,59
fin,1994,57
fin,1995,55
fin,1996,53
fin,1997,51
fin,1998,49
fin,1999,47
fin,2000,46
fin,2001,45
fin,2002,44
fin,2003,43
fin,2004,42
fin,2005,41
fin,2006,39
fin,2007,37
fin,2008,35
fin,2009,33
fin,2010,31
fin,2011,30
fin,2012,29
fin,2013,28
fin,2014,27
fin,2015,26
fin,2016,26
fin,2017,25
fin,2018,25
fin,2019,25
fin,2020,24
fji,1990,85
fji,1991,85
fji,1992,86
fji,1993,86
fji,1994,85
fji,1995,84
fji,1996,81
fji,1997,79
fji,1998,75
fji,1999,72
fji,2000,69
fji,2001,65
fji,2002,61
fji,2003,57
fji,2004,54
fji,2005,51
fji,2006,49
fji,2007,48
fji,2008,46
fji,2009,45
fji,2010,44
fji,2011,43
fji,2012,42
fji,2013,41
fji,2014,41
fji,2015,42
fji,2016,46
fji,2017,44
fji,2018,45
fji,2019,46
fji,2020,47
fra,1990,763
fra,1991,733
fra,1992,712
fra,1993,698
fra,1994,683
fra,1995,665
fra,1996,642
fra,1997,618
fra,1998,593
fra,1999,567
fra,2000,541
fra,2001,515
fra,2002,487
fra,2003,460
fra,2004,434
fra,2005,411
fra,2006,392
fra,2007,376
fra,2008,364
fra,2009,355
fra,2010,348
fra,2011,341
fra,2012,335
fra,2013,331
fra,2014,327
fra,2015,324
fra,2016,317
fra,2017,311
fra,2018,305
fra,2019,299
fra,2020,293
fsm,1990,10
fsm,1991,10
fsm,1992,10
fsm,1993,11
fsm,1994,11
fsm,1995,11
fsm,1996,11
fsm,1997,10
fsm,1998,10
fsm,1999,10
fsm,2000,9
fsm,2001,9
fsm,2002,13
fsm,2003,9
fsm,2004,8
fsm,2005,8
fsm,2006,8
fsm,2007,8
fsm,2008,8
fsm,2009,8
fsm,2010,7
fsm,2011,7
fsm,2012,7
fsm,2013,7
fsm,2014,6
fsm,2015,6
fsm,2016,6
fsm,2017,6
fsm,2018,6
fsm,2019,6
fsm,2020,6
gab,1990,184
gab,1991,191
gab,1992,199
gab,1993,207
gab,1994,215
gab,1995,223
gab,1996,230
gab,1997,239
gab,1998,246
gab,1999,255
gab,2000,262
gab,2001,269
gab,2002,278
gab,2003,286
gab,2004,295
gab,2005,305
gab,2006,310
gab,2007,313
gab,2008,315
gab,2009,316
gab,2010,317
gab,2011,315
gab,2012,311
gab,2013,310
gab,2014,309
gab,2015,308
gab,2016,310
gab,2017,312
gab,2018,316
gab,2019,318
gab,2020,322
gbr,1990,667
gbr,1991,647
gbr,1992,632
gbr,1993,622
gbr,1994,613
gbr,1995,604
gbr,1996,592
gbr,1997,582
gbr,1998,572
gbr,1999,564
gbr,2000,557
gbr,2001,549
gbr,2002,538
gbr,2003,523
gbr,2004,506
gbr,2005,487
gbr,2006,468
gbr,2007,447
gbr,2008,425
gbr,2009,404
gbr,2010,384
gbr,2011,367
gbr,2012,351
gbr,2013,338
gbr,2014,327
gbr,2015,320
gbr,2016,320
gbr,2017,323
gbr,2018,326
gbr,2019,330
gbr,2020,330
geo,1990,139
geo,1991,145
geo,1992,122
geo,1993,115
geo,1994,108
geo,1995,101
geo,1996,94
geo,1997,88
geo,1998,84
geo,1999,82
geo,2000,81
geo,2001,78
geo,2002,77
geo,2003,76
geo,2004,76
geo,2005,77
geo,2006,75
geo,2007,74
geo,2008,72
geo,2009,70
geo,2010,68
geo,2011,66
geo,2012,64
geo,2013,62
geo,2014,60
geo,2015,59
geo,2016,58
geo,2017,58
geo,2018,58
geo,2019,58
geo,2020,58
gha,1990,3459
gha,1991,3477
gha,1992,3507
gha,1993,3544
gha,1994,3573
gha,1995,3607
gha,1996,3639
gha,1997,3669
gha,1998,3700
gha,1999,3730
gha,2000,3741
gha,2001,3737
gha,2002,3729
gha,2003,3718
gha,2004,3708
gha,2005,3701
gha,2006,3694
gha,2007,3692
gha,2008,3686
gha,2009,3678
gha,2010,3666
gha,2011,3651
gha,2012,3633
gha,2013,3608
gha,2014,3585
gha,2015,3566
gha,2016,3552
gha,2017,3542
gha,2018,3526
gha,2019,3514
gha,2020,3500
gin,1990,2374
gin,1991,2362
gin,1992,2355
gin,1993,2355
gin,1994,2359
gin,1995,2365
gin,1996,2363
gin,1997,2364
gin,1998,2369
gin,1999,2377
gin,2000,2379
gin,2001,2373
gin,2002,2370
gin,2003,2368
gin,2004,2367
gin,2005,2365
gin,2006,2349
gin,2007,2344
gin,2008,2344
gin,2009,2345
gin,2010,2346
gin,2011,2339
gin,2012,2335
gin,2013,2328
gin,2014,2323
gin,2015,2320
gin,2016,2307
gin,2017,2296
gin,2018,2285
gin,2019,2276
gin,2020,2264
gmb,1990,249
gmb,1991,253
gmb,1992,257
gmb,1993,259
gmb,1994,262
gmb,1995,266
gmb,1996,272
gmb,1997,278
gmb,1998,285
gmb,1999,291
gmb,2000,297
gmb,2001,301
gmb,2002,304
gmb,2003,306
gmb,2004,307
gmb,2005,307
gmb,2006,305
gmb,2007,303
gmb,2008,299
gmb,2009,295
gmb,2010,291
gmb,2011,288
gmb,2012,286
gmb,2013,284
gmb,2014,282
gmb,2015,279
gmb,2016,279
gmb,2017,278
gmb,2018,279
gmb,2019,279
gmb,2020,280
gnb,1990,342
gnb,1991,341
gnb,1992,340
gnb,1993,340
gnb,1994,336
gnb,1995,331
gnb,1996,320
gnb,1997,372
gnb,1998,296
gnb,1999,279
gnb,2000,261
gnb,2001,250
gnb,2002,246
gnb,2003,245
gnb,2004,245
gnb,2005,245
gnb,2006,244
gnb,2007,242
gnb,2008,240
gnb,2009,239
gnb,2010,238
gnb,2011,235
gnb,2012,235
gnb,2013,235
gnb,2014,235
gnb,2015,234
gnb,2016,235
gnb,2017,235
gnb,2018,236
gnb,2019,236
gnb,2020,237
gnq,1990,109
gnq,1991,116
gnq,1992,124
gnq,1993,132
gnq,1994,139
gnq,1995,145
gnq,1996,147
gnq,1997,149
gnq,1998,149
gnq,1999,149
gnq,2000,149
gnq,2001,149
gnq,2002,149
gnq,2003,150
gnq,2004,152
gnq,2005,154
gnq,2006,156
gnq,2007,157
gnq,2008,160
gnq,2009,163
gnq,2010,166
gnq,2011,169
gnq,2012,171
gnq,2013,173
gnq,2014,177
gnq,2015,179
gnq,2016,182
gnq,2017,184
gnq,2018,187
gnq,2019,190
gnq,2020,193
grc,1990,150
grc,1991,147
grc,1992,143
grc,1993,138
grc,1994,133
grc,1995,126
grc,1996,119
grc,1997,112
grc,1998,104
grc,1999,96
grc,2000,90
grc,2001,86
grc,2002,83
grc,2003,80
grc,2004,78
grc,2005,76
grc,2006,73
grc,2007,71
grc,2008,68
grc,2009,66
grc,2010,64
grc,2011,62
grc,2012,60
grc,2013,58
grc,2014,56
grc,2015,54
grc,2016,53
grc,2017,52
grc,2018,51
grc,2019,50
grc,2020,48
grd,1990,4
grd,1991,4
grd,1992,4
grd,1993,4
grd,1994,4
grd,1995,4
grd,1996,4
grd,1997,4
grd,1998,5
grd,1999,5
grd,2000,5
grd,2001,4
grd,2002,4
grd,2003,4
grd,2004,4
grd,2005,4
grd,2006,4
grd,2007,4
grd,2008,3
grd,2009,3
grd,2010,3
grd,2011,3
grd,2012,3
grd,2013,3
grd,2014,3
grd,2015,3
grd,2016,3
grd,2017,3
grd,2018,3
grd,2019,3
grd,2020,3
gtm,1990,1258
gtm,1991,1212
gtm,1992,1158
gtm,1993,1104
gtm,1994,1056
gtm,1995,1016
gtm,1996,981
gtm,1997,955
gtm,1998,935
gtm,1999,917
gtm,2000,904
gtm,2001,895
gtm,2002,891
gtm,2003,891
gtm,2004,894
gtm,2005,1040
gtm,2006,896
gtm,2007,893
gtm,2008,888
gtm,2009,880
gtm,2010,874
gtm,2011,870
gtm,2012,869
gtm,2013,870
gtm,2014,870
gtm,2015,867
gtm,2016,858
gtm,2017,844
gtm,2018,826
gtm,2019,808
gtm,2020,791
guy,1990,48
guy,1991,46
guy,1992,44
guy,1993,43
guy,1994,43
guy,1995,42
guy,1996,40
guy,1997,38
guy,1998,36
guy,1999,35
guy,2000,36
guy,2001,37
guy,2002,39
guy,2003,41
guy,2004,44
guy,2005,46
guy,2006,47
guy,2007,47
guy,2008,47
guy,2009,47
guy,2010,48
guy,2011,47
guy,2012,47
guy,2013,47
guy,2014,46
guy,2015,45
guy,2016,44
guy,2017,43
guy,2018,41
guy,2019,40
guy,2020,39
hnd,1990,478
hnd,1991,475
hnd,1992,472
hnd,1993,469
hnd,1994,467
hnd,1995,464
hnd,1996,461
hnd,1997,459
hnd,1998,1835
hnd,1999,462
hnd,2000,465
hnd,2001,470
hnd,2002,478
hnd,2003,487
hnd,2004,498
hnd,2005,510
hnd,2006,525
hnd,2007,542
hnd,2008,559
hnd,2009,577
hnd,2010,594
hnd,2011,610
hnd,2012,623
hnd,2013,634
hnd,2014,643
hnd,2015,652
hnd,2016,657
hnd,2017,658
hnd,2018,653
hnd,2019,645
hnd,2020,632
hrv,1990,93
hrv,1991,108
hrv,1992,84
hrv,1993,79
hrv,1994,75
hrv,1995,76
hrv,1996,65
hrv,1997,60
hrv,1998,56
hrv,1999,52
hrv,2000,48
hrv,2001,45
hrv,2002,41
hrv,2003,38
hrv,2004,36
hrv,2005,34
hrv,2006,33
hrv,2007,32
hrv,2008,32
hrv,2009,32
hrv,2010,31
hrv,2011,30
hrv,2012,28
hrv,2013,26
hrv,2014,25
hrv,2015,24
hrv,2016,23
hrv,2017,23
hrv,2018,23
hrv,2019,23
hrv,2020,23
hti,1990,1846
hti,1991,1876
hti,1992,1906
hti,1993,1938
hti,1994,1954
hti,1995,1953
hti,1996,1929
hti,1997,1892
hti,1998,1846
hti,1999,1796
hti,2000,1751
hti,2001,1703
hti,2002,1659
hti,2003,1619
hti,2004,1838
hti,2005,1542
hti,2006,1500
hti,2007,1464
hti,2008,1431
hti,2009,1395
hti,2010,22668
hti,2011,1329
hti,2012,1294
hti,2013,1262
hti,2014,1234
hti,2015,1202
hti,2016,1172
hti,2017,1142
hti,2018,1116
hti,2019,1094
hti,2020,1066
hun,1990,229
hun,1991,215
hun,1992,198
hun,1993,179
hun,1994,162
hun,1995,150
hun,1996,141
hun,1997,136
hun,1998,133
hun,1999,130
hun,2000,126
hun,2001,122
hun,2002,117
hun,2003,113
hun,2004,108
hun,2005,103
hun,2006,98
hun,2007,92
hun,2008,86
hun,2009,80
hun,2010,75
hun,2011,71
hun,2012,67
hun,2013,65
hun,2014,62
hun,2015,60
hun,2016,58
hun,2017,56
hun,2018,54
hun,2019,52
hun,2020,50
idn,1990,20567
idn,1991,20300
idn,1992,20026
idn,1993,19730
idn,1994,19395
idn,1995,19007
idn,1996,18530
idn,1997,17997
idn,1998,17440
idn,1999,16882
idn,2000,16346
idn,2001,15942
idn,2002,15612
idn,2003,15307
idn,2004,27268
idn,2005,14761
idn,2006,14290
idn,2007,13905
idn,2008,13571
idn,2009,13340
idn,2010,13169
idn,2011,12964
idn,2012,12725
idn,2013,12466
idn,2014,12193
idn,2015,11896
idn,2016,11550
idn,2017,11215
idn,2018,10855
idn,2019,10554
idn,2020,10322
ind,1990,140705
ind,1991,141003
ind,1992,141407
ind,1993,141836
ind,1994,141924
ind,1995,141560
ind,1996,140646
ind,1997,139336
ind,1998,137604
ind,1999,135470
ind,2000,133052
ind,2001,130257
ind,2002,127140
ind,2003,123904
ind,2004,120599
ind,2005,117170
ind,2006,113744
ind,2007,110312
ind,2008,106884
ind,2009,103406
ind,2010,99936
ind,2011,96403
ind,2012,93014
ind,2013,89578
ind,2014,86224
ind,2015,82901
ind,2016,79769
ind,2017,76727
ind,2018,73970
ind,2019,71373
ind,2020,68806
irl,1990,74
irl,1991,71
irl,1992,69
irl,1993,68
irl,1994,66
irl,1995,63
irl,1996,60
irl,1997,56
irl,1998,53
irl,1999,50
irl,2000,47
irl,2001,44
irl,2002,41
irl,2003,39
irl,2004,37
irl,2005,36
irl,2006,34
irl,2007,33
irl,2008,32
irl,2009,31
irl,2010,30
irl,2011,29
irl,2012,28
irl,2013,27
irl,2014,26
irl,2015,26
irl,2016,25
irl,2017,25
irl,2018,25
irl,2019,24
irl,2020,24
irn,1990,9964
irn,1991,5518
irn,1992,5485
irn,1993,5445
irn,1994,5397
irn,1995,5331
irn,1996,5259
irn,1997,5166
irn,1998,5068
irn,1999,4953
irn,2000,4813
irn,2001,4620
irn,2002,4409
irn,2003,6877
irn,2004,3993
irn,2005,3823
irn,2006,3673
irn,2007,3544
irn,2008,3413
irn,2009,3267
irn,2010,3107
irn,2011,2926
irn,2012,2750
irn,2013,2588
irn,2014,2448
irn,2015,2331
irn,2016,2247
irn,2017,2184
irn,2018,2140
irn,2019,2110
irn,2020,2087
irq,1990,2065
irq,1991,2039
irq,1992,2013
irq,1993,1993
irq,1994,1976
irq,1995,1968
irq,1996,1963
irq,1997,1963
irq,1998,1973
irq,1999,1979
irq,2000,1998
irq,2001,2023
irq,2002,2054
irq,2003,2090
irq,2004,2124
irq,2005,2163
irq,2006,2201
irq,2007,2253
irq,2008,2312
irq,2009,2383
irq,2010,2465
irq,2011,2527
irq,2012,2594
irq,2013,2639
irq,2014,2669
irq,2015,2682
irq,2016,2690
irq,2017,2693
irq,2018,2676
irq,2019,2661
irq,2020,2665
isl,1990,5
isl,1991,5
isl,1992,5
isl,1993,5
isl,1994,4
isl,1995,4
isl,1996,4
isl,1997,4
isl,1998,4
isl,1999,3
isl,2000,3
isl,2001,3
isl,2002,3
isl,2003,3
isl,2004,3
isl,2005,3
isl,2006,3
isl,2007,3
isl,2008,2
isl,2009,2
isl,2010,2
isl,2011,2
isl,2012,2
isl,2013,2
isl,2014,2
isl,2015,2
isl,2016,2
isl,2017,2
isl,2018,1
isl,2019,1
isl,2020,1
isr,1990,83
isr,1991,82
isr,1992,82
isr,1993,83
isr,1994,83
isr,1995,83
isr,1996,82
isr,1997,82
isr,1998,81
isr,1999,79
isr,2000,78
isr,2001,77
isr,2002,76
isr,2003,75
isr,2004,74
isr,2005,74
isr,2006,73
isr,2007,73
isr,2008,73
isr,2009,73
isr,2010,72
isr,2011,72
isr,2012,71
isr,2013,70
isr,2014,69
isr,2015,68
isr,2016,68
isr,2017,67
isr,2018,66
isr,2019,66
isr,2020,65
ita,1990,692
ita,1991,687
ita,1992,678
ita,1993,662
ita,1994,637
ita,1995,603
ita,1996,563
ita,1997,520
ita,1998,479
ita,1999,444
ita,2000,416
ita,2001,393
ita,2002,375
ita,2003,360
ita,2004,345
ita,2005,332
ita,2006,321
ita,2007,312
ita,2008,303
ita,2009,294
ita,2010,285
ita,2011,277
ita,2012,269
ita,2013,262
ita,2014,258
ita,2015,255
ita,2016,251
ita,2017,246
ita,2018,238
ita,2019,227
ita,2020,216
jam,1990,126
jam,1991,124
jam,1992,123
jam,1993,122
jam,1994,122
jam,1995,120
jam,1996,118
jam,1997,115
jam,1998,113
jam,1999,112
jam,2000,110
jam,2001,109
jam,2002,108
jam,2003,107
jam,2004,106
jam,2005,106
jam,2006,105
jam,2007,104
jam,2008,103
jam,2009,102
jam,2010,99
jam,2011,95
jam,2012,91
jam,2013,87
jam,2014,83
jam,2015,80
jam,2016,76
jam,2017,73
jam,2018,71
jam,2019,68
jam,2020,67
jor,1990,205
jor,1991,209
jor,1992,215
jor,1993,220
jor,1994,224
jor,1995,224
jor,1996,224
jor,1997,221
jor,1998,218
jor,1999,214
jor,2000,212
jor,2001,210
jor,2002,209
jor,2003,209
jor,2004,209
jor,2005,211
jor,2006,212
jor,2007,215
jor,2008,220
jor,2009,224
jor,2010,230
jor,2011,238
jor,2012,246
jor,2013,253
jor,2014,260
jor,2015,265
jor,2016,266
jor,2017,267
jor,2018,265
jor,2019,262
jor,2020,255
jpn,1990,1263
jpn,1991,1210
jpn,1992,1163
jpn,1993,1119
jpn,1994,1072
jpn,1995,1226
jpn,1996,969
jpn,1997,918
jpn,1998,868
jpn,1999,818
jpn,2000,771
jpn,2001,728
jpn,2002,689
jpn,2003,654
jpn,2004,623
jpn,2005,598
jpn,2006,578
jpn,2007,561
jpn,2008,549
jpn,2009,539
jpn,2010,529
jpn,2011,1031
jpn,2012,510
jpn,2013,498
jpn,2014,487
jpn,2015,476
jpn,2016,467
jpn,2017,459
jpn,2018,452
jpn,2019,446
jpn,2020,438
kaz,1990,852
kaz,1991,861
kaz,1992,863
kaz,1993,856
kaz,1994,844
kaz,1995,830
kaz,1996,820
kaz,1997,809
kaz,1998,799
kaz,1999,788
kaz,2000,772
kaz,2001,752
kaz,2002,728
kaz,2003,702
kaz,2004,673
kaz,2005,643
kaz,2006,614
kaz,2007,576
kaz,2008,531
kaz,2009,486
kaz,2010,446
kaz,2011,413
kaz,2012,388
kaz,2013,371
kaz,2014,361
kaz,2015,358
kaz,2016,367
kaz,2017,381
kaz,2018,398
kaz,2019,413
kaz,2020,423
ken,1990,3543
ken,1991,3804
ken,1992,4072
ken,1993,4336
ken,1994,4581
ken,1995,4797
ken,1996,5002
ken,1997,5160
ken,1998,5275
ken,1999,5353
ken,2000,5365
ken,2001,5300
ken,2002,5203
ken,2003,5084
ken,2004,4973
ken,2005,4912
ken,2006,4916
ken,2007,4966
ken,2008,5056
ken,2009,5168
ken,2010,5306
ken,2011,5451
ken,2012,5601
ken,2013,5784
ken,2014,5942
ken,2015,6072
ken,2016,6176
ken,2017,6228
ken,2018,6261
ken,2019,6273
ken,2020,6264
kgz,1990,239
kgz,1991,241
kgz,1992,244
kgz,1993,248
kgz,1994,253
kgz,1995,258
kgz,1996,263
kgz,1997,267
kgz,1998,270
kgz,1999,268
kgz,2000,263
kgz,2001,255
kgz,2002,246
kgz,2003,235
kgz,2004,225
kgz,2005,215
kgz,2006,207
kgz,2007,199
kgz,2008,191
kgz,2009,185
kgz,2010,179
kgz,2011,174
kgz,2012,171
kgz,2013,169
kgz,2014,169
kgz,2015,171
kgz,2016,173
kgz,2017,177
kgz,2018,182
kgz,2019,189
kgz,2020,196
khm,1990,1552
khm,1991,1632
khm,1992,1773
khm,1993,1948
khm,1994,2096
khm,1995,2177
khm,1996,2235
khm,1997,2229
khm,1998,2160
khm,1999,2050
khm,2000,1930
khm,2001,1801
khm,2002,1697
khm,2003,1621
khm,2004,1551
khm,2005,1471
khm,2006,1362
khm,2007,1251
khm,2008,1138
khm,2009,1036
khm,2010,954
khm,2011,878
khm,2012,811
khm,2013,754
khm,2014,710
khm,2015,677
khm,2016,653
khm,2017,640
khm,2018,634
khm,2019,630
khm,2020,624
kir,1990,10
kir,1991,10
kir,1992,10
kir,1993,10
kir,1994,10
kir,1995,10
kir,1996,10
kir,1997,10
kir,1998,10
kir,1999,10
kir,2000,10
kir,2001,10
kir,2002,10
kir,2003,10
kir,2004,10
kir,2005,10
kir,2006,11
kir,2007,11
kir,2008,11
kir,2009,12
kir,2010,11
kir,2011,11
kir,2012,11
kir,2013,10
kir,2014,10
kir,2015,9
kir,2016,9
kir,2017,10
kir,2018,10
kir,2019,10
kir,2020,10
kna,1990,2
kna,1991,2
kna,1992,2
kna,1993,2
kna,1994,2
kna,1995,2
kna,1996,2
kna,1997,2
kna,1998,2
kna,1999,2
kna,2000,2
kna,2001,2
kna,2002,2
kna,2003,2
kna,2004,2
kna,2005,1
kna,2006,1
kna,2007,1
kna,2008,1
kna,2009,1
kna,2010,1
kna,2011,1
kna,2012,1
kna,2013,1
kna,2014,1
kna,2015,1
kna,2016,1
kna,2017,1
kna,2018,1
kna,2019,1
kna,2020,1
kor,1990,1512
kor,1991,1434
kor,1992,1364
kor,1993,1298
kor,1994,1223
kor,1995,1131
kor,1996,1022
kor,1997,909
kor,1998,800
kor,1999,707
kor,2000,642
kor,2001,601
kor,2002,577
kor,2003,562
kor,2004,547
kor,2005,525
kor,2006,499
kor,2007,467
kor,2008,433
kor,2009,399
kor,2010,367
kor,2011,335
kor,2012,305
kor,2013,275
kor,2014,249
kor,2015,227
kor,2016,211
kor,2017,199
kor,2018,191
kor,2019,183
kor,2020,177
kwt,1990,91
kwt,1991,74
kwt,1992,66
kwt,1993,58
kwt,1994,52
kwt,1995,47
kwt,1996,47
kwt,1997,47
kwt,1998,47
kwt,1999,47
kwt,2000,47
kwt,2001,46
kwt,2002,45
kwt,2003,44
kwt,2004,44
kwt,2005,45
kwt,2006,46
kwt,2007,46
kwt,2008,47
kwt,2009,47
kwt,2010,47
kwt,2011,47
kwt,2012,47
kwt,2013,47
kwt,2014,47
kwt,2015,47
kwt,2016,48
kwt,2017,50
kwt,2018,53
kwt,2019,55
kwt,2020,57
lao,1990,1165
lao,1991,1163
lao,1992,1161
lao,1993,1164
lao,1994,1167
lao,1995,1176
lao,1996,1186
lao,1997,1199
lao,1998,1213
lao,1999,1228
lao,2000,1233
lao,2001,1239
lao,2002,1241
lao,2003,1239
lao,2004,1229
lao,2005,1209
lao,2006,1171
lao,2007,1125
lao,2008,1079
lao,2009,1033
lao,2010,992
lao,2011,945
lao,2012,902
lao,2013,864
lao,2014,832
lao,2015,805
lao,2016,784
lao,2017,766
lao,2018,753
lao,2019,739
lao,2020,724
lbn,1990,244
lbn,1991,235
lbn,1992,226
lbn,1993,217
lbn,1994,208
lbn,1995,197
lbn,1996,189
lbn,1997,181
lbn,1998,173
lbn,1999,167
lbn,2000,162
lbn,2001,163
lbn,2002,166
lbn,2003,169
lbn,2004,168
lbn,2005,163
lbn,2006,152
lbn,2007,140
lbn,2008,128
lbn,2009,119
lbn,2010,113
lbn,2011,111
lbn,2012,111
lbn,2013,112
lbn,2014,113
lbn,2015,113
lbn,2016,109
lbn,2017,105
lbn,2018,100
lbn,2019,95
lbn,2020,90
lbr,1990,630
lbr,1991,626
lbr,1992,621
lbr,1993,622
lbr,1994,630
lbr,1995,645
lbr,1996,674
lbr,1997,712
lbr,1998,749
lbr,1999,778
lbr,2000,793
lbr,2001,789
lbr,2002,777
lbr,2003,841
lbr,2004,747
lbr,2005,743
lbr,2006,749
lbr,2007,764
lbr,2008,787
lbr,2009,809
lbr,2010,830
lbr,2011,851
lbr,2012,873
lbr,2013,896
lbr,2014,1055
lbr,2015,1108
lbr,2016,968
lbr,2017,990
lbr,2018,1011
lbr,2019,1025
lbr,2020,1034
lby,1990,354
lby,1991,336
lby,1992,319
lby,1993,301
lby,1994,286
lby,1995,272
lby,1996,261
lby,1997,250
lby,1998,240
lby,1999,231
lby,2000,222
lby,2001,212
lby,2002,201
lby,2003,191
lby,2004,180
lby,2005,171
lby,2006,163
lby,2007,155
lby,2008,147
lby,2009,141
lby,2010,135
lby,2011,195
lby,2012,124
lby,2013,119
lby,2014,116
lby,2015,114
lby,2016,113
lby,2017,112
lby,2018,111
lby,2019,110
lby,2020,110
lca,1990,6
lca,1991,6
lca,1992,6
lca,1993,6
lca,1994,6
lca,1995,6
lca,1996,6
lca,1997,6
lca,1998,6
lca,1999,6
lca,2000,6
lca,2001,6
lca,2002,6
lca,2003,6
lca,2004,5
lca,2005,5
lca,2006,5
lca,2007,5
lca,2008,5
lca,2009,5
lca,2010,4
lca,2011,4
lca,2012,4
lca,2013,4
lca,2014,4
lca,2015,3
lca,2016,3
lca,2017,3
lca,2018,3
lca,2019,3
lca,2020,3
lka,1990,1116
lka,1991,1079
lka,1992,1042
lka,1993,1010
lka,1994,981
lka,1995,953
lka,1996,925
lka,1997,895
lka,1998,859
lka,1999,820
lka,2000,780
lka,2001,740
lka,2002,705
lka,2003,675
lka,2004,2748
lka,2005,636
lka,2006,628
lka,2007,625
lka,2008,620
lka,2009,1098
lka,2010,595
lka,2011,564
lka,2012,526
lka,2013,484
lka,2014,444
lka,2015,407
lka,2016,377
lka,2017,354
lka,2018,335
lka,2019,319
lka,2020,306
lso,1990,374
lso,1991,375
lso,1992,376
lso,1993,377
lso,1994,378
lso,1995,376
lso,1996,373
lso,1997,370
lso,1998,365
lso,1999,357
lso,2000,348
lso,2001,335
lso,2002,321
lso,2003,306
lso,2004,291
lso,2005,277
lso,2006,264
lso,2007,252
lso,2008,241
lso,2009,232
lso,2010,223
lso,2011,217
lso,2012,213
lso,2013,209
lso,2014,207
lso,2015,202
lso,2016,196
lso,2017,189
lso,2018,182
lso,2019,176
lso,2020,170
ltu,1990,106
ltu,1991,104
ltu,1992,101
ltu,1993,98
ltu,1994,96
ltu,1995,93
ltu,1996,90
ltu,1997,88
ltu,1998,85
ltu,1999,83
ltu,2000,80
ltu,2001,76
ltu,2002,72
ltu,2003,68
ltu,2004,65
ltu,2005,61
ltu,2006,56
ltu,2007,52
ltu,2008,47
ltu,2009,43
ltu,2010,39
ltu,2011,35
ltu,2012,32
ltu,2013,30
ltu,2014,27
ltu,2015,25
ltu,2016,23
ltu,2017,22
ltu,2018,20
ltu,2019,19
ltu,2020,18
lux,1990,6
lux,1991,5
lux,1992,5
lux,1993,5
lux,1994,4
lux,1995,4
lux,1996,4
lux,1997,4
lux,1998,4
lux,1999,3
lux,2000,3
lux,2001,3
lux,2002,3
lux,2003,3
lux,2004,3
lux,2005,3
lux,2006,3
lux,2007,2
lux,2008,2
lux,2009,2
lux,2010,2
lux,2011,2
lux,2012,2
lux,2013,2
lux,2014,2
lux,2015,2
lux,2016,2
lux,2017,2
lux,2018,2
lux,2019,1
lux,2020,1
lva,1990,92
lva,1991,88
lva,1992,85
lva,1993,82
lva,1994,80
lva,1995,77
lva,1996,74
lva,1997,72
lva,1998,69
lva,1999,66
lva,2000,62
lva,2001,57
lva,2002,52
lva,2003,47
lva,2004,42
lva,2005,37
lva,2006,33
lva,2007,28
lva,2008,25
lva,2009,21
lva,2010,19
lva,2011,18
lva,2012,17
lva,2013,16
lva,2014,16
lva,2015,16
lva,2016,15
lva,2017,15
lva,2018,14
lva,2019,14
lva,2020,13
mar,1990,2451
mar,1991,2388
mar,1992,2329
mar,1993,2272
mar,1994,2206
mar,1995,2128
mar,1996,2024
mar,1997,1918
mar,1998,1809
mar,1999,1704
mar,2000,1609
mar,2001,1521
mar,2002,1443
mar,2003,1373
mar,2004,1308
mar,2005,1239
mar,2006,1162
mar,2007,1085
mar,2008,1013
mar,2009,945
mar,2010,890
mar,2011,845
mar,2012,809
mar,2013,784
mar,2014,759
mar,2015,738
mar,2016,717
mar,2017,699
mar,2018,687
mar,2019,675
mar,2020,669
mco,1990,0
mco,1991,0
mco,1992,0
mco,1993,0
mco,1994,0
mco,1995,0
mco,1996,0
mco,1997,0
mco,1998,0
mco,1999,0
mco,2000,0
mco,2001,0
mco,2002,0
mco,2003,0
mco,2004,0
mco,2005,0
mco,2006,0
mco,2007,0
mco,2008,0
mco,2009,0
mco,2010,0
mco,2011,0
mco,2012,0
mco,2013,0
