geo,time,gc_tax_othr_rv_zs
afg,2006,2.29584
afg,2007,0.09512
afg,2008,0.07509
afg,2009,0.16621
afg,2010,0.36196
afg,2011,0.3549
afg,2012,0.46239
afg,2013,0.75331
afg,2014,0.69494
afg,2015,0.75734
afg,2016,0.92087
afg,2017,0.0177
ago,1999,1.51259
ago,2000,1.1103
ago,2001,2.56238
ago,2002,2.96458
ago,2003,3.15718
ago,2004,3.01681
ago,2005,3.29589
ago,2006,1.72954
ago,2007,1.92618
ago,2008,2.73706
ago,2009,7.14522
ago,2010,3.49008
ago,2011,2.47267
ago,2012,2.73698
ago,2013,3.05153
ago,2014,3.89848
ago,2015,6.6259
ago,2016,7.99836
ago,2017,5.8902
ago,2018,3.53443
ago,2019,3.23054
alb,1995,1.35345
alb,1996,1.16586
alb,1997,0.75429
alb,1998,0.48498
alb,2002,0.99936
alb,2003,2.34782
alb,2004,1.12601
alb,2011,0.65255
alb,2012,0.90801
alb,2013,0.47773
alb,2014,0.12049
alb,2015,0.0766
alb,2016,0.45004
alb,2017,0.94079
alb,2018,0.05667
alb,2019,0.08537
are,1997,0
are,1998,0
are,1999,0
are,2011,0
are,2012,0
are,2013,0
are,2014,0
are,2015,0
are,2016,0
are,2017,0
are,2018,0
are,2019,0
arg,1990,8.00777
arg,1991,7.22761
arg,1992,4.35029
arg,1993,3.46726
arg,1994,3.35576
arg,1995,5.40944
arg,1996,3.64068
arg,1997,1.9606
arg,1998,1.42156
arg,1999,0.90347
arg,2000,2.07379
arg,2001,1.59483
arg,2002,5.60468
arg,2003,5.96794
arg,2004,6.1931
arg,2005,5.65685
arg,2006,5.37097
arg,2007,5.33694
arg,2008,5.19202
arg,2009,4.64396
arg,2010,4.49244
arg,2011,4.66543
arg,2012,4.54315
arg,2013,4.36742
arg,2014,4.24786
arg,2015,4.47404
arg,2016,9.88591
arg,2017,6.87488
arg,2018,5.15174
arg,2019,5.01793
arm,2004,24.98563
arm,2005,19.71914
arm,2006,18.71477
arm,2007,9.97034
arm,2008,9.58196
arm,2009,8.06929
arm,2010,7.74352
arm,2011,7.66862
arm,2012,7.80095
arm,2013,8.10566
arm,2014,4.40752
arm,2015,7.85409
arm,2016,8.11589
arm,2017,9.85732
arm,2018,5.88393
arm,2019,0.93275
aus,1972,2.06889
aus,1973,1.05252
aus,1974,0.88958
aus,1975,0.79476
aus,1976,0.80774
aus,1977,0.76042
aus,1978,0.69384
aus,1979,0.4928
aus,1980,0.32395
aus,1981,0.19156
aus,1982,0.14095
aus,1983,0.13298
aus,1984,0.13301
aus,1985,0.15907
aus,1986,0.13863
aus,1987,0.85027
aus,1988,1.20607
aus,1989,1.23887
aus,1990,1.21566
aus,1991,1.30304
aus,1992,1.43908
aus,1993,1.42077
aus,1994,1.40844
aus,1995,2.46074
aus,1996,2.4502
aus,1997,2.37927
aus,1998,2.26351
aus,1999,2.12696
aus,2000,2.05123
aus,2001,0.06315
aus,2002,0.07929
aus,2003,0.11833
aus,2004,0.16583
aus,2005,0.11666
aus,2006,0.13682
aus,2007,0.12161
aus,2008,0.12128
aus,2009,0.12183
aus,2010,0.16647
aus,2011,0.1564
aus,2012,0.14985
aus,2013,0.17152
aus,2014,0.21627
aus,2015,0.18441
aus,2016,0.16229
aus,2017,0.13793
aus,2018,0.23088
aus,2019,0.20795
aut,1972,9.86497
aut,1973,9.85958
aut,1974,9.79368
aut,1975,10.14161
aut,1976,10.20732
aut,1977,10.86016
aut,1978,9.43416
aut,1979,9.18618
aut,1980,8.93711
aut,1981,8.48193
aut,1982,8.54692
aut,1983,8.3038
aut,1984,7.77294
aut,1985,6.98563
aut,1986,7.08815
aut,1987,7.28188
aut,1988,7.95591
aut,1989,8.20523
aut,1990,8.32047
aut,1991,8.37118
aut,1992,8.20523
aut,1993,7.93102
aut,1994,6.46099
aut,1995,4.19232
aut,1996,4.02146
aut,1997,3.95558
aut,1998,3.97547
aut,1999,3.89407
aut,2000,3.87301
aut,2001,3.78755
aut,2002,3.79936
aut,2003,3.83189
aut,2004,3.74605
aut,2005,3.66475
aut,2006,3.67637
aut,2007,3.68609
aut,2008,3.88612
aut,2009,4.10568
aut,2010,4.10053
aut,2011,4.01886
aut,2012,3.99554
aut,2013,4.49198
aut,2014,4.2219
aut,2015,3.98583
aut,2016,4.05332
aut,2017,3.75179
aut,2018,3.56665
aut,2019,3.48409
aze,1994,1.02146
aze,1995,1.60396
aze,1996,1.31861
aze,1997,1.85364
aze,1998,2.64395
aze,1999,2.10989
aze,2008,0.76914
aze,2009,0.69861
aze,2010,0.75871
aze,2011,0.89051
aze,2012,1.15628
aze,2013,1.61556
aze,2014,1.14676
aze,2015,1.57227
aze,2016,1.06633
aze,2017,0.92779
aze,2018,0.7375
aze,2019,0.7245
bdi,1973,6.23013
bdi,1974,5.40827
bdi,1975,5.34125
bdi,1976,3.80557
bdi,1977,0.85531
bdi,1978,1.23063
bdi,1979,1.65985
bdi,1980,1.73375
bdi,1981,1.81412
bdi,1991,0.89762
bdi,1992,1.06427
bdi,1993,0.90818
bdi,1994,1.12341
bdi,1995,0.73706
bdi,1996,2.55653
bdi,1997,1.51375
bdi,1998,0.1904
bdi,1999,0.784
bel,1995,0.52391
bel,1996,0.49172
bel,1997,0.56312
bel,1998,0.56254
bel,1999,0.56323
bel,2000,0.49874
bel,2001,0.48366
bel,2002,0.45205
bel,2003,0.455
bel,2004,0.86716
bel,2005,0.42351
bel,2006,0.48042
bel,2007,0.32164
bel,2008,0.34106
bel,2009,0.35227
bel,2010,0.42841
bel,2011,0.40611
bel,2012,0.56943
bel,2013,0.58357
bel,2014,0.66962
bel,2015,0.5457
bel,2016,0.54483
bel,2017,0.47555
bel,2018,0.59869
bel,2019,0.55598
ben,1977,2.42154
ben,1978,2.08446
ben,1979,2.11801
bfa,2002,1.90273
bfa,2003,2.71516
bfa,2004,2.37115
bfa,2005,2.10822
bfa,2006,1.93004
bfa,2007,1.77299
bfa,2008,2.46772
bfa,2009,1.97281
bfa,2010,1.92821
bfa,2011,1.51534
bfa,2012,1.46318
bfa,2013,1.61926
bfa,2014,1.8708
bfa,2015,1.78935
bfa,2016,2.04183
bfa,2017,4.22079
bfa,2018,1.53703
bfa,2019,1.50244
bgd,2001,4.47974
bgd,2002,3.52291
bgd,2003,3.26395
bgd,2004,3.93347
bgd,2005,3.95935
bgd,2006,3.3158
bgd,2007,3.5194
bgd,2008,4.41405
bgd,2009,3.44054
bgd,2010,3.10635
bgd,2011,3.08661
bgd,2012,2.82317
bgd,2013,2.76425
bgd,2014,2.82179
bgd,2015,3.08511
bgd,2016,2.83883
bgr,1990,0.91903
bgr,1991,2.96726
bgr,1992,5.88407
bgr,1993,5.53082
bgr,1994,3.98362
bgr,2005,0.62672
bgr,2006,0.49453
bgr,2007,0.14954
bgr,2008,0.07185
bgr,2009,0.08871
bgr,2010,0.08676
bgr,2011,0.1002
bgr,2012,0.07842
bgr,2013,0.03883
bgr,2014,0.07351
bgr,2015,0.06286
bgr,2016,0.08473
bgr,2017,0.10862
bgr,2018,0.09009
bgr,2019,0.07832
bhr,1974,0
bhr,1975,0
bhr,1976,0
bhr,1977,0
bhr,1978,0.29208
bhr,1979,0.16431
bhr,1980,0.13462
bhr,1981,0.13045
bhr,1982,0.18044
bhr,1983,0.20387
bhr,1984,0.24857
bhr,1985,0.24012
bhr,1986,0
bhr,1987,0.41063
bhr,1988,0.58169
bhr,1989,0.63521
bhr,1990,0.52536
bhr,1991,0.57154
bhr,1992,0.63732
bhr,1993,0.56808
bhr,1994,0.79829
bhr,1995,0.78181
bhr,1996,1.35647
bhr,1997,1.54412
bhr,1998,2.09348
bhr,1999,1.56295
bhr,2000,1.11582
bhr,2001,1.24205
bhr,2002,1.47217
bhr,2003,1.42383
bhr,2004,4.78007
bhs,1990,8.20791
bhs,1991,10.57673
bhs,1992,27.87652
bhs,1993,27.71402
bhs,1994,25.91498
bhs,1995,24.94321
bhs,1996,27.92767
bhs,1997,26.662
bhs,1998,27.12334
bhs,1999,29.56439
bhs,2000,23.80594
bhs,2001,21.63132
bhs,2002,21.45323
bhs,2003,23.14948
bhs,2004,26.78739
bhs,2005,17.77298
bhs,2006,4.61187
bhs,2007,16.40753
bhs,2008,34.90566
bhs,2009,6.42452
bhs,2010,7.25829
bhs,2011,6.62412
bhs,2012,6.37527
bhs,2013,8.39669
bhs,2014,7.50918
bhs,2015,6.49129
bhs,2016,5.68431
bhs,2017,6.17228
bhs,2018,6.26293
bhs,2019,4.92191
bih,2005,4.40556
bih,2006,3.97478
bih,2007,2.3879
bih,2008,4.38291
bih,2009,1.61801
bih,2010,0.13466
bih,2011,0.47041
bih,2012,0.34952
bih,2013,0.33592
bih,2014,0.38714
bih,2015,0.30952
bih,2016,0.43167
bih,2017,0.41242
bih,2018,0.33386
bih,2019,0.37252
blr,1992,9.15254
blr,1993,8.251
blr,1994,8.14553
blr,1995,10.89616
blr,1996,10.99154
blr,1997,6.7069
blr,1998,3.05215
blr,1999,2.75438
blr,2000,2.79031
blr,2001,3.16015
blr,2002,3.1659
blr,2003,10.42575
blr,2004,9.50653
blr,2005,10.42616
blr,2006,8.12649
blr,2007,4.7898
blr,2008,6.98066
blr,2009,3.40165
blr,2010,3.49985
blr,2011,1.92755
blr,2012,2.02957
blr,2013,0.54455
blr,2014,0.44301
blr,2015,0.35724
blr,2016,0.45263
blr,2017,0.37384
blr,2018,0.32704
blr,2019,0.3048
blz,1990,2.85301
blz,1991,2.27109
blz,1992,3.37717
blz,1993,2.52477
blz,1994,3.10418
blz,1995,3.14087
blz,1996,3.41634
blz,1997,2.85337
blz,1998,3.30368
blz,1999,0.60929
blz,2000,0.59758
blz,2001,0.7263
blz,2002,0.60819
blz,2003,1.37094
blz,2004,0.96429
blz,2005,1.00047
blz,2006,0.69228
blz,2007,0.89173
blz,2008,0.84034
blz,2009,0.74411
blz,2010,0.84838
blz,2011,0.80676
blz,2012,0.60748
blz,2013,0.63651
blz,2014,0.55596
blz,2015,0.54917
blz,2016,0.64834
blz,2017,0.57575
bol,1985,0.68817
bol,1986,10.70865
bol,1987,4.37665
bol,1988,6.08968
bol,1989,2.48639
bol,1990,4.72192
bol,1991,1.36044
bol,1992,1.20817
bol,1993,1.10776
bol,1994,0.51423
bol,1995,0.70687
bol,1996,0.47896
bol,1997,0.27641
bol,1998,4.63412
bol,1999,4.22213
bol,2000,0.147
bol,2001,1.42498
bol,2002,1.30239
bol,2003,1.75371
bol,2004,6.04723
bol,2005,2.03614
bol,2006,1.3842
bol,2007,2.92164
bra,2010,1.1749
bra,2011,1.23793
bra,2012,1.18229
bra,2013,1.31457
bra,2014,1.36554
bra,2015,1.26693
bra,2016,1.2549
bra,2017,1.31134
bra,2018,1.2906
bra,2019,1.20023
brb,2003,5.71541
brb,2004,5.2605
brb,2005,6.42381
brb,2006,6.55402
brb,2007,7.22909
brb,2008,8.23262
brb,2009,7.98475
brb,2010,8.16613
brb,2011,6.15642
brb,2012,6.68872
brb,2013,7.44404
brb,2014,9.46933
brb,2015,7.20365
brb,2016,8.04597
btn,1982,0.64309
btn,1984,0.5213
btn,1985,0.3829
btn,1986,0.34053
btn,1988,0.24979
btn,1989,0.28586
btn,1990,0.37435
btn,1991,0.50315
btn,1992,0.62803
btn,1993,0.38053
btn,1994,0.22195
btn,1995,0.17955
btn,1996,0.13605
btn,1997,0.19609
btn,1998,0.15557
btn,1999,0.1039
btn,2000,0.09502
btn,2001,0.98049
btn,2002,0.9978
btn,2003,1.50325
btn,2004,1.13949
btn,2005,0.12238
btn,2006,0.10002
btn,2007,0.1371
btn,2008,0.21147
btn,2009,0.12843
btn,2010,0
btn,2011,0
btn,2012,0
btn,2013,0
btn,2014,0
btn,2015,0.05737
btn,2016,0.04854
btn,2017,0.04701
btn,2018,0.05651
bwa,1990,0
bwa,1991,0
bwa,1992,0
bwa,1993,0
bwa,1994,0
bwa,1995,0
bwa,1996,0
bwa,2006,0.06249
bwa,2007,0.11425
bwa,2008,0.08475
bwa,2009,0.09121
bwa,2010,0.1094
bwa,2011,0.16876
bwa,2012,0.12152
bwa,2013,0.11151
bwa,2014,0.09589
bwa,2015,0.10936
bwa,2016,0.0951
bwa,2017,0.10076
bwa,2018,0.12693
bwa,2019,0.12551
caf,2004,2.14296
caf,2008,2.59848
caf,2009,3.50873
caf,2010,2.47486
caf,2011,2.39995
caf,2012,5.33306
caf,2014,5.02445
caf,2015,11.57954
caf,2016,8.35151
caf,2017,12.48442
caf,2018,12.73363
can,1990,0
can,1991,0
can,1992,0
can,1993,0
can,1994,0
can,1995,0
can,1996,0
can,1997,0
can,1998,0
can,1999,0
can,2000,0
can,2001,0
can,2002,0
can,2003,0
can,2004,0
can,2005,0
can,2006,0
can,2007,0
can,2008,0
can,2009,0
can,2010,0
can,2011,0
can,2012,0
can,2013,0
can,2014,0
can,2015,0
can,2016,0
can,2017,0
can,2018,0
can,2019,0
che,1972,0.4295
che,1973,0.35951
che,1974,0.4755
che,1975,0.34151
che,1976,0.44035
che,1977,0.39146
che,1978,0.33631
che,1979,0.28962
che,1980,0.26603
che,1981,0.24332
che,1982,0.40632
che,1983,0.43016
che,1984,0.38982
che,1990,0
che,1991,0
che,1992,0
che,1993,0
che,1994,0
che,1995,0
che,1996,0
che,1997,0
che,1998,0
che,1999,0
che,2000,0
che,2001,0
che,2002,0
che,2003,0
che,2004,0
che,2005,0
che,2006,0
che,2007,0
che,2008,0
che,2009,0
che,2010,0
che,2011,0
che,2012,0
che,2013,0
che,2014,0
che,2015,0
che,2016,0.06236
che,2017,0.05961
che,2018,0.05965
che,2019,0.05456
chl,1972,0
chl,1973,5.9375
chl,1974,4.0856
chl,1975,5.71313
chl,1976,6.32787
chl,1977,6.91013
chl,1978,7.35426
chl,1979,6.62758
chl,1980,5.24629
chl,1981,6.3246
chl,1982,7.64051
chl,1983,12.30421
chl,1984,8.04617
chl,1985,7.27309
chl,1986,7.59135
chl,1987,7.47636
chl,1988,6.17528
chl,1989,6.42219
chl,1990,2.92738
chl,1991,2.5547
chl,1992,2.76926
chl,1993,4.26365
chl,1994,4.32533
chl,1995,4.57164
chl,1996,4.41338
chl,1997,4.89435
chl,1998,4.18596
chl,1999,4.25258
chl,2000,2.17978
chl,2001,3.29715
chl,2002,3.39438
chl,2003,3.2817
chl,2004,3.26123
chl,2005,2.86404
chl,2006,2.96097
chl,2007,2.46098
chl,2008,6.80521
chl,2009,1.59035
chl,2010,7.63933
chl,2011,11.33949
chl,2012,11.16748
chl,2013,4.54455
chl,2014,3.27171
chl,2015,3.63643
chl,2016,-0.69439
chl,2017,-4.8745
chl,2018,-1.46783
chl,2019,-3.70128
chn,2005,0
chn,2006,0
chn,2007,0.00013
chn,2008,0.00027
chn,2009,0.00009
chn,2010,0.00005
chn,2011,0.00545
chn,2012,0.08103
chn,2013,0.0698
chn,2014,0.04365
chn,2015,0.13784
chn,2016,0.11656
chn,2017,0.14649
chn,2018,0.09304
civ,1995,2.84635
civ,2001,14.73342
civ,2002,14.46915
civ,2003,3.45868
civ,2004,3.01278
civ,2005,0.42092
civ,2006,0.2946
civ,2007,1.90315
civ,2008,1.50504
civ,2009,0.35225
civ,2010,0.36678
civ,2011,0.38552
civ,2012,0.40414
civ,2013,0.45843
civ,2014,0.44769
civ,2015,4.04492
civ,2016,4.36821
civ,2017,4.23195
civ,2018,4.57877
civ,2019,16.52398
cmr,1990,4.64679
cmr,1991,3.99842
cmr,1992,3.92208
cmr,1993,3.548
cmr,1994,2.79263
cmr,1995,1.97935
cmr,1998,3.45931
cmr,1999,3.56212
cmr,2012,4.09291
cmr,2013,3.60179
cmr,2014,3.65809
cmr,2015,4.33123
cmr,2016,4.36338
cmr,2017,5.0027
cmr,2018,3.85791
cog,2001,0
cog,2002,0
cog,2003,0.7661
cog,2004,0.86255
cog,2005,0.62628
cog,2006,0.57075
cog,2007,0.72102
cog,2008,0.5252
cog,2009,0.29317
cog,2010,0.11798
cog,2011,0.25492
cog,2012,0.20326
cog,2013,0.56442
cog,2014,0.37801
cog,2015,1.63655
cog,2016,1.2547
cog,2017,1.02542
cog,2018,0.49463
col,1998,17.6281
col,1999,16.07936
col,2000,11.86048
col,2003,0.81033
col,2008,5.51797
col,2009,5.84646
col,2010,5.7134
col,2011,15.3379
col,2012,5.22783
col,2013,7.50559
col,2014,6.11279
col,2015,6.36967
col,2016,3.65298
col,2017,3.65682
col,2018,1.68346
col,2019,2.07207
cpv,2005,0
cpv,2006,0
cpv,2007,0.15508
cpv,2008,0
cpv,2009,2.18318
cpv,2010,1.52726
cpv,2011,1.90966
cpv,2012,1.46212
cpv,2013,1.48928
cpv,2014,1.68833
cpv,2015,1.31339
cpv,2016,0.7296
cpv,2017,0
cri,1972,1.5873
cri,1973,1.85185
cri,1974,0.81633
cri,1975,1.32013
cri,1976,1.64384
cri,1977,1.36674
cri,1978,1.21739
cri,1979,1.58228
cri,1980,1.62602
cri,1981,1.17763
cri,1982,0.82208
cri,1983,0.78264
cri,1984,1.56679
cri,1985,1.65813
cri,1986,1.46628
cri,1987,3.02511
cri,1988,1.45919
cri,1989,1.23006
cri,1990,1.16819
cri,1991,0.92912
cri,1992,1.0523
cri,1993,1.03638
cri,1994,1.10059
cri,1995,1.20964
cri,1996,2.03214
cri,1997,1.0089
cri,1998,0.4475
cri,1999,0.2724
cri,2000,0.29126
cri,2001,0.3324
cri,2002,0.53413
cri,2003,0
cri,2004,1.98084
cri,2005,1.97801
cri,2006,2.01055
cri,2007,2.19964
cri,2008,2.34042
cri,2009,2.60888
cri,2010,2.89913
cri,2011,2.50529
cri,2012,3.14208
cri,2013,3.48453
cri,2014,3.48828
cri,2015,3.26209
cri,2016,3.06308
cri,2017,3.23255
cri,2018,2.99078
cri,2019,3.00081
cyp,1972,2.54059
cyp,1973,2.76903
cyp,1974,1.97971
cyp,1975,1.3469
cyp,1976,1.70267
cyp,1977,2.07084
cyp,1978,1.95923
cyp,1979,1.96222
cyp,1980,1.98698
cyp,1981,2.24879
cyp,1982,1.96677
cyp,1983,1.92268
cyp,1984,3.52835
cyp,1985,3.66029
cyp,1986,7.84475
cyp,1987,6.7457
cyp,1988,8.9835
cyp,1989,9.25381
cyp,1990,9.25196
cyp,1991,9.98523
cyp,1992,9.74209
cyp,1993,10.07958
cyp,1994,9.54146
cyp,1995,1.84539
cyp,1996,1.56103
cyp,1997,1.49883
cyp,1998,2.32741
cyp,1999,2.02953
cyp,2000,2.46568
cyp,2001,2.22331
cyp,2002,2.42845
cyp,2003,4.46369
cyp,2004,6.6521
cyp,2005,6.78158
cyp,2006,5.59417
cyp,2007,7.3425
cyp,2008,5.91228
cyp,2009,4.55212
cyp,2010,4.85378
cyp,2011,4.40369
cyp,2012,4.26996
cyp,2013,4.87977
cyp,2014,4.64193
cyp,2015,5.18369
cyp,2016,4.65942
cyp,2017,4.59576
cyp,2018,4.08967
cyp,2019,3.91112
cze,1993,3.57159
cze,1994,1.45394
cze,1995,0.25703
cze,1996,0.4288
cze,1997,0.31293
cze,1998,0.40439
cze,1999,0.29211
cze,2000,0.51275
cze,2001,0.32334
cze,2002,0.22804
cze,2003,0.21527
cze,2004,0.15537
cze,2005,0.1694
cze,2006,0.16714
cze,2007,0.12485
cze,2008,0.10391
cze,2009,0.11511
cze,2010,0.10667
cze,2011,0.09536
cze,2012,0.10649
cze,2013,0.07163
cze,2014,0.06058
cze,2015,0.07161
cze,2016,0.08223
cze,2017,0.10006
cze,2018,0.05827
cze,2019,0.05414
deu,1972,0.66276
deu,1973,0.53661
deu,1974,0.49931
deu,1975,0.45423
deu,1976,0.43675
deu,1977,0.40696
deu,1978,0.25255
deu,1979,0.06885
deu,1980,0.01879
deu,1981,0
deu,1982,0
deu,1983,0
deu,1984,0
deu,1985,0
deu,1986,0
deu,1987,0
deu,1988,0
deu,1989,0
deu,1990,0
deu,1991,0
deu,1992,0
deu,1993,0
deu,1994,0
deu,1995,0
deu,1996,0
deu,1997,0
deu,1998,0
deu,1999,0
deu,2000,0
deu,2001,0
deu,2002,0
deu,2003,0
deu,2004,0
deu,2005,0
deu,2006,0
deu,2007,0
deu,2008,0
deu,2009,0
deu,2010,0
deu,2011,0
deu,2012,0
deu,2013,0
deu,2014,0
deu,2015,0
deu,2016,0
deu,2017,0
deu,2018,0
deu,2019,0
dnk,1972,1.14061
dnk,1973,1.09483
dnk,1974,1.00792
dnk,1975,1.09065
dnk,1976,1.04605
dnk,1977,1.35219
dnk,1978,1.35763
dnk,1979,1.2663
dnk,1980,1.55807
dnk,1981,1.21199
dnk,1982,1.03666
dnk,1983,2.46368
dnk,1984,1.62012
dnk,1985,2.15102
dnk,1986,1.90354
dnk,1987,2.25048
dnk,1988,1.71138
dnk,1989,1.9749
dnk,1990,1.83618
dnk,1991,2.17026
dnk,1992,2.11104
dnk,1993,2.93097
dnk,1994,2.20746
dnk,1995,2.7677
dnk,1996,2.60726
dnk,1997,2.76416
dnk,1998,3.35897
dnk,1999,3.06576
dnk,2000,4.07022
dnk,2001,4.61608
dnk,2002,4.74117
dnk,2003,4.75365
dnk,2004,4.54235
dnk,2005,4.48717
dnk,2006,4.6986
dnk,2007,4.46419
dnk,2008,4.59069
dnk,2009,4.29794
dnk,2010,4.23723
dnk,2011,4.35959
dnk,2012,4.26656
dnk,2013,4.33681
dnk,2014,4.14498
dnk,2015,4.58837
dnk,2016,4.57413
dnk,2017,4.45846
dnk,2018,4.63972
dnk,2019,4.68271
dom,1972,1.40724
dom,1973,1.34715
dom,1974,1.2222
dom,1975,0.90604
dom,1976,1.18314
dom,1977,1.19172
dom,1978,1.13369
dom,1979,1.257
dom,1980,1.19463
dom,1981,1.1381
dom,1982,1.62473
dom,1983,1.46
dom,1984,1.59208
dom,1985,1.4378
dom,1986,0.98452
dom,1987,1.11814
dom,1988,1.40352
dom,1989,4.11169
dom,1990,0.65241
dom,1991,0.53964
dom,1992,0.34854
dom,1993,0.39125
dom,1994,0.39149
dom,1995,0.36986
dom,1996,0.37761
dom,1997,0.33887
dom,1998,0.4196
dom,1999,0.82824
dom,2000,1.44492
dom,2001,1.37145
dom,2002,1.44917
dom,2003,0.68937
dom,2004,0.6151
dom,2005,1.33503
dom,2006,2.44276
dom,2007,0.45649
dom,2008,0.45718
dom,2009,0.54321
dom,2010,0.54886
dom,2011,0.54995
dom,2012,0.49622
dom,2013,0.63884
dom,2014,1.45944
dom,2015,3.3703
dom,2016,3.84149
dom,2017,3.9253
dom,2018,1.24185
dom,2019,1.2541
egy,1975,7.20358
egy,1976,7.92079
egy,1977,7.36141
egy,1978,8.02012
egy,1979,9.12216
egy,1981,6.57545
egy,1982,5.87977
egy,1983,5.29214
egy,1984,5.59786
egy,1985,5.91166
egy,1986,6.59261
egy,1987,7.68535
egy,1988,6.88113
egy,1989,7.37874
egy,1990,9.712
egy,1991,8.70232
egy,1992,8.6104
egy,1993,8.80562
egy,1994,9.34111
egy,1995,9.21734
egy,1996,10.62978
egy,1997,10.68725
egy,2002,2.71623
egy,2003,2.95232
egy,2004,3.06382
egy,2005,3.53599
egy,2006,2.74552
egy,2007,2.68635
egy,2008,2.34492
egy,2009,1.96885
egy,2010,1.86697
egy,2011,1.73214
egy,2012,1.77948
egy,2013,2.41702
egy,2014,2.88325
egy,2015,2.54709
esp,1972,1.22879
esp,1973,1.22361
esp,1974,1.22276
esp,1975,1.08782
esp,1976,1.06866
esp,1977,0.88445
esp,1978,1.10952
esp,1979,1.21239
esp,1980,1.20302
esp,1981,1.00614
esp,1982,0.83055
esp,1983,0.89138
esp,1984,0.664
esp,1985,0.25959
esp,1986,0.1653
esp,1987,0.18898
esp,1988,0.3031
esp,1989,0.22879
esp,1990,0.12311
esp,1991,0.11899
esp,1992,0.14242
esp,1993,0.16231
esp,1994,0.18108
esp,2017,0.13207
esp,2018,0.1247
esp,2019,0.07609
est,1991,1.25378
est,1992,0.21153
est,1993,0.52147
est,1994,0.31294
est,1995,0.25344
est,1996,0
est,1997,0
est,1998,0
est,1999,0
est,2000,0
est,2001,0
est,2002,0
est,2003,0
est,2004,0
est,2005,0
est,2006,0
est,2007,0
est,2008,0
est,2009,0
est,2010,0
est,2011,0
est,2012,0
est,2013,0
est,2014,0
est,2015,0
est,2016,0
est,2017,0
est,2018,0
est,2019,0
eth,1990,2.12153
eth,1991,2.7938
eth,1992,1.77774
eth,1993,2.91845
eth,1994,2.95482
eth,1995,2.61935
eth,1996,2.75932
eth,1997,2.57571
eth,1998,2.56178
eth,1999,2.45897
eth,2001,0.52869
eth,2002,0.45675
eth,2003,0.44741
eth,2004,0.35495
eth,2005,0.4516
eth,2006,0
eth,2007,0
eth,2008,0
eth,2009,0
eth,2010,0
eth,2011,0
eth,2012,0
eth,2013,0.42366
eth,2014,0
eth,2015,0
eth,2016,0
eth,2017,0
eth,2018,0
eth,2019,0
fin,1972,4.05371
fin,1973,4.00308
fin,1974,4.26816
fin,1975,4.2952
fin,1976,5.93211
fin,1977,4.69204
fin,1978,4.33477
fin,1979,2.28007
fin,1980,1.03414
fin,1981,0.92806
fin,1982,0.85564
fin,1983,0.90631
fin,1984,1.01818
fin,1985,1.55774
fin,1986,0.71599
fin,1987,0.78777
fin,1988,0.82965
fin,1989,0.72167
fin,1990,0.81008
fin,1991,0.91057
fin,1992,0.98676
fin,1993,0.94952
fin,1994,1.04236
fin,1995,1.29436
fin,1996,1.46783
fin,1997,0.94927
fin,1998,0.76485
fin,1999,0.82249
fin,2000,0.94996
fin,2001,0.92286
fin,2002,0.98403
fin,2003,0.88144
fin,2004,0.97838
fin,2005,0.97964
fin,2006,0.76142
fin,2007,0.64659
fin,2008,0.88408
fin,2009,0.6665
fin,2010,0.57447
fin,2011,0.53598
fin,2012,0.67055
fin,2013,0.82836
fin,2014,0.63286
fin,2015,0.78495
fin,2016,0.6269
fin,2017,1.07555
fin,2018,0.79451
fin,2019,0.83807
fji,1990,0.99247
fji,1991,1.43848
fji,1992,1.25267
fji,1993,0.9993
fji,1994,2.95331
fji,1995,0.82269
fji,1996,0.22924
fji,2004,0.04337
fji,2005,0.17086
fji,2006,0.06692
fji,2010,0
fji,2011,0
fji,2012,0
fji,2013,0
fji,2014,0
fji,2015,0
fji,2016,0
fji,2017,0
fji,2018,0
fji,2019,0
fra,1972,1.64769
fra,1973,1.85036
fra,1974,1.70492
fra,1975,1.99458
fra,1976,1.67251
fra,1977,1.98856
fra,1978,2.37015
fra,1979,2.16538
fra,1980,1.78778
fra,1981,2.00357
fra,1982,2.09225
fra,1983,2.06864
fra,1984,2.48474
fra,1985,2.66242
fra,1986,2.83688
fra,1987,2.61397
fra,1988,2.55579
fra,1989,2.76789
fra,1990,2.81794
fra,1991,3.32815
fra,1992,3.70934
fra,1993,3.3339
fra,1994,3.52867
fra,1995,3.22512
fra,1996,3.26104
fra,1997,3.57849
fra,1998,3.4565
fra,1999,3.49491
fra,2000,3.51628
fra,2001,3.50442
fra,2002,3.6138
fra,2003,3.60408
fra,2004,3.90066
fra,2005,3.98409
fra,2006,3.80333
fra,2007,3.98343
fra,2008,3.89361
fra,2009,4.14942
fra,2010,5.82156
fra,2011,4.44141
fra,2012,4.29381
fra,2013,4.49478
fra,2014,4.55898
fra,2015,4.62712
fra,2016,4.57293
fra,2017,4.63162
fra,2018,4.26013
fra,2019,5.07926
fsm,2008,0
fsm,2009,0.23221
fsm,2010,0.26959
fsm,2011,0.24026
fsm,2012,0.14405
fsm,2013,0.18775
fsm,2014,0.09001
fsm,2015,0.17211
fsm,2016,0.17804
fsm,2017,0.22205
fsm,2018,0.20516
fsm,2019,0.18276
gab,2012,3.02363
gab,2013,2.57107
gab,2014,5.17336
gab,2015,5.16735
gab,2016,8.25848
gab,2017,7.45871
gab,2018,5.71033
