geo,time,ny_gnp_mktp_cn
kor,1987,120223800000000
kor,1988,144864000000000
kor,1989,165314100000000
kor,1990,200355300000000
kor,1991,242234500000000
kor,1992,277172600000000
kor,1993,314760400000000
kor,1994,371554700000000
kor,1995,435384800000000
kor,1996,489129400000000
kor,1997,539090800000000
kor,1998,530262200000000
kor,1999,584929400000000
kor,2000,647274200000000
kor,2001,702236400000000
kor,2002,781828800000000
kor,2003,834443200000000
kor,2004,906864700000000
kor,2005,950685400000000
kor,2006,1002664700000000
kor,2007,1086897300000000
kor,2008,1154509700000000
kor,2009,1203479800000000
kor,2010,1324586900000000
kor,2011,1397534800000000
kor,2012,1455170300000000
kor,2013,1510384900000000
kor,2014,1570493300000000
kor,2015,1663206600000000
kor,2016,1747143500000000
kor,2017,1843180900000000
kor,2018,1905837500000000
kor,2019,1941107900000000
kor,2020,1948020700000000
kos,2008,3701589000
kos,2009,3672238100
kos,2010,4098013300
kos,2011,4667214300
kos,2012,4950885500
kos,2013,5192863300
kos,2014,5438868900
kos,2015,5767061700
kos,2016,6111776100
kos,2017,6483835400
kos,2018,6784600000
kos,2019,7216787000
kos,2020,6935587000
kwt,1965,591000000
kwt,1966,682000000
kwt,1967,734000000
kwt,1968,793000000
kwt,1969,840000000
kwt,1970,851300000
kwt,1971,1115800100
kwt,1972,1102400000
kwt,1973,1262100000
kwt,1974,3532000000
kwt,1975,3821000100
kwt,1976,4280700000
kwt,1977,4557300100
kwt,1978,4981300000
kwt,1979,7712799800
kwt,1980,9051000200
kwt,1981,9100800200
kwt,1982,7947299800
kwt,1983,7549440100
kwt,1984,7909569900
kwt,1985,7852940000
kwt,1986,7451809900
kwt,1987,7789330200
kwt,1988,7798199900
kwt,1989,9615900200
kwt,1990,7539200000
kwt,1991,4667799900
kwt,1992,7364500100
kwt,1993,8385300200
kwt,1994,8320999700
kwt,1995,9570500000
kwt,1996,10980100000
kwt,1997,11110700000
kwt,1998,9694500000
kwt,1999,10724700000
kwt,2000,13625300000
kwt,2001,12203000000
kwt,2002,12606000000
kwt,2003,15268200000
kwt,2004,19322700000
kwt,2005,26179200000
kwt,2006,33290500000
kwt,2007,36103600000
kwt,2008,42507800000
kwt,2009,32490200000
kwt,2010,35779200000
kwt,2011,45003800000
kwt,2012,51283300000
kwt,2013,53151100000
kwt,2014,50735900000
kwt,2015,38292300000
kwt,2016,36916700000
kwt,2017,42306433700
kwt,2018,47268091100
kwt,2019,46897667900
lao,1984,61499998200
lao,1985,106499997700
lao,1986,168799993900
lao,1987,190400004100
lao,1988,234800005100
lao,1989,416300007400
lao,1990,612599988200
lao,1991,721800003600
lao,1992,807599996900
lao,1993,950999973900
lao,1994,1106499993600
lao,1995,1414270025700
lao,1996,1719239049200
lao,1997,2147739925500
lao,1998,4100409270300
lao,1999,10167522426900
lao,2000,13080696420900
lao,2001,15089278000000
lao,2002,17035381800000
lao,2003,20085096267200
lao,2004,24022486858200
lao,2005,28447389063200
lao,2006,33145421953700
lao,2007,39136623329800
lao,2008,45368572521000
lao,2009,48267787894300
lao,2010,55134523502300
lao,2011,65496778857800
lao,2012,76738364284200
lao,2013,88817294309200
lao,2014,102085685872300
lao,2015,112037689404200
lao,2016,123721178314900
lao,2017,133320624304800
lao,2018,145301678000000
lao,2019,154268589104100
lao,2020,163812399305800
lbn,1989,1692723052600
lbn,1990,2405551570900
lbn,1991,4447452459300
lbn,1992,10424105324800
lbn,1993,14127011986600
lbn,1994,16676518093300
lbn,1995,19798583881900
lbn,1996,22139612577500
lbn,1997,24739475140000
lbn,1998,26371832890000
lbn,1999,26536630720000
lbn,2000,26503907500000
lbn,2001,26495445000000
lbn,2002,27559902150000
lbn,2003,25268155325000
lbn,2004,30670627173030.69531
lbn,2005,32108719622161.39844
lbn,2006,33426716851215.5
lbn,2007,38550355334577.20312
lbn,2008,44549332629219.50781
lbn,2009,53024628514898
lbn,2010,57187641191267.60156
lbn,2011,59829292111519.89844
lbn,2012,66076456428730.39844
lbn,2013,70276720297246
lbn,2014,71783289562214.29688
lbn,2015,74666472311701.29688
lbn,2016,76241065542377.79688
lbn,2017,80071723883107.39062
lbn,2018,82855418297110.78125
lbn,2019,79774549206113.70312
lbn,2020,114345889349400
lbr,2000,772600000
lbr,2001,749500300
lbr,2002,763200400
lbr,2003,595100100
lbr,2004,730700200
lbr,2005,793400200
lbr,2006,966999900
lbr,2007,1218799900
lbr,2008,1566400000
lbr,2009,1623399900
lbr,2010,1818599900
lbr,2011,2273155200
lbr,2012,2529644000
lbr,2013,2875704600
lbr,2014,2892652000
lbr,2015,2947075700
lbr,2016,3117419600
lbr,2017,3087813500
lbr,2018,2985754800
lbr,2019,2965834700
lbr,2020,2840688200
lby,2002,26348550000
lby,2003,34311200000
lby,2004,42739200000
lby,2005,61552650000
lby,2006,73400500000
lby,2007,86297000000
lby,2008,107488000000
lby,2009,79727000000
lby,2010,94686000000
lby,2011,42547000000
lby,2012,100862521800
lby,2013,82773000000
lby,2014,53090700000
lby,2015,40096652000
lby,2016,37468408000
lby,2017,54588665000
lby,2018,73056268100
lby,2019,74898121700
lby,2020,37638885500
lca,1980,432983395.3
lca,1981,494697129.6
lca,1982,464610457.3
lca,1983,502009860.9
lca,1984,644699779.2
lca,1985,726208753
lca,1986,871059960.8
lca,1987,961212029.2
lca,1988,1088508544.9
lca,1989,1236731171.4
lca,1990,1407834228.7
lca,1991,1487894900
lca,1992,1651804600
lca,1993,1660760000
lca,1994,1736696300
lca,1995,1845719900
lca,1996,1923150500
lca,1997,1960855900
lca,1998,2130835400
lca,1999,2247342700
lca,2000,2264259200
lca,2001,2136556000
lca,2002,2180813000
lca,2003,2369025300
lca,2004,2530032200
lca,2005,2696347600
lca,2006,3278172800
lca,2007,3423903600
lca,2008,3687814800
lca,2009,3662140300
lca,2010,3907414400
lca,2011,4204278400
lca,2012,4232070500
lca,2013,4392906800
lca,2014,4450133700
lca,2015,4468895300
lca,2016,4729034100
lca,2017,5102998200
lca,2018,5272297100
lca,2019,5411724100
lca,2020,4108065600
lie,1970,387271000
lie,1971,426193800
lie,1972,469028600
lie,1973,516168500
lie,1974,568046200
lie,1975,625137900
lie,1976,669492900
lie,1977,716995100
lie,1978,767867600
lie,1979,822349700
lie,1980,880697400
lie,1981,987835800
lie,1982,1041896500
lie,1983,1081213300
lie,1984,1160829900
lie,1985,1277797600
lie,1986,1378055500
lie,1987,1543186300
lie,1988,1670966000
lie,1989,1800917500
lie,1990,1940975400
lie,1991,2091925600
lie,1992,2254615300
lie,1993,2429957300
lie,1994,2618935800
lie,1995,2822611200
lie,1996,3042126500
lie,1997,3278713500
lie,1998,3533700000
lie,1999,3869400000
lie,2000,4111900000
lie,2001,3782000000
lie,2002,3698400000
lie,2003,3538100000
lie,2004,3554100000
lie,2005,3892600000
lie,2006,4396900000
lie,2007,4946200000
lie,2008,4949400000
lie,2009,4210200000
lie,2010,4469800000
lie,2011,4024700000
lie,2012,3570600000
lie,2013,4737000000
lie,2014,4923600000
lie,2015,4968300000
lie,2016,5898500000
lie,2017,6645400000
lie,2018,6898600000
lka,1960,6694619600
lka,1961,6697446900
lka,1962,6992409600
lka,1963,7281718300
lka,1964,7774579700
lka,1965,8013000000
lka,1966,8333000000
lka,1967,9018000000
lka,1968,10539000000
lka,1969,11624000000
lka,1970,12746000000
lka,1971,12798000000
lka,1972,14042000000
lka,1973,16784000000
lka,1974,21482000000
lka,1975,23619000000
lka,1976,25704000000
lka,1977,31256000000
lka,1978,39045000000
lka,1979,52291000000
lka,1980,67230000000
lka,1981,84540000000
lka,1982,100258000000
lka,1983,120979000000
lka,1984,149357000000
lka,1985,161694000000
lka,1986,178724000000
lka,1987,195883000000
lka,1988,221435000000
lka,1989,250060000000
lka,1990,319420000000
lka,1991,369262000000
lka,1992,424313000000
lka,1993,499622000000
lka,1994,575528000000
lka,1995,659050000000
lka,1996,757298000000
lka,1997,879984000000
lka,1998,1001900000000
lka,1999,1085949000000
lka,2000,1233402180000
lka,2001,1382220429400
lka,2002,1557842000000
lka,2003,1805933000000
lka,2004,2070109000000
lka,2005,2422733000000
lka,2006,2898256000000
lka,2007,3539634000000
lka,2008,4305650000000
lka,2009,4779498000000
lka,2010,6343892000000
lka,2011,7147065000000
lka,2012,8577574000000
lka,2013,9366039000000
lka,2014,10125078000000
lka,2015,10675880000000
lka,2016,11676431000000
lka,2017,12975247000000
lka,2018,13901306000000
lka,2019,14580704000000
lka,2020,14567811000000
lso,1966,51300000
lso,1967,52930000
lso,1968,55590000
lso,1969,59620000
lso,1970,63200000
lso,1971,70200000
lso,1972,82900000
lso,1973,113800000
lso,1974,162600000
lso,1975,185537700
lso,1976,248900000
lso,1977,312100000
lso,1978,386400000
lso,1979,424200000
lso,1980,541100000
lso,1981,635800000
lso,1982,754668900
lso,1983,857096400
lso,1984,981883600
lso,1985,1117990100
lso,1986,1342858200
lso,1987,1504495300
lso,1988,1841731500
lso,1989,2137660800
lso,1990,2476743900
lso,1991,2981210100
lso,1992,3455992800
lso,1993,3815473400
lso,1994,4287579900
lso,1995,4857190300
lso,1996,5445883500
lso,1997,6090187100
lso,1998,6590111400
lso,1999,7301576200
lso,2000,7845651700
lso,2001,10282593800
lso,2002,11840271600
lso,2003,12518658800
lso,2004,13389984300
lso,2005,13884956300
lso,2006,15191088900
lso,2007,16518400000
lso,2008,19765442600
lso,2009,19430769100
lso,2010,21023200900
lso,2011,22426572400
lso,2012,23754573700
lso,2013,26235030800
lso,2014,29515241200
lso,2015,33672142400
lso,2016,35311909100
lso,2017,34908703300
lso,2018,37913048300
lso,2019,38871862800
lso,2020,34563719200
ltu,1995,7747742000
ltu,1996,9610281000
ltu,1997,11500400000
ltu,1998,12729727000
ltu,1999,12407793000
ltu,2000,13111571000
ltu,2001,13985463000
ltu,2002,15021717000
ltu,2003,16237112000
ltu,2004,17792920000
ltu,2005,20630542000
ltu,2006,23566739000
ltu,2007,27876219000
ltu,2008,31628455000
ltu,2009,27504753000
ltu,2010,27851558000
ltu,2011,30401187000
ltu,2012,32365041000
ltu,2013,34265562000
ltu,2014,36149355000
ltu,2015,35998400000
ltu,2016,37503952000
ltu,2017,40747750000
ltu,2018,44103315000
ltu,2019,47156635000
ltu,2020,48075602000
lux,1960,609862272
lux,1961,611257152
lux,1962,644898816
lux,1963,688534976
lux,1964,784014848
lux,1965,800734784
lux,1966,839189440
lux,1967,845894080
lux,1968,926400512
lux,1969,1074460288
lux,1970,1362533000
lux,1971,1393678000
lux,1972,1593704000
lux,1973,1920846000
lux,1974,2375964000
lux,1975,2358837000
lux,1976,2786159000
lux,1977,2918513000
lux,1978,3193699000
lux,1979,3476492000
lux,1980,3849585000
lux,1981,4264565000
lux,1982,5237139000
lux,1983,5905464000
lux,1984,6467868000
lux,1985,6906348000
lux,1986,7402244000
lux,1987,7786676000
lux,1988,8515038000
lux,1989,9626103000
lux,1990,10556518000
lux,1991,11764772000
lux,1992,12360109000
lux,1993,13390804000
lux,1994,13867603000
lux,1995,14842971000
lux,1996,15598668000
lux,1997,16764306000
lux,1998,16994102000
lux,1999,18954478000
lux,2000,20335908000
lux,2001,21269416000
lux,2002,21098713000
lux,2003,21234829000
lux,2004,25437258000
lux,2005,27577991000
lux,2006,27365806000
lux,2007,32002683000
lux,2008,31316583000
lux,2009,24904350000
lux,2010,28816900000
lux,2011,30725300000
lux,2012,35737800000
lux,2013,35222500000
lux,2014,37621300000
lux,2015,34842300000
lux,2016,37244300000
lux,2017,41632200000
lux,2018,42739000000
lux,2019,41512400000
lux,2020,45354700000
lva,1995,4088900000
lva,1996,4712122000
lva,1997,5436102000
lva,1998,6053939000
lva,1999,6213031000
lva,2000,6859992000
lva,2001,7493540000
lva,2002,8420717000
lva,2003,9525231000
lva,2004,10867793000
lva,2005,13521007000
lva,2006,16769977000
lva,2007,22029483000
lva,2008,24216737000
lva,2009,20323386000
lva,2010,18269516000
lva,2011,19742704000
lva,2012,21770823000
lva,2013,22697844000
lva,2014,23655963000
lva,2015,24456848000
lva,2016,25335060000
lva,2017,26916639000
lva,2018,28680869000
lva,2019,30188847000
lva,2020,29503627000
mac,1982,7158700000
mac,1983,8565115900
mac,1984,10651328500
mac,1985,10950130700
mac,1986,12471474200
mac,1987,16028366800
mac,1988,18717575200
mac,1989,22061486100
mac,1990,26175252500
mac,1991,30326915100
mac,1992,39519404000
mac,1993,45193019400
mac,1994,50114039800
mac,1995,55333204000
mac,1996,55293501400
mac,1997,55894298600
mac,1998,51901698000
mac,1999,49021700000
mac,2000,49742000000
mac,2001,54718200000
mac,2002,58564000000
mac,2003,64483800000
mac,2004,80433600000
mac,2005,90639800000
mac,2006,105996100000
mac,2007,145095700000
mac,2008,147779800000
mac,2009,153791700000
mac,2010,199331500000
mac,2011,252890200000
mac,2012,290447000000
mac,2013,341801000000
mac,2014,368419000000
mac,2015,321283400000
mac,2016,324904600000
mac,2017,360352500000
mac,2018,394889800000
mac,2019,394473600000
mar,1960,10409002000
mar,1961,10331001900
mar,1962,12112000000
mar,1963,13607000100
mar,1964,14371002400
mar,1965,14773000000
mar,1966,14349001100
mar,1967,15234000000
mar,1968,16317001200
mar,1969,18261000000
mar,1970,19962842300
mar,1971,21858370300
mar,1972,23175731900
mar,1973,25407844900
mar,1974,33348835300
mar,1975,36187068500
mar,1976,41971553800
mar,1977,49249754600
mar,1978,54309135900
mar,1979,60912076300
mar,1980,83770865600
mar,1981,89017243800
mar,1982,102793293200
mar,1983,111597297200
mar,1984,126568720400
mar,1985,144379380600
mar,1986,172847830800
mar,1987,177104064100
mar,1988,203454571100
mar,1989,215635341100
mar,1990,241654967500
mar,1991,272473240200
mar,1992,279953499100
mar,1993,284665498100
mar,1994,318351544300
mar,1995,322816319700
mar,1996,367049152900
mar,1997,363672401600
mar,1998,393868743400
mar,1999,400734626900
mar,2000,404782565800
mar,2001,437727531400
mar,2002,458312151000
mar,2003,491856672000
mar,2004,523693085600
mar,2005,550242141900
mar,2006,600404384800
mar,2007,645215000000
mar,2008,715437000000
mar,2009,738156000000
mar,2010,773816000000
mar,2011,806244000000
mar,2012,830762000000
mar,2013,885680000000
mar,2014,903699000000
mar,2015,969055000000
mar,2016,993750000000
mar,2017,1042207000000
mar,2018,1086860000000
mar,2019,1130275520000
mar,2020,1073397240000
mda,1996,8069778000
mda,1997,9207371000
mda,1998,9278832000
mda,1999,12677894000
mda,2000,16813815000
mda,2001,20483734000
mda,2002,24804739000
mda,2003,30837509000
mda,2004,36413843000
mda,2005,42740260000
mda,2006,50025906000
mda,2007,58409680000
mda,2008,69097536000
mda,2009,63833601000
mda,2010,92529262200
mda,2011,105551166200
mda,2012,115292156100
mda,2013,130790593600
mda,2014,145026160400
mda,2015,154211102600
mda,2016,169699981100
mda,2017,189077780000
mda,2018,201758236000
mda,2019,221341000000
mda,2020,214539894800
mdg,1960,32130060300
mdg,1961,33377701900
mdg,1962,35278557200
mdg,1963,36248989700
mdg,1964,38318456800
mdg,1965,39793298500
mdg,1966,44446602800
mdg,1967,47219785300
mdg,1968,50934109100
mdg,1969,54611402000
mdg,1970,61588063500
mdg,1971,66117326100
mdg,1972,67515016600
mdg,1973,73469279100
mdg,1974,91620827100
mdg,1975,97308676000
mdg,1976,103683953900
mdg,1977,115845202400
mdg,1978,120449678700
mdg,1979,146827037900
mdg,1980,217952735653.01901
mdg,1981,253850903046.44101
mdg,1982,328031907651.78601
mdg,1983,393286303177.81201
mdg,1984,433625070799.42603
mdg,1985,486752197057.41199
mdg,1986,567165791562.40405
mdg,1987,649697223658.52795
mdg,1988,847127230652.51392
mdg,1989,957675517766.55103
mdg,1990,1126714178536.07007
mdg,1991,1135544030900
mdg,1992,1330088810000
mdg,1993,1497480072800
mdg,1994,2065476675800
mdg,1995,3132134949700
mdg,1996,3873713771000
mdg,1997,4208262054100
mdg,1998,4658379869500
mdg,1999,5244084965400
mdg,2000,6133476346500
mdg,2001,7033892523000
mdg,2002,7180325881300
mdg,2003,7759049683000
mdg,2004,9333073240700
mdg,2005,11491098315000
mdg,2006,13386599483300
mdg,2007,15830945724200
mdg,2008,18177547420600
mdg,2009,18589449500100
mdg,2010,20552535779600
mdg,2011,23080102894200
mdg,2012,24716225428000
mdg,2013,26607076510100
mdg,2014,29527098475500
mdg,2015,32119283890900
mdg,2016,36313476865700
mdg,2017,39938025009600
mdg,2018,44653286618400
mdg,2019,49195574151600
mdg,2020,47996829031800
mdv,1985,809700000
mdv,1986,859400000
mdv,1987,1094300000
mdv,1988,1389400000
mdv,1989,1554281000
mdv,1990,1851603000
mdv,1991,2182830000
mdv,1992,2630416000
mdv,1993,3034157000
mdv,1994,3633454000
mdv,1995,4461129900
mdv,1996,5043488000
mdv,1997,5658784200
mdv,1998,6025489300
mdv,1999,6570163600
mdv,2000,6995371500
mdv,2001,10352340300
mdv,2002,11191901100
mdv,2003,13013949500
mdv,2004,15269718400
mdv,2005,14495519200
mdv,2006,19641605000
mdv,2007,20323417900
mdv,2008,25468131200
mdv,2009,26751381100
mdv,2010,29144616200
mdv,2011,36208400300
mdv,2012,40163928400
mdv,2013,45044595600
mdv,2014,51405188600
mdv,2015,58037909900
mdv,2016,61876647100
mdv,2017,67373398400
mdv,2018,74007602200
mdv,2019,77647350100
mdv,2020,53196274200
mex,1960,158327100
mex,1961,172191800
mex,1962,185178800
mex,1963,206628500
mex,1964,243474300
mex,1965,265433000
mex,1966,294583800
mex,1967,327515100
mex,1968,361743900
mex,1969,399817800
mex,1970,436218000
mex,1971,481192500
mex,1972,554843500
mex,1973,680444100
mex,1974,884296100
mex,1975,1076149400
mex,1976,1336259300
mex,1977,1798633200
mex,1978,2270197900
mex,1979,2974627200
mex,1980,4570139900
mex,1981,6219191550
mex,1982,9720421500
mex,1983,17659011650
mex,1984,29228250000
mex,1985,47840750300
mex,1986,77717269300
mex,1987,193967226100
mex,1988,396350477150
mex,1989,524541831500
mex,1990,710540598200
mex,1991,919207642500
mex,1992,1094241352600
mex,1993,1523881690000
mex,1994,1738706562000
mex,1995,2225704875000
mex,1996,3016899340000
mex,1997,3861149643000
mex,1998,4686844504000
mex,1999,5614088672000
mex,2000,6549983726000
mex,2001,6938281614000
mex,2002,7326807436000
mex,2003,7728999769000
mex,2004,8696928640000
mex,2005,9363005337000
mex,2006,10467567350000
mex,2007,11310591694000
mex,2008,12179590410000
mex,2009,11958493939000
mex,2010,13207409732000
mex,2011,14432690688000
mex,2012,15512159136000
mex,2013,15803642719000
mex,2014,17055054410000
mex,2015,18092461639000
mex,2016,19589525073000
mex,2017,21364669952000
mex,2018,22888187872000
mex,2019,23742783276000
mex,2020,22281430201800
mhl,1995,152854100
mhl,1996,135250400
mhl,1997,136641000
mhl,1998,143253700
mhl,1999,149305200
mhl,2000,151618100
mhl,2001,160116500
mhl,2002,167548500
mhl,2003,167807100
mhl,2004,169343300
mhl,2005,179125700
mhl,2006,181340200
mhl,2007,191419700
mhl,2008,189449600
mhl,2009,189529000
mhl,2010,195598900
mhl,2011,209784400
mhl,2012,208831300
mhl,2013,221718500
mhl,2014,228187900
mhl,2015,248470300
mhl,2016,263338900
mhl,2017,274080700
mhl,2018,282329500
mhl,2019,294801700
mhl,2020,298195400
mkd,1990,525774000
mkd,1991,962316000
mkd,1992,12039448000
mkd,1993,60917768800
mkd,1994,151982220000
mkd,1995,176803421200
mkd,1996,183542139900
mkd,1997,192953880000
mkd,1998,202166262000
mkd,1999,215742803000
mkd,2000,244031636900
mkd,2001,250539375300
mkd,2002,255636896100
mkd,2003,265437942700
mkd,2004,279042356100
mkd,2005,303066916500
mkd,2006,333499737900
mkd,2007,355477797300
mkd,2008,409876216500
mkd,2009,411675117600
mkd,2010,431202506500
mkd,2011,455902602400
mkd,2012,456594542200
mkd,2013,489999186600
mkd,2014,517758122000
mkd,2015,541343816600
mkd,2016,571134594400
mkd,2017,593632874000
mkd,2018,633153000000
mkd,2019,660722000000
mkd,2020,638576000000
mli,1967,67612799000
mli,1968,84615299100
mli,1969,87659102200
mli,1970,97880997900
mli,1971,108421996500
mli,1972,122439000100
mli,1973,125116997700
mli,1974,128517996600
mli,1975,175667003400
mli,1976,222557995100
mli,1977,257934000100
mli,1978,278342008800
mli,1979,336465985500
mli,1980,367712758100
mli,1981,408491227300
mli,1982,429512965400
mli,1983,483044287500
mli,1984,529282891800
mli,1985,613812114600
mli,1986,632912170700
mli,1987,622260727300
mli,1988,638249832200
mli,1989,696019296000
mli,1990,725874238200
mli,1991,767743296800
mli,1992,747330062500
mli,1993,798657740300
mli,1994,1142954908900
mli,1995,1327277804000
mli,1996,1396831598100
mli,1997,1543198038400
mli,1998,1692912804900
mli,1999,2090214385500
mli,2000,2081855153300
mli,2001,2418502707500
mli,2002,2543715443400
mli,2003,2640778207000
mli,2004,2780233000000
mli,2005,3185055413300
mli,2006,3473237000000
mli,2007,3760745233300
mli,2008,4247962535200
mli,2009,4592205162900
mli,2010,5081254302300
mli,2011,5906060710100
mli,2012,6117378969100
mli,2013,6326870123000
mli,2014,6902731122000
mli,2015,7572827939500
mli,2016,8089902636800
mli,2017,8631356200000
mli,2018,9198600727800
mli,2019,9767554014600
mli,2020,9640656544800
mlt,1970,262072400
mlt,1971,270188800
mlt,1972,283723700
mlt,1973,316225100
mlt,1974,369746400
mlt,1975,472335600
mlt,1976,569465000
mlt,1977,664592300
mlt,1978,756064400
mlt,1979,869501100
mlt,1980,1084528300
mlt,1981,1226169400
mlt,1982,1318881300
mlt,1983,1272331600
mlt,1984,1300163900
mlt,1985,1321327500
mlt,1986,1385904200
mlt,1987,1488339400
mlt,1988,1629418300
mlt,1989,1811941600
mlt,1990,2027197300
mlt,1991,2198601000
mlt,1992,2352373000
mlt,1993,2503996600
mlt,1994,2689720700
mlt,1995,3105537600
mlt,1996,3235535000
mlt,1997,3440491800
mlt,1998,3592328800
mlt,1999,3881410600
mlt,2000,3997233800
mlt,2001,4311910700
mlt,2002,4549495400
mlt,2003,4768278300
mlt,2004,4876399600
mlt,2005,5001942300
mlt,2006,5183508700
mlt,2007,5502216400
mlt,2008,6110262100
mlt,2009,5929949100
mlt,2010,6465085700
mlt,2011,6762387100
mlt,2012,7017369900
mlt,2013,7550149200
mlt,2014,8295594800
mlt,2015,9444193500
mlt,2016,9557980870.41519
mlt,2017,10512431641.3708
mlt,2018,11648420283.0702
mlt,2019,12567904446.3939
mlt,2020,11669856181.1182
mmr,1961,6165549050
mmr,1962,6378027250
mmr,1963,7002009600
mmr,1964,7130982650
mmr,1965,7208477700
mmr,1966,7569000450
mmr,1967,7856501000
mmr,1968,8776501250
mmr,1969,9638000600
mmr,1970,10094000100
mmr,1971,10344499700
mmr,1972,10587500050
mmr,1973,11233500200
mmr,1974,15512999950
mmr,1975,21388499950
mmr,1976,25439500250
mmr,1977,28128305999.7492
mmr,1978,30136208991.1866
mmr,1979,32569255777.1001
mmr,1980,35386049473.932
mmr,1981,38874964137.1213
mmr,1982,43013656154.4516
mmr,1983,46320183573.1787
mmr,1984,48602036780.9618
mmr,1985,51576188742.5354
mmr,1986,54363574221.5772
mmr,1987,59612334060.2692
mmr,1988,68374847727.3828
mmr,1989,97822800198.7084
mmr,1990,125821647846.69701
mmr,1991,148408813861.55801
mmr,1992,204006977443.99496
mmr,1993,295920218345.953
mmr,1994,408878304008.85498
mmr,1995,528541643708.85602
mmr,1996,690899644954.45203
mmr,1997,952918938516.19604
mmr,1998,1363043406096.34009
mmr,1999,1901837880523.4895
mmr,2000,2334850906542.5
mmr,2001,2848754003047.8999
mmr,2002,4151567099620.58008
mmr,2003,6120491751034.58984
mmr,2004,7715713960795.21875
mmr,2005,9287372808790.94727
mmr,2006,13086077578936.19922
mmr,2007,18561954733736.69531
mmr,2008,24523667864060.69531
mmr,2009,29658646822737
mmr,2010,35155004403226.39844
mmr,2011,41651069684513
mmr,2012,47039307609074.49219
mmr,2013,52736535400000
mmr,2014,59202505393600
mmr,2015,66254008837700
mmr,2016,71859611401600
mmr,2017,80448229680800
mmr,2018,90029627909200
mmr,2019,101720702244700
mmr,2020,110978037447700
mne,2000,1119584000
mne,2001,1359865500
mne,2002,1436411000
mne,2003,1598054000
mne,2004,1756025000
mne,2005,1835006100
mne,2006,2205865500
mne,2007,2720386400
mne,2008,3149127000
mne,2009,2999261100
mne,2010,3103351900
mne,2011,3291049700
mne,2012,3235303900
mne,2013,3428025400
mne,2014,3503823300
mne,2015,3734558900
mne,2016,3988778500
mne,2017,4387386800
mne,2018,4718071700
mne,2019,5006351300
mne,2020,4252159900
mng,1981,6897597400
mng,1982,7596005900
mng,1983,8083909600
mng,1984,8238938100
mng,1985,8566022100
mng,1986,8683437100
mng,1987,9027935200
mng,1988,9510785000
mng,1989,9867980800
mng,1990,12585928300
mng,1991,22554026100
mng,1992,54984325400
mng,1993,219697798200
mng,1994,374091030300
mng,1995,639429351000
mng,1996,730121776600
mng,1997,923449470900
mng,1998,945797224300
mng,1999,1080634178100
mng,2000,1218464596700
mng,2001,1389673154800
mng,2002,1545613526100
mng,2003,1815886991600
mng,2004,2348051305000
mng,2005,2978985488600
mng,2006,3977227332100
mng,2007,4842478100000
mng,2008,6353155129200
mng,2009,6309065134300
mng,2010,8969674177100
mng,2011,12088181801600
mng,2012,15399575318700
mng,2013,18091326039900
mng,2014,20420074284300
mng,2015,20988630962000
mng,2016,21959611138700
mng,2017,24085785044600
mng,2018,29530451988500
mng,2019,33652142463100
mng,2020,33908631555700
moz,1991,5057768800
moz,1992,6294149000
moz,1993,10054069900
moz,1994,16071874500
moz,1995,25167523400
moz,1996,42514002500
moz,1997,52678435800
moz,1998,60971054200
moz,1999,74767653000
moz,2000,83194768200
moz,2001,107094115800
moz,2002,120138085400
moz,2003,145973027600
moz,2004,168449205200
moz,2005,188690344900
moz,2006,216984719100
moz,2007,254766395600
moz,2008,289525140000
moz,2009,320111038900
moz,2010,364896974900
moz,2011,410619161000
moz,2012,461780163600
moz,2013,509232854300
moz,2014,549116563400
moz,2015,625759546100
moz,2016,736264172300
moz,2017,815505316200
moz,2018,877738346400
moz,2019,944102203200
moz,2020,942348602100
mrt,1961,786035272.19622
mrt,1962,811007201.23928
mrt,1963,830334235.62291
mrt,1964,1108333466.64576
mrt,1965,1260613627.13629
mrt,1966,1315874009.94727
mrt,1967,1395269243.02044
mrt,1968,1487989039.62519
mrt,1969,1453648725.06644
mrt,1970,1655733562.40149
mrt,1971,1783447008.20012
mrt,1972,1894481907.81177
mrt,1973,2154099878.09018
mrt,1974,2754447126.89196
mrt,1975,2902157394.97303
mrt,1976,3225729552.12114
mrt,1977,3444644181.38663
mrt,1978,3589372428.64285
mrt,1979,4224409632.7604
mrt,1980,4688152413.20593
mrt,1981,5094977231.22774
mrt,1982,5503945443.01318
mrt,1983,6045096038.24657
mrt,1984,6605359915.52227
mrt,1985,7379592050.91863
mrt,1986,8302896990.18569
mrt,1987,9360024246.75175
mrt,1988,10107917779.7771
mrt,1989,11547446729.2002
mrt,1990,11671343120.0229
mrt,1991,16983006200
mrt,1992,18255694600
mrt,1993,21487191200
mrt,1994,23110618700
mrt,1995,26179572400
mrt,1996,29588512900
mrt,1997,31720169500
mrt,1998,38793752900
mrt,1999,42229347100
mrt,2000,42846163700
mrt,2001,43810702500
mrt,2002,49807295600
mrt,2003,55469018600
mrt,2004,64423348400
mrt,2005,79695991600
mrt,2006,103284147900
mrt,2007,110815051100
mrt,2008,123471194100
mrt,2009,125056119200
mrt,2010,153396388800
mrt,2011,185799933800
mrt,2012,193911070900
mrt,2013,211373878700
mrt,2014,191945979200
mrt,2015,194373434200
mrt,2016,221371962800
mrt,2017,239946896500
mrt,2018,260947859600
mrt,2019,285947375900
mrt,2020,290456864600
mus,1976,4743000000
mus,1977,5423000000
mus,1978,6210000000
