geo,time,ny_adj_nnty_pc_kd_zg
cub,1995,-2.56737
cub,1996,6.30825
cub,1997,1.79943
cub,1998,-1.36072
cub,1999,4.91835
cub,2000,2.22361
cub,2001,3.72937
cub,2002,2.07727
cub,2003,5.62842
cub,2004,5.29304
cub,2005,9.34177
cub,2006,13.89057
cub,2007,4.01044
cub,2008,-2.33375
cub,2009,3.71268
cub,2010,6.47181
cub,2011,0.2073
cub,2012,4.94205
cub,2013,2.66776
cub,2014,2.70108
cub,2015,4.71254
cub,2016,3.11576
cub,2017,1.15749
cub,2018,0.8745
cyp,1977,21.80734
cyp,1978,6.10594
cyp,1979,13.88906
cyp,1980,4.50107
cyp,1981,-3.45792
cyp,1982,6.28044
cyp,1983,3.02242
cyp,1984,11.82315
cyp,1985,3.70023
cyp,1986,-0.74523
cyp,1987,8.27399
cyp,1988,8.71961
cyp,1989,9.4616
cyp,1990,1.82428
cyp,1991,-5.47144
cyp,1992,10.84407
cyp,1993,-9.02393
cyp,1994,4.49958
cyp,1995,2.6227
cyp,1996,-0.57307
cyp,1997,0.33063
cyp,1998,17.16297
cyp,1999,-5.02614
cyp,2000,1.47498
cyp,2001,6.7016
cyp,2002,3.42339
cyp,2003,4.93498
cyp,2004,2.41972
cyp,2005,2.48905
cyp,2006,2.21217
cyp,2007,2.58432
cyp,2008,6.01735
cyp,2009,-3.24865
cyp,2010,-2.48807
cyp,2011,1.90011
cyp,2012,-8.73453
cyp,2013,-7.98832
cyp,2014,-2.78628
cyp,2015,8.19046
cyp,2016,4.12583
cyp,2017,6.68618
cyp,2018,3.34808
cyp,2019,2.20998
cze,1994,4.56901
cze,1995,3.65913
cze,1996,5.74912
cze,1997,-1.03516
cze,1998,2.35115
cze,1999,0.65266
cze,2000,1.8402
cze,2001,4.25291
cze,2002,3.43576
cze,2003,4.11831
cze,2004,4.11874
cze,2005,6.04818
cze,2006,3.12991
cze,2007,5.34971
cze,2008,0.55385
cze,2009,-6.25265
cze,2010,-0.27538
cze,2011,-0.46491
cze,2012,0.84415
cze,2013,0.65408
cze,2014,3.08787
cze,2015,6.18354
cze,2016,3.15347
cze,2017,6.2333
cze,2018,3.05332
cze,2019,1.91176
deu,1971,3.00999
deu,1972,3.79819
deu,1973,4.15776
deu,1974,-0.81358
deu,1975,-0.39652
deu,1976,5.2296
deu,1977,3.44762
deu,1978,4.32416
deu,1979,2.54091
deu,1980,-0.9914
deu,1981,-1.92597
deu,1982,-0.33331
deu,1983,2.61649
deu,1984,3.21992
deu,1985,2.75619
deu,1986,5.39959
deu,1987,1.94341
deu,1988,4.07313
deu,1989,2.56923
deu,1990,4.63526
deu,1991,2.90522
deu,1992,1.66041
deu,1993,-1.95899
deu,1994,2.0264
deu,1995,1.91858
deu,1996,0.4221
deu,1997,0.89894
deu,1998,2.11561
deu,1999,1.73222
deu,2000,1.05939
deu,2001,1.43627
deu,2002,-0.88262
deu,2003,-0.04189
deu,2004,3.28204
deu,2005,0.49642
deu,2006,4.69885
deu,2007,2.91203
deu,2008,-0.93401
deu,2009,-3.98678
deu,2010,4.18426
deu,2011,5.81471
deu,2012,-0.22789
deu,2013,0.25166
deu,2014,2.00278
deu,2015,1.9699
deu,2016,2.36551
deu,2017,1.66723
deu,2018,1.18156
deu,2019,0.74727
dji,2014,13.71966
dji,2015,3.34704
dji,2016,17.82274
dji,2017,-4.10981
dji,2018,6.16836
dnk,1971,1.48129
dnk,1972,3.72739
dnk,1973,6.56242
dnk,1974,-5.91782
dnk,1975,0.73657
dnk,1976,6.16814
dnk,1977,2.35262
dnk,1978,3.78443
dnk,1979,1.07654
dnk,1980,-3.83936
dnk,1981,-2.7062
dnk,1982,2.37755
dnk,1983,3.21508
dnk,1984,3.53341
dnk,1985,3.96768
dnk,1986,7.20274
dnk,1987,0.50707
dnk,1988,-1.29732
dnk,1989,-0.30621
dnk,1990,1.23176
dnk,1991,0.5019
dnk,1992,3.02192
dnk,1993,-0.26693
dnk,1994,5.1926
dnk,1995,2.71449
dnk,1996,2.69107
dnk,1997,2.65471
dnk,1998,2.28878
dnk,1999,2.49487
dnk,2000,1.74563
dnk,2001,1.10839
dnk,2002,0.28496
dnk,2003,0.28908
dnk,2004,3.94489
dnk,2005,3.87678
dnk,2006,3.88338
dnk,2007,-1.05525
dnk,2008,-1.07913
dnk,2009,-4.73948
dnk,2010,4.13957
dnk,2011,0.39787
dnk,2012,0.46852
dnk,2013,2.86531
dnk,2014,3.11788
dnk,2015,1.92537
dnk,2016,1.5607
dnk,2017,2.01806
dnk,2018,1.55329
dnk,2019,1.98586
dom,1972,10.9101
dom,1973,6.5595
dom,1974,2.45902
dom,1975,8.79998
dom,1976,-4.4712
dom,1977,1.78172
dom,1978,-1.65195
dom,1979,-0.68357
dom,1980,2.85594
dom,1981,-0.092
dom,1982,-0.22081
dom,1983,-0.96581
dom,1984,-7.58471
dom,1985,8.77315
dom,1986,9.36999
dom,1987,4.30545
dom,1988,5.31144
dom,1989,1.13417
dom,1990,-9.05035
dom,1991,4.40015
dom,1992,9.90541
dom,1993,3.97373
dom,1994,3.32226
dom,1995,3.30184
dom,1996,5.05106
dom,1997,9.50218
dom,1998,7.58243
dom,1999,2.88794
dom,2000,1.07768
dom,2001,2.74148
dom,2002,1.48687
dom,2003,-8.43198
dom,2004,0.38104
dom,2005,10.2961
dom,2006,6.94716
dom,2007,4.91007
dom,2008,3.33776
dom,2009,2.76669
dom,2010,6.05354
dom,2011,-0.25677
dom,2012,1.63442
dom,2013,1.49328
dom,2014,5.63291
dom,2015,10.00171
dom,2016,6.00308
dom,2017,1.03872
dom,2018,4.31693
dom,2019,5.14192
dza,1971,1.5299
dza,1972,7.94905
dza,1973,-5.46134
dza,1974,9.7753
dza,1975,-1.31205
dza,1976,1.89392
dza,1977,2.46399
dza,1978,7.90725
dza,1979,-10.84088
dza,1980,27.033
dza,1981,15.80913
dza,1982,0.17467
dza,1983,4.81914
dza,1984,-1.11513
dza,1985,1.09426
dza,1986,-12.37377
dza,1987,-13.20022
dza,1988,-6.84399
dza,1989,-0.41252
dza,1990,-1.98923
dza,1991,-1.87563
dza,1992,-3.28701
dza,1993,-9.50438
dza,1994,-2.29746
dza,1995,-1.64794
dza,1996,-1.10179
dza,1997,1.7692
dza,1998,2.49087
dza,1999,-0.86108
dza,2000,14.35702
dza,2001,6.16215
dza,2002,2.8377
dza,2003,7.2731
dza,2004,5.06374
dza,2005,7.64381
dza,2006,8.06931
dza,2007,7.93845
dza,2008,4.28929
dza,2009,-3.53889
dza,2010,13.68996
dza,2011,-0.03484
dza,2012,6.63517
dza,2013,-2.0702
dza,2014,-1.59881
dza,2015,-4.8708
dza,2016,4.86639
dza,2017,2.07483
dza,2018,-0.36532
dza,2019,1.56497
ecu,1971,2.6457
ecu,1972,-3.32023
ecu,1973,0.68332
ecu,1974,13.55317
ecu,1975,11.08996
ecu,1976,3.97409
ecu,1977,3.75878
ecu,1978,-0.89169
ecu,1979,-2.89134
ecu,1980,2.68433
ecu,1981,4.30778
ecu,1982,-3.88349
ecu,1983,-8.25767
ecu,1984,-0.98749
ecu,1985,3.75033
ecu,1986,-3.44644
ecu,1987,-3.55622
ecu,1988,-9.67622
ecu,1989,-3.92417
ecu,1990,6.75497
ecu,1991,9.83155
ecu,1992,1.96875
ecu,1993,-8.59593
ecu,1994,3.22889
ecu,1995,-1.61637
ecu,1996,-1.7812
ecu,1997,6.12856
ecu,1998,0.94619
ecu,1999,-14.53339
ecu,2000,-6.10983
ecu,2001,9.33266
ecu,2002,7.25688
ecu,2003,2.29075
ecu,2004,-0.24378
ecu,2005,2.96343
ecu,2006,4.17745
ecu,2007,4.00956
ecu,2008,8.3797
ecu,2009,3.34295
ecu,2010,2.00477
ecu,2011,6.52333
ecu,2012,5.10029
ecu,2013,5.18633
ecu,2014,2.27374
ecu,2015,-3.36676
ecu,2016,-4.0248
ecu,2017,0.82489
ecu,2018,-2.9651
ecu,2019,-2.2277
egy,1971,-0.13529
egy,1972,1.18444
egy,1973,0.06344
egy,1974,-10.48666
egy,1975,-5.47404
egy,1976,10.69853
egy,1977,-1.61551
egy,1978,-9.02684
egy,1979,-22.22918
egy,1980,3.75669
egy,1981,2.78283
egy,1982,14.30003
egy,1983,4.59515
egy,1984,3.87181
egy,1985,2.40371
egy,1986,13.75914
egy,1987,3.5626
egy,1988,-2.54112
egy,1989,-0.2325
egy,1990,-0.92254
egy,1991,12.78484
egy,1992,6.36392
egy,1993,1.15176
egy,1994,2.66623
egy,1995,1.47164
egy,1996,1.70993
egy,1997,4.94592
egy,1998,2.76188
egy,1999,2.1823
egy,2000,3.49623
egy,2001,6.6505
egy,2002,-1.08042
egy,2003,-0.32919
egy,2004,-0.78379
egy,2005,0.1708
egy,2006,6.44426
egy,2007,5.09901
egy,2008,1.63605
egy,2009,4.61722
egy,2010,1.78867
egy,2011,0.59765
egy,2012,2.75878
egy,2013,1.31289
egy,2014,1.45493
egy,2015,5.96565
egy,2016,2.26366
egy,2017,-3.41529
egy,2018,2.14935
egy,2019,2.84308
eri,1994,15.39195
eri,1995,-1.2009
eri,1996,9.02107
eri,1997,7.94639
eri,1998,3.66156
eri,1999,-1.73719
eri,2000,-3.75225
eri,2001,5.82693
eri,2002,-3.29095
eri,2003,-3.89646
eri,2004,0.44988
eri,2005,-7.46365
eri,2006,-6.39381
eri,2007,-2.20252
eri,2008,-10.62892
eri,2009,8.09046
eri,2010,-24.72893
eri,2011,343.51604
esp,1971,4.38022
esp,1972,8.33283
esp,1973,6.94333
esp,1974,1.35472
esp,1975,-0.42012
esp,1976,2.14469
esp,1977,1.89877
esp,1978,2.07084
esp,1979,-0.68518
esp,1980,-1.9347
esp,1981,-3.80068
esp,1982,0.31982
esp,1983,0.01307
esp,1984,2.05175
esp,1985,3.52759
esp,1986,6.25612
esp,1987,6.01561
esp,1988,4.95287
esp,1989,5.71914
esp,1990,4.66106
esp,1991,3.23698
esp,1992,0.92454
esp,1993,-1.75555
esp,1994,-0.15181
esp,1995,4.29356
esp,1996,2.21675
esp,1997,3.37014
esp,1998,4.88249
esp,1999,3.98959
esp,2000,3.33458
esp,2001,3.20212
esp,2002,1.9171
esp,2003,1.96101
esp,2004,0.89502
esp,2005,1.48051
esp,2006,1.69848
esp,2007,1.20491
esp,2008,-2.04976
esp,2009,-2.89069
esp,2010,-0.59252
esp,2011,-2.91564
esp,2012,-2.51265
esp,2013,-0.54088
esp,2014,1.62842
esp,2015,4.96074
esp,2016,3.5114
esp,2017,2.37897
esp,2018,2.06515
esp,2019,1.2633
est,2001,7.17333
est,2002,8.20792
est,2003,8.57613
est,2004,8.02056
est,2005,13.0943
est,2006,10.73848
est,2007,7.92891
est,2008,-3.54984
est,2009,-13.17017
est,2010,-0.10281
est,2011,9.75211
est,2012,5.38684
est,2013,4.57845
est,2014,4.72847
est,2015,2.59007
est,2016,4.74571
est,2017,4.8073
est,2018,5.2108
est,2019,3.64138
eth,2012,7.14145
eth,2013,9.03236
eth,2014,11.29749
eth,2015,8.03086
eth,2016,11.7788
eth,2017,7.58339
eth,2018,16.37807
eth,2019,23.12396
fin,1971,0.79903
fin,1972,6.71282
fin,1973,5.94752
fin,1974,0.00714
fin,1975,-1.5487
fin,1976,1.96371
fin,1977,-2.04498
fin,1978,3.48923
fin,1979,7.66468
fin,1980,1.88351
fin,1981,1.12643
fin,1982,2.4914
fin,1983,1.81044
fin,1984,4.21868
fin,1985,2.50987
fin,1986,4.05409
fin,1987,2.95998
fin,1988,6.29533
fin,1989,2.38402
fin,1990,-2.67927
fin,1991,-10.40404
fin,1992,-5.93666
fin,1993,-2.01768
fin,1994,6.7061
fin,1995,11.2429
fin,1996,3.0705
fin,1997,8.08653
fin,1998,6.34322
fin,1999,4.4535
fin,2000,3.97857
fin,2001,3.28976
fin,2002,0.76226
fin,2003,-0.37456
fin,2004,4.41614
fin,2005,0.67494
fin,2006,2.96506
fin,2007,3.9802
fin,2008,-1.76796
fin,2009,-8.63731
fin,2010,3.28845
fin,2011,0.4871
fin,2012,-2.74951
fin,2013,-1.09976
fin,2014,0.50907
fin,2015,1.73144
fin,2016,2.03567
fin,2017,2.36431
fin,2018,1.74349
fin,2019,0.83109
fra,1971,4.40902
fra,1972,3.55231
fra,1973,5.4071
fra,1974,-0.14903
fra,1975,-0.95688
fra,1976,3.30716
fra,1977,2.26697
fra,1978,4.38457
fra,1979,2.7226
fra,1980,-0.73086
fra,1981,-0.97742
fra,1982,1.3257
fra,1983,0.57603
fra,1984,0.40699
fra,1985,1.82809
fra,1986,4.68504
fra,1987,2.28601
fra,1988,4.64107
fra,1989,3.18629
fra,1990,2.36467
fra,1991,-0.17328
fra,1992,1.49291
fra,1993,-0.77265
fra,1994,1.83336
fra,1995,1.81742
fra,1996,1.43727
fra,1997,2.54988
fra,1998,3.9263
fra,1999,3.6412
fra,2000,1.60383
fra,2001,1.51296
fra,2002,-0.70956
fra,2003,0.44457
fra,2004,1.87993
fra,2005,0.76759
fra,2006,1.27294
fra,2007,1.95324
fra,2008,-1.24096
fra,2009,-3.3293
fra,2010,1.50682
fra,2011,1.21327
fra,2012,-0.90518
fra,2013,0.46203
fra,2014,0.68065
fra,2015,2.08797
fra,2016,0.95909
fra,2017,1.43251
fra,2018,1.28139
fra,2019,1.44185
gab,1971,9.01942
gab,1972,-5.97785
gab,1973,22.28041
gab,1974,11.5905
gab,1975,22.19163
gab,1976,60.22297
gab,1977,-22.25828
gab,1978,-35.28789
gab,1979,-45.19318
gab,1980,171.85775
gab,1981,43.55059
gab,1982,-3.25808
gab,1983,-6.20753
gab,1984,-11.19322
gab,1985,-15.70423
gab,1986,-18.23983
gab,1987,-30.30742
gab,1988,32.99267
gab,1989,-12.41773
gab,1990,-14.30337
gab,1991,23.80572
gab,1992,-17.58146
gab,1993,-15.95807
gab,1994,18.51286
gab,1995,-6.64865
gab,1996,5.04927
gab,1997,11.35778
gab,1998,6.52004
gab,1999,-11.44921
gab,2000,-1.93539
gab,2001,11.64378
gab,2002,7.66762
gab,2003,-6.86639
gab,2004,-11.21018
gab,2005,13.9086
gab,2006,-7.33814
gab,2007,1.67028
gab,2008,0.88457
gab,2009,6.47438
gab,2010,6.33315
gab,2011,7.75874
gab,2012,11.77448
gab,2013,1.92143
gab,2014,7.85972
gab,2015,2.16866
gab,2016,-2.5002
gab,2017,-2.75697
gab,2018,25.33059
gab,2019,1.46108
gbr,1971,1.21606
gbr,1972,3.35121
gbr,1973,3.86447
gbr,1974,-5.86861
gbr,1975,1.14992
gbr,1976,1.45816
gbr,1977,0.67082
gbr,1978,4.92642
gbr,1979,1.18142
gbr,1980,-1.5892
gbr,1981,-1.21674
gbr,1982,2.01319
gbr,1983,3.98978
gbr,1984,1.93849
gbr,1985,2.42679
gbr,1986,5.10358
gbr,1987,3.99842
gbr,1988,5.35823
gbr,1989,1.61433
gbr,1990,0.71215
gbr,1991,-0.31896
gbr,1992,2.49082
gbr,1993,3.46387
gbr,1994,5.70865
gbr,1995,1.12322
gbr,1996,3.61466
gbr,1997,7.01178
gbr,1998,6.21703
gbr,1999,1.66508
gbr,2000,3.26106
gbr,2001,2.17361
gbr,2002,2.98673
gbr,2003,3.15394
gbr,2004,2.05659
gbr,2005,2.35821
gbr,2006,0.05299
gbr,2007,0.58191
gbr,2008,-3.18842
gbr,2009,-4.61453
gbr,2010,2.89428
gbr,2011,0.32666
gbr,2012,-0.53763
gbr,2013,0.99619
gbr,2014,3.22756
gbr,2015,2.19721
gbr,2016,1.34588
gbr,2017,2.07898
gbr,2018,0.5402
geo,2011,7.354
geo,2012,8.80377
geo,2013,4.43273
geo,2014,7.25522
geo,2015,1.69468
geo,2016,-1.29135
geo,2017,8.39026
geo,2018,7.56663
geo,2019,5.05162
gha,2007,4.23331
gha,2008,6.69328
gha,2009,-5.27447
gha,2010,0.49929
gha,2011,5.9401
gha,2012,6.88537
gha,2013,12.28742
gha,2014,-7.04641
gha,2015,0.32893
gha,2016,3.80429
gha,2017,1.34562
gha,2018,6.72552
gha,2019,6.71836
gin,2007,-0.88758
gin,2008,2.87843
gin,2009,-9.22064
gin,2010,13.67355
gin,2011,1.68481
gin,2012,7.92821
gin,2013,-2.7109
gin,2014,0.93077
gin,2015,3.9639
gin,2016,4.78598
gin,2017,10.71705
gin,2018,5.08068
gin,2019,2.97447
gmb,2005,-4.52742
gmb,2006,-0.1367
gmb,2007,2.25916
gmb,2008,-2.19371
gmb,2009,2.67319
gmb,2010,-0.11149
gmb,2011,-6.29308
gmb,2012,1.66637
gmb,2013,0.56168
gmb,2014,-4.95244
gmb,2015,3.79557
gmb,2016,0.16018
gmb,2017,0.03252
gmb,2018,13.34386
gmb,2019,2.70884
gnb,2001,7.89481
gnb,2002,0.87946
gnb,2003,-11.53729
gnb,2004,7.50277
gnb,2005,-0.31346
gnb,2006,-0.55831
gnb,2007,-1.30461
gnb,2008,2.31
gnb,2009,-6.00789
gnb,2010,9.89377
gnb,2011,15.38567
gnb,2012,-15.12434
gnb,2013,-3.11573
gnb,2014,6.90934
gnb,2015,9.27979
gnb,2016,8.07634
gnb,2017,11.44713
gnb,2018,-7.15715
gnb,2019,1.3
gnq,2007,102.61816
gnq,2008,15.49568
gnq,2009,-26.44686
gnq,2010,-53.85393
gnq,2011,11.19688
gnq,2012,-19.38955
gnq,2013,1.011
gnq,2014,28.18696
gnq,2015,4.66958
gnq,2016,-14.37506
gnq,2017,2.73165
gnq,2018,6.92708
gnq,2019,-15.36657
grc,2007,2.06864
grc,2008,-2.37755
grc,2009,-4.32889
grc,2010,-5.70356
grc,2011,-12.17053
grc,2012,-3.3474
grc,2013,-2.22925
grc,2014,3.3097
grc,2015,2.03541
grc,2016,0.2743
grc,2017,1.40508
grc,2018,0.97848
grc,2019,2.78788
gtm,1972,3.30305
gtm,1973,5.15507
gtm,1974,-0.31738
gtm,1975,0.51762
gtm,1976,6.88015
gtm,1977,11.10784
gtm,1978,-0.47221
gtm,1979,-0.16895
gtm,1980,-0.9479
gtm,1981,-2.7909
gtm,1982,-5.85327
gtm,1983,-5.74946
gtm,1984,-3.07806
gtm,1985,-3.38324
gtm,1986,0.03553
gtm,1987,-3.3339
gtm,1988,2.44524
gtm,1989,1.38485
gtm,1990,-1.43102
gtm,1991,4.65931
gtm,1992,-0.24397
gtm,1993,2.74221
gtm,1994,1.93493
gtm,1995,3.04206
gtm,1996,-1.01537
gtm,1997,3.15892
gtm,1998,3.90078
gtm,1999,0.10835
gtm,2000,-0.83837
gtm,2001,-3.47086
gtm,2002,-0.24028
gtm,2003,-1.19314
gtm,2004,-0.83819
gtm,2005,-0.39722
gtm,2006,1.61168
gtm,2007,3.25972
gtm,2008,0.72942
gtm,2009,0.63648
gtm,2010,0.27484
gtm,2011,2.85397
gtm,2012,2.50166
gtm,2013,1.28265
gtm,2014,2.59859
gtm,2015,5.13504
gtm,2016,0.86233
gtm,2017,1.17065
gtm,2018,1.71273
gtm,2019,4.15658
hnd,1972,2.79055
hnd,1973,3.08334
hnd,1974,-6.80538
hnd,1975,-1.46584
hnd,1976,15.83244
hnd,1977,11.51389
hnd,1978,-0.0716
hnd,1979,-2.51852
hnd,1980,-2.86277
hnd,1981,-11.08244
hnd,1982,-12.79065
hnd,1983,2.19894
hnd,1984,9.56326
hnd,1985,3.66726
hnd,1986,4.17749
hnd,1987,3.17318
hnd,1988,0.97461
hnd,1989,-3.39862
hnd,1990,-4.89415
hnd,1991,-2.57542
hnd,1992,1.19117
hnd,1993,10.00067
hnd,1994,0.57174
hnd,1995,2.41879
hnd,1996,-2.98537
hnd,1997,2.12009
hnd,1998,2.92457
hnd,1999,-1.43115
hnd,2000,4.20018
hnd,2001,-0.99869
hnd,2002,-0.471
hnd,2003,0.05483
hnd,2004,1.0576
hnd,2005,2.63405
hnd,2006,2.27554
hnd,2007,4.89614
hnd,2008,-0.81746
hnd,2009,-0.92024
hnd,2010,-2.01536
hnd,2011,5.09171
hnd,2012,-0.78363
hnd,2013,-2.10038
hnd,2014,2.25687
hnd,2015,7.98711
hnd,2016,1.75663
hnd,2017,4.681
hnd,2018,-2.21643
hnd,2019,0.96649
hrv,1996,9.24598
hrv,1997,8.0893
hrv,1998,3.60494
hrv,1999,-3.39616
hrv,2000,3.02629
hrv,2001,4.67012
hrv,2002,8.80837
hrv,2003,3.94877
hrv,2004,6.70967
hrv,2005,6.88915
hrv,2006,3.92385
hrv,2007,5.91456
hrv,2008,0.89798
hrv,2009,-8.29662
hrv,2010,-0.30635
hrv,2011,0.87042
hrv,2012,-1.94104
hrv,2013,2.20594
hrv,2014,0.16947
hrv,2015,6.01849
hrv,2016,2.32243
hrv,2017,6.75955
hrv,2018,4.47693
hrv,2019,4.75148
hti,1989,-6.91269
hti,1990,-1.94044
hti,1991,-0.91599
hti,1992,-4.77269
hti,1993,-4.86592
hti,1994,-5.51746
hti,1995,18.24803
hti,1996,13.46978
hti,1997,3.26278
hti,1998,-0.28554
hti,1999,-17.11954
hti,2000,55.69137
hti,2001,-4.03622
hti,2002,-3.03935
hti,2003,-4.31035
hti,2004,-0.8807
hti,2005,1.79621
hti,2006,-2.10233
hti,2007,6.02753
hti,2008,-1.54619
hti,2009,6.95372
hti,2010,-11.19996
hti,2011,3.42295
hti,2012,-0.93365
hti,2013,3.36062
hti,2014,1.03424
hti,2015,1.97735
hti,2016,1.04891
hti,2017,2.08406
hti,2018,0.55234
hti,2019,-2.12786
hun,1994,4.0126
hun,1995,-0.58525
hun,1996,-1.8258
hun,1997,3.29928
hun,1998,5.73175
hun,1999,1.86286
hun,2000,4.3733
hun,2001,5.92448
hun,2002,8.20234
hun,2003,5.03275
hun,2004,6.05178
hun,2005,3.27934
hun,2006,2.72071
hun,2007,-1.22548
hun,2008,1.50629
hun,2009,-6.01635
hun,2010,0.85539
hun,2011,0.70798
hun,2012,-1.26524
hun,2013,4.91509
hun,2014,4.13484
hun,2015,4.63254
hun,2016,5.60961
hun,2017,2.63345
hun,2018,5.22593
hun,2019,6.30833
idn,1971,5.59508
idn,1972,2.79601
idn,1973,7.37089
idn,1974,6.6149
idn,1975,1.30535
idn,1976,5.42347
idn,1977,7.79319
idn,1978,6.72443
idn,1979,1.71825
idn,1980,22.91883
idn,1981,13.00561
idn,1982,4.66479
idn,1983,219.10632
idn,1984,43.83333
idn,1985,38.16433
idn,1986,-6.12454
idn,1987,-17.16294
idn,1988,-61.45165
idn,1989,12.8865
idn,1990,55.36371
idn,1991,-21.70646
idn,1992,11.26164
idn,1993,38.14107
idn,1994,27.60839
idn,1995,3.59497
idn,1996,-41.62883
idn,1997,-12.54399
idn,1998,-93.13273
idn,1999,-364.47818
idn,2000,175.10952
idn,2001,29.64512
idn,2002,-128.90217
idn,2003,-446.09224
idn,2004,-88.42201
idn,2005,229.45655
idn,2006,-52.44002
idn,2007,-645.52366
idn,2008,-2.63735
idn,2009,22.0533
idn,2010,1.30888
idn,2011,3.89382
idn,2012,3.95534
idn,2013,4.25987
idn,2014,2.5279
idn,2015,5.11739
idn,2016,6.3936
idn,2017,5.00752
idn,2018,4.53114
idn,2019,2.95462
ind,1971,-0.85209
ind,1972,-0.85036
ind,1973,1.46255
ind,1974,-6.44966
ind,1975,2.23771
ind,1976,5.22336
ind,1977,4.78993
ind,1978,2.40699
ind,1979,-4.88099
ind,1980,6.43043
ind,1981,0.69112
ind,1982,-0.88358
ind,1983,6.01746
ind,1984,0.52172
ind,1985,1.8992
ind,1986,2.01483
ind,1987,2.43774
ind,1988,5.62167
ind,1989,3.72585
ind,1990,3.6176
ind,1991,-0.52785
ind,1992,2.85198
ind,1993,3.85492
ind,1994,4.39111
ind,1995,5.08288
ind,1996,5.28859
ind,1997,2.29292
ind,1998,5.9375
ind,1999,4.09552
ind,2000,1.0668
ind,2001,3.42345
ind,2002,3.08228
ind,2003,6.01637
ind,2004,6.12365
ind,2005,7.11146
ind,2006,6.71769
ind,2007,6.75312
ind,2008,0.74825
ind,2009,8.05305
ind,2010,8.48756
ind,2011,3.60794
ind,2012,4.79535
ind,2013,4.99515
ind,2014,5.26716
ind,2015,7.87792
ind,2016,6.30157
ind,2017,7.508
ind,2018,4.78304
ind,2019,3.65218
irl,1971,3.20752
irl,1972,8.19473
irl,1973,4.87377
irl,1974,-7.07903
irl,1975,3.66784
irl,1976,0.74852
irl,1977,3.74539
irl,1978,3.86681
irl,1979,-0.85139
irl,1980,-2.52817
irl,1981,1.58833
irl,1982,0.31457
irl,1983,-0.52287
irl,1984,1.10923
irl,1985,1.68003
irl,1986,2.80669
irl,1987,3.01689
irl,1988,3.51856
irl,1989,5.49003
irl,1990,6.60514
irl,1991,-0.19802
irl,1992,0.49311
irl,1993,4.30092
irl,1994,4.56129
irl,1995,7.29035
irl,1996,6.67972
irl,1997,8.47648
irl,1998,8.23071
irl,1999,5.06332
irl,2000,8.23334
irl,2001,2.57509
irl,2002,1.46926
irl,2003,3.58909
irl,2004,0.92942
irl,2005,3.33936
irl,2006,1.49062
irl,2007,1.01866
irl,2008,-6.00131
irl,2009,-9.87283
irl,2010,0.92466
irl,2011,-1.35827
irl,2012,-1.09286
irl,2013,6.08452
irl,2014,7.21632
irl,2015,4.79153
irl,2016,5.60715
irl,2017,1.19579
irl,2018,3.76588
irl,2019,3.8857
irn,1971,11.34177
irn,1972,20.83703
irn,1973,20.38165
irn,1974,20.12096
irn,1975,17.57503
irn,1976,18.77849
irn,1977,-1.40322
irn,1978,-17.30875
irn,1979,-1.40851
irn,1980,-16.25472
irn,1981,-6.3071
irn,1982,9.48619
irn,1983,6.70585
irn,1984,-13.19402
irn,1985,-0.83379
irn,1986,-14.73245
irn,1987,-5.96254
irn,1988,-19.12186
irn,1989,0.93734
irn,1990,6.5449
irn,1994,-3.04752
irn,1995,-3.05125
irn,1996,7.51523
irn,1997,1.28549
irn,1998,-0.41717
irn,1999,6.72142
irn,2000,-0.72754
irn,2001,12.22583
irn,2002,15.53287
irn,2003,4.72787
irn,2004,4.92831
irn,2005,7.86971
irn,2006,4.70744
irn,2007,14.87827
irn,2008,-4.51417
irn,2009,1.6554
irn,2010,8.09581
irn,2011,1.78121
irn,2012,-14.58353
irn,2013,-2.14679
irn,2014,-1.97626
irn,2015,-7.54378
irn,2016,6.0894
irn,2017,1.21266
irn,2018,-16.74155
irn,2019,-4.81873
irq,2008,27.43633
irq,2009,-16.41054
irq,2010,11.91997
irq,2011,12.47241
irq,2012,10.01053
irq,2013,1.29982
irq,2014,-6.29521
irq,2015,-21.98715
irq,2016,0.86646
irq,2017,3.00525
irq,2018,10.89329
irq,2019,3.96686
isl,2012,3.06678
isl,2013,14.14425
isl,2014,2.59742
isl,2015,7.4931
isl,2016,6.14255
isl,2017,2.59099
isl,2018,-2.34623
isl,2019,6.50605
isr,1996,3.58744
isr,1997,1.98633
isr,1998,2.56888
isr,1999,-0.56751
isr,2000,3.12505
isr,2001,-0.57658
isr,2002,-2.77589
isr,2003,-1.6296
isr,2004,2.7197
isr,2005,3.9691
isr,2006,4.68156
isr,2007,4.00373
isr,2008,-0.91496
isr,2009,0.85071
isr,2010,4.47234
isr,2011,2.99845
isr,2012,0.2517
isr,2013,4.57159
isr,2014,4.06397
isr,2015,2.32802
isr,2016,3.49828
isr,2017,2.91736
isr,2018,1.4546
isr,2019,2.78193
ita,1971,1.64394
ita,1972,3.34053
ita,1973,3.31013
ita,1974,0.28247
ita,1975,-2.53463
ita,1976,5.46705
ita,1977,2.82313
ita,1978,3.5319
ita,1979,5.94653
ita,1980,1.00096
ita,1981,-1.64853
ita,1982,1.13625
ita,1983,1.89424
ita,1984,3.05038
ita,1985,2.5981
ita,1986,5.58424
ita,1987,4.05588
ita,1988,4.09967
ita,1989,2.89523
ita,1990,2.01422
ita,1991,1.95403
