geo,time,fm_lbl_bmny_ir_zs
lbn,2002,3.64535
lbn,2003,2.61962
lbn,2004,2.99255
lbn,2005,2.96818
lbn,2006,2.76372
lbn,2007,2.90184
lbn,2008,2.42723
lbn,2009,2.09724
lbn,2010,2.06862
lbn,2011,2.02753
lbn,2012,1.97598
lbn,2013,2.31829
lbn,2014,2.31888
lbn,2015,2.54363
lbn,2016,2.46026
lbn,2017,2.49406
lbr,1974,0.16898
lbr,1975,0.08295
lbr,1976,0.13655
lbr,1977,0.09628
lbr,1978,0.1804
lbr,1979,0.0606
lbr,1980,0.469
lbr,1981,0.27146
lbr,1982,0.43643
lbr,1983,0.1533
lbr,1984,0.90601
lbr,1985,2.44268
lbr,1986,1.65371
lbr,1987,9.92853
lbr,1988,14.59623
lbr,1989,0.85344
lbr,1991,5.83725
lbr,1992,9.34515
lbr,1993,6.40308
lbr,1994,3.33395
lbr,1995,0.72603
lbr,1996,50.79406
lbr,1997,43.65024
lbr,1998,74.62281
lbr,1999,117.98365
lbr,2000,230.30154
lbr,2001,121.80811
lbr,2002,14.64232
lbr,2003,7.45454
lbr,2004,4.62348
lbr,2005,4.39896
lbr,2006,2.05508
lbr,2007,1.546
lbr,2008,1.57953
lbr,2009,0.85724
lbr,2010,0.92762
lbr,2011,1.05287
lbr,2012,0.94983
lbr,2013,1.13422
lbr,2014,1.23384
lbr,2015,1.1936
lbr,2016,1.04926
lbr,2017,1.16094
lbr,2018,1.24444
lby,1965,1.06484
lby,1966,0.98911
lby,1967,1.08411
lby,1968,0.95216
lby,1969,0.76074
lby,1970,0.52011
lby,1971,0.45136
lby,1972,0.5268
lby,1973,0.97619
lby,1974,0.89641
lby,1975,1.52964
lby,1976,1.40919
lby,1977,1.17036
lby,1978,1.49796
lby,1979,1.24645
lby,1980,0.80546
lby,1981,1.33279
lby,1982,1.472
lby,1983,1.84614
lby,1984,2.55856
lby,1985,2.18455
lby,1986,1.84684
lby,1987,1.97733
lby,1988,2.53803
lby,1990,2.72557
lby,1991,2.82034
lby,1992,3.09133
lby,1993,3.8012
lby,1994,3.73233
lby,1995,3.37669
lby,1996,3.26406
lby,1997,2.99285
lby,1998,2.13584
lby,1999,2.30636
lby,2000,1.35218
lby,2001,1.01954
lby,2002,0.52148
lby,2003,0.40707
lby,2004,0.35397
lby,2005,0.30024
lby,2006,0.2296
lby,2007,0.24645
lby,2008,0.32791
lby,2009,0.34896
lby,2010,0.33558
lby,2011,0.41348
lby,2012,0.40055
lby,2013,0.43982
lby,2014,0.56022
lby,2015,0.70003
lby,2016,0.9391
lby,2017,0.95402
lby,2018,0.90546
lby,2019,0.87256
lca,1975,11.67269
lca,1976,7.40354
lca,1977,6.97628
lca,1978,6.98158
lca,1979,6.82129
lca,1980,7.47388
lca,1981,9.55804
lca,1982,9.67768
lca,1983,10.26197
lca,1984,8.19814
lca,1985,9.62196
lca,1986,6.07999
lca,1987,5.76403
lca,1988,6.66198
lca,1989,6.63914
lca,1990,6.358
lca,1991,6.27791
lca,1992,5.67324
lca,1993,5.55978
lca,1994,6.15141
lca,1995,6.24133
lca,1996,7.35854
lca,1997,7.05854
lca,1998,6.80021
lca,1999,6.97018
lca,2000,6.99378
lca,2001,6.47665
lca,2002,6.21681
lca,2003,6.04512
lca,2004,5.2654
lca,2005,6.743
lca,2006,6.85014
lca,2007,6.41178
lca,2008,7.43412
lca,2009,6.25598
lca,2010,5.3984
lca,2011,5.38394
lca,2012,5.11623
lca,2013,6.3587
lca,2014,4.87814
lca,2015,4.17269
lca,2016,4.38037
lca,2017,4.27875
lca,2018,5.05573
lca,2019,5.07727
lca,2020,4.99839
lka,1960,3.22408
lka,1961,3.78618
lka,1962,4.18543
lka,1963,4.89098
lka,1964,7.2075
lka,1965,6.65161
lka,1966,11.0641
lka,1967,9.41713
lka,1968,8.86134
lka,1969,12.12689
lka,1970,12.29989
lka,1971,11.59472
lka,1972,11.27312
lka,1973,7.4261
lka,1974,8.93087
lka,1975,11.84717
lka,1976,8.13824
lka,1977,3.39994
lka,1978,1.82421
lka,1979,1.93588
lka,1980,4.56058
lka,1981,3.76477
lka,1982,4.04589
lka,1983,5.12607
lka,1984,3.32995
lka,1985,3.95374
lka,1986,4.99591
lka,1987,6.6894
lka,1988,8.88459
lka,1989,7.81001
lka,1990,5.07773
lka,1991,3.69883
lka,1992,3.01396
lka,1993,1.99733
lka,1994,1.86734
lka,1995,2.39697
lka,1996,2.63148
lka,1997,2.76957
lka,1998,2.93373
lka,1999,3.66651
lka,2000,5.54855
lka,2001,4.52696
lka,2002,3.81619
lka,2003,3.18674
lka,2004,3.84848
lka,2005,3.71917
lka,2006,4.09296
lka,2007,3.60727
lka,2008,5.37201
lka,2009,2.93506
lka,2010,2.57074
lka,2011,4.20972
lka,2012,4.06888
lka,2013,4.43016
lka,2014,4.58063
lka,2015,5.79322
lka,2016,7.634
lka,2017,6.46115
lka,2018,7.76777
lka,2019,6.92051
lso,1980,3.02957
lso,1981,3.91113
lso,1982,3.69288
lso,1983,3.02335
lso,1984,3.60315
lso,1985,3.24005
lso,1986,2.60199
lso,1987,2.87775
lso,1988,3.91498
lso,1989,4.44707
lso,1990,3.3491
lso,1991,2.17633
lso,1992,1.70212
lso,1993,1.13258
lso,1994,0.78377
lso,1995,0.68738
lso,1996,0.6738
lso,1997,0.58112
lso,1998,0.55637
lso,1999,0.54974
lso,2000,0.5865
lso,2001,0.59889
lso,2002,0.50618
lso,2003,0.65987
lso,2004,0.7333
lso,2005,0.78535
lso,2006,0.78681
lso,2007,0.57771
lso,2008,0.60847
lso,2009,0.41429
lso,2010,0.59329
lso,2011,1.01485
lso,2012,0.87095
lso,2013,0.8467
lso,2014,0.76728
lso,2015,0.79636
lso,2016,0.70875
lso,2017,1.38194
lso,2018,1.38992
lso,2019,1.09037
mac,1984,14.56704
mac,1985,18.01202
mac,1986,13.41039
mac,1987,10.24113
mac,1988,11.23714
mac,1989,8.5123
mac,1990,7.3386
mac,1991,8.05461
mac,1992,4.89528
mac,1993,4.34449
mac,1994,3.91071
mac,1995,3.8623
mac,1996,3.85223
mac,1997,3.87052
mac,1998,4.10352
mac,1999,3.77021
mac,2000,3.184
mac,2001,3.24817
mac,2002,3.24141
mac,2003,3.18867
mac,2004,2.77341
mac,2005,2.53145
mac,2006,2.31166
mac,2007,1.74521
mac,2008,1.48551
mac,2009,1.44855
mac,2010,1.28015
mac,2011,1.09213
mac,2012,2.82681
mac,2013,3.42194
mac,2014,3.71144
mac,2015,3.13458
mac,2016,3.41685
mac,2017,3.65369
mac,2018,3.97905
mac,2019,3.83477
mac,2020,3.44653
mar,1960,2.75159
mar,1961,3.22221
mar,1962,3.95892
mar,1963,6.67713
mar,1964,14.07519
mar,1965,8.08048
mar,1966,9.12997
mar,1967,11.43399
mar,1968,10.94688
mar,1969,9.48168
mar,1970,8.23714
mar,1971,7.46828
mar,1972,6.78315
mar,1973,7.26796
mar,1974,5.39307
mar,1975,8.04814
mar,1976,6.94831
mar,1977,7.35163
mar,1978,7.38079
mar,1979,7.55668
mar,1980,9.35423
mar,1981,13.23822
mar,1982,11.93243
mar,1983,17.09092
mar,1984,21.47195
mar,1985,16.36999
mar,1986,15.01096
mar,1987,11.62816
mar,1988,12.26555
mar,1989,14.44412
mar,1990,5.95858
mar,1991,4.59861
mar,1992,4.49359
mar,1993,4.32747
mar,1994,4.09676
mar,1995,5.63837
mar,1996,5.62559
mar,1997,5.77612
mar,1998,5.49834
mar,1999,4.67223
mar,2000,5.49211
mar,2001,3.52915
mar,2002,3.33631
mar,2003,3.03816
mar,2004,3.02039
mar,2005,3.46618
mar,2006,3.2841
mar,2007,3.48677
mar,2008,4.54277
mar,2009,4.50757
mar,2010,4.469
mar,2011,5.81841
mar,2012,6.70954
mar,2013,6.47332
mar,2014,6.37409
mar,2015,5.16824
mar,2016,4.88525
mar,2017,4.9998
mar,2018,5.75201
mar,2019,5.39544
mar,2020,4.3442
mda,1992,411.24744
mda,1993,5.95871
mda,1994,1.50447
mda,1995,1.31074
mda,1996,0.99657
mda,1997,1.13721
mda,1998,2.28806
mda,1999,1.28944
mda,2000,1.29106
mda,2001,1.62892
mda,2002,1.79171
mda,2003,2.02249
mda,2004,2.0307
mda,2005,2.1025
mda,2006,1.92068
mda,2007,1.68888
mda,2008,1.82287
mda,2009,1.98748
mda,2010,1.74789
mda,2011,1.7804
mda,2012,1.6292
mda,2013,1.76838
mda,2014,2.17946
mda,2015,1.93605
mda,2016,1.60519
mda,2017,1.48591
mda,2018,1.65299
mda,2019,1.67276
mda,2020,1.64242
mdg,1962,2.23986
mdg,1963,2.61138
mdg,1964,2.40538
mdg,1965,2.63207
mdg,1966,2.76744
mdg,1967,3.84354
mdg,1968,5.78189
mdg,1969,9.47753
mdg,1970,5.35079
mdg,1971,4.55882
mdg,1972,4.97042
mdg,1973,4.49443
mdg,1974,6.90994
mdg,1975,10.97949
mdg,1976,9.63625
mdg,1977,6.51474
mdg,1978,9.54984
mdg,1979,131.20669
mdg,1980,88.22624
mdg,1981,29.16922
mdg,1982,32.7933
mdg,1983,16.54162
mdg,1984,7.59897
mdg,1985,9.10912
mdg,1986,4.7412
mdg,1987,2.19675
mdg,1988,1.69185
mdg,1989,1.8105
mdg,1990,5.40684
mdg,1991,5.9805
mdg,1992,7.57729
mdg,1993,9.59778
mdg,1994,10.28312
mdg,1995,5.65006
mdg,1996,3.11264
mdg,1997,2.56623
mdg,1998,4.1894
mdg,1999,3.2615
mdg,2000,2.82634
mdg,2001,2.57362
mdg,2002,2.93811
mdg,2003,3.09341
mdg,2004,2.11179
mdg,2005,2.10768
mdg,2006,2.12913
mdg,2007,2.03385
mdg,2008,2.15816
mdg,2009,2.07583
mdg,2010,2.08462
mdg,2011,2.26833
mdg,2012,2.42605
mdg,2013,3.39241
mdg,2014,3.44485
mdg,2015,3.0733
mdg,2016,2.36358
mdg,2017,2.10488
mdg,2018,2.02558
mdg,2019,2.05188
mdg,2020,1.86059
mdv,1976,739.41388
mdv,1977,90.03278
mdv,1978,13.03244
mdv,1979,16.9437
mdv,1980,19.94287
mdv,1981,18.13304
mdv,1982,2.31193
mdv,1983,4.28331
mdv,1984,5.0192
mdv,1985,7.21331
mdv,1986,5.96087
mdv,1987,4.36397
mdv,1988,1.98712
mdv,1989,2.01801
mdv,1990,2.30123
mdv,1991,2.77836
mdv,1992,2.52532
mdv,1993,3.56934
mdv,1994,3.50573
mdv,1995,2.59294
mdv,1996,2.05903
mdv,1997,1.96736
mdv,1998,2.00684
mdv,1999,1.93738
mdv,2000,2.08913
mdv,2001,2.85605
mdv,2002,2.32164
mdv,2003,2.2711
mdv,2004,2.33721
mdv,2005,2.82443
mdv,2006,2.70212
mdv,2007,2.51771
mdv,2008,3.93264
mdv,2009,4.14759
mdv,2010,3.54448
mdv,2011,3.89789
mdv,2012,4.27506
mdv,2013,4.18333
mdv,2014,2.87675
mdv,2015,3.51912
mdv,2016,4.23785
mdv,2017,3.54145
mdv,2018,3.01882
mdv,2019,3.12688
mdv,2020,2.73177
mex,1960,6.73176
mex,1961,8.18613
mex,1962,8.96821
mex,1963,8.15316
mex,1964,8.88776
mex,1965,10.59417
mex,1966,11.0087
mex,1967,11.85238
mex,1968,11.3542
mex,1969,13.96745
mex,1970,14.31047
mex,1971,12.4533
mex,1972,11.02504
mex,1973,10.63925
mex,1974,11.34696
mex,1975,14.52184
mex,1976,24.56312
mex,1977,12.65339
mex,1978,14.4641
mex,1979,14.43905
mex,1980,14.62944
mex,1981,17.32899
mex,1982,32.49635
mex,1983,9.2532
mex,1984,6.69472
mex,1985,8.76548
mex,1986,5.35652
mex,1987,2.799
mex,1988,3.19495
mex,1989,5.42531
mex,1990,5.75688
mex,1991,4.53003
mex,1992,5.14076
mex,1993,4.52376
mex,1994,19.6991
mex,1995,5.16067
mex,1996,4.83327
mex,1997,4.92392
mex,1998,4.53879
mex,1999,5.15609
mex,2000,4.45462
mex,2001,4.25474
mex,2002,3.8245
mex,2003,3.21289
mex,2004,3.19224
mex,2005,3.14943
mex,2006,3.2621
mex,2007,3.13656
mex,2008,3.06908
mex,2009,2.68948
mex,2010,2.68673
mex,2011,2.42886
mex,2012,2.25254
mex,2013,2.33178
mex,2014,2.31478
mex,2015,2.39993
mex,2016,2.28438
mex,2017,2.54132
mex,2018,2.59891
mex,2019,2.61935
mex,2020,2.4498
mkd,1993,15.62915
mkd,1994,2.72207
mkd,1995,1.9143
mkd,1996,1.86116
mkd,1997,1.75916
mkd,1998,1.52875
mkd,1999,1.39857
mkd,2000,1.47421
mkd,2001,1.37076
mkd,2002,1.3473
mkd,2003,1.59823
mkd,2004,1.93013
mkd,2005,1.65601
mkd,2006,1.48087
mkd,2007,1.75145
mkd,2008,2.24507
mkd,2009,1.99833
mkd,2010,2.12673
mkd,2011,2.07814
mkd,2012,1.82485
mkd,2013,2.03392
mkd,2014,2.05163
mkd,2015,2.21603
mkd,2016,2.1008
mkd,2017,2.20017
mkd,2018,2.1823
mkd,2019,2.01424
mkd,2020,1.95257
mmr,1960,1.12468
mmr,1961,1.64643
mmr,1962,1.15583
mmr,1963,1.27272
mmr,1964,0.71488
mmr,1965,0.65491
mmr,1966,0.52025
mmr,1967,0.63279
mmr,1968,0.85127
mmr,1969,1.05839
mmr,1970,1.46159
mmr,1971,1.86923
mmr,1972,3.06686
mmr,1973,1.95376
mmr,1974,1.35044
mmr,1975,1.79109
mmr,1976,1.88766
mmr,1977,1.57284
mmr,1978,1.44848
mmr,1979,0.70186
mmr,1980,0.66535
mmr,1981,0.95188
mmr,1982,1.79701
mmr,1983,2.49938
mmr,1984,3.46084
mmr,1985,3.73267
mmr,1986,5.00877
mmr,1987,2.72971
mmr,1988,2.47877
mmr,1989,1.40959
mmr,1990,1.52363
mmr,1991,2.10816
mmr,1992,2.17393
mmr,1993,2.27131
mmr,1994,2.33015
mmr,1995,2.54588
mmr,1996,6.66651
mmr,1997,6.05681
mmr,1998,3.85778
mmr,1999,5.03651
mmr,2000,8.09866
mmr,2001,5.06621
mmr,2002,3.79461
mmr,2003,2.8327
mmr,2004,3.00981
mmr,2005,2.95351
mmr,2006,1.98696
mmr,2007,1.03584
mmr,2008,1.12474
mmr,2009,1.11523
mmr,2010,1.59143
mmr,2011,2.09145
mmr,2012,2.63912
mmr,2013,2.67687
mmr,2014,5.87339
mmr,2015,6.70088
mmr,2016,6.58418
mmr,2017,6.80317
mmr,2018,7.00944
mmr,2019,7.08163
mmr,2020,6.81488
mne,2007,3.53854
mne,2008,5.38191
mne,2009,3.53476
mne,2010,3.58518
mne,2011,5.43039
mne,2012,4.63101
mne,2013,3.8651
mne,2014,3.7194
mne,2015,3.35681
mne,2016,3.14016
mne,2017,2.82277
mne,2018,2.57667
mne,2019,1.88977
mne,2020,1.32622
mng,1992,13.42412
mng,1993,2.18616
mng,1994,1.97981
mng,1995,1.44404
mng,1996,1.35453
mng,1997,1.07442
mng,1998,1.92821
mng,1999,1.57373
mng,2000,1.18959
mng,2001,1.4602
mng,2002,1.58442
mng,2003,3.01358
mng,2004,3.43845
mng,2005,2.83955
mng,2006,1.81003
mng,2007,2.04787
mng,2008,2.96178
mng,2009,1.50913
mng,2010,1.50699
mng,2011,2.06963
mng,2012,1.35893
mng,2013,2.75941
mng,2014,3.54141
mng,2015,3.85651
mng,2016,4.35625
mng,2017,2.15503
mng,2018,2.21896
mng,2019,1.79247
mng,2020,1.89409
moz,1989,2.9702
moz,1990,2.86948
moz,1991,2.58346
moz,1992,2.59243
moz,1993,3.50658
moz,1994,3.56985
moz,1995,3.20639
moz,1996,1.73272
moz,1997,1.34455
moz,1998,1.31714
moz,1999,1.51039
moz,2000,1.58513
moz,2001,1.36779
moz,2002,1.44608
moz,2003,1.44428
moz,2004,1.31712
moz,2005,1.72187
moz,2006,1.74807
moz,2007,1.70379
moz,2008,2.00048
moz,2009,1.78402
moz,2010,1.73436
moz,2011,1.90896
moz,2012,2.21343
moz,2013,2.14389
moz,2014,2.61864
moz,2015,3.23112
moz,2016,2.66711
moz,2017,1.80546
moz,2018,2.12484
moz,2019,1.9244
moz,2020,2.0353
mrt,1962,1.43069
mrt,1963,1.09699
mrt,1964,0.99435
mrt,1965,0.94799
mrt,1966,1.62146
mrt,1967,1.724
mrt,1968,2.39869
mrt,1969,5.10539
mrt,1970,7.0891
mrt,1971,3.02271
mrt,1972,2.33677
mrt,1973,1.07493
mrt,1974,0.66828
mrt,1975,1.93412
mrt,1976,1.34483
mrt,1977,2.25585
mrt,1978,1.42118
mrt,1979,1.19412
mrt,1980,1.09933
mrt,1981,1.19089
mrt,1982,1.30065
mrt,1983,1.69073
mrt,1984,2.20738
mrt,1985,2.87834
mrt,1986,3.82218
mrt,1987,3.10699
mrt,1988,3.99408
mrt,1989,2.85038
mrt,1990,4.92095
mrt,1991,4.27112
mrt,2005,8.22962
mrt,2006,3.40568
mrt,2007,3.94444
mrt,2008,5.08665
mrt,2009,4.45527
mrt,2010,3.88809
mrt,2011,2.65947
mrt,2012,1.52419
mrt,2013,1.78672
mrt,2014,2.82765
mrt,2015,2.03145
mrt,2016,1.93513
mrt,2017,2.15754
mrt,2018,2.24634
mrt,2019,2.18066
mus,1960,2.68265
mus,1961,2.78359
mus,1962,2.60151
mus,1963,3.2698
mus,1964,3.39366
mus,1965,2.95369
mus,1966,3.39072
mus,1967,5.05335
mus,1968,3.7608
mus,1969,2.3506
mus,1970,1.9052
mus,1971,1.99504
mus,1972,1.90422
mus,1973,2.53322
mus,1974,2.18628
mus,1975,2.00807
mus,1976,3.58142
mus,1977,5.43583
mus,1978,9.03659
mus,1979,10.53483
mus,1980,4.543
mus,1981,9.15954
mus,1982,8.4207
mus,1983,14.72619
mus,1984,13.06623
mus,1985,12.7478
mus,1986,5.27441
mus,1987,2.97382
mus,1988,2.85917
mus,1989,2.48357
mus,1990,2.19757
mus,1991,2.11341
mus,1992,2.67907
mus,1993,2.97401
mus,1994,3.32218
mus,1995,3.53751
mus,1996,3.55789
mus,1997,4.56025
mus,1998,5.48948
mus,1999,4.63704
mus,2000,3.9805
mus,2001,4.27505
mus,2002,3.19726
mus,2003,3.34396
mus,2004,3.95875
mus,2005,4.68266
mus,2006,5.00037
mus,2007,4.17233
mus,2008,5.36767
mus,2009,3.79471
mus,2010,3.72437
mus,2011,4.01094
mus,2012,3.76724
mus,2013,3.41144
mus,2014,3.31122
mus,2015,2.93308
mus,2016,2.70915
mus,2017,2.5301
mus,2018,2.57385
mus,2019,2.30489
mus,2020,2.45256
mwi,1965,1.4023
mwi,1966,1.92413
mwi,1967,2.03173
mwi,1968,1.89171
mwi,1969,2.32487
mwi,1970,1.93828
mwi,1971,2.13609
mwi,1972,2.16626
mwi,1973,1.55306
mwi,1974,1.68409
mwi,1975,2.40077
mwi,1976,5.05678
mwi,1977,2.01312
mwi,1978,2.5959
mwi,1979,2.73683
mwi,1980,3.10493
mwi,1981,4.97883
mwi,1982,9.17896
mwi,1983,12.27755
mwi,1984,4.53652
mwi,1985,4.5502
mwi,1986,8.86662
mwi,1987,5.21403
mwi,1988,2.10302
mwi,1989,2.96096
mwi,1990,2.46817
mwi,1991,2.71505
mwi,1992,8.72349
mwi,1993,7.13544
mwi,1994,6.36865
mwi,1995,2.36038
mwi,1996,1.68326
mwi,1997,2.46965
mwi,1998,1.23454
mwi,1999,1.15362
mwi,2000,1.2615
mwi,2001,1.53996
mwi,2002,2.20861
mwi,2003,2.88489
mwi,2004,3.19064
mwi,2005,2.75953
mwi,2006,3.25615
mwi,2007,2.69879
mwi,2008,3.91378
mwi,2009,7.55045
mwi,2010,4.73259
mwi,2011,9.25373
mwi,2012,6.34216
mwi,2013,3.34221
mwi,2014,2.41439
mwi,2015,2.2871
mwi,2016,2.04603
mys,1960,1.1475
mys,1961,1.22259
mys,1962,1.15231
mys,1963,1.20845
mys,1964,1.18321
mys,1965,1.90583
mys,1966,1.82499
mys,1967,2.01969
mys,1968,2.16372
mys,1969,2.26031
mys,1970,2.36813
mys,1971,2.19171
mys,1972,2.37338
mys,1973,2.51286
mys,1974,3.06108
mys,1975,3.92128
mys,1976,2.99893
mys,1977,3.06893
mys,1978,3.26483
mys,1979,3.13103
mys,1980,3.43137
mys,1981,4.45063
mys,1982,5.31169
mys,1983,6.43944
mys,1984,7.80299
mys,1985,6.32774
mys,1986,5.62361
mys,1987,4.7684
mys,1988,5.70142
mys,1989,5.75975
mys,1990,2.65897
mys,1991,2.78121
mys,1992,3.35569
mys,1993,2.68298
mys,1994,3.13985
mys,1995,4.15284
mys,1996,4.34365
mys,1997,5.84595
mys,1998,3.4426
mys,1999,3.38084
mys,2000,4.01658
mys,2001,4.30443
mys,2002,3.97581
mys,2003,3.29069
mys,2004,2.47478
mys,2005,2.54571
mys,2006,2.53899
mys,2007,2.37587
mys,2008,2.99492
mys,2009,2.91066
mys,2010,3.10355
mys,2011,2.98663
mys,2012,3.07857
mys,2013,3.35835
mys,2014,3.99703
mys,2015,4.20054
mys,2016,4.09993
mys,2017,3.81683
mys,2018,4.42344
mys,2019,4.33105
mys,2020,4.30894
nam,1992,19.89866
nam,1993,7.71192
nam,1994,6.13123
nam,1995,6.74661
nam,1996,8.05001
nam,1997,6.28209
nam,1998,5.57248
nam,1999,5.13317
nam,2000,6.01437
nam,2001,5.70937
nam,2002,3.89985
nam,2003,5.51236
nam,2004,7.45398
nam,2005,8.77471
nam,2006,7.44423
nam,2007,4.16121
nam,2008,2.79328
nam,2009,2.72097
nam,2010,4.22899
nam,2011,4.50124
nam,2012,4.27406
nam,2013,4.68019
nam,2014,5.82611
nam,2015,3.73095
nam,2016,3.19037
nam,2017,3.03076
nam,2018,3.66744
nam,2019,3.89542
nam,2020,3.48732
nga,1960,1.12651
nga,1961,1.36774
nga,1962,1.61201
nga,1963,2.41093
nga,1964,2.64459
nga,1965,2.74368
nga,1966,3.37912
nga,1967,5.65674
nga,1968,6.03099
nga,1969,7.00307
nga,1970,6.13424
nga,1971,2.13462
nga,1972,3.42833
nga,1973,2.72242
nga,1974,0.57548
nga,1975,0.86223
nga,1976,1.37789
nga,1977,1.89929
nga,1978,3.75593
nga,1979,1.83853
nga,1980,1.72728
nga,1981,4.31614
nga,1982,8.30028
nga,1983,9.29859
nga,1984,5.62203
nga,1985,4.80493
nga,1986,4.83723
nga,1987,4.15317
nga,1988,6.47542
nga,1989,2.25382
nga,1990,1.52279
nga,1991,1.40696
nga,1992,5.69333
nga,1993,2.67089
nga,1994,3.09614
nga,1995,2.65077
nga,1996,1.06924
nga,1997,0.68063
nga,1998,0.8184
nga,1999,1.3413
nga,2000,1.00876
nga,2001,1.10566
nga,2002,1.70519
nga,2003,1.84306
nga,2004,0.92935
nga,2005,0.70383
nga,2006,0.6547
nga,2007,1.0358
nga,2008,1.52518
nga,2009,1.75018
nga,2010,2.38693
nga,2011,2.78918
nga,2012,2.59062
nga,2013,3.02123
nga,2014,3.62244
nga,2015,3.84972
nga,2016,4.06817
nga,2017,2.35089
nga,2018,2.35154
nga,2019,2.79721
nga,2020,2.94731
nic,1960,2.41098
nic,1961,2.14532
nic,1962,2.12337
nic,1963,1.34231
nic,1964,1.33391
nic,1965,1.67587
nic,1966,1.84601
nic,1967,3.38338
nic,1968,2.00414
nic,1969,2.32964
nic,1970,2.40498
nic,1971,2.30257
nic,1972,2.17037
nic,1973,2.10067
nic,1974,2.66621
nic,1975,2.33632
nic,1976,2.59939
nic,1977,2.67278
nic,1978,6.66159
nic,1979,2.99357
nic,1980,8.05134
nic,1981,7.11362
nic,1982,5.02681
nic,1987,20.54901
nic,1988,10.05797
nic,1989,2.32477
nic,1990,3.48876
nic,1991,1.7637
nic,1992,1.20558
nic,1993,6.04579
nic,1994,3.68532
nic,1995,4.56706
nic,1996,4.35299
nic,1997,3.14582
nic,1998,4.00018
nic,1999,2.93848
nic,2000,3.12217
nic,2001,3.93464
nic,2002,3.56372
nic,2003,3.37723
nic,2004,2.85486
nic,2005,2.73924
nic,2006,2.2329
nic,2007,2.10531
nic,2008,2.08115
nic,2009,1.64363
nic,2010,1.66546
nic,2011,1.6983
nic,2012,1.8713
nic,2013,1.99689
nic,2014,1.92212
nic,2015,1.98889
nic,2016,2.14151
nic,2017,2.10032
nic,2018,1.98459
nic,2019,1.89424
nic,2020,1.57677
nor,1960,8.57671
nor,1961,9.18795
nor,1962,9.79748
nor,1963,8.99317
nor,1964,8.86186
nor,1965,8.0973
nor,1966,7.9183
nor,1967,6.7772
nor,1968,7.27885
nor,1969,8.00082
nor,1970,8.04224
nor,1971,6.4683
nor,1972,6.69076
nor,1973,7.13637
nor,1974,6.55135
nor,1975,7.09896
nor,1976,7.40248
nor,1977,8.69995
nor,1978,7.47511
nor,1979,5.69268
nor,1980,4.61304
nor,1981,4.51671
nor,1982,4.04468
nor,1983,4.15144
nor,1984,3.21815
nor,1985,2.38947
nor,1986,3.14394
nor,1987,3.59689
nor,1988,4.21197
nor,1989,4.16465
nor,1990,4.37907
nor,1991,5.03385
nor,1992,6.30542
nor,1993,3.36955
nor,1994,3.66774
nor,1995,3.59515
nor,1996,3.21807
nor,1997,3.3791
nor,1998,4.47958
nor,1999,3.53828
nor,2000,2.94673
nor,2001,3.97395
nor,2002,3.50226
nor,2003,3.46631
nor,2004,3.31116
nor,2005,3.61082
nor,2006,3.20152
nor,2007,3.86505
nor,2008,4.94478
nor,2009,4.66631
nor,2010,4.74576
nor,2011,5.86758
nor,2012,5.62684
nor,2013,5.29196
nor,2014,4.7087
nor,2015,3.92889
nor,2016,3.98822
nor,2017,3.93936
nor,2018,4.39987
nor,2019,3.98769
nor,2020,3.71832
npl,1960,1.42735
npl,1961,1.39294
npl,1962,1.45575
npl,1963,0.99503
npl,1964,0.84168
npl,1965,1.1586
npl,1966,1.62198
npl,1967,1.7023
npl,1968,1.18344
npl,1969,1.08773
npl,1970,0.96593
npl,1971,1.0601
npl,1972,1.18226
npl,1973,1.21321
npl,1974,1.25737
npl,1975,1.802
npl,1976,1.59764
npl,1977,1.66493
npl,1978,1.83397
npl,1979,1.65137
npl,1980,1.67896
npl,1981,2.07339
npl,1982,2.27171
npl,1983,3.59477
npl,1984,5.46555
npl,1985,6.8859
npl,1986,5.40448
npl,1987,3.47496
npl,1988,3.69563
npl,1989,4.03546
npl,1990,3.27964
npl,1991,2.85383
npl,1992,2.10378
npl,1993,1.82204
npl,1994,1.95954
npl,1995,2.59312
npl,1996,2.70654
npl,1997,3.16833
npl,1998,2.71733
npl,1999,2.71232
npl,2000,2.85672
npl,2001,2.86602
npl,2002,2.87458
npl,2003,2.57376
npl,2004,2.57983
npl,2005,2.81529
npl,2006,2.66969
npl,2007,3.1202
npl,2008,3.8485
npl,2009,3.67773
npl,2010,3.90335
npl,2011,3.87423
npl,2012,3.32679
npl,2013,3.03081
npl,2014,2.75578
npl,2015,2.5834
npl,2016,2.64504
npl,2017,2.74524
npl,2018,3.78692
npl,2019,3.81247
npl,2020,3.43291
nzl,1960,5.77216
nzl,1961,8.97275
nzl,1962,6.4335
nzl,1963,7.76763
nzl,1964,6.84497
nzl,1965,7.30042
nzl,1966,7.37662
nzl,1967,5.76904
nzl,1968,6.5928
nzl,1969,5.71173
nzl,1970,5.07311
nzl,1971,3.18057
nzl,1972,2.69638
nzl,1973,3.28633
nzl,1974,5.62572
nzl,1975,7.62784
nzl,1976,6.77828
nzl,1977,8.6509
nzl,1978,11.02783
nzl,1979,12.31561
nzl,1980,16.81349
nzl,1981,9.03263
nzl,1982,9.52312
nzl,1983,7.52923
nzl,1984,3.13383
nzl,1985,4.58565
nzl,1986,2.50829
nzl,1987,3.99647
nzl,1988,9.98777
nzl,1989,9.4358
nzl,1990,7.69998
nzl,1991,10.31146
nzl,1992,9.70241
