geo,time,ms_mil_xpnd_cd
dza,1963,66436300.14624
dza,1964,99856999.91493
dza,1965,105528391.39083
dza,1966,104515642.91299
dza,1967,99249350.82823
dza,1968,99249350.82823
dza,1969,99249350.82823
dza,1970,98844251.43709
dza,1971,99946261.07348
dza,1972,109942841.32833
dza,1973,136757097.7918
dza,1974,260168630.0305
dza,1975,332252159.18327
dza,1976,480640373.50318
dza,1977,471669447.95455
dza,1978,627852442.06863
dza,1979,711681247.35614
dza,1980,890174464.81387
dza,1981,806569334.60926
dza,1982,932452707.74946
dza,1983,952430671.56699
dza,1984,929290821.27155
dza,1985,953299653.92418
dza,1986,1127103217.13537
dza,1987,1196971384.03296
dza,1988,1028611425.29633
dza,1989,854300945.25114
dza,1990,904269155.15584
dza,1991,565098062.56733
dza,1992,1053301642.69261
dza,1993,1276911083.12558
dza,1994,1334911647.6746
dza,1995,1234655191.58587
dza,1996,1452431007.74627
dza,1997,1752395277.54721
dza,1998,1910962052.4694
dza,1999,1826496569.97712
dza,2000,1881163649.11945
dza,2001,2091627274.4933
dza,2002,2100602520.77322
dza,2003,2206395762.00013
dza,2004,2802224794.13161
dza,2005,2924820166.95712
dza,2006,3093978245.36867
dza,2007,3945815125.46831
dza,2008,5172336907.04026
dza,2009,5280588155.94226
dza,2010,5671309117.30702
dza,2011,8652237040.00252
dza,2012,9326287144.03632
dza,2013,10161588239.1481
dza,2014,9724379971.92326
dza,2015,10412714002.8964
dza,2016,10217081699.5693
dza,2017,10073364021.3013
dza,2018,9583724288.3703
dza,2019,10303600575.2107
dza,2020,9708277440.22726
ecu,1960,22400000
ecu,1961,18700000
ecu,1962,18300000
ecu,1963,17100000
ecu,1964,20600000
ecu,1965,23800000
ecu,1966,22900000
ecu,1967,25300000
ecu,1968,29300000
ecu,1969,39700000
ecu,1970,30700000
ecu,1971,29700000
ecu,1972,37300000
ecu,1973,49200000
ecu,1974,74800000
ecu,1975,102000000
ecu,1976,117000000
ecu,1977,205000000
ecu,1978,164000000
ecu,1979,186000000
ecu,1980,209000000
ecu,1981,234000000
ecu,1982,229000000
ecu,1983,200000000
ecu,1984,193000000
ecu,1985,284000000
ecu,1986,207000000
ecu,1987,207000000
ecu,1988,198000000
ecu,1989,189000000
ecu,1990,202000000
ecu,1991,209000000
ecu,1992,211000000
ecu,1993,276000000
ecu,1994,291000000
ecu,1995,475000000
ecu,1996,419000000
ecu,1997,499000000
ecu,1998,549000000
ecu,1999,296000000
ecu,2000,266000000
ecu,2001,384000000
ecu,2002,505000000
ecu,2003,739000000
ecu,2004,710000000
ecu,2005,954000000
ecu,2006,950000000
ecu,2007,1310000000
ecu,2008,1646000000
ecu,2009,1949000000
ecu,2010,2094000000
ecu,2011,2453700000
ecu,2012,2589776000
ecu,2013,2735825000
ecu,2014,2786519000
ecu,2015,2597510000
ecu,2016,2513200000
ecu,2017,2462700000
ecu,2018,2549400000
ecu,2019,2399900000
ecu,2020,2243500000
egy,1962,249697766.81195
egy,1963,335799697.78027
egy,1964,448499596.35036
egy,1965,515199536.32042
egy,1966,481849566.33539
egy,1967,508299542.53041
egy,1968,648599416.26052
egy,1969,888949199.94572
egy,1970,1092499016.75088
egy,1971,1266148860.46603
egy,1972,1066049040.55586
egy,1973,1243856104.69499
egy,1974,1852779424.69282
egy,1975,1926890601.68053
egy,1976,2201613068.1005
egy,1977,2751058000.94045
egy,1978,2485279986.91554
egy,1979,1152855495.92072
egy,1980,1361426626.53339
egy,1981,1817140261.2282
egy,1982,2307139561.2292
egy,1983,3004281422.45511
egy,1984,3742137511.23213
egy,1985,4203565423.47797
egy,1986,4727136104.09128
egy,1987,4805707420.41797
egy,1988,4453565066.33562
egy,1989,3516344801.40585
egy,1990,2260645161.29032
egy,1991,1345757343.0295
egy,1992,1415819974.41108
egy,1993,1526165392.00363
egy,1994,1714409786.33021
egy,1995,1948876985.79982
egy,1996,2115742979.46619
egy,1997,2267650313.53744
egy,1998,2372048406.13931
egy,1999,2447978793.90325
egy,2000,2627698333.83736
egy,2001,2834256229.54946
egy,2002,2902768425.24007
egy,2003,2383914898.27171
egy,2004,2369743586.43306
egy,2005,2659439713.57524
egy,2006,2952520159.00453
egy,2007,3306908257.22261
egy,2008,3779880349.74689
egy,2009,4017404478.27146
egy,2010,4407286452.71917
egy,2011,4463974191.06902
egy,2012,4557748767.35039
egy,2013,4359834243.76995
egy,2014,5085121576.27973
egy,2015,5475490833.44169
egy,2016,4513022526.81632
egy,2017,2765588434.01207
egy,2018,3119587363.84249
egy,2019,3743671451.54565
egy,2020,4505374644.32501
eri,1993,107737649.23323
eri,1994,80198311.2104
eri,1995,124996349.87946
eri,1996,152271808.56
eri,1997,92756319.40818
eri,1998,263001685.69927
eri,1999,272856734.57522
eri,2000,230670129.87013
eri,2001,166550245.36894
eri,2002,150764425.21242
eri,2003,181583668.99891
esp,1960,232839815.94399
esp,1961,239348772.06864
esp,1962,308791693.47094
esp,1963,316520311.13239
esp,1964,386820000.72101
esp,1965,439425746.03377
esp,1966,560943076.53484
esp,1967,545917155.93162
esp,1968,668753624.84193
esp,1969,805713226.27571
esp,1970,859146961.78822
esp,1971,900614349.18506
esp,1972,1256164585.70101
esp,1973,1521319434.52806
esp,1974,1968178717.80746
esp,1975,2108232940.99234
esp,1976,2521013874.83057
esp,1977,2808847049.54659
esp,1978,3470695273.0461
esp,1979,4910953932.41438
esp,1980,5508356432.6108
esp,1981,4977748533.42705
esp,1982,4956242441.31541
esp,1983,4770965313.3124
esp,1984,4851949869.22903
esp,1985,5077574144.5611
esp,1986,6270618789.41391
esp,1987,7921508650.89204
esp,1988,8900414226.53907
esp,1989,9302930295.84069
esp,1990,11695038644.5437
esp,1991,11680263754.1412
esp,1992,12250195429.6283
esp,1993,10041511353.1917
esp,1994,10092671257.3779
esp,1995,11439906271.1837
esp,1996,11294316854.7562
esp,1997,9865892241.04623
esp,1998,10333417234.2975
esp,1999,11113722490.4035
esp,2000,10273779251.8887
esp,2001,10222074075.3998
esp,2002,10270839019.3403
esp,2003,12880532801.2243
esp,2004,15262458636.7672
esp,2005,15997724220.2656
esp,2006,17252217612.6934
esp,2007,20065668634.8096
esp,2008,22227721829.5675
esp,2009,20178274984.962
esp,2010,19710785449.8738
esp,2011,19695435494.297
esp,2012,18860623363.4077
esp,2013,17242959322.0024
esp,2014,17178549314.7619
esp,2015,15187168681.3796
esp,2016,14014439635.1839
esp,2017,16043533257.4617
esp,2018,17823271130.6257
esp,2019,17189319301.3883
esp,2020,17431779322.9226
est,1993,13146559.88489
est,1994,25135735.37984
est,1995,36343487.58276
est,1996,41436607.70918
est,1997,53031652.17548
est,1998,59919847.47675
est,1999,73800541.32479
est,2000,78313308.55978
est,2001,93818539.90421
est,2002,122069530.65396
est,2003,171411923.85607
est,2004,204968180.24281
est,2005,204517021.02327
est,2006,236324449.19019
est,2007,371974547.44536
est,2008,429662698.88881
est,2009,353366576.57455
est,2010,332180156.988
est,2011,389237580.88844
est,2012,436852911.62466
est,2013,479314460.82434
est,2014,512119045.12353
est,2015,463568814.46157
est,2016,497653404.25606
est,2017,537440226.91981
est,2018,614945174.27381
est,2019,637035378.41469
est,2020,701014476.2339
eth,1960,15335262.65159
eth,1961,18555265.30809
eth,1962,20185391.65295
eth,1963,27289522.51386
eth,1964,36140000
eth,1965,42900000
eth,1966,43420000
eth,1967,37000000
eth,1968,34660000
eth,1969,34420000
eth,1970,34540000
eth,1971,36134238.09295
eth,1972,41043478.26087
eth,1973,48433591.42347
eth,1974,74758454.10628
eth,1975,125072463.76812
eth,1976,128043478.26087
eth,1977,135048309.17874
eth,1978,178212560.38647
eth,1979,276328502.41546
eth,1980,359323671.49758
eth,1981,366980676.3285
eth,1982,387367149.75845
eth,1983,408405797.10145
eth,1984,423019323.6715
eth,1985,429444444.44444
eth,1986,439202898.55072
eth,1987,476618357.48792
eth,1988,614855072.46377
eth,1989,781521739.13043
eth,1990,785048309.17874
eth,1991,529033816.42512
eth,1992,255343443.35415
eth,1993,163850000
eth,1994,148691674.29094
eth,1995,122460147.47505
eth,1996,126454733.23593
eth,1997,225417105.11019
eth,1998,458549925.44875
eth,1999,703704869.5269
eth,2000,617541613.6279
eth,2001,349808276.45082
eth,2002,288932333.45978
eth,2003,278673159.93153
eth,2004,311038748.98965
eth,2005,342066638.66593
eth,2006,345687017.02109
eth,2007,360140308.61203
eth,2008,388187596.74741
eth,2009,339627767.96631
eth,2010,303617033.08905
eth,2011,332441772.39159
eth,2012,366539017.66752
eth,2013,345064165.84403
eth,2014,414476025.83007
eth,2015,442532624.45626
eth,2016,490177248.53207
eth,2017,499795483.48738
eth,2018,512029056.7106
eth,2019,544839429.84716
eth,2020,461257623.91547
fin,1960,89557618.80784
fin,1961,105350974.82167
fin,1962,154403280.55875
fin,1963,128576498.37143
fin,1964,139910553.86371
fin,1965,149572371.6604
fin,1966,152916847.05157
fin,1967,146661680.28443
fin,1968,150060024.0096
fin,1969,140291965.84294
fin,1970,152891345.21733
fin,1971,177615098.13589
fin,1972,220831905.33481
fin,1973,276967793.93596
fin,1974,308807797.08177
fin,1975,433161415.66202
fin,1976,416956433.43775
fin,1977,461856960.09585
fin,1978,506869452.95645
fin,1979,642602892.78148
fin,1980,873508619.52164
fin,1981,790880895.26615
fin,1982,844911290.48173
fin,1983,905188931.50346
fin,1984,826070181.33972
fin,1985,911349660.88199
fin,1986,1223271000.85383
fin,1987,1462231546.5973
fin,1988,1704330620.23989
fin,1989,1766586165.75982
fin,1990,2141300984.18983
fin,1991,2200991548.89818
fin,1992,2075955550.12822
fin,1993,1615424808.84487
fin,1994,1756338983.66821
fin,1995,1908986807.29445
fin,1996,2021797095.44643
fin,1997,1947002589.51344
fin,1998,1959708814.0168
fin,1999,1653905118.85978
fin,2000,1558135249.67754
fin,2001,1479270879.00779
fin,2002,1611406522.04602
fin,2003,2475059743.10789
fin,2004,2892938123.9925
fin,2005,2999391048.80259
fin,2006,3128517474.44563
fin,2007,3296557750.13862
fin,2008,3958118334.10472
fin,2009,3940584835.35792
fin,2010,3717180504.76047
fin,2011,4099505807.28569
fin,2012,3943239958.16491
fin,2013,4161139945.21741
fin,2014,3985508351.98832
fin,2015,3399134967.28402
fin,2016,3415008249.65045
fin,2017,3431090216.95364
fin,2018,3756949116.5327
fin,2019,3629646215.85311
fin,2020,4087541319.95897
fji,1970,413396.81271
fji,1971,535616.76853
fji,1972,787703.10622
fji,1973,931727.06944
fji,1974,1353022.08033
fji,1975,2056253.74901
fji,1976,2751430.01955
fji,1977,3651464.94594
fji,1978,7239265.39761
fji,1979,9572320.67753
fji,1980,10367191.75026
fji,1981,11361681.76292
fji,1982,14939154.84922
fji,1983,15102947.82797
fji,1984,15601330.13117
fji,1985,14008928.95843
fji,1986,14591259.3678
fji,1987,25131445.66109
fji,1988,24673835.52641
fji,1989,29083211.42295
fji,1990,30542031.58869
fji,1991,32482582.88379
fji,1992,30539125.34348
fji,1993,32041095.62386
fji,1994,33665273.33825
fji,1995,34700248.16366
fji,1996,32851136.60657
fji,1997,30962540.17511
fji,1998,22598926.92846
fji,1999,23811699.71873
fji,2000,32039537.35284
fji,2001,32811655.82462
fji,2002,30914304.26809
fji,2003,37296898.07976
fji,2004,46798811.27557
fji,2005,43111350.29007
fji,2006,54067168.05878
fji,2007,75576918.29992
fji,2008,53585658.62045
fji,2009,51285722.32079
fji,2010,50408953.71447
fji,2011,60785527.46781
fji,2012,59221516.40604
fji,2013,58108276.89952
fji,2014,74787941.12722
fji,2015,42617557.60351
fji,2016,54411608.00368
fji,2017,75276555.01157
fji,2018,81378313.57094
fji,2019,79497171.85805
fji,2020,73510781.82657
fra,1960,3260127992.20532
fra,1961,3469940419.47309
fra,1962,3774280041.36628
fra,1963,3887455989.50045
fra,1964,4130961167.72148
fra,1965,4304458188.69513
fra,1966,4548130770.44856
fra,1967,4918985395.87983
fra,1968,5148997849.38987
fra,1969,4964005293.9822
fra,1970,4941059320.49551
fra,1971,5291990761.21619
fra,1972,6326060061.39262
fra,1973,7976535301.9881
fra,1974,8361637313.22792
fra,1975,10945218801.8177
fra,1976,11175248198.0247
fra,1977,12634633832.545
fra,1978,15852894822.5915
fra,1979,19040482589.10509
fra,1980,22198183002.4185
fra,1981,20047753849.35
fra,1982,18918492343.8024
fra,1983,18188520274.9614
fra,1984,16977866454.841
fra,1985,17455151457.8314
fra,1986,23901440137.0803
fra,1987,29280470206.47169
fra,1988,30327270741.0937
fra,1989,29665454335.4031
fra,1990,35774430324.9841
fra,1991,35869120915.2144
fra,1992,37902269820.78049
fra,1993,35775273292.8873
fra,1994,37288606059.734
fra,1995,40124024138.3696
fra,1996,38977734095.7754
fra,1997,34697904099.1796
fra,1998,33633561283.2294
fra,1999,32672714284.8488
fra,2000,28403138948.70589
fra,2001,27951566384.416
fra,2002,30578398932.8217
fra,2003,38569115812.9361
fra,2004,44524579612.5999
fra,2005,44442050523.1392
fra,2006,45792148415.5244
fra,2007,50684467384.4229
fra,2008,55365965844.831
fra,2009,56441455398.191
fra,2010,52044060565.0524
fra,2011,54120871009.5016
fra,2012,50216507403.1664
fra,2013,52001462447.6638
fra,2014,53134750898.8024
fra,2015,45647471640.5013
fra,2016,47370589552.6306
fra,2017,49195662250.3198
fra,2018,51409812838.5917
fra,2019,50118929211.9346
fra,2020,52747064858.0873
gab,1967,3008117.85318
gab,1968,2989113.97007
gab,1969,4350652.59789
gab,1970,4638155.15751
gab,1971,5498336.69867
gab,1972,6673861.63442
gab,1973,9421730.09884
gab,1974,10494173.36574
gab,1975,16844521.79756
gab,1976,20117179.32622
gab,1977,28927873.65679
gab,1979,56881751.76992
gab,1980,68629307.08065
gab,1981,88322642.61347
gab,1982,88555899.77055
gab,1983,86599171.79701
gab,1984,80328270.28747
gab,1985,95489724.28177
gab,1986,136006884.08517
gab,2000,91295212.19816
gab,2001,90036137.23144
gab,2002,94693165.44905
gab,2003,108396421.19752
gab,2004,125121856.57363
gab,2005,118111430.45644
gab,2006,130237717.30192
gab,2010,268738503.90791
gab,2011,265965337.61704
gab,2012,278143957.12665
gab,2013,282163387.57995
gab,2014,208124773.33814
gab,2015,170374503.33925
gab,2016,202815390.6804
gab,2017,267430770.80282
gab,2018,261217395.0596
gab,2019,266879196.11986
gab,2020,271499817.54045
gbr,1960,5129857089.89177
gbr,1961,5308314126.28105
gbr,1962,5597132750.96369
gbr,1963,5810811570.85085
gbr,1964,6159898580.62988
gbr,1965,6475329219.51092
gbr,1966,6692138864.5979
gbr,1967,6933197077.38222
gbr,1968,6220499923.0844
gbr,1969,6199702306.86184
gbr,1970,6792098923.78198
gbr,1971,7518385128.20382
gbr,1972,8789192636.73613
gbr,1973,9446894124.04146
gbr,1974,10450754431.8186
gbr,1975,12907674883.7019
gbr,1976,12038757739.3177
gbr,1977,12952124605.6775
gbr,1978,15897336095.5357
gbr,1979,20544684886.403
gbr,1980,28360159219.7249
gbr,1981,26948261220.5562
gbr,1982,27714188335.4742
gbr,1983,26423122398.8855
gbr,1984,25418839536.3938
gbr,1985,26031881546.00109
gbr,1986,30432577939.6425
gbr,1987,34921759890.1918
gbr,1988,38357236513.9578
gbr,1989,37456646813.3108
gbr,1990,43545094840.1343
gbr,1991,47045457327.3683
gbr,1992,45592591817.97649
gbr,1993,38113206791.4603
gbr,1994,38569013504.8574
gbr,1995,38294283079.8348
gbr,1996,38566134645.3921
gbr,1997,39889947448.983
gbr,1998,41222125832.6215
gbr,1999,40760400666.5656
gbr,2000,39343711272.5782
gbr,2001,39512579943.6497
gbr,2002,44245265998.3094
gbr,2003,52343122277.0674
gbr,2004,60250782544.7032
gbr,2005,61653635038.462
gbr,2006,64217619528.32729
gbr,2007,73448032014.16649
gbr,2008,72915407669.7404
gbr,2009,64010506669.801
gbr,2010,63979111970.2694
gbr,2011,66569552573.1349
gbr,2012,65452487554.2416
gbr,2013,63837724855.4312
gbr,2014,66995468654.2895
gbr,2015,59990205719.32449
gbr,2016,53327327634.3844
gbr,2017,51633539217.1638
gbr,2018,55680228214.9866
gbr,2019,56856133066.0076
gbr,2020,59238462250
geo,1996,67706683.56034
geo,1997,44007707.12909
geo,1998,41084456.98004
geo,1999,25882678.36327
geo,2000,18824291.43242
geo,2001,23829967.87296
geo,2002,33975807.03928
geo,2003,42647402.88491
geo,2004,70419742.78037
geo,2005,214071430.14763
geo,2006,404172025.85892
geo,2007,931750564.20571
geo,2008,1090160250.60538
geo,2009,603655214.93693
geo,2010,454178215.15536
geo,2011,468779626.83625
geo,2012,491982529.35853
geo,2013,441878926.97677
geo,2014,415643210.85748
geo,2015,299514176.28461
geo,2016,315194446.32234
geo,2017,321136644.60767
geo,2018,333912381.84091
geo,2019,310614128.5055
geo,2020,292168284.78964
gha,1960,20821777.35196
gha,1961,27454210.29925
gha,1962,27944464.05459
gha,1963,31096095.33895
gha,1964,33302237.23799
gha,1965,35578415.3878
gha,1966,47344505.51606
gha,1968,44271216.35535
gha,1969,49026817.66927
gha,1970,46918664.50949
gha,1971,41139332.29558
gha,1972,30202525.75656
gha,1973,41052242.84377
gha,1974,64121526.38814
gha,1975,78825105.70916
gha,1976,88961005.0636
gha,1977,121717795.68115
gha,1978,101354226.35494
gha,1979,66362988.08086
gha,1980,120610364.8509
gha,1981,195559792.17906
gha,1982,170273456.2601
gha,1983,71148287.35342
gha,1984,44624487.02692
gha,1985,63162776.65922
gha,1986,51650922.76252
gha,1987,43338474.85535
gha,1988,22760424.65029
gha,1989,22626966.33377
gha,1990,27612553.50201
gha,1991,41427184.17552
gha,1992,41663996.04443
gha,1993,41004328.57724
gha,1994,37823250.8303
gha,1995,49054322.26429
gha,1996,44417812.61656
gha,1997,45483310.2209
gha,1998,57453085.66139
gha,1999,59277760.90128
gha,2000,50882608.24086
gha,2001,32352140.49881
gha,2002,36975481.34379
gha,2003,53244020.28695
gha,2004,56353842.98968
gha,2005,64196566.39953
gha,2006,75732607.92709
gha,2007,126077788.99287
gha,2008,113668160.24805
gha,2009,118290743.89551
gha,2010,122480468.47703
gha,2011,234327479.578
gha,2012,337260972.70328
gha,2013,254997057.39362
gha,2014,252653833.71661
gha,2015,190540362.00291
gha,2016,161751874.26382
gha,2017,189129841.49036
gha,2018,218444253.5922
gha,2019,233320137.03845
gha,2020,239887164.28322
gin,1965,10492201.74195
gin,1966,13895077.98258
gin,1968,14178651.00263
gin,1969,14705286.6113
gin,1970,15069880.49423
gin,1971,26327764.41526
gin,1972,31711404.23024
gin,1973,36058910.7023
gin,1978,85228280.98461
gin,1979,71021091.74648
gin,1980,60309243.02411
gin,1981,52510728.89665
gin,1982,52266833.58669
gin,1991,71764178.39965
gin,1992,55654040.29486
gin,1993,43956503.99272
gin,1994,45871747.5088
gin,1997,44370189.80581
gin,1998,45034483.31622
gin,1999,55211186.39181
gin,2000,45967931.21411
gin,2001,87718398.8188
gin,2002,98084865.17127
gin,2003,84133949.30804
gin,2004,81018570.098
gin,2012,168913357.4679
gin,2013,196818705.59419
gin,2014,196945589.75324
gin,2015,221414232.31021
gin,2016,161856744.45322
gin,2017,181637775.87054
gin,2018,197079526.35248
gin,2019,197754330.70763
gin,2020,209670400.43206
gmb,1983,727666.88017
gmb,1984,846805.02001
gmb,1985,1244263.41917
gmb,1986,1046935.9434
gmb,1987,1392344.22707
gmb,1988,2161462.75874
gmb,1989,2722988.35115
gmb,1990,3464911.1117
gmb,1991,3996271.67319
gmb,1992,3501687.89225
gmb,1993,2556388.66763
gmb,1994,2316899.69599
gmb,1995,2886551.70752
gmb,1996,3929706.23149
gmb,1997,4176388.69826
gmb,1998,4049572.02319
gmb,1999,3519056.43654
gmb,2000,3323532.17179
gmb,2001,2454230.20042
gmb,2002,2259285.66408
gmb,2003,1997861.93723
gmb,2004,1931395.49985
gmb,2005,2985085.07317
gmb,2006,2786319.24377
gmb,2007,4547026.14037
gmb,2008,17163533.46191
gmb,2009,7095299.57515
gmb,2012,11173079.86071
gmb,2013,10378890.69348
gmb,2014,14599970.28494
gmb,2015,14288131.90533
gmb,2018,11487224.94341
gmb,2019,14529115.74407
gmb,2020,14804957.65017
gnb,1982,9407751.85709
gnb,1983,18064755.19941
gnb,1984,6465128.71201
gnb,1985,4652567.48263
gnb,1986,6128820.13828
gnb,1987,3883662.22371
gnb,1989,4434725.15477
gnb,1994,2016728.76511
gnb,1995,2211919.91052
gnb,1996,1897743.65673
gnb,1997,1817811.1224
gnb,1998,2900235.9514
gnb,2000,9531360.60766
gnb,2001,6183163.51517
gnb,2002,6363093.76919
gnb,2003,7505161.73434
gnb,2005,12116374.83222
gnb,2009,13744583.70219
gnb,2010,17129808.16795
gnb,2011,17519804.35124
gnb,2012,24491750.68116
gnb,2013,21710792.64837
gnb,2014,21470831.20866
gnb,2015,17036957.29255
gnb,2016,15730078.46771
gnb,2017,19021935.35202
gnb,2018,20139128.80751
gnb,2019,22571242.30747
gnb,2020,23306688.44597
gnq,1994,2379301.33915
gnq,1995,3447875.17931
gnq,2007,196314371.73851
gnq,2008,292754658.83588
gnq,2009,371927587.85733
gnq,2014,166540270.5215
gnq,2015,137262659.56547
gnq,2016,139200817.6418
gnq,2017,136210361.38833
gnq,2018,149498690.04434
gnq,2019,160714590.46553
grc,1960,170327798.09636
grc,1961,167762365.80147
grc,1962,170034222.65283
grc,1963,179495712.79777
grc,1964,188207553.06328
grc,1965,209674799.61064
grc,1966,238979294.8975
grc,1967,313035616.32011
grc,1968,366771882.67752
grc,1969,425403589.91426
grc,1970,473596990.49648
grc,1971,515997642.01038
grc,1972,573692101.49701
grc,1973,674802452.23772
grc,1974,1049955702.95995
grc,1975,1433217344.89603
grc,1976,1559887279.78501
grc,1977,1838775321.43188
grc,1978,2118929495.4422
grc,1979,2424261939.15195
grc,1980,2275580288.96511
grc,1981,2578400683.8574
grc,1982,2638652976.07206
grc,1983,2195463585.6401
grc,1984,1994286405.27223
grc,1985,1927083076.34616
grc,1986,1998816951.19072
grc,1987,2399225050.00692
grc,1988,2749556829.15464
grc,1989,2560254613.5061
grc,1990,3193376484.06783
grc,1991,3146899034.9562
grc,1992,3623052914.95211
grc,1993,3364413329.76605
grc,1994,3587244914.44126
grc,1995,4179913246.97254
grc,1996,4613167576.65798
grc,1997,4573516492.29295
grc,1998,4824257168.88238
grc,1999,5012285642.29829
grc,2000,4564522446.23907
grc,2001,4428103551.64607
grc,2002,4734177215.18987
grc,2003,5035585541.86408
grc,2004,6267468787.4442
grc,2005,7028428592.74735
grc,2006,7607186181.61655
grc,2007,8533090258.10319
grc,2008,10574138499.2859
grc,2009,10641348182.8677
grc,2010,8163619386.92396
grc,2011,7128608267.12819
grc,2012,5914988423.39784
grc,2013,5655183035.72021
grc,2014,5531285908.87966
grc,2015,4818121326.3835
grc,2016,4963484464.40452
grc,2017,5088178883.21225
grc,2018,5757114360.91734
grc,2019,5471562919.83878
grc,2020,5301379231.73373
gtm,1960,12084076.43312
gtm,1961,12084076.43312
gtm,1962,11954140.12739
gtm,1963,14812738.8535
gtm,1964,12993630.57325
gtm,1965,18580891.71975
gtm,1966,19100636.94268
gtm,1967,21179617.83439
gtm,1968,20400000
gtm,1969,17600000
gtm,1970,32300000
gtm,1971,22200000
gtm,1972,24000000
gtm,1973,23400000
gtm,1974,28400000
gtm,1975,44900000
gtm,1976,55500000
gtm,1977,75200000
gtm,1978,71700000
gtm,1979,90200000
gtm,1980,103760000
gtm,1981,162640000
gtm,1982,176590000
gtm,1983,184250000
gtm,1984,207480000
gtm,1985,224420000
gtm,1986,140853333.33333
gtm,1987,124028000
gtm,1988,146588384.3975
gtm,1989,151627061.34682
gtm,1990,132196105.00785
gtm,1991,119310860.46993
gtm,1992,153753024.29298
gtm,1993,144445075.38116
gtm,1994,153011545.41661
gtm,1995,158348657.49268
gtm,1996,141370462.94214
gtm,1997,132112832.5697
gtm,1998,139804367.71364
gtm,1999,123754165.19421
gtm,2000,157848092.78696
gtm,2001,196765577.53999
gtm,2002,158368119.25872
gtm,2003,178771793.95153
gtm,2004,114893349.27327
gtm,2005,104467679.86125
gtm,2006,130546929.15478
gtm,2007,135925872.83177
gtm,2008,166494048.30404
gtm,2009,147410544.06266
gtm,2010,169798840.12574
gtm,2011,197433150.68423
gtm,2012,224366543.64974
gtm,2013,249757853.37815
gtm,2014,245672875.88321
gtm,2015,252455480.63539
gtm,2016,290912704.00085
gtm,2017,275014798.54495
gtm,2018,273114976.84403
gtm,2019,331882551.6435
gtm,2020,342766481.02577
guy,1973,5032808.21202
guy,1974,11136757.58692
guy,1975,32436379.69245
guy,1976,34000000
guy,1977,24274509.80392
guy,1978,17333333.33333
guy,1979,17176470.58824
guy,1980,21882352.94118
guy,1981,22400000
guy,1982,24710000
guy,1983,22100000
guy,1984,20740845.13659
guy,1985,38971271.32895
guy,1986,27829660.94157
guy,1987,10619291.23406
guy,1988,11020000
guy,1989,6023830.21341
guy,1990,3589328.49016
guy,1991,2031374.37283
guy,1992,3625349.9944
guy,1993,4436526.47361
guy,1994,5485552.10066
guy,1995,5691560.61385
guy,1996,5558340.16028
guy,2000,12585649.29014
guy,2001,14371052.8985
guy,2002,16652243.46367
guy,2003,16345330.56871
guy,2004,22132238.73974
guy,2005,18506566.60413
guy,2006,19176973.64477
guy,2007,24971954.11842
guy,2008,30520593.42052
guy,2009,31055650.89483
guy,2010,31075055.49117
guy,2011,32416747.54188
guy,2012,33542606.60214
guy,2013,35163485.78829
guy,2014,39280967.4698
guy,2015,46430508.47458
guy,2016,51562130.82322
guy,2017,59510895.88378
guy,2018,61745465.96247
guy,2019,67206937.71303
guy,2020,66016858.34019
hnd,1960,3920000
hnd,1961,3830000
hnd,1962,3830000
hnd,1963,3820000
hnd,1964,5850000
hnd,1965,6250000
hnd,1966,6500000
hnd,1967,6800000
hnd,1968,7050000
hnd,1969,7200000
hnd,1970,9900000
hnd,1971,11400000
hnd,1972,15449922.75039
hnd,1973,15950000
hnd,1974,16900000
hnd,1975,21400000
hnd,1976,23700000
hnd,1977,31800000
hnd,1978,43100000
hnd,1979,49550000
hnd,1980,57000000
hnd,1981,60500000
hnd,1982,67000000
hnd,1983,70000000
hnd,1984,81000000
hnd,1985,94000000
hnd,1986,105500000
hnd,1987,122500000
hnd,1988,132000000
hnd,1989,138000000
hnd,1990,67120949.03185
hnd,1991,47398089.40559
hnd,1993,40592869.12933
hnd,2000,52462396.89471
hnd,2001,62951976.57962
hnd,2002,63602176.05608
hnd,2003,82195176.79141
hnd,2004,60561786.64411
hnd,2005,62589274.80977
hnd,2006,75595918.54016
hnd,2007,95924340.17285
hnd,2008,132428400.63903
hnd,2009,156802557.27675
hnd,2010,170186979.69315
hnd,2011,200358405.88674
hnd,2012,212341274.31777
hnd,2013,294917779.40817
hnd,2014,314071900.2201
hnd,2015,356266320.95564
hnd,2016,363272338.52591
hnd,2017,398460128.38247
hnd,2018,385320064.20647
hnd,2019,407390257.8329
hnd,2020,402659082.62018
hrv,1992,782003661.25075
hrv,1993,1168936758.72763
hrv,1994,1625222365.41786
hrv,1995,2060388930.09811
hrv,1996,1938698897.34568
hrv,1997,1797184680.66318
hrv,1998,1427264826.84272
hrv,1999,1035949008.25958
hrv,2000,659775033.31251
hrv,2001,629464103.75063
hrv,2002,733680739.05443
hrv,2003,709399147.19976
hrv,2004,730867004.51085
hrv,2005,799160901.22436
hrv,2006,849431034.6895
hrv,2007,978853732.10005
hrv,2008,1295957074.30943
hrv,2009,1129098496.39001
hrv,2010,1015876653.55283
hrv,2011,1106464041.97707
hrv,2012,955320163.61582
hrv,2013,956952644.05211
hrv,2014,1063469743.28113
hrv,2015,883162983.26682
hrv,2016,836685042.08224
hrv,2017,920837052.91819
hrv,2018,966358716.79889
hrv,2019,1001812141.34703
hrv,2020,1034925914.72634
