geo,time,gc_rev_socl_zs
gbr,1983,16.84647
gbr,1984,16.93876
gbr,1985,16.70668
gbr,1986,17.59
gbr,1987,22.17211
gbr,1988,21.97671
gbr,1989,21.79632
gbr,1990,20.09026
gbr,1991,19.84104
gbr,1992,20.38111
gbr,1993,21.52103
gbr,1994,20.9697
gbr,1995,19.81605
gbr,1996,19.86019
gbr,1997,20.03994
gbr,1998,19.30454
gbr,1999,19.56185
gbr,2000,19.38867
gbr,2001,19.91094
gbr,2002,20.05076
gbr,2003,21.18922
gbr,2004,21.29355
gbr,2005,20.9841
gbr,2006,21.17686
gbr,2007,20.86944
gbr,2008,20.89828
gbr,2009,22.44275
gbr,2010,21.67507
gbr,2011,21.43014
gbr,2012,21.16827
gbr,2013,20.76872
gbr,2014,20.90152
gbr,2015,21.19151
gbr,2016,21.39067
gbr,2017,21.53426
gbr,2018,21.56759
gbr,2019,22.61897
geo,1995,16.1214
geo,1996,14.64497
geo,1997,10.77062
geo,1998,14.9682
geo,1999,13.26553
geo,2000,16.51658
geo,2001,15.10442
geo,2002,15.44619
geo,2003,17.58528
geo,2004,17.94494
geo,2005,15.82521
geo,2006,14.08522
geo,2007,14.90649
geo,2008,0
geo,2009,0
geo,2010,0
geo,2011,0
geo,2012,0
geo,2013,0
geo,2014,0
geo,2015,0
geo,2016,0
geo,2017,0
geo,2018,0
geo,2019,0
geo,2020,0
gha,2001,0
gha,2002,0
gha,2003,0
gha,2004,0
gha,2005,0
gha,2006,0
gha,2007,0
gha,2008,0
gha,2009,0
gha,2010,0
gha,2011,0.60695
gha,2012,0
gha,2013,0
gha,2014,0.83037
gha,2015,0.78884
gha,2016,0
gha,2017,1.10969
gha,2018,0.79205
gha,2019,0
gin,1989,0
gin,1990,0
gin,1991,0
gin,1992,0
gmb,1990,0.23848
gnb,2017,0
gnb,2019,0
gnq,2006,0
gnq,2007,0
gnq,2008,0
gnq,2009,0
gnq,2010,0
gnq,2011,0
gnq,2012,0
gnq,2013,0
gnq,2014,0
gnq,2015,0
gnq,2016,0
gnq,2017,0
gnq,2018,0
gnq,2019,0
grc,1972,24.44918
grc,1973,23.09694
grc,1974,23.41358
grc,1975,23.59069
grc,1976,23.74233
grc,1977,25.69466
grc,1978,25.74941
grc,1979,26.82065
grc,1980,25.82096
grc,1981,29.8547
grc,1982,33.15703
grc,1983,30.91898
grc,1984,32.99123
grc,1985,33.99399
grc,1986,30.71735
grc,1987,28.79496
grc,1988,28.99595
grc,1989,30.63093
grc,1990,27.4369
grc,1995,30.50016
grc,1996,29.56498
grc,1997,28.13153
grc,1998,27.91812
grc,1999,28.32742
grc,2000,28.23348
grc,2001,29.7427
grc,2002,32.65488
grc,2003,33.29949
grc,2004,32.29228
grc,2005,32.41219
grc,2006,31.4215
grc,2007,31.88223
grc,2008,32.36919
grc,2009,33.03872
grc,2010,33.12329
grc,2011,31.16159
grc,2012,30.95609
grc,2013,28.75706
grc,2014,30.13448
grc,2015,30.05341
grc,2016,29.70011
grc,2017,31.21904
grc,2018,30.9925
grc,2019,31.08453
gtm,1990,3.13148
gtm,1991,2.32885
gtm,1992,2.14107
gtm,1993,2.47812
gtm,1994,2.81337
gtm,1995,2.30205
gtm,1996,2.20619
gtm,1997,2.11278
gtm,1998,1.78968
gtm,1999,2.13805
gtm,2000,2.29335
gtm,2001,2.27702
gtm,2002,2.26216
gtm,2003,2.32623
gtm,2004,2.3074
gtm,2005,2.22015
gtm,2006,2.01048
gtm,2007,1.96471
gtm,2008,2.10588
gtm,2009,2.71467
gtm,2010,2.86659
gtm,2011,2.83303
gtm,2012,2.78788
gtm,2013,2.91316
gtm,2014,3.1051
gtm,2015,3.12427
gtm,2016,3.52595
gtm,2017,3.15157
gtm,2018,3.15106
gtm,2019,3.51355
hnd,1972,2.96693
hnd,1973,5.37634
hnd,1974,6.54676
hnd,1975,6.64937
hnd,1976,5.96824
hnd,1977,0
hnd,1978,0
hnd,1979,0
hnd,1980,0
hnd,1981,0
hnd,2003,11.8629
hnd,2004,11.54254
hnd,2005,10.81861
hnd,2006,10.64283
hnd,2007,10.92825
hnd,2008,11.21921
hnd,2009,13.24865
hnd,2010,13.21841
hnd,2011,13.11645
hnd,2012,13.66272
hnd,2013,14.40431
hnd,2014,12.57183
hnd,2015,12.64493
hrv,1991,51.53159
hrv,1992,34.69401
hrv,1993,33.68833
hrv,1994,31.76968
hrv,2001,30.40843
hrv,2002,29.05638
hrv,2003,30.35202
hrv,2004,31.1034
hrv,2005,31.01322
hrv,2006,30.97259
hrv,2007,31.44357
hrv,2008,32.09693
hrv,2009,33.10414
hrv,2010,33.24021
hrv,2011,33.81174
hrv,2012,31.70971
hrv,2013,31.45519
hrv,2014,32.3744
hrv,2015,31.28629
hrv,2016,29.77906
hrv,2017,29.8559
hrv,2018,30.00719
hrv,2019,29.21701
hun,1981,15.3071
hun,1982,16.98199
hun,1983,17.37874
hun,1984,21.91704
hun,1985,24.93039
hun,1986,24.47264
hun,1987,23.84918
hun,1988,24.49677
hun,1989,29.38055
hun,1990,29.22507
hun,1991,30.40816
hun,1992,33.54203
hun,1993,32.00141
hun,1994,30.87397
hun,1995,35.036
hun,1996,32.86444
hun,1997,35.83528
hun,1998,36.16292
hun,1999,34.41659
hun,2000,34.09936
hun,2001,34.38228
hun,2002,35.0354
hun,2003,34.84242
hun,2004,33.91006
hun,2005,34.7663
hun,2006,34.29949
hun,2007,35.00806
hun,2008,33.16028
hun,2009,31.43658
hun,2010,29.94869
hun,2011,33.36983
hun,2012,32.36415
hun,2013,31.47352
hun,2014,31.1535
hun,2015,30.54485
hun,2016,33.07642
hun,2017,31.39235
hun,2018,30.30558
hun,2019,29.69327
idn,1972,0
idn,1973,0
idn,1974,0
idn,1975,0
idn,1976,0
idn,1977,0
idn,1978,0
idn,1979,0
idn,1980,0
idn,1981,0
idn,1982,0
idn,1983,0
idn,1984,0
idn,1985,0
idn,1986,0
idn,1987,0
idn,1988,0
idn,1989,0
idn,1990,0
idn,1991,0
idn,1992,0
idn,1993,0
idn,1994,1.98673
idn,1995,5.98294
idn,1996,2.69247
idn,1997,2.87765
idn,1998,2.52476
idn,1999,1.93871
idn,2001,1.98316
idn,2002,6.02613
idn,2003,3.10966
idn,2004,2.75209
idn,2008,0
idn,2009,0
idn,2010,0
idn,2011,0
idn,2012,0
idn,2013,0
idn,2014,0
idn,2015,0
idn,2016,0
idn,2017,0
idn,2018,0
idn,2019,0
ind,1974,0
ind,1975,0
ind,1976,0
ind,1977,0
ind,1978,0
ind,1979,0
ind,1980,0
ind,1981,0
ind,1982,0
ind,1983,0
ind,1984,0
ind,1985,0
ind,1986,0
ind,1987,0
ind,1988,0
ind,1989,0
ind,1990,0.0859
ind,1991,0.06143
ind,1992,0.04366
ind,1993,0.05024
ind,1994,0.03489
ind,1995,0.0318
ind,1996,0.02851
ind,1997,0.0409
ind,1998,0.07049
ind,1999,0.06202
ind,2000,0.05015
ind,2001,0.38468
ind,2002,0.23447
ind,2003,0.14077
ind,2004,0.23609
ind,2005,0.18224
ind,2006,0.14444
ind,2007,0.10971
ind,2008,0.22976
ind,2009,0.28951
ind,2010,0.25486
ind,2011,0.14842
ind,2012,0.24048
ind,2013,0.19014
ind,2014,0.09351
ind,2015,0.09575
ind,2016,0.08609
ind,2017,0.1298
ind,2018,0.11321
irl,1972,8.92086
irl,1973,9.61995
irl,1974,11.50628
irl,1975,13.64764
irl,1976,13.19828
irl,1977,13.24366
irl,1978,12.89894
irl,1979,12.90323
irl,1980,12.78873
irl,1981,12.69483
irl,1982,13.14428
irl,1983,12.95273
irl,1984,13.00779
irl,1985,13.00665
irl,1986,13.09972
irl,1987,12.81783
irl,1988,13.31172
irl,1989,13.99978
irl,1990,14.08381
irl,1991,14.06237
irl,1992,14.25623
irl,1993,14.35339
irl,1994,13.98349
irl,1995,15.43439
irl,1996,14.38748
irl,1997,13.7514
irl,1998,13.29594
irl,1999,13.09156
irl,2000,13.313
irl,2001,14.44021
irl,2002,14.76089
irl,2003,14.60845
irl,2004,14.55843
irl,2005,15.27027
irl,2006,14.68406
irl,2007,15.67672
irl,2008,17.58819
irl,2009,18.95935
irl,2010,17.77696
irl,2011,19.29263
irl,2012,18.1015
irl,2013,18.23719
irl,2014,18.06149
irl,2015,17.53897
irl,2016,18.06818
irl,2017,18.33265
irl,2018,18.25707
irl,2019,18.2979
irn,1972,2.70186
irn,1973,2.42857
irn,1974,1.14918
irn,1975,1.59823
irn,1976,1.79353
irn,1977,2.34393
irn,1978,6.91422
irn,1979,4.61106
irn,1980,7.38462
irn,1981,7.94798
irn,1982,7.25642
irn,1983,7.46209
irn,1984,8.80286
irn,1985,9.51851
irn,1986,14.28713
irn,1987,12.34868
irn,1988,13.88178
irn,1989,10.35248
irn,1990,8.1336
irn,1991,9.29372
irn,1992,8.6999
irn,1993,6.58915
irn,1994,5.34053
irn,1995,6.49414
irn,1996,5.73899
irn,1997,6.25285
irn,1998,10.8297
irn,1999,11.60578
irn,2000,11.48392
irn,2001,16.62333
irn,2002,12.0499
irn,2003,13.43121
irn,2004,12.95647
irn,2005,10.44122
irn,2006,12.41845
irn,2007,12.57104
irn,2008,14.91145
irn,2009,18.68831
irq,2014,0.05522
irq,2015,0.00015
irq,2016,0.00016
irq,2017,0.00005
irq,2018,0.00175
irq,2019,0.00045
isl,1972,4.75452
isl,1973,3.4676
isl,1974,3.56283
isl,1975,4.10983
isl,1976,3.02951
isl,1977,3.84039
isl,1978,4.29337
isl,1979,4.48176
isl,1980,4.23352
isl,1981,2.72221
isl,1982,2.34708
isl,1983,4.5849
isl,1984,4.73385
isl,1985,4.72289
isl,1986,4.4477
isl,1987,3.47819
isl,1988,2.84609
isl,1989,2.75404
isl,1990,3.07544
isl,1991,7.13413
isl,1992,7.98668
isl,1993,8.11695
isl,1994,8.07081
isl,1995,8.13671
isl,1996,8.73557
isl,1997,9.32224
isl,1998,8.92594
isl,1999,8.53329
isl,2000,8.79906
isl,2001,9.05895
isl,2002,9.22854
isl,2003,9.69717
isl,2004,9.22224
isl,2005,7.97778
isl,2006,7.97942
isl,2007,7.4585
isl,2008,6.49617
isl,2009,8.1573
isl,2010,11.80093
isl,2011,11.33745
isl,2012,10.22249
isl,2013,10.4715
isl,2014,9.93711
isl,2015,10.59052
isl,2016,7.05432
isl,2017,9.98529
isl,2018,10.39658
isl,2019,10.50565
isr,1972,0
isr,1973,0
isr,1974,7.69231
isr,1975,7.14286
isr,1976,8.06452
isr,1977,7.77778
isr,1978,8.33333
isr,1979,7.21311
isr,1980,8.46485
isr,1981,9.49367
isr,1982,8.10173
isr,1983,7.20022
isr,1984,7.01212
isr,1985,6.49676
isr,1986,4.78391
isr,1987,6.53874
isr,1988,5.87478
isr,1989,6.9973
isr,1990,7.64508
isr,1991,6.52804
isr,1992,5.94315
isr,1993,6.14972
isr,1994,6.26412
isr,1995,9.74452
isr,1996,9.91159
isr,1997,12.44035
isr,1998,12.75593
isr,1999,13.08041
isr,2000,14.79108
isr,2001,15.73383
isr,2002,16.02427
isr,2003,16.71818
isr,2004,16.79649
isr,2005,16.57239
isr,2006,15.70821
isr,2007,15.65031
isr,2008,16.96953
isr,2009,17.84158
isr,2010,17.68011
isr,2011,17.66159
isr,2012,17.56133
isr,2013,17.24722
isr,2014,17.07437
isr,2015,17.04543
isr,2016,17.28353
isr,2017,16.89054
isr,2018,17.75145
isr,2019,18.03012
ita,1973,38.84818
ita,1974,38.34589
ita,1975,41.43021
ita,1976,38.07307
ita,1977,35.971
ita,1978,34.80128
ita,1979,35.44523
ita,1980,33.92655
ita,1981,34.53941
ita,1982,34.03455
ita,1983,32.41589
ita,1984,32.59155
ita,1985,32.78048
ita,1986,37.49462
ita,1987,39.1878
ita,1988,29.41068
ita,1989,29.10562
ita,1995,34.01033
ita,1996,34.81898
ita,1997,33.8096
ita,1998,31.14522
ita,1999,30.73664
ita,2000,31.37868
ita,2001,31.6091
ita,2002,32.40086
ita,2003,32.86598
ita,2004,33.50736
ita,2005,33.8642
ita,2006,31.90915
ita,2007,32.97549
ita,2008,33.87701
ita,2009,33.93385
ita,2010,33.85075
ita,2011,33.83422
ita,2012,32.95451
ita,2013,32.79166
ita,2014,32.60971
ita,2015,32.58798
ita,2016,31.96778
ita,2017,32.1865
ita,2018,32.93723
ita,2019,33.01034
jam,1988,0
jam,1989,0
jam,1990,0
jam,1991,0
jam,1992,0
jam,1993,0
jam,1994,0
jam,1995,0
jam,1996,0
jam,1997,0
jam,1998,0
jam,1999,0
jam,2000,0
jam,2001,0
jam,2002,0
jam,2003,0
jam,2004,0
jam,2005,0
jam,2006,0
jam,2007,0
jam,2008,0
jam,2009,0
jam,2010,0
jam,2011,0
jam,2012,0
jam,2013,0
jam,2014,0
jam,2015,0
jam,2016,0
jam,2017,0
jam,2018,0
jam,2019,0
jor,1990,0
jor,1991,0
jor,1992,0
jor,1993,0
jor,1994,0
jor,1995,0
jor,1996,0
jor,1997,0
jor,1998,0
jor,1999,0
jor,2000,0
jor,2001,0
jor,2002,0.92639
jor,2003,0.80197
jor,2004,0.66543
jor,2005,0.59073
jor,2006,0.49236
jor,2007,0.46078
jor,2008,0.44741
jor,2009,0.45342
jor,2010,0.44395
jor,2011,0.38235
jor,2012,0.48078
jor,2013,0.38376
jor,2014,0.28895
jor,2015,0.27368
jor,2016,0.21501
jor,2017,0.15622
jor,2018,0.13439
jor,2019,0.11606
jpn,1991,23.67413
jpn,1992,25.7504
jpn,1993,26.17683
kaz,1997,47.6745
kaz,1998,29.88398
kaz,1999,0.18125
kaz,2000,0
kaz,2001,0
kaz,2002,0
kaz,2003,0
kaz,2004,0
kaz,2010,2.66735
kaz,2011,2.27174
kaz,2012,2.58665
kaz,2013,2.69888
kaz,2014,2.86925
kaz,2015,4.17877
kaz,2016,3.95926
kaz,2017,3.10454
kaz,2018,3.25949
kaz,2019,0
ken,2014,1.55156
ken,2015,1.63189
ken,2016,2.81237
ken,2017,2.24259
ken,2018,3.12336
ken,2019,0.79555
kgz,2014,17.35251
kgz,2015,17.41934
kgz,2016,18.51548
kgz,2017,17.92061
kgz,2018,18.14851
kgz,2019,17.77773
khm,2002,0
khm,2003,0
khm,2004,0
khm,2005,0
khm,2006,0
khm,2007,0
khm,2008,0
khm,2009,0
khm,2010,0
khm,2011,0
khm,2012,0
khm,2013,0
khm,2014,0
khm,2015,0
khm,2016,0
khm,2017,0
khm,2018,0
khm,2019,0
kir,2011,0
kir,2012,0
kir,2013,0
kir,2014,0
kir,2015,0
kir,2016,0
kir,2017,0
kir,2018,0
kir,2019,0
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0.00766
kna,1994,0.00647
kna,2000,0
kna,2001,0
kna,2002,0
kna,2003,0
kna,2004,0
kna,2005,0
kna,2006,0
kna,2007,0
kna,2008,0
kna,2009,0
kna,2010,0
kna,2011,0
kna,2012,0
kna,2013,0
kna,2014,0
kna,2015,0
kna,2016,0
kna,2017,0
kor,1972,0.69324
kor,1973,0.88889
kor,1974,0.77973
kor,1975,0.83763
kor,1976,0.8643
kor,1977,0.91899
kor,1978,1.00392
kor,1979,1.09747
kor,1980,1.08341
kor,1981,1.01945
kor,1982,1.11392
kor,1983,1.14731
kor,1984,1.26289
kor,1985,1.50677
kor,1986,1.57751
kor,1987,1.69638
kor,1988,3.82569
kor,1989,4.36436
kor,1990,4.81935
kor,1991,5.19639
kor,1992,5.81992
kor,1993,8.50641
kor,1994,7.82252
kor,1995,7.81237
kor,1996,9.10077
kor,1997,9.52171
kor,1998,11.16199
kor,1999,11.47869
kor,2000,13.31024
kor,2001,14.87481
kor,2002,15.1172
kor,2003,14.72465
kor,2004,15.8178
kor,2005,16.1717
kor,2006,16.16771
kor,2007,14.03804
kor,2008,15.82805
kor,2009,16.38451
kor,2010,16.10871
kor,2011,16.07315
kor,2012,23.47819
kor,2013,24.39291
kor,2014,25.78535
kor,2015,26.30895
kor,2016,25.9682
kor,2017,25.79282
kor,2018,25.51348
kor,2019,26.97568
kwt,1972,0
kwt,1973,0
kwt,1974,0
kwt,1977,0
kwt,1978,0
kwt,1979,0
kwt,1980,0
kwt,1981,0
kwt,1982,0
kwt,1983,0
kwt,1984,0
kwt,1985,0
kwt,1986,0
kwt,1990,0
kwt,1991,0
kwt,1992,0
kwt,1993,0
kwt,1994,0
kwt,1995,0
kwt,1996,0
kwt,1997,0
kwt,1998,0
lbn,1997,0.11351
lbn,1998,0.10855
lbn,1999,0.19733
lbn,2000,1.85061
lbn,2001,1.74421
lbn,2002,1.38523
lbn,2003,1.17624
lbn,2004,1.2228
lbn,2005,1.2241
lbn,2006,1.09692
lbn,2007,0.91943
lbn,2008,0.86196
lbn,2009,0.80175
lbn,2010,0.91937
lbn,2011,1.56799
lbn,2012,1.17903
lbn,2013,0.98
lbn,2014,0.94161
lbn,2015,1.03906
lbn,2016,1.05274
lbn,2017,1.345
lbn,2018,1.35898
lbn,2019,1.38318
lca,2000,0
lca,2001,0
lca,2002,0
lca,2003,0
lca,2004,0
lca,2005,0
lca,2006,0
lca,2007,0
lca,2008,0
lca,2009,0
lca,2010,0
lca,2011,0
lca,2012,0
lca,2013,0
lca,2014,0
lca,2015,0
lca,2016,0
lca,2017,0
lka,1990,0.51257
lka,1991,0.46384
lka,1992,0.48166
lka,1993,0.58714
lka,1994,0.6078
lka,1995,0.56822
lka,1996,0.80008
lka,1997,1.04411
lka,1998,1.55738
lka,1999,1.75716
lka,2000,1.67291
lka,2001,1.11269
lka,2002,0.98503
lka,2003,1.06855
lka,2004,1.07609
lka,2005,1.19086
lka,2006,1.27642
lka,2007,1.47509
lka,2008,0.98925
lka,2009,1.5388
lka,2010,1.33303
lka,2011,1.32938
lka,2012,1.1004
lka,2013,1.31318
lka,2014,1.25684
lka,2015,1.04144
lka,2016,1.06584
lka,2017,1.24706
lka,2018,1.30479
lka,2019,1.52648
lso,1984,0
lso,1986,0
lso,1987,0
lso,1988,0
lso,1989,0
lso,1991,0.01375
lso,1992,0.0135
lso,1993,0.01752
lso,1994,0.01788
lso,1995,0.00969
lso,1996,0.01484
lso,1997,0.01108
lso,1998,0.01509
lso,1999,0.01605
lso,2000,0.02953
lso,2001,0.01011
lso,2002,0.00863
lso,2003,0.00273
lso,2004,0
lso,2005,0
lso,2006,0
lso,2007,0
lso,2008,0
lso,2009,0
lso,2010,0
lso,2011,0
lso,2012,0
lso,2013,0
lso,2014,0
lso,2015,0
lso,2016,0
lso,2017,0
lso,2018,0
lso,2019,0
ltu,1991,27.31901
ltu,1993,27.48992
ltu,1994,33.59299
ltu,1995,22.64738
ltu,1996,24.84219
ltu,1997,24.15329
ltu,1998,27.45775
ltu,1999,27.26805
ltu,2000,28.697
ltu,2001,30.30306
ltu,2002,29.31544
ltu,2003,29.3511
ltu,2004,29.63941
ltu,2005,28.25287
ltu,2006,28.52613
ltu,2007,28.21416
ltu,2008,29.07848
ltu,2009,37.58078
ltu,2010,35.9267
ltu,2011,35.63527
ltu,2012,35.15288
ltu,2013,35.1229
ltu,2014,34.85804
ltu,2015,35.75197
ltu,2016,37.79201
ltu,2017,38.93964
ltu,2018,39.12341
ltu,2019,29.76884
lux,1972,27.39532
lux,1973,26.58766
lux,1974,26.77266
lux,1975,28.98566
lux,1976,30.3662
lux,1977,29.17681
lux,1978,27.48098
lux,1979,28.01369
lux,1980,25.96663
lux,1981,25.87859
lux,1982,24.6895
lux,1983,23.7859
lux,1984,22.93862
lux,1985,23.80916
lux,1986,24.26417
lux,1987,25.42272
lux,1988,24.83542
lux,1989,24.74214
lux,1990,24.7071
lux,1991,24.74819
lux,1992,26.60295
lux,1993,26.67822
lux,1994,25.81635
lux,1995,28.36211
lux,1996,28.13897
lux,1997,27.40345
lux,1998,27.40425
lux,1999,27.81203
lux,2000,27.04369
lux,2001,28.53236
lux,2002,28.97818
lux,2003,29.74053
lux,2004,29.76428
lux,2005,29.06609
lux,2006,28.59509
lux,2007,28.13223
lux,2008,28.71799
lux,2009,30.51689
lux,2010,29.69717
lux,2011,29.89933
lux,2012,29.8363
lux,2013,29.44028
lux,2014,28.92336
lux,2015,29.38368
lux,2016,29.2329
lux,2017,29.9143
lux,2018,28.73083
lux,2019,29.16144
lva,1994,34.44258
lva,1995,38.89945
lva,1996,39.02136
lva,1997,33.78178
lva,1998,33.03848
lva,1999,35.34547
lva,2000,36.17878
lva,2001,35.35345
lva,2002,35.15721
lva,2003,33.45733
lva,2004,31.56445
lva,2005,29.78253
lva,2006,28.90129
lva,2007,29.90197
lva,2008,30.95192
lva,2009,33.33129
lva,2010,29.59428
lva,2011,29.65992
lva,2012,29.39294
lva,2013,29.1054
lva,2014,28.84388
lva,2015,28.58675
lva,2016,28.17863
lva,2017,28.87292
lva,2018,30.2513
lva,2019,32.86125
mac,1996,0.47099
mac,1997,0.38611
mac,1998,0.50192
mac,1999,0.77419
mac,2000,0.85307
mac,2001,0.81452
mac,2002,0.80495
mac,2003,0.64116
mac,2004,0.5211
mac,2005,0.49544
mac,2006,0.47121
mac,2007,0.38754
mac,2008,0.29416
mac,2009,0.30377
mac,2010,0.19035
mac,2011,0.25867
mac,2012,0.13449
mac,2013,0.11461
mac,2014,0.11307
mac,2015,0.16643
mac,2016,0.17577
mac,2017,0.29679
mac,2018,0.27896
mac,2019,0.32536
mar,1990,0
mar,1991,0
mar,1992,0
mar,1993,0
mar,1994,0
mar,1995,0
mar,1997,0
mar,1998,0
mar,1999,0
mar,2002,0
mar,2003,0
mar,2004,0
mar,2005,0
mar,2006,0
mar,2007,0
mar,2008,0
mar,2009,0
mar,2010,0
mar,2011,0
mar,2012,0
mar,2013,0
mar,2014,0
mar,2015,0
mar,2016,0
mar,2017,0
mar,2018,0
mar,2019,0
mda,1996,38.36761
mda,1997,23.69338
mda,1998,26.94901
mda,1999,24.49901
mda,2000,22.88564
mda,2001,29.04987
mda,2002,29.02804
mda,2003,26.81651
mda,2004,26.59603
mda,2005,23.6914
mda,2006,27.62762
mda,2007,26.55732
mda,2008,29.09551
mda,2009,33.40889
mda,2010,30.30557
mda,2011,30.52727
mda,2012,30.79112
mda,2013,30.1993
mda,2014,27.99603
mda,2015,30.18433
mda,2016,31.4795
mda,2017,31.34554
mda,2018,31.94562
mda,2019,31.41568
mdg,1990,0
mdg,1991,0
mdg,1992,0
mdg,1993,0
mdg,1994,0
mdg,1995,0
mdg,2003,0
mdg,2004,0
mdg,2005,0
mdg,2006,0
mdg,2007,0
mdg,2008,0
mdg,2009,0
mdg,2010,6.61677
mdg,2011,7.06483
mdg,2012,3.07031
mdg,2013,4.34294
mdg,2014,3.88512
mdg,2015,3.83297
mdg,2016,2.81862
mdg,2017,3.0134
mdg,2018,5.0218
mdg,2019,4.07903
mdv,1979,0
mdv,1980,0
mdv,1981,0
mdv,1982,0
mdv,1983,0
mdv,1984,0
mdv,1985,0
mdv,1986,0
mdv,1987,0
mdv,1988,0
mdv,1989,0
mdv,1990,0
mdv,1991,0
mdv,1992,0
mdv,1993,0
mdv,1994,0
mdv,1995,0
mdv,1996,0
mdv,1997,0
mdv,1998,0
mdv,1999,0
mdv,2000,0
mdv,2001,0
mdv,2002,0
mdv,2003,0
mdv,2004,0
mdv,2005,0
mdv,2006,0
mdv,2007,0
mdv,2008,0
mdv,2009,0
mex,1972,18.96552
mex,1973,19.11765
mex,1974,18.94737
mex,1975,17.91045
mex,1976,18.82353
mex,1977,18.25726
mex,1978,17.08075
mex,1979,16.17312
mex,1980,12.48143
mex,1981,13.61556
mex,1982,12.3506
mex,1983,9.93915
mex,1984,9.85794
mex,1985,10.48299
mex,1986,11.35585
mex,1987,11.08036
mex,1988,12.20824
mex,1989,11.59647
mex,1990,12.54734
mex,1991,13.35796
mex,1992,13.70848
mex,1993,15.20904
mex,1994,15.88611
mex,1995,13.88086
mex,1996,12.60173
mex,1997,12.35399
mex,1998,11.58559
mex,1999,10.88467
mex,2000,10.47729
mex,2008,9.50294
mex,2009,11.69281
mex,2010,11.47982
mex,2011,10.90223
mex,2012,11.13777
mex,2013,11.4997
mex,2014,11.79008
mex,2015,11.55458
mex,2016,10.91414
mex,2017,10.66608
mex,2018,11.48336
mex,2019,12.16751
mhl,2008,0
mhl,2009,0
mhl,2010,0
mhl,2011,0
mhl,2012,0
mhl,2013,0
mhl,2014,0
mhl,2015,0
mhl,2016,0
mhl,2017,0
mhl,2018,0
mhl,2019,0
mkd,2005,29.78217
mkd,2006,30.95607
mkd,2007,28.66242
mkd,2008,28.36832
mkd,2009,30.5577
mkd,2010,30.23272
mkd,2011,29.98416
mkd,2012,30.63817
mkd,2013,28.56105
mkd,2014,28.58424
mkd,2015,28.02019
mkd,2016,27.53367
mkd,2017,27.48939
mkd,2018,27.64608
mkd,2019,30.62846
mli,2000,0
mli,2001,0
mli,2002,0
mli,2003,0
mli,2004,0
mli,2005,0
mlt,1972,5.58824
mlt,1973,6.68519
mlt,1974,7.56048
mlt,1975,8.85091
mlt,1976,8.90471
mlt,1977,11.4204
mlt,1978,11.42106
mlt,1980,16.36082
mlt,1981,15.90554
mlt,1982,16.0295
mlt,1983,15.65966
mlt,1984,15.1559
mlt,1985,15.46585
mlt,1986,15.61726
mlt,1987,15.89488
mlt,1988,14.02017
mlt,1989,13.7062
mlt,1990,14.10109
mlt,1991,12.76589
mlt,1992,14.55065
mlt,1993,15.96975
mlt,1994,15.89478
mlt,1995,20.38092
mlt,1996,21.95027
mlt,1997,22.43643
mlt,1998,22.82954
mlt,1999,21.12569
mlt,2000,21.56376
mlt,2001,22.36197
mlt,2002,21.58481
mlt,2003,20.76535
mlt,2004,19.83882
mlt,2005,18.86323
mlt,2006,18.42884
mlt,2007,17.93584
mlt,2008,18.52192
mlt,2009,18.51146
mlt,2010,18.11196
mlt,2011,18.56979
mlt,2012,18.22239
mlt,2013,17.61597
mlt,2014,16.95362
mlt,2015,16.22391
mlt,2016,16.59726
mlt,2017,16.01768
mlt,2018,16.1013
mlt,2019,16.082
mmr,1973,0
mmr,1974,0
mmr,1975,0
mmr,1976,0
mmr,1977,0
mmr,1978,0
mmr,1979,0
mmr,1980,0
mmr,1981,0
mmr,1982,0
mmr,1983,0
mmr,1984,0
mmr,1985,0
mmr,1986,0
mmr,1987,0
mmr,1988,0
mmr,1989,0
mmr,1990,0
mmr,1991,0
mmr,1992,0
mmr,1993,0
mmr,1994,0
mmr,1995,0
mmr,1996,0
mmr,1997,0
mmr,1998,0
mmr,1999,0
mmr,2000,0
mmr,2001,0
mmr,2002,0
mmr,2003,0
mmr,2004,0
mmr,2005,0
mmr,2012,0
mmr,2013,0.07865
mmr,2014,0.21443
mmr,2015,0.44077
mmr,2016,0.53324
mmr,2017,0.55527
mmr,2018,0.78255
mmr,2019,0.78374
mng,1992,11.88359
mng,1993,5.34446
mng,1994,9.61699
mng,1995,14.60321
mng,1996,16.62843
mng,1997,18.31026
mng,1998,21.7114
mng,1999,18.90176
mng,2000,17.79019
mng,2001,16.88791
mng,2002,17.33983
mng,2003,15.75248
mng,2006,7.34229
mng,2007,8.65002
mng,2008,13.68187
mng,2009,16.60879
mng,2010,13.14306
mng,2011,14.21957
mng,2012,17.31958
mng,2013,18.82991
mng,2014,19.77511
mng,2015,21.88891
mng,2016,24.36005
mng,2017,21.40818
mng,2018,18.78919
moz,2010,1.30397
moz,2011,1.32962
moz,2012,1.35559
moz,2013,1.36654
moz,2014,1.58605
moz,2015,1.97356
moz,2016,1.87609
moz,2017,2.51919
moz,2018,3.21892
moz,2019,0.17913
mus,1973,0
mus,1974,0
mus,1975,0
mus,1976,0
mus,1977,0
mus,1978,0
mus,1979,0
mus,1980,0
mus,1981,0
mus,1982,0
mus,1983,4.65342
mus,1984,4.58256
mus,1985,4.44338
mus,1986,4.47344
