geo,time,dt_tds_mlat_pg_zs
afg,2006,100
afg,2007,100
afg,2008,100
afg,2009,76.63909
afg,2010,100
afg,2011,100
afg,2012,100
afg,2013,100
afg,2014,90.66592
afg,2015,91.85403
afg,2016,89.57292
afg,2017,92.33383
afg,2018,89.50494
afg,2019,86.23557
afg,2020,98.06444
ago,1989,2.67977
ago,1990,2.17262
ago,1991,1.3746
ago,1992,2.71203
ago,1993,0.09482
ago,1994,0.32408
ago,1995,0.6116
ago,1996,0.06894
ago,1997,0.14653
ago,1998,0.08769
ago,1999,0.21235
ago,2000,3.30703
ago,2001,0.44072
ago,2002,0.60966
ago,2003,0.62324
ago,2004,0.67846
ago,2005,0.48918
ago,2006,0.27995
ago,2007,0.22406
ago,2008,0.76677
ago,2009,0.33386
ago,2010,0.63209
ago,2011,0.52178
ago,2012,0.43354
ago,2013,0.43376
ago,2014,0.5063
ago,2015,0.72966
ago,2016,0.6512
ago,2017,0.87762
ago,2018,0.99552
ago,2019,1.30466
ago,2020,2.77199
alb,1993,0.46277
alb,1994,1.37799
alb,1995,11.39326
alb,1996,21.03763
alb,1997,23.37973
alb,1998,17.85873
alb,1999,32.02515
alb,2000,38.50324
alb,2001,50.40359
alb,2002,36.73335
alb,2003,49.00422
alb,2004,48.41995
alb,2005,50.26789
alb,2006,45.45634
alb,2007,51.13887
alb,2008,50.61902
alb,2009,42.3547
alb,2010,28.41239
alb,2011,27.74114
alb,2012,30.70188
alb,2013,51.85391
alb,2014,49.95624
alb,2015,21.23961
alb,2016,48.59386
alb,2017,50.22641
alb,2018,27.77505
alb,2019,54.36313
alb,2020,32.4318
arg,1970,8.89605
arg,1971,11.08786
arg,1972,12.43994
arg,1973,11.04027
arg,1974,10.59701
arg,1975,12.0337
arg,1976,12.94335
arg,1977,12.00529
arg,1978,6.98145
arg,1979,10.90137
arg,1980,14.39849
arg,1981,9.54893
arg,1982,10.45892
arg,1983,9.26451
arg,1984,13.73227
arg,1985,6.84613
arg,1986,9.34412
arg,1987,10.83398
arg,1988,18.87027
arg,1989,28.64984
arg,1990,16.67008
arg,1991,26.63237
arg,1992,33.57226
arg,1993,24.15168
arg,1994,35.57938
arg,1995,22.13882
arg,1996,17.62926
arg,1997,13.88068
arg,1998,14.87851
arg,1999,15.54796
arg,2000,15.03503
arg,2001,22.13081
arg,2002,92.3117
arg,2003,92.63268
arg,2004,77.40458
arg,2005,69.96425
arg,2006,80.09496
arg,2007,68.96437
arg,2008,50.89547
arg,2009,29.31551
arg,2010,25.25385
arg,2011,27.25551
arg,2012,36.69874
arg,2013,30.75814
arg,2014,23.56258
arg,2015,20.76284
arg,2016,14.23456
arg,2017,8.35702
arg,2018,9.73263
arg,2019,9.50045
arg,2020,28.20928
arm,1993,68.06695
arm,1994,100
arm,1995,69.7536
arm,1996,33.04906
arm,1997,74.40973
arm,1998,71.8284
arm,1999,49.36458
arm,2000,69.71165
arm,2001,38.63529
arm,2002,59.40368
arm,2003,34.93717
arm,2004,41.13967
arm,2005,86.963
arm,2006,87.47449
arm,2007,86.56166
arm,2008,83.00563
arm,2009,55.58655
arm,2010,50.39919
arm,2011,53.49672
arm,2012,54.66874
arm,2013,7.54228
arm,2014,43.08953
arm,2015,19.62837
arm,2016,46.23872
arm,2017,52.37633
arm,2018,53.32572
arm,2019,25.16398
arm,2020,43.10921
aze,1995,21.85138
aze,1996,7.91117
aze,1997,86.03336
aze,1998,13.33289
aze,1999,40.49853
aze,2000,33.47085
aze,2001,25.90204
aze,2002,25.39453
aze,2003,24.42075
aze,2004,31.93404
aze,2005,35.52828
aze,2006,29.07863
aze,2007,34.53368
aze,2008,22.24626
aze,2009,28.89817
aze,2010,18.94189
aze,2011,22.45415
aze,2012,24.48512
aze,2013,52.93924
aze,2014,30.69345
aze,2015,30.08324
aze,2016,31.56481
aze,2017,25.66633
aze,2018,52.88348
aze,2019,36.36645
aze,2020,50.5273
bdi,1970,71.46448
bdi,1971,87.27255
bdi,1972,72.82113
bdi,1973,58.90611
bdi,1974,49.44799
bdi,1975,23.05245
bdi,1976,17.20141
bdi,1977,20.15442
bdi,1978,11.93463
bdi,1979,16.73679
bdi,1980,14.72037
bdi,1981,19.96495
bdi,1982,28.49131
bdi,1983,30.73357
bdi,1984,42.9503
bdi,1985,40.42958
bdi,1986,35.29535
bdi,1987,40.77331
bdi,1988,36.38688
bdi,1989,44.2855
bdi,1990,51.13028
bdi,1991,57.77043
bdi,1992,66.81986
bdi,1993,63.43048
bdi,1994,71.03877
bdi,1995,70.56767
bdi,1996,93.92227
bdi,1997,98.72697
bdi,1998,93.61895
bdi,1999,97.51281
bdi,2000,100
bdi,2001,92.57752
bdi,2002,87.70866
bdi,2003,85.35062
bdi,2004,90.38393
bdi,2005,87.09766
bdi,2006,75.51488
bdi,2007,96.365
bdi,2008,86.75412
bdi,2009,95.8855
bdi,2010,97.10762
bdi,2011,68.10616
bdi,2012,78.02072
bdi,2013,94.65775
bdi,2014,88.30427
bdi,2015,86.15815
bdi,2016,56.97854
bdi,2017,93.38871
bdi,2018,97.34529
bdi,2019,59.52554
bdi,2020,93.41775
ben,1970,0.05725
ben,1971,0.38024
ben,1972,1.59354
ben,1973,2.76968
ben,1974,1.91623
ben,1975,2.69803
ben,1976,4.71658
ben,1977,7.52657
ben,1978,21.56999
ben,1979,27.20933
ben,1980,26.6626
ben,1981,28.75623
ben,1982,35.60503
ben,1983,25.22212
ben,1984,14.33941
ben,1985,25.89795
ben,1986,22.79452
ben,1987,37.5056
ben,1988,60.57512
ben,1989,58.58961
ben,1990,95.57267
ben,1991,76.59738
ben,1992,80.2951
ben,1993,79.81505
ben,1994,53.96474
ben,1995,54.80619
ben,1996,60.22268
ben,1997,62.6117
ben,1998,56.30244
ben,1999,56.50135
ben,2000,44.09337
ben,2001,65.92771
ben,2002,60.93196
ben,2003,96.08916
ben,2004,90.42508
ben,2005,85.36989
ben,2006,83.29912
ben,2007,90.01869
ben,2008,83.84448
ben,2009,64.34638
ben,2010,84.72854
ben,2011,84.65733
ben,2012,63.25986
ben,2013,53.15185
ben,2014,78.09686
ben,2015,70.83516
ben,2016,74.00718
ben,2017,81.13057
ben,2018,90.56989
ben,2019,23.86238
ben,2020,35.32613
bfa,1972,2.35209
bfa,1973,3.79393
bfa,1974,8.51336
bfa,1975,14.49333
bfa,1976,17.54352
bfa,1977,24.87877
bfa,1978,23.64967
bfa,1979,25.54975
bfa,1980,27.84055
bfa,1981,41.71531
bfa,1982,35.96171
bfa,1983,25.5613
bfa,1984,42.9824
bfa,1985,25.29471
bfa,1986,40.20553
bfa,1987,48.625
bfa,1988,62.53544
bfa,1989,65.7292
bfa,1990,73.09963
bfa,1991,92.07449
bfa,1992,79.76599
bfa,1993,82.41085
bfa,1994,87.19774
bfa,1995,76.76016
bfa,1996,84.26629
bfa,1997,81.38204
bfa,1998,82.32926
bfa,1999,77.49503
bfa,2000,78.365
bfa,2001,72.63095
bfa,2002,82.06844
bfa,2003,72.94086
bfa,2004,76.86436
bfa,2005,75.03662
bfa,2006,71.71039
bfa,2007,53.49782
bfa,2008,61.01778
bfa,2009,65.26168
bfa,2010,63.36294
bfa,2011,62.06486
bfa,2012,64.67205
bfa,2013,62.22431
bfa,2014,60.21713
bfa,2015,61.89022
bfa,2016,67.97103
bfa,2017,68.6123
bfa,2018,70.78194
bfa,2019,74.42066
bfa,2020,83.77897
bgd,1973,4.30808
bgd,1974,3.5839
bgd,1975,2.80695
bgd,1976,10.85952
bgd,1977,10.58289
bgd,1978,10.18975
bgd,1979,14.4423
bgd,1980,15.91045
bgd,1981,13.91113
bgd,1982,21.73795
bgd,1983,28.00304
bgd,1984,31.60702
bgd,1985,28.15094
bgd,1986,32.06205
bgd,1987,31.6248
bgd,1988,23.61926
bgd,1989,26.55236
bgd,1990,23.47781
bgd,1991,30.62888
bgd,1992,31.33746
bgd,1993,34.00724
bgd,1994,33.07261
bgd,1995,28.14234
bgd,1996,35.26604
bgd,1997,37.86224
bgd,1998,42.50548
bgd,1999,43.18605
bgd,2000,39.93893
bgd,2001,47.25741
bgd,2002,50.05043
bgd,2003,60.50238
bgd,2004,66.83145
bgd,2005,54.7554
bgd,2006,71.60891
bgd,2007,57.96736
bgd,2008,71.46208
bgd,2009,70.63138
bgd,2010,71.62779
bgd,2011,60.20392
bgd,2012,60.8712
bgd,2013,70.0506
bgd,2014,70.91129
bgd,2015,67.84214
bgd,2016,77.47327
bgd,2017,76.2566
bgd,2018,70.216
bgd,2019,70.61058
bgd,2020,69.89474
bgr,1986,0.28053
bgr,1987,0.36161
bgr,1988,1.31126
bgr,1989,1.61565
bgr,1990,2.70411
bgr,1991,20.65002
bgr,1992,23.62466
bgr,1993,24.06939
bgr,1994,8.40728
bgr,1995,10.47247
bgr,1996,10.41557
bgr,1997,33.08028
bgr,1998,32.48004
bgr,1999,19.16441
bgr,2000,19.23772
bgr,2001,25.27991
bgr,2002,26.64154
bgr,2003,33.63944
bgr,2004,17.87049
bgr,2005,13.86346
bgr,2006,64.01557
bgr,2007,51.52983
bgr,2008,76.24974
bgr,2009,44.25735
bgr,2010,52.62734
bgr,2011,53.32659
bgr,2012,58.33167
bgr,2013,13.76601
bgr,2014,69.49188
bgr,2015,57.94117
bgr,2016,52.20902
bgr,2017,16.43126
bgr,2018,50.10181
bgr,2019,51.99374
bgr,2020,52.42781
bih,1999,94.4986
bih,2000,92.68828
bih,2001,93.21956
bih,2002,58.14628
bih,2003,65.9242
bih,2004,65.99772
bih,2005,73.59731
bih,2006,76.75317
bih,2007,74.83668
bih,2008,73.25724
bih,2009,72.33266
bih,2010,62.67183
bih,2011,63.68484
bih,2012,64.75619
bih,2013,66.09032
bih,2014,62.19199
bih,2015,71.13206
bih,2016,69.48515
bih,2017,68.47016
bih,2018,71.92087
bih,2019,74.49015
bih,2020,70.63532
blr,1993,43.04852
blr,1994,59.51052
blr,1995,55.40507
blr,1996,17.64804
blr,1997,20.18385
blr,1998,34.87763
blr,1999,35.53809
blr,2000,38.02682
blr,2001,26.45893
blr,2002,31.52872
blr,2003,25.59143
blr,2004,16.89798
blr,2005,21.71315
blr,2006,12.85487
blr,2007,8.30588
blr,2008,6.0706
blr,2009,1.26451
blr,2010,0.85595
blr,2011,2.17816
blr,2012,34.01725
blr,2013,6.64263
blr,2014,14.74497
blr,2015,16.08438
blr,2016,19.60866
blr,2017,23.03393
blr,2018,14.30796
blr,2019,17.49707
blr,2020,17.99634
blz,1975,7.21384
blz,1976,8.97116
blz,1977,24.09524
blz,1978,32.93611
blz,1979,60.33328
blz,1980,68.85662
blz,1981,50.72236
blz,1982,37.68534
blz,1983,37.8304
blz,1984,27.23182
blz,1985,26.93941
blz,1986,26.17067
blz,1987,30.09844
blz,1988,35.8389
blz,1989,43.39771
blz,1990,37.00419
blz,1991,42.55163
blz,1992,43.89993
blz,1993,42.79516
blz,1994,33.79235
blz,1995,31.72909
blz,1996,28.79755
blz,1997,29.61435
blz,1998,28.34377
blz,1999,31.51173
blz,2000,22.24005
blz,2001,18.77198
blz,2002,9.29429
blz,2003,14.19644
blz,2004,7.19345
blz,2005,10.6051
blz,2006,19.23598
blz,2007,5.1723
blz,2008,32.21641
blz,2009,25.73581
blz,2010,26.48009
blz,2011,26.80053
blz,2012,26.00767
blz,2013,24.33596
blz,2014,38.70846
blz,2015,39.51837
blz,2016,40.06798
blz,2017,43.72789
blz,2018,46.7332
blz,2019,48.39558
blz,2020,56.18381
bol,1970,17.16381
bol,1971,21.69077
bol,1972,19.14908
bol,1973,19.22888
bol,1974,15.50189
bol,1975,12.63187
bol,1976,13.5037
bol,1977,10.30041
bol,1978,6.15773
bol,1979,9.60454
bol,1980,11.23934
bol,1981,14.45181
bol,1982,17.15782
bol,1983,17.36743
bol,1984,26.85679
bol,1985,44.86849
bol,1986,73.78059
bol,1987,69.33572
bol,1988,46.97753
bol,1989,72.4893
bol,1990,68.38609
bol,1991,71.53691
bol,1992,74.51043
bol,1993,69.08746
bol,1994,70.45458
bol,1995,75.97788
bol,1996,79.10766
bol,1997,79.63006
bol,1998,82.14389
bol,1999,78.58604
bol,2000,75.78221
bol,2001,78.58346
bol,2002,89.09186
bol,2003,90.87731
bol,2004,94.52358
bol,2005,92.74921
bol,2006,90.79462
bol,2007,88.12982
bol,2008,92.69569
bol,2009,83.30887
bol,2010,60.1469
bol,2011,83.06657
bol,2012,45.9446
bol,2013,78.20554
bol,2014,65.81007
bol,2015,53.86039
bol,2016,74.15036
bol,2017,72.36099
bol,2018,73.12979
bol,2019,76.50883
bol,2020,77.43028
bra,1970,16.7532
bra,1971,16.09871
bra,1972,16.36645
bra,1973,14.43304
bra,1974,12.71806
bra,1975,10.50785
bra,1976,11.86809
bra,1977,11.98883
bra,1978,8.50607
bra,1979,6.28385
bra,1980,5.77881
bra,1981,5.58518
bra,1982,6.01139
bra,1983,10.29913
bra,1984,12.16919
bra,1985,15.69886
bra,1986,21.21696
bra,1987,25.90273
bra,1988,17.42888
bra,1989,20.84278
bra,1990,44.29589
bra,1991,48.13483
bra,1992,46.92536
bra,1993,55.07413
bra,1994,29.00923
bra,1995,18.89499
bra,1996,17.37754
bra,1997,15.66678
bra,1998,11.90085
bra,1999,19.14571
bra,2000,32.3401
bra,2001,16.19
bra,2002,15.48088
bra,2003,22.85942
bra,2004,21.03135
bra,2005,16.2302
bra,2006,7.99389
bra,2007,13.66654
bra,2008,12.87897
bra,2009,28.21318
bra,2010,17.57917
bra,2011,39.30227
bra,2012,18.54078
bra,2013,21.41147
bra,2014,13.51419
bra,2015,8.05404
bra,2016,10.36354
bra,2017,9.66285
bra,2018,9.59877
bra,2019,7.8547
bra,2020,9.53647
btn,1981,100
btn,1982,100
btn,1983,100
btn,1984,100
btn,1985,53.39508
btn,1986,35.20788
btn,1987,44.72337
btn,1988,22.94971
btn,1989,4.65332
btn,1990,6.89109
btn,1991,35.57953
btn,1992,9.65605
btn,1993,9.38238
btn,1994,15.0183
btn,1995,11.93052
btn,1996,21.03592
btn,1997,21.03369
btn,1998,18.0204
btn,1999,31.29023
btn,2000,33.7311
btn,2001,32.86545
btn,2002,34.18773
btn,2003,35.13954
btn,2004,28.35003
btn,2005,57.28994
btn,2006,45.4674
btn,2007,14.71076
btn,2008,7.11586
btn,2009,10.02321
btn,2010,10.79385
btn,2011,12.28031
btn,2012,8.44954
btn,2013,15.62176
btn,2014,17.98905
btn,2015,12.40498
btn,2016,22.6184
btn,2017,25.02629
btn,2018,26.03408
btn,2019,42.39305
btn,2020,57.62046
bwa,1970,4.26877
bwa,1971,4.43753
bwa,1972,40.61136
bwa,1973,63.19148
bwa,1974,68.68044
bwa,1975,43.29051
bwa,1976,84.88715
bwa,1977,69.60654
bwa,1978,86.49178
bwa,1979,84.41322
bwa,1980,82.12619
bwa,1981,76.51828
bwa,1982,69.93429
bwa,1983,46.62149
bwa,1984,42.28334
bwa,1985,42.52545
bwa,1986,69.83086
bwa,1987,71.13928
bwa,1988,66.99447
bwa,1989,66.62547
bwa,1990,61.27416
bwa,1991,70.13639
bwa,1992,77.12667
bwa,1993,78.54427
bwa,1994,81.35181
bwa,1995,76.03799
bwa,1996,74.46512
bwa,1997,66.29988
bwa,1998,76.9967
bwa,1999,78.17358
bwa,2000,65.7081
bwa,2001,70.31547
bwa,2002,69.45523
bwa,2003,68.4682
bwa,2004,69.70819
bwa,2005,69.19271
bwa,2006,67.52803
bwa,2007,65.84134
bwa,2008,44.49319
bwa,2009,59.19288
bwa,2010,75.69263
bwa,2011,52.11194
bwa,2012,72.69774
bwa,2013,90.93734
bwa,2014,65.1396
bwa,2015,82.561
bwa,2016,83.55687
bwa,2017,84.32734
bwa,2018,87.36933
bwa,2019,90.81739
bwa,2020,92.20287
caf,1971,0.31927
caf,1972,1.31994
caf,1973,0.77156
caf,1974,0.85391
caf,1975,1.86552
caf,1976,2.51244
caf,1977,4.62773
caf,1978,5.03657
caf,1979,23.25233
caf,1980,28.48329
caf,1981,12.48418
caf,1982,20.49508
caf,1983,8.08495
caf,1984,9.51133
caf,1985,24.15877
caf,1986,25.14915
caf,1987,26.04705
caf,1988,45.50866
caf,1989,50.73629
caf,1990,50.29933
caf,1991,84.96617
caf,1992,68.2946
caf,1993,97.5419
caf,1994,90.72619
caf,1995,100
caf,1996,97.61989
caf,1997,99.8346
caf,1998,97.84841
caf,1999,83.09704
caf,2000,88.00232
caf,2001,76.67266
caf,2002,100
caf,2003,0
caf,2004,10.70649
caf,2005,99.90684
caf,2006,100
caf,2007,100
caf,2008,75.08314
caf,2009,73.34525
caf,2010,3.97126
caf,2011,8.86582
caf,2012,56.78823
caf,2013,33.12953
caf,2014,11.48074
caf,2015,25.13507
caf,2016,25.11005
caf,2017,25.81581
caf,2018,26.88725
caf,2019,57.96759
caf,2020,63.65032
chn,1983,0.17461
chn,1984,0.48992
chn,1985,1.59047
chn,1986,3.08333
chn,1987,7.29133
chn,1988,4.71916
chn,1989,4.96995
chn,1990,7.61695
chn,1991,5.70483
chn,1992,6.75669
chn,1993,6.95031
chn,1994,8.26483
chn,1995,7.60023
chn,1996,7.38798
chn,1997,7.64673
chn,1998,10.8781
chn,1999,11.44708
chn,2000,20.298
chn,2001,22.51732
chn,2002,32.81045
chn,2003,38.03222
chn,2004,30.26268
chn,2005,21.15036
chn,2006,25.61829
chn,2007,29.02321
chn,2008,26.93031
chn,2009,27.01925
chn,2010,16.87894
chn,2011,27.96962
chn,2012,31.39443
chn,2013,28.1557
chn,2014,24.03034
chn,2015,9.88376
chn,2016,19.30719
chn,2017,20.28819
chn,2018,17.96045
chn,2019,13.11327
chn,2020,10.17416
civ,1970,1.4731
civ,1971,2.47827
civ,1972,3.98293
civ,1973,5.08758
civ,1974,5.19061
civ,1975,8.86632
civ,1976,8.84231
civ,1977,7.39341
civ,1978,7.45668
civ,1979,6.96041
civ,1980,5.63851
civ,1981,6.7127
civ,1982,7.08928
civ,1983,10.95136
civ,1984,19.48977
civ,1985,24.79014
civ,1986,24.36885
civ,1987,44.93483
civ,1988,81.88409
civ,1989,84.21776
civ,1990,77.46656
civ,1991,75.94054
civ,1992,85.13814
civ,1993,80.23184
civ,1994,74.93167
civ,1995,59.30259
civ,1996,60.72665
civ,1997,71.35461
civ,1998,44.52343
civ,1999,36.9946
civ,2000,32.99153
civ,2001,57.16715
civ,2002,73.49031
civ,2003,47.67251
civ,2004,99.18002
civ,2005,96.69117
civ,2006,87.18833
civ,2007,95.76932
civ,2008,99.82712
civ,2009,95.88967
civ,2010,29.82296
civ,2011,33.06655
civ,2012,27.86346
civ,2013,9.18979
civ,2014,13.53496
civ,2015,13.87418
civ,2016,7.47739
civ,2017,3.27163
civ,2018,7.17556
civ,2019,3.89929
civ,2020,8.66151
cmr,1970,8.94335
cmr,1971,13.66973
cmr,1972,19.30007
cmr,1973,15.71358
cmr,1974,22.69864
cmr,1975,21.58828
cmr,1976,24.04165
cmr,1977,18.06837
cmr,1978,18.80776
cmr,1979,15.23395
cmr,1980,14.82692
cmr,1981,15.09126
cmr,1982,11.79422
cmr,1983,17.77055
cmr,1984,19.76977
cmr,1985,21.5415
cmr,1986,23.396
cmr,1987,29.36184
cmr,1988,41.93384
cmr,1989,68.47268
cmr,1990,44.81199
cmr,1991,66.95938
cmr,1992,61.20476
cmr,1993,64.64995
cmr,1994,78.13387
cmr,1995,61.00663
cmr,1996,53.69866
cmr,1997,60.6861
cmr,1998,43.40806
cmr,1999,50.00982
cmr,2000,39.70912
cmr,2001,41.52992
cmr,2002,44.21228
cmr,2003,35.32672
cmr,2004,25.39303
cmr,2005,20.90319
cmr,2006,41.9159
cmr,2007,21.35488
cmr,2008,27.16661
cmr,2009,35.4257
cmr,2010,21.08548
cmr,2011,29.8315
cmr,2012,47.28771
cmr,2013,29.20425
cmr,2014,14.05499
cmr,2015,14.36848
cmr,2016,11.26413
cmr,2017,15.5162
cmr,2018,15.38672
cmr,2019,15.0302
cmr,2020,31.43488
cod,1970,4.84461
cod,1971,4.94983
cod,1972,1.93035
cod,1973,1.27623
cod,1974,4.26344
cod,1975,4.04963
cod,1976,9.5482
cod,1977,8.3369
cod,1978,9.31061
cod,1979,13.85809
cod,1980,5.96327
cod,1981,9.69345
cod,1982,15.59488
cod,1983,16.12835
cod,1984,9.64932
cod,1985,9.98737
cod,1986,15.83283
cod,1987,30.88231
cod,1988,40.3372
cod,1989,33.81207
cod,1990,49.65061
cod,1991,71.64745
cod,1992,88.22502
cod,1993,100
cod,1994,100
cod,1996,100
cod,2002,100
cod,2003,66.81594
cod,2004,46.89889
cod,2005,30.45901
cod,2006,29.54901
cod,2007,36.27935
cod,2008,41.32892
cod,2009,41.28464
cod,2010,82.57119
cod,2011,93.48257
cod,2012,75.63168
cod,2013,52.82113
cod,2014,59.7201
cod,2015,48.72878
cod,2016,58.88468
cod,2017,59.79659
cod,2018,59.08417
cod,2019,87.58684
cod,2020,56.86324
cog,1970,29.1189
cog,1971,38.1104
cog,1972,43.96778
cog,1973,32.89696
cog,1974,22.30368
cog,1975,14.53892
cog,1976,18.95817
cog,1977,16.76222
cog,1978,32.27247
cog,1979,21.116
cog,1980,15.6982
cog,1981,4.10445
cog,1982,4.94906
cog,1983,3.31316
cog,1984,3.07893
cog,1985,5.2557
cog,1986,12.70139
cog,1987,8.41687
cog,1988,13.69172
cog,1989,20.83342
cog,1990,10.98719
cog,1991,10.45596
cog,1992,15.43457
cog,1993,25.31395
cog,1994,32.08201
cog,1995,21.12544
cog,1996,15.13369
cog,1997,64.86522
cog,1998,79.14732
cog,1999,65.22302
cog,2000,95.44288
cog,2001,99.19709
cog,2002,96.59563
cog,2003,86.1962
cog,2004,93.65615
cog,2005,72.89532
cog,2006,54.88831
cog,2007,32.90733
cog,2008,13.93924
cog,2009,12.73031
cog,2010,18.55321
cog,2011,14.51043
cog,2012,10.37475
cog,2013,3.00632
cog,2014,2.92122
cog,2015,1.52349
cog,2016,1.27261
cog,2017,6.70672
cog,2018,22.82435
cog,2019,23.54497
cog,2020,14.83039
col,1970,36.38864
col,1971,41.72532
col,1972,43.20593
col,1973,40.83277
col,1974,33.90385
col,1975,43.78249
col,1976,41.65835
col,1977,41.76808
col,1978,40.90177
col,1979,27.32622
col,1980,36.66899
col,1981,32.32526
col,1982,30.5214
col,1983,34.08113
col,1984,32.49683
col,1985,31.31625
col,1986,35.23481
col,1987,34.26092
col,1988,32.8871
col,1989,30.51737
col,1990,32.87667
col,1991,35.74121
col,1992,37.17888
col,1993,49.37261
col,1994,52.41686
col,1995,32.91143
col,1996,34.35276
col,1997,42.29703
col,1998,25.29635
col,1999,21.31436
col,2000,26.30126
col,2001,20.39209
col,2002,26.92607
col,2003,29.07939
col,2004,38.78989
col,2005,38.95712
col,2006,30.41953
col,2007,39.61118
col,2008,32.2986
col,2009,37.0447
col,2010,35.73189
col,2011,36.11569
col,2012,30.39887
col,2013,36.19046
col,2014,35.91751
col,2015,36.2442
col,2016,31.55332
col,2017,16.6477
col,2018,17.81749
col,2019,23.7145
col,2020,24.83379
com,1978,1.08752
com,1979,7.14374
com,1980,12.57078
com,1981,12.81659
com,1982,32.79572
com,1983,36.95428
com,1984,44.22285
com,1985,71.90892
com,1986,45.75732
com,1987,43.99751
com,1988,82.54737
com,1989,48.16984
com,1990,69.47872
com,1991,91.05138
com,1992,89.72257
com,1993,99.63229
com,1994,51.37681
com,1995,100
com,1996,100
com,1997,89.16218
com,1998,60.377
com,1999,66.32308
com,2000,100
com,2001,100
com,2002,89.19641
com,2003,100
com,2004,100
com,2005,100
com,2006,100
com,2007,99.25401
com,2008,97.7031
com,2009,97.37796
com,2010,100
com,2011,90.51443
com,2012,95.05129
com,2013,100
com,2014,100
com,2015,30.03119
com,2016,69.4099
com,2017,18.96062
com,2018,18.47204
com,2019,89.34783
com,2020,8.86727
cpv,1981,49.55449
cpv,1982,24.07641
cpv,1983,40.4613
cpv,1984,34.75088
cpv,1985,41.12425
cpv,1986,34.1183
cpv,1987,61.0641
cpv,1988,66.5277
cpv,1989,65.80132
cpv,1990,65.25952
cpv,1991,78.60195
cpv,1992,67.06849
cpv,1993,80.93733
cpv,1994,88.71142
cpv,1995,90.31156
cpv,1996,88.91618
cpv,1997,63.47962
cpv,1998,44.93234
cpv,1999,39.2797
cpv,2000,56.5466
cpv,2001,51.04139
cpv,2002,53.19576
cpv,2003,52.60636
cpv,2004,48.14254
cpv,2005,46.75531
cpv,2006,41.36087
cpv,2007,47.78186
cpv,2008,50.18864
cpv,2009,57.02886
cpv,2010,61.6178
cpv,2011,60.14309
cpv,2012,66.54564
cpv,2013,63.33787
cpv,2014,59.99759
cpv,2015,57.62562
cpv,2016,58.76167
cpv,2017,61.47354
cpv,2018,60.92492
cpv,2019,62.99969
cpv,2020,71.76119
cri,1970,26.51229
cri,1971,30.90664
cri,1972,33.41189
cri,1973,31.27078
cri,1974,29.54407
cri,1975,26.19306
cri,1976,34.58537
cri,1977,33.59725
cri,1978,17.68483
cri,1979,20.0138
cri,1980,26.09367
cri,1981,27.14298
cri,1982,43.86095
cri,1983,16.07445
cri,1984,20.47561
cri,1985,22.66233
cri,1986,32.87629
cri,1987,67.05836
cri,1988,55.63059
cri,1989,58.09748
cri,1990,37.12175
cri,1991,52.84365
cri,1992,40.02943
cri,1993,40.67469
cri,1994,53.4037
cri,1995,51.24033
cri,1996,42.45393
cri,1997,50.76754
cri,1998,53.50286
cri,1999,58.5414
cri,2000,42.91933
cri,2001,38.92672
cri,2002,53.8894
cri,2003,32.0943
cri,2004,37.61291
cri,2005,70.70205
cri,2006,70.74151
cri,2007,61.28084
cri,2008,45.79095
cri,2009,34.16394
cri,2010,50.66586
cri,2011,36.54797
cri,2012,36.05423
cri,2013,47.33697
cri,2014,26.69587
cri,2015,21.80393
cri,2016,24.5034
cri,2017,26.90338
cri,2018,24.3139
cri,2019,54.51276
cri,2020,35.67662
dji,1981,0.60083
dji,1982,0.99957
dji,1983,6.95427
dji,1984,10.69251
dji,1985,25.11758
dji,1986,31.44283
dji,1987,35.78062
dji,1988,38.6737
dji,1989,44.00896
dji,1990,44.06472
dji,1991,44.55668
dji,1992,48.12613
dji,1993,53.44745
dji,1994,46.61772
dji,1995,47.16193
dji,1996,51.52801
dji,1997,47.1457
dji,1998,63.49584
dji,1999,51.94582
dji,2000,51.42007
dji,2001,28.94333
dji,2002,43.44255
dji,2003,40.33947
dji,2004,46.06248
dji,2005,52.59787
dji,2006,55.2884
dji,2007,52.4085
dji,2008,54.25355
dji,2009,52.52926
dji,2010,52.90576
dji,2011,59.15604
dji,2012,53.31077
dji,2013,56.31325
dji,2014,66.3993
dji,2015,53.29596
dji,2016,45.80744
dji,2017,40.46154
dji,2018,48.94142
dji,2019,57.2949
dji,2020,65.87365
dma,1981,62.60525
dma,1982,40.31016
dma,1983,77.20087
dma,1984,50.79607
dma,1985,61.06121
dma,1986,73.15728
dma,1987,71.70629
dma,1988,72.09815
dma,1989,77.65064
dma,1990,76.18573
dma,1991,72.27243
dma,1992,77.04252
dma,1993,66.06216
dma,1994,65.2175
dma,1995,63.15961
dma,1996,76.00593
dma,1997,53.75967
dma,1998,55.7638
dma,1999,59.65532
dma,2000,59.22946
dma,2001,52.15203
dma,2002,56.94946
dma,2003,56.31994
dma,2004,53.20479
dma,2005,72.33323
dma,2006,64.88923
dma,2007,60.56672
dma,2008,66.13618
dma,2009,51.17647
dma,2010,58.95582
dma,2011,59.00121
dma,2012,47.34153
dma,2013,46.28168
dma,2014,42.89129
dma,2015,48.86084
dma,2016,45.43772
dma,2017,45.47303
dma,2018,43.41576
dma,2019,45.5158
dma,2020,43.28276
dom,1970,17.58225
dom,1971,21.27097
dom,1972,28.7456
dom,1973,23.47839
dom,1974,24.59642
