geo,time,sg_gen_parl_zs
fin,2010,40
fin,2011,42.5
fin,2012,42.5
fin,2013,42.5
fin,2014,42.5
fin,2015,41.5
fin,2016,41.5
fin,2017,42
fin,2018,42
fin,2019,47
fin,2020,46
fin,2021,46
fji,1997,4.28571
fji,1998,4.28571
fji,1999,11.26761
fji,2001,5.71429
fji,2002,5.71429
fji,2003,5.71429
fji,2004,8.4507
fji,2005,8.4507
fji,2014,14
fji,2015,16
fji,2016,16
fji,2017,16
fji,2018,19.60784
fji,2019,19.60784
fji,2020,19.60784
fji,2021,21.56863
fra,1997,10.91854
fra,1998,10.91854
fra,1999,10.91854
fra,2000,10.91854
fra,2001,10.91854
fra,2002,12.13172
fra,2003,12.19512
fra,2004,12.19512
fra,2005,12.19512
fra,2006,12.19512
fra,2007,18.19757
fra,2008,18.19757
fra,2009,18.89081
fra,2010,18.89081
fra,2011,18.89081
fra,2012,26.86308
fra,2013,26.86308
fra,2014,26.16984
fra,2015,26.16984
fra,2016,26.16984
fra,2017,38.9948
fra,2018,39.58333
fra,2019,39.68804
fra,2020,39.51473
fra,2021,39.51473
fsm,1997,0
fsm,1998,0
fsm,1999,0
fsm,2000,0
fsm,2001,0
fsm,2002,0
fsm,2003,0
fsm,2004,0
fsm,2005,0
fsm,2006,0
fsm,2007,0
fsm,2008,0
fsm,2009,0
fsm,2010,0
fsm,2011,0
fsm,2012,0
fsm,2013,0
fsm,2014,0
fsm,2015,0
fsm,2016,0
fsm,2017,0
fsm,2018,0
fsm,2019,0
fsm,2020,0
fsm,2021,7.14286
gab,1997,8.33333
gab,1998,8.33333
gab,1999,8.33333
gab,2000,9.16667
gab,2001,9.16667
gab,2002,9.2437
gab,2003,9.2437
gab,2004,9.2437
gab,2005,9.2437
gab,2006,12.5
gab,2007,16.66667
gab,2008,16.66667
gab,2009,14.65517
gab,2010,14.65517
gab,2011,14.16667
gab,2012,15.78947
gab,2013,15.78947
gab,2014,15
gab,2015,14.16667
gab,2016,14.16667
gab,2017,17.09402
gab,2019,17.91045
gab,2020,14.78873
gab,2021,16.19718
gbr,1997,18.20941
gbr,1998,18.20941
gbr,1999,18.36115
gbr,2000,18.36115
gbr,2001,17.90592
gbr,2002,17.90592
gbr,2003,17.90592
gbr,2004,18.05766
gbr,2005,19.65944
gbr,2006,19.65944
gbr,2007,19.50464
gbr,2008,19.50464
gbr,2009,19.50464
gbr,2010,22
gbr,2011,22.30769
gbr,2012,22.46154
gbr,2013,22.46154
gbr,2014,22.61538
gbr,2015,29.38462
gbr,2016,29.58398
gbr,2017,32
gbr,2018,32.15385
gbr,2019,32
gbr,2020,33.84615
gbr,2021,34.25926
geo,1997,6.92641
geo,1998,6.92641
geo,2000,7.23404
geo,2001,7.23404
geo,2002,7.23404
geo,2003,7.23404
geo,2004,9.3617
geo,2005,9.3617
geo,2006,9.3617
geo,2007,9.3617
geo,2008,6
geo,2009,5.10949
geo,2010,6.52174
geo,2011,6.56934
geo,2012,12
geo,2013,12
geo,2014,12
geo,2015,11.33333
geo,2016,16
geo,2017,16
geo,2018,16
geo,2019,14.7651
geo,2020,20.66667
geo,2021,19.33333
gha,1997,9
gha,1998,9
gha,1999,9
gha,2001,9
gha,2002,9
gha,2003,9
gha,2004,10.86957
gha,2005,10.86957
gha,2006,10.86957
gha,2007,10.86957
gha,2008,7.89474
gha,2009,8.26087
gha,2010,8.26087
gha,2011,8.26087
gha,2013,10.90909
gha,2014,10.90909
gha,2015,10.90909
gha,2016,10.90909
gha,2017,12.72727
gha,2018,12.72727
gha,2019,13.09091
gha,2020,13.09091
gha,2021,14.54545
gin,1997,7.01754
gin,1998,8.77193
gin,1999,8.77193
gin,2000,8.77193
gin,2001,8.77193
gin,2003,19.29825
gin,2004,19.29825
gin,2005,19.29825
gin,2006,19.29825
gin,2007,19.29825
gin,2014,21.92982
gin,2015,21.92982
gin,2016,21.92982
gin,2017,21.92982
gin,2018,21.92982
gin,2019,22.80702
gin,2020,16.66667
gmb,1997,2.04082
gmb,1998,2.04082
gmb,1999,2.04082
gmb,2000,2.04082
gmb,2001,2.04082
gmb,2002,5.66038
gmb,2003,13.20755
gmb,2004,13.20755
gmb,2005,13.20755
gmb,2006,13.20755
gmb,2007,9.43396
gmb,2008,9.43396
gmb,2009,7.54717
gmb,2010,7.54717
gmb,2011,7.54717
gmb,2012,7.54717
gmb,2013,7.54717
gmb,2014,9.43396
gmb,2015,9.43396
gmb,2016,9.43396
gmb,2017,10.34483
gmb,2018,10.34483
gmb,2019,10.34483
gmb,2020,8.62069
gmb,2021,8.62069
gnb,1997,10
gnb,1998,10
gnb,2000,7.84314
gnb,2001,7.84314
gnb,2002,7.84314
gnb,2004,14
gnb,2005,14
gnb,2006,14
gnb,2007,14
gnb,2008,10
gnb,2009,10
gnb,2010,10
gnb,2011,10
gnb,2012,14
gnb,2013,14
gnb,2014,13.72549
gnb,2015,13.72549
gnb,2016,13.72549
gnb,2017,13.72549
gnb,2018,13.72549
gnb,2019,13.72549
gnb,2020,13.72549
gnb,2021,13.72549
gnq,1997,8.75
gnq,1998,8.75
gnq,1999,5
gnq,2000,5
gnq,2001,5
gnq,2002,5
gnq,2003,5
gnq,2004,18
gnq,2005,18
gnq,2006,18
gnq,2007,18
gnq,2008,6
gnq,2009,10
gnq,2010,10
gnq,2011,10
gnq,2012,10
gnq,2013,12.12121
gnq,2014,24
gnq,2015,24
gnq,2016,24
gnq,2018,20
gnq,2019,21
gnq,2020,21
gnq,2021,23
grc,1997,6.33333
grc,1998,6.33333
grc,1999,6.33333
grc,2000,8.66667
grc,2001,8.66667
grc,2002,8.66667
grc,2003,8.66667
grc,2004,14
grc,2005,13
grc,2006,13
grc,2007,14.66667
grc,2008,14.66667
grc,2009,17.33333
grc,2010,17.33333
grc,2011,18.66667
grc,2012,21
grc,2013,21
grc,2014,21
grc,2015,19.66667
grc,2016,19.66667
grc,2017,18.33333
grc,2018,18.66667
grc,2019,20.66667
grc,2020,21.66667
grc,2021,21.66667
grd,1997,20
grd,1998,20
grd,2000,26.66667
grd,2001,26.66667
grd,2002,26.66667
grd,2003,26.66667
grd,2004,26.66667
grd,2005,26.66667
grd,2006,26.66667
grd,2007,26.66667
grd,2008,13.33333
grd,2009,13.33333
grd,2010,13.33333
grd,2011,13.33333
grd,2012,13.33333
grd,2013,33.33333
grd,2014,33.33333
grd,2015,33.33333
grd,2016,33.33333
grd,2017,33.33333
grd,2018,46.66667
grd,2019,46.66667
grd,2020,46.66667
grd,2021,46.66667
gtm,1997,12.5
gtm,1998,12.5
gtm,1999,7.07965
gtm,2000,8.84956
gtm,2001,8.84956
gtm,2002,8.84956
gtm,2003,8.22785
gtm,2004,8.22785
gtm,2005,8.22785
gtm,2006,8.22785
gtm,2007,12.02532
gtm,2008,12.02532
gtm,2009,12.02532
gtm,2010,12.02532
gtm,2011,13.29114
gtm,2012,13.29114
gtm,2013,13.29114
gtm,2014,13.29114
gtm,2015,13.92405
gtm,2016,13.92405
gtm,2017,12.65823
gtm,2018,12.65823
gtm,2019,19.375
gtm,2020,19.375
gtm,2021,19.375
guy,1999,18.46154
guy,2000,18.46154
guy,2001,18.46154
guy,2002,20
guy,2003,20
guy,2004,30.76923
guy,2005,30.76923
guy,2006,28.98551
guy,2007,28.98551
guy,2008,30
guy,2009,30
guy,2010,30
guy,2011,31.34328
guy,2012,31.34328
guy,2013,31.34328
guy,2014,31.34328
guy,2015,30.43478
guy,2016,30.43478
guy,2017,31.88406
guy,2018,31.88406
guy,2019,31.88406
guy,2020,35.71429
guy,2021,35.71429
hnd,1998,9.375
hnd,1999,9.375
hnd,2000,9.375
hnd,2001,9.375
hnd,2002,5.46875
hnd,2003,5.46875
hnd,2004,5.46875
hnd,2005,23.4375
hnd,2006,23.4375
hnd,2007,23.4375
hnd,2008,23.4375
hnd,2009,17.96875
hnd,2010,17.96875
hnd,2011,19.53125
hnd,2012,19.53125
hnd,2014,25.78125
hnd,2015,25.78125
hnd,2016,25.78125
hnd,2018,21.09375
hnd,2019,21.09375
hnd,2020,21.09375
hnd,2021,27.34375
hrv,1997,7.87402
hrv,1998,7.87402
hrv,1999,7.87402
hrv,2000,20.5298
hrv,2001,20.5298
hrv,2002,20.5298
hrv,2004,21.71053
hrv,2005,21.71053
hrv,2006,21.71053
hrv,2007,20.91503
hrv,2008,20.91503
hrv,2009,23.52941
hrv,2010,23.52941
hrv,2011,23.84106
hrv,2012,23.84106
hrv,2013,23.84106
hrv,2014,23.84106
hrv,2015,15.23179
hrv,2016,12.58278
hrv,2017,18.54305
hrv,2018,18.54305
hrv,2019,20.5298
hrv,2020,31.12583
hrv,2021,31.12583
hti,1997,3.61446
hti,1998,3.61446
hti,1999,3.61446
hti,2001,3.61446
hti,2002,3.61446
hti,2003,3.61446
hti,2004,3.61446
hti,2005,3.61446
hti,2006,2.04082
hti,2007,4.08163
hti,2008,4.08163
hti,2009,4.08163
hti,2010,11.11111
hti,2011,4.21053
hti,2012,4.21053
hti,2013,4.21053
hti,2014,4.21053
hti,2015,4.21053
hti,2016,0
hti,2017,2.54237
hti,2018,2.54237
hti,2019,2.54237
hun,1997,11.39896
hun,1998,8.29016
hun,1999,8.29016
hun,2000,8.29016
hun,2001,8.29016
hun,2002,9.06736
hun,2003,9.84456
hun,2004,9.09091
hun,2005,9.09091
hun,2006,10.36269
hun,2007,11.1399
hun,2008,11.1399
hun,2009,11.1399
hun,2010,9.06736
hun,2011,8.80829
hun,2012,8.80829
hun,2013,8.80829
hun,2014,10.05025
hun,2015,10.10101
hun,2016,10.10101
hun,2017,10.05025
hun,2018,12.56281
hun,2019,12.56281
hun,2020,12.0603
hun,2021,13.06533
idn,1997,11.4
idn,1998,11.4
idn,2000,8
idn,2001,8
idn,2002,8
idn,2003,8
idn,2004,11.27273
idn,2005,11.27273
idn,2006,11.27273
idn,2007,11.63636
idn,2008,11.63636
idn,2009,17.85714
idn,2010,18.03571
idn,2011,18.21429
idn,2012,18.57143
idn,2013,18.57143
idn,2014,16.93694
idn,2015,17.11712
idn,2016,17.11712
idn,2017,19.82143
idn,2018,19.82143
idn,2019,17.3913
idn,2020,20.34783
idn,2021,21.04348
ind,1997,7.15596
ind,1998,8.10313
ind,1999,8.44037
ind,2000,9.00735
ind,2001,8.83978
ind,2002,8.83978
ind,2003,8.83978
ind,2004,8.25688
ind,2005,8.28729
ind,2006,8.25688
ind,2007,9.0573
ind,2008,9.0573
ind,2009,10.82569
ind,2010,10.82569
ind,2011,11.00917
ind,2012,11.00917
ind,2013,11.00917
ind,2014,11.41805
ind,2015,11.97053
ind,2016,11.97053
ind,2017,11.80812
ind,2018,11.80812
ind,2019,14.39114
ind,2020,14.36464
ind,2021,14.44444
irl,1997,12.04819
irl,1998,12.04819
irl,1999,12.04819
irl,2000,12.04819
irl,2001,12.04819
irl,2002,13.25301
irl,2003,13.25301
irl,2004,13.25301
irl,2005,13.25301
irl,2006,13.25301
irl,2007,13.25301
irl,2008,13.25301
irl,2009,13.93939
irl,2010,13.93939
irl,2011,15.06024
irl,2012,15.06024
irl,2013,15.66265
irl,2014,15.66265
irl,2015,16.26506
irl,2016,22.1519
irl,2017,22.1519
irl,2018,22.1519
irl,2019,22.1519
irl,2020,22.5
irl,2021,22.5
irn,1997,4.88722
irn,1998,4.88722
irn,1999,4.88722
irn,2000,3.44828
irn,2001,3.44828
irn,2002,4.13793
irn,2003,4.13793
irn,2004,4.13793
irn,2005,4.13793
irn,2006,4.13793
irn,2007,4.13793
irn,2008,2.7972
irn,2009,2.75862
irn,2010,2.75862
irn,2011,2.75862
irn,2012,3.10345
irn,2013,3.10345
irn,2014,3.10345
irn,2015,3.10345
irn,2016,5.88235
irn,2017,5.88235
irn,2018,5.88235
irn,2019,5.88235
irn,2020,5.59441
irn,2021,5.59441
irq,1997,6.4
irq,1998,6.4
irq,1999,6.4
irq,2000,7.6
irq,2001,7.6
irq,2002,7.6
irq,2006,25.45455
irq,2007,25.45455
irq,2008,25.45455
irq,2009,25.45455
irq,2010,25.23077
irq,2011,25.23077
irq,2012,25.23077
irq,2013,25.23077
irq,2014,25.30488
irq,2015,26.52439
irq,2016,26.52439
irq,2017,25.30488
irq,2018,25.22796
irq,2019,25.22796
irq,2020,26.44377
irq,2021,28.87538
isl,1997,25.39683
isl,1998,25.39683
isl,1999,34.92063
isl,2000,34.92063
isl,2001,34.92063
isl,2002,34.92063
isl,2003,30.15873
isl,2004,30.15873
isl,2005,33.33333
isl,2006,33.33333
isl,2007,33.33333
isl,2008,33.33333
isl,2009,42.85714
isl,2010,42.85714
isl,2011,39.68254
isl,2012,39.68254
isl,2013,39.68254
isl,2014,39.68254
isl,2015,41.26984
isl,2016,47.61905
isl,2017,38.09524
isl,2018,38.09524
isl,2019,38.09524
isl,2020,38.09524
isl,2021,47.61905
isr,1997,7.5
isr,1998,7.5
isr,1999,11.66667
isr,2000,12.5
isr,2001,13.33333
isr,2002,14.16667
isr,2003,15
isr,2004,15
isr,2005,15
isr,2006,14.16667
isr,2007,14.16667
isr,2008,14.16667
isr,2009,18.33333
isr,2010,19.16667
isr,2011,20
isr,2012,20
isr,2013,22.5
isr,2014,22.5
isr,2015,26.66667
isr,2016,26.66667
isr,2017,27.5
isr,2018,27.5
isr,2019,23.33333
isr,2020,27.5
isr,2021,28.33333
ita,1997,11.11111
ita,1998,11.11111
ita,1999,11.11111
ita,2000,11.11111
ita,2001,9.84127
ita,2002,9.84127
ita,2003,11.48867
ita,2004,11.52597
ita,2005,11.52597
ita,2006,17.30159
ita,2007,17.30159
ita,2008,21.26984
ita,2009,21.26984
ita,2010,21.26984
ita,2011,21.5873
ita,2012,21.42857
ita,2013,31.42857
ita,2014,31.42857
ita,2015,30.95238
ita,2016,30.95238
ita,2017,30.95238
ita,2018,35.71429
ita,2019,35.71429
ita,2020,35.71429
ita,2021,35.71429
jam,1997,11.66667
jam,1998,13.55932
jam,1999,13.33333
jam,2000,13.33333
jam,2001,13.33333
jam,2003,11.66667
jam,2004,11.66667
jam,2005,11.66667
jam,2006,11.66667
jam,2007,13.33333
jam,2008,13.33333
jam,2009,13.33333
jam,2010,13.33333
jam,2011,12.69841
jam,2012,12.69841
jam,2013,12.69841
jam,2014,12.69841
jam,2015,12.69841
jam,2016,17.46032
jam,2017,17.46032
jam,2018,17.46032
jam,2019,17.46032
jam,2020,28.57143
jam,2021,28.57143
jor,1997,0
jor,1998,0
jor,1999,0
jor,2000,0
jor,2001,1.25
jor,2002,1.25
jor,2003,5.45455
jor,2004,5.45455
jor,2005,5.45455
jor,2006,5.45455
jor,2007,6.36364
jor,2008,6.36364
jor,2009,6.36364
jor,2010,10.83333
jor,2011,10.83333
jor,2012,10.83333
jor,2013,12.16216
jor,2014,12
jor,2015,12
jor,2016,15.38462
jor,2017,15.38462
jor,2018,15.38462
jor,2019,15.38462
jor,2020,11.53846
jor,2021,11.53846
jpn,1997,4.6
jpn,1998,4.6
jpn,1999,4.6
jpn,2000,7.29167
jpn,2001,7.29167
jpn,2002,7.29167
jpn,2003,7.08333
jpn,2004,7.08333
jpn,2005,8.95833
jpn,2006,9.375
jpn,2007,9.375
jpn,2008,9.375
jpn,2009,11.25
jpn,2010,11.25
jpn,2011,10.83333
jpn,2012,7.91667
jpn,2013,8.125
jpn,2014,8.125
jpn,2015,9.47368
jpn,2016,9.47368
jpn,2017,10.10753
jpn,2018,10.10753
jpn,2019,10.10753
jpn,2020,9.89247
jpn,2021,9.67742
kaz,1997,13.43284
kaz,1998,13.43284
kaz,1999,10.81081
kaz,2000,10.38961
kaz,2001,10.38961
kaz,2002,10.38961
kaz,2003,10.38961
kaz,2004,10.38961
kaz,2005,10.38961
kaz,2006,10.38961
kaz,2007,15.88785
kaz,2008,15.88785
kaz,2009,17.75701
kaz,2010,17.75701
kaz,2011,17.75701
kaz,2012,24.29907
kaz,2013,24.29907
kaz,2014,25.21739
kaz,2015,26.16822
kaz,2016,27.1028
kaz,2017,27.1028
kaz,2018,27.1028
kaz,2019,27.1028
kaz,2020,27.1028
kaz,2021,27.1028
ken,1997,2.9703
ken,1998,3.6036
ken,1999,3.57143
ken,2000,3.57143
ken,2001,3.57143
ken,2002,3.57143
ken,2003,7.14286
ken,2004,7.14286
ken,2005,7.14286
ken,2006,7.30594
ken,2007,7.24638
ken,2008,9.82143
ken,2009,9.82143
ken,2010,9.82143
ken,2011,9.82143
ken,2012,9.82143
ken,2013,18.57143
ken,2014,19.14286
ken,2015,19.71429
ken,2016,19.71429
ken,2017,21.7765
ken,2018,21.7765
ken,2019,21.7765
ken,2020,21.7765
ken,2021,21.61383
kgz,1997,1.42857
kgz,1998,1.42857
kgz,1999,1.42857
kgz,2000,2.32558
kgz,2001,10
kgz,2002,10
kgz,2003,10
kgz,2004,10
kgz,2005,0
kgz,2006,0
kgz,2007,25.55556
kgz,2008,25.55556
kgz,2009,25.55556
kgz,2010,23.33333
kgz,2011,23.33333
kgz,2012,23.33333
kgz,2013,23.33333
kgz,2014,23.33333
kgz,2015,19.16667
kgz,2016,19.16667
kgz,2017,19.16667
kgz,2018,19.16667
kgz,2019,19.16667
kgz,2020,16.52174
kgz,2021,20.45455
khm,1997,5.83333
khm,1998,5.83333
khm,1999,8.19672
khm,2000,7.37705
khm,2001,7.37705
khm,2002,7.37705
khm,2003,9.7561
khm,2004,9.7561
khm,2005,9.7561
khm,2006,9.7561
khm,2007,19.5122
khm,2008,16.26016
khm,2009,21.13821
khm,2010,21.13821
khm,2011,20.3252
khm,2012,20.3252
khm,2013,20.3252
khm,2014,20.3252
khm,2015,20.3252
khm,2016,20.3252
khm,2017,20.3252
khm,2018,20
khm,2019,20
khm,2020,20
khm,2021,21.6
kir,1997,0
kir,1998,0
kir,1999,4.87805
kir,2000,4.87805
kir,2001,4.7619
kir,2002,4.7619
kir,2004,4.7619
kir,2005,4.7619
kir,2006,7.14286
kir,2007,4.34783
kir,2008,4.34783
kir,2009,4.34783
kir,2010,4.34783
kir,2011,8.69565
kir,2012,8.69565
kir,2013,8.69565
kir,2014,8.69565
kir,2015,8.69565
kir,2016,6.52174
kir,2017,6.52174
kir,2018,6.52174
kir,2019,6.52174
kir,2020,8.88889
kir,2021,6.66667
kna,1997,13.33333
kna,1998,13.33333
kna,1999,13.33333
kna,2000,13.33333
kna,2001,13.33333
kna,2002,13.33333
kna,2003,13.33333
kna,2004,0
kna,2005,0
kna,2006,0
kna,2007,6.66667
kna,2008,6.66667
kna,2009,6.66667
kna,2010,6.66667
kna,2011,6.66667
kna,2012,6.66667
kna,2013,6.66667
kna,2014,6.66667
kna,2015,13.33333
kna,2016,13.33333
kna,2017,13.33333
kna,2018,13.33333
kna,2019,13.33333
kna,2020,25
kna,2021,25
kor,1997,3.01003
kor,1998,3.67893
kor,1999,3.67893
kor,2000,5.86081
kor,2001,5.86081
kor,2002,5.86081
kor,2003,5.86081
kor,2004,13.04348
kor,2005,13.37793
kor,2006,13.37793
kor,2007,14.38127
kor,2008,13.71237
kor,2009,14.71572
kor,2010,14.71572
kor,2011,14.71572
kor,2012,15.66667
kor,2013,15.66667
kor,2014,16.33333
kor,2015,16.33333
kor,2016,17
kor,2017,17
kor,2018,17
kor,2019,16.66667
kor,2020,19
kor,2021,19
kwt,1997,0
kwt,1998,0
kwt,1999,0
kwt,2000,0
kwt,2001,0
kwt,2002,0
kwt,2003,0
kwt,2004,0
kwt,2005,1.53846
kwt,2006,1.53846
kwt,2007,1.53846
kwt,2008,3.07692
kwt,2009,7.69231
kwt,2010,7.69231
kwt,2011,7.69231
kwt,2012,6.15385
kwt,2013,6.15385
kwt,2014,1.53846
kwt,2015,1.53846
kwt,2016,2
kwt,2017,3.07692
kwt,2018,3.07692
kwt,2019,4.61538
kwt,2020,6.34921
kwt,2021,1.53846
lao,1998,21.21212
lao,1999,21.21212
lao,2000,21.21212
lao,2001,21.21212
lao,2002,22.93578
lao,2003,22.93578
lao,2004,22.93578
lao,2005,22.93578
lao,2006,25.21739
lao,2007,25.21739
lao,2008,25.21739
lao,2009,25.21739
lao,2010,25.21739
lao,2011,25
lao,2012,25
lao,2013,25
lao,2014,25
lao,2015,25
lao,2016,27.51678
lao,2017,27.51678
lao,2018,27.51678
lao,2019,27.51678
lao,2020,27.51678
lao,2021,21.95122
lbn,1997,2.34375
lbn,1998,2.34375
lbn,1999,2.34375
lbn,2000,2.34375
lbn,2001,2.34375
lbn,2002,2.34375
lbn,2003,2.34375
lbn,2004,2.34375
lbn,2005,4.6875
lbn,2006,4.6875
lbn,2007,4.6875
lbn,2008,4.6875
lbn,2009,3.125
lbn,2010,3.125
lbn,2011,3.125
lbn,2012,3.125
lbn,2013,3.125
lbn,2014,3.125
lbn,2015,3.125
lbn,2016,3.125
lbn,2017,3.125
lbn,2018,4.6875
lbn,2019,4.6875
lbn,2020,4.6875
lbn,2021,4.6875
lbr,2000,7.8125
lbr,2001,7.8125
lbr,2002,7.8125
lbr,2003,7.8125
lbr,2004,5.26316
lbr,2005,12.5
lbr,2006,12.5
lbr,2007,12.5
lbr,2008,12.5
lbr,2009,12.5
lbr,2010,12.5
lbr,2011,9.58904
lbr,2012,10.9589
lbr,2013,10.9589
lbr,2014,10.9589
lbr,2015,10.9589
lbr,2016,10.9589
lbr,2017,9.85915
lbr,2018,12.32877
lbr,2019,12.32877
lbr,2020,12.32877
lbr,2021,10.9589
lby,2005,4.73684
lby,2006,7.69231
lby,2007,7.69231
lby,2008,7.69231
lby,2009,7.69231
lby,2010,7.69231
lby,2012,16.5
lby,2013,16.5
lby,2014,15.95745
lby,2015,15.95745
lby,2016,15.95745
lby,2017,15.95745
lby,2018,15.95745
lby,2019,15.95745
lby,2020,15.95745
lby,2021,15.95745
lca,1997,11.76471
lca,1998,11.76471
lca,1999,11.11111
lca,2000,11.11111
lca,2002,11.11111
lca,2003,11.11111
lca,2004,11.11111
lca,2005,11.11111
lca,2006,0
lca,2007,11.11111
lca,2008,11.11111
lca,2009,11.11111
lca,2010,11.11111
lca,2011,16.66667
lca,2012,16.66667
lca,2013,16.66667
lca,2014,16.66667
lca,2015,16.66667
lca,2016,16.66667
lca,2017,16.66667
lca,2018,16.66667
lca,2019,16.66667
lca,2020,16.66667
lca,2021,11.11111
lie,1997,4
lie,1998,4
lie,1999,4
lie,2000,4
lie,2001,12
lie,2002,12
lie,2003,12
lie,2004,12
lie,2005,24
lie,2006,24
lie,2007,24
lie,2008,24
lie,2009,24
lie,2010,24
lie,2011,24
lie,2012,24
lie,2013,20
lie,2014,20
lie,2015,20
lie,2016,20
lie,2017,12
lie,2018,12
lie,2019,12
lie,2020,12
lie,2021,28
lka,1997,5.33333
lka,1998,5.33333
lka,1999,4.88889
lka,2002,4.44444
lka,2003,4.44444
lka,2004,4.88889
lka,2005,4.88889
lka,2006,4.88889
lka,2007,5.77778
lka,2008,5.77778
lka,2009,5.77778
lka,2010,5.33333
lka,2011,5.77778
lka,2012,5.77778
lka,2013,5.77778
lka,2014,5.77778
lka,2015,4.88889
lka,2016,5.77778
lka,2017,5.77778
lka,2018,5.77778
lka,2019,5.33333
lka,2020,5.38117
lka,2021,5.38117
lso,1997,4.61538
lso,1998,3.75
lso,1999,3.79747
lso,2000,3.79747
lso,2001,3.79747
lso,2003,11.66667
lso,2004,11.66667
lso,2005,11.66667
lso,2006,11.66667
lso,2007,23.52941
lso,2008,25
lso,2009,24.16667
lso,2010,24.16667
lso,2011,24.16667
lso,2012,26.66667
lso,2013,26.66667
lso,2014,26.66667
lso,2015,25
lso,2016,25
lso,2017,22.13115
lso,2018,22.13115
lso,2019,23.33333
lso,2020,23.33333
lso,2021,23.33333
ltu,1997,17.51825
ltu,1998,17.51825
ltu,1999,17.51825
ltu,2000,10.6383
ltu,2001,10.6383
ltu,2002,10.6383
ltu,2003,10.6383
ltu,2004,21.98582
ltu,2005,21.98582
ltu,2006,24.8227
ltu,2007,22.69504
ltu,2008,17.7305
ltu,2009,19.14894
ltu,2010,19.14894
ltu,2011,19.14894
ltu,2012,24.46043
ltu,2013,24.11348
ltu,2014,24.11348
ltu,2015,23.40426
ltu,2016,21.2766
ltu,2017,21.2766
ltu,2018,21.2766
ltu,2019,21.2766
ltu,2020,26.95035
ltu,2021,27.65957
lux,1997,20
lux,1998,20
lux,1999,16.66667
lux,2000,16.66667
lux,2001,16.66667
lux,2002,16.66667
lux,2003,16.66667
lux,2004,23.33333
lux,2005,23.33333
lux,2006,23.33333
lux,2007,23.33333
lux,2008,23.33333
lux,2009,20
lux,2010,20
lux,2011,25
lux,2012,21.66667
lux,2013,28.33333
lux,2014,28.33333
lux,2015,28.33333
lux,2016,28.33333
lux,2017,28.33333
lux,2018,20
lux,2019,25
lux,2020,30
lux,2021,35
lva,1997,9
lva,1998,9
lva,1999,17
lva,2000,17
lva,2001,17
lva,2002,18
lva,2003,21
lva,2004,21
lva,2005,21
lva,2006,19
lva,2007,20
lva,2008,20
lva,2009,22
lva,2010,20
lva,2011,23
lva,2012,23
lva,2013,23
lva,2014,18
lva,2015,18
lva,2016,18
lva,2017,16
lva,2018,31
lva,2019,30
lva,2020,30
lva,2021,29
mar,1997,0.61538
mar,1998,0.61538
mar,1999,0.61538
mar,2000,0.61538
mar,2001,0.61538
mar,2002,10.76923
mar,2003,10.76923
mar,2004,10.76923
mar,2005,10.76923
mar,2006,10.76923
mar,2007,10.46154
mar,2008,10.46154
mar,2009,10.46154
mar,2010,10.46154
mar,2011,16.96203
mar,2012,16.96203
mar,2013,16.96203
mar,2014,16.96203
mar,2015,16.96203
mar,2016,20.50633
mar,2017,20.50633
mar,2018,20.50633
mar,2019,20.50633
mar,2020,20.50633
mar,2021,22.78481
mco,1997,5.55556
mco,1998,22.22222
mco,1999,22.22222
mco,2000,22.22222
mco,2001,22.22222
mco,2002,22.22222
mco,2003,20.83333
mco,2004,20.83333
mco,2005,20.83333
mco,2006,20.83333
mco,2007,20.83333
mco,2008,25
mco,2009,26.08696
mco,2010,26.08696
mco,2011,19.04762
mco,2012,19.04762
mco,2013,20.83333
mco,2014,20.83333
mco,2015,20.83333
mco,2016,20.83333
mco,2017,20.83333
mco,2018,33.33333
mco,2019,33.33333
mco,2020,33.33333
mco,2021,33.33333
mda,1997,4.80769
mda,1999,8.91089
mda,2000,7.92079
mda,2001,12.87129
mda,2002,12.87129
mda,2003,12.87129
mda,2004,15.84158
mda,2005,21.78218
mda,2006,21.78218
mda,2007,21.78218
mda,2008,21.78218
mda,2009,23.76238
mda,2010,18.81188
mda,2011,19.80198
mda,2012,19.80198
mda,2013,19.80198
mda,2014,17.82178
mda,2015,21.78218
mda,2016,21.78218
mda,2017,22.77228
mda,2018,22.77228
mda,2019,25.74257
mda,2020,24.75248
mda,2021,39.60396
mdg,1997,3.73134
mdg,1999,8
mdg,2000,8
mdg,2001,8
mdg,2003,3.75
mdg,2004,6.875
mdg,2005,6.875
mdg,2006,6.875
mdg,2007,7.87402
mdg,2008,7.87402
mdg,2010,12.5
mdg,2011,12.5
mdg,2012,17.48634
mdg,2013,17.48634
mdg,2014,20.5298
mdg,2015,20.5298
mdg,2016,20.5298
mdg,2017,19.2053
mdg,2018,19.2053
mdg,2019,15.89404
mdg,2020,17.88079
mdg,2021,17.88079
mdv,1997,6.25
mdv,1998,6.25
mdv,2000,6
mdv,2001,6
mdv,2002,6
mdv,2003,6
mdv,2004,6
mdv,2005,12
mdv,2006,12
mdv,2007,12
mdv,2008,12
mdv,2009,6.49351
mdv,2010,6.49351
mdv,2011,6.49351
mdv,2012,6.49351
mdv,2013,6.49351
mdv,2014,5.88235
mdv,2015,5.88235
mdv,2016,5.88235
mdv,2017,5.88235
mdv,2018,5.88235
mdv,2019,4.5977
mdv,2020,4.5977
mdv,2021,4.5977
mex,1997,14.2
