geo,time,nv_ind_totl_kd
cmr,1992,6094603452.79204
cmr,1993,5488724996.40438
cmr,1994,5389514282.5882
cmr,1995,5090389678.38268
cmr,1996,5167409767.36635
cmr,1997,5137563420.10873
cmr,1998,5459164561.93996
cmr,1999,5582971095.39021
cmr,2000,5698836655.65018
cmr,2001,5805567553.81495
cmr,2002,6546866517.38603
cmr,2003,6607190664.12363
cmr,2004,7080174572.88977
cmr,2005,6878148792.73014
cmr,2006,7200579537.6243
cmr,2007,7081891304.73654
cmr,2008,7069201567.09158
cmr,2009,7011489905.02895
cmr,2010,6904006428.89134
cmr,2011,6799998257.42496
cmr,2012,7248620392.37617
cmr,2013,7473258601.83313
cmr,2014,7594739656.57062
cmr,2015,8082026727.82017
cmr,2016,8482352488.47525
cmr,2017,8601963906.69387
cmr,2018,8854219504.07855
cmr,2019,9187257044.7326
cmr,2020,9484167818.75204
cod,1968,10952496861.8734
cod,1969,12467582442.3655
cod,1970,14833920150.7084
cod,1971,15887029525.9993
cod,1972,15932151641.3076
cod,1973,17385149220.7438
cod,1974,18520488659.6115
cod,1975,17703674233.3864
cod,1976,16132348648.4824
cod,1977,15808553701.8676
cod,1978,14566798806.3358
cod,1979,13568846128.5026
cod,1980,14226976776.3473
cod,1981,14297006005.7726
cod,1982,13814309554.7433
cod,1983,14360609176.9465
cod,1984,16155089591.4944
cod,1985,16205553852.794
cod,1986,16988653991.9321
cod,1987,17146832404.3304
cod,1988,16816468789.9247
cod,1989,16078765536.3704
cod,1990,13038428802.3093
cod,1991,10446626354.3174
cod,1992,7320579684.80064
cod,1993,6259312120.78641
cod,1994,6129361182.40054
cod,1995,5494044537.58314
cod,1996,5816915366.70507
cod,1997,4662879526.00396
cod,1998,4567908891.483
cod,1999,4838176856.59128
cod,2000,5351600971.3358
cod,2001,4919797060.83287
cod,2002,5169583382.10983
cod,2003,5294831352.86377
cod,2004,5599258431.92006
cod,2005,6395945517.05085
cod,2006,6562088901.71158
cod,2007,6855538730.58823
cod,2008,7160861843.56198
cod,2009,7273272339.05223
cod,2010,9358415915.89357
cod,2011,10823753947.9712
cod,2012,11793239252.6094
cod,2013,13025749144.1013
cod,2014,14930897104.7977
cod,2015,15813527222.1472
cod,2016,15891884219.6617
cod,2017,17121354076.7959
cod,2018,19195864860.9235
cod,2019,19984253785.45
cod,2020,20827331247.5505
cog,1960,254406115.83027
cog,1961,289707089.70509
cog,1962,304023516.17775
cog,1963,291752408.31757
cog,1964,301978098.16883
cog,1965,332653274.00432
cog,1966,351059230.51203
cog,1967,443086408.86376
cog,1968,445563078.6468
cog,1969,461492365.37146
cog,1970,531904655.20268
cog,1971,537133163.87819
cog,1972,573565602.02247
cog,1973,656856252.3353
cog,1974,820314703.45262
cog,1975,1036663897.55314
cog,1976,1138687906.74541
cog,1977,911193370.61296
cog,1978,951939641.9887
cog,1979,1185041346.61696
cog,1980,1478369098.64781
cog,1981,1422213935.37209
cog,1982,2001514119.16397
cog,1983,2351372278.5105
cog,1984,2553150936.97416
cog,1985,2429480145.96832
cog,1986,2219906972.38856
cog,1987,2255201965.19053
cog,1988,2322342187.25343
cog,1989,2562914391.88392
cog,1990,2676789393.02102
cog,1991,2685864720.30113
cog,1992,2768797980.78347
cog,1993,2902999972.67157
cog,1994,2812308985.84651
cog,1995,2955099430.02749
cog,1996,3144764624.15047
cog,1997,3536482231.91155
cog,1998,3735961450.57079
cog,1999,3853988990.48763
cog,2000,3967733092.61408
cog,2001,3843617187.93809
cog,2002,3896340517.74533
cog,2003,3749406647.34227
cog,2004,3826330850.09311
cog,2005,4258489292.67501
cog,2006,4628722456.05125
cog,2007,3876009257.33028
cog,2008,4289131017.58349
cog,2009,4974092765.21238
cog,2010,5630091115.74711
cog,2011,5509325589.91579
cog,2012,5906611715.61561
cog,2013,5692357638.80954
cog,2014,6060819382.95962
cog,2015,5681473613.5351
cog,2016,4426487726.77285
cog,2017,4626829581.86745
cog,2018,4262649307.59276
cog,2019,4269748091.97083
cog,2020,3942334087.36974
col,1965,12471000843.2702
col,1966,12861505593.1656
col,1967,13818005847.3889
col,1968,14513917459.7933
col,1969,15645908468.449
col,1970,16428619925.9875
col,1971,17593704557.5157
col,1972,19359580273.992
col,1973,21231922902.9094
col,1974,22352378420.1638
col,1975,22383580978.8721
col,1976,23374876813.7156
col,1977,23719617810.8388
col,1978,25525016768.3456
col,1979,26875047475.1269
col,1980,27831736835.76649
col,1981,27579468876.2699
col,1982,27467896090.58549
col,1983,28401136255.5898
col,1984,30355172856.3982
col,1985,32165488580.7318
col,1986,35486008146.5495
col,1987,37651087508.0761
col,1988,39064468864.3564
col,1989,40870246034.69589
col,1990,41871186296.7766
col,1991,43011208795.8308
col,1992,42820100760.6131
col,1993,44634129486.6238
col,1994,46262290042.8682
col,1995,48826617154.9248
col,1996,47514923768.7168
col,1997,48149681591.4581
col,1998,48490341081.6278
col,1999,44984440493.7503
col,2000,46413095583.2912
col,2001,46786850356.3012
col,2002,48119541015.9502
col,2003,50444880067.4386
col,2004,53574119208.1321
col,2005,55864935635.9719
col,2006,59831191063.0402
col,2007,63464463390.8062
col,2008,65884699805.889
col,2009,66538995183.9268
col,2010,68708308956.819
col,2011,73677160813.2216
col,2012,75913946517.5168
col,2013,79491417734.44678
col,2014,82184459580.28339
col,2015,83904811474.4886
col,2016,85335945846.51758
col,2017,83497791607.2142
col,2018,83739231707.69421
col,2019,84261500928.0677
col,2020,73198432660.1221
com,1980,41803288.3712
com,1981,43419446.73131
com,1982,46191281.26316
com,1983,48417690.29037
com,1984,50407152.1721
com,1985,51558357.643
com,1986,52519558.32743
com,1987,53380168.24257
com,1988,54815263.21793
com,1989,53071689.88338
com,1990,55774228.55194
com,1991,52765446.87461
com,1992,57265207.28803
com,1993,58986427.11829
com,1994,55874819.32124
com,1995,57891105.40812
com,1996,57144498.36486
com,1997,59446909.30665
com,1998,60209163.80291
com,1999,61367075.32509
com,2000,68026184.25284
com,2001,69613283.05737
com,2002,71229441.41748
com,2003,72729361.55528
com,2004,74126455.57336
com,2005,76227684.97654
com,2006,78246206.41385
com,2007,79236466.65386
com,2008,83910584.40073
com,2009,82316779.54491
com,2010,93842246.35641
com,2011,96750437.26444
com,2012,98201179.6928
com,2013,103604021.6795
com,2014,100702536.82276
com,2015,100548297.64317
com,2016,105278299.15076
com,2017,102487754.73581
com,2018,105133984.92707
com,2019,109319150.39191
com,2020,108247336.29746
cpv,1980,39954621.29637
cpv,1981,44734872.04426
cpv,1982,44235658.49482
cpv,1983,53213137.69409
cpv,1984,52565685.24465
cpv,1985,60827157.38553
cpv,1986,62071142.12142
cpv,1987,69172668.58568
cpv,1988,71396852.14246
cpv,1989,78864037.21592
cpv,1990,79729994.95429
cpv,1991,82070831.0247
cpv,1992,94814532.39916
cpv,1993,98294136.62693
cpv,1994,116875739.70013
cpv,1995,125654488.09263
cpv,1996,143872007.3942
cpv,1997,145446032.0218
cpv,1998,162277949.47483
cpv,1999,165911388.56693
cpv,2000,179276908.01901
cpv,2001,163399146.6777
cpv,2002,173262963.13391
cpv,2003,175322910.42883
cpv,2004,188068993.35606
cpv,2005,209081091.17697
cpv,2006,225474700.83418
cpv,2007,256682773.87534
cpv,2008,303962880.9671
cpv,2009,287493345.46518
cpv,2010,276963032.85181
cpv,2011,280478763.72888
cpv,2012,271464709.70518
cpv,2013,278119314.69683
cpv,2014,296545005.11607
cpv,2015,289362700.06651
cpv,2016,297798570.84004
cpv,2017,333280489.11395
cpv,2018,360110411.63325
cpv,2019,386981496.54727
cpv,2020,379258911.41323
cri,1960,909065134.18813
cri,1961,899494453.38733
cri,1962,975461732.24365
cri,1963,1069374037.60147
cri,1964,1135920177.5445
cri,1965,1358438506.16301
cri,1966,1465809581.39694
cri,1967,1569143025.66804
cri,1968,1774015411.56009
cri,1969,1883779156.99422
cri,1970,2051415612.89567
cri,1971,2256886166.33776
cri,1972,2538473540.52367
cri,1973,2754711109.86668
cri,1974,3073085788.38065
cri,1975,3182101824.37722
cri,1976,3459950651.37534
cri,1977,3824384231.24316
cri,1978,4113000074.14216
cri,1979,4356753350.78746
cri,1980,4407298508.76666
cri,1981,4222016110.13873
cri,1982,3652710144.37886
cri,1983,3801803406.22877
cri,1984,4230839081.50197
cri,1985,4294095299.91975
cri,1986,4575084506.55562
cri,1987,4806874432.19989
cri,1988,4899440860.57008
cri,1989,5135866584.72727
cri,1990,5252658798.87449
cri,1991,5304400292.07412
cri,1992,5902401894.83908
cri,1993,6265676846.33516
cri,1994,6501874548.16955
cri,1995,6788820275.51729
cri,1996,6527389359.99247
cri,1997,7019130861.19543
cri,1998,7627520841.03967
cri,1999,7806859408.47727
cri,2000,8104439351.53801
cri,2001,8392047321.36151
cri,2002,8609354965.22934
cri,2003,8848691227.33459
cri,2004,9255042652.41969
cri,2005,9546587806.28655
cri,2006,10145782216.985
cri,2007,10873222954.7623
cri,2008,11017672649.1741
cri,2009,10440369250.4159
cri,2010,10734323913.6267
cri,2011,11046806088.0227
cri,2012,11468408747.8274
cri,2013,11051596351.0095
cri,2014,11157005800.3241
cri,2015,11270253521.7895
cri,2016,11591225361.7291
cri,2017,11804340748.0961
cri,2018,12116526076.3941
cri,2019,11931877751.658
cri,2020,12083066415.2774
cub,1970,7180662441.97149
cub,1971,7797968241.58897
cub,1972,8173643253.48113
cub,1973,8452260398.46266
cub,1974,8533910730.75749
cub,1975,9350702479.06939
cub,1976,9860707213.3064
cub,1977,10707583015.0095
cub,1978,11401737391.5103
cub,1979,11527519536.4847
cub,1980,11035524214.6535
cub,1981,13171029314.9406
cub,1982,14232058997.702
cub,1983,14990257074.8433
cub,1984,16279857028.2032
cub,1985,17133500678.3751
cub,1986,16363065989.3069
cub,1987,15429185252.0929
cub,1988,16586266240.1779
cub,1989,17393441207.7584
cub,1990,17731993455.541
cub,1991,14464143917.4933
cub,1992,10558204772.6554
cub,1993,8508310880.76162
cub,1994,8932669555.19642
cub,1995,9774637009.32691
cub,1996,11120123003.5245
cub,1997,11712821189.7189
cub,1998,10970609026.0466
cub,1999,11749822969.1395
cub,2000,12658291996.9054
cub,2001,12438123037.9094
cub,2002,12493541992.6072
cub,2003,12498230000.8596
cub,2004,12913286160.0619
cub,2005,13916381797.2578
cub,2006,15783016925.9864
cub,2007,16332518464.7125
cub,2008,16996373919.0235
cub,2009,17112904409.8685
cub,2010,16888549729.2186
cub,2011,17032538554.1133
cub,2012,17801037049.7722
cub,2013,18433918163.8442
cub,2014,17899820080.8046
cub,2015,19477000000
cub,2016,19108656494.4554
cub,2017,19528902948.5086
cub,2018,20021143815.009
cub,2019,19292828247.2277
cub,2020,17719666620.8201
cym,2006,448044761.79047
cym,2007,438726629.06516
cym,2008,445353894.15577
cym,2009,362891035.64143
cym,2010,310183367.33469
cym,2011,304437537.5015
cym,2012,308409096.36385
cym,2013,313582983.31933
cym,2014,320310212.4085
cym,2015,329867874.71499
cym,2016,344844713.78855
cym,2017,353812312.4925
cym,2018,373657866.31465
cym,2019,402736109.44438
cym,2020,386055442.21769
cyp,1975,785463777.30922
cyp,1976,1036558126.54827
cyp,1977,1295274172.11357
cyp,1978,1437123468.41982
cyp,1979,1586594571.89079
cyp,1980,1663235492.28862
cyp,1981,1608612854.98375
cyp,1982,1643757737.69159
cyp,1983,1676361759.38812
cyp,1984,1758083958.45472
cyp,1985,1788147562.49378
cyp,1986,1814823610.47415
cyp,1987,1938041958.06919
cyp,1988,2060836791.88286
cyp,1989,2150180687.27573
cyp,1990,2257732128.4369
cyp,1991,2308120390.80284
cyp,1992,2424987302.00957
cyp,1993,2348346208.22964
cyp,1994,2411013844.03266
cyp,1995,2438176939.16101
cyp,1996,2389105775.57822
cyp,1997,2388554116.06918
cyp,1998,2429382447.38862
cyp,1999,2490919568.13363
cyp,2000,2490549215.55742
cyp,2001,2628056152.21886
cyp,2002,2805209608.5461
cyp,2003,3057834286.72447
cyp,2004,3269280180.5486
cyp,2005,3398353028.24315
cyp,2006,3541400881.65672
cyp,2007,3759666790.53351
cyp,2008,3714759053.22537
cyp,2009,3280656085.05368
cyp,2010,3110543749.79475
cyp,2011,2837507669.78185
cyp,2012,2499204410.53995
cyp,2013,2108939026.56068
cyp,2014,1975734812.96375
cyp,2015,2024382558.52657
cyp,2016,2340188280.6763
cyp,2017,2612823053.2708
cyp,2018,3002005017.77341
cyp,2019,3282230359.8851
cyp,2020,3072777736.79203
cze,1993,32147135687.789
cze,1994,32725631099.1412
cze,1995,36795243660.7551
cze,1996,38723512373.5962
cze,1997,37190995477.4125
cze,1998,36276558768.23009
cze,1999,36157975506.8855
cze,2000,37843264393.5159
cze,2001,38950271863.4077
cze,2002,40508115249.7586
cze,2003,40809634635.9063
cze,2004,43947029828.7515
cze,2005,48524376238.63
cze,2006,55421068143.7065
cze,2007,58186859088.3683
cze,2008,61924528685.4007
cze,2009,55777061842.5733
cze,2010,59505340718.5324
cze,2011,62612734386.9099
cze,2012,60075207073.5302
cze,2013,58613262869.0482
cze,2014,60539783525.5856
cze,2015,63520991920.3212
cze,2016,64787844910.8186
cze,2017,69080949235.2254
cze,2018,70031363382.28571
cze,2019,71386920067.0766
cze,2020,64804431119.4675
deu,1991,780121613456.81982
deu,1992,774232552031.08997
deu,1993,734712179957.56995
deu,1994,756207438895.38306
deu,1995,750014537364.55505
deu,1996,727911720262.96497
deu,1997,741039399118.93787
deu,1998,740982536583.29297
deu,1999,743755708577.76611
deu,2000,776109404036.87085
deu,2001,770573067854.19885
deu,2002,753137716295.50403
deu,2003,750260682799.33984
deu,2004,770677117973.08191
deu,2005,773503069495.76196
deu,2006,813019347466.71484
deu,2007,842746992340.64404
deu,2008,832471760175.18005
deu,2009,720388279778.56995
deu,2010,826288023220.828
deu,2011,867661126489.88611
deu,2012,866868634717.5
deu,2013,860323385177.99585
deu,2014,898376836973.43298
deu,2015,910234389852.73413
deu,2016,947192020146.61682
deu,2017,979419208945.93274
deu,2018,990449442443.20996
deu,2019,977583098253.49487
deu,2020,905710351041.20996
dji,2013,237960737.38643
dji,2014,254461852.49789
dji,2015,276263067.95483
dji,2016,293156106.30739
dji,2017,334496221.7432
dji,2018,486085893.15192
dji,2019,531777966.99712
dji,2020,542413526.56609
dma,1977,18519788.61953
dma,1978,21341262.08754
dma,1979,18911006.43098
dma,1980,24599879.30976
dma,1981,25536575.89226
dma,1982,26513529.25926
dma,1983,26813018.21549
dma,1984,29296493.26599
dma,1985,30561617.77778
dma,1986,30348441.41414
dma,1987,32894699.51178
dma,1988,37744230.85859
dma,1989,40092936.46465
dma,1990,43456060.60606
dma,1991,44505723.90572
dma,1992,47483838.38384
dma,1993,47942760.94276
dma,1994,48240572.39057
dma,1995,51579966.32997
dma,1996,53239898.9899
dma,1997,54836363.63636
dma,1998,58829966.32997
dma,1999,56281481.48148
dma,2000,68550336.70034
dma,2001,67168686.86869
dma,2002,55827441.07744
dma,2003,60162794.61279
dma,2004,63077441.07744
dma,2005,65660101.0101
dma,2006,67705723.90572
dma,2007,73271380.47138
dma,2008,79173905.72391
dma,2009,72763636.36364
dma,2010,74862962.96296
dma,2011,74789730.63973
dma,2012,72910101.0101
dma,2013,71450336.70034
dma,2014,72905218.85522
dma,2015,67774074.07407
dma,2016,73422727.27273
dma,2017,63262962.96296
dma,2018,84173232.32323
dma,2019,92453367.00337
dma,2020,63306902.3569
dnk,1966,27949220361.5682
dnk,1967,29539583273.5852
dnk,1968,31934949485.4112
dnk,1969,33962615034.6042
dnk,1970,35686951977.8619
dnk,1971,37189739732.4378
dnk,1972,39781408945.0509
dnk,1973,38787448242.60889
dnk,1974,38532010400.9304
dnk,1975,37142454594.8791
dnk,1976,38535678406.5403
dnk,1977,39172752924.28809
dnk,1978,39191749025.6321
dnk,1979,40016169924.8928
dnk,1980,41676762034.7642
dnk,1981,39434053956.553
dnk,1982,41332713869.7045
dnk,1983,43947472730.2416
dnk,1984,46451741654.0658
dnk,1985,49286913346.8826
dnk,1986,52252221948.8384
dnk,1987,52314211659.82249
dnk,1988,52319152423.8422
dnk,1989,53429984393.9335
dnk,1990,52070312473.76849
dnk,1991,51919651796.4706
dnk,1992,52613218921.7308
dnk,1993,49809582148.3652
dnk,1994,53811361999.8279
dnk,1995,57078423591.3697
dnk,1996,57132685341.5922
dnk,1997,60201580990.3778
dnk,1998,61452638891.6029
dnk,1999,63269596722.1032
dnk,2000,65699415893.1945
dnk,2001,65052764548.4164
dnk,2002,64017747242.9436
dnk,2003,63242512518.2684
dnk,2004,64890851485.8078
dnk,2005,64330315334.7337
dnk,2006,66766392470.0115
dnk,2007,65113019098.6301
dnk,2008,64322156184.8857
dnk,2009,57509314368.0545
dnk,2010,57596229364.7485
dnk,2011,59180199129.3754
dnk,2012,60127379606.1259
dnk,2013,59365903841.30569
dnk,2014,59634192485.19769
dnk,2015,60496642597.1714
dnk,2016,63992084432.1572
dnk,2017,67809472610.08649
dnk,2018,68464547525.7346
dnk,2019,71050968300.62621
dnk,2020,70534858597.1078
dom,1966,1386099837.27445
dom,1967,1525335901.00552
dom,1968,1461273166.37694
dom,1969,1683917558.66228
dom,1970,1839267443.44791
dom,1971,2167533137.2342
dom,1972,2533678556.76014
dom,1973,3056126988.66031
dom,1974,3213405769.88567
dom,1975,3471084534.45197
dom,1976,3733500041.01397
dom,1977,3952337521.2155
dom,1978,3857129007.10187
dom,1979,4162175191.62522
dom,1980,4341697713.26237
dom,1981,4486168344.13135
dom,1982,4287698854.51137
dom,1983,4679901091.75565
dom,1984,4723005443.91655
dom,1985,4427432743.38462
dom,1986,4750952221.69123
dom,1987,5649038504.07671
dom,1988,5613512939.10894
dom,1989,5920927494.63012
dom,1990,5560074436.93599
dom,1991,5429727350.57072
dom,1992,6124692843.7118
dom,1993,6632609423.84153
dom,1994,7049193120.3868
dom,1995,7485136305.65786
dom,1996,8043914309.51714
dom,1997,8932005076.83586
dom,1998,9783426665.04342
dom,1999,10841804214.4264
dom,2000,11182230086.4179
dom,2001,11056244817.1011
dom,2002,11716089893.3668
dom,2003,11394114795.0634
dom,2004,11737830481.8712
dom,2005,12749137275.4116
dom,2006,13984703088.7968
dom,2007,14561068648.3421
dom,2008,14840536703.0054
dom,2009,14170531821.6476
dom,2010,15516961082.0802
dom,2011,15830968639.4931
dom,2012,15709271831.8503
dom,2013,17206391405.552
dom,2014,18761395060
dom,2015,20279390618.3748
dom,2016,21666111311.599
dom,2017,22357163513.8442
dom,2018,24100908031.7314
dom,2019,25539770524.1694
dom,2020,23919318861.0468
dza,1999,40275808880.5196
dza,2000,41693144349.0578
dza,2001,41348550029.1638
dza,2002,43018739051.7186
dza,2003,46190379327.8516
dza,2004,47561499707.8258
dza,2005,50115051802.941
dza,2006,48972642635.6374
dza,2007,48728273172.6889
dza,2008,47648639919.4125
dza,2009,44576801742.7501
dza,2010,43982363011.8598
dza,2011,42954101677.1134
dza,2012,41903084435.3762
dza,2013,39879371080.62009
dza,2014,39885687631.7759
dza,2015,40257797587.4802
dza,2016,42990143325.0506
dza,2017,42703970018.7389
dza,2018,40932019143.1952
dza,2019,39643603685.46449
dza,2020,36213261768.6671
ecu,1960,2765600977.88103
ecu,1961,2987469447.23419
ecu,1962,3003600381.4915
ecu,1963,3159416083.37699
ecu,1964,3621072436.06895
ecu,1965,4002900151.19624
ecu,1966,3916967840.39939
ecu,1967,4256990117.22834
ecu,1968,4304352388.1843
ecu,1969,4569035561.90507
ecu,1970,4946477983.91131
ecu,1971,5775882827.98393
ecu,1972,6370870618.49409
ecu,1973,8258569727.29264
ecu,1974,8873096538.42805
ecu,1975,9725731617.50269
ecu,1976,10529753455.7419
ecu,1977,10212399593.2346
ecu,1978,11019367052.0504
ecu,1979,11130303008.4549
ecu,1980,10877727857.9956
ecu,1981,10960932450.6293
ecu,1982,10931389608.9637
ecu,1983,11261700789.0788
ecu,1984,11617875410.469
ecu,1985,12151440973.6969
ecu,1986,12616342336.0591
ecu,1987,11649632718.2276
ecu,1988,13167221952.4981
ecu,1989,13119570895.211
ecu,1990,13410377417.9048
ecu,1991,13719353851.4816
ecu,1992,13990152732.0948
ecu,1993,14523744548.6255
ecu,1994,15570168382.4805
ecu,1995,15516389804.3148
ecu,1996,15265434482.6397
ecu,1997,15532706232.0187
ecu,1998,15603977385.8546
ecu,1999,14611862446.8823
ecu,2000,16212777038.9794
ecu,2001,17211583944.841
ecu,2002,17995119018.2231
ecu,2003,18486159481.54
ecu,2004,21298524856.3658
ecu,2005,22241229766.762
ecu,2006,23265482686.3838
ecu,2007,23071831761.44329
ecu,2008,24607986018.8044
ecu,2009,24565073682.6767
ecu,2010,25326645242.918
ecu,2011,27596810343.2177
ecu,2012,29399234786.4551
ecu,2013,30685090054.71149
ecu,2014,31802661651.8792
ecu,2015,31645957000
ecu,2016,31168534124.8569
ecu,2017,31177343420.6188
ecu,2018,30863772659.0481
ecu,2019,30914068736.5944
ecu,2020,28370860098.2902
egy,1961,4720929494.23462
egy,1962,5160433380.01834
egy,1963,6040936062.7619
egy,1964,6517812727.949
egy,1965,7311610562.47672
egy,1966,7546311617.12993
egy,1967,7742144981.20363
egy,1968,7701782379.44798
egy,1969,7317590207.18127
egy,1970,8311706139.3111
egy,1971,8836412512.95676
egy,1972,9524462131.201
egy,1973,9828543984.95688
egy,1974,10041143586.0998
egy,1975,10815521527.2323
egy,1976,12612386214.1606
egy,1977,14247515718.1548
egy,1978,16010798964.7387
egy,1979,18139834863.532
egy,1980,19903118110.1161
egy,1981,22717518780.1777
egy,1982,26104075479.66809
egy,1983,26705864037.5722
egy,1984,29456801566.2683
egy,1985,32991459426.8807
egy,1986,36807148315.6046
egy,1987,37867941492.1378
egy,1988,38833738264.8024
egy,1989,41016682683.7294
egy,1990,43533899550.2954
egy,1991,45885433558.3249
egy,1992,48318355621.4741
egy,1993,49045034868.04289
egy,1994,50137219395.3652
egy,1995,52870486966.3535
egy,1996,55520690142.2434
egy,1997,58247222753.4026
egy,1998,60927733216.7446
egy,1999,65031722916.741
egy,2000,69378285754.96489
egy,2001,74514040911.61278
egy,2002,74730395826.2254
egy,2003,76116594653.3922
egy,2004,78154630346.46388
egy,2005,80593090043.72121
egy,2006,90351837020.7673
egy,2007,96338071979.8748
egy,2008,103073726115.97701
egy,2009,108651646977.23
egy,2010,113453035616.18401
egy,2011,113933624608.026
egy,2012,115165969315.16
egy,2013,116226370866.703
egy,2014,118671460462.509
egy,2015,120647654986.52299
egy,2016,121480452884.425
egy,2017,124059967636.14799
egy,2018,132026998195.304
egy,2019,139631403125.22101
egy,2020,140399705600.20401
esp,1995,220227213660.15601
esp,1996,223868634967.18701
esp,1997,233036539982.422
esp,1998,243943051697.26599
esp,1999,257104093605.85901
esp,2000,270453752705.85901
esp,2001,283102199658.98401
esp,2002,287467023370.703
esp,2003,294008711373.828
esp,2004,297065419387.5
esp,2005,304655597072.26501
esp,2006,312649637449.21893
esp,2007,316671621677.73401
esp,2008,313432953550
esp,2009,283097761607.422
esp,2010,274572264555.85901
esp,2011,261412332160.15601
esp,2012,244263700922.65601
esp,2013,230293824116.79697
esp,2014,231802761648.04697
esp,2015,240159612740.23401
esp,2016,249874507610.54697
esp,2017,258487656180.46896
esp,2018,259964417837.89096
esp,2019,266267560569.53101
esp,2020,238458729478.90601
est,1995,2205400962.95312
est,1996,2248788464.54102
est,1997,2552059389.52578
est,1998,2722911060.52734
est,1999,2558796351.79766
est,2000,3072209018.2668
est,2001,3344794145.23555
est,2002,3588667297.6207
est,2003,3908122687.14101
est,2004,4056934994.0832
est,2005,4556356703.00156
est,2006,4984516617.98086
est,2007,5346477446.34101
est,2008,5191391953.51523
est,2009,3964907556.8832
est,2010,4399938685.19414
est,2011,5070637008.55117
est,2012,5209388252.60117
est,2013,5305427688.41367
est,2014,5449069665.28554
est,2015,5462487004.67187
est,2016,5799731214.36757
est,2017,6166792473.48593
est,2018,6638376503.97851
est,2019,6479111476.09375
est,2020,6217666968.05976
eth,1981,1143948516.24399
eth,1982,1245973642.23521
eth,1983,1341383220.6815
eth,1984,1403960591.98719
eth,1985,1518257515.67441
eth,1986,1584961459.86437
eth,1987,1680953378.94071
eth,1988,1611855668.93496
eth,1989,1587977591.18666
eth,1990,1510659632.57109
eth,1991,1232225665.15974
eth,1992,987479253.11575
eth,1993,1253089532.89911
eth,1994,1343430367.72842
eth,1995,1452601436.35218
eth,1996,1515667464.88109
eth,1997,1571415426.37105
eth,1998,1653229450.77562
eth,1999,1743888315.47148
eth,2000,1837163812.59569
eth,2001,1931119690.22087
eth,2002,2091902291.10618
eth,2003,2227365184.28242
eth,2004,2486746436.78267
eth,2005,2721275692.1916
eth,2006,2997868178.73502
eth,2007,3283362811.87112
eth,2008,3615978224.68874
eth,2009,3965762940.75718
eth,2010,4394745697.50946
eth,2011,5054435012.14654
eth,2012,6047016108.02188
eth,2013,7504511220.26778
eth,2014,8783455075.6332
eth,2015,10526636527.399
eth,2016,13047139672.3474
eth,2017,15731215615.9411
eth,2018,17735364546.9452
eth,2019,19962166706.1109
eth,2020,21885544404.5436
fin,1975,25619126406.5355
fin,1976,24807394571.1125
fin,1977,24986303524.7258
fin,1978,25441451231.2566
fin,1979,26789278614.6847
fin,1980,28687565300
fin,1981,28967162548.4375
fin,1982,29529685583.9844
fin,1983,30559313546.4844
fin,1984,30780106611.7187
fin,1985,31794201393.75
fin,1986,32426623741.4062
fin,1987,33741396516.7968
fin,1988,35623130379.2968
fin,1989,38370284296.4843
fin,1990,38173900514.8437
fin,1991,34199625340.625
fin,1992,33214377893.75
fin,1993,32818281791.7968
fin,1994,34225144137.10929
fin,1995,34546902875.3906
fin,1996,36678277138.2812
fin,1997,40144395408.5937
fin,1998,43403034768.3593
fin,1999,45735230864.4531
fin,2000,50125573372.6562
fin,2001,50671453714.8437
fin,2002,52097177779.2968
fin,2003,53828017888.6718
fin,2004,56490848826.1718
fin,2005,58617785037.5
fin,2006,63711558718.3593
fin,2007,69012811309.76559
fin,2008,67258671429.68751
fin,2009,55210470950.3906
fin,2010,59701779131.6406
fin,2011,59766130879.2968
fin,2012,55184952153.9062
fin,2013,54896478802.3437
fin,2014,54361693589.06249
fin,2015,54660152556.6406
fin,2016,56772665100.3906
fin,2017,60289820963.6719
fin,2018,58865206412.1094
fin,2019,59280164233.2031
fin,2020,58516819364.4531
fji,1965,165140770.55267
fji,1966,185944412.32847
fji,1967,210403340.34836
fji,1968,231017868.53051
fji,1969,208162584.47713
fji,1970,228329005.16023
fji,1971,228329005.16023
fji,1972,245582563.31752
fji,1973,268886009.46394
fji,1974,257458340.14026
fji,1975,245134401.22448
fji,1976,252752829.24227
fji,1977,280985894.6302
fji,1978,280761786.28668
fji,1979,325576139.39534
fji,1980,330057596.5438
fji,1981,350896233.06947
fji,1982,330281650.29333
fji,1983,306081934.55481
fji,1984,312579984.63699
fji,1985,291069077.67475
fji,1986,324679815.20925
fji,1987,275832221.63917
fji,1988,257906502.2333
fji,1989,331890480.68922
fji,1990,342012862.22114
fji,1991,336583341.86192
fji,1992,370826295.70927
fji,1993,391368726.2853
fji,1994,406775609.58098
fji,1995,413770599.13494
fji,1996,444412546.59608
fji,1997,457897016.24496
fji,1998,463419856.78681
fji,1999,500788972.30211
fji,2000,473533184.878
fji,2001,507961575.89794
fji,2002,519437722.3349
fji,2003,523812928.91668
fji,2004,576316180.55298
fji,2005,538086375.78583
fji,2006,541655461.86707
fji,2007,513751755.03028
fji,2008,586118515.05264
fji,2009,592231374.18166
fji,2010,630923950.93448
fji,2011,569155842.85346
fji,2012,556403946.61819
fji,2013,581011990.62144
fji,2014,664591904.674
fji,2015,710401840.19832
fji,2016,761848872.60573
fji,2017,793914195.23931
fji,2018,837468654.57011
fji,2019,833719491.60954
fji,2020,779599970.76488
