geo,time,nv_srv_totl_cn
gab,1960,11757633500
gab,1961,13659514800
gab,1962,15009607700
gab,1963,6730923000
gab,1964,20644943900
gab,1965,22100000000
gab,1966,24099980000
gab,1967,25399990000
gab,1968,26300020000
gab,1969,29599880000
gab,1970,30300010000
gab,1971,42700010000
gab,1972,38699990000
gab,1973,65300110000
gab,1974,105700000000
gab,1975,144799990000
gab,1976,234700000000
gab,1977,250400000000
gab,1978,192300000000
gab,1979,198500000000
gab,1980,296699990000
gab,1981,372300000000
gab,1982,395199990000
gab,1983,473800020000
gab,1984,532200000000
gab,1985,400950000000
gab,1986,509840000000
gab,1987,396090000500
gab,1988,616440001300
gab,1989,662200000000
gab,1990,805100000000
gab,1991,728021000000
gab,1992,716872000000
gab,1993,708280000000
gab,1994,891032580000
gab,1995,980300000000
gab,1996,1093500000000
gab,1997,1216600000000
gab,1998,1318200000000
gab,1999,1260100000000
gab,2000,1354200000000
gab,2001,1395887000000
gab,2002,1438511000000
gab,2003,1465797000000
gab,2004,1486786000000
gab,2005,1493807000000
gab,2006,1668329000000
gab,2007,1868862000000
gab,2008,2012826000000
gab,2009,2097531000000
gab,2010,2192300000000
gab,2011,2199680000000
gab,2012,2406900000000
gab,2013,2572900000000
gab,2014,2937300000000
gab,2015,3318832423400
gab,2016,3469093249500
gab,2017,3697262361700
gab,2018,3852321401500
gab,2019,4050316800900
gab,2020,4031384480000
gbm,2012,3938704000
gbm,2013,4170186000
gbm,2014,4389988000
gbm,2015,4339144000
gbm,2016,4748522000
gbm,2017,5079440000
gbm,2018,5245469000
gbm,2019,5383238000
gbr,1990,421002660000
gbr,1991,444394196000
gbr,1992,467394252000
gbr,1993,498462845000
gbr,1994,524807732000
gbr,1995,553515000000
gbr,1996,593013000000
gbr,1997,625215000000
gbr,1998,659552000000
gbr,1999,689031000000
gbr,2000,725745000000
gbr,2001,769866000000
gbr,2002,805363000000
gbr,2003,860009000000
gbr,2004,911282000000
gbr,2005,969580000000
gbr,2006,1021817000000
gbr,2007,1082468000000
gbr,2008,1116902000000
gbr,2009,1115019000000
gbr,2010,1138443000000
gbr,2011,1170456000000
gbr,2012,1209536000000
gbr,2013,1253568000000
gbr,2014,1315731000000
gbr,2015,1363830000000
gbr,2016,1432864000000
gbr,2017,1486063000000
gbr,2018,1540736000000
gbr,2019,1598014000000
gbr,2020,1567587000000
geo,1980,4200
geo,1981,4500
geo,1982,4700
geo,1983,4900
geo,1984,5000
geo,1985,4500
geo,1986,4700
geo,1987,5000
geo,1988,5200
geo,1989,5000
geo,1990,5000
geo,1991,6100
geo,1992,34200
geo,1996,1599900000
geo,1997,2040500000
geo,1998,2411600000
geo,1999,2789500000
geo,2000,3217700000
geo,2001,3531400000
geo,2002,3903500000
geo,2003,4404200000
geo,2004,5078500000
geo,2005,5937000000
geo,2006,7615400000
geo,2007,9659900000
geo,2008,11580800000
geo,2009,10909500000
geo,2010,13764900000
geo,2011,15721100000
geo,2012,16805600000
geo,2013,17781300000
geo,2014,19188000000
geo,2015,21046200000
geo,2016,22040700000
geo,2017,24564400000
geo,2018,26879600000
geo,2019,29929613000
geo,2020,29112224000
gha,1984,9482800
gha,1985,10676800
gha,1986,17667400
gha,1987,24526100
gha,1988,35332600
gha,1989,47327700
gha,1990,72781900
gha,1991,90832200
gha,1992,104925800
gha,1993,106590000
gha,1994,142280000
gha,1995,215080000
gha,1996,297600000
gha,1997,393590000
gha,1998,488320000
gha,1999,584743900
gha,2000,782400000
gha,2001,1110100000
gha,2002,1427460000
gha,2003,1922990000
gha,2004,2291049000
gha,2005,2812260000
gha,2006,8690376100
gha,2007,10921617500
gha,2008,13934634700
gha,2009,17543497500
gha,2010,22183618300
gha,2011,27422719700
gha,2012,35837272800
gha,2013,50523645500
gha,2014,59369527900
gha,2015,74355899700
gha,2016,96437001800
gha,2017,114272074400
gha,2018,134786424200
gha,2019,160948181600
gha,2020,172608317100
gin,1986,274422708700
gin,1987,399727862800
gin,1988,480697741600
gin,1989,592294445400
gin,1990,784031322500
gin,1991,1092309000000
gin,1992,1586045000000
gin,1993,1593536000000
gin,1994,1695911978400
gin,1995,1817572978700
gin,1996,1921065961100
gin,1997,1936393857800
gin,1998,1939253300000
gin,1999,2176864900300
gin,2000,2166671752100
gin,2001,2209780432300
gin,2002,2297607564000
gin,2003,2774623186300
gin,2004,3201540703100
gin,2005,4055497631500
gin,2006,9757193394000
gin,2007,12015228574000
gin,2008,14008855451000
gin,2009,14279685655000
gin,2010,17033306957300
gin,2011,19821504737000
gin,2012,22529393986500
gin,2013,25185836983900
gin,2014,26694092846000
gin,2015,29956362304600
gin,2016,32322423473900
gin,2017,35601993450200
gin,2018,40762384781900
gin,2019,47588902457800
gin,2020,54281261078100
gmb,1966,46950000
gmb,1967,50900000
gmb,1968,50950000
gmb,1969,55950000
gmb,1970,67050000
gmb,1971,70350000
gmb,1972,70400000
gmb,1973,76200000
gmb,1974,97500000
gmb,1975,122950000
gmb,1976,144200100
gmb,1977,188250100
gmb,1978,220100000
gmb,1979,241164800
gmb,1980,248799900
gmb,1981,247685000
gmb,1982,272049900
gmb,1983,319850100
gmb,1984,351800000
gmb,1985,527150000
gmb,1986,769700000
gmb,1987,914650100
gmb,1988,1128950000
gmb,1989,1373200100
gmb,1990,1615099900
gmb,1991,4007870200
gmb,1992,4289088300
gmb,1993,4651619200
gmb,1994,4731085800
gmb,1995,4783692000
gmb,1996,5098436200
gmb,1997,5233524300
gmb,1998,5788758200
gmb,1999,5606849600
gmb,2000,6071544500
gmb,2001,6449358000
gmb,2002,6918156000
gmb,2003,8115322300
gmb,2004,14748680200
gmb,2005,14901024900
gmb,2006,16450178000
gmb,2007,18257195000
gmb,2008,18365469000
gmb,2009,19744240200
gmb,2010,21269739800
gmb,2011,22800995600
gmb,2012,24715024100
gmb,2013,27267449200
gmb,2014,28958193700
gmb,2015,30397588300
gmb,2016,31421024700
gmb,2017,37473714500
gmb,2018,44167774500
gmb,2019,49731583600
gmb,2020,49192207200
gnb,1970,13530800
gnb,1971,13986200
gnb,1972,14996900
gnb,1973,17255400
gnb,1974,19895400
gnb,1975,18653900
gnb,1976,26912200
gnb,1977,22084600
gnb,1978,24176900
gnb,1979,25849300
gnb,1980,33169200
gnb,1981,35549300
gnb,1982,48157000
gnb,1983,68104600
gnb,1984,113846200
gnb,1985,134107700
gnb,1986,261369200
gnb,1987,405830400
gnb,1988,713511900
gnb,1989,1897596400
gnb,1990,1581944100
gnb,1991,4955212400
gnb,1992,9336907000
gnb,1993,12187837900
gnb,1994,14429962400
gnb,1995,21754642200
gnb,1996,31845704700
gnb,1997,46350000000
gnb,1998,29909000000
gnb,1999,36829800000
gnb,2000,110167000000
gnb,2001,132465000000
gnb,2002,112505000000
gnb,2003,105954000000
gnb,2004,110512000000
gnb,2005,120648000000
gnb,2006,128100000000
gnb,2007,138864000000
gnb,2008,148229000000
gnb,2009,159065000000
gnb,2010,165536000000
gnb,2011,210225000000
gnb,2012,192262658700
gnb,2013,207232088600
gnb,2014,218398395200
gnb,2015,225755223900
gnb,2016,253992058700
gnb,2017,254979248500
gnb,2018,420016482800
gnb,2019,432180722600
gnb,2020,413597000000
gnq,2006,827587000000
gnq,2007,1094411000000
gnq,2008,1363290000000
gnq,2009,1680108000000
gnq,2010,1996484000000
gnq,2011,2227453000000
gnq,2012,2621513000000
gnq,2013,2944956000000
gnq,2014,3118657000000
gnq,2015,3049741000000
gnq,2016,3009653440400
gnq,2017,2897575000000
gnq,2018,2944670036200
gnq,2019,2966270212100
gnq,2020,2982698487100
grc,1995,59560932000
grc,1996,67052846000
grc,1997,75704642000
grc,1998,83153242000
grc,1999,86633478000
grc,2000,92023780000
grc,2001,98128814000
grc,2002,105870729000
grc,2003,114861667000
grc,2004,127081303000
grc,2005,134810444000
grc,2006,142528340000
grc,2007,156318010000
grc,2008,169130429000
grc,2009,169353414000
grc,2010,157634362000
grc,2011,142620161000
grc,2012,131779025000
grc,2013,126291500000
grc,2014,125114993000
grc,2015,123447181000
grc,2016,120705012000
grc,2017,123235604000
grc,2018,124612376000
grc,2019,127412411000
grc,2020,113343809000
grd,1977,115958618
grd,1978,145550616
grd,1979,162487495
grd,1980,187265603
grd,1981,188774701
grd,1982,203862992
grd,1983,216538922
grd,1984,244980572
grd,1985,283826867
grd,1986,319116857
grd,1987,347276696
grd,1988,380127974
grd,1989,443948822
grd,1990,473665034
grd,1991,500044100
grd,1992,532070400
grd,1993,545914400
grd,1994,574018700
grd,1995,602783500
grd,1996,646914700
grd,1997,682352100
grd,1998,779862900
grd,1999,835141200
grd,2000,908545000
grd,2001,937805800
grd,2002,955580000
grd,2003,1031209700
grd,2004,1074057500
grd,2005,1156103200
grd,2006,1204302900
grd,2007,1331221900
grd,2008,1487126300
grd,2009,1449444300
grd,2010,1423201000
grd,2011,1453679500
grd,2012,1521844300
grd,2013,1586630900
grd,2014,1680298400
grd,2015,1797201400
grd,2016,1918570000
grd,2017,2037046700
grd,2018,2079552200
grd,2019,2189342300
grd,2020,1879879200
grl,2003,6696700000
grl,2004,7131600000
grl,2005,7069400000
grl,2006,7649500000
grl,2007,8012000000
grl,2008,8100100000
grl,2009,9126400000
grl,2010,9238000000
grl,2011,9290000000
grl,2012,9319000000
grl,2013,9636400000
grl,2014,10137700000
grl,2015,10581900000
grl,2016,11012900000
grl,2017,11400300000
grl,2018,11429700000
grl,2019,11769000000
gtm,1965,721895400
gtm,1966,746167600
gtm,1967,785282500
gtm,1968,860252900
gtm,1969,920160000
gtm,1970,1028523200
gtm,1971,1061607900
gtm,1972,1112605000
gtm,1973,1359328800
gtm,1974,1687539800
gtm,1975,1949015300
gtm,1976,2296253400
gtm,1977,2894375500
gtm,1978,3214983200
gtm,1979,3664852800
gtm,1980,4188974600
gtm,1981,4585033800
gtm,1982,4675744100
gtm,1983,4900928900
gtm,1984,5172274100
gtm,1985,6090684400
gtm,1986,8599879700
gtm,1987,9594899700
gtm,1988,11086199300
gtm,1989,12851299800
gtm,1990,18645446200
gtm,1991,25867065500
gtm,1992,29533112500
gtm,1993,35497133400
gtm,1994,41685706800
gtm,1995,47847573500
gtm,1996,53714767800
gtm,1997,60731642200
gtm,1998,70154255200
gtm,1999,76888681400
gtm,2000,85934130400
gtm,2001,79254025700
gtm,2002,86894553500
gtm,2003,93968994700
gtm,2004,102982836600
gtm,2005,114993717600
gtm,2006,128274631700
gtm,2007,146853519300
gtm,2008,168946733300
gtm,2009,178584228000
gtm,2010,194919073600
gtm,2011,215235895300
gtm,2012,231265341900
gtm,2013,253324471000
gtm,2014,272415417000
gtm,2015,292511225000
gtm,2016,310673048000
gtm,2017,328930991000
gtm,2018,346953461000
gtm,2019,371379445000
gtm,2020,370736545000
guy,1960,112300000
guy,1961,122300000
guy,1962,120500000
guy,1963,110100000
guy,1964,121300000
guy,1965,133100000
guy,1966,144700000
guy,1967,156500000
guy,1968,167000000
guy,1969,174600000
guy,1970,190600000
guy,1971,206100000
guy,1972,230200000
guy,1973,278300000
guy,1974,317900000
guy,1975,379200000
guy,1976,437400000
guy,1977,444600000
guy,1978,488100000
guy,1979,515100000
guy,1980,546000000
guy,1981,638000000
guy,1982,596000000
guy,1983,636000000
guy,1984,715000000
guy,1985,794000000
guy,1986,848999900
guy,1987,1198999800
guy,1988,1598000000
guy,1989,2780000000
guy,1990,5117000000
guy,1991,9956000000
guy,1992,12210000000
guy,1993,13921000000
guy,1994,16638000000
guy,1995,19313000000
guy,1996,22460000000
guy,1997,27655000000
guy,1998,31309800000
guy,1999,37187000000
guy,2000,43101400000
guy,2001,45757000000
guy,2002,47803430000
guy,2003,50995000000
guy,2004,54465600000
guy,2005,62524600000
guy,2006,191833018300
guy,2007,224278000000
guy,2008,243470000000
guy,2009,264580000000
guy,2010,290563000000
guy,2011,322328000000
guy,2012,357054000000
guy,2013,367747000000
guy,2014,381622000000
guy,2015,389794000000
guy,2016,410093000000
guy,2017,434586000000
guy,2018,457002000000
guy,2019,482335000000
guy,2020,443983000000
hkg,2000,1120265000000
hkg,2001,1118884000000
hkg,2002,1110646000000
hkg,2003,1102221000000
hkg,2004,1163558000000
hkg,2005,1257617000000
hkg,2006,1352383000000
hkg,2007,1490475000000
hkg,2008,1499529000000
hkg,2009,1466724000000
hkg,2010,1614922000000
hkg,2011,1770166000000
hkg,2012,1872498000000
hkg,2013,1948292000000
hkg,2014,2044750000000
hkg,2015,2154541000000
hkg,2016,2229760000000
hkg,2017,2357359000000
hkg,2018,2514947000000
hkg,2019,2559558000000
hkg,2020,2392463000000
hnd,1960,265200000
hnd,1961,277500000
hnd,1962,295300000
hnd,1963,320900000
hnd,1964,354600000
hnd,1965,378000000
hnd,1966,418700000
hnd,1967,445900000
hnd,1968,478900000
hnd,1969,513500000
hnd,1970,593000100
hnd,1971,607000100
hnd,1972,676000100
hnd,1973,747000100
hnd,1974,846000000
hnd,1975,968000100
hnd,1976,1161999900
hnd,1977,1355000000
hnd,1978,2265594547.72932
hnd,1979,2767165566.07709
hnd,1980,3302551834.12444
hnd,1981,3654354788.08983
hnd,1982,3969419469.10418
hnd,1983,4364344782.90695
hnd,1984,4779588922.09204
hnd,1985,5258372095.52446
hnd,1986,5662439789.24417
hnd,1987,6064580879.22827
hnd,1988,6649715033.32929
hnd,1989,7386280310.88719
hnd,1990,8956752300.81855
hnd,1991,11477648900
hnd,1992,12387074100
hnd,1993,15271030500
hnd,1994,17922968700
hnd,1995,23646306800
hnd,1996,28270673100
hnd,1997,35727093400
hnd,1998,41239332900
hnd,1999,46663768300
hnd,2000,54116000000
hnd,2001,62782800000
hnd,2002,70835600000
hnd,2003,79497100000
hnd,2004,90485500000
hnd,2005,103627900000
hnd,2006,117485700000
hnd,2007,136268600000
hnd,2008,156505100000
hnd,2009,168313200000
hnd,2010,181473400000
hnd,2011,195007400000
hnd,2012,211816500000
hnd,2013,229589700000
hnd,2014,249418400000
hnd,2015,270870500000
hnd,2016,289521100000
hnd,2017,308921900000
hnd,2018,329862600000
hnd,2019,354590300000
hnd,2020,341727600000
hrv,1995,60254070102.2602
hrv,1996,69119414991.2346
hrv,1997,76437776944.60539
hrv,1998,86402910149.7131
hrv,1999,90891113234.54408
hrv,2000,97121597504.28659
hrv,2001,105613319839.093
hrv,2002,117653655154.99699
hrv,2003,132094962466.994
hrv,2004,140509155513.77899
hrv,2005,154261301526.84299
hrv,2006,168366781154.215
hrv,2007,188023484612.29599
hrv,2008,202041696141.479
hrv,2009,195930291670.32697
hrv,2010,198813475767.27896
hrv,2011,203218205477.15399
hrv,2012,200121116496.94601
hrv,2013,199474758781.42401
hrv,2014,199845986304.19
hrv,2015,204466881092.69696
hrv,2016,211345993528.99496
hrv,2017,222378136317
hrv,2018,232910201430
hrv,2019,245323676547
hrv,2020,224548990265.23901
hti,1988,5570115000
hti,1989,5465931000
hti,1990,6739854000
hti,1991,7265227000
hti,1992,8474949000
hti,1993,9951110000
hti,1994,13740196000
hti,1995,17448612000
hti,1996,19162151000
hti,1997,22760983000
hti,1998,26053463000
hti,1999,28191119000
hti,2000,76434414500
hti,2001,86591030600
hti,2002,95462416200
hti,2003,109206047100
hti,2004,132757464100
hti,2005,152152034600
hti,2006,163980562300
hti,2007,185769448300
hti,2008,205311795300
hti,2009,243690086700
hti,2010,250975374900
hti,2011,268529790300
hti,2012,290759325900
hti,2013,328271406900
hti,2014,350207216100
hti,2015,378126575300
hti,2016,451858866800
hti,2017,530252585400
hti,2018,573996459200
hti,2019,676455887400
hti,2020,781785655900
hun,1995,3017641000000
hun,1996,3749054000000
hun,1997,4616148000000
hun,1998,5445241000000
hun,1999,6163959000000
hun,2000,7096325000000
hun,2001,8372231000000
hun,2002,9718169000000
hun,2003,10651481000000
hun,2004,11488363000000
hun,2005,12495821000000
hun,2006,13667586000000
hun,2007,14378763000000
hun,2008,15393760000000
hun,2009,15092761000000
hun,2010,15584222000000
hun,2011,15992331000000
hun,2012,16036395000000
hun,2013,16851147000000
hun,2014,18010300000000
hun,2015,18919883000000
hun,2016,20083292000000
hun,2017,21955818000000
hun,2018,24252065000000
hun,2019,26860448000000
hun,2020,27180088000000
idn,1983,28943130000000
idn,1984,34303870000000
idn,1985,39711990000000
idn,1986,43163260000000
idn,1987,50449410000000
idn,1988,56374500000000
idn,1989,65982510000000
idn,1990,76412680000000
idn,1991,89009020000000
idn,1992,105249680000000
idn,1993,139955750000000
idn,1994,160806370000000
idn,1995,186627200000000
idn,1996,212345000000000
idn,1997,248435100000000
idn,1998,350635600000000
idn,1999,407200600000000
idn,2000,463747266220300
idn,2001,632471560000000
idn,2002,730642350000000
idn,2003,826917200000000
idn,2004,942129100000000
idn,2005,1118932000000000
idn,2006,1338446200000000
idn,2007,1559977600000000
idn,2008,1853655700000000
idn,2009,2077531700000000
idn,2010,2791367700000000
idn,2011,3178475000000000
idn,2012,3521529200000000
idn,2013,3963224300000000
idn,2014,4464874500000000
idn,2015,4991948800000000
idn,2016,5412331200000000
idn,2017,5927074100000000
idn,2018,6440737900000000
idn,2019,7001584900000000
idn,2020,6852631600000000
ind,1960,68386124718.84
ind,1961,71600758756.35001
ind,1962,80178700929.66
ind,1963,87840002856.10001
ind,1964,97739908577.81
ind,1965,106210374972.2
ind,1966,117057179349.00999
ind,1967,130136104877.46001
ind,1968,139564840766.09
ind,1969,150383122679.38
ind,1970,164078452694.85999
ind,1971,179447571430.73001
ind,1972,196240578335.39999
ind,1973,221542535485.82001
ind,1974,266793772109.03
ind,1975,299430083935.33002
ind,1976,328720009016.42999
ind,1977,360560599240.16998
ind,1978,393666603301.08002
ind,1979,438910341471.84998
ind,1980,497179244140.98999
ind,1981,585218602580.31006
ind,1982,674397305246.42004
ind,1983,776992298956.97986
ind,1984,893271361456.12
ind,1985,1027594842877.98999
ind,1986,1177586837910.8501
ind,1987,1355265801480.23999
ind,1988,1579903186767.6499
ind,1989,1836442859026.28003
ind,1990,2134184176882.78003
ind,1991,2502396934600
ind,1992,2885889266200
ind,1993,3371754843500
ind,1994,3853007760500
ind,1995,4563090416900
ind,1996,5259757514500
ind,1997,6038939164000
ind,1998,7112683162700
ind,1999,8343886382000
ind,2000,9144357824200
ind,2001,10142838902200
ind,2002,11149169213400
ind,2003,12483907044700
ind,2004,14056458345500
ind,2005,16142227266300
ind,2006,18738762719800
ind,2007,21558109351100
ind,2008,25300337198400
ind,2009,29275845875400
ind,2010,34380890479100
ind,2011,39699751826000
ind,2012,46041921546900
ind,2013,52459102159800
ind,2014,59624790798000
ind,2015,65807175257400
ind,2016,73494298031300
ind,2017,81469752895300
ind,2018,91620092716300
ind,2019,101469252636000
ind,2020,96542584330900
irl,1995,30549117000
irl,1996,33677702000
irl,1997,38524721000
irl,1998,44793096000
irl,1999,51174660000
irl,2000,59826578000
irl,2001,64767731000
irl,2002,70502234000
irl,2003,79870723000
irl,2004,86894426000
irl,2005,96612216000
irl,2006,105251219000
irl,2007,116792915000
irl,2008,117188851000
irl,2009,107973045000
irl,2010,111602390000
irl,2011,110792959000
irl,2012,113911233000
irl,2013,118415299000
irl,2014,127657461000
irl,2015,140750163000
irl,2016,147849709000
irl,2017,163082670000
irl,2018,182640532000
irl,2019,204262394000
irl,2020,204280787000
irn,1960,138402674337.26599
irn,1961,143930222559.07199
irn,1962,151155567544.88
irn,1963,159293990686.37201
irn,1964,179449528235.94101
irn,1965,209324169568.73096
irn,1966,227710691379.61496
irn,1967,251074136463.67096
irn,1968,283920480941.30902
irn,1969,315811413826.55603
irn,1970,354197239505.05493
irn,1971,423979960382.80798
irn,1972,546325211045.98895
irn,1973,659400683590.73999
irn,1974,1020048422343.31995
irn,1975,1349801353316.11011
irn,1976,1796534886183.01001
irn,1977,2356712428451.70947
irn,1978,2656748820083.14014
irn,1979,3097929979408.62939
irn,1980,3723438519276.2002
irn,1981,4227232465549.44971
irn,1982,4941715214618.03027
irn,1983,6636975913534.75
irn,1984,7560503677352.59863
irn,1985,8514222079903.93945
irn,1986,9125697155952.71289
irn,1987,10886532996225.80078
irn,1988,12705208863196.69922
irn,1989,15274708196360.90039
irn,1990,20208132327254.19922
irn,1991,28646707458400
irn,1992,37842784389800
irn,1993,51679850055600
irn,1994,67357846865900
irn,1995,98495810102600
irn,1996,131994789309300
irn,1997,166160622144900
irn,1998,202117720260100
irn,1999,253831555833000
irn,2000,322932557421800
irn,2001,386290576325600
irn,2002,488246861347200
irn,2003,613595622874600
irn,2004,784434564618700
irn,2005,973974411706500
irn,2006,1199744825916700
irn,2007,1545969065717400
irn,2008,1891079525218500
irn,2009,2114553110542200
irn,2010,2575179169075100
irn,2011,3113075536144700
irn,2012,3731859820871900
irn,2013,4801822439455700
irn,2014,5747741029976000
irn,2015,6381231293101200
irn,2016,7264698389409299
irn,2017,8324981352575901
irn,2018,10234694399391300
irn,2019,13629869058227000
irn,2020,19154525982889800
irq,1968,383700000
irq,1969,417200000
irq,1970,464700000
irq,1971,493900000
irq,1972,532600000
irq,1973,582500000
irq,1974,850900000
irq,1975,1088100000
irq,1976,1241600000
irq,1977,1463300000
irq,1978,1836900000
irq,1979,2630900000
irq,1980,3511100000
irq,1981,4568700000
irq,1982,5344500000
irq,1983,5665800000
irq,1984,6798100000
irq,1985,6844300000
irq,1986,7714300000
irq,1987,8669400000
irq,1988,9587700000
irq,1989,10198600000
irq,1990,12455500000
irq,1991,16023000000
irq,1992,34907200000
irq,1993,90386500000
irq,1994,409577500000
irq,1995,1007758400000
irq,1996,1557037700000
irq,1997,2570505500000
irq,1998,3322142900000
irq,1999,4676129600000
irq,2000,5452763700000
irq,2001,6645307300000
irq,2002,7308282100000
irq,2003,6449560600000
irq,2004,16887354200000
irq,2005,22073359400000
irq,2006,31764928500000
irq,2007,39473480000000
irq,2008,53806695200000
irq,2009,56878529200000
irq,2010,64317021300000
irq,2011,72765696300000
irq,2012,91239972900000
irq,2013,103863195900000
irq,2014,106831975300000
irq,2015,99773328700000
irq,2016,99997826700000
irq,2017,104257635800000
irq,2018,118838423800000
irq,2019,123666926100000
irq,2020,107848539200000
isl,1995,236244763000
isl,1996,255363777000
isl,1997,283319295000
isl,1998,327829194000
isl,1999,360877741000
isl,2000,403749570000
isl,2001,455528051000
isl,2002,503876892000
isl,2003,528280190000
isl,2004,584052552000
isl,2005,641819816000
isl,2006,722499524000
isl,2007,869789783000
isl,2008,977215951000
isl,2009,1055691360000
isl,2010,1040290509000
isl,2011,1078288236000
isl,2012,1144203341000
isl,2013,1239498931000
isl,2014,1330414140000
isl,2015,1487401667000
isl,2016,1646000231000
isl,2017,1733065130000
isl,2018,1870043473000
isl,2019,2012608337000
isl,2020,1947995963000
isr,1995,187383405000
isr,1996,217299775000
isr,1997,245507416000
isr,1998,277832038000
isr,1999,310060669000
isr,2000,349555934000
isr,2001,364035789000
isr,2002,377994499000
isr,2003,383280529000
isr,2004,405082419000
isr,2005,423752175000
isr,2006,454355688000
isr,2007,485305530000
isr,2008,517778457000
isr,2009,548573657000
isr,2010,586255792000
isr,2011,632525716000
isr,2012,675915629000
isr,2013,722311330000
isr,2014,756078901000
isr,2015,799320741000
isr,2016,850173942000
isr,2017,901512519000
isr,2018,943910422000
isr,2019,1006735292000
isr,2020,1000595180000
ita,1990,439389700000
ita,1991,482560738000
ita,1992,510877147000
ita,1993,532790150000
ita,1994,563033357000
ita,1995,603098600000
ita,1996,645472200000
ita,1997,674512500000
ita,1998,702341000000
ita,1999,729940300000
ita,2000,778825100000
ita,2001,828440300000
ita,2002,860819500000
ita,2003,901126800000
ita,2004,936088600000
ita,2005,968138100000
ita,2006,997629500000
ita,2007,1035216300000
ita,2008,1060049100000
ita,2009,1051543800000
ita,2010,1068503400000
ita,2011,1091222200000
ita,2012,1079274100000
ita,2013,1075468300000
ita,2014,1091756500000
ita,2015,1108614800000
ita,2016,1130241600000
ita,2017,1153637000000
ita,2018,1175149100000
ita,2019,1189145800000
ita,2020,1102689800000
jam,1993,77570000000
jam,1994,105482000000
jam,1995,132340000000
jam,1996,166200000000
jam,1997,183630000000
jam,1998,200804000000
jam,1999,219840000000
jam,2000,247264000000
jam,2001,270156000000
jam,2002,309368000000
jam,2003,357294000000
jam,2004,400008000000
jam,2005,451444000000
jam,2006,507139000000
jam,2007,573454000000
jam,2008,662964000000
jam,2009,725897000000
jam,2010,767079000000
jam,2011,817195000000
jam,2012,860054000000
jam,2013,920433000000
jam,2014,981221000000
jam,2015,1026406000000
jam,2016,1078519000000
jam,2017,1132785000000
jam,2018,1201130000000
jam,2019,1262268000000
jam,2020,1175035000000
jor,1965,128100000
jor,1966,147300000
jor,1967,139800000
jor,1968,120900000
jor,1969,151200000
jor,1970,146600000
jor,1971,155200000
jor,1972,174300000
jor,1973,190800000
jor,1974,227600000
jor,1975,261500000
jor,1976,361315000
jor,1977,424144000
jor,1978,485440000
jor,1979,632016000
jor,1980,720468000
jor,1981,878037000
jor,1982,1000556000
jor,1983,1081164000
jor,1984,1179896000
jor,1985,1262940000
jor,1986,1336562000
jor,1987,1369047000
jor,1988,1467331000
jor,1989,1550480000
jor,1990,1650629000
jor,1991,1809831000
jor,1992,2064205000
jor,1993,2286769000
jor,1994,2496142000
jor,1995,2757979000
jor,1996,2978488000
jor,1997,3234033000
jor,1998,3434732000
jor,1999,3581621000
jor,2000,3827699000
jor,2001,4059528000
jor,2002,4315723000
jor,2003,4624043000
jor,2004,5154826000
jor,2005,5751295000
jor,2006,6750253000
jor,2007,7585072000
jor,2008,9453606100
jor,2009,10405865700
jor,2010,11388559500
jor,2011,12347823300
jor,2012,13537881100
jor,2013,14778955200
jor,2014,15720201500
jor,2015,16476633900
jor,2016,17190723300
jor,2017,17818865100
jor,2018,18506911300
jor,2019,19255058800
jor,2020,19107853700
jpn,1994,321528400000000
jpn,1995,329726800000000
jpn,1996,338356600000000
jpn,1997,348806500000000
jpn,1998,348208700000000
jpn,1999,347537400000000
jpn,2000,353486200000000
jpn,2001,356560500000000
jpn,2002,358391300000000
jpn,2003,360046900000000
jpn,2004,365232000000000
jpn,2005,369959700000000
jpn,2006,371674600000000
jpn,2007,375126600000000
jpn,2008,370856700000000
jpn,2009,355913700000000
jpn,2010,356622500000000
jpn,2011,356626700000000
jpn,2012,359076200000000
jpn,2013,364335300000000
jpn,2014,367754100000000
jpn,2015,375522500000000
jpn,2016,380440400000000
jpn,2017,384583600000000
jpn,2018,386348500000000
jpn,2019,388982400000000
kaz,1992,606000000
kaz,1993,13839300000
kaz,1994,187910600000
kaz,1995,547275500000
kaz,1996,821734400000
kaz,1997,984386000000
kaz,1998,983395400000
kaz,1999,1057476600000
kaz,2000,1257872400000
kaz,2001,1604873600000
kaz,2002,1905930600000
kaz,2003,2390019100000
kaz,2004,3133483500000
kaz,2005,3948769800000
kaz,2006,5272838500000
kaz,2007,6968485400000
kaz,2008,8364352400000
kaz,2009,9183315000000
kaz,2010,11274267800000
kaz,2011,13807755300000
kaz,2012,15938658800000
kaz,2013,19144123400000
kaz,2014,21757669900000
kaz,2015,24243321400000
kaz,2016,27176302600000
kaz,2017,31161486400000
kaz,2018,34281858400000
kaz,2019,38610254800000
kaz,2020,39636072300000
ken,2006,937662000000
ken,2007,1080572000000
ken,2008,1244627000000
ken,2009,1913447000000
ken,2010,2050586000000
ken,2011,2298286000000
ken,2012,2652928000000
ken,2013,2978627000000
ken,2014,3419475000000
ken,2015,3864262000000
ken,2016,4286584000000
ken,2017,4738325000000
ken,2018,5232342000000
ken,2019,5728458000000
ken,2020,5759468000000
kgz,1990,13107000
kgz,1991,24326000
kgz,1992,170172000
kgz,1993,1501300000
kgz,1994,4074000000
kgz,1995,5755000000
kgz,1996,7097200000
kgz,1997,9502313000
kgz,1998,12023500000
kgz,1999,16926563700
kgz,2000,19589323000
kgz,2001,23698618000
