geo,time,ny_tax_nind_cd
irn,2000,694451230.15181
irn,2001,1222914192.64478
irn,2002,1186369968.28349
irn,2003,1728021601.32838
irn,2004,697971582.11004
irn,2005,-3441530945.00467
irn,2006,-4868588565.36987
irn,2007,-1699427134.98124
irn,2008,-654516890.2659
irn,2009,3475902141.88991
irn,2010,4389598387.23016
irn,2011,2902072705.18027
irn,2012,4726986765.43391
irn,2013,4232690568.02722
irn,2014,9669899758.76531
irn,2015,9616366519.19549
irn,2016,13616029215.6472
irn,2017,14812190253.3533
irn,2018,7851551883.34676
irn,2019,5916310830.11479
irn,2020,4319926403.23126
isl,1995,963723862.5666
isl,1996,1033505924.81203
isl,1997,1025808561.68103
isl,1998,1087809910.89133
isl,1999,1247627119.81564
isl,2000,1175730220.31139
isl,2001,910210747.59352
isl,2002,1040066734.52489
isl,2003,1359781264.25843
isl,2004,1754397243.54874
isl,2005,2341089776.87169
isl,2006,2450628412.65318
isl,2007,2813113090.31301
isl,2008,1937593097.73173
isl,2009,1250095285.93058
isl,2010,1343928655.67308
isl,2011,1513136225.00515
isl,2012,1524514384.05357
isl,2013,1626930475.94144
isl,2014,1815903550.50203
isl,2015,1766892571.73218
isl,2016,2144152302.89175
isl,2017,2744183662.22565
isl,2018,2829912724.53957
isl,2019,2456669791.98052
isl,2020,2118919119.7471
isr,1995,12022985753.6612
isr,1996,13056166619.6698
isr,1997,13370575462.3993
isr,1998,12872175469.0666
isr,1999,13014276879.9671
isr,2000,13921241262.6003
isr,2001,13476104572.3661
isr,2002,13246966735.6157
isr,2003,13780922245.8883
isr,2004,14676297411.8697
isr,2005,15344961784.433
isr,2006,16045685398.8061
isr,2007,18924815608.1887
isr,2008,22591415551.8395
isr,2009,21454660122.5746
isr,2010,25282861479.4161
isr,2011,27991904268.4924
isr,2012,26586448751.3177
isr,2013,30610376767.5766
isr,2014,33281293487.1469
isr,2015,31272972771.322
isr,2016,33071429823.7239
isr,2017,34487341656.5411
isr,2018,35851237175.531
isr,2019,36655168075.573
isr,2020,36067345728.0759
ita,1970,9732410161.09046
ita,1971,10268629837.7029
ita,1972,10882971447.5432
ita,1973,12566864828.9605
ita,1974,14009732063.114
ita,1975,11694655990.5101
ita,1976,13215580367.5273
ita,1977,16130456440.6408
ita,1978,19339776408.8524
ita,1979,21693626194.36029
ita,1980,28642285778.88309
ita,1981,23915619144.9498
ita,1982,26011594846.0988
ita,1983,29925810810.8108
ita,1984,29229141503.1959
ita,1985,29380795051.2118
ita,1986,42842588647.8763
ita,1987,58953785479.5339
ita,1988,70193268372.50819
ita,1989,73535000000
ita,1990,102441643503.55499
ita,1991,114416325893.554
ita,1992,124138529457.97301
ita,1993,96706126491.94041
ita,1994,100507776176.75301
ita,1995,113165339355.759
ita,1996,123206173923.955
ita,1997,122510231923.60201
ita,1998,130763912122.226
ita,1999,131272750861.39
ita,2000,119198664738.82401
ita,2001,115231695015.748
ita,2002,125722536967.451
ita,2003,150687531641.17599
ita,2004,176666470417.76099
ita,2005,183540637883.26801
ita,2006,202780465598.82297
ita,2007,226297445269.41199
ita,2008,235953299851.56201
ita,2009,212145011584.76501
ita,2010,214565916783.33401
ita,2011,233682839815.17599
ita,2012,213727165143.75
ita,2013,214141768289.01999
ita,2014,218752267645.88199
ita,2015,185628163678.90601
ita,2016,191530766324.125
ita,2017,201983605309.41199
ita,2018,214715244200
ita,2019,207416237176.47
ita,2020,183276787642.02399
jam,1960,55018899.62201
jam,1961,59638807.22386
jam,1962,60898782.02436
jam,1963,63558728.82542
jam,1964,79938401.23198
jam,1965,85258294.8341
jam,1966,93518129.63741
jam,1967,120961060.48053
jam,1968,100084003.36013
jam,1969,104884195.36782
jam,1970,117364694.58778
jam,1971,136527377.52161
jam,1972,163387622.14984
jam,1973,162123226.95035
jam,1974,197558024.41976
jam,1975,262567374.32626
jam,1976,260367396.32604
jam,1977,237267627.32373
jam,1978,192386612.89181
jam,1979,202912511.33273
jam,1980,263107668.12619
jam,1981,349163579.20736
jam,1982,411025036.48816
jam,1983,411189317.876
jam,1984,282591077.40692
jam,1985,279908610.08167
jam,1986,372704370.36767
jam,1987,461042156.48751
jam,1988,505648088.7658
jam,1989,570588013.09055
jam,1990,539991662.02673
jam,1991,424268944.11476
jam,1992,438622304.58661
jam,1993,588008946.39379
jam,1994,555916568.68938
jam,1995,736182527.50974
jam,1996,788559143.95629
jam,1997,854241692.44023
jam,1998,969439124.487
jam,1999,1014253332.82108
jam,2000,1026131946.20537
jam,2001,1066216195.65052
jam,2002,1105380670.3996
jam,2003,1159940354.23764
jam,2004,1297363278.05847
jam,2005,1422286518.93765
jam,2006,1546850734.44076
jam,2007,1710900939.7013
jam,2008,1798114799.83836
jam,2009,1553289697.48823
jam,2010,1865312783.48458
jam,2011,2011677251.48003
jam,2012,2137751296.34095
jam,2013,2165204650.69488
jam,2014,2128787708.06196
jam,2015,2272184786.15848
jam,2016,2365210440.06555
jam,2017,2706891364.40185
jam,2018,2879488482.7134
jam,2019,2969865451.07308
jam,2020,2278143407.29255
jor,1965,50126015.12181
jor,1966,58246989.63876
jor,1967,44525343.04116
jor,1968,47325679.08149
jor,1969,56846821.61859
jor,1970,47885746.28955
jor,1971,48725847.10165
jor,1972,57686922.43069
jor,1973,76993304.93001
jor,1974,118596709.09655
jor,1975,167917448.40525
jor,1976,175548192.77108
jor,1977,252034618.88855
jor,1978,271678664.92147
jor,1979,270979020.97902
jor,1980,356132930.51359
jor,1981,413229418.8862
jor,1982,406243971.63121
jor,1983,510234095.29055
jor,1984,465810143.04291
jor,1985,513895083.62899
jor,1986,866625714.28571
jor,1987,847299852.28951
jor,1988,766144803.63345
jor,1989,393172641.8378
jor,1990,447786650.59515
jor,1991,477867528.27141
jor,1992,708415710.50309
jor,1993,793485351.42156
jor,1994,954735938.17089
jor,1995,992410102.73973
jor,1996,1084207334.27362
jor,1997,967796897.03808
jor,1998,1254811001.41044
jor,1999,1288004231.31171
jor,2000,1191829337.0945
jor,2001,1260595204.5134
jor,2002,1332236953.45557
jor,2003,1308150916.7842
jor,2004,1263306064.88011
jor,2005,1356496473.90691
jor,2006,1851318758.81523
jor,2007,1870653032.44006
jor,2008,2558310412.8505
jor,2009,2944213239.43662
jor,2010,3696354788.73239
jor,2011,3923511126.76056
jor,2012,4204705211.26761
jor,2013,4524533802.8169
jor,2014,4841396338.02817
jor,2015,4983887605.6338
jor,2016,5133866197.1831
jor,2017,5294862112.67606
jor,2018,5444788732.39437
jor,2019,5555277042.25352
jor,2020,5350815633.80282
jpn,1970,1436012772.22222
jpn,1971,1415882726.50357
jpn,1972,1746263516.64481
jpn,1973,2469946842.43786
jpn,1974,2271660513.72472
jpn,1975,1912872321.10517
jpn,1976,2486954704.47897
jpn,1977,2997930758.63096
jpn,1978,3738364691.97882
jpn,1979,4473737993.97645
jpn,1980,6007778322.20756
jpn,1981,5963154385.81854
jpn,1982,5459448250.27793
jpn,1983,5187362028.90215
jpn,1984,5843436794.40895
jpn,1985,5887795031.18609
jpn,1986,6442063650.68081
jpn,1987,8367566080.71904
jpn,1988,9856221805.87538
jpn,1989,5420148813.75195
jpn,1990,3457127979.69508
jpn,1991,4061911590.14362
jpn,1992,6797527921.15043
jpn,1993,6397232975.83226
jpn,1994,9491447815.1374
jpn,1995,9754453559.23266
jpn,1996,8391317817.48516
jpn,1997,2630776364.17284
jpn,1998,265841031.64654
jpn,1999,3442287905.55085
jpn,2000,3678357173.67803
jpn,2001,4530609591.628
jpn,2002,6848342744.12224
jpn,2003,8044266756.37327
jpn,2004,8202933646.3542
jpn,2005,14168258962.6759
jpn,2006,18614901379.458
jpn,2007,17596929178.3259
jpn,2008,22601696022.1363
jpn,2009,18979353447.30849
jpn,2010,23757153903.4431
jpn,2011,35325213319.9304
jpn,2012,35873964937.7902
jpn,2013,36137878080.2598
jpn,2014,37714929994.6804
jpn,2015,25649345206.8829
jpn,2016,18153758187.8026
jpn,2017,23536514446.66389
jpn,2018,26959919264.8226
jpn,2019,22230138767.7294
kaz,1992,3140495867.7686
kaz,1993,1429628450.95075
kaz,1994,694457826.48842
kaz,1995,890628170.33262
kaz,1996,1046137410.79561
kaz,1997,1019189395.1947
kaz,1998,1323965912.03691
kaz,1999,949839905.69203
kaz,2000,1214932742.71406
kaz,2001,1530822744.00657
kaz,2002,1773115334.63118
kaz,2003,2092736258.13801
kaz,2004,2597297019.14948
kaz,2005,3520845123.41963
kaz,2006,5280651664.61257
kaz,2007,7503496412.19966
kaz,2008,9353806176.59968
kaz,2009,5303730185.14991
kaz,2010,7916157578.63663
kaz,2011,17058820440.2104
kaz,2012,16679329365.412
kaz,2013,20393350520.4786
kaz,2014,16877236501.4674
kaz,2015,9472102568.77449
kaz,2016,7696880114.56628
kaz,2017,9763769129.54255
kaz,2018,11931865086.1111
kaz,2019,12674215337.378
kaz,2020,9252373331.31858
ken,1960,58925976.37929
ken,1961,59065976.32317
ken,1962,64651974.084
ken,1963,69019972.33307
ken,1964,74479970.14441
ken,1965,80975967.54046
ken,1966,97411974.95202
ken,1967,96291975.40098
ken,1968,113175940.63297
ken,1969,124655950.03116
ken,1970,150415939.70517
ken,1971,182223927.16655
ken,1972,178639928.56904
ken,1973,253670799.29155
ken,1974,341317952.09229
ken,1975,379943693.94141
ken,1976,419497929.14257
ken,1977,529688851.29655
ken,1978,697856707.0751
ken,1979,794615830.37332
ken,1980,1070323492.64359
ken,1981,975739113.22989
ken,1982,847786529.01362
ken,1983,760213900.03765
ken,1984,813008299.32879
ken,1985,750566725.53597
ken,1986,934379476.24309
ken,1987,1105546155.32819
ken,1988,1215962044.50305
ken,1989,1158422098.14224
ken,1990,1220994322.43659
ken,1991,1106663903.82399
ken,1992,1130509547.81356
ken,1993,860378646.6855
ken,1994,1116724887.86918
ken,1995,1389940073.6538
ken,1996,1272277461.74816
ken,1997,1362873264.56877
ken,1998,1573403879.95368
ken,1999,1449440322.38341
ken,2000,1429842009.57001
ken,2001,1442763842.05817
ken,2002,1478874044.27479
ken,2003,1655628790.22328
ken,2004,1786929514.56164
ken,2005,2040881964.0496
ken,2006,2940938242.01673
ken,2007,3682216834.82477
ken,2008,3926415931.69816
ken,2009,3857922225.66967
ken,2010,4198845938.31879
ken,2011,4139609146.63532
ken,2012,5107335181.99542
ken,2013,5566347626.47333
ken,2014,5924066959.19802
ken,2015,6061204846.2749
ken,2016,6575163244.15493
ken,2017,7050262593.20826
ken,2018,7984128582.37185
ken,2019,8488969506.81439
ken,2020,8086411750.78064
kgz,1990,68625000
kgz,1991,119583333.33333
kgz,1992,105775000
kgz,1993,94166666.66667
kgz,1994,103496503.4965
kgz,1995,121841563.78601
kgz,1996,125965556.2932
kgz,1997,135722310.24053
kgz,1998,144798428.26049
kgz,1999,92728824.20018
kgz,2000,95466624.19421
kgz,2001,110565698.89255
kgz,2002,139677920.35144
kgz,2003,178215148.63084
kgz,2004,223931744.13426
kgz,2005,266659839.36331
kgz,2006,353697989.43538
kgz,2007,513389591.14382
kgz,2008,675148873.8086
kgz,2009,516332937.87773
kgz,2010,491303033.00605
kgz,2011,684112092.82267
kgz,2012,866895722.74995
kgz,2013,1020178330.69423
kgz,2014,1042438508.89308
kgz,2015,786930615.04357
kgz,2016,894411856.83575
kgz,2017,1006728941.56392
kgz,2018,1170334818.41305
kgz,2019,1179623523.94995
kgz,2020,836120172.16212
khm,1993,72331721.82968
khm,1994,131369190.27227
khm,1995,161288150.8079
khm,1996,184242209.35779
khm,1997,182235346.02722
khm,1998,158173588.92439
khm,1999,227531159.61083
khm,2000,225799688.63518
khm,2001,234633537.20693
khm,2002,265620883.32908
khm,2003,267695436.51671
khm,2004,354351673.85404
khm,2005,390356945.99878
khm,2006,437504185.46274
khm,2007,687254368.46567
khm,2008,728620106.98771
khm,2009,756465702.45986
khm,2010,808084128.96247
khm,2011,904838929.55525
khm,2012,993247875.5517
khm,2013,1093614844.42237
khm,2014,1209300815.2322
khm,2015,1323832724.65122
khm,2016,1473856157.7656
khm,2017,1666413726.55274
khm,2018,1880089340.55519
khm,2019,2070400092.51076
khm,2020,2000228511.34651
kir,1977,-119760.47904
kir,1978,2632482.5455
kir,1979,2178627.31947
kir,1980,12037121.38465
kir,1981,12262698.23029
kir,1982,10853027.69044
kir,1983,9293693.69369
kir,1984,15541904.34401
kir,1985,13416439.69551
kir,1986,14366310.16043
kir,1987,13459599.49587
kir,1988,16191889.99141
kir,1989,15783647.003
kir,1990,15983920.06869
kir,1991,2524380.74466
kir,1992,425528.78966
kir,1993,1439752.48198
kir,1994,1622532.534
kir,1995,1974277.2424
kir,1996,3139134.51757
kir,1997,4404037.40537
kir,1998,2846714.41136
kir,1999,1263870.96774
kir,2000,7572530.14842
kir,2001,6105823.93711
kir,2002,8202108.00826
kir,2003,9116998.50833
kir,2004,10991837.03486
kir,2005,15287819.77854
kir,2006,7378765.06024
kir,2007,10030959.75232
kir,2008,7410669.35078
kir,2009,7633754.48448
kir,2010,7014584.47991
kir,2011,6831356.36926
kir,2012,7985090.08076
kir,2013,8324000.77235
kir,2014,5480439.87741
kir,2015,9557508.82729
kir,2016,152393.6961
kir,2017,-5382434.08952
kir,2018,-1737148.83443
kir,2019,7109257.32824
kna,1977,4266666.66667
kna,1978,5933333.33333
kna,1979,7355555.55556
kna,1980,9677777.77778
kna,1981,10696296.2963
kna,1982,7533333.33333
kna,1983,8077777.77778
kna,1984,9870370.37037
kna,1985,10970370.37037
kna,1986,15300000
kna,1987,17940740.74074
kna,1988,19770370.37037
kna,1989,24144444.44444
kna,1990,25751851.85185
kna,1991,17574074.07407
kna,1992,19877777.77778
kna,1993,23566666.66667
kna,1994,25722222.22222
kna,1995,35081481.48148
kna,1996,38951851.85185
kna,1997,44058873.6885
kna,1998,45738330.92352
kna,1999,47799651.50336
kna,2000,43988432.87732
kna,2001,47028509.99147
kna,2002,51948244.54084
kna,2003,57854150.44674
kna,2004,65374074.07407
kna,2005,73174074.07407
kna,2006,92570370.37037
kna,2007,88270370.37037
kna,2008,99140740.74074
kna,2009,83803703.7037
kna,2010,85644444.44444
kna,2011,112500000
kna,2012,110644444.44444
kna,2013,117107407.40741
kna,2014,133640740.74074
kna,2015,129618518.51852
kna,2016,129145222.22222
kna,2017,124290814.81481
kna,2018,130676333.33333
kna,2019,139295851.85185
kna,2020,121151592.59259
kor,1960,278812764.55529
kor,1961,143840270.78833
kor,1962,200923849.70711
kor,1963,222385470.71335
kor,1964,148097298.10111
kor,1965,168355855.85586
kor,1966,253261590.62431
kor,1967,352691113.41121
kor,1968,521706126.87511
kor,1969,667511104.9417
kor,1970,790829469.3457
kor,1971,833933458.1593
kor,1972,791824683.75372
kor,1973,1021791524.40249
kor,1974,1633742922.83729
kor,1975,2014462809.91736
kor,1976,3028305785.12397
kor,1977,4002479338.84298
kor,1978,5625826446.28099
kor,1979,7166942148.76033
kor,1980,7068962678.82719
kor,1981,7778805632.64467
kor,1982,8372544728.3471
kor,1983,9969191105.38189
kor,1984,10296285267.6245
kor,1985,10219420243.2128
kor,1986,11556072380.7363
kor,1987,14380903752.8721
kor,1988,18800907761.0838
kor,1989,22167813421.4994
kor,1990,27161467164.0104
kor,1991,29358560032.7265
kor,1992,32006661115.7369
kor,1993,34353345708.6972
kor,1994,41465430331.6946
kor,1995,50536517691.5996
kor,1996,56823916961.8994
kor,1997,53385087617.8663
kor,1998,31696397990.6382
kor,1999,46935364479.06329
kor,2000,56283599773.6436
kor,2001,55473861145.3226
kor,2002,65065582811.78809
kor,2003,70643247371.20369
kor,2004,73052771277.8961
kor,2005,87420408240.5843
kor,2006,97802502224.31
kor,2007,107694714908.347
kor,2008,95939219272.64969
kor,2009,83590878121.7451
kor,2010,103433382840.52499
kor,2011,108904863618.535
kor,2012,110020428403.47
kor,2013,112947045214.933
kor,2014,121812986770.258
kor,2015,121214331337.59
kor,2016,127277274163.257
kor,2017,138602433103.45499
kor,2018,146889504770.55899
kor,2019,138897376985.17401
kor,2020,138628858008.086
kos,2008,867145158.92779
kos,2009,848617671.57544
kos,2010,942891422.51094
kos,2011,1204806514.47661
kos,2012,1138823075.93473
kos,2013,1184383052.19817
kos,2014,1283370532.74877
kos,2015,1179853544.87962
kos,2016,1317328979.41111
kos,2017,1412654767.28423
kos,2018,1525423948.98441
kos,2019,1519857814.59919
kos,2020,1345958974.35897
kwt,1995,-324396782.84182
kwt,1996,-401469605.87842
kwt,1997,-721727662.38048
kwt,1998,-988517060.36745
kwt,1999,-1188239159.00131
kwt,2000,250977835.7236
kwt,2001,273557222.04108
kwt,2002,318854886.47581
kwt,2003,453355704.69799
kwt,2004,548014930.43773
kwt,2005,594520547.94521
kwt,2006,643694004.13508
kwt,2007,758972554.53906
kwt,2008,807663690.47619
kwt,2009,683808200.13898
kwt,2010,-9490230286.11305
kwt,2011,-12095652173.913
kwt,2012,-14435512683.1011
kwt,2013,-13293723554.3018
kwt,2014,-14357343640.1968
kwt,2015,-9621136590.22931
kwt,2016,-6944389275.07448
kwt,2017,-7299006594.13122
kwt,2018,-8446814569.53642
kwt,2019,-9250513833.9921
kwt,2020,-6469937977.93047
lao,1989,-343015.18829
lao,1990,7578946.94454
lao,1991,14209207.64016
lao,1992,14174393.36387
lao,1993,22338568.93543
lao,1994,32744805.27262
lao,1995,44016925.52411
lao,1996,47446308.76637
lao,1997,35079922.30035
lao,1998,13476257.2127
lao,1999,10560367.98745
lao,2000,13417110.94186
lao,2001,15866748.73845
lao,2002,98850352.98797
lao,2003,113757813.54127
lao,2004,133046522.39878
lao,2005,153801920.43359
lao,2006,194252993.62198
lao,2007,237439216.84771
lao,2008,306216059.47475
lao,2009,328126478.60798
lao,2010,403685299.96996
lao,2011,955657236.88111
lao,2012,903345977.37111
lao,2013,1096425121.71863
lao,2014,1218839681.60081
lao,2015,1521849596.62189
lao,2016,1835219223.15207
lao,2017,1939273533.50702
lao,2018,2022655936.61956
lao,2019,2094612421.81208
lao,2020,2086213801.02788
lbn,1991,350957942.83079
lbn,1992,477508512.07679
lbn,1993,712645016.30909
lbn,1994,866658093.44682
lbn,1995,1238075737.01739
lbn,1996,1406611404.67099
lbn,1997,1640142903.54011
lbn,1998,2052591726.84173
lbn,1999,2350375768.31556
lbn,2000,2118739635.15755
lbn,2001,2164510779.43615
lbn,2002,2884245439.46932
lbn,2003,3337976782.7529
lbn,2004,2651311333.3068
lbn,2005,2261129505.18918
lbn,2006,1701872726.6611
lbn,2007,2196291594.36807
lbn,2008,1988251891.07902
lbn,2009,4043298698.20734
lbn,2010,4023880574.16127
lbn,2011,3253731343.28358
lbn,2012,3426006740.76795
lbn,2013,3571305292.25738
lbn,2014,2896634713.08126
lbn,2015,3596713889.11376
lbn,2016,3639854152.54129
lbn,2017,3638456126.80398
lbn,2018,3239179740.88192
lbn,2019,2692739599.96771
lbn,2020,943514395.74295
lbr,2000,0
lca,2006,148826000
lca,2007,160032444.44444
lca,2008,197141888.88889
lca,2009,172118518.51852
lca,2010,170763629.62963
lca,2011,171444481.48148
lca,2012,171163481.48148
lca,2013,198208370.37037
lca,2014,220385444.44444
lca,2015,234906444.44444
lca,2016,242702675.46889
lca,2017,249403138.28222
lca,2018,265422809.01782
lca,2019,271418597.37816
lca,2020,219673125.60611
lie,2013,211996979.1779
lie,2014,219384413.88343
lie,2015,258416458.85287
lie,2016,204079561.59935
lie,2017,272773433.53306
lie,2018,273443092.34073
lka,2010,5798141768.63649
lka,2011,5245791623.40411
lka,2012,4646388732.58863
lka,2013,5058309896.25704
lka,2014,5391635679.47539
lka,2015,5857498021.8156
lka,2016,6844917101.5313
lka,2017,8123520568.54081
lka,2018,7390987745.66076
lka,2019,5838212967.19515
lka,2020,4619226842.5573
lso,1960,1819963.60073
lso,1961,1819963.60073
lso,1962,2939941.20118
lso,1963,3079938.40123
lso,1964,3919921.60157
lso,1965,2519949.60101
lso,1966,2519949.60101
lso,1967,3079938.40123
lso,1968,3079938.40123
lso,1969,5179896.40207
lso,1970,6579868.40263
lso,1971,6152125.27964
lso,1972,6764667.62066
lso,1973,15706051.8732
lso,1974,20603384.8418
lso,1975,17849898.58012
lso,1976,16444342.22631
lso,1977,27138914.44342
lso,1978,53242870.28519
lso,1979,34204275.53444
lso,1980,38135593.22034
lso,1981,39882621.08262
lso,1982,12473015.28827
lso,1983,25725697.87272
lso,1984,21938859.8929
lso,1985,17287387.26612
lso,1986,29169978.11816
lso,1987,42090127.70138
lso,1988,46074070.81592
lso,1989,52069012.84935
lso,1990,62992695.08754
lso,1991,63207329.88085
lso,1992,67715427.76999
lso,1993,62681182.48309
lso,1994,58340740.1149
lso,1995,71439772.82126
lso,1996,49238317.8657
lso,1997,69129665.79861
lso,1998,58578984.49795
lso,1999,51670824.12636
lso,2000,50484841.0617
lso,2001,44902301.05354
lso,2002,44983151.02413
lso,2003,92008843.70828
lso,2004,160940460.70964
lso,2005,196514978.06362
lso,2006,220020320.46075
lso,2007,121174752.32066
lso,2008,112019089.23643
lso,2009,127188654.30685
lso,2010,219679485.7783
lso,2011,267342966.15656
lso,2012,283316658.54847
lso,2013,261040728.76508
lso,2014,263881061.85557
lso,2015,258356613.81467
lso,2016,235669814.72038
lso,2017,275724504.5045
lso,2018,311114032.90035
lso,2019,292452541.45788
lso,2020,213311008.18299
ltu,1995,840025342.1186
ltu,1996,846211480.36254
ltu,1997,1250915839.44756
ltu,1998,1388719033.23263
ltu,1999,1327895554.59646
ltu,2000,1283807509.71083
ltu,2001,1346577470.8675
ltu,2002,1576263736.26374
ltu,2003,1953100958.82685
ltu,2004,2158622702.43418
ltu,2005,2478718746.1127
ltu,2006,2943280210.81692
ltu,2007,4056053639.84674
ltu,2008,4898388701.8879
ltu,2009,3662023908.8129
ltu,2010,3732106270.72431
ltu,2011,4330626605.38045
ltu,2012,4090117141.1679
ltu,2013,4341138073.86739
ltu,2014,4644369440.53204
ltu,2015,4125424115.30859
ltu,2016,4309000034.49923
ltu,2017,4851341253.3953
ltu,2018,5417135174.74039
ltu,2019,5551403567.22352
ltu,2020,5755889411.35877
lux,1970,47874949.57644
lux,1971,73598018.98473
lux,1972,105276326.64284
lux,1973,142258331.60836
lux,1974,147711267.60563
lux,1975,202595151.91401
lux,1976,209445141.06583
lux,1977,233992121.55318
lux,1978,294800819.77712
lux,1979,329383599.33957
lux,1980,422325838.04663
lux,1981,356340721.42547
lux,1982,333956383.54229
lux,1983,379986587.7712
lux,1984,384220888.02011
lux,1985,394928323.93505
lux,1986,563173198.48293
lux,1987,731396002.16099
lux,1988,816627537.02688
lux,1989,872946355.44635
lux,1990,1115825688.07339
lux,1991,1277917306.55641
lux,1992,1417136762.86073
lux,1993,1575019822.76119
lux,1994,1716995418.37473
lux,1995,2075994800.21894
lux,1996,2040651465.79805
lux,1997,1980760036.0848
lux,1998,2113563014.00311
lux,1999,2316800829.04055
lux,2000,2294178759.14824
lux,2001,2199375935.71811
lux,2002,2446360920.9502
lux,2003,3113692046.95176
lux,2004,3900980908.75715
lux,2005,4213676524.37665
lux,2006,4383506433.54352
lux,2007,5459311603.51806
lux,2008,5899560520.24609
lux,2009,5486912252.89531
lux,2010,5523971018.05001
lux,2011,6294965908.2004
lux,2012,6222945880.39219
lux,2013,6740293345.40041
lux,2014,7355024061.22272
lux,2015,5109310189.86679
lux,2016,5337295315.87822
lux,2017,5826097953.32472
lux,2018,6512292158.45254
lux,2019,6472413158.03136
lux,2020,6527292113.06772
lva,1995,645865658.87051
lva,1996,660000000
lva,1997,728893055.8916
lva,1998,841760991.30228
lva,1999,813305308.67163
lva,2000,835541135.57358
lva,2001,839884710.09626
lva,2002,940330832.19645
lva,2003,1214513589.96433
lva,2004,1472024196.69572
lva,2005,1882416925.94897
lva,2006,2471622774.01555
lva,2007,3449864587.60771
lva,2008,3566085367.63631
lva,2009,2635617180.98415
lva,2010,2637245629.88245
lva,2011,3148605627.93724
lva,2012,3240144844.33915
lva,2013,3603491885.13294
lva,2014,3750264719.06273
lva,2015,3282736870.23711
lva,2016,3546986900.46071
lva,2017,3852247831.88118
lva,2018,4542162435.56313
lva,2019,4428273973.14509
lva,2020,4378264982.62881
mac,1991,14242344.7397
mac,1992,14550380.69315
mac,1993,12676339.17365
mac,1994,16331042.79989
mac,1995,18449258.26451
mac,1996,22218316.93111
mac,1997,21691973.96963
mac,1998,18173158.87101
mac,1999,20520777.287
mac,2000,23299567.64973
mac,2001,29750420.11577
mac,2002,28132546.61787
mac,2003,27925996.11031
mac,2004,31911445.73808
mac,2005,34327370.77305
mac,2006,33369160.39693
mac,2007,39696860.33923
mac,2008,31919801.49873
mac,2009,27053091.69245
mac,2010,32366099.32269
mac,2011,51258387.16919
mac,2012,66709220.39074
mac,2013,58328013.71835
mac,2014,57217262.83632
mac,2015,63994990.60739
mac,2016,55784167.80278
mac,2017,66035384.99875
mac,2018,63177454.32022
mac,2019,65919088.03668
mac,2020,75352668.01016
mar,1980,2040759284.66189
mar,1981,1581956963.05319
mar,1982,1654973435.1652
mar,1983,1562049133.0699
mar,1984,1410564667.1585
mar,1985,1464696412.60062
mar,1986,2164703879.44291
mar,1987,2768909704.27792
mar,1988,3353602709.18858
mar,1989,3392945500.81289
mar,1990,3725962413.40403
mar,1991,3959410102.68073
mar,1992,4463867416.25673
mar,1993,4226153349.82256
mar,1994,4301966749.97284
mar,1995,4750585480.09368
mar,1996,4702841932.56003
mar,1997,4473391413.87635
mar,1998,4540106617.80017
mar,1999,4518277508.05761
mar,2000,4122529644.26877
mar,2001,4220472440.94488
mar,2002,4501860085.29172
mar,2003,5165858957.21925
mar,2004,5721357690.57285
mar,2005,6060124083.47434
mar,2006,6752926667.87939
mar,2007,8655810944.42342
mar,2008,9296285305.08496
mar,2009,10429434908.3417
mar,2010,9660219550.44433
mar,2011,8006032213.00634
mar,2012,7657039543.832
mar,2013,9459282612.5751
mar,2014,11261553834.624
mar,2015,11672214086.0072
mar,2016,12095641091.0018
mar,2017,12603900123.8135
mar,2018,13897891563.056
mar,2019,13844922065.9034
mar,2020,13037022997.2201
mda,1995,199010659.01959
mda,1996,211223913.04348
mda,1997,271046536.79654
mda,1998,261343389.19925
mda,1999,125708082.32455
mda,2000,160655975.03499
mda,2001,177082335.93434
mda,2002,211196272.01061
mda,2003,293767518.25341
mda,2004,366163947.98958
mda,2005,479058224.0706
mda,2006,564737150.73375
mda,2007,742730829.74324
mda,2008,1072747786.75905
mda,2009,865972762.29567
mda,2010,967296936.77088
mda,2011,1189166169.73063
mda,2012,1200658718.23241
mda,2013,1334016191.56577
mda,2014,1250108224.79979
mda,2015,993177617.76975
mda,2016,1000175217.57898
mda,2017,1300951997.40527
mda,2018,1549504912.78395
mda,2019,1553558716.59336
mda,2020,1531431131.23731
mdg,1960,53069233.45823
mdg,1961,55094776.99831
mdg,1962,59956083.11489
mdg,1963,66437825.27884
mdg,1964,72919559.34079
mdg,1965,79806408.99745
mdg,1966,84262573.18787
mdg,1967,87503443.25709
mdg,1968,102492456.94658
mdg,1969,111280527.82385
mdg,1970,117031405.00243
mdg,1971,137843748.31083
mdg,1972,145226003.20542
mdg,1973,179017445.20785
mdg,1974,207728911.57699
mdg,1975,247308479.6704
mdg,1976,238130917.45229
mdg,1977,251146637.66979
mdg,1978,310658223.88339
mdg,1979,394417844.25551
mdg,1995,190947427.59659
mdg,1996,234852531.91042
mdg,1997,228040167.4679
mdg,1998,257211252.03383
mdg,1999,296788274.88253
mdg,2000,316263242.55657
mdg,2001,299844442.22003
mdg,2002,222206986.76924
mdg,2003,382405096.48617
mdg,2004,339046858.56784
mdg,2005,397082802.27843
mdg,2006,403708391.49313
mdg,2007,560296565.29696
mdg,2008,747391019.08218
mdg,2009,555710948.40152
mdg,2010,626611508.61418
mdg,2011,719562025.68397
mdg,2012,708599548.35261
