geo,time,en_atm_meth_zg
eri,1992,4.73063
eri,1993,-6.97254
eri,1994,-5.24788
eri,1995,-2.82582
eri,1996,8.06211
eri,1997,20.59163
eri,1998,22.55681
eri,1999,28.21473
eri,2000,29.54288
eri,2001,23.35901
eri,2002,16.51204
eri,2003,19.0476
eri,2004,24.52295
eri,2005,26.22588
eri,2006,29.31926
eri,2007,34.06824
eri,2008,33.99821
eri,2009,35.32781
eri,2010,37.01673
eri,2011,38.3869
eri,2012,39.75707
esp,1991,-0.17221
esp,1992,-0.0256
esp,1993,-1.28318
esp,1994,0.0125
esp,1995,-0.42488
esp,1996,-0.08595
esp,1997,3.83858
esp,1998,4.99284
esp,1999,5.21473
esp,2000,7.02429
esp,2001,8.59612
esp,2002,10.09632
esp,2003,9.71563
esp,2004,10.11338
esp,2005,10.68579
esp,2006,9.94879
esp,2007,10.64708
esp,2008,11.2018
esp,2009,12.27407
esp,2010,12.23628
esp,2011,12.96932
esp,2012,13.40823
est,1991,-4.16751
est,1992,-15.59742
est,1993,-29.962
est,1994,-35.15546
est,1995,-38.08308
est,1996,-34.48607
est,1997,-33.8648
est,1998,-36.23747
est,1999,-38.84433
est,2000,-37.31009
est,2001,-36.717
est,2002,-38.80882
est,2003,-35.81635
est,2004,-33.77177
est,2005,-35.07711
est,2006,-34.79597
est,2007,-33.85922
est,2008,-33.91293
est,2009,-34.54682
est,2010,-31.87011
est,2011,-34.48042
est,2012,-34.41393
eth,1991,-2.48291
eth,1992,4.97983
eth,1993,0.56451
eth,1994,1.17755
eth,1995,4.68394
eth,1996,7.72811
eth,1997,11.41434
eth,1998,17.50568
eth,1999,20.69593
eth,2000,15.53351
eth,2001,17.13051
eth,2002,31.10529
eth,2003,27.40506
eth,2004,27.55713
eth,2005,32.46093
eth,2006,46.14257
eth,2007,47.07301
eth,2008,50.72596
eth,2009,55.42916
eth,2010,58.11567
eth,2011,59.69683
eth,2012,61.27798
fin,1991,-2.66114
fin,1992,-3.66635
fin,1993,-2.2597
fin,1994,0.66841
fin,1995,1.33484
fin,1996,-0.69354
fin,1997,0.83924
fin,1998,3.03121
fin,1999,2.3032
fin,2000,2.72232
fin,2001,1.93473
fin,2002,-1.54878
fin,2003,-0.3943
fin,2004,0.13408
fin,2005,-3.06597
fin,2006,-2.6387
fin,2007,-3.96937
fin,2008,-5.48696
fin,2009,-15.50305
fin,2010,-11.65058
fin,2011,-15.10051
fin,2012,-15.06701
fji,1991,1.83532
fji,1992,2.44867
fji,1993,8.32225
fji,1994,11.93575
fji,1995,15.63159
fji,1996,15.5206
fji,1997,14.77721
fji,1998,12.92977
fji,1999,11.12766
fji,2000,10.95889
fji,2001,12.91591
fji,2002,9.72243
fji,2003,8.44489
fji,2004,9.0373
fji,2005,9.62955
fji,2006,10.19945
fji,2007,10.7832
fji,2008,11.31295
fji,2009,10.91875
fji,2010,10.29501
fji,2011,11.39796
fji,2012,12.50091
fra,1991,1.31262
fra,1992,-0.22099
fra,1993,-1.74813
fra,1994,-2.63355
fra,1995,-2.01255
fra,1996,17.61675
fra,1997,15.17449
fra,1998,13.85224
fra,1999,13.84907
fra,2000,13.0657
fra,2001,12.6319
fra,2002,10.80575
fra,2003,10.02277
fra,2004,9.52376
fra,2005,9.45498
fra,2006,9.87742
fra,2007,9.67452
fra,2008,9.4299
fra,2009,10.41499
fra,2010,10.57089
fra,2011,8.84189
fra,2012,7.16705
fro,1991,1.19472
fro,1992,2.32907
fro,1993,3.34147
fro,1994,4.03331
fro,1995,4.64003
fro,1996,5.21052
fro,1997,5.75717
fro,1998,6.26881
fro,1999,6.7901
fro,2000,7.31653
fro,2001,7.80975
fro,2002,8.31293
fro,2003,8.82246
fro,2004,9.34858
fro,2005,9.91666
fro,2006,10.60971
fro,2007,11.45096
fro,2008,12.40571
fro,2009,13.4154
fro,2010,14.52469
fro,2011,15.66994
fro,2012,16.81519
fsm,1991,3.20433
fsm,1992,6.54787
fsm,1993,9.81355
fsm,1994,11.20759
fsm,1995,28.14711
fsm,1996,29.24762
fsm,1997,30.13577
fsm,1998,30.61052
fsm,1999,31.01448
fsm,2000,31.3453
fsm,2001,32.05318
fsm,2002,32.78937
fsm,2003,33.5619
fsm,2004,34.48403
fsm,2005,35.18577
fsm,2006,35.96444
fsm,2007,36.94036
fsm,2008,38.05504
fsm,2009,39.837
fsm,2010,40.51043
fsm,2011,41.91553
fsm,2012,43.32064
gab,1991,-3.68866
gab,1992,6.00661
gab,1993,1.7565
gab,1994,4.52954
gab,1995,14.52149
gab,1996,22.05491
gab,1997,16.37315
gab,1998,34.64309
gab,1999,20.80034
gab,2000,17.34972
gab,2001,30.12908
gab,2002,19.46241
gab,2003,30.59537
gab,2004,27.96866
gab,2005,23.55843
gab,2006,1.3411
gab,2007,-9.19678
gab,2008,50.861
gab,2009,-0.30818
gab,2010,9.74788
gab,2011,10.84536
gab,2012,11.94284
gbr,1991,-0.22809
gbr,1992,-3.61034
gbr,1993,-7.17897
gbr,1994,-11.40209
gbr,1995,-11.4506
gbr,1996,-11.85147
gbr,1997,-15.04111
gbr,1998,-18.96686
gbr,1999,-22.66962
gbr,2000,-26.50354
gbr,2001,-32.37446
gbr,2002,-36.00795
gbr,2003,-39.57828
gbr,2004,-42.44417
gbr,2005,-44.84485
gbr,2006,-46.36966
gbr,2007,-47.42715
gbr,2008,-47.93372
gbr,2009,-48.31577
gbr,2010,-47.93261
gbr,2011,-49.05644
gbr,2012,-49.80252
geo,1991,-3.66597
geo,1992,-3.84372
geo,1993,-7.89795
geo,1994,-20.82467
geo,1995,-18.251
geo,1996,-13.35649
geo,1997,-18.96021
geo,1998,-18.86508
geo,1999,-19.63743
geo,2000,-17.83076
geo,2001,-16.86835
geo,2002,-16.38714
geo,2003,-15.19911
geo,2004,-14.0079
geo,2005,-12.35534
geo,2006,-10.08018
geo,2007,-7.58436
geo,2008,-6.49444
geo,2009,-4.24489
geo,2010,-3.42864
geo,2011,-1.87356
geo,2012,-0.31851
gha,1991,-10.22143
gha,1992,1.58592
gha,1993,2.03528
gha,1994,5.76222
gha,1995,13.35681
gha,1996,14.62348
gha,1997,17.69085
gha,1998,14.09286
gha,1999,9.219
gha,2000,21.49212
gha,2001,23.0181
gha,2002,16.63592
gha,2003,15.33657
gha,2004,10.86915
gha,2005,25.87625
gha,2006,39.67686
gha,2007,110.43141
gha,2008,183.89016
gha,2009,152.84174
gha,2010,160.76
gha,2011,163.3676
gha,2012,165.9752
gib,1991,2.85408
gib,1992,7.53047
gib,1993,8.76903
gib,1994,11.2091
gib,1995,12.05494
gib,1996,12.91634
gib,1997,14.37645
gib,1998,15.87075
gib,1999,17.26349
gib,2000,18.5469
gib,2001,19.28729
gib,2002,19.54467
gib,2003,20.33522
gib,2004,20.23203
gib,2005,20.28506
gib,2006,22.15652
gib,2007,24.873
gib,2008,26.49261
gib,2009,29.25639
gib,2010,32.56994
gib,2011,33.89564
gib,2012,35.22134
gin,1991,-19.20277
gin,1992,-13.1736
gin,1993,-17.24182
gin,1994,-16.24797
gin,1995,-3.61158
gin,1996,1.59681
gin,1997,-4.43661
gin,1998,-6.139
gin,1999,8.8832
gin,2000,1.18928
gin,2001,17.73954
gin,2002,17.97366
gin,2003,1.66302
gin,2004,5.22491
gin,2005,16.00892
gin,2006,132.27836
gin,2007,152.32853
gin,2008,282.33735
gin,2009,546.32806
gin,2010,222.38995
gin,2011,225.61385
gin,2012,228.83775
gmb,1991,-2.95041
gmb,1992,1.05384
gmb,1993,-0.89937
gmb,1994,2.54671
gmb,1995,7.31278
gmb,1996,7.9167
gmb,1997,7.75033
gmb,1998,6.85129
gmb,1999,9.83816
gmb,2000,17.4975
gmb,2001,27.68043
gmb,2002,28.54724
gmb,2003,7.34257
gmb,2004,19.56075
gmb,2005,22.80303
gmb,2006,24.62894
gmb,2007,69.88159
gmb,2008,45.39525
gmb,2009,56.86773
gmb,2010,65.85764
gmb,2011,67.51622
gmb,2012,69.1748
gnb,1991,-6.59101
gnb,1992,0.33855
gnb,1993,-1.16791
gnb,1994,0.30965
gnb,1995,6.09892
gnb,1996,4.98278
gnb,1997,4.79917
gnb,1998,10.41691
gnb,1999,20.03788
gnb,2000,11.53804
gnb,2001,26.3283
gnb,2002,19.72916
gnb,2003,13.40521
gnb,2004,22.86741
gnb,2005,23.9073
gnb,2006,39.19696
gnb,2007,46.9683
gnb,2008,41.4137
gnb,2009,41.5077
gnb,2010,61.64981
gnb,2011,63.26631
gnb,2012,64.8828
gnq,1991,131.13507
gnq,1992,266.36926
gnq,1993,400.97634
gnq,1994,532.09272
gnq,1995,569.89055
gnq,1996,631.45967
gnq,1997,933.36902
gnq,1998,1146.64355
gnq,1999,1244.33738
gnq,2000,1332.20829
gnq,2001,1754.1518
gnq,2002,1502.40135
gnq,2003,1592.6855
gnq,2004,1990.28415
gnq,2005,2050.20733
gnq,2006,2110.00306
gnq,2007,2226.51847
gnq,2008,2239.14551
gnq,2009,2302.26369
gnq,2010,2365.46684
gnq,2011,2390.12151
gnq,2012,2414.77618
grc,1991,-1.04998
grc,1992,-2.97578
grc,1993,-2.40664
grc,1994,-0.64452
grc,1995,-0.30086
grc,1996,0.95004
grc,1997,3.17024
grc,1998,5.5871
grc,1999,2.07785
grc,2000,4.722
grc,2001,6.41935
grc,2002,5.524
grc,2003,6.04906
grc,2004,6.76882
grc,2005,6.20847
grc,2006,6.97918
grc,2007,7.51083
grc,2008,6.18171
grc,2009,8.96834
grc,2010,8.81875
grc,2011,7.87207
grc,2012,6.72887
grd,1991,1.49774
grd,1992,3.0989
grd,1993,4.43058
grd,1994,6.06205
grd,1995,7.38807
grd,1996,14.02344
grd,1997,16.29449
grd,1998,14.4202
grd,1999,19.675
grd,2000,24.00781
grd,2001,26.36895
grd,2002,30.89973
grd,2003,32.95745
grd,2004,34.33398
grd,2005,36.76098
grd,2006,38.84658
grd,2007,39.92978
grd,2008,41.38994
grd,2009,43.3111
grd,2010,45.28114
grd,2011,46.73395
grd,2012,48.18677
grl,1991,1.71647
grl,1992,3.70711
grl,1993,5.23432
grl,1994,6.64366
grl,1995,7.94273
grl,1996,9.14844
grl,1997,10.27219
grl,1998,11.25949
grl,1999,12.16398
grl,2000,12.11582
grl,2001,12.86527
grl,2002,12.66038
grl,2003,13.65317
grl,2004,14.18674
grl,2005,14.93407
grl,2006,15.68395
grl,2007,16.48113
grl,2008,17.25298
grl,2009,18.02566
grl,2010,18.79877
grl,2011,19.98676
grl,2012,21.17474
gtm,1991,6.07581
gtm,1992,7.45545
gtm,1993,14.12042
gtm,1994,10.78199
gtm,1995,11.68939
gtm,1996,14.06561
gtm,1997,12.78372
gtm,1998,332.35099
gtm,1999,25.79105
gtm,2000,303.9851
gtm,2001,28.33066
gtm,2002,50.6572
gtm,2003,161.097
gtm,2004,30.44659
gtm,2005,75.13281
gtm,2006,28.72955
gtm,2007,31.72265
gtm,2008,32.62504
gtm,2009,34.23975
gtm,2010,40.51688
gtm,2011,41.92205
gtm,2012,43.32722
gum,1991,2.59827
gum,1992,5.30582
gum,1993,8.04068
gum,1994,10.72844
gum,1995,13.33488
gum,1996,15.83506
gum,1997,18.34622
gum,1998,20.5986
gum,1999,23.01726
gum,2000,25.44581
gum,2001,27.88985
gum,2002,30.35561
gum,2003,32.66177
gum,2004,34.9918
gum,2005,37.29667
gum,2006,39.62778
gum,2007,42.14173
gum,2008,44.87079
gum,2009,47.71772
gum,2010,50.76062
gum,2011,52.26822
gum,2012,53.77583
guy,1991,10.71448
guy,1992,25.80982
guy,1993,40.03821
guy,1994,15.14708
guy,1995,34.10421
guy,1996,33.53899
guy,1997,32.32417
guy,1998,235.17255
guy,1999,-2.13032
guy,2000,-14.07077
guy,2001,4.06321
guy,2002,-1.71158
guy,2003,3.73124
guy,2004,5.77081
guy,2005,4.60693
guy,2006,-7.26585
guy,2007,-0.27385
guy,2008,9.62465
guy,2009,1046.90125
guy,2010,65.7732
guy,2011,67.43093
guy,2012,69.08866
hkg,1991,4.01945
hkg,1992,7.03698
hkg,1993,12.26853
hkg,1994,23.0482
hkg,1995,37.18547
hkg,1996,50.85474
hkg,1997,64.31905
hkg,1998,70.53556
hkg,1999,72.28681
hkg,2000,75.87677
hkg,2001,76.58693
hkg,2002,78.22199
hkg,2003,80.05483
hkg,2004,82.22186
hkg,2005,84.39803
hkg,2006,87.42404
hkg,2007,90.68372
hkg,2008,94.30241
hkg,2009,97.98832
hkg,2010,101.40922
hkg,2011,103.42332
hkg,2012,105.43741
hnd,1991,6.45922
hnd,1992,1.48059
hnd,1993,-1.0908
hnd,1994,4.76484
hnd,1995,1.45869
hnd,1996,4.98215
hnd,1997,-0.50914
hnd,1998,0.84328
hnd,1999,-18.04965
hnd,2000,-13.20599
hnd,2001,-9.3776
hnd,2002,5.24981
hnd,2003,20.42514
hnd,2004,23.35183
hnd,2005,31.46941
hnd,2006,30.45868
hnd,2007,33.76232
hnd,2008,36.37098
hnd,2009,42.35832
hnd,2010,44.27353
hnd,2011,45.71626
hnd,2012,47.159
hrv,1991,-0.37999
hrv,1992,-2.80633
hrv,1993,-1.30655
hrv,1994,-6.50489
hrv,1995,-6.26317
hrv,1996,-7.84193
hrv,1997,-7.46866
hrv,1998,-8.79321
hrv,1999,-8.74665
hrv,2000,-5.09993
hrv,2001,-2.15846
hrv,2002,0.39247
hrv,2003,5.49432
hrv,2004,7.89906
hrv,2005,8.41443
hrv,2006,13.81681
hrv,2007,16.9448
hrv,2008,16.70187
hrv,2009,18.3488
hrv,2010,20.86132
hrv,2011,15.68494
hrv,2012,13.02112
hti,1991,4.36152
hti,1992,10.74131
hti,1993,12.28645
hti,1994,13.19098
hti,1995,14.19014
hti,1996,17.60964
hti,1997,18.66352
hti,1998,20.22438
hti,1999,22.20727
hti,2000,24.93296
hti,2001,27.66953
hti,2002,25.94421
hti,2003,25.4079
hti,2004,26.18848
hti,2005,28.64904
hti,2006,30.51826
hti,2007,34.02665
hti,2008,35.80276
hti,2009,36.60238
hti,2010,35.95996
hti,2011,37.31956
hti,2012,38.67916
hun,1991,-1.65877
hun,1992,-12.06482
hun,1993,-18.58816
hun,1994,-23.51222
hun,1995,-25.70736
hun,1996,-13.73869
hun,1997,-14.54414
hun,1998,-16.3518
hun,1999,-17.27137
hun,2000,-18.13989
hun,2001,-18.0505
hun,2002,-16.23559
hun,2003,-16.71693
hun,2004,-17.82115
hun,2005,-21.53183
hun,2006,-22.63069
hun,2007,-24.97522
hun,2008,-26.40236
hun,2009,-26.87039
hun,2010,-27.66332
hun,2011,-28.00048
hun,2012,-29.13062
idn,1991,84.86888
idn,1992,72.38135
idn,1993,8.62805
idn,1994,69.03764
idn,1995,-5.39117
idn,1996,-7.20793
idn,1997,331.54762
idn,1998,30.81629
idn,1999,-13.98991
idn,2000,-19.6184
idn,2001,-3.87555
idn,2002,61.92615
idn,2003,2.34103
idn,2004,18.38879
idn,2005,45.34702
idn,2006,143.90988
idn,2007,1.3199
idn,2008,2.08291
idn,2009,43.1601
idn,2010,3.50114
idn,2011,4.53615
idn,2012,5.57116
ind,1991,1.41229
ind,1992,2.10569
ind,1993,3.00037
ind,1994,4.30676
ind,1995,5.56079
ind,1996,6.59446
ind,1997,7.24834
ind,1998,7.69626
ind,1999,11.18562
ind,2000,9.34955
ind,2001,10.66217
ind,2002,10.16831
ind,2003,11.98803
ind,2004,12.46087
ind,2005,13.81574
ind,2006,14.79471
ind,2007,16.42288
ind,2008,18.03762
ind,2009,20.87077
ind,2010,20.98018
ind,2011,22.432
ind,2012,23.88376
irl,1991,1.59822
irl,1992,1.71058
irl,1993,3.08336
irl,1994,3.65091
irl,1995,4.41797
irl,1996,5.74826
irl,1997,6.97195
irl,1998,8.93822
irl,1999,6.85527
irl,2000,7.29174
irl,2001,8.1762
irl,2002,8.07104
irl,2003,14.61229
irl,2004,10.45433
irl,2005,7.74549
irl,2006,7.7707
irl,2007,5.28082
irl,2008,3.82161
irl,2009,2.42506
irl,2010,0.08355
irl,2011,2.86601
irl,2012,3.21103
irn,1991,5.90389
irn,1992,8.27063
irn,1993,10.83526
irn,1994,18.71998
irn,1995,21.85906
irn,1996,26.01737
irn,1997,29.57162
irn,1998,29.61039
irn,1999,32.64463
irn,2000,40.56371
irn,2001,42.18876
irn,2002,47.66727
irn,2003,63.32059
irn,2004,71.4076
irn,2005,76.72734
irn,2006,84.44554
irn,2007,90.28177
irn,2008,93.00076
irn,2009,98.96562
irn,2010,103.17891
irn,2011,108.46227
irn,2012,113.74494
irq,1991,-47.7693
irq,1992,-43.4274
irq,1993,-39.7059
irq,1994,-38.18874
irq,1995,-37.95346
irq,1996,-40.89116
irq,1997,-23.47128
irq,1998,-9.98343
irq,1999,-0.20867
irq,2000,4.23313
irq,2001,4.29568
irq,2002,-3.16131
irq,2003,-12.74701
irq,2004,-0.64841
irq,2005,-3.56418
irq,2006,-0.41454
irq,2007,-0.83234
irq,2008,5.86187
irq,2009,7.30248
irq,2010,11.44738
irq,2011,12.56185
irq,2012,13.67633
isl,1991,-0.4861
isl,1992,-1.67664
isl,1993,-2.53734
isl,1994,-1.33364
isl,1995,-2.71089
isl,1996,-1.19726
isl,1997,-0.85719
isl,1998,-0.12848
isl,1999,0.19579
isl,2000,-1.51333
isl,2001,0.2909
isl,2002,-2.92131
isl,2003,-1.86072
isl,2004,-2.62221
isl,2005,-1.72112
isl,2006,3.3922
isl,2007,7.97756
isl,2008,7.44434
isl,2009,12.21759
isl,2010,12.14325
isl,2011,8.607
isl,2012,4.99635
isr,1991,2.09143
isr,1992,6.65016
isr,1993,11.59786
isr,1994,22.88685
isr,1995,26.61006
isr,1996,30.02911
isr,1997,31.90223
isr,1998,35.51812
isr,1999,38.39952
isr,2000,41.11131
isr,2001,44.81724
isr,2002,48.23106
isr,2003,53.38659
isr,2004,74.1705
isr,2005,80.73951
isr,2006,94.54449
isr,2007,101.02503
isr,2008,105.08957
isr,2009,91.14795
isr,2010,75.30652
isr,2011,77.05958
isr,2012,78.81265
ita,1991,-1.87968
ita,1992,-1.6895
ita,1993,-2.75443
ita,1994,-1.49
ita,1995,-1.43721
ita,1996,0.73737
ita,1997,0.09689
ita,1998,-0.73228
ita,1999,-1.53113
ita,2000,-0.79843
ita,2001,-5.34985
ita,2002,-7.47333
ita,2003,-9.63689
ita,2004,-12.94784
ita,2005,-14.88943
ita,2006,-17.58682
ita,2007,-18.5485
ita,2008,-20.72499
ita,2009,-21.04131
ita,2010,-20.39489
ita,2011,-22.98099
ita,2012,-25.29172
jam,1991,5.69771
jam,1992,11.29188
jam,1993,12.45763
jam,1994,11.41727
jam,1995,13.51821
jam,1996,11.79021
jam,1997,10.08405
jam,1998,9.84217
jam,1999,10.94725
jam,2000,11.33637
jam,2001,2.81367
jam,2002,2.5742
jam,2003,5.73574
jam,2004,6.70248
jam,2005,5.43965
jam,2006,6.37322
jam,2007,6.97915
jam,2008,7.42976
jam,2009,5.56747
jam,2010,4.41142
jam,2011,5.45553
jam,2012,6.49965
jor,1991,12.1367
jor,1992,28.61564
jor,1993,36.39545
jor,1994,36.08943
jor,1995,41.41415
jor,1996,47.79436
jor,1997,48.1662
jor,1998,55.38478
jor,1999,54.66881
jor,2000,61.59522
jor,2001,59.26024
jor,2002,71.37974
jor,2003,83.42649
jor,2004,96.42362
jor,2005,111.53864
jor,2006,125.65246
jor,2007,140.38755
jor,2008,154.44478
jor,2009,145.47554
jor,2010,139.4233
jor,2011,141.81753
jor,2012,144.21176
jpn,1991,-2.39612
jpn,1992,-2.95455
jpn,1993,-5.03963
jpn,1994,-6.57106
jpn,1995,-10.4496
jpn,1996,-15.13636
jpn,1997,-19.0896
jpn,1998,-24.05647
jpn,1999,-26.05938
jpn,2000,-29.04411
jpn,2001,-31.02476
jpn,2002,-33.93808
jpn,2003,-35.16161
jpn,2004,-35.81595
jpn,2005,-36.8732
jpn,2006,-37.34424
jpn,2007,-37.85307
jpn,2008,-38.76347
jpn,2009,-39.69524
jpn,2010,-39.85106
jpn,2011,-40.7303
jpn,2012,-41.80162
kaz,1991,-7.50542
kaz,1992,-7.71187
kaz,1993,-10.78379
kaz,1994,-23.47099
kaz,1995,-37.09418
kaz,1996,-26.52231
kaz,1997,-41.96334
kaz,1998,-47.35732
kaz,1999,-52.09436
kaz,2000,-44.13297
kaz,2001,-41.58228
kaz,2002,-32.56877
kaz,2003,-30.16604
kaz,2004,-25.05932
kaz,2005,-21.70935
kaz,2006,-16.99867
kaz,2007,-14.39769
kaz,2008,-8.43537
kaz,2009,-8.13614
kaz,2010,-2.69447
kaz,2011,0.04868
kaz,2012,2.79198
ken,1991,-1.26302
ken,1992,0.33802
ken,1993,2.22788
ken,1994,5.43438
ken,1995,6.6541
ken,1996,2.74893
ken,1997,4.18415
ken,1998,8.17544
ken,1999,13.79728
ken,2000,9.63822
ken,2001,12.6612
ken,2002,15.6891
ken,2003,19.92443
ken,2004,25.87986
ken,2005,26.03042
ken,2006,29.80914
ken,2007,30.60524
ken,2008,35.04573
ken,2009,34.99358
ken,2010,35.19383
ken,2011,36.54577
ken,2012,37.89771
kgz,1991,-4.63239
kgz,1992,-10.48414
kgz,1993,-15.47787
kgz,1994,-23.948
kgz,1995,-36.48754
kgz,1996,-33.65191
kgz,1997,-40.70689
kgz,1998,-42.22921
kgz,1999,-41.45053
kgz,2000,-40.13602
kgz,2001,-40.35379
kgz,2002,-39.32334
kgz,2003,-38.95358
kgz,2004,-39.20054
kgz,2005,-38.32311
kgz,2006,-39.20363
kgz,2007,-38.08302
kgz,2008,-37.06579
kgz,2009,-34.35004
kgz,2010,-31.84639
kgz,2011,-29.07553
kgz,2012,-26.3045
khm,1991,-6.20348
khm,1992,1.19015
khm,1993,1.34694
khm,1994,-10.41169
khm,1995,5.65306
khm,1996,-0.8812
khm,1997,1.67706
khm,1998,35.1469
khm,1999,5.64711
khm,2000,-0.86533
khm,2001,5.72583
khm,2002,17.13252
khm,2003,22.21796
khm,2004,29.1313
khm,2005,35.46511
khm,2006,60.07793
khm,2007,173.65388
khm,2008,116.05615
khm,2009,92.50779
khm,2010,132.94125
khm,2011,135.27066
khm,2012,137.60007
kir,1991,2.01957
kir,1992,4.11203
kir,1993,6.06559
kir,1994,8.0428
kir,1995,10.36874
kir,1996,13.61482
kir,1997,16.18115
kir,1998,18.98194
kir,1999,22.19748
kir,2000,25.9322
kir,2001,28.86106
kir,2002,32.64307
kir,2003,34.87346
kir,2004,37.58263
kir,2005,39.92828
kir,2006,42.88473
kir,2007,46.52487
kir,2008,49.98473
kir,2009,53.63275
kir,2010,57.50047
kir,2011,59.07547
kir,2012,60.65048
kna,1991,4.51802
kna,1992,11.42475
kna,1993,9.43796
kna,1994,9.48404
kna,1995,11.35196
kna,1996,15.49283
kna,1997,24.89052
kna,1998,22.90604
kna,1999,22.15059
kna,2000,26.09979
kna,2001,28.13576
kna,2002,29.52237
kna,2003,31.11498
kna,2004,32.88959
kna,2005,31.3779
kna,2006,33.25744
kna,2007,24.4944
kna,2008,19.92372
kna,2009,17.31118
kna,2010,14.09963
kna,2011,15.24063
kna,2012,16.38162
kor,1991,-1.50825
kor,1992,-3.95641
kor,1993,-4.14075
kor,1994,-4.57556
kor,1995,-3.93501
kor,1996,-1.33733
kor,1997,0.37762
kor,1998,-0.84214
kor,1999,-2.175
kor,2000,-1.22903
kor,2001,-1.61368
kor,2002,-1.60889
kor,2003,-0.54183
kor,2004,0.92649
kor,2005,2.19002
kor,2006,3.77591
kor,2007,4.3532
kor,2008,-0.72617
kor,2009,0.60988
kor,2010,2.18491
kor,2011,3.20676
kor,2012,4.22861
kwt,1991,-56.7333
kwt,1992,6.72011
kwt,1993,56.97462
kwt,1994,90.91538
kwt,1995,88.27339
kwt,1996,91.24563
kwt,1997,97.66058
kwt,1998,90.7235
kwt,1999,77.43107
kwt,2000,91.30098
kwt,2001,84.19878
kwt,2002,78.71018
kwt,2003,108.91304
kwt,2004,118.9349
kwt,2005,138.84394
kwt,2006,143.50987
kwt,2007,134.16326
kwt,2008,136.47316
kwt,2009,125.64874
kwt,2010,129.54715
kwt,2011,131.84262
kwt,2012,134.1381
lao,1991,-11.81566
lao,1992,14.15032
lao,1993,-1.93492
lao,1994,-5.74064
lao,1995,1.34981
lao,1996,-12.66784
lao,1997,-9.17697
lao,1998,142.10418
lao,1999,110.80466
lao,2000,-11.31385
lao,2001,-3.8336
lao,2002,5.77418
lao,2003,1.6401
lao,2004,58.97047
lao,2005,32.64123
lao,2006,5.91569
lao,2007,0.42172
lao,2008,2.34928
lao,2009,3.12627
lao,2010,80.79009
lao,2011,82.59799
lao,2012,84.40589
lbn,1991,5.07948
lbn,1992,8.58819
lbn,1993,11.72616
lbn,1994,14.35544
lbn,1995,15.69729
lbn,1996,20.91158
lbn,1997,22.82172
lbn,1998,27.20958
lbn,1999,28.0118
lbn,2000,29.58744
lbn,2001,30.87945
lbn,2002,35.47115
lbn,2003,38.34482
lbn,2004,39.79541
lbn,2005,46.514
lbn,2006,49.11405
lbn,2007,51.90463
lbn,2008,56.08333
lbn,2009,59.0802
lbn,2010,61.47826
lbn,2011,63.09304
lbn,2012,64.70783
lbr,1991,-5.00438
lbr,1992,-7.14863
lbr,1993,-13.04321
lbr,1994,-14.95615
lbr,1995,-13.28409
lbr,1996,-8.36019
lbr,1997,0.94438
lbr,1998,12.57743
lbr,1999,24.0602
lbr,2000,29.89487
lbr,2001,43.29743
lbr,2002,40.28624
lbr,2003,39.69052
lbr,2004,49.29621
lbr,2005,48.0688
lbr,2006,66.90364
lbr,2007,81.26722
lbr,2008,82.21812
lbr,2009,74.33777
lbr,2010,74.73566
lbr,2011,76.48302
lbr,2012,78.23038
lby,1991,2.53913
lby,1992,-9.67794
lby,1993,-13.42368
lby,1994,-11.99866
lby,1995,-6.42869
lby,1996,-4.17659
lby,1997,-14.81409
lby,1998,-18.42079
lby,1999,-24.90139
lby,2000,-21.87353
lby,2001,-25.21647
lby,2002,-26.35505
lby,2003,-16.25402
lby,2004,-12.12756
lby,2005,-1.80872
lby,2006,4.78765
lby,2007,5.11645
lby,2008,7.81432
lby,2009,5.86477
lby,2010,8.2028
lby,2011,9.28482
lby,2012,10.36685
lca,1991,0.75625
lca,1992,1.4906
lca,1993,1.99017
lca,1994,2.75643
lca,1995,3.45885
lca,1996,3.86538
lca,1997,4.30571
lca,1998,5.02653
lca,1999,5.91992
lca,2000,7.05592
lca,2001,7.89845
lca,2002,8.76857
lca,2003,9.58785
lca,2004,10.56941
lca,2005,11.35703
lca,2006,12.33968
lca,2007,13.35477
lca,2008,14.40422
lca,2009,14.80399
lca,2010,15.92376
lca,2011,17.083
lca,2012,18.24223
lka,1991,-4.42588
lka,1992,-5.01906
lka,1993,-2.29197
lka,1994,1.83688
lka,1995,0.79815
lka,1996,-12.59933
lka,1997,-14.52975
lka,1998,-19.09711
lka,1999,-14.05946
lka,2000,-16.57099
lka,2001,-19.66554
lka,2002,-17.11658
lka,2003,-12.40219
lka,2004,-20.85044
lka,2005,-10.61394
lka,2006,-10.01294
lka,2007,-4.36682
lka,2008,-1.41305
lka,2009,-4.69164
lka,2010,1.01441
lka,2011,2.02455
lka,2012,3.0347
lso,1991,0.7858
lso,1992,13.31458
lso,1993,8.12956
lso,1994,6.06135
lso,1995,4.09071
lso,1996,-0.96862
lso,1997,-2.83467
lso,1998,-3.41303
lso,1999,7.42814
lso,2000,0.98884
lso,2001,-1.20858
lso,2002,15.90138
lso,2003,14.8431
lso,2004,-4.18388
lso,2005,6.87527
lso,2006,6.17474
lso,2007,8.02408
lso,2008,9.36099
lso,2009,10.1837
lso,2010,10.87721
lso,2011,11.98598
lso,2012,13.09475
ltu,1991,-2.74428
ltu,1992,-9.38326
ltu,1993,-21.83937
