geo,time,bn_cab_xoka_cd
che,1985,6038764816.60477
che,1986,4654467967.26312
che,1987,6287588785.25563
che,1988,8845759584.50079
che,1989,7280896129.10127
che,1990,6123636014.61318
che,1991,9534434765.42748
che,1992,13370612197.4895
che,1993,16875486425.2117
che,1994,16729198997.5817
che,1995,20702527127.2048
che,1996,19915939191.4305
che,1997,25316670255.3723
che,1998,25194278318.48949
che,1999,28283270188.0401
che,2000,29701153777.3181
che,2001,19640172740.23009
che,2002,22003837196.718
che,2003,40135152430.65
che,2004,51904368978.8547
che,2005,49012524851.632
che,2006,56545078787.2185
che,2007,42367967482.9153
che,2008,9257689174.98441
che,2009,35215503048.444
che,2010,81747802300.05949
che,2011,49005886835.5535
che,2012,65380091061.3447
che,2013,72124331587.3439
che,2014,54747283938.9252
che,2015,66360066318.0636
che,2016,55670906655.815
che,2017,44130801204.7879
che,2018,44770246759.5518
che,2019,39808957404.8552
che,2020,20308033029.7335
chl,1975,-490000000
chl,1976,148000000
chl,1977,-551000000
chl,1978,-1088000000
chl,1979,-1189000000
chl,1980,-1971000000
chl,1981,-4733000000
chl,1982,-2304000000
chl,1983,-1117000000
chl,1984,-2111000000
chl,1985,-1412980000
chl,1986,-1191440000
chl,1987,-734900000
chl,1988,-231400000
chl,1989,-690860000
chl,1990,-484610000
chl,1991,-97700000
chl,1992,-956900000
chl,1993,-2552200000
chl,1994,-1587000000
chl,1995,-1349600000
chl,1996,-3082652307.59382
chl,1997,-3660191808.39716
chl,1998,-3918430456.4206
chl,1999,99338040.68297
chl,2000,-897526442.92941
chl,2001,-1100127918.63704
chl,2002,-580075884.95763
chl,2003,-222193545.39838
chl,2004,2821176352.4679
chl,2005,1824625140.66785
chl,2006,7004224398.15737
chl,2007,7423002524.34518
chl,2008,-6698524204.55871
chl,2009,3220017296.13571
chl,2010,3068788709.44463
chl,2011,-6833478451.22991
chl,2012,-11838164429.813
chl,2013,-13261392308.4166
chl,2014,-5225401385.87947
chl,2015,-5735259423.99198
chl,2016,-4974102616.22091
chl,2017,-6444550288.18406
chl,2018,-11640428494.1068
chl,2019,-10453536549.9369
chl,2020,3369646463.17556
chn,1982,5674000000
chn,1983,4240000000
chn,1984,2030000000
chn,1985,-11417000000
chn,1986,-7034000000
chn,1987,300000000
chn,1988,-3802000000
chn,1989,-4317000000
chn,1990,11997000000
chn,1991,13272000000
chn,1992,6401000000
chn,1993,-11609000000
chn,1994,6908000000
chn,1995,1618390000
chn,1996,7243000000
chn,1997,36963000000
chn,1998,31472000000
chn,1999,21115000000
chn,2000,20518382000
chn,2001,17401000000
chn,2002,35421997979.6472
chn,2003,43051582861.334
chn,2004,68940960688.562
chn,2005,132378493766.399
chn,2006,231843041064.414
chn,2007,353182677237.31598
chn,2008,420568516143.54498
chn,2009,243256567919.61801
chn,2010,237810389607.95496
chn,2011,136096761577.55
chn,2012,215391747469.44199
chn,2013,148203949879.87701
chn,2014,236046577873.62897
chn,2015,293022317035.54694
chn,2016,191337035941.99399
chn,2017,188676126121.16199
chn,2018,24130909184.4985
chn,2019,102909876008.388
chn,2020,273980396749.07999
civ,2005,39690446.81403
civ,2006,479390726.76661
civ,2007,-139224344.56784
civ,2008,453391411.41666
civ,2009,1624099251.53341
civ,2010,464985734.71905
civ,2011,2666211854.50729
civ,2012,-320534296.11349
civ,2013,-632903985.21178
civ,2014,510714255.80038
civ,2015,-201372902.11001
civ,2016,-414272956.17827
civ,2017,-1049091688.73414
civ,2018,-2284501507.15009
civ,2019,-1348827419.86918
civ,2020,-1974306752.68546
cmr,1977,-92399291.60301
cmr,1978,-186359144.21367
cmr,1979,-125679683.85495
cmr,1980,-445401476.80304
cmr,1981,-481672021.29742
cmr,1982,-385740988.67228
cmr,1983,-411858867.65793
cmr,1984,-168918352.27388
cmr,1985,-561519691.00097
cmr,1986,-451825967.7181
cmr,1987,-892736636.95396
cmr,1988,-426458820.21214
cmr,1989,-289898413.76684
cmr,1990,-551191364.58123
cmr,1991,-335688340.28158
cmr,1992,-365783903.1109
cmr,1993,-512249889.29016
cmr,1994,-56069410.51396
cmr,1995,89853033.03124
cmr,1996,-286663480.26512
cmr,1997,-582196044.70569
cmr,1998,-150780799.10047
cmr,1999,-509552038.84445
cmr,2000,-218400391.17605
cmr,2001,-347657566.84262
cmr,2002,-439310637.82534
cmr,2003,-597885392.05705
cmr,2004,-416181816.14227
cmr,2005,-495561604.1573
cmr,2006,193518455.41705
cmr,2007,286074705.38405
cmr,2008,-451560496.16724
cmr,2009,-1123176667.55155
cmr,2010,-857140093.12603
cmr,2011,-749196879.80283
cmr,2012,-955933681.04612
cmr,2013,-1128087432.11619
cmr,2014,-1401974731.54436
cmr,2015,-1173691255.37907
cmr,2016,-1037444249.38414
cmr,2017,-949763043.43356
cmr,2018,-1409334283.70355
cmr,2019,-1695070703.44845
cmr,2020,-1512407003.60836
cod,2005,-388600000
cod,2006,47800000
cod,2007,527000000
cod,2008,-151000000
cod,2009,-1123100000
cod,2010,-2173500000
cod,2011,-1280602281.098
cod,2012,-1260461518.19425
cod,2013,-3108803235.91548
cod,2014,-1722614687.42187
cod,2015,-1483759412.35417
cod,2016,-1504066909.29432
cod,2017,-1241424115.72338
cod,2018,-1672321586.88752
cod,2019,-1693232060.97432
cod,2020,-1094656006.98663
cog,1978,-180602444.61521
cog,1979,-99355192.90144
cog,1980,-166655973.55545
cog,1981,-460704628.90977
cog,1982,-331544689.15086
cog,1983,-400906891.60796
cog,1984,210194756.57698
cog,1985,-161266354.0362
cog,1986,-600702191.35366
cog,1987,-222683097.60552
cog,1988,-445451715.39353
cog,1989,-84950767.87501
cog,1990,-251226023.4381
cog,1991,-461527158.44416
cog,1992,-316594619.71384
cog,1993,-552686023.26032
cog,1994,-793401070.7164
cog,1995,-625202813.04403
cog,1996,-650850196.96345
cog,1997,-155846793.25083
cog,1998,-240607802.39894
cog,1999,-230648368.05071
cog,2000,648133956.94807
cog,2001,-28424154.80093
cog,2002,-34451085.22006
cog,2003,520474598.48877
cog,2004,674446801.6575
cog,2005,695587032.08981
cog,2006,124117857.28421
cog,2007,-2105084342.6976
cog,2008,865773671.00013
cog,2009,-1365785099.28566
cog,2010,900330482.89687
cog,2011,2070427332.72036
cog,2012,2421397244.27375
cog,2013,1936401764.00207
cog,2014,678875098.85182
cog,2015,-4628709577.53541
cog,2016,-3593571060.70388
col,1968,-164000000.00015
col,1969,-174999999.9998
col,1970,-293000000.00017
col,1971,-453986379.99535
col,1972,-191228310
col,1973,-54743029.9959
col,1974,-351911520.00024
col,1975,-171677650
col,1976,162860199.99966
col,1977,375428639.99606
col,1978,258131999.99908
col,1979,438044000
col,1980,-205835310.00248
col,1981,-1961259960
col,1982,-3053797000.00043
col,1983,-3003000000
col,1984,-1401000000
col,1985,-1809000000
col,1986,383000000
col,1987,336000000
col,1988,-216000000
col,1989,-201000000
col,1990,542000000
col,1991,2348800000
col,1992,900700000
col,1993,-2102400000
col,1994,-3666972447.69263
col,1995,-4515876292.87012
col,1996,-4641240162.00298
col,1997,-5750513928.35473
col,1998,-4857623993.57951
col,1999,670982414.63135
col,2000,845404083.05256
col,2001,-1040314751.93966
col,2002,-1289193776.36478
col,2003,-911997622.35595
col,2004,-774546542.89584
col,2005,-1947743523.40683
col,2006,-2991011803.11064
col,2007,-6149613557.24906
col,2008,-6497270736.68045
col,2009,-4433005419.50091
col,2010,-8583011647.50193
col,2011,-9734499319.54437
col,2012,-11639998929.7531
col,2013,-12365127742.0201
col,2014,-19818544018.19049
col,2015,-18702227284.958
col,2016,-12586559420.1664
col,2017,-9924358408.23202
col,2018,-14040948614.9478
col,2019,-14807627891.8266
col,2020,-9206905397.95246
col,2021,-17833165860.4262
com,1980,-8907704.98073
com,1981,-8155179.52602
com,1982,-10958496.63646
com,1983,-11053296.00215
com,1984,-32719768.96654
com,1985,-14256804.60592
com,1986,-15685687.06189
com,1987,-21365301.97968
com,1988,-6516797.23234
com,1989,5407428.64823
com,1990,-10475185.53286
com,1991,-10249392.73544
com,1992,-14190208.45279
com,1993,9574086.29995
com,1994,-7216639.07004
com,1995,-18963177.4794
com,2003,-18440042.75707
com,2004,-20735592.72626
com,2005,-26850846.44687
com,2006,-22538506.48252
com,2007,-31618920.9904
com,2008,-68992132.6176
com,2009,-39385082.47311
com,2010,-39335660.75397
com,2011,-55499670.63256
com,2012,-41138657.38099
com,2014,-43458200.04923
com,2015,-2477534.16978
com,2016,-44044054.74248
com,2017,-22971469.91237
com,2018,-33669717.24535
com,2019,-39680465.0907
com,2020,-23868230.91977
cpv,1977,5836137.30161
cpv,1978,-8574466.73686
cpv,1979,-1015147.06278
cpv,1980,4321104.17166
cpv,1981,-21614276.71795
cpv,1982,-14838746.56931
cpv,1983,-13348523.06957
cpv,1984,-6415096.19212
cpv,1985,-8936866.80372
cpv,1986,1728119.58338
cpv,1987,-2571970.69884
cpv,1988,-489957.33167
cpv,1989,-12834375.47089
cpv,1990,-3834569.28803
cpv,1991,-6963192.90466
cpv,1992,-12146859.08423
cpv,1993,-23929894.62585
cpv,1994,-45729294.08053
cpv,1995,-61624522.90076
cpv,1996,-35041392.49253
cpv,1997,-29721711.44421
cpv,1998,-58512075.70105
cpv,1999,-74762927.32721
cpv,2000,-60148009.92832
cpv,2001,-55742978.43073
cpv,2002,-71449519.7967
cpv,2003,-90479472.09055
cpv,2004,-130079767.70495
cpv,2005,-40659725.65929
cpv,2006,-82729932.59073
cpv,2007,-198162898.93071
cpv,2008,-205256847.39279
cpv,2009,-244926653.83163
cpv,2010,-222769238.22582
cpv,2011,-304537748.89929
cpv,2012,-243559056.3598
cpv,2013,-107358950.8469
cpv,2014,-168960587.69028
cpv,2015,-50593257.49875
cpv,2016,-64135178.52631
cpv,2017,-139634461.85926
cpv,2018,-100940716.89714
cpv,2019,2202223.09126
cpv,2020,-286157179.89112
cri,1977,-225600000
cri,1978,-363200000
cri,1979,-558200000
cri,1980,-663900000
cri,1981,-409102533.44
cri,1982,-266700000
cri,1983,-279900000
cri,1984,-151103890.25
cri,1985,-126010000
cri,1986,-80000000
cri,1987,-256430000
cri,1988,-178500000
cri,1989,-414900000
cri,1990,-424000000
cri,1991,-75200000
cri,1992,-370400000
cri,1993,-620200000
cri,1994,-233600000
cri,1995,-358142000
cri,1996,-263670000
cri,1997,-480876000
cri,1998,-520750000
cri,1999,-666448850.92704
cri,2000,-684555193.40829
cri,2001,-514265066.18689
cri,2002,-860075342.23782
cri,2003,-899691788.35624
cri,2004,-675040285.83987
cri,2005,-860047056.60994
cri,2006,-938716203.57306
cri,2007,-1498808912.55762
cri,2008,-2580547377.89337
cri,2009,-560580957.63215
cri,2010,-1213874254.44305
cri,2011,-2265057621.4729
cri,2012,-2411089980.96441
cri,2013,-2431168562.87704
cri,2014,-2453096344.75792
cri,2015,-1921262983.44276
cri,2016,-1257276124.2559
cri,2017,-2188723947.64844
cri,2018,-1867318664.49117
cri,2019,-1375691720.69414
cri,2020,-707478650.40489
cym,2016,-706577023.5098
cym,2017,-871502935.15456
cym,2018,-927543580.29107
cym,2019,-581583341.80126
cyp,1976,-26553262.83131
cyp,1977,-104625686.01762
cyp,1978,-185000460.7503
cyp,1979,-239812304.98161
cyp,1980,-258319117.10705
cyp,1981,-171795718.39164
cyp,1982,-178171041.16925
cyp,1983,-205073374.32689
cyp,1984,-221623272.82887
cyp,1985,-180229503.81023
cyp,1986,-18913694.52807
cyp,1987,-7690763.41047
cyp,1988,-107580150.2479
cyp,1989,-248673279.19691
cyp,1990,-154339881.37805
cyp,1991,-420301510.35089
cyp,1992,-638195760.45081
cyp,1993,109769667.98696
cyp,1994,74361375.9699
cyp,1995,-205119061.52135
cyp,1996,-467713356.69041
cyp,1997,-418075864.6993
cyp,1998,291417461.51013
cyp,1999,-170232739.70654
cyp,2000,-488055775.31841
cyp,2001,-322248391.35622
cyp,2002,-379165886.40494
cyp,2003,-292062579.51171
cyp,2004,-826757519.18602
cyp,2005,-970855828.80132
cyp,2006,-1278222530.56614
cyp,2007,-1830417730.93204
cyp,2008,-4021890150.59237
cyp,2009,-1737607775.50751
cyp,2010,-2798526225.68996
cyp,2011,-606475259.48932
cyp,2012,-998425002.4169
cyp,2013,-349870669.37606
cyp,2014,-957946474.88024
cyp,2015,-83510340.23707
cyp,2016,-863601462.20706
cyp,2017,-1134426374.8764
cyp,2018,-975767835.04353
cyp,2019,-1466678601.25341
cyp,2020,-2508890137.64636
cze,1993,466333364.63182
cze,1994,-819875392.26992
cze,1995,-1373523087.20907
cze,1996,-4127553020.16764
cze,1997,-3621726040.44344
cze,1998,-1308286938.64821
cze,1999,-1465751162.91064
cze,2000,-2689755313.83905
cze,2001,-3272573493.81492
cze,2002,-4264835726.29032
cze,2003,-5785485093.44665
cze,2004,-4457211225.0831
cze,2005,-2809704225.91577
cze,2006,-3996084353.2344
cze,2007,-8945618935.57798
cze,2008,-4407952631.4357
cze,2009,-4869768332.55461
cze,2010,-7351204483.70952
cze,2011,-5020059122.20126
cze,2012,-3158497435.6835
cze,2013,-1105890387.14822
cze,2014,457719869.13503
cze,2015,845256960.75361
cze,2016,3462558729.3382
cze,2017,2960666451.91053
cze,2018,1259692069.45759
cze,2019,898074466.87991
cze,2020,8844742980.41955
deu,1971,106579704.59085
deu,1972,339737168.20107
deu,1973,4180846805.99889
deu,1974,9084950154.22598
deu,1975,3097445200.30816
deu,1976,3746082062.26463
deu,1977,3904679947.82906
deu,1978,9277965922.85639
deu,1979,-5386663051.22666
deu,1980,-15655476542.0751
deu,1981,-5304713597.30244
deu,1982,5511893342.90978
deu,1983,4346783317.35029
deu,1984,9212736899.7364
deu,1985,17994051589.5996
deu,1986,38661456608.1935
deu,1987,44216520652.0462
deu,1988,53961061179.4675
deu,1989,57052694501.3882
deu,1990,46455960977.4828
deu,1991,-26564029370.70729
deu,1992,-25255079543.1495
deu,1993,-21408143439.4966
deu,1994,-33446012238.4188
deu,1995,-32191295764.85089
deu,1996,-17018286510.1227
deu,1997,-11520842909.1784
deu,1998,-15635184940.6662
deu,1999,-31384625220.8792
deu,2000,-33903966248.2891
deu,2001,-7099486034.16703
deu,2002,39720517927.6968
deu,2003,35985324846.9413
deu,2004,127505924403.463
deu,2005,133087243134.908
deu,2006,173486477217.384
deu,2007,235777197044.80301
deu,2008,213250033110.58896
deu,2009,201134895341.82501
deu,2010,196171903151.51501
deu,2011,231971688209.18497
deu,2012,251550848619.46701
deu,2013,245384297278.94199
deu,2014,278660794166.59698
deu,2015,288620732320.06799
deu,2016,295080042315.38098
deu,2017,288534747933.565
deu,2018,312691830772.51898
deu,2019,289603130720.07599
deu,2020,269077454631.64096
dji,1991,102070098.63775
dji,1992,70042369.78185
dji,1993,111039213.1487
dji,1994,80221245.66033
dji,1995,77638545.81057
dji,1996,68478120.19964
dji,1997,53297021.73632
dji,1998,43877763.46071
dji,1999,69502197.26425
dji,2000,33305011.78814
dji,2001,68849488.80549
dji,2002,69901699.85539
dji,2003,79033991.48103
dji,2004,3151006.35265
dji,2005,20132679.87463
dji,2006,-16565290.53967
dji,2007,-171352850.81673
dji,2008,-225386026.41219
dji,2009,-71100207.62881
dji,2010,50489250.00422
dji,2011,-171842382.1608
dji,2012,-147967882.24239
dji,2013,-628690167.64078
dji,2014,530581858.79817
dji,2015,714224636.38129
dji,2016,-26058614.65941
dji,2017,-132468779.00981
dji,2018,428622508.12072
dji,2019,563976063.60531
dji,2020,366358434.10211
dma,1976,-1097652.50905
dma,1977,-1500000
dma,1978,-1300000
dma,1979,6300000
dma,1980,-14300000
dma,1981,-12802407.40741
dma,1982,-7805444.44446
dma,1983,-1750333.33336
dma,1984,-7101925.92597
dma,1985,-6301333.33338
dma,1986,-7026111.11111
dma,1987,-7011962.96296
dma,1988,-12231296.2963
dma,1989,-45511037.03704
dma,1990,-43527629.62963
dma,1991,-34185185.18519
dma,1992,-27122222.22222
dma,1993,-18196296.2963
dma,1994,-26155555.55556
dma,1995,-40240740.74074
dma,1996,-51162962.96296
dma,1997,-42251851.85185
dma,1998,-23062962.96296
dma,1999,-35774074.07407
dma,2000,-59818518.51852
dma,2001,-52138148.14815
dma,2002,-47354800
dma,2003,-53176439.25926
dma,2004,-58856365.85185
dma,2005,-76081115.55556
dma,2006,-49851557.03704
dma,2007,-86949475.18519
dma,2008,-129885324.81481
dma,2009,-111079073.7037
dma,2010,-80184677.03704
dma,2011,-67906485.18519
dma,2012,-92105008.88889
dma,2013,-72149157.40741
dma,2014,-28176151.432
dma,2015,-25164850.8222
dma,2016,-44193272.48723
dma,2017,-46240252.35093
dma,2018,-242217418.77526
dma,2019,-210114943.99865
dma,2020,-147521495.44204
dnk,1975,-490031786.3912
dnk,1976,-1913896584.29256
dnk,1977,-1722370638.30776
dnk,1978,-1502178634.95262
dnk,1979,-3056236980.19782
dnk,1980,-2388928524.11288
dnk,1981,-1875068191.33318
dnk,1982,-2258898413.74716
dnk,1983,-1381788411.58732
dnk,1984,-1718091085.99371
dnk,1985,-2767043669.62811
dnk,1986,-4490071520.09462
dnk,1987,-3001504830.4618
dnk,1988,-1339878502.58607
dnk,1989,-1117661217.99614
dnk,1990,1371546056.78498
dnk,1991,1983274879.71258
dnk,1992,4198752277.24612
dnk,1993,4831706293.51908
dnk,1994,3189386537.5911
dnk,1995,1854784040.04598
dnk,1996,3089672486.2285
dnk,1997,921262661.373
dnk,1998,-2008094992.07459
dnk,1999,3047192196.55612
dnk,2000,2261835981.64661
dnk,2001,4848072420.25253
dnk,2002,3460409556.63061
dnk,2003,6963066045.36346
dnk,2004,5940838083.38819
dnk,2005,11007384393.5368
dnk,2006,9461656812.10659
dnk,2007,4841519012.77284
dnk,2008,10413116838.3802
dnk,2009,11323461379.1277
dnk,2010,21051011384.4253
dnk,2011,22681953273.8671
dnk,2012,20460990722.6196
dnk,2013,26685645940.0187
dnk,2014,31353332575.5896
dnk,2015,24953251921.341
dnk,2016,24312984240.6132
dnk,2017,26734105169.5013
dnk,2018,25762026083.542
dnk,2019,30550146961.5163
dnk,2020,28952156091.6595
dom,1968,-75200000
dom,1969,-84700000
dom,1970,-101900000
dom,1971,-129400000
dom,1972,-47000000
dom,1973,-96600000
dom,1974,-241000000
dom,1975,-72800000
dom,1976,-129200000
dom,1977,-128600000
dom,1978,-311900000
dom,1979,-331300000
dom,1980,-719900000
dom,1981,-389400000
dom,1982,-442600000
dom,1983,-417900000
dom,1984,-163400000
dom,1985,-107600000
dom,1986,-183400000
dom,1987,-364100000
dom,1988,-18900000
dom,1989,-327300000
dom,1990,-279600000
dom,1991,-157300000
dom,1992,-707900000
dom,1993,-532900000
dom,1994,-283000000
dom,1995,-182800000
dom,1996,-212700000
dom,1997,-163000000
dom,1998,-338400000
dom,1999,-429200000
dom,2000,-1026500000
dom,2001,-740800000
dom,2002,-797900000
dom,2003,1036180000
dom,2004,1041480000
dom,2005,-472910000
dom,2006,-1287410000
dom,2007,-2166300000
dom,2008,-4519700000
dom,2009,-2302900000
dom,2010,-4023500000
dom,2011,-4358700000
dom,2012,-3970570000
dom,2013,-2567900000
dom,2014,-2170200000
dom,2015,-1280300000
dom,2016,-814700000
dom,2017,-133100000
dom,2018,-1321500000
dom,2019,-1187900000
dom,2020,-1541000000
dza,1977,-2325189757.21804
dza,1978,-3539675736.53891
dza,1979,-1631862143.36715
dza,1980,249123767.14983
dza,1981,89902046.18059
dza,1982,-183136955.34263
dza,1983,-85198797.21124
dza,1984,74447538.07029
dza,1985,1014757945.82123
dza,1986,-2229964662.80805
dza,1987,141244636.74182
dza,1988,-2039640898.76749
dza,1989,-1081019509.8283
dza,1990,1420261028.69008
dza,1991,2366713356.74604
dza,2005,21179999999.9992
dza,2006,28923000000.0014
dza,2007,30353590751.3885
dza,2008,33954307486.7352
dza,2009,431665235.50794
dza,2010,12220267767.3086
dza,2011,17673868500.0271
dza,2012,12092476753.3479
dza,2013,1187894322.86364
dza,2014,-9264322928.81106
dza,2015,-27037635153.4303
dza,2016,-26204046336.6022
dza,2017,-22067518023.9626
dza,2018,-16905642520.7904
dza,2019,-16954294028.7879
dza,2020,-18221431875.7748
ecu,1976,-9600000
ecu,1977,-343400000
ecu,1978,-703300000
ecu,1979,-630300000
ecu,1980,-641590000
ecu,1981,-998000000
ecu,1982,-1182000000
ecu,1983,-115000000
ecu,1984,-273000000
ecu,1985,76000000
ecu,1986,-582000000
ecu,1987,-1187000000
ecu,1988,-680000000
ecu,1989,-715000000
ecu,1990,-360000000
ecu,1991,-708000000
ecu,1992,-122000000
ecu,1993,-848890000
ecu,1994,-898320000
ecu,1995,-1000010000
ecu,1996,-54840000
ecu,1997,-456780000
ecu,1998,-2098500000
ecu,1999,918120000
ecu,2000,1112624807.89856
ecu,2001,-551175742.39534
ecu,2002,-1219024875.34276
ecu,2003,-386818498.30153
ecu,2004,-479422715.69744
ecu,2005,473925450.4502
ecu,2006,1739926904.30173
ecu,2007,1886488798.71568
ecu,2008,1769407670.26781
ecu,2009,313049365.56602
ecu,2010,-1582287237.9006
ecu,2011,-400136159.76315
ecu,2012,-146438179.5068
ecu,2013,-932905961.33437
ecu,2014,-668742113.60432
ecu,2015,-2221086836.90412
ecu,2016,1109461132.39127
ecu,2017,-183615954.81082
ecu,2018,-1308111795.06377
ecu,2019,-61725137.88573
ecu,2020,2559803931.84239
egy,1977,-813431979.69213
egy,1978,-924087351.10486
egy,1979,-1506714287.86674
egy,1980,-436428571.57346
egy,1981,-2134857145.03266
egy,1982,-1850714287.47674
egy,1983,-329571427.94082
egy,1984,-1886714286.43967
egy,1985,-1816285714.2857
egy,1986,-1441428571.42857
egy,1987,20142857.14286
egy,1988,-1040857142.85709
egy,1989,-1308545454.54545
egy,1990,2327000000
egy,1991,3369000000
egy,1992,3270000000
egy,1993,2538000000
egy,1994,31000000
egy,1995,-254000000
egy,1996,-192000000
egy,1997,-710500000
egy,1998,-2566000000
egy,1999,-1634800000
egy,2000,-971000000
egy,2001,-388400000
egy,2002,622400000
egy,2003,3743300000
egy,2004,3921700000
egy,2005,2102800000
egy,2006,2635400000
egy,2007,411600000
egy,2008,-1414600000
egy,2009,-3349300000
egy,2010,-4503800000
egy,2011,-5483900000
egy,2012,-6972000000
egy,2013,-3533700000
egy,2014,-5954500000
egy,2015,-17243300000
egy,2016,-20493900000
egy,2017,-7939700000
egy,2018,-7698166088.33334
egy,2019,-10221895259.0833
egy,2020,-14235956908.6917
eri,1992,187934302.99806
eri,1993,107205479.59432
eri,1994,123591032.85944
eri,1995,-31470548.19341
eri,1996,-59750379.39899
eri,1997,4963143.14421
eri,1998,-292743488.89541
eri,1999,-208772373.34066
eri,2000,-104657012.45705
esp,1975,-3893003630.86503
esp,1976,-4622445702.05883
esp,1977,-2455212500.71753
esp,1978,1250840554.6081
esp,1979,756532365.65441
esp,1980,-5579999645.38268
esp,1981,-5363207814.04032
esp,1982,-4548243515.82322
esp,1983,-3013194547.95627
esp,1984,1777600859.88878
esp,1985,2785470118.45276
esp,1986,3914233942.91314
esp,1987,-263468751.52085
esp,1988,-3795489189.94651
esp,1989,-10924451313.4432
esp,1990,-18009410031.9798
esp,1991,-19797681590.7895
esp,1992,-21537215134.769
esp,1993,-5803781134.44073
esp,1994,-6389349435.88916
esp,1995,-1966861256.45154
esp,1996,-2233973438.88585
esp,1997,-829666961.15809
esp,1998,-7251485437.82898
esp,1999,-20659548705.1282
esp,2000,-25928189733.2711
esp,2001,-27555477891.8335
esp,2002,-26251685129.0351
esp,2003,-35103881711.6869
esp,2004,-58677027283.2252
esp,2005,-83915470590.10258
esp,2006,-111532335014.355
esp,2007,-139287625661.58499
esp,2008,-145715515235.168
esp,2009,-60418930687.3382
esp,2010,-52249545356.1328
esp,2011,-39975229877.5027
esp,2012,735150583.0459
esp,2013,27588004255.4173
esp,2014,22662337678.7699
esp,2015,24107676878.1213
esp,2016,39298651172.17809
esp,2017,36857922351.0279
esp,2018,26481556490.1282
esp,2019,29188956524.9189
esp,2020,10787752174.898
est,1992,36229906.38398
est,1993,21631079.73709
est,1994,-166292388.95003
est,1995,-157805570.47236
est,1996,-398235485.94958
est,1997,-561729553.87517
est,1998,-478433380.63994
est,1999,-294644154.24568
est,2000,-299009347.52014
est,2001,-324621263.96148
est,2002,-779341245.57974
est,2003,-1276109256.30196
est,2004,-1455763985.17049
est,2005,-1218079448.93351
est,2006,-2549061127.14498
est,2007,-3323095156.7053
est,2008,-2156421558.16225
est,2009,525703676.23777
est,2010,340438472.30346
est,2011,304229741.40457
est,2012,-431767873.97072
est,2013,75410518.78008
est,2014,173055018.04307
est,2015,403274473.82446
est,2016,300563086.47784
est,2017,613827255.28299
est,2018,247225486.34025
est,2019,783322214.29535
est,2020,-141479131.86637
est,2021,-453068123.91176
eth,1977,-82560386.51331
eth,1978,-111739130.48876
eth,1979,-91352657.04896
eth,1980,-226135265.80973
eth,1981,-249516908.3331
eth,1982,-194927536.32605
eth,1983,-169903770.42459
eth,1984,-130096618.39866
eth,1985,106280193.23672
eth,1986,-327149758.45411
eth,1987,-216859903.38164
eth,1988,-227536231.88406
eth,1989,-144396135.2657
eth,1990,-293768115.94203
eth,1991,103101449.27536
eth,1992,-119956425.12077
eth,1993,-50000000
eth,1994,125418697.81939
eth,1995,39377829.19159
eth,1996,79569127.22681
eth,1997,-40251869.0156
eth,1998,-332610081.55655
eth,1999,-465224277.35959
eth,2000,13457193.37254
eth,2001,-373389901.78935
eth,2002,-136640610.7812
eth,2003,-136384298.66809
eth,2004,-667837097.10621
eth,2005,-1567750097.67822
eth,2006,-1785898857.01804
eth,2007,-828004872.80544
eth,2008,-1805740812.44915
eth,2009,-2190653761.04338
eth,2010,-635273119.69272
eth,2011,-1055616929.04166
eth,2012,-3077984122.74122
eth,2013,-3033415076.16886
eth,2014,-5771532764.96013
eth,2015,-7566576583.35526
eth,2016,-7905485192.5091
eth,2017,-5928627607.10802
eth,2018,-4611293722.98811
eth,2019,-5025133763.02265
eth,2020,-2718803790.04773
fin,1975,-2140125901.4779
fin,1976,-1114194870.42485
fin,1977,-99080934.02003
fin,1978,680405505.54928
fin,1979,-162827095.68496
fin,1980,-1402766284.50181
fin,1981,-478183388.61493
fin,1982,-923075101.53691
fin,1983,-1124269736.12926
fin,1984,-20635960.55575
fin,1985,-806258709.17528
fin,1986,-693308768.63932
fin,1987,-1731474349.39503
fin,1988,-2693879544.36549
fin,1989,-5797060598.40192
fin,1990,-6962269019.46931
fin,1991,-6807373406.47853
fin,1992,-5115907404.59358
fin,1993,-1135004052.24786
fin,1994,1110443784.94594
fin,1995,5231356798.12895
fin,1996,5002580419.46603
fin,1997,6632800363.77208
fin,1998,7339629117.19132
fin,1999,8044740599.56044
fin,2000,10527099590.0977
fin,2001,12082014153.4109
fin,2002,12091805084.2627
fin,2003,8539305696.64523
fin,2004,12556749492.8932
fin,2005,7782802138.88333
fin,2006,7997111885.27905
fin,2007,9578241229.02915
fin,2008,5710039150.76064
fin,2009,4407663177.32742
fin,2010,2792225335.64214
fin,2011,-4797433834.80789
fin,2012,-5899068430.12718
fin,2013,-4856099894.06217
fin,2014,-3790146118.70018
fin,2015,-2209431644.07303
fin,2016,-4841647992.55956
fin,2017,-1952469032.86423
fin,2018,-5158732134.86265
fin,2019,-879444515.17857
fin,2020,2267961672.31826
fin,2021,2114766496.89754
fji,1979,-58762066.0517
fji,1980,-17494643.22929
fji,1981,-161251712.55936
fji,1982,-84251286.84573
fji,1983,-55377457.27343
fji,1984,-18390967.4062
fji,1985,18724738.40584
fji,1986,16771624.17856
fji,1987,27334302.53981
fji,1988,70546696.10968
fji,1989,7483146.06742
fji,1990,-93996364.84365
fji,1991,-68245391.99591
fji,1992,-61277818.83788
fji,1993,-138087593.84476
fji,1994,-112763596.00444
