geo,time,ny_adj_nnat_gn_zs
cri,2001,11.2825
cri,2002,8.81902
cri,2003,7.86467
cri,2004,9.29924
cri,2005,8.50382
cri,2006,10.8699
cri,2007,11.88782
cri,2008,10.10047
cri,2009,10.18559
cri,2010,10.17456
cri,2011,8.02889
cri,2012,9.16117
cri,2013,8.04682
cri,2014,8.04224
cri,2015,9.23489
cri,2016,10.47126
cri,2017,10.17846
cri,2018,10.41743
cri,2019,9.39303
cyp,1976,5.21898
cyp,1977,8.35403
cyp,1978,6.87942
cyp,1979,11.71155
cyp,1980,10.1542
cyp,1981,9.33287
cyp,1982,8.79254
cyp,1983,6.43201
cyp,1984,9.80714
cyp,1985,9.27808
cyp,1986,13.27448
cyp,1987,12.10477
cyp,1988,10.94091
cyp,1989,12.6415
cyp,1990,9.36007
cyp,1991,3.38089
cyp,1992,4.80787
cyp,1993,11.05595
cyp,1994,12.27567
cyp,1995,8.18359
cyp,1996,5.80453
cyp,1997,3.89559
cyp,1998,11.16476
cyp,1999,5.22973
cyp,2000,3.99366
cyp,2001,4.06362
cyp,2002,5.69458
cyp,2003,6.52313
cyp,2004,5.77169
cyp,2005,5.84206
cyp,2006,5.98967
cyp,2007,2.05224
cyp,2008,2.81575
cyp,2009,4.33886
cyp,2010,1.18257
cyp,2011,4.33246
cyp,2012,-0.21965
cyp,2013,-2.11968
cyp,2014,-4.51389
cyp,2015,-0.05211
cyp,2016,0.89976
cyp,2017,3.30915
cyp,2018,3.60003
cyp,2019,3.6982
cze,1993,7.95406
cze,1994,8.43944
cze,1995,10.27241
cze,1996,9.84866
cze,1997,6.05852
cze,1998,7.97513
cze,1999,5.9403
cze,2000,6.95456
cze,2001,7.42773
cze,2002,5.95206
cze,2003,4.37124
cze,2004,5.75171
cze,2005,7.32045
cze,2006,7.37823
cze,2007,9.09523
cze,2008,7.90378
cze,2009,2.64971
cze,2010,1.86408
cze,2011,1.5917
cze,2012,2.95311
cze,2013,2.82367
cze,2014,4.38169
cze,2015,6.86965
cze,2016,6.16298
cze,2017,7.70622
cze,2018,7.34885
cze,2019,6.78896
deu,1971,12.25823
deu,1972,10.94133
deu,1973,10.72901
deu,1974,9.08654
deu,1975,5.13602
deu,1976,5.83686
deu,1977,5.54253
deu,1978,6.30442
deu,1979,5.61234
deu,1980,3.9357
deu,1981,2.03021
deu,1982,2.02534
deu,1983,2.4934
deu,1984,3.01277
deu,1985,3.89813
deu,1986,5.49556
deu,1987,4.51604
deu,1988,5.88449
deu,1989,6.9801
deu,1990,8.22224
deu,1991,7.60268
deu,1992,7.16412
deu,1993,5.76531
deu,1994,6.0144
deu,1995,6.72263
deu,1996,6.01596
deu,1997,6.21226
deu,1998,6.72718
deu,1999,6.01475
deu,2000,5.80955
deu,2001,5.65398
deu,2002,5.60129
deu,2003,4.67332
deu,2004,7.17849
deu,2005,6.90373
deu,2006,9.28156
deu,2007,11.16858
deu,2008,9.67044
deu,2009,5.78667
deu,2010,7.59381
deu,2011,9.77329
deu,2012,8.54318
deu,2013,8.24949
deu,2014,9.43181
deu,2015,10.27182
deu,2016,10.41639
deu,2017,10.46098
deu,2018,10.32744
deu,2019,9.67566
dji,2013,8.91702
dji,2014,15.13949
dji,2015,19.20572
dji,2016,14.77107
dji,2017,10.37287
dji,2018,14.34786
dnk,1975,6.84696
dnk,1976,7.34519
dnk,1977,7.98054
dnk,1978,8.543
dnk,1979,6.85958
dnk,1980,3.4111
dnk,1981,0.15133
dnk,1982,0.55679
dnk,1983,2.27134
dnk,1984,4.31253
dnk,1985,4.6249
dnk,1986,6.10936
dnk,1987,6.75887
dnk,1988,6.28601
dnk,1989,6.13504
dnk,1990,6.98365
dnk,1991,5.53443
dnk,1992,6.10975
dnk,1993,5.45536
dnk,1994,5.44275
dnk,1995,6.47978
dnk,1996,6.81896
dnk,1997,7.50919
dnk,1998,7.02568
dnk,1999,7.79945
dnk,2000,8.94663
dnk,2001,9.38756
dnk,2002,8.34913
dnk,2003,7.87015
dnk,2004,8.52483
dnk,2005,9.43427
dnk,2006,10.90687
dnk,2007,9.58551
dnk,2008,8.62585
dnk,2009,4.32507
dnk,2010,6.80786
dnk,2011,7.99679
dnk,2012,8.01614
dnk,2013,9.84045
dnk,2014,11.70909
dnk,2015,11.88989
dnk,2016,12.6746
dnk,2017,12.65545
dnk,2018,12.78834
dnk,2019,14.60964
dom,1970,6.36315
dom,1971,4.75993
dom,1972,15.25214
dom,1973,14.88981
dom,1974,10.71323
dom,1975,17.87728
dom,1976,14.16189
dom,1977,11.83465
dom,1978,12.75935
dom,1979,15.89706
dom,1980,4.86647
dom,1981,6.32058
dom,1982,2.69078
dom,1983,0.80329
dom,1984,-7.4016
dom,1985,9.78726
dom,1986,12.9476
dom,1987,12.76507
dom,1988,18.25095
dom,1989,15.14075
dom,1990,12.44556
dom,1991,9.67709
dom,1992,8.59131
dom,1993,12.21495
dom,1994,15.44604
dom,1995,14.61018
dom,1996,16.44042
dom,1997,18.89352
dom,1998,24.58203
dom,1999,23.4197
dom,2000,21.42512
dom,2001,22.37964
dom,2002,22.03348
dom,2003,20.4217
dom,2004,21.95368
dom,2005,18.88818
dom,2006,19.76152
dom,2007,19.59676
dom,2008,16.69098
dom,2009,14.63886
dom,2010,14.75937
dom,2011,13.43574
dom,2012,13.94262
dom,2013,14.49251
dom,2014,15.80069
dom,2015,17.70047
dom,2016,18.25566
dom,2017,18.08748
dom,2018,18.93717
dom,2019,19.10146
dza,1977,24.40487
dza,1978,27.63831
dza,1979,29.98251
dza,1980,32.42221
dza,1981,30.3949
dza,1982,28.01188
dza,1983,28.41944
dza,1984,22.6175
dza,1985,20.33027
dza,1986,11.44955
dza,1987,11.28655
dza,1988,7.72924
dza,1989,10.21654
dza,1990,17.48419
dza,1991,27.32711
dza,2005,47.77073
dza,2006,50.41099
dza,2007,51.28331
dza,2008,51.95801
dza,2009,40.29033
dza,2010,43.77016
dza,2011,43.20276
dza,2012,42.32733
dza,2013,39.79627
dza,2014,36.54412
dza,2015,28.33068
dza,2016,29.27589
dza,2017,30.13709
dza,2018,32.44875
dza,2019,30.45751
ecu,1976,13.65225
ecu,1977,16.71797
ecu,1978,16.23327
ecu,1979,15.00463
ecu,1980,16.51113
ecu,1981,16.72451
ecu,1982,7.83509
ecu,1983,9.41638
ecu,1984,8.05896
ecu,1985,11.51787
ecu,1986,9.18784
ecu,1987,5.11094
ecu,1988,5.67676
ecu,1989,6.17469
ecu,1990,11.0785
ecu,1991,11.39627
ecu,1992,14.72505
ecu,1993,5.79414
ecu,1994,6.08163
ecu,1995,4.69573
ecu,1996,6.56258
ecu,1997,7.20896
ecu,1998,5.00045
ecu,1999,11.15465
ecu,2000,16.67771
ecu,2001,9.0822
ecu,2002,8.15794
ecu,2003,7.10811
ecu,2004,8.03642
ecu,2005,12.16389
ecu,2006,15.04524
ecu,2007,15.33392
ecu,2008,18.33839
ecu,2009,14.27235
ecu,2010,12.42286
ecu,2011,15.85814
ecu,2012,15.6601
ecu,2013,15.29021
ecu,2014,14.45629
ecu,2015,9.4106
ecu,2016,9.76787
ecu,2017,9.69966
ecu,2018,8.02734
ecu,2019,7.0217
egy,1977,18.00644
egy,1978,21.87606
egy,1979,19.91325
egy,1980,18.34207
egy,1981,19.22029
egy,1982,18.29735
egy,1983,24.45287
egy,1984,23.99378
egy,1985,19.26974
egy,1986,16.58715
egy,1987,20.94834
egy,1988,21.58583
egy,1989,20.67007
egy,1990,26.4862
egy,1991,28.8836
egy,1992,29.23431
egy,1993,25.41174
egy,1994,17.54262
egy,1995,15.7352
egy,1996,12.26109
egy,1997,11.47434
egy,1998,12.70242
egy,1999,11.95378
egy,2000,11.32585
egy,2001,13.45388
egy,2002,13.18533
egy,2003,13.48494
egy,2004,15.50022
egy,2005,16.1336
egy,2006,17.20883
egy,2007,17.28443
egy,2008,17.19281
egy,2009,10.18715
egy,2010,11.81037
egy,2011,11.24824
egy,2012,8.14866
egy,2013,8.82412
egy,2014,6.84871
egy,2015,4.59291
egy,2016,3.64369
egy,2017,4.21163
egy,2018,8.38381
egy,2019,8.89906
eri,1992,59.67612
eri,1993,31.47351
eri,1994,44.4962
eri,1995,8.18059
eri,1996,7.66085
eri,1997,23.26075
eri,1998,-4.53161
eri,1999,6.33326
eri,2000,4.57378
esp,1975,13.6192
esp,1976,11.0355
esp,1977,11.49246
esp,1978,12.2002
esp,1979,10.68418
esp,1980,8.14667
esp,1981,5.2775
esp,1982,5.12043
esp,1983,4.43099
esp,1984,5.88254
esp,1985,6.7798
esp,1986,8.63696
esp,1987,8.97653
esp,1988,10.31837
esp,1989,10.07966
esp,1990,9.7148
esp,1991,9.23748
esp,1992,7.41709
esp,1993,6.71972
esp,1994,6.12053
esp,1995,8.88847
esp,1996,8.55964
esp,1997,9.59866
esp,1998,10.4169
esp,1999,9.91362
esp,2000,9.75222
esp,2001,9.58728
esp,2002,10.30512
esp,2003,10.76416
esp,2004,9.65499
esp,2005,8.7994
esp,2006,8.37356
esp,2007,7.66973
esp,2008,5.85025
esp,2009,4.65279
esp,2010,3.63447
esp,2011,2.42232
esp,2012,2.56257
esp,2013,3.3486
esp,2014,3.66237
esp,2015,5.36346
esp,2016,6.41456
esp,2017,6.8593
esp,2018,7.11274
esp,2019,7.50476
est,2000,11.62033
est,2001,11.62622
est,2002,10.41133
est,2003,10.07977
est,2004,9.9781
est,2005,12.30584
est,2006,12.79562
est,2007,12.81451
est,2008,8.96696
est,2009,6.09259
est,2010,6.64048
est,2011,11.64586
est,2012,11.9789
est,2013,11.20621
est,2014,11.9991
est,2015,10.24593
est,2016,10.29885
est,2017,12.85442
est,2018,13.35233
est,2019,13.83974
eth,2011,22.67767
eth,2012,19.62374
eth,2013,16.70478
eth,2014,21.5418
eth,2015,18.84606
eth,2016,20.93163
eth,2017,20.90418
eth,2018,23.83985
fin,1975,13.74725
fin,1976,11.81719
fin,1977,9.74221
fin,1978,10.06448
fin,1979,12.39848
fin,1980,12.74702
fin,1981,11.53737
fin,1982,10.40603
fin,1983,9.8561
fin,1984,10.63454
fin,1985,9.62733
fin,1986,9.33178
fin,1987,8.53573
fin,1988,10.73257
fin,1989,10.10118
fin,1990,7.1718
fin,1991,-1.60521
fin,1992,-4.20981
fin,1993,-3.34021
fin,1994,0.79723
fin,1995,5.89283
fin,1996,5.47498
fin,1997,9.26229
fin,1998,11.08025
fin,1999,12.44762
fin,2000,14.42022
fin,2001,14.92283
fin,2002,13.74489
fin,2003,10.84624
fin,2004,12.22623
fin,2005,10.94578
fin,2006,11.05855
fin,2007,12.62174
fin,2008,10.31952
fin,2009,4.27316
fin,2010,4.97791
fin,2011,4.32901
fin,2012,2.31416
fin,2013,1.27357
fin,2014,1.60066
fin,2015,1.93006
fin,2016,2.54555
fin,2017,4.63148
fin,2018,4.95723
fin,2019,5.28652
fji,1980,18.49232
fji,1981,12.40013
fji,1982,8.74157
fji,1983,4.89619
fji,1984,8.45009
fji,1985,9.25769
fji,1986,14.32252
fji,1987,6.21696
fji,1988,6.58528
fji,1989,-1.40139
fji,1990,-4.78924
fji,1991,-3.68859
fji,1992,-0.26691
fji,1993,4.38184
fji,1994,6.34564
fji,1995,7.89719
fji,1996,15.09119
fji,1997,13.01153
fji,1998,16.89084
fji,1999,21.77456
fji,2000,20.91111
fji,2001,21.64197
fji,2002,27.9639
fji,2003,27.74235
fji,2004,30.66109
fji,2005,4.81205
fji,2006,-2.34751
fji,2007,4.60564
fji,2008,0.71743
fji,2009,5.62748
fji,2010,6.98017
fji,2011,4.65935
fji,2012,4.69797
fji,2013,7.52863
fji,2014,10.62124
fji,2015,10.50996
fji,2016,8.01121
fji,2017,7.33313
fji,2018,7.75747
fra,1975,11.32107
fra,1976,10.91325
fra,1977,10.45314
fra,1978,10.33394
fra,1979,10.1917
fra,1980,8.87909
fra,1981,6.2011
fra,1982,4.82969
fra,1983,4.50325
fra,1984,4.33821
fra,1985,4.38317
fra,1986,5.76735
fra,1987,5.55706
fra,1988,7.05638
fra,1989,7.74552
fra,1990,7.77354
fra,1991,7.05548
fra,1992,6.53767
fra,1993,5.31269
fra,1994,5.60142
fra,1995,6.39339
fra,1996,6.27906
fra,1997,7.3899
fra,1998,8.66186
fra,1999,9.16103
fra,2000,8.40951
fra,2001,8.28517
fra,2002,6.97798
fra,2003,6.29438
fra,2004,6.53174
fra,2005,6.17196
fra,2006,6.70261
fra,2007,7.02753
fra,2008,6.13563
fra,2009,3.03347
fra,2010,3.2623
fra,2011,4.16565
fra,2012,3.35673
fra,2013,3.29476
fra,2014,3.3846
fra,2015,4.33294
fra,2016,3.99971
fra,2017,4.61934
fra,2018,4.71541
fra,2019,4.7459
gab,1978,22.96796
gab,1979,24.58497
gab,1980,42.16892
gab,1981,43.00377
gab,1982,39.54303
gab,1983,35.09705
gab,1984,33.76471
gab,1985,28.70358
gab,1986,-5.2646
gab,1987,-8.40578
gab,1988,9.06022
gab,1989,6.88394
gab,1990,9.64546
gab,1991,14.64922
gab,1992,4.31709
gab,1993,2.09035
gab,1994,16.36006
gab,1995,20.0316
gab,1996,23.57949
gab,1997,30.08907
gab,1998,10.01555
gab,1999,19.37749
gab,2000,32.44759
gab,2001,21.8774
gab,2002,21.74592
gab,2003,20.16389
gab,2004,20.73116
gab,2005,34.23459
gab,2007,30.77307
gab,2008,35.89551
gab,2009,23.20481
gab,2010,31.14058
gab,2011,34.24952
gab,2012,32.67534
gab,2013,28.25308
gab,2014,29.0396
gab,2015,25.1871
gbr,1970,10.79896
gbr,1971,9.5112
gbr,1972,7.89417
gbr,1973,8.24286
gbr,1974,4.64286
gbr,1975,3.55971
gbr,1976,4.48398
gbr,1977,5.3272
gbr,1978,5.56514
gbr,1979,4.60841
gbr,1980,2.70702
gbr,1981,1.19331
gbr,1982,1.28429
gbr,1983,2.22424
gbr,1984,2.6307
gbr,1985,2.28305
gbr,1986,1.24068
gbr,1987,1.53883
gbr,1988,1.76417
gbr,1989,1.56754
gbr,1990,0.21579
gbr,1991,-0.76328
gbr,1992,-1.46865
gbr,1993,-1.28502
gbr,1994,1.1643
gbr,1995,0.65596
gbr,1996,1.4093
gbr,1997,2.963
gbr,1998,4.25959
gbr,1999,2.66541
gbr,2000,3.10314
gbr,2001,2.73985
gbr,2002,2.43349
gbr,2003,2.40535
gbr,2004,1.67178
gbr,2005,2.23829
gbr,2006,1.68176
gbr,2007,1.48628
gbr,2008,-0.62049
gbr,2009,-3.41627
gbr,2010,-1.44877
gbr,2011,-0.65387
gbr,2012,-2.26714
gbr,2013,-3.08585
gbr,2014,-1.84569
gbr,2015,-1.72678
gbr,2016,-2.34344
gbr,2017,-0.79152
gbr,2018,-1.31171
gbr,2019,-1.43271
geo,1997,-13.82952
geo,1998,2.27042
geo,1999,5.32558
geo,2000,-3.25505
geo,2001,4.80616
geo,2002,5.27231
geo,2003,2.28734
geo,2004,7.71952
geo,2005,6.24635
geo,2006,-1.04269
geo,2007,-1.70299
geo,2008,-9.50327
geo,2009,-12.34211
geo,2010,-2.67636
geo,2011,-2.60937
geo,2012,1.36138
geo,2013,2.27883
geo,2014,2.18857
geo,2015,0.10287
geo,2016,3.19174
geo,2017,5.28993
geo,2018,7.6997
geo,2019,9.45566
gha,1975,4.51059
gha,1976,-0.87791
gha,1977,2.73497
gha,1978,-2.76194
gha,1979,0.10695
gha,1980,-2.22237
gha,1981,-2.80261
gha,1982,-1.77674
gha,1983,-3.63807
gha,1984,-3.45988
gha,1985,-3.44996
gha,1986,-4.04054
gha,1987,-2.96487
gha,1988,-0.52776
gha,1989,0.79202
gha,1990,-0.25399
gha,1991,1.22381
gha,1992,-3.75818
gha,1993,1.87222
gha,1994,8.38608
gha,1995,6.68601
gha,1996,7.31038
gha,1997,-0.8723
gha,1998,6.87832
gha,1999,-2.04252
gha,2000,4.21227
gha,2001,10.07626
gha,2002,7.63436
gha,2003,10.12686
gha,2004,11.95744
gha,2005,8.33953
gha,2006,6.78914
gha,2007,-4.19906
gha,2008,-6.25391
gha,2009,0.86324
gha,2010,-5.67031
gha,2011,-6.78306
gha,2012,-5.58529
gha,2013,7.03899
gha,2014,7.53077
gha,2015,8.74797
gha,2016,6.74238
gha,2017,11.72706
gha,2018,9.99619
gha,2019,14.1536
gin,1986,9.79913
gin,1987,10.4344
gin,1988,9.1743
gin,1989,13.35598
gin,1990,17.6073
gin,1991,17.61325
gin,1992,17.36351
gin,1993,20.92696
gin,1994,19.0987
gin,1995,17.84186
gin,1996,13.20672
gin,1997,14.55134
gin,1998,10.02393
gin,1999,11.36301
gin,2000,11.6759
gin,2001,10.4255
gin,2002,7.47406
gin,2003,14.46137
gin,2004,8.2033
gin,2005,5.46078
gin,2006,-4.55298
gin,2007,-9.72034
gin,2008,-1.40395
gin,2009,-13.06124
gin,2010,-1.06037
gin,2011,-4.18694
gin,2012,-2.2509
gin,2013,-17.0877
gin,2014,-12.29549
gin,2015,-15.31383
gin,2016,-8.94777
gin,2017,2.54299
gin,2018,-7.73873
gin,2019,-5.36231
gmb,1978,-5.01439
gmb,1979,0.82335
gmb,1980,3.94367
gmb,1981,12.05316
gmb,1982,9.93456
gmb,1983,-2.8293
gmb,1984,0.37485
gmb,1985,9.41457
gmb,1986,14.88232
gmb,1987,26.21063
gmb,1988,18.03185
gmb,1989,6.25926
gmb,1990,11.12317
gmb,1991,-3.24937
gmb,1992,-0.79977
gmb,1993,-13.55881
gmb,1994,-16.03858
gmb,1995,-4.19638
gmb,1996,-17.65711
gmb,1997,-7.11008
gmb,2003,-5.9853
gmb,2004,-8.9979
gmb,2005,-11.36395
gmb,2006,-3.83223
gmb,2007,-6.63348
gmb,2008,-16.77942
gmb,2009,-12.43505
gmb,2010,-18.89855
gmb,2011,-14.44831
gmb,2012,-5.27759
gmb,2013,-15.1807
gmb,2014,-8.92522
gmb,2015,-3.73346
gmb,2016,0.93308
gmb,2017,-2.39828
gmb,2018,-2.94815
gnb,1982,-21.65374
gnb,1983,-17.02856
gnb,1984,-10.31374
gnb,1985,-19.88301
gnb,1986,7.90319
gnb,1987,7.3664
gnb,1988,9.96618
gnb,1989,1.59521
gnb,1990,9.54179
gnb,1991,-1.60053
gnb,1992,0.2895
gnb,1993,1.18345
gnb,1994,1.79903
gnb,1995,4.14437
gnb,1996,1.00413
gnb,1997,10.03918
gnb,2001,-4.44772
gnb,2002,0.44782
gnb,2003,1.13366
gnb,2004,2.64569
gnb,2005,-2.76769
gnb,2006,-1.67659
gnb,2007,3.0711
gnb,2008,3.38974
gnb,2009,-1.53037
gnb,2010,-9.23443
gnb,2011,4.87828
gnb,2012,-4.13665
gnb,2013,-5.39254
gnb,2014,5.71335
gnb,2015,4.68025
gnb,2016,2.76669
gnb,2017,3.83849
gnb,2018,4.02309
grc,2006,1.07892
grc,2007,-1.73048
grc,2008,-5.07262
grc,2009,-10.162
grc,2010,-12.47087
grc,2011,-15.15701
grc,2012,-10.96092
grc,2013,-8.9036
grc,2014,-8.09082
grc,2015,-7.54255
grc,2016,-7.8381
grc,2017,-6.98199
grc,2018,-6.75222
grc,2019,-5.01327
gtm,1977,12.42021
gtm,1978,10.11086
gtm,1979,8.65638
gtm,1980,6.59409
gtm,1981,3.35485
gtm,1982,2.18052
gtm,1983,1.05975
gtm,1984,0.18764
gtm,1985,1.46126
gtm,1986,2.87176
gtm,1987,0.75341
gtm,1988,1.46754
gtm,1989,2.49147
gtm,1990,3.66864
gtm,1991,5.9923
gtm,1992,5.02721
gtm,1993,4.4426
gtm,1994,4.0116
gtm,1995,4.33203
gtm,1996,2.63361
gtm,1997,2.77106
gtm,1998,4.3742
gtm,1999,3.66155
gtm,2000,3.83314
gtm,2001,2.45813
gtm,2002,5.77486
gtm,2003,5.82545
gtm,2004,6.71165
gtm,2005,4.34399
gtm,2006,4.55421
gtm,2007,4.3082
gtm,2008,0.87578
gtm,2009,1.61063
gtm,2010,0.41859
gtm,2011,0.2243
gtm,2012,0.73784
gtm,2013,-0.9008
gtm,2014,-0.25217
gtm,2015,2.00206
gtm,2016,2.13413
gtm,2017,1.56422
gtm,2018,2.14044
gtm,2019,4.73877
guy,1977,1.05809
guy,1978,8.79098
guy,1979,9.6071
guy,1980,7.14327
guy,1981,-11.30423
guy,1982,-18.22211
guy,1983,-24.60707
guy,1984,-5.12029
guy,1985,-1.89626
guy,1992,16.59242
guy,1993,20.45727
guy,1994,11.04794
guy,1995,19.34559
guy,1996,23.9035
guy,1997,16.88424
guy,1998,13.59132
guy,1999,11.19596
guy,2000,7.52873
guy,2001,4.43685
guy,2002,4.54915
guy,2003,9.44794
guy,2004,17.90993
guy,2005,15.8999
hkg,1998,20.11892
hkg,1999,20.21487
hkg,2000,21.66906
hkg,2001,21.20899
hkg,2002,21.14111
hkg,2003,22.50968
hkg,2004,22.57937
hkg,2005,22.84292
hkg,2006,23.77113
hkg,2007,22.70231
hkg,2008,21.36721
hkg,2009,16.22999
hkg,2010,15.36248
hkg,2011,12.81816
hkg,2012,9.38012
hkg,2013,8.94765
hkg,2014,4.13841
hkg,2015,2.96385
hkg,2016,3.94015
hkg,2017,3.50353
hkg,2018,4.42596
hkg,2019,3.84219
hnd,1974,11.07209
hnd,1975,5.36804
hnd,1976,7.94394
hnd,1977,11.62281
hnd,1978,8.40129
hnd,1979,7.64246
hnd,1980,2.29861
hnd,1981,-0.52714
hnd,1982,-4.2202
hnd,1983,-4.28618
hnd,1984,-2.49862
hnd,1985,0.33592
hnd,1986,-1.15333
hnd,1987,2.65311
hnd,1988,6.83428
hnd,1989,2.7291
hnd,1990,7.08092
hnd,1991,7.32875
hnd,1992,6.49251
hnd,1993,14.86292
hnd,1994,18.93452
hnd,1995,16.89077
hnd,1996,15.42439
hnd,1997,18.7854
hnd,1998,19.08702
hnd,1999,21.6228
hnd,2000,15.64943
hnd,2001,14.15927
hnd,2002,14.13012
hnd,2003,14.49666
hnd,2004,15.77433
hnd,2005,19.22836
hnd,2006,20.66204
hnd,2007,19.12476
hnd,2008,15.65621
hnd,2009,11.10744
hnd,2010,11.4817
hnd,2011,13.76038
hnd,2012,11.50606
hnd,2013,7.47111
hnd,2014,10.01816
hnd,2015,15.51645
hnd,2016,15.87116
hnd,2017,19.41801
hnd,2018,16.19642
hnd,2019,18.25345
hrv,1995,-3.56584
hrv,1996,2.19317
hrv,1997,1.17733
hrv,1998,2.5368
hrv,1999,0.59411
hrv,2000,3.21342
hrv,2001,1.83493
hrv,2002,1.97841
hrv,2003,2.33632
hrv,2004,3.55872
hrv,2005,5.21173
hrv,2006,6.32705
hrv,2007,6.20467
hrv,2008,4.93744
hrv,2009,2.0556
hrv,2010,2.34127
hrv,2011,2.07181
hrv,2012,0.75514
hrv,2013,2.54862
hrv,2014,3.57607
hrv,2015,8.55923
hrv,2016,8.14572
hrv,2017,10.44996
hrv,2018,10.6512
hrv,2019,10.96122
hti,1988,5.42504
hti,1989,7.25504
hti,1990,0.67711
hti,1991,8.93922
hti,1992,9.40222
hti,1993,-5.92784
hti,1994,-2.03806
hti,1995,24.13859
hti,1996,24.4851
hti,1997,21.12597
hti,1998,23.46805
hti,1999,24.85951
hti,2000,7.07593
hti,2001,5.46111
hti,2002,5.85463
hti,2003,12.63511
hti,2004,6.61656
hti,2005,7.14292
hti,2006,6.94365
hti,2007,6.03905
hti,2008,6.21263
hti,2009,4.96729
hti,2010,18.32604
hti,2011,13.87994
hti,2012,9.39582
hti,2013,6.62389
hti,2014,5.12404
hti,2015,8.52113
hti,2016,6.00632
hti,2017,5.24737
hti,2018,6.72519
hti,2019,10.46816
hun,1993,-7.97747
hun,1994,-3.44172
hun,1995,0.26218
hun,1996,0.99989
hun,1997,2.5055
hun,1998,2.75173
hun,1999,-0.68512
hun,2000,0.21094
hun,2001,1.7219
hun,2002,1.74706
hun,2003,-0.66601
hun,2004,0.76632
hun,2005,0.73598
hun,2006,2.1678
hun,2007,0.59195
hun,2008,1.45575
hun,2009,1.74195
hun,2010,2.92179
hun,2011,3.11934
hun,2012,2.71357
hun,2013,6.71791
hun,2014,7.88285
hun,2015,9.41025
hun,2016,9.47333
hun,2017,8.92285
hun,2018,11.53684
hun,2019,12.30439
idn,1981,14.67216
idn,1982,9.63748
idn,1983,19.81242
idn,1984,18.95786
idn,1985,19.32282
idn,1986,16.70361
idn,1987,20.06392
idn,1988,19.51311
idn,1989,22.25481
idn,1990,18.3496
idn,1991,17.92592
idn,1992,19.2155
idn,1993,24.94151
idn,1994,25.54747
idn,1995,23.83639
idn,1996,23.43823
idn,1997,24.74239
idn,1998,18.45955
idn,1999,8.87261
idn,2000,22.77187
idn,2001,9.14946
idn,2002,4.71475
idn,2003,2.28282
idn,2004,2.34405
idn,2005,6.09658
idn,2006,7.59532
idn,2007,6.98646
idn,2008,10.38663
idn,2009,10.98595
idn,2010,14.77043
idn,2011,15.38235
idn,2012,13.83323
idn,2013,13.00558
idn,2014,12.31602
idn,2015,12.32392
idn,2016,14.05047
idn,2017,15.32032
idn,2018,16.86144
idn,2019,15.5387
ind,1975,5.41586
ind,1976,8.24631
ind,1977,8.10263
ind,1978,7.59607
ind,1979,7.45329
ind,1980,6.4155
ind,1981,7.36687
ind,1982,7.07271
ind,1983,7.0024
ind,1984,7.10928
ind,1985,7.54291
ind,1986,6.48776
ind,1987,7.37049
ind,1988,8.73308
ind,1989,10.62247
ind,1990,11.76361
ind,1991,11.64557
ind,1992,13.19956
ind,1993,14.3501
ind,1994,16.25277
ind,1995,17.35318
ind,1996,17.44194
ind,1997,17.81874
ind,1998,16.34003
ind,1999,16.00367
ind,2000,16.09021
ind,2001,15.95996
ind,2002,17.93297
ind,2003,20.34733
ind,2004,22.8758
ind,2005,24.03489
ind,2006,26.19604
ind,2007,26.70166
ind,2008,25.65252
ind,2009,24.94193
ind,2010,25.98425
ind,2011,24.78502
ind,2012,24.8073
ind,2013,24.00674
ind,2014,22.89454
ind,2015,22.19065
ind,2016,20.86135
ind,2017,21.27932
ind,2018,20.94418
ind,2019,18.08046
irl,2005,15.6293
irl,2006,14.56603
irl,2007,11.44043
irl,2008,5.48187
irl,2009,0.93914
irl,2010,2.8156
irl,2011,2.22738
irl,2012,1.92064
irl,2013,6.99997
irl,2014,10.9669
irl,2015,11.56211
irl,2016,12.83383
irl,2017,11.93769
irl,2018,11.92322
irl,2019,14.16296
irn,1978,10.63915
irn,1979,17.40575
irn,1980,8.71337
irn,1981,3.50477
irn,1982,8.99825
irn,1983,8.96649
irn,1984,6.56427
irn,1985,4.32621
irn,1986,-1.41865
irn,1987,2.16643
irn,1988,-5.63498
irn,1989,3.53497
irn,1990,5.8654
irn,1993,16.61028
irn,1994,16.24931
irn,1995,17.26842
irn,1996,19.38723
irn,1997,16.86825
irn,1998,11.03706
irn,1999,17.7953
irn,2000,20.22559
irq,2005,26.10437
irq,2006,28.49795
irq,2007,26.07842
irq,2008,38.61549
irq,2009,15.11578
irq,2010,23.11981
irq,2011,31.84915
irq,2012,28.68714
irq,2013,15.75963
irq,2014,16.16148
irq,2015,7.99144
irq,2016,2.33709
irq,2017,8.0669
irq,2018,9.19323
irq,2019,1.77723
isl,1976,8.33212
isl,1977,10.60067
isl,1978,8.91917
isl,1979,6.87968
isl,1980,7.809
isl,1981,5.1077
isl,1982,1.43602
isl,1983,-0.76253
isl,1984,0.12063
isl,1985,-1.32701
isl,1986,1.7238
isl,1987,1.98097
isl,1988,1.66426
isl,1989,0.57812
isl,1990,0.1963
isl,1991,0.87598
isl,1992,0.96399
isl,1993,3.23452
isl,1994,4.41328
isl,1995,4.42103
isl,1996,5.76058
isl,1997,7.40481
isl,1998,7.14555
isl,1999,4.2301
isl,2000,2.12582
isl,2001,5.85173
isl,2002,8.79596
isl,2003,4.36786
isl,2004,3.33561
isl,2005,0.235
