geo,time,ne_gdi_totl_kd_zg
hnd,1979,6.45297
hnd,1980,-11.70093
hnd,1981,-19.67344
hnd,1982,-34.06119
hnd,1983,7.23789
hnd,1984,27.54794
hnd,1985,5.80193
hnd,1986,-14.34052
hnd,1987,31.11541
hnd,1988,24.42575
hnd,1989,-5.19706
hnd,1990,6.01876
hnd,1991,10.41044
hnd,1992,12.94482
hnd,1993,29.53687
hnd,1994,8.97189
hnd,1995,5.05888
hnd,1996,-7.27321
hnd,1997,7.47331
hnd,1998,2.62654
hnd,1999,9.36407
hnd,2000,6.57984
hnd,2001,-3.90112
hnd,2002,-4.56408
hnd,2003,4.86692
hnd,2004,21.93389
hnd,2005,-1.15172
hnd,2006,7.21644
hnd,2007,24.65958
hnd,2008,8.90361
hnd,2009,-44.24216
hnd,2010,12.00788
hnd,2011,24.12473
hnd,2012,-2.70354
hnd,2013,-11.44332
hnd,2014,9.37787
hnd,2015,22.42768
hnd,2016,-5.18183
hnd,2017,12.55814
hnd,2018,7.86529
hnd,2019,-16.38374
hnd,2020,-26.21906
hrv,1996,24.87936
hrv,1997,32.27045
hrv,1998,-9.4756
hrv,1999,-5.50966
hrv,2000,-3.06656
hrv,2001,9.25382
hrv,2002,19.69527
hrv,2003,20.44184
hrv,2004,1.50788
hrv,2005,5.90151
hrv,2006,14.90404
hrv,2007,5.29216
hrv,2008,9.81957
hrv,2009,-22.28815
hrv,2010,-15.94008
hrv,2011,-4.1135
hrv,2012,-5.2865
hrv,2013,4.12428
hrv,2014,-3.08176
hrv,2015,11.28586
hrv,2016,5.99381
hrv,2017,8.7072
hrv,2018,10.64494
hrv,2019,1.66993
hrv,2020,-2.81391
hti,1989,-7.59565
hti,1990,10.5574
hti,1991,4.63248
hti,1992,-0.54852
hti,1993,-26.00764
hti,1994,-34.86238
hti,1995,123.50352
hti,1996,11.7369
hti,1997,7.64893
hti,1998,-3.24165
hti,1999,23.95939
hti,2000,18.34562
hti,2001,-12.67929
hti,2002,-19.87272
hti,2003,11.90695
hti,2004,7.09097
hti,2005,23.96671
hti,2006,0.38778
hti,2007,16.15188
hti,2008,6.71134
hti,2009,-12.73422
hti,2010,45.86411
hti,2011,-14.43779
hti,2012,-10.42025
hti,2013,-6.96768
hti,2014,20.47599
hti,2015,-21.98521
hti,2016,17.15762
hti,2017,7.90074
hti,2018,-5.201
hti,2019,7.66607
hti,2020,-20.5908
hun,1992,-20.35856
hun,1993,32.34668
hun,1994,19.78901
hun,1995,1.26907
hun,1996,5.22719
hun,1997,10.91514
hun,1998,19.49029
hun,1999,0.87512
hun,2000,5.60374
hun,2001,-3.62413
hun,2002,5.08518
hun,2003,1.62237
hun,2004,18.03751
hun,2005,-0.90735
hun,2006,1.42062
hun,2007,-2.20324
hun,2008,1.74516
hun,2009,-23.50856
hun,2010,2.02443
hun,2011,-3.62863
hun,2012,-4.0541
hun,2013,5.09527
hun,2014,12.48461
hun,2015,-1.59368
hun,2016,-3.47975
hun,2017,10.06522
hun,2018,15.93003
hun,2019,12.08099
hun,2020,-6.98146
idn,1961,43.43793
idn,1962,-8.93233
idn,1963,-23.68455
idn,1964,13.79353
idn,1965,4.1319
idn,1966,12.4342
idn,1967,-18.35311
idn,1968,21.90233
idn,1969,26.94996
idn,1970,32.58859
idn,1971,21.76971
idn,1972,19.03084
idn,1973,17.05428
idn,1974,19.20541
idn,1975,14.58376
idn,1976,5.99952
idn,1977,15.95235
idn,1978,15.03915
idn,1979,24.78744
idn,1980,24.36956
idn,1981,12.3981
idn,1982,5.64782
idn,1983,627.49956
idn,1984,52.56895
idn,1985,46.48689
idn,1986,-3.99564
idn,1987,-18.89679
idn,1988,-71.62139
idn,1989,22.95206
idn,1990,103.26874
idn,1991,-33.2021
idn,1992,13.7444
idn,1993,38.45076
idn,1994,36.40006
idn,1995,7.80079
idn,1996,-52.08013
idn,1997,-25.77265
idn,1998,-164.50935
idn,1999,85.72667
idn,2000,49.33298
idn,2001,29.10546
idn,2002,-79.35433
idn,2003,435.616
idn,2004,-53.71678
idn,2005,41.22652
idn,2006,-17.65648
idn,2007,-137.63508
idn,2008,-17.93959
idn,2009,67.38937
idn,2010,-6.06309
idn,2011,7.87046
idn,2012,10.98123
idn,2013,2.84675
idn,2014,5.65795
idn,2015,3.00235
idn,2016,4.98581
idn,2017,5.69016
idn,2018,8.52394
idn,2019,2.35985
idn,2020,-6.88321
ind,1961,-1.04327
ind,1962,14.19693
ind,1963,7.41524
ind,1964,10.40383
ind,1965,10.38261
ind,1966,4.74368
ind,1967,-4.15438
ind,1968,-2.06224
ind,1969,11.03878
ind,1970,-0.16553
ind,1971,8.36133
ind,1972,-4.58099
ind,1973,19.44049
ind,1974,-5.14704
ind,1975,-10.0679
ind,1976,18.27993
ind,1977,16.63006
ind,1978,18.99826
ind,1979,-11.63264
ind,1980,8.56471
ind,1981,-5.48082
ind,1982,3.01256
ind,1983,6.77463
ind,1984,5.03612
ind,1985,7.96895
ind,1986,3.58732
ind,1987,13.17228
ind,1988,12.3031
ind,1989,8.12918
ind,1990,18.68929
ind,1991,-16.51589
ind,1992,12.92446
ind,1993,2.30324
ind,1994,19.4769
ind,1995,7.78047
ind,1996,0.90908
ind,1997,14.8802
ind,1998,3.77918
ind,1999,17.63488
ind,2000,-5.52572
ind,2001,4.56638
ind,2002,7.5604
ind,2003,15.70448
ind,2004,29.77299
ind,2005,16.24811
ind,2006,13.37517
ind,2007,18.14952
ind,2008,-5.22414
ind,2009,17.25295
ind,2010,14.07918
ind,2011,3.94012
ind,2012,4.29407
ind,2013,-3.70665
ind,2014,7.69362
ind,2015,4.72952
ind,2016,3.67457
ind,2017,10.83629
ind,2018,9.74553
ind,2019,2.28274
ind,2020,-10.1074
irl,1971,2.50648
irl,1972,15.06308
irl,1973,15.7342
irl,1974,-0.57323
irl,1975,-21.93926
irl,1976,17.22818
irl,1977,16.866
irl,1978,10.28051
irl,1979,16.3778
irl,1980,-15.24776
irl,1981,9.20753
irl,1982,5.06504
irl,1983,-10.72509
irl,1984,0.33119
irl,1985,-8.45626
irl,1986,-2.84249
irl,1987,-7.0256
irl,1988,1.1526
irl,1989,18.30407
irl,1990,23.77223
irl,1991,-6.66441
irl,1992,-12.64848
irl,1993,-4.14974
irl,1994,12.04447
irl,1995,24.09248
irl,1996,16.05905
irl,1997,18.46231
irl,1998,15.48348
irl,1999,9.16751
irl,2000,6.7103
irl,2001,3.73953
irl,2002,6.07269
irl,2003,9.48421
irl,2004,7.35137
irl,2005,17.73008
irl,2006,8.71165
irl,2007,-1.10163
irl,2008,-13.58857
irl,2009,-19.46531
irl,2010,-13.14297
irl,2011,4.39576
irl,2012,16.61486
irl,2013,-5.92938
irl,2014,26.77226
irl,2015,50.167
irl,2016,47.79319
irl,2017,-1.12308
irl,2018,-11.54726
irl,2019,101.9005
irl,2020,-22.05268
irn,1961,6.58716
irn,1962,-0.35001
irn,1963,6.65703
irn,1964,18.55171
irn,1965,23.76821
irn,1966,11.35134
irn,1967,13.92748
irn,1968,23.58917
irn,1969,8.50867
irn,1970,9.33438
irn,1971,1.25718
irn,1972,33.92818
irn,1973,4.25637
irn,1974,50.75399
irn,1975,35.18923
irn,1976,29.76746
irn,1977,1.8577
irn,1978,-18.85371
irn,1979,-33.47125
irn,1980,15.19331
irn,1981,-13.41245
irn,1982,-6.86342
irn,1983,30.31223
irn,1984,-23.38168
irn,1985,-9.74904
irn,1986,-3.82331
irn,1987,-0.89697
irn,1988,-35.07236
irn,1989,20.25402
irn,1990,24.06096
irn,1991,30.3814
irn,1992,-7.41296
irn,1993,-27.32654
irn,1994,-30.64954
irn,1995,28.78608
irn,1996,28.37825
irn,1997,-2.83535
irn,1998,1.32154
irn,1999,3.72566
irn,2000,4.36178
irn,2001,14.76926
irn,2002,18.33611
irn,2003,18.01873
irn,2004,5.47255
irn,2005,-3.41883
irn,2006,4.99731
irn,2007,12.99636
irn,2008,9.67338
irn,2009,3.15321
irn,2010,9.70533
irn,2011,-4.32668
irn,2012,-9.60947
irn,2013,-5.58296
irn,2014,5.03906
irn,2015,-13.97517
irn,2016,5.87152
irn,2017,8.91236
irn,2018,-12.13809
irn,2019,5.83473
irn,2020,9.42277
irq,2008,75.9148
irq,2009,-23.08808
irq,2010,49.45877
irq,2011,13.58965
irq,2012,-8.58864
irq,2013,62.23115
irq,2014,-9.94623
irq,2015,17.04677
irq,2016,-0.08669
irq,2017,-3.65279
irq,2018,6.13611
irq,2019,36.08882
isl,1971,70.64862
isl,1972,-23.4017
isl,1973,32.80243
isl,1974,23.27946
isl,1975,-5.24062
isl,1976,-21.7236
isl,1977,28.29562
isl,1978,-13.2909
isl,1979,3.5215
isl,1980,14.25961
isl,1981,6.61747
isl,1982,10.75732
isl,1983,-39.51906
isl,1984,39.12968
isl,1985,-11.7576
isl,1986,-9.71479
isl,1987,31.40939
isl,1988,11.76794
isl,1989,-16.23327
isl,1990,-0.42254
isl,1991,12.62148
isl,1992,-13.27494
isl,1993,-2.59158
isl,1994,-7.22847
isl,1995,7.41007
isl,1996,17.93953
isl,1997,11.23808
isl,1998,31.29543
isl,1999,-3.79101
isl,2000,13.08044
isl,2001,-6.45596
isl,2002,-11.2767
isl,2003,8.42872
isl,2004,26.82316
isl,2005,26.62865
isl,2006,29.01268
isl,2007,-12.21684
isl,2008,-16.85335
isl,2009,-48.28701
isl,2010,-8.83096
isl,2011,13.3278
isl,2012,4.59209
isl,2013,0.46998
isl,2014,17.56568
isl,2015,20.99239
isl,2016,18.28189
isl,2017,9.57417
isl,2018,4.373
isl,2019,-4.22124
isl,2020,-7.79105
isr,1971,22.48601
isr,1972,12.16836
isr,1973,5.52631
isr,1974,-3.70841
isr,1975,4.84732
isr,1976,-11.99266
isr,1977,-7.2525
isr,1978,2.59299
isr,1979,12.55657
isr,1980,-13.18327
isr,1981,-4.20923
isr,1982,15.42292
isr,1983,11.36044
isr,1984,-7.01518
isr,1985,-12.22115
isr,1986,7.31763
isr,1987,6.02432
isr,1988,1.79441
isr,1989,-1.97032
isr,1990,25.94285
isr,1991,42.79463
isr,1992,6.52452
isr,1993,6.80256
isr,1994,8.458
isr,1995,7.31277
isr,1996,8.48714
isr,1997,0.03138
isr,1998,-2.50068
isr,1999,6.1511
isr,2000,2.03351
isr,2001,-2.79216
isr,2002,-9.27741
isr,2003,-5.3885
isr,2004,2.81192
isr,2005,6.667
isr,2006,7.69312
isr,2007,7.09959
isr,2008,2.36316
isr,2009,-4.62425
isr,2010,10.59265
isr,2011,18.09345
isr,2012,5.05955
isr,2013,2.41729
isr,2014,6.55736
isr,2015,1.54407
isr,2016,11.8053
isr,2017,6.33659
isr,2018,6.96648
isr,2019,3.83501
isr,2020,1.02808
ita,1971,-6.95195
ita,1972,4.24908
ita,1973,16.14127
ita,1974,9.4504
ita,1975,-21.78858
ita,1976,17.01108
ita,1977,-6.1011
ita,1978,-0.50426
ita,1979,9.92269
ita,1980,11.13838
ita,1981,-8.61584
ita,1982,-1.69787
ita,1983,-4.00224
ita,1984,9.9859
ita,1985,3.2733
ita,1986,3.63144
ita,1987,7.24042
ita,1988,5.31945
ita,1989,4.38786
ita,1990,4.63694
ita,1991,1.56182
ita,1992,-1.78533
ita,1993,-11.30246
ita,1994,5.337
ita,1995,8.33773
ita,1996,-0.14054
ita,1997,2.93891
ita,1998,3.59639
ita,1999,4.88798
ita,2000,5.62124
ita,2001,2.53355
ita,2002,4.26335
ita,2003,-0.13134
ita,2004,1.61638
ita,2005,-0.35197
ita,2006,4.75998
ita,2007,2.42908
ita,2008,-3.56443
ita,2009,-14.74077
ita,2010,5.65301
ita,2011,-0.5868
ita,2012,-15.57499
ita,2013,-5.39284
ita,2014,1.00778
ita,2015,1.33506
ita,2016,5.27689
ita,2017,4.23933
ita,2018,3.59609
ita,2019,-1.70039
ita,2020,-11.37598
jam,2008,-8.00938
jam,2009,-18.42652
jam,2010,-2.03922
jam,2011,8.9724
jam,2012,-5.75045
jam,2013,5.47316
jam,2014,3.8401
jam,2015,-6.13042
jam,2016,-0.10347
jam,2017,6.15776
jam,2018,3.86206
jam,2019,2.55634
jam,2020,-11.21701
jor,1977,62.88968
jor,1978,-11.49999
jor,1979,3.82319
jor,1980,22.65802
jor,1981,65.0673
jor,1982,-18.61592
jor,1983,-22.41881
jor,1984,9.52766
jor,1985,-21.77162
jor,1986,7.7826
jor,1987,66.76683
jor,1988,-38.50717
jor,1989,-44.61039
jor,1990,9.94693
jor,1991,-18.7873
jor,1992,63.15786
jor,1993,8.95954
jor,1994,-4.3419
jor,1995,4.2932
jor,1996,-12.85023
jor,1997,-12.78278
jor,1998,-9.161
jor,1999,0.82017
jor,2000,7.39505
jor,2001,-0.52955
jor,2002,2.59753
jor,2003,11.70822
jor,2004,46.19651
jor,2005,36.49076
jor,2006,-5.05547
jor,2007,9.63277
jor,2008,25.7138
jor,2009,3.50373
jor,2010,8.18624
jor,2011,-5.33968
jor,2012,-12.25863
jor,2013,-4.81867
jor,2014,4.05889
jor,2015,1.22551
jor,2016,-5.56967
jor,2017,9.45924
jor,2018,-17.29791
jor,2019,-27.8087
jor,2020,-5.80281
jpn,1971,0.86472
jpn,1972,9.84428
jpn,1973,11.87107
jpn,1974,-6.4509
jpn,1975,-5.19916
jpn,1976,3.67217
jpn,1977,3.03924
jpn,1978,7.50211
jpn,1979,6.40336
jpn,1980,-0.93181
jpn,1981,2.93984
jpn,1982,-0.07698
jpn,1983,-2.48456
jpn,1984,5.42515
jpn,1985,9.87141
jpn,1986,5.17977
jpn,1987,6.64815
jpn,1988,15.55897
jpn,1989,9.21277
jpn,1990,7.32309
jpn,1991,2.98615
jpn,1992,-3.61108
jpn,1993,-3.06042
jpn,1994,-2.25134
jpn,1995,4.25361
jpn,1996,7.14879
jpn,1997,-1.66818
jpn,1998,-4.87475
jpn,1999,-4.53018
jpn,2000,2.91344
jpn,2001,-1.08576
jpn,2002,-6.15465
jpn,2003,0.52032
jpn,2004,1.78183
jpn,2005,2.19162
jpn,2006,-0.06117
jpn,2007,-0.88087
jpn,2008,-2.90211
jpn,2009,-15.96647
jpn,2010,2.90818
jpn,2011,3.05267
jpn,2012,2.96728
jpn,2013,2.49528
jpn,2014,2.6046
jpn,2015,3.31698
jpn,2016,0.72124
jpn,2017,2.11078
jpn,2018,0.76847
jpn,2019,0.99534
jpn,2020,-4.63339
kaz,1991,-43.9
kaz,1992,-2.6
kaz,1993,-61.3
kaz,1994,33.2
kaz,1995,-42.4
kaz,1996,-29.6
kaz,1997,5.6
kaz,1998,-2.8
kaz,1999,9.7
kaz,2000,10.7
kaz,2001,40.5
kaz,2002,11
kaz,2003,6.4
kaz,2004,15.1
kaz,2005,35
kaz,2006,31.7
kaz,2007,23.4
kaz,2008,-12.8
kaz,2009,2.3
kaz,2010,2
kaz,2011,5.4
kaz,2012,12.7
kaz,2013,6.7
kaz,2014,8.6
kaz,2015,5.5
kaz,2016,2.5
kaz,2017,3.1
kaz,2018,2.9
kaz,2019,12.2
kaz,2020,-2
ken,1961,-35.18791
ken,1962,-7.47654
ken,1963,19.47565
ken,1964,-15.82406
ken,1965,7.63881
ken,1966,49.21908
ken,1967,6.75174
ken,1968,40.42227
ken,1969,2.5098
ken,1970,37.74889
ken,1971,1.40756
ken,1972,-8.16517
ken,1973,20.93901
ken,1974,-5.38392
ken,1975,-31.50183
ken,1976,11.93371
ken,1977,35.83923
ken,1978,23.86178
ken,1979,-24.49372
ken,1980,13.6531
ken,1981,-4.72319
ken,1982,-22.72081
ken,1983,-9.94744
ken,1984,0.71702
ken,1985,28.02779
ken,1986,-18.35948
ken,1987,22.24142
ken,1988,1.76442
ken,1989,10.13318
ken,1990,-6.9949
ken,1991,-7.84506
ken,1992,-18.22372
ken,1993,14.96908
ken,1994,9.08739
ken,1995,8.40414
ken,1996,9.98311
ken,1997,8.54734
ken,1998,20.78325
ken,1999,-8.13428
ken,2000,11.11414
ken,2001,12.12144
ken,2002,-20.37422
ken,2003,10.00557
ken,2004,7.62753
ken,2005,13.24049
ken,2006,31.47395
ken,2007,8.15853
ken,2008,14.13622
ken,2009,11.09292
ken,2010,15.14196
ken,2011,3.19635
ken,2012,13.09735
ken,2013,6.49452
ken,2014,17.11976
ken,2015,-4.08011
ken,2016,-3.90006
ken,2017,11.98726
ken,2018,-2.33956
ken,2019,4.5859
ken,2020,3.33386
kgz,1992,-0.21503
kgz,1993,-50.22769
kgz,1994,-35.08186
kgz,1995,85.17882
kgz,1996,2.63686
kgz,1997,-4.58258
kgz,1998,-24.44902
kgz,1999,24.41033
kgz,2000,23.14219
kgz,2001,-4.56895
kgz,2002,-6.72689
kgz,2003,-19.27883
kgz,2004,18.14724
kgz,2005,12.34686
kgz,2006,51.80548
kgz,2007,13.12309
kgz,2008,13.75524
kgz,2009,-1.51959
kgz,2010,-5.17334
kgz,2011,6.33157
kgz,2012,44.48819
kgz,2013,6.57642
kgz,2014,14.88396
kgz,2015,-5.06094
kgz,2016,8.19953
kgz,2017,5.68481
kgz,2018,20.51553
kgz,2019,8.25673
kgz,2020,-23.60315
khm,1994,0.42612
khm,1995,36.8654
khm,1996,4.04686
khm,1997,10.70952
khm,1998,-23.43953
khm,1999,57.05681
khm,2000,12.68342
khm,2001,18.94919
khm,2002,12.77947
khm,2003,20.82648
khm,2004,-9.37024
khm,2005,30.66117
khm,2006,24.74748
khm,2007,5.08739
khm,2008,16.01427
khm,2009,3.83811
khm,2010,-7.91347
khm,2011,9.77993
khm,2012,16.33235
khm,2013,14.1182
khm,2014,8.75396
khm,2015,9.90833
khm,2016,9.95756
khm,2017,5.99569
khm,2018,15.15741
khm,2019,13.54116
khm,2020,-2.6112
kir,2009,23.31767
kir,2010,-9.30092
kir,2011,30.57449
kir,2012,61.74497
kir,2013,22.76334
kir,2014,-4.10144
kir,2015,57.4479
kir,2016,-15.73132
kir,2017,-10.76244
kir,2018,13.74208
kor,1961,27.65853
kor,1962,-4.06194
kor,1963,57.06686
kor,1964,-13.02805
kor,1965,6.01478
kor,1966,64.38887
kor,1967,19.21393
kor,1968,40.31865
kor,1969,28.21761
kor,1970,1.34439
kor,1971,15.28144
kor,1972,-12.85082
kor,1973,31.85058
kor,1974,30.96672
kor,1975,-0.46918
kor,1976,22.40155
kor,1977,31.22941
kor,1978,31.86642
kor,1979,16.91203
kor,1980,-15.73832
kor,1981,2.36698
kor,1982,9.63655
kor,1983,15.85402
kor,1984,10.04742
kor,1985,7.2508
kor,1986,14.79921
kor,1987,14.49749
kor,1988,19.27376
kor,1989,17.15468
kor,1990,15.96021
kor,1991,19.59012
kor,1992,0.96066
kor,1993,5.09403
kor,1994,14.99868
kor,1995,9.18107
kor,1996,11.26554
kor,1997,-1.07773
kor,1998,-27.57697
kor,1999,25.85305
kor,2000,14.38203
kor,2001,1.71387
kor,2002,7.91678
kor,2003,5.48353
kor,2004,4.14381
kor,2005,2.21655
kor,2006,5.00098
kor,2007,5.03432
kor,2008,-0.26142
kor,2009,-9.88749
kor,2010,17.05178
kor,2011,3.22228
kor,2012,-2.63319
kor,2013,1.00838
kor,2014,3.55204
kor,2015,6.50953
kor,2016,6.26934
kor,2017,10.89771
kor,2018,-1.31597
kor,2019,-1.92038
kor,2020,0.53208
kos,2009,-7.7994
kos,2010,8.26883
kos,2011,18.15336
kos,2012,-8.96625
kos,2013,1.23914
kos,2014,-2.71007
kos,2015,10.02653
kos,2016,16.37306
kos,2017,0.57535
kos,2018,7.01067
kos,2019,-1.589
kos,2020,-7.14054
kwt,2011,-2.34879
kwt,2012,5.12964
kwt,2013,8.93325
kwt,2014,4.5481
kwt,2015,15.4843
kwt,2016,11.55446
kwt,2017,1.2832
kwt,2018,3.37998
kwt,2019,-2.55704
lao,2001,7.26382
lao,2002,31.79453
lao,2003,1.34305
lao,2004,23.78724
lao,2005,11.86412
lao,2006,27.38054
lao,2007,35.54247
lao,2008,1.63281
lao,2009,1.32583
lao,2010,-12.83774
lao,2011,17.51018
lao,2012,28.96603
lao,2013,0.21486
lao,2014,10.97095
lao,2015,9.38395
lao,2016,7
lbn,1991,57.66866
lbn,1992,38.38916
lbn,1993,28.89051
lbn,1994,38.74017
lbn,1995,6.97557
lbn,1996,7.5726
lbn,1997,-12.82541
lbn,1998,1.75547
lbn,1999,-19.38062
lbn,2000,-4.92407
lbn,2001,4.76344
lbn,2002,1.11605
lbn,2003,4.20878
lbn,2004,9.14653
lbn,2005,1.7115
lbn,2006,-8.86757
lbn,2007,27.52081
lbn,2008,25.53536
lbn,2009,20.07323
lbn,2010,3.90698
lbn,2011,3.36905
lbn,2012,-0.93651
lbn,2013,15.04241
lbn,2014,-4.93494
lbn,2015,-3.52046
lbn,2016,11.10949
lbn,2017,-1.87827
lbn,2018,-0.28952
lbn,2019,-40.14553
lbn,2020,-73.51286
lka,1961,21.99778
lka,1962,-9.03589
lka,1963,20.04884
lka,1964,-9.49504
lka,1965,-8.88532
lka,1966,16.93999
lka,1967,8.35977
lka,1968,21.87064
lka,1969,14.15317
lka,1970,22.16702
lka,1971,-6.24483
lka,1972,13.27298
lka,1973,-29.93034
lka,1974,82.37263
lka,1975,-15.16915
lka,1976,25.27452
lka,1977,-5.01837
lka,1978,44.0001
lka,1979,34.07507
lka,1980,27.86202
lka,1981,-15.89556
lka,1982,4.8515
lka,1983,12.18552
lka,1984,2.41192
lka,1985,-4.45447
lka,1986,9.09408
lka,1987,-0.501
lka,1988,-6.17225
lka,1989,-6.92239
lka,1990,-2.79226
lka,1991,8.6245
lka,1992,1.9088
lka,1993,10.59557
lka,1994,9.31458
lka,1995,-0.81933
lka,1996,3.89809
lka,1997,2.19865
lka,1998,15.16275
lka,1999,6.34023
lka,2000,9.90802
lka,2001,-17.46949
lka,2002,12.14619
lka,2003,11.99323
lka,2004,8.75438
lka,2005,8.71846
lka,2006,13.97652
lka,2007,6.82508
lka,2008,2.98651
lka,2009,2.95776
lka,2010,20.38136
lka,2011,20.24239
lka,2012,21.69887
lka,2013,-8.83114
lka,2014,11.53131
lka,2015,3.79248
lka,2016,4.97971
lka,2017,6.65954
lka,2018,3.59233
lka,2019,-10.4716
lka,2020,-10.09608
lso,1961,100.01528
lso,1962,110.00229
lso,1963,38.09264
lso,1964,24.13839
lso,1965,24.99947
lso,1966,-8.8893
lso,1967,19.5132
lso,1968,10.20335
lso,1969,1.8523
lso,1970,-9.09028
lso,1971,0
lso,1972,40
lso,1973,71.42748
lso,1974,8.33339
lso,1975,53.84647
lso,1976,119.99969
lso,1977,-9.09096
lso,1978,45.00007
lso,1979,37.9311
lso,1980,55.62589
lso,1981,15.06168
lso,1982,5.98825
lso,1983,-14.01035
lso,1984,26.87415
lso,1985,39.22521
lso,1986,11.50749
lso,1987,15.95259
lso,1988,47.20567
lso,1989,39.54197
lso,1990,28.02755
lso,1991,51.83914
lso,1992,23.10054
lso,1993,2.96556
lso,1994,15.50477
lso,1995,29.38158
lso,1996,16.37673
lso,1997,-8.08083
lso,1998,-10.253
lso,1999,26.58841
lso,2000,-19.27314
lso,2001,2.59619
lso,2002,-1.59438
lso,2003,2.77843
lso,2004,-7.59217
lso,2005,-9.86111
lso,2006,4.49749
lso,2007,40.31312
lso,2008,26.35895
lso,2009,7.33174
lso,2010,11.47904
lso,2011,-7.67355
lso,2012,41.87955
lso,2013,-5.61614
lso,2014,10.39282
lso,2015,-5.26935
lso,2016,2.04533
lso,2017,-24.18045
lso,2018,5.56648
lso,2019,28.4378
ltu,1996,24.53955
ltu,1997,40.42899
ltu,1998,20.91301
ltu,1999,-12.36542
ltu,2000,-12.07561
ltu,2001,16.14252
ltu,2002,18.11947
ltu,2003,16.15032
ltu,2004,22.86739
ltu,2005,3.65291
ltu,2006,12.37059
ltu,2007,30.03326
ltu,2008,3.48116
ltu,2009,-54.32733
ltu,2010,38.96524
ltu,2011,18.86575
ltu,2012,-10.56398
ltu,2013,-2.16153
ltu,2014,6.80459
ltu,2015,22.04769
ltu,2016,-2.95702
ltu,2017,2.10225
ltu,2018,5.12182
ltu,2019,-1.46591
ltu,2020,-13.01469
lux,1971,9.51643
lux,1972,2.95328
lux,1973,7.53344
lux,1974,-11.64749
lux,1975,-10.03259
lux,1976,1.60133
lux,1977,-18.26953
lux,1978,28.95285
lux,1979,-12.64408
lux,1980,18.06453
lux,1981,-0.30729
lux,1982,2.63711
lux,1983,-4.90956
lux,1984,5.61921
lux,1985,-7.06531
lux,1986,29.4978
lux,1987,16.15573
lux,1988,14.92517
lux,1989,7.82267
lux,1990,5.24884
lux,1991,14.8677
lux,1992,-12.66475
lux,1993,9.57491
lux,1994,0.24775
lux,1995,-4.96656
lux,1996,0.32239
lux,1997,14.90439
lux,1998,8.21524
lux,1999,18.09962
lux,2000,3.13293
lux,2001,-0.87377
lux,2002,-4.93504
lux,2003,7.83803
lux,2004,5.39331
lux,2005,5.02629
lux,2006,-2.26959
lux,2007,11.13563
lux,2008,10.15339
lux,2009,-23.62538
lux,2010,21.20131
lux,2011,9.55668
lux,2012,-0.49966
lux,2013,1.01788
lux,2014,9.99249
lux,2015,0.87675
lux,2016,-2.62979
lux,2017,7.425
lux,2018,-7.12944
lux,2019,9.63463
lux,2020,-3.14197
lva,1996,27.44182
lva,1997,7.51946
lva,1998,44.96683
lva,1999,1.22155
lva,2000,5.22985
lva,2001,23.78627
lva,2002,6.5465
lva,2003,24.01111
lva,2004,21.90175
lva,2005,10.93689
lva,2006,25.30758
lva,2007,18.19413
lva,2008,-14.25872
lva,2009,-40.2254
lva,2010,-18.77423
lva,2011,40.06674
lva,2012,4.71788
lva,2013,-9.69474
lva,2014,-4.28535
lva,2015,5.79276
lva,2016,-0.92597
lva,2017,10.40525
lva,2018,14.2184
lva,2019,10.10308
lva,2020,0.28892
mac,1983,24.94167
mac,1984,-5.30855
mac,1985,5.97239
mac,1986,18.63536
mac,1987,6.72991
mac,1988,15.91434
mac,1989,0.54338
mac,1990,5.98691
mac,1991,30.8102
mac,1992,34.45513
mac,1993,4.52598
mac,1994,1.94157
mac,1995,-9.80712
mac,1996,-19.22639
mac,1997,-2.73882
mac,1998,-14.2205
mac,1999,3.79508
mac,2000,-30.02204
mac,2001,-4.56071
mac,2002,12.413
mac,2003,47.81388
mac,2004,39.98618
mac,2005,60.16411
mac,2006,41.98413
mac,2007,23.05042
mac,2008,-14.23264
mac,2009,-33.52441
mac,2010,-11.99729
mac,2011,23.58563
mac,2012,16.99911
mac,2013,6.82398
mac,2014,36.41096
mac,2015,3.29298
mac,2016,-13.66761
mac,2017,-4.17797
mac,2018,-5.94653
mac,2019,-18.44461
mac,2020,-17.22613
mar,1967,38.99584
mar,1968,-7.25332
mar,1969,46.46127
mar,1970,41.76528
mar,1971,1.53513
mar,1972,-17.58405
mar,1973,5.31993
mar,1974,31.86068
mar,1975,30.77319
mar,1976,18.11286
mar,1977,25.309
mar,1978,-31.30418
mar,1979,-0.97472
mar,1980,10.79283
mar,1981,-8.02564
mar,1982,9.41164
mar,1983,-16.01165
mar,1984,19.80553
mar,1985,8.18092
mar,1986,0.25479
mar,1987,-4.12264
mar,1988,6.35859
mar,1989,18.99727
mar,1990,1.74018
mar,1991,2.6642
mar,1992,1.38792
mar,1993,-3.87668
mar,1994,0.8079
mar,1995,7.89117
mar,1996,4.32687
mar,1997,7.36988
mar,1998,17.98032
mar,1999,-2.01863
mar,2000,1.81235
mar,2001,9.38487
mar,2002,5.1772
mar,2003,18.63629
mar,2004,9.38506
mar,2005,-0.90911
mar,2006,8.30309
mar,2007,13.37919
mar,2008,22.87552
mar,2009,-2.66866
mar,2010,-1.74027
mar,2011,10.28404
mar,2012,-0.93218
mar,2013,5.00067
mar,2014,-2.19684
mar,2015,0.86616
mar,2016,8.72566
mar,2017,4.13714
mar,2018,5.75219
