geo,time,tm_qty_mrch_xd_wd
cri,1984,17.11982
cri,1985,17.19026
cri,1986,20.41132
cri,1987,23.02175
cri,1988,22.51814
cri,1989,26.09969
cri,1990,28.83799
cri,1991,27.19876
cri,1992,35.70522
cri,1993,51.42272
cri,1994,58.71472
cri,1995,58.73513
cri,1996,62.13286
cri,1997,73.38658
cri,1998,96.68828
cri,1999,101.49935
cri,2000,100
cri,2001,101.75567
cri,2002,110.14287
cri,2003,116.09715
cri,2004,123.85047
cri,2005,145.46376
cri,2006,169.0709
cri,2007,187.6225
cri,2008,220.15897
cri,2009,161.59497
cri,2010,190.66612
cri,2011,225.55996
cri,2012,242.21927
cri,2013,247.13921
cri,2014,236.23004
cri,2015,217.54241
cri,2016,204.62943
cri,2017,220.00548
cri,2018,237.04263
cri,2019,231.45231
cri,2020,192.63018
cub,2000,100
cub,2001,104.14418
cub,2002,94.46161
cub,2003,97.55263
cub,2004,108.51772
cub,2005,142.48907
cub,2006,177.64474
cub,2007,166.5097
cub,2008,204.65717
cub,2009,137.99032
cub,2010,156.09022
cub,2011,170.56467
cub,2012,166.81001
cub,2013,179.1097
cub,2014,162.18821
cub,2015,163.19545
cub,2016,147.32253
cub,2017,140.38307
cub,2018,149.07597
cub,2019,130.21498
cub,2020,105.50629
cym,2000,100
cym,2001,95.83522
cym,2002,92.6273
cym,2003,100.35357
cym,2004,119.02837
cym,2005,172.88714
cym,2006,140.31284
cym,2007,123.21995
cym,2008,102.06057
cym,2009,79.26287
cym,2010,66.24074
cym,2011,66.97804
cym,2012,65.51434
cym,2013,76.77116
cym,2014,80.63022
cym,2015,82.15147
cym,2016,89.92806
cym,2017,95.73423
cym,2018,110.10152
cym,2019,131.99853
cym,2020,122.93741
cyp,2000,100
cyp,2001,104.33655
cyp,2002,103.78625
cyp,2003,96.01638
cyp,2004,104.9387
cyp,2005,114.59064
cyp,2006,118.86694
cyp,2007,130.51354
cyp,2008,142.62634
cyp,2009,120.85957
cyp,2010,128.88331
cyp,2011,113.64311
cyp,2012,98.57443
cyp,2013,84.12874
cyp,2014,108.79432
cyp,2015,122.01879
cyp,2016,141.80772
cyp,2017,152.60074
cyp,2018,160.40266
cyp,2019,140.82682
cyp,2020,133.01101
cze,2000,100
cze,2001,113.7892
cze,2002,121.2321
cze,2003,129.96176
cze,2004,157.56295
cze,2005,165.09137
cze,2006,189.50009
cze,2007,214.78235
cze,2008,225.19597
cze,2009,187.58845
cze,2010,222.27246
cze,2011,238.19336
cze,2012,230.93557
cze,2013,231.01045
cze,2014,247.36395
cze,2015,265.35106
cze,2016,273.07542
cze,2017,289.41587
cze,2018,302.63296
cze,2019,302.79807
cze,2020,283.1434
deu,2000,100
deu,2001,98.29569
deu,2002,95.44123
deu,2003,100.20624
deu,2004,106.00441
deu,2005,108.86659
deu,2006,118.77054
deu,2007,123.63746
deu,2008,123.96457
deu,2009,108.9771
deu,2010,122.74635
deu,2011,128.69792
deu,2012,123.17011
deu,2013,123.95051
deu,2014,128.00271
deu,2015,132.56034
deu,2016,136.05968
deu,2017,140.06435
deu,2018,143.09399
deu,2019,141.75048
deu,2020,133.11964
dji,2000,100
dji,2001,98.03151
dji,2002,99.90016
dji,2003,113.01895
dji,2004,111.8213
dji,2005,111.05288
dji,2006,125.52637
dji,2007,158.49513
dji,2008,163.8304
dji,2009,138.88302
dji,2010,106.20923
dji,2011,125.1053
dji,2012,143.63934
dji,2013,188.09415
dji,2014,210.7326
dji,2015,252.45641
dji,2016,684.53001
dji,2017,1017.2583
dji,2018,966.26148
dji,2019,1131.88436
dji,2020,931.07312
dma,2000,100
dma,2001,89.66146
dma,2002,80.18701
dma,2003,82.74122
dma,2004,85.61938
dma,2005,90.63331
dma,2006,86.54609
dma,2007,92.88909
dma,2008,105.45433
dma,2009,107.12612
dma,2010,99.27737
dma,2011,86.4279
dma,2012,80.24256
dma,2013,78.64805
dma,2014,89.39509
dma,2015,94.26008
dma,2016,97.67006
dma,2017,87.89433
dma,2018,127.07154
dma,2019,135.35372
dma,2020,90.06074
dnk,2000,100
dnk,2001,102.33387
dnk,2002,108.86273
dnk,2003,105.56048
dnk,2004,107.94174
dnk,2005,117.14225
dnk,2006,127.043
dnk,2007,137.35279
dnk,2008,137.52491
dnk,2009,113.78286
dnk,2010,113.67178
dnk,2011,117.04669
dnk,2012,117.26989
dnk,2013,119.9996
dnk,2014,122.65584
dnk,2015,125.09739
dnk,2016,126.02337
dnk,2017,129.67597
dnk,2018,133.56675
dnk,2019,131.91231
dnk,2020,130.9471
dom,1980,30.02824
dom,1981,27.81397
dom,1982,23.81405
dom,1983,23.89844
dom,1984,21.42488
dom,1985,24.48338
dom,1986,26.82813
dom,1987,25.40547
dom,1988,35.57121
dom,1989,39.45073
dom,1990,31.39822
dom,1991,35.0202
dom,1992,43.77532
dom,1993,47.20962
dom,1994,48.79704
dom,1995,50.5015
dom,1996,55.42914
dom,1997,65.77599
dom,1998,80.95514
dom,1999,87.45322
dom,2000,100
dom,2001,91.13062
dom,2002,83.52423
dom,2003,44.38384
dom,2004,34.69083
dom,2005,48.05161
dom,2006,50.41058
dom,2007,50.87303
dom,2008,51.43946
dom,2009,43.01712
dom,2010,49.75072
dom,2011,47.36402
dom,2012,46.45635
dom,2013,42.26873
dom,2014,42.09975
dom,2015,45.08391
dom,2016,46.11843
dom,2017,43.39996
dom,2018,44.78562
dom,2019,46.80513
dom,2020,40.6105
dza,1980,145.26489
dza,1981,170.61853
dza,1982,166.96943
dza,1983,179.39734
dza,1984,153.16977
dza,1985,148.54967
dza,1986,113.96983
dza,1987,74.30598
dza,1988,77.38692
dza,1989,93.5669
dza,1990,89.32168
dza,1991,116.10877
dza,1992,122.12014
dza,1993,113.08015
dza,1994,119.9145
dza,1995,120.96321
dza,1996,106.15742
dza,1997,107.83282
dza,1998,105.83592
dza,1999,93.96025
dza,2000,100
dza,2001,114.69326
dza,2002,141.99631
dza,2003,137.26481
dza,2004,172.02402
dza,2005,183.04296
dza,2006,183.56307
dza,2007,206.81732
dza,2008,268.88016
dza,2009,309.38749
dza,2010,322.2149
dza,2011,331.11292
dza,2012,381.68147
dza,2013,422.6554
dza,2014,459.66677
dza,2015,493.34979
dza,2016,472.41886
dza,2017,430.846
dza,2018,405.39426
dza,2019,373.95865
dza,2020,313.53003
ecu,1980,78.64243
ecu,1981,68.59225
ecu,1982,74.72632
ecu,1983,56.29866
ecu,1984,54.2951
ecu,1985,59.34401
ecu,1986,58.61073
ecu,1987,70.35617
ecu,1988,58.28888
ecu,1989,62.30684
ecu,1990,59.66938
ecu,1991,71.63354
ecu,1992,75.96528
ecu,1993,75.66592
ecu,1994,99.32327
ecu,1995,103.32966
ecu,1996,99.74987
ecu,1997,126.81606
ecu,1998,149.8401
ecu,1999,83.59406
ecu,2000,100
ecu,2001,147.31754
ecu,2002,183.51844
ecu,2003,186.77701
ecu,2004,213.57068
ecu,2005,247.83686
ecu,2006,280.59668
ecu,2007,303.06258
ecu,2008,377.82368
ecu,2009,328.99618
ecu,2010,421.50425
ecu,2011,460.2138
ecu,2012,476.7414
ecu,2013,509.37371
ecu,2014,518.29832
ecu,2015,419.72503
ecu,2016,322.10328
ecu,2017,395.19476
ecu,2018,438.92372
ecu,2019,425.48565
ecu,2020,343.07597
egy,1980,69.37885
egy,1981,113.97366
egy,1982,107.99559
egy,1983,130.97269
egy,1984,144.99222
egy,1985,152.42295
egy,1986,167.55275
egy,1987,199.68327
egy,1988,221.73367
egy,1989,174.03187
egy,1990,146.09059
egy,1991,75.62737
egy,1992,74.27612
egy,1993,72.38599
egy,1994,91.17587
egy,1995,97.60583
egy,1996,103.40846
egy,1997,96.22483
egy,1998,114.25122
egy,1999,119.13036
egy,2000,100
egy,2001,93.30843
egy,2002,88.52849
egy,2003,83.26001
egy,2004,94.3812
egy,2005,123.02954
egy,2006,140.26954
egy,2007,171.8166
egy,2008,195.10085
egy,2009,198.58452
egy,2010,216.47586
egy,2011,208.48828
egy,2012,251.21817
egy,2013,244.48806
egy,2014,249.92252
egy,2015,272.64868
egy,2016,252.22263
egy,2017,262.73148
egy,2018,286.73511
egy,2019,288.39934
egy,2020,244.56016
eri,1993,79.91506
eri,1994,111.81436
eri,1995,105.27204
eri,1996,133.92498
eri,1997,135.87144
eri,1998,143.87941
eri,1999,97.53771
eri,2000,100
eri,2001,90.72155
eri,2002,114.9641
eri,2003,87.44414
eri,2004,90.31475
eri,2005,87.3352
eri,2006,80.17952
eri,2007,72.71893
eri,2008,72.95293
eri,2009,76.10918
eri,2010,78.37725
eri,2011,95.18572
eri,2012,100.08347
eri,2013,110.51215
eri,2014,122.12568
eri,2015,123.38311
eri,2016,116.53966
eri,2017,124.10117
eri,2018,123.99813
eri,2019,135.37695
eri,2020,110.58157
esp,2000,100
esp,2001,100.52379
esp,2002,102.23483
esp,2003,107.5995
esp,2004,116.97512
esp,2005,122.47291
esp,2006,130.61248
esp,2007,136.90367
esp,2008,129.21776
esp,2009,104.19934
esp,2010,111.88358
esp,2011,111.43968
esp,2012,102.87151
esp,2013,102.39079
esp,2014,109.29591
esp,2015,117.66655
esp,2016,119.94513
esp,2017,124.89398
esp,2018,126.48674
esp,2019,126.61213
esp,2020,111.37926
est,2000,100
est,2001,104.89682
est,2002,111.99086
est,2003,128.44186
est,2004,120.07451
est,2005,139.49864
est,2006,172.47673
est,2007,177.0896
est,2008,156.46101
est,2009,117.08967
est,2010,136.93464
est,2011,168.31106
est,2012,180.41488
est,2013,181.14816
est,2014,180.15564
est,2015,174.46336
est,2016,184.10976
est,2017,192.36227
est,2018,203.03553
est,2019,201.40108
est,2020,199.86417
eth,1981,60.9777
eth,1982,64.92219
eth,1983,72.32051
eth,1984,76.63197
eth,1985,82.01619
eth,1986,90.94986
eth,1987,87.97858
eth,1988,93.17564
eth,1989,78.47856
eth,1990,89.27887
eth,1991,38.95808
eth,1992,69.25131
eth,1993,65.00153
eth,1994,84.41609
eth,1995,87.27333
eth,1996,102.82032
eth,1997,84.84047
eth,1998,122.6531
eth,1999,126.95449
eth,2000,100
eth,2001,148.2557
eth,2002,130.14651
eth,2003,207.60452
eth,2004,202.73517
eth,2005,262.33952
eth,2006,312.36325
eth,2007,321.51056
eth,2008,391.35342
eth,2009,412.48828
eth,2010,434.51664
eth,2011,384.24679
eth,2012,524.4341
eth,2013,551.77057
eth,2014,703.37295
eth,2015,868.17327
eth,2016,889.63018
eth,2017,823.18446
eth,2018,761.42421
eth,2019,735.93195
eth,2020,653.24961
fin,2000,100
fin,2001,98.91579
fin,2002,100.16316
fin,2003,105.51973
fin,2004,111.02644
fin,2005,118.49022
fin,2006,129.34948
fin,2007,134.55394
fin,2008,135.85942
fin,2009,104.57045
fin,2010,112.44514
fin,2011,118.31318
fin,2012,112.34026
fin,2013,113.37104
fin,2014,114.54639
fin,2015,114.21631
fin,2016,118.72757
fin,2017,125.3182
fin,2018,126.1308
fin,2019,124.1508
fin,2020,118.89861
fji,1980,53.02432
fji,1981,55.14521
fji,1982,48.02258
fji,1983,54.06922
fji,1984,50.53541
fji,1985,53.5083
fji,1986,56.02104
fji,1987,43.76517
fji,1988,55.99421
fji,2000,100
fji,2001,109.54936
fji,2002,112.79797
fji,2003,141.01705
fji,2004,154.48142
fji,2005,148.13161
fji,2006,152.89512
fji,2007,139.03916
fji,2008,148.93118
fji,2009,109.9821
fji,2010,125.03012
fji,2011,128.58372
fji,2012,133.35578
fji,2013,167.84542
fji,2014,195.02071
fji,2015,145.898
fji,2016,169.8431
fji,2017,168.17017
fji,2018,176.45772
fji,2019,180.09624
fji,2020,114.41683
fra,2000,100
fra,2001,98.70175
fra,2002,93.36607
fra,2003,95.04584
fra,2004,99.84925
fra,2005,101.02938
fra,2006,102.50929
fra,2007,105.77815
fra,2008,105.45596
fra,2009,91.86367
fra,2010,98.30286
fra,2011,101.2699
fra,2012,98.29716
fra,2013,96.00021
fra,2014,95.89347
fra,2015,97.20106
fra,2016,97.50516
fra,2017,98.95338
fra,2018,99.53317
fra,2019,99.41397
fra,2020,87.46656
fro,2000,100
fro,2001,96.20445
fro,2002,95.84673
fro,2003,137.32199
fro,2004,106.76723
fro,2005,116.98879
fro,2006,117.01505
fro,2007,139.59026
fro,2008,122.94571
fro,2009,104.49131
fro,2010,97.28346
fro,2011,108.83625
fro,2012,126.09535
fro,2013,125.65522
fro,2014,118.84796
fro,2015,116.72363
fro,2016,132.72883
fro,2017,142.54582
fro,2018,148.79838
fro,2019,151.01061
fro,2020,153.81569
fsm,2000,100
fsm,2001,110.57011
fsm,2002,109.03938
fsm,2003,114.51471
fsm,2004,115.0824
fsm,2005,102.54033
fsm,2006,101.11565
fsm,2007,96.78421
fsm,2008,90.30943
fsm,2009,111.72293
fsm,2010,100.71426
fsm,2011,96.02567
fsm,2012,98.37249
fsm,2013,97.29672
fsm,2014,84.41311
fsm,2015,100.57157
fsm,2016,122.09899
fsm,2017,113.33085
fsm,2018,115.58455
fsm,2019,114.92051
fsm,2020,124.0753
gab,1980,87.37486
gab,1981,134.1668
gab,1982,138.07601
gab,1983,119.99099
gab,1984,133.39582
gab,1985,119.74641
gab,1986,119.76806
gab,1987,77.69328
gab,1988,88.4566
gab,1989,84.80551
gab,1990,91.01984
gab,1991,82.71418
gab,1992,66.8346
gab,1993,105.71122
gab,1994,74.98661
gab,1995,81.2847
gab,1996,88.16038
gab,1997,113.71428
gab,1998,113.63805
gab,1999,89.29339
gab,2000,100
gab,2001,107.75302
gab,2002,122.45181
gab,2003,124.56663
gab,2004,129.35301
gab,2005,134.99001
gab,2006,152.93016
gab,2007,175.4978
gab,2008,188.83663
gab,2009,192.03757
gab,2010,220.32083
gab,2011,241.34095
gab,2012,239.5059
gab,2013,261.7059
gab,2014,272.56916
gab,2015,231.21849
gab,2016,198.45275
gab,2017,211.31191
gab,2018,215.75475
gab,2019,220.77781
gab,2020,202.57577
gbr,2000,100
gbr,2001,105.47766
gbr,2002,110.91265
gbr,2003,112.09337
gbr,2004,117.26659
gbr,2005,123.81252
gbr,2006,138.04702
gbr,2007,130.24715
gbr,2008,123.83911
gbr,2009,118.15235
gbr,2010,131.72325
gbr,2011,133.6118
gbr,2012,135.02635
gbr,2013,140.32102
gbr,2014,143.96581
gbr,2015,149.65603
gbr,2016,156.0483
gbr,2017,159.60022
gbr,2018,160.01175
gbr,2019,163.45119
gbr,2020,139.21473
geo,2000,100
geo,2001,106.32183
geo,2002,116.64553
geo,2003,154.03969
geo,2004,227.61761
geo,2005,274.14397
geo,2006,374.56501
geo,2007,494.40198
geo,2008,524.34659
geo,2009,414.69602
geo,2010,454.81271
geo,2011,541.1635
geo,2012,618.46655
geo,2013,629.82565
geo,2014,685.38237
geo,2015,662.31919
geo,2016,703.47467
geo,2017,731.96082
geo,2018,796.08761
geo,2019,836.02042
geo,2020,712.63715
gha,1980,180.80642
gha,1981,265.70485
gha,1982,197.65463
gha,1983,313.11056
gha,1984,40.88336
gha,1985,48.53407
gha,1986,36.63778
gha,1987,41.38277
gha,1988,34.22201
gha,1989,49.3372
gha,1990,41.15629
gha,1991,35.85408
gha,1992,71.53597
gha,1993,129.98967
gha,1994,68.21504
gha,1995,61.08266
gha,1996,67.54359
gha,1997,78.25609
gha,1998,90.75554
gha,1999,124.51977
gha,2000,100
gha,2001,110.11686
gha,2002,94.81995
gha,2003,103.98356
gha,2004,123.14849
gha,2005,147.42816
gha,2006,172.42217
gha,2007,190.39043
gha,2008,210.71514
gha,2009,177.30218
gha,2010,230.33815
gha,2011,294.47223
gha,2012,332.77054
gha,2013,339.49075
gha,2014,286.65564
gha,2015,295.48774
gha,2016,291.66575
gha,2017,278.49637
gha,2018,276.39717
gha,2019,287.82846
gha,2020,258.9368
gib,2000,100
gib,2001,99.07618
gib,2002,89.62493
gib,2003,97.99629
gib,2004,91.50271
gib,2005,64.98792
gib,2006,71.28883
gib,2007,81.33219
gib,2008,61.40946
gib,2009,78.35749
gib,2010,59.72193
gib,2011,50.14582
gib,2012,41.79015
gib,2013,52.99471
gib,2014,66.93625
gib,2015,85.74139
gib,2016,110.03922
gib,2017,100.9193
gib,2018,95.9001
gib,2019,88.82685
gib,2020,99.82217
gin,1986,49.05955
gin,1987,56.38894
gin,1988,72.4373
gin,1989,74.77438
gin,1990,77.07835
gin,1991,94.82199
gin,1992,82.20389
gin,1993,77.10095
gin,1994,69.68722
gin,1995,86.79216
gin,1996,64.09772
gin,1997,67.91644
gin,1998,60.42879
gin,1999,63.48309
gin,2000,100
gin,2001,101.13794
gin,2002,115.11796
gin,2003,100.82988
gin,2004,110.48673
gin,2005,105.53559
gin,2006,115.34756
gin,2007,135.7402
gin,2008,128.69204
gin,2009,111.14874
gin,2010,135.43626
gin,2011,170.97191
gin,2012,183.60145
gin,2013,156.00899
gin,2014,203.96439
gin,2015,212.07478
gin,2016,444.90786
gin,2017,335.35231
gin,2018,305.91953
gin,2019,319.43597
gin,2020,305.00276
gmb,1980,173.17007
gmb,1981,129.38528
gmb,1982,122.48949
gmb,1983,114.13285
gmb,1984,93.88637
gmb,1985,66.44746
gmb,1986,80.75734
gmb,1987,80.84254
gmb,1988,75.71293
gmb,1989,87.81226
gmb,1990,94.58443
gmb,1991,105.58408
gmb,1992,106.96988
gmb,1993,125.25017
gmb,1994,102.96316
gmb,1995,84.66938
gmb,1996,119.88796
gmb,1997,128.91815
gmb,1998,109.72774
gmb,1999,94.87274
gmb,2000,100
gmb,2001,73.86916
gmb,2002,91.86782
gmb,2003,82.44025
gmb,2004,109.7009
gmb,2005,112.14251
gmb,2006,104.86254
gmb,2007,119.13373
gmb,2008,99.93635
gmb,2009,101.04581
gmb,2010,86.44716
gmb,2011,87.85865
gmb,2012,101.59834
gmb,2013,96.28928
gmb,2014,108.0634
gmb,2015,131.09335
gmb,2016,104.64512
gmb,2017,167.12288
gmb,2018,200.21982
gmb,2019,186.21517
gmb,2020,206.04249
gnb,1980,215.19266
gnb,1981,151.16225
gnb,1982,171.24095
gnb,1983,232.12904
gnb,1984,174.36168
gnb,1985,193.7352
gnb,1986,381.41618
gnb,1987,177.99422
gnb,1988,151.45245
gnb,1989,177.16567
gnb,1990,181.65158
gnb,1991,169.67583
gnb,1992,204.18374
gnb,1993,141.99732
gnb,1994,358.24358
gnb,1995,245.79476
gnb,1996,156.61853
gnb,1997,165.62822
gnb,1998,125.07858
gnb,1999,100.0707
gnb,2000,100
gnb,2001,107.33026
gnb,2002,101.92269
gnb,2003,105.09971
gnb,2004,120.39756
gnb,2005,147.76394
gnb,2006,160.21428
gnb,2007,192.37339
gnb,2008,186.04909
gnb,2009,192.32022
gnb,2010,178.92015
gnb,2011,186.6148
gnb,2012,142.52867
gnb,2013,147.3644
gnb,2014,177.33035
gnb,2015,194.43123
gnb,2016,223.48702
gnb,2017,269.08097
gnb,2018,246.75241
gnb,2019,295.36332
gnb,2020,245.27212
gnq,1985,4.4626
gnq,1986,7.75108
gnq,1987,6.58534
gnq,1988,6.28882
gnq,1989,8.1585
gnq,1990,5.85287
gnq,1991,6.35063
gnq,1992,5.1575
gnq,1993,6.28504
gnq,1994,6.89098
gnq,1995,19.67591
gnq,1996,39.04498
gnq,1997,42.4886
gnq,1998,50.29392
gnq,1999,94.36389
gnq,2000,100
gnq,2001,183.84658
gnq,2002,114.04324
gnq,2003,197.40389
gnq,2004,216.81424
gnq,2005,241.91316
gnq,2006,354.49206
gnq,2007,450.85765
gnq,2008,562.63937
gnq,2009,1118.45444
gnq,2010,942.88061
gnq,2011,996.03653
gnq,2012,1074.13951
gnq,2013,907.25606
gnq,2014,886.60675
gnq,2015,566.63709
gnq,2016,385.76276
gnq,2017,461.87212
gnq,2018,486.01981
gnq,2019,361.48227
gnq,2020,268.548
grc,2000,100
grc,2001,96.87492
grc,2002,90.58136
grc,2003,107.1652
grc,2004,111.7674
grc,2005,106.73805
grc,2006,114.10566
grc,2007,126.25835
grc,2008,127.39071
grc,2009,110.47171
grc,2010,101.82097
grc,2011,88.47256
grc,2012,85.07706
grc,2013,83.55367
grc,2014,86.23436
grc,2015,87.93358
grc,2016,93.49173
grc,2017,95.68713
grc,2018,101.49517
grc,2019,104.83082
grc,2020,100.85299
grd,2000,100
grd,2001,89.89511
grd,2002,85.70606
grd,2003,103.74949
grd,2004,88.3835
grd,2005,116.39077
grd,2006,101.59433
grd,2007,114.26278
grd,2008,102.06525
grd,2009,87.50135
grd,2010,90.7528
grd,2011,81.34568
grd,2012,83.36417
grd,2013,90.0904
grd,2014,83.6813
grd,2015,106.21445
grd,2016,106.59925
grd,2017,122.04914
grd,2018,127.34381
grd,2019,130.17085
grd,2020,110.45545
grl,2000,100
grl,2001,92.05557
grl,2002,112.03466
grl,2003,126.18215
grl,2004,136.48904
grl,2005,132.42285
grl,2006,138.6087
grl,2007,146.6887
grl,2008,154.60367
grl,2009,140.60074
grl,2010,141.22224
grl,2011,138.31391
grl,2012,130.21573
grl,2013,148.46841
grl,2014,134.89764
grl,2015,118.69169
grl,2016,137.438
grl,2017,136.39777
grl,2018,139.6789
grl,2019,170.73301
grl,2020,146.81347
gtm,1980,40.68256
gtm,1981,42.45675
gtm,1982,36.21501
gtm,1983,30.13459
gtm,1984,27.79793
gtm,1985,26.65379
gtm,1986,26.32458
gtm,1987,36.3943
gtm,1988,37.35458
gtm,1989,39.67819
gtm,1990,40.48852
gtm,1991,41.10741
gtm,1992,53.37413
gtm,1993,56.51491
gtm,1994,59.24071
gtm,1995,64.834
gtm,1996,61.37219
gtm,1997,81.21247
gtm,1998,100.0845
gtm,1999,95.26959
gtm,2000,100
gtm,2001,103.37286
gtm,2002,141.90642
gtm,2003,155.09697
gtm,2004,197.08886
gtm,2005,238.04979
gtm,2006,289.06246
gtm,2007,355.71771
gtm,2008,430.70182
gtm,2009,303.86883
gtm,2010,397.48197
gtm,2011,539.21436
gtm,2012,551.5929
gtm,2013,557.21401
gtm,2014,566.39206
gtm,2015,493.6242
gtm,2016,462.57888
gtm,2017,517.46502
gtm,2018,594.87086
gtm,2019,607.06236
gtm,2020,591.33856
gum,2000,100
gum,2001,109.45449
gum,2002,115.87303
gum,2003,148.54123
gum,2004,149.52352
gum,2005,147.6203
gum,2006,159.53278
gum,2007,135.08705
gum,2008,101.68322
gum,2009,122.34544
gum,2010,119.9233
gum,2011,111.27526
gum,2012,121.23055
gum,2013,68.48506
gum,2014,110.77812
gum,2015,92.37366
gum,2016,103.24088
gum,2017,104.86142
gum,2018,130.33311
gum,2019,133.14658
gum,2020,89.82053
guy,2000,100
guy,2001,104.94461
guy,2002,103.08763
guy,2003,97.24903
guy,2004,97.71431
guy,2005,101.42686
guy,2006,105.76372
guy,2007,114.28723
guy,2008,120.98156
guy,2009,120.98533
guy,2010,133.87394
guy,2011,142.81283
guy,2012,162.53104
guy,2013,156.10524
guy,2014,151.61831
guy,2015,147.86455
guy,2016,152.06324
guy,2017,164.20618
guy,2018,223.27072
guy,2019,385.09853
guy,2020,203.5569
hkg,1980,11.46559
hkg,1981,12.80479
hkg,1982,12.58888
hkg,1983,13.76314
hkg,1984,15.79364
hkg,1985,16.81669
hkg,1986,19.10253
hkg,1987,25.02673
hkg,1988,31.60581
hkg,1989,34.59846
hkg,1990,38.37939
hkg,1991,45.73219
hkg,1992,55.76024
hkg,1993,63.25587
hkg,1994,71.74652
hkg,1995,81.60031
hkg,1996,84.81944
hkg,1997,91.61738
hkg,1998,85.0074
hkg,1999,84.35892
hkg,2000,100
hkg,2001,98.00388
hkg,2002,104.99047
hkg,2003,117.98873
hkg,2004,134.16121
hkg,2005,143.40768
hkg,2006,156.80679
hkg,2007,169.71443
hkg,2008,172.25857
hkg,2009,153.94606
hkg,2010,181.01289
hkg,2011,192.55034
hkg,2012,200.08117
hkg,2013,225.58352
hkg,2014,218.56122
hkg,2015,205.99949
hkg,2016,204.46091
hkg,2017,217.1428
hkg,2018,226.68192
hkg,2019,205.74449
hkg,2020,200.60708
hnd,1980,38.82842
hnd,1981,31.07048
hnd,1982,21.71517
hnd,1983,28.11464
hnd,1984,31.934
hnd,1985,31.10966
hnd,1986,31.92972
hnd,1987,34.09809
hnd,1988,35.40989
hnd,1989,33.26425
hnd,1990,35.98411
hnd,1991,36.36591
hnd,1992,38.22267
hnd,1993,45.49803
hnd,1994,40.20392
hnd,1995,52.79165
hnd,1996,60.80255
hnd,1997,73.78853
hnd,1998,91.53812
hnd,1999,98.67614
hnd,2000,100
hnd,2001,89.09277
hnd,2002,94.02087
hnd,2003,106.02917
hnd,2004,139.77054
hnd,2005,171.10605
hnd,2006,208.12588
hnd,2007,271.00842
hnd,2008,366.55246
hnd,2009,224.89708
hnd,2010,298.90582
hnd,2011,427.14183
hnd,2012,436.5512
hnd,2013,410.38934
hnd,2014,405.79759
hnd,2015,375.0069
hnd,2016,343.00843
hnd,2017,385.44232
hnd,2018,433.86919
hnd,2019,423.27378
hnd,2020,353.63882
hrv,2000,100
hrv,2001,119.15
hrv,2002,140.65336
hrv,2003,175.74731
hrv,2004,182.11978
hrv,2005,191.54792
hrv,2006,207.68611
hrv,2007,220.53819
hrv,2008,225.21334
hrv,2009,178.27493
hrv,2010,168.99104
hrv,2011,166.87014
hrv,2012,159.58179
hrv,2013,167.18959
hrv,2014,176.30648
hrv,2015,195.28454
hrv,2016,210.57161
hrv,2017,221.19094
hrv,2018,230.73531
hrv,2019,240.67685
hrv,2020,230.52469
hti,1980,55.73241
hti,1981,64.43244
hti,1982,52.64291
hti,1983,55.94035
hti,1984,55.62204
hti,1985,55.34421
hti,1986,47.59142
hti,1987,56.65432
hti,1988,46.79521
hti,1989,37.44595
hti,1990,33.39856
hti,1991,41.5191
hti,1992,31.97589
hti,1993,41.31218
hti,1994,28.56361
hti,1995,69.25083
hti,1996,66.20798
hti,1997,67.97674
hti,1998,79.31745
hti,1999,105.27106
hti,2000,100
hti,2001,95.08219
hti,2002,107.12448
hti,2003,116.54641
hti,2004,138.39413
hti,2005,166.37401
hti,2006,196.40808
hti,2007,216.22681
hti,2008,428.76016
hti,2009,334.28402
hti,2010,508.55148
hti,2011,600.35714
hti,2012,671.14045
hti,2013,765.58995
hti,2014,789.97246
hti,2015,703.26415
hti,2016,637.18004
hti,2017,735.7028
hti,2018,881.96578
hti,2019,829.70157
hti,2020,548.81531
hun,2000,100
hun,2001,106.27556
hun,2002,115.03972
hun,2003,124.12626
hun,2004,141.67502
hun,2005,152.08234
hun,2006,171.17611
hun,2007,189.63775
hun,2008,196.11129
hun,2009,156.34456
hun,2010,177.59203
hun,2011,188.70028
hun,2012,186.16856
hun,2013,193.1085
hun,2014,204.89749
hun,2015,213.96007
hun,2016,222.23258
hun,2017,239.4412
hun,2018,250.35929
hun,2019,261.61626
hun,2020,253.49088
idn,1981,46.04672
idn,1982,59.88434
idn,1983,61.75961
idn,1984,53.1029
idn,1985,41.3651
idn,1986,45.04185
idn,1987,46.72006
idn,1988,44.91883
idn,1989,52.48813
idn,1990,66.48561
idn,1991,74.93819
idn,1992,77.52037
idn,1993,82.0615
idn,1994,90.02728
idn,1995,106.33887
idn,1996,114.3651
idn,1997,118.44022
idn,1998,82.39037
idn,1999,73.08028
idn,2000,100
idn,2001,90.28763
idn,2002,92.88826
idn,2003,95.05311
idn,2004,110.14739
idn,2005,133.62059
idn,2006,130.26972
idn,2007,138.94571
idn,2008,162.79435
idn,2009,134.06417
idn,2010,178.14125
idn,2011,201.25402
idn,2012,219.21572
idn,2013,217.32127
idn,2014,209.71699
idn,2015,203.32853
idn,2016,201.82326
idn,2017,217.22757
idn,2018,242.95021
idn,2019,228.73053
idn,2020,196.96907
ind,1980,21.52991
ind,1981,21.52874
ind,1982,22.07547
ind,1983,22.00822
ind,1984,29.06056
ind,1985,25.5491
ind,1986,25.58169
