geo,time,dt_tds_dimf_cd
ecu,2000,5485898.3
ecu,2001,8418090.8
ecu,2002,8862522.5
ecu,2003,41400263
ecu,2004,121960771.9
ecu,2005,203323768.6
ecu,2006,63025181.5
ecu,2007,25428864.8
ecu,2008,415900.3
ecu,2009,1039729.3
ecu,2010,1421056.7
ecu,2011,486361.1
ecu,2012,132146.3
ecu,2013,571856.8
ecu,2014,218827
ecu,2015,201473.9
ecu,2016,339174.3
ecu,2017,5455429.1
ecu,2018,7347780.2
ecu,2019,66554302.2
ecu,2020,217101158.2
egy,1970,9000000
egy,1971,11536000
egy,1972,49334000
egy,1973,10994000
egy,1974,13379000
egy,1975,33422000
egy,1976,24592000
egy,1977,44056205.7
egy,1978,60589430.7
egy,1979,86311797.1
egy,1980,120504029.7
egy,1981,101703083.9
egy,1982,54934817.2
egy,1983,13072224.8
egy,1984,22739635.4
egy,1985,47225348.9
egy,1986,60835840.1
egy,1987,70678157.1
egy,1988,69293841.2
egy,1989,36838822.4
egy,1990,61305797.1
egy,1991,92171251.5
egy,1992,53848229.1
egy,1993,12066469.7
egy,1994,31575607.6
egy,1995,103807601
egy,1996,89096523
egy,1997,15672121
egy,1999,7201102
egy,2000,7780944.5
egy,2001,3858877.3
egy,2002,3529515.6
egy,2003,2985048.7
egy,2004,4471991.7
egy,2005,5886444.5
egy,2006,8322501.5
egy,2007,7345951.4
egy,2008,1716749.2
egy,2009,3239538.1
egy,2010,4427659.5
egy,2011,1515380.5
egy,2012,411735.1
egy,2013,1781763.9
egy,2014,682314.7
egy,2015,629606.1
egy,2016,1055054.4
egy,2017,45026011.1
egy,2018,149456314.3
egy,2019,306029031.1
egy,2020,356692059.7
eri,1999,800067.2
eri,2000,867725.1
eri,2001,430339.1
eri,2002,374890.7
eri,2003,332890.3
eri,2004,498713.2
eri,2005,678530
eri,2006,907764.8
eri,2007,793627.8
eri,2008,196482.9
eri,2009,54655.6
eri,2010,74700.8
eri,2011,25566.5
eri,2012,6946.5
eri,2013,30060.9
eri,2014,12157.1
eri,2015,11193
eri,2016,18070.8
eri,2017,11093.9
eri,2018,19824.4
eri,2019,208634.2
eri,2020,66867.2
eth,1970,0
eth,1971,0
eth,1972,0
eth,1973,0
eth,1974,0
eth,1975,0
eth,1976,0
eth,1977,0
eth,1978,30057.4
eth,1979,65894.7
eth,1980,2067555.3
eth,1981,3763377.9
eth,1982,11194658.4
eth,1983,29111124.5
eth,1984,36120909.3
eth,1985,42178722.6
eth,1986,42385506.6
eth,1987,24932518.9
eth,1988,20846357.6
eth,1989,26723112.8
eth,1990,27186791.1
eth,1991,6370588.5
eth,1992,16903.4
eth,1993,156396
eth,1994,126021.5
eth,1995,335309.5
eth,1996,358590.9
eth,1997,407322.6
eth,1998,4496360.6
eth,1999,10738664.2
eth,2000,14099298.2
eth,2001,12676014
eth,2002,12263429.5
eth,2003,9389042.1
eth,2004,10225518.7
eth,2005,5144312.5
eth,2006,695087.8
eth,2007,603137.2
eth,2008,140953.1
eth,2009,865407.9
eth,2010,648765.2
eth,2011,215774.8
eth,2012,58627
eth,2013,253705.2
eth,2014,5177385.6
eth,2015,35631506.9
eth,2016,52188357.2
eth,2017,52008239.2
eth,2018,53181842.9
eth,2019,48863229.5
eth,2020,20882076.7
fji,1970,0
fji,1971,0
fji,1972,0
fji,1973,0
fji,1974,0
fji,1975,4360000
fji,1976,0
fji,1977,0
fji,1978,250000
fji,1979,410000
fji,1980,8820000
fji,1981,0
fji,1982,700000
fji,1983,950000
fji,1984,940000
fji,1985,6270000
fji,1986,8800000
fji,1987,2652395.6
fji,1988,2748955.5
fji,1989,3268921.6
fji,1990,825446.6
fji,1999,368627.1
fji,2000,398309.4
fji,2001,197537.4
fji,2002,180677.3
fji,2003,152805.8
fji,2004,228922.9
fji,2005,301329.3
fji,2006,426031.9
fji,2007,376041.9
fji,2008,87881
fji,2009,241921.6
fji,2010,330647.9
fji,2011,113165.3
fji,2012,30747.4
fji,2013,133058.2
fji,2014,51667.5
fji,2015,47570.2
fji,2016,79233.3
fji,2017,49922.6
fji,2018,89209.9
fji,2019,921582.8
fji,2020,292544.1
gab,1970,0
gab,1971,30090.8
gab,1972,32571
gab,1973,35772.8
gab,1974,36080.3
gab,1975,36436.5
gab,1976,0
gab,1977,0
gab,1978,0
gab,1979,0
gab,1980,1030000
gab,1981,800000
gab,1982,2994000
gab,1983,8528000
gab,1984,1966000
gab,1987,1757785.2
gab,1988,3888864.6
gab,1989,9006840.2
gab,1990,27101259.6
gab,1991,36422523.1
gab,1992,44947416.9
gab,1993,41590154.1
gab,1994,26394344.6
gab,1995,56673371.8
gab,1996,9870686.5
gab,1997,9269342.4
gab,1998,28503181.5
gab,1999,29275802.9
gab,2000,14737967.5
gab,2001,15518016.4
gab,2002,15640155.7
gab,2003,15687861.9
gab,2004,26910116.4
gab,2005,28353205.2
gab,2006,18607953.3
gab,2007,37397337
gab,2008,25610748.1
gab,2009,538279.2
gab,2010,723047.4
gab,2011,247465.2
gab,2012,67237.3
gab,2013,290966.2
gab,2014,110933.1
gab,2015,103535.2
gab,2016,172367.3
gab,2017,679501.8
gab,2018,4231098
gab,2019,9821004.8
gab,2020,10448003.7
geo,1995,2829647.9
geo,1996,5071085.1
geo,1997,5610319
geo,1998,6695696.9
geo,1999,33987679
geo,2000,38835249.9
geo,2001,22881666.2
geo,2002,35886766.3
geo,2003,52278978.4
geo,2004,61263282.2
geo,2005,62048234.9
geo,2006,58966872.1
geo,2007,48442669.7
geo,2008,38688149
geo,2009,34854732.6
geo,2010,33758092.3
geo,2011,77356257.6
geo,2012,255999942.3
geo,2013,389385191.5
geo,2014,255864968
geo,2015,74499189.1
geo,2016,14966760.1
geo,2017,14767377.9
geo,2018,60361115.6
geo,2019,54646955.6
geo,2020,4931457.8
gha,1970,24900000
gha,1971,28185002.5
gha,1972,18174618
gha,1973,9145899.8
gha,1974,5616492.2
gha,1975,3242848.5
gha,1976,0
gha,1977,0
gha,1978,6036531.9
gha,1979,29724959.8
gha,1980,33139079
gha,1981,14095461.8
gha,1982,7130667.6
gha,1983,20152691.4
gha,1984,26820782.7
gha,1985,46442053.4
gha,1986,85186739.8
gha,1987,238046285.7
gha,1988,323602466.6
gha,1989,226191420.9
gha,1990,153471981.2
gha,1991,107009466.1
gha,1992,84092758.8
gha,1993,80668198
gha,1994,93442080.6
gha,1995,117411422.8
gha,1996,132529099.9
gha,1997,170529203.5
gha,1998,141188979
gha,1999,80624528.7
gha,2000,42111163.3
gha,2001,68710738.5
gha,2002,8028229.8
gha,2003,5487258.9
gha,2004,27921445.4
gha,2005,36186393.6
gha,2006,4303699.1
gha,2007,4209137.5
gha,2008,1636450.7
gha,2009,2309402.7
gha,2010,1772891
gha,2011,17215996.3
gha,2012,32378658.1
gha,2013,32874533
gha,2014,32318009.8
gha,2015,60088205.5
gha,2016,64828159.4
gha,2017,74677252.8
gha,2018,110201127.5
gha,2019,111924636.3
gha,2020,90857233.1
gin,1971,501512.5
gin,1973,2289456
gin,1974,4413817.3
gin,1975,2914920
gin,1978,7260119.4
gin,1979,5766430.3
gin,1980,2138856.9
gin,1981,6258040.1
gin,1982,5129198.7
gin,1983,1572470.5
gin,1984,2958188.1
gin,1985,4928436
gin,1986,13714226.8
gin,1987,15640620.3
gin,1988,7016893.6
gin,1989,11127152.4
gin,1990,16265914.8
gin,1991,9624994.5
gin,1992,1370580
gin,1993,3545440.5
gin,1994,6120635.3
gin,1995,9167148.8
gin,1996,8839919
gin,1997,10829828.5
gin,1998,9968244.2
gin,1999,8657040.6
gin,2000,9623478.5
gin,2001,9509452.5
gin,2002,11464788.8
gin,2003,13617853.5
gin,2004,19997993.3
gin,2005,27344153
gin,2006,20921278.4
gin,2007,22445135.1
gin,2008,20501855
gin,2009,13482103.2
gin,2010,10757701.9
gin,2011,6252844.5
gin,2012,40597879.3
gin,2013,202891.3
gin,2014,77501.2
gin,2015,30040604.9
gin,2016,120935.1
gin,2017,76270.6
gin,2018,137354.9
gin,2019,5486664.3
gin,2020,60020298.5
gmb,1972,173712
gmb,1973,95394
gmb,1974,96214
gmb,1975,1408878
gmb,1977,2335.2
gmb,1978,2204210.8
gmb,1979,4555777.1
gmb,1980,459936.5
gmb,1981,720114.2
gmb,1982,3887544.9
gmb,1983,5255898.8
gmb,1984,4651564.8
gmb,1985,5171239.3
gmb,1986,21070366.6
gmb,1987,10422277.6
gmb,1988,7408065.3
gmb,1989,6500667.1
gmb,1990,6659236.4
gmb,1991,6716831.1
gmb,1992,3393347.5
gmb,1993,2563776.7
gmb,1994,4085674.4
gmb,1995,6379983.6
gmb,1996,7560896.4
gmb,1997,6445605.7
gmb,1998,4942740.4
gmb,1999,3842934.1
gmb,2000,1949821
gmb,2001,454746.5
gmb,2002,274116.8
gmb,2003,183801.9
gmb,2004,11590354.8
gmb,2005,2363917.6
gmb,2006,4454094.8
gmb,2007,4055005.5
gmb,2008,116844.2
gmb,2009,218393
gmb,2010,149751.7
gmb,2011,50208.4
gmb,2012,319156.2
gmb,2013,1584532.8
gmb,2014,3230737.3
gmb,2015,5399222
gmb,2016,5978641.7
gmb,2017,7292857.5
gmb,2018,7871711.4
gmb,2019,6731561
gmb,2020,6580849.2
gnb,1977,934060
gnb,1980,70000
gnb,1981,90000
gnb,1982,510000
gnb,1983,580000
gnb,1984,560000
gnb,1985,1140000
gnb,1986,1280000
gnb,1987,463678.1
gnb,1988,1381871.1
gnb,1989,957601.7
gnb,1990,24437.6
gnb,1991,38319.3
gnb,1992,26763.6
gnb,1993,444052.8
gnb,1994,441075.3
gnb,1995,1166755.6
gnb,1996,1138199.5
gnb,1997,1082982.8
gnb,1998,682459.1
gnb,1999,764336.5
gnb,2000,567987.6
gnb,2001,339962.2
gnb,2002,1795091.8
gnb,2003,5038526.1
gnb,2004,5509996.9
gnb,2005,3252423.7
gnb,2006,3936678.8
gnb,2007,3422771.4
gnb,2008,2127202.3
gnb,2009,1728817.9
gnb,2010,8247569.8
gnb,2011,22946.6
gnb,2012,6234.6
gnb,2013,26980.3
gnb,2014,10637.4
gnb,2015,9793.9
gnb,2016,1021693
gnb,2017,2017704.5
gnb,2018,2068820
gnb,2019,2187204.6
gnb,2020,3461771.9
grd,1975,607275
grd,1976,0
grd,1977,0
grd,1978,1252.4
grd,1979,1295485
grd,1980,779111.1
grd,1981,280618.5
grd,1982,1259938.4
grd,1983,387354.9
grd,1984,1438396.6
grd,1985,2829405.8
grd,1986,2160070.9
grd,1987,987608.1
grd,1988,919454.9
grd,1989,705061.5
grd,1990,494181.8
grd,1991,10948.4
grd,1999,49270.3
grd,2000,53237.7
grd,2001,26402.7
grd,2002,24149.1
grd,2003,67983.1
grd,2004,143230.6
grd,2005,340175.4
grd,2006,2077185.4
grd,2007,2652779.2
grd,2008,3094219.4
grd,2009,2394086.3
grd,2010,58074.9
grd,2011,264807.7
grd,2012,481719.2
grd,2013,498097.7
grd,2014,2711023.2
grd,2015,4535962
grd,2016,5051472.6
grd,2017,4818916.1
grd,2018,4927784.8
grd,2019,2922260.1
grd,2020,1934970.3
gtm,1970,8410000
gtm,1972,3257100
gtm,1973,7130701.5
gtm,1982,6480000
gtm,1983,6760000
gtm,1984,9940000
gtm,1985,59530000
gtm,1986,64830000
gtm,1987,25261285
gtm,1988,31846212.1
gtm,1989,19653268.9
gtm,1990,18951331.6
gtm,1991,8409724.3
gtm,1992,35304055.6
gtm,1993,32408873.4
gtm,1999,1466349.6
gtm,2000,1584422
gtm,2001,785777.4
gtm,2002,718710
gtm,2003,607841
gtm,2004,910625
gtm,2005,1198647.8
gtm,2006,1694698.4
gtm,2007,1495845
gtm,2008,349579
gtm,2009,724422.1
gtm,2010,990108.6
gtm,2011,338867.8
gtm,2012,92071.8
gtm,2013,398155.1
gtm,2014,151963.2
gtm,2015,141311.6
gtm,2016,236309.9
gtm,2017,148381
gtm,2018,269045.7
gtm,2019,2757839.8
gtm,2020,877632.3
guy,1970,0
guy,1971,130393.3
guy,1972,2855391
guy,1973,155015.3
guy,1974,6771060.3
guy,1975,6801480
guy,1976,0
guy,1977,820000
guy,1978,1250000
guy,1979,5651906
guy,1980,19160000
guy,1981,17009552.9
guy,1982,10501838.7
guy,1983,8099871
guy,1984,10957415
guy,1985,3716906.4
guy,1986,810106.2
guy,1987,1125139.8
guy,1988,103505.9
guy,1989,3958599.9
guy,1990,146140711.6
guy,1991,8627323.3
guy,1992,5537255.8
guy,1993,8740020.6
guy,1994,25535107.1
guy,1995,26463656.2
guy,1996,25396075.5
guy,1997,26658992
guy,1998,22392255.7
guy,1999,16102355.4
guy,2000,17999936.2
guy,2001,6430414.4
guy,2002,9869971.8
guy,2003,8976268.9
guy,2004,7061146.3
guy,2005,8419262.8
guy,2006,1110369.7
guy,2007,1068482.5
guy,2008,479118.3
guy,2009,599361.5
guy,2010,1849807.8
guy,2011,7455205.6
guy,2012,11362271.2
guy,2013,11479374.7
guy,2014,11330374.8
guy,2015,9134884.7
guy,2016,3963056.8
guy,2017,65176.7
guy,2018,116114.5
guy,2019,1195156
guy,2020,380307.3
hnd,1973,7452656.3
hnd,1975,1340000
hnd,1976,1390000
hnd,1977,15644687.5
hnd,1978,13700217
hnd,1979,16796.7
hnd,1980,728095.1
hnd,1981,1282588.1
hnd,1982,3707298.4
hnd,1983,7615907.9
hnd,1984,12771768.7
hnd,1985,29848053.3
hnd,1986,61566076.2
hnd,1987,51566500.4
hnd,1988,40714113.9
hnd,1989,685832.5
hnd,1990,40586722.5
hnd,1991,4670852.7
hnd,1992,6075345.8
hnd,1993,9107271.8
hnd,1994,21132946.8
hnd,1995,48192014.2
hnd,1996,39741163.4
hnd,1997,9146870.3
hnd,1998,2063658.6
hnd,1999,7510202.6
hnd,2000,9937481
hnd,2001,11453976.4
hnd,2002,37780559.6
hnd,2003,42533584.2
hnd,2004,10720975.4
hnd,2005,17118882.1
hnd,2006,1324283.2
hnd,2007,1184547.2
hnd,2008,403511.9
hnd,2009,603896.2
hnd,2010,2165268.1
hnd,2011,5019612.9
hnd,2012,6270919.1
hnd,2013,6451339.2
hnd,2014,6276079.4
hnd,2015,4355474.9
hnd,2016,1559645.6
hnd,2017,91524.7
hnd,2018,165675.5
hnd,2019,1699470.4
hnd,2020,1870889.2
hti,1971,3490000
hti,1972,1899794
hti,1973,1080892.5
hti,1974,818499
hti,1975,829789
hti,1976,5374083.2
hti,1977,8559520
hti,1978,4254755.8
hti,1979,6000166.5
hti,1980,3470075.5
hti,1981,7350414.5
hti,1982,3857168
hti,1983,4646139.1
hti,1984,7691196.2
hti,1985,19204182.3
hti,1986,29315367.6
hti,1987,33536297.5
hti,1988,29824075.2
hti,1989,22694337.2
hti,1990,14907055.5
hti,1991,6545673.5
hti,1994,4241.2
hti,1995,37466228.1
hti,1996,3683625.3
hti,1997,2336050.3
hti,1998,6464367.3
hti,1999,13287252.2
hti,2000,7656910
hti,2001,1476876.7
hti,2002,10231960.3
hti,2003,15209116.1
hti,2004,7727796.9
hti,2005,5632647.2
hti,2006,6494475.2
hti,2007,34629615.1
hti,2008,476084.9
hti,2009,3969289.2
hti,2010,809051.8
hti,2011,133984.7
hti,2012,36454.9
hti,2013,154535.2
hti,2014,59908.8
hti,2015,55332.8
hti,2016,3523827.5
hti,2017,5914677.5
hti,2018,9655857.2
hti,2019,11739755.6
hti,2020,15784121.4
idn,1970,3160000
idn,1971,16009000
idn,1972,22756000
idn,1973,104884000
idn,1974,45798000
idn,1975,56329000
idn,1977,75900000
idn,1983,9950000
idn,1984,33270000
idn,1985,404790000
idn,1986,3930000
idn,1987,21977553.7
idn,1988,97542887.2
idn,1989,51197720.3
idn,1990,216000921.7
idn,1991,347912145.3
idn,1992,167919289.8
idn,1993,0
idn,1994,0
idn,1995,0
idn,1996,0
idn,1997,0
idn,1998,181759339.6
idn,1999,378490447.5
idn,2000,539760179.7
idn,2001,2228863790.2
idn,2002,2644399051.6
idn,2003,1539392841.3
idn,2004,1268057057.4
idn,2005,1467934925.8
idn,2006,8343851033.8
idn,2007,12914269.4
idn,2008,3018065.4
idn,2009,7140842.1
idn,2010,9759792.1
idn,2011,3340319.6
idn,2012,907578.7
idn,2013,3927502.6
idn,2014,1504435.5
idn,2015,1387931.6
idn,2016,2325567.9
idn,2017,1468556
idn,2018,2650808.4
idn,2019,27186000.3
idn,2020,8649554
ind,1970,205000000
ind,1974,1403521.7
ind,1975,20715364.8
ind,1976,365761010.5
ind,1977,344084352.5
ind,1978,259600927
ind,1979,101632849.7
ind,1980,13917848.4
ind,1981,66433867.6
ind,1982,144973102.3
ind,1983,350419617.4
ind,1984,517568362.4
ind,1985,601169965.1
ind,1986,937851978.6
ind,1987,1350591993.4
ind,1988,1457915586.8
ind,1989,1192297454.4
ind,1990,844049057.6
ind,1991,666204817
ind,1992,606383743.3
ind,1993,404603328.9
ind,1994,1376813563.8
ind,1995,1909473718.9
ind,1996,1072721053.6
ind,1997,668316007.4
ind,1998,411890510.1
ind,1999,306674094.7
ind,2000,64929047.4
ind,2001,19338390.9
ind,2002,17687826.9
ind,2003,14959283.4
ind,2004,22410954.5
ind,2005,29499348.1
ind,2006,41707412.4
ind,2007,36813526
ind,2008,8603322.8
ind,2009,14344354.4
ind,2010,19605239.1
ind,2011,6709954.9
ind,2012,1823122.6
ind,2013,7889474.2
ind,2014,3022547.7
ind,2015,2788455.4
ind,2016,4671986.7
ind,2017,2949592.7
ind,2018,5324273.2
ind,2019,54611031.9
ind,2020,17374333.6
irn,1999,12930063.6
irn,2000,13970901
irn,2001,6928169.4
irn,2002,6337081.5
irn,2003,5360201.6
irn,2004,8029543.7
irn,2005,10568890.4
irn,2006,14943614.6
irn,2007,13190172.3
irn,2008,3082473.3
irn,2009,5142636.6
irn,2010,7028445.2
irn,2011,2404572.2
irn,2012,653800.8
irn,2013,2828273.9
irn,2014,1083497.5
irn,2015,1000374.1
irn,2016,1675020.5
irn,2017,1058081.4
irn,2018,1908808.6
irn,2019,19575688.8
irn,2020,6228403.3
jam,1970,150000
jam,1971,3761343.8
jam,1973,6510640.5
jam,1974,16295443.8
jam,1975,16452787.5
jam,1976,2190000
jam,1977,4670000
jam,1978,16653422.3
jam,1979,34128627.1
jam,1980,42030000
jam,1981,86110000
jam,1982,95090000
jam,1983,95730000
jam,1984,120810000
jam,1985,117250000
jam,1986,173720000
jam,1987,287793439.2
jam,1988,260859070.5
jam,1989,204740886.1
jam,1990,145384504.8
jam,1991,119122480
jam,1992,107681384
jam,1993,96645720.9
jam,1994,104580662.9
jam,1995,112102608.8
jam,1996,81074934.9
jam,1997,41124450.3
jam,1998,22267432.2
jam,1999,25014434.3
jam,2000,25254466.7
jam,2001,22150116.2
jam,2002,20850525.3
jam,2003,17305427.8
jam,2004,9488746
jam,2005,2634884.9
jam,2006,2486696.6
jam,2007,2194911.3
jam,2008,512950.9
jam,2009,943405.1
jam,2010,7731892.1
jam,2011,12533541.8
jam,2012,9453367.8
jam,2013,277315968.3
jam,2014,414172612.6
jam,2015,140290226.5
jam,2016,13123542.5
jam,2017,27192554.5
jam,2018,67240189.9
jam,2019,107159210.7
jam,2020,129113643.4
jor,1970,0
jor,1971,0
jor,1972,0
jor,1973,6856000
jor,1974,1900000
jor,1975,0
jor,1976,0
jor,1977,0
jor,1978,0
jor,1979,0
jor,1980,0
jor,1981,0
jor,1982,0
jor,1983,0
jor,1984,0
jor,1985,3140000
jor,1986,4650000
jor,1987,4824085.5
jor,1988,33189100.5
jor,1989,41187129
jor,1990,18470726.2
jor,1991,7784298.2
jor,1992,17921777.1
jor,1993,52614672.8
jor,1994,41723142
jor,1995,18446573.3
jor,1996,34400046.3
jor,1997,38836012.5
jor,1998,29759557.4
jor,1999,55545230.8
jor,2000,56524502.8
jor,2001,72154529.1
jor,2002,92995630.7
jor,2003,108884166.9
jor,2004,108355701
jor,2005,88124848.3
jor,2006,99833103.4
jor,2007,84523890.8
jor,2008,62425501.1
jor,2009,16761932.3
jor,2010,4792065
jor,2011,388461.5
jor,2012,8859338
jor,2013,6812405.3
jor,2014,20458803.2
jor,2015,76520924.2
jor,2016,304262959.9
jor,2017,526326875
jor,2018,518456769.1
jor,2019,428082787.6
jor,2020,207023710.3
kaz,1993,1219050.6
kaz,1994,8692619.6
kaz,1995,17451265.5
kaz,1996,22447500.1
kaz,1997,30557455
kaz,1998,117841552.1
kaz,1999,215682960.8
kaz,2000,473067164.4
kaz,2001,9756312
kaz,2002,8499229.5
kaz,2003,7547031.1
kaz,2004,11306435.3
kaz,2005,15383102.9
kaz,2006,20580135.7
kaz,2007,17992509.6
kaz,2008,4454504.7
kaz,2009,1239107.2
kaz,2010,1693557.7
kaz,2011,579625.5
kaz,2012,157486.7
kaz,2013,681515.8
kaz,2014,261376.7
kaz,2015,240649.4
kaz,2016,403117
kaz,2017,255159.9
kaz,2018,460209.8
kaz,2019,4717066.7
kaz,2020,1500333.3
ken,1970,3930000
ken,1971,0
ken,1972,0
ken,1973,0
ken,1974,0
ken,1975,14574600
ken,1976,12261267.9
ken,1977,43657964.4
ken,1978,3038304.3
ken,1979,39706065.4
ken,1980,16794221.8
ken,1981,21477260.1
ken,1982,42065937.2
ken,1983,75181733.6
ken,1984,98840764.1
ken,1985,117457726.2
ken,1986,156253196
ken,1987,152808114
ken,1988,129281560.7
ken,1989,162741013.5
ken,1990,131022004.8
ken,1991,57840291.4
ken,1992,93182535.4
ken,1993,65814771.1
ken,1994,15772736.8
ken,1995,41168721.9
ken,1996,62609681.2
ken,1997,68785235.7
ken,1998,63642361.7
ken,1999,62598077.2
ken,2000,45147385.9
ken,2001,25282187.3
ken,2002,19607900.1
ken,2003,20869736.5
ken,2004,15842977.5
ken,2005,9795249.2
ken,2006,16599315.6
ken,2007,13261886.1
ken,2008,12417703.5
ken,2009,20823433.1
ken,2010,26840461.8
ken,2011,24089465.2
ken,2012,28760960.9
ken,2013,46279867.7
ken,2014,58809751.3
ken,2015,66136621.2
ken,2016,67936330.2
ken,2017,119104192.7
ken,2018,146577525
ken,2019,157310168.9
ken,2020,137242190.3
kgz,1993,1059861.9
kgz,1994,3257942.3
kgz,1995,3729369.8
kgz,1996,7007766.4
kgz,1997,12790756.8
kgz,1998,14159329.8
kgz,1999,13903439.2
kgz,2000,18367917
kgz,2001,20975007.3
kgz,2002,26774592.4
kgz,2003,35160755.5
kgz,2004,36042783.1
kgz,2005,35600246.3
kgz,2006,33310893.8
kgz,2007,29887627.9
kgz,2008,25231772.1
kgz,2009,27130848
kgz,2010,21962233.3
kgz,2011,24287980.6
kgz,2012,20625918.4
kgz,2013,17493130.2
kgz,2014,20315957.7
kgz,2015,15507897.3
kgz,2016,20909260.3
kgz,2017,25395341.4
kgz,2018,29393953.1
kgz,2019,26687212.7
kgz,2020,26055928.1
khm,1986,22299.4
khm,1987,13098.3
khm,1988,47048.1
khm,1989,24356.7
khm,1990,25795.2
khm,1991,27370.9
khm,1992,11290029.3
khm,1993,33361213
khm,1994,524134.9
khm,1995,728274
khm,1996,708471.1
khm,1997,683916.7
khm,1998,2074512.8
khm,1999,4715211.6
khm,2000,8381086.7
khm,2001,13009476.5
khm,2002,13132762.8
khm,2003,14076190
khm,2004,11368899.3
khm,2005,9779895.3
khm,2006,949854.3
khm,2007,833204.8
khm,2008,194720
khm,2009,302588.8
khm,2010,413565.3
khm,2011,141544
khm,2012,38458.1
khm,2013,166425.5
khm,2014,63824.5
khm,2015,58763.2
khm,2016,98694.2
khm,2017,62403.2
khm,2018,111866.4
khm,2019,1152323.9
khm,2020,366376.7
kna,1984,0
kna,1985,0
kna,1986,0
kna,1987,0
kna,1988,0
kna,1989,0
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0
kna,1994,0
kna,1995,0
kna,1996,0
kna,1997,0
kna,1998,0
kna,1999,75000
kna,2000,109000
kna,2001,95000
kna,2002,1105000
kna,2003,1155000
kna,2004,1000
kna,2005,0
kna,2006,0
kna,2007,0
kna,2008,0
kna,2009,22000
kna,2010,43000
kos,1999,2922419.6
kos,2000,3169554.6
kos,2001,1571907.2
kos,2002,1369369.9
kos,2003,1215954.6
kos,2004,1821658.3
kos,2005,2478478.5
kos,2006,3315808.6
kos,2007,2898898.1
kos,2008,717696.2
kos,2009,199641.2
kos,2010,349157.4
kos,2011,517538.2
kos,2012,575299.6
kos,2013,5200391.5
kos,2014,15823926.1
kos,2015,19517788.6
kos,2016,56020748.6
kos,2017,48607956.5
kos,2018,8663272.3
kos,2019,38235321.5
kos,2020,77921211.5
lao,1979,36177.5
lao,1980,67682.4
lao,1981,77868.8
lao,1982,72881.3
lao,1983,70562.3
lao,1984,1170855.5
lao,1985,2229509.8
lao,1986,3025669.7
lao,1987,3367560.1
lao,1988,3425104.4
lao,1989,1875463.6
lao,1990,571567.5
lao,1991,171068.4
lao,1992,129592.4
lao,1993,166170.7
lao,1994,28641.3
lao,1995,2060408.5
lao,1996,3308618.1
lao,1997,5183731.1
lao,1998,6680772.3
lao,1999,8798059.6
lao,2000,8508044.7
lao,2001,9803857.1
lao,2002,9563483.3
lao,2003,9438712.6
lao,2004,8333178.2
lao,2005,6638894.6
lao,2006,3973584.3
lao,2007,3619279.4
lao,2008,4533887.9
lao,2009,5862148.7
lao,2010,5781250.2
lao,2011,5085409.4
lao,2012,3483174.3
lao,2013,1482603
lao,2014,37990.8
lao,2015,34978.1
lao,2016,59772.5
lao,2017,37441.9
lao,2018,67969.4
lao,2019,694986.7
lao,2020,221497.7
lbn,1999,231879
lbn,2000,251488
lbn,2001,124722.8
lbn,2002,114077.4
lbn,2003,96479.7
lbn,2004,144539.2
lbn,2005,190255.8
lbn,2006,268991.5
lbn,2007,2590410.7
lbn,2008,3382977.4
lbn,2009,2480041.9
lbn,2010,21744893.3
lbn,2011,41520666.4
lbn,2012,39286071.5
lbn,2013,19876133.8
lbn,2014,150443.6
lbn,2015,135715.1
lbn,2016,226579.5
lbn,2017,142834.1
lbn,2018,259133.5
lbn,2019,2652831.9
lbn,2020,844198.7
lbr,1970,5150000
lbr,1971,3841585.8
lbr,1972,1986831
lbr,1973,2897592.8
lbr,1974,1719825.3
lbr,1975,522256.5
lbr,1976,3221180.5
lbr,1977,8173
lbr,1978,61367.2
lbr,1979,96903.9
lbr,1980,4803999.7
lbr,1981,8038715.7
lbr,1982,9697965.9
lbr,1983,25758876.2
lbr,1984,39670865.6
lbr,1985,17850000
lbr,1986,230000
lbr,1987,158488.8
lbr,1988,1518982.7
lbr,1989,2777942.3
lbr,1990,1276183.9
lbr,1991,655534.3
lbr,1992,467659.4
lbr,1993,823871.6
lbr,1994,1076911.1
lbr,1995,1664409.5
lbr,1996,1061254.9
lbr,1997,138985.1
lbr,1998,989090.8
lbr,1999,3680843.1
lbr,2000,1856768.4
lbr,2001,1431536.6
lbr,2002,1457071.9
lbr,2003,664164.1
lbr,2004,1389172.4
lbr,2005,1810925
lbr,2006,2046957
lbr,2007,1854833.5
lbr,2008,828195516.4
lbr,2009,11344668.2
lbr,2010,1808837.6
lbr,2011,209110
lbr,2012,56816
lbr,2013,245868.7
lbr,2014,3285444
lbr,2015,36240126.1
lbr,2016,145956.1
lbr,2017,91524.7
lbr,2018,3136506.7
lbr,2019,16150495.9
lbr,2020,40127299.5
lca,1999,39142.7
lca,2000,42452.7
lca,2001,21054
lca,2002,19257
lca,2003,16286.4
lca,2004,24399.1
lca,2005,32116.3
lca,2006,45407.5
lca,2007,40079.4
lca,2008,9366.6
lca,2009,74118
lca,2010,73312.3
lca,2011,52951
lca,2012,32644.2
lca,2013,53296.1
lca,2014,905700.6
lca,2015,3017911.8
lca,2016,2730075
lca,2017,2984261.2
lca,2018,3055793
lca,2019,3162673.1
lca,2020,1131170.5
lka,1970,27000000
lka,1971,24436000
