geo,time,ne_exp_gnfs_cn
irl,1996,45054763000
irl,1997,53525170000
irl,1998,67822541000
irl,1999,80226786000
irl,2000,102408115000
irl,2001,116258662000
irl,2002,123009384000
irl,2003,117685190000
irl,2004,125751102000
irl,2005,135441047000
irl,2006,146147954000
irl,2007,159304584000
irl,2008,157941887000
irl,2009,158596149000
irl,2010,172796623000
irl,2011,177303078000
irl,2012,183012733000
irl,2013,186244310000
irl,2014,214349697000
irl,2015,320564880000
irl,2016,328235396000
irl,2017,359654857000
irl,2018,401001271000
irl,2019,456096669000
irl,2020,488877437000
irn,1960,44051762285.4809
irn,1961,46049574634.0288
irn,1962,51543558592.5355
irn,1963,57237323785.8969
irn,1964,66826823058.9268
irn,1965,75816978627.3923
irn,1966,83808228021.58389
irn,1967,98991601870.54781
irn,1968,114174975719.51199
irn,1969,133054302413.289
irn,1970,153531878985.905
irn,1971,240336825530.311
irn,1972,298173493020.77197
irn,1973,623805068795.91296
irn,1974,1480289412320.1499
irn,1975,1437718090917.12012
irn,1976,1785944499819.21997
irn,1977,1751845058508.47998
irn,1978,1290313026924.87988
irn,1979,1703839905278.94995
irn,1980,927728415591.73206
irn,1981,994854610831.08899
irn,1982,1817827835817.33008
irn,1983,1982329302846.63989
irn,1984,1687236036904.86011
irn,1985,1404323233070.93994
irn,1986,597289454016.97205
irn,1987,1778311706906.76001
irn,1988,1595494392480.6001
irn,1989,2676179560928.00977
irn,1990,5044134889030.58984
irn,1991,7435471301000
irn,1992,9460234769100
irn,1993,26968547508400
irn,1994,39524761114400
irn,1995,42782429897400
irn,1996,54613131507500
irn,1997,54708549111200
irn,1998,44841812182400
irn,1999,91632428734000
irn,2000,134828165085000
irn,2001,142517851896000
irn,2002,249903878570000
irn,2003,309845314014000
irn,2004,413627727926800
irn,2005,615687622148600
irn,2006,729465196978700
irn,2007,936639852984100
irn,2008,1033245168728600
irn,2009,932866744825300
irn,2010,1228720738500200
irn,2011,1639568460485800
irn,2012,1771527350264200
irn,2013,2670435048294100
irn,2014,2665245852823200
irn,2015,2253543059640000
irn,2016,2946411521056700
irn,2017,3820275963917500
irn,2018,6356183803861900
irn,2019,6168205557860200
irn,2020,7987517700963730
irq,1970,437500000
irq,1971,596500000
irq,1972,505700000
irq,1973,720500000
irq,1974,2075900000
irq,1975,2079700000
irq,1976,3007900000
irq,1977,3292200000
irq,1978,3977100000
irq,1979,6974300000
irq,1980,10012400000
irq,1981,3587800000
irq,1982,3350500000
irq,1983,3107400000
irq,1984,3734300000
irq,1985,3774700000
irq,1986,2417800000
irq,1987,4087100000
irq,1988,3825700000
irq,1989,4482600000
irq,1990,4305400000
irq,1991,547800000
irq,1992,670400000
irq,1993,243000000
irq,1994,589800000
irq,1995,360000000
irq,1996,595600000
irq,1997,9636521000000
irq,1998,13340862000000
irq,1999,26756096000000
irq,2000,38013666000000
irq,2001,26967420000000
irq,2002,28949901000000
irq,2003,22897246000000
irq,2004,29956020000000
irq,2005,39963945000000
irq,2006,48780391000000
irq,2007,51158039100000
irq,2008,79028558700000
irq,2009,51473565000000
irq,2010,63880713000000
irq,2011,96531318000000
irq,2012,113151788200000
irq,2013,108514489600000
irq,2014,103714534000000
irq,2015,67192475700000
irq,2016,55352469000000
irq,2017,75180282600000
irq,2018,109726005500000
irq,2019,105083227800000
isl,1970,205395000
isl,1971,217518000
isl,1972,255633000
isl,1973,364570000
isl,1974,468659000
isl,1975,709109000
isl,1976,1034813000
isl,1977,1424517000
isl,1978,2450209000
isl,1979,3761199000
isl,1980,5672401000
isl,1981,8606416000
isl,1982,12556755000
isl,1983,26868129000
isl,1984,33996007000
isl,1985,49114064000
isl,1986,62342113000
isl,1987,72107121000
isl,1988,82187953000
isl,1989,106885815000
isl,1990,124969405000
isl,1991,125707584000
isl,1992,121633927000
isl,1993,135734116000
isl,1994,157474270000
isl,1995,161289500000
isl,1996,176787400000
isl,1997,190720081000
isl,1998,203759547000
isl,1999,210879072000
isl,2000,227981386000
isl,2001,296367503000
isl,2002,303349506000
isl,2003,286008998000
isl,2004,314513400000
isl,2005,322232498000
isl,2006,372685855000
isl,2007,455476195000
isl,2008,640625326000
isl,2009,792374392000
isl,2010,869837083000
isl,2011,962733444000
isl,2012,1013473454000
isl,2013,1049058300000
isl,2014,1074873650000
isl,2015,1193592662000
isl,2016,1192825022000
isl,2017,1208227216000
isl,2018,1326742906000
isl,2019,1350475896000
isl,2020,1006999395000
isr,1970,460000
isr,1971,639000
isr,1972,857000
isr,1973,1070000
isr,1974,1492000
isr,1975,2216000
isr,1976,3361000
isr,1977,5576000
isr,1978,10977000
isr,1979,19031000
isr,1980,45765000
isr,1981,104864000
isr,1982,209763000
isr,1983,497482000
isr,1984,2823383000
isr,1985,12023510000
isr,1986,16631027000
isr,1987,21137995000
isr,1988,23378664000
isr,1989,30009980000
isr,1990,35331199000
isr,1991,39231914000
isr,1992,48369072000
isr,1993,59650293000
isr,1994,72130218000
isr,1995,83026000000
isr,1996,94970000000
isr,1997,110349000000
isr,1998,125937000000
isr,1999,158253000000
isr,2000,191929000000
isr,2001,172131000000
isr,2002,188717000000
isr,2003,200243000000
isr,2004,237534000000
isr,2005,260796000000
isr,2006,279967000000
isr,2007,297506000000
isr,2008,298336000000
isr,2009,270851000000
isr,2010,304152000000
isr,2011,331038000000
isr,2012,357614000000
isr,2013,357060000000
isr,2014,358030000000
isr,2015,367196000000
isr,2016,369843000000
isr,2017,376565000000
isr,2018,402448000000
isr,2019,418633000000
isr,2020,392837000000
ita,1970,5550462000
ita,1971,6223457000
ita,1972,7137547000
ita,1973,8510224000
ita,1974,12417337000
ita,1975,14382446000
ita,1976,19364378000
ita,1977,25096882000
ita,1978,29936209000
ita,1979,37814667000
ita,1980,42610973000
ita,1981,54784228000
ita,1982,63032544000
ita,1983,70661442000
ita,1984,83459592000
ita,1985,94147738000
ita,1986,92216588000
ita,1987,96995965000
ita,1988,105351833000
ita,1989,121848764000
ita,1990,133465638000
ita,1991,136024571000
ita,1992,146874642000
ita,1993,176552428000
ita,1994,200213993000
ita,1995,243824200000
ita,1996,247920800000
ita,1997,263802000000
ita,1998,274042400000
ita,1999,272643400000
ita,2000,318171600000
ita,2001,334498200000
ita,2002,329564000000
ita,2003,324994100000
ita,2004,348699300000
ita,2005,367450600000
ita,2006,406392300000
ita,2007,441837000000
ita,2008,439931500000
ita,2009,353292100000
ita,2010,404013000000
ita,2011,443061300000
ita,2012,460980700000
ita,2013,461783000000
ita,2014,473718700000
ita,2015,491905000000
ita,2016,497338500000
ita,2017,533719800000
ita,2018,555394100000
ita,2019,567784300000
ita,2020,485943900000
jam,1960,165988500
jam,1961,177910300
jam,1962,183412700
jam,1963,201754000
jam,1964,214592900
jam,1965,231100000
jam,1966,293400000
jam,1967,299700000
jam,1968,332700000
jam,1969,364900000
jam,1970,389000000
jam,1971,433700000
jam,1972,471700000
jam,1973,542600000
jam,1974,770300000
jam,1975,917000000
jam,1976,783200000
jam,1977,879400000
jam,1978,1515600000
jam,1979,2131600000
jam,1980,2437499900
jam,1981,2504300000
jam,1982,2231899900
jam,1983,2496300000
jam,1984,5201300000
jam,1985,6521399800
jam,1986,7369900000
jam,1987,8404500000
jam,1988,9167800300
jam,1989,11036000300
jam,1990,15856300000
jam,1991,24978300900
jam,1992,50551500800
jam,1993,59832000000
jam,1994,100231000000
jam,1995,118523000000
jam,1996,124192000000
jam,1997,120712000000
jam,1998,123436000000
jam,1999,135450000000
jam,2000,150152000000
jam,2001,150409000000
jam,2002,154163000000
jam,2003,199364000000
jam,2004,233772000000
jam,2005,247010000000
jam,2006,314766000000
jam,2007,351850000000
jam,2008,418361000000
jam,2009,367317000000
jam,2010,361227000000
jam,2011,376784000000
jam,2012,396652000000
jam,2013,437876000000
jam,2014,481916000000
jam,2015,496603000000
jam,2016,560227000000
jam,2017,656760000000
jam,2018,781786000000
jam,2019,802726000000
jam,2020,745465322300
jor,1976,183700000
jor,1977,228700000
jor,1978,266100000
jor,1979,341200000
jor,1980,470500000
jor,1981,632200000
jor,1982,670200000
jor,1983,639600000
jor,1984,746300000
jor,1985,781500000
jor,1986,634100000
jor,1987,756200000
jor,1988,1020800000
jor,1989,1359500000
jor,1990,1652100000
jor,1991,1697600000
jor,1992,1813600100
jor,1993,1955217700
jor,1994,2085501600
jor,1995,2438500000
jor,1996,2597200000
jor,1997,2529996900
jor,1998,2512915800
jor,1999,2502627100
jor,2000,2509100000
jor,2001,2681300000
jor,2002,3221800000
jor,2003,3424400000
jor,2004,4222600000
jor,2005,4704200000
jor,2006,5751300000
jor,2007,6579400000
jor,2008,9013000000
jor,2009,7853000000
jor,2010,9054000000
jor,2011,9758000000
jor,2012,10158000000
jor,2013,10102000000
jor,2014,11023000000
jor,2015,10012000000
jor,2016,9742000000
jor,2017,10153100000
jor,2018,10715800000
jor,2019,11480800000
jor,2020,7359300000
jpn,1970,7929642903000
jpn,1971,9456625146000
jpn,1972,9783671268000
jpn,1973,11296347120000
jpn,1974,18265761000000
jpn,1975,18990284711000
jpn,1976,22592093972000
jpn,1977,24318465301000
jpn,1978,22738659456000
jpn,1979,25638755196000
jpn,1980,32901200000000
jpn,1981,37961700000000
jpn,1982,39337400000000
jpn,1983,39267500000000
jpn,1984,45071700000000
jpn,1985,46359500000000
jpn,1986,38230800000000
jpn,1987,36404600000000
jpn,1988,37689200000000
jpn,1989,42618100000000
jpn,1990,46357700000000
jpn,1991,47251600000000
jpn,1992,47981200000000
jpn,1993,44961800000000
jpn,1994,45164100000000
jpn,1995,45987900000000
jpn,1996,49891600000000
jpn,1997,56440100000000
jpn,1998,55655200000000
jpn,1999,51780100000000
jpn,2000,56023400000000
jpn,2001,53573700000000
jpn,2002,56934500000000
jpn,2003,60077200000000
jpn,2004,67690600000000
jpn,2005,73571800000000
jpn,2006,83793600000000
jpn,2007,93237100000000
jpn,2008,90973300000000
jpn,2009,61469200000000
jpn,2010,75417600000000
jpn,2011,73495400000000
jpn,2012,72142300000000
jpn,2013,80294100000000
jpn,2014,90369900000000
jpn,2015,93815400000000
jpn,2016,87413900000000
jpn,2017,97293500000000
jpn,2018,101946500000000
jpn,2019,97463600000000
jpn,2020,83857100000000
kaz,1992,1784999900
kaz,1993,11150000000
kaz,1994,156957600000
kaz,1995,395269000000
kaz,1996,499318000000
kaz,1997,583859600000
kaz,1998,525945000000
kaz,1999,856229600000
kaz,2000,1471607400000
kaz,2001,1491860400000
kaz,2002,1774496900000
kaz,2003,2232981100000
kaz,2004,3081844600000
kaz,2005,4037767500000
kaz,2006,5206479900000
kaz,2007,6336595900000
kaz,2008,9173663000000
kaz,2009,7115731200000
kaz,2010,9652096500000
kaz,2011,13123039200000
kaz,2012,13680694300000
kaz,2013,13901757100000
kaz,2014,15609170200000
kaz,2015,11658809000000
kaz,2016,14957440700000
kaz,2017,17617528000000
kaz,2018,23259735600000
kaz,2019,25336984800000
kaz,2020,21354368200000
ken,1960,1757500000
ken,1961,1853100000
ken,1962,1986599900
ken,1963,2120100000
ken,1964,2382000100
ken,1965,2238000000
ken,1966,2696000000
ken,1967,2506000000
ken,1968,2842000000
ken,1969,3076000000
ken,1970,3416000000
ken,1971,3638000000
ken,1972,4002000000
ken,1973,4812001000
ken,1974,7144002000
ken,1975,7138001000
ken,1976,9434001000
ken,1977,13004000000
ken,1978,11862000000
ken,1979,12002000000
ken,1980,15912596000
ken,1981,18890000000
ken,1982,18726283400
ken,1983,20654122100
ken,1984,23872299700
ken,1985,25504259100
ken,1986,30361529800
ken,1987,27943033500
ken,1988,33172881100
ken,1989,39249226500
ken,1990,50468913400
ken,1991,60635470900
ken,1992,69451303400
ken,1993,129786903400
ken,1994,148404788100
ken,1995,151633131100
ken,1996,173379637400
ken,1997,174756191000
ken,1998,171601725000
ken,1999,188937831600
ken,2000,208932485800
ken,2001,233952757700
ken,2002,257786886000
ken,2003,272610240000
ken,2004,339102242000
ken,2005,403609468000
ken,2006,427989000000
ken,2007,471554000000
ken,2008,563010000000
ken,2009,615000000000
ken,2010,724000000000
ken,2011,897000000000
ken,2012,947000000000
ken,2013,945000000000
ken,2014,989000000000
ken,2015,1041510000000
ken,2016,1006194100000
ken,2017,1080501300000
ken,2018,1171459000000
ken,2019,1169967100000
ken,2020,1040673700000
kgz,1990,12500000
kgz,1991,32700000
kgz,1992,263800000
kgz,1993,1795500000
kgz,1994,4057900000
kgz,1995,4757500000
kgz,1996,7192500000
kgz,1997,11748600000
kgz,1998,12470500000
kgz,1999,20571400000
kgz,2000,27350800000
kgz,2001,27133400000
kgz,2002,29831200000
kgz,2003,32442400000
kgz,2004,40151800000
kgz,2005,38650000000
kgz,2006,47478100000
kgz,2007,75082300000
kgz,2008,100667700000
kgz,2009,110065600000
kgz,2010,113609900000
kgz,2011,155974100000
kgz,2012,137862300000
kgz,2013,150112600000
kgz,2014,150054500000
kgz,2015,151487500000
kgz,2016,170647600000
kgz,2017,181703000000
kgz,2018,179935700000
kgz,2019,218135600000
kgz,2020,187527400000
khm,1960,3100000000
khm,1961,2900000000
khm,1962,3200000000
khm,1963,4400000000
khm,1964,4100000000
khm,1965,3500000000
khm,1966,2500000000
khm,1967,3000000000
khm,1968,3200000000
khm,1969,2900000000
khm,1970,2300000000
khm,1993,1093999495800
khm,1994,1832529082500
khm,1995,2629982473300
khm,1996,2333975758200
khm,1997,3410548669200
khm,1998,3661210083000
khm,1999,5423219997600
khm,2000,7019664981000
khm,2001,8213887727300
khm,2002,9300132979200
khm,2003,10476162148600
khm,2004,13636047824100
khm,2005,16504562260400
khm,2006,20474730300000
khm,2007,22891643792200
khm,2008,27507444057200
khm,2009,21192852104800
khm,2010,25444859657800
khm,2011,28159142618000
khm,2012,32812827106600
khm,2013,38260604684200
khm,2014,42217774209300
khm,2015,45315334084300
khm,2016,49786254377500
khm,2017,54510921186400
khm,2018,61315020254700
khm,2019,67209008429500
khm,2020,64638249427600
kir,1972,6973000
kir,1973,11691000
kir,1974,25324000
kir,1975,28444000
kir,1976,18973000
kir,1977,19498000
kir,1978,21686000
kir,1979,23366000
kir,1980,16210800
kir,1981,11030400
kir,1982,10665600
kir,1983,11634800
kir,1984,19154200
kir,1985,13640400
kir,1986,15336800
kir,1987,14076800
kir,1988,12560400
kir,1989,12274200
kir,1990,10317800
kir,1991,13372500
kir,1992,13644000
kir,1993,14265600
kir,1994,14561300
kir,1995,15319200
kir,1996,11424000
kir,1997,17815200
kir,1998,17630800
kir,1999,20088000
kir,2000,13729600
kir,2001,19124700
kir,2002,25798500
kir,2003,24517500
kir,2004,16957500
kir,2005,21054600
kir,2006,16000000
kir,2007,26517500
kir,2008,24735000
kir,2009,25408000
kir,2010,20863000
kir,2011,25017000
kir,2012,25522000
kir,2013,22913000
kir,2014,26736000
kir,2015,35589000
kir,2016,46153000
kir,2017,38406000
kir,2018,25358000
kor,1960,6550000000
kor,1961,12190000000
kor,1962,14170000000
kor,1963,20460000000
kor,1964,36710000000
kor,1965,59270000000
kor,1966,90000000000
kor,1967,119710000000
kor,1968,171700000000
kor,1969,234770000000
kor,1970,319900000000
kor,1971,435800000000
kor,1972,708400000000
kor,1973,1322400000000
kor,1974,1757300000000
kor,1975,2388400000000
kor,1976,3695100000000
kor,1977,4847200000000
kor,1978,6287600000000
kor,1979,7664700000000
kor,1980,11297500000000
kor,1981,14871100000000
kor,1982,15678100000000
kor,1983,18984600000000
kor,1984,22716000000000
kor,1985,23681900000000
kor,1986,32922200000000
kor,1987,42369400000000
kor,1988,47432600000000
kor,1989,45361000000000
kor,1990,50127700000000
kor,1991,57653700000000
kor,1992,66810700000000
kor,1993,74611200000000
kor,1994,89662300000000
kor,1995,112412100000000
kor,1996,121740700000000
kor,1997,153633200000000
kor,1998,212397100000000
kor,1999,192759400000000
kor,2000,221159300000000
kor,2001,224746100000000
kor,2002,233639100000000
kor,2003,262914500000000
kor,2004,333890800000000
kor,2005,337817100000000
kor,2006,358259800000000
kor,2007,407447700000000
kor,2008,549890500000000
kor,2009,544640600000000
kor,2010,622999300000000
kor,2011,740827600000000
kor,2012,779014600000000
kor,2013,769801200000000
kor,2014,747571100000000
kor,2015,712775700000000
kor,2016,698621000000000
kor,2017,751428500000000
kor,2018,791798600000000
kor,2019,755863200000000
kor,2020,704554000000000
kos,2008,608138000
kos,2009,694207000
kos,2010,873482000
kos,2011,1136791000
kos,2012,1176386000
kos,2013,1166602000
kos,2014,1252829000
kos,2015,1273987000
kos,2016,1438525000
kos,2017,1737146000
kos,2018,1938308000
kos,2019,2068348000
kos,2020,1469109000
kwt,1965,507000000
kwt,1966,561000000
kwt,1967,519000000
kwt,1968,587000000
kwt,1969,628000000
kwt,1970,613900000
kwt,1971,916800000
kwt,1972,1004300000
kwt,1973,1153900000
kwt,1974,3239500000
kwt,1975,2806000100
kwt,1976,2992399900
kwt,1977,2918000100
kwt,1978,3008000000
kwt,1979,5333000200
kwt,1980,6064999900
kwt,1981,4855000100
kwt,1982,3385999900
kwt,1983,3597100000
kwt,1984,3862000100
kwt,1985,3462000100
kwt,1986,2403000100
kwt,1987,3275000100
kwt,1988,2745999900
kwt,1989,3743000100
kwt,1990,2384999900
kwt,1991,529000000
kwt,1992,2358000100
kwt,1993,3454000100
kwt,1994,3752999900
kwt,1995,4248000000
kwt,1996,4930000000
kwt,1997,4866000000
kwt,1998,3468000000
kwt,1999,4212000000
kwt,2000,6534000000
kwt,2001,5490000000
kwt,2002,5171000000
kwt,2003,7432000000
kwt,2004,9970000000
kwt,2005,15094000000
kwt,2006,19316000000
kwt,2007,20661000000
kwt,2008,26450000000
kwt,2009,18125000000
kwt,2010,22055000000
kwt,2011,31126000000
kwt,2012,36411000000
kwt,2013,35000000000
kwt,2014,31708000000
kwt,2015,18535000000
kwt,2016,15745000000
kwt,2017,18743260500
kwt,2018,23993493800
kwt,2019,22036480800
lao,1984,1700000000
lao,1985,4300000300
lao,1986,6099999700
lao,1987,11600000000
lao,1988,32000000000
lao,1989,50500001800
lao,1990,69400002600
lao,1991,93499998200
lao,1992,137500000300
lao,1993,204099993600
lao,1994,276805320700
lao,1995,329520545800
lao,1996,391709818900
lao,1997,525915652100
lao,1998,1539330670600
lao,1999,3705760120800
lao,2000,4181799960000
lao,2001,4376587660000
lao,2002,5084014640000
lao,2003,5000252840000
lao,2004,6240305008000
lao,2005,8442301679700
lao,2006,13385211899000
lao,2007,13631878109100
lao,2008,15782275193600
lao,2009,14943287818300
lao,2010,20829444069200
lao,2011,28343845734600
lao,2012,30911145113600
lao,2013,35832166024000
lao,2014,43524752822300
lao,2015,39809700739000
lao,2016,42932815721300
lbn,1989,247714824907.82697
lbn,1990,354997658996.42102
lbn,1991,545476681700
lbn,1992,1086027977300
lbn,1993,1268767635700
lbn,1994,1269331900900
lbn,1995,2053318829200
lbn,1996,2763604094900
lbn,1997,3524000000000
lbn,1998,3599000000000
lbn,1999,3688000000000
lbn,2000,3689000000000
lbn,2001,4152000000000
lbn,2002,4648000000000
lbn,2003,5067000000000
lbn,2004,11181967940289
lbn,2005,11868676171272.90039
lbn,2006,11815494067088.59961
lbn,2007,13901043848525.40039
lbn,2008,16920295744052
lbn,2009,17714843476839.89844
lbn,2010,20297367122620.39844
lbn,2011,21887000000000
lbn,2012,19116446913309
lbn,2013,18831729334735.80078
lbn,2014,17224058976078.59961
lbn,2015,17416875431478.59961
lbn,2016,16751858634715.40039
lbn,2017,17528221252061.80078
lbn,2018,17177280219570.40039
lbn,2019,16453702218206.09961
lbn,2020,23003554623000
lby,1990,3247500000
lby,1991,3038400000
lby,1992,2918500000
lby,1993,2635800000
lby,1994,2694600000
lby,1995,3116000000
lby,1996,3490000000
lby,1997,3790000000
lby,1998,2468000000
lby,1999,3374000000
lby,2000,6186000000
lby,2001,5478000000
lby,2002,11645000000
lby,2003,19270000000
lby,2004,27452679200
lby,2005,39461115300
lby,2006,53108600000
lby,2007,61973000000
lby,2008,77311000000
lby,2009,46800000000
lby,2010,62143000000
lby,2011,23291000000
lby,2012,77085000000
lby,2013,58671300000
lby,2014,24612000000
lby,2015,15369400000
lby,2016,9520800000
lby,2017,26370400000
lby,2018,40895000000
lby,2019,38974900000
lby,2020,10121318080.1115
lka,1960,2010162600
lka,1961,1893206128.30109
lka,1962,1937149352.86337
lka,1963,1901367532.70296
lka,1964,1918287639.5177
lka,1965,2094000000
lka,1966,1865000000
lka,1967,1849000000
lka,1968,2210206214.42568
lka,1969,2151000000
lka,1970,3478000000
lka,1971,3458000000
lka,1972,3404000000
lka,1973,4481000000
lka,1974,6283000000
lka,1975,7306000000
lka,1976,8773000000
lka,1977,12311000000
lka,1978,14835000000
lka,1979,17660000000
lka,1980,21434000000
lka,1981,25892000000
lka,1982,27148000000
lka,1983,32016000000
lka,1984,44285000000
lka,1985,42237000000
lka,1986,42568000000
lka,1987,49559000000
lka,1988,57885000000
lka,1989,68666000000
lka,1990,97117000000
lka,1991,107016000000
lka,1992,135114000000
lka,1993,168858000000
lka,1994,195805000000
lka,1995,237711000000
lka,1996,268640000000
lka,1997,325288634600
lka,1998,368957000000
lka,1999,392436645200
lka,2000,490675500000
lka,2001,525398400000
lka,2002,552288733400
lka,2003,631549000000
lka,2004,738713000000
lka,2005,793153000000
lka,2006,885381000000
lka,2007,1041935000000
lka,2008,1095679000000
lka,2009,1031289000000
lka,2010,1254021000000
lka,2011,1508565000000
lka,2012,1730467000000
lka,2013,1949158000000
lka,2014,2185038519000
lka,2015,2301065192000
lka,2016,2540048733000
lka,2017,2909720179000
lka,2018,3292413817000
lka,2019,3472336687000
lka,2020,2483056276400
lso,1960,2900000
lso,1961,3200000
lso,1962,4300000
lso,1963,5000000
lso,1964,5700000
lso,1965,6100000
lso,1966,4400000
lso,1967,5100000
lso,1968,5300000
lso,1969,6400000
lso,1970,6000000
lso,1971,7000000
lso,1972,10000000
lso,1973,12000000
lso,1974,14000000
lso,1975,16000000
lso,1976,23000000
lso,1977,20000000
lso,1978,40000000
lso,1979,54000000
lso,1980,70600000
lso,1981,73500000
lso,2007,6310634300
lso,2008,7724393100
lso,2009,6603386200
lso,2010,6729294500
lso,2011,8790060000
lso,2012,8504161100
lso,2013,8497214700
lso,2014,9820268100
lso,2015,12527990000
lso,2016,13786730000
lso,2017,14146280000
lso,2018,16511840000
lso,2019,15809300000
lso,2020,14561542800
ltu,1995,2884104000
ltu,1996,4074156000
ltu,1997,5272053000
ltu,1998,5094810000
ltu,1999,4120536000
ltu,2000,5152851000
ltu,2001,6251641000
ltu,2002,7197027000
ltu,2003,7695792000
ltu,2004,8885980000
ltu,2005,11566164000
ltu,2006,13719385000
ltu,2007,14981745000
ltu,2008,18819164000
ltu,2009,13929776000
ltu,2010,17925494000
ltu,2011,22824268000
ltu,2012,26135644000
ltu,2013,27565107000
ltu,2014,26437469000
ltu,2015,25685490000
ltu,2016,26284640000
ltu,2017,31113310000
ltu,2018,34229910000
ltu,2019,37775900000
ltu,2020,36388520000
lux,1970,1622398000
lux,1971,1638384000
lux,1972,1737282000
lux,1973,2275583000
lux,1974,3187256000
lux,1975,2660065000
lux,1976,2916696000
lux,1977,2954172000
lux,1978,3117543000
lux,1979,3682940000
lux,1980,3902160000
lux,1981,4071335000
lux,1982,4686645000
lux,1983,5227334000
lux,1984,6492446000
lux,1985,7381341000
lux,1986,7423127000
lux,1987,7506316000
lux,1988,8502011000
lux,1989,9982655000
lux,1990,10555558000
lux,1991,11664480000
lux,1992,12195077000
lux,1993,13502689000
lux,1994,14996011000
lux,1995,15921989000
lux,1996,17317095000
lux,1997,20163417000
lux,1998,23152789000
lux,1999,26699029000
lux,2000,33937693000
lux,2001,34912614000
lux,2002,34105558000
lux,2003,34842440000
lux,2004,40517836000
lux,2005,46579548000
lux,2006,57325327000
lux,2007,63831899000
lux,2008,64613342000
lux,2009,57765844000
lux,2010,68993397000
lux,2011,75123454000
lux,2012,79658404000
lux,2013,86594495000
lux,2014,94665521000
lux,2015,103864132000
lux,2016,107412850000
lux,2017,112118879000
lux,2018,118563265000
lux,2019,128845823000
lux,2020,131454721000
lva,1995,1403009000
lva,1996,1892328000
lva,1997,2142250000
lva,1998,2359937000
lva,1999,2197201000
lva,2000,2526565000
lva,2001,2839023000
lva,2002,3071650000
lva,2003,3450294000
lva,2004,4317994000
lva,2005,5870660000
lva,2006,6836173000
lva,2007,8686849000
lva,2008,9629045000
lva,2009,8020670000
lva,2010,9633365000
lva,2011,11814802000
lva,2012,13471208000
lva,2013,13739304000
lva,2014,14443552000
lva,2015,14805204000
lva,2016,15115556000
lva,2017,16615345000
lva,2018,17923013000
lva,2019,18338370000
lva,2020,17803156000
mac,1982,7864000000
mac,1983,9510000000
mac,1984,11982000000
mac,1985,11535000000
mac,1986,13312000000
mac,1987,17295000000
mac,1988,19542000000
mac,1989,22679000000
mac,1990,25585000000
mac,1991,27617000000
mac,1992,32162000000
mac,1993,34379000000
mac,1994,36956000000
mac,1995,41537000000
mac,1996,42316000000
mac,1997,42851000000
mac,1998,40226000000
mac,1999,39869000000
mac,2000,48531000000
mac,2001,50276000000
mac,2002,55231000000
mac,2003,61425000000
mac,2004,80917000000
mac,2005,82205000000
mac,2006,93480000000
mac,2007,116889000000
mac,2008,134396000000
mac,2009,135322000000
mac,2010,197573000000
mac,2011,266895000000
mac,2012,313238000000
mac,2013,373265000000
mac,2014,375551000000
mac,2015,282395000000
mac,2016,276173000000
mac,2017,325665000000
mac,2018,368317000000
mac,2019,367663000000
mac,2020,126278000000
mar,1960,2430000100
mar,1961,2230000100
mar,1962,2170000100
mar,1963,2410000100
mar,1964,2759999700
mar,1965,2710000000
mar,1966,2760000000
mar,1967,2760000000
mar,1968,3060000000
mar,1969,3396000000
mar,1970,3531100000
mar,1971,3729900000
mar,1972,4336100000
mar,1973,5341700000
mar,1974,9242500000
mar,1975,8182600000
mar,1976,7588100000
mar,1977,8407600000
mar,1978,9029200000
mar,1979,10553600000
mar,1980,16539470000
mar,1981,20858820000
mar,1982,23022220000
mar,1983,26297380000
mar,1984,33481640000
mar,1985,38488560000
mar,1986,38773680000
mar,1987,40902430000
mar,1988,52747050000
mar,1989,50378790000
mar,1990,61092171500
mar,1991,62737154600
mar,1992,63817028600
mar,1993,64938965600
mar,1994,68608115000
mar,1995,75574068200
mar,1996,82144951900
mar,1997,89227752400
mar,1998,93971809600
mar,1999,102674357400
mar,2000,110604542600
mar,2001,125816166300
mar,2002,134609232600
mar,2003,137101412000
mar,2004,148622738100
mar,2005,170881194300
mar,2006,197756306700
mar,2007,223862000000
mar,2008,256258000000
mar,2009,209599000000
mar,2010,252908000000
mar,2011,284567000000
mar,2012,296161000000
mar,2013,294318000000
mar,2014,320480000000
mar,2015,343807000000
mar,2016,358192000000
mar,2017,395706000000
mar,2018,429834000000
mar,2019,453248000000
mar,2020,380534000000
mda,1995,3895995000
mda,1996,4314255000
mda,1997,4743841000
mda,1998,4106733000
mda,1999,6446437000
mda,2000,7945719000
mda,2001,9536252000
mda,2002,11833682000
mda,2003,14724570000
mda,2004,16398434000
mda,2005,19264113000
mda,2006,20254021000
mda,2007,24353647000
mda,2008,25683973000
mda,2009,22281751000
mda,2010,24010104000
mda,2011,32141125000
mda,2012,32838988000
mda,2013,38361222000
mda,2014,41607153000
mda,2015,46488782000
mda,2016,51957763000
mda,2017,55629742000
mda,2018,58019585000
mda,2019,64301481397.231
mda,2020,54757224858.2114
mdg,1960,3333075200
mdg,1961,5041273900
mdg,1962,5020453400
mdg,1963,4791308300
mdg,1964,5270438900
mdg,1965,5437082600
mdg,1966,7686913400
mdg,1967,8270206600
mdg,1968,9040984000
mdg,1969,9936744200
mdg,1970,11832426900
mdg,1971,9603436600
mdg,1972,9645097600
mdg,1973,10499196800
mdg,1974,14332243300
mdg,1975,15519650100
