geo,time,dt_nfl_offt_cd
cpv,2013,101842293.9
cpv,2014,98573853.8
cpv,2015,88897464.3
cpv,2016,27540526.6
cpv,2017,66685310.4
cpv,2018,38483478.6
cpv,2019,73887544.9
cpv,2020,77554983.8
cri,1970,16188000.1
cri,1971,19420947.3
cri,1972,29674947.3
cri,1973,26226030.9
cri,1974,31818426.5
cri,1975,75757404.9
cri,1976,79498697.4
cri,1977,88696455.8
cri,1978,117199726.1
cri,1979,122122233.3
cri,1980,178812171.4
cri,1981,150270227.2
cri,1982,102732716.1
cri,1983,191218843.7
cri,1984,126497215.4
cri,1985,127558036.5
cri,1986,6439637.9
cri,1987,40285716.4
cri,1988,42907128.7
cri,1989,7657190.9
cri,1990,70496014
cri,1991,164231389.2
cri,1992,-61114666
cri,1993,-76001201.8
cri,1994,-16496857.5
cri,1995,-126728222
cri,1996,46916955.7
cri,1997,-127120766.3
cri,1998,12934822.7
cri,1999,-136733244.5
cri,2000,-89107111.6
cri,2001,-157716468
cri,2002,-173031607.8
cri,2003,153801212.7
cri,2004,-13712746.2
cri,2005,-231354053.2
cri,2006,-138907409
cri,2007,-106692362.6
cri,2008,-91285001.6
cri,2009,168466049.8
cri,2010,589635448.5
cri,2011,26068767.4
cri,2012,23934342.9
cri,2013,-237764999.6
cri,2014,362474345.9
cri,2015,322223955.3
cri,2016,518902623.5
cri,2017,184334359
cri,2018,1332918215.7
cri,2019,209227515.5
cri,2020,2389124.5
dji,1970,1300088.9
dji,1971,-118466.8
dji,1972,2722944
dji,1973,468191.6
dji,1974,1440112.9
dji,1975,4290106
dji,1976,6472027.8
dji,1977,968930.1
dji,1978,-567434.7
dji,1979,-1284737.9
dji,1980,3026793.7
dji,1981,-791021.2
dji,1982,3682691.9
dji,1983,12969419.6
dji,1984,38664845.3
dji,1985,29527724.2
dji,1986,21221642.9
dji,1987,23178043
dji,1988,13854733.9
dji,1989,3243467.2
dji,1990,18639688.3
dji,1991,46078824.9
dji,1992,35771208.9
dji,1993,19142897.5
dji,1994,17003328.6
dji,1995,9342993
dji,1996,14927747.2
dji,1997,6984155.1
dji,1998,1810082.7
dji,1999,-3072691.5
dji,2000,-682477.3
dji,2001,5357914.9
dji,2002,23294540.3
dji,2003,19736738.9
dji,2004,13790577
dji,2005,15434592.5
dji,2006,29985570.5
dji,2007,25860203.7
dji,2008,29369652.3
dji,2009,50042661.7
dji,2010,15158455.5
dji,2011,32541182.6
dji,2012,-2398346.1
dji,2013,37356786.2
dji,2014,187835026.7
dji,2015,390476449.6
dji,2016,442810579.5
dji,2017,311071782.6
dji,2018,113529932.1
dji,2019,101562036.8
dji,2020,185430846.8
dma,1981,1719853.6
dma,1982,7767392.4
dma,1983,3024990
dma,1984,15624362.5
dma,1985,5116979
dma,1986,858387.8
dma,1987,6221035.2
dma,1988,3178922.7
dma,1989,8042729.4
dma,1990,8803996.4
dma,1991,7621146.1
dma,1992,5752803.6
dma,1993,1932384.2
dma,1994,-30107.4
dma,1995,5765873.5
dma,1996,4312176
dma,1997,-3556004.4
dma,1998,1428894.2
dma,1999,2522150.5
dma,2000,18822558.8
dma,2001,14155482.6
dma,2002,10205765.9
dma,2003,11535582.8
dma,2004,11081395.5
dma,2005,-5161392.4
dma,2006,-7449693.4
dma,2007,-5634829
dma,2008,-6759281.9
dma,2009,-4305421.8
dma,2010,19907286.6
dma,2011,9020742.3
dma,2012,28706927
dma,2013,13549787.4
dma,2014,11247403
dma,2015,8699723.2
dma,2016,-11965837.9
dma,2017,-7549363.5
dma,2018,-11415141.1
dma,2019,-8732858.1
dma,2020,24762485.9
dom,1970,35634000
dom,1971,27416000
dom,1972,17366000
dom,1973,11921967.6
dom,1974,11780113
dom,1975,42440740.8
dom,1976,59922836.8
dom,1977,56228210.2
dom,1978,53060000
dom,1979,70075113.1
dom,1980,292522538.5
dom,1981,193669274.6
dom,1982,286756954.6
dom,1983,91198908.1
dom,1984,219953546.4
dom,1985,143896800.5
dom,1986,105907662
dom,1987,74004217.9
dom,1988,54271632.6
dom,1989,122204685.2
dom,1990,56228731.6
dom,1991,17741288.1
dom,1992,-14162530.8
dom,1993,-17110692
dom,1994,-54237946.4
dom,1995,19774612.7
dom,1996,-35038143.2
dom,1997,-96099139.2
dom,1998,-32720062.5
dom,1999,53838622.1
dom,2000,-65580387.5
dom,2001,-45572047.5
dom,2002,9687888.8
dom,2003,71253535.9
dom,2004,297435964
dom,2005,154132135.6
dom,2006,259521561
dom,2007,92696324.7
dom,2008,710178477.5
dom,2009,1042289844.4
dom,2010,869283550.1
dom,2011,746007220.8
dom,2012,1055848273.7
dom,2013,950026749.4
dom,2014,-43240624.6
dom,2015,-1251683152
dom,2016,156568164
dom,2017,-124179012.2
dom,2018,89889424.4
dom,2019,277714481.4
dom,2020,1013639630.8
dza,1970,32096447.4
dza,1971,84827422.2
dza,1972,79158666.3
dza,1973,153112959.1
dza,1974,136876353.6
dza,1975,114603535.6
dza,1976,116490281.5
dza,1977,500425907.6
dza,1978,603006082.8
dza,1979,710216687.2
dza,1980,321730175.8
dza,1981,227343117.6
dza,1982,262730139.5
dza,1983,352460074.2
dza,1984,169639897
dza,1985,-111700529.2
dza,1986,-121146611.3
dza,1987,-370158287.7
dza,1988,-174272102.9
dza,1989,204658757.9
dza,1990,661601401
dza,1991,471520490.2
dza,1992,243671626.7
dza,1993,1776306.8
dza,1994,861864736.6
dza,1995,925022608.8
dza,1996,915593260.2
dza,1997,163329630.4
dza,1998,-258107902.4
dza,1999,-366902233.9
dza,2000,-254689736.3
dza,2001,-723573864.9
dza,2002,-688363353
dza,2003,-791770200.7
dza,2004,-1813948303.3
dza,2005,-2574100583.4
dza,2006,-10785671919.4
dza,2007,-43172244.7
dza,2008,-177189430
dza,2009,-54429833.7
dza,2010,-128524784.6
dza,2011,-231665601
dza,2012,-456976953.7
dza,2013,-131583935.9
dza,2014,-141725053.3
dza,2015,-117253200.4
dza,2016,879678861.9
dza,2017,-97028489
dza,2018,-99054650.7
dza,2019,-87751731.3
dza,2020,-74209752.4
ecu,1970,12721718.5
ecu,1971,12968249.2
ecu,1972,15983278.7
ecu,1973,16677466.8
ecu,1974,34982072.8
ecu,1975,64652688.1
ecu,1976,83046407.1
ecu,1977,62347860.9
ecu,1978,77814434.2
ecu,1979,-45873655.5
ecu,1980,223300548.3
ecu,1981,399360638.1
ecu,1982,-158989525.4
ecu,1983,32775842.3
ecu,1984,216184999.4
ecu,1985,178538288.4
ecu,1986,488230342.9
ecu,1987,335301702.5
ecu,1988,261406191.2
ecu,1989,180739942.2
ecu,1990,48703701.1
ecu,1991,100355561.5
ecu,1992,67408309.4
ecu,1993,86172854.5
ecu,1994,73236274.7
ecu,1995,242563944.6
ecu,1996,278561787.5
ecu,1997,2834159.5
ecu,1998,157359727.8
ecu,1999,165439849
ecu,2000,139460382.8
ecu,2001,81352084.4
ecu,2002,-134094320.5
ecu,2003,18943090.8
ecu,2004,-365599553.9
ecu,2005,-465717372.1
ecu,2006,84185018.4
ecu,2007,384561907.9
ecu,2008,-554389426.5
ecu,2009,-101343822.4
ecu,2010,1726567452.7
ecu,2011,1403208564.5
ecu,2012,329798234.8
ecu,2013,2084714034.1
ecu,2014,937418585.3
ecu,2015,2004818798.3
ecu,2016,2637057958.2
ecu,2017,-10569872.8
ecu,2018,549138166.3
ecu,2019,871823295
ecu,2020,1496864835
egy,1970,-24371516.8
egy,1971,136774985.2
egy,1972,-73831695.9
egy,1973,-91450721.8
egy,1974,-28338181.5
egy,1975,2168980907.2
egy,1976,840530449.3
egy,1977,1902310526.1
egy,1978,1477572001.5
egy,1979,1148010591.6
egy,1980,1752683285.4
egy,1981,1518205803.1
egy,1982,2191473957.1
egy,1983,1457166709.6
egy,1984,1744854613.2
egy,1985,1639266995.6
egy,1986,879488207.5
egy,1987,753031164.8
egy,1988,909011783.5
egy,1989,397902306.5
egy,1990,313633235.2
egy,1991,525014478.6
egy,1992,489231054.6
egy,1993,638975735
egy,1994,559955241.9
egy,1995,59919211.9
egy,1996,75382864.3
egy,1997,-134025915.9
egy,1998,-196940585.4
egy,1999,-492367048.1
egy,2000,-646102772.2
egy,2001,-735610530.5
egy,2002,-628597351.7
egy,2003,-750270016.7
egy,2004,-429983148.2
egy,2005,-227412115.5
egy,2006,-559806385
egy,2007,671418018.1
egy,2008,-851523656.8
egy,2009,133750584.6
egy,2010,-189082160.9
egy,2011,-713139257.9
egy,2012,1398686226.7
egy,2013,7572933377.9
egy,2014,-906114333.8
egy,2015,5673031824.5
egy,2016,10020086630.5
egy,2017,3772329265.6
egy,2018,3789641714.4
egy,2019,1865732489.5
egy,2020,3675175311.7
eri,1994,26598044.9
eri,1995,7222000.1
eri,1996,6931240.6
eri,1997,33319232.4
eri,1998,67276618.2
eri,1999,108238364.1
eri,2000,50250512.2
eri,2001,103261853.4
eri,2002,73339867.6
eri,2003,83580205.3
eri,2004,47378146.6
eri,2005,58849850.5
eri,2006,31197372.6
eri,2007,40397961.1
eri,2008,97529498.5
eri,2009,46332791.9
eri,2010,-8258201.8
eri,2011,10151223.4
eri,2012,-58144426.3
eri,2013,-53408609.4
eri,2014,-19837741.8
eri,2015,-14121074.7
eri,2016,-13835508.2
eri,2017,-16795791.5
eri,2018,-20607309.7
eri,2019,-14201583.7
eri,2020,-16177465.4
eth,1970,19618516.9
eth,1971,35942963
eth,1972,25806520.9
eth,1973,26265161.4
eth,1974,23354178.5
eth,1975,64817371.7
eth,1976,63209132.3
eth,1977,40559537
eth,1978,47282336.7
eth,1979,95223166.9
eth,1980,66687750.7
eth,1981,893794786.6
eth,1982,1345047875.6
eth,1983,785379741.6
eth,1984,511431667
eth,1985,530598112.1
eth,1986,394682138.2
eth,1987,421953173.9
eth,1988,343115820.3
eth,1989,400263944.9
eth,1990,277494059.6
eth,1991,144830046.2
eth,1992,183522293.8
eth,1993,340534487.1
eth,1994,200440823.8
eth,1995,188094127.3
eth,1996,210473094.5
eth,1997,104088791.7
eth,1998,75021010.1
eth,1999,153874385.8
eth,2000,121805417.3
eth,2001,433515606.8
eth,2002,594171846.8
eth,2003,204389977.5
eth,2004,272914025.7
eth,2005,376835431.3
eth,2006,327492207.8
eth,2007,335422245.2
eth,2008,343748334.7
eth,2009,1067068156.7
eth,2010,1008812689.7
eth,2011,1059126655.9
eth,2012,1446456330.9
eth,2013,1688107457.3
eth,2014,2767574030.4
eth,2015,2360341336.1
eth,2016,2813249733.7
eth,2017,2161153430.8
eth,2018,1868869087.5
eth,2019,1198462797
eth,2020,1306979209.1
fji,1970,1559600
fji,1971,2346168.5
fji,1972,658890
fji,1973,7764695.8
fji,1974,11316945
fji,1975,10797819.4
fji,1976,11868172.4
fji,1977,11353690.4
fji,1978,2386555.9
fji,1979,14119101.4
fji,1980,39200089.5
fji,1981,67827886.9
fji,1982,46860070
fji,1983,33319438.5
fji,1984,8173416.1
fji,1985,-8221657.2
fji,1986,-470524.4
fji,1987,-736378.7
fji,1988,9820261.4
fji,1989,-9232975.1
fji,1990,-22876543.7
fji,1991,-25097505.9
fji,1992,-15566423
fji,1993,-24104643.3
fji,1994,-34115586.6
fji,1995,-15659224.4
fji,1996,-10849702
fji,1997,-2536243.1
fji,1998,-8392215.8
fji,1999,54583249.7
fji,2000,-10396208
fji,2001,-6299029.1
fji,2002,1424394.2
fji,2003,4975154.3
fji,2004,5457650.6
fji,2005,5522080.1
fji,2006,12751378.5
fji,2007,13314313.2
fji,2008,14068923.5
fji,2009,9658983.4
fji,2010,28514047.7
fji,2011,55352434.6
fji,2012,67077854.3
fji,2013,44758358.8
fji,2014,50870098.3
fji,2015,-6723862.3
fji,2016,55483858.8
fji,2017,26588416.6
fji,2018,-3603786.6
fji,2019,-20756773.6
fji,2020,372105185.5
gab,1970,7285657.6
gab,1971,4761604.4
gab,1972,9597627.8
gab,1973,8127306.1
gab,1974,5684775.4
gab,1975,74704925.2
gab,1976,34227217.6
gab,1977,23465821
gab,1978,31537345.6
gab,1979,32497000.1
gab,1980,16241021.9
gab,1981,26598714.5
gab,1982,9406504.3
gab,1983,6548431.4
gab,1984,24049313.8
gab,1985,38139567.9
gab,1986,56447764
gab,1987,112647850.9
gab,1988,122637778.1
gab,1989,104949017
gab,1990,140725416.1
gab,1991,99669971.7
gab,1992,24998466.8
gab,1993,60133869.5
gab,1994,69915249.5
gab,1995,132043931.3
gab,1996,9165173
gab,1997,-16649989
gab,1998,-58015798.6
gab,1999,-203203945.3
gab,2000,-139730214.6
gab,2001,-216906507.2
gab,2002,-156107414.2
gab,2003,-113362757.5
gab,2004,29266775.6
gab,2005,-18444813.3
gab,2006,4965275.4
gab,2007,-463782515.8
gab,2008,-2071103123.8
gab,2009,-35049947.5
gab,2010,35585468.9
gab,2011,53088878.7
gab,2012,41623073
gab,2013,250264371.5
gab,2014,170445288
gab,2015,147674292.7
gab,2016,65589756
gab,2017,850221886
gab,2018,485759022
gab,2019,400328320
gab,2020,-25961448.7
geo,1993,124425946.3
geo,1994,93705749.7
geo,1995,97881541.7
geo,1996,91092610.8
geo,1997,93659878.1
geo,1998,85817357.9
geo,1999,52505500.2
geo,2000,-3371850.6
geo,2001,67071952.1
geo,2002,60024384.3
geo,2003,14902661.6
geo,2004,-30416494.9
geo,2005,-3694097.8
geo,2006,-46023175.2
geo,2007,14295793.3
geo,2008,184983691.9
geo,2009,356738838.7
geo,2010,330017022
geo,2011,276124098.5
geo,2012,383585049.2
geo,2013,270391663.7
geo,2014,363126144.4
geo,2015,334789150.3
geo,2016,253265527.7
geo,2017,315366711.4
geo,2018,259261280.5
geo,2019,344347698.7
geo,2020,1141619557.2
gha,1970,29319560.3
gha,1971,26549162.4
gha,1972,36757709.2
gha,1973,22395284.4
gha,1974,952583.7
gha,1975,11705469.5
gha,1976,19435388.2
gha,1977,70413706.9
gha,1978,52693705.2
gha,1979,100908415.8
gha,1980,184715625.1
gha,1981,78614448
gha,1982,57527167.1
gha,1983,62208047
gha,1984,43797199.4
gha,1985,93495899.6
gha,1986,221506155.4
gha,1987,257916377.5
gha,1988,301391574.6
gha,1989,306091808.9
gha,1990,314105619.4
gha,1991,353724019.5
gha,1992,308512079.1
gha,1993,299125103.6
gha,1994,244336921.1
gha,1995,311918663.3
gha,1996,415170965.2
gha,1997,332446656.8
gha,1998,297991045.5
gha,1999,176932399.2
gha,2000,180518879.7
gha,2001,308835987.1
gha,2002,178724788.6
gha,2003,237520201.2
gha,2004,305053294.3
gha,2005,357563404.3
gha,2006,319989393.6
gha,2007,375597104.1
gha,2008,536833886.2
gha,2009,670846746
gha,2010,922592128.3
gha,2011,937817948.6
gha,2012,1145296794.9
gha,2013,1092166430.6
gha,2014,1007652519.3
gha,2015,761786211
gha,2016,125492168.3
gha,2017,123025842.1
gha,2018,-158442812.8
gha,2019,66026940.1
gha,2020,125682369.6
gin,1970,78885085.4
gin,1971,80207770.8
gin,1972,69290472.2
gin,1973,43160064.3
gin,1974,86595500.9
gin,1975,53461652.8
gin,1976,29067092
gin,1977,-15326700.6
gin,1978,27579639.2
gin,1979,34034118.5
gin,1980,692276.9
gin,1981,52698313.1
gin,1982,21644113.5
gin,1983,31281163.3
gin,1984,-7073323.7
gin,1985,46027095.6
gin,1986,147824194.4
gin,1987,71082245.7
gin,1988,167285022.4
gin,1989,192070905.3
gin,1990,118344931.6
gin,1991,157776898.8
gin,1992,166329303.6
gin,1993,232507043.8
gin,1994,139274962.1
gin,1995,84761824.4
gin,1996,82593607.5
gin,1997,163747718.5
gin,1998,74474393.6
gin,1999,34446262.4
gin,2000,-25862341.7
gin,2001,42168781.8
gin,2002,2868129
gin,2003,4644923
gin,2004,-49995224.9
gin,2005,17255041.5
gin,2006,3252598.9
gin,2007,16179243.9
gin,2008,59881.1
gin,2009,-20027154.9
gin,2010,-12694815.1
gin,2011,-73494904.2
gin,2012,47504802.3
gin,2013,307289123
gin,2014,163409316.5
gin,2015,178576822
gin,2016,98262869
gin,2017,32755638.3
gin,2018,157474352.5
gin,2019,306222061.8
gin,2020,786697126
gmb,1970,710100
gmb,1971,81150.1
gmb,1972,2367194.3
gmb,1973,1490163.7
gmb,1974,3287533.4
gmb,1975,2427128
gmb,1976,2303556.5
gmb,1977,9148731.7
gmb,1978,14946983
gmb,1979,20285330.1
gmb,1980,29540796.6
gmb,1981,31888586.8
gmb,1982,13891910.6
gmb,1983,6606108.1
gmb,1984,10498859.1
gmb,1985,13471883.6
gmb,1986,31790533.4
gmb,1987,30572735.5
gmb,1988,13732248.2
gmb,1989,17635430.3
gmb,1990,10873140.5
gmb,1991,17119065
gmb,1992,41158398.3
gmb,1993,11376519.3
gmb,1994,7414303.6
gmb,1995,7825003.1
gmb,1996,43520575.3
gmb,1997,10514806
gmb,1998,1649636.8
gmb,1999,10596794.7
gmb,2000,8275504.2
gmb,2001,14403780.9
gmb,2002,44145411.5
gmb,2003,28609109.5
gmb,2004,34245226
gmb,2005,38545101.3
gmb,2006,34661302.4
gmb,2007,19799731.1
gmb,2008,25650813.9
gmb,2009,19653544.4
gmb,2010,21145348.2
gmb,2011,6122711.1
gmb,2012,1316974.2
gmb,2013,18418303.7
gmb,2014,3782082.7
gmb,2015,23701235.7
gmb,2016,1207144.8
gmb,2017,111142326.6
gmb,2018,41463359.1
gmb,2019,26969535.5
gmb,2020,23020769.5
gnb,1975,8359188.2
gnb,1976,6777570.4
gnb,1977,5232297.4
gnb,1978,16222999.7
gnb,1979,8951935.7
gnb,1980,53911383.6
gnb,1981,23212659.6
gnb,1982,17375166.1
gnb,1983,17186841.4
gnb,1984,24878240.7
gnb,1985,38614974.3
gnb,1986,22959878.5
gnb,1987,32157590.3
gnb,1988,45126124.1
gnb,1989,35161407.2
gnb,1990,34234378.7
gnb,1991,38339926.2
gnb,1992,35267246.2
gnb,1993,21974194.3
gnb,1994,22877940.3
gnb,1995,12759665.3
gnb,1996,22746735.5
gnb,1997,26206960.6
gnb,1998,12676505.2
gnb,1999,-577731.9
gnb,2000,11257000
gnb,2001,1940373.7
gnb,2002,6206079.5
gnb,2003,19848998
gnb,2004,29902120.4
gnb,2005,14569929.5
gnb,2006,6953778.5
gnb,2007,12502288.2
gnb,2008,4438423.2
gnb,2009,8621079.1
gnb,2010,3918737.7
gnb,2011,6943132.6
gnb,2012,-1193775.9
gnb,2013,-80096.5
gnb,2014,367253.2
gnb,2015,25032681.2
gnb,2016,2477308
gnb,2017,42591530.5
gnb,2018,86201854.3
gnb,2019,48270742.4
gnb,2020,87413898.9
grd,1970,262000
grd,1971,213394.4
grd,1972,-185336.7
grd,1973,195524.1
grd,1974,601972.3
grd,1975,1464832.1
grd,1976,767300.5
grd,1977,2346554.1
grd,1978,4600292.4
grd,1979,636070.8
grd,1980,692849.9
grd,1981,5762541.6
grd,1982,9119135.1
grd,1983,15669399.4
grd,1984,3393253.3
grd,1985,3020895.2
grd,1986,4864528.8
grd,1987,8655097.5
grd,1988,7331055.2
grd,1989,5379956.6
grd,1990,13159067.6
grd,1991,3834796.9
grd,1992,6034130
grd,1993,2676363
grd,1994,7351851.5
grd,1995,956026.8
grd,1996,4369219.6
grd,1997,9775539.7
grd,1998,-1767031.8
grd,1999,5446107.9
grd,2000,13423368
grd,2001,15697714.1
grd,2002,4008430.8
grd,2003,4448203.1
grd,2004,6673695.4
grd,2005,33166097.1
grd,2006,19645939
grd,2007,17017647.1
grd,2008,25880875.3
grd,2009,16393376.4
grd,2010,10357094.5
grd,2011,-4386073.5
grd,2012,2404624.2
grd,2013,22045224.1
grd,2014,23288955.7
grd,2015,38819767
grd,2016,8383022.4
grd,2017,-5930083.9
grd,2018,16784631.5
grd,2019,-10845378.3
grd,2020,26889774.7
gtm,1970,15770000
gtm,1971,14797000
gtm,1972,17632000
gtm,1973,26219000
gtm,1974,28529000
gtm,1975,28925000
gtm,1976,32460186.3
gtm,1977,65791528.1
gtm,1978,92032000
gtm,1979,129121000
gtm,1980,113823863.3
gtm,1981,171177813.3
gtm,1982,151906027.4
gtm,1983,90045120.2
gtm,1984,93929590.2
gtm,1985,133531139
gtm,1986,101186580.4
gtm,1987,-14815071
gtm,1988,90199712
gtm,1989,11721997
gtm,1990,64886519.1
gtm,1991,39775064.4
gtm,1992,-80323108.1
gtm,1993,-48391780
gtm,1994,79270178.1
gtm,1995,-24905769.7
gtm,1996,11458346.8
gtm,1997,67846798.8
gtm,1998,117256553.2
gtm,1999,149210439.8
gtm,2000,80029586.1
gtm,2001,32745406.9
gtm,2002,163574170.5
gtm,2003,-12459306.4
gtm,2004,21503190.4
gtm,2005,-55662308.5
gtm,2006,347107327.6
gtm,2007,389536647.8
gtm,2008,136011367
gtm,2009,537471360.2
gtm,2010,615100223
gtm,2011,114101867.6
gtm,2012,276035049.2
gtm,2013,371432444.7
gtm,2014,-22018648.8
gtm,2015,547848564.3
gtm,2016,-101387632.3
gtm,2017,-291210682.6
gtm,2018,65435063.6
gtm,2019,-280398677.7
gtm,2020,139718355.2
guy,1970,12490979.2
guy,1971,14055597.8
guy,1972,9660461.1
guy,1973,6713131.3
guy,1974,27553592.1
guy,1975,59885130.5
guy,1976,28646993.3
guy,1977,21338686.7
guy,1978,37292848
guy,1979,45980193.7
guy,1980,66770532.7
guy,1981,111673527.9
guy,1982,57325892.8
guy,1983,40287563.3
guy,1984,18006966.5
guy,1985,51688325
guy,1986,34417052.4
guy,1987,24264835.2
guy,1988,15721388.5
guy,1989,31806717.9
guy,1990,106992255.9
guy,1991,66469363.6
guy,1992,24372145
guy,1993,28853800
guy,1994,-1187070.7
guy,1995,5028657.5
guy,1996,32992759.4
guy,1997,18257934.7
guy,1998,10047844.1
guy,1999,19289176.8
guy,2000,41822823.8
guy,2001,46679365.8
guy,2002,17024834.5
guy,2003,42574337.9
guy,2004,47359729
guy,2005,88463270
guy,2006,94524113.7
guy,2007,84793763.7
guy,2008,122345851.2
guy,2009,96434919.9
guy,2010,107142987.7
guy,2011,167720951
guy,2012,159969007.3
guy,2013,178817515.4
guy,2014,145033824.8
guy,2015,45266379.1
guy,2016,28887564.4
guy,2017,53389115.3
guy,2018,83529409.3
guy,2019,39248487.3
guy,2020,-3579032.4
hnd,1970,36264000
hnd,1971,16908000
hnd,1972,15375000
hnd,1973,14659000
hnd,1974,42272000
hnd,1975,100630341.5
hnd,1976,64010361.9
hnd,1977,76533805.2
hnd,1978,116804024.6
hnd,1979,90019813.1
hnd,1980,134076808.6
hnd,1981,173180081.8
hnd,1982,165553152.2
hnd,1983,170774421.2
hnd,1984,225307619.8
hnd,1985,233500053.7
hnd,1986,96540342.7
hnd,1987,117127609.2
hnd,1988,144423212.1
hnd,1989,75023183.6
hnd,1990,211001744.5
hnd,1991,109827876
hnd,1992,213090225.1
hnd,1993,212602946
hnd,1994,70764214.3
hnd,1995,10120079.5
hnd,1996,-30693211.5
hnd,1997,316627407.1
hnd,1998,-32770557.5
hnd,1999,274231312.8
hnd,2000,68950395.1
hnd,2001,207501723.2
hnd,2002,79327482.7
hnd,2003,99119471.1
hnd,2004,229725674.6
hnd,2005,153567073.5
hnd,2006,122730045.1
hnd,2007,82372986.1
hnd,2008,379125358.4
hnd,2009,144655619.7
hnd,2010,392733400.5
hnd,2011,500086473.3
hnd,2012,439523169.1
hnd,2013,450342256.1
hnd,2014,357750971.2
hnd,2015,386087033.5
hnd,2016,166321411.8
hnd,2017,196601687.7
hnd,2018,254682439.3
hnd,2019,452278819.8
hnd,2020,726502956.6
hti,1970,-170000
hti,1971,9000
hti,1972,2272000
hti,1973,-322000
hti,1974,65621387.5
hti,1975,18743000
hti,1976,34191008.1
hti,1977,45519041.4
hti,1978,41612770.4
hti,1979,31201575.4
hti,1980,24349135
hti,1981,40376812.4
hti,1982,45317767.6
hti,1983,38005428.8
hti,1984,51455374.7
hti,1985,56986657.8
hti,1986,32927300.9
hti,1987,73942164.9
hti,1988,33441667.8
hti,1989,13258700.9
hti,1990,28853294.6
hti,1991,30797324.1
hti,1992,-2186468.3
hti,1993,-2819208
hti,1994,-2842172.1
hti,1995,64591358.9
hti,1996,91797697.1
hti,1997,80400783.2
hti,1998,77021913.3
hti,1999,58471683.2
hti,2000,31652110
hti,2001,1066295.8
hti,2002,-3928098.1
hti,2003,14909802.5
hti,2004,-36050917.9
hti,2005,43866344
hti,2006,49714589.3
hti,2007,73703625.8
hti,2008,263499016.7
hti,2009,185494548
hti,2010,165122961.4
hti,2011,354817614.3
hti,2012,357782038.5
hti,2013,392055405.8
hti,2014,391745509.3
hti,2015,146147903.1
hti,2016,34878382.8
hti,2017,10650808.6
hti,2018,34993680
hti,2019,-2007000
hti,2020,-6118000
idn,1970,354091041.3
idn,1971,248983874.2
idn,1972,353937683.9
idn,1973,466274707.4
idn,1974,409452748.8
idn,1975,507048273.8
idn,1976,831827993
idn,1977,744490907.4
idn,1978,719963072.8
idn,1979,545785125.8
idn,1980,796281979.8
idn,1981,965987491
idn,1982,1060067079.5
idn,1983,1173119905.2
idn,1984,1365443807.1
idn,1985,973968234.8
idn,1986,1006964673.1
idn,1987,2507705078.1
idn,1988,2851159741.9
idn,1989,2926166700.7
idn,1990,2403862940.8
idn,1991,3241243208.2
idn,1992,3095171133.9
idn,1993,2343004254.2
idn,1994,1620942263.9
idn,1995,1115511883
idn,1996,-753792485.5
idn,1997,521418351.7
idn,1998,2742701535.5
idn,1999,3377677037.5
idn,2000,1787396002.9
idn,2001,423688301.7
idn,2002,-317978076.9
idn,2003,-843335865.7
idn,2004,-2673181132.6
idn,2005,-963701205.6
idn,2006,-1541186707.9
idn,2007,-3012369483.5
idn,2008,-1109215999
idn,2009,32575796.1
idn,2010,1406455726
idn,2011,-1344278627.9
idn,2012,-1926323591.4
idn,2013,-1007992545.9
idn,2014,-1837346102.7
idn,2015,725885477.2
idn,2016,-472101076
idn,2017,-904989390.1
idn,2018,1401336585.5
idn,2019,-927228441
idn,2020,3978251615.9
ind,1970,1428584094.5
ind,1971,633013603.2
ind,1972,512286010.7
ind,1973,623842867.5
ind,1974,838202023.8
ind,1975,1255169225.9
ind,1976,1042927590.1
ind,1977,685357133.9
ind,1978,508604731.4
ind,1979,574781542.3
ind,1980,815607754.3
ind,1981,764767128.1
ind,1982,1200822026.3
ind,1983,1007044347.7
ind,1984,1202953021.3
ind,1985,1298531198.6
ind,1986,1261746961.6
ind,1987,2406701036.7
ind,1988,2748108754.3
ind,1989,2629665595.6
ind,1990,2457652592.3
ind,1991,3088099735.8
ind,1992,2760173239
ind,1993,1953670448
ind,1994,1187438422.8
ind,1995,-743500896
ind,1996,418409037.2
ind,1997,-197632372.8
ind,1998,1158679801.4
ind,1999,1208003026
ind,2000,53297961.4
ind,2001,362353940.2
ind,2002,-3820534505.1
ind,2003,-5224113329.7
ind,2004,-510645355.8
ind,2005,1123641884.4
ind,2006,1143100738.8
ind,2007,2300931212.6
ind,2008,2873683644.6
ind,2009,3033805045.3
ind,2010,5220610987.2
ind,2011,2720097582.7
ind,2012,1504979458.2
ind,2013,1297750751.3
ind,2014,2042380895.2
ind,2015,1434250564.9
ind,2016,1978250656.3
ind,2017,2449554436.9
ind,2018,3420370037
ind,2019,3300984609.8
ind,2020,9103371476.6
irn,1980,-85233704.6
irn,1981,-75382904.4
irn,1982,-70494373.5
irn,1983,-68689905.9
irn,1984,-71229777.5
irn,1985,-66320717
irn,1986,-137979358.1
irn,1987,-83614275.3
irn,1988,-88060084.9
irn,1989,-106441770.5
irn,1990,-55222136.3
irn,1991,-89373437.9
irn,1992,48735589.4
irn,1993,86225054.6
irn,1994,-1566461018.3
irn,1995,-3103366048.5
irn,1996,-3736439310.5
irn,1997,-4046005746.8
irn,1998,-800862502.6
irn,1999,-2090416743.5
irn,2000,-1274025402.9
irn,2001,67740260.2
irn,2002,76820659.6
irn,2003,264312389.3
