geo,time,ny_gdy_totl_kn
kor,1976,135407250398499
kor,1977,153270782279799
kor,1978,170919277150165
kor,1979,185008218588271
kor,1980,179792892321527
kor,1981,192196513185261
kor,1982,208712992967331
kor,1983,237553708633653
kor,1984,263243381852562
kor,1985,283033282920712
kor,1986,320916861854414
kor,1987,365696429262048.9375
kor,1988,411318227815404
kor,1989,440659108108414
kor,1990,481065158052239.0625
kor,1991,533825317724227.0625
kor,1992,568596314161386
kor,1993,610264256891372
kor,1994,671464887289023
kor,1995,738218238561897
kor,1996,790201431913046.125
kor,1997,833207465595313.875
kor,1998,784504339325294.125
kor,1999,869040277729340
kor,2000,929252705126814.125
kor,2001,966093987438508
kor,2002,1045844327735170
kor,2003,1076704376197380
kor,2004,1125842352664520
kor,2005,1161740816659010
kor,2006,1205357661039470
kor,2007,1273095835110090
kor,2008,1278504640071300
kor,2009,1305489344635220
kor,2010,1393416323429320
kor,2011,1412771847905650
kor,2012,1444342152476510
kor,2013,1503229455749510
kor,2014,1557715496189040
kor,2015,1658020400000000
kor,2016,1732898933377420
kor,2017,1789128303701100
kor,2018,1815410687656240
kor,2019,1810251387511790
kor,2020,1807824988641530
kos,2008,3537599000
kos,2009,3699372022.74899
kos,2010,3838554147.21822
kos,2011,4094216470.95434
kos,2012,4183121430.05174
kos,2013,4428445225.03746
kos,2014,4556348445.68185
kos,2015,4758110434.45883
kos,2016,5074338283.26348
kos,2017,5264175374.84859
kos,2018,5440497013.65188
kos,2019,5685624958.50759
kos,2020,5451606327.82176
kwt,2010,33079200000
kwt,2011,40917237456.8574
kwt,2012,45752056911.9025
kwt,2013,44915778425.4353
kwt,2014,41089690982.5956
kwt,2015,29943730116.204
kwt,2016,28046241661.9911
kwt,2017,30547215225.6545
kwt,2018,33994547522.39
kwt,2019,33567988592.214
lao,2000,27326605158472.10156
lao,2001,31341453851005.30078
lao,2002,34140829745986.19922
lao,2003,36613490784808.39844
lao,2004,40419986119347
lao,2005,44635583220947.60156
lao,2006,52458032062295.29688
lao,2007,54766872332993.29688
lao,2008,58835995751608.89844
lao,2009,62837615651201.79688
lao,2010,69269620634295.10156
lao,2011,76086759831574.20312
lao,2012,81609860356000
lao,2013,86765408203455.09375
lao,2014,95359754687159.28125
lao,2015,98622651433060.28125
lao,2016,111728896272192
lbn,1989,9819541564199.10742
lbn,1990,12490107792124.5
lbn,1991,18744902515067.10156
lbn,1992,21627364278462.19922
lbn,1993,23926660291069.5
lbn,1994,25911087550259.5
lbn,1995,27345798645974.60156
lbn,1996,30290099191727.10156
lbn,1997,30255373181470.69531
lbn,1998,31695611212264.89453
lbn,1999,31548291755053
lbn,2000,31711615810166.69531
lbn,2001,32941755406791.10156
lbn,2002,34187358766752.39844
lbn,2003,34885452780223
lbn,2004,40044490625739.39844
lbn,2005,40209230661813
lbn,2006,40592356411094.89844
lbn,2007,43882785715954.49219
lbn,2008,47535886604744.79688
lbn,2009,54278818035936.70312
lbn,2010,57954189866267.60156
lbn,2011,56293391937636
lbn,2012,58768350782876.89844
lbn,2013,60600056466694.70312
lbn,2014,62557044176100.29688
lbn,2015,64621804669262.29688
lbn,2016,66932411953596.09375
lbn,2017,67086995888182.60156
lbn,2018,65580070330147.10156
lbn,2019,61422283224258.20312
lbn,2020,53902531459165.60156
lby,2003,33620000000
lby,2004,40871248286.5237
lby,2005,51281009303.97649
lby,2006,51512899447.1823
lby,2007,59977574228.0901
lby,2008,67480357991.27889
lby,2009,55188434462.9463
lby,2010,62289584276.8457
lby,2011,23797456915.2257
lby,2012,61478074597.8737
lby,2013,52377203609.5499
lby,2014,33630893811.2773
lby,2015,25843112922.9008
lby,2016,23908448926.6245
lby,2017,33210556678.5262
lby,2018,44052060011.4574
lby,2019,40008841416.9447
lby,2020,25195392288.2782
lka,1961,648306104086.58899
lka,1962,681154855785.52197
lka,1963,679575865880.62598
lka,1964,704992095839.854
lka,1965,724889095590.94214
lka,1966,755449219441.79504
lka,1967,787873057883.60706
lka,1968,855100496370.01184
lka,1969,909666629796.81604
lka,1970,957969853645.70483
lka,1971,966540276639.07397
lka,1972,954640939654.19604
lka,1973,1022467229771.89001
lka,1974,1061155450907.35999
lka,1975,1089866816685.96997
lka,1976,1169970390174.17993
lka,1977,1291642858429.70996
lka,1978,1360019266294.62988
lka,1979,1414810193380.12012
lka,1980,1479857780728.59009
lka,1981,1547765156897.56006
lka,1982,1609475077169.33008
lka,1983,1736724717987.34009
lka,1984,1949799848720.3999
lka,1985,1939529585960.33008
lka,1986,1999106834653.80005
lka,1987,2047962436594.97998
lka,1988,2067261464252.62964
lka,1989,2098426244943.05005
lka,1990,2261496125726.7002
lka,1991,2340703246735.14941
lka,1992,2465766659761.08008
lka,1993,2640234022028.43018
lka,1994,2758993262014.3999
lka,1995,2927258191777.43018
lka,1996,3050067733049.81982
lka,1997,3268125422747.16943
lka,1998,3518567157384.47021
lka,1999,3656044033964.47998
lka,2000,3810127099246.56982
lka,2001,3789167444988.9502
lka,2002,3967215038546.52002
lka,2003,4292673968774.9502
lka,2004,4469096910297.62012
lka,2005,4678761211188.79004
lka,2006,4994135640647.66992
lka,2007,5299740702767.11035
lka,2008,5508568148738.60938
lka,2009,5954987061508.96973
lka,2010,6413668176432.84961
lka,2011,6873744215964.00977
lka,2012,7545233445159.25879
lka,2013,7852056787980.49902
lka,2014,8368108195239.60938
lka,2015,8918658653161.83008
lka,2016,9488158407512.00781
lka,2017,9858368623693.12891
lka,2018,10209641362492.09961
lka,2019,10270336648909.09961
lka,2020,9670067348422.41016
lso,1960,1781638846.20777
lso,1961,1814863493.73053
lso,1962,2093116650.75288
lso,1963,2315303102.78104
lso,1964,2506342319.86307
lso,1965,2560332366.6625
lso,1966,2549944973.39959
lso,1967,2828197151.8245
lso,1968,2817814945.99483
lso,1969,2861424443.10089
lso,1970,2923718247.08533
lso,1971,3073230824.2869
lso,1972,3067009560.54102
lso,1973,3876848014.33148
lso,1974,4302531268.1202
lso,1975,3721119557.07798
lso,1976,4132285485.42794
lso,1977,5033474710.78847
lso,1978,5955495464.72941
lso,1979,6127878319.92511
lso,1980,5959731828.12501
lso,1981,6001137169.53501
lso,2007,17289728732.3005
lso,2008,18493152029.3415
lso,2009,17258629534.6069
lso,2010,18203497719.341
lso,2011,19958593159.51649
lso,2012,20346845300
lso,2013,20877848420.38869
lso,2014,22542145964.4442
lso,2015,23806421617.4034
lso,2016,23488925761.6203
lso,2017,22534523865.4539
lso,2018,22930085039.8474
lso,2019,23672258337.32249
ltu,1995,15064718225.6689
ltu,1996,15984732227.2347
ltu,1997,17396817688.4886
ltu,1998,18554107670.0093
ltu,1999,18756225033.289
ltu,2000,19684085767.1988
ltu,2001,20836971425.6637
ltu,2002,22173818492.6095
ltu,2003,24529009554.032
ltu,2004,27075375354.39849
ltu,2005,29311592972.35329
ltu,2006,31021093589.204
ltu,2007,34645696351.097
ltu,2008,36191914268.0214
ltu,2009,30173802071.2604
ltu,2010,30739089735.72169
ltu,2011,32399331706.5214
ltu,2012,33412509644.447
ltu,2013,34499592915.888
ltu,2014,35970590038.6625
ltu,2015,37345698000
ltu,2016,38738593753.3452
ltu,2017,40441647067.63609
ltu,2018,41580188785.8428
ltu,2019,43851174212.7921
ltu,2020,44364572051.7429
lux,1970,11444958899.7032
lux,1971,11007594258.7764
lux,1972,11815860924.5676
lux,1973,13409545482.274
lux,1974,14441915350.9885
lux,1975,12240556182.0699
lux,1976,12791210359.5498
lux,1977,12290602592.8765
lux,1978,12899157127.7152
lux,1979,13134719845.1441
lux,1980,13250831062.2947
lux,1981,13162750261.8191
lux,1982,13483282761.0338
lux,1983,13655504106.0369
lux,1984,14123551908.8982
lux,1985,14578269169.2039
lux,1986,16023704763.2751
lux,1987,16523354782.5957
lux,1988,18069305152.6458
lux,1989,19877689133.98
lux,1990,20646998134.792
lux,1991,22150049655.8888
lux,1992,22320738750.147
lux,1993,23804176107.9045
lux,1994,24879661406.9442
lux,1995,25233486457.8462
lux,1996,26000778391.953
lux,1997,27456368657.9166
lux,1998,28209299997.3356
lux,1999,31136081150.5731
lux,2000,33032647004.0185
lux,2001,33704318312.00109
lux,2002,35028357543.9817
lux,2003,36029824823.4578
lux,2004,37208434636.9647
lux,2005,37974947583.2303
lux,2006,41041491858.772
lux,2007,43558572767.5089
lux,2008,45692186908.8171
lux,2009,45424334963.32809
lux,2010,47609028189.7599
lux,2011,48237321907.46049
lux,2012,49193711827.6745
lux,2013,51081035852.1245
lux,2014,53148569466.5175
lux,2015,54142304000
lux,2016,56142453058.6906
lux,2017,56360247998.5957
lux,2018,57356889571.8567
lux,2019,58101919666.2402
lux,2020,59006728992.6492
lva,1995,11165056010.5077
lva,1996,11432529272.2725
lva,1997,12083584178.523
lva,1998,13067112050.1223
lva,1999,13593835508.9234
lva,2000,14071665331.105
lva,2001,15028869778.0193
lva,2002,15951777974.2907
lva,2003,17428983085.9636
lva,2004,19030086117.51509
lva,2005,20971579742.4187
lva,2006,23438458424.9753
lva,2007,26236243565.3006
lva,2008,25208117155.4269
lva,2009,21633112595.9506
lva,2010,20674391466.0927
lva,2011,21576355124.7484
lva,2012,22716907998.368
lva,2013,23251151476.5914
lva,2014,23568273898.1478
lva,2015,24572126000
lva,2016,25621845205.7519
lva,2017,26559932705.7992
lva,2018,27940115328.4211
lva,2019,28788779464.2713
lva,2020,28281363106.7061
mac,1982,34764662146.8927
mac,1983,38469160427.8075
mac,1984,41506849395.8149
mac,1985,42932746045.9564
mac,1986,46508788923.5438
mac,1987,53440145914.3969
mac,1988,58888978700.1638
mac,1989,62052950679.5498
mac,1990,68780351175.7119
mac,1991,73951093686.61798
mac,1992,88404304525.2953
mac,1993,94693565019.5305
mac,1994,98424195784.6089
mac,1995,103543539416.21001
mac,1996,102341667897.08
mac,1997,101499931561.46201
mac,1998,95993048228.70441
mac,1999,94479089811.784
mac,2000,97021843708.73421
mac,2001,99686932417.83681
mac,2002,108475100114.25301
mac,2003,121652996502.858
mac,2004,152129133102.55301
mac,2005,167521543067.01901
mac,2006,193504266920.87701
mac,2007,223000245660.672
mac,2008,230898443921.98495
mac,2009,239777773628.01096
mac,2010,294983666911.60498
mac,2011,357003537800.008
mac,2012,397188345889.92896
mac,2013,458960729718.422
mac,2014,472715254340.49402
mac,2015,381404070113.24097
mac,2016,379570062571.73401
mac,2017,417857345594.58698
mac,2018,450307331363.42999
mac,2019,445530000000
mac,2020,202359655713.02802
mar,1966,92746376393.61699
mar,1967,100930660320.57899
mar,1968,111776186245.783
mar,1969,121624870593.103
mar,1970,126547132397.32401
mar,1971,133129874111.17999
mar,1972,134740868358.243
mar,1973,138148227270.53201
mar,1974,157812489857.76901
mar,1975,172099884624.99301
mar,1976,182713971737.38599
mar,1977,196457885437.38199
mar,1978,198089839667.09799
mar,1979,210314186267.755
mar,1980,220047183357.01801
mar,1981,213882066282.73199
mar,1982,229159849571.02301
mar,1983,234218297485.42999
mar,1984,248535123291.534
mar,1985,265800355713.98199
mar,1986,290698747452.005
mar,1987,294864106454.00702
mar,1988,333549158004.58197
mar,1989,336713608179.40198
mar,1990,342961049899.24298
mar,1991,369685742908.14801
mar,1992,363996924747.99799
mar,1993,357246518537.95697
mar,1994,385662221185.82294
mar,1995,382622555843.76801
mar,1996,427343669381.66302
mar,1997,426192912769.32397
mar,1998,456396813030.39203
mar,1999,461745932125.66095
mar,2000,462694516138.16693
mar,2001,493394167617.672
mar,2002,512261115405.26099
mar,2003,548642629902.07202
mar,2004,569911975721.45801
mar,2005,582070353591.22717
mar,2006,621695120211.89197
mar,2007,647530000000
mar,2008,699327417508.19202
mar,2009,724876387093.84399
mar,2010,748326900343.09485
mar,2011,782923348252.755
mar,2012,802348924586.95813
mar,2013,837974297972.95691
mar,2014,862474004725.99902
mar,2015,915464815616.40405
mar,2016,932920627245.93408
mar,2017,972359393591.70398
mar,2018,1004855167404.89001
mar,2019,1037300393655.34998
mar,2020,978556964497.56482
mda,1995,63118213341.91689
mda,1996,60115328702.5454
mda,1997,62007476577.6769
mda,1998,57753419046.3308
mda,1999,55559432166.0395
mda,2000,56689265346.73009
mda,2001,60290716957.7612
mda,2002,65158235797.5814
mda,2003,69651541523.8425
mda,2004,73878891643.1729
mda,2005,78579357170.65628
mda,2006,80975549162.01228
mda,2007,83357452998.0527
mda,2008,87573559434.364
mda,2009,82215902091.20541
mda,2010,86275377000
mda,2011,91372665334.21587
mda,2012,90760659961.58121
mda,2013,98625636917.4243
mda,2014,104191444763.505
mda,2015,104378905597.896
mda,2016,108414542967.31799
mda,2017,112527099327.59
mda,2018,115992561907.125
mda,2019,120282133828.575
mda,2020,114280860198.881
mdg,1960,7308030154064.5293
mdg,1961,7409548870768.03027
mdg,1962,7588463321927.19043
mdg,1963,7587624962247.30859
mdg,1964,7887473672738.66992
mdg,1965,7660362343021.05957
mdg,1966,8138861361876.09961
mdg,1967,8534676511349
mdg,1968,9202596375247.02148
mdg,1969,9610374671787.78906
mdg,1970,10561710764704.09961
mdg,1971,10581008904112.5
mdg,1972,10436900687945
mdg,1973,10059987417834.90039
mdg,1974,9833688572639.19922
mdg,1975,9698559489031.7207
mdg,1976,9538128651281.50781
mdg,1977,9731186625163.83008
mdg,1978,9210260646425.29883
mdg,1979,9746497240414.42969
mdg,1980,10435873730413.5
mdg,1981,9387767359401.39062
mdg,1982,9205754662121.21094
mdg,1983,9280798858902.32031
mdg,1984,9529010009579.88086
mdg,1985,9673350885348.28711
mdg,1986,9776015713478.76758
mdg,1987,9782806316991.04883
mdg,1988,10002960933881.5
mdg,1989,9847459596801.53906
mdg,1990,10407929885811.19922
mdg,1991,9649707401257.1875
mdg,1992,9706416047818.40039
mdg,1993,9907298521998.66016
mdg,1994,9971058972920.57031
mdg,1995,10144284779618
mdg,1996,10454578271128.40039
mdg,1997,10791146844740.30078
mdg,1998,11466450949644.69922
mdg,1999,11858041580387.90039
mdg,2000,12418177871787.59961
mdg,2001,13787122304594.09961
mdg,2002,12214018464530.59961
mdg,2003,13479410213288
mdg,2004,14133392042921.40039
mdg,2005,14663063380014.40039
mdg,2006,15496714101123.09961
mdg,2007,15974088179600
mdg,2008,17104042807990
mdg,2009,15989779593659.40039
mdg,2010,16486271649428.19922
mdg,2011,17031545235016.69922
mdg,2012,17801732481639.60156
mdg,2013,18257777040094.30078
mdg,2014,18501594525566
mdg,2015,19745452105389.89453
mdg,2016,21348537776169.39844
mdg,2017,21011936380497
mdg,2018,22170988981175.69531
mdg,2019,22112746214982.80078
mdg,2020,21148469328819.69531
mdv,2014,56866746500
mdv,2015,58961909665.3838
mdv,2016,55197753820.1648
mdv,2017,58412061722.6073
mdv,2018,59754118113.0586
mdv,2019,63290778999.3003
mdv,2020,44284712289.1783
mex,1960,2124880723635.42969
mex,1961,2230756256894.52002
mex,1962,2339090557283.10938
mex,1963,2535505057083.97021
mex,1964,2834394753738.8501
mex,1965,3036045935306.33984
mex,1966,3227761418273.25
mex,1967,3400074258961.66943
mex,1968,3717124157249.68945
mex,1969,3839087456849.77979
mex,1970,4092685599659.24023
mex,1971,4250745619863.35059
mex,1972,4624594023626.54004
mex,1973,5016396289028.25977
mex,1974,5322070100961.84961
mex,1975,5549567299334.36914
mex,1976,5819629533757.33984
mex,1977,5936240359957.59961
mex,1978,6440711071165.5
mex,1979,7087995655598.84961
mex,1980,7773095784291.56934
mex,1981,8464767426883.62891
mex,1982,8383398624282.9502
mex,1983,7862668479976.54102
mex,1984,8132350682093.00977
mex,1985,8275735689957
mex,1986,7792978584409.98047
mex,1987,7960296646147.21875
mex,1988,8005349847044.17969
mex,1989,8427000823820.30859
mex,1990,8960714868597.21094
mex,1991,9342307530798.35938
mex,1992,9738042378010.23047
mex,1993,9923373200581.33984
mex,1994,10483180365219.80078
mex,1995,9750924061697.25
mex,1996,10380516362278.09961
mex,1997,11194554887881.80078
mex,1998,11768843964284.59961
mex,1999,12281168230226.5
mex,2000,13097204770333.5
mex,2001,12982264035337.69922
mex,2002,13034241274627.09961
mex,2003,13273667813165.80078
mex,2004,13662550191271.80078
mex,2005,13996844760915.59961
mex,2006,14676083600005.30078
mex,2007,15087346737810.19922
mex,2008,15347619078029.80078
mex,2009,14381126794170.19922
mex,2010,15009557946626.19922
mex,2011,15473145373701.69922
mex,2012,16015888235194.09961
mex,2013,16277187078000
mex,2014,16686302158910.19922
mex,2015,16979228472223.09961
mex,2016,17413086189365.90039
mex,2017,17932292450102.39844
mex,2018,18320427550028.60156
mex,2019,18435260743849.89453
mex,2020,16777638870929.19922
mhl,2004,162729265.37098
mhl,2005,172980204.93785
mhl,2006,170982967.32776
mhl,2007,175724347.03934
mhl,2008,164755126.51303
mhl,2009,161151137.10197
mhl,2010,163039073.14695
mhl,2011,181753634.36797
mhl,2012,188587238.75255
mhl,2013,193465540.13783
mhl,2014,182638006.6497
mhl,2015,183814300
mhl,2016,192794755.84953
mhl,2017,207715270.46385
mhl,2018,212369389.58209
mhl,2019,219260663.95977
mhl,2020,218310540.6204
mkd,1990,295781361952.07001
mkd,1991,284211441091.34601
mkd,1992,262503356608.06601
mkd,1993,240970083103.88199
mkd,1994,239276081990.58096
mkd,1995,242474358738.51697
mkd,1996,233927446675.755
mkd,1997,224189372826.70496
mkd,1998,225117586607.53296
mkd,1999,233995255249.21799
mkd,2000,274448824369.21799
mkd,2001,269824521113.298
mkd,2002,270927100450.57001
mkd,2003,279038300545.22998
mkd,2004,291342838903.87598
mkd,2005,308447000000
mkd,2006,322748083742.82098
mkd,2007,349239993093.98798
mkd,2008,365230935667.70898
mkd,2009,360616520043.47107
mkd,2010,374045221315.50897
mkd,2011,377562833094.75403
mkd,2012,377339097984.59399
mkd,2013,388504964268.34698
mkd,2014,405887197469.47906
mkd,2015,429136407996.16602
mkd,2016,454070939212.612
mkd,2017,461488200044.086
mkd,2018,482626928115.59998
mkd,2019,502794169627.21997
mkd,2020,477041399969.422
mli,1967,675612325971.979
mli,1968,714747481727.42004
mli,1969,716802033897.36682
mli,1970,757893038784.43298
mli,1971,754550691181.98401
mli,1972,797802097998.85083
mli,1973,781184025566.46594
mli,1974,757995393826.96191
mli,1975,848472256946.5769
mli,1976,981210086954.73291
mli,1977,1037766207993.08997
mli,1978,1014854424360.07996
mli,1979,1130244135960.20996
mli,1980,1074917759708.01001
mli,1981,1113475924918.3999
mli,1982,1048427416198.40002
mli,1983,1076150979073.63
mli,1984,1085521918309.73999
mli,1985,1289607076414.58008
mli,1986,1323323965821.02002
mli,1987,1355382333688.65991
mli,1988,1418480323981.20996
mli,1989,1486557996835.59009
mli,1990,1448922549070.71997
mli,1991,1617488655700.09009
mli,1992,1530130246982
mli,1993,1585291996480.12012
mli,1994,1604928101797.43994
mli,1995,1647003174717.5
mli,1996,1766517652275.1499
mli,1997,1870887407563.42969
mli,1998,2082948912074.27002
mli,1999,2117674360000
mli,2000,2098637185507.26001
mli,2001,2404500227561.41016
mli,2002,2444182908150.7002
mli,2003,2684030597833.60938
mli,2004,2730944907593.18945
mli,2005,2860276836081.5
mli,2006,3122674915541.58984
mli,2007,3215602732295.24023
mli,2008,3391796676116.3999
mli,2009,3706843359433.24951
mli,2010,3972330787724.97998
mli,2011,4217100367003.5
mli,2012,4293008767989.16943
mli,2013,4218949757747.37988
mli,2014,4489355741741.15039
mli,2015,4831463057543.58984
mli,2016,5185354450794.23047
mli,2017,5224074713741.48047
mli,2018,5431027629174.75
mli,2019,5705573227625.21973
mli,2020,5853146958346.92969
mlt,2000,5777674531.13933
mlt,2001,5755554477.23903
mlt,2002,5937200629.88677
mlt,2003,6211869423.15947
mlt,2004,6207642770.87557
mlt,2005,6398222320.53827
mlt,2006,6516083537.47708
mlt,2007,6851351274.01366
mlt,2008,7082977827.68099
mlt,2009,6994472268.71411
mlt,2010,7449544616.23726
mlt,2011,7409800445.6003
mlt,2012,7669725530.22974
mlt,2013,8181476241.33397
mlt,2014,8927712205.4803
mlt,2015,9996709900
mlt,2016,10476278764.9744
mlt,2017,11447444281.9643
mlt,2018,12149487439.4635
mlt,2019,12883642146.5521
mlt,2020,12001449787.5239
mmr,2011,52981971161417.69531
mmr,2012,54811428647652.60156
mmr,2013,59872972266890
mmr,2014,65870428881458.39844
mmr,2015,68292569840748.20312
mmr,2016,74215745750000
mmr,2017,77819083471590.78125
mmr,2018,82398436244910.5
mmr,2019,87891161346543.01562
mmr,2020,91976676899997.20312
mne,2006,2755315121.6812
mne,2007,2995063895.32008
mne,2008,3188190982.42128
mne,2009,3031660160.52585
mne,2010,3125090000
mne,2011,3194488419.07314
mne,2012,3085469699.92859
mne,2013,3235688191.44537
mne,2014,3315854476.55358
mne,2015,3463987196.02714
mne,2016,3578975891.76231
mne,2017,3827913163.04928
mne,2018,4079330752.14587
mne,2019,4285286263.64197
mne,2020,3511086731.83588
mng,2010,14410408207134.40039
mng,2011,17389724342413.19922
mng,2012,19473329698205.19922
mng,2013,21100348622353.10156
mng,2014,23020812734388.19922
mng,2015,22894780891000
mng,2016,23955150536281.89453
mng,2017,26651690817051.89453
mng,2018,29040337033084.19922
mng,2019,31409641252356.19922
mng,2020,30392987847883.60156
mnp,2002,1672626598.46547
mnp,2003,1613444444.44444
mnp,2004,1492453575.24013
mnp,2005,1244017964.07186
mnp,2006,1122417553.19149
mnp,2007,1030844559.58549
mnp,2008,978612200.43573
mnp,2009,819400000
mnp,2010,820283950.61728
mnp,2011,737942093.5412
mnp,2012,746000000
mnp,2013,771468571.42857
mnp,2014,820878571.42857
mnp,2015,904097637.79528
mnp,2016,1255354709.41884
mnp,2017,1535327141.38287
mnp,2018,1181420079.26024
mnp,2019,1039223738.06276
moz,1991,113920774071.817
moz,1992,105288163276.731
moz,1993,115881967463.24699
moz,1994,124956111826.48199
moz,1995,127086601996.729
moz,1996,140579791914.81799
moz,1997,156499444974.63699
moz,1998,172117901864.65399
moz,1999,192382942970.77496
moz,2000,193354765871.63501
moz,2001,216087420074.60696
moz,2002,237936902636.42401
moz,2003,255103497094.06296
moz,2004,275454272823.59497
moz,2005,299468171187.78003
moz,2006,329932926972.58398
moz,2007,358246636426.32599
moz,2008,389075581110.836
moz,2009,408910451060.27002
moz,2010,427449935316.10999
moz,2011,455190738640.82495
moz,2012,488691308609.26001
moz,2013,516586328349.39502
moz,2014,555446624382.37805
moz,2015,612962705503.40796
moz,2016,648312713602.62805
moz,2017,698955645858.14697
moz,2018,697417758194.26404
moz,2019,729820931728.22498
mrt,1961,35416970471.5521
mrt,1962,35631838362.924
mrt,1963,33508933139.9007
mrt,1964,40042578974.0115
mrt,1965,47413642113.9508
mrt,1966,46849630376.2315
mrt,1967,48670495679.907
mrt,1968,53578847056.7063
mrt,1969,52595797974.8933
mrt,1970,60121564522.27609
mrt,1971,61276439648.8655
mrt,1972,49630201381.1112
mrt,1973,48608566063.6934
mrt,1974,58976176083.2052
mrt,1975,62298910417.5378
mrt,1976,69100178770.8237
mrt,1977,64734625270.152
mrt,1978,60609653834.5254
mrt,1979,60103488010.9771
mrt,1980,61015197075.5884
mrt,1981,61026619637.4154
mrt,1982,61382611070.8103
mrt,1983,56958194222.4814
mrt,1984,57282044657.7361
mrt,1985,59643136810.6882
mrt,1986,65745251995.5303
mrt,1987,69624783170.24319
mrt,1988,67306988965.5861
mrt,1989,77397247446.54211
mrt,1990,78067731703.58899
mrt,1991,75796969629.5419
mrt,1992,78680847414.3846
mrt,1993,87292634046.8015
mrt,1994,80954310568.52739
mrt,1995,94951150288.28909
mrt,1996,101288722263.743
mrt,1997,99857977632.17569
mrt,1998,102288531523.258
mrt,1999,106100811432.472
mrt,2000,101606955423.873
mrt,2001,99611787471.07228
mrt,2002,104414057824.312
mrt,2003,117082839415.105
mrt,2004,121087763866.112
mrt,2005,138663630143.29199
mrt,2006,165813407294.48401
mrt,2007,163418160127.63599
mrt,2008,163778416992.30301
mrt,2009,161552793524.147
mrt,2010,186881815809.26599
mrt,2011,214212562533.84
mrt,2012,215000234516.02496
mrt,2013,220688779331.957
mrt,2014,199572200000
mrt,2015,198153809016.50696
mrt,2016,221172923931.061
mrt,2017,231923502912.453
mrt,2018,245495321953.54599
mrt,2019,263835481184.46399
mrt,2020,262299694737.63901
mus,1976,64461819523.8272
mus,1977,65573972334.0379
mus,1978,66833885894.2164
mus,1979,68419753411.6571
mus,1980,60074459637.38409
mus,1981,61451358472.3549
mus,1982,63991902899.0413
mus,1983,66256980480.9406
mus,1984,68972334403.46609
mus,1985,73195862693.4437
mus,1986,87365005018.64078
mus,1987,98754856741.02802
mus,1988,103229583274.77699
mus,1989,104348895608.42599
mus,1990,114166944234.245
mus,1991,118283977781.41
mus,1992,125808979266.237
mus,1993,129034166006.37
mus,1994,133048580164.52
mus,1995,139638042380.54001
mus,1996,151110510466.26999
mus,1997,158757398831.043
mus,1998,174771531829.33899
mus,1999,178940087128.125
mus,2000,190985426072.95001
mus,2001,196439786006.59201
mus,2002,205185779734.05701
mus,2003,208995043267.04001
mus,2004,218702269935.53
mus,2005,213066155494.20999
mus,2006,222870250112.452
mus,2007,238403308312.26199
mus,2008,238377270639.21399
mus,2009,241791812324.21301
mus,2010,242611038908.39496
mus,2011,250527978480.311
mus,2012,258524974509.56296
mus,2013,272052162293.94199
mus,2014,284389149238.24298
mus,2015,306918834724.95099
mus,2016,326491223680.08698
mus,2017,334372393442.23297
mus,2018,339716748580.04602
mus,2019,352381862158.03101
mus,2020,302532210332.63501
mys,1960,42267644415.7231
mys,1961,42496681227.2698
mys,1962,44100072400.55489
mys,1963,46070043706.8819
mys,1964,48917645936.79289
mys,1965,53555502843.8978
mys,1966,56651194696.027
mys,1967,57473608385.9663
mys,1968,59930423218.27409
mys,1969,65449682824.42249
mys,1970,68558083031.7675
mys,1971,74087846956.8907
mys,1972,78991289523.27769
mys,1973,93046842545.2868
mys,1974,101116190496.992
mys,1975,97716713066.69241
mys,1976,113443936674.67101
mys,1977,124176656572.841
mys,1978,132646758091.83
mys,1979,148364881109.12799
mys,1980,161118072732.896
mys,1981,167318498696.04901
mys,1982,175835017626.733
mys,1983,188632559109.67496
mys,1984,207611070058.39001
mys,1985,201822872650.952
mys,1986,190654143198.686
mys,1987,205543472745.927
mys,1988,225221723934.26999
mys,1989,245473779246.815
mys,1990,266821183452.19696
mys,1991,291493844619.09601
mys,1992,317660428308.27399
mys,1993,350966757326.24298
mys,1994,382785874260.008
mys,1995,422111600678.14496
mys,1996,469917245049.04602
mys,1997,504148121379.89093
mys,1998,459961512994.862
mys,1999,484208592390.82599
mys,2000,529599781138.552
mys,2001,528087496408.09106
mys,2002,560560337002.328
mys,2003,605249948945.43005
mys,2004,654571563652.77002
mys,2005,706071521652.01294
mys,2006,754908172492.88782
mys,2007,807510807388.13904
mys,2008,889246767047.17883
mys,2009,855760403814.80603
mys,2010,917037081939.88196
mys,2011,981365463788.70398
mys,2012,1025645385177.70996
mys,2013,1063977212170.71997
mys,2014,1131511047126.25
mys,2015,1176941187000
mys,2016,1222173288299.75
mys,2017,1303879324086.94995
mys,2018,1362652535158.26001
mys,2019,1428559087044.90991
mys,2020,1342680520421.40991
nam,1980,42340985698.7045
nam,1981,40169656897.5671
nam,1982,39298691293.3355
nam,1983,38809182136.8276
nam,1984,38886934475.5257
nam,1985,40990200224.952
nam,1986,40561498414.1175
nam,1987,41293695378.2976
nam,1988,44452556295.3231
nam,1989,45458672961.7904
nam,1990,45144178418.6343
nam,1991,44211287675.665
nam,1992,47262337412.6238
nam,1993,44383839537.81689
nam,1994,47610516569.9587
nam,1995,47563741917.29729
nam,1996,50993852170.2423
nam,1997,54322533614.2709
nam,1998,57403696892.4489
nam,1999,59082117133.0293
nam,2000,62789061271.8451
nam,2001,66355072667.5918
nam,2002,69112578713.0981
nam,2003,67635144687.8166
nam,2004,76096898944.09329
