geo,time,sl_tlf_acti_1524_zs
khm,1997,69.753
khm,1998,69.71
khm,1999,69.209
khm,2000,67.652
khm,2001,76.904
khm,2002,77.185
khm,2003,77.469
khm,2004,77.753
khm,2005,77.798
khm,2006,77.815
khm,2007,77.789
khm,2008,77.177
khm,2009,76.521
khm,2010,78.916
khm,2011,78.722
khm,2012,75.44
khm,2013,71.851
khm,2014,71.909
khm,2015,71.82
khm,2016,72.8
khm,2017,71.375
khm,2018,70.691
khm,2019,70.037
khm,2020,66.257
kor,1990,35.326
kor,1991,37.456
kor,1992,37.581
kor,1993,37.069
kor,1994,37.416
kor,1995,37.126
kor,1996,36.122
kor,1997,35.011
kor,1998,32.381
kor,1999,32.327
kor,2000,31.477
kor,2001,32.405
kor,2002,33.073
kor,2003,32.909
kor,2004,33.429
kor,2005,31.626
kor,2006,29.021
kor,2007,26.633
kor,2008,24.421
kor,2009,23.356
kor,2010,23.464
kor,2011,24.032
kor,2012,24.777
kor,2013,24.991
kor,2014,26.905
kor,2015,28.435
kor,2016,28.553
kor,2017,28.311
kor,2018,27.55
kor,2019,27.826
kor,2020,26.471
kwt,1990,36.07
kwt,1991,35.722
kwt,1992,35.011
kwt,1993,34.414
kwt,1994,33.588
kwt,1995,32.166
kwt,1996,32.236
kwt,1997,32.481
kwt,1998,32.754
kwt,1999,33.246
kwt,2000,33.101
kwt,2001,33.642
kwt,2002,33.668
kwt,2003,32.564
kwt,2004,32.071
kwt,2005,31.5
kwt,2006,31.244
kwt,2007,30.878
kwt,2008,30.4
kwt,2009,29.838
kwt,2010,29.232
kwt,2011,28.544
kwt,2012,27.905
kwt,2013,27.305
kwt,2014,26.734
kwt,2015,26.189
kwt,2016,25.727
kwt,2017,25.972
kwt,2018,25.909
kwt,2019,25.891
kwt,2020,23.013
lao,1990,75.407
lao,1991,75.278
lao,1992,75.038
lao,1993,74.757
lao,1994,74.275
lao,1995,73.867
lao,1996,73.255
lao,1997,72.638
lao,1998,72.017
lao,1999,71.398
lao,2000,70.782
lao,2001,70.14
lao,2002,69.502
lao,2003,68.87
lao,2004,68.241
lao,2005,67.614
lao,2006,66.949
lao,2007,66.272
lao,2008,65.578
lao,2009,64.859
lao,2010,64.11
lao,2011,63.377
lao,2012,62.611
lao,2013,61.819
lao,2014,61.047
lao,2015,60.3
lao,2016,59.615
lao,2017,58.929
lao,2018,58.303
lao,2019,57.845
lao,2020,56.752
lbn,1990,34.975
lbn,1991,34.84
lbn,1992,34.101
lbn,1993,33.641
lbn,1994,33.215
lbn,1995,32.745
lbn,1996,31.975
lbn,1997,31.712
lbn,1998,31.267
lbn,1999,31.107
lbn,2000,30.919
lbn,2001,30.799
lbn,2002,30.814
lbn,2003,30.895
lbn,2004,30.766
lbn,2005,30.83
lbn,2006,30.845
lbn,2007,30.864
lbn,2008,30.232
lbn,2009,29.602
lbn,2010,29.218
lbn,2011,29.427
lbn,2012,29.619
lbn,2013,29.756
lbn,2014,29.908
lbn,2015,30.081
lbn,2016,29.992
lbn,2017,29.847
lbn,2018,29.786
lbn,2019,29.912
lbn,2020,27.459
lbr,1990,61.877
lbr,1991,61.533
lbr,1992,60.758
lbr,1993,59.914
lbr,1994,59.282
lbr,1995,59.13
lbr,1996,58.942
lbr,1997,59.224
lbr,1998,59.225
lbr,1999,59.124
lbr,2000,58.87
lbr,2001,59.038
lbr,2002,59.107
lbr,2003,58.745
lbr,2004,58.678
lbr,2005,58.715
lbr,2006,58.819
lbr,2007,58.905
lbr,2008,58.956
lbr,2009,58.928
lbr,2010,58.788
lbr,2011,58.704
lbr,2012,58.546
lbr,2013,58.312
lbr,2014,57.94
lbr,2015,57.503
lbr,2016,57.078
lbr,2017,56.642
lbr,2018,56.154
lbr,2019,55.603
lbr,2020,51.827
lby,1990,22.153
lby,1991,22.089
lby,1992,21.993
lby,1993,21.865
lby,1994,21.706
lby,1995,21.519
lby,1996,21.383
lby,1997,21.21
lby,1998,21.006
lby,1999,20.782
lby,2000,20.544
lby,2001,20.347
lby,2002,20.125
lby,2003,19.876
lby,2004,19.605
lby,2005,19.317
lby,2006,19.038
lby,2007,18.769
lby,2008,18.506
lby,2009,18.246
lby,2010,17.983
lby,2011,17.693
lby,2012,17.416
lby,2013,17.161
lby,2014,16.935
lby,2015,16.744
lby,2016,16.554
lby,2017,16.383
lby,2018,16.231
lby,2019,16.099
lby,2020,15.772
lca,1990,56.445
lca,1991,56.479
lca,1992,56.152
lca,1993,56.326
lca,1994,56.425
lca,1995,56.516
lca,1996,56.547
lca,1997,56.845
lca,1998,56.645
lca,1999,56.689
lca,2000,56.905
lca,2001,57.357
lca,2002,57.696
lca,2003,57.757
lca,2004,57.614
lca,2005,58.01
lca,2006,57.901
lca,2007,58.108
lca,2008,58.089
lca,2009,58.616
lca,2010,58.807
lca,2011,58.759
lca,2012,60.577
lca,2013,60.956
lca,2014,61.07
lca,2015,61.395
lca,2016,61.324
lca,2017,61.27
lca,2018,62.269
lca,2019,56.65
lca,2020,53.213
lka,1990,52.094
lka,1991,49.963
lka,1992,47.846
lka,1993,47.301
lka,1994,49.922
lka,1995,43.271
lka,1996,43.769
lka,1997,43.808
lka,1998,49.027
lka,1999,47.376
lka,2000,43.383
lka,2001,42.553
lka,2002,41.709
lka,2003,40.854
lka,2004,39.994
lka,2005,39.133
lka,2006,38.255
lka,2007,37.383
lka,2008,36.525
lka,2009,35.685
lka,2010,34.863
lka,2011,33.702
lka,2012,33.492
lka,2013,33.82
lka,2014,32.584
lka,2015,33.584
lka,2016,32.682
lka,2017,32.891
lka,2018,29.96
lka,2019,28.385
lka,2020,25.944
lso,1990,71.153
lso,1991,70.514
lso,1992,69.849
lso,1993,69.077
lso,1994,68.271
lso,1995,67.367
lso,1996,66.778
lso,1997,66.133
lso,1998,65.435
lso,1999,64.691
lso,2000,63.437
lso,2001,62.143
lso,2002,60.825
lso,2003,59.483
lso,2004,58.116
lso,2005,56.721
lso,2006,55.256
lso,2007,53.768
lso,2008,52.26
lso,2009,50.739
lso,2010,49.208
lso,2011,47.561
lso,2012,45.928
lso,2013,44.321
lso,2014,43.736
lso,2015,43.101
lso,2016,42.794
lso,2017,42.338
lso,2018,41.872
lso,2019,41.455
lso,2020,39.057
ltu,1990,40.826
ltu,1991,41.492
ltu,1992,44.245
ltu,1993,46.186
ltu,1994,47.243
ltu,1995,46.8
ltu,1996,46.114
ltu,1997,45.091
ltu,1998,44.151
ltu,1999,43.077
ltu,2000,37.315
ltu,2001,33.006
ltu,2002,31.73
ltu,2003,32.197
ltu,2004,25.779
ltu,2005,25.196
ltu,2006,26.316
ltu,2007,27.063
ltu,2008,29.987
ltu,2009,29.275
ltu,2010,28.408
ltu,2011,28.187
ltu,2012,29.319
ltu,2013,31.531
ltu,2014,34.231
ltu,2015,33.862
ltu,2016,35.352
ltu,2017,35.045
ltu,2018,36.449
ltu,2019,37.255
ltu,2020,36.464
lux,1990,44.922
lux,1991,53.174
lux,1992,51.309
lux,1993,47.814
lux,1994,46.478
lux,1995,41.192
lux,1996,40.662
lux,1997,37.389
lux,1998,35.339
lux,1999,33.964
lux,2000,34.024
lux,2001,34.427
lux,2002,34.699
lux,2003,30.359
lux,2004,28.037
lux,2005,28.837
lux,2006,28.948
lux,2007,29.036
lux,2008,29.099
lux,2009,32.292
lux,2010,24.761
lux,2011,24.902
lux,2012,26.852
lux,2013,26.023
lux,2014,26.532
lux,2015,35.248
lux,2016,30.8
lux,2017,30.515
lux,2018,33.211
lux,2019,34.714
lux,2020,32.419
lva,1990,43.264
lva,1991,44.407
lva,1992,48.796
lva,1993,49.842
lva,1994,49.475
lva,1995,49.451
lva,1996,49.085
lva,1997,45.773
lva,1998,45.108
lva,1999,42.31
lva,2000,38.425
lva,2001,37.365
lva,2002,37.828
lva,2003,38.835
lva,2004,36.943
lva,2005,38.027
lva,2006,40.842
lva,2007,42.558
lva,2008,42.769
lva,2009,41.165
lva,2010,39.719
lva,2011,37.454
lva,2012,40.154
lva,2013,39.363
lva,2014,40.465
lva,2015,41.326
lva,2016,39.714
lva,2017,39.737
lva,2018,37.656
lva,2019,36.174
lva,2020,34.67
mac,1990,48.68
mac,1991,48.966
mac,1992,47.478
mac,1993,47.195
mac,1994,46.908
mac,1995,46.622
mac,1996,46.365
mac,1997,46.122
mac,1998,43.315
mac,1999,42.826
mac,2000,41.963
mac,2001,39.911
mac,2002,37.947
mac,2003,30.59
mac,2004,31.786
mac,2005,32.493
mac,2006,35.219
mac,2007,40.96
mac,2008,42.675
mac,2009,53.371
mac,2010,52.053
mac,2011,52.397
mac,2012,50.119
mac,2013,50.659
mac,2014,49.973
mac,2015,48.225
mac,2016,47.212
mac,2017,45.681
mac,2018,45.851
mac,2019,45.641
mac,2020,45.075
mar,1990,44.951
mar,1991,44.45
mar,1992,44.55
mar,1993,44.579
mar,1994,43.923
mar,1995,44.297
mar,1996,43.557
mar,1997,43.681
mar,1998,43.246
mar,1999,43.188
mar,2000,43.064
mar,2001,42.524
mar,2002,41.657
mar,2003,41.202
mar,2004,40.744
mar,2005,40.283
mar,2006,39.815
mar,2007,39.34
mar,2008,38.862
mar,2009,37.512
mar,2010,36.171
mar,2011,34.88
mar,2012,33.382
mar,2013,32.116
mar,2014,32.216
mar,2015,30.288
mar,2016,28.625
mar,2017,27.712
mar,2018,27.441
mar,2019,27.221
mar,2020,24.962
mda,1990,32.896
mda,1991,33.772
mda,1992,34.404
mda,1993,34.721
mda,1994,35.025
mda,1995,35.045
mda,1996,35.612
mda,1997,35.505
mda,1998,36.188
mda,1999,36.56
mda,2000,36.435
mda,2001,33.345
mda,2002,31.038
mda,2003,24.705
mda,2004,22.602
mda,2005,21.713
mda,2006,22.832
mda,2007,20.73
mda,2008,20.806
mda,2009,21.421
mda,2010,21.873
mda,2011,22.225
mda,2012,20.177
mda,2013,20.588
mda,2014,20.483
mda,2015,22.16
mda,2016,20.686
mda,2017,19.441
mda,2018,18.903
mda,2019,21.223
mda,2020,18.324
mdg,1990,74.785
mdg,1991,74.711
mdg,1992,74.637
mdg,1993,74.54
mdg,1994,74.422
mdg,1995,74.319
mdg,1996,74.35
mdg,1997,74.363
mdg,1998,74.355
mdg,1999,74.319
mdg,2000,74.246
mdg,2001,74.255
mdg,2002,74.091
mdg,2003,73.994
mdg,2004,73.845
mdg,2005,73.673
mdg,2006,73.801
mdg,2007,73.935
mdg,2008,74.075
mdg,2009,74.22
mdg,2010,74.37
mdg,2011,74.526
mdg,2012,74.685
mdg,2013,74.844
mdg,2014,74.999
mdg,2015,75.149
mdg,2016,74.749
mdg,2017,74.369
mdg,2018,74.001
mdg,2019,73.625
mdg,2020,69.385
mdv,1990,40.088
mdv,1991,39.535
mdv,1992,38.978
mdv,1993,38.427
mdv,1994,37.898
mdv,1995,37.4
mdv,1996,37.709
mdv,1997,38.041
mdv,1998,38.395
mdv,1999,38.767
mdv,2000,39.154
mdv,2001,39.572
mdv,2002,39.961
mdv,2003,40.309
mdv,2004,40.609
mdv,2005,40.863
mdv,2006,41.175
mdv,2007,41.452
mdv,2008,41.701
mdv,2009,41.93
mdv,2010,42.835
mdv,2011,43.741
mdv,2012,44.628
mdv,2013,45.506
mdv,2014,46.386
mdv,2015,47.279
mdv,2016,48.364
mdv,2017,48.554
mdv,2018,48.301
mdv,2019,47.715
mdv,2020,44.23
mex,1990,52.317
mex,1991,52.218
mex,1992,53.392
mex,1993,54.564
mex,1994,54.463
mex,1995,54.362
mex,1996,53.079
mex,1997,53.169
mex,1998,53.797
mex,1999,52.503
mex,2000,51.554
mex,2001,49.657
mex,2002,47.3
mex,2003,47.175
mex,2004,46.934
mex,2005,47.943
mex,2006,48.448
mex,2007,48.404
mex,2008,47.774
mex,2009,46.966
mex,2010,47.075
mex,2011,46.891
mex,2012,47.262
mex,2013,46.411
mex,2014,45.63
mex,2015,44.884
mex,2016,44.296
mex,2017,43.851
mex,2018,43.827
mex,2019,44.895
mex,2020,40.169
mkd,1990,44.382
mkd,1991,45.001
mkd,1992,44.743
mkd,1993,44.496
mkd,1994,44.266
mkd,1995,44.053
mkd,1996,43.852
mkd,1997,42.999
mkd,1998,40.886
mkd,1999,38.798
mkd,2000,37.614
mkd,2001,36.638
mkd,2002,35.663
mkd,2003,35.247
mkd,2004,35.433
mkd,2005,35.619
mkd,2006,35.835
mkd,2007,35.895
mkd,2008,35.93
mkd,2009,35.039
mkd,2010,33.327
mkd,2011,32.089
mkd,2012,33.595
mkd,2013,33.688
mkd,2014,32.439
mkd,2015,32.865
mkd,2016,31.344
mkd,2017,32.808
mkd,2018,31.861
mkd,2019,32.223
mkd,2020,29.977
mli,1990,57.874
mli,1991,58.175
mli,1992,58.197
mli,1993,58.237
mli,1994,58.212
mli,1995,58.076
mli,1996,58.273
mli,1997,58.309
mli,1998,58.299
mli,1999,58.249
mli,2000,58.145
mli,2001,58.397
mli,2002,58.479
mli,2003,58.623
mli,2004,58.648
mli,2005,58.718
mli,2006,59.021
mli,2007,59.233
mli,2008,59.406
mli,2009,59.534
mli,2010,59.619
mli,2011,59.948
mli,2012,60.107
mli,2013,60.219
mli,2014,60.327
mli,2015,60.639
mli,2016,60.169
mli,2017,59.706
mli,2018,59.487
mli,2019,59.192
mli,2020,58.276
mlt,1990,64
mlt,1991,63.846
mlt,1992,63.466
mlt,1993,62.552
mlt,1994,61.94
mlt,1995,61.729
mlt,1996,61.645
mlt,1997,60.353
mlt,1998,60.476
mlt,1999,60.118
mlt,2000,59.493
mlt,2001,64.503
mlt,2002,60.539
mlt,2003,60.266
mlt,2004,55.552
mlt,2005,53.667
mlt,2006,53.071
mlt,2007,54.092
mlt,2008,52.717
mlt,2009,51.578
mlt,2010,50.951
mlt,2011,51.917
mlt,2012,51.712
mlt,2013,53.494
mlt,2014,52.898
mlt,2015,51.625
mlt,2016,51.747
mlt,2017,52.905
mlt,2018,55.989
mlt,2019,55.898
mlt,2020,54.063
mmr,1990,82.593
mmr,1991,82.848
mmr,1992,82.05
mmr,1993,81.593
mmr,1994,80.979
mmr,1995,80.41
mmr,1996,79.898
mmr,1997,79.465
mmr,1998,79.005
mmr,1999,78.01
mmr,2000,76.708
mmr,2001,75.638
mmr,2002,74.469
mmr,2003,73.076
mmr,2004,71.676
mmr,2005,70.24
mmr,2006,68.83
mmr,2007,67.5
mmr,2008,66.34
mmr,2009,65.128
mmr,2010,64.019
mmr,2011,63.404
mmr,2012,62.58
mmr,2013,61.624
mmr,2014,60.715
mmr,2015,59.919
mmr,2016,55.517
mmr,2017,51.009
mmr,2018,48.836
mmr,2019,45.465
mmr,2020,42.151
mne,1990,24.154
mne,1991,24.474
mne,1992,24.593
mne,1993,24.573
mne,1994,24.297
mne,1995,23.948
mne,1996,23.636
mne,1997,23.412
mne,1998,23.037
mne,1999,23.679
mne,2000,23.449
mne,2001,23.414
mne,2002,23.321
mne,2003,23.182
mne,2004,22.885
mne,2005,22.588
mne,2006,21.963
mne,2007,21.453
mne,2008,20.923
mne,2009,21.317
mne,2010,21.11
mne,2011,20.848
mne,2012,24.091
mne,2013,23.181
mne,2014,29.104
mne,2015,30.093
mne,2016,32.638
mne,2017,31.051
mne,2018,32.679
mne,2019,36.326
mne,2020,30.628
mng,1990,40.503
mng,1991,41.655
mng,1992,42.847
mng,1993,43.274
mng,1994,43.076
mng,1995,42.41
mng,1996,42.178
mng,1997,41.759
mng,1998,41.411
mng,1999,41.114
mng,2000,41.061
mng,2001,40.828
mng,2002,40.425
mng,2003,39.792
mng,2004,39.097
mng,2005,38.377
mng,2006,37.632
mng,2007,36.869
mng,2008,34.121
mng,2009,32.404
mng,2010,32.261
mng,2011,33.118
mng,2012,32.715
mng,2013,32.317
mng,2014,31.144
mng,2015,29.756
mng,2016,28.358
mng,2017,27.307
mng,2018,29.119
mng,2019,31.903
mng,2020,31.211
moz,1990,77.65
moz,1991,76.811
moz,1992,76.028
moz,1993,75.461
moz,1994,74.961
moz,1995,74.466
moz,1996,74.7
moz,1997,74.847
moz,1998,73.68
moz,1999,72.583
moz,2000,71.541
moz,2001,70.543
moz,2002,69.575
moz,2003,68.626
moz,2004,68.117
moz,2005,67.605
moz,2006,67.094
moz,2007,66.586
moz,2008,66.088
moz,2009,65.602
moz,2010,65.132
moz,2011,64.671
moz,2012,64.226
moz,2013,63.797
moz,2014,63.386
moz,2015,62.992
moz,2016,62.789
moz,2017,62.533
moz,2018,62.234
moz,2019,61.907
moz,2020,60.908
mrt,1990,45.327
mrt,1991,45.282
mrt,1992,45.138
mrt,1993,44.996
mrt,1994,44.642
mrt,1995,44.507
mrt,1996,44.321
mrt,1997,43.941
mrt,1998,43.669
mrt,1999,43.361
mrt,2000,42.853
mrt,2001,41.422
mrt,2002,39.994
mrt,2003,38.57
mrt,2004,37.151
mrt,2005,35.737
mrt,2006,34.331
mrt,2007,32.935
mrt,2008,31.551
mrt,2009,30.184
mrt,2010,28.838
mrt,2011,27.521
mrt,2012,26.229
mrt,2013,25.496
mrt,2014,24.772
mrt,2015,24.06
mrt,2016,23.368
mrt,2017,22.688
mrt,2018,22.439
mrt,2019,22.218
mrt,2020,21.797
mus,1990,52.8
mus,1991,51.979
mus,1992,51.484
mus,1993,51.183
mus,1994,50.845
mus,1995,50.336
mus,1996,50.127
mus,1997,49.928
mus,1998,49.74
mus,1999,49.559
mus,2000,49.387
mus,2001,47.791
mus,2002,46.169
mus,2003,45.809
mus,2004,45.44
mus,2005,44.132
mus,2006,43.38
mus,2007,40.865
mus,2008,38.635
mus,2009,37.818
mus,2010,39.028
mus,2011,38.559
mus,2012,38.841
mus,2013,39.3
mus,2014,40.102
mus,2015,41.826
mus,2016,41.022
mus,2017,40.741
mus,2018,41.509
mus,2019,39.974
mus,2020,37.032
mwi,1990,51.686
mwi,1991,52.019
mwi,1992,52.054
mwi,1993,52.067
mwi,1994,51.971
mwi,1995,52.171
mwi,1996,52.553
mwi,1997,52.94
mwi,1998,53.332
mwi,1999,54.148
mwi,2000,54.981
mwi,2001,55.825
mwi,2002,56.685
mwi,2003,57.556
mwi,2004,58.43
mwi,2005,59.305
mwi,2006,60.142
mwi,2007,60.982
mwi,2008,61.82
mwi,2009,62.649
mwi,2010,63.467
mwi,2011,64.246
mwi,2012,65.025
mwi,2013,65.81
mwi,2014,65.333
mwi,2015,64.826
mwi,2016,64.192
mwi,2017,63.593
mwi,2018,62.976
mwi,2019,62.309
mwi,2020,58.89
mys,1990,49.493
mys,1991,48.784
mys,1992,49.097
mys,1993,48.846
mys,1994,47.561
mys,1995,46.222
mys,1996,46.606
mys,1997,45.639
mys,1998,45.723
mys,1999,45.293
mys,2000,45.206
mys,2001,45.295
mys,2002,44.61
mys,2003,44.857
mys,2004,43.789
mys,2005,42.693
mys,2006,42.513
mys,2007,41.933
mys,2008,41.704
mys,2009,40.74
mys,2010,40.036
mys,2011,40.869
mys,2012,41.706
mys,2013,42.352
mys,2014,42.299
mys,2015,41.468
mys,2016,41.723
mys,2017,41.871
mys,2018,42.841
mys,2019,44.84
mys,2020,42.995
nam,1990,37.113
nam,1991,36.949
nam,1992,36.713
nam,1993,36.324
nam,1994,35.938
nam,1995,34.33
nam,1996,32.748
nam,1997,31.179
nam,1998,30.807
nam,1999,30.445
nam,2000,30.094
nam,2001,30.164
nam,2002,30.25
nam,2003,30.35
nam,2004,30.461
nam,2005,30.58
nam,2006,30.663
nam,2007,30.756
nam,2008,30.854
nam,2009,30.951
nam,2010,31.042
nam,2011,31.135
nam,2012,31.221
nam,2013,34.799
nam,2014,32.801
nam,2015,34.908
nam,2016,37.093
nam,2017,33.116
nam,2018,29.318
nam,2019,29.156
nam,2020,28.496
ncl,1990,49.947
ncl,1991,49.577
ncl,1992,49.655
ncl,1993,49.72
ncl,1994,49.548
ncl,1995,49.009
ncl,1996,49.104
ncl,1997,48.998
ncl,1998,49.477
ncl,1999,49.488
ncl,2000,49.378
ncl,2001,49.372
ncl,2002,49.32
ncl,2003,49.013
ncl,2004,48.795
ncl,2005,48.593
ncl,2006,48.115
ncl,2007,47.746
ncl,2008,47.734
ncl,2009,47.49
ncl,2010,46.352
ncl,2011,45.575
ncl,2012,45.065
ncl,2013,44.552
ncl,2014,44.044
ncl,2015,44.119
ncl,2016,44.027
ncl,2017,43.972
ncl,2018,43.908
ncl,2019,43.839
ncl,2020,41.317
ner,1990,68.788
ner,1991,68.826
ner,1992,68.764
ner,1993,68.6
ner,1994,68.403
ner,1995,68.182
ner,1996,68.298
ner,1997,68.35
ner,1998,68.466
ner,1999,68.467
ner,2000,68.461
ner,2001,68.905
ner,2002,69.21
ner,2003,69.423
ner,2004,69.579
ner,2005,69.8
ner,2006,70.287
ner,2007,70.629
ner,2008,70.942
ner,2009,71.11
ner,2010,71.293
ner,2011,71.51
ner,2012,68.975
ner,2013,66.317
ner,2014,63.55
ner,2015,63.505
ner,2016,63.549
ner,2017,63.513
ner,2018,63.44
ner,2019,63.31
ner,2020,62.328
nga,1990,32.151
nga,1991,32.116
nga,1992,32.037
nga,1993,31.808
nga,1994,31.519
nga,1995,31.201
nga,1996,31.141
nga,1997,31
nga,1998,30.81
nga,1999,30.58
nga,2000,30.392
nga,2001,30.465
nga,2002,30.587
nga,2003,30.617
nga,2004,30.653
nga,2005,30.658
nga,2006,30.832
nga,2007,30.957
nga,2008,31.049
nga,2009,31.136
nga,2010,31.211
nga,2011,31.341
nga,2012,27.458
nga,2013,23.855
nga,2014,25.172
nga,2015,26.543
nga,2016,27.959
nga,2017,29.425
nga,2018,30.935
nga,2019,32.483
nga,2020,30.485
nic,1990,48.962
nic,1991,49.379
nic,1992,49.075
nic,1993,48.774
nic,1994,48.474
nic,1995,48.175
nic,1996,48.689
nic,1997,49.097
nic,1998,49.502
nic,1999,49.683
nic,2000,49.856
nic,2001,50.013
nic,2002,50.162
nic,2003,50.305
nic,2004,50.44
nic,2005,50.568
nic,2006,50.685
nic,2007,50.794
nic,2008,50.897
nic,2009,50.998
nic,2010,51.099
nic,2011,51.196
nic,2012,51.293
nic,2013,51.389
nic,2014,51.485
nic,2015,51.251
nic,2016,51.025
nic,2017,50.794
nic,2018,50.9
nic,2019,51.011
nic,2020,48.049
nld,1990,59.599
nld,1991,60.353
nld,1992,60.937
nld,1993,60.504
nld,1994,60.609
nld,1995,62.02
nld,1996,61.115
nld,1997,63.087
nld,1998,66.115
nld,1999,67.711
nld,2000,72.161
nld,2001,73.591
nld,2002,73.94
nld,2003,73.594
nld,2004,72.021
nld,2005,67.335
nld,2006,67.189
nld,2007,69.576
nld,2008,70.327
nld,2009,70.038
nld,2010,68.263
nld,2011,68.09
nld,2012,69.205
nld,2013,69.201
nld,2014,67.348
nld,2015,68.466
nld,2016,68.209
nld,2017,68.367
nld,2018,68.9
nld,2019,70.042
nld,2020,68.772
nor,1990,59.001
nor,1991,55.995
nor,1992,54.952
nor,1993,53.689
nor,1994,53.791
nor,1995,55.121
nor,1996,60.502
nor,1997,63.494
nor,1998,65.886
nor,1999,64.675
nor,2000,65.843
nor,2001,65.64
nor,2002,65.152
nor,2003,62.939
nor,2004,62.335
nor,2005,59.55
nor,2006,57.731
nor,2007,59.193
nor,2008,62.204
nor,2009,57.994
nor,2010,56.583
nor,2011,55.399
nor,2012,56.813
nor,2013,56.87
nor,2014,54.449
nor,2015,55.926
nor,2016,54.598
nor,2017,53.775
nor,2018,54.391
nor,2019,55.51
nor,2020,55.628
npl,1990,81.817
npl,1991,81.799
npl,1992,81.815
npl,1993,81.858
npl,1994,81.92
npl,1995,81.995
npl,1996,81.883
npl,1997,81.793
npl,1998,81.725
npl,1999,81.675
npl,2000,81.101
npl,2001,80.486
npl,2002,79.856
npl,2003,79.211
npl,2004,78.556
npl,2005,77.895
npl,2006,77.236
npl,2007,76.56
npl,2008,75.866
npl,2009,75.522
npl,2010,75.192
npl,2011,75.011
npl,2012,74.991
npl,2013,75.078
npl,2014,75.181
npl,2015,75.245
npl,2016,75.39
npl,2017,75.42
npl,2018,75.353
npl,2019,75.214
npl,2020,67.256
nzl,1990,68.499
nzl,1991,67.397
nzl,1992,65.534
nzl,1993,64.69
nzl,1994,66.037
nzl,1995,67.1
nzl,1996,66.982
nzl,1997,66.723
nzl,1998,64.949
nzl,1999,62.934
nzl,2000,62.681
nzl,2001,62.97
nzl,2002,63.619
nzl,2003,62.39
nzl,2004,62.171
nzl,2005,62.335
nzl,2006,64.4
nzl,2007,64.347
nzl,2008,62.689
nzl,2009,60.685
nzl,2010,59.044
nzl,2011,58.469
nzl,2012,58.34
nzl,2013,57.885
nzl,2014,60.067
nzl,2015,61.425
nzl,2016,62.383
nzl,2017,63.184
nzl,2018,63.72
nzl,2019,63.547
nzl,2020,62.888
omn,1990,36.113
omn,1991,35.968
omn,1992,35.562
omn,1993,35.175
omn,1994,34.835
omn,1995,34.405
omn,1996,34.907
omn,1997,35.186
omn,1998,35.545
omn,1999,35.908
omn,2000,35.777
omn,2001,35.532
omn,2002,35.608
omn,2003,35.76
omn,2004,36.257
omn,2005,36.74
omn,2006,37.377
omn,2007,37.883
omn,2008,38.232
omn,2009,38.436
omn,2010,38.535
omn,2011,38.949
omn,2012,39.146
omn,2013,39.158
omn,2014,39.069
omn,2015,38.973
omn,2016,39.409
omn,2017,39.412
omn,2018,39.014
omn,2019,38.46
omn,2020,34.334
pak,1990,41.884
pak,1991,41.733
pak,1992,41.717
pak,1993,40.351
pak,1994,39.595
pak,1995,39.111
pak,1996,40.199
pak,1997,41.295
pak,1998,40.18
pak,1999,40.354
pak,2000,40.526
pak,2001,41.907
pak,2002,43.296
pak,2003,43.352
pak,2004,43.407
pak,2005,42.784
pak,2006,42.163
pak,2007,41.087
pak,2008,40.519
pak,2009,40.878
pak,2010,41.397
pak,2011,40.01
pak,2012,40.564
pak,2013,41.116
pak,2014,39.741
pak,2015,39.962
pak,2016,39.896
pak,2017,39.832
pak,2018,39.771
pak,2019,39.641
pak,2020,37.409
pan,1990,48.834
pan,1991,48.567
pan,1992,50.231
pan,1993,51.892
pan,1994,51.268
pan,1995,51.163
pan,1996,50.91
pan,1997,50.655
pan,1998,50.746
pan,1999,50.842
pan,2000,50.274
pan,2001,49.705
pan,2002,49.134
pan,2003,49.643
pan,2004,49.373
pan,2005,49.072
pan,2006,47.131
pan,2007,47.195
pan,2008,49.835
pan,2009,49.914
pan,2010,44.504
pan,2011,41.554
pan,2012,44.413
pan,2013,44.599
pan,2014,42.498
pan,2015,41.414
pan,2016,41.422
pan,2017,41.557
pan,2018,43.468
pan,2019,45.19
pan,2020,38.366
per,1990,45.387
per,1991,45.344
per,1992,45.289
per,1993,46.625
per,1994,47.964
per,1995,51.711
per,1996,52.215
per,1997,52.729
per,1998,54.779
per,1999,56.882
per,2000,52.213
per,2001,55.215
per,2002,57.837
per,2003,60.412
per,2004,62.927
per,2005,65.373
per,2006,67.265
per,2007,68.533
per,2008,69.322
per,2009,69.279
per,2010,69.892
per,2011,68.679
per,2012,67.164
per,2013,65.695
per,2014,64.01
per,2015,60.474
per,2016,61.651
per,2017,61.948
per,2018,61.724
per,2019,61.838
per,2020,50.137
phl,1990,44.905
phl,1991,45.197
phl,1992,45.387
phl,1993,45.381
phl,1994,45.128
phl,1995,44.844
phl,1996,44.429
phl,1997,44.083
phl,1998,44.366
phl,1999,44.245
phl,2000,43.979
phl,2001,43.853
phl,2002,43.653
phl,2003,43.302
phl,2004,44.018
phl,2005,43.64
phl,2006,42.811
phl,2007,41.974
phl,2008,41.433
phl,2009,41.777
phl,2010,41.342
phl,2011,43.035
phl,2012,42.489
phl,2013,41.669
phl,2014,42.368
phl,2015,40.202
phl,2016,39.894
phl,2017,37.066
phl,2018,35.664
phl,2019,34.731
phl,2020,30.084
png,1990,61.729
png,1991,60.781
png,1992,59.29
png,1993,57.275
