geo,time,ny_exp_capm_kn
pry,1962,428305205689.29694
pry,1963,418835452600.37097
pry,1964,471048328830.82001
pry,1965,624060927077.22595
pry,1966,574590395856.09802
pry,1967,562353761515.24304
pry,1968,599078676276.97498
pry,1969,707293113107.07104
pry,1970,832963509463.59302
pry,1971,835778986403.14404
pry,1972,1001115359969.12
pry,1973,1419378732158.06006
pry,1974,2039053094099.67993
pry,1975,1978603149867.63989
pry,1976,3857346774382.27979
pry,1977,5725291308588.04004
pry,1978,6284760563669.32031
pry,1979,6280886874423.38965
pry,1980,6415724406285.7998
pry,1981,5973961168029.07031
pry,1982,6087744684532.34961
pry,1983,4500694604292.86035
pry,1984,7311298403731.80957
pry,1985,8123129554410.15039
pry,1986,11795173541562.80078
pry,1987,13214458353631.80078
pry,1988,19461574180317.19922
pry,1989,21503461592563.5
pry,1990,28132044246840.10156
pry,1991,31820655860789.89453
pry,1992,32625404236757.39844
pry,1993,35846694237329.39844
pry,1994,36714877957687.89844
pry,1995,44622556152160.20312
pry,1996,36533450433626.70312
pry,1997,32311440965470
pry,1998,39436539772143
pry,1999,33910003789224
pry,2000,32690711155822.89453
pry,2001,32555627858156.39844
pry,2002,40400894025971.89844
pry,2003,45884845520091.29688
pry,2004,48018314434497.29688
pry,2005,49254591025400.60156
pry,2006,47780750846618.79688
pry,2007,52695071895554.70312
pry,2008,53932300132816.29688
pry,2009,50831806484445.20312
pry,2010,63465330047337.69531
pry,2011,63068922657823.10156
pry,2012,58415319655896.39844
pry,2013,66284304196672
pry,2014,63897671026100
pry,2015,63501663764125.89844
pry,2016,71986007646652.79688
pry,2017,77497490409756.09375
pry,2018,74898205316170
pry,2019,72744990748731.39062
pry,2020,66863666736881.20312
pse,1994,695989353.21021
pse,1995,865142629.49752
pse,1996,805468729.78218
pse,1997,976806768.72122
pse,1998,1144877960.97806
pse,1999,1219900379.94505
pse,2000,1508044362.88128
pse,2001,996925483.93588
pse,2002,811481933.79465
pse,2003,890838134.51966
pse,2004,972320259.37527
pse,2005,1152862998.38962
pse,2006,1097855519.44174
pse,2007,1340125626.13518
pse,2008,1428610345.24865
pse,2009,1422263127.30536
pse,2010,1504161401.5844
pse,2011,1939372896.2818
pse,2012,2096140472.07099
pse,2013,2054049910.89427
pse,2014,2111926179.26477
pse,2015,2244300000
pse,2016,2186014575.36683
pse,2017,2356493167.43891
pse,2018,2377202965.52412
pse,2019,2431269603.89447
pse,2020,2224569951.56319
qat,2016,270599673760.23199
qat,2017,313754481237.992
qat,2018,373322000000
qat,2019,336412031829.67499
qat,2020,267068901878.17801
rou,1990,22620235849.0159
rou,1991,20367561907.2061
rou,1992,20570789883.4548
rou,1993,23001550313.2055
rou,1994,26554021418.485
rou,1995,29187613139.0615
rou,1996,29345000053.7263
rou,1997,33878844939.566
rou,1998,35034350946.7871
rou,1999,38241812720.5103
rou,2000,33065193139.0058
rou,2001,37760285746.31809
rou,2002,45586577905.1048
rou,2003,50577503692.7526
rou,2004,61572084795.5854
rou,2005,70382200000
rou,2006,84927773281.93779
rou,2007,113899819048.83
rou,2008,133284740875.40601
rou,2009,126283309531.024
rou,2010,147167021845.944
rou,2011,167857445330.97299
rou,2012,167420803059.811
rou,2013,203771821341.61401
rou,2014,224499575614.98999
rou,2015,241278897753.38101
rou,2016,279902470535.18201
rou,2017,302046570288.40601
rou,2018,321189849428.22498
rou,2019,342164004921.052
rou,2020,319605716928.48694
rus,1990,14933472409079.09961
rus,1991,8080144287785.01953
rus,1992,6828622981741.24023
rus,1993,5951236316569.5498
rus,1994,5924333434184.94043
rus,1995,6784256887385.55957
rus,1996,7173561704831.78027
rus,1997,6625807882582.76953
rus,1998,6339877532986.83008
rus,1999,6832890230249.88965
rus,2000,10043779201115.90039
rus,2001,9906822407560.5
rus,2002,10740440252566
rus,2003,12904832319793.69922
rus,2004,16737641502226.40039
rus,2005,20567968656124.60156
rus,2006,24482634249921.30078
rus,2007,26938728833572.10156
rus,2008,31328074394240.89453
rus,2009,20952335615893.60156
rus,2010,26724836508226.89453
rus,2011,32665618206947.10156
rus,2012,33913819234200.60156
rus,2013,33401882952626.10156
rus,2014,32103667575451.80078
rus,2015,25520997967662.10156
rus,2016,22135600000000
rus,2017,26052039773810.60156
rus,2018,31561259293019.10156
rus,2019,30072024157406.69531
rus,2020,24075830332296.60156
rwa,1960,22880511182.0525
rwa,1961,20204300964.6336
rwa,1962,18190555674.36169
rwa,1963,10495736733.8176
rwa,1964,18568182711.206
rwa,1965,20029757486.1431
rwa,1966,19985294121.2085
rwa,1967,19931353060.7215
rwa,1968,17732659535.457
rwa,1969,17293682316.6606
rwa,1970,27465787232.1175
rwa,1971,24671241183.2542
rwa,1972,25936080379.3103
rwa,1973,37569935239.7969
rwa,1974,39736703577.3283
rwa,1975,30770326829.3981
rwa,1976,52315837549.642
rwa,1977,53887114952.3284
rwa,1978,52960056277.3314
rwa,1979,83374117123.18419
rwa,1980,58337312447.5006
rwa,1981,47414181269.2863
rwa,1982,71797619858.6667
rwa,1983,81362050008.2939
rwa,1984,95989326902.2238
rwa,1985,84028065416.5204
rwa,1986,111366747147.194
rwa,1987,62161986745.6338
rwa,1988,59825491017.9519
rwa,1989,52982739166.7859
rwa,1990,50328029382.8243
rwa,1991,94204385317.1501
rwa,1992,72794136913.08609
rwa,1993,70183157004.3132
rwa,1994,30547622086.1001
rwa,1995,40673994426.1218
rwa,1996,48585180518.3374
rwa,1997,89104439640.2457
rwa,1998,77038319981.2724
rwa,1999,104131563978.341
rwa,2000,127734874436.14101
rwa,2001,164991411581.20099
rwa,2002,157048663459.28201
rwa,2003,171840812850.922
rwa,2004,259370214597.31799
rwa,2005,292387023173.19293
rwa,2006,386860947112.68201
rwa,2007,547105073297.164
rwa,2008,372058894266.03998
rwa,2009,399451051538.26599
rwa,2010,421839806788.09894
rwa,2011,574030603716.74304
rwa,2012,612224000842.55798
rwa,2013,734496181749.78101
rwa,2014,840978797726.64001
rwa,2015,927248540486.65906
rwa,2016,1091725431607.41003
rwa,2017,1579502000000
rwa,2018,1678154154697.40991
rwa,2019,1964788180342.29004
rwa,2020,1693661712032.38989
sau,2000,392856616282.48694
sau,2001,353053477080.94501
sau,2002,367622694861.15698
sau,2003,461115739208.138
sau,2004,586366376327.37
sau,2005,816362602893.96997
sau,2006,955735137659.67004
sau,2007,1016511597516.96997
sau,2008,1196088595718.62988
sau,2009,764264933661.59485
sau,2010,981867000000
sau,2011,1309319147114.51001
sau,2012,1376666708684.98999
sau,2013,1296393417264.41992
sau,2014,1138183337514.68994
sau,2015,714406150521.77917
sau,2016,671923191442.20605
sau,2017,790162081777.70593
sau,2018,1025299713098.81995
sau,2019,976305916690.37793
sau,2020,607707104405.83398
sdn,1960,1095133243.36611
sdn,1961,1169894306.07472
sdn,1962,1394474785.94673
sdn,1963,1491255042.07491
sdn,1964,1485715415.29836
sdn,1965,1334833292.12984
sdn,1966,1451813164.36923
sdn,1967,1296769459.93227
sdn,1968,1205279656.5189
sdn,1969,1201563349.28586
sdn,1970,1119216736.04014
sdn,1971,931070344.69685
sdn,1972,846282546.47254
sdn,1973,797388757.92224
sdn,1974,743618494.93753
sdn,1975,835189058.71171
sdn,1976,967731840.99931
sdn,1977,928986679.60253
sdn,1978,789612093.7753
sdn,1979,902416486.4726
sdn,1980,1064724894.16593
sdn,1981,1045468774.55501
sdn,1982,1123933752.19194
sdn,1983,1494527965.03786
sdn,1984,1388969401.16807
sdn,1985,995133935.71717
sdn,1986,900930698.14154
sdn,1987,718237060.18975
sdn,1988,786951509.60428
sdn,1989,839655515.08436
sdn,1990,823928339.41926
sdn,1991,425085193.51614
sdn,1992,557057978.64504
sdn,1993,1007316677.9835
sdn,1994,1034410480.44163
sdn,1995,709978678.06923
sdn,1996,872213510.41084
sdn,1997,1084348630.75356
sdn,1998,1329806997.52067
sdn,1999,1563373173.31779
sdn,2000,5039251192.8903
sdn,2001,4294080164.90306
sdn,2002,3694833295.36143
sdn,2003,4798533280.70663
sdn,2004,6621220303.25388
sdn,2005,5454620916.35229
sdn,2006,5535844821.23874
sdn,2007,7554545005.82288
sdn,2008,9814893632.10165
sdn,2009,7592902103.96573
sdn,2010,7345132590.99381
sdn,2011,506689137.32649
sdn,2012,315010008.28304
sdn,2013,423359478.59155
sdn,2014,619712701.76158
sdn,2015,673808744.06532
sdn,2016,866448624.20914
sdn,2017,951554178.25348
sdn,2018,1045975140.53469
sdn,2019,1243301281.89033
sdn,2020,1392308580.38703
sen,1960,612854903828.85205
sen,1961,781760011515.65405
sen,1962,775694286040.26404
sen,1963,671371165678.27698
sen,1964,723913158140.00684
sen,1965,705235966720.17102
sen,1966,740077282050.78406
sen,1967,703769404012.87097
sen,1968,560375598625.54395
sen,1969,503426978023.09894
sen,1970,640121963953.67395
sen,1971,563770570221.71399
sen,1972,630628858719.33606
sen,1973,526663575615.388
sen,1974,634590649386.43701
sen,1975,707134235398.86401
sen,1976,742391426522.91711
sen,1977,871337568928.94092
sen,1978,592492829329.50598
sen,1979,690178919769.42297
sen,1980,539188860343.81
sen,1981,695002337178.44299
sen,1982,653184672708.18994
sen,1983,762479811749.28894
sen,1984,812329940935.505
sen,1985,812584660758.42896
sen,1986,902063525432.94092
sen,1987,820394805652.04602
sen,1988,855973944503.86804
sen,1989,887108713632.78284
sen,1990,952500803417.10303
sen,1991,886464811125.36597
sen,1992,898131596822.2489
sen,1993,854776492013.71106
sen,1994,994126045327.52002
sen,1995,1029552088266.31006
sen,1996,951774692017.40991
sen,1997,970177593497.64624
sen,1998,1083716934125.66003
sen,1999,1118543321441.11011
sen,2000,1024390843971.51001
sen,2001,1153005874672.45996
sen,2002,1215304211162.54004
sen,2003,1261943375344.87012
sen,2004,1286142694609.54004
sen,2005,1363605141380.06006
sen,2006,1427112780852.46997
sen,2007,1528368253239.8999
sen,2008,1376446786664.6499
sen,2009,1637228082722.8999
sen,2010,1685767997923.20996
sen,2011,1688593842616.37012
sen,2012,1720558132545.82007
sen,2013,1885000282102.22949
sen,2014,2128837000000
sen,2015,2471196213433.43994
sen,2016,2730480070430.16016
sen,2017,2948949817376.72021
sen,2018,3098648562544.39014
sen,2019,3483674598675.45996
sen,2020,3407780050256.6001
sgp,1960,4976174502.28502
sgp,1961,4722378755.71522
sgp,1962,4948985505.5103
sgp,1963,5627084057.24214
sgp,1964,4661207757.62572
sgp,1965,5156615739.56228
sgp,1966,6056207552.33899
sgp,1967,6304079529.72821
sgp,1968,8452443213.06893
sgp,1969,9930325438.92573
sgp,1970,10457797270.9895
sgp,1971,11547275619.9498
sgp,1972,12302359008.9513
sgp,1973,15076281714.3893
sgp,1974,16909965765.5353
sgp,1975,16379168511.1039
sgp,1976,18287836231.1553
sgp,1977,20768563310.992
sgp,1978,23186411929.9682
sgp,1979,28130594683.7249
sgp,1980,34001887578.6085
sgp,1981,37988687019.57729
sgp,1982,40590863646.7969
sgp,1983,43151952251.7753
sgp,1984,46415663149.9084
sgp,1985,44692616770.3504
sgp,1986,50364634685.2487
sgp,1987,57085659601.74889
sgp,1988,74871033379.17238
sgp,1989,82907626909.3838
sgp,1990,94450150401.2032
sgp,1991,103605122961.92599
sgp,1992,110948959925.686
sgp,1993,129579140558.334
sgp,1994,156956443155.00699
sgp,1995,191926453778.48599
sgp,1996,211304657755.22501
sgp,1997,233432221715.772
sgp,1998,223995095132.09201
sgp,1999,236218506497.84799
sgp,2000,274189944281.28201
sgp,2001,262415534249.97101
sgp,2002,280000984335.68799
sgp,2003,321214927113.591
sgp,2004,387285475069.74896
sgp,2005,436812246422.94202
sgp,2006,482879541316.13501
sgp,2007,526393056506.776
sgp,2008,547247258915.88495
sgp,2009,511308520735.40002
sgp,2010,601386862441.80005
sgp,2011,637530180470.61292
sgp,2012,644758836091.42297
sgp,2013,683114036384.41602
sgp,2014,704926157391.79199
sgp,2015,755359100000
sgp,2016,760974482806.375
sgp,2017,815887843686.45398
sgp,2018,885236378078.16614
sgp,2019,885156618549.828
sgp,2020,843014671364.76001
slb,1980,767500000
slb,1981,753500000
slb,1982,741000000
slb,1983,770000000
slb,1984,904759090.90909
slb,1985,750206008.58369
slb,1986,921988235.29412
slb,1987,975303514.377
slb,1988,1072810020.87683
slb,1989,1114790786.94818
slb,1990,1050965517.24138
slb,1991,814314165.4979
slb,1992,918601583.11346
slb,1993,1231159715.15768
slb,1994,1392842560.55363
slb,1995,1505099457.50452
slb,1996,1604456499.48823
slb,1997,1775630514.70588
slb,1998,1936259850.90522
slb,1999,1768841968.91192
slb,2000,1051160714.28571
slb,2001,703312080.53691
slb,2002,913054347.82609
slb,2003,1221344051.44695
slb,2004,1481019801.9802
slb,2005,1478214559.38697
slb,2006,1669421446.38404
slb,2007,2118311427.5283
slb,2008,2278263002.94406
slb,2009,2329465896.78816
slb,2010,2869842915.34631
slb,2011,4097954301.65201
slb,2012,4552000000
slb,2013,4185585239.28503
slb,2014,4245669116.18669
slb,2015,4940644930.49877
slb,2016,5381262977.8672
slb,2017,5515663491.48196
slb,2018,5862224636.47
slb,2019,5315893318.08528
slb,2020,4119678018.57585
sle,1967,1034728428361.06006
sle,1968,1232483177854.06006
sle,1969,1705775546128.8999
sle,1970,1623521699851.51001
sle,1971,1302205302899.03003
sle,1972,1135926149182.07007
sle,1973,1391471882585.43994
sle,1974,1205958396748.96997
sle,1975,742784141001.51184
sle,1976,721555253714.25598
sle,1977,761729979549.43396
sle,1978,948536136985.17603
sle,1979,1026679615315.98999
sle,1980,632238520735.14502
sle,1981,521138498548.62701
sle,1982,427857370576.68799
sle,1983,270926440728.979
sle,1984,403457299955.70001
sle,1985,472097998982.48297
sle,1986,478659627021.95898
sle,1987,761070406234.67883
sle,1988,997641959512.68701
sle,1989,902725764381.21692
sle,1990,498250557851.21997
sle,1991,679197128800.81396
sle,1992,551595685643.21802
sle,1993,472693624546.60602
sle,1994,613859915923.177
sle,1995,377649483826.92896
sle,1996,493634878821.14398
sle,1997,363614893031.742
sle,1998,325676063038.138
sle,1999,304334367317.42798
sle,2000,318542727899.52094
sle,2001,298849682558.54602
sle,2002,368597163215.802
sle,2003,654169225698.30505
sle,2004,804070281322.65698
sle,2005,889540290445.89905
sle,2006,941684000000
sle,2007,866362642737.99182
sle,2008,743396295695.63904
sle,2009,918017159004.69812
sle,2010,1180604209681.28003
sle,2011,1197063773854.29004
sle,2012,2841102990327.41016
sle,2013,3040194713380.12939
sle,2014,3619403361821.62012
sle,2015,2057688800967.01001
sle,2016,2856026901756.97998
sle,2017,3601606312684.14014
sle,2018,2615629863734.14014
sle,2019,2626178693106.91992
sle,2020,2429209660153.08008
slv,1965,1853780335.54566
slv,1966,1844988338.57112
slv,1967,2028573486.20836
slv,1968,1907562361.31068
slv,1969,1783434010.52824
slv,1970,2142661296.79416
slv,1971,2126122338.17208
slv,1972,2587957028.21209
slv,1973,2679304626.62162
slv,1974,2397159095.73968
slv,1975,2418239652.00462
slv,1976,3225350435.25683
slv,1977,4474752577.48164
slv,1978,3419738247.26517
slv,1979,4068750861.79043
slv,1980,3111126000.81254
slv,1981,2100271463.90449
slv,1982,1647655884.48847
slv,1983,1916723878.97405
slv,1984,1805413612.61474
slv,1985,1753984486.08768
slv,1986,1930197987.9637
slv,1987,1657086390.35495
slv,1988,1611121993.21883
slv,1989,1345134944.34413
slv,1990,2024233256.40359
slv,1991,1995886670.62169
slv,1992,2053568676.75871
slv,1993,2798870443.58844
slv,1994,3191202154.31976
slv,1995,3815890233.23496
slv,1996,3921133246.75191
slv,1997,5059970396.65523
slv,1998,5185967479.91779
slv,1999,5265417555.95015
slv,2000,5724149686.83597
slv,2001,5622887393.01699
slv,2002,5855539997.19474
slv,2003,5915842317.24397
slv,2004,5823197608.61937
slv,2005,5878245865.22581
slv,2006,6167462790.11219
slv,2007,6142097600.30716
slv,2008,5932132948.91489
slv,2009,5272405559.36227
slv,2010,5839853947.29494
slv,2011,6136276030.66156
slv,2012,6271316757.95724
slv,2013,6592271145.76162
slv,2014,6677415648.92775
slv,2015,7209997629.4395
slv,2016,7328703250.13232
slv,2017,7422828320.40887
slv,2018,7341302451.41768
slv,2019,7840458597.94338
slv,2020,6365263181.10498
smr,2015,2007709565.96989
smr,2016,2042146621.25045
smr,2017,2016835537.1335
smr,2018,2041174037.46998
smr,2019,2054981731.57881
som,1960,4904237024.95018
som,1961,5974743360.07684
som,1962,5109831689.43891
som,1963,6518763043.00941
som,1964,6163973978.21516
som,1965,6220739751.29313
som,1966,5918795708.11467
som,1967,5721731128.88889
som,1968,6374893513.85211
som,1969,6726435781.85489
som,1970,5064221596.38817
som,1971,7047024867.23578
som,1972,7804764056.85315
som,1973,5691412450.10088
som,1974,5504124496.13995
som,1975,5720398433.5642
som,1976,5573086746.14212
som,1977,13256344909.5523
som,1978,16648562365.8649
som,1979,14449780558.6591
som,1980,19104635488.2258
som,1981,16466668876.8891
som,1982,19350522028.83789
som,1983,17132591130.4835
som,1984,11563700354.486
som,1985,5530000896
som,1986,9894393568.68181
som,1987,8271475665.72427
som,1988,5366860148.81802
som,1989,6130310966.74287
srb,1995,169209494634.25601
srb,1996,278717729638.63898
srb,1997,380699461149.04199
srb,1998,428848947841.95697
srb,1999,251922197069.44101
srb,2000,289079807194.32202
srb,2001,445948215212.02301
srb,2002,538925500025.28198
srb,2003,709532613865.07495
srb,2004,781377540610.27795
srb,2005,909170171992.13403
srb,2006,1081282556830.91003
srb,2007,1195492224859.30005
srb,2008,1319192033312.23999
srb,2009,1208685777690.43994
srb,2010,1318999304349.78003
srb,2011,1404170832900.41992
srb,2012,1399034181538.33008
srb,2013,1709812298832.37012
srb,2014,1818336084977.9895
srb,2015,1949407200000
srb,2016,2193401381149.87012
srb,2017,2369803031957.97998
srb,2018,2534546779729.37012
srb,2019,2749271009859.52002
srb,2020,2701892284179.45996
ssd,2008,23069877033.8518
ssd,2009,17039999953.9215
ssd,2010,22819619516.8812
ssd,2011,25972197176.053
ssd,2012,10281087924.3854
ssd,2013,1813652031.98856
ssd,2014,11757591842.5626
ssd,2015,6013647133.67883
svk,1992,14628747180.9531
svk,1993,14096566423.5189
svk,1994,15951497571.8804
svk,1995,16856702835.5583
svk,1996,15685448763.1529
svk,1997,18257405995.7182
svk,1998,17213203540.8578
svk,1999,18660391925.7858
svk,2000,20952952487.4148
svk,2001,23020241763.1743
svk,2002,24662314280.6649
svk,2003,29445507795.6428
svk,2004,35566439136.4783
svk,2005,40064426260.3571
svk,2006,48519666269.1225
svk,2007,54906213449.8591
svk,2008,55633510853.4286
svk,2009,45999492012.00369
svk,2010,53561073350.3233
svk,2011,58464565918.512
svk,2012,63021293799.8742
svk,2013,66511857835.4939
svk,2014,69006858808.7811
svk,2015,73395801000
svk,2016,76789093950.63901
svk,2017,79174784527.64769
svk,2018,82719145686.8251
svk,2019,83159581575.9454
svk,2020,76807960174.68829
svn,1990,12412642183.8225
svn,1991,9382506482.74896
svn,1992,7222798332.43877
svn,1993,7698451543.51797
svn,1994,8872495660.33262
svn,1995,9190111050.79541
svn,1996,9614613537.17382
svn,1997,10771367348.8432
svn,1998,11720856694.9151
svn,1999,11982864459.2801
svn,2000,13071459832.3126
svn,2001,14251929217.2976
svn,2002,15652941938.5687
svn,2003,16248026316.0836
svn,2004,18155655370.7719
svn,2005,19788133329.9781
svn,2006,22460990180.9051
svn,2007,25806543251.085
svn,2008,26545216429.909
svn,2009,22915418500.3218
svn,2010,24234047196.3606
svn,2011,25543957999.2624
svn,2012,25398490167.22829
svn,2013,26388303912.5298
svn,2014,28259626429.5808
svn,2015,29974299000
svn,2016,32085618585.1651
svn,2017,35428199998.1121
svn,2018,37584351880.9481
svn,2019,39491389921.70329
svn,2020,36333235494.7638
swe,1960,160454881889.10001
swe,1961,168667304520.28799
swe,1962,177228845379.974
swe,1963,189024339005.755
swe,1964,207291311422.12
swe,1965,219413840413.95999
swe,1966,230551939125.508
swe,1967,243332944363.48999
swe,1968,261827427247.73801
swe,1969,293431562459.07501
swe,1970,322429890955.64398
swe,1971,334984930555.79303
swe,1972,354082013274.99597
swe,1973,394658020302.43494
swe,1974,380972034439.46497
swe,1975,373717946788.09698
swe,1976,386680804305.50293
swe,1977,372004693837.87799
swe,1978,387023916597.98602
swe,1979,402827615868.99103
swe,1980,392816839008.55402
swe,1981,398314337534.61694
swe,1982,412359599407.28497
swe,1983,447175734914.38
swe,1984,491647123036.37
swe,1985,500334091276.02496
swe,1986,545745492589.66803
swe,1987,561533064832.46997
swe,1988,585409481022.776
swe,1989,606224435015.95691
swe,1990,610915784793.87695
swe,1991,606086765469.74683
swe,1992,617264659472.49902
swe,1993,629575217773.54199
swe,1994,719701246466.10498
swe,1995,819222713561.17505
swe,1996,848398262815.77698
swe,1997,960455038237.93787
swe,1998,1043828176857.98999
swe,1999,1087953968852.97998
swe,2000,1198727508062.48999
swe,2001,1189416262641.8999
swe,2002,1184581796279.30005
swe,2003,1230529182759.45996
swe,2004,1353740388026.62012
swe,2005,1413461328745.76001
swe,2006,1537034838145.12012
swe,2007,1630894443219.81006
swe,2008,1656118651858.07007
swe,2009,1431506912260.31006
swe,2010,1578067704283.93994
swe,2011,1672103568547.30005
swe,2012,1691029721818.66992
swe,2013,1675759610509.84009
swe,2014,1750696341026.16992
swe,2015,1864670000000
swe,2016,1915878269186.80005
swe,2017,1977136121953.87988
swe,2018,2033241013295.30005
swe,2019,2164382754099.75
swe,2020,2078684823217.37012
swz,1960,961430122.09302
swz,1961,1011061973.83178
swz,1962,1214247315.33333
swz,1963,1728388120.28986
swz,1964,1810651635.51402
swz,1965,2319070254.54545
swz,1966,2844103248.88889
swz,1967,2753301146
swz,1968,3415165664.9635
swz,1969,4225240336.02941
swz,1970,4066349752.06612
swz,1971,3801669005.59701
swz,1972,3888145628.44176
swz,1973,4556086462.42775
swz,1974,5025898790.97744
swz,1975,4541207257.62572
swz,1976,4772228582.77154
swz,1977,3873157572.78237
swz,1978,3657162263.49825
swz,1979,3731302855.14236
swz,1980,5608077452.57582
swz,1981,6355364557.66836
swz,1982,5472819054.44126
swz,1983,5446246813.32475
swz,1984,4584277022.03665
swz,1985,3401631756.04977
swz,1986,4478507213.94894
swz,1987,6007628126.34921
swz,1988,6386881286.99153
swz,1989,6933898014.85396
swz,1990,7006190143.30928
swz,1991,7442816797.02876
swz,1992,7826438550.11045
swz,1993,8702087555.05457
swz,1994,9809966640.15213
swz,1995,10154595825.7811
swz,1996,9504791529.24997
swz,1997,11288955391.9309
swz,1998,12171865301.7932
swz,1999,11341450598.9353
swz,2000,12521084271.6117
swz,2001,14357454092.5643
swz,2002,14481716239.6877
swz,2003,17253980067.8738
swz,2004,16286627226.6062
swz,2005,14159303148.2334
swz,2006,14725790373.0371
swz,2007,16496542562.4025
swz,2008,14412024051.9631
swz,2009,15063998508.5484
swz,2010,15277038253.386
swz,2011,12190453100
swz,2012,13398585749.3274
swz,2013,15360733737.9432
swz,2014,17333430879.2351
swz,2015,19012642952.7337
swz,2016,20240330526.9341
swz,2017,20592920617.7262
swz,2018,20030740467.5008
swz,2019,23682257452.8328
swz,2020,23575967237.4868
sxm,2011,1842300000
sxm,2012,1964058544.14885
sxm,2013,2073271634.2083
sxm,2014,2088212419.11292
sxm,2015,2118972505.15433
sxm,2016,2050938451.92687
sxm,2017,1645627131.56378
sxm,2018,1264399967.15364
syc,1985,240226147.94145
syc,1986,158165428.34784
syc,1987,174844332.77587
syc,1988,229501808.35036
syc,1989,305073869.54151
syc,1990,517003168.3815
syc,1991,468926691.13436
syc,1992,465340315.07554
syc,1993,520072468.32446
syc,1994,509814354.67724
syc,1995,549251078.95042
syc,1996,1072003697.49271
syc,1997,1088934310.40567
syc,1998,1291083558.58208
syc,1999,1333112064.13243
syc,2000,2661166604.83744
syc,2001,2911263449.56613
syc,2002,2696409859.53612
syc,2003,2784480413.22471
syc,2006,4733280700
syc,2012,5474594591.41681
syc,2013,6454540191.2674
syc,2014,6791274889.55836
syc,2015,7371172151.13825
syc,2016,7134980176.20016
syc,2017,7907521066.92159
syr,1970,69743805865.9218
syr,1971,70384474860.33521
syr,1972,71713333333.3333
syr,1973,75975206611.57021
syr,1974,95527033476.71587
syr,1975,99024148513.43619
syr,1976,85654721547.35229
syr,1977,94032615076.4749
syr,1978,86199349021.15878
syr,1979,108963436756.217
syr,1980,105019118229.855
syr,1981,88870165998.06339
syr,1982,88387922794.332
syr,1983,77742311217.9651
syr,1984,80089259525.52118
syr,1985,100827653034.23801
syr,1986,96750869017.63219
syr,1987,122564180814.504
syr,1988,141033792470.384
syr,1989,230777505606.18301
syr,1990,236872857786.66696
syr,1991,180670810819.46497
syr,1992,187421798970.32501
syr,1993,182150650004.13599
syr,1994,199864909699.12799
syr,1995,224401156253.17401
syr,1996,219861972964.448
syr,1997,248264103567.58801
syr,1998,239541305221.26199
syr,1999,273113603077.38101
syr,2000,326715000000
syr,2001,352393592007.89502
syr,2002,363000711983.61401
syr,2003,327467636555.17499
syr,2004,449042568243.82898
syr,2005,553139353836.8009
syr,2006,509829774682.47296
syr,2007,522960739169.66693
syr,2008,564591368992.75098
syr,2009,399493769039.37695
syr,2010,493721898518.28998
syr,2011,253256760794.21201
syr,2012,62246821081.3732
syr,2013,38264266621.1881
syr,2014,23070921556.4259
syr,2015,29341962379.2368
syr,2016,30461109980.9451
syr,2017,41986720227.7869
syr,2018,76581668757.50529
syr,2019,80558879381.3658
tcd,1960,494093046930.30603
tcd,1961,558702044036.703
tcd,1962,616045660013.92395
tcd,1963,552810011839.96704
tcd,1964,600252397149.354
tcd,1965,624798189218.46704
tcd,1966,648173371769.93005
tcd,1967,691332423213.948
tcd,1968,689171045331.79797
tcd,1969,608945088720.32703
tcd,1970,743017169653.89099
tcd,1971,774280668701.21985
tcd,1972,748004686481.76099
tcd,1973,780581509404.01599
tcd,1974,714485652180.9729
tcd,1975,575521250742.13306
tcd,1976,677948388593.69482
tcd,1977,628881249324.27502
tcd,1978,629600971953.052
tcd,1979,484867392395.71893
tcd,1980,511914568617.41907
tcd,1981,454521280437.70898
tcd,1982,294675234357.93799
tcd,1983,608311513988.80005
tcd,1984,681313407087.73804
tcd,1985,593974955401.26196
tcd,1986,593284691747.88599
tcd,1987,635119934878.26099
tcd,1988,789006740135.49292
tcd,1989,680583424842.74304
tcd,1990,707791447904.724
tcd,1991,666852802455.81201
tcd,1992,599450438666.64697
tcd,1993,583438940897.75305
tcd,1994,527700599916.19293
tcd,1995,727389678102.14111
tcd,1996,594808030100.69202
tcd,1997,664268072035.88
tcd,1998,708444945149.32202
tcd,1999,697005441984.80701
tcd,2000,637015604485.20496
tcd,2001,617609118719.56396
tcd,2002,579778960826.17798
tcd,2003,1291115321464.12012
tcd,2005,1682036695100
tcd,2007,1665553977103.23999
tcd,2008,1742068044163.23999
tcd,2009,1568772466419.87012
tcd,2010,1848034805061.91992
tcd,2011,1985614045897.05005
tcd,2012,2167779628243.56006
tcd,2013,1919679650358.06006
tcd,2014,1961970931295.4895
tcd,2015,1564977215726.75
tcd,2016,1214376426878.78003
tcd,2017,1439000316741.83008
tcd,2018,1628211980089.31006
tcd,2019,1727591952893.46997
tcd,2020,1151376364986.1001
tgo,1960,142895578933.51199
tgo,1961,192108476866.02399
tgo,1962,166819682256.98801
tgo,1963,124122805521.44299
tgo,1964,200934091601.67999
tgo,1965,205537845905.72101
tgo,1966,281365281906.43597
tgo,1967,283373957194.92499
tgo,1968,317151246985.086
tgo,1969,363022325357.716
tgo,1970,371703156860.02698
tgo,1971,409416168789.56702
tgo,1972,339901912385.34302
tgo,1973,291567802743.76202
tgo,1974,663755799341.05298
tgo,1975,288913358290.98199
tgo,1976,455395113965.27094
tgo,1977,611650926393.52002
tgo,1978,803794761440.401
tgo,1979,536961411196.758
