geo,time,ny_gdp_fcst_cn
can,2009,1465150000000
can,2010,1555133000000
can,2011,1658213000000
can,2012,1710433000000
can,2013,1781930000000
can,2014,1867752000000
can,2015,1856814000000
can,2016,1886103000000
can,2017,1995460000000
can,2018,2074935000000
can,2019,2153232000000
che,1990,348063828000
che,1991,364679479000
che,1992,373400626000
che,1993,381170792000
che,1994,390442825000
che,1995,392730297000
che,1996,395798180000
che,1997,402727191000
che,1998,413482068000
che,1999,417508837000
che,2000,438698355000
che,2001,450370063000
che,2002,451627960000
che,2003,457144530000
che,2004,471007657000
che,2005,489523528000
che,2006,519448568000
che,2007,553755193000
che,2008,577711451000
che,2009,567994533000
che,2010,586333202000
che,2011,598926397000
che,2012,605343721000
che,2013,616923048000
che,2014,628321071000
che,2015,633297964000
che,2016,641229976000
che,2017,648623903000
che,2018,669226217000
che,2019,678900956000
chl,1960,4390617.11606
chl,1961,4920409.99791
chl,1962,5780776.09273
chl,1963,8820760.69324
chl,1964,13448163.00076
chl,1965,18817671.34938
chl,1966,26725782.6446
chl,1967,34593364.47075
chl,1968,48027500.26434
chl,1969,70111729.65409
chl,1970,99718609.35814
chl,1971,129450309.98669
chl,1972,240567093.17117
chl,1973,1172694981.66653
chl,1974,9267979225.50122
chl,1975,36048836168.559
chl,1976,129778637985.576
chl,1977,286138946225.02197
chl,1978,480151925751.43695
chl,1979,767865413494.94702
chl,1980,1069481085436.73999
chl,1981,1264176500064.26001
chl,1982,1227953312154.38989
chl,1983,1511791446137.32007
chl,1984,1789354707554.34009
chl,1985,2635997959258.37012
chl,1986,3234032140460.52979
chl,1987,4334067120324.47021
chl,1988,5788022650307.5293
chl,1989,7253866533305.46875
chl,1990,9091499989020.2793
chl,1991,11917659963000
chl,1992,14935813438400
chl,1993,17705320639500
chl,1994,21471452182100
chl,1995,26185398180100
chl,1996,29185646239585.39844
chl,1997,32409801945411.30078
chl,1998,33955865916080.60156
chl,1999,34765817806126
chl,2000,38180968175978
chl,2001,41055401524409.39844
chl,2002,43686871047417.79688
chl,2003,47902967728730.70312
chl,2004,55505577274440.29688
chl,2005,62990166274611.10156
chl,2006,75672875223550
chl,2007,83577187446273.40625
chl,2008,85894367979515.5
chl,2009,89081663720083.57812
chl,2010,102687538174130
chl,2011,112074641889937
chl,2012,118873358321968
chl,2013,126187233254125
chl,2014,135913930326869
chl,2015,145684359067693
chl,2016,155091605465238
chl,2017,164227963864002
chl,2018,174158512716979
chl,2019,179679590928039
chl,2020,184005073216881
civ,2015,25086367000000
civ,2016,26480767000000
civ,2017,27727148000000
civ,2018,30071645000000
civ,2019,32063893000000
civ,2020,32966842745100
cmr,1965,199500005400
cmr,1966,209099997200
cmr,1967,230299992100
cmr,1968,259000008700
cmr,1969,286099996700
cmr,1970,318199988200
cmr,1971,340599991600
cmr,1972,377600014500
cmr,1973,423799975600
cmr,1974,519300007200
cmr,1975,612299987200
cmr,1976,692499988700
cmr,1977,833999994900
cmr,1978,1052200009700
cmr,1979,1259100045300
cmr,1980,1293169975300
cmr,1981,1660689956900
cmr,1982,2047100051500
cmr,1983,2497599881200
cmr,1984,2953450061800
cmr,1985,3664466886700
cmr,1986,3971392995300
cmr,1987,3790852948000
cmr,1988,3538032894000
cmr,1989,3431707009000
cmr,1990,3273600000000
cmr,1991,3268000047100
cmr,1992,3114199957500
cmr,1993,4343119632900
cmr,1994,4673013100900
cmr,1995,5094565131600
cmr,1996,5292243503200
cmr,1997,5836918853700
cmr,1998,6139763053600
cmr,1999,6557396914400
cmr,2000,6876337063400
cmr,2001,7319627363500
cmr,2002,7898875647500
cmr,2003,8501470719800
cmr,2004,9267406712400
cmr,2005,9552527901000
cmr,2006,10078575661800
cmr,2007,10546288624500
cmr,2008,11520500914300
cmr,2009,12285664828600
cmr,2010,12759479385600
cmr,2011,13603985707900
cmr,2012,14478850769200
cmr,2013,15622894794800
cmr,2014,16701570595800
cmr,2015,17493194331100
cmr,2016,18403673000000
cmr,2017,19141006000000
cmr,2018,20344351000000
cmr,2019,21304219000000
cmr,2020,21775143000000
cod,1994,68946300
cod,1995,393250400
cod,1996,2871399900
cod,1997,7894099900
cod,1998,9783300000
cod,1999,51499999000
cod,2000,1302475195100
cod,2001,2174156730100
cod,2002,2942805347400
cod,2003,3510966448400
cod,2004,3942294421900
cod,2005,5466883000000
cod,2006,6425744545400
cod,2007,8178049513700
cod,2008,10357645514400
cod,2009,14207135473200
cod,2010,18485676925500
cod,2011,22371387081700
cod,2012,25090569068000
cod,2013,27724927035600
cod,2014,30742890395700
cod,2015,32975078240100
cod,2016,35403566541000
cod,2017,53713084140900
cod,2018,73505834730700
cod,2019,79563406296700
cod,2020,89082864187800
cog,2005,3408647000000
cog,2006,4128893000000
cog,2007,4108137000000
cog,2008,5061771000000
cog,2009,4335400993253.32959
cog,2010,6222808320000
cog,2011,7037844600000
cog,2012,8680451000000
cog,2013,8411686400772.46094
cog,2014,8354480739295.04004
cog,2015,6562933902035.87988
cog,2016,5564789794167.9502
cog,2017,6093583428589.59961
cog,2018,7255467350282.08008
cog,2019,7184880845100.58984
cog,2020,5526965000000
col,1960,26583881700
col,1961,30399060000
col,1962,34469711900
col,1963,43881467900
col,1964,53548494800
col,1965,59726000000
col,1966,71132000000
col,1967,83220000000
col,1968,95315000000
col,1969,109560000000
col,1970,129678000000
col,1971,152422000000
col,1972,186048000000
col,1973,238326000000
col,1974,315995000000
col,1975,396779000000
col,1976,521264000000
col,1977,701257000000
col,1978,889421000000
col,1979,1160003000000
col,1980,1535413000000
col,1981,1927339000000
col,1982,2427594000000
col,1983,2979898000000
col,1984,3771886000000
col,1985,4834727000000
col,1986,6579869000000
col,1987,8516591000000
col,1988,11310079000000
col,1989,14616545000000
col,1990,22521197000000
col,1991,29267510000000
col,1992,37322179000000
col,1993,48506106000000
col,1994,62305427000000
col,1995,77447414000000
col,1996,93047242000000
col,1997,111919074000000
col,1998,130367518000000
col,1999,141143730000000
col,2000,193529000000000
col,2001,209383000000000
col,2002,226918000000000
col,2003,250926000000000
col,2004,282493000000000
col,2005,307697000000001
col,2006,345775000000001
col,2007,387663000000000.9375
col,2008,432854000000000.9375
col,2009,458523000000000
col,2010,495613000000000.9375
col,2011,562283000000000
col,2012,606358000000001
col,2013,653334000000001
col,2014,694752000000001
col,2015,730543000000001
col,2016,787719000000001
col,2017,835906000000000
col,2018,896656000000001
col,2019,960843000000001
col,2020,913471368108656
cpv,2007,105362165300
cpv,2008,116219378800
cpv,2009,119258189200
cpv,2010,120970224900
cpv,2011,127524981000
cpv,2012,131729839700
cpv,2013,134697364400
cpv,2014,135864809000
cpv,2015,138667199300
cpv,2016,144090374700
cpv,2017,149153737300
cpv,2018,157009503000
cpv,2019,167142124400
cpv,2020,143163695300
cri,1960,2860500000
cri,1961,2929300000
cri,1962,3186600000
cri,1963,3404200000
cri,1964,3608200000
cri,1965,3928500000
cri,1966,4288400000
cri,1967,4633900000
cri,1968,5126700000
cri,1969,5655300000
cri,1970,6524500000
cri,1971,7137000000
cri,1972,8215800000
cri,1973,10162400000
cri,1974,13215700000
cri,1975,16804600000
cri,1976,20675600000
cri,1977,26330700000
cri,1978,30193900000
cri,1979,34584400000
cri,1980,41405500000
cri,1981,57102700000
cri,1982,97505100000
cri,1983,129314000000
cri,1984,163010900000
cri,1985,197919800000
cri,1986,246579300000
cri,1987,284533400000
cri,1988,349742800000
cri,1989,425910700000
cri,1990,522847900000
cri,1991,811544130654.97986
cri,1992,1050066608747.68994
cri,1993,1252733320987.93994
cri,1994,1511708496212.32007
cri,1995,1904817933823.47998
cri,1996,2208915296283.31006
cri,1997,2677100038341.7998
cri,1998,3221767112233.75977
cri,1999,3708075464019.43994
cri,2000,4191052550558.25977
cri,2001,4743750181649.20996
cri,2002,5395717446913.05957
cri,2003,6251567947717.91016
cri,2004,7401978470075.15039
cri,2005,8684770781993.0498
cri,2006,10490019077570.19922
cri,2007,12470286319121.69922
cri,2008,14580940747436.5
cri,2009,16151214734273
cri,2010,18161593754095.30078
cri,2011,19757809842846.30078
cri,2012,21762808586888.5
cri,2013,23349213835709.39844
cri,2014,25733979095919.60156
cri,2015,27762675444119.89453
cri,2016,29498060197062.5
cri,2017,31718871592283
cri,2018,33390175697710.89453
cri,2019,34846681229728.39844
cri,2020,33603590338233.39844
cub,1970,5177330200
cub,1971,6287934500
cub,1972,7050014100
cub,1973,7529884600
cub,1974,8507795600
cub,1975,9713716300
cub,1976,10291921000
cub,1977,10721540000
cub,1978,12501150800
cub,1979,13020361100
cub,1980,13013331900
cub,1981,15184663000
cub,1982,16213568700
cub,1983,17403152100
cub,1984,19330480500
cub,1985,18731920400
cub,1986,18357587500
cub,1987,18288070100
cub,1988,19205127300
cub,1989,19609935100
cub,1990,20072506200
cub,1991,17103191900
cub,1992,15464114400
cub,1993,15432070800
cub,1994,17350410300
cub,1995,18715032600
cub,1996,24641868700
cub,1997,25029508100
cub,1998,25375031200
cub,1999,27976515200
cub,2000,30169800000
cub,2001,31279400000
cub,2002,33271500000
cub,2003,35531200000
cub,2004,37808000000
cub,2005,42149736100
cub,2006,52152800000
cub,2007,57943700000
cub,2008,59910400000
cub,2009,61452000000
cub,2010,63670000000
cub,2011,68210000000
cub,2012,72318000000
cub,2013,76257000000
cub,2014,79829000000
cub,2015,86216000000
cub,2016,90393000000
cub,2017,95857000000
cub,2018,98924000000
cub,2019,101603000000
cub,2020,106590000000
cym,2006,3276591200
cym,2007,3510960500
cym,2008,3605872700
cym,2009,3393889000
cym,2010,3290408500
cym,2011,3294974300
cym,2012,3374819600
cym,2013,3468192200
cym,2014,3595881200
cym,2015,3720304500
cym,2016,3867947600
cym,2017,4077746600
cym,2018,4321523100
cyp,1995,7007612000
cyp,1996,7317599000
cyp,1997,7723637000
cyp,1998,8413978000
cyp,1999,9013461000
cyp,2000,9653681000
cyp,2001,10342591000
cyp,2002,10703837000
cyp,2003,11396588000
cyp,2004,12190142000
cyp,2005,12949748000
cyp,2006,13935860000
cyp,2007,15116038000
cyp,2008,16416525000
cyp,2009,16419530000
cyp,2010,17109306000
cyp,2011,17594082000
cyp,2012,17239263000
cyp,2013,15992412000
cyp,2014,15270187000
cyp,2015,15654677000
cyp,2016,16562006000
cyp,2017,17673277000
cyp,2018,18829449000
cyp,2019,20160051000
cyp,2020,19132303000
cze,1990,653416063000
cze,1991,790049991000
cze,1992,879964559000
cze,1993,1068147481000
cze,1994,1238849105000
cze,1995,1450345000000
cze,1996,1660069000000
cze,1997,1795740000000
cze,1998,1967504000000
cze,1999,2046075000000
cze,2000,2173796000000
cze,2001,2353831000000
cze,2002,2460702000000
cze,2003,2581146000000
cze,2004,2787943000000
cze,2005,2971553000000
cze,2006,3209206000000
cze,2007,3495330000000
cze,2008,3667964000000
cze,2009,3578059000000
cze,2010,3613528000000
cze,2011,3668903000000
cze,2012,3677512000000
cze,2013,3713015000000
cze,2014,3930576000000
cze,2015,4165174000000
cze,2016,4314719000000
cze,2017,4592620000000
cze,2018,4874217000000
cze,2019,5188440000000
deu,1970,365859450000
deu,1971,405414555000
deu,1972,443048638000
deu,1973,495702651000
deu,1974,539436824000
deu,1975,564342723000
deu,1976,611862773000
deu,1977,652822136000
deu,1978,694028647000
deu,1979,751996368000
deu,1980,804167317000
deu,1981,842295697000
deu,1982,878536757000
deu,1983,916530329000
deu,1984,961500248000
deu,1985,1007773319000
deu,1986,1064606400000
deu,1987,1091680471000
deu,1988,1153647515000
deu,1989,1228915680000
deu,1990,1334965153000
deu,1991,1442996000000
deu,1992,1547253000000
deu,1993,1588401000000
deu,1994,1651639000000
deu,1995,1716521000000
deu,1996,1741658000000
deu,1997,1779073000000
deu,1998,1825860000000
deu,1999,1856619000000
deu,2000,1901809000000
deu,2001,1962576000000
deu,2002,1987125000000
deu,2003,1996524000000
deu,2004,2049674000000
deu,2005,2069658000000
deu,2006,2156957000000
deu,2007,2247830000000
deu,2008,2289553000000
deu,2009,2192834000000
deu,2010,2305684000000
deu,2011,2418099000000
deu,2012,2465800000000
deu,2013,2527883000000
deu,2014,2635393000000
deu,2015,2722020000000
deu,2016,2822443000000
deu,2017,2936703000000
deu,2018,3024422000000
deu,2019,3106157000000
dji,2013,338182509000
dji,2014,366808981000
dji,2015,400632777500
dji,2016,430383778000
dji,2017,454184842800
dji,2018,497957774400
dji,2019,553106000000
dji,2020,527957234000
dma,1977,110456958
dma,1978,138221582
dma,1979,134747949
dma,1980,180742564
dma,1981,195809956
dma,1982,210784457
dma,1983,231016017
dma,1984,254824091
dma,1985,279728219
dma,1986,315607288
dma,1987,352535637
dma,1988,393036697
dma,1989,423320556
dma,1990,464630000
dma,1991,513540000
dma,1992,550080000
dma,1993,574120000
dma,1994,630080000
dma,1995,646260000
dma,1996,688800000
dma,1997,711160000
dma,1998,755050000
dma,1999,782560000
dma,2000,798120000
dma,2001,815110000
dma,2002,795860000
dma,2003,807940000
dma,2004,849180000
dma,2005,831370000
dma,2006,882930000
dma,2007,935690000
dma,2008,1015550000
dma,2009,1087870000
dma,2010,1099220000
dma,2011,1127260000
dma,2012,1096000000
dma,2013,1132150000
dma,2014,1177500000
dma,2015,1228970000
dma,2016,1306230000
dma,2017,1176640000
dma,2018,1165080000
dma,2019,1331970000
dma,2020,1131800000
dnk,1966,73554674000
dnk,1967,80538244000
dnk,1968,88782326000
dnk,1969,101289345000
dnk,1970,112399462000
dnk,1971,125050386000
dnk,1972,142118530000
dnk,1973,165043389000
dnk,1974,185957025000
dnk,1975,208105435000
dnk,1976,238885386000
dnk,1977,263241205000
dnk,1978,290631536000
dnk,1979,319747449000
dnk,1980,346702427000
dnk,1981,381088696000
dnk,1982,438077166000
dnk,1983,480316844000
dnk,1984,529531340000
dnk,1985,571841952000
dnk,1986,605132371000
dnk,1987,639560622000
dnk,1988,666051334000
dnk,1989,709047319000
dnk,1990,742721423000
dnk,1991,774616701000
dnk,1992,804260853000
dnk,1993,811417207000
dnk,1994,861683663000
dnk,1995,897369845000
dnk,1996,936510292000
dnk,1997,984055615000
dnk,1998,1010575264000
dnk,1999,1059211260000
dnk,2000,1143122725000
dnk,2001,1181118379000
dnk,2002,1211617105000
dnk,2003,1235824302000
dnk,2004,1291321545000
dnk,2005,1347650368000
dnk,2006,1428654101000
dnk,2007,1475014737000
dnk,2008,1545452494000
dnk,2009,1484940570000
dnk,2010,1562742705000
dnk,2011,1593742163000
dnk,2012,1636086403000
dnk,2013,1669456219000
dnk,2014,1718978927000
dnk,2015,1767126454000
dnk,2016,1829137889000
dnk,2017,1906874327000
dnk,2018,1955863098000
dnk,2019,2037657938000
dom,1960,575999900
dom,1961,568499900
dom,1962,714500000
dom,1963,821599900
dom,1964,893099900
dom,1965,803600000
dom,1966,867100000
dom,1967,914900000
dom,1968,941300000
dom,1969,1079500000
dom,1970,1325200000
dom,1971,1485900000
dom,1972,1782200100
dom,1973,2116100000
dom,1974,2528000000
dom,1975,3167200000
dom,1976,3565300000
dom,1977,4137600000
dom,1978,4371400200
dom,1979,5043200000
dom,1980,6124000300
dom,1981,6725999600
dom,1982,7491000300
dom,1983,8048000000
dom,1984,9541399600
dom,1985,14223700000
dom,1986,16163500000
dom,1987,20779999200
dom,1988,30469808100
dom,1989,39320756200
dom,1990,55782309900
dom,1991,114769706700
dom,1992,133041481300
dom,1993,150008530000
dom,1994,170071894600
dom,1995,196540562700
dom,1996,217822130700
dom,1997,257911423900
dom,1998,291026390800
dom,1999,321190516900
dom,2000,356037668400
dom,2001,387536166300
dom,2002,437651989800
dom,2003,589249939700
dom,2004,879591634500
dom,2005,1010304500900
dom,2006,1180271567600
dom,2007,1341622066100
dom,2008,1548178858300
dom,2009,1615901305700
dom,2010,1849807049300
dom,2011,2070333602000
dom,2012,2236434640100
dom,2013,2449171053800
dom,2014,2740824102900
dom,2015,2982623839600
dom,2016,3240875398100
dom,2017,3530288393700
dom,2018,3921806609200
dom,2019,4224604417400
dom,2020,4168231175000
dza,1999,3011815000000
dza,2000,3855688000000
dza,2001,3924201000000
dza,2002,4145271000000
dza,2003,4849250000000
dza,2004,5702938000000
dza,2005,7067966000000
dza,2006,8010101000000
dza,2007,8820432000000
dza,2008,10389775000000
dza,2009,9252201000000
dza,2010,11243875000000
dza,2011,13733896000000
dza,2012,15132092000000
dza,2013,15408269000000
dza,2014,15986502000000
dza,2015,15358949800000
dza,2016,16119030000000
dza,2017,17398718000000
dza,2018,18849665000000
dza,2019,18881779000000
dza,2020,16907103000000
ecu,1960,1665948186.34508
ecu,1961,1556087903.61598
ecu,1962,1472385855.75902
ecu,1963,1755055515.31159
ecu,1964,2147133290.82059
ecu,1965,2295715000
ecu,1966,2326096000
ecu,1967,2428768000
ecu,1968,2452421000
ecu,1969,2975593000
ecu,1970,2722170000
ecu,1971,2617297000
ecu,1972,3022636000
ecu,1973,3668688000
ecu,1974,6351404000
ecu,1975,7461716000
ecu,1976,8764003000
ecu,1977,10568118000
ecu,1978,11375108000
ecu,1979,13580678000
ecu,1980,17204727000
ecu,1981,21148915000
ecu,1982,19391009000
ecu,1983,16661099000
ecu,1984,16313797000
ecu,1985,16478639000
ecu,1986,14577748000
ecu,1987,13306610000
ecu,1988,12464219000
ecu,1989,13293609000
ecu,1990,14587500000
ecu,1991,16299425000
ecu,1992,17386935000
ecu,1993,18223735000
ecu,1994,21887046000
ecu,1995,23653813000
ecu,1996,24457471000
ecu,1997,27069536000
ecu,1998,26675158000
ecu,1999,18824552000
ecu,2000,17272627000
ecu,2001,22532199000
ecu,2002,26239842000
ecu,2003,30171253000
ecu,2004,34198165000
ecu,2005,39205144000
ecu,2006,44497147000
ecu,2007,48510903000
ecu,2008,59550902000
ecu,2009,59013275000
ecu,2010,66499460000
ecu,2011,76536215000
ecu,2012,83856171000
ecu,2013,90533862000
ecu,2014,96894741000
ecu,2015,92042505000
ecu,2016,93038286000
ecu,2017,97082733000
ecu,2018,99955953000
ecu,2019,100871577000
ecu,2020,93316525000
egy,1960,1324200000
egy,1961,1411000000
egy,1962,1470600000
egy,1963,1630200000
egy,1964,1797100000
egy,1965,1997300000
egy,1966,2148000000
egy,1967,2219000000
egy,1968,2187900000
egy,1969,2339300000
egy,1970,2804200000
egy,1971,2977000000
egy,1972,3209900000
egy,1973,3526100000
egy,1974,4199600000
egy,1975,5061300000
egy,1976,6164200000
egy,1977,7399900000
egy,1978,9013000000
egy,1979,12067699900
egy,1980,14164123763.3151
egy,1981,15494100000
egy,1982,21526000000
egy,1983,25412000000
egy,1984,30080000000
egy,1985,35638000000
egy,1986,41433000000
egy,1987,49335001100
egy,1988,58630000600
egy,1989,73170001900
egy,1990,91535000000
egy,1991,110011000000
egy,1992,131057000000
egy,1993,146160000000
egy,1994,162967000000
egy,1995,191010000000
egy,1996,214185000000
egy,1997,247028000000
egy,1998,266757400000
egy,1999,282577700000
egy,2000,315667000000
egy,2001,332544000000
egy,2002,354563800000
egy,2003,390619400000
egy,2004,456322400000
egy,2005,506511800000
egy,2006,581144100000
egy,2007,710386600000
egy,2008,855301800000
egy,2009,994055100000
egy,2010,1150589600000
egy,2011,1309905700000
egy,2012,1713146200000
egy,2013,1924808000000
egy,2014,2205594300000
egy,2015,2473100200000
egy,2016,2674409500000
egy,2017,3417149200000
egy,2018,4334900267500
egy,2019,5170107058900
egy,2020,5581996645300
eri,1992,1957200000
eri,1993,2122200000
eri,1994,2945300000
eri,1995,3323400000
eri,1996,3975600000
eri,1997,4431200000
eri,1998,5023700000
eri,1999,5129000000
eri,2000,6371119100
eri,2001,7940811500
eri,2002,9194613500
eri,2003,11097310600
eri,2004,14058082100
eri,2005,15758499400
eri,2006,17545613900
eri,2007,19371857800
eri,2008,20480402800
eri,2009,27751694100
esp,1970,15739290000
esp,1971,17936678000
esp,1972,21052328000
esp,1973,25287377000
esp,1974,31527879000
esp,1975,37354933000
esp,1976,45015883000
esp,1977,57155086000
esp,1978,70666095000
esp,1979,82354383000
esp,1980,95205453000
esp,1981,107006555000
esp,1982,123202781000
esp,1983,139529254000
esp,1984,158918078000
esp,1985,174357045000
esp,1986,197035396000
esp,1987,221077819000
esp,1988,246991174000
esp,1989,276679710000
esp,1990,309083267000
esp,1991,338787958000
esp,1992,361331012000
esp,1993,376602373000
esp,1994,396191113000
esp,1995,426438000000
esp,1996,451897000000
esp,1997,477499000000
esp,1998,507777000000
esp,1999,541434000000
esp,2000,588988000000
esp,2001,639118000000
esp,2002,683263000000
esp,2003,727883000000
esp,2004,775375000000
esp,2005,832410000000
esp,2006,897257000000
esp,2007,969173000000
esp,2008,1022552000000
esp,2009,1002045000000
esp,2010,985479000000
esp,2011,980239000000
esp,2012,948339000000
esp,2013,932448000000
esp,2014,939949000000
esp,2015,978469000000
esp,2016,1010688000000
esp,2017,1053180000000
esp,2018,1089802000000
esp,2019,1129010000000
est,1995,2530921000
est,1996,3233483000
est,1997,4005632000
est,1998,4537385000
est,1999,4868210000
est,2000,5520984000
est,2001,6242073000
est,2002,6967332000
est,2003,7810849000
est,2004,8663460000
est,2005,10045912000
est,2006,11926815000
est,2007,14409551000
est,2008,14838902000
est,2009,12345639000
est,2010,13017232000
est,2011,14774295000
est,2012,15790571000
est,2013,16690723000
est,2014,17614235000
est,2015,18041541000
est,2016,18929269000
est,2017,20700388000
est,2018,22565213000
est,2019,24460501000
eth,1981,14290214600
eth,1982,15083593500
eth,1983,16781749000
eth,1984,15684815900
eth,1985,18635839800
eth,1986,19276503800
eth,1987,20605691000
eth,1988,21276497000
eth,1989,22447530700
eth,1990,23967895200
eth,1991,26648207500
eth,1992,28452013100
eth,1993,36254063500
eth,1994,37935116500
eth,1995,45213042300
eth,1996,50888622600
eth,1997,52244237300
eth,1998,50292934700
eth,1999,54103017900
eth,2000,62810885100
eth,2001,63591236800
eth,2002,62289110300
eth,2003,68767583200
eth,2004,79849768600
eth,2005,98822698100
eth,2006,122953633500
eth,2007,161122781900
eth,2008,233421540400
eth,2009,318826157200
eth,2010,357464491200
eth,2011,475647541000
eth,2012,690444498000
eth,2013,796303083000
eth,2014,974716376000
eth,2015,1192832770000
eth,2016,1449397451000
eth,2017,1704030496000
eth,2018,2062537132000
eth,2019,2538152000000
eth,2020,3182998000000
fin,1970,7097336000
fin,1971,7763636000
fin,1972,9046614000
fin,1973,11036263000
fin,1974,14218390000
fin,1975,16583496000
fin,1976,18781724000
fin,1977,20354637000
fin,1978,22390709000
fin,1979,26078746000
fin,1980,30084000000
fin,1981,33915000000
fin,1982,38067000000
fin,1983,42547000000
fin,1984,47249000000
fin,1985,51312000000
fin,1986,55047000000
fin,1987,59212000000
fin,1988,65862000000
fin,1989,73949000000
fin,1990,79033000000
fin,1991,75596000000
fin,1992,73925000000
fin,1993,74933000000
fin,1994,79423000000
fin,1995,86345000000
fin,1996,89194000000
fin,1997,96133000000
fin,1998,104771000000
fin,1999,110428000000
fin,2000,119381000000
fin,2001,127302000000
fin,2002,130218000000
fin,2003,132423000000
fin,2004,139033000000
fin,2005,143921000000
fin,2006,150758000000
fin,2007,164142000000
fin,2008,170940000000
fin,2009,159066000000
fin,2010,164663000000
fin,2011,171583000000
fin,2012,173661000000
fin,2013,175985000000
fin,2014,178410000000
fin,2015,182599000000
fin,2016,187394000000
fin,2017,195339000000
fin,2018,201628000000
fin,2019,208049000000
fji,1960,82400000
fji,1961,86100000
fji,1962,90200000
fji,1963,93900000
fji,1964,99600000
fji,1965,104700000
fji,1966,108800000
fji,1967,117300000
fji,1968,129600000
fji,1969,140500000
fji,1970,168900000
fji,1971,184600000
fji,1972,230500000
fji,1973,300600100
fji,1974,410500000
fji,1975,515400100
fji,1976,570599700
fji,1977,605699700
fji,1978,643000000
fji,1979,779400000
fji,1980,901000100
fji,1981,953499900
fji,1982,1020561000
fji,1983,1031750000
fji,1984,1108770000
fji,1985,1177622000
fji,1986,1326114000
fji,1987,1329232000
fji,1988,1433270000
fji,1989,1555279000
fji,1990,1742000000
fji,1991,1805300000
fji,1992,2010700000
fji,1993,2170300000
fji,1994,2294100000
fji,1995,2373000000
fji,1996,2577600000
fji,1997,2579400000
fji,1998,2815100000
fji,1999,3282100000
fji,2000,3138142000
fji,2001,3296003000
fji,2002,3484025000
fji,2003,3696881000
fji,2004,3989489000
fji,2005,4327316000
fji,2006,4544975000
fji,2007,4648594000
fji,2008,4730598400
fji,2009,4786008600
fji,2010,5051038100
fji,2011,5738835400
fji,2012,6000039700
fji,2013,6429020500
fji,2014,7210326500
fji,2015,7708404900
fji,2016,8406665800
fji,2017,8930770600
fji,2018,9363400000
fji,2019,9667900000
fji,2020,7909312590.78625
fra,1960,41074000000
fra,1961,44528000000
fra,1962,49909000000
fra,1963,55810000000
fra,1964,61769000000
fra,1965,66901000000
fra,1966,72562000000
fra,1967,78740000000
fra,1968,86845000000
fra,1969,98522000000
fra,1970,110957000000
fra,1971,123916000000
fra,1972,138127000000
fra,1973,159682000000
fra,1974,186469000000
fra,1975,210617000000
fra,1976,242403000000
fra,1977,275156000000
fra,1978,311234000000
fra,1979,353322000000
fra,1980,403015000000
fra,1981,455642000000
fra,1982,522807000000
fra,1983,580338000000
fra,1984,630704000000
fra,1985,674600000000
fra,1986,727086000000
fra,1987,763587000000
fra,1988,824624000000
fra,1989,890915000000
fra,1990,943853000000
fra,1991,979623000000
fra,1992,1019900000000
fra,1993,1030121000000
fra,1994,1057108000000
fra,1995,1090700000000
fra,1996,1116862000000
fra,1997,1154044000000
fra,1998,1207167000000
fra,1999,1251478000000
fra,2000,1326341000000
fra,2001,1384016000000
fra,2002,1430220000000
fra,2003,1469233000000
fra,2004,1532690000000
fra,2005,1586085000000
fra,2006,1654464000000
fra,2007,1742511000000
fra,2008,1792805000000
fra,2009,1750127000000
fra,2010,1797790000000
fra,2011,1848583000000
fra,2012,1875325000000
fra,2013,1899841000000
fra,2014,1927230000000
fra,2015,1967466000000
fra,2016,1996790000000
fra,2017,2046129000000
fra,2018,2099320000000
fra,2019,2157111000000
fro,1998,6428300000
fro,1999,6760400000
fro,2000,7412200000
fro,2001,8344400000
fro,2002,8643800000
fro,2003,8461500000
fro,2004,8734500000
fro,2005,8925400000
fro,2006,10127500000
fro,2007,10591200000
fro,2008,10621600000
fro,2009,10572100000
fro,2010,11382700000
fro,2011,11720200000
fro,2012,11997800000
fro,2013,13073100000
fro,2014,14152900000
fro,2015,15053200000
fro,2016,16403600000
fro,2017,17004100000
fro,2018,17015000000
fro,2019,18457500000
fsm,1983,100800000
fsm,1995,210942700
fsm,1996,209863400
fsm,1997,197018600
fsm,1998,207417700
fsm,1999,206857900
fsm,2000,218535500
fsm,2001,226434300
fsm,2002,227274400
fsm,2003,228123300
fsm,2004,221930400
fsm,2005,228755200
fsm,2006,231903500
fsm,2007,235894500
fsm,2008,243828400
fsm,2009,257654900
fsm,2010,270877500
fsm,2011,286264600
fsm,2012,301830100
fsm,2013,292176300
fsm,2014,298532500
fsm,2015,293137200
fsm,2016,307409200
fsm,2017,338306100
fsm,2018,371912200
fsm,2019,377625700
fsm,2020,379490200
gab,2001,3377191000000
gab,2002,3402389000000
gab,2003,3468833000000
gab,2004,3821061000000
gab,2005,4773300000000
gab,2006,5141755000000
gab,2007,5575774000000
gab,2008,6594453000000
gab,2009,5258845000000
gab,2010,6395674562000
gab,2011,7718796083900
gab,2012,7857753919600
gab,2013,7781804627700
gab,2014,8001641709500
gab,2015,7782746368700
gab,2016,7625324464500
gab,2017,8095265697100
gab,2018,8776898177200
gab,2019,9264388466700
gab,2020,8209196893400
gbm,2012,4233922000
gbm,2013,4476380000
gbm,2014,4678906000
gbm,2015,4628877000
gbm,2016,5056988000
gbm,2017,5408331000
gbm,2018,5600153000
gbm,2019,5710332000
gbr,1970,49894226000
gbr,1971,56101747000
gbr,1972,63474345000
gbr,1973,73975558000
