geo,time,ne_con_prvt_cn_ad
tgo,2011,1427394000000
tgo,2012,1490777000000
tgo,2013,1603962000000
tgo,2014,1662048000000
tgo,2015,1773608000000
tgo,2016,2781927000000
tgo,2017,2838170000000
tgo,2018,2992614100000
tgo,2019,3130572249999.99023
tgo,2020,3133496180000
tha,1990,1234981000000
tha,1991,1378062000000
tha,1992,1550497000000
tha,1993,1695658000000
tha,1994,1923156000000
tha,1995,2163675000000
tha,1996,2398573000000
tha,1997,2496496000000
tha,1998,2429533000000
tha,1999,2547642000000
tha,2000,2744483000000
tha,2001,2993350000000
tha,2002,3211202000000
tha,2003,3514396000000.00977
tha,2004,3885695000000.00977
tha,2005,4251878000000.00977
tha,2006,4574247999999.99023
tha,2007,4769450999999.99023
tha,2008,5206738000000
tha,2009,5125447000000.01953
tha,2010,5639207000000.00977
tha,2011,5988244000000.00977
tha,2012,6582557999999.99023
tha,2013,6787206000000
tha,2014,6958639000000
tha,2015,7056548999999.99023
tha,2016,7296548000000.00977
tha,2017,7578737000000
tha,2018,8004748999999.99023
tha,2019,8405969999999.98047
tha,2020,8303301999999.96973
tjk,1993,898800
tjk,1994,4579700
tjk,1995,38799200
tjk,1996,157918000
tjk,1997,280628400
tjk,1998,837000000
tjk,1999,1065000000
tjk,2000,1344000000
tjk,2001,2103000000
tjk,2002,2864000000
tjk,2003,3980000000.00001
tjk,2004,5164000000
tjk,2005,6381000000.00001
tjk,2006,8026000000
tjk,2007,14402000000
tjk,2008,19754000000
tjk,2009,21455000000
tjk,2010,27410000000
tjk,2011,33313000000
tjk,2012,41545000000
tjk,2013,46939000000
tjk,2014,46420000000
tjk,2015,36313800000
tjk,2016,43668000000
tjk,2017,51830599999.9999
tjk,2018,54299799999.9998
tjk,2019,60314700000.0003
tjk,2020,71966300000
tkm,1990,2521.12117
tkm,1991,4297.82565
tkm,1993,1088062.81745
tkm,1997,3120172963.91184
tkm,1998,4059281860.19662
tkm,1999,5765197771.57152
tkm,2000,3214811706.65962
tkm,2001,5516617398.88743
tkm,2002,5233858888.36501
tkm,2003,7537614636.30355
tkm,2004,9172908600
tkm,2005,8321398500
tkm,2006,7178904500
tkm,2007,9741241899.99998
tkm,2008,18452564700
tkm,2009,8210422600.00001
tkm,2010,3246918500
tkm,2011,6493155599.99999
tkm,2012,15110790900
tls,2000,321340000
tls,2001,392460500
tls,2002,418521400
tls,2003,412034600
tls,2004,429424300
tls,2005,425134500
tls,2006,389643700
tls,2007,460894000
tls,2008,477528100
tls,2009,542049700
tls,2010,629594300
tls,2011,708023400
tls,2012,812762300
tls,2013,898001900
tls,2014,937692900
tls,2015,928072300
tls,2016,970675000
tls,2017,1010452100
tls,2018,1042459000
tls,2019,1098249900
tls,2020,1082463100
ton,1990,139314512.73348
ton,1991,174209895.36611
ton,1992,165604639.99848
ton,1993,178133236.40642
ton,1994,238264500
ton,1995,246376600
ton,1996,251443400
ton,1997,252829800
ton,1998,279546200
ton,1999,281706000
ton,2000,305351800
ton,2001,319677500
ton,2002,386897900
ton,2003,427143700
ton,2004,464367200
ton,2005,517107000
ton,2006,553607600
ton,2007,614327700
ton,2008,681110100
ton,2009,693228500
ton,2010,698370700
ton,2011,694056900
ton,2012,711284500
ton,2013,757863500
ton,2014,788514000
ton,2015,857626000
ton,2016,901187100
ton,2017,980383900
ton,2018,1084639100
ton,2019,1111598300
ton,2020,1118711700
tun,1990,7924274115.34475
tun,1991,8643092330.59764
tun,1992,9743775525.30881
tun,1993,10472958104.2578
tun,1994,11284708966.241
tun,1995,12354529731.9731
tun,1996,13379553912.3585
tun,1997,14795364277.8555
tun,1998,16040548815.0646
tun,1999,17428912266.7115
tun,2000,18712172954.79309
tun,2001,20368747750.189
tun,2002,21650539936.584
tun,2003,23338058160.3748
tun,2004,25382422293.995
tun,2005,27137176916.4339
tun,2006,29625133452.3671
tun,2007,32201619661.4033
tun,2008,35582110543.8206
tun,2009,38170659445.2819
tun,2010,41755045463.9097
tun,2011,45071485169.85889
tun,2012,49488490757.7872
tun,2013,53942454732.84969
tun,2014,58905161048.81809
tun,2015,63676478617.9285
tun,2016,68043525481.5589
tun,2017,73506350401.80908
tun,2018,80836245399.9877
tur,1990,373840822.8197
tur,1991,616965883.31262
tur,1992,1054355450.81208
tur,1993,1899058125.15906
tur,1994,3753160768.89812
tur,1995,7569253276.09688
tur,1996,13782024337.8256
tur,1997,27208602658.881
tur,1998,46453883900
tur,1999,70905263900
tur,2000,114807103900
tur,2001,160318102800
tur,2002,231130606500
tur,2003,308392854000
tur,2004,374654377500
tur,2005,431296470800
tur,2006,491117250500
tur,2007,551098230200
tur,2008,612487335900
tur,2009,619648345100
tur,2010,731881897199.99695
tur,2011,881073482999.99902
tur,2012,979094895300.00305
tur,2013,1117823566000
tur,2014,1240496089800
tur,2015,1411072945400
tur,2016,1560395821600
tur,2017,1836628050400
tur,2018,2111939675000
tur,2019,2456122508000
tur,2020,2863969103000
tza,1990,998660460652.89404
tza,1991,1288247685051.81006
tza,1992,1645581167023.55005
tza,1993,2098905455779.11011
tza,1994,2805541964342.81006
tza,1995,3678095232294.80957
tza,1996,4545371343854.38965
tza,1997,5762283027084.03027
tza,1998,6213012124007.44043
tza,1999,7442039635300.29004
tza,2000,8246830895811.69922
tza,2001,8810243886181.36914
tza,2002,9837257095540.32031
tza,2003,10937268447616.09961
tza,2004,11904794160102.40039
tza,2005,13226880467000
tza,2006,14878003128200
tza,2007,17034647154000
tza,2008,20501986728300
tza,2009,23213087697300
tza,2010,29509246739900.10156
tza,2011,36954605523000.09375
tza,2012,40104546015000.09375
tza,2013,46042057785000.09375
tza,2014,50962857884200.09375
tza,2015,60253238103100.09375
tza,2016,66620320687900.20312
tza,2017,70646719259199.79688
tza,2018,77269133344699.90625
tza,2019,81912768213599.70312
tza,2020,82709432257999.70312
uga,1990,2069212464482
uga,1991,2721666786873.06982
uga,1992,4024625904009.52002
uga,1993,5176715849348.60938
uga,1994,5734394006584.38965
uga,1995,7284583968634.30859
uga,1996,7674910142741.36914
uga,1997,7796039715216.68945
uga,1998,9933304446388
uga,1999,10404167953443.09961
uga,2000,11735055328981.90039
uga,2001,12895044750148.80078
uga,2002,13584006236892.40039
uga,2003,15509396725307.69922
uga,2004,18860533714503.19922
uga,2005,19120976379004.10156
uga,2006,22874312548617.69531
uga,2007,26827053102823.80078
uga,2008,29134367324328.69531
uga,2009,38238929689276.89844
uga,2010,41390603979403.69531
uga,2011,46471571273201.10156
uga,2012,54221205160261.69531
uga,2013,54362458900281
uga,2014,57133563343336.09375
uga,2015,70289985852427.69531
uga,2016,72176841809000
uga,2017,76929867710200
uga,2018,87113601938900.1875
uga,2019,94014853268100.40625
uga,2020,99531222991800.1875
ukr,1990,954000
ukr,1991,1619000
ukr,1992,23149000
ukr,1993,712260000
ukr,1994,5835039699.99999
ukr,1995,30055090200
ukr,1996,47381000200
ukr,1997,50616999900
ukr,1998,58323001300
ukr,1999,74614996999.99989
ukr,2000,101170000000
ukr,2001,122294000000
ukr,2002,135518000000
ukr,2003,158984000000
ukr,2004,195224000000
ukr,2005,270528000000
ukr,2006,342136000000
ukr,2007,455559000000
ukr,2008,627050000000
ukr,2009,616616000000
ukr,2010,725888000000
ukr,2011,915514000000
ukr,2012,1011190000000
ukr,2013,1109761000000
ukr,2014,1133749000000
ukr,2015,1347314000000
ukr,2016,1588601000000
ukr,2017,2001505000000
ukr,2018,2469754999999.99023
ukr,2019,2958119000000.00977
ukr,2020,3115484999999.99023
ury,1990,8166889226.39812
ury,1991,16935268136.7259
ury,1992,30062993710.69469
ury,1993,45887319656.8631
ury,1994,68647678395.175
ury,1995,95405118738.21027
ury,1996,126092338353.10899
ury,1997,169520947100
ury,1998,198221647500
ury,1999,206485046500
ury,2000,211268829200
ury,2001,211214887200
ury,2002,212196041800
ury,2003,236831213500
ury,2004,270196568200
ury,2005,295113006900
ury,2006,332913787800
ury,2007,384756353700
ury,2008,441367009300
ury,2009,476068531200
ury,2010,541085702300
ury,2011,618435043000
ury,2012,697951328600
ury,2013,789538001800
ury,2014,892812296000
ury,2015,972962844200
usa,1990,3808994000000
usa,1991,3943449000000
usa,1992,4197559000000
usa,1993,4451984000000
usa,1994,4720965000000
usa,1995,4962590000000
usa,1996,5244596000000
usa,1997,5536790000000
usa,1998,5877248000000
usa,1999,6283758000000
usa,2000,6767179000000
usa,2001,7073801000000
usa,2002,7348941000000
usa,2003,7740749000000
usa,2004,8231960000000
usa,2005,8769066000000
usa,2006,9277236000000
usa,2007,9746594000000
usa,2008,10050083000000
usa,2009,9891218000000
usa,2010,10260256000000
usa,2011,10698857000000
usa,2012,11047363000000
usa,2013,11363528000000
usa,2014,11847725000000
usa,2015,12263476000000
usa,2016,12693266000000
usa,2017,13239111000000
usa,2018,13913531000000
usa,2019,14428675999999.90039
usa,2020,14047565000000
uzb,1992,60768018.48154
uzb,1993,3025607657.02807
uzb,1994,34500242913.7016
uzb,1995,142010594769
uzb,1996,317185602150.69598
uzb,1997,633153711720.58606
uzb,1998,889124597148.62683
uzb,1999,1419763727796.44995
uzb,2000,1958531913548.15991
uzb,2001,3036383852305.4502
uzb,2002,4599906588034.23047
uzb,2003,5854398363250.2998
uzb,2004,6838484183385
uzb,2005,8489235678274.46094
uzb,2006,11156137184945.09961
uzb,2007,15404683090119.09961
uzb,2008,20542842934906.30078
uzb,2009,28387952542754.80078
uzb,2010,48562295000515.10156
uzb,2011,63215778200613.39844
uzb,2012,79632545372465.29688
uzb,2013,98291255245767.59375
uzb,2014,118296637780642
uzb,2015,143663349626033
uzb,2016,169325075291110
uzb,2017,203714168247157
uzb,2018,262435202034226
uzb,2019,313813600000000
uzb,2020,350339400000000
ven,1990,1369651200
ven,1991,1955912400
ven,1992,2784625000
ven,1993,3848858300
ven,1994,5880773900
ven,1995,9200509100.00001
ven,1996,18016449200
ven,1997,21610075000
ven,1998,28822624000.0001
ven,1999,34071552000
ven,2000,41220710000
ven,2001,48838780000
ven,2002,57740133999.9999
ven,2003,73532704000.00009
ven,2004,104674888000
ven,2005,142160849000
ven,2006,185128620000
ven,2007,252869369000
ven,2008,348971198000.00098
ven,2009,444731262999.99902
ven,2010,568358590000
ven,2011,748815659000
ven,2012,969378227999.99902
ven,2013,1461820519000
ven,2014,2282210369000
vir,2002,1651000000
vir,2003,1738000000
vir,2004,1872000000
vir,2005,2096000000
vir,2006,2280000000
vir,2007,2280000000
vir,2008,2311000000
vir,2009,2368000000
vir,2010,2428000000
vir,2011,2524000000
vir,2012,2528000000
vir,2013,2515000000
vir,2014,2493000000
vir,2015,2564000000
vir,2016,2582000000
vir,2017,2577999999.99999
vir,2018,2657000000
vir,2019,2851000000
vnm,1990,35558998933500
vnm,1991,62755000287200
vnm,1992,88943001337900
vnm,1993,106440001847300
vnm,1994,133298999263200
vnm,1995,168492000000000
vnm,1996,202509000000000
vnm,1997,225084000000000
vnm,1998,255921000000000
vnm,1999,274553000000000
vnm,2000,293507000000000
vnm,2001,312144000000000
vnm,2002,348747000000000
vnm,2003,406451000000000
vnm,2004,465506000000000
vnm,2005,598567000000000
vnm,2006,690954000000000
vnm,2007,849141000000000
vnm,2008,1145361000000000
vnm,2009,1239151000000000
vnm,2010,1436289000000000
vnm,2011,1844377000000000
vnm,2012,2093260999999990
vnm,2013,2346160999999990
vnm,2014,2591337000000000
vnm,2015,2849539999999990
vnm,2016,3086298000000000
vnm,2017,3405750000000000
vnm,2018,3745063000000009.5
vnm,2019,4115186000000000
vnm,2020,4270222000000009.5
vut,1990,11332924140.7229
vut,1991,12769968707.0779
vut,1992,13319256266.7614
vut,1993,13363740822.6513
vut,1994,14414930219.4399
vut,1995,15145057169.3713
vut,1996,15552187561.3198
vut,1997,16817096237.4923
vut,1998,25476000000
vut,1999,27413000000
vut,2000,26698000000
vut,2001,28677000000
vut,2002,26233000000
vut,2003,26908000000
vut,2004,28184000000
vut,2005,28974000000
vut,2006,30638000000
vut,2007,32114999999.9998
vut,2008,34909000000.0001
vut,2009,38750000000.0001
vut,2010,41630000000
vut,2011,43682999999.9999
vut,2012,45387999999.9998
vut,2013,47496000000.0001
vut,2014,51443999999.9999
vut,2015,54544000000.0001
vut,2016,56821999999.9999
vut,2017,58765000000.0001
zaf,1990,201007996847.70496
zaf,1991,232021160223.728
zaf,1992,263336805509.84296
zaf,1993,306952079600
zaf,1994,351396926400
zaf,1995,403019014100
zaf,1996,452942349500
zaf,1997,508463625100
zaf,1998,554592167100
zaf,1999,611391230800
zaf,2000,691109704100
zaf,2001,761514595000
zaf,2002,852896168000
zaf,2003,922602152900
zaf,2004,1052104867000
zaf,2005,1168206671700
zaf,2006,1307911696500
zaf,2007,1489371697200
zaf,2008,1646300930600
zaf,2009,1732562542400
zaf,2010,1905709241700
zaf,2011,2093803050300
zaf,2012,2293240038600
zaf,2013,2470752264500
zaf,2014,2633124581500
zaf,2015,2815210369200
zaf,2016,3011896994100
zaf,2017,3199715205399.99023
zaf,2018,3408418172699.99023
zaf,2019,3576749918400
zaf,2020,3437068352599.99023
zmb,2010,53071900000
zmb,2011,63586800000.0003
zmb,2012,69198400000.0002
zmb,2013,78996599999.99969
zmb,2014,87260100000
zmb,2015,92876400000.00009
zmb,2016,111099000000
zmb,2017,115691562600
zmb,2018,123740700000
zmb,2019,126936500000
zmb,2020,127844800000
zwe,1990,8687949164.10374
zwe,1991,9217957540.99251
zwe,1992,6863808449.89188
zwe,1993,6584429786.67864
zwe,1994,6641679575.69751
zwe,1995,7226437362.74743
zwe,1996,8499373609.354
zwe,1997,9832526151.00588
zwe,1998,6541544990.01648
zwe,1999,6870481403.55995
zwe,2000,6282157916.0767
zwe,2001,7437948443.08882
zwe,2002,7973501915.17014
zwe,2003,7158474642.28601
zwe,2004,7424185309.61844
zwe,2005,8317692787.00258
zwe,2006,8827193292.54197
zwe,2007,8151978465.8882
zwe,2008,8264461816.65672
zwe,2009,9727078200
zwe,2010,10809008200
zwe,2011,11802353700
zwe,2012,16083353900
zwe,2013,16615449300.0001
zwe,2014,16300558000.0001
zwe,2015,17870048600.0001
zwe,2016,17126635500
zwe,2017,17491902300.0001
zwe,2018,33872046599.9999
zwe,2019,162554177600
zwe,2020,999604754800
