geo,time,sh_dth_mort
rwa,1973,46126
rwa,1974,49385
rwa,1975,52769
rwa,1976,55893
rwa,1977,58079
rwa,1978,58912
rwa,1979,58241
rwa,1980,56419
rwa,1981,53973
rwa,1982,51688
rwa,1983,50226
rwa,1984,49485
rwa,1985,49039
rwa,1986,48584
rwa,1987,48017
rwa,1988,47387
rwa,1989,47207
rwa,1990,48136
rwa,1991,50448
rwa,1992,53927
rwa,1993,58034
rwa,1994,107885
rwa,1995,62943
rwa,1996,63651
rwa,1997,62296
rwa,1998,59881
rwa,1999,56895
rwa,2000,53100
rwa,2001,48792
rwa,2002,44491
rwa,2003,40568
rwa,2004,36854
rwa,2005,33442
rwa,2006,30359
rwa,2007,27735
rwa,2008,25413
rwa,2009,23457
rwa,2010,21726
rwa,2011,20132
rwa,2012,19094
rwa,2013,18316
rwa,2014,17776
rwa,2015,17341
rwa,2016,17009
rwa,2017,16791
rwa,2018,16585
rwa,2019,16237
rwa,2020,15844
sau,1977,39898
sau,1978,39205
sau,1979,38565
sau,1980,37950
sau,1981,37281
sau,1982,36508
sau,1983,35594
sau,1984,34477
sau,1985,33210
sau,1986,31798
sau,1987,30228
sau,1988,28598
sau,1989,26884
sau,1990,25175
sau,1991,23489
sau,1992,21842
sau,1993,20262
sau,1994,18767
sau,1995,17345
sau,1996,16031
sau,1997,14849
sau,1998,13809
sau,1999,12903
sau,2000,12109
sau,2001,11429
sau,2002,10840
sau,2003,10321
sau,2004,9848
sau,2005,9406
sau,2006,8992
sau,2007,8585
sau,2008,8190
sau,2009,7797
sau,2010,7409
sau,2011,7022
sau,2012,6638
sau,2013,6267
sau,2014,5915
sau,2015,5568
sau,2016,5225
sau,2017,4905
sau,2018,4617
sau,2019,4358
sau,2020,4135
sdn,1960,59035
sdn,1961,59909
sdn,1962,60782
sdn,1963,61797
sdn,1964,62913
sdn,1965,64126
sdn,1966,65470
sdn,1967,66921
sdn,1968,68500
sdn,1969,70274
sdn,1970,72114
sdn,1971,74049
sdn,1972,76082
sdn,1973,78141
sdn,1974,80220
sdn,1975,82286
sdn,1976,84306
sdn,1977,86303
sdn,1978,88245
sdn,1979,90130
sdn,1980,91978
sdn,1981,93792
sdn,1982,95500
sdn,1983,128783
sdn,1984,129271
sdn,1985,130068
sdn,1986,99991
sdn,1987,101670
sdn,1988,103247
sdn,1989,104906
sdn,1990,106477
sdn,1991,107865
sdn,1992,109149
sdn,1993,110319
sdn,1994,111254
sdn,1995,111883
sdn,1996,112147
sdn,1997,111960
sdn,1998,111414
sdn,1999,110410
sdn,2000,109073
sdn,2001,107477
sdn,2002,105597
sdn,2003,103737
sdn,2004,101817
sdn,2005,99964
sdn,2006,98111
sdn,2007,96231
sdn,2008,94437
sdn,2009,92750
sdn,2010,91142
sdn,2011,89685
sdn,2012,88211
sdn,2013,86796
sdn,2014,85359
sdn,2015,83808
sdn,2016,82240
sdn,2017,80714
sdn,2018,79319
sdn,2019,78036
sdn,2020,76576
sen,1960,45103
sen,1961,46298
sen,1962,47596
sen,1963,49032
sen,1964,50521
sen,1965,51946
sen,1966,53321
sen,1967,54619
sen,1968,55815
sen,1969,56903
sen,1970,57735
sen,1971,58251
sen,1972,58503
sen,1973,58473
sen,1974,58152
sen,1975,57455
sen,1976,56463
sen,1977,55309
sen,1978,54182
sen,1979,53212
sen,1980,52505
sen,1981,52071
sen,1982,51658
sen,1983,51125
sen,1984,50274
sen,1985,48992
sen,1986,47325
sen,1987,45632
sen,1988,44218
sen,1989,43249
sen,1990,42832
sen,1991,43038
sen,1992,43702
sen,1993,44709
sen,1994,45911
sen,1995,47125
sen,1996,48216
sen,1997,49007
sen,1998,49357
sen,1999,49098
sen,2000,48075
sen,2001,46381
sen,2002,44247
sen,2003,41964
sen,2004,39730
sen,2005,37664
sen,2006,35851
sen,2007,34296
sen,2008,32974
sen,2009,31829
sen,2010,30762
sen,2011,29770
sen,2012,28771
sen,2013,27734
sen,2014,26672
sen,2015,25566
sen,2016,24424
sen,2017,23381
sen,2018,22463
sen,2019,21633
sen,2020,20978
sgp,1960,2937
sgp,1961,2665
sgp,1962,2431
sgp,1963,2239
sgp,1964,2087
sgp,1965,1956
sgp,1966,1820
sgp,1967,1674
sgp,1968,1539
sgp,1969,1428
sgp,1970,1336
sgp,1971,1250
sgp,1972,1155
sgp,1973,1037
sgp,1974,896
sgp,1975,764
sgp,1976,676
sgp,1977,635
sgp,1978,619
sgp,1979,609
sgp,1980,596
sgp,1981,576
sgp,1982,548
sgp,1983,523
sgp,1984,504
sgp,1985,493
sgp,1986,485
sgp,1987,475
sgp,1988,460
sgp,1989,437
sgp,1990,408
sgp,1991,377
sgp,1992,348
sgp,1993,322
sgp,1994,301
sgp,1995,284
sgp,1996,269
sgp,1997,255
sgp,1998,239
sgp,1999,220
sgp,2000,200
sgp,2001,181
sgp,2002,165
sgp,2003,153
sgp,2004,144
sgp,2005,138
sgp,2006,135
sgp,2007,134
sgp,2008,135
sgp,2009,136
sgp,2010,138
sgp,2011,139
sgp,2012,139
sgp,2013,139
sgp,2014,139
sgp,2015,139
sgp,2016,137
sgp,2017,134
sgp,2018,128
sgp,2019,120
sgp,2020,112
slb,1960,774
slb,1961,764
slb,1962,753
slb,1963,740
slb,1964,729
slb,1965,718
slb,1966,707
slb,1967,698
slb,1968,690
slb,1969,682
slb,1970,673
slb,1971,665
slb,1972,654
slb,1973,642
slb,1974,627
slb,1975,678
slb,1976,590
slb,1977,570
slb,1978,551
slb,1979,534
slb,1980,520
slb,1981,507
slb,1982,497
slb,1983,488
slb,1984,482
slb,1985,478
slb,1986,474
slb,1987,472
slb,1988,471
slb,1989,469
slb,1990,466
slb,1991,463
slb,1992,458
slb,1993,453
slb,1994,448
slb,1995,444
slb,1996,441
slb,1997,440
slb,1998,440
slb,1999,441
slb,2000,443
slb,2001,446
slb,2002,450
slb,2003,455
slb,2004,459
slb,2005,463
slb,2006,465
slb,2007,466
slb,2008,466
slb,2009,465
slb,2010,464
slb,2011,463
slb,2012,461
slb,2013,459
slb,2014,455
slb,2015,451
slb,2016,446
slb,2017,440
slb,2018,432
slb,2019,424
slb,2020,414
sle,1965,41022
sle,1966,41091
sle,1967,41179
sle,1968,41253
sle,1969,41372
sle,1970,41473
sle,1971,41608
sle,1972,41767
sle,1973,41924
sle,1974,42066
sle,1975,42276
sle,1976,42502
sle,1977,42750
sle,1978,43084
sle,1979,43477
sle,1980,43916
sle,1981,44408
sle,1982,44965
sle,1983,45526
sle,1984,46148
sle,1985,46762
sle,1986,47342
sle,1987,47888
sle,1988,48383
sle,1989,48780
sle,1990,49098
sle,1991,49280
sle,1992,49270
sle,1993,49060
sle,1994,48668
sle,1995,48106
sle,1996,47449
sle,1997,46749
sle,1998,46077
sle,1999,45491
sle,2000,45033
sle,2001,44696
sle,2002,44470
sle,2003,44265
sle,2004,44002
sle,2005,43630
sle,2006,43093
sle,2007,42336
sle,2008,41370
sle,2009,40182
sle,2010,38846
sle,2011,37435
sle,2012,36018
sle,2013,34671
sle,2014,34322
sle,2015,34731
sle,2016,31139
sle,2017,30141
sle,2018,29181
sle,2019,28246
sle,2020,27366
slv,1960,23130
slv,1961,23245
slv,1962,23312
slv,1963,23356
slv,1964,23355
slv,1965,23333
slv,1966,23268
slv,1967,23196
slv,1968,23105
slv,1969,22987
slv,1970,22856
slv,1971,22714
slv,1972,22510
slv,1973,22259
slv,1974,21943
slv,1975,21531
slv,1976,20994
slv,1977,20375
slv,1978,19640
slv,1979,18827
slv,1980,21318
slv,1981,16959
slv,1982,16018
slv,1983,15065
slv,1984,14126
slv,1985,13239
slv,1986,12415
slv,1987,11669
slv,1988,10998
slv,1989,10386
slv,1990,9826
slv,1991,9294
slv,1992,8795
slv,1993,8298
slv,1994,7809
slv,1995,7314
slv,1996,6817
slv,1997,6324
slv,1998,5843
slv,1999,5385
slv,2000,4958
slv,2001,4554
slv,2002,4188
slv,2003,3856
slv,2004,3559
slv,2005,3293
slv,2006,3062
slv,2007,2859
slv,2008,2680
slv,2009,2519
slv,2010,2370
slv,2011,2237
slv,2012,2115
slv,2013,2009
slv,2014,1917
slv,2015,1836
slv,2016,1760
slv,2017,1688
slv,2018,1622
slv,2019,1557
slv,2020,1495
smr,1990,4
smr,1991,3
smr,1992,3
smr,1993,3
smr,1994,3
smr,1995,2
smr,1996,2
smr,1997,2
smr,1998,2
smr,1999,2
smr,2000,1
smr,2001,1
smr,2002,1
smr,2003,1
smr,2004,1
smr,2005,1
smr,2006,1
smr,2007,1
smr,2008,1
smr,2009,1
smr,2010,1
smr,2011,1
smr,2012,1
smr,2013,1
smr,2014,1
smr,2015,1
smr,2016,1
smr,2017,1
smr,2018,0
smr,2019,0
smr,2020,0
som,1989,59220
som,1990,59457
som,1991,59561
som,1992,60045
som,1993,61074
som,1994,62425
som,1995,63895
som,1996,65398
som,1997,66934
som,1998,68500
som,1999,70095
som,2000,71718
som,2001,73372
som,2002,75061
som,2003,76785
som,2004,78541
som,2005,80275
som,2006,81717
som,2007,82467
som,2008,82280
som,2009,81499
som,2010,80630
som,2011,79669
som,2012,78425
som,2013,77245
som,2014,76220
som,2015,75495
som,2016,74853
som,2017,74122
som,2018,73380
som,2019,72903
som,2020,72407
srb,1989,4613
srb,1990,4075
srb,1991,3622
srb,1992,3341
srb,1993,3143
srb,1994,2900
srb,1995,2571
srb,1996,2236
srb,1997,1953
srb,1998,1741
srb,1999,1600
srb,2000,1511
srb,2001,1428
srb,2002,1313
srb,2003,1179
srb,2004,1055
srb,2005,955
srb,2006,880
srb,2007,829
srb,2008,792
srb,2009,757
srb,2010,720
srb,2011,681
srb,2012,643
srb,2013,608
srb,2014,573
srb,2015,542
srb,2016,516
srb,2017,497
srb,2018,484
srb,2019,472
srb,2020,462
ssd,1984,62947
ssd,1985,63596
ssd,1986,63961
ssd,1987,64091
ssd,1988,63845
ssd,1989,63224
ssd,1990,62247
ssd,1991,60977
ssd,1992,59293
ssd,1993,57431
ssd,1994,55535
ssd,1995,53644
ssd,1996,51924
ssd,1997,50328
ssd,1998,48740
ssd,1999,47286
ssd,2000,45912
ssd,2001,44567
ssd,2002,43436
ssd,2003,42431
ssd,2004,41576
ssd,2005,40759
ssd,2006,40017
ssd,2007,39328
ssd,2008,38617
ssd,2009,37850
ssd,2010,37034
ssd,2011,36251
ssd,2012,35837
ssd,2013,35890
ssd,2014,36266
ssd,2015,36681
ssd,2016,36994
ssd,2017,37222
ssd,2018,37393
ssd,2019,37537
ssd,2020,37678
stp,1970,257
stp,1971,261
stp,1972,266
stp,1973,273
stp,1974,282
stp,1975,291
stp,1976,300
stp,1977,310
stp,1978,320
stp,1979,331
stp,1980,342
stp,1981,354
stp,1982,368
stp,1983,384
stp,1984,401
stp,1985,419
stp,1986,489
stp,1987,452
stp,1988,469
stp,1989,484
stp,1990,498
stp,1991,510
stp,1992,521
stp,1993,527
stp,1994,528
stp,1995,524
stp,1996,516
stp,1997,503
stp,1998,488
stp,1999,469
stp,2000,449
stp,2001,427
stp,2002,403
stp,2003,380
stp,2004,356
stp,2005,333
stp,2006,310
stp,2007,288
stp,2008,268
stp,2009,248
stp,2010,230
stp,2011,212
stp,2012,195
stp,2013,180
stp,2014,165
stp,2015,151
stp,2016,139
stp,2017,128
stp,2018,120
stp,2019,113
stp,2020,108
sur,1988,533
sur,1989,519
sur,1990,504
sur,1991,490
sur,1992,474
sur,1993,458
sur,1994,442
sur,1995,425
sur,1996,408
sur,1997,392
sur,1998,376
sur,1999,362
sur,2000,348
sur,2001,336
sur,2002,324
sur,2003,313
sur,2004,302
sur,2005,292
sur,2006,282
sur,2007,273
sur,2008,265
sur,2009,257
sur,2010,250
sur,2011,244
sur,2012,237
sur,2013,231
sur,2014,225
sur,2015,219
sur,2016,213
sur,2017,206
sur,2018,199
sur,2019,193
sur,2020,186
svk,1986,1542
svk,1987,1450
svk,1988,1362
svk,1989,1280
svk,1990,1200
svk,1991,1122
svk,1992,1043
svk,1993,965
svk,1994,889
svk,1995,815
svk,1996,746
svk,1997,683
svk,1998,627
svk,1999,579
svk,2000,538
svk,2001,506
svk,2002,481
svk,2003,462
svk,2004,448
svk,2005,436
svk,2006,427
svk,2007,418
svk,2008,410
svk,2009,402
svk,2010,393
svk,2011,385
svk,2012,377
svk,2013,369
svk,2014,363
svk,2015,356
svk,2016,350
svk,2017,344
svk,2018,337
svk,2019,331
svk,2020,323
svn,1986,362
svn,1987,330
svn,1988,298
svn,1989,269
svn,1990,241
svn,1991,216
svn,1992,193
svn,1993,173
svn,1994,156
svn,1995,142
svn,1996,130
svn,1997,119
svn,1998,110
svn,1999,103
svn,2000,96
svn,2001,90
svn,2002,86
svn,2003,82
svn,2004,79
svn,2005,77
svn,2006,75
svn,2007,73
svn,2008,72
svn,2009,70
svn,2010,68
svn,2011,65
svn,2012,63
svn,2013,60
svn,2014,58
svn,2015,55
svn,2016,52
svn,2017,50
svn,2018,47
svn,2019,45
svn,2020,43
swe,1960,2110
swe,1961,2091
swe,1962,2058
swe,1963,2008
swe,1964,1943
swe,1965,1869
swe,1966,1795
swe,1967,1729
swe,1968,1669
swe,1969,1609
swe,1970,1542
swe,1971,1464
swe,1972,1374
swe,1973,1276
swe,1974,1178
swe,1975,1086
swe,1976,1005
swe,1977,937
swe,1978,882
swe,1979,835
swe,1980,796
swe,1981,767
swe,1982,750
swe,1983,744
swe,1984,745
swe,1985,752
swe,1986,765
swe,1987,781
swe,1988,797
swe,1989,804
swe,1990,797
swe,1991,770
swe,1992,718
swe,1993,653
swe,1994,586
swe,1995,525
swe,1996,473
swe,1997,434
swe,1998,406
swe,1999,388
swe,2000,379
swe,2001,375
swe,2002,373
swe,2003,371
swe,2004,367
swe,2005,361
swe,2006,355
swe,2007,350
swe,2008,346
swe,2009,343
swe,2010,340
swe,2011,338
swe,2012,337
swe,2013,336
swe,2014,334
swe,2015,332
swe,2016,329
swe,2017,325
swe,2018,321
swe,2019,317
swe,2020,314
swz,1960,3189
swz,1961,3207
swz,1962,3229
swz,1963,3251
swz,1964,3274
swz,1965,3292
swz,1966,3315
swz,1967,3348
swz,1968,3385
swz,1969,3421
swz,1970,3453
swz,1971,3473
swz,1972,3479
swz,1973,3467
swz,1974,3442
swz,1975,3408
swz,1976,3364
swz,1977,3321
swz,1978,3278
swz,1979,3231
swz,1980,3174
swz,1981,3103
swz,1982,3014
swz,1983,3229
swz,1984,2777
swz,1985,2645
swz,1986,2510
swz,1987,2383
swz,1988,2270
swz,1989,2182
swz,1990,2127
swz,1991,2121
swz,1992,2177
swz,1993,2301
swz,1994,2482
swz,1995,2697
swz,1996,2907
swz,1997,3103
swz,1998,3287
swz,1999,3449
swz,2000,3606
swz,2001,3721
swz,2002,3789
swz,2003,3849
swz,2004,3881
swz,2005,3889
swz,2006,3551
swz,2007,3401
swz,2008,3346
swz,2009,3139
swz,2010,2772
swz,2011,2352
swz,2012,2085
swz,2013,1951
swz,2014,1926
swz,2015,1748
swz,2016,1688
swz,2017,1748
swz,2018,1566
swz,2019,1428
swz,2020,1377
syc,1960,161
syc,1961,163
syc,1962,164
syc,1963,165
syc,1964,164
syc,1965,163
syc,1966,160
syc,1967,156
syc,1968,151
syc,1969,144
syc,1970,137
syc,1971,128
syc,1972,120
syc,1973,111
syc,1974,103
syc,1975,94
syc,1976,85
syc,1977,77
syc,1978,69
syc,1979,62
syc,1980,56
syc,1981,50
syc,1982,46
syc,1983,42
syc,1984,39
syc,1985,36
syc,1986,34
syc,1987,32
syc,1988,30
syc,1989,29
syc,1990,27
syc,1991,26
syc,1992,25
syc,1993,24
syc,1994,23
syc,1995,22
syc,1996,22
syc,1997,21
syc,1998,21
syc,1999,21
syc,2000,21
syc,2001,21
syc,2002,22
syc,2003,22
syc,2004,22
syc,2005,23
syc,2006,23
syc,2007,23
syc,2008,23
syc,2009,24
syc,2010,24
syc,2011,24
syc,2012,24
syc,2013,24
syc,2014,24
syc,2015,24
syc,2016,24
syc,2017,24
syc,2018,23
syc,2019,23
syc,2020,22
syr,1960,35872
syr,1961,34988
syr,1962,34244
syr,1963,33599
syr,1964,32998
syr,1965,32419
syr,1966,31823
syr,1967,31195
syr,1968,30531
syr,1969,29885
syr,1970,29227
syr,1971,28635
syr,1972,28104
syr,1973,27616
syr,1974,27129
syr,1975,26632
syr,1976,26059
syr,1977,25431
syr,1978,24749
syr,1979,24037
syr,1980,23288
syr,1981,24990
syr,1982,28427
syr,1983,20923
syr,1984,20202
syr,1985,19487
syr,1986,18801
syr,1987,18140
syr,1988,17490
syr,1989,16865
syr,1990,16264
syr,1991,15655
syr,1992,15083
syr,1993,14544
syr,1994,14029
syr,1995,13549
syr,1996,13112
syr,1997,12703
syr,1998,12310
syr,1999,11950
syr,2000,11618
syr,2001,11348
syr,2002,11151
syr,2003,11037
syr,2004,10992
syr,2005,10997
syr,2006,11017
syr,2007,11031
syr,2008,11002
syr,2009,10928
syr,2010,10798
syr,2011,11223
syr,2012,20409
syr,2013,24234
syr,2014,24224
syr,2015,20429
syr,2016,18600
syr,2017,10506
syr,2018,10182
syr,2019,9473
syr,2020,9471
tcd,1977,48582
tcd,1978,49525
tcd,1979,50420
tcd,1980,51276
tcd,1981,52055
tcd,1982,52814
tcd,1983,53551
tcd,1984,54312
tcd,1985,55119
tcd,1986,55994
tcd,1987,56970
tcd,1988,58011
tcd,1989,59124
tcd,1990,60303
tcd,1991,61566
tcd,1992,62886
tcd,1993,64294
tcd,1994,65743
tcd,1995,67243
tcd,1996,68732
tcd,1997,70156
tcd,1998,71474
tcd,1999,72701
tcd,2000,73831
tcd,2001,74917
tcd,2002,75946
tcd,2003,76935
tcd,2004,77804
tcd,2005,78507
tcd,2006,79003
tcd,2007,79304
tcd,2008,79353
tcd,2009,79208
tcd,2010,78909
tcd,2011,78495
tcd,2012,78005
tcd,2013,77466
tcd,2014,76938
tcd,2015,76381
tcd,2016,75645
tcd,2017,74782
tcd,2018,73875
tcd,2019,72864
tcd,2020,71959
tgo,1960,18745
tgo,1961,18846
tgo,1962,18976
tgo,1963,19154
tgo,1964,19361
tgo,1965,19613
tgo,1966,19895
tgo,1967,20202
tgo,1968,20534
tgo,1969,20878
tgo,1970,21204
tgo,1971,21494
tgo,1972,21759
tgo,1973,21955
tgo,1974,22094
tgo,1975,22183
tgo,1976,22224
tgo,1977,22243
tgo,1978,22241
tgo,1979,22230
tgo,1980,22215
tgo,1981,22202
tgo,1982,22217
tgo,1983,22240
tgo,1984,22269
tgo,1985,22307
tgo,1986,22330
tgo,1987,22340
tgo,1988,22348
tgo,1989,22340
tgo,1990,22334
tgo,1991,22322
tgo,1992,22317
tgo,1993,22311
tgo,1994,22303
tgo,1995,22291
tgo,1996,22301
tgo,1997,22304
tgo,1998,22320
tgo,1999,22317
tgo,2000,22312
tgo,2001,22286
tgo,2002,22238
tgo,2003,22173
tgo,2004,22068
tgo,2005,21933
tgo,2006,21762
tgo,2007,21556
tgo,2008,21309
tgo,2009,21034
tgo,2010,20713
tgo,2011,20358
tgo,2012,19971
tgo,2013,19580
tgo,2014,19174
tgo,2015,18773
tgo,2016,18370
tgo,2017,17991
tgo,2018,17611
tgo,2019,17227
tgo,2020,16885
tha,1960,163872
tha,1961,162762
tha,1962,161367
tha,1963,159876
tha,1964,158173
tha,1965,156107
tha,1966,153505
tha,1967,150172
tha,1968,146101
tha,1969,141299
tha,1970,135815
tha,1971,129781
tha,1972,123365
tha,1973,116907
tha,1974,110450
tha,1975,104229
tha,1976,98245
tha,1977,92503
tha,1978,87027
tha,1979,81827
tha,1980,76885
tha,1981,72250
tha,1982,67837
tha,1983,63664
tha,1984,59709
tha,1985,55971
tha,1986,52457
tha,1987,49170
tha,1988,46071
tha,1989,43161
tha,1990,40417
tha,1991,37857
tha,1992,35419
tha,1993,33166
tha,1994,31028
tha,1995,28990
tha,1996,27041
tha,1997,25197
tha,1998,23448
tha,1999,21818
tha,2000,20313
tha,2001,18945
tha,2002,17704
tha,2003,16575
tha,2004,15535
tha,2005,14588
tha,2006,13723
tha,2007,12927
tha,2008,12183
tha,2009,11481
tha,2010,10826
tha,2011,10199
tha,2012,9616
tha,2013,9079
tha,2014,8581
tha,2015,8106
tha,2016,7658
tha,2017,7237
tha,2018,6839
tha,2019,6455
tha,2020,6094
tjk,1977,18498
tjk,1978,18724
tjk,1979,19136
tjk,1980,19696
tjk,1981,20391
tjk,1982,21114
tjk,1983,21697
tjk,1984,22054
tjk,1985,22179
tjk,1986,21978
tjk,1987,21616
tjk,1988,21260
tjk,1989,21108
tjk,1990,21304
tjk,1991,21958
tjk,1992,22836
tjk,1993,23369
tjk,1994,23234
tjk,1995,22530
tjk,1996,21449
tjk,1997,20135
tjk,1998,18705
tjk,1999,17264
tjk,2000,15881
tjk,2001,14589
tjk,2002,13425
tjk,2003,12431
tjk,2004,11616
tjk,2005,10975
tjk,2006,10511
tjk,2007,10199
tjk,2008,10001
tjk,2009,9904
tjk,2010,9874
tjk,2011,9891
tjk,2012,9936
tjk,2013,9989
tjk,2014,10006
tjk,2015,9987
tjk,2016,9903
tjk,2017,9710
tjk,2018,9504
tjk,2019,9239
tjk,2020,8948
tkm,1982,11573
tkm,1983,11350
tkm,1984,11148
tkm,1985,10947
tkm,1986,10748
tkm,1987,10579
tkm,1988,10427
tkm,1989,10307
tkm,1990,10219
tkm,1991,10177
tkm,1992,10145
tkm,1993,10080
tkm,1994,9930
tkm,1995,9698
tkm,1996,9366
tkm,1997,8943
tkm,1998,8465
tkm,1999,7959
tkm,2000,7470
tkm,2001,7007
tkm,2002,6590
tkm,2003,6217
tkm,2004,5893
tkm,2005,5631
tkm,2006,5425
tkm,2007,5306
tkm,2008,5265
tkm,2009,5301
tkm,2010,5399
tkm,2011,5537
tkm,2012,5683
tkm,2013,5830
tkm,2014,5940
tkm,2015,6024
tkm,2016,6071
tkm,2017,6067
tkm,2018,5990
tkm,2019,5847
tkm,2020,5666
tls,1990,5173
tls,1991,5100
tls,1992,5012
tls,1993,4899
tls,1994,4761
tls,1995,4604
tls,1996,4432
tls,1997,4254
tls,1998,4080
tls,1999,3912
tls,2000,3750
tls,2001,3588
tls,2002,3422
tls,2003,3248
tls,2004,3064
tls,2005,2874
tls,2006,2680
tls,2007,2494
tls,2008,2329
tls,2009,2188
tls,2010,2066
tls,2011,1965
tls,2012,1880
tls,2013,1818
tls,2014,1769
tls,2015,1733
tls,2016,1704
tls,2017,1680
tls,2018,1651
tls,2019,1625
tls,2020,1593
ton,1968,176
ton,1969,162
ton,1970,149
ton,1971,137
ton,1972,127
ton,1973,119
ton,1974,112
ton,1975,106
ton,1976,102
ton,1977,99
ton,1978,97
ton,1979,94
ton,1980,92
ton,1981,90
ton,1982,88
ton,1983,86
ton,1984,83
ton,1985,81
ton,1986,78
ton,1987,75
ton,1988,72
ton,1989,69
ton,1990,66
ton,1991,63
ton,1992,61
ton,1993,59
ton,1994,56
ton,1995,54
ton,1996,52
ton,1997,51
ton,1998,49
ton,1999,48
ton,2000,47
ton,2001,46
ton,2002,45
ton,2003,44
ton,2004,43
ton,2005,42
ton,2006,41
ton,2007,40
ton,2008,39
ton,2009,38
ton,2010,37
ton,2011,36
ton,2012,35
ton,2013,34
ton,2014,33
ton,2015,33
ton,2016,32
ton,2017,31
ton,2018,30
ton,2019,29
ton,2020,29
tto,1960,2088
tto,1961,2032
tto,1962,1965
tto,1963,1886
tto,1964,1793
tto,1965,1697
tto,1966,1602
tto,1967,1514
tto,1968,1437
tto,1969,1373
tto,1970,1326
tto,1971,1294
tto,1972,1271
tto,1973,1255
tto,1974,1241
tto,1975,1229
tto,1976,1219
tto,1977,1212
tto,1978,1206
tto,1979,1201
tto,1980,1196
tto,1981,1185
tto,1982,1168
tto,1983,1141
tto,1984,1105
tto,1985,1062
tto,1986,1012
tto,1987,957
tto,1988,900
tto,1989,845
tto,1990,791
tto,1991,742
tto,1992,697
tto,1993,657
tto,1994,622
tto,1995,593
tto,1996,568
tto,1997,550
tto,1998,536
tto,1999,527
tto,2000,522
tto,2001,518
tto,2002,515
tto,2003,512
tto,2004,507
tto,2005,502
tto,2006,494
tto,2007,485
tto,2008,476
tto,2009,467
tto,2010,454
tto,2011,439
tto,2012,425
tto,2013,409
tto,2014,391
tto,2015,374
tto,2016,357
tto,2017,340
tto,2018,323
tto,2019,306
tto,2020,288
tun,1967,42257
tun,1968,40362
tun,1969,38462
tun,1970,36616
tun,1971,34789
tun,1972,33047
tun,1973,31321
tun,1974,29644
tun,1975,28007
tun,1976,26407
tun,1977,24860
tun,1978,23424
tun,1979,22105
tun,1980,20904
tun,1981,19832
tun,1982,18829
tun,1983,17889
tun,1984,16956
tun,1985,16065
tun,1986,15196
tun,1987,14363
tun,1988,13551
tun,1989,12767
tun,1990,11999
tun,1991,11229
tun,1992,10449
tun,1993,9676
tun,1994,8895
tun,1995,8143
tun,1996,7425
tun,1997,6741
tun,1998,6114
tun,1999,5556
tun,2000,5075
tun,2001,4666
tun,2002,4322
tun,2003,4043
tun,2004,3822
tun,2005,3649
tun,2006,3530
tun,2007,3457
tun,2008,3425
tun,2009,3426
tun,2010,3452
tun,2011,3490
tun,2012,3526
tun,2013,3556
tun,2014,3571
tun,2015,3570
tun,2016,3557
tun,2017,3529
tun,2018,3479
tun,2019,3402
tun,2020,3296
tur,1960,308737
tur,1961,302636
tur,1962,295927
tur,1963,289084
tur,1964,282163
tur,1965,275713
tur,1966,269798
tur,1967,264741
tur,1968,260336
tur,1969,256099
tur,1970,252277
tur,1971,248318
tur,1972,244075
tur,1973,239210
tur,1974,233667
tur,1975,227508
tur,1976,220883
tur,1977,213782
tur,1978,206431
tur,1979,198769
tur,1980,190839
tur,1981,182503
tur,1982,173769
tur,1983,164735
tur,1984,155496
tur,1985,146186
tur,1986,136917
tur,1987,127957
tur,1988,119359
tur,1989,111288
tur,1990,103782
tur,1991,96794
tur,1992,90329
tur,1993,84396
tur,1994,78912
tur,1995,73868
tur,1996,69077
tur,1997,64539
tur,1998,60166
tur,1999,55944
tur,2000,51869
tur,2001,47992
tur,2002,44298
tur,2003,40845
tur,2004,37629
tur,2005,34691
tur,2006,32006
tur,2007,29569
tur,2008,27363
tur,2009,25359
tur,2010,23566
tur,2011,21956
tur,2012,20510
tur,2013,19210
tur,2014,18032
tur,2015,16944
tur,2016,15921
tur,2017,14970
tur,2018,14053
tur,2019,13178
tur,2020,12369
tuv,1960,33
tuv,1961,32
tuv,1962,30
tuv,1963,28
tuv,1964,26
tuv,1965,24
tuv,1966,22
tuv,1967,20
tuv,1968,18
tuv,1969,16
tuv,1970,15
tuv,1971,13
tuv,1972,12
tuv,1973,12
tuv,1974,11
tuv,1975,11
tuv,1976,11
tuv,1977,11
tuv,1978,11
tuv,1979,12
tuv,1980,13
tuv,1981,13
tuv,1982,14
tuv,1983,15
tuv,1984,15
tuv,1985,15
tuv,1986,15
tuv,1987,15
tuv,1988,15
tuv,1989,15
tuv,1990,14
tuv,1991,14
tuv,1992,13
tuv,1993,13
tuv,1994,12
tuv,1995,12
tuv,1996,11
tuv,1997,11
tuv,1998,11
tuv,1999,11
tuv,2000,10
tuv,2001,10
tuv,2002,10
tuv,2003,10
tuv,2004,10
tuv,2005,10
tuv,2006,10
tuv,2007,9
tuv,2008,9
tuv,2009,9
tuv,2010,9
tuv,2011,8
tuv,2012,8
tuv,2013,8
tuv,2014,8
tuv,2015,7
tuv,2016,7
tuv,2017,7
tuv,2018,7
tuv,2019,7
tuv,2020,6
tza,1960,112667
tza,1961,115067
tza,1962,117459
tza,1963,119735
tza,1964,121856
tza,1965,123939
tza,1966,125920
tza,1967,127805
tza,1968,129576
tza,1969,131299
tza,1970,132997
tza,1971,134560
tza,1972,135980
tza,1973,137277
tza,1974,138464
