geo,time,sp_pop_1564_ma_in
lbn,2013,2000981
lbn,2014,2094907
lbn,2015,2168250
lbn,2016,2233019
lbn,2017,2275019
lbn,2018,2298896
lbn,2019,2309665
lbn,2020,2310821
lbr,1960,320696
lbr,1961,324239
lbr,1962,327596
lbr,1963,331079
lbr,1964,335342
lbr,1965,340703
lbr,1966,344725
lbr,1967,350109
lbr,1968,356654
lbr,1969,364037
lbr,1970,372064
lbr,1971,378787
lbr,1972,386507
lbr,1973,395180
lbr,1974,404791
lbr,1975,415329
lbr,1976,424394
lbr,1977,434456
lbr,1978,445710
lbr,1979,458406
lbr,1980,472564
lbr,1981,486834
lbr,1982,502536
lbr,1983,517900
lbr,1984,531007
lbr,1985,540911
lbr,1986,542332
lbr,1987,540568
lbr,1988,536659
lbr,1989,531809
lbr,1990,527112
lbr,1991,519436
lbr,1992,512623
lbr,1993,510184
lbr,1994,516301
lbr,1995,532980
lbr,1996,565748
lbr,1997,611623
lbr,1998,663814
lbr,1999,714095
lbr,2000,757431
lbr,2001,784398
lbr,2002,803323
lbr,2003,818511
lbr,2004,835481
lbr,2005,857780
lbr,2006,886376
lbr,2007,920801
lbr,2008,958968
lbr,2009,998407
lbr,2010,1037637
lbr,2011,1073686
lbr,2012,1109361
lbr,2013,1145354
lbr,2014,1182463
lbr,2015,1221224
lbr,2016,1259521
lbr,2017,1299251
lbr,2018,1340423
lbr,2019,1382906
lbr,2020,1426558
lby,1960,405665
lby,1961,418341
lby,1962,431571
lby,1963,445513
lby,1964,460539
lby,1965,476842
lby,1966,492381
lby,1967,509309
lby,1968,527531
lby,1969,547000
lby,1970,567728
lby,1971,588913
lby,1972,612326
lby,1973,637512
lby,1974,664040
lby,1975,691777
lby,1976,720015
lby,1977,749700
lby,1978,781602
lby,1979,816985
lby,1980,856685
lby,1981,904367
lby,1982,956870
lby,1983,1012269
lby,1984,1067908
lby,1985,1121916
lby,1986,1164243
lby,1987,1204119
lby,1988,1242944
lby,1989,1282970
lby,1990,1325677
lby,1991,1368308
lby,1992,1414624
lby,1993,1462911
lby,1994,1510508
lby,1995,1555883
lby,1996,1597305
lby,1997,1635767
lby,1998,1672920
lby,1999,1711509
lby,2000,1753070
lby,2001,1797051
lby,2002,1843667
lby,2003,1891287
lby,2004,1937429
lby,2005,1980486
lby,2006,2016678
lby,2007,2049878
lby,2008,2079535
lby,2009,2105432
lby,2010,2127597
lby,2011,2138090
lby,2012,2144772
lby,2013,2150382
lby,2014,2158498
lby,2015,2171831
lby,2016,2198198
lby,2017,2231440
lby,2018,2269436
lby,2019,2309156
lby,2020,2348403
lca,1960,21208
lca,1961,21110
lca,1962,21118
lca,1963,21205
lca,1964,21290
lca,1965,21330
lca,1966,21525
lca,1967,21651
lca,1968,21683
lca,1969,21616
lca,1970,21501
lca,1971,22165
lca,1972,22785
lca,1973,23407
lca,1974,24072
lca,1975,24782
lca,1976,25524
lca,1977,26301
lca,1978,27108
lca,1979,27939
lca,1980,28747
lca,1981,29706
lca,1982,30580
lca,1983,31375
lca,1984,32113
lca,1985,32828
lca,1986,34090
lca,1987,35275
lca,1988,36341
lca,1989,37260
lca,1990,37999
lca,1991,38828
lca,1992,39491
lca,1993,40060
lca,1994,40628
lca,1995,41245
lca,1996,42034
lca,1997,42957
lca,1998,43985
lca,1999,45048
lca,2000,46102
lca,2001,47150
lca,2002,48202
lca,2003,49304
lca,2004,50522
lca,2005,51875
lca,2006,53231
lca,2007,54630
lca,2008,56028
lca,2009,57329
lca,2010,58424
lca,2011,59503
lca,2012,60397
lca,2013,61143
lca,2014,61821
lca,2015,62458
lca,2016,62962
lca,2017,63454
lca,2018,63893
lca,2019,64258
lca,2020,64521
lka,1960,2831216
lka,1961,2889838
lka,1962,2961493
lka,1963,3042522
lka,1964,3126828
lka,1965,3211318
lka,1966,3295848
lka,1967,3378688
lka,1968,3462062
lka,1969,3550617
lka,1970,3646360
lka,1971,3732555
lka,1972,3827157
lka,1973,3927387
lka,1974,4027932
lka,1975,4125968
lka,1976,4223199
lka,1977,4314942
lka,1978,4403461
lka,1979,4492885
lka,1980,4584710
lka,1981,4661492
lka,1982,4742454
lka,1983,4825954
lka,1984,4909539
lka,1985,4992738
lka,1986,5077572
lka,1987,5165031
lka,1988,5254528
lka,1989,5345505
lka,1990,5437181
lka,1991,5531424
lka,1992,5621249
lka,1993,5708098
lka,1994,5793942
lka,1995,5879205
lka,1996,5953218
lka,1997,6027793
lka,1998,6103154
lka,1999,6176964
lka,2000,6247492
lka,2001,6304769
lka,2002,6356978
lka,2003,6404161
lka,2004,6447686
lka,2005,6487985
lka,2006,6513823
lka,2007,6541262
lka,2008,6569522
lka,2009,6595568
lka,2010,6617335
lka,2011,6624157
lka,2012,6590652
lka,2013,6599128
lka,2014,6621491
lka,2015,6649093
lka,2016,6694531
lka,2017,6746856
lka,2018,6798314
lka,2019,6823018
lka,2020,6843475
lso,1960,172673
lso,1961,174767
lso,1962,177153
lso,1963,179867
lso,1964,182933
lso,1965,186374
lso,1966,190195
lso,1967,194394
lso,1968,198908
lso,1969,203599
lso,1970,208394
lso,1971,212264
lso,1972,216277
lso,1973,220664
lso,1974,225677
lso,1975,231485
lso,1976,239059
lso,1977,247588
lso,1978,256827
lso,1979,266406
lso,1980,276081
lso,1981,283831
lso,1982,291585
lso,1983,299461
lso,1984,307561
lso,1985,316006
lso,1986,323797
lso,1987,331705
lso,1988,340539
lso,1989,351322
lso,1990,364732
lso,1991,387888
lso,1992,413433
lso,1993,440316
lso,1994,466690
lso,1995,490961
lso,1996,504941
lso,1997,516386
lso,1998,525589
lso,1999,533118
lso,2000,539630
lso,2001,545380
lso,2002,549629
lso,2003,553209
lso,2004,556976
lso,2005,561356
lso,2006,564386
lso,2007,569017
lso,2008,574987
lso,2009,581866
lso,2010,589477
lso,2011,595582
lso,2012,602994
lso,2013,611828
lso,2014,621972
lso,2015,632951
lso,2016,640253
lso,2017,648326
lso,2018,656707
lso,2019,665060
lso,2020,673366
ltu,1960,816910
ltu,1961,830254
ltu,1962,842248
ltu,1963,852495
ltu,1964,862422
ltu,1965,872182
ltu,1966,882288
ltu,1967,892533
ltu,1968,902528
ltu,1969,910921
ltu,1970,920544
ltu,1971,933967
ltu,1972,945938
ltu,1973,957687
ltu,1974,971013
ltu,1975,986146
ltu,1976,1000049
ltu,1977,1016255
ltu,1978,1033299
ltu,1979,1048341
ltu,1980,1061531
ltu,1981,1075178
ltu,1982,1089047
ltu,1983,1103180
ltu,1984,1117299
ltu,1985,1131666
ltu,1986,1144421
ltu,1987,1158308
ltu,1988,1172319
ltu,1989,1182541
ltu,1990,1187050
ltu,1991,1186080
ltu,1992,1181737
ltu,1993,1173516
ltu,1994,1163799
ltu,1995,1154581
ltu,1996,1143537
ltu,1997,1133710
ltu,1998,1125243
ltu,1999,1118265
ltu,2000,1112687
ltu,2001,1107941
ltu,2002,1103414
ltu,2003,1098828
ltu,2004,1090813
ltu,2005,1077200
ltu,2006,1061885
ltu,2007,1051262
ltu,2008,1042647
ltu,2009,1033322
ltu,2010,1013949
ltu,2011,988883
ltu,2012,973390
ltu,2013,961341
ltu,2014,950806
ltu,2015,939183
ltu,2016,924405
ltu,2017,907989
ltu,2018,894265
ltu,2019,884814
ltu,2020,876400
lux,1960,106094
lux,1961,106210
lux,1962,106842
lux,1963,107431
lux,1964,108218
lux,1965,109100
lux,1966,109264
lux,1967,109108
lux,1968,109032
lux,1969,109407
lux,1970,110011
lux,1971,111283
lux,1972,113108
lux,1973,115006
lux,1974,117228
lux,1975,119263
lux,1976,120229
lux,1977,120753
lux,1978,121317
lux,1979,122092
lux,1980,123225
lux,1981,124053
lux,1982,124780
lux,1983,125514
lux,1984,126329
lux,1985,127180
lux,1986,128240
lux,1987,129568
lux,1988,130920
lux,1989,132421
lux,1990,134082
lux,1991,135484
lux,1992,136675
lux,1993,137753
lux,1994,138894
lux,1995,140253
lux,1996,141542
lux,1997,142923
lux,1998,144471
lux,1999,146267
lux,2000,148132
lux,2001,149624
lux,2002,150972
lux,2003,152695
lux,2004,154893
lux,2005,157457
lux,2006,160680
lux,2007,164017
lux,2008,167862
lux,2009,171840
lux,2010,175765
lux,2011,180755
lux,2012,186148
lux,2013,191480
lux,2014,197048
lux,2015,202754
lux,2016,207758
lux,2017,213568
lux,2018,218414
lux,2019,223273
lux,2020,227312
lva,1960,623368
lva,1961,635107
lva,1962,646595
lva,1963,658698
lva,1964,671312
lva,1965,682872
lva,1966,690692
lva,1967,699440
lva,1968,709916
lva,1969,719292
lva,1970,726901
lva,1971,733497
lva,1972,739775
lva,1973,746128
lva,1974,753833
lva,1975,762228
lva,1976,765820
lva,1977,771634
lva,1978,778752
lva,1979,784676
lva,1980,789412
lva,1981,793854
lva,1982,797988
lva,1983,802597
lva,1984,808436
lva,1985,815868
lva,1986,823718
lva,1987,834980
lva,1988,846833
lva,1989,853615
lva,1990,853606
lva,1991,844527
lva,1992,827609
lva,1993,806577
lva,1994,789735
lva,1995,776973
lva,1996,770225
lva,1997,765595
lva,1998,762408
lva,1999,761032
lva,2000,759057
lva,2001,753100
lva,2002,747961
lva,2003,744419
lva,2004,740174
lva,2005,736065
lva,2006,728626
lva,2007,722421
lva,2008,714528
lva,2009,701907
lva,2010,685843
lva,2011,670084
lva,2012,658232
lva,2013,647449
lva,2014,637479
lva,2015,628224
lva,2016,620149
lva,2017,610450
lva,2018,600459
lva,2019,591492
lva,2020,583911
mac,1960,43289
mac,1961,43711
mac,1962,44811
mac,1963,46455
mac,1964,48649
mac,1965,51470
mac,1966,54855
mac,1967,59121
mac,1968,63853
mac,1969,68398
mac,1970,72328
mac,1971,76338
mac,1972,79241
mac,1973,81195
mac,1974,82605
mac,1975,83792
mac,1976,84149
mac,1977,84473
mac,1978,84782
mac,1979,85038
mac,1980,85353
mac,1981,87992
mac,1982,90549
mac,1983,93276
mac,1984,96480
mac,1985,100188
mac,1986,102787
mac,1987,106200
mac,1988,109863
mac,1989,113105
mac,1990,115699
mac,1991,118051
mac,1992,119881
mac,1993,121452
mac,1994,123224
mac,1995,125439
mac,1996,127994
mac,1997,130812
mac,1998,133953
mac,1999,137496
mac,2000,141521
mac,2001,147013
mac,2002,153090
mac,2003,159585
mac,2004,166251
mac,2005,172913
mac,2006,180019
mac,2007,186987
mac,2008,193716
mac,2009,200148
mac,2010,206174
mac,2011,210929
mac,2012,215449
mac,2013,219487
mac,2014,222810
mac,2015,225321
mac,2016,226619
mac,2017,227263
mac,2018,227383
mac,2019,227225
mac,2020,226970
mar,1960,3184052
mar,1961,3221741
mar,1962,3250627
mar,1963,3278382
mar,1964,3316469
mar,1965,3371375
mar,1966,3429471
mar,1967,3503927
mar,1968,3591737
mar,1969,3686661
mar,1970,3785984
mar,1971,3887244
mar,1972,3995880
mar,1973,4113447
mar,1974,4242427
mar,1975,4383862
mar,1976,4535591
mar,1977,4697689
mar,1978,4868550
mar,1979,5045024
mar,1980,5224320
mar,1981,5393296
mar,1982,5565883
mar,1983,5740023
mar,1984,5914626
mar,1985,6089448
mar,1986,6248154
mar,1987,6412727
mar,1988,6580571
mar,1989,6747407
mar,1990,6911587
mar,1991,7081862
mar,1992,7241608
mar,1993,7398230
mar,1994,7562697
mar,1995,7739897
mar,1996,7908960
mar,1997,8094714
mar,1998,8289582
mar,1999,8479898
mar,2000,8658822
mar,2001,8842313
mar,2002,9005452
mar,2003,9156424
mar,2004,9307948
mar,2005,9465970
mar,2006,9627551
mar,2007,9799958
mar,2008,9979600
mar,2009,10158508
mar,2010,10332331
mar,2011,10522676
mar,2012,10707739
mar,2013,10885734
mar,2014,11058146
mar,2015,11225288
mar,2016,11369279
mar,2017,11516009
mar,2018,11661464
mar,2019,11799192
mar,2020,11927376
mda,1960,579200
mda,1961,587902
mda,1962,595147
mda,1963,601445
mda,1964,608578
mda,1965,617494
mda,1966,628628
mda,1967,641510
mda,1968,655710
mda,1969,670988
mda,1970,686869
mda,1971,706481
mda,1972,725730
mda,1973,744143
mda,1974,762023
mda,1975,779026
mda,1976,791538
mda,1977,804334
mda,1978,817532
mda,1979,829741
mda,1980,840732
mda,1981,851277
mda,1982,860500
mda,1983,868800
mda,1984,876960
mda,1985,884865
mda,1986,889493
mda,1987,893787
mda,1988,897533
mda,1989,900587
mda,1990,903255
mda,1991,903720
mda,1992,905091
mda,1993,906944
mda,1994,909053
mda,1995,911648
mda,1996,916710
mda,1997,920656
mda,1998,928407
mda,1999,936527
mda,2000,945919
mda,2001,955956
mda,2002,967197
mda,2003,978790
mda,2004,990683
mda,2005,1001954
mda,2006,1007280
mda,2007,1012500
mda,2008,1017157
mda,2009,1021370
mda,2010,1024731
mda,2011,1028030
mda,2012,1031271
mda,2013,1033575
mda,2014,1034117
mda,2015,1025325
mda,2016,1008814
mda,2017,985559
mda,2018,961919
mda,2019,940378
mda,2020,919780
mdg,1960,1434377
mdg,1961,1451102
mdg,1962,1468303
mdg,1963,1487571
mdg,1964,1511415
mdg,1965,1540869
mdg,1966,1566228
mdg,1967,1598149
mdg,1968,1635444
mdg,1969,1675872
mdg,1970,1718087
mdg,1971,1754022
mdg,1972,1793369
mdg,1973,1836195
mdg,1974,1882846
mdg,1975,1933430
mdg,1976,1979243
mdg,1977,2029799
mdg,1978,2084923
mdg,1979,2144546
mdg,1980,2208504
mdg,1981,2266685
mdg,1982,2330959
mdg,1983,2400245
mdg,1984,2473158
mdg,1985,2549032
mdg,1986,2621123
mdg,1987,2696822
mdg,1988,2777114
mdg,1989,2863176
mdg,1990,2955354
mdg,1991,3042822
mdg,1992,3137489
mdg,1993,3238769
mdg,1994,3345516
mdg,1995,3456893
mdg,1996,3563657
mdg,1997,3677011
mdg,1998,3796460
mdg,1999,3922050
mdg,2000,4053891
mdg,2001,4180132
mdg,2002,4315462
mdg,2003,4458826
mdg,2004,4609042
mdg,2005,4765724
mdg,2006,4924956
mdg,2007,5089756
mdg,2008,5261551
mdg,2009,5442608
mdg,2010,5633838
mdg,2011,5826800
mdg,2012,6030890
mdg,2013,6243894
mdg,2014,6461980
mdg,2015,6682826
mdg,2016,6902597
mdg,2017,7125008
mdg,2018,7351171
mdg,2019,7583232
mdg,2020,7822018
mdv,1960,29944
mdv,1961,30241
mdv,1962,30595
mdv,1963,30939
mdv,1964,31230
mdv,1965,31425
mdv,1966,31274
mdv,1967,31016
mdv,1968,30786
mdv,1969,30743
mdv,1970,30984
mdv,1971,31935
mdv,1972,33235
mdv,1973,34773
mdv,1974,36381
mdv,1975,37966
mdv,1976,39047
mdv,1977,40129
mdv,1978,41233
mdv,1979,42417
mdv,1980,43686
mdv,1981,45040
mdv,1982,46421
mdv,1983,47839
mdv,1984,49302
mdv,1985,50816
mdv,1986,51777
mdv,1987,52880
mdv,1988,54076
mdv,1989,55272
mdv,1990,56467
mdv,1991,57726
mdv,1992,58986
mdv,1993,60300
mdv,1994,61761
mdv,1995,63441
mdv,1996,65549
mdv,1997,67880
mdv,1998,70523
mdv,1999,73579
mdv,2000,77113
mdv,2001,82371
mdv,2002,88195
mdv,2003,94407
mdv,2004,100714
mdv,2005,106888
mdv,2006,113105
mdv,2007,119254
mdv,2008,125702
mdv,2009,133128
mdv,2010,142016
mdv,2011,153890
mdv,2012,167245
mdv,2013,181731
mdv,2014,196914
mdv,2015,212384
mdv,2016,228513
mdv,2017,244835
mdv,2018,259675
mdv,2019,271197
mdv,2020,278322
mex,1960,9501507
mex,1961,9762236
mex,1962,10023909
mex,1963,10293733
mex,1964,10583649
mex,1965,10899683
mex,1966,11221915
mex,1967,11566110
mex,1968,11931508
mex,1969,12314919
mex,1970,12714104
mex,1971,13104247
mex,1972,13514022
mex,1973,13939502
mex,1974,14377398
mex,1975,14827348
mex,1976,15277796
mex,1977,15742999
mex,1978,16223217
mex,1979,16720087
mex,1980,17235060
mex,1981,17800688
mex,1982,18371853
mex,1983,18948173
mex,1984,19530537
mex,1985,20120607
mex,1986,20744963
mex,1987,21365912
mex,1988,21986377
mex,1989,22609007
mex,1990,23233194
mex,1991,23834301
mex,1992,24423354
mex,1993,24997823
mex,1994,25553843
mex,1995,26095332
mex,1996,26723107
mex,1997,27346698
mex,1998,27959508
mex,1999,28557401
mex,2000,29139873
mex,2001,29754755
mex,2002,30329547
mex,2003,30884382
mex,2004,31447181
mex,2005,32036894
mex,2006,32665171
mex,2007,33358924
mex,2008,34091765
mex,2009,34823805
mex,2010,35529296
mex,2011,36216313
mex,2012,36867319
mex,2013,37489861
mex,2014,38102000
mex,2015,38713846
mex,2016,39302779
mex,2017,39899858
mex,2018,40496246
mex,2019,41077647
mex,2020,41636818
mkd,1960,431633
mkd,1961,438925
mkd,1962,445668
mkd,1963,452700
mkd,1964,461132
mkd,1965,471408
mkd,1966,482394
mkd,1967,495072
mkd,1968,508650
mkd,1969,521835
mkd,1970,533809
mkd,1971,542986
mkd,1972,551382
mkd,1973,559015
mkd,1974,566219
mkd,1975,573453
mkd,1976,583102
mkd,1977,592345
mkd,1978,601483
mkd,1979,611012
mkd,1980,620978
mkd,1981,630410
mkd,1982,639891
mkd,1983,648925
mkd,1984,656692
mkd,1985,662815
mkd,1986,666002
mkd,1987,668141
mkd,1988,669253
mkd,1989,669455
mkd,1990,668900
mkd,1991,667237
mkd,1992,664880
mkd,1993,662650
mkd,1994,661622
mkd,1995,662398
mkd,1996,665975
mkd,1997,670921
mkd,1998,677606
mkd,1999,684123
mkd,2000,690424
mkd,2001,696400
mkd,2002,693940
mkd,2003,698676
mkd,2004,703595
mkd,2005,708720
mkd,2006,712854
mkd,2007,717891
mkd,2008,723334
mkd,2009,728556
mkd,2010,733130
mkd,2011,736887
mkd,2012,739180
mkd,2013,740630
mkd,2014,741535
mkd,2015,741701
mkd,2016,739676
mkd,2017,737593
mkd,2018,735392
mkd,2019,732605
mkd,2020,728053
mli,1960,1514248
mli,1961,1519253
mli,1962,1524793
mli,1963,1532086
mli,1964,1543515
mli,1965,1560226
mli,1966,1565105
mli,1967,1576543
mli,1968,1593525
mli,1969,1614387
mli,1970,1638164
mli,1971,1651349
mli,1972,1669647
mli,1973,1691747
mli,1974,1716591
mli,1975,1743596
mli,1976,1755729
mli,1977,1771499
mli,1978,1790958
mli,1979,1814466
mli,1980,1842271
mli,1981,1860950
mli,1982,1885387
mli,1983,1913303
mli,1984,1942112
mli,1985,1970418
mli,1986,1972840
mli,1987,1975640
mli,1988,1981702
mli,1989,1994581
mli,1990,2016850
mli,1991,2058500
mli,1992,2111192
mli,1993,2172461
mli,1994,2239301
mli,1995,2309676
mli,1996,2372351
mli,1997,2440615
mli,1998,2514303
mli,1999,2593339
mli,2000,2677859
mli,2001,2760546
mli,2002,2849668
mli,2003,2944852
mli,2004,3045994
mli,2005,3152804
mli,2006,3251161
mli,2007,3357241
mli,2008,3469142
mli,2009,3585060
mli,2010,3704180
mli,2011,3804683
mli,2012,3911167
mli,2013,4024373
mli,2014,4145427
mli,2015,4275703
mli,2016,4416886
mli,2017,4567458
mli,2018,4728414
mli,2019,4900786
mli,2020,5084555
mlt,1960,83091
mlt,1961,83602
mlt,1962,84679
mlt,1963,86181
mlt,1964,87791
mlt,1965,88964
mlt,1966,89380
mlt,1967,89813
mlt,1968,90175
mlt,1969,90359
mlt,1970,90857
mlt,1971,92026
mlt,1972,92573
mlt,1973,92823
mlt,1974,93131
mlt,1975,94404
mlt,1976,95313
mlt,1977,96468
mlt,1978,98415
mlt,1979,100178
mlt,1980,101676
mlt,1981,102681
mlt,1982,105062
mlt,1983,106696
mlt,1984,106948
mlt,1985,109194
mlt,1986,111130
mlt,1987,111985
mlt,1988,113041
mlt,1989,114372
mlt,1990,115843
mlt,1991,119188
mlt,1992,120735
mlt,1993,122343
mlt,1994,123912
mlt,1995,125198
mlt,1996,126809
mlt,1997,128529
mlt,1998,130100
mlt,1999,131627
mlt,2000,133267
mlt,2001,134796
mlt,2002,136357
mlt,2003,137825
mlt,2004,139307
mlt,2005,140701
mlt,2006,141914
mlt,2007,142994
mlt,2008,144290
mlt,2009,145440
mlt,2010,145903
mlt,2011,146023
mlt,2012,146715
mlt,2013,147995
mlt,2014,150063
mlt,2015,152718
mlt,2016,155040
mlt,2017,158098
mlt,2018,162431
mlt,2019,167576
mlt,2020,169877
mmr,1960,6066768
mmr,1961,6138490
mmr,1962,6212405
mmr,1963,6294150
mmr,1964,6392341
mmr,1965,6510679
mmr,1966,6620764
mmr,1967,6750602
mmr,1968,6897403
mmr,1969,7056657
mmr,1970,7225702
mmr,1971,7376761
mmr,1972,7544127
mmr,1973,7724580
mmr,1974,7914590
mmr,1975,8112572
mmr,1976,8301882
mmr,1977,8498986
mmr,1978,8705471
mmr,1979,8924132
mmr,1980,9155874
mmr,1981,9373420
mmr,1982,9603495
mmr,1983,9845381
mmr,1984,10098525
mmr,1985,10362412
mmr,1986,10604928
mmr,1987,10864476
mmr,1988,11134379
mmr,1989,11405820
mmr,1990,11674148
mmr,1991,11916848
mmr,1992,12150246
mmr,1993,12382274
mmr,1994,12623106
mmr,1995,12877392
mmr,1996,13127706
mmr,1997,13385643
mmr,1998,13647388
mmr,1999,13905947
mmr,2000,14155804
mmr,2001,14356828
mmr,2002,14552516
mmr,2003,14739566
mmr,2004,14915679
mmr,2005,15081746
mmr,2006,15209687
mmr,2007,15334086
mmr,2008,15462645
mmr,2009,15604088
mmr,2010,15764377
mmr,2011,15975401
mmr,2012,16201320
mmr,2013,16437757
mmr,2014,16676993
mmr,2015,16911221
mmr,2016,17116425
mmr,2017,17309964
mmr,2018,17497228
mmr,2019,17684517
mmr,2020,17875607
mne,1960,135500
mne,1961,138858
mne,1962,142250
mne,1963,145418
mne,1964,148099
mne,1965,150152
mne,1966,149932
mne,1967,149039
mne,1968,147996
mne,1969,147364
mne,1970,147493
mne,1971,149884
mne,1972,153087
mne,1973,156883
mne,1974,160970
mne,1975,165075
mne,1976,168336
mne,1977,171676
mne,1978,175117
mne,1979,178631
mne,1980,182245
mne,1981,186306
mne,1982,190280
mne,1983,194041
mne,1984,197474
mne,1985,200457
mne,1986,201579
mne,1987,202261
mne,1988,202540
mne,1989,202449
mne,1990,202128
mne,1991,203080
mne,1992,203752
mne,1993,204197
mne,1994,204492
mne,1995,204624
mne,1996,203960
mne,1997,203293
mne,1998,202702
mne,1999,202187
mne,2000,201759
mne,2001,202202
mne,2002,202543
mne,2003,202884
mne,2004,202998
mne,2005,203426
mne,2006,204143
mne,2007,205294
mne,2008,206803
mne,2009,208420
mne,2010,209847
mne,2011,210446
mne,2012,210963
mne,2013,211408
mne,2014,211624
mne,2015,211458
mne,2016,211004
mne,2017,210111
mne,2018,208960
mne,2019,207926
mne,2020,207005
mng,1960,274963
mng,1961,278097
mng,1962,280835
mng,1963,283602
mng,1964,287202
mng,1965,292031
mng,1966,295369
mng,1967,300792
mng,1968,307640
mng,1969,314882
mng,1970,322068
mng,1971,329599
mng,1972,336811
mng,1973,344355
mng,1974,353339
mng,1975,364263
mng,1976,374639
mng,1977,387319
mng,1978,401669
mng,1979,416569
mng,1980,431428
mng,1981,445660
mng,1982,459745
mng,1983,474187
mng,1984,489814
mng,1985,506984
mng,1986,523688
mng,1987,541809
mng,1988,560564
mng,1989,578979
mng,1990,596406
mng,1991,607694
mng,1992,619117
mng,1993,630527
mng,1994,641938
mng,1995,653811
mng,1996,669358
mng,1997,684475
mng,1998,700047
mng,1999,717408
mng,2000,737041
mng,2001,756781
mng,2002,778775
mng,2003,802228
mng,2004,825440
mng,2005,847312
mng,2006,867048
mng,2007,885002
mng,2008,901558
mng,2009,917588
mng,2010,933504
mng,2011,946548
mng,2012,959868
mng,2013,972827
mng,2014,984877
mng,2015,995910
mng,2016,1004552
mng,2017,1013347
mng,2018,1022224
mng,2019,1031359
mng,2020,1041096
moz,1960,1907443
moz,1961,1939990
moz,1962,1976622
moz,1963,2016785
moz,1964,2060016
moz,1965,2106080
moz,1966,2143914
moz,1967,2186736
moz,1968,2233760
moz,1969,2284043
moz,1970,2337192
moz,1971,2382290
moz,1972,2431360
moz,1973,2485519
moz,1974,2546456
moz,1975,2614959
moz,1976,2681806
moz,1977,2756746
moz,1978,2837199
moz,1979,2919985
moz,1980,3002602
moz,1981,3053719
moz,1982,3106539
moz,1983,3155307
moz,1984,3193083
moz,1985,3216638
moz,1986,3161481
moz,1987,3093488
moz,1988,3029138
moz,1989,2987078
moz,1990,2978180
moz,1991,3100718
moz,1992,3252300
moz,1993,3420034
moz,1994,3586925
moz,1995,3741935
moz,1996,3849559
moz,1997,3953056
moz,1998,4057361
moz,1999,4168449
moz,2000,4289890
moz,2001,4407879
moz,2002,4536723
moz,2003,4674084
moz,2004,4817797
moz,2005,4966659
moz,2006,5096063
moz,2007,5235261
moz,2008,5383549
moz,2009,5540157
moz,2010,5705428
moz,2011,5871003
moz,2012,6045790
moz,2013,6232363
moz,2014,6434381
moz,2015,6653657
moz,2016,6882395
moz,2017,7128641
moz,2018,7390324
moz,2019,7663886
moz,2020,7946925
mrt,1960,222596
mrt,1961,227365
mrt,1962,232604
mrt,1963,238296
mrt,1964,244480
mrt,1965,251200
mrt,1966,257383
mrt,1967,264187
mrt,1968,271582
mrt,1969,279569
mrt,1970,288145
mrt,1971,295972
mrt,1972,304564
mrt,1973,313843
mrt,1974,323725
mrt,1975,334168
mrt,1976,343964
mrt,1977,354456
mrt,1978,365619
mrt,1979,377466
mrt,1980,389978
mrt,1981,401608
mrt,1982,414017
mrt,1983,427073
mrt,1984,440588
mrt,1985,454470
mrt,1986,466469
mrt,1987,478919
mrt,1988,491837
mrt,1989,505285
mrt,1990,519342
mrt,1991,532417
mrt,1992,546347
mrt,1993,561120
mrt,1994,576683
mrt,1995,593072
mrt,1996,610156
mrt,1997,628048
mrt,1998,646998
mrt,1999,667303
mrt,2000,689098
mrt,2001,712058
mrt,2002,736758
mrt,2003,762928
mrt,2004,790145
mrt,2005,818190
mrt,2006,846223
mrt,2007,875300
mrt,2008,905429
mrt,2009,936694
mrt,2010,969148
mrt,2011,1001556
mrt,2012,1035253
mrt,2013,1070125
mrt,2014,1106093
mrt,2015,1143118
mrt,2016,1178746
mrt,2017,1216010
mrt,2018,1254571
mrt,2019,1294052
mrt,2020,1334312
mus,1960,165587
mus,1961,170853
mus,1962,175469
mus,1963,179911
mus,1964,184674
mus,1965,190073
mus,1966,194933
mus,1967,200843
mus,1968,207404
mus,1969,213996
mus,1970,220329
mus,1971,227068
mus,1972,232839
mus,1973,238312
mus,1974,244452
mus,1975,251686
mus,1976,260320
mus,1977,268964
mus,1978,276022
mus,1979,283121
mus,1980,289241
mus,1981,296982
mus,1982,304309
mus,1983,310999
mus,1984,318278
mus,1985,324873
mus,1986,330632
mus,1987,336540
mus,1988,342240
mus,1989,347830
mus,1990,352646
mus,1991,358665
mus,1992,364493
mus,1993,369241
mus,1994,374949
mus,1995,379243
mus,1996,382204
mus,1997,387438
mus,1998,392676
mus,1999,398654
mus,2000,402944
mus,2001,407623
mus,2002,410756
mus,2003,413575
mus,2004,416696
mus,2005,420891
mus,2006,424215
mus,2007,428771
mus,2008,433547
mus,2009,437456
mus,2010,440282
mus,2011,442786
mus,2012,444810
mus,2013,445828
mus,2014,446443
mus,2015,446859
mus,2016,447107
mus,2017,447597
mus,2018,447962
mus,2019,448052
mus,2020,447686
mwi,1960,932705
mwi,1961,954321
mwi,1962,980033
mwi,1963,1008570
mwi,1964,1038120
mwi,1965,1067809
mwi,1966,1091980
mwi,1967,1117483
mwi,1968,1144553
mwi,1969,1173928
mwi,1970,1205996
mwi,1971,1232363
mwi,1972,1262344
mwi,1973,1295610
mwi,1974,1331716
mwi,1975,1370494
mwi,1976,1407327
mwi,1977,1448711
mwi,1978,1493123
mwi,1979,1538795
mwi,1980,1584917
mwi,1981,1619840
