geo,time,sp_rur_totl_zs
kwt,2012,0
kwt,2013,0
kwt,2014,0
kwt,2015,0
kwt,2016,0
kwt,2017,0
kwt,2018,0
kwt,2019,0
kwt,2020,0
lao,1960,92.054
lao,1961,91.98
lao,1962,91.905
lao,1963,91.83
lao,1964,91.754
lao,1965,91.677
lao,1966,91.6
lao,1967,91.308
lao,1968,91.006
lao,1969,90.696
lao,1970,90.375
lao,1971,90.045
lao,1972,89.705
lao,1973,89.403
lao,1974,89.163
lao,1975,88.919
lao,1976,88.669
lao,1977,88.416
lao,1978,88.157
lao,1979,87.893
lao,1980,87.623
lao,1981,87.35
lao,1982,87.07
lao,1983,86.786
lao,1984,86.496
lao,1985,86.196
lao,1986,85.882
lao,1987,85.561
lao,1988,85.234
lao,1989,84.902
lao,1990,84.563
lao,1991,84.218
lao,1992,83.867
lao,1993,83.51
lao,1994,83.146
lao,1995,82.622
lao,1996,81.766
lao,1997,80.88
lao,1998,79.961
lao,1999,79.009
lao,2000,78.023
lao,2001,77.007
lao,2002,75.956
lao,2003,74.874
lao,2004,73.758
lao,2005,72.814
lao,2006,72.252
lao,2007,71.684
lao,2008,71.107
lao,2009,70.525
lao,2010,69.936
lao,2011,69.34
lao,2012,68.736
lao,2013,68.128
lao,2014,67.513
lao,2015,66.892
lao,2016,66.264
lao,2017,65.632
lao,2018,64.996
lao,2019,64.355
lao,2020,63.71
lbn,1960,57.657
lbn,1961,55.961
lbn,1962,54.248
lbn,1963,52.525
lbn,1964,50.793
lbn,1965,49.065
lbn,1966,47.336
lbn,1967,45.614
lbn,1968,43.899
lbn,1969,42.204
lbn,1970,40.525
lbn,1971,38.94
lbn,1972,37.42
lbn,1973,35.928
lbn,1974,34.46
lbn,1975,33.022
lbn,1976,31.613
lbn,1977,30.241
lbn,1978,28.901
lbn,1979,27.597
lbn,1980,26.328
lbn,1981,25.101
lbn,1982,23.911
lbn,1983,22.76
lbn,1984,21.647
lbn,1985,20.578
lbn,1986,19.546
lbn,1987,18.554
lbn,1988,17.6
lbn,1989,17.237
lbn,1990,16.88
lbn,1991,16.528
lbn,1992,16.182
lbn,1993,15.843
lbn,1994,15.509
lbn,1995,15.18
lbn,1996,14.858
lbn,1997,14.541
lbn,1998,14.23
lbn,1999,14.115
lbn,2000,14
lbn,2001,13.882
lbn,2002,13.76
lbn,2003,13.634
lbn,2004,13.506
lbn,2005,13.373
lbn,2006,13.238
lbn,2007,13.099
lbn,2008,12.958
lbn,2009,12.813
lbn,2010,12.666
lbn,2011,12.516
lbn,2012,12.364
lbn,2013,12.21
lbn,2014,12.053
lbn,2015,11.894
lbn,2016,11.734
lbn,2017,11.571
lbn,2018,11.407
lbn,2019,11.242
lbn,2020,11.075
lbr,1960,81.368
lbr,1961,80.709
lbr,1962,80.031
lbr,1963,79.336
lbr,1964,78.622
lbr,1965,77.892
lbr,1966,77.144
lbr,1967,76.378
lbr,1968,75.593
lbr,1969,74.793
lbr,1970,73.975
lbr,1971,73.14
lbr,1972,72.287
lbr,1973,71.419
lbr,1974,70.53
lbr,1975,69.618
lbr,1976,68.689
lbr,1977,67.748
lbr,1978,66.791
lbr,1979,65.819
lbr,1980,64.833
lbr,1981,63.837
lbr,1982,62.827
lbr,1983,61.806
lbr,1984,60.166
lbr,1985,57.627
lbr,1986,55.044
lbr,1987,52.433
lbr,1988,49.805
lbr,1989,47.186
lbr,1990,44.578
lbr,1991,42
lbr,1992,44.981
lbr,1993,47.991
lbr,1994,51.019
lbr,1995,54.04
lbr,1996,57.036
lbr,1997,56.696
lbr,1998,56.354
lbr,1999,56.012
lbr,2000,55.669
lbr,2001,55.327
lbr,2002,54.983
lbr,2003,54.639
lbr,2004,54.294
lbr,2005,53.949
lbr,2006,53.604
lbr,2007,53.258
lbr,2008,52.912
lbr,2009,52.555
lbr,2010,52.187
lbr,2011,51.807
lbr,2012,51.417
lbr,2013,51.015
lbr,2014,50.603
lbr,2015,50.18
lbr,2016,49.746
lbr,2017,49.303
lbr,2018,48.849
lbr,2019,48.385
lbr,2020,47.911
lby,1960,72.677
lby,1961,71.803
lby,1962,70.911
lby,1963,70.002
lby,1964,69.076
lby,1965,66.334
lby,1966,63.302
lby,1967,60.161
lby,1968,56.93
lby,1969,53.648
lby,1970,50.329
lby,1971,47.008
lby,1972,43.708
lby,1973,40.472
lby,1974,38.763
lby,1975,37.215
lby,1976,35.69
lby,1977,34.198
lby,1978,32.735
lby,1979,31.304
lby,1980,29.906
lby,1981,28.549
lby,1982,27.227
lby,1983,25.945
lby,1984,24.7
lby,1985,24.55
lby,1986,24.495
lby,1987,24.44
lby,1988,24.386
lby,1989,24.331
lby,1990,24.277
lby,1991,24.223
lby,1992,24.168
lby,1993,24.114
lby,1994,24.06
lby,1995,24.006
lby,1996,23.952
lby,1997,23.886
lby,1998,23.807
lby,1999,23.716
lby,2000,23.613
lby,2001,23.498
lby,2002,23.371
lby,2003,23.232
lby,2004,23.081
lby,2005,22.92
lby,2006,22.747
lby,2007,22.563
lby,2008,22.368
lby,2009,22.163
lby,2010,21.948
lby,2011,21.723
lby,2012,21.488
lby,2013,21.244
lby,2014,20.991
lby,2015,20.73
lby,2016,20.46
lby,2017,20.183
lby,2018,19.898
lby,2019,19.607
lby,2020,19.309
lca,1960,78.54
lca,1961,78.304
lca,1962,78.066
lca,1963,77.826
lca,1964,77.584
lca,1965,77.34
lca,1966,77.095
lca,1967,76.847
lca,1968,76.597
lca,1969,76.346
lca,1970,76.093
lca,1971,75.838
lca,1972,75.581
lca,1973,75.323
lca,1974,75.062
lca,1975,74.8
lca,1976,74.535
lca,1977,74.27
lca,1978,74.002
lca,1979,73.732
lca,1980,73.46
lca,1981,73.188
lca,1982,72.913
lca,1983,72.636
lca,1984,72.357
lca,1985,72.077
lca,1986,71.795
lca,1987,71.512
lca,1988,71.226
lca,1989,70.939
lca,1990,70.651
lca,1991,70.428
lca,1992,70.631
lca,1993,70.833
lca,1994,71.035
lca,1995,71.235
lca,1996,71.435
lca,1997,71.634
lca,1998,71.832
lca,1999,72.029
lca,2000,72.226
lca,2001,72.527
lca,2002,73.671
lca,2003,74.784
lca,2004,75.867
lca,2005,76.915
lca,2006,77.932
lca,2007,78.916
lca,2008,79.869
lca,2009,80.787
lca,2010,81.55
lca,2011,81.55
lca,2012,81.55
lca,2013,81.539
lca,2014,81.518
lca,2015,81.485
lca,2016,81.442
lca,2017,81.388
lca,2018,81.322
lca,2019,81.246
lca,2020,81.159
lie,1960,79.563
lie,1961,79.685
lie,1962,79.898
lie,1963,80.11
lie,1964,80.321
lie,1965,80.529
lie,1966,80.736
lie,1967,80.941
lie,1968,81.145
lie,1969,81.346
lie,1970,81.547
lie,1971,81.636
lie,1972,81.646
lie,1973,81.656
lie,1974,81.666
lie,1975,81.676
lie,1976,81.686
lie,1977,81.696
lie,1978,81.706
lie,1979,81.716
lie,1980,81.726
lie,1981,81.813
lie,1982,81.957
lie,1983,82.099
lie,1984,82.241
lie,1985,82.381
lie,1986,82.521
lie,1987,82.66
lie,1988,82.799
lie,1989,82.936
lie,1990,83.072
lie,1991,83.179
lie,1992,83.264
lie,1993,83.349
lie,1994,83.434
lie,1995,83.518
lie,1996,83.71
lie,1997,84.006
lie,1998,84.298
lie,1999,84.586
lie,2000,84.87
lie,2001,85.038
lie,2002,85.094
lie,2003,85.15
lie,2004,85.205
lie,2005,85.261
lie,2006,85.316
lie,2007,85.371
lie,2008,85.426
lie,2009,85.481
lie,2010,85.536
lie,2011,85.59
lie,2012,85.633
lie,2013,85.666
lie,2014,85.687
lie,2015,85.697
lie,2016,85.697
lie,2017,85.685
lie,2018,85.662
lie,2019,85.629
lie,2020,85.584
lka,1960,83.569
lka,1961,83.408
lka,1962,83.247
lka,1963,83.084
lka,1964,82.986
lka,1965,82.89
lka,1966,82.793
lka,1967,82.696
lka,1968,82.598
lka,1969,82.5
lka,1970,82.402
lka,1971,82.303
lka,1972,82.204
lka,1973,82.104
lka,1974,82.004
lka,1975,81.903
lka,1976,81.802
lka,1977,81.701
lka,1978,81.599
lka,1979,81.496
lka,1980,81.393
lka,1981,81.324
lka,1982,81.34
lka,1983,81.356
lka,1984,81.371
lka,1985,81.387
lka,1986,81.403
lka,1987,81.418
lka,1988,81.434
lka,1989,81.449
lka,1990,81.465
lka,1991,81.48
lka,1992,81.496
lka,1993,81.511
lka,1994,81.527
lka,1995,81.542
lka,1996,81.558
lka,1997,81.573
lka,1998,81.589
lka,1999,81.604
lka,2000,81.62
lka,2001,81.635
lka,2002,81.651
lka,2003,81.666
lka,2004,81.681
lka,2005,81.697
lka,2006,81.712
lka,2007,81.728
lka,2008,81.743
lka,2009,81.758
lka,2010,81.774
lka,2011,81.789
lka,2012,81.804
lka,2013,81.802
lka,2014,81.782
lka,2015,81.744
lka,2016,81.689
lka,2017,81.616
lka,2018,81.524
lka,2019,81.415
lka,2020,81.287
lso,1960,96.488
lso,1961,96.04
lso,1962,95.536
lso,1963,94.971
lso,1964,94.339
lso,1965,93.634
lso,1966,92.935
lso,1967,92.575
lso,1968,92.198
lso,1969,91.804
lso,1970,91.392
lso,1971,90.961
lso,1972,90.526
lso,1973,90.095
lso,1974,89.645
lso,1975,89.178
lso,1976,88.787
lso,1977,88.728
lso,1978,88.669
lso,1979,88.61
lso,1980,88.55
lso,1981,88.49
lso,1982,88.43
lso,1983,88.37
lso,1984,88.309
lso,1985,88.248
lso,1986,88.095
lso,1987,87.606
lso,1988,87.099
lso,1989,86.575
lso,1990,86.033
lso,1991,85.473
lso,1992,84.894
lso,1993,84.297
lso,1994,83.681
lso,1995,83.045
lso,1996,82.429
lso,1997,81.951
lso,1998,81.462
lso,1999,80.962
lso,2000,80.452
lso,2001,79.933
lso,2002,79.403
lso,2003,78.863
lso,2004,78.311
lso,2005,77.751
lso,2006,77.18
lso,2007,76.696
lso,2008,76.204
lso,2009,75.707
lso,2010,75.202
lso,2011,74.69
lso,2012,74.296
lso,2013,73.899
lso,2014,73.498
lso,2015,73.092
lso,2016,72.683
lso,2017,72.27
lso,2018,71.847
lso,2019,71.415
lso,2020,70.972
ltu,1960,60.54
ltu,1961,59.557
ltu,1962,58.565
ltu,1963,57.566
ltu,1964,56.559
ltu,1965,55.55
ltu,1966,54.535
ltu,1967,53.516
ltu,1968,52.493
ltu,1969,51.47
ltu,1970,50.445
ltu,1971,49.281
ltu,1972,48.032
ltu,1973,46.79
ltu,1974,45.549
ltu,1975,44.315
ltu,1976,43.085
ltu,1977,41.868
ltu,1978,40.658
ltu,1979,39.639
ltu,1980,38.842
ltu,1981,38.054
ltu,1982,37.27
ltu,1983,36.494
ltu,1984,35.723
ltu,1985,34.962
ltu,1986,34.207
ltu,1987,33.46
ltu,1988,32.72
ltu,1989,32.358
ltu,1990,32.417
ltu,1991,32.477
ltu,1992,32.536
ltu,1993,32.596
ltu,1994,32.655
ltu,1995,32.715
ltu,1996,32.775
ltu,1997,32.834
ltu,1998,32.894
ltu,1999,32.954
ltu,2000,33.014
ltu,2001,33.081
ltu,2002,33.172
ltu,2003,33.263
ltu,2004,33.354
ltu,2005,33.365
ltu,2006,33.294
ltu,2007,33.223
ltu,2008,33.152
ltu,2009,33.158
ltu,2010,33.243
ltu,2011,33.259
ltu,2012,33.136
ltu,2013,33.014
ltu,2014,32.892
ltu,2015,32.77
ltu,2016,32.634
ltu,2017,32.484
ltu,2018,32.321
ltu,2019,32.145
ltu,2020,31.954
lux,1960,30.444
lux,1961,30.073
lux,1962,29.557
lux,1963,29.047
lux,1964,28.541
lux,1965,28.042
lux,1966,27.548
lux,1967,27.059
lux,1968,26.575
lux,1969,26.098
lux,1970,25.626
lux,1971,25.084
lux,1972,24.472
lux,1973,23.873
lux,1974,23.283
lux,1975,22.703
lux,1976,22.133
lux,1977,21.574
lux,1978,21.025
lux,1979,20.487
lux,1980,19.958
lux,1981,19.556
lux,1982,19.499
lux,1983,19.443
lux,1984,19.387
lux,1985,19.331
lux,1986,19.275
lux,1987,19.22
lux,1988,19.164
lux,1989,19.109
lux,1990,19.053
lux,1991,18.87
lux,1992,18.472
lux,1993,18.143
lux,1994,17.518
lux,1995,17.107
lux,1996,17.175
lux,1997,17.221
lux,1998,17.107
lux,1999,16.552
lux,2000,15.784
lux,2001,15.157
lux,2002,14.701
lux,2003,14.257
lux,2004,13.823
lux,2005,13.402
lux,2006,12.991
lux,2007,12.591
lux,2008,12.2
lux,2009,11.822
lux,2010,11.453
lux,2011,11.094
lux,2012,10.751
lux,2013,10.426
lux,2014,10.116
lux,2015,9.821
lux,2016,9.54
lux,2017,9.273
lux,2018,9.019
lux,2019,8.777
lux,2020,8.547
lva,1960,47.133
lva,1961,46.337
lva,1962,45.541
lva,1963,44.747
lva,1964,43.955
lva,1965,43.168
lva,1966,42.383
lva,1967,41.602
lva,1968,40.825
lva,1969,40.054
lva,1970,39.287
lva,1971,38.567
lva,1972,37.878
lva,1973,37.195
lva,1974,36.516
lva,1975,35.843
lva,1976,35.174
lva,1977,34.513
lva,1978,33.857
lva,1979,33.314
lva,1980,32.905
lva,1981,32.56
lva,1982,32.278
lva,1983,31.997
lva,1984,31.717
lva,1985,31.44
lva,1986,31.218
lva,1987,31.053
lva,1988,30.888
lva,1989,30.8
lva,1990,30.75
lva,1991,30.799
lva,1992,31.148
lva,1993,31.201
lva,1994,31.099
lva,1995,31.25
lva,1996,31.35
lva,1997,31.4
lva,1998,31.549
lva,1999,31.78
lva,2000,31.933
lva,2001,32.05
lva,2002,32.15
lva,2003,32.2
lva,2004,32.1
lva,2005,32
lva,2006,32.033
lva,2007,32.1
lva,2008,32.166
lva,2009,32.186
lva,2010,32.159
lva,2011,32.131
lva,2012,32.103
lva,2013,32.075
lva,2014,32.048
lva,2015,32.02
lva,2016,31.979
lva,2017,31.925
lva,2018,31.858
lva,2019,31.778
lva,2020,31.685
mac,1960,4.711
mac,1961,4.672
mac,1962,4.444
mac,1963,4.227
mac,1964,4.02
mac,1965,3.823
mac,1966,3.635
mac,1967,3.456
mac,1968,3.285
mac,1969,3.123
mac,1970,2.968
mac,1971,2.792
mac,1972,2.603
mac,1973,2.427
mac,1974,2.262
mac,1975,2.109
mac,1976,1.965
mac,1977,1.831
mac,1978,1.706
mac,1979,1.59
mac,1980,1.481
mac,1981,1.345
mac,1982,1.111
mac,1983,0.916
mac,1984,0.756
mac,1985,0.623
mac,1986,0.514
mac,1987,0.424
mac,1988,0.349
mac,1989,0.288
mac,1990,0.237
mac,1991,0.195
mac,1992,0.161
mac,1993,0.133
mac,1994,0.109
mac,1995,0.09
mac,1996,0.02
mac,1997,0
mac,1998,0
mac,1999,0
mac,2000,0
mac,2001,0
mac,2002,0
mac,2003,0
mac,2004,0
mac,2005,0
mac,2006,0
mac,2007,0
mac,2008,0
mac,2009,0
mac,2010,0
mac,2011,0
mac,2012,0
mac,2013,0
mac,2014,0
mac,2015,0
mac,2016,0
mac,2017,0
mac,2018,0
mac,2019,0
mac,2020,0
mar,1960,70.643
mar,1961,70.151
mar,1962,69.655
mar,1963,69.154
mar,1964,68.647
mar,1965,68.138
mar,1966,67.623
mar,1967,67.104
mar,1968,66.581
mar,1969,66.054
mar,1970,65.523
mar,1971,64.988
mar,1972,64.325
mar,1973,63.651
mar,1974,62.971
mar,1975,62.286
mar,1976,61.595
mar,1977,60.901
mar,1978,60.202
mar,1979,59.498
mar,1980,58.79
mar,1981,58.08
mar,1982,57.366
mar,1983,56.653
mar,1984,55.937
mar,1985,55.221
mar,1986,54.502
mar,1987,53.781
mar,1988,53.057
mar,1989,52.334
mar,1990,51.609
mar,1991,50.883
mar,1992,50.156
mar,1993,49.431
mar,1994,48.705
mar,1995,48.308
mar,1996,47.978
mar,1997,47.65
mar,1998,47.322
mar,1999,46.993
mar,2000,46.665
mar,2001,46.338
mar,2002,46.01
mar,2003,45.683
mar,2004,45.356
mar,2005,44.826
mar,2006,44.254
mar,2007,43.683
mar,2008,43.114
mar,2009,42.548
mar,2010,41.982
mar,2011,41.419
mar,2012,40.858
mar,2013,40.3
mar,2014,39.744
mar,2015,39.191
mar,2016,38.64
mar,2017,38.092
mar,2018,37.547
mar,2019,37.006
mar,2020,36.468
mco,1960,0
mco,1961,0
mco,1962,0
mco,1963,0
mco,1964,0
mco,1965,0
mco,1966,0
mco,1967,0
mco,1968,0
mco,1969,0
mco,1970,0
mco,1971,0
mco,1972,0
mco,1973,0
mco,1974,0
mco,1975,0
mco,1976,0
mco,1977,0
mco,1978,0
mco,1979,0
mco,1980,0
mco,1981,0
mco,1982,0
mco,1983,0
mco,1984,0
mco,1985,0
mco,1986,0
mco,1987,0
mco,1988,0
mco,1989,0
mco,1990,0
mco,1991,0
mco,1992,0
mco,1993,0
mco,1994,0
mco,1995,0
mco,1996,0
mco,1997,0
mco,1998,0
mco,1999,0
mco,2000,0
mco,2001,0
mco,2002,0
mco,2003,0
mco,2004,0
mco,2005,0
mco,2006,0
mco,2007,0
mco,2008,0
mco,2009,0
mco,2010,0
mco,2011,0
mco,2012,0
mco,2013,0
mco,2014,0
mco,2015,0
mco,2016,0
mco,2017,0
mco,2018,0
mco,2019,0
mco,2020,0
mda,1960,76.576
mda,1961,75.784
mda,1962,74.973
mda,1963,74.144
mda,1964,73.297
mda,1965,72.434
mda,1966,71.553
mda,1967,70.655
mda,1968,69.74
mda,1969,68.811
mda,1970,67.932
mda,1971,67.121
mda,1972,66.299
mda,1973,65.469
mda,1974,64.628
mda,1975,63.778
mda,1976,62.918
mda,1977,62.052
mda,1978,61.178
mda,1979,60.36
mda,1980,59.613
mda,1981,58.864
mda,1982,58.109
mda,1983,57.351
mda,1984,56.588
mda,1985,55.824
mda,1986,55.056
mda,1987,54.286
mda,1988,53.512
mda,1989,53.144
mda,1990,53.238
mda,1991,53.331
mda,1992,53.425
mda,1993,53.519
mda,1994,53.613
mda,1995,53.706
mda,1996,53.8
mda,1997,54.203
mda,1998,54.606
mda,1999,55.008
mda,2000,55.411
mda,2001,55.811
mda,2002,56.211
mda,2003,56.611
mda,2004,57.01
mda,2005,57.225
mda,2006,57.256
mda,2007,57.287
mda,2008,57.318
mda,2009,57.349
mda,2010,57.38
mda,2011,57.411
mda,2012,57.442
mda,2013,57.473
mda,2014,57.504
mda,2015,57.51
mda,2016,57.489
mda,2017,57.443
mda,2018,57.371
mda,2019,57.274
mda,2020,57.151
mdg,1960,89.358
mdg,1961,89.029
mdg,1962,88.691
mdg,1963,88.343
mdg,1964,87.986
mdg,1965,87.621
mdg,1966,87.253
mdg,1967,86.926
mdg,1968,86.59
mdg,1969,86.249
mdg,1970,85.9
mdg,1971,85.474
mdg,1972,85.036
mdg,1973,84.589
mdg,1974,84.131
mdg,1975,83.666
mdg,1976,83.245
mdg,1977,82.816
mdg,1978,82.378
mdg,1979,81.932
mdg,1980,81.476
mdg,1981,81.012
mdg,1982,80.539
mdg,1983,80.057
mdg,1984,79.566
mdg,1985,79.067
mdg,1986,78.558
mdg,1987,78.041
mdg,1988,77.513
mdg,1989,76.979
mdg,1990,76.434
mdg,1991,75.881
mdg,1992,75.319
mdg,1993,74.749
mdg,1994,74.464
mdg,1995,74.204
mdg,1996,73.942
mdg,1997,73.679
mdg,1998,73.414
mdg,1999,73.147
mdg,2000,72.879
mdg,2001,72.609
mdg,2002,72.337
mdg,2003,72.064
mdg,2004,71.789
mdg,2005,71.186
mdg,2006,70.575
mdg,2007,69.957
mdg,2008,69.33
mdg,2009,68.699
mdg,2010,68.062
mdg,2011,67.42
mdg,2012,66.773
mdg,2013,66.122
mdg,2014,65.466
mdg,2015,64.807
mdg,2016,64.144
mdg,2017,63.478
mdg,2018,62.809
mdg,2019,62.139
mdg,2020,61.466
mdv,1960,88.827
mdv,1961,88.77
mdv,1962,88.712
mdv,1963,88.655
mdv,1964,88.596
mdv,1965,88.542
mdv,1966,88.607
mdv,1967,88.664
mdv,1968,88.484
mdv,1969,88.302
mdv,1970,88.107
mdv,1971,87.158
mdv,1972,86.142
mdv,1973,85.064
mdv,1974,83.915
mdv,1975,82.696
mdv,1976,81.404
mdv,1977,80.042
mdv,1978,79.022
mdv,1979,78.393
mdv,1980,77.75
mdv,1981,77.095
mdv,1982,76.426
mdv,1983,75.743
mdv,1984,75.046
mdv,1985,74.509
mdv,1986,74.43
mdv,1987,74.352
mdv,1988,74.273
mdv,1989,74.194
mdv,1990,74.16
mdv,1991,74.224
mdv,1992,74.287
mdv,1993,74.351
mdv,1994,74.414
mdv,1995,74.362
mdv,1996,73.992
mdv,1997,73.621
mdv,1998,73.245
mdv,1999,72.866
mdv,2000,72.294
mdv,2001,71.141
mdv,2002,69.958
mdv,2003,68.748
mdv,2004,67.51
mdv,2005,66.25
mdv,2006,65.206
mdv,2007,64.8
mdv,2008,64.39
mdv,2009,63.979
mdv,2010,63.566
mdv,2011,63.151
mdv,2012,62.733
mdv,2013,62.315
mdv,2014,61.894
mdv,2015,61.471
mdv,2016,61.046
mdv,2017,60.62
mdv,2018,60.192
mdv,2019,59.762
mdv,2020,59.331
mex,1960,49.247
mex,1961,48.41
mex,1962,47.572
mex,1963,46.735
mex,1964,45.9
mex,1965,45.069
mex,1966,44.239
mex,1967,43.413
mex,1968,42.589
mex,1969,41.771
mex,1970,40.979
mex,1971,40.221
mex,1972,39.468
mex,1973,38.721
mex,1974,37.978
mex,1975,37.241
mex,1976,36.509
mex,1977,35.785
mex,1978,35.066
mex,1979,34.354
mex,1980,33.661
mex,1981,33.13
mex,1982,32.604
mex,1983,32.081
mex,1984,31.563
mex,1985,31.05
mex,1986,30.541
mex,1987,30.037
mex,1988,29.538
mex,1989,29.044
mex,1990,28.581
mex,1991,28.184
mex,1992,27.791
mex,1993,27.402
mex,1994,27.015
mex,1995,26.632
mex,1996,26.33
mex,1997,26.071
mex,1998,25.814
mex,1999,25.559
mex,2000,25.278
mex,2001,24.955
mex,2002,24.635
mex,2003,24.318
mex,2004,24.003
mex,2005,23.692
mex,2006,23.384
mex,2007,23.08
mex,2008,22.778
mex,2009,22.48
mex,2010,22.185
mex,2011,21.889
mex,2012,21.595
mex,2013,21.301
mex,2014,21.007
mex,2015,20.715
mex,2016,20.423
mex,2017,20.133
mex,2018,19.844
mex,2019,19.556
mex,2020,19.269
mhl,1960,64.416
mhl,1961,63.041
mhl,1962,61.642
mhl,1963,60.224
mhl,1964,58.786
mhl,1965,57.337
mhl,1966,55.874
mhl,1967,54.4
mhl,1968,51.771
mhl,1969,49.139
mhl,1970,46.508
mhl,1971,43.897
mhl,1972,41.315
mhl,1973,38.788
mhl,1974,38.907
mhl,1975,39.368
mhl,1976,39.832
mhl,1977,40.296
mhl,1978,40.763
mhl,1979,41.231
mhl,1980,41.702
mhl,1981,41.174
mhl,1982,40.386
mhl,1983,39.604
mhl,1984,38.825
mhl,1985,38.055
mhl,1986,37.289
mhl,1987,36.53
mhl,1988,35.776
mhl,1989,35.286
mhl,1990,34.946
mhl,1991,34.608
mhl,1992,34.272
mhl,1993,33.937
mhl,1994,33.604
mhl,1995,33.273
mhl,1996,32.942
mhl,1997,32.615
mhl,1998,32.288
mhl,1999,31.947
mhl,2000,31.42
mhl,2001,30.899
mhl,2002,30.382
mhl,2003,29.87
mhl,2004,29.363
mhl,2005,28.862
mhl,2006,28.365
mhl,2007,27.874
mhl,2008,27.387
mhl,2009,26.907
mhl,2010,26.432
mhl,2011,25.962
mhl,2012,25.502
mhl,2013,25.054
mhl,2014,24.616
mhl,2015,24.189
mhl,2016,23.772
mhl,2017,23.366
mhl,2018,22.969
mhl,2019,22.583
mhl,2020,22.206
mkd,1960,65.98
mkd,1961,64.786
mkd,1962,63.527
mkd,1963,62.25
mkd,1964,60.953
mkd,1965,59.645
mkd,1966,58.32
mkd,1967,56.984
mkd,1968,55.636
mkd,1969,54.282
mkd,1970,52.921
mkd,1971,51.754
mkd,1972,51.173
mkd,1973,50.593
mkd,1974,50.012
mkd,1975,49.431
mkd,1976,48.849
mkd,1977,48.27
mkd,1978,47.69
mkd,1979,47.111
mkd,1980,46.531
mkd,1981,45.993
mkd,1982,45.57
mkd,1983,45.147
mkd,1984,44.724
mkd,1985,44.304
mkd,1986,43.883
mkd,1987,43.464
mkd,1988,43.045
mkd,1989,42.627
mkd,1990,42.211
mkd,1991,41.766
mkd,1992,41.236
mkd,1993,40.709
mkd,1994,40.206
mkd,1995,40.413
mkd,1996,40.62
mkd,1997,40.828
mkd,1998,41.035
mkd,1999,41.243
mkd,2000,41.452
mkd,2001,41.661
mkd,2002,41.87
mkd,2003,42.079
mkd,2004,42.289
mkd,2005,42.468
mkd,2006,42.617
mkd,2007,42.736
mkd,2008,42.825
mkd,2009,42.883
mkd,2010,42.911
mkd,2011,42.908
mkd,2012,42.875
mkd,2013,42.811
mkd,2014,42.716
mkd,2015,42.592
mkd,2016,42.437
mkd,2017,42.252
mkd,2018,42.037
mkd,2019,41.792
mkd,2020,41.518
mli,1960,88.934
mli,1961,88.639
mli,1962,88.338
mli,1963,88.03
mli,1964,87.714
mli,1965,87.392
mli,1966,87.062
mli,1967,86.726
mli,1968,86.381
mli,1969,86.029
mli,1970,85.67
mli,1971,85.303
mli,1972,84.928
mli,1973,84.546
mli,1974,84.155
mli,1975,83.756
mli,1976,83.349
mli,1977,82.917
mli,1978,82.46
mli,1979,81.993
mli,1980,81.516
mli,1981,81.03
mli,1982,80.534
mli,1983,80.028
mli,1984,79.512
mli,1985,78.987
mli,1986,78.452
mli,1987,77.931
mli,1988,77.518
mli,1989,77.101
mli,1990,76.678
mli,1991,76.249
mli,1992,75.814
mli,1993,75.376
mli,1994,74.931
mli,1995,74.481
mli,1996,74.025
mli,1997,73.566
mli,1998,73.052
mli,1999,72.354
mli,2000,71.644
mli,2001,70.925
mli,2002,70.194
mli,2003,69.453
mli,2004,68.7
mli,2005,67.94
mli,2006,67.168
mli,2007,66.388
mli,2008,65.597
mli,2009,64.8
mli,2010,64.001
mli,2011,63.201
mli,2012,62.401
mli,2013,61.602
mli,2014,60.804
mli,2015,60.009
mli,2016,59.217
mli,2017,58.428
mli,2018,57.644
mli,2019,56.864
mli,2020,56.091
mlt,1960,9.871
mlt,1961,9.931
mlt,1962,9.992
mlt,1963,10.052
mlt,1964,10.114
mlt,1965,10.175
mlt,1966,10.236
mlt,1967,10.298
mlt,1968,10.318
mlt,1969,10.31
mlt,1970,10.301
mlt,1971,10.292
mlt,1972,10.284
mlt,1973,10.275
mlt,1974,10.266
mlt,1975,10.258
mlt,1976,10.249
mlt,1977,10.24
mlt,1978,10.232
mlt,1979,10.223
mlt,1980,10.215
mlt,1981,10.206
mlt,1982,10.197
mlt,1983,10.189
mlt,1984,10.18
mlt,1985,10.172
mlt,1986,10.093
mlt,1987,9.972
mlt,1988,9.853
mlt,1989,9.735
mlt,1990,9.619
mlt,1991,9.503
mlt,1992,9.389
mlt,1993,9.277
mlt,1994,9.165
mlt,1995,9.054
mlt,1996,8.819
mlt,1997,8.508
mlt,1998,8.207
mlt,1999,7.915
mlt,2000,7.632
mlt,2001,7.359
mlt,2002,7.095
mlt,2003,6.84
mlt,2004,6.593
mlt,2005,6.355
mlt,2006,6.216
mlt,2007,6.143
mlt,2008,6.071
mlt,2009,5.999
mlt,2010,5.928
mlt,2011,5.859
mlt,2012,5.789
mlt,2013,5.721
mlt,2014,5.653
mlt,2015,5.586
mlt,2016,5.52
mlt,2017,5.454
mlt,2018,5.388
mlt,2019,5.322
mlt,2020,5.256
mmr,1960,80.774
mmr,1961,80.434
mmr,1962,80.09
mmr,1963,79.741
mmr,1964,79.387
mmr,1965,79.029
mmr,1966,78.666
mmr,1967,78.299
mmr,1968,77.927
mmr,1969,77.551
mmr,1970,77.17
mmr,1971,76.785
mmr,1972,76.394
mmr,1973,76.097
mmr,1974,76.087
