geo,time,sp_pop_1564_fe_in
lby,1966,451416
lby,1967,465567
lby,1968,481008
lby,1969,497420
lby,1970,514653
lby,1971,530947
lby,1972,548753
lby,1973,567794
lby,1974,587906
lby,1975,609095
lby,1976,630376
lby,1977,653012
lby,1978,677243
lby,1979,703509
lby,1980,732097
lby,1981,762664
lby,1982,795671
lby,1983,830956
lby,1984,868123
lby,1985,906880
lby,1986,947084
lby,1987,988295
lby,1988,1030716
lby,1989,1074801
lby,1990,1120712
lby,1991,1166001
lby,1992,1214000
lby,1993,1263502
lby,1994,1312722
lby,1995,1360683
lby,1996,1407851
lby,1997,1452822
lby,1998,1496850
lby,1999,1541990
lby,2000,1589272
lby,2001,1637936
lby,2002,1688446
lby,2003,1739691
lby,2004,1789873
lby,2005,1837846
lby,2006,1882070
lby,2007,1923962
lby,2008,1962764
lby,2009,1997991
lby,2010,2029341
lby,2011,2050248
lby,2012,2067619
lby,2013,2083541
lby,2014,2100802
lby,2015,2121597
lby,2016,2151470
lby,2017,2186293
lby,2018,2224479
lby,2019,2263825
lby,2020,2302734
lca,1960,24698
lca,1961,24723
lca,1962,24773
lca,1963,24870
lca,1964,25018
lca,1965,25180
lca,1966,25359
lca,1967,25511
lca,1968,25606
lca,1969,25650
lca,1970,25666
lca,1971,26202
lca,1972,26706
lca,1973,27228
lca,1974,27783
lca,1975,28379
lca,1976,28912
lca,1977,29501
lca,1978,30138
lca,1979,30812
lca,1980,31498
lca,1981,32330
lca,1982,33111
lca,1983,33857
lca,1984,34555
lca,1985,35230
lca,1986,36232
lca,1987,37147
lca,1988,37972
lca,1989,38706
lca,1990,39346
lca,1991,40198
lca,1992,40943
lca,1993,41632
lca,1994,42321
lca,1995,43046
lca,1996,43969
lca,1997,44977
lca,1998,46054
lca,1999,47176
lca,2000,48328
lca,2001,49454
lca,2002,50614
lca,2003,51828
lca,2004,53098
lca,2005,54441
lca,2006,55738
lca,2007,57024
lca,2008,58280
lca,2009,59436
lca,2010,60436
lca,2011,61527
lca,2012,62457
lca,2013,63258
lca,2014,64009
lca,2015,64727
lca,2016,65318
lca,2017,65908
lca,2018,66451
lca,2019,66905
lca,2020,67234
lka,1960,2446384
lka,1961,2515247
lka,1962,2596617
lka,1963,2686511
lka,1964,2778534
lka,1965,2869567
lka,1966,2964493
lka,1967,3056252
lka,1968,3147825
lka,1969,3244915
lka,1970,3350096
lka,1971,3448889
lka,1972,3557193
lka,1973,3671543
lka,1974,3785499
lka,1975,3895457
lka,1976,4003348
lka,1977,4104318
lka,1978,4200995
lka,1979,4298308
lka,1980,4398324
lka,1981,4485650
lka,1982,4577228
lka,1983,4671436
lka,1984,4765714
lka,1985,4859582
lka,1986,4960366
lka,1987,5063776
lka,1988,5168718
lka,1989,5274019
lka,1990,5378410
lka,1991,5486600
lka,1992,5588858
lka,1993,5686819
lka,1994,5782984
lka,1995,5878365
lka,1996,5967612
lka,1997,6058939
lka,1998,6152559
lka,1999,6246285
lka,2000,6338639
lka,2001,6420882
lka,2002,6500185
lka,2003,6576111
lka,2004,6649558
lka,2005,6720004
lka,2006,6778117
lka,2007,6838147
lka,2008,6897061
lka,2009,6950560
lka,2010,6996547
lka,2011,7035628
lka,2012,7028262
lka,2013,7062197
lka,2014,7107987
lka,2015,7156596
lka,2016,7222430
lka,2017,7292381
lka,2018,7358641
lka,2019,7393570
lka,2020,7421911
lso,1960,252448
lso,1961,256602
lso,1962,261425
lso,1963,266785
lso,1964,272430
lso,1965,278263
lso,1966,283803
lso,1967,289603
lso,1968,295722
lso,1969,302268
lso,1970,309288
lso,1971,315997
lso,1972,323243
lso,1973,330982
lso,1974,339144
lso,1975,347697
lso,1976,355749
lso,1977,364417
lso,1978,373597
lso,1979,383227
lso,1980,393278
lso,1981,402797
lso,1982,412713
lso,1983,423015
lso,1984,433790
lso,1985,445056
lso,1986,454760
lso,1987,465083
lso,1988,475537
lso,1989,485570
lso,1990,494913
lso,1991,500287
lso,1992,504514
lso,1993,508614
lso,1994,514010
lso,1995,521679
lso,1996,535615
lso,1997,551880
lso,1998,568855
lso,1999,584332
lso,2000,596896
lso,2001,602556
lso,2002,604596
lso,2003,604486
lso,2004,604124
lso,2005,604746
lso,2006,604821
lso,2007,606622
lso,2008,609620
lso,2009,613034
lso,2010,616421
lso,2011,619312
lso,2012,622834
lso,2013,627270
lso,2014,632842
lso,2015,639432
lso,2016,644942
lso,2017,651486
lso,2018,658526
lso,2019,665515
lso,2020,672249
ltu,1960,987375
ltu,1961,997453
ltu,1962,1005492
ltu,1963,1011222
ltu,1964,1016437
ltu,1965,1021439
ltu,1966,1028073
ltu,1967,1034346
ltu,1968,1040246
ltu,1969,1044903
ltu,1970,1051839
ltu,1971,1065197
ltu,1972,1077445
ltu,1973,1088911
ltu,1974,1100511
ltu,1975,1112204
ltu,1976,1123083
ltu,1977,1135206
ltu,1978,1147712
ltu,1979,1158485
ltu,1980,1168181
ltu,1981,1181439
ltu,1982,1195756
ltu,1983,1210440
ltu,1984,1224108
ltu,1985,1236496
ltu,1986,1246873
ltu,1987,1257196
ltu,1988,1267024
ltu,1989,1273132
ltu,1990,1274096
ltu,1991,1272008
ltu,1992,1267091
ltu,1993,1258550
ltu,1994,1248513
ltu,1995,1238864
ltu,1996,1228354
ltu,1997,1219140
ltu,1998,1211196
ltu,1999,1204491
ltu,2000,1198822
ltu,2001,1193486
ltu,2002,1187988
ltu,2003,1182112
ltu,2004,1172462
ltu,2005,1156909
ltu,2006,1141468
ltu,2007,1131262
ltu,2008,1122949
ltu,2009,1113032
ltu,2010,1091061
ltu,2011,1063816
ltu,2012,1045653
ltu,2013,1030107
ltu,2014,1015369
ltu,2015,998964
ltu,2016,979811
ltu,2017,957984
ltu,2018,938350
ltu,2019,923213
ltu,2020,909644
lux,1960,107389
lux,1961,107805
lux,1962,108468
lux,1963,108910
lux,1964,109532
lux,1965,110309
lux,1966,110548
lux,1967,110497
lux,1968,110500
lux,1969,110850
lux,1970,111261
lux,1971,112232
lux,1972,113649
lux,1973,115087
lux,1974,116882
lux,1975,118562
lux,1976,119556
lux,1977,120156
lux,1978,120811
lux,1979,121698
lux,1980,122942
lux,1981,124077
lux,1982,125174
lux,1983,126231
lux,1984,127136
lux,1985,127757
lux,1986,128267
lux,1987,128704
lux,1988,128980
lux,1989,129483
lux,1990,130342
lux,1991,131436
lux,1992,132540
lux,1993,133682
lux,1994,134883
lux,1995,136207
lux,1996,137581
lux,1997,138971
lux,1998,140480
lux,1999,142251
lux,2000,144109
lux,2001,145731
lux,2002,147262
lux,2003,149162
lux,2004,151468
lux,2005,153994
lux,2006,157185
lux,2007,160312
lux,2008,163815
lux,2009,167364
lux,2010,170805
lux,2011,175055
lux,2012,179707
lux,2013,184294
lux,2014,189048
lux,2015,193850
lux,2016,198012
lux,2017,202842
lux,2018,206777
lux,2019,210842
lux,2020,214306
lva,1960,805842
lva,1961,812714
lva,1962,817732
lva,1963,822371
lva,1964,827107
lva,1965,830513
lva,1966,830949
lva,1967,832179
lva,1968,835469
lva,1969,837934
lva,1970,839193
lva,1971,842488
lva,1972,846637
lva,1973,851505
lva,1974,857689
lva,1975,864001
lva,1976,866548
lva,1977,870647
lva,1978,875689
lva,1979,879779
lva,1980,883406
lva,1981,889051
lva,1982,895461
lva,1983,902072
lva,1984,907978
lva,1985,912864
lva,1986,916078
lva,1987,920820
lva,1988,925482
lva,1989,926008
lva,1990,921860
lva,1991,912543
lva,1992,896941
lva,1993,877953
lva,1994,863211
lva,1995,851720
lva,1996,845726
lva,1997,841233
lva,1998,837432
lva,1999,834803
lva,2000,830879
lva,2001,823192
lva,2002,815894
lva,2003,809971
lva,2004,803204
lva,2005,796673
lva,2006,787237
lva,2007,779200
lva,2008,769285
lva,2009,754064
lva,2010,734879
lva,2011,716669
lva,2012,702512
lva,2013,689333
lva,2014,676807
lva,2015,664826
lva,2016,655351
lva,2017,644060
lva,2018,632172
lva,2019,621016
lva,2020,611104
mac,1960,46016
mac,1961,45939
mac,1962,46500
mac,1963,47535
mac,1964,49027
mac,1965,51058
mac,1966,53479
mac,1967,56866
mac,1968,60865
mac,1969,64811
mac,1970,68235
mac,1971,71519
mac,1972,73726
mac,1973,75098
mac,1974,76123
mac,1975,77096
mac,1976,77284
mac,1977,77497
mac,1978,77746
mac,1979,77993
mac,1980,78345
mac,1981,80899
mac,1982,83731
mac,1983,87021
mac,1984,90991
mac,1985,95579
mac,1986,99409
mac,1987,104140
mac,1988,109206
mac,1989,113908
mac,1990,117974
mac,1991,121570
mac,1992,124637
mac,1993,127499
mac,1994,130641
mac,1995,134304
mac,1996,138138
mac,1997,142202
mac,1998,146579
mac,1999,151434
mac,2000,156924
mac,2001,163035
mac,2002,170199
mac,2003,178016
mac,2004,185943
mac,2005,193516
mac,2006,200716
mac,2007,207345
mac,2008,213537
mac,2009,219593
mac,2010,225656
mac,2011,231009
mac,2012,236423
mac,2013,241512
mac,2014,245823
mac,2015,249084
mac,2016,250811
mac,2017,251634
mac,2018,251785
mac,2019,251624
mac,2020,251426
mar,1960,3265345
mar,1961,3331486
mar,1962,3392718
mar,1963,3454307
mar,1964,3525538
mar,1965,3610909
mar,1966,3682009
mar,1967,3764026
mar,1968,3855133
mar,1969,3951250
mar,1970,4051540
mar,1971,4150927
mar,1972,4258721
mar,1973,4375633
mar,1974,4502802
mar,1975,4640565
mar,1976,4786757
mar,1977,4942788
mar,1978,5107082
mar,1979,5277159
mar,1980,5450774
mar,1981,5614769
mar,1982,5782850
mar,1983,5952373
mar,1984,6121600
mar,1985,6290037
mar,1986,6441174
mar,1987,6598617
mar,1988,6760241
mar,1989,6922678
mar,1990,7085036
mar,1991,7264102
mar,1992,7435483
mar,1993,7605651
mar,1994,7784662
mar,1995,7976645
mar,1996,8160347
mar,1997,8362175
mar,1998,8573742
mar,1999,8780522
mar,2000,8975040
mar,2001,9171046
mar,2002,9348919
mar,2003,9516858
mar,2004,9688197
mar,2005,9869411
mar,2006,10046336
mar,2007,10234895
mar,2008,10429652
mar,2009,10620517
mar,2010,10801670
mar,2011,10983430
mar,2012,11152560
mar,2013,11310614
mar,2014,11463200
mar,2015,11613382
mar,2016,11750399
mar,2017,11894308
mar,2018,12038719
mar,2019,12173714
mar,2020,12295305
mda,1960,688522
mda,1961,699233
mda,1962,708706
mda,1963,717907
mda,1964,728637
mda,1965,741252
mda,1966,753621
mda,1967,767568
mda,1968,783179
mda,1969,800406
mda,1970,818287
mda,1971,837935
mda,1972,856071
mda,1973,872326
mda,1974,887325
mda,1975,900953
mda,1976,909963
mda,1977,919150
mda,1978,928926
mda,1979,938169
mda,1980,946838
mda,1981,955837
mda,1982,964311
mda,1983,972276
mda,1984,979841
mda,1985,986377
mda,1986,988749
mda,1987,990067
mda,1988,990636
mda,1989,990746
mda,1990,990800
mda,1991,989514
mda,1992,988974
mda,1993,988747
mda,1994,988737
mda,1995,989295
mda,1996,992580
mda,1997,994841
mda,1998,1001387
mda,1999,1008350
mda,2000,1016609
mda,2001,1025242
mda,2002,1035333
mda,2003,1045654
mda,2004,1055835
mda,2005,1064734
mda,2006,1067428
mda,2007,1069372
mda,2008,1070637
mda,2009,1072112
mda,2010,1073816
mda,2011,1076727
mda,2012,1080662
mda,2013,1084292
mda,2014,1085869
mda,2015,1076738
mda,2016,1059143
mda,2017,1033276
mda,2018,1006146
mda,2019,980994
mda,2020,956985
mdg,1960,1321764
mdg,1961,1342424
mdg,1962,1363645
mdg,1963,1386878
mdg,1964,1414474
mdg,1965,1447437
mdg,1966,1476586
mdg,1967,1512041
mdg,1968,1552768
mdg,1969,1596771
mdg,1970,1642810
mdg,1971,1683149
mdg,1972,1726957
mdg,1973,1774450
mdg,1974,1826168
mdg,1975,1882311
mdg,1976,1934202
mdg,1977,1991349
mdg,1978,2053392
mdg,1979,2119946
mdg,1980,2190692
mdg,1981,2257124
mdg,1982,2329134
mdg,1983,2405804
mdg,1984,2486013
mdg,1985,2569139
mdg,1986,2648201
mdg,1987,2730905
mdg,1988,2817993
mdg,1989,2910232
mdg,1990,3007773
mdg,1991,3100339
mdg,1992,3199412
mdg,1993,3304384
mdg,1994,3414188
mdg,1995,3527994
mdg,1996,3636121
mdg,1997,3750220
mdg,1998,3869816
mdg,1999,3995087
mdg,2000,4126248
mdg,2001,4253059
mdg,2002,4388662
mdg,2003,4532038
mdg,2004,4682015
mdg,2005,4838265
mdg,2006,4999206
mdg,2007,5165353
mdg,2008,5338267
mdg,2009,5520409
mdg,2010,5712752
mdg,2011,5908282
mdg,2012,6114977
mdg,2013,6330434
mdg,2014,6550478
mdg,2015,6772556
mdg,2016,6995212
mdg,2017,7219412
mdg,2018,7446362
mdg,2019,7678455
mdg,2020,7916662
mdv,1960,23080
mdv,1961,23504
mdv,1962,23958
mdv,1963,24440
mdv,1964,24950
mdv,1965,25485
mdv,1966,25952
mdv,1967,26474
mdv,1968,27053
mdv,1969,27712
mdv,1970,28463
mdv,1971,29111
mdv,1972,29865
mdv,1973,30737
mdv,1974,31697
mdv,1975,32737
mdv,1976,33745
mdv,1977,34860
mdv,1978,36080
mdv,1979,37373
mdv,1980,38713
mdv,1981,40109
mdv,1982,41499
mdv,1983,42917
mdv,1984,44422
mdv,1985,46038
mdv,1986,47441
mdv,1987,49055
mdv,1988,50806
mdv,1989,52604
mdv,1990,54428
mdv,1991,56309
mdv,1992,58258
mdv,1993,60296
mdv,1994,62484
mdv,1995,64831
mdv,1996,67272
mdv,1997,69839
mdv,1998,72576
mdv,1999,75530
mdv,2000,78710
mdv,2001,82395
mdv,2002,86266
mdv,2003,90250
mdv,2004,94196
mdv,2005,97996
mdv,2006,101670
mdv,2007,105080
mdv,2008,108295
mdv,2009,111432
mdv,2010,114556
mdv,2011,117355
mdv,2012,120302
mdv,2013,123197
mdv,2014,125820
mdv,2015,128090
mdv,2016,130104
mdv,2017,131824
mdv,2018,133394
mdv,2019,135030
mdv,2020,136854
mex,1960,9719360
mex,1961,9976223
mex,1962,10236323
mex,1963,10506411
mex,1964,10797545
mex,1965,11115168
mex,1966,11436600
mex,1967,11781616
mex,1968,12149364
mex,1969,12536551
mex,1970,12940815
mex,1971,13336278
mex,1972,13754439
mex,1973,14189774
mex,1974,14636779
mex,1975,15093535
mex,1976,15541826
mex,1977,16002682
mex,1978,16481393
mex,1979,16987644
mex,1980,17529638
mex,1981,18148229
mex,1982,18796420
mex,1983,19468324
mex,1984,20154889
mex,1985,20848043
mex,1986,21515383
mex,1987,22180114
mex,1988,22844407
mex,1989,23512864
mex,1990,24189356
mex,1991,24860556
mex,1992,25547548
mex,1993,26242733
mex,1994,26928955
mex,1995,27594154
mex,1996,28281054
mex,1997,28937180
mex,1998,29573141
mex,1999,30205747
mex,2000,30845491
mex,2001,31528852
mex,2002,32207120
mex,2003,32884806
mex,2004,33566948
mex,2005,34256444
mex,2006,34952511
mex,2007,35679406
mex,2008,36424298
mex,2009,37165721
mex,2010,37888534
mex,2011,38614092
mex,2012,39310155
mex,2013,39979843
mex,2014,40632921
mex,2015,41273072
mex,2016,41877515
mex,2017,42478204
mex,2018,43066668
mex,2019,43630260
mex,2020,44163581
mkd,1960,421543
mkd,1961,428516
mkd,1962,435157
mkd,1963,442190
mkd,1964,450585
mkd,1965,460721
mkd,1966,471289
mkd,1967,483451
mkd,1968,496469
mkd,1969,509137
mkd,1970,520664
mkd,1971,529625
mkd,1972,537821
mkd,1973,545308
mkd,1974,552435
mkd,1975,559684
mkd,1976,569237
mkd,1977,578553
mkd,1978,587852
mkd,1979,597484
mkd,1980,607424
mkd,1981,617104
mkd,1982,626794
mkd,1983,636066
mkd,1984,644216
mkd,1985,650904
mkd,1986,654963
mkd,1987,658039
mkd,1988,660029
mkd,1989,660901
mkd,1990,660675
mkd,1991,658808
mkd,1992,655850
mkd,1993,652728
mkd,1994,650665
mkd,1995,650389
mkd,1996,653562
mkd,1997,658071
mkd,1998,664267
mkd,1999,670237
mkd,2000,675930
mkd,2001,681642
mkd,2002,679067
mkd,2003,683486
mkd,2004,687946
mkd,2005,692431
mkd,2006,696648
mkd,2007,701619
mkd,2008,706829
mkd,2009,711627
mkd,2010,715599
mkd,2011,718937
mkd,2012,720587
mkd,2013,721240
mkd,2014,721334
mkd,2015,720714
mkd,2016,718591
mkd,2017,716407
mkd,2018,714078
mkd,2019,711130
mkd,2020,706396
mli,1960,1481039
mli,1961,1491937
mli,1962,1503772
mli,1963,1517347
mli,1964,1534501
mli,1965,1556128
mli,1966,1566107
mli,1967,1582018
mli,1968,1602873
mli,1969,1627137
mli,1970,1653944
mli,1971,1669927
mli,1972,1690715
mli,1973,1715146
mli,1974,1742367
mli,1975,1771938
mli,1976,1788415
mli,1977,1808938
mli,1978,1833251
mli,1979,1861350
mli,1980,1893284
mli,1981,1916517
mli,1982,1945156
mli,1983,1977434
mli,1984,2011489
mli,1985,2046366
mli,1986,2061739
mli,1987,2079219
mli,1988,2100403
mli,1989,2127313
mli,1990,2161461
mli,1991,2205611
mli,1992,2258637
mli,1993,2318757
mli,1994,2384020
mli,1995,2453056
mli,1996,2513126
mli,1997,2579399
mli,1998,2651323
mli,1999,2728235
mli,2000,2809935
mli,2001,2888630
mli,2002,2973189
mli,2003,3063377
mli,2004,3159359
mli,2005,3260965
mli,2006,3353493
mli,2007,3453724
mli,2008,3560010
mli,2009,3670788
mli,2010,3785426
mli,2011,3886081
mli,2012,3993532
mli,2013,4107984
mli,2014,4229915
mli,2015,4360143
mli,2016,4498222
mli,2017,4644758
mli,2018,4800795
mli,2019,4967583
mli,2020,5145266
mlt,1960,92019
mlt,1961,92948
mlt,1962,94417
mlt,1963,96269
mlt,1964,98140
mlt,1965,99402
mlt,1966,99407
mlt,1967,99324
mlt,1968,99137
mlt,1969,98794
mlt,1970,98871
mlt,1971,99884
mlt,1972,100394
mlt,1973,100678
mlt,1974,100996
mlt,1975,102256
mlt,1976,103076
mlt,1977,104027
mlt,1978,105740
mlt,1979,107248
mlt,1980,108476
mlt,1981,109033
mlt,1982,110953
mlt,1983,112006
mlt,1984,111600
mlt,1985,113289
mlt,1986,114830
mlt,1987,115342
mlt,1988,116093
mlt,1989,117115
mlt,1990,118212
mlt,1991,121377
mlt,1992,122641
mlt,1993,123913
mlt,1994,125102
mlt,1995,125961
mlt,1996,126961
mlt,1997,128028
mlt,1998,128950
mlt,1999,129874
mlt,2000,130986
mlt,2001,132210
mlt,2002,133539
mlt,2003,134837
mlt,2004,136175
mlt,2005,137433
mlt,2006,138488
mlt,2007,139420
mlt,2008,140507
mlt,2009,141356
mlt,2010,141427
mlt,2011,141159
mlt,2012,141305
mlt,2013,141942
mlt,2014,143342
mlt,2015,145383
mlt,2016,147375
mlt,2017,150238
mlt,2018,154394
mlt,2019,159328
mlt,2020,161488
mmr,1960,6145977
mmr,1961,6231651
mmr,1962,6309404
mmr,1963,6390915
mmr,1964,6493905
mmr,1965,6626218
mmr,1966,6757086
mmr,1967,6916742
mmr,1968,7098969
mmr,1969,7292646
mmr,1970,7491483
mmr,1971,7675016
mmr,1972,7870611
mmr,1973,8075944
mmr,1974,8289902
mmr,1975,8512169
mmr,1976,8728795
mmr,1977,8953222
mmr,1978,9186571
mmr,1979,9430822
mmr,1980,9686545
mmr,1981,9933728
mmr,1982,10192099
mmr,1983,10460807
mmr,1984,10739489
mmr,1985,11027682
mmr,1986,11297084
mmr,1987,11582461
mmr,1988,11876280
mmr,1989,12168639
mmr,1990,12454464
mmr,1991,12716864
mmr,1992,12966360
mmr,1993,13213410
mmr,1994,13471908
mmr,1995,13749010
mmr,1996,14043285
mmr,1997,14352552
mmr,1998,14668767
mmr,1999,14979347
mmr,2000,15274820
mmr,2001,15511871
mmr,2002,15736175
mmr,2003,15946888
mmr,2004,16146094
mmr,2005,16337871
mmr,2006,16500706
mmr,2007,16663630
mmr,2008,16831619
mmr,2009,17009798
mmr,2010,17201311
mmr,2011,17433227
mmr,2012,17675038
mmr,2013,17921321
mmr,2014,18163138
mmr,2015,18392290
mmr,2016,18592110
mmr,2017,18772490
mmr,2018,18940818
mmr,2019,19106310
mmr,2020,19274484
mne,1960,148048
mne,1961,150791
mne,1962,153569
mne,1963,156164
mne,1964,158389
mne,1965,160134
mne,1966,160129
mne,1967,159621
mne,1968,159035
mne,1969,158799
mne,1970,159203
mne,1971,161336
mne,1972,164149
mne,1973,167413
mne,1974,170848
mne,1975,174225
mne,1976,176794
mne,1977,179363
mne,1978,181977
mne,1979,184656
mne,1980,187438
mne,1981,190884
mne,1982,194295
mne,1983,197462
mne,1984,200158
mne,1985,202184
mne,1986,202171
mne,1987,201723
mne,1988,201057
mne,1989,200407
mne,1990,199998
mne,1991,200890
mne,1992,201790
mne,1993,202650
mne,1994,203382
mne,1995,203869
mne,1996,203844
mne,1997,203702
mne,1998,203541
mne,1999,203451
mne,2000,203480
mne,2001,204343
mne,2002,205154
mne,2003,205913
mne,2004,206251
mne,2005,206642
mne,2006,207085
mne,2007,207701
mne,2008,208477
mne,2009,209340
mne,2010,210060
mne,2011,210188
mne,2012,210320
mne,2013,210421
mne,2014,210328
mne,2015,209861
mne,2016,209203
mne,2017,208134
mne,2018,206785
mne,2019,205480
mne,2020,204212
mng,1960,280912
mng,1961,283964
mng,1962,286431
mng,1963,288878
mng,1964,292286
mng,1965,297120
mng,1966,300875
mng,1967,306830
mng,1968,314250
mng,1969,321978
mng,1970,329475
mng,1971,337285
mng,1972,344636
mng,1973,352277
mng,1974,361458
mng,1975,372759
mng,1976,383970
mng,1977,397604
mng,1978,412902
mng,1979,428614
mng,1980,444061
mng,1981,458961
mng,1982,473481
mng,1983,488233
mng,1984,504156
mng,1985,521664
mng,1986,539069
mng,1987,557894
mng,1988,577269
mng,1989,596141
mng,1990,613773
mng,1991,625292
mng,1992,636811
mng,1993,648049
mng,1994,658776
mng,1995,669307
mng,1996,683151
mng,1997,695291
mng,1998,707219
mng,1999,721166
mng,2000,738277
mng,2001,757739
mng,2002,780678
mng,2003,805875
mng,2004,830878
mng,2005,854131
mng,2006,875756
mng,2007,895278
mng,2008,913171
mng,2009,930537
mng,2010,947946
mng,2011,963127
mng,2012,978664
mng,2013,993890
mng,2014,1008142
mng,2015,1021255
mng,2016,1032385
mng,2017,1043506
mng,2018,1054483
mng,2019,1065397
mng,2020,1076509
moz,1960,2023850
moz,1961,2058960
moz,1962,2098212
moz,1963,2140941
moz,1964,2186591
moz,1965,2234869
moz,1966,2275368
moz,1967,2320754
moz,1968,2370139
moz,1969,2422507
moz,1970,2477431
moz,1971,2524565
moz,1972,2575535
moz,1973,2631526
moz,1974,2694335
moz,1975,2764851
moz,1976,2836445
moz,1977,2917049
moz,1978,3003684
moz,1979,3092661
moz,1980,3181239
moz,1981,3240703
moz,1982,3301924
moz,1983,3360947
moz,1984,3413450
moz,1985,3457828
moz,1986,3448467
moz,1987,3433207
moz,1988,3424906
moz,1989,3438422
moz,1990,3482540
moz,1991,3623682
moz,1992,3795274
moz,1993,3983748
moz,1994,4172546
moz,1995,4350659
moz,1996,4472813
moz,1997,4589128
moz,1998,4703944
moz,1999,4822642
moz,2000,4948988
moz,2001,5067059
moz,2002,5193956
moz,2003,5328037
moz,2004,5468419
moz,2005,5614644
moz,2006,5743056
moz,2007,5882475
moz,2008,6031721
moz,2009,6189355
moz,2010,6355347
moz,2011,6525434
moz,2012,6704230
moz,2013,6894317
moz,2014,7099497
moz,2015,7321620
moz,2016,7557084
moz,2017,7809598
moz,2018,8076933
moz,2019,8355286
moz,2020,8642016
mrt,1960,232403
mrt,1961,237641
mrt,1962,243669
mrt,1963,250269
mrt,1964,257164
mrt,1965,264241
mrt,1966,270844
mrt,1967,277770
mrt,1968,285075
mrt,1969,292947
mrt,1970,301501
mrt,1971,309587
mrt,1972,318483
mrt,1973,328094
mrt,1974,338282
mrt,1975,348978
mrt,1976,359019
mrt,1977,369737
mrt,1978,381085
mrt,1979,393046
mrt,1980,405620
mrt,1981,417575
mrt,1982,430284
mrt,1983,443595
mrt,1984,457364
mrt,1985,471472
mrt,1986,484089
mrt,1987,497115
mrt,1988,510631
mrt,1989,524787
mrt,1990,539686
mrt,1991,554266
mrt,1992,569897
mrt,1993,586351
mrt,1994,603315
mrt,1995,620637
mrt,1996,637319
mrt,1997,654301
mrt,1998,671941
mrt,1999,690727
mrt,2000,710935
mrt,2001,732429
mrt,2002,755656
mrt,2003,780293
mrt,2004,805883
mrt,2005,832154
mrt,2006,858488
mrt,2007,885794
mrt,2008,914053
mrt,2009,943356
mrt,2010,973740
mrt,2011,1004300
mrt,2012,1036060
mrt,2013,1068926
mrt,2014,1102921
mrt,2015,1138039
mrt,2016,1172293
mrt,2017,1208214
mrt,2018,1245441
mrt,2019,1283549
mrt,2020,1322363
mus,1960,170147
mus,1961,175327
mus,1962,179943
mus,1963,184353
mus,1964,188952
mus,1965,193997
mus,1966,198813
mus,1967,204376
mus,1968,210401
mus,1969,216543
mus,1970,222801
mus,1971,231041
mus,1972,238737
mus,1973,246093
mus,1974,253676
mus,1975,261801
mus,1976,270720
mus,1977,279365
mus,1978,285979
mus,1979,292340
mus,1980,297577
mus,1981,304269
mus,1982,310414
mus,1983,315870
mus,1984,321904
mus,1985,327233
mus,1986,331857
mus,1987,336559
mus,1988,341039
mus,1989,345510
mus,1990,349373
mus,1991,355074
mus,1992,360876
mus,1993,365812
mus,1994,371776
mus,1995,376336
mus,1996,380407
mus,1997,386779
mus,1998,393132
mus,1999,400136
mus,2000,405341
mus,2001,410216
mus,2002,413366
mus,2003,416041
mus,2004,418903
mus,2005,422732
mus,2006,425828
mus,2007,430065
mus,2008,434450
mus,2009,437942
mus,2010,440348
mus,2011,442421
mus,2012,444041
mus,2013,444679
mus,2014,444967
mus,2015,445120
mus,2016,445611
mus,2017,446369
mus,2018,447013
mus,2019,447328
mus,2020,447132
mwi,1960,1007087
mwi,1961,1027812
mwi,1962,1053398
mwi,1963,1082071
mwi,1964,1111216
mwi,1965,1139571
mwi,1966,1161832
mwi,1967,1184741
mwi,1968,1208798
mwi,1969,1235301
mwi,1970,1264929
mwi,1971,1289231
mwi,1972,1317698
mwi,1973,1349736
mwi,1974,1384487
mwi,1975,1421503
mwi,1976,1455411
mwi,1977,1493746
mwi,1978,1535017
mwi,1979,1577565
mwi,1980,1620645
mwi,1981,1652720
mwi,1982,1686084
mwi,1983,1726714
mwi,1984,1782282
mwi,1985,1857006
mwi,1986,1967046
mwi,1987,2099222
mwi,1988,2239931
mwi,1989,2371996
mwi,1990,2483997
mwi,1991,2519893
mwi,1992,2533767
mwi,1993,2536476
mwi,1994,2542126
mwi,1995,2560750
mwi,1996,2600674
mwi,1997,2656859
mwi,1998,2725178
mwi,1999,2800754
mwi,2000,2879861
mwi,2001,2947264
mwi,2002,3020723
mwi,2003,3100129
mwi,2004,3184623
mwi,2005,3273880
mwi,2006,3366624
mwi,2007,3464229
mwi,2008,3567086
mwi,2009,3676820
mwi,2010,3794406
mwi,2011,3913149
mwi,2012,4043385
mwi,2013,4182747
mwi,2014,4327885
mwi,2015,4477356
mwi,2016,4634338
mwi,2017,4793539
mwi,2018,4957663
mwi,2019,5130425
mwi,2020,5313130
mys,1960,2025769
mys,1961,2086403
mys,1962,2150807
mys,1963,2220043
mys,1964,2295329
mys,1965,2376919
mys,1966,2451983
mys,1967,2537281
mys,1968,2629166
mys,1969,2721440
mys,1970,2810963
mys,1971,2911967
mys,1972,3006804
mys,1973,3100281
mys,1974,3199955
mys,1975,3309159
mys,1976,3421398
mys,1977,3543580
mys,1978,3671932
mys,1979,3799548
mys,1980,3922389
mys,1981,4039795
mys,1982,4153056
mys,1983,4265571
mys,1984,4383089
mys,1985,4509122
mys,1986,4639719
mys,1987,4783134
mys,1988,4937395
mys,1989,5097596
