geo,time,dt_dod_dlxf_cd
com,2000,201751874.3
com,2001,217100297.2
com,2002,239620276.1
com,2003,261258547.2
com,2004,269161663.7
com,2005,253858778.7
com,2006,256013134.9
com,2007,274908703.8
com,2008,264357820.5
com,2009,258575325.7
com,2010,248519996.8
com,2011,243307922.6
com,2012,220204664.8
com,2013,113072713.3
com,2014,109246667.4
com,2015,99886719.6
com,2016,151883707.1
com,2017,159452490.6
com,2018,221433802.8
com,2019,233049548
com,2020,258028364.6
cpv,1981,39370101.9
cpv,1982,59004887.4
cpv,1983,71694378.4
cpv,1984,76251079.2
cpv,1985,93895968.8
cpv,1986,106430830
cpv,1987,119133293.6
cpv,1988,119836332.9
cpv,1989,123606668.9
cpv,1990,129104576.6
cpv,1991,129530990
cpv,1992,135988629.8
cpv,1993,140614318.2
cpv,1994,166142676.1
cpv,1995,184899804.7
cpv,1996,196709703.1
cpv,1997,199573453.7
cpv,1998,241245026.2
cpv,1999,308449740.9
cpv,2000,314987566.1
cpv,2001,341256876.3
cpv,2002,380584683
cpv,2003,431385788.8
cpv,2004,452618676.5
cpv,2005,463306665.9
cpv,2006,509521549.2
cpv,2007,564854014.2
cpv,2008,611383796.3
cpv,2009,697711573.9
cpv,2010,861910767.9
cpv,2011,1021269244.4
cpv,2012,1231063985.8
cpv,2013,1477009776.5
cpv,2014,1537031524.7
cpv,2015,1537479331.3
cpv,2016,1539407377.6
cpv,2017,1776912425.9
cpv,2018,1754699609.8
cpv,2019,1808484670.5
cpv,2020,2022446070.1
cri,1970,279105203.5
cri,1971,318551659.7
cri,1972,380425832.2
cri,1973,453645368.3
cri,1974,545984803.3
cri,1975,724200803
cri,1976,895820616.7
cri,1977,1156800622.6
cri,1978,1468971965.1
cri,1979,1822581888.3
cri,1980,2231091188.2
cri,1981,2703102527.2
cri,1982,2895308996.4
cri,1983,3609386880.8
cri,1984,3616226970.5
cri,1985,3946979641.9
cri,1986,4042273468.7
cri,1987,4115257285.7
cri,1988,3959363048.5
cri,1989,3938957763.8
cri,1990,3449594865
cri,1991,3670539938.6
cri,1992,3577814186.8
cri,1993,3471319979.4
cri,1994,3497668922.9
cri,1995,3390400114.3
cri,1996,3142169760.9
cri,1997,2959086055.8
cri,1998,3264812958.5
cri,1999,3398286237.3
cri,2000,3699284652.1
cri,2001,3689333576.7
cri,2002,3534236031
cri,2003,3983305620.5
cri,2004,4001398554.1
cri,2005,4354712414
cri,2006,4602437783.3
cri,2007,5139745472.2
cri,2008,4813599244.4
cri,2009,5271338710.6
cri,2010,5482371704.6
cri,2011,7220979371.6
cri,2012,11166278203.1
cri,2013,14482576631.4
cri,2014,17148553004.5
cri,2015,20767831170.4
cri,2016,22797409983.2
cri,2017,22854564508.6
cri,2018,24782019199.8
cri,2019,26829172626.4
cri,2020,26588540219
dji,1970,2594794.2
dji,1971,2637248.5
dji,1972,5368001.3
dji,1973,6284821.9
dji,1974,8215540.5
dji,1975,12235670.8
dji,1976,17257778.4
dji,1977,19240608.5
dji,1978,21045654.3
dji,1979,20521872.5
dji,1980,25819344.9
dji,1981,19839075.3
dji,1982,24412686.7
dji,1983,33566963.8
dji,1984,61689458.7
dji,1985,95976961.9
dji,1986,119210371.4
dji,1987,154398153.6
dji,1988,158287377.7
dji,1989,131249634.3
dji,1990,155214371.1
dji,1991,204686617.5
dji,1992,219333161.1
dji,1993,230941357.3
dji,1994,254966732
dji,1995,269071044
dji,1996,279492995.8
dji,1997,253295387.8
dji,1998,264116724.3
dji,1999,248703156.9
dji,2000,238470968.6
dji,2001,236732835.6
dji,2002,301449323.2
dji,2003,362195413.4
dji,2004,390216683
dji,2005,379258007.8
dji,2006,441656515.7
dji,2007,651174028.2
dji,2008,679268196.2
dji,2009,738881323.8
dji,2010,611551056.3
dji,2011,641216411.3
dji,2012,632624685
dji,2013,665055903.3
dji,2014,813173439.3
dji,2015,1174322941.3
dji,2016,1602776809.9
dji,2017,1944879880
dji,2018,2045009716
dji,2019,2145538062.8
dji,2020,2353517085.3
dma,1981,14328422
dma,1982,20321009.3
dma,1983,27633669.8
dma,1984,41032178.4
dma,1985,48608420.9
dma,1986,51834138.2
dma,1987,63702557.9
dma,1988,65181768.9
dma,1989,72179124.5
dma,1990,83048532.8
dma,1991,90295835.4
dma,1992,90775407.8
dma,1993,94252814.3
dma,1994,90196402.5
dma,1995,96402573.8
dma,1996,100027756.8
dma,1997,92864586.8
dma,1998,95991269.3
dma,1999,114531130.5
dma,2000,163554633.4
dma,2001,210133915.8
dma,2002,218947142.1
dma,2003,224771350.7
dma,2004,244648126.5
dma,2005,241254953.3
dma,2006,235938849.4
dma,2007,232939635.2
dma,2008,221911559.8
dma,2009,217933286.6
dma,2010,235618826.2
dma,2011,247580583.5
dma,2012,272670207.4
dma,2013,280436287.8
dma,2014,281789388.7
dma,2015,285163451.7
dma,2016,267117680.4
dma,2017,264476043.5
dma,2018,247802271.4
dma,2019,250663619.5
dma,2020,275523790
dom,1970,382794000
dom,1971,427440000
dom,1972,475841325
dom,1973,515858715.8
dom,1974,625666126.1
dom,1975,729172433.4
dom,1976,848502030.7
dom,1977,977649224.7
dom,1978,1100982128.4
dom,1979,1238994848.3
dom,1980,1552682218.6
dom,1981,1711141612.9
dom,1982,1996625650.4
dom,1983,2458635888.6
dom,1984,2592300029.4
dom,1985,2912634933.3
dom,1986,3150784145.1
dom,1987,3442278213.9
dom,1988,3481619403.9
dom,1989,3534458724.2
dom,1990,3630704899.7
dom,1991,3948151994.2
dom,1992,3906207068.8
dom,1993,3939618626.4
dom,1994,3745959822.4
dom,1995,3757369284.7
dom,1996,3612481590.1
dom,1997,3531288627.1
dom,1998,3552745882.6
dom,1999,3649735993.8
dom,2000,3381317999.2
dom,2001,3866675465.5
dom,2002,4541957844.9
dom,2003,6068333039.8
dom,2004,6650505553.6
dom,2005,6419073059.9
dom,2006,7317503701.7
dom,2007,7670409064.8
dom,2008,8128667130.5
dom,2009,9005110144.9
dom,2010,10283313901.9
dom,2011,11674794596.7
dom,2012,18835007961.5
dom,2013,20887838967.2
dom,2014,22980293750.4
dom,2015,23144928514.3
dom,2016,24958040100.5
dom,2017,28856948696.2
dom,2018,31086260211.7
dom,2019,35592536919.9
dom,2020,41307751617.9
dza,1970,939559305.4
dza,1971,1260807888.7
dza,1972,1549785827.5
dza,1973,2991368810.9
dza,1974,3365980296.4
dza,1975,4632815496.7
dza,1976,6114379902.6
dza,1977,8912959726.9
dza,1978,13748600491
dza,1979,16572548616.7
dza,1980,17038299072.8
dza,1981,16063318142.2
dza,1982,14888470178.6
dza,1983,14410488197.1
dza,1984,14131285871.5
dza,1985,16398741782.4
dza,1986,19497646536.7
dza,1987,23133428591.3
dza,1988,24480817226.2
dza,1989,24789965821.9
dza,1990,26692900053.7
dza,1991,26255512108.9
dza,1992,25762303665.8
dza,1993,25102041792.8
dza,1994,28444024246.1
dza,1995,31310442886.3
dza,1996,31292311263.5
dza,1997,28716820456.3
dza,1998,28490223340.7
dza,1999,25925520612
dza,2000,23353958638.9
dza,2001,20869481309.5
dza,2002,21425432653
dza,2003,22445261998.2
dza,2004,21142243902
dza,2005,16382134412.6
dza,2006,5164937197
dza,2007,5177409897.9
dza,2008,4738663388.1
dza,2009,4043450020.8
dza,2010,3629509109.6
dza,2011,3072563628.2
dza,2012,2469173279.4
dza,2013,2072396087.2
dza,2014,1810237512
dza,2015,1187879619.9
dza,2016,1866260914.5
dza,2017,1904049260.9
dza,2018,1724798093.9
dza,2019,1571051836.3
dza,2020,1668967454
ecu,1970,282372588.1
ecu,1971,307392965.1
ecu,1972,396619121.8
ecu,1973,434939123.7
ecu,1974,538698193.9
ecu,1975,795879992.3
ecu,1976,974102930.2
ecu,1977,1629664571.4
ecu,1978,2890901233.8
ecu,1979,3488392148.3
ecu,1980,4533923611.2
ecu,1981,5751536471
ecu,1982,5616475417
ecu,1983,6313866367.7
ecu,1984,6876918044.1
ecu,1985,7443510242.7
ecu,1986,8428697777.2
ecu,1987,9169311781.5
ecu,1988,9210846681.9
ecu,1989,9643990448
ecu,1990,10083877970.6
ecu,1991,10146204701.6
ecu,1992,9914037870.1
ecu,1993,10184744545.9
ecu,1994,13806304331.5
ecu,1995,15515259500.5
ecu,1996,15716776634.4
ecu,1997,16153115366.1
ecu,1998,16171956834.1
ecu,1999,17924759280.1
ecu,2000,16186636808.4
ecu,2001,16190828984.6
ecu,2002,16909794124.6
ecu,2003,17813755046.8
ecu,2004,18557693885.1
ecu,2005,18777448339.8
ecu,2006,18541196252.8
ecu,2007,19161990613
ecu,2008,17317706926.3
ecu,2009,11568434140.2
ecu,2010,13869007017.8
ecu,2011,14880051365.3
ecu,2012,15022908880.2
ecu,2013,17780474466.6
ecu,2014,23563968191.9
ecu,2015,26940219566.5
ecu,2016,33767712583.4
ecu,2017,39281327110.2
ecu,2018,43101716774.9
ecu,2019,48859513662.5
ecu,2020,48467999199.1
egy,1970,1351123116.7
egy,1971,1494626793
egy,1972,1449772738.5
egy,1973,1390765328.6
egy,1974,1500786305.2
egy,1975,3631411064.8
egy,1976,4629301059
egy,1977,7051314961.5
egy,1978,8983863787.8
egy,1979,10611470111.3
egy,1980,14692943957.6
egy,1981,18124789074.6
egy,1982,21994803773.1
egy,1983,24770956669
egy,1984,26198856499.3
egy,1985,29744517159.3
egy,1986,32623294963.8
egy,1987,37527604880
egy,1988,39086647979.5
egy,1989,37629557957.1
egy,1990,28440706699.1
egy,1991,29376194762.8
egy,1992,28448902857
egy,1993,28444438950.6
egy,1994,30373503683.4
egy,1995,30999733372.4
egy,1996,29149026190.8
egy,1997,26960360291.7
egy,1998,28085464757.6
egy,1999,26641053365.9
egy,2000,24951643161.9
egy,2001,25953772473.8
egy,2002,27336889185.5
egy,2003,28400800986.7
egy,2004,29473329147.5
egy,2005,28725851339.9
egy,2006,29101055262.6
egy,2007,32144147072.3
egy,2008,30859812456.5
egy,2009,31427825392.6
egy,2010,32242428423.2
egy,2011,30770127033.7
egy,2012,31990126683.1
egy,2013,42301712456.2
egy,2014,37118977717.2
egy,2015,44176842710.9
egy,2016,53362473615.9
egy,2017,66193184016.4
egy,2018,80624787575.19998
egy,2019,90665454824.39999
egy,2020,99258884574
eri,1994,29056800.1
eri,1995,36689461.6
eri,1996,44286454.5
eri,1997,75455613.8
eri,1998,146136192
eri,1999,252557948.3
eri,2000,297996112.2
eri,2001,394848948.3
eri,2002,489213774.9
eri,2003,605124676.5
eri,2004,703995465.6
eri,2005,722988768.9
eri,2006,781370032.2
eri,2007,855667833.1
eri,2008,956964488.3
eri,2009,1012986669.3
eri,2010,998425572.6
eri,2011,1010014612.5
eri,2012,949663939.2
eri,2013,894370641.1
eri,2014,828875547.6
eri,2015,782432705.8
eri,2016,750284109
eri,2017,772043390.2
eri,2018,736129760.8
eri,2019,718072736.7
eri,2020,729400216.7
eth,1970,168939507.9
eth,1971,203996145.2
eth,1972,226245546.5
eth,1973,256377243.8
eth,1974,283110667.9
eth,1975,343568365
eth,1976,402115045.9
eth,1977,447327486.8
eth,1978,500427306.5
eth,1979,601925518.8
eth,1980,687723748.4
eth,1981,1638380176.8
eth,1982,3051068408
eth,1983,3648825436
eth,1984,4056435979.6
eth,1985,5063985605.7
eth,1986,5977039364.2
eth,1987,7204116850.1
eth,1988,7528443373.5
eth,1989,7713650695.9
eth,1990,8493402568.4
eth,1991,8857863685.9
eth,1992,9017502979.4
eth,1993,9300872875.6
eth,1994,9583586821.6
eth,1995,9789956593.1
eth,1996,9497620197.3
eth,1997,9438270853.5
eth,1998,9627396781.9
eth,1999,5374811148.4
eth,2000,5338840853.8
eth,2001,5572556283
eth,2002,6337040280.1
eth,2003,7043842799.3
eth,2004,6294821452.3
eth,2005,5871759061.5
eth,2006,2141206027.3
eth,2007,2507570774.5
eth,2008,2771253451.3
eth,2009,4762971186.8
eth,2010,6498839699.6
eth,2011,7941541673.3
eth,2012,9943542985.8
eth,2013,11895145661.7
eth,2014,16201326305.3
eth,2015,19496472126.8
eth,2016,22133972466.1
eth,2017,25234772829.6
eth,2018,26850450300.9
eth,2019,27576189588.9
eth,2020,29015500508.7
fji,1970,11665440
fji,1971,14810208.6
fji,1972,20721484.6
fji,1973,47197248
fji,1974,54091121.5
fji,1975,59299120.5
fji,1976,63869447.1
fji,1977,86503321.1
fji,1978,84713454.6
fji,1979,109858873.4
fji,1980,180023796.5
fji,1981,237430731.2
fji,1982,265492413.9
fji,1983,292306077.7
fji,1984,279360182.5
fji,1985,302190653.4
fji,1986,311749142.3
fji,1987,336440372.7
fji,1988,335554335.6
fji,1989,301619261
fji,1990,306007243.1
fji,1991,270638389.8
fji,1992,226882233.9
fji,1993,199478307.5
fji,1994,180750454.2
fji,1995,168397716.6
fji,1996,147231142.2
fji,1997,129982834.7
fji,1998,140162617.7
fji,1999,194103309.2
fji,2000,174263160.6
fji,2001,160431697.4
fji,2002,169538718.1
fji,2003,183445869
fji,2004,192535789.4
fji,2005,185351223.2
fji,2006,349763326.7
fji,2007,365659860.7
fji,2008,660998527.1
fji,2009,906643506.2
fji,2010,926008316.7
fji,2011,1052401690.8
fji,2012,1135117256
fji,2013,1144720165.5
fji,2014,1126122921
fji,2015,1058302227.6
fji,2016,1110477247.9
fji,2017,1108521511.5
fji,2018,1107523888.7
fji,2019,1198328327.3
fji,2020,1399803116.4
gab,1970,90822382.2
gab,1971,127538293.9
gab,1972,200636306.8
gab,1973,346230224.3
gab,1974,462014042.9
gab,1975,771643164.9
gab,1976,1079281993
gab,1977,1255400117.3
gab,1978,1288897017.9
gab,1979,1461524196.9
gab,1980,1271492888.9
gab,1981,975288589.4
gab,1982,817323472.4
gab,1983,679888848.2
gab,1984,668336300.7
gab,1985,944156735.6
gab,1986,1430907856.7
gab,1987,2152492627.7
gab,1988,2300736619.1
gab,1989,2610611980.6
gab,1990,3150161028
gab,1991,3224539550.3
gab,1992,3049231870.6
gab,1993,2934412123.9
gab,1994,3696388258.2
gab,1995,3978781538.6
gab,1996,3974742386.8
gab,1997,3669448155
gab,1998,3839063694.5
gab,1999,3298826096.4
gab,2000,3467386262.9
gab,2001,3053748529
gab,2002,3200579835.6
gab,2003,3403687880.6
gab,2004,3820448962.8
gab,2005,3662935226.7
gab,2006,3876208262
gab,2007,4651915486.1
gab,2008,2364015998.7
gab,2009,2391603428.9
gab,2010,2532428807.3
gab,2011,2785823798.2
gab,2012,2916907840.4
gab,2013,4335671959.6
gab,2014,4372127934.3
gab,2015,4705671157.6
gab,2016,4898066232.1
gab,2017,5879617176.6
gab,2018,6022472202.5
gab,2019,6117772326.5
gab,2020,6477766353.3
geo,1992,79312483
geo,1993,558821942.1
geo,1994,924074514.6
geo,1995,1039406587.2
geo,1996,1106265379.2
geo,1997,1189544166.8
geo,1998,1316154335.2
geo,1999,1326208673.3
geo,2000,1315802008.8
geo,2001,1363511093.6
geo,2002,1495569730.6
geo,2003,1607958494.8
geo,2004,1720810648.8
geo,2005,1662816736.5
geo,2006,1684744325.1
geo,2007,1844271087.1
geo,2008,6003100668.6
geo,2009,6736228231.4
geo,2010,6417538669.6
geo,2011,8062116115.3
geo,2012,9500553571.3
geo,2013,10942088523.5
geo,2014,11586455142
geo,2015,12501496918.8
geo,2016,13658963632.1
geo,2017,13584063678
geo,2018,14592565984.1
geo,2019,16033232674.1
geo,2020,16974409849.5
gha,1970,520982105
gha,1971,517190674.9
gha,1972,583681995.3
gha,1973,730780515.7
gha,1974,720912552.5
gha,1975,669588910.7
gha,1976,662772035
gha,1977,795457424.9
gha,1978,867019451.5
gha,1979,969561883
gha,1980,1162354407.7
gha,1981,1167436864.3
gha,1982,1200975790.6
gha,1983,1242002353.4
gha,1984,1205701990.9
gha,1985,1365332350.5
gha,1986,1792264304.2
gha,1987,2324946625
gha,1988,2290739632.3
gha,1989,2460368816.2
gha,1990,2816264458.4
gha,1991,3152584456.4
gha,1992,3354164182.9
gha,1993,3674755319.7
gha,1994,4188864911.4
gha,1995,4666092693.4
gha,1996,5246683702.6
gha,1997,5323195458.8
gha,1998,5914031065.4
gha,1999,5989170209.4
gha,2000,5839081309.8
gha,2001,6039523756.7
gha,2002,6554314417.6
gha,2003,6997114745.1
gha,2004,6122882409.9
gha,2005,6055971061.9
gha,2006,2264846585.6
gha,2007,2812610645.3
gha,2008,3332518814.7
gha,2009,4272796475
gha,2010,5336521713.6
gha,2011,6616491838.9
gha,2012,8132600133.3
gha,2013,11241781815
gha,2014,13634603249.9
gha,2015,15527163172.9
gha,2016,16904163587.2
gha,2017,17424562760.4
gha,2018,18031293621.5
gha,2019,20548722410.8
gha,2020,23574957190.7
gin,1970,328182548.1
gin,1971,438918171.3
gin,1972,509598164.6
gin,1973,615029705.3
gin,1974,724051757.8
gin,1975,755138605.8
gin,1976,801414101.1
gin,1977,840814099.4
gin,1978,952886706
gin,1979,1021071958.6
gin,1980,1023695509.1
gin,1981,1256540871.5
gin,1982,1237823841.3
gin,1983,1211284121.2
gin,1984,1128617730
gin,1985,1300852272.7
gin,1986,1630285041.6
gin,1987,1891153947.5
gin,1988,2037876944.1
gin,1989,1958820570.1
gin,1990,2197411267.7
gin,1991,2334643266.2
gin,1992,2406876424.7
gin,1993,2582789756.2
gin,1994,2822451671.1
gin,1995,2944843793.3
gin,1996,2952188189.6
gin,1997,2979025896.7
gin,1998,3123122952.3
gin,1999,2769487285.1
gin,2000,2643235460.9
gin,2001,2561815892.7
gin,2002,2725244619
gin,2003,2946467711.2
gin,2004,2998667275.3
gin,2005,2811631943.9
gin,2006,2934716639.9
gin,2007,3076956225
gin,2008,2972836309.2
gin,2009,2989579012.9
gin,2010,2924877090.8
gin,2011,2959959466.2
gin,2012,1025198179.6
gin,2013,1332247905.2
gin,2014,1453317582.8
gin,2015,1594119004.8
gin,2016,1764293564.9
gin,2017,1859823608.5
gin,2018,1989155149.2
gin,2019,2330645679.8
gin,2020,3363345465.3
gmb,1970,5076000
gmb,1971,5479788.1
gmb,1972,7363300.6
gmb,1973,8860001.6
gmb,1974,12224401.5
gmb,1975,13415000
gmb,1976,15427601.5
gmb,1977,25827151
gmb,1978,24532734.7
gmb,1979,47540142.7
gmb,1980,97324084.8
gmb,1981,132273742.3
gmb,1982,147410123.2
gmb,1983,151731758.1
gmb,1984,151705575.2
gmb,1985,176699686.1
gmb,1986,212130255.2
gmb,1987,265492495.6
gmb,1988,276980829.9
gmb,1989,288962229.1
gmb,1990,308446986.7
gmb,1991,322452862.5
gmb,1992,346226218.3
gmb,1993,350159196.9
gmb,1994,368066036.2
gmb,1995,385473760.7
gmb,1996,411862520
gmb,1997,401195506.4
gmb,1998,433604047.1
gmb,1999,431194027.1
gmb,2000,437959707.8
gmb,2001,435375298.5
gmb,2002,507400616.6
gmb,2003,568085910.8
gmb,2004,621430898.1
gmb,2005,616539049.5
gmb,2006,674416547.1
gmb,2007,664037249.1
gmb,2008,365696229.9
gmb,2009,409639495.9
gmb,2010,426354020.2
gmb,2011,424786072.7
gmb,2012,425330052.1
gmb,2013,444279128.2
gmb,2014,424760148.4
gmb,2015,434831408.2
gmb,2016,429403032.4
gmb,2017,553188992.7
gmb,2018,585940307.9
gmb,2019,611256397.5
gmb,2020,646596406.1
gnb,1974,0
gnb,1975,7903500.5
gnb,1976,16065701.6
gnb,1977,24632862.3
gnb,1978,45971714.4
gnb,1979,64387815.6
gnb,1980,131001703.7
gnb,1981,141645522.8
gnb,1982,152086915.7
gnb,1983,159156754.6
gnb,1984,200529610.1
gnb,1985,276038842.2
gnb,1986,349218030.7
gnb,1987,449201751.6
gnb,1988,528151745.8
gnb,1989,555205428.7
gnb,1990,635705026.6
gnb,1991,681702271.4
gnb,1992,695538804.3
gnb,1993,715369011.4
gnb,1994,761770194.3
gnb,1995,796071048.3
gnb,1996,856800081.7
gnb,1997,839912540.2
gnb,1998,880406704.7
gnb,1999,840641984.8
gnb,2000,825114444.8
gnb,2001,782769248
gnb,2002,843235175.2
gnb,2003,922406296.7
gnb,2004,979602501.1
gnb,2005,891782552.3
gnb,2006,914043893.7
gnb,2007,938767620.5
gnb,2008,946326324.6
gnb,2009,960331550.7
gnb,2010,980265284.9
gnb,2011,227787901.9
gnb,2012,225045283.4
gnb,2013,226986218.4
gnb,2014,236043899.9
gnb,2015,262278444.1
gnb,2016,260645160.4
gnb,2017,352261757.8
gnb,2018,438231433.5
gnb,2019,513727200.6
gnb,2020,708829466.8
grd,1970,16048000
grd,1971,9107715.9
grd,1972,8931619.7
grd,1973,8980951.9
grd,1974,9274607.5
grd,1975,9577650
grd,1976,9236862.4
grd,1977,11666064.3
grd,1978,15439737.4
grd,1979,17192916.3
grd,1980,17753106.6
grd,1981,23742195.2
grd,1982,36463226.8
grd,1983,48310116
grd,1984,47586138.6
grd,1985,53914375.7
grd,1986,60458320.1
grd,1987,74877454.2
grd,1988,80000006.1
grd,1989,80632815.7
grd,1990,100016760.1
grd,1991,110854583.2
grd,1992,105813445.4
grd,1993,106145493.7
grd,1994,114654191.6
grd,1995,113517081
grd,1996,119875817.4
grd,1997,108660524.1
grd,1998,108043158.6
grd,1999,112966546.8
grd,2000,180668392.5
grd,2001,184755205.9
grd,2002,294919418.1
grd,2003,300106720.3
grd,2004,346742454.3
grd,2005,345175787.2
grd,2006,408837769.5
grd,2007,433571022.4
grd,2008,460266617
grd,2009,477761359.7
grd,2010,476704201.8
grd,2011,470557369.3
grd,2012,472931848.5
grd,2013,495274711.9
grd,2014,512968160.3
grd,2015,537390185.9
grd,2016,551403004.5
grd,2017,494989798.5
grd,2018,499120727.9
grd,2019,476211381.1
grd,2020,497828331.1
gtm,1970,153905000
gtm,1971,175103000
gtm,1972,188065000
gtm,1973,226352000
gtm,1974,262354000
gtm,1975,317868000
gtm,1976,371475440
gtm,1977,489635179.9
gtm,1978,650888330.4
gtm,1979,841203893.7
gtm,1980,934754662.5
gtm,1981,1121102607.7
gtm,1982,1429245085.8
gtm,1983,1666387830.4
gtm,1984,2184419261.1
gtm,1985,2405293340.4
gtm,1986,2533355177.2
gtm,1987,2548083004.6
gtm,1988,2319887481.2
gtm,1989,2300961543.6
gtm,1990,2426384880
gtm,1991,2407733155.3
gtm,1992,2317860272.4
gtm,1993,2311085898.8
gtm,1994,2512193455.6
gtm,1995,2523442453.7
gtm,1996,2397611049.5
gtm,1997,2493678049.5
gtm,1998,2662076617.9
gtm,1999,2747987842.5
gtm,2000,2739942630
gtm,2001,3108067402.2
gtm,2002,3256918429.2
gtm,2003,3546740347.9
gtm,2004,6435427022.9
gtm,2005,8013923899
gtm,2006,9430533051.8
gtm,2007,10630449232.8
gtm,2008,11629447154.6
gtm,2009,13283457547.7
gtm,2010,13148664592.1
gtm,2011,13707892787.9
gtm,2012,14131906398.4
gtm,2013,16229221578.8
gtm,2014,18269555265.1
gtm,2015,19255709426
gtm,2016,19939338566.3
gtm,2017,21936469490.9
gtm,2018,22396804885.2
gtm,2019,23418608287.9
gtm,2020,23617262017.1
guy,1970,82870994.6
guy,1971,154456061.4
guy,1972,157899579.3
guy,1973,173516657.6
guy,1974,213859020.1
guy,1975,327020332.4
guy,1976,405407698.4
guy,1977,458089732
guy,1978,493013146.5
guy,1979,560058371.3
guy,1980,638679157.7
guy,1981,704583744.9
guy,1982,740470477.2
guy,1983,759718246.1
guy,1984,738022142.3
guy,1985,816367132.4
guy,1986,897230591.5
guy,1987,995744106
guy,1988,1022591195.7
guy,1989,1288201138.4
guy,1990,1775526249.9
guy,1991,1778284238.7
guy,1992,1691072728.5
guy,1993,1746036643
guy,1994,1802084793.6
guy,1995,1796778634
guy,1996,1353841993.5
guy,1997,1331102774.3
guy,1998,1200018712
guy,1999,1135205967.1
guy,2000,1128682114.4
guy,2001,1099349195.7
guy,2002,1148117807.1
guy,2003,1219409727.1
guy,2004,1143616172.2
guy,2005,1043163503.6
guy,2006,923406903.3
guy,2007,584040310.2
guy,2008,675245480.9
guy,2009,781316970.9
guy,2010,885320305.4
guy,2011,1054608354
guy,2012,1215488946.3
guy,2013,1116529683.6
guy,2014,1283327312.4
guy,2015,1201291976.7
guy,2016,1283583422.2
guy,2017,1342528762.8
guy,2018,1361680237.4
guy,2019,1361423719.8
guy,2020,1326924178.3
hnd,1970,158332049.5
hnd,1971,195525800.6
hnd,1972,221179512.3
hnd,1973,256095856.2
hnd,1974,330940024.7
hnd,1975,431402929.3
hnd,1976,423159074.9
hnd,1977,682981446.7
hnd,1978,851355382
hnd,1979,1003474388.2
hnd,1980,1267709838.8
hnd,1981,1511081318.7
hnd,1982,1677477096.5
hnd,1983,1934533835.9
hnd,1984,2059238896
hnd,1985,2406263806.8
hnd,1986,2627681314.2
hnd,1987,2933837224.4
hnd,1988,2974983603.9
hnd,1989,3056758557.7
hnd,1990,3583827797.4
hnd,1991,3256288772.8
hnd,1992,3678006065.9
hnd,1993,4090179070.9
hnd,1994,4358441962.5
hnd,1995,4431162293.4
hnd,1996,4329916479.6
hnd,1997,4410395561.7
hnd,1998,4456141120.6
hnd,1999,4898388207.9
hnd,2000,5002418937.8
hnd,2001,4586274135.4
hnd,2002,4745136404.1
hnd,2003,5024720239.1
hnd,2004,5557851532.3
hnd,2005,4653629601.2
hnd,2006,3643669317.2
hnd,2007,2631571518.7
hnd,2008,2990973028.2
hnd,2009,3360651447.1
hnd,2010,3413276232.5
hnd,2011,3936695723.9
hnd,2012,4475430369.7
hnd,2013,6152502556.2
hnd,2014,6680469020.8
hnd,2015,6963161691
hnd,2016,7008739178.3
hnd,2017,8072244637.2
hnd,2018,8292976317.4
hnd,2019,8795074371.2
hnd,2020,9733377236.6
hti,1970,49274000
hti,1971,48837000
hti,1972,53696000
hti,1973,51307000
hti,1974,116681300
hti,1975,134454550
hti,1976,166958414.7
hti,1977,214776253.1
hti,1978,255438150.7
hti,1979,291094724.7
hti,1980,322481650.6
hti,1981,417486888.4
hti,1982,468609492.3
hti,1983,499216571.5
hti,1984,542101075.5
hti,1985,587455255.1
hti,1986,639214657.4
hti,1987,734424096.4
hti,1988,742077174.7
hti,1989,741043985
hti,1990,800542899.4
hti,1991,667194088.4
hti,1992,682608146.5
hti,1993,689742594.2
hti,1994,674399528.7
hti,1995,782085358.6
hti,1996,863084403.4
hti,1997,921503579.6
hti,1998,1000866066.7
hti,1999,1058681316.4
hti,2000,1055928995.5
hti,2001,1043602215.4
hti,2002,1077896239.2
hti,2003,1210141672.6
hti,2004,1225006092.3
hti,2005,1277911305.4
hti,2006,1346140839.5
hti,2007,1524554791.3
hti,2008,1838106507.3
hti,2009,1157582929
hti,2010,824036930.8
hti,2011,627636589.1
hti,2012,994297199
hti,2013,1391077712.7
hti,2014,1774020870.3
hti,2015,1914509725.9
hti,2016,1950840589.8
hti,2017,1955027459.7
hti,2018,2019058880.2
hti,2019,2012048564.4
hti,2020,2026545289.2
idn,1970,2947792436.8
idn,1971,4075387550.4
idn,1972,5116423463.7
idn,1973,6529679342
idn,1974,8201920877.2
idn,1975,10362812015.2
idn,1976,12627058797.7
idn,1977,14545538470.3
idn,1978,16259712413.7
idn,1979,16515748316.7
idn,1980,18162697366.2
idn,1981,19487139319.3
idn,1982,21517280486.7
idn,1983,25145283588.6
idn,1984,26204153802.3
idn,1985,30619552568.2
idn,1986,36396965378.8
idn,1987,45449819897
idn,1988,46703954894.8
idn,1989,50796827545.8
idn,1990,58219293863
idn,1991,65047860844.5
idn,1992,69930251692.3
idn,1993,71170126589.39999
idn,1994,88362781286.8
idn,1995,98433203875.8
idn,1996,96773074948
idn,1997,100504367435.3
idn,1998,122282150804.39999
idn,1999,121201168133.2
idn,2000,111212068095.10001
idn,2001,103265333636.60001
idn,2002,101631823734.8
idn,2003,104265197834.5
idn,2004,105960577020.10001
idn,2005,122960804204.10001
idn,2006,123402225550.5
idn,2007,128794328385.3
