geo,time,ne_con_govt_cd
ken,1997,2037686568.43482
ken,1998,2290269304.10309
ken,1999,2031547275.41087
ken,2000,1912701590.40636
ken,2001,2074243506.17529
ken,2002,2245371693.13681
ken,2003,2702385577.23331
ken,2004,2874637822.10782
ken,2005,3256686268.51488
ken,2006,3705187737.16796
ken,2007,4675359787.03935
ken,2008,5626198946.73388
ken,2009,5739993794.6013
ken,2010,5881372959.81987
ken,2011,5945222878.29858
ken,2012,6920652647.12006
ken,2013,7303516254.09734
ken,2014,8018452677.48077
ken,2015,8924000672.24494
ken,2016,9434013697.92837
ken,2017,10119180860.0447
ken,2018,11385856689.3317
ken,2019,12368907736.0526
ken,2020,12867794323.7627
kgz,1990,668750000
kgz,1991,561111111.11111
kgz,1992,495000000
kgz,1993,411439393.93939
kgz,1994,317776223.77622
kgz,1995,324537037.03704
kgz,1996,338430897.80138
kgz,1997,305764078.92842
kgz,1998,293877727.91186
kgz,1999,238826890.79937
kgz,2000,274504790.72536
kgz,2001,266525611.78256
kgz,2002,298958002.67157
kgz,2003,322988358.47123
kgz,2004,401893912.75813
kgz,2005,430785773.85045
kgz,2006,509791322.6691
kgz,2007,650353866.80887
kgz,2008,900556670.47623
kgz,2009,864451182.98717
kgz,2010,869076652.96763
kgz,2011,1129694282.4512
kgz,2012,1328019657.69235
kgz,2013,1353091884.28118
kgz,2014,1304925439.06244
kgz,2015,1185735494.18961
kgz,2016,1187804748.97052
kgz,2017,1319525982.80446
kgz,2018,1420124549.13764
kgz,2019,1454426394.87715
kgz,2020,1359598529.71788
khm,1960,119999991.42857
khm,1961,122857134.28571
khm,1962,134285705.71429
khm,1963,142857128.57143
khm,1964,151428562.85714
khm,1965,139999991.42857
khm,1966,151428562.85714
khm,1967,168571437.14286
khm,1968,174285705.71429
khm,1969,157277002.34742
khm,1970,162045363.70184
khm,1993,113792487.91372
khm,1994,193549286.92099
khm,1995,201012322.50694
khm,1996,201629503.3867
khm,1997,187689984.04779
khm,1998,149920660.27689
khm,1999,173862739.94215
khm,2000,191208095.48521
khm,2001,210989551.47808
khm,2002,233138881.79729
khm,2003,245041899.97487
khm,2004,239329980.33015
khm,2005,256133507.51375
khm,2006,251725418.21727
khm,2007,495102732.48878
khm,2008,583281932.06757
khm,2009,641014688.66979
khm,2010,713286629.43279
khm,2011,772263732.68449
khm,2012,812641475.82445
khm,2013,854707313.30312
khm,2014,917631261.39938
khm,2015,974332893.12273
khm,2016,1042868646.18984
khm,2017,1136248495.86973
khm,2018,1210471704.46125
khm,2019,1302132310.38802
khm,2020,1393331836.07184
kir,1972,5264670.65868
kir,1973,8530460.83607
kir,1974,13529687.8667
kir,1975,9914910.32858
kir,1976,10400830.99108
kir,1977,10462408.5163
kir,1978,8726107.35951
kir,1979,13124301.36374
kir,1980,16534957.86837
kir,1981,16978855.43553
kir,1982,16020894.61406
kir,1983,14359459.45946
kir,1984,13494515.13822
kir,1985,11614637.89371
kir,1986,11106283.42246
kir,1987,12121551.60342
kir,1988,14169075.70904
kir,1989,15720385.89277
kir,1990,15011318.39825
kir,1991,18052656.17697
kir,1992,18389394.82961
kir,2008,92491192.75289
kir,2009,86359382.31165
kir,2010,95738396.62447
kir,2011,112575554.40949
kir,2012,121531372.95506
kir,2013,113463989.1871
kir,2014,126088876.87038
kir,2015,107094883.93058
kir,2016,122582515.61106
kir,2017,126427805.02759
kir,2018,145342946.80215
kor,1960,563486933.81999
kor,1961,320936091.64749
kor,1962,381770699.11807
kor,1963,420232385.50918
kor,1964,283896020.45211
kor,1965,279316816.81682
kor,1966,380224073.1186
kor,1967,479373059.29321
kor,1968,621290439.18308
kor,1969,761556079.95558
kor,1970,890971148.89232
kor,1971,1008209707.61918
kor,1972,1137213978.46726
kor,1973,1232677244.42659
kor,1974,1877271491.0871
kor,1975,2415909090.90909
kor,1976,3230991735.53719
kor,1977,4108884297.52066
kor,1978,5151446280.99174
kor,1979,6580785123.96694
kor,1980,7786082346.9371
kor,1981,8804311116.98457
kor,1982,9233052470.31788
kor,1983,9757009345.79439
kor,1984,10291198292.7616
kor,1985,10754120594.9289
kor,1986,11992398888.1956
kor,1987,14772481369.3667
kor,1988,19789601760.8378
kor,1989,26558692997.34909
kor,1990,31095569119.47549
kor,1991,35553964682.6208
kor,1992,39323128162.4287
kor,1993,42207507443.906
kor,1994,47638932105.2959
kor,1995,56881377468.3315
kor,1996,63395611908.7575
kor,1997,58173532781.8016
kor,1998,43711254138.6003
kor,1999,55106660385.92889
kor,2000,62803459008.2762
kor,2001,64377493241.6208
kor,2002,73648978091.10461
kor,2003,85394550230.3606
kor,2004,98253151957.53149
kor,2005,120249381735.49899
kor,2006,140821887105.077
kor,2007,157632982813.26401
kor,2008,147136142234.263
kor,2009,138387852114.05499
kor,2010,162512791280.04501
kor,2011,180121467977.621
kor,2012,187748142251.00201
kor,2013,205297716250.28296
kor,2014,225990749133.30096
kor,2015,221090343298.789
kor,2016,228617342451.53601
kor,2017,250388924657.16
kor,2018,276867514766.01501
kor,2019,282027789755.50403
kor,2020,295799895243.93597
kos,2008,524665299.54592
kos,2009,567028341.20589
kos,2010,656138141.32308
kos,2011,804986080.17817
kos,2012,802470769.62611
kos,2013,872078629.30004
kos,2014,961242194.76551
kos,2015,856741373.57151
kos,2016,807607925.61435
kos,2017,848984410.30276
kos,2018,953503778.93245
kos,2019,986334527.54142
kos,2020,1073669515.66952
kwt,1965,277233267.99216
kwt,1966,330439652.75833
kwt,1967,378045365.44385
kwt,1968,403248389.80678
kwt,1969,425651078.12938
kwt,1970,390086810.41725
kwt,1971,486661050.26678
kwt,1972,603830951.65704
kwt,1973,723533378.28726
kwt,1974,951909959.07231
kwt,1975,1329310344.82759
kwt,1976,1478454172.36662
kwt,1977,2045708304.2568
kwt,1978,2238822246.45583
kwt,1979,2763386396.52677
kwt,1980,3199778024.41731
kwt,1981,3562410329.98565
kwt,1982,4158388329.281
kwt,1983,4415814751.28645
kwt,1984,4542958459.97974
kwt,1985,4803523936.17021
kwt,1986,4828596008.25877
kwt,1987,4928884104.77216
kwt,1988,5436416129.03226
kwt,1989,6174608577.26344
kwt,1990,7140625000
kwt,1991,8391136123.81287
kwt,1992,11031356850.7157
kwt,1993,8586423841.0596
kwt,1994,8429292929.29293
kwt,1995,8754691689.00804
kwt,1996,8585504342.01737
kwt,1997,8082756346.8513
kwt,1998,7912073490.81365
kwt,1999,8092312746.38633
kwt,2000,8100391134.28944
kwt,2001,8244212585.58852
kwt,2002,9639355051.00362
kwt,2003,11010738255.0336
kwt,2004,11802171700.0339
kwt,2005,12693835616.4384
kwt,2006,14109235010.3377
kwt,2007,16055946516.5376
kwt,2008,19746279761.9048
kwt,2009,19580958999.3051
kwt,2010,19771807397.0691
kwt,2011,22922463768.11589
kwt,2012,26214362272.2401
kwt,2013,28539492242.5952
kwt,2014,28875966268.4469
kwt,2015,27715852442.672
kwt,2016,28127441244.621
kwt,2017,29478288493.241
kwt,2018,31857053311.2583
kwt,2019,34351221673.2543
lao,1984,114285714.28571
lao,1985,206666660
lao,1986,153684205.26316
lao,1987,90225395.02161
lao,1988,65049029.87664
lao,2000,111862553.84615
lao,2001,114731128.20455
lao,2002,156535359.4213
lao,2003,154956976.50247
lao,2004,183278849.10348
lao,2005,223371653.56596
lao,2006,261626237.32225
lao,2007,334306278.91235
lao,2008,423333932.89383
lao,2009,780841676.70229
lao,2010,848554410.61235
lao,2011,1011928274.79743
lao,2012,1367545366.48607
lao,2013,2046014171.16566
lao,2014,2015862776.86318
lao,2015,2179343564.73797
lao,2016,2223125643.95762
lbn,1989,491253073.85507
lbn,1990,535688453.1489
lbn,1991,656715545.22762
lbn,1992,818172634.82388
lbn,1993,950668903.9027
lbn,1994,1207826274.74555
lbn,1995,1450007305.97015
lbn,1996,1967529958.57197
lbn,1997,2683988307.89217
lbn,1998,2879696490.80687
lbn,1999,2946591291.93736
lbn,2000,2980431177.4461
lbn,2001,3105804311.77446
lbn,2002,3275621890.54726
lbn,2003,3340630182.42123
lbn,2004,3057498804.63964
lbn,2005,3125959071.08042
lbn,2006,3198918003.92081
lbn,2007,3407443976.92386
lbn,2008,3901693627.7708
lbn,2009,4569701830.03202
lbn,2010,4697795763.24626
lbn,2011,5018338484.45361
lbn,2012,6016930972.92815
lbn,2013,6060348587.46037
lbn,2014,6130199280.06833
lbn,2015,6257016957.66418
lbn,2016,6639312267.74992
lbn,2017,7022362293.08159
lbn,2018,8416034931.99774
lbn,2019,8433624746.14299
lbn,2020,2743514083.13449
lby,1990,7051553672.31638
lby,1991,8464552903.45565
lby,1992,9783380681.81818
lby,1993,7003942181.34034
lby,1994,6469575200.91848
lby,1995,5699593398.70844
lby,1996,6646062271.06227
lby,1997,7231503579.95227
lby,1998,7140718562.87425
lby,1999,6688227684.3467
lby,2000,7059742288.16868
lby,2001,6486531151.87572
lby,2002,3210236220.47244
lby,2003,3280708984.375
lby,2004,4364230769.23077
lby,2005,5351803729.74625
lby,2006,5889235688.18514
lby,2007,8048154601.61571
lby,2008,8664596273.29193
lka,1960,191423445.37815
lka,1961,193072412.52427
lka,1962,198110645.26402
lka,1963,169771677.09157
lka,1964,181510184.79507
lka,1965,243067226.89076
lka,1966,243277310.92437
lka,1967,255144032.92181
lka,1968,236660736.14292
lka,1969,247226890.7563
lka,1970,272773109.2437
lka,1971,297470489.03879
lka,1972,317755443.8861
lka,1973,315000000
lka,1974,412481203.00752
lka,1975,353780313.83737
lka,1976,359215219.97622
lka,1977,351521984.21646
lka,1978,259000640.61499
lka,1979,308156711.62492
lka,1980,343920145.19056
lka,1981,327792207.79221
lka,1982,396059586.73715
lka,1983,420271993.20017
lka,1984,469143081.76101
lka,1985,611156111.92931
lka,1986,659528907.92291
lka,1987,663654891.30435
lka,1988,686859478.15152
lka,1989,732593619.97226
lka,1990,783949076.38542
lka,1991,885496736.76577
lka,1992,934793520.4198
lka,1993,947661423.84106
lka,1994,1133184945.36625
lka,1995,1494712195.12195
lka,1996,1465912791.74959
lka,1997,1562907211.39176
lka,1998,1547633824.67029
lka,1999,1413517974.23556
lka,2000,1716517335.41099
lka,2001,1616394359.89257
lka,2002,2103256234.58081
lka,2003,2296125155.40821
lka,2004,2609635339.46042
lka,2005,3194398009.95025
lka,2006,4344325714.24172
lka,2007,4940600163.43769
lka,2008,6588783925.23848
lka,2009,7408329911.40095
lka,2010,4796642034.41399
lka,2011,5588723268.26162
lka,2012,5217970734.32213
lka,2013,5777404343.41321
lka,2014,6648499465.0162
lka,2015,7248471117.77171
lka,2016,6970282222.28481
lka,2017,7461021787.32984
lka,2018,8067311125.66468
lka,2019,7927435738.30638
lka,2020,8386589777.82519
lso,1960,5739885.2023
lso,1961,7559848.80302
lso,1962,7979840.40319
lso,1963,7979840.40319
lso,1964,7979840.40319
lso,1965,9659806.80386
lso,1966,7139857.20286
lso,1967,9519809.60381
lso,1968,8679826.40347
lso,1969,8539829.20342
lso,1970,5599888.00224
lso,1971,8389261.74497
lso,1972,10407180.95486
lso,1973,11527377.52161
lso,1974,16188373.80427
lso,1975,21636240.70318
lso,1976,21849126.03496
lso,1977,25298988.04048
lso,1978,35648574.05704
lso,1979,47505938.24228
lso,1980,94032229.07036
lso,1981,90745868.94587
lso,2007,622477233.37213
lso,2008,677445964.26669
lso,2009,756979135.44261
lso,2010,891948851.0615
lso,2011,984709844.48822
lso,2012,978853239.1622
lso,2013,959947819.50835
lso,2014,948059192.6433
lso,2015,871763866.79102
lso,2016,837944674.48581
lso,2017,915589444.44444
lso,2018,973668729.55062
lso,2019,917731575.81462
ltu,1995,1887930055.75266
ltu,1996,2018599913.68148
ltu,1997,2444675873.97497
ltu,1998,2909343116.0984
ltu,1999,2596592145.01511
ltu,2000,2585352611.13509
ltu,2001,2590801899.00734
ltu,2002,2935963182.11703
ltu,2003,3676380146.64411
ltu,2004,4341148782.91108
ltu,2005,4834449558.40279
ltu,2006,5779274689.42151
ltu,2007,6933267651.88834
ltu,2008,8928441387.38475
ltu,2009,7950838198.49875
ltu,2010,7368187795.09554
ltu,2011,7975423785.69624
ltu,2012,7492880565.14106
ltu,2013,7749169286.74386
ltu,2014,8063268092.88482
ltu,2015,7132162996.92539
ltu,2016,7317568229.71519
ltu,2017,7784048941.8906
ltu,2018,8799547138.72313
ltu,2019,9247443816.6745
ltu,2020,10470244456.8498
lux,1970,154667204.51795
lux,1971,179702022.28642
lux,1972,225761158.46393
lux,1973,297264541.50279
lux,1974,368540803.6454
lux,1975,471079302.40211
lux,1976,509491118.07732
lux,1977,607854811.48002
lux,1978,745606506.98091
lux,1979,890513208.58558
lux,1980,1014764795.14416
lux,1981,888791829.63929
lux,1982,764110895.28518
lux,1983,720959368.83629
lux,1984,688894861.77046
lux,1985,727859229.56723
lux,1986,1039243272.53025
lux,1987,1367869259.85954
lux,1988,1472166758.09106
lux,1989,1528467444.71744
lux,1990,1990356108.16031
lux,1991,2086509155.34554
lux,1992,2434840652.44667
lux,1993,2483626399.25373
lux,1994,2682449963.82927
lux,1995,3274261083.74384
lux,1996,3355826710.09772
lux,1997,3078940009.0212
lux,1998,3075841298.06624
lux,1999,3282279186.96024
lux,2000,3077416054.9051
lux,2001,3279397670.41103
lux,2002,3773528487.95177
lux,2003,4856346435.5047
lux,2004,5742080727.56025
lux,2005,6246977854.65525
lux,2006,6510056403.4094
lux,2007,7443477374.39218
lux,2008,8526075346.7375
lux,2009,8758889098.11679
lux,2010,8873827685.73335
lux,2011,9899038720.34049
lux,2012,9745995732.46875
lux,2013,10660958890.5949
lux,2014,11044172430.2039
lux,2015,9592329200.31093
lux,2016,9752010132.16928
lux,2017,10658095675.9353
lux,2018,11934903419.2549
lux,2019,12052699167.6078
lux,2020,13445270120.8094
lva,1995,1363307187.67827
lva,1996,1311288922.91986
lva,1997,1372441325.91338
lva,1998,1621726438.69892
lva,1999,1698162382.89695
lva,2000,1662434530.70684
lva,2001,1717675173.49452
lva,2002,1971263074.1246
lva,2003,2483305866.43709
lva,2004,2860870300.50735
lva,2005,3037947728.68699
lva,2006,3714700275.89666
lva,2007,5472472985.91164
lva,2008,7066351410.61248
lva,2009,5028833750.34751
lva,2010,4409691093.52422
lva,2011,5166600203.93671
lva,2012,4930392583.25404
lva,2013,5394023066.99068
lva,2014,5641618073.17057
lva,2015,5007259413.21289
lva,2016,5093354900.96733
lva,2017,5575570818.18119
lva,2018,6261732582.97098
lva,2019,6621639110.18822
lva,2020,6819717160.88095
mac,1982,66336856.30762
mac,1983,64172985.7185
mac,1984,80518704.73156
mac,1985,98264739.71096
mac,1986,114810562.57176
mac,1987,146570451.19728
mac,1988,187050717.60814
mac,1989,253799524.51487
mac,1990,330507418.02768
mac,1991,407031220.71886
mac,1992,437389461.00874
mac,1993,504543400.77313
mac,1994,585153825.86083
mac,1995,673460679.23392
mac,1996,750150632.65716
mac,1997,825298107.90817
mac,1998,867799669.12318
mac,1999,969606726.8109
mac,2000,843519106.89144
mac,2001,851559096.28431
mac,2002,896880523.81308
mac,2003,965316910.188
mac,2004,1023783999.40166
mac,2005,1189224950.38135
mac,2006,1296523108.45602
mac,2007,1610647220.59757
mac,2008,1833642972.03277
mac,2009,2080583144.42093
mac,2010,2301117192.77199
mac,2011,2612805866.65336
mac,2012,2965118462.05835
mac,2013,3350230933.87406
mac,2014,3897033967.27223
mac,2015,4355666875.39136
mac,2016,4686870708.30884
mac,2017,4902566658.36033
mac,2018,5208795292.66027
mac,2019,5621460876.02999
mac,2020,6545292961.66026
mar,1960,241082877.18605
mar,1961,258867700.82008
mar,1962,288509020.84774
mar,1963,337911273.58957
mar,1964,365576524.05889
mar,1965,353719988.14346
mar,1966,365576524.05889
mar,1967,379409149.29355
mar,1968,418930935.67829
mar,1969,436320521.68758
mar,1970,475644699.1404
mar,1971,536435643.56436
mar,1972,628368979.30795
mar,1973,728286542.16075
mar,1974,923612064.62538
mar,1975,1445774213.44849
mar,1976,2077025773.31252
mar,1977,2293429262.98492
mar,1978,2752537979.69616
mar,1979,3393347182.68318
mar,1980,3873103693.54265
mar,1981,3241917522.18549
mar,1982,3173720737.17417
mar,1983,2677389506.84122
mar,1984,2349946087.05522
mar,1985,2577451058.33251
mar,1986,3453385176.39822
mar,1987,4012315771.8442
mar,1988,4511216820.3579
mar,1989,4563276077.37801
mar,1990,4737537434.93928
mar,1991,5028068109.25045
mar,1992,5550471515.57742
mar,1993,5679071459.2967
mar,1994,6178355471.04205
mar,1995,7039068419.20375
mar,1996,6818320207.89592
mar,1997,6662433179.38491
mar,1998,6651341312.31519
mar,1999,7125916863.85704
mar,2000,6840482665.16093
mar,2001,7058203521.18906
mar,2002,7450683531.43998
mar,2003,9071303193.93382
mar,2004,10676088385.2052
mar,2005,11562766395.9391
mar,2006,12246634715.0848
mar,2007,13843731308.6679
mar,2008,15510883449.6729
mar,2009,16944309987.4645
mar,2010,16730385401.3211
mar,2011,18956971037.9609
mar,2012,19492605813.3605
mar,2013,21213372196.7759
mar,2014,21924390040.8027
mar,2015,19504726401.2781
mar,2016,19948406831.5065
mar,2017,20863392488.6504
mar,2018,22454267480.6363
mar,2019,23184431897.34949
mar,2020,23949119703.4791
mda,1995,454068823.72038
mda,1996,440291521.73913
mda,1997,555981601.7316
mda,1998,419751396.64804
mda,1999,179408981.20522
mda,2000,188834912.41334
mda,2001,212665076.00958
mda,2002,336136447.35873
mda,2003,389834177.26966
mda,2004,387247876.83622
mda,2005,491212022.60389
mda,2006,681188552.36804
mda,2007,877937627.16332
mda,2008,1236002790.60816
mda,2009,1292617375.96313
mda,2010,1270395252.76289
mda,2011,1393383538.07098
mda,2012,1453571676.27194
mda,2013,1453575253.44011
mda,2014,1366782894.92434
mda,2015,1123434811.48869
mda,2016,1200514811.43155
mda,2017,1453715714.36294
mda,2018,1740402009.15307
mda,2019,1818810709.80686
mda,2020,1985943492.01006
mdg,1960,96004237.24338
mdg,1961,107738206.43596
mdg,1962,127294420.03336
mdg,1963,125516793.26941
mdg,1964,129428117.00877
mdg,1965,133339039.69974
mdg,1966,139384070.54199
mdg,1967,146851032.65366
mdg,1968,162496323.5601
mdg,1969,163238908.25313
mdg,1970,145705180.98793
mdg,1971,177678065.2713
mdg,1972,183187922.58027
mdg,1973,202410403.56516
mdg,1974,214777983.30936
mdg,1975,247370074.42416
mdg,1976,244638712.85589
mdg,1977,260088190.41025
mdg,1978,317396093.64132
mdg,1979,424995700.21335
mdg,1980,1188622612.08443
mdg,1981,924190610.54594
mdg,1982,718058247.74541
mdg,1983,583415462.48788
mdg,1984,602828589.87791
mdg,1985,555330886.65719
mdg,1986,573599881.19817
mdg,1987,474125083.20646
mdg,1988,378800058.57604
mdg,1989,383559674.61161
mdg,1990,427573065.92867
mdg,1991,376613963.20068
mdg,1992,498270861.62761
mdg,1993,488444409.43524
mdg,1994,408273181.51647
mdg,1995,436444080.43686
mdg,1996,518279399.58902
mdg,1997,617706622.87468
mdg,1998,748994840.48081
mdg,1999,727635695.10366
mdg,2000,799963255.23485
mdg,2001,917534156.97123
mdg,2002,797129410.30358
mdg,2003,1125598347.83636
mdg,2004,949769299.30142
mdg,2005,944578287.60868
mdg,2006,1079257862.46634
mdg,2007,1622153369.16244
mdg,2008,1509775211.38853
mdg,2009,1202940265.28293
mdg,2010,1309339863.10677
mdg,2011,1630783508.11743
mdg,2012,1737737003.02606
mdg,2013,1943872654.22462
mdg,2014,1978627550.25578
mdg,2015,1714341609.60104
mdg,2016,1749008388.84658
mdg,2017,2124359985.04546
mdg,2018,1871819304.75016
mdg,2019,2130667424.91872
mdg,2020,2392067756.77439
mdv,2014,694780369.82133
mdv,2015,746702316.10733
mdv,2016,778981182.166
mdv,2017,700098784.68837
mdv,2018,783593510.40882
mdv,2019,870995930.30815
mdv,2020,847491512.42093
mex,1960,736552000
mex,1961,809224000
mex,1962,953088000
mex,1963,1104168000
mex,1964,1284720000
mex,1965,1372744000
mex,1966,1582144000
mex,1967,1745016000
mex,1968,2008704000
mex,1969,2233624000
mex,1970,2579456000
mex,1971,2986512000
mex,1972,3899144000
mex,1973,5074136000
mex,1974,6581448000
mex,1975,9079448000
mex,1976,9799753246.75325
mex,1977,8803867256.63717
mex,1978,11192855263.1579
mex,1979,14662978070.1754
mex,1980,19510608695.6522
mex,1981,26926367346.9388
mex,1982,18188758865.2482
mex,1983,13103563696.9192
mex,1984,16219642431.466
mex,1985,17026021798.3651
mex,1986,11781966328.8656
mex,1987,12331644173.5597
mex,1988,15409575469.623
mex,1989,18436993296.7703
mex,1990,22025623622.2712
mex,1991,28545792472.8333
mex,1992,36108304307.0859
mex,1993,45641008152.5228
mex,1994,49967160380.4332
mex,1995,30790496308.0662
mex,1996,33370043687.6595
mex,1997,41342172507.4193
mex,1998,44979754268.8266
mex,1999,55092447491.7367
mex,2000,67358879499.9788
mex,2001,74771103261.50951
mex,2002,80127010666.94278
mex,2003,80473440633.979
mex,2004,82035838826.86508
mex,2005,92325474082.1626
mex,2006,100898175645.91901
mex,2007,109537060449.11301
mex,2008,119096486158.657
mex,2009,107258079032.07899
mex,2010,124517633586.578
mex,2011,139027241473.68301
mex,2012,143491025627.397
mex,2013,155372292279.987
mex,2014,160406576791.42401
mex,2015,144341228964.621
mex,2016,129531181948.23199
mex,2017,134626250019.813
mex,2018,141436635886.98999
mex,2019,144781659762.45401
mex,2020,137928451521.01901
mhl,2004,78894500
mhl,2005,82744100
mhl,2006,85558800
mhl,2007,91161100
mhl,2008,92718900
mhl,2009,91783700
mhl,2010,89542900
mhl,2011,91533100
mhl,2012,97046000
mhl,2013,98591300
mhl,2014,94799000
mhl,2015,100364200
mhl,2016,110494000
mhl,2017,115121100
mhl,2018,124319500
mhl,2019,137215600
mhl,2020,121862200
mkd,1990,851828621.90813
mkd,1991,1016928571.42857
mkd,1992,452185621.68533
mkd,1993,537584353.44828
mkd,1994,644312025.00046
mkd,1995,831296295.3186
mkd,1996,800003001.41817
mkd,1997,733948623.59635
mkd,1998,725353780.73031
mkd,1999,755846036.505
mkd,2000,638778585.18236
mkd,2001,884091179.66521
mkd,2002,833910905.706
mkd,2003,894255213.78881
mkd,2004,989093278.87731
mkd,2005,1012951543.81672
mkd,2006,1132827067.85405
mkd,2007,1400788735.92102
mkd,2008,1841515058.14745
mkd,2009,1793444987.14303
mkd,2010,1720626261.14866
mkd,2011,1901661285.80084
mkd,2012,1817299119.02828
mkd,2013,1893618534.63605
mkd,2014,1944350530.07186
mkd,2015,1708587592.79833
mkd,2016,1646764767.62776
mkd,2017,1687096980.72825
mkd,2018,1811614923.87794
mkd,2019,1764566711.31559
mkd,2020,2059348814.18727
mli,1967,32764962.24201
mli,1968,40219020.32075
mli,1969,40854653.74368
mli,1970,40825881.11349
mli,1971,45802079.84921
mli,1972,65092078.0105
mli,1973,54457102.4527
mli,1974,72487574.19361
mli,1975,97785530.87565
mli,1976,84131235.54879
mli,1977,111160995.80063
mli,1978,144137602.42919
mli,1979,182170020.34584
mli,1980,0
mli,1981,0
mli,1982,0
mli,1983,0
mli,1984,0
mli,1985,256753327.69443
mli,1986,339201871.1559
mli,1987,358857390.03128
mli,1988,383145878.79805
mli,1989,371728158.99188
mli,1990,456886799.38294
mli,1991,388359150.6859
mli,1992,430072915.48604
mli,1993,372884588.21868
mli,1994,224782060.51873
mli,1995,267198237.00291
mli,1996,305362134.68869
mli,1997,302122774.85566
mli,1998,547332698.19476
mli,1999,505261020.03347
mli,2000,486198520.01521
mli,2001,520192037.41125
mli,2002,600317753.96059
mli,2003,733815278.32385
mli,2004,843273789.20621
mli,2005,865055190.98737
mli,2006,915873896.98141
mli,2007,1137490337.00353
mli,2008,1524082959.64126
mli,2009,1489346998.6604
mli,2010,1676878654.42266
mli,2011,2442192931.71375
mli,2012,1926578910.10257
mli,2013,2235108106.99179
mli,2014,2335240410.62279
mli,2015,2145453143.09578
mli,2016,2277914687.27261
mli,2017,2486825692.35832
mli,2018,2710378970.25186
mli,2019,2720448909.64669
mli,2020,2760479448.07553
mlt,1970,44800638.78014
mlt,1971,48715279.97469
mlt,1972,52752362.73627
mlt,1973,62801420.09079
mlt,1974,71005679.91981
mlt,1975,80697869.01707
mlt,1976,85870948.19752
mlt,1977,95716681.91522
mlt,1978,121667037.98596
mlt,1979,152334371.25749
mlt,1980,186616828.23763
mlt,1981,198367895.20426
mlt,1982,210347812.5
mlt,1983,193509480.79023
mlt,1984,177236614.20989
mlt,1985,182818997.07174
mlt,1986,231707013.32751
mlt,1987,289286655.06958
mlt,1988,323412352.4069
mlt,1989,349154348.36167
mlt,1990,413413751.18195
mlt,1991,462778353.25365
mlt,1992,524188989.09678
mlt,1993,502572599.66311
mlt,1994,565297057.8212
mlt,1995,670112597.27626
mlt,1996,733690686.04097
mlt,1997,698663997.33066
mlt,1998,734045308.87391
mlt,1999,735847180.37021
mlt,2000,724706741.13267
mlt,2001,779367356.67271
mlt,2002,847706563.70656
mlt,2003,1033795265.73347
mlt,2004,1168469108.12157
mlt,2005,1182898395.72193
mlt,2006,1275771045.03826
mlt,2007,1442135915.68574
mlt,2008,1802121576.09492
mlt,2009,1711390386.21839
mlt,2010,1722552697.86557
mlt,2011,1889366508.90869
mlt,2012,1876636900.93794
mlt,2013,1979742595.29818
mlt,2014,2152217350.8702
mlt,2015,1895310218.57317
mlt,2016,1866295704.01112
mlt,2017,1975683567.25697
mlt,2018,2374758651.31662
mlt,2019,2627812616.08445
mlt,2020,3177469601.63573
mmr,2011,6201073373.89243
mmr,2012,7992369097.42977
mmr,2013,10259369476.8494
mmr,2014,12652489163.5028
mmr,2015,13216367905.9184
mmr,2016,11949712410.0498
mmr,2017,11705273541.0072
mmr,2018,12353692633.0169
mmr,2019,12573479124.0162
mne,2000,215903759.12072
mne,2001,291946981.90937
mne,2002,319383322.31561
mne,2003,457063213.84146
mne,2004,545366277.62602
mne,2005,675811466.23554
mne,2006,520102872.91431
mne,2007,731806734.19108
mne,2008,1009957521.60539
mne,2009,909252570.15838
mne,2010,915337398.9129
mne,2011,957202115.81292
mne,2012,862302454.06656
mne,2013,869499468.93255
mne,2014,888808544.51373
mne,2015,777992680.4924
mne,2016,857841814.15929
mne,2017,892677484.78702
mne,2018,1018516288.95184
mne,2019,986480071.65249
mne,2020,1078069515.66952
mng,1981,574600000
mng,1982,577200000
mng,1983,583600000
mng,1984,468750000
mng,1985,507625000
mng,1986,757500000
mng,1987,794566666.66667
mng,1988,824866633.33333
mng,1989,830500000
mng,1990,623640000
mng,1991,500357894.73684
mng,1992,208823943.66197
mng,1993,149011137.36078
mng,1994,233003004.45823
mng,1995,161232919.46234
mng,1996,169515119.35566
mng,1997,144249927.21427
mng,1998,175413934.09332
mng,1999,154741806.1824
mng,2000,174027310.50115
mng,2001,212913413.66816
mng,2002,225161573.1497
mng,2003,227210700.89138
mng,2004,288206665.42927
mng,2005,306321632.24342
mng,2006,398873955.58122
mng,2007,553563970.65005
mng,2008,823363336.31325
mng,2009,646967089.39731
mng,2010,912210490.85224
mng,2011,1275745431.23049
mng,2012,1662819944.31267
mng,2013,1693192031.77316
mng,2014,1591526655.98681
mng,2015,1728084130.50094
mng,2016,1784017489.6319
mng,2017,1599151937.89007
mng,2018,1672693528.54483
mng,2019,1862164547.05754
mng,2020,2104814795.61757
moz,1991,505182502.61415
moz,1992,451734761.18573
moz,1993,530196014.66109
moz,1994,732046252.44262
moz,1995,380218709.48439
moz,1996,444236547.80984
moz,1997,597404397.24176
moz,1998,770251174.77641
moz,1999,950256608.55884
moz,2000,843056031.31239
moz,2001,938989045.38341
moz,2002,883459823.46482
moz,2003,1014449662.1437
moz,2004,1340542488.6964
moz,2005,1459532665.53922
moz,2006,1503423750.43306
moz,2007,1648881026.92306
moz,2008,2051074887.03983
moz,2009,2082311043.9235
