geo,time,ag_lnd_frst_zs
cog,2006,64.78184
cog,2007,64.74671
cog,2008,64.71157
cog,2009,64.67643
cog,2010,64.64129
cog,2011,64.60615
cog,2012,64.57101
cog,2013,64.53587
cog,2014,64.50073
cog,2015,64.46559
cog,2016,64.43045
cog,2017,64.39531
cog,2018,64.35139
cog,2019,64.30747
cog,2020,64.26354
col,1990,58.54722
col,1991,58.34689
col,1992,58.14656
col,1993,57.94624
col,1994,57.74591
col,1995,57.54558
col,1996,57.34525
col,1997,57.14492
col,1998,56.94459
col,1999,56.74427
col,2000,56.54394
col,2001,56.37019
col,2002,56.19645
col,2003,56.0227
col,2004,55.84896
col,2005,55.67521
col,2006,55.50146
col,2007,55.32772
col,2008,55.15397
col,2009,54.98023
col,2010,54.80648
col,2011,54.68514
col,2012,54.5638
col,2013,54.44246
col,2014,54.32112
col,2015,54.19978
col,2016,54.0419
col,2017,53.84387
col,2018,53.66425
col,2019,53.48463
col,2020,53.30501
com,1990,24.75013
com,1991,24.51478
com,1992,24.27942
com,1993,24.04406
com,1994,23.8087
com,1995,23.57335
com,1996,23.33799
com,1997,23.10263
com,1998,22.86728
com,1999,22.63192
com,2000,22.39656
com,2001,22.1612
com,2002,21.92585
com,2003,21.69049
com,2004,21.45513
com,2005,21.21977
com,2006,20.98442
com,2007,20.74906
com,2008,20.5137
com,2009,20.27834
com,2010,20.04299
com,2011,19.80763
com,2012,19.57227
com,2013,19.33692
com,2014,19.10156
com,2015,18.8662
com,2016,18.62977
com,2017,18.39334
com,2018,18.16228
com,2019,17.92585
com,2020,17.68941
cpv,1990,3.81638
cpv,1991,4.42035
cpv,1992,5.02432
cpv,1993,5.62829
cpv,1994,6.23226
cpv,1995,6.83623
cpv,1996,7.4402
cpv,1997,8.04417
cpv,1998,8.64814
cpv,1999,9.25211
cpv,2000,9.85608
cpv,2001,9.93052
cpv,2002,10.00496
cpv,2003,10.0794
cpv,2004,10.15385
cpv,2005,10.22829
cpv,2006,10.30273
cpv,2007,10.37717
cpv,2008,10.45161
cpv,2009,10.52605
cpv,2010,10.6005
cpv,2011,10.67494
cpv,2012,10.74938
cpv,2013,10.82382
cpv,2014,10.89826
cpv,2015,10.9727
cpv,2016,11.04715
cpv,2017,11.12159
cpv,2018,11.19603
cpv,2019,11.27047
cpv,2020,11.34491
cri,1990,56.94085
cri,1991,56.84258
cri,1992,56.7443
cri,1993,56.64602
cri,1994,56.54775
cri,1995,56.44947
cri,1996,56.35119
cri,1997,56.25292
cri,1998,56.15464
cri,1999,56.05637
cri,2000,55.95809
cri,2001,55.98547
cri,2002,56.01285
cri,2003,56.04023
cri,2004,56.06761
cri,2005,56.09499
cri,2006,56.12237
cri,2007,56.14975
cri,2008,56.17712
cri,2009,56.2045
cri,2010,56.23188
cri,2011,56.55241
cri,2012,56.87293
cri,2013,57.19346
cri,2014,57.51398
cri,2015,57.83451
cri,2016,58.15511
cri,2017,58.47571
cri,2018,58.79612
cri,2019,59.11673
cri,2020,59.43733
cub,1990,19.16201
cub,1991,19.51304
cub,1992,19.86406
cub,1993,20.21508
cub,1994,20.56611
cub,1995,20.91713
cub,1996,21.26816
cub,1997,21.61918
cub,1998,21.9702
cub,1999,22.32123
cub,2000,22.67225
cub,2001,23.13501
cub,2002,23.82179
cub,2003,24.28665
cub,2004,24.75143
cub,2005,25.21139
cub,2006,25.68073
cub,2007,26.14525
cub,2008,26.61218
cub,2009,27.07911
cub,2010,27.54604
cub,2011,27.90863
cub,2012,28.43721
cub,2013,29.58357
cub,2014,30.12498
cub,2015,30.58598
cub,2016,31.15148
cub,2017,31.23314
cub,2018,31.23314
cub,2019,31.23314
cub,2020,31.23314
cym,1990,54.70833
cym,1991,54.625
cym,1992,54.54167
cym,1993,54.45833
cym,1994,54.375
cym,1995,54.29167
cym,1996,54.20833
cym,1997,54.125
cym,1998,54.04167
cym,1999,53.95833
cym,2000,53.875
cym,2001,53.7875
cym,2002,53.7
cym,2003,53.6125
cym,2004,53.525
cym,2005,53.4375
cym,2006,53.35
cym,2007,53.2625
cym,2008,53.175
cym,2009,53.0875
cym,2010,53
cym,2011,53
cym,2012,53
cym,2013,53
cym,2014,53
cym,2015,53
cym,2016,53
cym,2017,53
cym,2018,53.375
cym,2019,53
cym,2020,53
cyp,1990,17.43615
cyp,1991,17.54978
cyp,1992,17.66342
cyp,1993,17.77706
cyp,1994,17.89069
cyp,1995,18.00433
cyp,1996,18.11797
cyp,1997,18.2316
cyp,1998,18.34524
cyp,1999,18.45887
cyp,2000,18.57251
cyp,2001,18.58582
cyp,2002,18.59913
cyp,2003,18.61245
cyp,2004,18.62576
cyp,2005,18.63907
cyp,2006,18.65238
cyp,2007,18.66569
cyp,2008,18.679
cyp,2009,18.69232
cyp,2010,18.70563
cyp,2011,18.70281
cyp,2012,18.7
cyp,2013,18.69719
cyp,2014,18.69437
cyp,2015,18.69156
cyp,2016,18.68074
cyp,2017,18.67857
cyp,2018,18.67641
cyp,2019,18.67424
cyp,2020,18.67208
cze,1990,34.02355
cze,1991,34.02355
cze,1992,34.02355
cze,1993,34.05954
cze,1994,34.06973
cze,1995,34.07991
cze,1996,34.0901
cze,1997,34.10028
cze,1998,34.11047
cze,1999,34.12065
cze,2000,34.13084
cze,2001,34.15684
cze,2002,34.18284
cze,2003,34.20884
cze,2004,34.23927
cze,2005,34.26527
cze,2006,34.29572
cze,2007,34.32172
cze,2008,34.34773
cze,2009,34.37373
cze,2010,34.40419
cze,2011,34.4327
cze,2012,34.46567
cze,2013,34.49865
cze,2014,34.52717
cze,2015,34.56016
cze,2016,34.57459
cze,2017,34.60251
cze,2018,34.63044
cze,2019,34.65389
cze,2020,34.67733
deu,1990,32.36617
deu,1991,32.38163
deu,1992,32.3971
deu,1993,32.4135
deu,1994,32.42989
deu,1995,32.44629
deu,1996,32.46269
deu,1997,32.48188
deu,1998,32.50014
deu,1999,32.51934
deu,2000,32.53761
deu,2001,32.55804
deu,2002,32.57754
deu,2003,32.59798
deu,2004,32.61748
deu,2005,32.63419
deu,2006,32.6537
deu,2007,32.67416
deu,2008,32.69369
deu,2009,32.71134
deu,2010,32.73087
deu,2011,32.73755
deu,2012,32.74517
deu,2013,32.71899
deu,2014,32.72284
deu,2015,32.73233
deu,2016,32.68548
deu,2017,32.68455
deu,2018,32.68361
deu,2019,32.68361
deu,2020,32.68361
dji,1990,0.24159
dji,1991,0.24159
dji,1992,0.24159
dji,1993,0.24159
dji,1994,0.24159
dji,1995,0.24159
dji,1996,0.24159
dji,1997,0.24159
dji,1998,0.24159
dji,1999,0.24159
dji,2000,0.24159
dji,2001,0.24159
dji,2002,0.24159
dji,2003,0.24159
dji,2004,0.24159
dji,2005,0.24159
dji,2006,0.24159
dji,2007,0.24159
dji,2008,0.24159
dji,2009,0.24159
dji,2010,0.24159
dji,2011,0.24159
dji,2012,0.24159
dji,2013,0.24159
dji,2014,0.24159
dji,2015,0.24159
dji,2016,0.24159
dji,2017,0.24202
dji,2018,0.24331
dji,2019,0.2459
dji,2020,0.25022
dma,1990,67.08
dma,1991,66.75467
dma,1992,66.42933
dma,1993,66.104
dma,1994,65.77867
dma,1995,65.45333
dma,1996,65.128
dma,1997,64.80267
dma,1998,64.47733
dma,1999,64.152
dma,2000,63.82667
dma,2001,63.82667
dma,2002,63.82667
dma,2003,63.82667
dma,2004,63.82667
dma,2005,63.82667
dma,2006,63.82667
dma,2007,63.82667
dma,2008,63.82667
dma,2009,63.82667
dma,2010,63.82667
dma,2011,63.82667
dma,2012,63.82667
dma,2013,63.82667
dma,2014,63.82667
dma,2015,63.82667
dma,2016,63.82667
dma,2017,63.82667
dma,2018,63.82667
dma,2019,63.82667
dma,2020,63.82667
dnk,1990,12.53692
dnk,1991,12.63166
dnk,1992,12.7144
dnk,1993,12.80905
dnk,1994,12.9037
dnk,1995,12.99835
dnk,1996,13.093
dnk,1997,13.18765
dnk,1998,13.2823
dnk,1999,13.37695
dnk,2000,13.4716
dnk,2001,13.50669
dnk,2002,13.54179
dnk,2003,13.57688
dnk,2004,13.61197
dnk,2005,13.64707
dnk,2006,13.68216
dnk,2007,13.71725
dnk,2008,13.75235
dnk,2009,13.78744
dnk,2010,13.82253
dnk,2011,14.00255
dnk,2012,15.04415
dnk,2013,15.2351
dnk,2014,15.42605
dnk,2015,15.617
dnk,2016,15.6165
dnk,2017,15.64
dnk,2018,15.664
dnk,2019,15.6875
dnk,2020,15.711
dom,1990,33.01366
dom,1991,33.79524
dom,1992,34.57682
dom,1993,35.35839
dom,1994,36.13997
dom,1995,36.92155
dom,1996,37.70313
dom,1997,38.4847
dom,1998,39.26628
dom,1999,40.04786
dom,2000,40.82943
dom,2001,41.03778
dom,2002,41.24612
dom,2003,41.45446
dom,2004,41.6628
dom,2005,41.87114
dom,2006,42.07949
dom,2007,42.28783
dom,2008,42.49617
dom,2009,42.70451
dom,2010,42.91285
dom,2011,43.03925
dom,2012,43.16564
dom,2013,43.29203
dom,2014,43.41842
dom,2015,43.54481
dom,2016,43.71227
dom,2017,43.87974
dom,2018,44.0472
dom,2019,44.21466
dom,2020,44.38212
dza,1990,0.69991
dza,1991,0.69621
dza,1992,0.69252
dza,1993,0.68882
dza,1994,0.68513
dza,1995,0.68143
dza,1996,0.67774
dza,1997,0.67405
dza,1998,0.67035
dza,1999,0.66666
dza,2000,0.66296
dza,2001,0.67719
dza,2002,0.69143
dza,2003,0.70566
dza,2004,0.71989
dza,2005,0.73413
dza,2006,0.74836
dza,2007,0.76259
dza,2008,0.77683
dza,2009,0.79106
dza,2010,0.80529
dza,2011,0.80848
dza,2012,0.81168
dza,2013,0.81487
dza,2014,0.81806
dza,2015,0.82125
dza,2016,0.82125
dza,2017,0.81579
dza,2018,0.81033
dza,2019,0.81411
dza,2020,0.81831
ecu,1990,52.85439
ecu,1991,52.52868
ecu,1992,52.20296
ecu,1993,51.87725
ecu,1994,51.55153
ecu,1995,51.22582
ecu,1996,50.9001
ecu,1997,50.57439
ecu,1998,56.0108
ecu,1999,55.64773
ecu,2000,55.28467
ecu,2001,55.00189
ecu,2002,54.71911
ecu,2003,54.43633
ecu,2004,54.15355
ecu,2005,53.87077
ecu,2006,53.58799
ecu,2007,53.30521
ecu,2008,53.02244
ecu,2009,52.73966
ecu,2010,52.45688
ecu,2011,52.28856
ecu,2012,52.12025
ecu,2013,51.95194
ecu,2014,51.78363
ecu,2015,51.61532
ecu,2016,51.35654
ecu,2017,51.09776
ecu,2018,50.83898
ecu,2019,50.58021
ecu,2020,50.32143
egy,1990,0.04401
egy,1991,0.04556
egy,1992,0.0471
egy,1993,0.04865
egy,1994,0.0502
egy,1995,0.05175
egy,1996,0.05329
egy,1997,0.05484
egy,1998,0.05639
egy,1999,0.05793
egy,2000,0.05948
egy,2001,0.06013
egy,2002,0.06077
egy,2003,0.06142
egy,2004,0.06206
egy,2005,0.06271
egy,2006,0.06336
egy,2007,0.064
egy,2008,0.06465
egy,2009,0.06529
egy,2010,0.06594
egy,2011,0.06248
egy,2012,0.05902
egy,2013,0.05556
egy,2014,0.0521
egy,2015,0.04864
egy,2016,0.04519
egy,2017,0.04519
egy,2018,0.04519
egy,2019,0.04519
egy,2020,0.04519
eri,1990,16.0495
eri,1991,16.42535
eri,1992,16.0495
eri,1993,11.29287
eri,1994,11.26158
eri,1995,11.2303
eri,1996,11.19901
eri,1997,11.16772
eri,1998,11.13644
eri,1999,11.10515
eri,2000,11.07386
eri,2001,11.04257
eri,2002,11.01129
eri,2003,10.98
eri,2004,10.94871
eri,2005,10.91743
eri,2006,10.88614
eri,2007,10.85485
eri,2008,10.82356
eri,2009,10.79228
eri,2010,10.76099
eri,2011,10.7297
eri,2012,10.69842
eri,2013,10.66713
eri,2014,10.63584
eri,2015,10.60455
eri,2016,10.57327
eri,2017,10.54198
eri,2018,10.51069
eri,2019,10.47941
eri,2020,10.44812
esp,1990,27.8405
esp,1991,28.47907
esp,1992,29.11764
esp,1993,29.75621
esp,1994,30.39478
esp,1995,31.03335
esp,1996,31.67192
esp,1997,32.31049
esp,1998,32.94905
esp,1999,33.58762
esp,2000,34.25637
esp,2001,34.5805
esp,2002,34.83531
esp,2003,35.11419
esp,2004,35.40706
esp,2005,35.70425
esp,2006,36.003
esp,2007,36.28442
esp,2008,36.59795
esp,2009,36.89929
esp,2010,37.08994
esp,2011,37.10192
esp,2012,37.07978
esp,2013,37.08211
esp,2014,37.08445
esp,2015,37.12753
esp,2016,37.14287
esp,2017,37.15223
esp,2018,37.15665
esp,2019,37.16523
esp,2020,37.17382
est,1990,52.04058
est,1991,52.04058
est,1992,52.19387
est,1993,52.27169
est,1994,52.34952
est,1995,52.42734
est,1996,52.50517
est,1997,52.58299
est,1998,52.66082
est,1999,52.73864
est,2000,52.81647
est,2001,53.0456
est,2002,53.27473
est,2003,53.50387
est,2004,53.733
est,2005,53.96214
est,2006,54.19127
est,2007,54.42041
est,2008,54.64954
est,2009,54.87867
est,2010,55.10781
est,2011,55.5088
est,2012,55.90979
est,2013,54.91176
est,2014,55.30278
est,2015,55.69381
est,2016,55.69933
est,2017,56.09386
est,2018,56.09386
est,2019,56.09386
est,2020,56.09386
eth,1990,18.53639
eth,1991,18.46721
eth,1992,18.39804
eth,1993,19.0395
eth,1994,18.9665
eth,1995,18.8935
eth,1996,18.8205
eth,1997,18.7475
eth,1998,18.6745
eth,1999,18.6015
eth,2000,18.5285
eth,2001,18.4555
eth,2002,18.3825
eth,2003,18.3095
eth,2004,16.14901
eth,2005,16.0836
eth,2006,16.01901
eth,2007,15.95475
eth,2008,15.89033
eth,2009,15.8257
eth,2010,15.7613
eth,2011,15.69728
eth,2012,15.63262
eth,2013,15.56793
eth,2014,15.50311
eth,2015,15.43781
eth,2016,15.37274
eth,2017,15.30843
eth,2018,15.24351
eth,2019,15.17887
eth,2020,15.11422
fin,1990,71.81894
fin,1991,72.00618
fin,1992,72.19341
fin,1993,72.38065
fin,1994,72.56789
fin,1995,72.75513
fin,1996,72.94237
fin,1997,73.12961
fin,1998,73.31685
fin,1999,73.50408
fin,2000,73.69132
fin,2001,73.62447
fin,2002,73.55761
fin,2003,73.49075
fin,2004,73.42389
fin,2005,73.35704
fin,2006,73.40586
fin,2007,73.34372
fin,2008,73.32257
fin,2009,73.25556
fin,2010,73.18855
fin,2011,73.30087
fin,2012,73.41077
fin,2013,73.52068
fin,2014,73.63059
fin,2015,73.73565
fin,2016,73.73565
fin,2017,73.73322
fin,2018,73.73322
fin,2019,73.73322
fin,2020,73.73322
fji,1990,51.4335
fji,1991,51.79901
fji,1992,52.16453
fji,1993,52.53005
fji,1994,52.89557
fji,1995,53.26108
fji,1996,53.6266
fji,1997,53.99212
fji,1998,54.35764
fji,1999,54.72315
fji,2000,55.08867
fji,2001,55.45413
fji,2002,55.81959
fji,2003,56.18506
fji,2004,56.55052
fji,2005,56.91598
fji,2006,57.28144
fji,2007,57.64691
fji,2008,58.01237
fji,2009,58.37783
fji,2010,58.7433
fji,2011,59.1087
fji,2012,59.47411
fji,2013,59.83952
fji,2014,60.20493
fji,2015,60.57033
fji,2016,60.93596
fji,2017,61.30159
fji,2018,61.66721
fji,2019,62.03284
fji,2020,62.39847
fra,1990,26.36395
fra,1991,26.51954
fra,1992,26.67514
fra,1993,26.83074
fra,1994,26.98634
fra,1995,27.14193
fra,1996,27.29753
fra,1997,27.45313
fra,1998,27.60873
fra,1999,27.76432
fra,2000,27.91987
fra,2001,28.12642
fra,2002,28.33297
fra,2003,28.52389
fra,2004,28.74607
fra,2005,28.95315
fra,2006,29.1597
fra,2007,29.36626
fra,2008,29.57281
fra,2009,29.77937
fra,2010,29.98592
fra,2011,30.13823
fra,2012,30.29055
fra,2013,30.44286
fra,2014,30.59517
fra,2015,30.74748
fra,2016,30.8998
fra,2017,31.05211
fra,2018,31.20442
fra,2019,31.35674
fra,2020,31.50905
fro,1990,0.05731
fro,1991,0.05731
fro,1992,0.05731
fro,1993,0.05731
fro,1994,0.05731
fro,1995,0.05731
fro,1996,0.05731
fro,1997,0.05731
fro,1998,0.05731
fro,1999,0.05731
fro,2000,0.05731
fro,2001,0.05731
fro,2002,0.05731
fro,2003,0.05731
fro,2004,0.05731
fro,2005,0.05731
fro,2006,0.05731
fro,2007,0.05731
fro,2008,0.05731
fro,2009,0.05731
fro,2010,0.05731
fro,2011,0.05731
fro,2012,0.05731
fro,2013,0.05731
fro,2014,0.05731
fro,2015,0.05731
fro,2016,0.05731
fro,2017,0.05731
fro,2018,0.05731
fro,2019,0.05731
fro,2020,0.05731
fsm,1991,90.86857
fsm,1992,90.90857
fsm,1993,90.94857
fsm,1994,90.98857
fsm,1995,91.02857
fsm,1996,91.06857
fsm,1997,91.10857
fsm,1998,91.14857
fsm,1999,91.18857
fsm,2000,91.22857
fsm,2001,91.26714
fsm,2002,91.30571
fsm,2003,91.34429
fsm,2004,91.38286
fsm,2005,91.42143
fsm,2006,91.46
fsm,2007,91.49857
fsm,2008,91.53714
fsm,2009,91.57571
fsm,2010,91.61429
fsm,2011,91.65429
fsm,2012,91.69429
fsm,2013,91.73429
fsm,2014,91.77429
fsm,2015,91.81429
fsm,2016,91.85714
fsm,2017,91.9
fsm,2018,91.94286
fsm,2019,91.98571
fsm,2020,92.02857
gab,1990,92.21725
gab,1991,92.19334
gab,1992,92.16943
gab,1993,92.14551
gab,1994,92.1216
gab,1995,92.09768
gab,1996,92.07377
gab,1997,92.04985
gab,1998,92.02594
gab,1999,92.00203
gab,2000,91.97811
gab,2001,91.95848
gab,2002,91.93884
gab,2003,91.91921
gab,2004,91.89958
gab,2005,91.87994
gab,2006,91.86031
gab,2007,91.84068
gab,2008,91.82104
gab,2009,91.80141
gab,2010,91.78178
gab,2011,91.73566
gab,2012,91.68955
gab,2013,91.64344
gab,2014,91.59732
gab,2015,91.55121
gab,2016,91.5051
gab,2017,91.459
gab,2018,91.41289
gab,2019,91.36679
gab,2020,91.32068
gbm,1990,6.07018
gbm,1991,6.07018
gbm,1992,6.07018
gbm,1993,6.07018
gbm,1994,6.07018
gbm,1995,6.07018
gbm,1996,6.07018
gbm,1997,6.07018
gbm,1998,6.07018
gbm,1999,6.07018
gbm,2000,6.07018
gbm,2001,6.07018
gbm,2002,6.07018
gbm,2003,6.07018
gbm,2004,6.07018
gbm,2005,6.07018
gbm,2006,6.07018
gbm,2007,6.07018
gbm,2008,6.07018
gbm,2009,6.07018
gbm,2010,6.07018
gbm,2011,6.07018
gbm,2012,6.07018
gbm,2013,6.07018
gbm,2014,6.07018
gbm,2015,6.07018
gbm,2016,6.07018
gbm,2017,6.07018
gbm,2018,6.07018
gbm,2019,6.07018
gbm,2020,6.07018
gbr,1990,11.48266
gbr,1991,11.55541
gbr,1992,11.62816
gbr,1993,11.70091
gbr,1994,11.77365
gbr,1995,11.8464
gbr,1996,11.91915
gbr,1997,11.9919
gbr,1998,12.06465
gbr,1999,12.1374
gbr,2000,12.21014
gbr,2001,12.25354
gbr,2002,12.29695
gbr,2003,12.34035
gbr,2004,12.38375
gbr,2005,12.42715
gbr,2006,12.47055
gbr,2007,12.51395
gbr,2008,12.55735
gbr,2009,12.60075
gbr,2010,12.64415
gbr,2011,12.72352
gbr,2012,12.80288
gbr,2013,12.88224
gbr,2014,12.9616
gbr,2015,13.04096
gbr,2016,13.0575
gbr,2017,13.07816
gbr,2018,13.11536
gbr,2019,13.15256
gbr,2020,13.18563
geo,1990,39.60282
geo,1991,39.60282
geo,1992,39.63103
geo,1993,39.64297
geo,1994,39.65491
geo,1995,39.66686
geo,1996,39.6788
geo,1997,39.69075
geo,1998,39.70269
geo,1999,39.71464
geo,2000,39.72658
geo,2001,39.81551
geo,2002,39.90445
geo,2003,39.99338
geo,2004,40.08231
geo,2005,40.17125
geo,2006,40.26018
geo,2007,40.34911
geo,2008,40.43805
geo,2009,40.52698
geo,2010,40.61592
geo,2011,40.61592
geo,2012,40.61592
geo,2013,40.61592
geo,2014,40.61592
geo,2015,40.61592
geo,2016,40.61592
geo,2017,40.61592
geo,2018,40.61592
geo,2019,40.61592
geo,2020,40.61592
gha,1990,43.61545
gha,1991,43.14272
gha,1992,42.66999
gha,1993,42.19726
gha,1994,41.72453
gha,1995,41.2518
gha,1996,40.77907
gha,1997,40.30634
gha,1998,39.83361
gha,1999,39.36088
gha,2000,38.88815
gha,2001,38.49012
gha,2002,38.09209
gha,2003,37.69406
gha,2004,37.29603
gha,2005,36.898
gha,2006,36.49996
gha,2007,36.10193
gha,2008,35.7039
gha,2009,35.30587
gha,2010,34.90784
gha,2011,34.85291
gha,2012,34.79799
gha,2013,34.74306
gha,2014,34.68813
gha,2015,34.63321
gha,2016,34.81691
gha,2017,35.00062
gha,2018,35.03235
gha,2019,35.06408
gha,2020,35.09585
gib,1990,0
gib,1991,0
gib,1992,0
gib,1993,0
gib,1994,0
gib,1995,0
gib,1996,0
gib,1997,0
gib,1998,0
gib,1999,0
gib,2000,0
gib,2001,0
gib,2002,0
gib,2003,0
gib,2004,0
gib,2005,0
gib,2006,0
gib,2007,0
gib,2008,0
gib,2009,0
gib,2010,0
gib,2011,0
gib,2012,0
gib,2013,0
gib,2014,0
gib,2015,0
gib,2016,0
gib,2017,0
gib,2018,0
gin,1990,29.61094
gin,1991,29.46972
gin,1992,29.3285
gin,1993,29.18729
gin,1994,29.04607
gin,1995,28.90485
gin,1996,28.76363
gin,1997,28.62242
gin,1998,28.4812
gin,1999,28.33998
gin,2000,28.19876
gin,2001,28.05225
gin,2002,27.90575
gin,2003,27.75924
gin,2004,27.61273
gin,2005,27.46622
gin,2006,27.31971
gin,2007,27.17321
gin,2008,27.0267
gin,2009,26.88019
gin,2010,26.73368
gin,2011,26.58717
gin,2012,26.44066
gin,2013,26.29416
gin,2014,26.14765
gin,2015,26.00114
gin,2016,25.83835
gin,2017,25.67557
gin,2018,25.51278
gin,2019,25.34999
gin,2020,25.1872
gmb,1990,40.97431
gmb,1991,40.40781
gmb,1992,39.8413
gmb,1993,39.2748
gmb,1994,38.7083
gmb,1995,38.1418
gmb,1996,37.5753
gmb,1997,37.00879
gmb,1998,36.44229
gmb,1999,35.87579
gmb,2000,35.30929
gmb,2001,34.74279
gmb,2002,34.17628
gmb,2003,33.60978
gmb,2004,33.04328
gmb,2005,32.47678
gmb,2006,31.91028
gmb,2007,31.34377
gmb,2008,30.77727
gmb,2009,30.21077
gmb,2010,29.64427
gmb,2011,29.07787
gmb,2012,28.51146
gmb,2013,27.94506
gmb,2014,27.37866
gmb,2015,26.81225
gmb,2016,26.24506
gmb,2017,25.67885
gmb,2018,25.11265
gmb,2019,24.54545
gmb,2020,23.97925
gnb,1990,79.42141
gnb,1991,79.12109
gnb,1992,78.82077
gnb,1993,78.52045
gnb,1994,78.22013
gnb,1995,77.91981
gnb,1996,77.61949
gnb,1997,77.31917
gnb,1998,77.01885
gnb,1999,76.71853
gnb,2000,76.41821
gnb,2001,76.11789
gnb,2002,75.81757
gnb,2003,75.51725
gnb,2004,75.21693
gnb,2005,74.91661
gnb,2006,74.61629
gnb,2007,74.31597
gnb,2008,74.01565
gnb,2009,73.71533
gnb,2010,73.41501
gnb,2011,73.11472
gnb,2012,72.81444
gnb,2013,72.51415
gnb,2014,72.21387
gnb,2015,71.91358
gnb,2016,71.61344
gnb,2017,71.3133
gnb,2018,71.01316
gnb,2019,70.71302
gnb,2020,70.41287
gnq,1990,96.22638
gnq,1991,95.92845
gnq,1992,95.63052
gnq,1993,95.33258
gnq,1994,95.03465
gnq,1995,94.73672
gnq,1996,94.43879
gnq,1997,94.14086
gnq,1998,93.84292
gnq,1999,93.54499
gnq,2000,93.24706
gnq,2001,92.94913
gnq,2002,92.65119
gnq,2003,92.35326
gnq,2004,92.05533
gnq,2005,91.7574
gnq,2006,91.45947
gnq,2007,91.16153
gnq,2008,90.8636
gnq,2009,90.56567
gnq,2010,90.26774
gnq,2011,89.96977
gnq,2012,89.6718
gnq,2013,89.37383
gnq,2014,89.07586
gnq,2015,88.7779
gnq,2016,88.47986
gnq,2017,88.18182
gnq,2018,87.88378
gnq,2019,87.58574
gnq,2020,87.2877
grc,1990,25.59
grc,1991,25.82404
grc,1992,26.05808
grc,1993,26.29212
grc,1994,26.52616
grc,1995,26.7602
grc,1996,26.99425
grc,1997,27.22829
grc,1998,27.46233
grc,1999,27.69637
grc,2000,27.93041
grc,2001,28.16437
grc,2002,28.39833
grc,2003,28.63229
grc,2004,28.86625
grc,2005,29.1002
grc,2006,29.33416
grc,2007,29.56812
grc,2008,29.80208
grc,2009,30.03604
grc,2010,30.27
grc,2011,30.27
grc,2012,30.27
grc,2013,30.27
grc,2014,30.27
grc,2015,30.27
grc,2016,30.26998
grc,2017,30.26998
grc,2018,30.26998
grc,2019,30.26998
grc,2020,30.26998
grd,1990,52.05882
grd,1991,52.05882
grd,1992,52.05882
grd,1993,52.05882
grd,1994,52.05882
grd,1995,52.05882
grd,1996,52.05882
grd,1997,52.05882
grd,1998,52.05882
grd,1999,52.05882
grd,2000,52.05882
grd,2001,52.05882
grd,2002,52.05882
grd,2003,52.05882
grd,2004,52.05882
grd,2005,52.05882
grd,2006,52.05882
grd,2007,52.05882
grd,2008,52.05882
grd,2009,52.05882
grd,2010,52.05882
grd,2011,52.05882
grd,2012,52.05882
grd,2013,52.05882
grd,2014,52.05882
grd,2015,52.05882
grd,2016,52.05882
grd,2017,52.05882
grd,2018,52.05882
grd,2019,52.05882
grd,2020,52.05882
grl,1990,0.00064
grl,1991,0.00064
grl,1992,0.00064
grl,1993,0.00064
grl,1994,0.00064
grl,1995,0.00064
grl,1996,0.00064
grl,1997,0.00054
grl,1998,0.00054
grl,1999,0.00054
grl,2000,0.00054
grl,2001,0.00054
grl,2002,0.00054
grl,2003,0.00054
grl,2004,0.00054
grl,2005,0.00054
grl,2006,0.00054
grl,2007,0.00054
grl,2008,0.00054
grl,2009,0.00054
grl,2010,0.00054
grl,2011,0.00054
grl,2012,0.00054
grl,2013,0.00054
grl,2014,0.00054
grl,2015,0.00054
grl,2016,0.00054
grl,2017,0.00054
grl,2018,0.00054
grl,2019,0.00054
grl,2020,0.00054
gtm,1990,44.61739
gtm,1991,44.08361
gtm,1992,43.54983
gtm,1993,43.01605
gtm,1994,42.48227
gtm,1995,41.94849
gtm,1996,41.41471
gtm,1997,40.88093
gtm,1998,40.34714
gtm,1999,39.81336
gtm,2000,39.27958
gtm,2001,38.82549
gtm,2002,38.37141
gtm,2003,37.91732
gtm,2004,37.46323
gtm,2005,37.00915
gtm,2006,36.55506
gtm,2007,36.10097
gtm,2008,35.64688
gtm,2009,35.1928
gtm,2010,34.73871
gtm,2011,34.48339
gtm,2012,34.22807
gtm,2013,33.97275
gtm,2014,33.71743
gtm,2015,33.46211
gtm,2016,33.35386
gtm,2017,33.24561
gtm,2018,33.13736
gtm,2019,33.02912
gtm,2020,32.92087
gum,1990,44.44444
gum,1991,44.44444
gum,1992,44.44444
gum,1993,44.44444
gum,1994,44.44444
gum,1995,44.44444
gum,1996,44.44444
gum,1997,44.44444
gum,1998,44.44444
gum,1999,44.44444
gum,2000,44.44444
gum,2001,44.44444
gum,2002,44.44444
gum,2003,44.44444
gum,2004,44.44444
gum,2005,44.44444
gum,2006,44.44444
gum,2007,44.44444
gum,2008,44.44444
gum,2009,44.44444
gum,2010,44.44444
gum,2011,44.81481
gum,2012,45.18519
gum,2013,45.55556
gum,2014,45.92593
gum,2015,46.2963
gum,2016,51.85185
gum,2017,51.85185
gum,2018,51.85185
gum,2019,51.85185
gum,2020,51.85185
guy,1990,94.49911
guy,1991,94.47984
guy,1992,94.46057
guy,1993,94.44131
guy,1994,94.42204
guy,1995,94.40277
guy,1996,94.3835
guy,1997,94.36423
guy,1998,94.34496
guy,1999,94.32569
