geo,time,sh_xpd_oopc_pp_cd
nga,2011,123.27429
nga,2012,122.37368
nga,2013,126.77242
nga,2014,132.50078
nga,2015,139.73169
nga,2016,143.56763
nga,2017,150.53109
nga,2018,123.95023
nga,2019,114.46929
nic,2000,63.98587
nic,2001,63.90267
nic,2002,75.58851
nic,2003,70.56103
nic,2004,80.51062
nic,2005,82.71657
nic,2006,95.84644
nic,2007,111.50778
nic,2008,116.536
nic,2009,112.51652
nic,2010,115.07235
nic,2011,120.15073
nic,2012,124.79466
nic,2013,129.93398
nic,2014,139.27394
nic,2015,149.1991
nic,2016,160.47768
nic,2017,169.21383
nic,2018,164.41205
nic,2019,163.28778
nld,2000,272.15662
nld,2001,281.03951
nld,2002,293.15674
nld,2003,297.33622
nld,2004,325.16721
nld,2005,338.62596
nld,2006,309.90305
nld,2007,313.89091
nld,2008,428.3774
nld,2009,405.22687
nld,2010,417.38366
nld,2011,453.20074
nld,2012,503.45501
nld,2013,602.01961
nld,2014,604.09747
nld,2015,587.32361
nld,2016,608.76615
nld,2017,619.02267
nld,2018,648.739
nld,2019,660.8863
nor,2000,512.72944
nor,2001,515.10108
nor,2002,576.96188
nor,2003,591.32765
nor,2004,630.61335
nor,2005,667.79588
nor,2006,707.24656
nor,2007,727.15986
nor,2008,774.28171
nor,2009,771.64775
nor,2010,781.66218
nor,2011,835.33544
nor,2012,854.61472
nor,2013,877.53215
nor,2014,890.44867
nor,2015,868.71077
nor,2016,894.93583
nor,2017,962.26285
nor,2018,979.09581
nor,2019,1000.31471
npl,2000,23.61879
npl,2001,27.81658
npl,2002,29.16858
npl,2003,30.86992
npl,2004,32.94993
npl,2005,32.32977
npl,2006,26.33907
npl,2007,41.07896
npl,2008,46.1892
npl,2009,46.1202
npl,2010,53.06203
npl,2011,59.34409
npl,2012,63.09148
npl,2013,79.49084
npl,2014,89.82563
npl,2015,97.34188
npl,2016,89.89809
npl,2017,96.58553
npl,2018,98.8293
npl,2019,102.48005
nru,2000,29.5297
nru,2001,28.9514
nru,2002,28.21665
nru,2003,28.37799
nru,2004,20.80719
nru,2005,20.77059
nru,2006,24.46897
nru,2007,21.98517
nru,2008,24.63634
nru,2009,20.44629
nru,2010,18.33171
nru,2011,12.54095
nru,2012,5.41195
nru,2013,9.78924
nru,2014,13.22721
nru,2015,19.27475
nru,2016,16.5353
nru,2017,15.56437
nru,2018,15.72754
nru,2019,15.97212
nzl,2000,246.79867
nzl,2001,287.58345
nzl,2002,294.55501
nzl,2003,284.91127
nzl,2004,280.01527
nzl,2005,298.79849
nzl,2006,331.56451
nzl,2007,279.43656
nzl,2008,358.63171
nzl,2009,363.20908
nzl,2010,356.76164
nzl,2011,373.69469
nzl,2012,385.24341
nzl,2013,412.57942
nzl,2014,445.52852
nzl,2015,464.49351
nzl,2016,507.02378
nzl,2017,526.18477
nzl,2018,528.88968
nzl,2019,543.58656
omn,2000,129.42507
omn,2001,131.78712
omn,2002,120.92875
omn,2003,121.96412
omn,2004,122.39152
omn,2005,103.58137
omn,2006,106.35965
omn,2007,114.20394
omn,2008,111.49542
omn,2009,148.10134
omn,2010,130.33162
omn,2011,120.18094
omn,2012,118.61296
omn,2013,84.12888
omn,2014,79.13513
omn,2015,77.4097
omn,2016,76.81253
omn,2017,81.79645
omn,2018,71.54082
omn,2019,76.10239
pak,2000,45.95933
pak,2001,43.84934
pak,2002,42.26404
pak,2003,45.80744
pak,2004,48.17325
pak,2005,64.40306
pak,2006,83.98848
pak,2007,85.62721
pak,2008,81.58747
pak,2009,73.13744
pak,2010,71.11145
pak,2011,62.86252
pak,2012,60.86707
pak,2013,69.60301
pak,2014,76.75373
pak,2015,77.76599
pak,2016,79.37642
pak,2017,79.91614
pak,2018,87.4335
pak,2019,89.08025
pan,2000,161.279
pan,2001,167.22337
pan,2002,177.6354
pan,2003,178.47856
pan,2004,199.70599
pan,2005,210.17136
pan,2006,226.93275
pan,2007,254.49182
pan,2008,277.83499
pan,2009,287.02234
pan,2010,308.24042
pan,2011,340.47683
pan,2012,418.88134
pan,2013,447.26892
pan,2014,482.44868
pan,2015,522.05509
pan,2016,573.43463
pan,2017,613.77212
pan,2018,662.60066
pan,2019,686.75776
per,2000,87.34199
per,2001,96.36158
per,2002,105.35363
per,2003,97.62506
per,2004,97.93068
per,2005,102.38946
per,2006,127.38867
per,2007,151.13807
per,2008,175.0257
per,2009,180.33955
per,2010,183.02209
per,2011,190.71107
per,2012,198.60185
per,2013,189.57598
per,2014,182.21084
per,2015,173.89616
per,2016,178.05423
per,2017,178.72262
per,2018,202.96786
per,2019,200.19742
phl,2000,43.28855
phl,2001,45.05205
phl,2002,46.08779
phl,2003,56.29484
phl,2004,59.91628
phl,2005,85.22672
phl,2006,95.07591
phl,2007,105.20018
phl,2008,116.28952
phl,2009,121.93788
phl,2010,127.4761
phl,2011,139.04128
phl,2012,153.38129
phl,2013,162.77284
phl,2014,135.01223
phl,2015,143.38197
phl,2016,153.83509
phl,2017,161.28676
phl,2018,173.96424
phl,2019,184.15534
plw,2000,140.99247
plw,2001,140.92082
plw,2002,147.91801
plw,2003,157.23048
plw,2004,164.48677
plw,2005,172.79582
plw,2006,196.70906
plw,2007,216.0121
plw,2008,221.51902
plw,2009,240.96165
plw,2010,257.30883
plw,2011,269.90059
plw,2012,266.09597
plw,2013,271.75653
plw,2014,280.20661
plw,2015,303.0239
plw,2016,316.30606
plw,2017,334.34488
plw,2018,359.69061
plw,2019,348.30075
png,2000,3.7354
png,2001,3.99315
png,2002,4.68895
png,2003,4.50344
png,2004,4.87803
png,2005,4.50597
png,2006,4.55744
png,2007,4.67026
png,2008,4.73119
png,2009,6.48113
png,2010,7.5479
png,2011,8.61925
png,2012,7.88462
png,2013,6.53781
png,2014,7.32777
png,2015,8.93179
png,2016,9.80646
png,2017,8.60548
png,2018,9.48621
png,2019,10.37668
pol,2000,176.84438
pol,2001,184.0169
pol,2002,190.89833
pol,2003,204.93904
pol,2004,233.24301
pol,2005,226.30469
pol,2006,239.75144
pol,2007,262.85857
pol,2008,285.21066
pol,2009,311.13512
pol,2010,322.88743
pol,2011,341.35908
pol,2012,358.74464
pol,2013,374.8861
pol,2014,374.33605
pol,2015,400.25748
pol,2016,427.19991
pol,2017,454.76531
pol,2018,420.75414
pol,2019,451.12206
prt,2000,419.35137
prt,2001,424.44615
prt,2002,415.59909
prt,2003,450.86562
prt,2004,481.33277
prt,2005,519.89761
prt,2006,589.12302
prt,2007,616.6319
prt,2008,674.77617
prt,2009,673.71777
prt,2010,676.27699
prt,2011,693.30904
prt,2012,753.07724
prt,2013,754.35565
prt,2014,785.7647
prt,2015,814.83397
prt,2016,872.5883
prt,2017,912.11645
prt,2018,982.99292
prt,2019,1071.24797
pry,2000,196.62342
pry,2001,194.28095
pry,2002,175.80484
pry,2003,184.34179
pry,2004,202.93116
pry,2005,209.3864
pry,2006,226.63977
pry,2007,247.18548
pry,2008,277.2
pry,2009,276.13884
pry,2010,294.80566
pry,2011,305.80631
pry,2012,303.17404
pry,2013,318.68862
pry,2014,336.94034
pry,2015,336.71895
pry,2016,345.027
pry,2017,364.25378
pry,2018,388.03106
pry,2019,395.49803
qat,2000,584.11889
qat,2001,628.36487
qat,2002,699.39219
qat,2003,672.11606
qat,2004,649.54357
qat,2005,525.28295
qat,2006,497.03953
qat,2007,454.04885
qat,2008,375.68043
qat,2009,510.00612
qat,2010,442.4362
qat,2011,376.51962
qat,2012,269.49382
qat,2013,198.29632
qat,2014,177.20237
qat,2015,202.55984
qat,2016,237.26307
qat,2017,299.08924
qat,2018,313.7399
qat,2019,337.3553
rou,2000,47.79225
rou,2001,53.33401
rou,2002,58.19052
rou,2003,61.21345
rou,2004,119.30783
rou,2005,97.90213
rou,2006,116.64933
rou,2007,119.50624
rou,2008,152.53652
rou,2009,181.95004
rou,2010,191.85997
rou,2011,203.75587
rou,2012,199.94784
rou,2013,207.03328
rou,2014,210.32224
rou,2015,226.84922
rou,2016,251.30683
rou,2017,286.53772
rou,2018,325.44752
rou,2019,359.90944
rus,2000,111.04237
rus,2001,127.45913
rus,2002,148.51576
rus,2003,170.44601
rus,2004,176.32391
rus,2005,192.80513
rus,2006,236.47369
rus,2007,265.48451
rus,2008,333.04799
rus,2009,403.96099
rus,2010,383.84348
rus,2011,371.87544
rus,2012,398.46969
rus,2013,458.84996
rus,2014,482.98458
rus,2015,497.79213
rus,2016,521.68363
rus,2017,569.41416
rus,2018,601.79152
rus,2019,623.23116
rwa,2000,6.09398
rwa,2001,6.19079
rwa,2002,6.75017
rwa,2003,9.21818
rwa,2004,13.46083
rwa,2005,17.20236
rwa,2006,11.17696
rwa,2007,10.8966
rwa,2008,10.91187
rwa,2009,11.33017
rwa,2010,12.10247
rwa,2011,12.42886
rwa,2012,12.28305
rwa,2013,12.87398
rwa,2014,14.40707
rwa,2015,14.62745
rwa,2016,14.88762
rwa,2017,14.91715
rwa,2018,16.68745
rwa,2019,17.01091
sau,2000,310.11296
sau,2001,315.7376
sau,2002,295.34063
sau,2003,295.98445
sau,2004,290.14869
sau,2005,265.89096
sau,2006,270.50625
sau,2007,294.52735
sau,2008,299.50775
sau,2009,393.13708
sau,2010,356.11875
sau,2011,325.47314
sau,2012,349.48117
sau,2013,358.52102
sau,2014,382.69152
sau,2015,419.39908
sau,2016,416.88421
sau,2017,424.34663
sau,2018,445.55103
sau,2019,460.27626
sdn,2000,47.16906
sdn,2001,52.33237
sdn,2002,54.86624
sdn,2003,69.52185
sdn,2004,72.38986
sdn,2005,78.78127
sdn,2006,101.07561
sdn,2007,139.33545
sdn,2008,141.18717
sdn,2009,130.99342
sdn,2010,127.17348
sdn,2011,192.46056
sdn,2012,146.30203
sdn,2013,205.08629
sdn,2014,171.5695
sdn,2015,203.93312
sdn,2016,214.72558
sdn,2017,201.99345
sdn,2018,135.52213
sdn,2019,137.8229
sen,2000,37.55092
sen,2001,40.21126
sen,2002,44.30896
sen,2003,49.45703
sen,2004,54.89668
sen,2005,33.93097
sen,2006,33.46019
sen,2007,37.36751
sen,2008,37.7212
sen,2009,45.30338
sen,2010,51.85089
sen,2011,57.14761
sen,2012,61.68615
sen,2013,66.43906
sen,2014,62.77738
sen,2015,66.27115
sen,2016,67.09568
sen,2017,68.5692
sen,2018,71.35103
sen,2019,73.83633
sgp,2000,705.88876
sgp,2001,769.80071
sgp,2002,818.48276
sgp,2003,849.23285
sgp,2004,870.3355
sgp,2005,890.56343
sgp,2006,915.74234
sgp,2007,945.88807
sgp,2008,1016.38205
sgp,2009,977.25308
sgp,2010,989.1365
sgp,2011,983.64851
sgp,2012,1017.40133
sgp,2013,1095.2945
sgp,2014,1077.33347
sgp,2015,1190.74233
sgp,2016,1272.1837
sgp,2017,1313.69816
sgp,2018,1173.17952
sgp,2019,1236.88186
slb,2000,4.16406
slb,2001,4.41739
slb,2002,3.65565
slb,2003,3.14654
slb,2004,3.3289
slb,2005,3.37553
slb,2006,3.86979
slb,2007,3.93039
slb,2008,3.9553
slb,2009,3.44912
slb,2010,3.84054
slb,2011,3.39951
slb,2012,3.01319
slb,2013,3.5714
slb,2014,3.47924
slb,2015,3.36958
slb,2016,3.4481
slb,2017,3.46068
slb,2018,3.91379
slb,2019,4.5092
sle,2000,88.11829
sle,2001,49.94095
sle,2002,61.60495
sle,2003,64.13091
sle,2004,64.36349
sle,2005,66.94122
sle,2006,67.41448
sle,2007,74.66998
sle,2008,79.84849
sle,2009,84.43843
sle,2010,79.45402
sle,2011,111.78488
sle,2012,108.9375
sle,2013,127.0829
sle,2014,123.31864
sle,2015,119.79656
sle,2016,115.24483
sle,2017,83.68797
sle,2018,86.14303
sle,2019,86.63571
slv,2000,205.15617
slv,2001,203.43301
slv,2002,201.77923
slv,2003,196.50246
slv,2004,193.36568
slv,2005,188.16923
slv,2006,145.46751
slv,2007,157.43482
slv,2008,160.74479
slv,2009,165.87536
slv,2010,165.2459
slv,2011,161.0588
slv,2012,158.18371
slv,2013,149.84796
slv,2014,157.07995
slv,2015,161.35009
slv,2016,168.28109
slv,2017,178.031
slv,2018,180.22067
slv,2019,186.3227
smr,2000,717.97723
smr,2001,722.79942
smr,2002,689.13026
smr,2003,603.91602
smr,2004,612.17706
smr,2005,601.57061
smr,2006,639.5967
smr,2007,661.12221
smr,2008,724.43628
smr,2009,729.08429
smr,2010,681.21778
smr,2011,665.05972
smr,2012,653.66213
smr,2013,676.63065
smr,2014,661.84906
smr,2015,604.86376
smr,2016,686.49398
smr,2017,680.79786
smr,2018,686.38671
smr,2019,689.10656
srb,2000,110.12926
srb,2001,120.00571
srb,2002,130.62616
srb,2003,146.06661
srb,2004,181.33957
srb,2005,226.33208
srb,2006,283.86218
srb,2007,364.48585
srb,2008,420.12858
srb,2009,411.45192
srb,2010,443.28082
srb,2011,455.00543
srb,2012,459.39545
srb,2013,514.61035
srb,2014,540.19536
srb,2015,532.57394
srb,2016,541.26824
srb,2017,555.16352
srb,2018,596.39939
srb,2019,624.52323
ssd,2017,16.2071
ssd,2018,13.94626
ssd,2019,14.82051
stp,2000,73.10969
stp,2001,77.39197
stp,2002,74.87184
stp,2003,73.23616
stp,2004,78.98169
stp,2005,77.79123
stp,2006,69.87945
stp,2007,62.89449
stp,2008,49.14461
stp,2009,46.04477
stp,2010,41.48444
stp,2011,39.43295
stp,2012,34.02968
stp,2013,37.55261
stp,2014,38.43794
stp,2015,33.02985
stp,2016,34.80112
stp,2017,37.33645
stp,2018,39.43063
stp,2019,40.04987
sur,2000,76.11721
sur,2001,90.36242
sur,2002,111.16891
sur,2003,112.58505
sur,2004,120.87139
sur,2005,123.42393
sur,2006,127.1213
sur,2007,130.39478
sur,2008,154.93382
sur,2009,150.83597
sur,2010,160.71226
sur,2011,185.90297
sur,2012,204.75218
sur,2013,225.19011
sur,2014,242.19839
sur,2015,219.89161
sur,2016,197.10827
sur,2017,256.73237
sur,2018,266.91297
sur,2019,270.38543
svk,2000,65.29414
svk,2001,72.04038
svk,2002,80.77086
svk,2003,94.23943
svk,2004,205.85375
svk,2005,258.8417
svk,2006,344.06631
svk,2007,416.51194
svk,2008,347.13202
svk,2009,411.8392
svk,2010,444.46337
svk,2011,452.253
svk,2012,472.89745
svk,2013,490.00459
svk,2014,360.04907
svk,2015,374.99926
svk,2016,377.55578
svk,2017,381.40493
svk,2018,399.68201
svk,2019,434.35932
svn,2000,186.65737
svn,2001,192.84052
svn,2002,203.89952
svn,2003,213.3588
svn,2004,219.79165
svn,2005,248.67046
svn,2006,247.15634
svn,2007,283.03344
svn,2008,295.53412
svn,2009,301.87811
svn,2010,301.73
svn,2011,301.61038
svn,2012,315.63092
svn,2013,326.46991
svn,2014,340.90661
svn,2015,336.0543
svn,2016,344.84884
svn,2017,369.6384
svn,2018,399.57898
svn,2019,423.19088
swe,2000,314.36548
swe,2001,399.86995
swe,2002,419.93641
swe,2003,420.63776
swe,2004,448.69089
swe,2005,465.27404
swe,2006,503.70293
swe,2007,535.738
swe,2008,567.20196
swe,2009,582.5404
swe,2010,578.10702
swe,2011,678.71802
swe,2012,725.09583
swe,2013,757.58424
swe,2014,774.77079
swe,2015,794.82712
swe,2016,798.92815
swe,2017,796.69671
swe,2018,848.28375
swe,2019,863.47988
swz,2000,40.32154
swz,2001,44.39954
swz,2002,47.57208
swz,2003,51.65426
swz,2004,56.91581
swz,2005,60.65044
swz,2006,65.45453
swz,2007,69.15426
swz,2008,68.49126
swz,2009,67.06405
swz,2010,69.80601
swz,2011,71.54551
swz,2012,67.93234
swz,2013,68.38439
swz,2014,67.35447
swz,2015,65.74368
swz,2016,62.85196
swz,2017,61.61278
swz,2018,64.00069
swz,2019,64.57324
syc,2000,117.89393
syc,2001,228.16851
syc,2002,125.62857
syc,2003,154.61329
syc,2004,164.03584
syc,2005,191.25211
syc,2006,194.02644
syc,2007,186.24699
syc,2008,281.48863
syc,2009,263.45401
syc,2010,267.50015
syc,2011,289.92801
syc,2012,296.25504
syc,2013,240.66576
syc,2014,327.72817
syc,2015,314.07851
syc,2016,333.14913
syc,2017,327.71878
syc,2018,355.63484
syc,2019,370.5272
syr,2000,93.17862
syr,2001,89.19452
syr,2002,93.18887
syr,2003,96.34881
syr,2004,91.03324
syr,2005,84.62991
syr,2006,85.52226
syr,2007,87.71333
syr,2008,83.9424
syr,2009,92.95381
syr,2010,90.0388
syr,2011,97.65748
syr,2012,85.67744
tcd,2000,25.52038
tcd,2001,28.18423
tcd,2002,45.59469
tcd,2003,28.45665
tcd,2004,40.39518
tcd,2005,42.21847
tcd,2006,48.08477
tcd,2007,44.91382
tcd,2008,45.1998
tcd,2009,47.46943
tcd,2010,50.04845
tcd,2011,42.76795
tcd,2012,39.77725
tcd,2013,37.53088
tcd,2014,40.10155
tcd,2015,46.70645
tcd,2016,48.13256
tcd,2017,43.17585
tcd,2018,41.19164
tcd,2019,39.71123
tgo,2000,28.15387
tgo,2001,28.66236
tgo,2002,29.28412
tgo,2003,30.69821
tgo,2004,30.85935
tgo,2005,30.87524
tgo,2006,32.09927
tgo,2007,35.66574
tgo,2008,36.18343
tgo,2009,39.29889
tgo,2010,42.7308
tgo,2011,46.22286
tgo,2012,47.18899
tgo,2013,49.22418
tgo,2014,52.17531
tgo,2015,53.74191
tgo,2016,57.19017
tgo,2017,80.31926
tgo,2018,83.03763
tgo,2019,83.13215
tha,2000,77.42393
tha,2001,78.67427
tha,2002,76.09219
tha,2003,78.09719
tha,2004,79.65058
tha,2005,89.38889
tha,2006,60.34021
tha,2007,56.14013
tha,2008,62.27518
tha,2009,70.17065
tha,2010,64.85204
tha,2011,62.75365
tha,2012,70.31657
tha,2013,66.71997
tha,2014,73.32662
tha,2015,72.59796
tha,2016,70.77272
tha,2017,79.46382
tha,2018,72.51794
tha,2019,63.4016
tjk,2000,35.79567
tjk,2001,39.64865
tjk,2002,43.94354
tjk,2003,48.88908
tjk,2004,54.29802
tjk,2005,58.65802
tjk,2006,63.39771
tjk,2007,78.08594
tjk,2008,86.89276
tjk,2009,90.03584
tjk,2010,94.05344
tjk,2011,91.49092
tjk,2012,105.18298
tjk,2013,123.29368
tjk,2014,138.77026
tjk,2015,129.29778
tjk,2016,143.16268
tjk,2017,140.80127
tjk,2018,164.12692
tjk,2019,178.60514
tkm,2000,87.32062
tkm,2001,154.03866
tkm,2002,154.25857
tkm,2003,230.10951
tkm,2004,386.0679
tkm,2005,411.23614
tkm,2006,423.58576
tkm,2007,270.78538
tkm,2008,396.77643
tkm,2009,307.07565
tkm,2010,348.01852
tkm,2011,381.44892
tkm,2012,393.22269
tkm,2013,438.61403
tkm,2014,505.90429
tkm,2015,612.7956
tkm,2016,699.20392
tkm,2017,716.49168
tkm,2018,767.1102
tkm,2019,816.9066
tls,2003,15.45338
tls,2004,19.70105
tls,2005,24.28401
tls,2006,17.72377
tls,2007,15.35251
tls,2008,13.29909
tls,2009,11.67673
tls,2010,14.70356
tls,2011,14.03265
tls,2012,15.56445
tls,2013,14.76887
tls,2014,16.35666
tls,2015,16.44147
tls,2016,17.06957
tls,2017,17.70069
tls,2018,18.60737
tls,2019,17.95776
ton,2000,19.5081
ton,2001,20.40361
ton,2002,23.27567
ton,2003,23.93658
ton,2004,24.24991
ton,2005,25.701
ton,2006,24.3088
ton,2007,27.00417
ton,2008,29.11239
ton,2009,28.12502
ton,2010,26.53262
ton,2011,27.67112
ton,2012,28.84008
ton,2013,31.63649
ton,2014,34.07775
ton,2015,29.36496
ton,2016,30.04731
ton,2017,32.38612
ton,2018,34.15571
ton,2019,32.7333
tto,2000,359.369
tto,2001,324.3835
tto,2002,422.45679
tto,2003,403.09383
tto,2004,498.59329
tto,2005,487.30849
tto,2006,565.72342
tto,2007,605.79906
tto,2008,529.5336
tto,2009,779.28395
tto,2010,734.13472
tto,2011,662.81449
tto,2012,655.20064
tto,2013,652.75611
tto,2014,661.68095
tto,2015,687.9026
tto,2016,777.45808
tto,2017,751.87108
tto,2018,806.2321
tto,2019,860.83217
tun,2000,116.59871
tun,2001,126.45776
tun,2002,138.62677
tun,2003,151.84618
tun,2004,166.56716
tun,2005,176.95901
tun,2006,192.07317
tun,2007,211.14284
tun,2008,221.13603
tun,2009,236.26769
tun,2010,251.60287
tun,2011,269.27847
tun,2012,276.59579
tun,2013,274.05316
tun,2014,270.25507
tun,2015,266.98987
tun,2016,272.80826
tun,2017,280.71964
tun,2018,293.68579
tun,2019,299.35002
tur,2000,126.72292
tur,2001,106.33486
tur,2002,96.70988
tur,2003,91.97976
tur,2004,108.69918
tur,2005,142.02909
tur,2006,167.08829
tur,2007,187.24391
tur,2008,161.96095
tur,2009,124.42629
tur,2010,148.70911
tur,2011,146.43646
tur,2012,147.08409
tur,2013,166.0174
tur,2014,184.68929
tur,2015,179.69765
tur,2016,187.04854
tur,2017,202.82631
tur,2018,201.57231
tur,2019,200.43815
tuv,2000,0.61967
tuv,2001,3.38934
tuv,2002,4.3587
tuv,2003,4.81478
tuv,2004,3.85229
tuv,2005,3.59444
tuv,2006,2.58663
tuv,2007,3.33181
tuv,2008,4.00968
tuv,2009,3.1447
tuv,2010,2.98009
tuv,2011,3.60757
tuv,2012,3.55952
tuv,2013,3.68169
tuv,2014,3.6106
tuv,2015,1.30061
tuv,2016,4.09506
tuv,2017,3.48935
tuv,2018,3.88261
tuv,2019,3.46359
tza,2000,14.06832
tza,2001,19.67005
tza,2002,23.94757
tza,2003,27.18911
tza,2004,29.39436
tza,2005,31.45461
tza,2006,33.43801
tza,2007,35.19199
tza,2008,33.87626
tza,2009,33.93105
tza,2010,33.62349
tza,2011,30.33039
tza,2012,25.25532
tza,2013,23.8543
tza,2014,22.72231
tza,2015,21.49264
tza,2016,20.88587
tza,2017,21.3949
tza,2018,21.94543
tza,2019,22.00702
uga,2000,21.02842
uga,2001,21.5474
uga,2002,23.10433
uga,2003,22.24297
uga,2004,20.08614
uga,2005,36.41399
uga,2006,51.08741
uga,2007,52.8538
uga,2008,54.18197
uga,2009,50.51156
uga,2010,52.81129
uga,2011,53.50337
uga,2012,51.21141
uga,2013,55.28195
uga,2014,48.84045
uga,2015,44.74491
uga,2016,43.82714
uga,2017,33.21562
uga,2018,32.82734
uga,2019,35.34437
ukr,2000,109.83264
ukr,2001,125.3821
ukr,2002,135.73687
ukr,2003,151.73839
ukr,2004,167.22478
ukr,2005,168.64097
ukr,2006,181.19235
ukr,2007,191.09321
ukr,2008,190.10559
ukr,2009,193.5415
ukr,2010,235.48588
ukr,2011,281.79105
ukr,2012,293.0762
ukr,2013,359.09435
ukr,2014,354.6596
ukr,2015,363.99742
ukr,2016,388.5484
ukr,2017,414.76487
ukr,2018,459.9604
ukr,2019,463.73025
ury,2000,258.24758
ury,2001,257.67436
ury,2002,215.1158
ury,2003,216.15545
ury,2004,229.00483
ury,2005,253.1483
ury,2006,248.0408
ury,2007,257.64933
ury,2008,277.49184
ury,2009,277.14596
ury,2010,295.89307
ury,2011,302.06548
ury,2012,294.40014
ury,2013,298.53869
ury,2014,301.26601
ury,2015,308.17475
ury,2016,320.23704
ury,2017,334.89213
ury,2018,350.64521
ury,2019,357.13538
usa,2000,686.62151
usa,2001,705.28754
usa,2002,762.59629
usa,2003,811.11511
usa,2004,852.25705
usa,2005,898.3404
usa,2006,933.97392
usa,2007,976.16848
usa,2008,988.03666
usa,2009,968.01502
usa,2010,975.3597
usa,2011,995.65089
usa,2012,1028.7182
usa,2013,1044.27824
usa,2014,1066.66681
usa,2015,1102.62153
usa,2016,1137.02489
usa,2017,1151.94492
usa,2018,1188.60848
usa,2019,1235.33881
uzb,2000,96.73413
uzb,2001,104.09916
uzb,2002,108.71741
uzb,2003,109.80627
uzb,2004,112.19787
uzb,2005,116.70589
uzb,2006,122.79673
uzb,2007,135.17937
uzb,2008,146.35506
uzb,2009,161.42451
uzb,2010,146.3627
uzb,2011,155.66679
uzb,2012,166.43648
uzb,2013,179.895
uzb,2014,132.10467
uzb,2015,154.99602
uzb,2016,177.43087
uzb,2017,190.12393
uzb,2018,224.70001
uzb,2019,241.13093
vct,2000,72.91254
vct,2001,79.48512
vct,2002,85.34901
vct,2003,97.05285
vct,2004,108.58623
vct,2005,116.3566
vct,2006,128.2096
vct,2007,144.4085
vct,2008,147.86353
vct,2009,149.9015
vct,2010,148.73547
vct,2011,150.26776
vct,2012,156.19049
vct,2013,164.60994
vct,2014,163.07433
vct,2015,146.3216
vct,2016,160.74978
vct,2017,156.21713
vct,2018,166.73344
vct,2019,180.59406
ven,2000,355.78461
ven,2001,397.18639
ven,2002,351.94698
ven,2003,264.36143
ven,2004,259.5278
ven,2005,302.47859
ven,2006,338.74748
ven,2007,405.93966
ven,2008,433.25081
ven,2009,508.55841
ven,2010,439.73673
ven,2011,436.83284
ven,2012,343.93282
ven,2013,326.38249
ven,2014,311.46848
ven,2015,186.09664
ven,2016,157.34955
ven,2017,160.74835
ven,2018,105.63154
ven,2019,70.99527
vnm,2000,35.84152
vnm,2001,38.64641
vnm,2002,38.75557
vnm,2003,42.57873
vnm,2004,52.83654
vnm,2005,56.23394
vnm,2006,65.08531
vnm,2007,71.78933
vnm,2008,71.94835
vnm,2009,77.96355
vnm,2010,94.07377
vnm,2011,99.39046
vnm,2012,129.10105
vnm,2013,140.10551
vnm,2014,138.6245
vnm,2015,149.98605
vnm,2016,165.80086
vnm,2017,191.19093
vnm,2018,220.2261
vnm,2019,240.05376
vut,2000,7.85559
vut,2001,8.13456
vut,2002,7.05296
vut,2003,7.12507
vut,2004,7.31499
vut,2005,7.53167
vut,2006,7.69194
vut,2007,7.69404
vut,2008,7.75926
vut,2009,8.15366
vut,2010,8.63239
vut,2011,8.63091
vut,2012,8.83989
vut,2013,8.90712
vut,2014,9.15413
vut,2015,9.37429
vut,2016,9.43742
vut,2017,9.30751
vut,2018,9.11046
vut,2019,9.44584
wsm,2000,17.63212
wsm,2001,20.34475
wsm,2002,23.95708
wsm,2003,25.64455
wsm,2004,26.4025
wsm,2005,30.63257
wsm,2006,31.94069
wsm,2007,34.93844
wsm,2008,38.35075
wsm,2009,37.71211
wsm,2010,35.78501
wsm,2011,37.78609
wsm,2012,38.6892
wsm,2013,39.29295
wsm,2014,40.45375
wsm,2015,38.79038
wsm,2016,40.21856
wsm,2017,40.81894
wsm,2018,41.81121
wsm,2019,43.91788
yem,2000,60.07994
yem,2001,67.33486
yem,2002,70.5932
yem,2003,100.38252
yem,2004,111.11983
yem,2005,118.93319
yem,2006,132.7435
yem,2007,151.28205
yem,2008,152.63219
yem,2009,174.51856
yem,2010,158.94007
yem,2011,124.70401
yem,2012,129.90702
yem,2013,136.47425
yem,2014,135.10366
yem,2015,89.06112
zaf,2000,91.09321
zaf,2001,89.60385
zaf,2002,84.10645
zaf,2003,83.99153
zaf,2004,83.98733
zaf,2005,85.17385
zaf,2006,85.6259
zaf,2007,83.72824
zaf,2008,81.26042
zaf,2009,78.86723
zaf,2010,81.21281
zaf,2011,82.47332
zaf,2012,81.68534
zaf,2013,83.90847
zaf,2014,60.64261
zaf,2015,63.2967
zaf,2016,64.26665
zaf,2017,64.76938
zaf,2018,66.73929
zaf,2019,67.59127
zmb,2000,31.28341
zmb,2001,30.23375
zmb,2002,29.53335
zmb,2003,32.27791
zmb,2004,35.7845
zmb,2005,47.19813
zmb,2006,45.27625
zmb,2007,37.01206
zmb,2008,38.56567
zmb,2009,33.68241
zmb,2010,28.93098
zmb,2011,24.81808
zmb,2012,23.44369
zmb,2013,19.16706
zmb,2014,18.7304
zmb,2015,18.63567
zmb,2016,18.53709
zmb,2017,18.07674
zmb,2018,18.77299
zmb,2019,19.69743
zwe,2010,66.03875
zwe,2011,63.22511
zwe,2012,57.48001
zwe,2013,54.17807
zwe,2014,52.765
zwe,2015,51.48971
zwe,2016,50.21303
