geo,time,dt_nfl_uncr_cd
ner,1975,50000.00075
ner,1978,9999.99978
ner,1979,9999.99978
ner,1980,9999.99978
ner,1981,9999.99978
ner,1983,19999.99955
ner,1984,39999.99911
ner,1985,39999.99911
ner,1986,39999.99911
ner,1988,39999.99911
ner,1989,39999.99911
ner,1990,39999.99911
ner,1991,170000.00179
ner,1992,119999.99732
ner,1993,129999.99523
ner,1994,170000.00179
ner,1995,509999.99046
ner,1996,460000.00834
ner,1997,319999.99285
ner,1998,50000.00075
ner,1999,100000.00149
ner,2000,200000.00298
ner,2001,289999.99166
ner,2002,100000.00149
ner,2004,9999.99978
ner,2013,312943.01152
ner,2019,6829320.43076
nga,1976,59999.99866
nga,1977,50000.00075
nga,1978,180000.00715
nga,1979,629999.99523
nga,1980,649999.97616
nga,1981,1830000.04292
nga,1982,860000.01431
nga,1983,1250000
nga,1984,990000.00954
nga,1985,750000
nga,1986,569999.99285
nga,1988,300000.01192
nga,1989,259999.99046
nga,1990,430000.00715
nga,1991,649999.97616
nga,1992,759999.99046
nga,1993,629999.99523
nga,1994,1200000.04768
nga,1995,1120000.00477
nga,1996,1120000.00477
nga,1997,1440000.05722
nga,1998,1210000.03815
nga,1999,1110000.01431
nga,2000,779999.97139
nga,2001,759999.99046
nga,2002,949999.98808
nga,2003,930000.00715
nga,2004,1840000.03338
nga,2005,800000.01192
nga,2006,560000.00238
nga,2007,1070000.05245
nga,2008,1559999.94278
nga,2009,1029999.97139
nga,2010,750000
nga,2012,2357000.11253
nga,2013,2780179.02374
nga,2015,1394049.52526
nga,2018,2537133.45528
nga,2019,22367815.0177
nic,1979,1330000.04292
nic,1980,3009999.99046
nic,1981,29999.99933
nic,1983,2059999.94278
nic,1984,1740000.00954
nic,1985,1350000.02384
nic,1986,870000.00477
nic,1987,1669999.95708
nic,1988,3759999.99046
nic,1989,1059999.94278
nic,1990,7429999.82834
nic,1991,12199999.80927
nic,1992,9939999.58038
nic,1993,400000.00596
nic,1994,100000.00149
nic,1995,79999.99821
nic,1996,90000.00358
nic,1997,90000.00358
nic,1998,59999.99866
npl,1969,50000.00075
npl,1970,50000.00075
npl,1971,50000.00075
npl,1972,50000.00075
npl,1973,50000.00075
npl,1974,29999.99933
npl,1975,159999.99642
npl,1986,9999.99978
npl,1988,70000.0003
npl,1989,150000.00596
npl,1990,100000.00149
npl,1991,319999.99285
npl,1992,5849999.90463
npl,1993,7980000.01907
npl,1994,6610000.13351
npl,1995,6280000.20981
npl,1996,5699999.80927
npl,1997,5739999.77112
npl,1998,4989999.77112
npl,1999,4980000.01907
npl,2000,4119999.88556
npl,2001,4690000.05722
npl,2002,5159999.84741
npl,2003,4630000.11444
npl,2005,970000.02861
npl,2006,140000.0006
npl,2007,3240000.00954
npl,2008,1360000.01431
npl,2009,1500000
npl,2010,3789999.96185
npl,2011,7530000.20981
npl,2012,6016200.06561
npl,2013,6461041.92734
npl,2015,5057868.95752
npl,2016,4584643.84079
npl,2017,5102029.80042
npl,2018,3273435.11581
npl,2019,4963415.62271
pak,1979,4929999.82834
pak,1980,68629997.25342
pak,1981,108709999.08447
pak,1982,92870002.74658
pak,1983,82699996.94824
pak,1984,81110000.61035
pak,1985,64720001.2207
pak,1986,74959999.08447
pak,1987,79400001.52588
pak,1988,52380001.06812
pak,1989,58540000.91553
pak,1990,51200000.76294
pak,1991,41369998.93188
pak,1992,59759998.32153
pak,1993,26459999.08447
pak,1994,22020000.45776
pak,1995,13069999.69482
pak,1996,12949999.80927
pak,1997,11699999.80927
pak,1998,12229999.54224
pak,1999,13350000.38147
pak,2000,12430000.30518
pak,2001,14779999.73297
pak,2002,20659999.84741
pak,2003,20559999.46594
pak,2004,23000000
pak,2005,6599999.90463
pak,2006,4699999.80927
pak,2007,1100000.02384
pak,2008,1679999.94755
pak,2016,17930603.02734
pak,2017,6038129.80652
pak,2019,6618438.7207
pan,1990,219999.99881
pan,1991,189999.99762
pan,1992,200000.00298
pan,1993,200000.00298
pan,1994,159999.99642
pan,1998,19999.99955
pan,1999,90000.00358
pan,2001,250000
pan,2002,379999.99523
pan,2003,419999.98689
pan,2004,680000.00715
pan,2005,430000.00715
pan,2006,100000.00149
pan,2007,159999.99642
pan,2008,699999.98808
pan,2009,1090000.03338
pan,2010,970000.02861
pan,2011,2509999.99046
pan,2012,2924700.02174
pan,2013,3385354.99573
pan,2016,6959661.48376
pan,2017,10883709.90753
per,1975,29999.99933
per,1976,340000.00358
per,1977,300000.01192
per,1978,170000.00179
per,1979,90000.00358
per,1980,340000.00358
per,1981,550000.01192
per,1982,560000.00238
per,1983,439999.99762
per,1984,490000.00954
per,1985,129999.99523
per,1986,90000.00358
per,1990,50000.00075
per,1991,59999.99866
per,1992,140000.0006
per,1993,159999.99642
per,1994,70000.0003
per,1995,90000.00358
per,1996,100000.00149
per,1997,100000.00149
per,1998,140000.0006
per,1999,9999.99978
per,2013,195
per,2019,3922245.26405
phl,1979,2000000
phl,1980,3549999.95232
phl,1981,2720000.02861
phl,1982,9579999.92371
phl,1983,7960000.03815
phl,1984,8949999.80927
phl,1985,8140000.34332
phl,1986,7500000
phl,1987,6449999.80927
phl,1988,6389999.86649
phl,1989,8739999.77112
phl,1990,12979999.54224
phl,1991,12489999.77112
phl,1992,11850000.38147
phl,1993,7909999.84741
phl,1994,6699999.80927
phl,1995,2099999.90463
phl,1996,1230000.01907
phl,1997,860000.01431
phl,1998,660000.02623
phl,1999,340000.00358
phl,2000,270000.01073
phl,2001,469999.99881
phl,2002,349999.99404
phl,2003,270000.01073
phl,2005,70000.0003
phl,2006,19999.99955
phl,2007,119999.99732
phl,2008,109999.9994
phl,2009,239999.99464
phl,2010,430000.00715
phl,2011,2160000.08583
phl,2012,1951300.02499
phl,2013,1813112.97417
phl,2015,451613.93285
phl,2016,1616965.29388
phl,2017,2408819.91386
phl,2018,484138.72719
phl,2019,2599655.86662
png,1978,100000.00149
png,1980,219999.99881
png,1981,100000.00149
png,1982,59999.99866
png,1983,140000.0006
png,1984,1120000.00477
png,1985,2240000.00954
png,1986,2910000.08583
png,1988,2220000.02861
png,1989,1899999.97616
png,1990,1289999.96185
png,1991,1330000.04292
png,1992,1169999.95708
png,1993,959999.97854
png,1994,949999.98808
png,1995,800000.01192
png,1996,519999.98093
png,1997,140000.0006
png,1998,140000.0006
png,1999,109999.9994
png,2000,159999.99642
png,2001,400000.00596
png,2002,150000.00596
png,2005,180000.00715
png,2006,50000.00075
png,2007,189999.99762
png,2008,479999.98927
png,2009,490000.00954
png,2010,310000.00238
png,2011,1120000.00477
png,2012,1017400.02632
png,2013,169147.99809
pol,1991,230000.00417
pol,1992,150000.00596
pol,1993,430000.00715
pol,1994,430000.00715
pol,1995,460000.00834
pol,1996,540000.02146
pol,1997,589999.97377
pol,1998,920000.01669
pol,1999,819999.99285
pol,2000,569999.99285
pol,2001,680000.00715
pol,2002,660000.02623
pol,2003,529999.97139
pol,2004,709999.97854
prk,2003,310000.00238
pry,1990,19999.99955
pry,1991,19999.99955
pry,1992,19999.99955
pry,1993,9999.99978
pry,1994,9999.99978
pry,1995,9999.99978
pry,1996,19999.99955
pry,1997,19999.99955
pry,1998,19999.99955
rou,1992,250000
rou,1993,209999.99344
rou,1994,430000.00715
rou,1995,550000.01192
rou,1996,759999.99046
rou,1997,990000.00954
rou,1998,1200000.04768
rou,1999,1049999.95232
rou,2000,930000.00715
rou,2001,970000.02861
rou,2002,970000.02861
rou,2003,879999.99523
rou,2004,970000.02861
rus,1994,7760000.22888
rus,1995,16120000.83923
rus,1996,8930000.30518
rus,1997,8810000.41962
rus,1998,7559999.94278
rus,1999,7230000.01907
rus,2000,7929999.82834
rus,2001,13270000.45776
rus,2002,11210000.03815
rus,2003,9819999.69482
rus,2004,8079999.92371
rwa,1972,119999.99732
rwa,1973,790000.02146
rwa,1974,810000.00238
rwa,1975,379999.99523
rwa,1976,129999.99523
rwa,1977,159999.99642
rwa,1978,119999.99732
rwa,1979,270000.01073
rwa,1980,180000.00715
rwa,1981,300000.01192
rwa,1982,5710000.03815
rwa,1983,3789999.96185
rwa,1984,4230000.01907
rwa,1985,5079999.92371
rwa,1986,1100000.02384
rwa,1987,759999.99046
rwa,1988,3859999.8951
rwa,1989,1500000
rwa,1990,1480000.01907
rwa,1991,1200000.04768
rwa,1992,1610000.01431
rwa,1993,6050000.19073
rwa,1994,75139999.38965
rwa,1995,100239997.86377
rwa,2000,7650000.09537
rwa,2001,7429999.82834
rwa,2002,6900000.09537
rwa,2003,5400000.09537
rwa,2004,4420000.07629
rwa,2005,819999.99285
rwa,2006,39999.99911
rwa,2007,439999.99762
rwa,2008,1539999.96185
rwa,2009,2160000.08583
rwa,2010,1500000
rwa,2011,9489999.77112
rwa,2012,11235699.65363
rwa,2013,7391273.0217
rwa,2015,4211278.43857
rwa,2016,5627676.01013
rwa,2017,16481199.26453
rwa,2018,1436645.26939
rwa,2019,13896488.1897
sau,1992,300000.01192
sau,1995,1120000.00477
sau,1996,1269999.98093
sau,1997,1210000.03815
sau,1998,1409999.96662
sau,1999,1250000
sau,2000,970000.02861
sau,2001,1330000.04292
sau,2002,1889999.98569
sau,2003,1240000.00954
sau,2004,1750000
sau,2005,930000.00715
sau,2006,899999.97616
sau,2007,759999.99046
sdn,1969,819999.99285
sdn,1970,1029999.97139
sdn,1971,680000.00715
sdn,1972,13640000.34332
sdn,1973,8819999.69482
sdn,1974,2680000.06676
sdn,1975,2059999.94278
sdn,1976,1500000
sdn,1977,1559999.94278
sdn,1978,3329999.92371
sdn,1979,4309999.94278
sdn,1980,14949999.80927
sdn,1981,18700000.76294
sdn,1982,24879999.16077
sdn,1983,29920000.07629
sdn,1984,47250000
sdn,1985,99139999.38965
sdn,1986,58139999.38965
sdn,1987,42400001.52588
sdn,1988,37020000.45776
sdn,1989,29239999.77112
sdn,1990,31389999.38965
sdn,1991,39319999.69482
sdn,1992,12930000.30518
sdn,1993,15819999.69482
sdn,1994,14880000.11444
sdn,1995,9770000.45776
sdn,1996,11590000.15259
sdn,1997,10270000.45776
sdn,1998,9500000
sdn,1999,9090000.15259
sdn,2000,8149999.61853
sdn,2001,7530000.20981
sdn,2002,14430000.30518
sdn,2003,12279999.73297
sdn,2004,10859999.65668
sdn,2005,730000.01907
sdn,2006,379999.99523
sdn,2007,1210000.03815
sdn,2008,1139999.98569
sdn,2009,4139999.86649
sdn,2012,4628600.12054
sdn,2013,3181123.01826
sdn,2017,3467869.99702
sdn,2019,1406230.8073
sen,1969,170000.00179
sen,1970,360000.01431
sen,1971,119999.99732
sen,1972,79999.99821
sen,1973,479999.98927
sen,1974,159999.99642
sen,1975,59999.99866
sen,1976,70000.0003
sen,1977,140000.0006
sen,1978,119999.99732
sen,1979,209999.99344
sen,1980,230000.00417
sen,1981,759999.99046
sen,1982,660000.02623
sen,1983,769999.98093
sen,1984,970000.02861
sen,1985,750000
sen,1986,819999.99285
sen,1988,860000.01431
sen,1989,2529999.97139
sen,1990,4940000.05722
sen,1991,3880000.11444
sen,1992,4110000.13351
sen,1993,3720000.02861
sen,1994,2930000.06676
sen,1995,3470000.02861
sen,1996,3309999.94278
sen,1997,2779999.97139
sen,1998,2400000.09537
sen,1999,1539999.96185
sen,2000,970000.02861
sen,2001,1149999.97616
sen,2002,1090000.03338
sen,2003,1240000.00954
sen,2004,1879999.99523
sen,2005,500000
sen,2006,259999.99046
sen,2007,699999.98808
sen,2008,2970000.02861
sen,2009,2619999.88556
sen,2010,2900000.09537
sen,2012,13091500.28229
sen,2013,16705154.41895
sen,2015,12547818.1839
sen,2018,9593068.12286
sgp,1979,500000
sgp,1980,2460000.03815
sgp,1981,1200000.04768
sgp,1982,1000000
sgp,1983,660000.02623
sgp,1984,550000.01192
sgp,1985,379999.99523
sgp,1986,360000.01431
sgp,1988,319999.99285
sgp,1989,400000.00596
sgp,1990,270000.01073
sgp,1991,360000.01431
sgp,1992,600000.02384
sgp,1993,439999.99762
sgp,1994,579999.98331
sgp,1995,300000.01192
sgp,1996,230000.00417
sgp,1997,70000.0003
sgp,1998,70000.0003
sgp,1999,59999.99866
sgp,2000,39999.99911
sgp,2001,39999.99911
sgp,2002,39999.99911
sgp,2003,29999.99933
sle,1977,19999.99955
sle,1978,50000.00075
sle,1979,100000.00149
sle,1980,239999.99464
sle,1981,330000.01311
sle,1982,670000.01669
sle,1983,400000.00596
sle,1984,500000
sle,1985,270000.01073
sle,1986,270000.01073
sle,1988,170000.00179
sle,1989,129999.99523
sle,1990,2470000.02861
sle,1991,2039999.96185
sle,1992,1909999.96662
sle,1993,1470000.02861
sle,1994,1450000.04768
sle,1995,1029999.97139
sle,1996,1490000.00954
sle,1997,1090000.03338
sle,1998,899999.97616
sle,1999,920000.01669
sle,2000,589999.97377
sle,2001,2450000.04768
sle,2002,21760000.22888
sle,2003,27770000.45776
sle,2004,11460000.03815
sle,2005,3599999.90463
sle,2006,1539999.96185
sle,2007,2440000.05722
sle,2008,2339999.91417
sle,2009,1440000.05722
sle,2010,680000.00715
sle,2012,2123800.03929
sle,2013,1869132.99561
sle,2018,100905.29174
sle,2019,144565.41836
slv,1986,79999.99821
slv,1988,419999.98689
slv,1989,980000.01907
slv,1990,839999.97377
slv,1991,1519999.98093
slv,1992,3549999.95232
slv,1993,2190000.05722
slv,1994,1570000.05245
slv,1995,349999.99404
slv,1996,310000.00238
slv,1997,280000.00119
slv,1998,230000.00417
som,1978,449999.98808
som,1979,5340000.15259
som,1980,58459999.08447
som,1981,47700000.76294
som,1982,30959999.08447
som,1983,45189998.62671
som,1984,42439998.62671
som,1985,40849998.47412
som,1986,52080001.83105
som,1987,48130001.06812
som,1988,34319999.69482
som,1989,19809999.46594
som,1990,11189999.58038
som,1991,6860000.13351
som,1992,8170000.07629
som,1993,27500000
som,1994,4650000.09537
som,1995,150000.00596
som,1996,200000.00298
som,1997,200000.00298
som,1998,129999.99523
som,1999,39999.99911
som,2000,6079999.92371
som,2001,7099999.90463
som,2002,7070000.17166
som,2003,4380000.11444
som,2004,800000.01192
som,2005,460000.00834
som,2006,200000.00298
som,2007,170000.00179
som,2008,490000.00954
som,2009,2119999.88556
som,2010,569999.99285
som,2012,794700.02651
som,2013,50308.99867
som,2017,1774459.95808
som,2019,8538710.59418
srb,2000,67589996.33789
srb,2001,48740001.67847
srb,2004,22360000.61035
srb,2006,6719999.79019
srb,2007,11539999.96185
srb,2008,11479999.54224
srb,2009,4980000.01907
srb,2010,1669999.95708
srb,2011,12729999.54224
srb,2012,5370900.15411
srb,2013,6869558.81119
srb,2015,2984792.23251
srb,2016,5753715.0383
srb,2017,5725490.09323
srb,2018,2430724.3824
srb,2019,6892259.59778
ssd,2012,17330600.73853
ssd,2013,43157260.89478
ssd,2016,26854850.76904
ssd,2017,56677280.42603
ssd,2018,3652126.78909
ssd,2019,64115341.18652
stp,1975,29999.99933
sur,1989,180000.00715
sur,1990,90000.00358
sur,1991,209999.99344
sur,1992,1309999.94278
sur,1993,610000.01431
svk,1992,39999.99911
svk,1993,19999.99955
svk,1994,389999.98569
svk,1995,409999.99642
svk,1996,930000.00715
svk,1997,980000.01907
svk,1998,860000.01431
svk,1999,680000.00715
svk,2000,439999.99762
svk,2001,469999.99881
svk,2002,519999.98093
svk,2003,490000.00954
svk,2004,709999.97854
svn,1994,4579999.92371
svn,1996,2339999.91417
svn,1997,2019999.98093
svn,1998,1600000.02384
svn,1999,1649999.97616
svn,2000,759999.99046
svn,2001,610000.01431
svn,2002,620000.00477
svn,2003,519999.98093
svn,2004,589999.97377
swz,1976,29999.99933
swz,1978,29999.99933
swz,1979,419999.98689
swz,1980,1210000.03815
swz,1981,1990000.00954
swz,1982,2029999.97139
swz,1983,949999.98808
swz,1984,610000.01431
swz,1985,899999.97616
swz,1986,850000.02384
swz,1987,1789999.96185
swz,1988,3700000.04768
swz,1989,1480000.01907
swz,1990,1269999.98093
swz,1991,1600000.02384
swz,1992,1899999.97616
swz,1993,3089999.91417
swz,1994,1409999.96662
swz,1995,959999.97854
swz,1996,810000.00238
swz,1997,610000.01431
swz,1998,449999.98808
swz,1999,370000.00477
swz,2000,289999.99166
swz,2001,250000
swz,2002,119999.99732
swz,2003,159999.99642
syr,1979,9999.99978
syr,1980,9999.99978
syr,1981,9999.99978
syr,1982,569999.99285
syr,1983,259999.99046
syr,1984,170000.00179
syr,1985,159999.99642
syr,1986,79999.99821
syr,1990,200000.00298
syr,1991,1110000.01431
syr,1992,1129999.99523
syr,1993,1059999.94278
syr,1994,1159999.96662
syr,1995,2059999.94278
syr,1996,2170000.07629
syr,1997,2259999.99046
syr,1998,2299999.95232
syr,1999,2430000.06676
syr,2000,1539999.96185
syr,2001,1590000.03338
syr,2002,1840000.03338
syr,2003,1080000.04292
syr,2004,1350000.02384
syr,2005,689999.99762
syr,2006,360000.01431
syr,2007,209999.99344
syr,2008,519999.98093
syr,2009,980000.01907
syr,2010,47009998.32153
syr,2012,916199.98217
syr,2014,441199.98813
syr,2015,720213.29403
syr,2016,16193828.58276
syr,2017,6333489.89487
syr,2018,7971132.27844
syr,2019,4713119.98367
tcd,1981,7139999.86649
tcd,1982,4920000.07629
tcd,1983,1309999.94278
tcd,1984,59999.99866
tcd,1985,9999.99978
tcd,1986,19999.99955
tcd,1992,769999.98093
tcd,1994,109999.9994
tcd,1995,90000.00358
tcd,1996,109999.9994
tcd,1997,140000.0006
tcd,1998,129999.99523
tcd,1999,170000.00179
tcd,2000,1350000.02384
tcd,2001,1480000.01907
tcd,2004,3390000.1049
tcd,2005,19999.99955
tcd,2007,1429999.94755
tcd,2008,980000.01907
tcd,2009,12729999.54224
tcd,2010,7010000.22888
tcd,2011,660000.02623
tcd,2012,35926300.04883
tcd,2018,14034790.03906
tcd,2019,25137500.76294
tgo,1979,9999.99978
tgo,1980,9999.99978
tgo,1981,70000.0003
tgo,1982,70000.0003
tgo,1983,239999.99464
tgo,1984,409999.99642
tgo,1985,270000.01073
tgo,1986,219999.99881
tgo,1988,129999.99523
tgo,1989,259999.99046
tgo,1990,259999.99046
tgo,1991,219999.99881
tgo,1992,129999.99523
tgo,1993,109999.9994
tgo,1994,70000.0003
tgo,1995,800000.01192
tgo,1996,600000.02384
tgo,1997,430000.00715
tgo,1998,759999.99046
tgo,1999,319999.99285
tgo,2000,230000.00417
tgo,2001,219999.99881
tgo,2006,9999.99978
tgo,2007,70000.0003
tgo,2008,180000.00715
tgo,2009,389999.98569
tgo,2010,579999.98331
tgo,2012,2517100.09575
tgo,2015,2305428.50494
tgo,2018,983423.59066
tgo,2019,1231892.34734
tha,1975,2859999.8951
tha,1976,8600000.38147
tha,1977,13470000.26703
tha,1978,31629999.16077
tha,1979,31129999.16077
tha,1980,31229999.54224
tha,1981,24370000.83923
tha,1982,34889999.38965
tha,1983,28600000.38147
tha,1984,28459999.08447
tha,1985,24260000.22888
tha,1986,23250000
tha,1987,27020000.45776
tha,1988,28850000.38147
tha,1989,31170000.07629
tha,1990,22100000.38147
tha,1991,31950000.76294
tha,1992,24690000.53406
tha,1993,18219999.31335
tha,1994,13340000.15259
tha,1995,6289999.96185
tha,1996,6650000.09537
tha,1997,4920000.07629
tha,1998,2920000.07629
tha,1999,2329999.92371
tha,2000,3900000.09537
tha,2001,3859999.8951
tha,2002,4300000.19073
tha,2003,4500000
tha,2005,2460000.03815
tha,2006,419999.98689
tha,2007,5000000
tha,2008,4469999.79019
tha,2009,2769999.98093
tha,2010,4219999.79019
tha,2011,8430000.30518
tha,2012,8352999.68719
tha,2015,5472260.952
tha,2016,11676052.09351
tha,2017,9276490.21149
tha,2018,4409074.30649
tha,2019,6676723.95706
tjk,1996,349999.99404
tjk,1997,259999.99046
tjk,1998,259999.99046
tjk,1999,300000.01192
tjk,2000,2000000
tjk,2001,1509999.99046
tjk,2002,1519999.98093
tjk,2003,1120000.00477
tjk,2004,1200000.04768
tjk,2005,500000
tjk,2006,560000.00238
tjk,2007,430000.00715
tjk,2008,430000.00715
tjk,2009,189999.99762
tjk,2010,129999.99523
tjk,2012,1062199.95022
tjk,2015,1730026.0067
tjk,2016,1743383.04996
tjk,2017,1691890.0013
tjk,2018,1163951.51615
tjk,2019,1646251.91689
tkm,1997,150000.00596
tkm,1998,180000.00715
tkm,1999,219999.99881
tkm,2000,699999.98808
tkm,2001,829999.98331
tkm,2002,750000
tkm,2003,689999.99762
tkm,2004,959999.97854
tkm,2005,660000.02623
tkm,2006,460000.00834
tkm,2007,230000.00417
tkm,2008,310000.00238
tkm,2009,170000.00179
tkm,2010,39999.99911
tkm,2012,607299.9835
tkm,2015,340671.4201
tkm,2016,134172.00744
tkm,2019,6735.43988
tls,1986,300000.01192
tls,2001,8439999.58038
tls,2002,4159999.84741
tls,2003,1139999.98569
tls,2005,200000.00298
tls,2007,560000.00238
tls,2008,109999.9994
tls,2009,90000.00358
tls,2010,100000.00149
tls,2011,400000.00596
tls,2012,8600.00029
tun,1969,9999.99978
tun,1981,19999.99955
tun,1982,79999.99821
tun,1983,150000.00596
tun,1984,159999.99642
tun,1985,100000.00149
tun,1986,70000.0003
tun,1988,79999.99821
tun,1989,90000.00358
tun,1990,79999.99821
tun,1991,90000.00358
tun,1992,70000.0003
tun,1993,79999.99821
tun,1994,100000.00149
tun,1995,209999.99344
tun,1996,509999.99046
tun,1997,400000.00596
tun,1998,230000.00417
tun,1999,250000
tun,2000,150000.00596
tun,2001,289999.99166
tun,2002,239999.99464
tun,2003,140000.0006
tun,2004,189999.99762
tun,2005,109999.9994
tun,2006,150000.00596
tun,2007,119999.99732
tun,2008,319999.99285
tun,2009,270000.01073
tun,2010,239999.99464
tun,2012,5321000.09918
tun,2014,2727699.99504
tun,2015,2353165.86494
tun,2016,1896907.56798
tun,2017,1625280.02262
tun,2018,2242793.79845
tun,2019,3428961.03859
tur,1970,9999.99978
tur,1973,9999.99978
tur,1974,19999.99955
tur,1975,19999.99955
tur,1976,39999.99911
tur,1977,29999.99933
tur,1978,39999.99911
tur,1979,39999.99911
tur,1980,90000.00358
tur,1981,119999.99732
tur,1982,750000
tur,1983,469999.99881
tur,1984,670000.01669
tur,1985,569999.99285
tur,1986,550000.01192
tur,1987,2759999.99046
tur,1988,4309999.94278
tur,1989,3789999.96185
tur,1990,1929999.94755
tur,1991,8729999.54224
tur,1992,7989999.77112
tur,1993,5380000.11444
tur,1994,3779999.97139
tur,1995,3150000.09537
tur,1996,4789999.96185
tur,1997,4539999.96185
tur,1998,4449999.80927
tur,1999,4829999.92371
tur,2000,3930000.06676
tur,2001,4250000
tur,2002,5119999.88556
tur,2003,4389999.86649
tur,2004,5880000.11444
tur,2005,5090000.15259
tur,2006,4349999.90463
tur,2007,4650000.09537
tur,2008,4789999.96185
tur,2009,3329999.92371
tur,2010,3119999.88556
tur,2011,8689999.58038
tur,2012,8352299.69025
tur,2016,8208477.97394
tur,2017,13405039.78729
tur,2019,6912593.84155
tza,1969,490000.00954
tza,1970,629999.99523
tza,1971,779999.97139
tza,1972,1360000.01431
tza,1973,2289999.96185
tza,1974,3480000.01907
tza,1975,2980000.01907
tza,1976,4460000.03815
tza,1977,2470000.02861
tza,1978,3289999.96185
tza,1979,3950000.04768
tza,1980,6199999.80927
tza,1981,6489999.77112
tza,1982,6550000.19073
tza,1983,5829999.92371
tza,1984,5369999.88556
tza,1985,3670000.07629
tza,1986,5070000.17166
tza,1987,2019999.98093
tza,1988,3309999.94278
tza,1989,1740000.00954
tza,1990,1289999.96185
tza,1991,1259999.99046
tza,1992,2190000.05722
tza,1993,4849999.90463
tza,1994,48869998.93188
tza,1995,2279999.97139
tza,1996,5369999.88556
tza,1997,1870000.00477
tza,1998,689999.99762
tza,1999,1789999.96185
tza,2000,22370000.83923
tza,2001,25049999.23706
tza,2002,27000000
tza,2003,22120000.83923
tza,2005,479999.98927
tza,2006,39999.99911
tza,2007,899999.97616
tza,2008,2630000.11444
tza,2009,4090000.15259
tza,2010,1919999.95708
tza,2011,9149999.61853
tza,2012,13017700.19531
tza,2015,13019448.28033
tza,2016,4026744.36569
tza,2017,25281049.72839
tza,2018,10139984.13086
tza,2019,8303000.45013
uga,1969,1360000.01431
uga,1970,1000000
uga,1971,1019999.98093
uga,1972,300000.01192
uga,1973,790000.02146
uga,1974,1070000.05245
uga,1975,509999.99046
uga,1976,230000.00417
uga,1977,90000.00358
uga,1978,119999.99732
uga,1979,4190000.05722
uga,1980,2869999.88556
uga,1981,1710000.03815
uga,1982,1309999.94278
uga,1983,4400000.09537
uga,1984,5389999.86649
uga,1985,3630000.11444
uga,1986,10510000.22888
uga,1987,7539999.96185
uga,1988,5760000.22888
uga,1989,6219999.79019
uga,1990,2490000.00954
uga,1991,4030000.20981
uga,1992,5489999.77112
uga,1993,8050000.19073
uga,1994,16290000.91553
uga,1995,19750000
uga,1996,24729999.54224
uga,1997,22610000.61035
uga,1998,19059999.46594
uga,1999,16600000.38147
uga,2000,11399999.61853
uga,2001,12439999.58038
uga,2002,14710000.03815
uga,2003,11949999.80927
uga,2004,9270000.45776
uga,2005,2130000.11444
uga,2006,1259999.99046
uga,2007,2990000.00954
uga,2008,270000.01073
uga,2009,3619999.88556
uga,2010,2210000.03815
uga,2012,16487199.78333
uga,2013,12190.00015
uga,2018,3254798.65074
uga,2019,23208955.76477
ukr,1995,379999.99523
ukr,1996,1429999.94755
ukr,1997,2930000.06676
ukr,1998,2450000.04768
ukr,1999,2190000.05722
ukr,2000,2309999.94278
ukr,2001,2779999.97139
ukr,2002,2049999.95232
ukr,2003,1700000.04768
ukr,2004,2589999.91417
ukr,2005,1210000.03815
ukr,2006,1379999.99523
ukr,2007,1789999.96185
ukr,2008,1720000.02861
ukr,2009,1539999.96185
ukr,2010,1419999.95708
ukr,2011,3970000.02861
ukr,2012,3011399.98436
ukr,2019,6456300.73547
ury,1986,59999.99866
ury,1990,70000.0003
ury,1991,119999.99732
ury,1992,129999.99523
ury,1993,100000.00149
ury,1994,90000.00358
ury,1995,109999.9994
ury,1996,119999.99732
ury,1997,119999.99732
ury,1998,100000.00149
uzb,1996,1149999.97616
uzb,1997,289999.99166
uzb,1998,280000.00119
uzb,1999,300000.01192
uzb,2000,939999.99762
uzb,2001,790000.02146
uzb,2002,870000.00477
uzb,2003,790000.02146
uzb,2004,1070000.05245
uzb,2005,810000.00238
uzb,2006,319999.99285
uzb,2007,70000.0003
uzb,2008,59999.99866
uzb,2009,50000.00075
uzb,2010,39999.99911
ven,1980,9999.99978
ven,1982,19999.99955
ven,1984,19999.99955
ven,1990,50000.00075
ven,1991,250000
ven,1992,730000.01907
ven,1993,879999.99523
ven,1994,920000.01669
ven,1995,1190000.05722
ven,1996,1200000.04768
ven,1997,1649999.97616
ven,1998,1659999.96662
ven,1999,1460000.03815
ven,2000,1019999.98093
ven,2001,1409999.96662
ven,2002,1600000.02384
ven,2003,1309999.94278
ven,2004,670000.01669
ven,2005,389999.98569
ven,2009,1429999.94755
ven,2010,1220000.02861
ven,2011,2950000.04768
ven,2012,2917999.98283
ven,2015,3408294.91615
ven,2016,3294809.10301
ven,2017,3365890.02609
ven,2018,2499092.10205
ven,2019,8775694.84711
vnm,1970,70000.0003
vnm,1971,209999.99344
vnm,1974,200000.00298
vnm,1975,13960000.03815
vnm,1976,2670000.07629
vnm,1977,460000.00834
vnm,1978,2690000.05722
vnm,1979,4840000.15259
vnm,1980,4420000.07629
vnm,1981,9380000.11444
vnm,1982,3549999.95232
vnm,1983,3819999.93324
vnm,1984,3230000.01907
vnm,1985,2960000.03815
vnm,1986,2660000.08583
vnm,1987,2359999.8951
vnm,1988,2500000
vnm,1989,4429999.82834
vnm,1990,7739999.77112
vnm,1991,9100000.38147
vnm,1992,15010000.22888
vnm,1993,15399999.61853
vnm,1994,12069999.69482
