geo,time,ny_gns_ictr_cn
lka,2015,3156353642292.91992
lka,2016,3086674921812.12012
lka,2017,3859805138788.47998
lka,2018,3815773334145.1001
lka,2019,3709170532065.06006
lka,2020,3573507485371.20947
lso,1975,11737534.30372
lso,1976,16200267.99417
lso,1977,42401095.97617
lso,1978,89501875.95922
lso,1979,79798177.39883
lso,1980,166564788.43526
lso,1981,144891881.84215
lso,2007,5572716659.15478
lso,2008,6954205156.71212
lso,2009,5051775979.65869
lso,2010,3943541180.09926
lso,2011,3207926748.2979
lso,2012,4341121692.99508
lso,2013,5934822838.60764
lso,2014,7560908069.84245
lso,2015,8189681016.21655
lso,2016,6042287990.43221
lso,2017,3174339675.28035
lso,2018,5896240177.99044
lso,2019,6893924514.87706
ltu,1995,1038577842.5
ltu,1996,1213133375
ltu,1997,1749410651.25
ltu,1998,1670633500
ltu,1999,1336319036.25
ltu,2000,1729012345
ltu,2001,2037366712.5
ltu,2002,2379379388.8321
ltu,2003,2540768916.4354
ltu,2004,2745914010.65959
ltu,2005,3538950852.09532
ltu,2006,3933775864.38234
ltu,2007,4932362925.50445
ltu,2008,4868908312.01996
ltu,2009,3961171985.16394
ltu,2010,5137279126.96942
ltu,2011,5732659332.69512
ltu,2012,6075415448.40842
ltu,2013,7435823355.09252
ltu,2014,8444495116.0372
ltu,2015,7031023243.98946
ltu,2016,7052451536.5547
ltu,2017,8346889274.30519
ltu,2018,9394285025.41026
ltu,2019,10282674132.377
ltu,2020,10299927078.9131
lux,1999,6832354761.26705
lux,2000,7295122859.4446
lux,2001,7274090242.43458
lux,2002,6849473313.66879
lux,2003,6264594779.23954
lux,2004,9344185731.52668
lux,2005,10926070954.172
lux,2006,9878156380.6478
lux,2007,13872718321.9405
lux,2008,11954533072.6403
lux,2009,4609778292.70115
lux,2010,7605104566.03798
lux,2011,8246376972.32881
lux,2012,11839858520.6338
lux,2013,10993075606.5927
lux,2014,12494904499.8055
lux,2015,9641922292.7234
lux,2016,11002447089.7328
lux,2017,12612726185.6518
lux,2018,12077565333.1699
lux,2019,9983760558.85239
lux,2020,13695282793.1679
lva,1995,522620752.8
lva,1996,572304764
lva,1997,752482828.2
lva,1998,959929850
lva,1999,787771280
lva,2000,1260870186.01393
lva,2001,1434074894.44798
lva,2002,1699164850.29293
lva,2003,2006484328.18627
lva,2004,2299787043.64757
lva,2005,3196441136.65759
lva,2006,3302574593.09669
lva,2007,4792676057.577
lva,2008,5696060605.9199
lva,2009,5756298258.86171
lva,2010,4007619046.43164
lva,2011,4435332220.70411
lva,2012,5233968674.28052
lva,2013,4966298883.74003
lva,2014,5261000048.79882
lva,2015,5692862389.01143
lva,2016,5776891263.00139
lva,2017,6287865678.82906
lva,2018,6720906603.14584
lva,2019,6922216196.14021
lva,2020,7443231164.70881
mac,2002,24527586418.90129
mac,2003,29272139793.6012
mac,2004,41858256344.464
mac,2005,47920172558.83369
mac,2006,57617973823.7669
mac,2007,86288981401.50841
mac,2008,77516977402.8089
mac,2009,79376512395.4801
mac,2010,117895279683.002
mac,2011,159990169816.20001
mac,2012,184551385510.57401
mac,2013,219886198976.198
mac,2014,230230102114.88901
mac,2015,175031490846.99799
mac,2016,174254349551.12201
mac,2017,203704815708.39096
mac,2018,224165367777.526
mac,2019,212921407196.198
mar,1975,7192075073.64915
mar,1976,6282547382.65997
mar,1977,8063928525.51175
mar,1978,8840458384.7484
mar,1979,9795743826.64687
mar,1980,21229158249.6984
mar,1981,20770518413.1268
mar,1982,25027654151.8268
mar,1983,25322388418.4315
mar,1984,33021254083.4117
mar,1985,38109238173.8142
mar,1986,46974326845.21829
mar,1987,47170635312.6823
mar,1988,56945966106.1066
mar,1989,61959389796.0086
mar,1990,75719475257.11299
mar,1991,73534604859.18129
mar,1992,76478715762.51849
mar,1993,73241234451.85732
mar,1994,77862940521.07401
mar,1995,72814192118.5726
mar,1996,92493396261.3849
mar,1997,92351979491.8291
mar,1998,110487860374.716
mar,1999,104106221414.45
mar,2000,104019926483.30099
mar,2001,141685565778.59201
mar,2002,143626590862.66699
mar,2003,160836086695.17001
mar,2004,173211441955.586
mar,2005,178987572583.254
mar,2006,202763845494.94296
mar,2007,219705861466.31696
mar,2008,244964239454.005
mar,2009,222885337641.40399
mar,2010,233149119841.901
mar,2011,230184827943.65302
mar,2012,214102121766.31696
mar,2013,242669829075.88696
mar,2014,245596829393.14896
mar,2015,285028941759.034
mar,2016,286246229380.315
mar,2017,309850892743.836
mar,2018,308230462301.20898
mar,2019,320472985229.15302
mar,2020,292752311213.04401
mda,1996,1050018000
mda,1997,776892800
mda,1998,426753400
mda,1999,2500739834
mda,2000,2931584384
mda,2001,4184666044
mda,2002,4796874480
mda,2003,4658672788
mda,2004,7701888751
mda,2005,8623397784
mda,2006,9745937419
mda,2007,12751372972
mda,2008,14676577600
mda,2009,8493539711.99999
mda,2010,14671705083
mda,2011,13794215958
mda,2012,17673208350
mda,2013,23574787256
mda,2014,26780847708
mda,2015,25930687690
mda,2016,29606625398
mda,2017,30162948670
mda,2018,29301217085
mda,2019,33862148530.809
mda,2020,34585115200.29
mdg,1974,5081687600
mdg,1975,5045696999.99802
mdg,1976,7930137499.99826
mdg,1977,7739364700
mdg,1978,5948353499.99797
mdg,1979,1692243099.99859
mdg,1980,82886009999.3284
mdg,1981,76260835493.27478
mdg,1982,71584665799.29539
mdg,1983,88372634394.28481
mdg,1984,104990129273.98801
mdg,1985,77149207304.31398
mdg,1986,109106711586.10699
mdg,1987,154439604032.00699
mdg,1988,132575259073.345
mdg,1989,408141075893.73297
mdg,1990,366366717242.13397
mdg,1991,308371732900
mdg,1992,454315309912.94702
mdg,1993,521407958600
mdg,1994,598343065526.14404
mdg,1995,146626149011.45999
mdg,1996,346515512302.23901
mdg,1997,297697066267.36102
mdg,1998,334396915735.58093
mdg,1999,435130772400
mdg,2000,483867867264.42401
mdg,2001,1014041082611.80005
mdg,2002,423265664348.19696
mdg,2003,803314258700.12988
mdg,2004,1542742988295.87988
mdg,2005,1219976571690.3999
mdg,2006,2050528344253.37012
mdg,2007,3051733248378.8501
mdg,2008,4365670354383.79053
mdg,2009,3374045569369.93018
mdg,2010,3515588742515.37988
mdg,2011,3745325847936.12939
mdg,2012,3389951975432.50977
mdg,2013,2402459092599.81006
mdg,2014,4390078116353.08984
mdg,2015,4292853515109.24951
mdg,2016,6028229112575.30957
mdg,2017,6191657934258.26953
mdg,2018,8605404170019.19043
mdg,2019,8173211022083.85938
mdg,2020,4314737022106.83984
mdv,2014,15093533790.2155
mdv,2015,15320912690.4279
mdv,2016,10608544704.5988
mdv,2017,14972362555.9629
mdv,2018,15985137131.226
mdv,2019,14997205707.2906
mdv,2020,5402026039.14753
mex,1979,669562200
mex,1980,1231816900
mex,1981,1639491550
mex,1982,2717298700
mex,1983,5344695150
mex,1984,8144879000
mex,1985,13401542900
mex,1986,17263150500
mex,1987,52348950900
mex,1988,84879970650
mex,1989,107511719000
mex,1990,145654144200
mex,1991,172174163900
mex,1992,184845539100
mex,1993,310538329000
mex,1994,360186725184
mex,1995,522680290836
mex,1996,709198417100
mex,1997,932536939150
mex,1998,1123872319864
mex,1999,1287085461775.59009
mex,2000,1431625796844.37988
mex,2001,1456186647450.37988
mex,2002,1458633483532.93994
mex,2003,1503047609507.17993
mex,2004,1951082251624.23999
mex,2005,2035450778835.87988
mex,2006,2501818637150.39014
mex,2007,2675475934955.41016
mex,2008,2868937709916.41992
mex,2009,2795268385574.22021
mex,2010,3175963524070.20947
mex,2011,3494388668696.08008
mex,2012,3682734806352.83984
mex,2013,3280321502027.68018
mex,2014,3718010845078.79053
mex,2015,4041571112849.58008
mex,2016,4488625232152.29004
mex,2017,5081913005806.82031
mex,2018,5571045673536.48047
mex,2019,5783421605593.34961
mex,2020,5470233240515.37988
mhl,2005,42040573.43305
mhl,2006,38678279.13019
mhl,2007,41687776.77117
mhl,2008,33503541.96003
mhl,2009,37954439.33981
mhl,2010,43126736.07741
mhl,2011,45042307.10512
mhl,2012,28617564.01461
mhl,2013,33727172.6466
mhl,2014,45234349.72378
mhl,2015,60659446.54
mhl,2016,60252672.54
mhl,2017,38156194.97881
mhl,2018,38247757.7462
mkd,1996,22640413066
mkd,1997,11836695910
mkd,1998,7957825563.9425
mkd,1999,15936227946.1501
mkd,2000,54452895427.4911
mkd,2001,31915263745.9524
mkd,2002,33781549002.4341
mkd,2003,42219711304.3304
mkd,2004,40918781369.2137
mkd,2005,57223919888.02889
mkd,2006,73327986974.41409
mkd,2007,65776644525.0155
mkd,2008,67209891921.9776
mkd,2009,84659253628.25958
mkd,2010,104073999393.138
mkd,2011,120089222282.916
mkd,2012,124428272355.084
mkd,2013,137396841233.789
mkd,2014,156864810849.22699
mkd,2015,159177527143.302
mkd,2016,178642774717.25601
mkd,2017,195447419110.703
mkd,2018,214402805569.72501
mkd,2019,218432547300.272
mkd,2020,174919676433.405
mli,1975,12954295864.3597
mli,1976,20015638792.4964
mli,1977,45223414674.1334
mli,1978,15979110641.8049
mli,1979,29282487710.21609
mli,1980,-25975067426.0402
mli,1981,-39175623174.3816
mli,1982,-38666585264.23009
mli,1983,-44197260138.1273
mli,1984,-62528682450.1604
mli,1985,-18877327825.0578
mli,1986,15227620939.7199
mli,1987,67439265834.9043
mli,1988,49591746808.6263
mli,1989,110452929927.45
mli,1990,89296515044.2625
mli,1991,75443345326.43588
mli,1992,84435342233.51628
mli,1993,65682985704.944
mli,1994,158019101496.948
mli,1995,141828946038.13101
mli,1996,140085697847.33899
mli,1997,224575178521.832
mli,1998,246680724496.168
mli,1999,219704004890.94199
mli,2000,209721136960.39801
mli,2001,305834614691.93103
mli,2002,316620154953.14697
mli,2003,402780111469.11798
mli,2004,399178380401.16693
mli,2005,430505786041.67499
mli,2006,651391423681.73499
mli,2007,654693744149.69202
mli,2008,564806516276.55103
mli,2009,731842491240.7489
mli,2010,678133322626.39697
mli,2011,875593688063.78687
mli,2012,1045902378533.07996
mli,2013,1078728964439.34998
mli,2014,1095780984082.51001
mli,2015,1195981112800.68994
mli,2016,1390058040793.11011
mli,2017,1282444226208.66992
mli,2018,1475347199862.48999
mli,2019,1576592918321.63989
mli,2020,1537281381921.54004
mlt,1971,59216596.44678
mlt,1972,52753696.69963
mlt,1973,48727845.19689
mlt,1974,59283999.34232
mlt,1975,120250789.63247
mlt,1976,167209282.61568
mlt,1977,163746920.19075
mlt,1978,200854205.68273
mlt,1979,250988255.35401
mlt,1980,312998078.46314
mlt,1981,393376873.26901
mlt,1982,384960910.4036
mlt,1983,338430447.48517
mlt,1984,345231328.03595
mlt,1985,306143248.02343
mlt,1986,336551261.99981
mlt,1987,402710622.71883
mlt,1988,488760175.12921
mlt,1989,494934343.05329
mlt,1990,579984798.78851
mlt,1991,643120062.45853
mlt,1992,642199317.61238
mlt,1993,642668876.85034
mlt,1994,683978998.80356
mlt,1995,716311932.45791
mlt,1996,609490969.36413
mlt,1997,714877345.64767
mlt,1998,701849427.49052
mlt,1999,800265606.07713
mlt,2000,651389582.29209
mlt,2001,729107953.37327
mlt,2002,922293942.52994
mlt,2003,898609999.77504
mlt,2004,797637370.02621
mlt,2005,767284898.37178
mlt,2006,666430964.31794
mlt,2007,827997941.45562
mlt,2008,1212156073.55834
mlt,2009,960435087.87023
mlt,2010,1247894714.42397
mlt,2011,1265071617.25094
mlt,2012,1310577993.92529
mlt,2013,1643030274.56852
mlt,2014,2169496548.38814
mlt,2015,2745903751.18652
mlt,2016,2636575878.60232
mlt,2017,3308360773.58708
mlt,2018,3660042833.39714
mlt,2019,3847210817.45919
mlt,2020,2919740497.40305
mmr,2009,3780692898670.37988
mmr,2010,7730686607844.00977
mmr,2011,13983912972087.90039
mmr,2012,16664779241280.59961
mmr,2013,18304976570823
mmr,2014,19179436224955.80078
mmr,2015,21275812498182.69531
mmr,2016,18779219470773
mmr,2017,21194350889022.60156
mmr,2018,24186157313079.10156
mmr,2019,31339498868289.69531
mne,2007,-123618719.04489
mne,2008,-257275265.9855
mne,2009,-22746268.02469
mne,2010,36460877.61124
mne,2011,139564546.37104
mne,2012,163230958.72627
mne,2013,276385921.94
mne,2014,269971002.86631
mne,2015,333200639.90674
mne,2016,390092526.69284
mne,2017,609111943.71732
mne,2018,694754511.90417
mne,2019,875630047.82379
mne,2020,218858599.46635
mng,1981,1546592600
mng,1982,2391104400
mng,1983,1721063800
mng,1984,1681659200
mng,1985,1683834500
mng,1986,1181309300
mng,1987,769254000
mng,1988,763992600
mng,1989,1600401700
mng,1990,2994128300
mng,1991,5759126100
mng,1992,20485845400
mng,1993,95173568200
mng,1994,154989746300
mng,1995,252722082000
mng,1996,243779706000
mng,1997,346712451900
mng,1998,291834560610
mng,1999,361305692895.58398
mng,2000,213275804932.77496
mng,2001,249395199550.71301
mng,2002,252484465135.30096
mng,2003,457964442420.87097
mng,2004,794713356591.11011
mng,2005,1203106321454.44995
mng,2006,1850962227873.09009
mng,2007,2033795601649.6001
mng,2008,1964146180084.16968
mng,2009,1794528728038.1499
mng,2010,2598223241256.33008
mng,2011,4005296808628.35059
mng,2012,4622404358353.58984
mng,2013,5039000940956.75
mng,2014,5211260796671.20996
mng,2015,3754872147421.68945
mng,2016,4062607047670.5
mng,2017,4862189106506.25
mng,2018,7214085523309.54883
mng,2019,7665707396570.71875
mng,2020,6107493050340.12988
moz,2005,16956151410.7843
moz,2006,24286927921.7723
moz,2007,33610601955.4718
moz,2008,41820547903.6746
moz,2009,38683569005.2981
moz,2010,46769521952.32729
moz,2011,58534545472.117
moz,2012,52497128515.95149
moz,2013,63111457345.6431
moz,2014,58679822325.0134
moz,2015,80631035857.28108
moz,2016,77008327915.74118
moz,2017,104828681895.86
moz,2018,115251405142.758
moz,2019,176152751523.08499
mrt,1975,163005218.68393
mrt,1976,-185651336.61237
mrt,1977,-301356495.49663
mrt,1978,50669955.80497
mrt,1979,-200242824.22562
mrt,1980,-50157152.26909
mrt,1981,132600794.92987
mrt,1982,-520758056.62436
mrt,1983,-348134345.32361
mrt,1984,48278054.68591
mrt,1985,971613312.80099
mrt,1986,771825282.14046
mrt,1987,1074559112.20719
mrt,1988,1672081721.02149
mrt,1989,1661731971.67641
mrt,1990,800216190.9797
mrt,1991,3007304034.48416
mrt,1992,2808976299.04713
mrt,1993,1680393096.04186
mrt,1994,10373894300
mrt,1995,4470540380.63858
mrt,1996,5426465235.81674
mrt,1997,3405808979.33972
mrt,1998,6813596223.65424
mrt,2012,73217043123.6799
mrt,2013,77163491238.7079
mrt,2014,45642247392.3201
mrt,2015,42993691664.7927
mrt,2016,63082430746.0217
mrt,2017,73914717340.83582
mrt,2018,85083369500.03191
mrt,2019,104266063920.76601
mrt,2020,97879291948.97346
mus,1976,1211999820.40747
mus,1977,1119999889.02511
mus,1978,1198000385.36249
mus,1979,1465999887.72413
mus,1980,905000186.55009
mus,1981,1261999258.67215
mus,1982,1682998247.89573
mus,1983,2005000000.0153
mus,1984,2459999029.02353
mus,1985,3454000614.1129
mus,1986,5588002119.47922
mus,1987,7036998870.18518
mus,1988,8141997653.99277
mus,1989,8777002542.1154
mus,1990,10184003245.0931
mus,1991,12333897808.9411
mus,1992,14582737221.4544
mus,1993,15963314861.4723
mus,1994,16134734940.9097
mus,1995,17697441009.9736
mus,1996,20331370261.14009
mus,1997,23920463906.95869
mus,1998,26598313447.2872
mus,1999,28031774836.4184
mus,2000,32890508093.4163
mus,2001,38548994484.9803
mus,2002,40047673660.858
mus,2003,42135597806.7066
mus,2004,41799373859.2219
mus,2005,34998001720.8748
mus,2006,46512184996.736
mus,2007,64887071395.5667
mus,2008,54701783463.2522
mus,2009,46257716641.2894
mus,2010,42852710489.5892
mus,2011,40661115524.04729
mus,2012,60188426828.40849
mus,2013,67295781563.3496
mus,2014,61283973795.911
mus,2015,65876880005.5309
mus,2016,71593092095.0098
mus,2017,81647074817.37268
mus,2018,86893112447.0623
mus,2019,91145121314.03561
mus,2020,61210618101.7583
mys,1974,5475998712.09643
mys,1975,4527777952.60862
mys,1976,7886999163.8764
mys,1977,8811999647.8608
mys,1978,10453001061.4141
mys,1979,15482999809.6092
mys,1980,15628999969.3735
mys,1981,14544000423.14
mys,1982,14975999860.8231
mys,1983,18573000280.0262
mys,1984,22791000995.5896
mys,1985,19852999697.9511
mys,1986,18342997562.7314
mys,1987,25175997033.3044
mys,1988,29240003474.8961
mys,1989,32285994262.6153
mys,1990,36180002550.9497
mys,1991,39561958764.636
mys,1992,47760882506.8862
mys,1993,59774001437.3984
mys,1994,68590032880.422
mys,1995,75403341571.59801
mys,1996,93984168500.47249
mys,1997,104322044560.89301
mys,1998,112869953412.964
mys,1999,115210600000
mys,2000,128009900000
mys,2001,113713000000
mys,2002,125445100000
mys,2003,145952100000
mys,2004,166568600000
mys,2005,200122308626.48801
mys,2006,231531047582.64001
mys,2007,257931165696.42001
mys,2008,296566881298.35693
mys,2009,237833645781.27896
mys,2010,274904861198.85101
mys,2011,310735065466.604
mys,2012,300265956189.57397
mys,2013,299674660195.302
mys,2014,324924111291.75897
mys,2015,334241232383.427
mys,2016,354726673928.48602
mys,2017,388858319118.16302
mys,2018,378274636539.66095
mys,2019,371340529292.75598
mys,2020,339513604924.30103
nam,1990,2729782600.34127
nam,1991,2208729870.6169
nam,1992,2824506099.69869
nam,1993,2731904293.78076
nam,1994,3827933044.10299
nam,1995,4400290044.93691
nam,1996,4768577632.13461
nam,1997,4738552227.19604
nam,1998,5697878288.57053
nam,1999,5603466388.45669
nam,2000,7524882012.64261
nam,2001,6838060122.54424
nam,2002,9272317234.5499
nam,2003,9700467018.3368
nam,2004,12929738173.3712
nam,2005,14095038926.0693
nam,2006,19217075543.2076
nam,2007,17622326400.2186
nam,2008,18939867254.5187
nam,2009,12591724344.6913
nam,2010,15561222159.3724
nam,2011,13501090078.6547
nam,2012,16000594193.2225
nam,2013,22543766499.636
nam,2014,30929417940.9823
nam,2015,23785049157.1661
nam,2016,9532575713.12728
nam,2017,22511663746.3692
nam,2018,21092652218.745
nam,2019,22745188745.9655
nam,2020,28444565136.4776
ner,1974,13337392737.2961
ner,1975,17411372778.2448
ner,1976,26234110220.798
ner,1977,44489054805.2994
ner,1978,83001103926.58591
ner,1979,85773956555.2007
ner,1980,90760045521.5836
ner,1981,59326223256.1715
ner,1982,44488501082.0362
ner,1983,61844191981.0536
ner,1984,15245540004.8455
ner,1985,53855378419.7128
ner,1986,65381106806.27129
ner,1987,29281971269.2656
ner,1988,90434062933.78307
ner,1989,47420558389.0584
ner,1990,65810211090.0294
ner,1991,76438371794.5903
ner,1992,54662910049.077
ner,1993,47117599628.6523
ner,1994,102609226089.56799
ner,1995,97808498784.27347
ner,1996,166795051064.29599
ner,1997,154205949852.30301
ner,1998,209647360275.51697
ner,1999,164945264631.164
ner,2000,214110306588.71799
ner,2001,273585613284.862
ner,2002,281659285694.38599
ner,2003,275690902476.97601
ner,2004,257105999339.60297
ner,2005,467146121388.77002
ner,2006,513507699029.42798
ner,2007,511346139972.46301
ner,2008,705891403717.78601
ner,2009,569489456864.69397
ner,2010,943545240555.28284
ner,2011,916984120464.61292
ner,2012,1121752719761.58008
ner,2013,1221745718650.22998
ner,2014,1339558066260.5
ner,2015,1383764250599.11011
ner,2016,1312856825808.44995
ner,2017,1327795499646.45996
ner,2018,1634895201829.27002
ner,2019,1889166844012.08008
ner,2020,1242614186108.87988
nga,1981,121333842411.877
nga,1982,125934006232.675
nga,1983,120129162262.89301
nga,1984,100756864445.703
nga,1985,91009623590.21519
nga,1986,105924384238.688
nga,1987,126245120708.423
nga,1988,151463401619.78699
nga,1989,266981999196.31296
nga,1990,291961222869.22998
nga,1991,332748601897.96198
nga,1992,443096377856.34802
nga,1993,570437585114.24304
nga,1994,718821197094.07202
nga,1995,1288067763992.3501
nga,1996,1578410776071.41992
nga,1997,1824183309156.73999
nga,1998,1598543415770.98999
nga,1999,2535186820900
nga,2000,3577315262268.33984
nga,2001,2804789381328.56982
nga,2002,3348761445986.37012
nga,2003,3695027492962.92969
nga,2004,5464923595703.03027
nga,2005,8372812712417.21875
nga,2006,15158110308356.19922
nga,2007,9297004000132.0293
nga,2008,12765677610237.09961
nga,2009,10789834143942.30078
nga,2010,13298556973783.19922
nga,2011,15929985695267
nga,2012,23989651912124.5
nga,2013,15623073038246.59961
nga,2014,20246651523399.30078
nga,2015,16182298016341.80078
nga,2016,16253954421945.09961
nga,2017,20986448719586.19922
nga,2018,24865477424769.39844
nga,2019,32687831341271.5
nga,2020,35281351992568.5
nic,1994,-1209635500
nic,1995,1025146300
nic,1996,1796944800
nic,1997,3126201280
nic,1998,5809185130
nic,1999,7835553500
nic,2000,6718863100
nic,2001,6960871360.00001
nic,2002,6409811700
nic,2003,7782720300
nic,2004,11980524900
nic,2005,15033973620
nic,2006,17971589510
nic,2007,20776193100
nic,2008,27206660380
nic,2009,24701862000
nic,2010,29689992740
nic,2011,41687521080
nic,2012,47766767160
nic,2013,48739611200
nic,2014,63627817810
nic,2015,81671828000
nic,2016,85600502300
nic,2017,92870510190
nic,2018,90447668660
nic,2019,97805656130
nic,2020,115662209440
nld,1969,17609846959.1554
nld,1970,19498881226.5624
nld,1971,21885517555.2568
nld,1972,24796524694.4468
nld,1973,29352221134.9884
nld,1974,32478412386.6286
nld,1975,31443092596.812
nld,1976,36572441278.7297
nld,1977,37329301996.9948
nld,1978,38035860189.9882
nld,1979,40538557880.1846
nld,1980,43608303863.187
nld,1981,46237566328.2533
nld,1982,46787336530.34769
nld,1983,49533001063.1113
nld,1984,57815034175.8739
nld,1985,55489099407.4538
nld,1986,58247051410.5926
nld,1987,58425443523.1195
nld,1988,63864711518.1909
nld,1989,71034484821.4976
nld,1990,71748831699.07091
nld,1991,74498630530.4263
nld,1992,75712692732.67468
nld,1993,78798442356.9848
nld,1994,85888292379.0159
nld,1995,93788452711.24301
nld,1996,99183953584.43663
nld,1997,106070600702.325
nld,1998,107001861642.755
nld,1999,119843678321.922
nld,2000,132972668082.504
nld,2001,131284313370.875
nld,2002,131290695577.43401
nld,2003,138230036182.017
nld,2004,142889241610.76801
nld,2005,141584535815.89999
nld,2006,165063030941.16599
nld,2007,174171450804.19299
nld,2008,171151997701.42401
nld,2009,162831099242.23801
nld,2010,173868919695.91699
nld,2011,186399430170.035
nld,2012,188208698620.62799
nld,2013,185366744780.65302
nld,2014,182057901310.763
nld,2015,198570324338.319
nld,2016,202218239408.332
nld,2017,231954172658.01697
nld,2018,246122565407.63101
nld,2019,255835093020.98401
nld,2020,229837851138.98401
nld_curacao,2011,859892330.07118
nld_curacao,2012,906302035.20171
nld_curacao,2013,1046722968.1805
nld_curacao,2014,1023396798.02711
nld_curacao,2015,1129130251.15576
nld_curacao,2016,1061365438.90594
nor,1975,51708037615.34689
nor,1976,55658886555.5167
nor,1977,57345472447.1714
nor,1978,64566835249.1842
nor,1979,71742066147.9847
nor,1980,97215528940.2809
nor,1981,113772408556.19501
nor,1982,120336187306.203
nor,1983,136307374155.724
nor,1984,166156015519.108
nor,1985,180621211754.86301
nor,1986,156694543385.55499
nor,1987,170423410075.27499
nor,1988,174543297233.92499
nor,1989,192164103438.31799
nor,1990,200844125165.49399
nor,1991,201294845759.595
nor,1992,202525001210.60901
nor,1993,213117039185.57101
nor,1994,231778139899.423
nor,1995,265592597871.85001
nor,1996,311210605844.19897
nor,1997,356089088208.46002
nor,1998,325383733244.21698
nor,1999,380438558014.83801
nor,2000,550927659668.22095
nor,2001,569388799520.21997
nor,2002,511151895493.98199
nor,2003,511776601355.98401
nor,2004,607368505060.07104
nor,2005,773377055249.72803
nor,2006,893815094541.85791
nor,2007,930483882295.17102
nor,2008,1092095698826.19995
nor,2009,863046047387.65186
nor,2010,948842609488.00085
nor,2011,1077966399834.43005
nor,2012,1158479050418.76001
nor,2013,1174739016865.47998
nor,2014,1216433906557.94995
nor,2015,1107865657687.8999
nor,2016,1008941610150.63
nor,2017,1097517720919.58997
nor,2018,1280139902161.45996
nor,2019,1166346821862.6499
nor,2020,1089824573554.93005
npl,1976,2664981446.4
npl,1977,3014199300
npl,1978,3438723540.25009
npl,1979,3658799800
npl,1980,4038900500
npl,1981,4613536848.3103
npl,1982,5082411636.05419
npl,1983,4897136424.16292
npl,1984,6307357552.78079
npl,1985,8675763604.90002
npl,1986,8648090275.2509
npl,1987,10733667528.6851
npl,1988,11416141378.2524
npl,1989,11824947384.9233
npl,1990,10687211930.9185
npl,1991,14505483400.6131
npl,1992,23073408238.8836
npl,1993,29207432402.7236
npl,1994,27882225326.4985
npl,1995,46043832232.9967
npl,1996,50741120811.3853
npl,1997,53607560218.0234
npl,1998,60565901837.842
npl,1999,70018993663.2596
npl,2000,82464690357.31551
npl,2001,81902676996.1779
npl,2002,115464842301.77
npl,2003,123681732097.17999
npl,2004,148013014139.082
npl,2005,180865300720.40399
npl,2006,192982597218.07001
npl,2007,226054839228.004
npl,2008,298995036266.87799
npl,2009,368113339540.19897
npl,2010,450277950772.66998
npl,2011,460223177612.90997
npl,2012,607613870800.49597
npl,2013,722824349130.43298
npl,2014,883850146070.03894
npl,2015,971593731569.87903
npl,2016,920822019266.21204
npl,2017,1288728246333.13989
npl,2018,1472342270102.23999
npl,2019,1627986882918.17993
npl,2020,1302260864947.66992
nzl,2000,23698052262.9673
nzl,2001,28044601472.049
nzl,2002,28190374225.0015
nzl,2003,30830096862.9837
nzl,2004,30958943048.8438
nzl,2005,28825069269.4518
nzl,2006,29255065252.4628
nzl,2007,33689529403.3557
nzl,2008,29769419284.5298
nzl,2009,35332131020.6002
nzl,2010,35637840745.2664
nzl,2011,37213905385.736
nzl,2012,37942216999.6349
nzl,2013,45666038151.4873
nzl,2014,47603298726.9354
nzl,2015,52992394262.1043
nzl,2016,55800678275.669
nzl,2017,60406024154.8565
nzl,2018,62460462321.2548
nzl,2019,68046679000.9852
omn,1974,191199999.91314
omn,1975,277799799.99913
omn,1976,329699899.83237
omn,1977,393100100.04661
omn,1978,257900099.80805
omn,1979,522299999.93051
omn,1980,798600199.74001
omn,1981,1053099999.68732
omn,1982,866900099.49045
omn,1983,901300099.4557
omn,1984,1016998686.99807
omn,1985,958695253.1464
omn,1986,498484908.91838
omn,1987,858700100
omn,1988,690800000
omn,1989,948999900
omn,1990,983486000
omn,1991,612190800
omn,1992,609507700
omn,1993,408846800
omn,1994,528724200
omn,1995,527525400
omn,1996,915574906.853
omn,1997,988100957.5035
omn,1998,655027753.66725
omn,1999,1131681203.5955
omn,2000,2356801200
omn,2001,2005177500
omn,2002,2125551200
omn,2003,2489574200
omn,2004,2995621300
omn,2005,4552432100
omn,2006,6064229900
omn,2007,6462445200
omn,2008,10477266500
omn,2009,5054865200
omn,2010,6885658000
omn,2011,11682400000
omn,2012,13166500000
omn,2013,13193551000
omn,2014,11935730000
omn,2015,6802999999.99998
omn,2016,5599900000.00001
omn,2017,6299800000
omn,2018,9495377000
omn,2019,7457932000
omn,2020,2571175000
pak,1976,17113469881.2005
pak,1977,22919845327.3567
pak,1978,27394127205.55289
pak,1979,27475203816.24649
pak,1980,38457423431.7603
pak,1981,48599437374.9425
pak,1982,57118435596.3298
pak,1983,68754782988.5929
pak,1984,71579011944.13
pak,1985,68919423118.5759
pak,1986,97221307705.427
pak,1987,116767262271.17799
pak,1988,117477470894.48599
pak,1989,132647800910.60699
pak,1990,154324380017.02802
pak,1991,218040675371.70096
pak,1992,260041839277.41296
pak,1993,216364317258.51199
pak,1994,300662542110.71698
pak,1995,319315132516.258
pak,1996,330895442760.81598
pak,1997,389521759447.12799
pak,1998,465035531800
pak,1999,490777639600
pak,2000,809051725000
pak,2001,951566500000
pak,2002,1049359820000
pak,2003,1160389970000
pak,2004,1384062830000
pak,2005,1408379823200
pak,2006,1474471508400
